Sn-117(n,g) ENDF/B-VII.1
21.5993 0.0664995
21.7461 0.0561642
22.0398 0.0525658
22.6270 0.0526973
23.8015 0.0563772
24.9760 0.0641462
25.5633 0.0783028
25.7101 0.0893544
25.8569 0.115001
25.9303 0.143558
26.0037 0.202909
26.0404 0.259549
26.0771 0.356005
26.1138 0.533433
26.1505 0.875901
26.1828 1.36273
26.2150 1.68801
26.2473 1.36474
26.2795 0.878715
26.3096 0.582904
26.3396 0.410740
26.3697 0.308413
26.3998 0.244543
26.4599 0.173860
26.5200 0.138400
26.6403 0.106193
26.7605 0.0928969
27.2416 0.0806087
28.2036 0.0852462
30.1278 0.113952
31.0898 0.139050
32.0519 0.179020
32.5329 0.210786
33.0139 0.263962
33.2545 0.313261
33.4950 0.415265
33.6152 0.526561
33.7355 0.770731
33.7956 1.02664
33.8558 1.52112
33.8858 1.95781
33.9159 2.64316
33.9459 3.76856
33.9760 5.64660
34.0100 8.86051
34.0440 11.0079
34.0780 8.87722
34.1120 5.67362
34.1482 3.52631
34.1843 2.36821
34.2204 1.72065
34.2566 1.33461
34.3289 0.927773
34.4012 0.735543
34.5457 0.576762
34.6903 0.526121
34.9795 0.524790
35.2686 0.576371
35.8469 0.779711
36.4252 1.17362
36.7144 1.50694
37.0035 2.01419
37.2927 2.83970
37.5818 4.31704
37.7264 5.53819
37.8710 7.36787
38.0155 10.2895
38.1601 15.3792
38.3047 25.4525
38.3770 34.6605
38.4493 49.8929
38.5215 77.7150
38.5577 101.070
38.5938 136.385
38.6300 193.014
38.6481 234.734
38.6661 290.496
38.6842 366.600
38.7023 472.504
38.7203 621.772
38.7384 830.832
38.7538 1063.41
38.7692 1329.22
38.8000 1661.18
38.8154 1563.04
38.8308 1328.11
38.8616 829.469
38.8834 585.681
38.9051 423.770
38.9269 316.118
38.9486 242.860
38.9921 154.321
39.0356 105.844
39.0792 76.7931
39.1227 58.1284
39.2097 36.5091
39.2967 24.9905
39.3837 18.1544
39.4707 13.7743
39.5578 10.8032
39.7318 7.14918
39.9058 5.07508
40.0799 3.78673
40.2539 2.93254
40.6020 1.90647
40.9501 1.33764
41.2981 0.990050
41.6462 0.762390
42.3424 0.492378
43.0385 0.344621
43.7347 0.255171
44.4308 0.196990
45.8231 0.128490
47.2154 0.0912805
48.6077 0.0688633
50.0000 0.0543280
53.0453 0.0361495
56.0905 0.0267398
62.1810 0.0178623
68.2715 0.0146922
69.7941 0.0148906
71.3168 0.0166757
72.0781 0.0196118
72.4587 0.0226284
72.8394 0.0281524
73.2200 0.0397860
73.4104 0.0510822
73.6007 0.0710000
73.7910 0.111076
73.8862 0.148323
73.9814 0.211026
74.0765 0.328568
74.1241 0.429892
74.1717 0.587366
74.2193 0.849585
74.2668 1.32700
74.2906 1.72087
74.3144 2.29762
74.3382 3.16218
74.3620 4.45764
74.3960 7.12600
74.4300 8.90592
74.4640 7.12923
74.4980 4.46167
74.5229 3.11683
74.5478 2.23677
74.5727 1.65931
74.5976 1.27042
74.6474 0.805537
74.6972 0.553683
74.7471 0.403782
74.7969 0.307919
74.8965 0.197358
74.9961 0.138657
75.0957 0.103887
75.2949 0.0665360
75.4942 0.0479673
75.6934 0.0374115
76.0919 0.0264653
76.4904 0.0211817
76.8888 0.0182217
77.6858 0.0151723
79.2796 0.0128578
80.8735 0.0119910
87.2490 0.0114799
93.6245 0.0128799
100.000 0.0168961
105.121 0.0248103
107.681 0.0327270
110.242 0.0470181
111.522 0.0589217
112.802 0.0769168
114.082 0.106078
115.362 0.158265
116.002 0.201606
116.643 0.267107
117.283 0.373367
117.923 0.563960
118.243 0.722587
118.563 0.962492
118.883 1.35179
119.203 2.04796
119.363 2.62476
119.523 3.49108
119.683 4.88093
119.843 7.32147
119.923 9.30171
120.003 12.2162
120.083 16.7573
120.163 24.3951
120.243 38.6987
120.283 51.0227
120.323 70.1679
120.343 83.9352
120.363 102.030
120.383 126.374
120.403 159.992
120.423 207.764
120.443 277.637
120.463 382.180
120.483 538.335
120.512 856.670
120.540 1066.96
120.555 1003.11
120.569 850.511
120.598 528.794
120.623 343.732
120.649 233.279
120.674 165.935
120.699 123.031
120.750 74.5491
120.801 49.6581
120.851 35.3489
120.902 26.4158
121.003 16.3497
121.104 11.1232
121.205 8.08124
121.307 6.16020
121.408 4.87428
121.610 3.32544
121.813 2.48406
122.015 2.00261
122.218 1.73610
122.622 1.65514
122.825 1.86439
123.027 2.37162
123.230 3.53058
123.331 4.65943
123.432 6.60769
123.533 10.3520
123.584 13.6500
123.635 18.8816
123.685 27.8442
123.736 44.8742
123.761 59.5500
123.786 81.9696
123.812 117.432
123.837 173.969
123.869 278.379
123.900 348.060
123.932 278.288
123.963 173.851
123.997 103.943
124.030 66.2208
124.064 45.0859
124.097 32.4245
124.131 24.3518
124.164 18.9287
124.231 12.3628
124.298 8.71025
124.365 6.47824
124.499 4.00898
124.633 2.74554
124.767 2.01243
125.035 1.23549
125.303 0.850245
125.571 0.629425
126.107 0.395125
126.643 0.277222
127.179 0.208217
128.250 0.132968
129.322 0.0939611
130.394 0.0707384
132.538 0.0452278
134.682 0.0320984
136.825 0.0244238
141.113 0.0162977
145.400 0.0124197
149.687 0.0104561
153.975 0.00963405
158.262 0.0101304
158.330 0.0103047
158.398 0.0101722
158.644 0.0101151
158.889 0.0101994
159.380 0.0104207
160.362 0.0110705
162.325 0.0141526
163.307 0.0183451
163.798 0.0224625
164.289 0.0298706
164.779 0.0453729
165.025 0.0604644
165.270 0.0872518
165.516 0.141937
165.639 0.193598
165.761 0.282247
165.884 0.453473
165.945 0.606053
166.007 0.850942
166.068 1.27998
166.129 2.12142
166.160 2.87384
166.191 4.06576
166.221 6.04345
166.252 9.36753
166.286 14.9757
166.320 18.7123
166.354 14.9787
166.388 9.37137
166.417 6.17308
166.446 4.22533
166.475 3.02441
166.504 2.25535
166.562 1.37726
166.621 0.922972
166.679 0.660534
166.737 0.496133
166.853 0.310224
166.969 0.213311
167.085 0.156676
167.318 0.0965491
167.550 0.0670103
167.783 0.0503874
168.248 0.0333701
168.712 0.0253317
169.177 0.0209602
170.107 0.0167386
171.967 0.0143014
173.826 0.0143065
177.545 0.0171536
181.264 0.0238530
183.124 0.0297613
184.983 0.0389257
186.843 0.0541200
188.702 0.0819424
189.632 0.105451
190.562 0.141441
191.491 0.200653
192.421 0.308460
192.886 0.399207
193.351 0.537696
193.816 0.764509
194.281 1.17461
194.513 1.51747
194.745 2.03665
194.978 2.87802
195.210 4.37589
195.327 5.60879
195.443 7.44536
195.559 10.3566
195.675 15.3743
195.791 25.1339
195.849 33.8878
195.908 48.0756
195.937 58.7229
195.966 73.1914
195.995 93.6450
196.024 123.499
196.053 169.465
196.082 243.604
196.111 370.749
196.125 466.581
196.140 592.635
196.170 948.447
196.200 1184.40
196.230 947.010
196.260 592.430
196.289 368.858
196.319 242.146
196.348 168.157
196.377 122.514
196.406 92.7129
196.436 72.4649
196.494 47.5679
196.552 33.4951
196.611 24.8346
196.728 15.1834
196.845 10.2210
196.961 7.34466
197.078 5.53173
197.195 4.31757
197.429 2.84187
197.663 2.01578
197.896 1.50822
198.130 1.17592
198.598 0.787511
199.065 0.593056
199.533 0.522320
199.766 0.544197
200.000 0.646710
200.178 0.856042
200.267 1.06155
200.356 1.41386
200.445 2.07787
200.490 2.64843
200.534 3.52885
200.579 4.97682
200.623 7.55990
200.668 12.6390
200.690 17.0244
200.712 23.3786
200.746 37.1771
200.780 46.3353
200.814 37.1772
200.848 23.3743
200.888 13.4515
200.927 8.36996
200.967 5.63319
201.006 4.04064
201.046 3.04100
201.085 2.37969
201.165 1.58713
201.244 1.14986
201.323 0.883900
201.481 0.588800
201.639 0.435657
201.798 0.344836
202.114 0.244252
202.430 0.190370
202.747 0.156675
203.380 0.116172
204.646 0.0758852
205.912 0.0551917
208.443 0.0341631
210.975 0.0240168
213.507 0.0186745
216.039 0.0167602
217.304 0.0179536
217.937 0.0199175
218.570 0.0240293
219.203 0.0333867
219.520 0.0428376
219.836 0.0599630
220.153 0.0956431
220.311 0.129936
220.469 0.189790
220.627 0.308465
220.706 0.416921
220.786 0.596310
220.865 0.923635
220.904 1.19845
220.944 1.61250
220.983 2.27665
221.023 3.41389
221.062 5.53323
221.102 9.66828
221.136 15.4759
221.170 19.3342
221.204 15.4600
221.238 9.67116
221.265 6.61419
221.291 4.66935
221.317 3.41980
221.343 2.59147
221.396 1.61647
221.449 1.09798
221.501 0.792114
221.554 0.598360
221.659 0.376246
221.765 0.259147
221.870 0.190093
222.080 0.116234
222.291 0.0796231
222.502 0.0588581
222.923 0.0373366
223.344 0.0269343
223.765 0.0210862
224.607 0.0150005
226.292 0.0102011
227.976 0.00819373
231.345 0.00630304
234.714 0.00532176
241.452 0.00425337
248.190 0.00370177
261.666 0.00343146
265.035 0.00362887
268.404 0.00428512
270.089 0.00521144
271.773 0.00780964
272.615 0.0113645
273.458 0.0211920
273.879 0.0343995
274.089 0.0472121
274.300 0.0698365
274.510 0.115614
274.616 0.158446
274.721 0.231039
274.826 0.368908
274.879 0.489500
274.931 0.679195
274.984 1.00214
275.037 1.60726
275.063 2.12216
275.089 2.89899
275.116 4.10812
275.142 5.99949
275.176 9.60245
275.210 11.9951
275.244 9.59236
275.278 6.00097
275.300 4.39579
275.321 3.27981
275.364 1.96365
275.407 1.28297
275.450 0.896782
275.493 0.659727
275.536 0.504806
275.622 0.322339
275.708 0.223542
275.794 0.164275
275.966 0.0998959
276.138 0.0675876
276.310 0.0491298
276.654 0.0299484
276.998 0.0207036
277.342 0.0155588
278.030 0.0103434
279.406 0.00657146
280.782 0.00528883
283.533 0.00455423
286.285 0.00465071
289.037 0.00538874
291.788 0.00771281
293.164 0.0109359
293.852 0.0141319
294.540 0.0199301
295.228 0.0321903
295.572 0.0442433
295.916 0.0658675
296.088 0.0837974
296.260 0.110738
296.432 0.153907
296.604 0.229419
296.776 0.379974
296.862 0.518591
296.948 0.749688
297.034 1.17654
297.077 1.53897
297.120 2.09355
297.163 2.99702
297.206 4.58935
297.249 7.66764
297.270 10.2770
297.292 14.0085
297.326 22.4184
297.360 28.0285
297.394 22.4209
297.428 14.0117
297.450 10.2511
297.471 7.64051
297.515 4.57187
297.558 2.98280
297.601 2.08403
297.644 1.53127
297.687 1.17099
297.773 0.746552
297.860 0.516474
297.946 0.378623
298.118 0.228777
298.291 0.153547
298.463 0.110599
298.636 0.0837927
298.808 0.0659528
299.154 0.0444329
299.499 0.0324561
300.189 0.0202998
300.879 0.0145827
301.569 0.0114627
302.949 0.00838835
305.709 0.00635980
308.469 0.00589753
313.990 0.00633288
319.510 0.00788232
325.031 0.0112423
327.791 0.0144427
330.551 0.0200489
333.312 0.0315514
334.692 0.0427259
336.072 0.0628230
336.762 0.0796483
337.452 0.105294
338.142 0.147363
338.832 0.223869
339.177 0.288306
339.522 0.386716
339.867 0.548163
340.212 0.840951
340.385 1.08648
340.557 1.45929
340.730 2.06577
340.902 3.15139
340.989 4.04956
341.075 5.39395
341.161 7.54289
341.247 11.2808
341.291 14.2939
341.334 18.6790
341.377 25.4243
341.398 30.2569
341.420 36.5604
341.442 45.0759
341.463 56.8930
341.485 73.9188
341.506 99.4587
341.528 140.391
341.549 210.029
341.560 264.247
341.571 339.270
341.582 444.294
341.592 588.705
341.611 941.892
341.630 1177.31
341.649 941.816
341.668 588.622
341.683 393.144
341.699 271.959
341.714 196.111
341.730 146.844
341.761 90.1098
341.792 60.4610
341.823 43.2233
341.854 32.3779
341.916 20.0631
341.978 13.6229
342.040 9.84583
342.102 7.44529
342.164 5.82848
342.288 3.84815
342.411 2.73102
342.535 2.03890
342.659 1.58144
342.907 1.03285
343.155 0.729292
343.403 0.544048
343.651 0.422861
344.147 0.279460
344.643 0.201425
345.138 0.154672
345.634 0.124804
346.626 0.0913193
347.617 0.0757358
349.601 0.0703657
350.592 0.0773680
351.584 0.0925187
352.576 0.120975
353.567 0.175888
354.063 0.223080
354.559 0.295711
355.055 0.415305
355.550 0.632290
355.798 0.813839
356.046 1.08895
356.294 1.53478
356.542 2.32800
356.666 2.97998
356.790 3.95009
356.914 5.48684
357.038 8.12741
357.162 13.2492
357.224 17.8265
357.286 25.2001
357.348 38.1899
357.379 48.6812
357.410 63.9539
357.441 87.1944
357.472 124.391
357.487 151.483
357.503 186.978
357.518 233.659
357.534 294.026
357.567 470.695
357.600 587.980
357.617 553.083
357.633 470.077
357.667 293.964
357.687 216.191
357.708 161.839
357.749 97.4354
357.791 63.8589
357.832 44.7073
357.873 32.9083
357.914 25.1773
357.997 16.0484
358.080 11.0891
358.162 8.11382
358.328 4.87711
358.493 3.24985
358.658 2.32008
358.823 1.73912
358.989 1.35256
359.319 0.885923
359.650 0.625864
359.980 0.466277
360.310 0.361385
360.971 0.236353
361.632 0.167531
362.293 0.125634
362.954 0.0982517
364.276 0.0658150
365.598 0.0480822
366.920 0.0373701
368.242 0.0304415
370.886 0.0224428
373.530 0.0183766
378.817 0.0154005
384.105 0.0161802
389.392 0.0211754
392.036 0.0274745
393.358 0.0331991
394.680 0.0429643
396.002 0.0625878
396.663 0.0814338
397.324 0.115037
397.654 0.142960
397.985 0.185211
398.315 0.253805
398.646 0.376576
398.811 0.478331
398.976 0.631142
399.142 0.876322
399.307 1.30596
399.472 2.16553
399.555 2.95951
399.637 4.28874
399.720 6.75997
399.761 8.87277
399.802 12.1289
399.844 17.4870
399.885 27.0726
399.926 46.0352
399.947 62.5233
399.968 86.5583
399.999 138.471
400.030 173.074
400.061 138.458
400.092 86.5435
400.113 62.9929
400.133 46.7468
400.173 27.8006
400.213 18.0839
400.253 12.6009
400.293 9.24110
400.333 7.05765
400.413 4.49227
400.494 3.10527
400.574 2.27587
400.734 1.37594
400.895 0.925252
401.055 0.668230
401.216 0.508105
401.376 0.401754
401.697 0.273943
402.018 0.203261
402.660 0.132605
403.302 0.100649
403.944 0.0844554
405.228 0.0719272
407.796 0.0773956
410.364 0.107693
411.648 0.136078
412.932 0.180605
414.216 0.254676
415.500 0.390150
416.142 0.504272
416.784 0.678344
417.426 0.963038
418.068 1.47658
418.389 1.90468
418.710 2.55156
419.031 3.59643
419.352 5.44785
419.512 6.96314
419.673 9.21179
419.833 12.7546
419.914 15.3463
419.994 18.8080
420.074 23.5878
420.154 30.4240
420.235 40.7020
420.315 57.0860
420.395 85.4791
420.435 108.007
420.475 140.275
420.516 188.336
420.556 263.075
420.596 384.083
420.636 582.403
420.683 931.953
420.730 1164.98
420.777 931.778
420.824 582.222
420.862 394.064
420.899 275.486
420.937 200.227
420.974 150.922
421.049 93.4055
421.124 63.0202
421.199 45.2321
421.274 33.9885
421.424 21.1698
421.573 14.4438
421.723 10.5035
421.873 8.00990
422.023 6.34648
422.323 4.40493
422.622 3.60621
422.772 3.67660
422.922 4.49397
422.997 5.63838
423.072 8.17009
423.109 10.6283
423.147 14.7968
423.184 22.3917
423.221 36.6872
423.256 57.6526
423.290 71.6148
423.324 57.5728
423.359 36.5242
423.393 22.8700
423.428 15.2862
423.463 10.9126
423.498 8.24590
423.567 5.32901
423.637 3.86326
423.706 3.01953
423.776 2.48383
423.915 1.85334
424.193 1.26376
424.470 0.974128
425.026 0.669244
425.582 0.502225
426.694 0.320093
427.806 0.224035
428.917 0.166282
430.029 0.128684
432.253 0.0842212
434.476 0.0599700
436.699 0.0454230
441.146 0.0301815
445.593 0.0244659
447.817 0.0244561
450.040 0.0273349
452.264 0.0364215
453.375 0.0464841
454.487 0.0655528
455.043 0.0819087
455.599 0.107119
456.155 0.148755
456.711 0.224631
456.989 0.288432
457.267 0.385510
457.544 0.543767
457.822 0.827768
457.961 1.06321
458.100 1.41686
458.239 1.98322
458.378 2.97295
458.517 4.94392
458.587 6.75613
458.656 9.76724
458.726 15.3217
458.760 20.0344
458.795 27.2070
458.830 38.8858
458.865 59.3042
458.882 75.5740
458.899 98.4334
458.917 131.440
458.934 178.311
458.962 285.283
458.990 356.583
459.018 285.253
459.046 178.280
459.075 108.454
459.103 69.9059
459.132 47.9334
459.161 34.6481
459.189 26.0698
459.218 20.2896
459.275 13.2320
459.333 9.27809
459.390 6.85937
459.505 4.17873
459.619 2.80734
459.734 2.01542
459.849 1.51709
459.963 1.18343
460.192 0.778355
460.422 0.551369
460.651 0.411557
460.880 0.319420
461.339 0.209270
461.797 0.148466
462.256 0.111368
462.714 0.0870653
463.631 0.0581708
464.548 0.0422621
465.466 0.0325422
466.383 0.0261480
468.217 0.0184669
470.051 0.0141508
473.719 0.00961905
477.387 0.00734020
481.056 0.00603369
484.724 0.00548390
486.558 0.00649764
487.475 0.0113212
487.934 0.0279891
488.163 0.0758038
488.277 0.179188
488.335 0.330904
488.363 0.479882
488.392 0.721859
488.426 1.15214
488.460 1.43892
488.494 1.15221
488.528 0.721939
488.573 0.386474
488.618 0.229429
488.707 0.105267
488.887 0.0399136
489.245 0.0149628
489.962 0.00711050
491.396 0.00477303
494.264 0.00392205
500.000 0.00342222
506.568 0.00332251
513.136 0.00388797
516.420 0.00485120
519.704 0.00746954
521.346 0.0108436
522.988 0.0197000
523.809 0.0313107
524.219 0.0425448
524.630 0.0625499
525.040 0.103918
525.245 0.143799
525.451 0.213933
525.553 0.271042
525.656 0.355247
525.758 0.486943
525.861 0.709664
525.964 1.13037
526.015 1.49619
526.066 2.06995
526.118 3.03807
526.169 4.83669
526.195 6.35508
526.220 8.61424
526.246 12.1000
526.271 17.4514
526.306 27.9084
526.340 34.8767
526.374 27.9103
526.409 17.4539
526.433 12.3746
526.457 8.98365
526.481 6.72100
526.505 5.17554
526.553 3.30191
526.601 2.27259
526.649 1.65433
526.697 1.25648
526.793 0.794932
526.889 0.548702
526.985 0.402493
527.177 0.245406
527.369 0.167548
527.560 0.123718
527.944 0.0794740
528.328 0.0598439
528.712 0.0508908
529.480 0.0492686
530.248 0.0665174
530.632 0.0875115
531.016 0.127204
531.208 0.160792
531.400 0.211720
531.592 0.294010
531.784 0.439083
531.880 0.557116
531.976 0.731052
532.072 1.00234
532.167 1.45837
532.263 2.31350
532.311 3.05050
532.359 4.19564
532.407 6.10194
532.455 9.57125
532.479 12.4323
532.503 16.6201
532.527 22.8939
532.551 32.2396
532.586 51.6036
532.620 64.4609
532.654 51.5466
532.689 32.2435
532.710 23.7118
532.731 17.7732
532.774 10.7099
532.817 7.02420
532.859 4.92068
532.902 3.62419
532.944 2.77441
533.030 1.77064
533.115 1.22561
533.200 0.898035
533.370 0.541542
533.541 0.362287
533.711 0.259715
533.882 0.195605
534.052 0.152876
534.393 0.101218
534.734 0.0723598
535.415 0.0428767
536.097 0.0288384
536.779 0.0210527
538.142 0.0131399
540.869 0.00737733
543.595 0.00553032
546.322 0.00523457
549.048 0.00681697
550.412 0.00962354
551.775 0.0178881
552.457 0.0293209
552.797 0.0405963
553.138 0.0608546
553.479 0.102908
553.650 0.143343
553.820 0.214081
553.990 0.354896
554.076 0.484380
554.161 0.699943
554.246 1.09724
554.289 1.43382
554.331 1.94769
554.374 2.78216
554.416 4.24610
554.459 7.05665
554.480 9.42345
554.502 12.8090
554.536 20.5072
554.570 25.6204
554.604 20.4844
554.639 12.8106
554.675 7.68053
554.711 4.89937
554.747 3.33598
554.783 2.39734
554.820 1.79801
554.856 1.39500
554.928 0.906718
555.001 0.635025
555.073 0.469076
555.218 0.285797
555.363 0.192393
555.507 0.138505
555.797 0.0819924
556.087 0.0545297
556.376 0.0391517
556.955 0.0234479
558.114 0.0118975
559.272 0.00778754
561.588 0.00495204
563.905 0.00430285
566.222 0.00481295
568.538 0.00752945
569.697 0.0116185
570.855 0.0232748
571.434 0.0392162
571.724 0.0548548
572.013 0.0827987
572.303 0.140361
572.448 0.195275
572.592 0.290487
572.737 0.477368
572.810 0.646616
572.882 0.923761
572.954 1.42194
572.991 1.83319
573.027 2.44486
573.063 3.40297
573.099 4.99901
573.135 7.83849
573.172 13.0559
573.206 20.8979
573.240 26.1047
573.274 20.8747
573.309 13.0574
573.338 8.59637
573.367 5.88007
573.396 4.20540
573.426 3.13296
573.484 1.90706
573.543 1.27422
573.601 0.908103
573.660 0.679196
573.777 0.420274
573.894 0.285259
574.011 0.206331
574.245 0.122465
574.479 0.0812376
574.713 0.0579837
575.181 0.0340764
576.118 0.0163358
577.054 0.00992456
578.927 0.00522450
579.864 0.00420254
580.332 0.00383889
580.566 0.00370285
580.683 0.00372209
580.741 0.00405958
580.771 0.00553616
580.785 0.0114501
580.793 0.0347610
580.796 0.128400
580.798 0.476372
580.799 1.70164
580.800 6.65289
580.800 17.5955
580.800 38.7974
580.800 65.1138
580.800 118.369
580.800 236.735
580.800 188.496
580.800 118.369
580.800 61.8081
580.800 36.2212
580.800 10.2315
580.801 2.64616
580.802 0.761261
580.803 0.193414
580.806 0.0526472
580.812 0.0160132
580.823 0.00663608
580.847 0.00428314
580.893 0.00366850
580.987 0.00346882
581.173 0.00333251
581.546 0.00314348
582.291 0.00284367
583.783 0.00241972
586.765 0.00193846
592.731 0.00152952
604.661 0.00131632
616.592 0.00146794
622.557 0.00201975
625.539 0.00375512
627.031 0.00995585
627.404 0.0159879
627.776 0.0320039
627.963 0.0524535
628.149 0.103221
628.242 0.162650
628.336 0.292784
628.382 0.423831
628.429 0.660741
628.475 1.13713
628.499 1.55685
628.522 2.18003
628.556 3.48931
628.590 4.35892
628.624 3.48541
628.658 2.18027
628.693 1.32348
628.728 0.852049
628.763 0.584022
628.798 0.422174
628.869 0.247474
628.939 0.161905
629.079 0.0847354
629.219 0.0522997
629.500 0.0261528
629.780 0.0161130
630.902 0.00578248
633.147 0.00329104
637.635 0.00392098
639.879 0.00558219
642.123 0.0102226
643.245 0.0164882
644.367 0.0337381
644.929 0.0570184
645.209 0.0797470
645.490 0.120262
645.770 0.203459
645.910 0.282676
646.051 0.419614
646.191 0.687712
646.261 0.929524
646.331 1.32399
646.401 2.03044
646.436 2.61075
646.471 3.46668
646.506 4.80134
646.541 6.99532
646.577 10.8535
646.612 17.8165
646.646 28.5272
646.680 35.6427
646.714 28.4953
646.749 17.8184
646.771 12.8173
646.794 9.42969
646.840 5.53325
646.886 3.56580
646.931 2.47092
646.977 1.80505
647.022 1.37441
647.114 0.870962
647.205 0.600091
647.296 0.438444
647.479 0.263772
647.661 0.176469
647.844 0.126789
648.209 0.0753423
648.574 0.0507148
648.939 0.0371317
649.669 0.0236646
651.130 0.0150833
652.590 0.0145039
654.050 0.0193776
654.780 0.0253956
655.511 0.0368969
656.241 0.0618117
656.606 0.0865241
656.971 0.131044
657.153 0.168062
657.336 0.223751
657.519 0.313215
657.701 0.470151
657.884 0.784340
657.975 1.07489
658.066 1.56090
658.157 2.46575
658.203 3.23874
658.249 4.42997
658.294 6.39564
658.340 9.90666
658.386 16.8533
658.408 22.8768
658.431 31.7021
658.466 50.7626
658.500 63.4256
658.535 50.7061
658.569 31.7053
658.595 21.7361
658.622 15.3523
658.648 11.2448
658.675 8.52744
658.728 5.31586
658.781 3.60501
658.834 2.59466
658.887 1.95417
658.992 1.21998
659.098 0.832272
659.204 0.603644
659.310 0.457780
659.416 0.359202
659.628 0.238186
659.839 0.169684
660.263 0.0989874
660.686 0.0651323
661.110 0.0463412
661.957 0.0272892
662.804 0.0183041
663.651 0.0133666
665.345 0.00841795
668.732 0.00495033
672.120 0.00399506
675.508 0.00411683
678.896 0.00574040
680.590 0.00822569
682.284 0.0152492
683.131 0.0248429
683.978 0.0513054
684.401 0.0868256
684.613 0.121266
684.825 0.182065
685.036 0.305058
685.142 0.420128
685.248 0.615154
685.354 0.985561
685.407 1.30882
685.460 1.81810
685.513 2.68508
685.566 4.30969
685.592 5.69532
685.619 7.77810
685.645 11.0331
685.672 16.1066
685.706 25.7937
685.740 32.2310
685.774 25.7648
685.809 16.1082
685.842 10.0127
685.875 6.56508
685.909 4.55583
685.942 3.31799
685.976 2.51281
686.009 1.96390
686.076 1.28952
686.143 0.908694
686.210 0.674392
686.343 0.413409
686.477 0.279284
686.610 0.201599
686.878 0.119777
687.145 0.0799083
687.412 0.0575756
687.947 0.0348383
689.016 0.0184838
690.085 0.0133126
691.154 0.0120763
692.224 0.0142032
692.758 0.0180673
693.293 0.0286670
693.560 0.0423805
693.827 0.0774537
693.961 0.120470
694.095 0.221500
694.162 0.332315
694.228 0.555078
694.262 0.759047
694.295 1.09074
694.329 1.66136
694.362 2.66940
694.396 4.26761
694.430 5.32942
694.464 4.26303
694.498 2.67009
694.527 1.75751
694.557 1.20516
694.586 0.864117
694.615 0.646225
694.674 0.398072
694.732 0.270070
694.849 0.150288
694.966 0.0985640
695.200 0.0567238
695.434 0.0414862
695.902 0.0334161
696.369 0.0374431
696.837 0.0535132
697.305 0.101378
697.539 0.164560
697.656 0.224186
697.773 0.325993
697.890 0.521385
697.948 0.693982
698.007 0.968556
698.065 1.44349
698.124 2.35839
698.153 3.16012
698.182 4.39873
698.211 6.39398
698.241 9.64377
698.275 15.4198
698.310 19.2687
698.345 15.4205
698.379 9.64475
698.408 6.44717
698.437 4.46394
698.465 3.22225
698.494 2.41782
698.551 1.48863
698.608 1.00261
698.665 0.719494
698.722 0.541689
698.836 0.339743
698.951 0.234083
699.065 0.172237
699.293 0.106580
699.750 0.0566937
700.207 0.0391807
701.121 0.0295252
702.035 0.0327487
702.949 0.0482669
703.406 0.0653146
703.863 0.0969249
704.320 0.163970
704.549 0.229431
704.777 0.345585
704.891 0.440723
705.006 0.581736
705.120 0.803921
705.234 1.18262
705.348 1.90794
705.406 2.54664
705.463 3.56226
705.520 5.31031
