Zn-67(n,tot) ENDF/B-VII.1
130.080 1.14476
130.090 1.14467
130.109 1.14448
130.148 1.14412
130.226 1.14338
130.382 1.14191
130.693 1.13896
131.316 1.13304
132.561 1.12117
135.053 1.09721
140.035 1.04844
150.000 0.947438
167.020 0.769047
167.020 0.769048
167.021 0.769042
167.021 0.769037
167.022 0.769027
167.024 0.769006
167.028 0.768965
167.036 0.768883
167.052 0.768718
167.085 0.768389
167.149 0.767731
167.278 0.766416
167.536 0.763792
168.051 0.758567
169.081 0.748222
171.143 0.728058
175.265 0.690898
183.510 0.644103
191.755 0.701113
193.816 0.753431
195.878 0.833747
196.908 0.887912
197.939 0.953942
198.969 1.03430
200.000 1.13208
201.806 1.35779
203.613 1.67930
205.419 2.14376
207.225 2.82869
209.031 3.86819
210.838 5.50809
212.644 8.23600
214.450 13.1225
214.450 13.1233
214.451 13.1252
214.451 13.1270
214.452 13.1307
214.454 13.1380
214.458 13.1524
214.466 13.1815
214.482 13.2400
214.513 13.3580
214.577 13.5983
214.703 14.0967
214.956 15.1700
215.461 17.6721
216.472 24.6489
217.484 36.0086
218.495 56.0765
219.000 72.3027
219.506 95.9539
220.011 132.157
220.517 191.150
221.022 295.780
221.275 380.605
221.528 504.170
221.781 692.136
222.034 992.033
222.286 1493.49
222.539 2347.19
222.820 3807.89
223.100 4823.09
223.381 3907.98
223.661 2474.76
223.863 1753.66
224.065 1274.90
224.267 956.676
224.469 740.027
224.873 477.599
225.277 333.181
225.681 246.062
226.084 189.674
226.892 123.615
227.700 87.8213
228.508 66.2105
229.316 52.1234
230.123 42.4020
231.739 30.1559
233.355 22.9685
234.970 18.3564
236.586 15.2002
239.817 11.2412
243.048 8.91416
246.279 7.41179
249.511 6.37558
255.973 5.06108
262.435 4.27958
275.360 3.43266
275.360 3.43686
275.361 3.43683
275.362 3.43680
275.363 3.43674
275.366 3.43662
275.371 3.43639
275.382 3.43591
275.404 3.43496
275.447 3.43307
275.534 3.42930
275.708 3.42181
276.055 3.40706
276.750 3.37841
278.141 3.32439
280.921 3.22839
286.482 3.07764
297.605 2.90568
308.727 2.87517
314.288 2.92076
317.069 3.00280
317.764 3.06357
318.459 3.21012
318.806 3.38776
318.980 3.54812
319.154 3.81138
319.328 4.28932
319.502 5.29032
319.588 6.25043
319.675 7.89340
319.762 10.9342
319.849 16.8409
319.925 25.1833
320.000 30.7535
320.076 25.1908
320.151 16.8520
320.216 12.0663
320.282 9.17069
320.347 7.39467
320.412 6.25875
320.543 4.97095
320.673 4.30839
320.804 3.92751
320.935 3.69012
321.196 3.42407
321.718 3.20993
322.240 3.13182
323.285 3.08414
324.330 3.08007
328.508 3.15297
336.866 3.42344
353.580 4.43311
353.580 4.42881
353.581 4.42887
353.582 4.42893
353.583 4.42905
353.586 4.42928
353.591 4.42975
353.602 4.43068
353.624 4.43254
353.667 4.43628
353.755 4.44377
353.929 4.45883
354.278 4.48931
354.975 4.55166
356.370 4.68223
359.159 4.96857
364.738 5.65911
375.895 7.70260
387.053 11.2510
398.210 17.8835
403.789 23.4544
409.368 31.8027
414.946 44.9606
420.525 67.1328
426.104 108.089
428.893 142.520
431.683 194.356
434.472 276.486
437.261 414.731
440.051 662.970
442.840 1124.76
445.520 1838.99
448.200 2341.65
450.885 1908.44
453.570 1219.01
454.000 1129.48
454.000 1129.44
454.001 1129.28
454.002 1129.14
454.003 1128.86
454.006 1128.30
454.011 1127.19
454.023 1124.95
454.045 1120.49
454.090 1111.62
454.180 1094.13
454.360 1060.04
454.719 995.442
455.438 879.804
456.875 695.262
459.750 457.628
462.625 321.463
465.500 238.050
468.375 183.764
471.250 146.603
477.000 100.514
482.750 74.0771
488.500 57.4713
500.000 38.4447
510.369 29.0315
520.738 23.0905
531.106 19.0571
541.475 16.1592
551.844 13.9783
562.213 12.2864
567.397 11.6117
572.581 11.1539
575.173 11.1363
577.766 11.5334
579.062 12.1002
580.358 13.2253
581.654 15.5655
582.302 17.6786
582.950 21.0291
582.950 21.0306
582.951 21.0339
582.951 21.0365
582.952 21.0424
582.954 21.0543
582.957 21.0773
582.964 21.1236
582.978 21.2177
583.006 21.4084
583.063 21.8030
583.175 22.6497
583.400 24.6036
583.850 29.9263
584.300 38.2562
584.750 52.1671
585.200 77.5759
585.424 98.7081
585.649 130.217
585.874 179.550
586.099 261.219
586.324 404.669
586.549 664.376
586.775 1079.03
587.000 1374.03
587.226 1124.34
587.451 721.182
587.608 521.787
587.766 386.950
587.923 295.980
588.080 233.226
588.395 156.164
588.709 113.112
589.024 86.8403
589.339 69.6745
589.968 49.3367
590.597 38.1605
591.226 31.3249
592.485 23.6596
593.743 19.6118
595.001 17.1685
596.260 15.5516
597.518 14.4075
600.035 12.8942
602.551 11.9281
607.585 10.7275
612.618 9.96945
617.652 9.41741
627.718 8.61661
647.852 7.55513
667.986 6.82334
708.253 5.82568
728.386 5.46428
738.453 5.31264
740.970 5.28145
743.487 5.26002
744.745 5.25918
746.003 5.27739
746.632 5.30353
747.262 5.35653
747.891 5.47258
748.205 5.58480
748.520 5.77797
748.520 5.78121
748.521 5.78178
748.521 5.78227
748.523 5.78334
748.525 5.78549
748.531 5.78981
748.541 5.79860
748.562 5.81666
748.603 5.85522
748.686 5.94353
748.852 6.18047
749.017 6.54451
749.183 7.14310
749.349 8.22364
749.432 9.11934
749.514 10.4540
749.597 12.5552
749.680 16.0695
749.763 22.3766
749.846 34.1107
749.923 51.5142
750.000 63.1015
750.077 51.4939
750.154 34.1141
750.206 25.9775
750.257 20.4552
750.360 14.1112
750.463 10.9168
750.566 9.13523
750.669 8.05390
750.772 7.35261
750.978 6.53216
751.185 6.08989
751.391 5.82494
751.803 5.53585
752.215 5.38855
752.627 5.30224
753.451 5.20736
754.275 5.15601
755.099 5.12260
756.747 5.07804
760.043 5.01859
763.340 4.97088
776.525 4.80742
802.896 4.52907
855.637 4.08662
961.120 3.45893
961.120 3.45748
961.121 3.45748
961.121 3.45747
961.123 3.45747
961.125 3.45746
961.130 3.45743
961.139 3.45739
961.158 3.45729
961.196 3.45710
961.272 3.45673
961.424 3.45598
961.728 3.45447
962.335 3.45147
963.550 3.44549
965.980 3.43357
970.840 3.40997
980.560 3.36364
1000.00 3.27412
1046.92 3.07157
1070.39 2.97619
1076.25 2.95364
1082.12 2.93355
1085.05 2.92677
1086.52 2.92590
1087.98 2.92916
1089.45 2.94269
1090.18 2.95884
1090.91 2.99013
1091.65 3.05809
1092.01 3.12478
1092.38 3.24196
1092.75 3.47654
1092.93 3.69150
1093.11 4.04809
1093.30 4.70600
1093.39 5.26119
1093.48 6.09368
1093.57 7.44749
1093.66 9.76219
1093.76 14.1589
1093.85 22.7795
1093.92 34.6885
1094.00 42.6160
1094.08 34.6934
1094.15 22.7853
1094.22 15.7434
1094.29 11.5987
1094.36 9.04526
1094.43 7.44866
1094.57 5.63559
1094.70 4.71335
1094.84 4.17950
1094.98 3.84675
1095.25 3.47294
1095.52 3.27772
1095.80 3.16377
1096.34 3.04189
1096.89 2.98084
1097.44 2.94550
1098.53 2.90711
1099.62 2.88648
1100.72 2.87312
1102.90 2.85525
1107.28 2.83105
1111.65 2.81110
1129.14 2.73810
1164.13 2.59225
1199.11 2.43431
1234.10 2.24560
1234.10 2.24381
1234.11 2.24378
1234.11 2.24375
1234.12 2.24368
1234.14 2.24355
1234.19 2.24329
1234.27 2.24277
1234.44 2.24173
1234.78 2.23963
1235.45 2.23542
1236.80 2.22692
1239.49 2.20953
1244.87 2.17307
1255.65 2.09167
1266.42 1.99407
1277.19 1.87024
1287.96 1.70034
1293.35 1.58649
1298.74 1.44316
1301.43 1.35794
1304.12 1.26416
1306.82 1.16795
1309.51 1.09432
1310.86 1.09016
1312.20 1.14337
1313.55 1.32352
1314.22 1.50742
1314.89 1.80422
1315.23 2.01638
1315.57 2.28835
1315.91 2.63939
1316.24 3.09503
1316.58 3.69668
1316.91 4.49734
1317.25 5.58750
1317.59 7.09364
1317.92 9.24063
1318.26 12.3907
1318.60 17.1969
1318.93 24.8742
1319.27 38.0197
1319.44 48.1741
1319.61 62.2813
1319.78 82.5276
1319.94 111.977
1320.11 155.874
1320.28 221.263
1320.54 371.815
1320.80 488.094
1321.06 410.022
1321.32 269.053
1321.54 186.532
1321.75 133.992
1321.97 100.367
1322.18 78.0755
1322.62 51.7006
1323.05 37.4019
1323.48 28.7933
1323.91 23.1924
1324.78 16.5435
1325.64 12.8416
1326.50 10.5442
1327.37 9.00047
1328.23 7.90528
1329.96 6.46881
1331.68 5.58012
1333.41 4.98137
1335.14 4.55269
1338.59 3.98214
1342.05 3.62041
1348.95 3.18641
1355.86 2.93218
1362.77 2.76237
1376.59 2.54420
1404.22 2.31498
1431.85 2.24167
1445.67 2.28125
1459.48 2.41773
1473.30 2.74241
1487.12 3.48074
1494.02 4.17269
1500.93 5.28719
1507.84 7.17931
1514.75 10.6455
1518.20 13.5135
1521.66 17.7587
1525.11 24.3501
1528.56 35.2440
1532.02 54.8267
1533.75 70.8553
1535.47 94.3754
1537.20 130.395
1538.93 188.294
1540.65 285.893
1542.38 453.680
1544.29 743.067
1546.20 950.835
1548.11 779.190
1550.02 499.488
1552.18 298.080
1554.34 191.317
1556.50 132.162
1558.67 96.8675
1560.83 74.3397
1562.99 59.1565
1567.31 40.6111
1571.63 30.1280
1575.96 23.6080
1584.60 16.1997
1584.60 16.1992
1584.61 16.1962
1584.61 16.1938
1584.62 16.1884
1584.64 16.1782
1584.67 16.1573
1584.74 16.1156
1584.88 16.0335
1585.16 15.8711
1585.72 15.5562
1586.83 14.9617
1589.06 13.8976
1593.52 12.1676
1602.43 9.76934
1611.34 8.20830
1620.26 7.12362
1638.09 5.73012
1655.91 4.87946
1673.74 4.30573
1691.57 3.88967
1727.22 3.31472
1762.88 2.91894
1798.53 2.61231
1834.19 2.35319
1852.02 2.23508
1860.93 2.18216
1863.16 2.17295
1865.39 2.17295
1866.50 2.18516
1867.62 2.23038
1868.17 2.29516
1868.45 2.35807
1868.73 2.46684
1869.01 2.67917
1869.15 2.86805
1869.29 3.17162
1869.43 3.70680
1869.57 4.74982
1869.64 5.68622
1869.71 7.14238
1869.78 9.58159
1869.84 13.6128
1869.92 20.5107
1870.00 25.1102
1870.08 20.5117
1870.16 13.6134
1870.22 9.80949
1870.28 7.47458
1870.35 5.98152
1870.41 5.02305
1870.54 3.90384
1870.66 3.31632
1870.79 2.97355
1870.92 2.75722
1871.17 2.51116
1871.43 2.38085
1871.68 2.30394
1872.19 2.22026
1873.20 2.15169
1874.21 2.12221
1876.24 2.09226
1878.27 2.07330
1886.39 2.01644
1902.62 1.91467
1935.08 1.71846
1967.54 1.53370
2000.00 1.38934
2017.35 1.36279
2034.70 1.42956
2034.70 1.42978
2034.71 1.42982
2034.71 1.42986
2034.72 1.42992
2034.73 1.43006
2034.77 1.43033
2034.83 1.43088
2034.96 1.43198
2035.22 1.43423
2035.74 1.43886
2036.77 1.44873
2038.85 1.47100
2042.99 1.52714
2051.27 1.70106
2059.56 2.00327
2063.70 2.24334
2064.74 2.32820
2065.78 2.45139
2066.29 2.55770
2066.55 2.64207
2066.81 2.77322
2067.07 3.00748
2067.20 3.20802
2067.33 3.51952
2067.46 4.05485
2067.59 5.06884
2067.65 5.95815
2067.72 7.30953
2067.78 9.51333
2067.85 13.0330
2067.92 19.3393
2068.00 23.5395
2068.08 19.3556
2068.15 13.0629
2068.21 10.0911
2068.26 8.10997
2068.36 5.81109
2068.46 4.65844
2068.57 4.01985
2068.67 3.63601
2068.77 3.39041
2068.98 3.11100
2069.18 2.96933
2069.39 2.89227
2069.80 2.82641
2070.63 2.82310
2071.45 2.87470
2074.75 3.22373
2081.34 4.31801
2087.93 6.18519
2094.52 9.57992
2097.81 12.3598
2101.11 16.4255
2104.40 22.6371
2107.70 32.6598
2111.00 50.0556
2114.29 83.2644
2115.94 111.790
2117.59 154.973
2119.23 222.370
2120.88 327.946
2123.09 540.657
2125.30 695.961
2127.51 573.337
2129.72 369.178
2131.49 255.387
2133.26 182.536
2135.03 135.672
2136.80 104.529
2140.34 67.6282
2143.88 47.6799
2147.42 35.7238
2150.96 27.9900
2158.04 18.8691
2165.11 13.8374
2172.19 10.7205
2186.35 7.11495
2200.51 5.09695
2207.59 4.41282
2214.67 3.94658
2221.74 3.89200
2225.28 4.23396
2228.82 5.18565
2232.36 7.61503
2234.13 10.1021
2235.90 14.4363
2237.67 22.5763
2238.56 29.4102
2239.44 39.5746
2240.33 55.3491
2241.21 80.9475
2242.10 124.383
2242.98 199.357
2243.99 336.224
2245.00 443.700
2246.01 375.210
2247.02 248.142
2247.70 185.375
2248.37 141.523
2249.72 89.4632
2251.07 62.1565
2252.42 46.3534
2253.77 36.4168
2255.12 29.7607
2257.82 21.6141
2260.52 16.9461
2263.22 13.9822
2268.62 10.4896
2274.02 8.52037
2279.43 7.25775
2290.23 5.71600
2301.03 4.78472
2311.83 4.14002
2333.43 3.26467
2355.04 2.67746
2376.64 2.30684
2398.24 2.32185
2409.04 2.69506
2414.44 3.08938
2417.14 3.39880
2417.82 3.51433
2418.49 3.69506
2418.83 3.86094
2419.17 4.19855
2419.34 4.55103
2419.51 5.25621
2419.59 5.91684
2419.68 7.00584
2419.76 8.95070
2419.84 12.5689
2419.92 17.9105
2420.00 21.4765
2420.08 17.9352
2420.16 12.6165
2420.24 8.99149
2420.33 7.06803
2420.41 6.00741
2420.50 5.38198
2420.67 4.73223
2420.84 4.43310
2421.17 4.19501
2421.51 4.12812
2422.19 4.14481
2422.87 4.22848
2425.58 4.75253
2431.01 6.37929
2436.43 9.13514
2441.85 14.0426
2447.28 23.5218
2449.99 31.6948
2452.70 44.1771
2455.41 64.1704
2458.13 98.0486
2460.84 158.967
2463.55 272.143
2466.28 459.754
2469.00 606.258
2471.73 511.346
2474.45 336.971
2476.61 238.263
2478.77 173.872
2480.93 131.798
2483.09 103.460
2487.40 69.3477
2491.72 50.5347
2496.04 39.0672
2500.35 31.5365
2508.99 22.4866
2517.62 17.3783
2526.26 14.1547
2543.53 10.3508
2560.79 8.16130
2578.06 6.68450
2595.33 5.55852
2603.97 5.08140
2612.60 4.68143
2612.60 4.68178
2612.61 4.68158
2612.61 4.68143
2612.62 4.68108
2612.64 4.68042
2612.67 4.67910
2612.74 4.67646
2612.88 4.67119
2613.15 4.66078
2613.70 4.64058
2614.79 4.60269
2616.98 4.53895
2621.36 4.48406
2625.73 4.61004
2630.11 5.14513
2634.49 6.73303
2636.68 8.47042
2638.87 11.6208
2641.06 17.7613
2642.15 23.0525
2643.24 31.0925
2644.34 43.8539
2645.43 65.0907
2646.53 102.266
2647.62 168.932
2648.81 287.848
2650.00 384.460
2651.19 329.486
2652.38 221.037
2653.58 145.544
2654.79 101.435
2655.99 75.0777
2657.19 58.4297
2658.39 47.3215
2659.59 39.5511
2662.00 29.6458
2664.40 23.7619
2666.81 19.9457
2671.61 15.3859
2676.42 12.8050
2681.23 11.1635
2686.04 10.0366
2688.44 9.61771
2689.04 9.54102
2689.64 9.50707
2689.95 9.53831
2690.25 9.67702
2690.40 9.85894
2690.55 10.2461
2690.62 10.6098
2690.70 11.2073
2690.77 12.2411
2690.85 14.0714
2690.92 16.9971
2691.00 18.9494
2691.08 16.9761
2691.15 14.0281
2691.20 12.7501
2691.25 11.8494
2691.34 10.7743
2691.43 10.1999
2691.53 9.86362
2691.71 9.50494
2691.90 9.32215
2692.27 9.13310
2692.64 9.02613
2693.39 8.88250
2694.13 8.77015
2697.11 8.40406
2703.07 7.82844
2714.99 7.01157
2726.91 6.44748
2738.83 6.02693
2762.67 5.42613
2786.50 5.00342
2834.17 4.41880
2858.01 4.19983
2869.93 4.10365
2875.89 4.06409
2877.38 4.05972
2878.87 4.06776
2879.61 4.08789
2880.36 4.15029
2880.73 4.23365
2881.10 4.44088
2881.29 4.68029
2881.48 5.19136
2881.57 5.69018
2881.66 6.55917
2881.75 8.20892
2881.80 9.60047
2881.85 11.5302
2881.92 16.0603
2882.00 19.0228
2882.08 15.9981
2882.15 11.5299
2882.22 8.97553
2882.28 7.43192
2882.35 6.45837
2882.41 5.83969
2882.54 5.12471
2882.67 4.75508
2882.93 4.40326
2883.18 4.24832
2883.70 4.11760
2884.21 4.06407
2885.24 4.01818
2886.27 3.99645
2890.38 3.95242
2898.61 3.89106
2915.08 3.78112
2948.00 3.58333
2980.92 3.40674
2997.38 3.32664
3001.50 3.30926
3005.61 3.29721
3007.67 3.29824
3009.73 3.31882
3010.75 3.35502
3011.78 3.46088
3012.30 3.60229
3012.56 3.73589
3012.81 3.96415
3013.07 4.40052
3013.20 4.78598
3013.33 5.39224
3013.46 6.43907
3013.58 8.41240
3013.65 10.1421
3013.71 12.7486
3013.78 16.8661
3013.84 23.4209
3013.92 35.5730
3014.00 43.6956
3014.08 35.5831
3014.16 23.4331
3014.25 14.8355
3014.34 10.4509
3014.43 8.06751
3014.53 6.66880
3014.62 5.78198
3014.71 5.19998
3014.89 4.50211
3015.07 4.11582
3015.26 3.88268
3015.62 3.62588
3015.98 3.49456
3016.35 3.41855
3017.08 3.33731
3018.54 3.27162
3019.99 3.24326
3022.91 3.21376
3025.83 3.19448
3037.50 3.13517
3060.83 3.02921
3107.50 2.82817
3154.18 2.63332
3177.51 2.53657
3189.18 2.48866
3195.01 2.46694
3197.93 2.46471
3199.39 2.49396
3199.76 2.52483
3200.12 2.60206
3200.30 2.69195
3200.48 2.88263
3200.67 3.38957
3200.76 3.99556
3200.85 5.20290
3200.92 6.85442
3201.00 7.95285
3201.08 6.85486
3201.15 5.20298
3201.21 4.35249
3201.27 3.80845
3201.38 3.20834
3201.60 2.76625
3201.83 2.61500
3202.06 2.54666
3202.96 2.46341
3204.77 2.43164
3208.38 2.40979
3215.61 2.37762
3230.08 2.31605
3259.00 2.19279
3287.92 2.07062
3302.39 2.01278
3309.62 1.98709
3313.23 1.98045
3315.04 1.99722
3315.95 2.07012
3316.17 2.13392
3316.40 2.27741
3316.62 2.70130
3316.74 3.28019
3316.85 4.61426
3316.92 6.21242
3317.00 7.28039
3317.08 6.21330
3317.15 4.61498
3317.23 3.61210
3317.30 3.04821
3317.45 2.51217
3317.74 2.17268
3318.03 2.06866
3318.32 2.02394
3319.49 1.97066
3321.83 1.94897
3326.51 1.93182
3335.88 1.91112
3354.60 1.92510
3354.60 1.92472
3354.61 1.92474
3354.61 1.92476
3354.62 1.92479
3354.63 1.92486
3354.67 1.92499
3354.73 1.92526
3354.86 1.92580
3355.12 1.92690
3355.64 1.92921
3356.68 1.93429
3358.76 1.94637
3362.93 1.97979
3371.25 2.10038
3379.58 2.34863
3387.90 2.87212
3396.23 4.08486
3400.39 5.31108
3404.55 7.49361
3408.71 11.8172
3410.80 15.6946
3412.88 21.9055
3414.96 32.6009
3417.04 52.8676
3418.08 70.1803
3419.12 96.2632
3420.16 136.783
3421.20 199.871
3422.60 326.447
3424.00 417.267
3425.40 342.212
3426.80 219.677
3427.91 152.245
3429.02 109.006
3430.13 81.1598
3431.24 62.6387
3433.46 40.7214
3435.68 28.9006
3437.90 21.8376
3440.12 17.2882
3444.56 11.9589
3449.00 9.05488
3453.44 7.28375
3462.31 5.29491
3471.19 4.23732
3480.07 3.59289
3488.95 3.16706
3491.17 3.08747
3493.39 3.02737
3494.50 3.01659
3495.61 3.05304
3496.16 3.12980
3496.72 3.35188
3497.00 3.63152
3497.13 3.88053
3497.27 4.27415
3497.41 4.95495
3497.55 6.23883
3497.62 7.36095
3497.69 9.04963
3497.76 11.7086
3497.83 15.9241
3497.91 23.7899
3498.00 29.0428
3498.09 23.7887
3498.17 15.9189
3498.23 12.2506
3498.29 9.75485
3498.41 6.88640
3498.52 5.44049
3498.64 4.63277
3498.87 3.82176
3499.10 3.44551
3499.57 3.11513
3500.03 2.97406
3500.96 2.84775
3501.88 2.78487
3503.74 2.70849
3505.59 2.65273
3513.01 2.48236
3520.43 2.35176
3524.14 2.31247
3525.06 2.31812
3525.99 2.35713
3526.46 2.41845
3526.92 2.58256
3527.15 2.78264
3527.38 3.23444
3527.50 3.70258
3527.61 4.57536
3527.67 5.31231
3527.73 6.41527
3527.79 8.11380
3527.85 10.6817
3527.92 15.8103
3528.00 19.1819
3528.08 15.7436
3528.16 10.6845
3528.22 8.00710
3528.28 6.29917
3528.34 5.20344
3528.40 4.47776
3528.52 3.62515
3528.63 3.17325
3528.87 2.73359
3529.11 2.53604
3529.59 2.36656
3530.07 2.29540
3531.03 2.23247
3531.98 2.20129
3535.81 2.13487
3543.46 2.04563
3558.76 1.91191
3589.37 1.77410
3619.97 1.84784
3650.58 2.33266
3665.88 2.88965
3681.18 3.85355
3696.49 5.54954
3711.79 8.66466
3727.09 14.8177
3734.74 20.1830
3742.40 28.4152
3750.05 41.6259
3757.70 63.9582
3765.35 103.817
3773.00 176.970
3781.00 303.580
3789.00 406.229
3797.00 348.189
3805.00 233.292
3814.01 146.328
3823.02 98.3532
3832.03 70.9358
3841.04 54.1374
3850.06 43.1609
3859.07 35.5947
3877.09 26.0828
3895.11 20.5005
3913.13 16.9038
3949.18 12.6205
3985.22 10.1822
4021.26 8.57924
4039.28 7.93228
4048.30 7.62269
4057.31 7.30811
4066.32 6.97002
4070.82 6.78331
4075.33 6.58002
4077.58 6.47306
4079.83 6.36715
4082.09 6.27494
4084.34 6.23464
4086.59 6.37357
4087.72 6.63352
4088.84 7.21885
4089.97 8.58203
4090.53 9.90948
4091.10 12.1326
4091.66 16.0862
4092.22 23.7029
4092.51 30.2168
4092.79 39.9160
4093.07 54.7760
4093.35 77.4085
4093.78 130.036
4094.20 173.637
4094.63 150.677
4095.05 103.272
4095.47 70.5310
4095.89 51.0838
4096.31 39.2946
4096.73 31.7670
4097.15 26.6924
4097.57 23.1291
4098.41 18.5533
4099.26 15.8112
4100.10 14.0249
4101.78 11.8764
4103.46 10.6530
4105.14 9.87086
4106.82 9.32915
4108.50 8.93132
4111.86 8.38275
4115.22 8.01713
4118.59 7.75097
4121.95 7.54481
4128.67 7.23708
4135.40 7.00973
4138.76 6.91546
4142.12 6.83330
4145.48 6.77993
4146.32 6.78729
4147.16 6.83889
4147.58 6.91935
4148.00 7.13218
4148.21 7.38631
4148.42 7.94456
4148.53 8.50481
4148.63 9.51064
4148.74 11.5083
4148.79 13.2661
4148.84 15.7992
4148.92 21.2966
4149.00 24.9701
4149.08 21.2954
4149.16 15.7953
4149.23 12.6178
4149.30 10.7266
4149.36 9.56333
4149.43 8.81717
4149.57 7.96765
4149.70 7.52759
4149.98 7.11166
4150.25 6.92748
4150.79 6.76870
4151.34 6.69990
4152.43 6.63354
4153.51 6.59553
4157.87 6.49654
4166.58 6.34282
4184.00 6.08698
4201.43 5.87193
4210.14 5.77641
4214.49 5.73545
4216.67 5.73228
4217.76 5.78720
4218.30 5.97369
4218.58 6.39732
4218.71 7.04281
4218.78 7.69541
4218.85 8.79079
4218.92 10.6768
4219.00 11.9164
4219.08 10.6507
4219.15 8.78974
4219.24 7.47471
4219.33 6.79957
4219.50 6.21244
4219.84 5.87155
4220.53 5.72797
4221.91 5.66995
4224.67 5.63015
4230.18 5.57378
4241.22 5.47205
4263.28 5.28767
4307.40 4.97361
4307.40 4.97538
4307.41 4.97534
4307.41 4.97530
4307.43 4.97522
4307.45 4.97507
4307.49 4.97478
4307.59 4.97418
