Ba-135(n,tot) ENDF/B-VII.1
242.472 3.83495
242.550 4.45138
242.627 5.50178
242.705 7.48661
242.744 9.19585
242.782 11.8352
242.821 16.1695
242.860 23.8587
242.899 38.7878
242.918 51.4636
242.937 69.6042
242.953 89.1976
242.969 111.696
243.000 141.257
243.031 115.333
243.063 74.1513
243.082 55.6918
243.102 42.7418
243.140 27.1852
243.179 18.9661
243.218 14.2216
243.257 11.2656
243.296 9.30780
243.373 6.96157
243.451 5.66048
243.528 4.86413
243.684 3.97310
243.839 3.50665
243.994 3.22901
244.305 2.92241
244.615 2.76060
244.926 2.66129
245.547 2.54417
246.168 2.47436
246.789 2.42515
248.030 2.35398
250.514 2.25055
252.998 2.16228
257.966 1.99003
262.934 1.80525
265.418 1.70798
267.902 1.61393
270.386 1.54206
272.869 1.55168
274.111 1.63885
275.353 1.85388
276.595 2.33682
277.837 3.44034
278.458 4.49449
279.079 6.22834
279.700 9.25373
280.321 15.0047
280.632 19.9333
280.942 27.4711
281.253 39.6871
281.563 61.1056
281.718 78.2910
281.874 103.132
282.029 140.765
282.184 201.139
282.339 305.880
282.495 507.077
282.572 681.758
282.650 949.896
282.727 1375.93
282.805 2058.45
282.903 3346.49
283.000 4249.93
283.098 3454.35
283.195 2193.91
283.257 1619.69
283.319 1218.89
283.443 742.607
283.567 494.056
283.691 351.752
283.815 263.593
283.938 205.444
284.186 136.052
284.434 97.7788
284.682 74.3971
285.177 48.3510
285.673 34.8110
286.169 26.8068
286.664 21.6424
287.160 18.0924
288.151 13.6147
289.142 10.9630
290.133 9.23747
291.125 8.03628
293.107 6.48518
295.089 5.52852
297.072 4.87327
299.054 4.38654
303.019 3.66849
305.001 3.36780
306.983 3.07499
308.966 2.77694
309.957 2.63345
310.948 2.52613
311.444 2.51514
311.939 2.57589
312.435 2.79436
312.931 3.39207
313.178 4.00487
313.426 5.04855
313.674 6.91833
313.798 8.41322
313.922 10.5432
314.046 13.6800
314.170 18.4996
314.293 26.3274
314.417 40.0360
314.479 51.0010
314.541 66.7553
314.603 90.4592
314.665 127.988
314.727 191.926
314.789 310.864
314.820 410.948
314.851 559.119
314.882 785.569
314.913 1130.02
314.956 1847.00
315.000 2359.10
315.044 1928.93
315.087 1232.51
315.118 885.405
315.149 652.204
315.179 494.785
315.210 386.785
315.271 254.199
315.332 180.283
315.394 135.241
315.455 105.841
315.578 71.0502
315.700 51.9651
315.823 40.3173
315.945 32.6499
316.068 27.3139
316.313 20.5040
316.558 16.4435
316.804 13.7993
317.049 11.9652
317.539 9.61975
318.029 8.20611
318.520 7.27079
319.010 6.60973
319.991 5.74021
320.971 5.19360
321.952 4.81621
322.933 4.53789
324.894 4.14885
326.855 3.88304
330.778 3.52546
334.701 3.27809
338.623 3.08238
346.469 2.75669
354.314 2.44802
358.237 2.28118
362.159 2.09545
366.082 1.88345
368.043 1.76983
370.005 1.66563
371.966 1.62931
372.947 1.70383
373.927 1.96753
374.418 2.25903
374.908 2.77242
375.398 3.71591
375.889 5.58411
376.134 7.22411
376.379 9.77066
376.624 13.9566
376.869 21.3928
376.992 27.4167
377.115 36.1909
377.237 49.5746
377.360 71.2153
377.482 109.123
377.544 139.412
377.605 182.900
377.666 247.700
377.728 348.236
377.789 510.106
377.850 772.935
377.925 1261.41
378.000 1608.56
378.075 1313.08
378.150 837.632
378.201 608.088
378.252 451.286
378.303 344.521
378.354 270.447
378.455 178.642
378.557 126.956
378.659 95.2413
378.760 74.4822
378.964 49.8329
379.167 36.2716
379.371 27.9914
379.778 18.7424
380.184 13.9027
380.591 11.0189
380.998 9.14161
381.405 7.83889
382.219 6.17043
383.033 5.15954
384.660 4.00268
386.288 3.35537
387.915 2.93764
391.170 2.45828
392.798 2.36769
394.425 2.42674
396.053 2.76976
397.680 3.75618
398.494 4.77045
399.308 6.49159
400.121 9.55823
400.935 15.4596
401.342 20.5353
401.749 28.2922
402.156 40.8079
402.563 62.5307
402.969 104.358
403.173 140.983
403.376 198.317
403.580 294.199
403.783 468.239
403.885 610.750
403.987 817.430
404.088 1123.13
404.190 1574.45
404.345 2573.97
404.500 3288.08
404.656 2688.45
404.811 1717.09
404.920 1236.18
405.028 911.365
405.137 692.405
405.246 541.552
405.463 356.167
405.680 252.642
405.898 189.425
406.115 148.127
406.550 99.1723
406.985 72.2727
407.419 55.8332
407.854 44.9984
408.289 37.4462
409.158 27.8006
410.027 22.0386
410.897 18.2798
411.766 15.6674
413.505 12.3198
415.244 10.2941
416.982 8.94747
418.721 7.98925
422.198 6.70660
425.676 5.85198
427.415 5.49641
428.284 5.32441
429.153 5.15277
430.023 4.98669
430.457 4.91795
430.892 4.88787
431.109 4.90973
431.327 4.98708
431.544 5.17794
431.761 5.62386
431.870 6.04766
431.979 6.73488
432.088 7.90571
432.196 10.0465
432.305 14.4104
432.359 18.4039
432.413 24.9075
432.468 36.3560
432.495 45.5090
432.522 58.5733
432.549 78.0266
432.576 107.875
432.604 155.592
432.631 231.937
432.648 300.688
432.665 380.552
432.700 489.504
432.717 468.055
432.735 404.742
432.769 262.731
432.801 174.988
432.832 122.094
432.864 89.7357
432.895 69.0182
432.958 45.3716
433.021 33.0267
433.084 25.7696
433.147 21.1463
433.273 15.7623
433.399 12.8344
433.525 11.0479
433.651 9.86455
433.777 9.03263
434.029 7.95317
434.280 7.29132
434.532 6.84644
434.784 6.52705
435.288 6.09691
435.791 5.81678
436.799 5.46162
437.806 5.23309
438.813 5.06431
440.828 4.81400
444.857 4.45940
448.886 4.17500
452.916 3.89822
454.930 3.74554
456.945 3.57021
457.952 3.46976
458.960 3.35871
459.967 3.23803
460.974 3.11947
461.478 3.07510
461.982 3.06380
462.485 3.13413
462.989 3.41575
463.241 3.73878
463.493 4.31777
463.744 5.39528
463.996 7.54441
464.122 9.43463
464.248 12.3608
464.374 17.1412
464.437 20.7131
464.500 25.5354
464.563 32.2454
464.626 41.8627
464.689 56.2631
464.752 78.8764
464.815 116.882
464.878 186.019
464.909 242.836
464.941 325.369
464.972 447.636
465.004 627.810
465.052 1032.90
465.100 1327.48
465.148 1092.74
465.197 703.743
465.231 508.213
465.265 376.047
465.299 286.923
465.333 225.448
465.401 149.904
465.469 107.618
465.537 81.7474
465.605 64.7954
465.740 44.6389
465.876 33.4916
466.012 26.6464
466.148 22.1078
466.284 18.9301
466.556 14.8438
466.828 12.3818
467.100 10.7636
467.372 9.63132
467.916 8.16878
468.459 7.27595
469.003 6.67911
469.547 6.25368
470.635 5.68878
471.722 5.33021
472.810 5.08112
473.897 4.89678
476.073 4.63886
478.248 4.46336
482.598 4.23103
486.949 4.07636
491.299 3.96085
500.000 3.79114
509.406 3.65661
518.811 3.54979
537.622 3.38148
556.433 3.24512
575.244 3.12234
594.055 2.99891
603.461 2.93093
612.866 2.85256
622.272 2.75304
626.974 2.68808
631.677 2.60431
634.028 2.55126
636.380 2.48694
638.731 2.40659
641.083 2.30301
642.258 2.23966
643.434 2.16754
644.610 2.08858
645.785 2.01512
646.373 1.99402
646.961 2.00484
647.549 2.09196
648.137 2.37242
648.431 2.67743
648.725 3.21223
649.018 4.19233
649.312 6.12553
649.459 7.81457
649.606 10.4198
649.753 14.6657
649.900 22.0967
649.974 28.0258
650.047 36.5308
650.121 49.2377
650.194 69.1831
650.268 102.685
650.341 163.760
650.378 214.000
650.415 286.822
650.451 394.739
650.488 554.444
650.544 911.157
650.600 1169.52
650.656 961.236
650.712 617.903
650.776 368.578
650.840 236.717
650.903 163.607
650.967 120.074
651.031 92.2531
651.095 73.5172
651.222 50.6112
651.350 37.6403
651.477 29.5635
651.732 20.3796
651.987 15.4895
652.242 12.5449
652.497 10.6145
652.752 9.26899
653.262 7.54267
653.771 6.50007
654.281 5.81048
654.791 5.32427
655.811 4.68800
656.830 4.29157
657.850 4.02027
658.870 3.82138
660.909 3.54239
661.929 3.43668
662.949 3.34446
663.968 3.26570
664.478 3.23662
664.988 3.22737
665.243 3.24006
665.498 3.27774
665.753 3.36548
666.008 3.56446
666.135 3.75103
666.263 4.05169
666.390 4.56218
666.518 5.49588
666.645 7.40977
666.709 9.17746
666.773 12.0896
666.836 17.3095
666.900 27.7565
666.932 37.2086
666.964 52.2198
666.996 77.3053
667.028 119.675
667.064 194.698
667.100 248.755
667.136 204.632
667.173 132.363
667.199 95.5951
667.224 71.0367
667.250 54.5274
667.276 43.2484
667.328 29.4426
667.380 21.7646
667.432 17.0891
667.484 14.0363
667.588 10.4181
667.692 8.42686
667.795 7.20665
667.899 6.39978
668.003 5.83558
668.210 5.11002
668.418 4.67262
668.626 4.38411
668.833 4.18133
669.248 3.91669
669.663 3.75203
670.493 3.55666
671.324 3.44186
672.154 3.36381
673.814 3.25943
675.475 3.18833
677.135 3.13380
680.456 3.05034
687.097 2.92821
693.739 2.82606
700.381 2.72042
703.702 2.65854
707.022 2.58329
708.683 2.53743
710.343 2.48324
712.004 2.41742
713.664 2.33570
714.494 2.28781
715.324 2.23607
716.155 2.18511
716.985 2.15251
717.400 2.15974
717.815 2.20718
718.230 2.34308
718.645 2.69060
718.853 3.03835
719.060 3.62237
719.268 4.65540
719.475 6.62611
719.579 8.30844
719.683 10.8596
719.787 14.9317
719.890 21.8821
719.942 27.3086
719.994 34.9442
720.046 46.0826
720.098 63.0640
720.150 90.3964
720.202 137.373
720.254 224.168
720.280 294.268
720.306 391.430
720.353 643.365
720.400 826.202
720.447 679.692
720.495 437.547
720.548 263.120
720.601 169.980
720.654 118.118
720.707 87.0596
720.760 67.1846
720.813 53.7493
720.919 37.3039
721.025 27.9682
721.132 22.1455
721.344 15.5142
721.556 11.9769
721.769 9.84438
721.981 8.44447
722.193 7.46851
722.618 6.21516
723.043 5.45746
723.467 4.95624
723.892 4.60280
724.742 4.14082
725.591 3.85404
726.440 3.65920
727.290 3.51817
728.988 3.32687
730.687 3.20190
732.386 3.11258
734.085 3.04455
737.482 2.94511
740.880 2.87294
747.675 2.76713
761.265 2.61284
774.855 2.47672
788.445 2.33254
802.036 2.16017
808.831 2.05306
815.626 1.91833
819.023 1.83201
820.722 1.78098
822.421 1.72310
824.120 1.65971
824.969 1.63064
825.818 1.61565
826.243 1.62338
826.668 1.65542
827.093 1.73906
827.517 1.94316
827.730 2.14293
827.942 2.47451
828.154 3.05592
828.367 4.15951
828.579 6.53122
828.685 8.82480
828.791 12.7747
828.844 15.8901
828.898 20.3197
828.951 26.8741
829.004 37.0426
829.057 53.9038
829.110 84.1205
829.136 108.608
829.163 143.584
829.189 194.574
829.216 268.685
829.258 438.679
829.300 559.676
829.342 457.539
829.384 292.795
829.431 175.046
829.478 112.537
829.526 77.8161
829.573 57.0757
829.620 43.8378
829.667 34.9127
829.761 24.0212
829.855 17.8725
829.950 14.0613
830.138 9.74734
830.326 7.46608
830.515 6.10140
830.703 5.21140
830.892 4.59448
831.269 3.80726
831.646 3.33427
832.022 3.02224
832.399 2.80211
833.153 2.51255
833.907 2.32947
835.415 2.10515
836.922 1.96503
838.430 1.86213
841.445 1.70494
847.475 1.45263
853.506 1.21925
856.521 1.11459
859.536 1.04060
862.551 1.05072
865.566 1.29415
867.074 1.62444
868.582 2.25473
870.089 3.47792
870.843 4.49947
871.597 5.99214
872.351 8.23838
873.104 11.7529
873.858 17.5461
874.612 27.8028
874.989 36.0395
875.366 47.9094
875.743 65.7232
876.120 93.8561
876.496 141.273
876.873 228.124
877.062 299.728
877.250 404.038
877.439 559.157
877.627 789.590
877.914 1303.73
878.200 1681.19
878.487 1387.68
878.773 894.841
879.112 525.229
879.451 333.555
879.791 229.055
880.130 167.320
880.469 128.157
880.808 101.833
881.487 69.7350
882.165 51.5760
882.843 40.2422
884.200 27.2539
885.557 20.1931
886.913 15.7146
887.592 13.9543
887.931 13.1361
888.270 12.3487
888.609 11.6251
888.779 11.3450
888.948 11.2403
889.118 11.6490
889.203 12.3579
889.288 13.8849
889.372 17.2779
889.415 20.4666
889.457 25.6426
889.500 34.4976
889.521 41.3153
889.542 50.7002
889.563 63.8846
889.584 82.7690
889.606 110.189
889.627 149.649
889.645 196.355
889.663 252.296
889.700 337.130
889.718 329.655
889.737 291.961
889.773 199.522
889.797 153.838
889.821 121.350
889.869 81.8221
889.916 60.5243
889.964 47.9466
890.011 39.9128
890.059 34.4513
890.154 27.6518
890.250 23.6699
890.345 21.0944
890.535 17.9805
890.726 16.1618
890.916 14.9562
891.297 13.4137
891.678 12.4241
892.059 11.7030
892.820 10.6660
894.344 9.31667
895.867 8.40167
898.914 7.16654
901.961 6.34452
908.055 5.28790
914.149 4.60762
920.243 4.09546
923.290 3.87079
926.337 3.66194
929.384 3.49220
930.908 3.45795
932.431 3.53257
933.193 3.66510
933.954 3.93340
934.716 4.46935
935.478 5.58764
936.240 8.17437
936.621 10.7906
937.001 15.4439
937.382 24.6320
937.573 32.8284
937.763 45.8672
937.954 68.0874
938.144 109.410
938.239 144.005
938.334 195.179
938.430 272.690
938.525 390.223
938.662 641.610
938.800 825.472
938.938 680.646
939.075 439.066
939.194 296.013
939.313 207.722
939.432 152.655
939.551 116.896
939.789 75.5356
940.027 53.6650
940.265 40.7505
940.503 32.4818
940.979 22.8436
941.455 17.6026
941.931 14.4068
942.407 12.2957
942.883 10.8170
943.835 8.90958
944.787 7.75089
945.739 6.98055
946.691 6.43432
948.595 5.71305
950.499 5.25728
952.403 4.94087
954.306 4.70610
958.114 4.37491
961.922 4.14554
969.538 3.83089
977.153 3.60686
984.769 3.42274
992.384 3.25317
1000.00 3.07766
1006.96 2.88758
1010.44 2.76846
1013.92 2.61896
1015.67 2.52658
1017.41 2.41736
1019.15 2.28596
1020.89 2.12826
1021.76 2.04099
1022.63 1.95503
1023.50 1.88924
1024.37 1.90229
1024.80 1.98936
1025.24 2.20025
1025.67 2.66728
1026.11 3.71396
1026.33 4.69650
1026.54 6.27124
1026.76 8.95042
1026.98 13.7985
1027.09 17.7862
1027.20 23.6249
1027.31 32.5457
1027.41 46.7661
1027.52 71.5354
1027.63 118.507
1027.69 158.948
1027.74 218.548
1027.79 310.034
1027.85 450.848
1027.92 747.318
1028.00 968.230
1028.08 803.499
1028.15 521.127
1028.22 348.114
1028.29 242.622
1028.36 177.490
1028.42 135.492
1028.56 87.1998
1028.70 61.9034
1028.83 46.8425
1028.97 37.1978
1029.24 25.9627
1029.51 19.8034
1029.78 16.0443
1030.05 13.5411
1030.32 11.7873
1030.87 9.51114
1031.41 8.12287
1031.95 7.19858
1032.50 6.54456
1033.58 5.68305
1034.67 5.14477
1035.75 4.77696
1036.84 4.50939
1039.01 4.14272
1041.18 3.89931
1043.35 3.72113
1045.52 3.58074
1049.87 3.35760
1052.04 3.25774
1054.21 3.15612
1056.38 3.04421
1057.47 2.98171
1058.55 2.91581
1059.10 2.88434
1059.64 2.85928
1060.18 2.85283
1060.73 2.89908
1061.00 2.96991
1061.27 3.10909
1061.54 3.38546
1061.81 3.95820
1062.08 5.28667
1062.22 6.63040
1062.35 8.99565
1062.49 13.6739
1062.56 17.8296
1062.63 24.2833
1062.69 35.2994
1062.76 55.4949
1062.80 72.1464
1062.83 96.4159
1062.86 132.494
1062.90 184.150
1062.95 303.210
1063.00 391.228
1063.05 323.641
1063.10 209.668
1063.15 137.423
1063.20 94.6823
1063.25 68.9225
1063.30 52.8745
1063.40 34.2969
1063.49 24.7585
1063.59 19.1252
1063.69 15.5775
1063.88 11.4489
1064.08 9.19527
1064.27 7.82722
1064.47 6.91728
1064.66 6.28183
1065.05 5.45596
1065.44 4.95394
1065.83 4.61918
1066.22 4.38122
1067.00 4.06608
1067.78 3.86702
1068.55 3.72887
1069.33 3.62646
1070.89 3.48217
1072.45 3.38243
1075.56 3.24570
1078.67 3.14849
1081.79 3.06987
1088.01 2.93703
1094.24 2.81256
1097.35 2.74667
1100.47 2.67340
1103.58 2.58537
1105.14 2.53136
1106.69 2.46621
1107.47 2.42770
1108.25 2.38431
1109.03 2.33584
1109.81 2.28527
1110.20 2.26329
1110.59 2.25076
1110.97 2.26298
1111.36 2.34155
1111.56 2.43926
1111.75 2.61866
1111.95 2.96063
1112.14 3.64686
1112.34 5.20050
1112.43 6.73501
1112.53 9.41596
1112.58 11.5696
1112.63 14.6535
1112.68 19.2445
1112.73 26.2340
1112.77 38.0122
1112.82 58.4886
1112.85 75.5872
1112.87 98.9321
1112.90 132.380
1112.92 180.079
1112.96 297.510
1113.00 381.250
1113.04 314.581
1113.08 205.199
1113.12 136.241
1113.16 94.6516
1113.19 69.2119
1113.23 52.9264
1113.30 34.3402
1113.38 24.6252
1113.45 18.9243
1113.53 15.2867
1113.67 11.0753
1113.82 8.76761
1113.97 7.36781
1114.12 6.43493
1114.26 5.78462
1114.56 4.93866
1114.85 4.42572
1115.15 4.08432
1115.44 3.84218
1116.03 3.52255
1116.62 3.32181
1117.22 3.18300
1117.81 3.08077
1118.99 2.93734
1120.17 2.83839
1122.53 2.70147
1124.89 2.60079
1127.25 2.51490
1131.98 2.35415
1136.70 2.17757
1139.06 2.07248
1141.42 1.94817
1142.60 1.87644
1143.78 1.79771
1144.97 1.71421
1146.15 1.63779
1146.74 1.61477
1147.33 1.62138
1147.92 1.69727
1148.51 1.94538
1148.80 2.21553
1149.10 2.68556
1149.39 3.54041
1149.69 5.20901
1149.84 6.65811
1149.98 8.85960
1150.13 12.4282
1150.28 18.5370
1150.35 23.3653
1150.43 30.2018
1150.50 40.2459
1150.57 55.4290
1150.65 80.3710
1150.72 123.777
1150.80 205.324
1150.83 272.306
1150.87 363.255
1150.94 600.937
1151.00 771.924
1151.07 634.827
1151.13 410.314
1151.17 305.105
1151.21 232.755
1151.30 144.797
1151.38 98.3690
1151.46 71.5190
1151.55 54.7315
1151.63 43.5626
1151.79 30.1391
1151.96 22.5640
1152.13 17.8717
1152.46 12.5585
1152.79 9.71639
1153.12 8.00177
1153.45 6.87031
1153.78 6.07588
1154.45 5.04364
1155.11 4.40913
1155.77 3.98121
1156.43 3.67315
1157.76 3.25464
1159.08 2.97857
1161.73 2.61774
1164.39 2.36923
1167.04 2.16685
1172.34 1.80514
1174.99 1.62606
1177.64 1.44668
1180.29 1.28181
1182.94 1.19018
1184.26 1.22630
1185.59 1.39526
1186.91 1.84730
1187.58 2.27945
1188.24 2.95578
1188.90 4.03605
1189.57 5.81296
1190.23 8.87531
1190.89 14.5161
1191.22 19.1936
1191.55 26.0591
1191.88 36.5960
1192.22 53.6627
1192.55 83.4355
1192.88 140.066
1193.04 188.671
1193.21 261.474
1193.38 374.923
1193.54 550.339
1193.77 920.035
1194.00 1199.89
1194.23 997.123
1194.46 646.526
1194.68 424.678
1194.89 292.957
1195.10 212.605
1195.32 161.640
1195.75 103.474
1196.18 73.0891
1196.61 55.2305
1197.03 43.8054
1197.89 30.4538
1198.75 23.1494
1199.61 18.6609
1200.47 15.6723
1201.32 13.5641
1203.04 10.8137
1204.76 9.12047
1206.47 7.98139
1208.19 7.16460
1211.62 6.06415
1215.05 5.33569
1216.77 5.04161
1217.62 4.90483
1218.48 4.77533
1219.34 4.66435
1219.77 4.63115
1220.20 4.64376
1220.41 4.68947
1220.63 4.79006
1220.84 4.99902
1221.06 5.43786
1221.27 6.45513
1221.38 7.47068
1221.48 9.25494
1221.59 12.7089
1221.65 15.7639
1221.70 20.4359
1221.75 28.3189
1221.81 42.1123
1221.86 69.4784
1221.89 92.8035
1221.91 124.972
1221.96 203.126
1222.00 260.446
1222.05 214.619
1222.09 140.149
1222.14 85.9745
1222.19 57.0415
1222.24 40.9111
1222.29 31.3867
1222.34 25.1293
1222.39 20.9648
1222.49 15.7710
1222.59 12.8041
1222.68 10.9408
1222.88 8.79762
1223.08 7.63458
1223.28 6.92680
1223.48 6.45446
1223.68 6.11881
1224.07 5.67391
1224.47 5.39261
1225.26 5.04917
1226.05 4.83827
1226.85 4.68867
1228.43 4.47597
1230.02 4.31985
1231.60 4.19285
1234.77 3.98563
1241.11 3.65881
1247.45 3.37250
1253.79 3.06981
1256.96 2.89026
1260.13 2.67107
1261.72 2.53796
1263.31 2.38263
1264.89 2.19902
1266.48 1.98480
1267.27 1.87125
1268.06 1.76685
1268.85 1.70456
1269.65 1.78161
1270.04 1.95384
1270.44 2.32387
1270.83 3.09191
1271.03 3.75322
1271.23 4.73386
1271.43 6.23378
1271.63 8.58389
1271.83 12.4572
1272.02 19.2632
1272.12 24.6661
1272.22 32.3505
1272.32 43.6667
1272.42 61.0569
1272.52 89.2166
1272.62 137.780
1272.72 227.495
