Se-78(n,tot) ENDF/B-VII.1
1284.27 7.48578
1306.14 7.46661
1317.08 7.45787
1328.01 7.45150
1333.48 7.45159
1336.21 7.45420
1338.94 7.46106
1341.68 7.47863
1343.04 7.49739
1344.41 7.53256
1345.09 7.56260
1345.78 7.60864
1346.46 7.68420
1347.14 7.82063
1347.48 7.93437
1347.83 8.10587
1348.17 8.38180
1348.51 8.86551
1348.68 9.25921
1348.85 9.83883
1349.02 10.7420
1349.19 12.2487
1349.36 15.0773
1349.45 17.5262
1349.53 21.2765
1349.62 27.5712
1349.71 38.8215
1349.75 48.1419
1349.79 61.3466
1349.83 81.3837
1349.88 110.303
1349.94 172.190
1350.00 212.430
1350.06 171.164
1350.13 109.512
1350.17 81.9777
1350.21 62.9126
1350.29 40.7196
1350.37 29.0993
1350.44 22.5934
1350.52 18.5482
1350.60 15.9381
1350.76 12.8545
1350.92 11.1715
1351.08 10.1625
1351.40 9.06906
1351.71 8.51819
1352.03 8.20427
1352.35 8.00804
1352.67 7.87724
1353.30 7.71891
1353.94 7.63043
1354.57 7.57592
1355.20 7.53993
1356.47 7.49651
1357.74 7.47210
1360.28 7.44638
1362.82 7.43310
1365.36 7.42478
1370.44 7.41413
1380.59 7.40052
1390.74 7.38972
1411.05 7.37008
1431.36 7.35113
1512.60 7.27626
1675.06 7.12386
1837.53 6.96314
1878.15 6.92115
1918.77 6.87853
1939.08 6.85721
1959.38 6.83641
1979.69 6.81778
1989.85 6.81130
2000.00 6.81147
2006.70 6.82302
2010.06 6.83846
2013.41 6.86993
2015.08 6.89789
2016.76 6.94174
2018.44 7.01511
2020.11 7.14990
2020.95 7.26371
2021.79 7.43721
2022.62 7.72022
2023.46 8.22774
2023.88 8.64766
2024.30 9.27708
2024.72 10.2819
2025.14 12.0309
2025.56 15.4839
2025.77 18.6398
2025.98 23.8167
2026.19 33.2617
2026.29 41.1479
2026.40 52.8705
2026.50 71.6457
2026.60 103.164
2026.71 161.241
2026.81 270.862
2026.91 429.754
2027.00 533.991
2027.09 428.023
2027.19 269.559
2027.28 170.704
2027.37 114.892
2027.46 82.1161
2027.55 61.8065
2027.64 48.4176
2027.73 39.3777
2027.91 28.2265
2028.09 21.8838
2028.27 17.9892
2028.63 13.6290
2028.99 11.3856
2029.35 10.0833
2029.72 9.26127
2030.08 8.70957
2030.80 8.03815
2031.52 7.66057
2032.24 7.42725
2032.96 7.27294
2034.41 7.08760
2035.85 6.98439
2037.30 6.92072
2038.74 6.87843
2041.63 6.82683
2044.52 6.79696
2050.29 6.76355
2056.07 6.74423
2061.84 6.73051
2073.39 6.70973
2096.50 6.67645
2119.60 6.64576
2142.70 6.61534
2165.80 6.58462
2212.01 6.52137
2258.21 6.45508
2304.42 6.38537
2327.52 6.34947
2350.62 6.31419
2362.17 6.29868
2367.95 6.29288
2373.72 6.29053
2379.50 6.29710
2382.39 6.30885
2385.27 6.33474
2386.72 6.35849
2388.16 6.39633
2389.61 6.46036
2391.05 6.57903
2391.77 6.67957
2392.49 6.83313
2393.22 7.08382
2393.94 7.53330
2394.30 7.90479
2394.66 8.46074
2395.02 9.34598
2395.38 10.8804
2395.74 13.8881
2395.92 16.6162
2396.10 21.0479
2396.28 29.0300
2396.37 35.5583
2396.46 45.2167
2396.55 60.2355
2396.64 84.9986
2396.73 128.420
2396.82 207.020
2396.91 327.740
2397.00 408.383
2397.09 328.059
2397.18 207.428
2397.28 122.009
2397.38 77.9910
2397.48 54.1656
2397.58 40.3361
2397.68 31.5602
2397.78 25.7871
2397.98 18.8323
2398.18 15.0052
2398.38 12.6843
2398.79 10.1369
2399.19 8.84535
2399.59 8.10222
2399.99 7.63580
2400.39 7.32389
2401.20 6.94502
2402.00 6.73255
2402.81 6.60108
2403.61 6.51384
2405.22 6.40821
2406.83 6.34848
2410.04 6.28502
2413.26 6.25191
2416.48 6.23096
2422.91 6.20377
2429.35 6.18446
2435.78 6.16823
2448.65 6.13927
2474.38 6.08473
2500.12 6.02961
2551.59 5.91216
2603.06 5.78160
2706.01 5.46505
2808.95 5.03323
2860.42 4.74742
2911.89 4.38909
2963.36 3.92363
3014.83 3.29227
3040.57 2.88476
3066.31 2.39294
3092.04 1.79671
3117.78 1.08959
3130.65 0.712706
3143.51 0.365024
3149.95 0.230753
3153.16 0.182991
3156.38 0.153992
3159.60 0.149831
3162.82 0.178493
3164.42 0.208327
3166.03 0.250568
3167.64 0.307159
3169.25 0.380230
3172.47 0.586663
3175.68 0.896150
3178.90 1.34521
3182.12 1.98541
3185.33 2.89091
3188.55 4.17058
3191.77 5.98820
3194.99 8.59701
3198.20 12.4015
3201.42 18.0726
3204.64 26.7729
3207.85 40.6242
3211.07 63.7311
3214.29 104.542
3217.50 181.262
3219.11 243.793
3220.72 331.000
3223.86 583.985
3227.00 800.877
3230.14 700.043
3233.28 476.523
3235.70 348.092
3238.11 261.464
3240.53 203.290
3242.94 163.217
3247.78 113.718
3252.61 85.6286
3257.44 68.1130
3262.27 56.3944
3271.93 42.0135
3281.60 33.7181
3291.26 28.4102
3300.92 24.7592
3310.58 22.1110
3329.91 18.5513
3349.24 16.2842
3368.56 14.7208
3387.89 13.5799
3426.54 12.0276
3465.19 11.0195
3503.84 10.3095
3542.49 9.77986
3619.80 9.03450
3697.10 8.52543
3735.75 8.32408
3774.41 8.14892
3793.73 8.07139
3803.39 8.03636
3813.06 8.00592
3822.72 7.98565
3827.55 7.98461
3832.38 7.99841
3834.80 8.01660
3837.22 8.04945
3839.63 8.10958
3842.05 8.22659
3843.25 8.32807
3844.46 8.48486
3845.67 8.74310
3846.88 9.20860
3847.48 9.59491
3848.09 10.1742
3848.69 11.0982
3849.29 12.7023
3849.90 15.8517
3850.20 18.7021
3850.50 23.3633
3850.80 31.7210
3850.95 38.6003
3851.11 48.8007
3851.26 64.7082
3851.41 91.0382
3851.56 137.442
3851.71 221.190
3851.85 349.221
3852.00 434.676
3852.15 348.774
3852.29 221.086
3852.39 162.707
3852.48 122.910
3852.67 76.1692
3852.86 52.2491
3853.05 38.7675
3853.24 30.5275
3853.43 25.1578
3853.80 18.8614
3854.18 15.4475
3854.56 13.4018
3855.32 11.1820
3856.07 10.0648
3856.83 9.42565
3857.58 9.02512
3858.34 8.75721
3859.85 8.43102
3861.36 8.24649
3862.87 8.13080
3864.38 8.05279
3867.40 7.95522
3870.42 7.89659
3873.44 7.85676
3876.46 7.82712
3882.51 7.78369
3888.55 7.75091
3900.63 7.69873
3912.72 7.65433
3924.80 7.61357
3948.97 7.53783
3997.31 7.39902
4045.64 7.27073
4142.32 7.03395
4238.99 6.81186
4335.67 6.59239
4432.34 6.35807
4480.68 6.22189
4504.85 6.14219
4529.02 6.04721
4553.19 5.92220
4565.27 5.83758
4577.36 5.72414
4583.40 5.64924
4589.44 5.55459
4595.48 5.42911
4601.53 5.25154
4604.55 5.13060
4607.57 4.97555
4610.59 4.76877
4613.61 4.47846
4615.12 4.28439
4616.63 4.04208
4618.14 3.73233
4619.65 3.32947
4620.41 3.08420
4621.16 2.81014
4621.92 2.52158
4622.67 2.28013
4623.43 2.32631
4623.81 2.70804
4624.00 3.10745
4624.18 3.74392
4624.37 4.76395
4624.56 6.40749
4624.75 9.11627
4624.84 11.0986
4624.94 13.7134
4625.03 17.2527
4625.13 22.0182
4625.22 28.6953
4625.32 38.0448
4625.41 51.7235
4625.51 71.7520
4625.60 101.834
4625.69 146.975
4625.85 261.449
4626.00 361.680
4626.08 358.224
4626.15 320.156
4626.31 220.782
4626.49 139.721
4626.67 95.6124
4626.86 70.3897
4627.04 55.0261
4627.22 44.9026
4627.40 37.9322
4627.77 29.0749
4628.13 23.8205
4628.50 20.4024
4629.23 16.2927
4629.96 13.9487
4630.69 12.4509
4631.42 11.4176
4632.15 10.6655
4633.61 9.64497
4635.07 8.98806
4636.53 8.53072
4637.99 8.19444
4640.91 7.73234
4643.83 7.42962
4646.75 7.21522
4649.66 7.05498
4655.50 6.82986
4661.34 6.67758
4667.18 6.56619
4673.02 6.48002
4684.70 6.35251
4696.38 6.25944
4719.73 6.12410
4743.09 6.02191
4766.44 5.93573
4813.15 5.78577
4906.58 5.51465
5000.00 5.24273
5168.00 4.69523
5335.99 4.00295
5419.99 3.56275
5503.99 3.00909
5545.99 2.65477
5566.99 2.44158
5587.99 2.18756
5608.99 1.86298
5619.49 1.65492
5629.99 1.39534
5635.24 1.23755
5640.49 1.05465
5645.74 0.841658
5650.99 0.599893
5653.61 0.476563
5656.24 0.369188
5658.86 0.318361
5660.17 0.343651
5661.49 0.436579
5662.80 0.648893
5663.46 0.827505
5664.11 1.07889
5664.77 1.43240
5665.42 1.92976
5666.08 2.63664
5666.74 3.65583
5667.39 5.15814
5668.05 7.42669
5668.71 10.9813
5669.36 16.8175
5670.02 27.0046
5670.67 46.2566
5671.00 62.4440
5671.33 86.3478
5671.66 122.356
5671.99 176.608
5672.49 304.037
5673.00 407.593
5673.51 349.002
5674.02 233.147
5674.47 159.363
5674.93 113.607
5675.38 84.8516
5675.84 66.0946
5676.75 44.1136
5677.66 32.2773
5678.57 25.1369
5679.48 20.4774
5681.30 14.8897
5683.12 11.7382
5684.94 9.75051
5686.76 8.39607
5688.58 7.41949
5692.23 6.11189
5695.87 5.27857
5699.51 4.70015
5703.15 4.27323
5710.44 3.67838
5717.72 3.27488
5732.29 2.73688
5746.86 2.36715
5761.43 2.07587
5790.56 1.60205
5848.84 0.824433
5877.97 0.488867
5907.11 0.211006
5921.68 0.108963
5928.96 0.0715642
5936.25 0.0456258
5943.53 0.0333918
5950.81 0.0375672
5958.10 0.0614223
5965.38 0.108923
5972.67 0.184909
5979.95 0.295261
5987.23 0.447235
5994.52 0.649779
6009.09 1.25379
6023.65 2.23458
6038.22 3.79740
6052.79 6.28419
6067.36 10.2890
6081.93 16.8919
6096.50 28.1640
6111.06 48.2878
6125.63 86.0298
6132.92 116.532
6140.20 158.757
6155.60 294.564
6171.00 421.875
6186.40 383.262
6201.80 270.246
6212.01 210.389
6222.22 166.748
6242.63 112.562
6263.05 82.6729
6283.47 64.6574
6303.89 52.9391
6324.30 44.8429
6365.14 34.5607
6405.97 28.4015
6446.80 24.3358
6528.47 19.2971
6610.14 16.2065
6691.81 13.8734
6732.64 12.7055
6753.06 12.0335
6773.47 11.2204
6793.89 10.1197
6804.10 9.36238
6814.31 8.35172
6819.41 7.69812
6824.52 6.89829
6829.62 5.89588
6834.72 4.61272
6839.83 2.97311
6842.38 2.04497
6844.93 1.18882
6846.21 0.912153
6846.85 0.861492
6847.48 0.905036
6848.12 1.08439
6848.76 1.46018
6849.40 2.12222
6850.04 3.20612
6850.67 4.92113
6851.31 7.59808
6851.95 11.7744
6852.59 18.3487
6853.23 28.8662
6853.86 46.0410
6854.50 74.6241
6855.14 122.303
6856.07 241.353
6857.00 365.273
6857.47 375.999
6857.93 348.283
6858.86 255.978
6859.44 206.925
6860.02 169.572
6861.18 120.904
6862.34 92.6434
6863.50 75.0172
6864.66 63.2435
6865.82 54.9551
6868.14 44.2046
6870.46 37.6358
6872.77 33.2503
6877.41 27.8072
6882.05 24.5820
6886.69 22.4535
6891.33 20.9428
6895.96 19.8132
6905.24 18.2292
6914.51 17.1628
6923.79 16.3878
6933.07 15.7932
6951.62 14.9264
6970.17 14.3098
7007.27 13.4553
7044.37 12.8600
7081.47 12.4012
7155.68 11.7060
7304.09 10.7475
7452.49 10.0603
7749.31 9.03652
8046.13 8.19085
8342.94 7.32152
8491.35 6.80768
8639.76 6.17299
8788.17 5.30512
8862.37 4.71215
8936.57 3.93569
8973.68 3.44638
9010.78 2.86458
9047.88 2.16771
9084.98 1.34404
9122.08 0.464975
9131.36 0.276119
9140.64 0.129891
9145.27 0.0823193
9149.91 0.0591811
9154.55 0.0681193
9159.19 0.119120
9163.82 0.225392
9168.46 0.404480
9173.10 0.679961
9177.74 1.08376
9182.38 1.66007
9187.01 2.47021
9191.65 3.60096
9196.29 5.17676
9200.93 7.38088
9205.56 10.4854
9210.20 14.9043
9214.84 21.2770
9219.48 30.6129
9224.12 44.4979
9228.75 65.3748
9233.39 96.6580
9241.70 187.043
9250.00 277.947
9254.15 283.681
9258.31 260.683
9266.61 188.842
9272.34 147.986
9278.07 118.126
9283.80 96.6872
9289.53 81.0966
9300.99 60.6675
9312.45 48.3186
9323.91 40.2509
9335.37 34.6503
9358.28 27.4890
9381.20 23.1638
9404.12 20.2934
9449.96 16.7382
9495.80 14.6222
9541.63 13.2096
9587.47 12.1892
9633.31 11.4078
9724.98 10.2611
9816.65 9.42114
10000.0 8.13981
10127.5 7.35708
10255.0 6.55607
10382.5 5.65740
10510.0 4.56477
10637.5 3.14339
10701.3 2.26150
10765.0 1.27044
10828.8 0.320573
10844.7 0.152312
10852.7 0.0923430
10860.6 0.0544583
10868.6 0.0445656
10876.6 0.0700998
10884.5 0.140465
10892.5 0.267422
10900.5 0.466584
10908.4 0.757553
10916.4 1.16594
10924.4 1.72524
10932.4 2.47969
10940.3 3.48818
10956.3 6.60972
10972.2 12.1406
10988.1 22.0881
11004.1 40.3661
11020.0 74.1181
11040.0 151.014
11060.0 233.921
11070.0 243.237
11080.0 227.483
11100.0 170.086
11114.1 135.265
11128.1 109.465
11142.2 90.7698
11156.3 77.0732
11184.4 58.9659
11212.5 47.9082
11240.6 40.6154
11268.8 35.5132
11325.0 28.9239
11381.3 24.9002
11437.5 22.2073
11493.8 20.2850
11550.0 18.8460
11662.5 16.8359
11775.0 15.4969
11887.5 14.5383
12000.0 13.8155
12000.0 11.4222
15000.0 10.9228
17000.0 10.6650
20000.0 10.3519
25000.0 9.95786
30000.0 9.66331
35000.0 9.43109
40000.0 9.24095
50000.0 8.94284
60000.0 8.71505
70000.0 8.53130
80000.0 8.37774
99999.9 8.13009
100000 8.08212
150000 7.99129
200000 7.88172
250000 7.74970
300000 7.59935
500000 6.91201
560873 6.68599
621746 6.48970
660873 6.35042
700000 6.23178
750000 6.06690
800000 5.92347
850000 5.77475
900000 5.64185
950000 5.50876
1.00000E+06 5.38783
1.06250E+06 5.23819
1.12500E+06 5.10320
1.18750E+06 4.98077
1.25000E+06 4.86919
1.32554E+06 4.74223
1.32554E+06 4.74223
1.36916E+06 4.67263
1.41277E+06 4.60833
1.45639E+06 4.54883
1.50000E+06 4.49370
1.51800E+06 4.47125
1.51800E+06 4.47125
1.52205E+06 4.46627
1.52205E+06 4.46626
1.57904E+06 4.39712
1.63603E+06 4.33448
1.69301E+06 4.27764
1.75000E+06 4.22598
1.78147E+06 4.19821
1.82974E+06 4.15772
1.87800E+06 4.11988
1.87800E+06 4.11987
1.93900E+06 4.07499
2.00000E+06 4.03400
2.02184E+06 4.01999
2.07365E+06 3.98818
2.12546E+06 3.95864
2.12546E+06 3.95864
2.16826E+06 3.93575
2.21106E+06 3.91400
2.25385E+06 3.89334
2.29665E+06 3.87369
2.29665E+06 3.87369
2.32957E+06 3.85945
2.32957E+06 3.85945
2.35743E+06 3.84787
2.36492E+06 3.84483
2.36492E+06 3.84483
2.39075E+06 3.83460
2.39076E+06 3.83459
2.46541E+06 3.80743
2.54006E+06 3.78246
2.54006E+06 3.78246
2.57025E+06 3.77322
2.57156E+06 3.77283
2.57157E+06 3.77282
2.62672E+06 3.75734
2.68187E+06 3.74257
2.68188E+06 3.74257
2.71479E+06 3.73456
2.71480E+06 3.73455
2.71682E+06 3.73408
2.71682E+06 3.73408
2.75440E+06 3.72550
2.75440E+06 3.72550
2.78317E+06 3.71932
2.83738E+06 3.70963
2.89159E+06 3.70027
2.94579E+06 3.69124
3.00000E+06 3.68251
3.06931E+06 3.68214
3.13861E+06 3.68180
3.20792E+06 3.68147
3.27723E+06 3.68116
3.34653E+06 3.68087
3.41584E+06 3.68059
3.48514E+06 3.68032
3.55445E+06 3.68007
3.61014E+06 3.67983
3.66584E+06 3.67960
3.72153E+06 3.67938
3.77723E+06 3.67916
3.83292E+06 3.67896
3.88861E+06 3.67875
3.94431E+06 3.67856
4.00000E+06 3.67837
4.12500E+06 3.70002
4.25000E+06 3.72151
4.37500E+06 3.74282
4.50000E+06 3.76396
4.62500E+06 3.78493
4.75000E+06 3.80574
4.87500E+06 3.82638
5.00000E+06 3.84687
5.06250E+06 3.86353
5.12500E+06 3.88012
5.18750E+06 3.89664
5.25000E+06 3.91309
5.31250E+06 3.92947
5.37500E+06 3.94579
5.43750E+06 3.96204
5.50000E+06 3.97822
5.56250E+06 3.99434
5.62500E+06 4.01040
5.68750E+06 4.02639
5.75000E+06 4.04232
5.81250E+06 4.05820
5.87500E+06 4.07401
5.93750E+06 4.08977
6.00000E+06 4.10547
6.10936E+06 4.13374
6.32445E+06 4.18828
6.53954E+06 4.24200
6.76585E+06 4.29719
7.00000E+06 4.35309
7.05941E+06 4.36209
7.11881E+06 4.37105
7.17822E+06 4.37997
7.23762E+06 4.38887
7.29904E+06 4.39794
7.36047E+06 4.40697
7.42189E+06 4.41598
7.48331E+06 4.42495
7.54682E+06 4.43409
7.61033E+06 4.44320
7.67383E+06 4.45227
7.73734E+06 4.46132
7.80301E+06 4.47053
7.86867E+06 4.47971
7.93434E+06 4.48886
8.00000E+06 4.49799
8.05104E+06 4.49926
8.10209E+06 4.50053
8.15313E+06 4.50181
8.20417E+06 4.50309
8.27445E+06 4.50479
8.34473E+06 4.50649
8.41500E+06 4.50820
8.48528E+06 4.50991
8.54867E+06 4.51139
8.61207E+06 4.51289
8.67546E+06 4.51438
8.73885E+06 4.51588
8.80414E+06 4.51737
8.86943E+06 4.51886
8.93471E+06 4.52035
9.00000E+06 4.52186
9.01521E+06 4.52062
9.03043E+06 4.51940
9.04564E+06 4.51817
9.06085E+06 4.51695
9.07607E+06 4.51572
9.09128E+06 4.51450
9.10650E+06 4.51329
9.12171E+06 4.51207
9.13692E+06 4.51086
9.15214E+06 4.50965
9.16735E+06 4.50844
9.18256E+06 4.50724
9.19778E+06 4.50603
9.21299E+06 4.50483
9.22820E+06 4.50363
9.24342E+06 4.50244
9.25863E+06 4.50124
9.27384E+06 4.50005
9.28906E+06 4.49886
9.30427E+06 4.49767
9.31948E+06 4.49649
9.33470E+06 4.49531
9.34991E+06 4.49412
9.36512E+06 4.49295
9.38034E+06 4.49177
9.39555E+06 4.49060
9.41076E+06 4.48943
9.42598E+06 4.48826
9.44119E+06 4.48709
9.45640E+06 4.48592
9.47162E+06 4.48476
9.48683E+06 4.48360
9.50287E+06 4.48238
9.51890E+06 4.48116
9.53494E+06 4.47994
9.55098E+06 4.47872
9.56701E+06 4.47751
9.58305E+06 4.47630
9.59909E+06 4.47509
9.61512E+06 4.47389
9.63116E+06 4.47269
9.64720E+06 4.47148
9.66323E+06 4.47028
9.67927E+06 4.46909
9.69531E+06 4.46790
9.71134E+06 4.46670
9.72738E+06 4.46552
9.74342E+06 4.46433
9.75945E+06 4.46314
9.77549E+06 4.46196
9.79153E+06 4.46078
9.80756E+06 4.45961
9.82360E+06 4.45843
9.83964E+06 4.45726
9.85567E+06 4.45609
9.87171E+06 4.45492
9.88775E+06 4.45376
9.90378E+06 4.45260
9.91982E+06 4.45144
9.93585E+06 4.45028
9.95189E+06 4.44912
9.96793E+06 4.44797
9.98396E+06 4.44682
1.00000E+07 4.44567
1.00610E+07 4.43528
1.01220E+07 4.42500
1.01830E+07 4.41484
1.02441E+07 4.40479
1.03051E+07 4.39484
1.03661E+07 4.38501
1.04271E+07 4.37529
1.04881E+07 4.36568
1.05442E+07 4.35682
1.05908E+07 4.34949
1.06374E+07 4.34223
1.06375E+07 4.34222
1.07247E+07 4.32870
1.08120E+07 4.31538
1.09060E+07 4.30108
1.10000E+07 4.28713
1.11914E+07 4.25533
1.13829E+07 4.22673
1.15743E+07 4.20120
1.17657E+07 4.17861
1.17804E+07 4.17654
1.17950E+07 4.17449
1.18096E+07 4.17245
1.18243E+07 4.17043
1.18389E+07 4.16842
1.18536E+07 4.16643
1.18682E+07 4.16445
1.18829E+07 4.16249
1.18975E+07 4.16055
1.19121E+07 4.15862
1.19268E+07 4.15670
1.19414E+07 4.15480
1.19561E+07 4.15291
1.19707E+07 4.15104
1.19854E+07 4.14918
1.20000E+07 4.14734
1.20305E+07 4.14178
1.20610E+07 4.13628
1.20915E+07 4.13084
1.21220E+07 4.12547
1.21525E+07 4.12017
1.21830E+07 4.11492
1.22135E+07 4.10974
1.22440E+07 4.10463
1.22745E+07 4.09957
1.23050E+07 4.09458
1.23355E+07 4.08965
1.23660E+07 4.08477
1.23965E+07 4.07996
1.24270E+07 4.07522
1.24575E+07 4.07052
1.24880E+07 4.06590
1.26160E+07 4.04462
1.27440E+07 4.02413
1.28720E+07 4.00440
1.30000E+07 3.98542
1.30313E+07 3.98050
1.30625E+07 3.97561
1.30938E+07 3.97074
1.31250E+07 3.96591
1.31563E+07 3.96110
1.31875E+07 3.95631
1.32188E+07 3.95155
1.32500E+07 3.94682
1.32813E+07 3.94212
1.33125E+07 3.93744
1.33438E+07 3.93279
1.33750E+07 3.92817
1.34063E+07 3.92357
1.34375E+07 3.91899
1.34688E+07 3.91445
1.35000E+07 3.90993
1.35313E+07 3.90543
1.35625E+07 3.90097
1.35938E+07 3.89652
1.36250E+07 3.89211
1.36563E+07 3.88772
1.36875E+07 3.88335
1.37188E+07 3.87901
1.37500E+07 3.87470
1.37813E+07 3.87041
1.38125E+07 3.86615
1.38438E+07 3.86192
1.38750E+07 3.85771
1.39063E+07 3.85353
1.39375E+07 3.84937
1.39688E+07 3.84524
1.40000E+07 3.84114
1.40625E+07 3.83284
1.41250E+07 3.82466
1.41875E+07 3.81659
1.42500E+07 3.80864
1.43125E+07 3.80081
1.43750E+07 3.79309
1.44375E+07 3.78548
1.45000E+07 3.77799
1.46250E+07 3.76239
1.47500E+07 3.74719
1.48750E+07 3.73238
1.50000E+07 3.71797
1.51250E+07 3.70341
1.52500E+07 3.68922
1.53750E+07 3.67538
1.55000E+07 3.66191
1.56250E+07 3.64880
1.57500E+07 3.63604
1.58750E+07 3.62366
1.60000E+07 3.61165
1.62500E+07 3.58105
1.65000E+07 3.55176
1.67500E+07 3.52375
1.70000E+07 3.49704
1.72500E+07 3.46930
1.75000E+07 3.44260
1.77500E+07 3.41694
1.80000E+07 3.39230
1.80310E+07 3.38794
1.81565E+07 3.37041
1.81566E+07 3.37040
1.85783E+07 3.31274
1.90000E+07 3.25788
1.91935E+07 3.23329
2.00000E+07 3.13529
