Ni-62(n,tot) ENDF/B-VII.1
38029.4 5.52534
38031.3 5.89834
38033.1 6.60329
38034.0 7.21134
38034.9 8.14160
38035.9 9.69481
38036.8 12.4901
38037.7 18.0524
38038.2 22.8922
38038.6 29.8107
38039.3 45.1713
38040.0 55.4202
38040.7 45.5149
38041.4 30.3513
38042.0 22.1240
38042.5 17.0100
38043.1 13.7369
38043.6 11.5716
38044.7 9.01205
38045.8 7.66156
38046.9 6.85753
38048.0 6.35038
38050.2 5.76508
38052.4 5.45182
38054.6 5.26590
38059.1 5.06304
38067.9 4.89968
38076.7 4.83438
38094.3 4.77937
38112.0 4.75413
38147.3 4.72629
38182.6 4.70736
38323.7 4.64753
38606.0 4.53331
39170.5 4.27805
39735.1 3.96458
40017.4 3.77580
40158.5 3.67062
40229.1 3.61466
40264.4 3.58590
40282.0 3.57390
40290.8 3.58229
40295.3 3.64713
40297.5 3.89435
40298.6 4.62142
40299.1 6.19225
40299.4 8.52777
40299.7 14.1784
40299.8 20.6891
40300.0 25.1450
40300.2 20.9658
40300.3 14.5242
40300.5 10.1809
40300.7 7.91195
40301.0 5.78111
40301.7 4.44357
40303.1 3.85289
40305.8 3.64682
40311.3 3.57843
40322.2 3.54953
40344.0 3.52452
40387.7 3.48430
40475.1 3.40447
40649.9 3.23256
40824.7 3.03939
40912.1 2.93300
40955.8 2.87734
40977.7 2.85357
40988.6 2.86762
40994.1 2.98290
40996.8 3.41433
40998.2 4.65920
40998.9 7.21909
40999.2 10.7270
40999.5 18.9363
40999.8 28.8302
41000.0 35.6139
41000.2 29.2804
41000.5 19.4987
41000.7 13.5890
41000.9 10.0892
41001.3 6.69760
41002.1 4.41019
41003.8 3.36287
41007.1 2.98574
41013.7 2.85894
41027.0 2.80449
41053.6 2.75613
41106.7 2.67656
41212.9 2.51414
41425.4 2.14542
41637.8 1.70160
41850.2 1.16799
42062.7 0.557992
42168.9 0.263329
42222.0 0.140850
42248.6 0.0918766
42275.1 0.0547273
42301.7 0.0330397
42328.2 0.0315245
42354.8 0.0562236
42381.3 0.114927
42407.9 0.217829
42434.5 0.378107
42461.0 0.613296
42487.6 0.946202
42514.1 1.40759
42540.7 2.03773
42567.2 2.89133
42593.8 4.04004
42646.9 7.63690
42700.0 13.9646
42742.5 22.0088
42785.0 33.2005
42870.0 57.6772
42912.5 62.8574
42955.0 61.2853
43040.0 49.1763
43095.0 41.3836
43150.0 35.1533
43260.0 26.6845
43369.9 21.5670
43479.9 18.2717
43589.9 16.0146
43699.9 14.3884
43919.8 12.2215
44139.7 10.8534
44359.7 9.91427
44579.6 9.22946
44689.6 8.95130
44744.6 8.82439
44772.1 8.76656
44785.8 8.75841
44792.7 8.84632
44796.2 9.23639
44797.0 9.60490
44797.9 10.5028
44798.3 11.5163
44798.7 13.6105
44799.2 18.8546
44799.4 24.4931
44799.6 35.0187
44799.8 50.9519
44800.0 62.2197
44800.2 51.6696
44800.4 35.9090
44800.6 27.6702
44800.7 22.1602
44801.1 16.2412
44801.7 11.9905
44802.3 10.5178
44803.0 9.86418
44805.5 9.06848
44810.6 8.80421
44820.7 8.70530
44841.0 8.63945
44881.7 8.55134
44962.9 8.39850
45125.4 8.13099
45450.4 7.69947
46100.3 7.09366
46750.3 6.68115
47400.2 6.37592
48700.1 5.94022
50000.0 5.62957
51549.8 5.34368
52324.7 5.22176
52712.2 5.16440
52905.9 5.13618
53002.7 5.12171
53051.2 5.11390
53075.4 5.11072
53087.5 5.11782
53093.5 5.16418
53096.6 5.35106
53098.1 5.93787
53098.8 7.32648
53099.2 9.54465
53099.6 15.7908
53100.0 26.9878
53100.4 16.3066
53100.6 11.5987
53100.9 9.20374
53101.3 7.10995
53102.3 5.87984
53104.1 5.37003
53107.8 5.19394
53115.2 5.13690
53130.1 5.11659
53159.7 5.10606
53219.0 5.09535
53337.6 5.07800
53574.8 5.04541
54049.2 4.98268
54523.6 4.92207
54998.0 4.86314
55472.4 4.80574
55709.6 4.77789
55946.8 4.75138
56184.0 4.72892
56302.6 4.72209
56421.2 4.72347
56480.5 4.73083
56539.8 4.74730
56599.1 4.78120
56658.4 4.85238
56688.0 4.91639
56717.7 5.01704
56747.3 5.18440
56777.0 5.48585
56806.6 6.09762
56821.4 6.66335
56836.3 7.60095
56851.1 9.30566
56858.5 10.7203
56865.9 12.8297
56873.3 16.1365
56880.7 21.6358
56888.1 31.3700
56895.5 49.1869
56902.8 76.8829
56910.0 96.1327
56917.2 78.7479
56924.5 51.5352
56930.5 36.1298
56936.5 26.5779
56942.6 20.5864
56948.6 16.6835
56960.7 12.1666
56972.7 9.78627
56984.8 8.38949
56996.8 7.50206
57021.0 6.47976
57045.1 5.93342
57069.2 5.60597
57093.3 5.39299
57117.4 5.24587
57165.7 5.05935
57213.9 4.94816
57262.2 4.87510
57310.4 4.82354
57406.9 4.75510
57503.4 4.71070
57599.9 4.67846
57696.4 4.65311
57889.3 4.61362
58082.3 4.58207
58468.3 4.52964
58854.2 4.48380
59240.2 4.44113
60012.1 4.36064
61555.8 4.20871
62327.7 4.13488
62713.7 4.09792
62906.7 4.07881
63003.2 4.06801
63051.4 4.06071
63075.5 4.05556
63087.6 4.05873
63093.6 4.10300
63096.6 4.30906
63098.1 5.01299
63098.9 6.76498
63099.3 9.79382
63099.5 13.1923
63099.6 19.2704
63099.8 28.9755
63100.0 35.5753
63100.2 29.8457
63100.4 20.3673
63100.7 11.2486
63101.0 7.92364
63101.7 5.67628
63103.0 4.64333
63105.7 4.26130
63111.0 4.13250
63121.7 4.08802
63142.9 4.07018
63185.5 4.05984
63270.7 4.04909
63441.0 4.03186
63781.6 3.99939
64462.8 3.93549
65825.1 3.80803
68549.9 3.54826
71274.7 3.27171
72637.1 3.12094
73318.2 3.03977
73658.8 2.99630
73829.1 2.97215
73914.3 2.95693
73956.9 2.94585
73978.2 2.94305
73988.8 2.98192
73994.1 3.19451
73996.8 3.97235
73998.1 6.06351
73998.8 9.96419
73999.1 14.5876
73999.4 23.7648
73999.7 37.1824
74000.0 46.2786
74000.3 38.0585
74000.6 25.4683
74001.0 14.8191
74001.4 10.0354
74002.1 6.24854
74003.7 4.20944
74006.9 3.39296
74013.1 3.10874
74025.7 3.01090
74050.8 2.97302
74101.0 2.95277
74201.5 2.93344
74402.3 2.90313
74804.1 2.84329
75607.6 2.70289
76009.3 2.60826
76210.2 2.54691
76411.1 2.46748
76611.9 2.35329
76712.4 2.27125
76812.8 2.15773
76863.0 2.08173
76913.3 1.98559
76963.5 1.85932
77013.7 1.68532
77038.8 1.57093
77063.9 1.42998
77089.0 1.25284
77114.1 1.02646
77139.2 0.738060
77164.3 0.412698
77176.9 0.312624
77183.2 0.334024
77189.5 0.466484
77195.7 0.817642
77198.9 1.13671
77202.0 1.60555
77205.1 2.29296
77208.3 3.29275
77211.4 4.73831
77214.6 6.79718
77218.4 10.4834
77222.3 15.5842
77230.0 26.6738
77233.9 28.9657
77237.7 28.1652
77245.5 22.5310
77254.6 16.5216
77263.8 12.7565
77273.0 10.4124
77282.2 8.87701
77291.3 7.81264
77300.5 7.04147
77318.9 6.00889
77337.2 5.35564
77355.5 4.90849
77392.2 4.33835
77428.9 3.99121
77465.6 3.75778
77502.3 3.58976
77539.0 3.46271
77612.4 3.28240
77685.8 3.15941
77759.2 3.06907
77832.5 2.99907
77979.3 2.89548
78126.1 2.82000
78272.9 2.76011
78346.2 2.73331
78382.9 2.71952
78401.3 2.71230
78410.5 2.71457
78415.0 2.75072
78417.3 2.90490
78418.5 3.37914
78419.1 4.38889
78419.6 9.20073
78420.0 16.2371
78420.4 9.74830
78420.8 5.21510
78421.3 3.92376
78422.2 3.19117
78424.0 2.88041
78427.7 2.76942
78435.0 2.72987
78449.6 2.71213
78478.9 2.69826
78537.4 2.67926
78654.4 2.64682
78888.5 2.58994
79356.6 2.49222
80292.8 2.32232
82165.2 1.99856
84037.6 1.65141
85910.0 1.26145
87782.5 0.825266
89654.9 0.397470
90123.0 0.320698
90591.1 0.279248
91059.2 0.300292
91293.2 0.348124
91527.3 0.432265
91761.4 0.565249
91995.4 0.764300
92229.5 1.05328
92463.5 1.46536
92697.6 2.04655
92931.6 2.86006
93165.7 3.99016
93282.7 4.70596
93341.2 5.10701
93370.5 5.31788
93385.1 5.42483
93392.4 5.48172
93396.1 5.53550
93397.9 5.67014
93398.8 6.05904
93399.3 6.91993
93399.7 11.2950
93400.0 17.6786
93400.3 11.9301
93400.7 7.66339
93401.1 6.55283
93401.9 5.95159
93403.4 5.71490
93406.5 5.64929
93412.7 5.66611
93425.2 5.75239
93450.0 5.94846
93528.1 6.61953
93606.3 7.35892
93762.5 9.04756
94075.0 13.2241
94700.0 21.5885
95012.5 22.7723
95325.0 21.4671
95950.0 16.0357
96456.2 12.1215
96962.5 9.24663
97468.7 7.16201
97975.0 5.60568
98987.4 3.42859
99999.9 1.96034
100000 1.96010
100001 1.95950
100001 1.95901
100002 1.95805
100003 1.95613
100007 1.95229
100013 1.94462
100026 1.92923
100052 1.89866
100103 1.83853
100206 1.72185
100412 1.50278
100825 1.12504
101237 0.839379
101649 0.671290
102061 0.663733
102473 0.884094
102885 1.43128
103092 1.86521
103195 2.12676
103246 2.28687
103259 2.35428
103272 2.49579
103278 2.67061
103285 3.10943
103288 3.63786
103291 4.82029
103293 6.02436
103294 8.20681
103296 12.5726
103297 16.3855
103298 22.2682
103299 35.5436
103300 44.5618
103301 37.5075
103302 24.7731
103304 15.6653
103305 10.7209
103307 8.07316
103308 6.53106
103311 4.92038
103314 4.16450
103320 3.46007
103326 3.17060
103338 2.94403
103350 2.87281
103368 2.85578
103386 2.87982
103422 2.97243
103494 3.22244
103638 3.83310
103925 5.39579
104500 9.97852
105650 22.9783
106225 27.5904
106800 29.0962
107950 26.3234
108962 22.5286
109974 19.3696
110986 16.9677
111492 15.9948
111619 15.7700
111745 15.5503
111872 15.3305
111935 15.2171
111967 15.1872
111974 15.2169
111982 15.3454
111986 15.5447
111990 16.0624
111992 16.6936
111994 18.0614
111995 19.3932
111996 21.6786
111997 25.8743
111998 33.0143
111999 45.2766
112000 53.3810
112001 47.2306
112002 35.5209
112003 29.4680
112003 25.1644
112004 22.4661
112005 20.7099
112007 18.6758
112008 17.5987
112011 16.5530
112015 16.0851
112021 15.6538
112027 15.4676
112040 15.2961
112053 15.2122
112078 15.1175
112103 15.0545
112154 14.9558
112205 14.8701
112306 14.7123
112408 14.5632
112814 14.0133
113626 13.0690
115249 11.6196
116873 10.5601
117279 10.3375
117685 10.1276
118091 9.92515
118294 9.81913
118396 9.75951
118446 9.75278
118459 9.78644
118472 9.91667
118478 10.1134
118484 10.6291
118488 11.2535
118491 12.5414
118492 13.8123
118494 15.9762
118495 19.9080
118497 26.8784
118499 38.4811
118500 46.6183
118502 40.5473
118503 29.4970
118504 23.8409
118505 19.8857
118507 17.3146
118508 15.7126
118510 13.6645
118512 12.5309
118517 11.3739
118522 10.8444
118531 10.3635
118540 10.1556
118559 9.97115
118577 9.88786
118614 9.80636
118651 9.76187
118725 9.70456
118799 9.66161
118948 9.58927
119096 9.52406
119392 9.40261
119688 9.28841
120874 8.87860
123245 8.21824
127986 7.28742
130357 6.93982
132728 6.63975
133913 6.50144
135099 6.36602
135691 6.29683
136284 6.22385
136580 6.18586
136877 6.15381
137025 6.15437
137099 6.17102
137173 6.21734
137247 6.34042
137284 6.47198
137321 6.71055
137358 7.18706
137377 7.60991
137395 8.27580
137414 9.38821
137432 11.3894
137451 15.3145
137460 18.6863
137469 23.5099
137485 35.3273
137500 44.2656
137515 37.9404
137531 26.8778
137545 19.7028
137560 15.4444
137575 12.8708
137589 11.2356
137618 9.37811
137647 8.41036
137677 7.83801
137706 7.47170
137764 7.03964
137822 6.79983
137881 6.65032
137939 6.54877
137997 6.47539
138114 6.37587
138231 6.31061
138347 6.26336
138464 6.22666
138697 6.17102
138930 6.12838
139397 6.06112
139863 6.00513
140330 5.95439
141263 5.85991
142196 5.76825
143129 5.67423
143595 5.62430
144062 5.57000
144295 5.53957
144528 5.50419
144645 5.48248
144762 5.45481
144878 5.41713
144937 5.43267
144951 5.48868
144966 5.67978
144973 5.94535
144980 6.59754
144984 7.32047
144988 8.66837
144989 9.81457
144991 11.5293
144993 14.1572
144995 18.1945
144997 27.0102
145000 33.8744
145003 29.3785
145005 21.1550
145007 16.4337
145009 13.3836
145012 11.4074
145014 10.1371
145018 8.53158
145022 7.67107
145030 6.79263
145038 6.38062
145055 6.00163
145071 5.83268
145104 5.68103
145137 5.61173
145203 5.54468
145269 5.50939
145401 5.46682
145533 5.43666
146061 5.33795
146326 5.28731
146590 5.23184
147118 5.09606
147646 4.89820
147910 4.75382
148174 4.55177
148438 4.24185
148570 4.01285
148702 3.69549
148834 3.22592
148900 2.89707
148966 2.47004
149032 1.90306
149098 1.15337
149131 0.722146
149164 0.327370
149181 0.204194
149197 0.204636
149214 0.437917
149222 0.697265
149230 1.08668
149239 1.69438
149248 2.53732
149265 5.14368
149300 13.3838
149318 16.8472
149335 18.5018
149370 17.8475
149414 15.2017
149457 13.0787
149501 11.6030
149544 10.5676
149587 9.81206
149631 9.24258
149718 8.44813
149805 7.92227
149892 7.55030
150066 7.05868
150239 6.74758
150413 6.53224
150761 6.25070
151109 6.07182
151456 5.94561
152152 5.77380
152847 5.65676
153543 5.56768
154933 5.43256
156324 5.32716
157715 5.23728
158410 5.19588
159106 5.15578
159801 5.11482
160149 5.08978
160323 5.06908
160410 5.04931
160453 5.04527
160475 5.12880
160486 5.49938
160491 6.41918
160494 7.83804
160497 11.6806
160498 16.2468
160500 19.9527
160502 17.5986
160503 13.3584
160505 10.4879
160507 8.74606
160510 7.06999
160517 5.97194
160530 5.44767
160557 5.23231
160611 5.14500
160719 5.10467
160935 5.07854
161368 5.05017
162232 5.00534
163096 4.96408
163960 4.92446
167416 4.77567
174329 4.50233
181242 4.23704
182970 4.16828
184698 4.09583
185563 4.05661
186427 4.01288
186859 3.98795
187291 3.96084
187507 3.94942
187723 3.95406
187831 3.98412
187885 4.02178
187939 4.09557
187993 4.25097
188020 4.39361
188047 4.62265
188074 5.01189
188101 5.72279
188128 7.13543
188155 10.1204
188177 14.5245
188200 18.0596
188223 15.9652
188245 11.9228
188271 8.85826
188297 7.19572
188323 6.25065
188348 5.67780
188374 5.30387
188400 5.04811
188451 4.72711
188503 4.53941
188554 4.41870
188657 4.27520
188760 4.19366
188863 4.14118
189069 4.07679
189275 4.03736
189481 4.00947
189893 3.96966
190305 3.93973
190717 3.91436
191540 3.86990
193188 3.78972
194835 3.71189
201425 3.37533
204720 3.17567
208015 2.93981
209663 2.80179
211310 2.64360
212134 2.55373
212958 2.45437
213370 2.40271
213575 2.37912
213781 2.36214
213987 2.36596
214090 2.38864
214193 2.44488
214296 2.57716
214348 2.70333
214399 2.90778
214451 3.25568
214502 3.88230
214554 5.08921
214605 7.51000
214653 11.4015
214700 14.6558
214748 12.9938
214795 9.49804
214840 7.13297
214886 5.69460
214931 4.80562
214976 4.22912
215066 3.55549
215157 3.18990
215247 2.96519
215338 2.81445
215519 2.62390
215699 2.50543
215880 2.42139
216242 2.30142
216965 2.13267
217689 1.99130
219136 1.71475
220583 1.41470
222029 1.08139
223476 0.730798
224923 0.449015
225647 0.413432
226008 0.451441
226370 0.545081
226761 0.729979
227153 1.02778
227544 1.46678
227935 2.07033
228718 3.78163
229500 5.87389
230283 7.65711
231065 8.63162
232630 8.60363
233778 7.93102
234925 7.19682
236073 6.50408
237220 5.84560
238368 5.16220
238941 4.77445
239515 4.31752
240089 3.73218
240376 3.35808
240663 2.89948
240949 2.32162
241236 1.58934
241523 0.755655
241667 0.460561
241738 0.441823
241774 0.491597
241810 0.595702
241859 0.850974
241908 1.27408
241956 1.91132
242005 2.79928
242103 5.37195
242200 8.60898
242298 11.4804
242395 13.1766
242590 13.5223
242822 12.1600
243053 10.8390
243285 9.83807
243516 9.09354
243748 8.52683
243979 8.08340
244443 7.43301
244906 6.97501
245369 6.63056
246295 6.13509
247221 5.78338
248148 5.51128
250000 5.09774
250000 5.09771
250001 5.09759
250001 5.09748
250003 5.09725
250005 5.09680
250009 5.09592
250019 5.09416
250037 5.09062
250074 5.08357
250148 5.06957
250296 5.04198
250592 4.98832
251184 4.88642
252368 4.69992
254736 4.37140
257104 4.06551
257696 3.98461
258288 3.89414
258584 3.84052
258880 3.77485
259176 3.69929
259250 3.70045
259287 3.72138
259324 3.77874
259361 3.92544
259379 4.07432
259398 4.32893
259416 4.78902
259435 5.68566
259453 7.60732
259462 9.35653
259472 12.0260
259486 18.4563
259500 23.9397
259514 21.3752
259529 15.7284
259541 12.0856
259554 9.77469
259566 8.30150
259579 7.32521
259604 6.16439
259629 5.52879
259654 5.13774
259680 4.87855
259730 4.56230
259780 4.37857
259831 4.25964
259931 4.11399
260032 4.02677
260133 3.96708
260334 3.88669
260535 3.83081
260737 3.78653
261140 3.71451
261945 3.59595
262751 3.48815
265973 3.05372
267584 2.80798
269195 2.52298
270000 2.35663
270806 2.16411
271611 1.94179
271812 1.90222
271913 1.90236
272014 1.93905
272115 2.06568
272165 2.20489
272215 2.44862
272266 2.89395
272316 3.75459
272366 5.55513
272391 7.16379
272417 9.55670
272458 15.7160
272500 21.1365
272542 18.8738
272584 13.5101
272627 9.56185
272670 7.22222
272713 5.80839
272756 4.90421
272799 4.29246
272842 3.85794
272928 3.29032
273015 2.93978
273101 2.70211
273273 2.39653
273446 2.20158
273618 2.05954
273963 1.84989
274652 1.54106
275342 1.27673
276721 0.807211
277411 0.649217
278100 0.643869
278400 0.727907
278700 0.889442
279300 1.51910
280500 3.93324
281100 5.00850
281700 5.46287
282900 4.75268
283488 3.94709
284075 2.94893
284663 1.86357
284956 1.47837
285103 1.44295
285250 1.61856
285438 2.35904
285625 3.99057
286000 10.0076
286375 14.4326
