Cr-52(n,tot) ENDF/B-VII.1
1596.38 2.95357
1601.26 2.95690
1606.15 2.96328
1611.04 2.97737
1613.49 2.99160
1615.93 3.01774
1617.15 3.03985
1618.37 3.07369
1619.60 3.12923
1620.82 3.22989
1621.43 3.31409
1622.04 3.44171
1622.65 3.64859
1623.26 4.01690
1623.57 4.32026
1623.87 4.77076
1624.18 5.48673
1624.48 6.71506
1624.79 9.10725
1624.94 11.2499
1625.09 14.6876
1625.25 20.7837
1625.40 32.9266
1625.48 44.0183
1625.55 61.6150
1625.63 91.2889
1625.71 142.393
1625.79 225.889
1625.87 281.484
1625.95 225.909
1626.03 142.420
1626.12 83.6571
1626.21 53.3893
1626.30 36.6886
1626.40 26.9774
1626.49 20.7982
1626.58 16.7327
1626.76 11.8471
1626.94 9.13836
1627.13 7.50324
1627.49 5.70153
1627.86 4.78634
1628.22 4.26188
1628.59 3.93300
1628.95 3.71335
1629.68 3.44716
1630.41 3.29856
1631.14 3.20705
1631.87 3.14687
1633.33 3.07496
1634.80 3.03528
1636.26 3.01108
1637.72 2.99522
1640.64 2.97635
1643.56 2.96592
1649.40 2.95529
1655.25 2.95013
1661.09 2.94714
1672.78 2.94376
1696.15 2.94036
1719.52 2.93818
1813.02 2.93147
2000.00 2.91927
2750.00 2.87186
3500.00 2.82575
5000.00 2.73668
7500.00 2.59564
10000.0 2.46145
14678.8 2.22102
17018.1 2.10274
18187.8 2.04336
18772.7 2.01350
19065.1 1.99852
19211.3 1.99101
19284.4 1.98726
19320.9 1.98543
19339.2 1.98466
19348.4 1.98485
19352.9 1.98714
19355.2 1.99581
19356.4 2.02239
19356.9 2.08556
19357.5 2.52696
19357.8 3.07237
19358.0 2.52795
19358.7 2.07594
19359.3 2.01736
19360.6 1.99389
19363.1 1.98617
19368.1 1.98374
19378.1 1.98264
19398.2 1.98146
19438.3 1.97935
19518.5 1.97520
19679.0 1.96692
20000.0 1.95032
20736.6 1.91199
21473.1 1.87348
21841.4 1.85451
22209.7 1.83705
22393.8 1.83076
22485.9 1.82969
22578.0 1.83216
22670.0 1.84385
22716.1 1.85846
22762.1 1.88775
22785.1 1.91362
22808.2 1.95412
22831.2 2.02177
22854.2 2.14578
22865.7 2.25014
22877.2 2.40858
22888.7 2.66532
22900.2 3.12068
22906.0 3.49330
22911.7 4.04386
22917.5 4.90880
22923.2 6.37228
22929.0 9.14639
22931.9 11.5615
22934.8 15.3347
22937.6 21.7176
22940.5 33.5063
22941.9 43.4401
22943.4 58.2458
22944.8 80.9295
22946.3 115.464
22948.2 184.036
22950.1 229.631
22952.1 184.220
22954.0 116.161
22955.9 73.7393
22957.8 49.3410
22959.6 34.9808
22961.5 26.1082
22963.3 20.2682
22965.2 16.2711
22968.9 11.3491
22972.6 8.55065
22976.3 6.82367
22983.7 4.89031
22991.2 3.89040
22998.6 3.30875
23006.0 2.93990
23013.4 2.69189
23028.3 2.38845
23043.1 2.21667
23058.0 2.10979
23072.8 2.03859
23102.6 1.95209
23132.3 1.90307
23162.0 1.87222
23191.7 1.85126
23251.1 1.82470
23310.5 1.80840
23429.3 1.78839
23548.1 1.77527
23666.9 1.76494
23904.5 1.74769
24379.8 1.71756
24617.4 1.70310
24736.2 1.69591
24795.6 1.69233
24825.3 1.69058
24840.1 1.68988
24847.6 1.69020
24851.3 1.69297
24853.1 1.70376
24854.1 1.73952
24854.5 1.83460
24854.8 2.01970
24855.0 2.82982
24855.2 3.97737
24855.3 2.83230
24855.7 1.91347
24856.0 1.77585
24856.7 1.71616
24858.0 1.69636
24860.7 1.69049
24866.0 1.68862
24876.8 1.68756
24898.2 1.68616
24941.0 1.68354
25026.8 1.67834
25198.2 1.66792
25541.0 1.64693
26226.7 1.60390
26912.4 1.55878
27255.2 1.53510
27426.7 1.52291
27512.4 1.51725
27555.2 1.51765
27576.7 1.53283
27582.0 1.55047
27587.4 1.60126
27590.0 1.67096
27592.7 1.85918
27594.1 2.10145
27595.4 2.70418
27596.1 3.40805
27596.7 4.93832
27597.1 6.49305
27597.4 9.18259
27597.7 14.4108
27597.9 19.0282
27598.1 25.3457
27598.3 39.7176
27598.6 49.4302
27598.9 39.9265
27599.1 25.6118
27599.4 16.8833
27599.6 11.6366
27599.9 8.56174
27600.1 6.72168
27600.6 4.63143
27601.1 3.57764
27602.1 2.60006
27603.0 2.18571
27605.0 1.84387
27607.0 1.71050
27610.9 1.60668
27614.8 1.56744
27630.6 1.52568
27662.0 1.51174
27724.9 1.50358
27850.7 1.49300
28102.4 1.47321
28605.6 1.43156
29612.1 1.32904
30115.4 1.25642
30618.6 1.14383
30870.2 1.05015
30996.0 0.982456
31121.9 0.889044
31247.7 0.749514
31310.6 0.649731
31373.5 0.517115
31436.4 0.336355
31467.8 0.224294
31499.3 0.104472
31515.0 0.0508305
31530.8 0.0162710
31546.5 0.0303178
31554.3 0.0748778
31562.2 0.164692
31570.1 0.328112
31577.9 0.613631
31585.8 1.11051
31593.7 1.99086
31601.5 3.61388
31605.5 4.92155
31609.4 6.77793
31613.3 9.46703
31617.2 13.4445
31621.2 19.4333
31625.1 28.5020
31638.3 81.3657
31641.6 84.6249
31644.9 78.4302
31651.5 55.8294
31655.9 43.0108
31660.4 33.6745
31664.8 27.0357
31669.2 22.2719
31678.1 16.1237
31686.9 12.4854
31695.8 10.1503
31704.6 8.55731
31722.3 6.56055
31740.0 5.38271
31757.7 4.61751
31793.1 3.69413
31828.6 3.16343
31864.0 2.82130
31934.8 2.40812
32005.6 2.16795
32076.4 2.01067
32218.0 1.81580
32359.7 1.69803
32501.3 1.61761
32784.6 1.51130
33351.1 1.38682
33634.4 1.34287
33776.0 1.32345
33846.8 1.31503
33882.2 1.31427
33899.9 1.32691
33908.8 1.38230
33913.2 1.58518
33915.4 2.24077
33916.0 2.79702
33916.5 3.99514
33917.1 7.35870
33917.4 11.7912
33917.6 21.2640
33917.8 33.4601
33918.0 41.3270
33918.2 33.5348
33918.4 21.3228
33918.6 13.8725
33918.8 9.49679
33919.2 5.41093
33920.0 2.90136
33920.8 2.13286
33921.6 1.81150
33924.8 1.44734
33931.2 1.34121
33943.9 1.31120
33969.3 1.30063
34020.1 1.29246
34121.7 1.27972
34223.3 1.26787
34274.1 1.26281
34299.5 1.26336
34312.2 1.27582
34318.6 1.32815
34321.8 1.51615
34323.4 2.10276
34324.1 3.53760
34324.5 6.06625
34324.7 8.99569
34324.9 14.4781
34325.1 22.2874
34325.3 27.7622
34325.5 22.3454
34325.6 14.5385
34325.9 8.84668
34326.1 5.89847
34326.5 3.42266
34327.3 2.05266
34329.0 1.50254
34332.3 1.32490
34338.9 1.27334
34352.2 1.25807
34378.8 1.25141
34432.0 1.24450
34538.4 1.23259
34751.2 1.20990
35176.7 1.16656
36027.7 1.08393
37729.8 0.920285
41134.0 0.551675
42836.1 0.334883
44538.2 0.111977
44963.7 0.0642029
45389.2 0.0263136
45602.0 0.0131820
45814.7 0.00554893
46027.5 0.00508886
46133.9 0.00820817
46240.3 0.0139910
46346.6 0.0228216
46453.0 0.0351429
46665.8 0.0723916
46878.5 0.130928
47091.3 0.217876
47304.1 0.343289
47516.8 0.522345
47623.2 0.639893
47729.6 0.785793
47782.8 0.876832
47809.4 0.931193
47836.0 0.996889
47862.6 1.08648
47875.9 1.15091
47889.1 1.24461
47902.4 1.40533
47909.1 1.54257
47915.7 1.76509
47922.4 2.17741
47925.7 2.53886
47929.0 3.11684
47932.4 4.14160
47934.0 4.97770
47935.7 6.21601
47937.4 8.15310
47939.0 11.3905
47940.7 17.2119
47942.3 28.1721
47943.8 43.9315
47945.3 54.5596
47946.8 43.7523
47948.3 27.3937
47949.4 18.6747
47950.6 13.2122
47951.8 9.77188
47953.0 7.53230
47955.3 4.95829
47957.6 3.62450
47960.0 2.85906
47962.3 2.38520
47967.0 1.86263
47971.7 1.60159
47976.3 1.45788
47985.7 1.32172
47995.0 1.27047
48004.4 1.25372
48023.1 1.26196
48060.5 1.33355
48097.9 1.43284
48135.3 1.56007
48154.0 1.64422
48172.7 1.75947
48191.4 1.94803
48200.7 2.10652
48210.1 2.36340
48219.4 2.84219
48224.1 3.26347
48228.8 3.93751
48233.5 5.12228
48238.1 7.46560
48240.5 9.58508
48242.8 12.9819
48245.2 18.7067
48247.5 28.5048
48250.0 44.8075
48252.5 55.8540
48255.1 45.2702
48257.6 29.1431
48260.0 18.9368
48262.5 13.1212
48265.0 9.72316
48267.4 7.63259
48269.9 6.26441
48272.3 5.33456
48277.2 4.18970
48282.1 3.54547
48287.1 3.15289
48296.9 2.72598
48306.7 2.51973
48316.5 2.41286
48336.2 2.33078
48355.8 2.32596
48375.5 2.35531
48414.8 2.46169
48493.3 2.76055
48571.9 3.12747
48886.3 5.26515
49200.7 9.02728
49515.0 15.7171
49757.5 24.0304
50000.0 35.3862
50059.8 38.4527
50089.8 39.9817
50104.7 40.7455
50112.2 41.1469
50115.9 41.4246
50117.8 41.8103
50118.7 42.6315
50119.2 44.1868
50119.4 46.1485
50119.7 50.4921
50120.0 59.4998
50120.3 50.5108
50120.5 46.5837
50120.7 44.6348
50121.1 43.0055
50121.9 42.1251
50123.6 41.8392
50126.8 41.8833
50133.2 42.1693
50146.0 42.7917
50171.8 44.0261
50223.2 46.3650
50326.0 50.2653
50528.5 53.5373
50731.0 50.7584
51136.0 37.6110
51544.0 26.4145
51951.9 19.3309
52359.8 14.9006
52767.8 12.0043
53583.7 8.58382
54399.6 6.69760
55215.4 5.53347
56031.3 4.77903
56439.3 4.53298
56643.3 4.45828
56847.2 4.44337
57051.2 4.55496
57153.2 4.71434
57255.2 5.02373
57357.2 5.65097
57408.1 6.20726
57459.1 7.07782
57510.1 8.52188
57561.1 11.1039
57612.1 16.1592
57637.6 20.4828
57663.1 26.7360
57703.3 40.7866
57743.5 50.3155
57783.7 41.1899
57823.9 27.2490
57864.6 18.1697
57905.2 13.0825
57945.9 10.1440
57986.5 8.34010
58027.2 7.16586
58067.8 6.36189
58149.1 5.36250
58230.4 4.78405
58311.7 4.41451
58474.3 3.97380
58636.9 3.71729
58799.5 3.54418
59124.6 3.31117
59449.8 3.14745
59775.0 3.01672
60425.4 2.80614
61726.1 2.48490
63026.8 2.23320
65628.3 1.83867
66929.0 1.67387
67579.3 1.59675
67904.5 1.55917
68067.1 1.54041
68148.4 1.53071
68189.1 1.52532
68209.4 1.52227
68219.5 1.52297
68224.6 1.53815
68227.2 1.60800
68228.4 1.84370
68229.1 2.44154
68229.4 3.47055
68229.7 6.64616
68230.0 12.0937
68230.3 6.96315
68230.6 3.67919
68231.0 2.61897
68231.6 1.95988
68232.9 1.67574
68235.5 1.57403
68240.7 1.54001
68251.0 1.52754
68271.7 1.52107
68313.1 1.51478
68395.8 1.50482
68561.3 1.48615
68892.3 1.44976
69554.2 1.37877
70878.1 1.24200
73525.9 0.982271
76173.7 0.732603
77497.6 0.610029
78159.6 0.549303
78490.6 0.519047
78656.1 0.503831
78738.8 0.496033
78780.2 0.492043
78800.9 0.491087
78811.2 0.497326
78816.4 0.530406
78819.0 0.659300
78820.2 1.06909
78820.9 2.08688
78821.2 3.78841
78821.5 9.32180
78821.8 18.4484
78822.1 9.59888
78822.4 5.06787
78822.6 3.12725
78823.0 1.64057
78823.9 0.900776
78825.7 0.619689
78829.3 0.529398
78836.4 0.501283
78850.7 0.491436
78879.3 0.485972
78936.5 0.479734
79050.8 0.468986
79279.5 0.448252
79736.8 0.407406
80651.5 0.327485
82480.9 0.178754
84310.2 0.0603650
84767.6 0.0392762
85224.9 0.0232086
85682.2 0.0133051
85910.9 0.0110935
86139.6 0.0109765
86368.2 0.0131836
86596.9 0.0179711
86825.6 0.0256246
87054.3 0.0364637
87511.6 0.0691706
87968.9 0.119499
88426.3 0.191743
88883.6 0.291338
89341.0 0.425197
89798.3 0.602146
90713.0 1.13381
91627.7 2.02144
92542.3 3.48677
93457.0 5.87710
94192.4 8.79186
94560.1 10.7194
94744.0 12.0558
94790.0 12.6179
94835.9 13.6257
94858.9 14.6215
94881.9 16.6100
94893.4 18.4996
94904.9 21.7603
94916.4 27.9335
94927.8 40.4136
94937.3 57.5358
94946.7 69.4676
94956.2 58.7682
94965.6 41.9448
94972.4 33.5554
94979.1 27.9869
94992.6 21.7996
95006.1 18.8033
95019.6 17.1955
95046.6 15.6873
95073.6 15.0899
95127.6 14.7742
95181.6 14.8552
95397.5 16.0090
95829.3 18.9639
96693.0 24.5626
97502.3 27.4241
98311.5 27.1243
99930.0 21.5266
100000 21.2528
100201 20.4779
100401 19.7225
100803 18.2859
101606 15.7556
103211 11.9898
104817 9.47838
105620 8.53248
106021 8.12041
106121 8.02873
106222 7.95783
106272 7.95080
106297 7.96960
106322 8.02463
106347 8.16820
106360 8.31861
106372 8.58594
106385 9.11946
106391 9.59783
106397 10.3485
106404 11.6573
106410 14.0873
106413 16.2301
106416 19.3690
106419 24.2255
106422 31.7710
106426 46.9205
106431 57.2027
106435 47.7079
106439 33.1719
106442 25.1339
106445 20.0210
106449 16.7505
106452 14.5878
106459 12.0461
106465 10.7012
106472 9.88798
106478 9.36686
106491 8.76279
106505 8.43086
106518 8.22861
106544 7.99603
106570 7.86500
106596 7.77899
106649 7.66487
106754 7.51897
106859 7.40762
107279 7.04170
108119 6.42385
108959 5.89079
109380 5.64887
109590 5.53341
109695 5.47766
109747 5.45294
109773 5.45175
109786 5.49325
109793 5.66981
109796 6.28843
109798 8.01060
109799 11.6440
109799 16.8265
109800 29.6999
109800 47.5317
109800 54.3845
109801 29.6924
109801 19.0025
109801 15.0758
109802 10.2375
109803 7.26871
109804 6.03000
109808 5.58904
109816 5.45775
109832 5.41553
109863 5.39037
109925 5.35572
110049 5.29109
110298 5.16578
110796 4.92662
111293 4.70278
111418 4.65090
111542 4.60512
111604 4.58980
111667 4.59509
111698 4.62487
111729 4.72769
111744 4.87266
111752 5.01243
111760 5.25017
111768 5.71488
111772 6.12797
111775 6.76811
111779 7.90012
111783 10.0887
111785 12.0684
111787 14.9873
111789 19.6375
111791 27.1016
111793 40.4338
111795 49.2326
111798 40.4341
111800 27.0890
111803 17.9009
111805 13.1161
111807 10.3945
111810 8.74599
111812 7.65089
111815 6.94564
111819 6.08450
111824 5.59349
111829 5.29888
111839 4.96746
111849 4.79662
111858 4.69637
111878 4.58785
111916 4.49510
111955 4.45105
112033 4.39833
112110 4.35905
112265 4.29034
112420 4.22586
112730 4.10135
112885 4.04041
112962 4.01032
113001 3.99642
113020 3.99480
113030 4.01678
113035 4.11344
113037 4.44618
113038 5.37618
113039 7.28570
113040 16.0762
113040 28.2648
113040 16.1966
113041 7.38735
113042 5.63381
113043 4.56577
113045 4.16700
113049 4.03315
113057 3.99040
113074 3.97239
113108 3.95602
113175 3.92904
113310 3.87720
113580 3.77534
114120 3.57561
114660 3.37935
114930 3.28191
115065 3.23326
115132 3.20919
115166 3.19841
115183 3.19844
115191 3.22020
115196 3.31241
115198 3.63398
115199 4.68352
115199 6.90217
115200 11.3890
115200 21.0000
115200 38.9281
115200 21.0605
115201 9.36740
115201 5.69532
115202 4.00421
115203 3.42044
115207 3.24920
115213 3.19818
115225 3.18058
115250 3.16792
115301 3.14882
115401 3.11228
115601 3.03958
116003 2.89324
116805 2.59197
118410 1.90333
119212 1.46288
120014 0.886966
120416 0.526112
120817 0.147995
120917 0.0721715
121017 0.0216860
121068 0.0119342
121118 0.0172961
121168 0.0428618
121218 0.0952686
121268 0.183776
121318 0.320173
121368 0.521429
121419 0.808864
121469 1.21350
121519 1.77347
121569 2.54136
121619 3.58244
121699 6.01183
121780 9.59695
121940 18.7792
122020 21.6417
122101 22.0104
122261 18.4370
122421 14.3735
122582 11.4633
122662 10.3855
122742 9.50687
122782 9.14254
122822 8.86150
122842 8.79531
122852 8.81008
122862 8.89295
122872 9.11912
122877 9.34110
122882 9.70340
122887 10.3200
122892 11.4370
122897 13.6263
122899 15.4880
122902 18.1665
122906 24.4603
122910 28.7572
122914 24.8129
122918 18.7010
122922 14.8307
122926 12.5958
122929 11.2048
122933 10.3417
122941 9.33612
122948 8.80335
122956 8.47108
122963 8.24775
122978 7.95176
122993 7.75227
123008 7.59983
123038 7.35967
123067 7.16158
123097 6.98705
123157 6.67944
123276 6.16671
123395 5.74608
123634 5.08812
123873 4.59291
124350 3.88684
124827 3.39538
125782 2.71999
126736 2.23936
127691 1.85090
128645 1.51960
129122 1.38128
129361 1.32805
129600 1.29966
129838 1.33150
129958 1.40113
130077 1.55384
130196 1.89399
130256 2.21664
130315 2.74907
130375 3.69621
130435 5.55353
130465 7.19824
130494 9.74902
130524 13.8654
130554 20.5824
130591 33.1294
130627 42.0974
130664 34.4358
130700 22.1764
130727 15.8941
130754 11.7491
130780 9.00999
130807 7.15000
130861 4.90000
130914 3.65768
130968 2.90220
131022 2.40719
131129 1.81290
131236 1.47524
131343 1.25824
131558 0.990608
131772 0.823124
131986 0.700677
132415 0.518201
133273 0.262158
133701 0.169337
134130 0.101283
134344 0.0782546
134559 0.0639109
134773 0.0595441
134988 0.0666951
135202 0.0872036
135416 0.123228
135631 0.177298
135845 0.252324
136274 0.479672
136703 0.839384
137131 1.37624
137560 2.14603
138017 3.29822
138474 4.88713
138702 5.89333
138930 7.12686
139045 7.91806
139159 9.02193
139216 9.85745
139273 11.1495
139330 13.4929
139359 15.4760
139387 18.3951
139428 24.4694
139469 28.8934
139510 25.6040
139551 20.1333
139584 17.1988
139616 15.3936
139649 14.3033
139681 13.6462
139746 13.0258
139811 12.8701
139941 13.1069
140071 13.6202
140330 14.8568
140590 16.0767
141284 18.4369
141978 19.1366
142671 18.5625
143018 18.0024
143192 17.6853
143278 17.5207
143322 17.4376
143344 17.3984
143354 17.3882
143360 17.4179
143362 17.5536
143364 18.0274
143365 19.3543
143365 21.4275
143365 29.3666
143365 41.3808
143366 29.3585
143366 20.4757
143367 18.5112
143368 17.7043
143370 17.4420
143374 17.3613
143382 17.3268
143397 17.2906
143429 17.2268
143493 17.1005
143620 16.8460
143911 16.2579
144203 15.6747
144785 14.5595
145951 12.6370
147116 11.1319
148281 9.96291
150612 8.30861
151777 7.70958
152359 7.45042
152651 7.33022
152796 7.27525
152869 7.26033
152906 7.29802
152924 7.47700
152928 7.65112
152933 8.07831
152935 8.59398
152937 9.74877
152939 11.0103
152940 13.1588
152941 17.5243
152941 21.8608
152942 27.8090
152943 39.8430
152944 48.4503
152944 39.8441
152945 27.7930
152946 20.1669
152947 15.9553
152948 11.6114
152950 9.80409
152951 8.95074
152954 8.10675
152957 7.76007
152963 7.47089
152969 7.35796
152992 7.23405
153039 7.18527
153134 7.14150
153323 7.06906
153700 6.93309
154455 6.68228
155966 6.24910
158986 5.58068
162007 5.08593
163517 4.88272
164273 4.78982
164650 4.74558
164839 4.72493
164933 4.71831
164981 4.72815
165004 4.78084
165016 4.97235
165022 5.57387
165025 7.04191
165026 9.74867
165027 12.7027
165028 18.7456
165028 27.5494
165029 32.7115
165030 27.5433
165030 18.7082
165031 11.1551
165032 8.06826
165034 6.08410
165039 5.15588
165047 4.82759
165064 4.73039
165098 4.70138
165166 4.68753
165302 4.67093
165574 4.64061
165846 4.61088
165982 4.59575
166050 4.58738
166084 4.58180
166101 4.57747
166110 4.57690
166114 4.59554
166116 4.68596
166117 4.99925
166117 5.62494
166118 9.68660
166118 15.3588
166119 10.2713
166119 5.76690
166120 5.06272
166121 4.76689
166124 4.64905
166129 4.60770
166140 4.59143
166161 4.58315
166204 4.57607
166289 4.56603
166458 4.54790
166798 4.51312
167478 4.44620
168836 4.32078
171554 4.09768
174272 3.90302
175631 3.81164
176310 3.76311
176650 3.73534
176820 3.73455
176862 3.75435
176904 3.82945
176926 3.94340
176936 4.05621
176947 4.25395
176958 4.63722
176963 4.97362
176968 5.50065
176973 6.38016
176979 7.97018
176984 11.1322
176987 13.9373
176989 17.8938
176994 27.1862
176998 33.8033
177002 28.4331
177006 19.6928
177010 14.0930
177014 10.8442
177018 8.82300
177021 7.57218
177029 6.13300
177037 5.38694
177044 4.95175
177052 4.67534
177068 4.35534
177083 4.18234
177098 4.07709
177129 3.95905
177191 3.85693
177252 3.81196
177375 3.76916
177498 3.74657
177744 3.71862
177991 3.69844
178483 3.66526
178975 3.63579
180944 3.53061
181929 3.48289
182913 3.43949
183406 3.42157
183652 3.41511
183898 3.41254
184144 3.41930
184267 3.43103
184390 3.45603
184513 3.51273
184575 3.56889
184636 3.66783
184698 3.86450
184729 4.04376
184759 4.33747
184790 4.86994
184805 5.31219
184821 5.96882
184836 7.01147
184852 8.76986
184867 11.9558
184882 17.9262
184896 26.6648
184910 32.4540
184924 26.5891
184938 17.8548
184948 13.4132
184959 10.5208
184969 8.63301
184979 7.36646
185000 5.85983
185020 5.04778
185041 4.56628
185062 4.25924
185103 3.90666
185144 3.71924
185185 3.60816
185267 3.48823
185350 3.42739
185432 3.39168
185597 3.35177
185762 3.32928
185926 3.31384
186256 3.29158
186914 3.25836
187573 3.22958
188232 3.20258
188891 3.17732
189220 3.16631
189550 3.15980
189714 3.16283
189879 3.18399
189961 3.21902
190003 3.25499
190044 3.31997
190085 3.45351
190106 3.57873
190126 3.78884
190147 4.18356
190157 4.52228
190167 5.04520
190178 5.90633
190188 7.44537
190198 10.4780
190203 13.0626
190208 16.8157
190216 25.2080
190224 30.7288
190232 25.1658
190240 16.9709
190248 11.6081
190256 8.65798
190264 6.94017
190272 5.90449
190280 5.22599
190288 4.77076
190304 4.21113
190321 3.89310
190337 3.69676
190369 3.47744
190401 3.36310
190433 3.29602
190497 3.22329
190626 3.16366
190755 3.13797
191012 3.11227
191269 3.09658
191783 3.07285
192297 3.05228
193326 3.01393
194355 2.97703
196412 2.90345
197441 2.86232
197955 2.83870
198083 2.83597
198212 2.84829
198276 2.87910
198309 2.91495
198341 2.98437
198373 3.13519
198389 3.28053
198405 3.52637
198421 3.98715
198429 4.37388
198437 4.95637
198445 5.89288
198453 7.45036
198461 10.2336
198469 15.3836
198477 23.6614
198485 29.7474
198493 25.0886
198501 17.2271
198509 11.7856
198517 8.76939
198525 7.02048
198533 5.94284
198541 5.23190
198549 4.75093
198566 4.15216
198582 3.80539
198598 3.58817
198631 3.33703
198663 3.20147
198696 3.11883
198761 3.02539
198826 2.97490
198891 2.94351
199021 2.90631
199281 2.86932
199411 2.85777
199476 2.85267
199508 2.85001
199524 2.84865
199532 2.84952
199536 2.85892
199538 2.89657
199539 3.00554
199540 4.69933
199541 6.71478
199541 4.85962
199543 2.98793
199544 2.89688
199547 2.86505
199553 2.85421
199565 2.84977
199588 2.84689
199636 2.84345
199730 2.83789
199919 2.82837
200297 2.81290
200675 2.80502
200770 2.80880
200864 2.82621
200912 2.85323
200959 2.92966
200982 3.03109
201006 3.28820
201018 3.59506
201030 4.28104
201036 4.98655
201041 6.29206
201044 7.40872
201047 9.01265
201050 11.5482
201053 15.2982
201057 23.0296
201061 28.0553
201065 22.8827
201069 15.4003
201073 10.9673
201077 8.32340
201080 6.71921
201084 5.72353
201091 4.56378
201098 3.97642
201112 3.42137
201127 3.17959
201155 2.97877
201184 2.89888
201241 2.83554
201298 2.81043
201413 2.78898
201527 2.77864
201984 2.75706
202899 2.72700
203814 2.69965
204272 2.68647
204501 2.68012
204615 2.67747
204672 2.67777
204701 2.68358
204715 2.70681
204722 2.78890
204726 3.06397
204728 3.85330
204728 5.58294
204729 14.1791
204730 25.6014
204730 14.1150
204731 6.96406
204731 4.91484
204732 3.56950
204735 2.94992
204739 2.74793
204747 2.69131
204764 2.67624
204797 2.67193
204864 2.66939
204997 2.66557
205264 2.65812
205797 2.64336
206330 2.62883
206596 2.62182
206730 2.61896
206796 2.61957
206830 2.62707
206846 2.65682
206855 2.76223
206859 3.11412
206861 4.11465
206862 6.08570
206862 8.77052
206863 16.1971
206864 29.7251
206864 16.1380
206865 8.69626
206865 5.69159
206866 3.87995
206869 3.03067
206873 2.73176
206882 2.64360
206899 2.61997
206935 2.61344
207005 2.61037
207147 2.60641
207429 2.59886
207994 2.58387
209123 2.55427
211382 2.49658
215900 2.38640
220419 2.28249
222678 2.23328
223807 2.20970
224372 2.19831
224654 2.19286
224795 2.19049
224866 2.19023
224901 2.19291
224919 2.20350
224928 2.23997
224932 2.35875
224934 2.69973
224935 3.46863
224937 8.88465
224937 15.4720
224938 8.77449
224939 3.89592
224939 2.92565
224941 2.43597
224944 2.25628
224951 2.20301
224963 2.18926
224989 2.18594
225041 2.18458
225144 2.18268
225350 2.17885
225763 2.17119
226588 2.15658
228239 2.13270
229064 2.12625
229889 2.12999
230302 2.14275
230508 2.15659
230715 2.18196
230921 2.23452
231024 2.28464
231127 2.37129
231230 2.54125
231282 2.69502
231333 2.94598
231385 3.39714
231411 3.76894
231437 4.32092
231462 5.18312
231488 6.61329
231514 9.14121
231540 13.7382
231565 20.7588
231589 25.4257
231614 20.7760
231639 13.8179
231660 9.95026
231680 7.54964
231701 6.04545
231721 5.07129
231762 3.94364
231803 3.35299
231844 3.00916
231885 2.79277
231966 2.54750
232048 2.42020
232130 2.34670
232294 2.27192
232457 2.23984
232621 2.22693
232948 2.22930
233275 2.25483
233603 2.30163
233766 2.33502
233930 2.37740
234094 2.43174
234175 2.46544
234216 2.49465
234237 2.56876
234247 2.82946
234252 3.58227
234255 5.17393
234256 7.35920
234257 12.3694
234258 18.5935
234259 22.6989
234260 18.8261
234261 12.8801
234262 7.72062
234264 5.60499
234266 3.92152
234272 3.06331
234282 2.72374
234303 2.61539
234346 2.60252
234431 2.65883
234516 2.75330
234601 2.90002
234686 3.15761
234728 3.37623
234771 3.72258
234813 4.33321
234835 4.83688
234856 5.58615
234877 6.78069
234898 8.80869
234919 12.5558
234941 19.8549
234959 30.0980
234977 36.9170
234995 30.0780
235014 19.8467
