Pb-206(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
92489.1 5.41246
92508.1 4.97964
92527.2 4.40246
92546.2 3.60424
92555.7 3.08653
92565.2 2.46856
92574.8 1.74375
92584.3 0.965369
92589.0 0.624332
92593.8 0.420985
92598.5 0.538023
92600.9 0.819143
92603.3 1.33175
92605.4 2.04623
92607.5 3.08182
92609.6 4.51583
92611.6 6.41636
92615.8 11.6822
92620.0 18.1620
92624.2 23.8207
92628.4 26.9368
92636.7 26.6276
92645.0 23.5486
92653.3 20.7391
92661.6 18.6043
92669.8 17.0155
92678.1 15.8148
92686.4 14.8864
92703.0 13.5589
92719.5 12.6638
92736.1 12.0234
92769.2 11.1721
92802.3 10.6341
92835.4 10.2640
92868.6 9.99418
92901.7 9.78875
92967.9 9.49672
93034.2 9.29906
93100.4 9.15630
93166.6 9.04827
93299.1 8.89542
93431.6 8.79217
93564.1 8.71752
93696.6 8.66086
93961.5 8.58025
94226.5 8.52592
94359.0 8.50589
94491.4 8.49220
94557.7 8.49103
94623.9 8.50386
94657.0 8.52849
94690.2 8.60268
94706.7 8.70403
94715.0 8.80184
94723.3 8.97274
94731.6 9.31118
94735.7 9.62022
94739.8 10.1306
94744.0 11.0594
94746.0 11.8360
94748.1 13.0060
94750.2 14.8709
94752.3 18.0560
94754.3 23.9314
94756.4 35.2323
94758.2 51.3084
94760.0 62.1072
94761.8 51.4430
94763.6 35.3244
94764.9 27.4211
94766.2 22.1699
94767.5 18.6812
94768.7 16.3069
94771.3 13.4395
94773.9 11.8750
94776.4 10.9331
94779.0 10.3282
94784.1 9.62866
94789.2 9.25494
94794.3 9.03337
94804.5 8.79447
94814.8 8.67504
94825.0 8.60679
94845.4 8.53532
94886.4 8.47954
94927.3 8.45693
95009.1 8.43579
95090.9 8.42383
95254.5 8.40712
95418.2 8.39387
95745.5 8.37178
96072.7 8.35315
96727.3 8.32217
97381.8 8.29640
98690.9 8.25309
100000 8.21482
100608 8.19899
100760 8.19674
100912 8.19894
100988 8.20625
101064 8.23133
101102 8.26791
101121 8.30458
101140 8.37098
101159 8.50944
101169 8.64280
101178 8.87604
101188 9.33937
101192 9.76968
101197 10.4682
101202 11.7761
101204 12.8831
101207 14.4838
101209 17.1576
101211 21.8034
101214 30.5748
101216 47.0221
101218 70.0444
101220 85.3862
101222 70.3033
101224 47.2620
101226 30.7371
101229 22.4478
101231 17.6871
101233 15.0032
101235 13.2314
101238 12.1027
101242 10.7107
101247 9.94304
101251 9.47678
101260 8.96431
101269 8.70412
101278 8.55422
101296 8.39696
101314 8.32026
101332 8.27702
101368 8.23217
101440 8.19743
101512 8.18325
101656 8.16952
101800 8.16105
102376 8.13332
102664 8.11863
102952 8.10747
103096 8.11359
103168 8.12856
103239 8.16524
103311 8.25804
103347 8.35508
103383 8.52924
103419 8.87046
103437 9.16924
103455 9.63265
103473 10.3907
103491 11.7142
103509 14.2002
103527 19.0742
103544 26.7623
103560 33.1961
103576 29.6652
103593 22.3412
103608 17.6411
103622 14.7631
103637 12.9863
103652 11.8469
103681 10.5247
103711 9.82771
103741 9.41261
103770 9.14580
103829 8.83021
103888 8.65533
103947 8.54657
104006 8.47331
104065 8.42105
104184 8.35169
104302 8.30797
104538 8.25561
104774 8.22471
105011 8.20369
105483 8.17546
106429 8.14061
107374 8.11644
109265 8.08421
109737 8.08197
110210 8.08892
110446 8.10277
110564 8.11676
110682 8.14132
110801 8.19003
110860 8.23495
110919 8.31085
110978 8.45769
111007 8.59106
111037 8.81204
111067 9.22664
111081 9.58776
111096 10.1551
111111 11.1397
111126 13.0401
111133 14.7443
111140 17.4623
111148 22.0557
111155 29.9834
111170 54.8680
111174 53.9044
111178 48.1036
111185 33.0688
111191 24.1922
111198 18.7988
111204 15.5247
111210 13.4868
111223 11.1940
111235 10.0432
111248 9.39652
111260 9.00181
111285 8.57060
111310 8.35575
111335 8.23636
111385 8.11747
111435 8.06424
111485 8.03706
111585 8.01272
111786 7.99888
111986 7.99511
112787 7.98777
113587 7.98034
113988 7.98000
114188 7.98797
114288 8.01032
114338 8.06720
114363 8.22333
114369 8.35542
114376 8.66205
114379 9.02415
114382 9.78889
114383 10.5919
114385 11.9687
114387 15.0406
114387 17.9339
114388 21.8891
114390 36.6509
114391 35.5530
114391 31.6564
114392 22.6484
114393 15.8582
114394 12.5900
114397 9.97000
114399 9.00888
114402 8.59851
114407 8.25288
114411 8.12544
114431 8.01133
114470 8.03615
114489 8.09776
114508 8.26627
114518 8.48591
114523 8.69571
114528 9.04729
114533 9.73838
114535 10.3391
114538 11.2950
114540 12.9419
114542 16.1024
114544 18.8559
114545 23.1106
114546 29.9468
114547 41.5370
114549 62.1372
114550 75.2559
114551 62.4294
114553 41.6736
114554 30.8658
114555 23.6917
114556 19.2377
114558 16.3657
114560 13.0847
114562 11.4369
114565 10.4325
114567 9.82596
114572 9.11736
114576 8.74600
114581 8.52787
114591 8.29536
114609 8.11586
114628 8.04916
114666 7.99966
114703 7.98197
114779 7.96917
114854 7.96467
115155 7.96105
115306 7.96272
115456 7.96909
115531 7.97737
115607 7.99728
115644 8.02076
115682 8.07653
115701 8.14286
115719 8.30278
115729 8.49306
115738 8.94119
115743 9.44890
115748 10.5427
115750 11.6731
115752 13.6546
115754 15.3816
115755 17.9878
115756 22.0781
115757 28.4956
115760 51.8239
115761 50.6473
115762 45.1434
115763 31.2949
115764 23.8277
115765 18.8817
115766 15.7427
115767 13.6962
115770 11.3486
115772 10.1786
115774 9.47004
115776 9.03393
115780 8.56150
115789 8.18462
115798 8.04908
115815 7.95781
115833 7.93111
115902 7.91726
116041 7.92201
116319 7.92512
116875 7.92230
117431 7.91771
117709 7.91825
117848 7.93170
117883 7.94718
117918 7.99174
117935 8.05323
117953 8.22116
117961 8.44078
117966 8.65081
117970 9.00121
117974 9.68835
117977 10.2978
117979 11.2162
117981 12.8597
117983 15.8155
117984 18.4595
117985 22.5160
117986 28.9663
117987 39.1942
117989 57.4316
117990 70.8788
117991 57.7588
117993 39.5392
117994 27.8403
117995 21.0606
117997 17.0793
117998 14.7666
118000 12.0460
118003 10.6607
118005 9.84339
118008 9.35783
118013 8.80936
118023 8.35330
118033 8.17612
118053 8.03803
118073 7.98617
118114 7.94682
118154 7.93211
118315 7.91589
118637 7.90915
119280 7.90437
119924 7.90351
120568 7.90767
121211 7.92034
121855 7.94887
122177 7.97357
122499 8.00933
122821 8.06360
122982 8.14242
123022 8.21614
123062 8.41896
123082 8.67472
123102 9.25734
123112 9.85322
123122 10.9053
123133 12.9601
123143 17.1319
123160 29.3108
123169 26.6896
123178 20.6223
123188 15.7231
123198 13.1389
123209 11.7047
123219 10.8463
123240 9.92119
123260 9.46633
123343 8.88273
123508 8.79117
123673 8.97810
123838 9.36513
124004 10.0895
124086 10.6883
124169 11.5742
124251 12.9519
124334 15.2301
124417 19.2734
124499 26.8421
124650 49.2723
124688 48.7125
124726 43.6939
124801 30.4124
124856 23.3800
124910 18.7815
124965 15.8045
125019 13.8542
125074 12.5657
125101 12.1161
125128 11.8008
125156 11.6705
125169 11.7260
125183 11.9353
125197 12.4507
125203 12.9247
125210 13.6655
125217 14.8662
125224 16.9136
125231 20.6170
125237 27.5352
125244 37.9184
125250 44.7537
125256 37.7321
125263 27.3186
125270 19.7041
125278 15.8732
125285 13.7754
125293 12.5574
125300 11.7721
125307 11.2467
125322 10.5851
125337 10.1902
125352 9.92510
125382 9.58031
125412 9.35353
125442 9.18452
125501 8.93656
125561 8.75563
125620 8.61479
125740 8.40785
125859 8.26343
125978 8.15785
126216 8.01619
126455 7.92738
126693 7.86759
127170 7.79321
127647 7.74867
128123 7.71827
129077 7.67659
130030 7.64579
130984 7.61922
132890 7.56988
134797 7.52026
136704 7.46827
137658 7.44277
138134 7.43176
138611 7.42451
139088 7.42757
139326 7.43888
139565 7.46607
139684 7.49140
139803 7.53147
139922 7.59780
140041 7.71578
140161 7.95164
140220 8.16739
140280 8.52341
140339 9.17012
140369 9.70980
140399 10.5215
140429 11.8129
140459 14.0134
140488 18.0604
140518 25.8274
140544 36.7814
140570 44.1717
140596 37.0371
140622 26.0380
140642 20.2906
140661 16.5914
140681 14.1955
140701 12.6038
140740 10.7498
140779 9.82773
140818 9.41683
140858 9.48850
140877 9.85728
140897 10.8051
140907 11.7883
140916 13.5584
140926 17.0695
140931 20.1451
140936 24.7606
140950 44.5934
140954 44.4039
140957 40.0705
140964 28.0107
140969 21.2180
140975 16.9828
140985 12.5687
140996 10.5773
141007 9.54645
141028 8.57550
141049 8.15128
141092 7.78521
141134 7.62546
141219 7.47517
141304 7.39857
141474 7.31373
141644 7.26209
141984 7.18166
142154 7.12688
142239 7.08540
142260 7.08273
142282 7.11919
142292 7.19722
142303 7.43248
142308 7.72389
142313 8.34619
142316 8.94448
142319 9.88610
142321 11.5615
142324 14.3884
142330 25.0632
142333 23.0245
142336 17.9111
142339 14.8306
142341 12.8560
142343 11.4861
142346 10.5911
142350 9.47234
142355 8.85714
142364 8.21064
142374 7.90080
142392 7.60939
142411 7.47566
142448 7.35165
142486 7.29268
142561 7.23298
142635 7.19987
142934 7.12573
143532 7.00940
144130 6.85628
144429 6.74723
144579 6.67902
144654 6.64443
144691 6.65251
144710 6.77355
144714 6.90490
144719 7.24122
144721 7.66938
144724 8.59932
144725 9.60513
144726 11.2910
144727 15.0761
144728 18.5560
144728 23.4621
144729 34.0917
144730 40.8358
144731 34.4827
144732 23.9744
144732 17.8633
144733 14.4230
144735 10.7253
144736 9.11812
144738 8.33669
144740 7.55713
144743 7.21012
144749 6.91400
144755 6.79141
144778 6.64309
144825 6.57050
144918 6.49145
145104 6.32864
145289 6.11471
145475 5.81167
145661 5.34806
145754 5.01164
145847 4.55938
145940 3.92407
145987 3.50473
146033 2.99355
146080 2.36771
146126 1.62432
146173 0.851428
146196 0.569902
146207 0.506066
146219 0.529867
146230 0.676867
146242 0.995001
146253 1.54261
146265 2.37396
146276 3.55857
146287 5.11618
146310 9.12987
146333 13.3632
146356 16.3803
146401 17.9170
146454 16.5097
146508 14.8824
146561 13.6241
146614 12.6943
146668 11.9985
146721 11.4653
146827 10.7128
146934 10.2135
147040 9.86370
147254 9.41767
147467 9.16269
147680 9.01957
147893 8.95529
148106 8.95852
148532 9.19264
148959 9.96488
149172 10.8141
149385 12.3912
149598 15.6241
149705 18.5322
149811 22.9801
150110 42.2231
150185 42.2086
150260 38.3252
150409 27.3080
150553 19.7901
150626 17.3144
150662 16.2977
150680 15.8675
150689 15.8723
150693 16.4679
150695 17.7339
150697 19.1412
150698 22.0147
150700 31.6388
150701 31.6044
150701 29.8112
150702 25.2498
150704 21.2099
150705 19.0744
150708 17.2192
150711 16.4505
150714 16.0475
150720 15.5926
150726 15.3204
150738 14.9517
150750 14.6701
150773 14.2046
150797 13.8061
150844 13.1321
150891 12.5909
150939 12.1798
150962 12.0414
150986 11.9805
151010 12.0776
151021 12.2519
151033 12.6049
151045 13.3304
151051 13.9735
151057 14.9745
151063 16.6182
151069 19.5116
151074 25.0422
151077 29.7580
151080 36.2317
151085 51.6401
151090 61.8316
151095 51.6820
151100 36.5133
151104 27.9590
151108 22.6354
151112 19.2913
151116 17.1098
151124 14.5772
151132 13.2444
151140 12.4390
151148 11.9169
151164 11.2924
151180 10.9268
151195 10.6838
151227 10.3623
151259 10.1412
151291 9.96835
151355 9.69749
151419 9.48247
151482 9.30305
151610 9.01505
151865 8.61545
151992 8.47080
152056 8.40706
152088 8.37624
152104 8.36381
152112 8.37979
152116 8.49438
152118 8.96612
152119 10.5226
152119 14.4037
152120 19.0062
152120 31.0798
152120 54.6464
152120 49.6288
152120 31.9165
152121 16.9968
152121 12.7181
152122 9.89931
152123 8.84511
152126 8.51032
152131 8.39952
152142 8.35576
152164 8.32595
152207 8.28729
152295 8.22277
152469 8.11486
152818 7.95041
153166 7.82029
153341 7.74599
153428 7.68798
153471 7.67197
153482 7.70492
153493 7.83805
153499 8.02946
153504 8.47399
153507 8.92587
153509 9.72009
153512 11.2096
153515 14.1336
153520 23.8887
153523 22.2758
153525 17.6265
153527 15.2333
153529 13.6006
153532 11.5647
153535 10.4160
153538 9.75381
153545 9.02618
153551 8.66348
153564 8.31115
153577 8.14636
153603 7.99242
153629 7.91940
153680 7.84663
153732 7.80785
153835 7.76190
153938 7.73151
154145 7.68726
154352 7.65287
155178 7.55432
156831 7.42942
158483 7.33736
158897 7.31671
159310 7.30180
159516 7.30545
159620 7.31741
159723 7.34729
159826 7.42303
159878 7.50276
159930 7.64724
159981 7.93805
160007 8.20022
160033 8.62122
160059 9.34688
160084 10.7215
160097 11.8954
160110 13.6696
160123 16.4447
160136 20.8649
160170 39.4564
160179 39.6499
160187 36.2538
160204 26.3248
160215 21.3409
160226 17.8446
160247 13.6959
160269 11.5409
160291 10.3225
160312 9.56733
160334 9.07239
160377 8.47940
160421 8.15039
160464 7.94753
160550 7.71770
160637 7.59472
160724 7.51954
160897 7.43313
161070 7.38458
161243 7.35277
161416 7.32962
161503 7.32021
161546 7.31708
161568 7.32168
161579 7.34982
161584 7.46279
161587 7.85574
161588 9.09652
161589 12.0901
161589 15.9649
161590 26.4002
161590 45.8499
161590 26.7625
161591 16.2031
161591 12.2593
161592 9.19520
161593 7.90905
161596 7.49042
161601 7.36259
161612 7.32500
161634 7.31267
161678 7.30576
161765 7.29763
161939 7.28450
162287 7.26293
162985 7.22867
164379 7.17396
167167 7.08024
169955 6.99145
170652 6.97031
171349 6.95302
171698 6.95054
171872 6.95442
172047 6.96699
172221 7.00144
172308 7.03864
172395 7.10753
172482 7.25065
172526 7.38494
172569 7.60977
172613 8.02568
172635 8.37667
172656 8.90573
172678 9.75778
172700 11.2261
172722 13.9814
172744 19.5263
172780 36.6332
172789 36.9903
172798 33.8880
172817 24.4693
172831 18.9274
172845 15.3410
172859 13.0514
172873 11.5578
172901 9.81455
172929 8.89595
172957 8.35700
172985 8.01752
173042 7.62975
173098 7.42640
173154 7.30931
173266 7.19773
173379 7.18080
173435 7.20947
173491 7.28188
173548 7.44745
173576 7.60581
173604 7.87243
173632 8.36426
173646 8.78057
173660 9.40695
173674 10.4201
173688 12.1549
173702 15.4271
173716 21.8568
173728 30.8426
173740 36.9626
173752 31.0733
173764 22.0450
173772 17.4879
173781 14.4949
173790 12.5283
173798 11.2149
173815 9.62949
173832 8.76829
173849 8.25472
173866 7.92571
173901 7.54511
173935 7.34191
173969 7.22055
174037 7.08796
174106 7.01965
174174 6.97899
174311 6.93289
174448 6.90671
174585 6.88896
174859 6.86413
175406 6.82788
175680 6.81174
175817 6.82099
175851 6.84405
175885 6.92057
175902 7.02941
175919 7.31552
175928 7.66139
175936 8.41154
175941 9.16769
175945 10.5153
175949 13.1631
175951 15.3929
175953 18.6748
175960 35.2956
175962 35.6260
175963 32.5448
175967 23.6567
175969 18.3705
175972 14.9532
175975 12.7691
175977 11.3782
175982 9.68195
175987 8.79835
175993 8.26632
175998 7.93337
176008 7.54574
176028 7.20818
176049 7.06711
176090 6.94927
176131 6.89994
176213 6.85673
176295 6.83656
176459 6.81527
176623 6.80220
176951 6.78323
177279 6.76752
178592 6.71170
179904 6.65690
180560 6.63167
180724 6.62918
180888 6.63777
180970 6.65802
181052 6.72344
181093 6.81460
181114 6.90210
181134 7.05233
181155 7.33883
181165 7.59005
181175 7.97961
181186 8.64032
181196 9.84456
181201 10.8717
181206 12.3718
181211 14.6738
181216 18.2783
181230 34.3377
181234 34.7444
181237 31.8927
181244 22.9861
181251 16.3379
181258 12.7656
181266 10.7783
181273 9.59834
181280 8.84299
181287 8.34623
181302 7.74655
181316 7.41126
181331 7.20750
181359 6.98026
181388 6.86192
181417 6.79233
181475 6.71628
181590 6.65277
181706 6.62469
181936 6.59594
182167 6.57811
182629 6.55085
183090 6.52676
184937 6.43339
185860 6.38726
186784 6.35169
187245 6.35375
187707 6.41695
187938 6.52850
188053 6.64084
188168 6.83584
188284 7.20402
188399 7.99461
188457 8.75983
188515 10.0730
188572 12.5142
188630 17.3906
188730 33.2695
188755 33.8394
188780 31.1674
188830 22.5556
188886 15.7647
188941 12.1594
188997 10.2005
189053 9.05506
189108 8.33329
189164 7.85164
189275 7.26830
189387 6.93817
189498 6.73008
189721 6.48231
189944 6.33429
190055 6.27870
190166 6.23364
190278 6.20718
190333 6.21079
190389 6.24207
190445 6.33845
190472 6.43957
190500 6.61221
190528 6.91981
190556 7.49566
190584 8.65719
190612 11.1452
190660 19.5023
190672 19.8065
190684 18.6300
190709 14.8427
190733 11.9765
190757 10.2459
190781 9.18767
190805 8.51303
190854 7.73347
190902 7.31524
190950 7.06115
190998 6.89249
191095 6.68411
191192 6.55987
191288 6.47656
191481 6.36878
191867 6.24688
192254 6.16947
193026 6.05603
193798 5.95963
194571 5.86488
195343 5.76285
195729 5.70460
196116 5.63462
196502 5.53655
196598 5.50792
196695 5.49819
196743 5.53166
196792 5.67592
196816 5.87335
196840 6.30330
196864 7.34711
196876 8.41512
196888 10.1909
196920 18.4004
196936 17.6651
196952 14.0992
196963 12.0137
196975 10.5414
196997 8.77466
197020 7.84292
197043 7.30050
197088 6.71880
197133 6.42507
197315 6.01033
197496 5.90204
197677 5.89098
197858 5.97451
197949 6.07905
198040 6.26924
198130 6.63693
198176 6.95408
198221 7.44282
198266 8.24362
198311 9.66535
198357 12.4511
198379 14.8582
198402 18.3632
198470 31.2451
198504 26.1466
198538 18.1666
198561 14.4197
198584 11.9117
198607 10.2231
198629 9.07219
198675 7.67201
198721 6.90311
198767 6.44130
198812 6.14353
198904 5.79523
198995 5.60399
199086 5.48477
199269 5.34153
199452 5.25202
199635 5.18408
200000 5.07154
200342 4.97268
200513 4.92714
200598 4.94497
200620 4.99074
200641 5.13103
200652 5.31649
200662 5.75996
200668 6.24547
200673 7.16789
200676 7.98879
200678 9.20673
200681 11.2422
200684 14.4827
200690 28.4248
200692 28.8853
200693 26.5048
200697 19.1263
200700 13.5104
200703 10.4776
200707 8.75210
200710 7.70872
200717 6.57252
200723 6.02100
200736 5.50962
200750 5.28705
200776 5.09288
200803 5.00853
200856 4.92926
200909 4.88745
201015 4.83410
201121 4.79334
201545 4.65249
202394 4.37258
202819 4.24495
203031 4.20200
203243 4.19866
203455 4.29349
203562 4.42461
203668 4.67521
203774 5.16685
203880 6.20926
203933 7.17659
203986 8.73622
204039 11.3702
204092 15.8681
204151 23.6051
204210 28.9690
204269 24.0406
204328 16.3546
204367 12.7661
204405 10.2875
204483 7.36305
204560 5.82690
204637 4.92782
204714 4.34632
204792 3.93940
204946 3.39123
205101 3.01337
205255 2.71093
205564 2.19262
206182 1.21360
206491 0.741853
206800 0.372657
206936 0.289792
207073 0.294423
207141 0.341482
207209 0.425824
207345 0.732183
207481 1.26724
207618 2.07745
207890 4.56771
208435 10.5275
208980 12.7691
209585 12.3032
210190 11.2940
210795 10.4019
211399 9.68693
212004 9.11073
212609 8.63195
212912 8.41854
213214 8.21856
213365 8.12389
213516 8.03722
213592 8.00406
213668 8.00066
213705 8.03952
213743 8.18648
213762 8.39078
213772 8.58165
213781 8.89157
213791 9.44698
213800 10.5302
213805 11.5144
213809 13.0278
213814 15.4885
213819 19.5337
213824 26.8366
213830 31.9125
213836 27.4133
213841 20.3068
213845 17.1839
213848 14.9585
213855 12.2810
213862 10.8196
213868 9.97812
213875 9.44030
213882 9.08616
213895 8.65251
213909 8.40755
213922 8.25388
213949 8.07470
214003 7.90707
214057 7.82050
214165 7.71286
214273 7.63263
214489 7.49454
214705 7.36593
215136 7.11413
215568 6.85699
216432 6.28356
216863 5.93737
217079 5.73813
217187 5.64221
217241 5.66272
217255 5.73034
217268 5.93037
217275 6.18296
217282 6.73987
217285 7.31040
217288 8.30032
217292 10.3239
217293 12.1147
217295 14.8197
217300 28.6940
217301 29.5205
217303 27.4804
217305 19.9226
217308 13.8923
217311 10.6854
217313 8.96173
217316 7.98961
217322 6.93629
217327 6.43997
217338 5.98516
217349 5.78622
217371 5.60367
217394 5.51226
217438 5.40033
217482 5.31337
217570 5.14886
217593 5.12196
217615 5.15034
217626 5.23915
217637 5.48904
217642 5.76740
217648 6.26362
217653 7.20706
217659 9.07049
217670 16.4596
217673 16.8851
217676 15.9934
217681 12.8117
217685 10.9971
217689 9.70929
217696 8.12011
217704 7.24335
217711 6.72649
217726 6.15418
217741 5.85477
217770 5.54164
217800 5.37167
217860 5.16637
217919 5.02148
218038 4.76193
218097 4.59496
218127 4.46185
218142 4.40782
218149 4.60776
218153 5.22550
218155 6.13900
218157 8.12107
218160 15.3602
218162 15.0058
218163 12.0388
218166 8.44675
218169 6.90994
218176 5.78494
218182 5.36121
218188 5.14503
218200 4.92334
218212 4.80721
218237 4.67327
218261 4.58664
218359 4.34861
218555 3.94073
218947 3.01322
219338 1.83339
219730 0.565923
219818 0.366557
219905 0.256300
219949 0.248378
219993 0.280477
220036 0.359736
220080 0.492890
220168 0.948349
220255 1.68792
220430 3.99624
220780 9.37242
221130 11.8018
221376 12.1071
221623 11.9607
221869 11.6607
222115 11.3292
222608 10.7214
223101 10.2315
223593 9.84316
224086 9.53125
225071 9.06199
226057 8.72319
227042 8.46337
228027 8.25485
228520 8.17081
228643 8.15914
228766 8.17012
228828 8.20640
228889 8.32435
228920 8.48138
228936 8.62489
228951 8.85802
228966 9.26695
228982 10.0650
228990 10.7700
228997 11.8756
229005 13.6985
229013 16.7747
229030 30.0222
229034 30.9816
229039 29.0676
229048 21.9315
229058 15.9079
229068 12.8327
229078 11.2200
229088 10.3070
229098 9.73723
229109 9.36314
229129 8.92008
229149 8.67461
229170 8.52488
229210 8.35566
229292 8.20974
229373 8.14469
229536 8.08121
229699 8.04915
229862 8.03765
229943 8.04408
230024 8.06808
230106 8.13318
230146 8.20168
230187 8.32537
230228 8.57407
230248 8.80194
230269 9.17379
230289 9.84372
230299 10.3945
230309 11.1996
230319 12.4601
230330 14.5341
230340 18.1599
230350 24.6235
230360 34.8549
230370 42.0046
230380 35.5016
230390 25.2614
230400 18.6633
230410 14.9594
230420 12.8004
230429 11.4701
230439 10.5973
230449 10.0089
230469 9.28427
230488 8.87221
230508 8.61836
230547 8.33248
230587 8.18219
230626 8.09260
230704 7.99299
230783 7.93875
230861 7.90376
231018 7.85808
231333 7.80011
231647 7.75604
232275 7.68125
232903 7.61542
233531 7.55724
233845 7.53237
234159 7.51317
234474 7.50706
234631 7.51569
234788 7.54292
234945 7.61432
235023 7.68821
235102 7.81937
235180 8.07590
235220 8.30262
235259 8.65976
235298 9.26592
235337 10.3874
235357 11.3328
235377 12.7301
235396 14.8599
235416 18.1153
235443 24.7395
235470 29.4289
235497 25.2901
235524 18.6771
235547 14.8803
235570 12.5463
235593 11.0968
235616 10.1634
235662 9.08833
235708 8.52555
235754 8.19632
235800 7.98716
235892 7.74500
235983 7.61352
236075 7.53249
236167 7.47773
236259 7.43800
236442 7.38298
236626 7.34501
236993 7.29108
237361 7.24982
237728 7.21405
238462 7.14976
239931 7.03105
240666 6.97421
240849 6.96318
241033 6.96269
241125 6.97830
241217 7.03940
241263 7.12815
241286 7.21357
241308 7.35785
241331 7.62691
241343 7.85425
241354 8.19467
241366 8.74248
241377 9.67988
241389 11.4226
241400 14.8912
241420 27.2774
241425 28.2760
241430 26.6059
241440 19.9345
241449 15.1461
241458 12.3274
241467 10.6805
241477 9.67023
241486 9.01578
241495 8.57071
241513 8.02396
241532 7.71409
241550 7.52129
241587 7.30286
241624 7.18631
241661 7.11587
241734 7.03640
241881 6.96455
242028 6.92856
242322 6.88525
242617 6.85374
243205 6.80001
243793 6.74951
244970 6.64794
246147 6.53988
248500 6.28401
249089 6.20779
249677 6.12760
249971 6.08994
250266 6.06724
250413 6.07877
250486 6.10242
250560 6.15466
250633 6.27473
250670 6.39308
250707 6.59745
250744 6.98948
250762 7.33135
250780 7.86256
250799 8.75583
250817 10.3907
250826 11.7449
250836 13.7347
250845 16.7311
250854 21.1924
250867 30.5861
250880 37.2468
250893 31.3592
250906 21.9344
250917 16.4934
250928 13.1621
250939 11.1021
250950 9.78604
250973 8.27193
250995 7.48371
251017 7.02499
251039 6.73504
251083 6.40170
251127 6.22212
251172 6.11271
251260 5.98627
251348 5.91299
251437 5.86212
251614 5.78775
251967 5.67098
252321 5.55826
253029 5.30037
253736 4.96193
254444 4.48450
255151 3.75722
255505 3.23594
255859 2.55586
256212 1.68016
256566 0.692577
256655 0.480960
256745 0.323370
256834 0.253556
256878 0.264995
256923 0.315453
256968 0.411681
257012 0.559648
257102 1.03350
257191 1.76743
257280 2.75103
257459 5.19081
257637 7.52956
257994 10.0185
258298 10.4178
258601 10.2529
258905 9.94270
259209 9.62435
259816 9.08522
260424 8.68135
261031 8.37632
261638 8.14019
262246 7.96265
262398 7.93648
262549 7.94308
262625 7.98695
262663 8.03763
262701 8.13053
262739 8.31479
262758 8.47721
262777 8.72983
262796 9.15257
262815 9.91854
262834 11.4685
262844 12.8617
262853 14.9949
262880 26.5597
262887 27.7538
262894 26.3594
262907 20.0417
262918 16.0050
262928 13.4271
262939 11.8188
262949 10.7933
262970 9.61998
262992 9.01341
263013 8.66028
263034 8.43834
263076 8.18203
263118 8.04240
263161 7.95612
263245 7.85437
263414 7.75211
263583 7.69204
263921 7.60800
264258 7.54217
264596 7.48635
264934 7.44206
265103 7.42969
265272 7.44037
265356 7.47433
265441 7.58055
265483 7.72021
265504 7.84778
265525 8.05696
265546 8.43172
265557 8.74116
265567 9.19432
265578 9.90536
265589 11.0661
265599 13.1239
265610 16.8349
265620 22.5922
265630 26.7621
265640 23.1370
265650 17.2114
265661 13.1506
265672 10.9971
265683 9.79846
265694 9.08436
265705 8.62765
265716 8.32510
265738 7.95958
265760 7.75562
265782 7.63132
265825 7.49214
265913 7.37481
266000 7.32348
266175 7.27133
266350 7.23872
266699 7.18843
267049 7.14520
267398 7.10778
267748 7.08756
267923 7.10211
268098 7.18474
268185 7.30877
268272 7.61731
268316 7.95446
268360 8.60728
268382 9.17795
268403 10.0554
268425 11.4718
268447 13.8465
268500 25.2993
268513 26.5319
268527 25.2328
268553 19.1468
268572 15.5262
268591 13.0811
268609 11.4768
268628 10.4087
268666 9.13710
268703 8.45447
268778 7.78165
268853 7.46683
269004 7.16911
269154 7.00846
269304 6.87331
269454 6.69616
269529 6.54869
269604 6.28093
269642 6.03246
269680 5.58221
269698 5.18523
269717 4.53506
269726 4.03008
269736 3.32025
269745 2.30983
269755 1.03541
269762 0.489221
269766 1.09969
269770 2.64608
269778 7.17990
269786 9.66105
269793 10.2257
269801 10.1256
269817 9.61852
269832 9.20464
269848 8.91987
269879 8.60964
269910 8.53311
269941 8.68537
269956 8.88940
269972 9.23994
269987 9.84159
270003 10.9153
270018 12.9536
270033 16.9595
270047 22.6897
270060 26.8275
270073 23.2107
270087 17.3554
270096 14.5683
270104 12.6812
270122 10.4837
270140 9.36640
270158 8.73554
270175 8.34658
270193 8.08946
270228 7.77920
270264 7.60181
270299 7.48844
270370 7.35180
270441 7.27075
270511 7.21576
270653 7.14277
270794 7.09377
270936 7.05679
271219 7.00139
271784 6.92338
272350 6.86298
273482 6.75425
274048 6.68195
274190 6.65279
274331 6.60903
274473 6.53171
274543 6.50506
274561 6.54146
274579 6.67578
274588 6.84253
274596 7.16681
274605 7.84038
274614 9.31682
274630 15.3861
274634 16.0152
274638 15.5251
274646 13.1382
274654 11.2009
274661 9.96506
274669 9.17795
274676 8.65783
274691 8.03678
274706 7.69689
274736 7.34543
274767 7.17109
274827 7.00138
274887 6.91886
275007 6.83721
275128 6.79580
275369 6.75371
275609 6.73742
275850 6.74702
275971 6.77020
276091 6.82058
276211 6.93276
276272 7.04023
276332 7.22123
276392 7.55356
276422 7.83107
276452 8.24642
276482 8.90012
276512 9.99259
