Pt-194(n,tot) JEFF-3.2
Energy(eV) XS(b)
3574.09 2.71363
3575.09 1.82770
3575.59 1.49090
3576.09 1.32609
3576.34 1.35250
3576.59 1.48795
3576.84 1.77466
3577.09 2.26760
3577.34 3.05246
3577.58 4.24029
3577.83 6.01401
3578.08 8.61830
3578.33 12.4742
3578.58 18.1791
3578.83 26.8059
3579.08 40.0000
3579.33 60.8512
3579.58 94.4557
3579.83 150.443
3580.08 243.430
3580.43 458.547
3580.77 663.116
3581.12 607.829
3581.46 434.073
3581.67 348.268
3581.88 283.637
3582.30 199.427
3582.71 150.498
3583.13 120.101
3583.55 99.8395
3583.96 85.6591
3584.79 67.3866
3585.63 56.3084
3586.46 48.9846
3588.12 39.9912
3589.79 34.7402
3591.45 31.3212
3593.12 28.9258
3594.78 27.1567
3598.11 24.7208
3601.44 23.1220
3604.77 21.9902
3608.10 21.1447
3614.77 19.9600
3621.43 19.1632
3628.09 18.5847
3634.75 18.1417
3648.07 17.4984
3661.39 17.0440
3688.03 16.4218
3714.67 15.9956
3741.31 15.6715
3794.59 15.1838
3847.87 14.8039
3901.15 14.4599
3927.79 14.2755
3941.11 14.1700
3954.43 14.0450
3967.76 13.8800
3974.42 13.7674
3981.08 13.6152
3984.41 13.5138
3987.74 13.3847
3991.07 13.2120
3994.40 12.9645
3996.06 12.7939
3997.73 12.5724
3999.39 12.2723
4001.06 11.8406
4001.89 11.5442
4002.72 11.1641
4003.55 10.6580
4004.39 9.95490
4004.80 9.49018
4005.22 8.91976
4005.63 8.20870
4006.05 7.32119
4006.26 6.80690
4006.47 6.27033
4006.68 5.77436
4006.88 5.51773
4007.09 6.13622
4007.20 7.34678
4007.30 9.99131
4007.35 12.2978
4007.40 15.7096
4007.46 20.8276
4007.51 28.6574
4007.56 40.9335
4007.61 60.7203
4007.66 93.4207
4007.72 147.775
4007.75 205.078
4007.79 275.334
4007.86 396.963
4007.90 401.139
4007.93 365.842
4008.01 263.311
4008.09 175.993
4008.17 126.389
4008.26 96.7918
4008.34 78.3935
4008.42 65.9271
4008.51 57.2494
4008.67 46.0054
4008.84 39.1310
4009.01 34.6015
4009.34 29.0207
4009.67 25.7648
4010.00 23.6485
4010.34 22.1689
4010.67 21.0791
4011.34 19.5829
4012.00 18.6091
4012.67 17.9247
4013.34 17.4176
4014.67 16.7158
4016.00 16.2533
4017.33 15.9245
4018.67 15.6784
4021.33 15.3328
4024.00 15.1000
4026.66 14.9308
4029.32 14.8011
4034.65 14.6119
4039.98 14.4767
4050.64 14.2858
4061.30 14.1456
4071.96 14.0280
4093.28 13.8131
4114.60 13.5760
4125.26 13.4263
4135.92 13.2311
4141.25 13.1038
4146.58 12.9435
4151.91 12.7311
4157.24 12.4292
4159.90 12.2220
4162.57 11.9539
4165.23 11.5914
4167.90 11.0711
4169.23 10.7142
4170.56 10.2565
4171.89 9.64739
4173.23 8.80061
4173.89 8.24105
4174.56 7.55302
4175.22 6.69397
4175.89 5.61846
4176.22 4.99563
4176.56 4.33869
4176.89 3.72229
4177.22 3.37700
4177.39 3.49550
4177.56 4.04600
4177.72 5.43963
4177.81 6.67980
4177.89 8.50347
4177.97 11.2250
4178.06 15.2187
4178.14 21.2172
4178.22 30.4018
4178.31 45.0277
4178.39 68.3960
4178.47 107.037
4178.55 171.315
4178.67 321.735
4178.79 468.550
4178.84 474.485
4178.90 433.067
4179.02 310.403
4179.15 207.917
4179.28 148.918
4179.41 113.855
4179.54 91.6614
4179.68 76.6519
4179.81 66.1385
4180.07 52.5044
4180.33 44.1773
4180.59 38.6744
4181.12 31.9080
4181.64 27.9491
4182.17 25.3753
4182.69 23.5757
4183.22 22.2522
4184.27 20.4331
4185.32 19.2477
4186.37 18.4136
4187.41 17.7958
4189.51 16.9404
4191.61 16.3754
4193.71 15.9733
4195.81 15.6718
4200.01 15.2466
4204.21 14.9584
4208.40 14.7472
4212.60 14.5835
4221.00 14.3400
4229.39 14.1594
4246.18 13.8805
4262.97 13.6263
4271.37 13.4818
4279.76 13.3029
4283.96 13.1894
4288.16 13.0487
4292.36 12.8642
4296.55 12.6040
4298.65 12.4261
4300.75 12.1962
4302.85 11.8855
4304.95 11.4393
4306.00 11.1328
4307.05 10.7391
4308.10 10.2139
4309.15 9.48091
4309.67 8.99457
4310.20 8.39264
4310.72 7.63511
4311.25 6.67560
4311.51 6.10755
4311.77 5.49612
4312.03 4.89145
4312.30 4.46703
4312.56 4.81020
4312.69 5.81325
4312.82 8.17819
4312.89 10.3316
4312.95 13.5287
4313.02 18.4850
4313.08 26.0761
4313.15 38.3740
4313.21 58.2559
4313.28 92.3402
4313.34 149.424
4313.39 207.115
4313.43 280.121
4313.52 408.321
4313.56 413.942
4313.61 378.323
4313.70 272.068
4313.80 182.468
4313.90 130.761
4314.00 100.214
4314.10 81.1126
4314.20 68.1582
4314.30 59.1012
4314.50 47.2966
4314.70 40.1126
4314.90 35.3443
4315.31 29.4820
4315.71 26.0566
4316.11 23.8276
4316.51 22.2679
4316.91 21.1181
4317.72 19.5401
4318.52 18.5103
4319.33 17.7860
4320.13 17.2491
4321.74 16.5055
4323.35 16.0149
4324.95 15.6661
4326.56 15.4046
4329.78 15.0372
4333.00 14.7896
4336.21 14.6095
4339.43 14.4716
4345.86 14.2707
4352.29 14.1282
4365.16 13.9301
4379.44 13.7763
4393.72 13.6555
4422.28 13.4576
4450.85 13.2792
4479.41 13.0939
4507.97 12.8721
4522.25 12.7299
4536.53 12.5449
4543.67 12.4250
4550.81 12.2748
4557.96 12.0770
4565.10 11.7974
4568.67 11.6060
4572.24 11.3588
4575.81 11.0246
4579.38 10.5444
4581.16 10.2143
4582.95 9.78973
4584.73 9.22271
4586.52 8.42798
4587.41 7.89878
4588.30 7.24181
4589.20 6.40865
4590.09 5.34007
4590.53 4.69868
4590.98 3.99360
4591.43 3.26790
4591.87 2.68467
4592.10 2.59062
4592.32 2.82237
4592.54 3.71424
4592.65 4.61314
4592.77 5.99429
4592.88 8.13280
4592.99 11.3886
4593.10 16.4906
4593.21 24.4897
4593.32 37.5990
4593.43 59.3657
4593.55 97.3293
4593.66 163.051
4593.80 308.273
4593.94 450.558
4594.01 457.498
4594.09 418.511
4594.23 301.221
4594.32 238.731
4594.41 192.738
4594.59 134.201
4594.78 100.953
4594.96 80.7095
4595.14 67.3229
4595.32 58.0532
4595.69 46.1824
4596.05 39.0132
4596.42 34.2847
4597.15 28.5041
4597.88 25.1306
4598.60 22.9398
4599.33 21.4045
4600.06 20.2736
4601.52 18.7188
4602.98 17.7023
4604.44 16.9861
4605.90 16.4542
4608.82 15.7158
4611.74 15.2263
4614.65 14.8766
4617.57 14.6133
4623.41 14.2399
4629.24 13.9845
4635.08 13.7957
4640.91 13.6481
4652.59 13.4257
4664.26 13.2586
4687.60 13.0013
4710.94 12.7824
4734.28 12.5525
4745.96 12.4085
4751.79 12.3176
4757.63 12.2013
4763.46 12.0346
4766.38 11.9140
4769.30 11.7450
4770.76 11.6300
4772.22 11.4818
4773.67 11.2820
4775.13 10.9955
4775.86 10.7987
4776.59 10.5458
4777.32 10.2077
4778.05 9.73403
4778.42 9.41810
4778.78 9.02488
4779.15 8.52567
4779.51 7.88420
4779.69 7.49613
4779.88 7.06841
4780.06 6.62311
4780.24 6.25220
4780.42 6.28929
4780.51 6.78305
4780.60 8.08536
4780.70 11.2149
4780.74 14.2233
4780.79 18.9037
4780.83 26.7234
4780.88 39.6227
4780.90 49.4795
4780.92 62.6135
4780.95 80.1537
4780.97 103.088
4781.00 141.207
4781.03 190.748
4781.08 276.911
4781.11 281.066
4781.14 257.922
4781.20 186.562
4781.24 146.322
4781.28 116.990
4781.32 96.1453
4781.36 81.4367
4781.44 61.8034
4781.52 50.1947
4781.60 42.5694
4781.67 37.3753
4781.83 30.7685
4781.99 26.7886
4782.15 24.1739
4782.31 22.3376
4782.47 20.9904
4782.79 19.1314
4783.10 17.9265
4783.42 17.0802
4783.74 16.4577
4784.37 15.6000
4785.01 15.0385
4785.64 14.6423
4786.28 14.3479
4787.55 13.9377
4788.82 13.6649
4790.09 13.4693
4791.36 13.3215
4793.90 13.1106
4796.43 12.9651
4801.51 12.7710
4806.59 12.6405
4811.67 12.5415
4821.83 12.3894
4831.98 12.2664
4842.14 12.1569
4852.30 12.0581
4854.84 12.0391
4857.38 12.0336
4858.65 12.0499
4859.92 12.1209
4860.55 12.2312
4861.19 12.5496
4861.50 12.9834
4861.66 13.4041
4861.82 14.1377
4861.98 15.6104
4862.06 16.9570
4862.14 19.1928
4862.22 23.3663
4862.26 26.9104
4862.30 32.1626
4862.34 40.8655
4862.38 55.6125
4862.42 84.3103
4862.44 108.346
4862.45 142.165
4862.49 219.521
4862.52 273.027
4862.55 220.080
4862.59 142.859
4862.62 91.2692
4862.65 62.8230
4862.69 46.7255
4862.72 37.2408
4862.75 30.9414
4862.79 26.8036
4862.85 21.6631
4862.92 18.7814
4862.99 17.0115
4863.12 15.0450
4863.26 14.0303
4863.39 13.4469
4863.66 12.8297
4863.93 12.5253
4864.20 12.3533
4864.73 12.1731
4865.81 12.0318
4866.88 11.9732
4869.03 11.9158
4871.17 11.8807
4879.76 11.7784
4896.94 11.5895
4914.12 11.3888
4931.29 11.1678
4965.65 10.6350
5000.00 9.90519
5028.21 9.03705
5042.32 8.44415
5056.43 7.67465
5070.53 6.61488
5077.59 5.90671
5084.64 5.00630
5091.69 3.80691
5095.22 3.04216
5098.74 2.13694
5102.27 1.12222
5104.03 0.662922
5104.92 0.501963
5105.80 0.444374
5106.68 0.577643
5107.12 0.762875
5107.56 1.06794
5108.00 1.54002
5108.44 2.24801
5108.88 3.29457
5109.32 4.83248
5109.77 7.11505
5110.21 10.5405
5110.65 15.7862
5111.09 24.0236
5111.53 37.4945
5111.97 60.4650
5112.41 101.491
5112.85 176.594
5113.83 472.646
5114.08 481.435
5114.33 439.112
5114.82 307.717
5115.25 218.339
5115.67 160.383
5116.10 122.956
5116.53 97.9458
5117.39 67.9282
5118.24 51.3035
5119.10 41.0231
5119.96 34.1582
5121.67 25.6584
5123.38 20.6385
5125.09 17.3125
5128.52 13.0868
5131.95 10.3727
5135.37 8.33684
5142.22 5.09969
5149.08 2.28326
5152.50 1.07764
5154.21 0.620453
5155.07 0.458701
5155.93 0.361476
5156.78 0.349706
5157.64 0.451875
5158.50 0.706932
5159.35 1.16731
5160.21 1.90777
5161.07 3.03004
5161.92 4.68451
5162.78 7.08118
5163.64 10.5417
5164.49 15.5324
5165.35 22.7937
5166.21 33.4451
5167.06 49.3168
5167.92 73.2422
5168.77 109.697
5169.63 164.994
5171.15 324.869
5172.67 485.735
5173.43 496.396
5174.19 457.297
5175.71 334.287
5177.23 238.489
5178.75 177.982
5180.27 139.605
5181.79 114.189
5183.31 96.5132
5184.83 83.7114
5187.87 66.6606
5190.92 55.9972
5193.96 48.7810
5200.04 39.7304
5206.12 34.3311
5212.20 30.7616
5218.28 28.2313
5224.37 26.3451
5236.53 23.7200
5248.69 21.9773
5260.86 20.7333
5273.02 19.7984
5297.35 18.4805
5321.68 17.5889
5346.00 16.9388
5370.33 16.4373
5399.85 15.9538
5429.37 15.5491
5444.13 15.3552
5458.88 15.1405
5466.26 15.0036
5469.95 14.9159
5473.64 14.8024
5475.49 14.7289
5477.33 14.6371
5479.18 14.5163
5481.02 14.3457
5481.95 14.2290
5482.87 14.0785
5483.79 13.8752
5484.71 13.5841
5485.17 13.3843
5485.64 13.1284
5486.10 12.7883
5486.56 12.3150
5487.02 11.6170
5487.25 11.1331
5487.48 10.5255
5487.71 9.78305
5487.83 9.40554
5487.94 9.13691
5488.06 9.31548
5488.11 9.87899
5488.17 11.1614
5488.23 14.0184
5488.26 16.5629
5488.29 20.2434
5488.32 26.0492
5488.34 35.1091
5488.37 49.4471
5488.40 71.2290
5488.43 98.1358
5488.45 131.374
5488.50 193.318
5488.52 198.012
5488.54 183.715
5488.59 136.967
5488.63 105.349
5488.67 83.2685
5488.71 68.4433
5488.75 58.4263
5488.83 45.7244
5488.91 38.3694
5488.98 33.6849
5489.06 30.4834
5489.22 26.4440
5489.38 24.0191
5489.54 22.4327
5489.70 21.3133
5489.85 20.4835
5490.17 19.3360
5490.49 18.5865
5490.80 18.0579
5491.12 17.6654
5491.75 17.1207
5492.38 16.7614
5493.02 16.5056
5493.65 16.3142
5494.91 16.0451
5496.18 15.8640
5497.44 15.7325
5498.71 15.6318
5501.24 15.4857
5503.77 15.3823
5508.83 15.2394
5513.89 15.1393
5518.95 15.0607
5529.07 14.9366
5549.31 14.7466
5569.55 14.5884
5610.03 14.3013
5620.15 14.2271
5630.27 14.1441
5635.33 14.0936
5640.39 14.0255
5642.92 13.9742
5645.45 13.8897
5646.72 13.8157
5647.98 13.6823
5648.61 13.5611
5649.25 13.3469
5649.56 13.1636
5649.88 12.8791
5650.04 12.6877
5650.20 12.5252
5650.27 12.5798
5650.35 13.0811
5650.39 13.8541
5650.43 15.5218
5650.47 19.5453
5650.49 23.4487
5650.51 29.3795
5650.54 45.4901
5650.58 62.2230
5650.61 59.5465
5650.64 46.9076
5650.68 35.9103
5650.71 29.3298
5650.75 25.4180
5650.79 22.9399
5650.86 20.0896
5650.93 18.5513
5651.08 16.9811
5651.23 16.2033
5651.53 15.4451
5651.82 15.0783
5652.41 14.7198
5653.00 14.5435
5654.19 14.3670
5655.37 14.2764
5657.73 14.1788
5660.10 14.1223
5664.82 14.0498
5669.55 13.9968
5679.01 13.9086
5688.46 13.8265
5707.38 13.6545
5726.29 13.4474
5745.20 13.1598
5754.66 12.9548
5764.11 12.6688
5768.84 12.4746
5773.57 12.2247
5778.30 11.8876
5783.02 11.4032
5785.39 11.0700
5787.75 10.6402
5790.12 10.0638
5792.48 9.24993
5793.66 8.70362
5794.84 8.01819
5796.03 7.13709
5797.21 5.97648
5797.80 5.25802
5798.39 4.43308
5798.98 3.51314
5799.57 2.58911
5799.87 2.22083
5800.16 2.05489
5800.46 2.34291
5800.61 2.81297
5800.75 3.64593
5800.90 5.05064
5801.05 7.34547
5801.20 11.0721
5801.35 17.1202
5801.49 27.2580
5801.64 44.6068
5801.79 75.1004
5801.94 128.671
5802.13 251.261
5802.32 376.609
5802.42 386.359
5802.51 356.683
5802.70 261.252
5802.90 185.973
5803.09 138.690
5803.28 108.918
5803.47 89.3793
5803.67 75.7795
5803.86 65.9626
5804.24 52.9812
5804.63 44.8836
5805.02 39.4433
5805.79 32.6572
5806.56 28.6346
5807.33 25.9954
5808.10 24.1381
5808.87 22.7647
5810.41 20.8687
5811.95 19.6265
5813.49 18.7495
5815.03 18.0980
5818.12 17.1935
5821.20 16.5944
5824.28 16.1672
5827.37 15.8463
5833.53 15.3935
5839.70 15.0865
5845.86 14.8618
5852.03 14.6883
5864.36 14.4324
5876.69 14.2467
5901.35 13.9782
5926.01 13.7741
5950.68 13.5962
6000.00 13.2458
6036.12 12.9300
6054.19 12.7204
6072.25 12.4392
6081.28 12.2526
6090.31 12.0154
6099.34 11.6988
6108.37 11.2470
6112.89 10.9369
6117.40 10.5370
6121.92 9.99944
6126.43 9.23627
6128.69 8.72006
6130.95 8.06697
6133.20 7.21664
6135.46 6.07304
6136.59 5.34643
6137.72 4.48740
6138.85 3.48068
6139.98 2.35782
6141.11 1.35925
6141.67 1.20328
6141.95 1.35784
6142.23 1.79335
6142.52 2.68460
6142.80 4.31386
6142.94 5.55055
6143.08 7.18643
6143.22 9.35008
6143.36 12.2185
6143.50 16.0385
6143.65 21.1581
6143.79 28.0738
6143.93 37.4990
6144.07 50.4620
6144.21 68.4298
6144.35 93.4250
6144.49 127.992
6144.81 251.326
6145.13 378.894
6145.29 389.664
6145.45 360.505
6145.77 264.516
6145.98 210.955
6146.19 171.124
6146.61 120.393
6147.03 91.6043
6147.45 73.9589
6147.87 62.2788
6148.29 54.1299
6149.13 43.6283
6149.97 37.2572
6150.82 33.0252
6152.50 27.8052
6154.18 24.7326
6155.86 22.7199
6157.54 21.3031
6159.22 20.2535
6162.59 18.8020
6165.95 17.8470
6169.31 17.1701
6172.68 16.6650
6179.40 15.9592
6186.13 15.4872
6192.86 15.1472
6199.58 14.8890
6213.04 14.5181
6226.49 14.2596
6253.40 13.9084
6280.31 13.6650
6307.21 13.4703
6320.67 13.3804
6334.12 13.2871
6340.85 13.2335
6347.57 13.1638
6350.94 13.1126
6354.30 13.0291
6355.98 12.9560
6357.66 12.8233
6358.50 12.7010
6359.35 12.4787
6359.77 12.2808
6360.19 11.9508
6360.40 11.6972
6360.61 11.3807
6360.71 11.2662
6360.82 11.4516
6360.87 11.9778
6360.92 13.4062
6360.97 17.6224
6361.00 22.3094
6361.03 30.9594
6361.06 50.2770
6361.09 70.0403
6361.13 67.3179
6361.16 52.3296
6361.19 41.0255
6361.22 33.6287
6361.26 28.8815
6361.29 25.7113
6361.35 21.8891
6361.41 19.7694
6361.54 17.5051
6361.67 16.3715
6361.92 15.2506
6362.18 14.7070
6362.69 14.1759
6363.20 13.9173
6364.22 13.6618
6365.23 13.5341
6367.27 13.4030
6369.31 13.3331
6373.38 13.2537
6377.46 13.2042
6385.61 13.1352
6393.75 13.0813
6426.35 12.9034
6491.53 12.5651
6556.72 12.1585
6573.02 12.0304
6589.31 11.8791
6597.46 11.7867
6605.61 11.6680
6609.68 11.5851
6611.72 11.5303
6613.76 11.4584
6615.79 11.3535
6616.81 11.2770
6617.83 11.1698
6618.85 11.0041
6619.87 10.7058
6620.38 10.4405
6620.89 9.99493
6621.14 9.64639
6621.39 9.19748
6621.52 9.01171
6621.65 9.20458
6621.71 9.87664
6621.78 11.8163
6621.81 13.9786
6621.84 17.8774
6621.87 25.1615
6621.90 38.7678
6621.92 51.2687
6621.94 66.9538
6621.98 96.5647
6622.00 98.7592
6622.01 91.8045
6622.05 69.5026
6622.09 50.8503
6622.13 39.4594
6622.17 32.5200
6622.21 28.1429
6622.29 22.8869
6622.37 20.0518
6622.53 17.1123
6622.69 15.6502
6623.00 14.2232
6623.32 13.5333
6623.64 13.1266
6623.96 12.8601
6624.59 12.5299
6625.23 12.3322
6625.86 12.1999
6627.13 12.0308
6628.40 11.9245
6629.67 11.8490
6632.21 11.7436
6634.76 11.6679
6637.30 11.6064
6642.38 11.5035
6662.71 11.1425
6683.03 10.7222
6703.36 10.1490
6713.52 9.76412
6723.69 9.27433
6733.85 8.62565
6744.01 7.72131
6749.10 7.12015
6754.18 6.37186
6759.26 5.41941
6764.34 4.18241
6766.88 3.42810
6769.42 2.57610
6771.96 1.65166
6774.51 0.777675
6775.78 0.476481
6776.41 0.407350
6777.05 0.426636
6777.68 0.574662
6778.32 0.909486
6778.95 1.51812
6779.59 2.53222
6780.22 4.15882
6780.86 6.71698
6781.49 10.7372
6782.13 17.1079
6782.76 27.3667
6783.40 44.2367
6784.03 72.5374
6784.67 120.182
6785.58 238.177
6786.49 362.790
6786.95 374.785
6787.40 348.026
6788.31 256.268
6788.91 205.077
6789.50 166.611
6790.69 117.398
6791.88 89.4140
6793.07 72.1699
6794.26 60.7601
6795.45 52.7683
6797.83 42.4660
6800.21 36.2041
6802.59 32.0385
6807.35 26.8893
6812.11 23.8526
6816.87 21.8588
6821.63 20.4517
6826.39 19.4061
6835.91 17.9543
6845.43 16.9919
6854.95 16.3039
6864.47 15.7850
6883.51 15.0466
6902.54 14.5367
6921.58 14.1540
6940.62 13.8479
6978.70 13.3611
7016.78 12.9407
7035.82 12.7211
7054.85 12.4592
7064.37 12.2871
7069.13 12.1782
7073.89 12.0408
7078.65 11.8493
7081.03 11.7149
7083.41 11.5311
7084.60 11.4085
7085.79 11.2526
7086.98 11.0454
7088.17 10.7522
7088.77 10.5530
7089.36 10.2985
7089.96 9.96086
7090.55 9.49077
7091.15 8.79370
7091.45 8.30567
7091.74 7.68259
7092.04 6.89444
7092.19 6.46343
7092.34 6.09989
7092.49 6.08464
7092.56 6.47085
7092.63 7.50040
7092.71 9.96131
7092.78 15.6418
7092.82 21.0167
7092.86 29.5672
7092.89 43.3908
7092.93 65.9095
7092.96 91.7187
7092.99 125.388
7093.05 187.147
7093.08 192.997
7093.10 179.884
7093.16 133.691
7093.21 100.968
7093.26 78.9947
7093.31 64.0990
7093.36 54.1026
7093.46 41.6214
7093.56 34.5279
7093.66 29.9847
7093.76 26.9191
7093.97 23.0357
7094.17 20.7092
7094.37 19.1845
7094.57 18.1079
7094.77 17.3090
7095.17 16.2027
7095.58 15.4773
7095.98 14.9626
7096.38 14.5797
7097.19 14.0445
7097.99 13.6863
7098.80 13.4276
7099.60 13.2302
7101.21 12.9438
7102.82 12.7398
7106.04 12.4503
7109.26 12.2318
7112.48 12.0396
7118.92 11.6503
7122.14 11.4217
7125.36 11.1446
7128.58 10.7865
7131.80 10.2880
7133.41 9.95144
7135.02 9.52239
7136.63 8.95400
7138.24 8.16361
7139.04 7.63984
7139.85 6.99088
7140.65 6.17106
7141.46 5.12011
7142.26 3.79259
7142.66 3.06220
7143.07 2.43493
7143.47 2.37302
7143.67 2.98413
7143.87 4.64692
7143.97 6.21237
7144.07 8.56803
7144.17 12.1909
7144.27 17.6998
7144.37 26.3715
7144.47 39.9798
7144.58 62.0981
7144.68 97.3242
7144.76 138.942
7144.83 192.320
7144.99 293.667
7145.07 303.850
7145.15 282.776
7145.31 209.248
7145.41 169.822
7145.51 139.968
7145.71 100.648
7145.90 77.7524
7146.10 63.4848
7146.30 53.8908
7146.49 47.1254
7146.89 38.3658
7147.28 32.9956
7147.67 29.4198
7148.46 24.9802
7149.25 22.3581
7150.03 20.6357
7150.82 19.4207
7151.61 18.5185
7153.18 17.2692
7154.76 16.4447
7156.33 15.8589
7157.90 15.4207
7161.05 14.8055
7164.20 14.3917
7167.35 14.0917
7170.49 13.8623
7176.79 13.5294
7183.08 13.2938
7195.67 12.9668
7208.27 12.7331
7220.86 12.5421
7233.45 12.3701
7239.74 12.2901
7242.89 12.2686
7244.46 12.3343
7244.86 12.4173
7245.25 12.6510
7245.45 12.9599
7245.64 13.7401
7245.74 14.6833
7245.84 16.7807
7245.89 18.9442
7245.94 22.9640
7245.99 31.4013
7246.01 39.3583
7246.04 51.2397
7246.07 74.7124
7246.10 90.5959
7246.14 74.9625
7246.17 51.5459
7246.20 38.1181
7246.23 29.9862
7246.25 24.8151
7246.28 21.6236
7246.34 17.9257
7246.40 16.0208
7246.51 14.2355
7246.62 13.4627
7246.85 12.8149
7247.08 12.5592
7247.53 12.3566
7247.99 12.2768
7249.81 12.1749
7253.44 12.1001
7260.72 11.9777
7267.99 11.8403
7275.26 11.6673
7282.53 11.4206
7286.17 11.2424
7289.81 10.9924
7291.63 10.8221
7293.44 10.6032
7295.26 10.3085
7297.08 9.88715
7297.99 9.59887
7298.90 9.23000
7299.81 8.74045
7300.72 8.06064
7301.17 7.61211
7301.63 7.06128
7302.08 6.37163
7302.54 5.50702
7302.99 4.45937
7303.22 3.93021
7303.44 3.56011
7303.67 3.82085
7303.79 4.60511
7303.90 6.38496
7304.01 10.2643
7304.07 13.6730
7304.13 18.6519
7304.18 26.2947
7304.24 38.0375
7304.30 56.2966
7304.35 84.0816
7304.40 119.185
7304.45 163.875
7304.55 249.053
7304.60 257.601
7304.64 239.845
7304.74 177.781
7304.83 130.592
7304.92 99.7673
7305.02 79.5760
7305.11 66.1534
7305.29 49.7660
7305.47 40.5165
7305.66 34.7102
7305.84 30.7764
7306.20 25.8566
7306.57 22.9219
7306.94 20.9915
7307.30 19.6307
7307.67 18.6244
7308.40 17.2312
7309.13 16.3178
7309.86 15.6725
7310.59 15.1923
7312.05 14.5245
7313.52 14.0814
7314.98 13.7649
7316.44 13.5267
7319.37 13.1894
7322.29 12.9596
7325.22 12.7906
7328.14 12.6594
7334.00 12.4646
7339.85 12.3231
7345.70 12.2185
7348.62 12.2070
7349.35 12.2349
7350.09 12.3347
7350.45 12.4798
7350.82 12.8766
7351.00 13.3895
7351.18 14.6631
7351.27 16.1566
7351.37 19.3533
7351.41 22.5580
7351.46 28.0985
7351.50 39.1117
7351.53 48.5459
7351.55 61.8666
7351.58 91.6211
7351.62 111.959
7351.66 91.9549
7351.69 62.2733
7351.73 43.1481
7351.76 32.4882
7351.80 26.1366
7351.83 22.3537
7351.90 18.1617
7351.97 16.1033
7352.11 14.2050
7352.26 13.3953
7352.54 12.7315
7352.82 12.4718
7353.39 12.2666
7353.95 12.1851
7356.21 12.0780
7360.72 11.9979
7369.76 11.8853
7378.79 11.7879
7387.82 11.6980
7405.88 11.5306
7414.92 11.4529
7419.43 11.4276
7421.69 11.4701
7422.25 11.5299
7422.82 11.7039
7423.10 11.9406
7423.38 12.5613
7423.52 13.3335
7423.67 15.1638
7423.74 17.2012
7423.81 21.2520
7423.84 25.0885
7423.88 31.1891
7423.91 41.6803
7423.95 60.5649
7423.98 90.0164
7424.02 110.164
7424.06 90.3753
7424.09 61.0063
7424.13 40.9283
7424.17 30.0420
7424.21 24.0056
7424.25 20.4158
7424.32 16.6141
7424.40 14.7746
7424.56 13.1315
7424.71 12.4466
7425.02 11.8898
7425.34 11.6729
7425.96 11.5033
7426.58 11.4367
7429.07 11.3516
7434.04 11.2901
7444.00 11.1972
7463.90 11.0174
7483.81 10.8329
7493.77 10.7453
7498.74 10.7403
7499.99 10.7765
7501.23 10.9041
7501.85 11.0909
7502.47 11.6119
7502.79 12.2964
7503.10 14.0373
7503.25 16.1299
7503.33 17.9604
7503.41 20.7984
7503.49 25.6571
7503.56 34.7310
7503.60 42.4067
7503.64 53.9126
7503.68 71.6622
7503.72 98.3436
7503.77 151.352
7503.82 187.115
7503.87 152.142
7503.93 99.3513
7503.98 64.3579
7504.03 45.2041
7504.09 34.1809
7504.14 27.6641
7504.20 23.4125
7504.25 20.5997
7504.36 17.1442
7504.47 15.2141
7504.58 14.0310
7504.80 12.7174
7505.23 11.6502
7505.67 11.2337
7506.54 10.9064
7507.41 10.7781
7509.15 10.6695
7510.90 10.6174
7517.87 10.5077
7531.81 10.3426
7545.75 10.1755
7559.69 9.99727
7587.58 9.59181
7615.46 9.08727
7643.34 8.40678
7657.29 7.94850
7671.23 7.34863
7685.17 6.49500
7692.14 5.89895
7699.11 5.10659
7702.60 4.60005
7706.08 3.98929
7709.57 3.24121
7713.05 2.32115
7716.54 1.23922
7718.28 0.715113
7719.15 0.509912
7720.02 0.395692
7720.90 0.452691
7721.33 0.587756
7721.77 0.829121
7722.20 1.21853
7722.64 1.81192
7723.07 2.69592
7723.51 3.98998
7723.94 5.88684
7724.38 8.67286
7724.82 12.8054
7725.25 19.0102
7725.69 28.5517
7726.12 43.4741
7726.56 67.3762
7726.99 105.662
7728.33 313.490
7728.66 325.615
7729.00 302.883
7729.67 220.784
7730.15 170.300
7730.64 134.038
7731.12 108.494
7731.61 90.2324
7732.58 66.7474
7733.55 52.8450
7734.52 43.8742
7735.49 37.7104
7737.43 29.8969
7739.37 25.2123
7741.31 22.1176
7745.19 18.2985
7749.07 16.0279
7752.95 14.5105
7760.72 12.5640
7768.48 11.3084
7776.24 10.3701
7791.77 8.87681
7807.29 7.44361
7815.06 6.61627
7822.82 5.61562
7830.58 4.30569
7834.47 3.46571
7838.35 2.45662
7842.23 1.28952
7844.17 0.725137
7845.14 0.500638
7846.11 0.367796
7847.08 0.406818
7847.57 0.532881
7848.05 0.765691
7848.54 1.14565
7849.02 1.73025
7849.51 2.60274
7849.99 3.88580
7850.48 5.76882
7850.96 8.52921
7851.45 12.6199
7851.93 18.7695
7852.42 28.1883
7852.90 42.9197
7853.39 66.3934
7853.87 103.961
7855.37 309.646
7855.75 321.907
7856.12 299.620
7856.87 218.488
7857.67 150.548
7858.46 109.099
7859.25 83.7331
7860.05 67.3930
7860.84 56.2530
7861.63 48.3058
7863.22 37.9000
7864.81 31.4848
