Sn-119(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3.12500E+06 0.0187989
3.18750E+06 0.0180305
3.25000E+06 0.0173076
3.31250E+06 0.0166266
3.37500E+06 0.0159844
3.43750E+06 0.0153781
3.50000E+06 0.0148051
3.56250E+06 0.0142631
3.62500E+06 0.0137498
3.68750E+06 0.0132633
3.75000E+06 0.0128017
3.81250E+06 0.0123635
3.87500E+06 0.0119470
3.93750E+06 0.0115509
4.00000E+06 0.0111738
4.05411E+06 0.0106771
4.10822E+06 0.0102087
4.16233E+06 0.00976647
4.21644E+06 0.00934880
4.27055E+06 0.00895397
4.32466E+06 0.00858048
4.37877E+06 0.00822693
4.43288E+06 0.00789202
4.50377E+06 0.00747949
4.57466E+06 0.00709447
4.64555E+06 0.00673474
4.71644E+06 0.00639829
4.78733E+06 0.00608330
4.85822E+06 0.00578810
4.92911E+06 0.00551121
5.00000E+06 0.00525123
5.05965E+06 0.00498875
5.11931E+06 0.00474224
5.17896E+06 0.00451056
5.23862E+06 0.00429266
5.29827E+06 0.00408758
5.35792E+06 0.00389442
5.41758E+06 0.00371239
5.47723E+06 0.00354072
5.54258E+06 0.00338089
5.60792E+06 0.00323002
5.67327E+06 0.00308751
5.73862E+06 0.00295282
5.80396E+06 0.00282543
5.86931E+06 0.00270488
5.93465E+06 0.00259071
6.00000E+06 0.00248254
6.05894E+06 0.00238099
6.11787E+06 0.00228452
6.17681E+06 0.00219283
6.23574E+06 0.00210564
6.29699E+06 0.00203218
6.35824E+06 0.00196197
6.41949E+06 0.00189481
6.48074E+06 0.00183056
6.54425E+06 0.00177930
6.63981E+06 0.00170573
6.73537E+06 0.00163620
6.86769E+06 0.00156913
7.00000E+06 0.00150602
7.11881E+06 0.00141648
7.23762E+06 0.00133361
7.36047E+06 0.00128252
7.48331E+06 0.00123419
7.66469E+06 0.00120007
7.73734E+06 0.00118689
7.86867E+06 0.00118191
8.00000E+06 0.00117704
8.06500E+06 0.00116861
8.17007E+06 0.00115525
8.27514E+06 0.00114222
8.38021E+06 0.00112949
8.48528E+06 0.00111706
8.61396E+06 0.00111510
8.74264E+06 0.00111318
8.87132E+06 0.00111128
9.00000E+06 0.00110942
9.11632E+06 0.00110281
9.23264E+06 0.00109631
9.34896E+06 0.00108994
9.46528E+06 0.00108368
9.58761E+06 0.00107722
9.70995E+06 0.00107088
9.83228E+06 0.00106465
9.95461E+06 0.00105854
9.99441E+06 0.00105658
1.00000E+07 0.00105630
1.00367E+07 0.00105464
1.00734E+07 0.00105300
1.01101E+07 0.00105136
1.01468E+07 0.00104973
1.01834E+07 0.00104810
1.02201E+07 0.00104649
1.02568E+07 0.00104489
1.02935E+07 0.00104329
1.03313E+07 0.00104165
1.03691E+07 0.00104002
1.04068E+07 0.00103840
1.04446E+07 0.00103679
1.04824E+07 0.00103519
1.05202E+07 0.00103360
1.05579E+07 0.00103201
1.05957E+07 0.00103043
1.06462E+07 0.00102833
1.06968E+07 0.00102625
1.07473E+07 0.00102418
1.07979E+07 0.00102212
1.08484E+07 0.00102008
1.08989E+07 0.00101805
1.09495E+07 0.00101603
1.10000E+07 0.00101403
1.10611E+07 0.00101256
1.11223E+07 0.00101110
1.11834E+07 0.00100965
1.12446E+07 0.00100822
1.13057E+07 0.00100679
1.13668E+07 0.00100537
1.14280E+07 0.00100396
1.14891E+07 0.00100256
1.15210E+07 0.00100183
1.15530E+07 0.00100111
1.15849E+07 0.00100039
1.16168E+07 0.000999665
1.16488E+07 0.000998948
1.16807E+07 0.000998233
1.17126E+07 0.000997521
1.17446E+07 0.000996811
1.17765E+07 0.000996103
1.18084E+07 0.000995398
1.18404E+07 0.000994696
1.18723E+07 0.000993995
1.19042E+07 0.000993298
1.19361E+07 0.000992602
1.19681E+07 0.000991909
1.20000E+07 0.000991218
1.20613E+07 0.000991007
1.21225E+07 0.000990796
1.21838E+07 0.000990587
1.22450E+07 0.000990379
1.23063E+07 0.000990172
1.23675E+07 0.000989966
1.24288E+07 0.000989761
1.24900E+07 0.000989557
1.25538E+07 0.000989345
1.26175E+07 0.000989135
1.26813E+07 0.000988927
1.27450E+07 0.000988719
1.28088E+07 0.000988512
1.28725E+07 0.000988306
1.29363E+07 0.000988102
1.30000E+07 0.000987898
1.30625E+07 0.000988721
1.31250E+07 0.000989541
1.31875E+07 0.000990357
1.32500E+07 0.000991170
1.33125E+07 0.000991980
1.33750E+07 0.000992787
1.34375E+07 0.000993591
1.35000E+07 0.000994392
1.35625E+07 0.000995190
1.36250E+07 0.000995984
1.36875E+07 0.000996776
1.37500E+07 0.000997565
1.38125E+07 0.000998350
1.38750E+07 0.000999133
1.39375E+07 0.000999913
1.40000E+07 0.00100069
1.40378E+07 0.00100169
1.40757E+07 0.00100269
1.41135E+07 0.00100368
1.41513E+07 0.00100467
1.41891E+07 0.00100567
1.42270E+07 0.00100666
1.42648E+07 0.00100765
1.43026E+07 0.00100863
1.43520E+07 0.00100992
1.44013E+07 0.00101120
1.44507E+07 0.00101248
1.45000E+07 0.00101376
1.45625E+07 0.00101537
1.46250E+07 0.00101698
1.46875E+07 0.00101858
1.47500E+07 0.00102018
1.48125E+07 0.00102178
1.48750E+07 0.00102337
1.49375E+07 0.00102496
1.50000E+07 0.00102654
1.51193E+07 0.00103099
1.52386E+07 0.00103543
1.53578E+07 0.00103985
1.54771E+07 0.00104426
1.55964E+07 0.00104865
1.57157E+07 0.00105302
1.58349E+07 0.00105738
1.59542E+07 0.00106173
1.60000E+07 0.00106339
1.60567E+07 0.00106602
1.61133E+07 0.00106865
1.61700E+07 0.00107127
1.62266E+07 0.00107390
1.62833E+07 0.00107652
1.63399E+07 0.00107913
1.63966E+07 0.00108175
1.64533E+07 0.00108436
1.65099E+07 0.00108697
1.65666E+07 0.00108957
1.66232E+07 0.00109218
1.66799E+07 0.00109478
1.67365E+07 0.00109737
1.67932E+07 0.00109997
1.68499E+07 0.00110256
1.69065E+07 0.00110515
1.69533E+07 0.00110729
1.70000E+07 0.00110942
1.70625E+07 0.00111283
1.71250E+07 0.00111623
1.71875E+07 0.00111963
1.72500E+07 0.00112303
1.73125E+07 0.00112643
1.73750E+07 0.00112983
1.74375E+07 0.00113322
1.75000E+07 0.00113661
1.75625E+07 0.00114000
1.76250E+07 0.00114339
1.76875E+07 0.00114678
1.77500E+07 0.00115016
1.78125E+07 0.00115355
1.78750E+07 0.00115693
1.79375E+07 0.00116030
1.80000E+07 0.00116368
1.80625E+07 0.00116754
1.81250E+07 0.00117140
1.81875E+07 0.00117526
1.82500E+07 0.00117911
1.83125E+07 0.00118297
1.83750E+07 0.00118683
1.84375E+07 0.00119068
1.85000E+07 0.00119454
1.85625E+07 0.00119839
1.86250E+07 0.00120225
1.86875E+07 0.00120610
1.87500E+07 0.00120995
1.88125E+07 0.00121381
1.88750E+07 0.00121766
1.89375E+07 0.00122151
1.90000E+07 0.00122536
1.90625E+07 0.00122963
1.91250E+07 0.00123391
1.91875E+07 0.00123819
1.92500E+07 0.00124246
1.93125E+07 0.00124674
1.93750E+07 0.00125102
1.94375E+07 0.00125530
1.95000E+07 0.00125958
1.95625E+07 0.00126386
1.96250E+07 0.00126814
1.96875E+07 0.00127242
1.97500E+07 0.00127671
1.98125E+07 0.00128099
1.98750E+07 0.00128528
1.99375E+07 0.00128956
2.00000E+07 0.00129385
