Pt-198(n,g) JEFF-3.2
Energy(eV) XS(b)
6753.16 10.8432
6755.27 13.7186
6756.33 13.0093
6757.38 11.1190
6759.49 6.97721
6761.96 3.96833
6764.44 2.43908
6766.91 1.62136
6769.38 1.14744
6771.85 0.852407
6774.32 0.657755
6779.27 0.426575
6784.21 0.300685
6789.16 0.225167
6799.04 0.143970
6808.93 0.104837
6818.82 0.0845961
6838.60 0.0717925
6858.37 0.0851697
6868.26 0.105787
6878.15 0.145425
6888.04 0.227305
6892.98 0.303184
6897.92 0.429235
6899.16 0.473696
6900.40 0.525650
6901.63 0.586840
6902.87 0.659534
6904.10 0.746728
6904.72 0.796967
6905.34 0.852434
6906.58 0.982101
6907.81 1.14326
6909.05 1.34651
6910.28 1.60699
6911.52 1.94676
6912.76 2.39841
6913.99 3.01035
6915.23 3.85379
6916.46 5.02754
6917.70 6.64450
6919.90 10.5617
6922.09 12.8937
6924.29 10.0817
6926.48 6.26738
6928.14 4.33230
6929.80 3.08614
6931.46 2.27688
6933.11 1.73588
6936.43 1.09316
6939.75 0.746834
6943.07 0.541314
6946.38 0.410103
6953.02 0.258923
6959.65 0.178674
6966.28 0.131091
6979.55 0.0798372
6992.82 0.0542126
7006.09 0.0395459
7019.35 0.0303437
7032.62 0.0241771
7059.16 0.0166562
7085.69 0.0124095
7138.76 0.00809890
7191.83 0.00633620
7244.90 0.00638447
7271.44 0.00775813
7284.71 0.00937390
7297.97 0.0124892
7311.24 0.0193375
7317.88 0.0262198
7324.51 0.0387836
7327.83 0.0493580
7331.14 0.0654698
7334.46 0.0917708
7337.78 0.139060
7339.44 0.178334
7341.09 0.237388
7342.75 0.332239
7344.41 0.498598
7346.07 0.831693
7346.90 1.13955
7347.73 1.65516
7348.56 2.61422
7348.97 3.43570
7349.39 4.69896
7349.59 5.60528
7349.80 6.78343
7350.01 8.35520
7350.21 10.5032
7350.42 13.5330
7350.63 17.8744
7350.84 24.2378
7351.04 33.5237
7351.20 42.9167
7351.36 53.4884
7351.67 66.1613
7351.83 61.8695
7351.99 52.3906
7352.30 32.6647
7352.54 22.6932
7352.77 16.2335
7353.00 12.0096
7353.24 9.16915
7353.70 5.77931
7354.17 3.94488
7354.64 2.85184
7355.10 2.15488
7356.03 1.35119
7356.97 0.924343
7357.90 0.671935
7358.83 0.510430
7359.76 0.400961
7361.63 0.266382
7363.49 0.190034
7365.36 0.142611
7367.22 0.111173
7370.95 0.0733621
7374.68 0.0523779
7378.41 0.0395359
7382.14 0.0311114
7389.60 0.0210996
7397.06 0.0156120
7411.97 0.0101437
7426.89 0.00766391
7441.81 0.00641560
7471.64 0.00563030
7501.48 0.00647543
7516.40 0.00783011
7531.31 0.0105635
7538.77 0.0129543
7546.23 0.0166660
7553.69 0.0228236
7561.15 0.0340783
7564.88 0.0435565
7568.61 0.0579962
7572.34 0.0815670
7576.07 0.123940
7577.93 0.159123
7579.80 0.212054
7581.66 0.297003
7583.52 0.445947
7585.39 0.743965
7586.32 1.01923
7587.25 1.47995
7588.19 2.33729
7588.65 3.06932
7588.89 3.56853
7589.12 4.19673
7589.35 5.00080
7589.58 6.04997
7589.82 7.44884
7590.05 9.35923
7590.28 12.0361
7590.52 15.8829
7590.75 21.5144
7590.98 29.7241
7591.16 38.0372
7591.34 47.4743
7591.69 58.8493
7591.87 55.1045
7592.05 46.6653
7592.41 29.0916
7592.67 20.2152
7592.93 14.4602
7593.20 10.6853
7593.46 8.15827
7593.99 5.13814
7594.51 3.50758
7595.04 2.53599
7595.57 1.91525
7596.62 1.20044
7597.67 0.820913
7598.73 0.596492
7599.78 0.452911
7600.83 0.355600
7602.94 0.235984
7605.05 0.168153
7607.15 0.125997
7609.26 0.0980507
7613.47 0.0644475
7617.69 0.0457914
7621.90 0.0343728
7626.11 0.0268803
7634.54 0.0179710
7642.96 0.0130808
7651.39 0.0101143
7659.82 0.00818506
7676.67 0.00593062
7693.52 0.00474993
7727.23 0.00380369
7760.93 0.00399354
7777.78 0.00462821
7794.64 0.00601400
7811.49 0.00921179
7819.92 0.0124805
7828.34 0.0185009
7832.55 0.0235977
7836.77 0.0314007
7840.98 0.0442133
7845.19 0.0674370
7847.30 0.0868762
7849.41 0.116336
7851.51 0.164147
7853.62 0.249307
7854.67 0.319457
7855.73 0.424004
7856.78 0.589831
7857.83 0.875885
7858.89 1.43368
7859.41 1.93491
7859.94 2.74679
7860.20 3.35808
7860.47 4.18963
7860.73 5.36234
7860.99 7.08235
7861.12 8.25967
7861.26 9.73847
7861.39 11.6221
7861.52 14.0354
7861.65 17.2187
7861.78 21.4009
7861.91 27.0072
7862.05 34.3363
7862.18 43.9854
7862.32 54.8761
7862.59 68.1690
7862.72 63.8766
7862.86 54.1596
7863.13 33.7763
7863.31 24.3926
7863.49 17.9884
7863.85 10.5935
7864.20 6.84829
7864.56 4.75147
7864.92 3.47573
7865.28 2.64717
7865.99 1.67717
7866.71 1.15496
7867.43 0.842866
7868.86 0.505158
7870.29 0.336055
7871.72 0.239691
7873.15 0.179578
7874.58 0.139634
7877.45 0.0914725
7880.31 0.0646650
7883.17 0.0482279
7886.03 0.0374276
7891.76 0.0245645
7897.49 0.0174854
7903.21 0.0131758
7908.94 0.0103570
7918.91 0.00733400
7928.87 0.00555983
7948.81 0.00365911
7968.74 0.00270846
7988.67 0.00216141
8028.54 0.00158491
8068.40 0.00131225
8108.27 0.00120005
8148.14 0.00128239
8168.07 0.00152117
8178.04 0.00178698
8188.00 0.00229377
8197.97 0.00340758
8202.95 0.00453186
8207.93 0.00659796
8212.92 0.0110353
8215.41 0.0154620
8217.90 0.0235273
8220.39 0.0406773
8221.64 0.0576197
8222.88 0.0881460
8224.13 0.151994
8224.75 0.213924
8225.38 0.323342
8226.00 0.544641
8226.31 0.752108
8226.62 1.10301
8226.93 1.77131
8227.09 2.35582
8227.25 3.27053
8227.40 4.83385
8227.56 7.74596
8227.63 10.2371
8227.71 13.9976
8227.79 19.8532
8227.87 28.8659
8227.92 37.0343
8227.97 46.1720
8228.07 57.6420
8228.12 54.1459
8228.17 46.0527
8228.27 28.7725
8228.35 19.6069
8228.43 13.7823
8228.51 10.0586
8228.59 7.62520
8228.74 4.74642
8228.90 3.21364
8229.06 2.31161
8229.21 1.73928
8229.53 1.08415
8229.84 0.738911
8230.16 0.535427
8230.78 0.317900
8231.41 0.210206
8232.04 0.149366
8233.30 0.0866262
8234.55 0.0565871
8235.81 0.0399453
8238.32 0.0230923
8240.84 0.0151572
8243.35 0.0108017
8248.37 0.00642998
8253.40 0.00438654
8258.42 0.00326865
8268.47 0.00214690
8278.53 0.00162027
8288.58 0.00132936
8308.68 0.00103130
8348.88 0.000800735
8389.08 0.000707218
8549.89 0.000606135
8630.30 0.000629945
8710.70 0.000752375
8750.91 0.000933075
8771.01 0.00111394
8791.11 0.00144406
8811.21 0.00215008
8821.26 0.00285475
8831.31 0.00414382
8836.34 0.00523462
8841.36 0.00690756
8846.39 0.00966652
8851.41 0.0147064
8853.93 0.0189608
8856.44 0.0254686
8858.95 0.0361559
8861.46 0.0555403
8862.72 0.0718005
8863.98 0.0964799
8865.23 0.136610
8866.49 0.208388
8867.12 0.267789
8867.75 0.356613
8868.37 0.498252
8869.00 0.744469
8869.63 1.22979
8869.94 1.67136
8870.26 2.39811
8870.57 3.71452
8870.73 4.80989
8870.89 6.45216
8871.04 9.05292
8871.12 10.9611
8871.20 13.4535
8871.28 16.8564
8871.36 21.4617
8871.44 27.9222
8871.51 36.6901
8871.59 47.0214
8871.66 58.8379
8871.80 73.4971
8871.87 69.1412
8871.94 58.6929
8872.08 36.7064
8872.23 22.1036
8872.38 14.1438
8872.52 9.65015
8872.67 6.94398
8872.82 5.21228
8872.97 4.04598
8873.26 2.63061
8873.56 1.84181
8873.86 1.35953
8874.45 0.826994
8875.04 0.554784
8875.63 0.397689
8876.22 0.298955
8876.81 0.233000
8878.00 0.152876
8879.18 0.108046
8880.36 0.0804425
8881.55 0.0622516
8883.91 0.0405213
8886.28 0.0285428
8888.65 0.0212426
8891.01 0.0164717
8895.75 0.0108180
8900.48 0.00772696
8905.21 0.00585571
8909.95 0.00463869
8919.41 0.00320712
8928.88 0.00243299
8947.81 0.00167735
8966.74 0.00134903
8985.68 0.00119623
9023.54 0.00113629
9061.41 0.00131521
9080.34 0.00154189
9099.27 0.00196993
9118.20 0.00288802
9127.67 0.00379969
9137.14 0.00545957
9141.87 0.00685946
9146.60 0.00900154
9151.34 0.0125265
9156.07 0.0189515
9158.44 0.0243663
9160.80 0.0326333
9163.17 0.0461912
9165.54 0.0707251
9166.72 0.0912603
9167.90 0.122360
9169.09 0.172783
9170.27 0.262587
9170.86 0.336526
9171.45 0.446804
9172.04 0.621724
9172.64 0.922783
9173.23 1.50963
9173.52 2.03648
9173.82 2.88743
9174.11 4.39914
9174.26 5.62885
9174.41 7.43157
9174.56 10.2006
9174.71 14.6894
9174.78 17.9980
9174.85 22.3764
9174.93 28.1999
9175.00 35.7565
9175.08 45.8820
9175.15 57.3130
9175.31 71.6629
9175.38 67.4297
9175.46 57.3400
9175.61 35.8947
9175.70 26.6424
9175.79 20.1602
9175.98 12.2857
9176.16 8.11457
9176.34 5.72051
9176.53 4.22507
9176.71 3.24051
9177.07 2.07475
9177.44 1.43699
9177.80 1.05362
9178.54 0.634628
9179.27 0.423506
9180.00 0.302583
9180.73 0.226979
9181.46 0.176597
9182.92 0.115748
9184.38 0.0818108
9185.85 0.0609778
9187.31 0.0472882
9190.23 0.0309685
9193.15 0.0219974
9196.08 0.0165451
9199.00 0.0129918
9204.85 0.00880329
9210.70 0.00653748
9222.39 0.00433541
9234.08 0.00339902
9245.78 0.00299271
9269.17 0.00297172
9292.56 0.00386160
9304.25 0.00490703
9315.94 0.00687266
9321.79 0.00854349
9327.64 0.0111030
9333.49 0.0153107
9339.33 0.0229620
9342.26 0.0293953
9345.18 0.0391987
9348.10 0.0552368
9351.03 0.0841716
9352.49 0.108307
9353.95 0.144789
9355.41 0.203737
9356.87 0.308113
9357.61 0.393577
9358.34 0.520377
9359.07 0.720073
9359.80 1.06103
9360.53 1.71445
9360.90 2.29226
9361.26 3.21043
9361.63 4.80020
9361.81 6.06079
9361.99 7.85171
9362.17 10.5251
9362.27 12.3495
9362.36 14.6410
9362.45 17.5829
9362.54 21.3039
9362.63 26.0626
9362.72 32.0908
9362.83 41.1141
9362.94 51.3469
9363.16 64.3424
9363.26 60.6377
9363.37 51.6486
9363.59 32.3263
9363.80 20.1526
9364.01 13.2457
9364.22 9.19093
9364.43 6.70134
9364.64 5.07252
9364.85 3.96675
9365.27 2.60364
9365.69 1.83443
9366.12 1.36019
9366.96 0.831885
9367.80 0.560500
9368.64 0.403151
9369.48 0.303944
9370.33 0.237430
9372.01 0.156606
9373.69 0.111263
9375.38 0.0833251
9377.06 0.0649232
9380.43 0.0429586
9383.80 0.0308963
9387.16 0.0236019
9390.53 0.0188954
9397.27 0.0135050
9404.00 0.0108410
9417.47 0.00927271
9430.94 0.0112183
9437.68 0.0141726
9444.41 0.0200462
9447.78 0.0251461
9451.15 0.0330266
9454.52 0.0460356
9457.88 0.0696633
9459.57 0.0894471
9461.25 0.119431
9462.94 0.168016
9464.62 0.254360
9465.46 0.325289
9466.30 0.430853
9467.14 0.597798
9467.99 0.884538
9468.83 1.43913
9469.25 1.93355
9469.67 2.72962
9470.09 4.12514
9470.30 5.25124
9470.51 6.87689
9470.72 9.35095
9470.83 11.0717
9470.93 13.2665
9471.04 16.0993
9471.14 19.7902
9471.25 24.6155
9471.35 30.8650
9471.47 39.5814
9471.58 49.4684
9471.81 61.8757
9471.93 58.2238
9472.05 49.4949
9472.28 30.9522
9472.53 18.2405
9472.78 11.5121
9473.03 7.78193
9473.28 5.56387
9473.53 4.15270
9473.78 3.21294
9474.29 2.07976
9474.79 1.45118
9475.29 1.06935
9476.29 0.648772
9477.30 0.434814
9478.30 0.311723
9479.31 0.234392
9480.31 0.182766
9482.32 0.120170
9484.33 0.0851717
9486.34 0.0636344
9488.35 0.0494444
9492.37 0.0324926
9496.39 0.0231377
9500.40 0.0174297
9504.42 0.0136898
9512.46 0.00924330
9520.50 0.00679714
9536.57 0.00433183
9552.64 0.00317685
9568.72 0.00255024
9600.86 0.00195325
9633.01 0.00173262
9665.16 0.00169107
9729.45 0.00196759
9793.74 0.00287909
9825.89 0.00384753
9858.04 0.00563859
9874.11 0.00715372
9890.19 0.00946938
9906.26 0.0132636
9922.33 0.0201211
9930.37 0.0258453
9938.41 0.0345049
9946.44 0.0485107
9954.48 0.0733640
9958.50 0.0937390
9962.52 0.124006
9966.53 0.171766
9970.55 0.253544
9974.57 0.411028
9976.58 0.550710
9977.59 0.648580
9978.59 0.774453
9979.59 0.940230
9980.10 1.04325
9980.60 1.16372
9981.10 1.30600
9981.60 1.47477
9982.11 1.67715
9982.61 1.92223
9983.11 2.22280
9983.61 2.59412
9984.11 3.05902
9984.62 3.64795
9985.12 4.40381
9985.62 5.37815
9986.12 6.63948
9986.63 8.25720
9987.20 10.5737
9987.77 13.2237
9988.91 16.5829
9989.48 15.6370
9990.05 13.3103
9991.20 8.32779
9992.30 5.21005
9993.40 3.42711
9994.50 2.38301
9995.60 1.73818
9996.70 1.31736
9997.80 1.03026
10000.0 0.676769
10001.7 0.510898
10003.5 0.399473
10006.9 0.263081
10010.4 0.185963
10013.9 0.138472
10020.8 0.0852757
10027.7 0.0578077
10034.7 0.0418135
10041.6 0.0316951
10055.4 0.0201042
10069.3 0.0139757
10083.2 0.0103531
10110.9 0.00647954
10138.6 0.00458067
10166.3 0.00353651
10221.7 0.00258560
10277.2 0.00242349
10304.9 0.00261735
10332.6 0.00313147
10360.3 0.00437196
10374.2 0.00564799
10388.1 0.00799824
10395.0 0.00998750
10401.9 0.0130339
10408.8 0.0180417
10415.8 0.0271413
10419.2 0.0347925
10422.7 0.0463980
10426.2 0.0653705
10429.6 0.0993242
10431.4 0.127647
10433.1 0.169986
10434.8 0.237792
10436.6 0.356407
10438.3 0.592568
10439.2 0.811373
10440.0 1.17157
10440.9 1.84422
10441.3 2.40862
10441.8 3.26925
10442.0 3.89351
10442.2 4.70694
10442.4 5.78953
10442.6 7.18635
10442.8 9.21340
10443.1 11.9525
10443.3 16.0859
10443.5 21.7401
10443.7 28.1501
10443.8 35.0872
10444.2 43.8301
10444.4 41.1192
10444.5 34.9533
10444.9 21.9529
10445.2 13.9505
10445.5 9.28627
10445.8 6.51208
10446.1 4.82133
10446.8 2.87469
10447.4 1.90619
10448.0 1.34554
10448.7 1.00329
10449.9 0.616097
10451.2 0.416156
10452.5 0.299840
10453.8 0.226331
10455.0 0.177282
10457.6 0.117025
10460.1 0.0832700
10462.6 0.0623441
10465.2 0.0485839
10470.2 0.0320644
10475.3 0.0229702
10480.4 0.0174340
10485.4 0.0138231
10495.6 0.00957481
10505.7 0.00730455
10526.0 0.00521865
10566.6 0.00544491
10576.8 0.00707359
10581.8 0.00878489
10586.9 0.0119627
10592.0 0.0188044
10594.5 0.0256389
10597.0 0.0380161
10599.6 0.0643238
10600.8 0.0902252
10602.1 0.136264
10603.4 0.232326
10604.0 0.325672
10604.6 0.486490
10605.3 0.812522
10605.6 1.11444
10605.9 1.60021
10606.2 2.52364
10606.4 3.31135
10606.5 4.42865
10606.7 6.34736
10606.9 9.73366
10606.9 12.4412
10607.0 16.2901
10607.1 21.8517
10607.2 29.3767
10607.2 37.6967
10607.3 46.6359
10607.4 59.0700
10607.5 54.9903
10607.6 46.9144
10607.7 29.5926
10607.8 16.9896
10608.0 10.7029
10608.1 7.22988
10608.3 5.16801
10608.4 3.86142
10608.5 2.98752
10608.8 1.93417
10609.1 1.33517
10609.4 0.985786
10609.9 0.599938
10610.5 0.400698
10611.1 0.288233
10611.6 0.216446
10612.2 0.169375
10613.3 0.111817
10614.5 0.0796623
10615.6 0.0599000
10616.7 0.0468952
10619.0 0.0313892
10621.2 0.0228536
10623.5 0.0176633
10625.8 0.0142893
10630.3 0.0102885
10634.8 0.00812069
10643.8 0.00600797
10661.9 0.00467399
10680.0 0.00447443
10716.1 0.00523824
10752.2 0.00732688
10770.3 0.00918899
10788.4 0.0120657
10806.5 0.0167859
10824.5 0.0252703
10833.6 0.0322993
10842.6 0.0428253
10851.6 0.0596505
10860.7 0.0889097
10869.7 0.146777
10874.2 0.199566
10878.7 0.286439
10881.0 0.352765
10882.1 0.394794
10883.3 0.444678
10884.4 0.504457
10885.5 0.576863
10886.6 0.665606
10887.8 0.775808
10888.9 0.914669
10890.0 1.09249
10891.2 1.32424
10892.3 1.63206
10893.4 2.04888
10894.6 2.62326
10895.7 3.42305
10896.8 4.51622
10897.8 5.77790
10898.8 7.21111
10900.8 8.94863
10901.8 8.38739
10902.8 7.10899
10904.8 4.43579
10906.5 2.92216
10908.2 2.00075
10909.9 1.43220
10911.6 1.06847
10915.0 0.651815
10918.5 0.435852
10921.9 0.310647
10925.3 0.232420
10932.1 0.143860
10938.9 0.0976250
10945.8 0.0706057
10952.6 0.0534532
10959.4 0.0418951
10973.0 0.0277703
10986.7 0.0198082
11000.3 0.0148864
11014.0 0.0116377
11041.3 0.00775292
11068.6 0.00562176
11095.9 0.00434358
11123.2 0.00353925
11177.8 0.00273904
11232.3 0.00281903
11259.6 0.00351904
11273.3 0.00432807
11286.9 0.00588049
11293.8 0.00722209
11300.6 0.00929414
11307.4 0.0127266
11314.2 0.0190045
11317.6 0.0243159
11321.1 0.0324050
11324.5 0.0456445
11327.9 0.0695403
11329.6 0.0895261
11331.3 0.119533
11333.0 0.168246
11334.7 0.253877
11335.6 0.324687
11336.4 0.428418
11337.3 0.591112
11338.1 0.867265
11339.0 1.40045
11339.4 1.87036
11339.8 2.59549
11340.2 3.86319
11340.5 4.83417
11340.7 6.20077
11340.9 8.30707
11341.0 9.74937
11341.1 11.3757
11341.2 13.6138
11341.3 16.1700
11341.4 19.7050
11341.5 23.7027
11341.7 30.6292
11341.8 37.9637
11342.1 47.4108
11342.2 44.3579
11342.3 37.8159
11342.6 23.5872
11342.8 15.5412
11343.1 10.6400
11343.3 7.61531
11343.5 5.67114
11344.0 3.45519
11344.4 2.32680
11344.9 1.65670
11345.3 1.23747
11346.3 0.767580
11347.2 0.519659
11348.1 0.376118
11349.0 0.284776
11349.9 0.223112
11351.7 0.147337
11353.6 0.104801
11355.4 0.0783197
11357.2 0.0608960
11360.9 0.0398933
11364.5 0.0283007
11368.2 0.0212146
11371.8 0.0165684
11379.1 0.0110405
11386.4 0.00800838
11393.7 0.00616375
11401.0 0.00495754
11415.6 0.00352559
11430.2 0.00274017
11459.5 0.00195765
11488.7 0.00161842
11517.9 0.00152159
11532.5 0.00160305
11547.1 0.00197004
11554.4 0.00252901
11561.7 0.00414638
11565.4 0.00639768
11569.0 0.0127207
11570.8 0.0213991
11572.7 0.0451364
11573.6 0.0772141
11574.5 0.161522
11575.0 0.270251
11575.4 0.531710
11575.6 0.840942
11575.9 1.51530
11576.0 2.22966
11576.1 3.40464
11576.2 5.67167
11576.3 7.80981
11576.3 10.8108
11576.4 17.0303
11576.5 21.6549
11576.6 17.0338
11576.7 10.8134
11576.7 6.99955
11576.8 4.65895
11577.0 2.48427
11577.1 1.51541
11577.3 1.01360
11577.6 0.531699
11577.9 0.330504
11578.5 0.161497
11579.1 0.0963187
11580.3 0.0453437
11581.5 0.0266625
11584.0 0.0127575
11586.4 0.00775594
11591.2 0.00411924
11596.1 0.00282826
11605.8 0.00189874
11615.5 0.00157499
11635.0 0.00135923
11654.4 0.00131436
11693.3 0.00140321
11732.1 0.00169439
11771.0 0.00238385
11790.5 0.00308485
11809.9 0.00436917
11819.6 0.00545488
11829.3 0.00711721
11839.0 0.00985149
11848.8 0.0148210
11853.6 0.0190030
11858.5 0.0253774
11863.3 0.0357963
11868.2 0.0545762
11870.6 0.0702115
11873.1 0.0938046
11875.5 0.131830
11877.9 0.198969
11879.1 0.253978
11880.3 0.334621
11881.6 0.462062
11882.8 0.676274
11884.0 1.08572
11884.6 1.44375
11885.2 1.99674
11885.5 2.41265
11885.8 2.94791
11886.1 3.67481
11886.4 4.69076
11886.6 5.40279
11886.7 6.21660
11886.9 7.21129
11887.0 8.43700
11887.2 9.95799
11887.3 11.8539
11887.5 14.2162
11887.6 17.1330
11887.8 21.9405
11888.0 27.4565
11888.4 34.4748
11888.6 32.5214
11888.8 27.6821
11889.2 17.3086
11889.7 9.93669
11890.1 6.14573
11890.6 4.09833
11891.1 2.90283
11891.5 2.15436
11892.0 1.65826
11892.9 1.07042
11893.8 0.743402
11894.7 0.547403
11896.6 0.331026
11898.4 0.221060
11900.2 0.158320
11902.1 0.118998
11903.9 0.0927492
11907.6 0.0609279
11911.2 0.0432105
11914.9 0.0322960
11918.5 0.0251366
11925.9 0.0165922
11933.2 0.0118942
11940.5 0.00904188
11947.9 0.00718470
11962.5 0.00500310
11977.2 0.00383206
12006.5 0.00272164
12035.8 0.00229077
12065.1 0.00215999
12123.8 0.00242469
12182.4 0.00349584
12211.7 0.00464953
12241.0 0.00677972
12255.7 0.00857635
12270.3 0.0113128
12285.0 0.0157751
12299.6 0.0237792
12307.0 0.0304195
12314.3 0.0404006
12321.6 0.0564042
12329.0 0.0844531
12336.3 0.140477
12340.0 0.192283
12343.6 0.278671
12347.3 0.439453
12348.2 0.501415
12349.1 0.576313
12350.0 0.670099
12351.0 0.786713
12351.9 0.937462
12352.8 1.13176
12353.7 1.39332
12354.6 1.74603
12355.5 2.24485
12356.4 2.95251
12357.4 3.99856
12358.3 5.50708
12359.0 7.05001
12359.7 8.82044
12361.1 11.0803
12361.8 10.4600
12362.5 8.91031
12363.9 5.57685
12365.2 3.46482
12366.6 2.27368
12368.0 1.57846
12369.3 1.14980
12370.7 0.870831
12372.0 0.680590
12374.8 0.446805
12377.5 0.314917
12380.2 0.233621
12385.6 0.143079
12391.1 0.0965207
12396.5 0.0695984
12402.0 0.0526303
12407.4 0.0412602
12417.0 0.0287367
12426.5 0.0212887
12445.6 0.0132828
12464.7 0.00934842
12483.7 0.00718961
12521.9 0.00525130
12560.0 0.00495565
12598.2 0.00616240
12617.3 0.00778509
12636.3 0.0109551
12645.9 0.0136885
12655.4 0.0178911
12665.0 0.0247851
12674.5 0.0372008
12679.3 0.0475026
12684.0 0.0629796
12688.8 0.0877593
12693.6 0.131068
12698.4 0.217132
12700.7 0.296323
12703.1 0.427320
12705.5 0.669032
12706.7 0.872309
12707.3 1.01099
12707.9 1.18129
12708.5 1.40103
12709.1 1.67995
12709.7 2.05336
12710.3 2.54690
12710.9 3.23681
12711.5 4.18867
12712.1 5.56664
12712.7 7.48349
12713.2 9.61287
12713.6 11.9928
12714.6 14.9383
12715.1 14.0218
12715.6 11.9084
12716.6 7.45506
12717.4 4.93750
12718.2 3.40797
12719.1 2.45397
12719.9 1.83574
12721.5 1.12232
12723.2 0.753084
12724.8 0.537508
12726.5 0.402902
12729.8 0.249699
12733.0 0.169681
12736.3 0.122787
12739.6 0.0929975
12742.9 0.0729124
12749.5 0.0483604
12756.1 0.0344988
12762.7 0.0259148
12769.2 0.0202326
12782.4 0.0134116
12795.6 0.00962613
12808.7 0.00730681
12821.9 0.00578288
12848.2 0.00396199
12874.5 0.00295534
12927.1 0.00193683
12979.8 0.00146120
13032.4 0.00120991
13137.7 0.00100575
13242.9 0.00102269
13348.2 0.00129536
13400.9 0.00167039
13427.2 0.00202288
13453.5 0.00263667
13479.8 0.00389395
13493.0 0.00511610
13506.1 0.00731535
13512.7 0.00915583
13519.3 0.0119577
13525.9 0.0165417
13532.4 0.0248371
13535.7 0.0317804
13539.0 0.0423197
13542.3 0.0594531
13545.6 0.0901004
13547.3 0.115516
13548.9 0.153351
13550.5 0.214100
13552.2 0.319147
13553.8 0.527887
13554.7 0.717089
13555.5 1.02862
13556.3 1.59339
13556.7 2.06379
13557.1 2.76984
13557.5 3.88993
13557.7 4.73020
13557.9 5.79064
13558.1 7.29613
13558.3 9.26761
13558.6 12.1493
13558.8 15.9445
13558.9 20.6490
13559.1 25.7881
13559.5 32.4459
13559.7 30.5626
13559.9 26.0376
13560.2 16.3603
13560.4 12.1282
13560.7 9.13837
13561.1 5.60364
13561.5 3.71695
13561.9 2.62358
13562.4 1.94253
13562.8 1.49272
13563.7 0.957396
13564.5 0.662056
13565.4 0.486226
13567.1 0.293900
13568.8 0.196345
13570.6 0.140788
13572.3 0.105840
13574.0 0.0826889
13577.5 0.0546367
13580.9 0.0390012
13584.4 0.0294128
13587.8 0.0231328
13594.7 0.0156508
13601.6 0.0115659
13615.4 0.00754098
13629.2 0.00575925
13643.0 0.00489230
13670.6 0.00434279
13698.2 0.00461332
13725.7 0.00563484
13739.5 0.00668269
13753.3 0.00884676
13760.2 0.0113009
13763.7 0.0135565
13767.1 0.0174765
13770.6 0.0255740
13772.3 0.0334994
13774.0 0.0476526
13775.7 0.0774586
13777.5 0.157701
13778.3 0.262596
13779.2 0.532598
13779.6 0.863483
13780.0 1.63678
13780.3 2.50460
13780.5 4.15080
13780.6 5.70980
13780.7 8.25012
13780.8 12.6313
13780.9 20.1204
13781.0 25.4559
13781.0 32.4311
13781.1 40.6970
13781.2 38.1825
13781.2 33.0547
13781.4 20.6091
13781.4 15.3138
13781.5 11.4216
13781.6 7.05880
13781.8 4.70892
13781.9 3.33800
13782.2 1.87556
13782.4 1.21309
13782.9 0.619329
13783.5 0.379187
13784.0 0.255309
13784.5 0.184563
13785.6 0.111544
13786.6 0.0759820
13787.7 0.0563975
13789.8 0.0364829
13791.9 0.0272242
13794.0 0.0222699
13798.2 0.0176354
13806.7 0.0153104
13815.1 0.0158334
13832.0 0.0203295
13848.8 0.0296726
13857.3 0.0374958
13865.7 0.0491311
13874.1 0.0674675
13882.6 0.0986211
13891.0 0.157959
13895.2 0.209928
13897.3 0.245984
13899.4 0.291785
13901.6 0.351702
13902.6 0.388843
13903.7 0.431579
13904.7 0.482042
13905.8 0.540942
13906.8 0.610837
13907.9 0.694477
13908.9 0.796509
13910.0 0.919770
13911.0 1.07297
13912.1 1.26149
13913.2 1.49982
13914.2 1.79700
13915.3 2.17074
13916.3 2.63627
13917.7 3.37844
13919.0 4.22659
13921.7 5.27321
13923.0 4.95717
13924.4 4.22445
13927.0 2.65886
13929.6 1.67120
13932.1 1.10460
13934.7 0.770721
13937.2 0.563454
13939.8 0.427474
13942.3 0.334840
13947.4 0.220574
13952.5 0.155783
13957.6 0.115852
13967.8 0.0712694
13978.1 0.0483823
13988.3 0.0351626
13998.5 0.0269045
14008.7 0.0214781
14029.1 0.0154225
14049.5 0.0138632
14059.7 0.0157257
14064.8 0.0183457
14069.9 0.0236270
14075.1 0.0354999
14077.6 0.0474569
14080.2 0.0692172
14081.4 0.0875135
14082.7 0.114989
14084.0 0.159769
14085.3 0.238462
14085.9 0.303286
14086.5 0.399510
14087.2 0.551111
14087.8 0.804675
14088.4 1.29528
14088.8 1.72726
14089.1 2.41351
14089.4 3.59258
14089.7 5.84293
14089.9 7.78984
14090.0 10.7722
14090.2 15.4956
14090.3 18.8309
14090.4 22.4826
14090.5 28.7052
14090.6 35.8182
14090.8 44.2659
14090.9 41.3538
14091.0 34.9543
14091.1 21.8075
14091.3 15.7887
14091.4 11.4428
14091.6 8.54742
14091.7 6.57291
14092.0 4.18357
14092.3 2.90927
14092.5 2.11009
14092.8 1.61239
14093.4 1.01960
14093.9 0.702006
14094.5 0.512782
14095.6 0.308487
14096.7 0.206516
14097.8 0.148441
14098.9 0.112260
14100.0 0.0882031
14102.2 0.0590979
14104.4 0.0429580
14106.6 0.0330267
14108.8 0.0264709
14113.2 0.0185824
14117.6 0.0141835
14126.4 0.00961290
14135.2 0.00734306
14144.0 0.00600639
14161.6 0.00450035
