Zn-66(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
26691.3 1.45891
26691.6 0.932003
26692.0 0.645370
26692.3 0.472881
26693.0 0.284961
26694.4 0.136266
26695.7 0.0799064
26698.4 0.0375256
26701.2 0.0220865
26706.6 0.0107683
26712.0 0.00672359
26733.8 0.00274567
26777.4 0.00170058
26864.4 0.00137182
27038.6 0.00117950
27212.7 0.00107445
27299.8 0.00108939
27343.3 0.00132715
27365.1 0.00235225
27376.0 0.00641739
27381.4 0.0221143
27384.1 0.0804886
27385.5 0.282375
27386.2 0.889872
27386.5 2.32045
27386.7 4.66717
27386.8 7.42871
27386.8 12.2408
27386.9 19.8215
27387.0 24.4810
27387.1 19.8214
27387.2 12.2408
27387.3 5.68622
27387.4 3.01898
27387.7 1.22241
27388.3 0.407305
27389.4 0.118052
27391.6 0.0324113
27396.0 0.00910500
27404.9 0.00302506
27422.7 0.00146263
27458.2 0.00105308
27529.1 0.000922095
27671.1 0.000838786
27955.0 0.000734776
28239.0 0.000655673
28381.0 0.000622941
28451.9 0.000610062
28487.4 0.000612255
28505.2 0.000646375
28514.0 0.000793515
28518.5 0.00137606
28520.7 0.00361262
28521.8 0.0118305
28522.4 0.0389557
28522.6 0.117366
28522.9 1.08211
28523.0 2.16367
28523.1 1.08212
28523.4 0.0876352
28523.8 0.0286649
28524.4 0.00849773
28525.8 0.00270572
28528.4 0.00113817
28533.7 0.000729300
28544.4 0.000623515
28565.7 0.000593331
28608.3 0.000579133
28693.5 0.000564250
28778.7 0.000559136
28821.3 0.000585025
28842.6 0.000705997
28853.3 0.00119192
28858.6 0.00310512
28861.3 0.0104576
28862.6 0.0376273
28863.3 0.132136
28863.6 0.407599
28863.8 1.06475
28863.9 4.66411
28864.0 9.32303
28864.1 4.65896
28864.2 1.23238
28864.4 0.493060
28864.7 0.160148
28865.3 0.0461480
28866.5 0.0128334
28868.9 0.00371940
28873.6 0.00134899
28883.2 0.000744818
28902.3 0.000593261
28940.5 0.000567385
28978.7 0.000647115
28997.8 0.00100329
29007.4 0.00242112
29012.1 0.00797525
29014.5 0.0292328
29015.7 0.106213
29016.3 0.364918
29016.6 1.09661
29016.8 2.64580
29016.8 4.63523
29016.9 9.57255
29017.0 19.0974
29017.1 9.57262
29017.2 4.63530
29017.3 2.46524
29017.4 0.997769
29017.7 0.326765
29018.4 0.0956781
29019.6 0.0262568
29022.1 0.00721573
29027.2 0.00222878
29037.3 0.000952161
29057.4 0.000628845
29097.8 0.000549795
29178.4 0.000558536
29259.1 0.000765948
29299.5 0.00164500
29319.6 0.00514306
29329.7 0.0188077
29334.8 0.0708702
29336.0 0.122223
29337.3 0.259751
29337.9 0.436896
29338.5 0.882074
29338.9 1.42295
29339.2 2.59348
29339.3 3.83855
29339.5 6.18172
29339.6 11.1923
29339.7 15.8701
29339.8 22.0418
29339.9 35.9352
29340.0 44.0838
29340.1 34.5922
29340.2 22.0417
29340.3 14.4973
29340.4 10.3136
29340.5 5.79141
29340.7 3.64027
29340.9 2.48103
29341.2 1.35377
29341.5 0.847868
29342.2 0.417049
29342.8 0.248801
29344.1 0.116938
29345.4 0.0677727
29350.5 0.0180172
29360.8 0.00493563
29381.5 0.00158362
29422.7 0.000730721
29505.2 0.000507255
29670.1 0.000434912
30000.0 0.000389020
30509.8 0.000349868
30764.7 0.000355632
30828.4 0.000376140
30892.1 0.000442418
30924.0 0.000538549
30939.9 0.000635933
30955.9 0.000815401
30971.8 0.00120210
30979.8 0.00158944
30987.7 0.00229710
30995.7 0.00381184
30999.7 0.00531551
31003.6 0.00804523
31007.6 0.0138331
31009.6 0.0195057
31011.6 0.0296651
31013.6 0.0506648
31015.6 0.105846
31016.6 0.175725
31017.6 0.343392
31018.6 0.942677
31018.8 1.33614
31019.1 2.01489
31019.3 3.28437
31019.5 4.27689
31019.6 5.70121
31019.7 7.28685
31019.8 9.16648
31020.0 11.3886
31020.1 10.6783
31020.2 9.16633
31020.4 5.68772
31020.6 3.90883
31020.8 2.72778
31020.9 1.97921
31021.1 1.51236
31021.4 0.942627
31021.8 0.638790
31022.1 0.459790
31022.4 0.346129
31023.1 0.215931
31023.7 0.146497
31024.4 0.106306
31025.7 0.0632662
31027.1 0.0418297
31028.4 0.0297962
31031.0 0.0173676
31033.7 0.0113955
31036.3 0.00809621
31041.6 0.00474728
31046.9 0.00316905
31052.2 0.00230481
31062.8 0.00143723
31073.4 0.00103169
31083.9 0.000810235
31105.1 0.000588423
31147.4 0.000427627
31189.8 0.000369661
31359.1 0.000306965
31697.8 0.000277678
32375.1 0.000250557
33052.5 0.000241306
33391.2 0.000254444
33560.5 0.000288798
33645.2 0.000384797
33687.5 0.000729282
33708.7 0.00207102
33719.3 0.00733436
33724.6 0.0276944
33727.2 0.104280
33728.5 0.372290
33729.2 1.19901
33729.5 3.22865
33729.7 6.93044
33729.8 10.9803
33729.9 19.3035
33729.9 31.3100
33730.0 38.6070
33730.1 31.3099
33730.1 19.3035
33730.2 11.6920
33730.3 7.31123
33730.5 3.48959
33730.8 1.28988
33731.4 0.404301
33732.7 0.113819
33735.2 0.0304031
33740.2 0.00804732
33750.3 0.00226070
33770.5 0.000795374
33810.9 0.000438217
33891.6 0.000383856
33972.3 0.000431508
34053.0 0.000545162
34133.7 0.000799249
34174.0 0.00105395
34214.4 0.00151756
34234.6 0.00190689
34254.7 0.00249898
34274.9 0.00346338
34295.1 0.00519114
34305.2 0.00662203
34315.3 0.00876914
34325.4 0.0122031
34335.4 0.0181905
34345.5 0.0300808
34350.6 0.0409917
34355.6 0.0590556
34360.7 0.0922406
34363.2 0.120147
34365.7 0.162495
34367.0 0.192283
34368.2 0.230686
34369.5 0.281150
34370.8 0.348854
34372.0 0.441678
34373.3 0.571562
34374.5 0.755810
34375.8 1.01562
34376.9 1.30192
34377.9 1.62577
34380.0 2.02959
34381.1 1.90866
34382.1 1.62243
34384.2 1.01538
34386.3 0.625738
34388.4 0.407946
34390.5 0.281965
34392.6 0.204770
34394.7 0.154560
34396.8 0.120621
34401.0 0.0790399
34405.1 0.0556061
34409.3 0.0412300
34417.7 0.0252423
34426.1 0.0170350
34434.4 0.0122880
34442.8 0.00929392
34451.1 0.00729018
34467.9 0.00485514
34484.6 0.00349000
34501.3 0.00264934
34518.1 0.00209568
34551.5 0.00143604
34585.0 0.00107538
34651.9 0.000724509
34718.8 0.000591785
34785.8 0.000613088
34852.7 0.00118012
34886.2 0.00362428
34902.9 0.0132102
34907.1 0.0229109
34911.3 0.0496059
34913.3 0.0852818
34915.4 0.180113
34916.5 0.301949
34917.5 0.600898
34918.1 0.958041
34918.6 1.72640
34918.8 2.49670
34919.1 3.88279
34919.2 5.01360
34919.4 6.65322
34919.5 9.08388
34919.6 12.9583
34919.8 20.7769
34920.0 25.9170
34920.2 20.7766
34920.4 12.9581
34920.5 9.31422
34920.6 6.96694
34920.9 4.18900
34921.1 2.70086
34921.4 1.89538
34921.9 1.06007
34922.3 0.678662
34923.3 0.342984
34924.3 0.206077
34926.2 0.0980044
34928.2 0.0571191
34932.0 0.0263686
34935.9 0.0152175
34943.7 0.00703782
34951.5 0.00412064
34982.5 0.00125467
35044.6 0.000516102
35106.8 0.000387012
35137.8 0.000428217
35153.4 0.000713633
35161.1 0.00188438
35165.0 0.00644585
35167.0 0.0236372
35167.9 0.0846584
35168.4 0.282368
35168.7 0.784001
35168.8 1.70867
35168.9 5.68657
35169.0 11.3735
35169.1 5.68661
35169.2 2.17926
35169.3 1.05046
35169.5 0.407508
35169.9 0.127425
35170.6 0.0363688
35172.2 0.00991828
35175.3 0.00277648
35181.4 0.000926890
35193.8 0.000450146
35218.5 0.000320773
35267.8 0.000275556
35366.5 0.000251338
35564.0 0.000250459
35761.4 0.000361515
35860.1 0.000837212
35884.8 0.00132593
35909.5 0.00269843
35921.8 0.00457666
35934.2 0.00975477
35940.4 0.0166776
35943.4 0.0233715
35946.5 0.0350903
35949.6 0.0586542
35951.2 0.0804147
35952.7 0.116903
35954.2 0.185521
35955.0 0.244119
35955.8 0.334744
35956.6 0.484632
35957.3 0.754848
35957.7 0.979061
35958.1 1.29609
35958.5 1.77892
35958.9 2.49569
35959.4 3.97949
35960.0 4.98942
35960.6 3.97928
35961.1 2.49334
35961.6 1.70546
35962.0 1.20969
35962.4 0.889028
35962.9 0.675301
35963.7 0.422617
35964.6 0.287144
35965.4 0.207056
35966.3 0.156081
35968.0 0.0975551
35969.8 0.0664905
35971.5 0.0482773
35974.9 0.0287643
35978.4 0.0190746
35981.8 0.0136023
35988.7 0.00794628
36002.5 0.00373711
36016.2 0.00221696
36043.8 0.00110810
36071.3 0.000714094
36181.6 0.000333100
36291.8 0.000270295
36402.0 0.000264319
36512.2 0.000296591
36567.3 0.000337832
36622.4 0.000417762
36677.5 0.000593392
36705.0 0.000769838
36732.6 0.00109228
36746.4 0.00136409
36760.1 0.00177855
36773.9 0.00245708
36787.7 0.00368015
36794.6 0.00469968
36801.5 0.00623903
36808.4 0.00872183
36815.2 0.0131013
36818.7 0.0166848
36822.1 0.0219704
36825.6 0.0302861
36829.0 0.0443599
36835.9 0.131384
36837.6 0.193983
36838.5 0.242801
36839.3 0.311523
36840.2 0.411603
36841.1 0.562688
36841.5 0.667063
36841.9 0.798017
36842.4 0.962288
36842.8 1.16636
36843.3 1.49544
36843.9 1.86427
36845.0 2.32874
36845.6 2.18980
36846.1 1.86413
36847.2 1.16622
36848.5 0.680702
36849.7 0.425987
36850.9 0.286328
36852.2 0.204444
36853.4 0.152292
36854.6 0.117785
36857.1 0.0761047
36859.6 0.0530916
36862.1 0.0391074
36867.0 0.0237365
36871.9 0.0159263
36876.9 0.0114446
36881.8 0.00863362
36886.8 0.00675603
36896.7 0.00448124
36906.5 0.00321103
36916.4 0.00242922
36926.3 0.00191505
36946.1 0.00130130
36965.8 0.000963137
37005.4 0.000622778
37044.9 0.000463683
37084.5 0.000377050
37163.5 0.000292237
37242.6 0.000257701
37321.7 0.000253720
37400.8 0.000338692
37440.3 0.000724848
37460.1 0.00227198
37470.0 0.00835046
37474.9 0.0317654
37477.4 0.118608
37478.6 0.420471
37479.2 1.33393
37479.5 3.49932
37479.7 6.88541
37479.8 10.7911
37479.8 17.7266
37479.9 27.7111
37480.0 35.3371
37480.1 27.7110
37480.2 17.6107
37480.2 10.1639
37480.3 6.21856
37480.5 2.90042
37480.9 1.07747
37481.6 0.334695
37483.0 0.0931222
37485.8 0.0247825
37491.4 0.00652227
37502.6 0.00180201
37525.1 0.000600955
37570.1 0.000296680
37660.0 0.000221674
37749.9 0.000232687
37794.9 0.000339738
37817.4 0.000779159
37828.6 0.00251676
37834.2 0.00927023
37837.1 0.0347576
37838.5 0.126335
37839.2 0.416685
37839.5 1.16721
37839.7 2.63717
37839.9 8.27109
37840.0 16.5421
37840.1 8.27109
37840.3 3.30854
37840.4 1.69173
37840.7 0.664487
37841.2 0.210376
37842.2 0.0600560
37844.4 0.0161062
37848.6 0.00429264
37857.0 0.00123019
37873.9 0.000450170
37907.6 0.000252255
37975.1 0.000201271
38110.1 0.000187647
38380.1 0.000186397
38920.1 0.000201211
39460.0 0.000239067
39730.0 0.000279509
40000.0 0.000380394
40184.0 0.000689898
40230.0 0.000968399
40275.9 0.00170929
40298.9 0.00269534
40310.4 0.00365661
40321.9 0.00537356
40333.4 0.00893401
40339.2 0.0123645
40344.9 0.0183889
40350.7 0.0304692
40353.6 0.0416970
40356.4 0.0605038
40359.3 0.0958182
40360.8 0.126242
40362.2 0.173083
40363.6 0.251391
40365.1 0.392263
40365.8 0.508683
40366.5 0.678594
40367.2 0.932153
40367.9 1.30360
40369.0 2.08263
40370.0 2.60072
40371.1 2.07446
40372.1 1.29725
40372.9 0.902687
40373.6 0.645434
40374.4 0.477256
40375.2 0.364235
40376.7 0.229499
40378.2 0.157042
40379.8 0.113642
40381.3 0.0860791
40384.4 0.0541766
40387.5 0.0372136
40390.5 0.0272163
40396.7 0.0164961
40402.8 0.0111835
40409.0 0.00819080
40421.2 0.00514124
40445.8 0.00303568
40470.4 0.00260203
40495.0 0.00307406
40519.5 0.00527541
40531.8 0.00849312
40544.1 0.0174333
40550.2 0.0293580
40556.4 0.0606687
40559.5 0.0999996
40561.0 0.136044
40562.5 0.195174
40564.1 0.303562
40564.8 0.394386
40565.6 0.529298
40566.4 0.747037
40567.1 1.11983
40567.9 1.80961
40568.7 3.12522
40569.3 4.99691
40570.0 6.24329
40570.7 4.99664
40571.3 3.12504
40571.9 2.06254
40572.5 1.42239
40573.0 1.02360
40573.6 0.765409
40574.7 0.469000
40575.8 0.314522
40577.0 0.224858
40578.1 0.168503
40580.3 0.104575
40582.6 0.0710588
40584.8 0.0515184
40589.3 0.0307215
40593.8 0.0204608
40598.3 0.0146824
40607.2 0.00873117
40625.2 0.00432528
40643.1 0.00276634
40679.0 0.00197557
40696.9 0.00325838
40705.9 0.00920961
40710.4 0.0324067
40712.6 0.118340
40713.7 0.412589
40714.3 1.28157
40714.6 3.26651
40714.7 6.39765
40714.9 15.9927
40714.9 25.9393
40715.0 31.9844
40715.1 25.9393
40715.1 15.9926
40715.3 6.76438
40715.4 3.55660
40715.7 1.39204
40716.2 0.453816
40717.3 0.130988
40719.4 0.0356992
40723.7 0.00993796
40732.2 0.00320434
40749.2 0.00141937
40783.2 0.000885061
40851.3 0.000680165
40987.5 0.000620295
41123.7 0.000673274
41191.8 0.000776705
41225.8 0.00106464
41242.8 0.00212725
41251.3 0.00624378
41255.6 0.0220279
41257.7 0.0801203
41258.8 0.274658
41259.3 0.827369
41259.6 2.05383
41259.7 3.78128
41259.8 8.10089
41260.0 16.2011
41260.2 8.10087
41260.3 3.40851
41260.5 1.81892
41260.7 0.743310
41261.3 0.242477
41262.4 0.0706702
41264.7 0.0195729
41269.2 0.00563127
41278.3 0.00199445
41296.4 0.00107987
41332.6 0.000878806
41405.0 0.000900252
41549.7 0.00112031
41622.1 0.00130545
41694.5 0.00162368
41766.9 0.00265544
41803.1 0.00600687
41812.2 0.00931380
41821.2 0.0184362
41825.8 0.0307352
41830.3 0.0638048
41832.5 0.106735
41833.7 0.147093
41834.8 0.215944
41835.9 0.347730
41836.5 0.465195
41837.1 0.648822
41837.6 0.971213
41838.2 1.57898
41838.5 2.12924
41838.8 2.95326
41839.0 4.27150
41839.3 6.44061
41839.7 10.2753
41840.0 12.8704
41840.3 10.2750
41840.7 6.43093
41841.0 3.93283
41841.4 2.52429
41841.7 1.72570
41842.1 1.25444
41842.4 0.941678
41842.8 0.731082
41843.5 0.478280
41844.2 0.334922
41844.8 0.248417
41846.2 0.151811
41847.6 0.102487
41849.0 0.0740001
41851.8 0.0441031
41857.4 0.0214343
41862.9 0.0131453
41874.0 0.00706597
41885.1 0.00492261
41929.6 0.00300650
41974.0 0.00289188
42018.5 0.00310373
42107.4 0.00398660
42196.2 0.00555543
42240.7 0.00675328
42262.9 0.00750819
42285.1 0.00839941
42307.4 0.00946092
42329.6 0.0107360
42351.8 0.0122840
42362.9 0.0131844
42374.0 0.0141852
42385.1 0.0153021
42396.3 0.0165507
42418.5 0.0195319
42440.7 0.0233460
42462.9 0.0283015
42485.1 0.0348405
42507.4 0.0435723
42529.6 0.0553100
42551.8 0.0709475
42573.9 0.0907513
42595.9 0.113361
42640.0 0.141482
42662.1 0.133068
42684.1 0.113059
42728.2 0.0706580
42756.9 0.0512612
42785.7 0.0379451
42843.2 0.0224786
42900.6 0.0146063
42958.1 0.0101893
43015.6 0.00750032
43073.1 0.00575675
43188.0 0.00373292
43303.0 0.00268965
43417.9 0.00220318
43475.4 0.00220800
43532.9 0.00268680
43561.6 0.00352271
43576.0 0.00439198
43590.4 0.00599430
43604.7 0.00939286
43611.9 0.0127179
43619.1 0.0186148
43626.3 0.0306331
43629.9 0.0419283
43633.5 0.0612029
43637.1 0.0980970
43638.9 0.130733
43640.7 0.182364
43642.5 0.271817
43644.3 0.442377
43645.2 0.591603
43646.1 0.822119
43647.0 1.19192
43647.8 1.78252
43648.9 2.84804
43650.0 3.55688
43651.1 2.84778
43652.2 1.78234
43652.8 1.32494
43653.5 1.00102
43654.8 0.610255
43656.1 0.403357
43657.4 0.284140
43658.7 0.210181
43660.0 0.161480
43662.6 0.103692
43665.2 0.0721787
43667.8 0.0531849
43673.0 0.0324882
43678.2 0.0220305
43683.3 0.0160473
43688.5 0.0122948
43693.7 0.00979580
43704.1 0.00676452
43714.5 0.00506810
43735.3 0.00332561
43756.1 0.00248575
43776.9 0.00201152
43818.4 0.00151047
43901.6 0.00109796
43984.7 0.000915587
44151.0 0.000749660
44317.2 0.000706975
44483.5 0.000789933
44566.6 0.000921057
44649.8 0.00118942
44732.9 0.00179184
44774.5 0.00239761
44816.0 0.00349534
44836.8 0.00441066
44857.6 0.00578989
44878.4 0.00800704
44899.2 0.0119029
44919.9 0.0197131
44930.3 0.0269411
44940.7 0.0390624
44951.1 0.0616529
44961.5 0.110931
44966.7 0.160397
44969.3 0.197927
44971.9 0.249191
44974.5 0.321688
44975.8 0.369180
44977.1 0.426674
44978.4 0.496614
44979.7 0.581899
44981.0 0.685708
44982.3 0.809873
44984.2 1.03670
44986.1 1.29601
44990.0 1.62014
44991.9 1.52466
44993.9 1.29572
44997.7 0.809597
45001.2 0.522756
45004.6 0.352679
45008.1 0.249520
45011.5 0.184417
45018.5 0.111204
45025.4 0.0738940
45032.3 0.0524933
45039.2 0.0391696
45053.0 0.0241976
45066.8 0.0164324
45080.6 0.0119075
45094.4 0.00904054
45108.2 0.00711356
45135.9 0.00476235
45163.5 0.00343745
45191.1 0.00261767
45218.8 0.00207523
45274.0 0.00142322
45329.3 0.00106045
45439.8 0.000690069
45550.3 0.000514427
45660.8 0.000423568
45771.3 0.000415883
45826.6 0.000612020
45854.2 0.00146951
45868.0 0.00487947
45874.9 0.0181498
45878.4 0.0680722
45880.1 0.246157
45881.0 0.805055
45881.4 2.22284
45881.6 4.89877
45881.7 8.21012
45881.8 14.6138
45881.9 23.1141
45882.0 29.2275
45882.1 23.1141
45882.2 14.6138
45882.3 6.72893
45882.5 3.69553
45882.8 1.50939
45883.3 0.505137
45884.5 0.147468
45886.8 0.0399212
45891.3 0.0106030
45900.5 0.00292304
45918.8 0.000957280
45955.4 0.000455403
46028.5 0.000330589
46101.7 0.000358954
46138.3 0.000502021
46156.6 0.000885149
46165.8 0.00211546
46170.3 0.00664174
46172.6 0.0237508
46173.8 0.0853135
46174.3 0.286226
46174.6 0.850595
46174.8 1.94752
46174.9 6.78614
46175.0 13.5653
46175.1 6.77927
46175.2 2.86241
46175.3 1.39727
46175.5 0.546151
46175.9 0.171543
46176.7 0.0486774
46178.2 0.0135637
46181.3 0.00415797
46187.5 0.00193280
46200.0 0.00237851
46212.4 0.00795000
46218.6 0.0298045
46221.7 0.110991
46223.2 0.388038
46224.0 1.21425
46224.4 3.11658
46224.6 6.00926
46224.8 14.3128
46224.9 23.1316
46225.0 28.5562
46225.1 23.1316
46225.2 14.2436
46225.3 8.39560
46225.4 5.15463
46225.7 2.41132
46226.2 0.892257
46227.1 0.276346
46229.0 0.0769352
46232.8 0.0205215
46240.3 0.00545944
46255.4 0.00155856
46285.5 0.000556065
46345.9 0.000292562
46466.5 0.000215851
46587.2 0.000210586
46647.5 0.000277997
46677.7 0.000573727
46692.8 0.00175627
46700.3 0.00639768
46704.1 0.0242337
46706.0 0.0905140
46706.9 0.316017
46707.4 0.977095
46707.6 2.53363
46707.8 5.04594
46707.9 12.2069
46708.0 24.4138
46708.1 12.2069
46708.2 5.39519
46708.3 2.80521
46708.6 1.11505
46709.0 0.368331
46709.9 0.105611
46711.6 0.0285648
46715.1 0.00751919
46722.0 0.00203945
46735.9 0.000640371
46763.6 0.000284937
46819.2 0.000191837
46930.2 0.000162140
47152.3 0.000145235
47596.4 0.000130323
48040.6 0.000129515
48262.7 0.000154011
48373.7 0.000253987
48429.2 0.000648883
48457.0 0.00220814
48470.9 0.00830356
48477.8 0.0315984
48481.3 0.116645
48482.1 0.197263
48483.0 0.398315
48483.4 0.645262
48483.9 1.19215
48484.1 1.77841
48484.3 2.82941
48484.5 5.19933
48484.6 7.46642
48484.7 10.9136
48484.9 17.3086
48485.0 21.8273
48485.1 17.3085
48485.3 10.9135
48485.4 6.73872
48485.6 4.34008
48485.8 2.19239
48486.1 1.27528
48486.4 0.839617
48486.9 0.435772
48487.5 0.267591
48488.6 0.128663
48489.7 0.0756494
48494.0 0.0202477
48502.8 0.00531901
48520.3 0.00144381
48555.2 0.000458285
48625.2 0.000211963
48765.1 0.000158764
48905.0 0.000175162
48974.9 0.000251240
49009.9 0.000537612
49027.4 0.00166064
49036.1 0.00606138
49040.5 0.0230139
49042.7 0.0863004
49043.8 0.303988
49044.3 0.968058
49044.6 2.49685
49044.7 5.10520
49044.9 12.7628
49045.0 25.5255
49045.1 12.7628
49045.2 6.54072
49045.3 3.85672
49045.5 1.73452
49045.9 0.614026
49046.6 0.185164
49048.0 0.0507364
49050.9 0.0133888
49056.7 0.00355346
49068.3 0.00102500
49091.5 0.000388142
49137.8 0.000236729
49230.6 0.000225061
49416.0 0.000354853
49508.7 0.000549923
49601.4 0.00110396
49647.7 0.00186774
49670.9 0.00262447
49694.1 0.00399287
49717.3 0.00686845
49728.9 0.00967274
49740.4 0.0146516
49746.2 0.0187448
49752.0 0.0248239
49757.8 0.0344503
49763.6 0.0509449
49769.4 0.0828744
49772.3 0.111325
49775.2 0.156903
49778.1 0.236910
49781.0 0.393546
49782.5 0.533880
49783.9 0.756345
49785.4 1.12583
49786.8 1.74474
49788.4 2.79666
49790.0 3.49262
49791.6 2.78937
49793.2 1.74453
49794.8 1.06859
49796.5 0.692299
49798.1 0.476390
49799.7 0.345502
49801.3 0.260422
49802.9 0.203083
49806.1 0.132749
49809.4 0.0932817
49812.6 0.0690392
49819.1 0.0421245
49825.5 0.0283255
49832.0 0.0203553
49838.5 0.0153359
49844.9 0.0119731
49857.8 0.00788715
49870.8 0.00559798
49896.6 0.00325627
49922.5 0.00214447
49948.3 0.00153095
50000.0 0.000912622
50088.4 0.000502176
50176.9 0.000340077
50353.7 0.000217237
50530.5 0.000177210
50707.4 0.000168187
50884.2 0.000183236
51061.1 0.000242662
51149.5 0.000316417
51237.9 0.000478894
51282.1 0.000645239
51326.3 0.000965972
51370.6 0.00183726
51392.7 0.00370576
51403.7 0.00941815
51409.2 0.0300209
51412.0 0.103713
51413.4 0.344180
51414.1 0.995633
51414.4 2.32762
51414.6 4.06141
51414.8 7.95504
51415.0 15.9094
51415.2 7.95514
51415.4 3.64949
51415.6 2.01827
51416.0 0.852785
51416.8 0.286795
51418.3 0.0856032
51421.4 0.0254467
51427.6 0.00935098
51439.9 0.00622902
51452.2 0.00737310
51464.5 0.0106133
51476.8 0.0178290
51483.0 0.0248842
51489.1 0.0372993
51495.3 0.0622657
51501.4 0.124160
51504.5 0.196693
51507.6 0.355487
51509.1 0.515333
51510.7 0.804138
51511.4 1.04056
51512.2 1.38419
51513.0 1.89449
51513.7 2.63909
51514.3 3.38578
51514.9 4.22405
51516.0 5.28128
51516.6 4.96496
51517.1 4.22382
51518.3 2.63887
51519.6 1.50959
51520.9 0.934894
51522.2 0.624137
51523.5 0.442462
51524.8 0.327903
51526.1 0.252598
51528.7 0.162544
51531.3 0.112920
51533.9 0.0830012
51539.1 0.0502002
51544.3 0.0335731
51549.5 0.0240296
51554.7 0.0180538
51559.9 0.0140735
51570.3 0.00924989
51580.8 0.00655907
51591.2 0.00490507
51601.6 0.00381977
51622.4 0.00253623
51643.2 0.00187053
51664.1 0.00171246
51674.5 0.00265813
51679.7 0.00690456
51682.3 0.0232877
51683.6 0.0827720
51684.2 0.278656
51684.6 0.835946
51684.7 1.95431
51684.9 7.62425
51685.0 15.2483
51685.1 7.62428
51685.3 1.95434
51685.4 0.800404
51685.8 0.271614
51686.4 0.0804890
51687.8 0.0225895
51690.4 0.00659472
51695.7 0.00237307
51706.3 0.00121424
51727.4 0.000801836
51769.8 0.000549950
51812.1 0.000428737
51854.5 0.000358217
51939.1 0.000324828
51981.5 0.000516056
52002.6 0.00136687
52013.2 0.00472828
52018.5 0.0175801
52021.2 0.0646628
52022.5 0.221052
52023.1 0.658919
52023.5 1.57762
52023.6 2.94148
52023.8 6.26160
52024.0 12.5231
52024.2 6.26158
52024.4 3.06658
52024.5 1.68467
52024.8 0.704126
52025.5 0.239102
52026.7 0.0704222
52029.3 0.0192688
52034.3 0.00517023
52044.4 0.00146631
52064.5 0.000511614
52104.9 0.000260978
52185.5 0.000186497
52346.9 0.000168665
52508.2 0.000254407
52588.9 0.000645887
52629.2 0.00220478
52649.4 0.00828237
52659.5 0.0313005
52662.0 0.0538700
52664.5 0.113856
52665.8 0.190377
52667.0 0.379920
52667.6 0.601141
52668.3 1.08359
52668.6 1.57727
52668.9 2.43717
52669.2 4.21314
52669.4 5.78197
52669.5 8.00850
52669.8 12.8796
52670.0 16.0172
52670.2 12.8795
52670.5 8.00840
52670.7 4.91851
52670.9 3.21443
52671.2 2.22571
52671.4 1.61838
52671.9 0.955722
52672.3 0.626431
52673.2 0.326697
52674.2 0.199554
52676.0 0.0964714
52677.8 0.0566480
52681.5 0.0262822
52685.2 0.0151563
52699.9 0.00399703
52729.4 0.00110035
52788.3 0.000361759
52906.2 0.000175757
53024.0 0.000147687
53083.0 0.000164480
53112.4 0.000253294
53127.2 0.000610789
53134.5 0.00202200
53138.2 0.00748836
53140.1 0.0280080
53141.0 0.100315
53141.4 0.325706
53141.7 0.888796
53141.8 1.96402
53141.9 5.56380
53142.0 11.1221
53142.1 5.55811
53142.3 1.19732
53142.5 0.456736
53142.8 0.147230
53143.6 0.0421085
53145.1 0.0113554
53148.0 0.00302532
53154.0 0.000868590
53165.8 0.000319130
53189.5 0.000182422
53237.0 0.000161071
53284.4 0.000234507
53308.2 0.000553980
53320.0 0.00182283
53326.0 0.00678217
53328.9 0.0257888
53330.4 0.0948831
53331.1 0.324130
53331.5 0.963876
53331.7 2.36998
53331.8 4.27901
53331.9 9.46395
53332.0 18.9292
53332.1 9.46398
53332.2 3.70662
53332.3 1.89781
53332.6 0.746929
53333.0 0.236160
53333.9 0.0674260
53335.7 0.0181126
53339.3 0.00476243
53346.4 0.00130174
53360.7 0.000420696
53389.2 0.000197973
53446.3 0.000142375
53560.5 0.000132037
53674.7 0.000144586
53731.8 0.000193825
53760.4 0.000384464
53774.6 0.00113662
53781.8 0.00409536
53785.3 0.0155468
53787.1 0.0581132
53788.0 0.205483
53788.5 0.660935
53788.7 1.71920
53788.8 3.44145
53788.9 8.66677
53789.0 17.3345
53789.1 8.66681
53789.2 2.98652
53789.4 1.32900
53789.7 0.464447
53790.2 0.138647
53791.3 0.0380058
53793.6 0.0100357
53798.1 0.00267077
53807.0 0.000775969
53824.9 0.000296027
53860.7 0.000176953
53932.2 0.000151167
54075.3 0.000156023
54361.5 0.000201823
54647.7 0.000349002
54790.8 0.000601180
54862.4 0.000937021
54898.1 0.00133991
54916.0 0.00202467
54925.0 0.00404367
54929.4 0.0114717
54931.7 0.0394523
54932.8 0.140013
54933.3 0.465433
54933.6 1.32842
54933.8 2.98075
54933.9 8.58232
54934.0 17.1640
54934.1 8.58235
54934.2 3.43383
54934.3 1.81515
54934.5 0.710350
54934.9 0.233500
54935.8 0.0677154
54937.4 0.0194564
54940.7 0.00638256
54947.3 0.00309533
54960.5 0.00256758
54987.0 0.00346518
55000.2 0.00443250
55013.4 0.00620411
55026.6 0.0116590
55033.2 0.0277439
55036.5 0.0841582
55038.2 0.278076
55039.0 0.872894
55039.4 2.27763
55039.6 4.69568
55039.8 11.9949
55039.9 19.0411
55040.0 23.9204
55040.2 11.9345
55040.3 6.60493
55040.4 4.01890
