Mo-95(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
957.168 6.58812
957.355 6.49273
957.730 6.41111
958.105 6.37586
958.854 6.34183
959.604 6.32196
961.103 6.29205
962.602 6.26482
965.600 6.20752
968.598 6.13885
971.596 6.04709
973.096 5.98550
974.595 5.90606
975.344 5.85676
976.094 5.79914
976.843 5.73228
977.593 5.65907
977.968 5.62509
978.342 5.60202
978.717 5.60989
979.092 5.70321
979.279 5.82527
979.467 6.05396
979.654 6.48928
979.841 7.36109
980.029 9.28377
980.122 11.1396
980.216 14.2814
980.310 20.0376
980.404 31.8054
980.450 42.5658
980.497 59.7720
980.544 88.5293
980.591 137.391
980.645 227.360
980.700 296.748
980.755 249.943
980.809 165.621
980.847 123.355
980.884 94.1896
980.922 74.1693
980.959 60.1505
981.034 42.6190
981.109 32.6165
981.184 26.3857
981.259 22.2499
981.409 17.2394
981.559 14.4099
981.709 12.6403
981.859 11.4485
982.009 10.6009
982.309 9.49019
982.608 8.80517
982.908 8.34534
983.208 8.01770
983.808 7.58446
984.407 7.31233
985.007 7.12581
985.607 6.98984
986.806 6.80372
988.005 6.68070
990.404 6.52281
992.803 6.41947
995.202 6.34072
999.999 6.21322
1000.00 6.21317
1000.01 6.21303
1000.01 6.21290
1000.02 6.21263
1000.04 6.21211
1000.09 6.21105
1000.17 6.20893
1000.35 6.20470
1000.69 6.19630
1001.38 6.17957
1002.75 6.14654
1005.50 6.08453
1006.87 6.06298
1007.56 6.06112
1008.24 6.07490
1008.93 6.12853
1009.27 6.19177
1009.62 6.31313
1009.96 6.57288
1010.13 6.82213
1010.30 7.24714
1010.47 8.06427
1010.56 8.78133
1010.65 9.89741
1010.73 11.8126
1010.82 15.4076
1010.86 18.4650
1010.90 23.0730
1010.95 30.2305
1010.99 41.0682
1011.04 62.1466
1011.10 76.1821
1011.16 62.1585
1011.21 41.0797
1011.26 28.8406
1011.31 21.4654
1011.36 16.9578
1011.41 14.1292
1011.51 10.8498
1011.60 9.17767
1011.70 8.20249
1011.80 7.59744
1011.99 6.90843
1012.19 6.54282
1012.38 6.32570
1012.77 6.08394
1013.16 5.95308
1013.55 5.86820
1014.33 5.75368
1015.10 5.66546
1015.88 5.58296
1017.44 5.40429
1018.22 5.29976
1019.00 5.18240
1019.77 5.05492
1020.55 4.93737
1020.94 4.90423
1021.33 4.92236
1021.72 5.06080
1022.11 5.49709
1022.50 6.76359
1022.69 8.19871
1022.89 10.9091
1023.08 16.6077
1023.18 21.8623
1023.27 30.4331
1023.37 45.6100
1023.42 57.6785
1023.47 74.4266
1023.52 99.3938
1023.57 136.208
1023.62 194.303
1023.66 282.533
1023.73 474.781
1023.80 621.047
1023.87 520.855
1023.94 343.659
1023.98 255.896
1024.03 195.936
1024.12 123.939
1024.21 86.2794
1024.30 64.7421
1024.39 51.0784
1024.48 41.9623
1024.66 30.9332
1024.85 24.6469
1025.03 20.7257
1025.39 16.1861
1025.75 13.7159
1026.12 12.1962
1026.48 11.1813
1026.84 10.4633
1027.57 9.53004
1028.29 8.96689
1029.75 8.38454
1030.47 8.26408
1031.20 8.24611
1031.92 8.36130
1032.65 8.70477
1033.01 9.03474
1033.38 9.55971
1033.74 10.4317
1034.10 11.9917
1034.46 15.1367
1034.65 18.0528
1034.83 22.8884
1035.01 31.8552
1035.10 39.4586
1035.19 50.9118
1035.28 69.6595
1035.37 102.008
1035.46 164.317
1035.51 215.823
1035.55 288.845
1035.63 457.540
1035.70 569.839
1035.77 457.541
1035.85 288.859
1035.89 214.481
1035.94 163.378
1036.03 101.523
1036.12 69.1065
1036.21 50.5523
1036.30 39.0934
1036.39 31.5711
1036.58 22.7048
1036.76 17.8461
1036.94 14.9335
1037.30 11.7392
1037.67 10.1183
1038.03 9.18555
1038.39 8.59591
1038.75 8.19752
1039.48 7.70383
1040.21 7.41677
1040.93 7.23098
1041.66 7.10118
1043.11 6.93060
1044.57 6.82158
1046.02 6.74408
1047.47 6.68504
1050.38 6.59934
1053.28 6.54318
1054.73 6.52892
1055.46 6.52933
1056.19 6.54098
1056.91 6.57943
1057.28 6.62253
1057.64 6.70342
1058.00 6.87366
1058.18 7.03678
1058.37 7.31549
1058.55 7.85474
1058.64 8.33217
1058.73 9.08352
1058.82 10.3925
1058.91 12.9116
1058.96 15.1410
1059.00 18.5153
1059.05 23.9118
1059.09 32.6281
1059.15 48.5275
1059.20 58.8813
1059.26 48.2194
1059.31 32.6274
1059.37 21.5591
1059.43 15.8273
1059.50 12.7133
1059.56 10.9101
1059.62 9.75488
1059.68 8.99805
1059.80 8.08050
1059.93 7.57093
1060.05 7.26404
1060.30 6.92534
1060.54 6.75141
1060.79 6.65049
1061.28 6.54170
1061.77 6.48579
1062.27 6.45185
1063.25 6.41147
1064.24 6.38629
1065.22 6.36746
1067.20 6.33800
1071.14 6.29126
1075.08 6.25045
1082.97 6.17456
1090.85 6.09873
1098.74 6.01631
1106.62 5.91958
1110.57 5.86242
1114.51 5.79723
1116.48 5.76188
1118.45 5.72811
1119.44 5.71692
1120.42 5.72496
1120.92 5.75523
1121.16 5.79003
1121.41 5.85519
1121.66 5.99112
1121.78 6.11764
1121.90 6.32882
1122.02 6.71625
1122.09 7.04478
1122.15 7.53287
1122.21 8.32591
1122.27 9.66091
1122.33 12.1708
1122.39 16.9550
1122.45 23.7841
1122.50 28.2084
1122.55 23.6539
1122.61 16.9581
1122.65 13.2733
1122.69 10.9975
1122.74 9.51357
1122.78 8.55994
1122.86 7.43082
1122.95 6.83245
1123.03 6.48082
1123.12 6.25745
1123.29 6.00027
1123.46 5.86261
1123.63 5.77939
1123.97 5.68542
1124.31 5.63328
1124.65 5.59871
1125.33 5.55123
1126.69 5.48249
1128.05 5.41917
1130.77 5.27745
1133.49 5.09598
1134.85 4.98375
1136.21 4.85427
1137.57 4.70898
1138.92 4.56458
1139.60 4.51219
1140.28 4.50457
1140.96 4.60662
1141.64 4.98729
1141.98 5.41226
1142.32 6.15845
1142.66 7.51078
1143.00 10.1087
1143.34 15.5949
1143.51 20.7098
1143.68 29.1015
1143.85 43.8541
1143.94 55.5852
1144.02 72.2666
1144.11 96.7164
1144.19 133.698
1144.28 191.132
1144.36 279.347
1144.48 468.812
1144.60 614.334
1144.72 517.508
1144.84 341.088
1144.94 236.796
1145.04 170.717
1145.14 128.593
1145.24 100.742
1145.44 67.8631
1145.64 50.1330
1145.84 39.3969
1146.04 32.4413
1146.44 24.1410
1146.84 19.5080
1147.23 16.6331
1147.63 14.7001
1148.03 13.3249
1148.83 11.5172
1149.63 10.3980
1150.43 9.64262
1151.23 9.10115
1152.82 8.37936
1154.42 7.92159
1156.02 7.60519
1157.61 7.37302
1160.81 7.05379
1162.40 6.94046
1164.00 6.85070
1165.60 6.78777
1166.40 6.77274
1167.19 6.78034
1167.99 6.84022
1168.39 6.91638
1168.79 7.06559
1168.99 7.19393
1169.19 7.38789
1169.39 7.70056
1169.59 8.23928
1169.79 9.28975
1169.89 10.2263
1169.99 11.7120
1170.09 14.3222
1170.19 19.4170
1170.24 23.9313
1170.29 31.0197
1170.34 42.6348
1170.39 61.4282
1170.44 94.1856
1170.50 115.948
1170.56 94.1985
1170.61 61.4419
1170.68 38.5157
1170.74 26.5071
1170.81 19.9319
1170.87 16.1029
1170.93 13.6427
1171.00 12.0047
1171.12 10.0500
1171.25 8.96055
1171.38 8.30229
1171.63 7.57128
1171.89 7.19588
1172.14 6.97596
1172.40 6.83458
1172.65 6.73740
1173.16 6.61200
1173.67 6.53404
1174.69 6.43691
1175.71 6.37227
1176.73 6.32082
1178.77 6.23342
1182.84 6.07083
1186.92 5.88757
1188.96 5.77658
1191.00 5.64383
1193.03 5.47834
1195.07 5.26308
1196.09 5.12930
1197.11 4.97383
1198.13 4.79671
1199.15 4.61318
1199.66 4.53873
1200.17 4.50897
1200.68 4.59306
1201.19 4.97255
1201.44 5.41518
1201.70 6.20674
1201.95 7.66084
1202.21 10.4692
1202.33 12.8805
1202.46 16.4701
1202.59 22.1264
1202.72 31.3741
1202.84 47.8491
1202.91 61.0314
1202.97 79.5223
1203.03 107.136
1203.10 148.377
1203.16 213.746
1203.22 314.565
1203.31 529.425
1203.40 697.486
1203.49 588.409
1203.58 388.239
1203.64 284.073
1203.70 214.166
1203.76 166.524
1203.83 133.342
1203.95 91.8047
1204.07 68.4083
1204.20 53.7779
1204.32 44.1458
1204.57 32.4684
1204.82 25.8381
1205.07 21.6956
1205.32 18.8873
1205.57 16.8935
1206.06 14.2671
1206.56 12.6404
1207.06 11.5454
1207.55 10.7631
1208.55 9.72670
1209.54 9.07518
1210.54 8.62938
1211.53 8.30559
1211.53 8.30502
1211.54 8.30334
1211.54 8.30194
1211.55 8.29914
1211.57 8.29329
1211.62 8.28169
1211.70 8.25916
1211.87 8.21531
1212.20 8.13338
1212.86 7.98853
1214.20 7.75693
1216.86 7.43926
1219.53 7.23002
1222.19 7.08046
1227.52 6.87742
1232.85 6.74241
1238.18 6.64314
1243.50 6.56493
1254.16 6.44414
1264.82 6.34856
1275.48 6.26470
1280.81 6.22495
1286.13 6.18691
1288.80 6.17012
1291.46 6.16025
1292.79 6.16505
1293.46 6.17502
1294.13 6.19735
1294.79 6.24998
1295.13 6.30361
1295.46 6.40045
1295.79 6.59894
1295.96 6.78634
1296.12 7.10289
1296.29 7.70732
1296.37 8.23168
1296.46 9.05520
1296.54 10.4692
1296.62 13.0823
1296.67 15.3234
1296.71 18.6024
1296.75 23.7916
1296.79 31.6412
1296.85 47.0439
1296.90 57.3466
1296.96 47.0565
1297.01 31.6564
1297.05 23.5015
1297.10 18.3243
1297.14 15.0167
1297.18 12.8753
1297.27 10.3204
1297.35 8.95723
1297.44 8.15363
1297.52 7.64296
1297.69 7.05717
1297.86 6.74743
1298.03 6.56410
1298.37 6.36655
1298.71 6.26703
1299.05 6.20953
1299.73 6.14720
1300.41 6.11405
1301.09 6.09286
1302.45 6.06497
1305.18 6.02725
1307.90 5.99479
1313.34 5.92705
1318.78 5.84464
1324.23 5.73179
1326.95 5.65392
1329.67 5.55007
1331.03 5.48287
1332.39 5.40051
1333.75 5.29696
1335.11 5.16390
1335.79 5.08336
1336.47 4.99366
1337.15 4.89970
1337.83 4.82339
1338.17 4.81341
1338.51 4.85428
1338.85 5.00834
1339.19 5.43138
1339.53 6.57522
1339.70 7.81618
1339.87 10.0995
1340.04 14.6903
1340.13 18.7919
1340.21 25.2603
1340.30 36.0534
1340.38 55.3684
1340.43 71.0720
1340.47 92.8180
1340.51 124.828
1340.55 169.580
1340.63 285.250
1340.70 374.764
1340.77 316.891
1340.85 211.144
1340.92 136.046
1341.00 93.3740
1341.08 68.4502
1341.15 53.1373
1341.23 42.8995
1341.31 35.8212
1341.46 26.9637
1341.62 21.7449
1341.77 18.4262
1342.08 14.5130
1342.38 12.3501
1342.69 11.0057
1343.00 10.1004
1343.30 9.45437
1343.92 8.60099
1344.53 8.06705
1345.15 7.70338
1345.76 7.44031
1346.99 7.08532
1348.22 6.85619
1349.44 6.69508
1350.67 6.57482
1353.13 6.40499
1355.58 6.29122
1356.81 6.25148
1358.04 6.23312
1358.65 6.24688
1358.96 6.27005
1359.27 6.31858
1359.57 6.42619
1359.73 6.53091
1359.88 6.70958
1360.03 7.05195
1360.11 7.35035
1360.19 7.81024
1360.26 8.59041
1360.34 10.0004
1360.38 11.2032
1360.42 12.9322
1360.45 15.5339
1360.49 19.4510
1360.55 27.5159
1360.60 32.9202
1360.65 27.5234
1360.71 19.4581
1360.76 14.5230
1360.81 11.6760
1360.86 9.99489
1360.91 8.96534
1361.01 7.80859
1361.11 7.22375
1361.21 6.88998
1361.32 6.68204
1361.52 6.44677
1361.72 6.32221
1361.92 6.24793
1362.33 6.16443
1363.14 6.08777
1363.94 6.04697
1365.56 5.99273
1367.18 5.94981
1370.41 5.87361
1373.65 5.80125
1376.88 5.72926
1380.12 5.65857
1381.74 5.62808
1383.35 5.61570
1384.16 5.63539
1384.57 5.66523
1384.97 5.72698
1385.38 5.86557
1385.58 6.00159
1385.78 6.23925
1385.98 6.70388
1386.08 7.11981
1386.18 7.79022
1386.29 8.96481
1386.39 11.2745
1386.44 13.3624
1386.49 16.6030
1386.54 22.0866
1386.59 31.1467
1386.64 46.5137
1386.70 56.7404
1386.76 46.5100
1386.81 31.1397
1386.88 20.3909
1386.94 14.7752
1387.00 11.7052
1387.06 9.89693
1387.13 8.75752
1387.19 7.99843
1387.32 7.09164
1387.44 6.58518
1387.57 6.27840
1387.82 5.93590
1388.07 5.75805
1388.32 5.65214
1388.82 5.53310
1389.32 5.46612
1389.83 5.42066
1390.83 5.35550
1392.84 5.25484
1394.85 5.15823
1398.86 4.93754
1402.88 4.64946
1404.89 4.46767
1406.90 4.25284
1408.91 4.00116
1410.92 3.72394
1411.92 3.59515
1412.93 3.50864
1413.93 3.54166
1414.93 3.90270
1415.44 4.37155
1415.94 5.24235
1416.44 6.88452
1416.94 10.1325
1417.19 12.9279
1417.44 17.1458
1417.70 23.7679
1417.95 34.7176
1418.20 54.1034
1418.32 69.6631
1418.45 91.6800
1418.57 124.312
1418.70 173.425
1418.83 250.584
1418.95 370.356
1419.13 626.519
1419.30 828.814
1419.48 701.454
1419.65 464.692
1419.79 333.011
1419.92 245.869
1420.06 188.232
1420.19 149.267
1420.46 101.515
1420.73 75.0271
1421.00 58.7270
1421.27 48.0234
1421.81 35.1269
1422.35 27.8449
1422.88 23.2867
1423.42 20.2002
1423.96 18.0002
1425.04 15.0948
1426.12 13.2892
1427.19 12.0688
1428.27 11.1938
1430.42 10.0321
1432.58 9.31328
1433.66 9.06633
1434.19 8.97401
1434.73 8.91464
1435.27 8.92017
1435.54 8.97607
1435.81 9.11190
1436.08 9.43099
1436.21 9.74349
1436.35 10.2723
1436.48 11.2659
1436.55 12.1028
1436.62 13.3741
1436.69 15.4571
1436.75 19.0138
1436.82 25.6714
1436.89 38.8078
1436.94 57.0685
1437.00 69.2528
1437.06 57.0804
1437.11 38.8103
1437.17 26.6448
1437.23 20.0282
1437.29 16.2974
1437.35 14.0508
1437.41 12.6117
1437.47 11.6405
1437.59 10.4563
1437.71 9.78955
1437.83 9.37585
1438.07 8.90611
1438.31 8.65050
1438.55 8.49072
1439.03 8.29708
1439.51 8.17582
1439.99 8.08656
1440.95 7.95133
1442.87 7.75324
1444.79 7.59895
1448.62 7.35844
1452.46 7.17266
1460.13 6.88925
1467.80 6.65971
1467.80 6.65965
1467.81 6.65945
1467.82 6.65925
1467.83 6.65888
1467.86 6.65810
1467.91 6.65655
1468.02 6.65344
1468.23 6.64725
1468.66 6.63488
1469.52 6.61008
1471.24 6.55997
1474.68 6.45520
1478.12 6.33783
1481.56 6.19546
1483.28 6.10813
1485.00 6.00395
1486.72 5.87519
1488.44 5.71012
1489.30 5.60914
1490.16 5.49369
1491.02 5.36557
1491.88 5.24039
1492.31 5.19662
1492.74 5.19343
1493.17 5.28767
1493.60 5.62519
1494.03 6.63938
1494.25 7.78997
1494.46 9.96247
1494.68 14.4378
1494.79 18.5309
1494.89 25.0165
1495.00 36.1276
1495.11 56.2449
1495.16 72.8309
1495.22 96.7806
1495.27 131.928
1495.32 182.239
1495.41 307.542
1495.50 405.699
1495.59 344.339
1495.68 230.045
1495.75 162.393
1495.82 119.379
1495.90 91.1645
1495.97 72.5602
1496.11 50.1494
1496.26 37.8685
1496.40 30.4113
1496.55 25.5245
1496.84 19.6688
1497.13 16.3797
1497.42 14.3189
1497.71 12.9257
1498.00 11.9298
1498.58 10.6142
1499.16 9.79261
1499.74 9.23484
1500.32 8.83351
1501.48 8.29433
1502.64 7.94994
1503.80 7.71012
1504.95 7.53312
1507.27 7.28698
1509.59 7.12151
1514.23 6.90608
1518.87 6.76448
1523.51 6.65809
1532.78 6.49356
1542.06 6.35264
1551.34 6.20809
1555.97 6.12677
1560.61 6.03481
1562.93 5.98481
1565.25 5.93717
1566.41 5.92232
1566.99 5.92319
1567.57 5.93820
1568.15 5.98852
1568.44 6.04555
1568.73 6.15273
1569.02 6.37665
1569.16 6.58763
1569.31 6.94386
1569.45 7.60925
1569.53 8.18349
1569.60 9.05554
1569.67 10.5078
1569.74 13.0569
1569.82 18.0301
1569.85 22.2816
1569.89 28.4361
1569.94 42.0111
1570.00 51.0538
1570.06 42.0282
1570.11 28.4547
1570.16 20.2058
1570.22 15.4569
1570.27 12.5569
1570.32 10.7705
1570.42 8.75456
1570.52 7.73157
1570.63 7.14676
1570.73 6.78222
1570.94 6.37136
1571.14 6.15382
1571.35 6.02440
1571.76 5.87956
1572.17 5.80046
1572.58 5.74952
1573.40 5.68516
1574.23 5.65181
1574.64 5.65090
1575.05 5.67249
1575.46 5.74730
1575.67 5.83139
1575.87 5.98605
1576.08 6.30203
1576.18 6.59144
1576.28 7.05922
1576.38 7.89822
1576.49 9.58212
1576.54 11.1344
1576.59 13.5912
1576.64 17.7463
1576.69 24.9233
1576.75 36.5748
1576.80 44.3175
1576.85 36.5665
1576.91 24.9066
1576.96 17.9360
1577.01 13.8744
1577.05 11.3643
1577.10 9.80729
1577.20 8.03417
1577.30 7.13300
1577.39 6.60699
1577.49 6.27664
1577.68 5.89952
1577.88 5.69461
1578.07 5.56832
1578.46 5.41666
1578.84 5.32228
1579.23 5.25081
1580.00 5.13259
1581.55 4.90659
1583.10 4.64469
1583.87 4.49492
1584.65 4.33745
1585.42 4.19233
1586.20 4.12745
1586.58 4.18551
1586.97 4.38826
1587.36 4.89314
1587.74 6.07839
1588.13 8.99308
1588.33 11.9949
1588.52 17.2605
1588.62 21.4484
1588.71 27.3728
1588.81 36.0136
1588.91 48.9217
1589.00 69.4890
1589.10 103.214
1589.20 162.620
1589.29 267.525
1589.40 453.932
1589.50 600.647
1589.61 510.722
1589.71 339.482
1589.80 239.306
1589.88 175.314
1589.97 133.329
1590.05 105.530
1590.22 72.0101
1590.39 53.5965
1590.57 42.3948
1590.74 35.0436
1591.08 26.2391
1591.42 21.2671
1591.76 18.1561
1592.10 16.0440
1592.44 14.5374
1593.13 12.5398
1593.81 11.2940
1594.49 10.4483
1595.18 9.83921
1596.54 9.02340
1597.91 8.50420
1599.28 8.14441
1600.64 7.88031
1603.38 7.51643
1606.11 7.27512
1608.84 7.10083
1611.57 6.96688
1617.04 6.76835
1622.51 6.61996
1633.44 6.38266
1644.37 6.14872
1649.84 6.00717
1655.30 5.82617
1658.04 5.71030
1660.77 5.56740
1663.50 5.38405
1666.23 5.13746
1667.60 4.97890
1668.97 4.78807
1670.33 4.55699
1671.70 4.28426
1672.38 4.14007
1673.07 4.01036
1673.75 3.94159
1674.43 4.06668
1674.78 4.31047
1675.12 4.81558
1675.46 5.83744
1675.80 7.94644
1675.97 9.81228
1676.14 12.6717
1676.31 17.2257
1676.48 24.8008
1676.65 38.4501
1676.74 49.5365
1676.82 65.2789
1676.91 88.8867
1677.00 124.595
1677.08 180.637
1677.17 269.028
1677.28 458.191
1677.40 608.545
1677.52 519.037
1677.64 345.967
1677.74 239.089
1677.84 172.045
1677.95 129.670
1678.05 101.810
1678.25 69.0477
1678.46 51.3319
1678.67 40.6495
1678.87 33.6748
1679.28 25.3481
1679.70 20.6571
1680.11 17.7141
1680.52 15.7206
1680.93 14.2954
1681.75 12.4019
1682.58 11.2163
1683.40 10.4087
1684.22 9.82529
1685.87 9.04088
1687.52 8.53937
1689.16 8.19082
1690.81 7.93470
1694.10 7.58420
1695.75 7.46164
1697.40 7.36673
1699.04 7.30420
1699.87 7.29306
1700.69 7.30969
1701.10 7.33775
1701.51 7.39048
1701.93 7.48769
1702.34 7.67404
1702.54 7.83282
1702.75 8.07307
1702.95 8.45735
1703.16 9.11747
1703.37 10.4008
1703.47 11.5425
1703.57 13.3737
1703.67 16.5621
1703.78 22.7746
1703.83 28.3355
1703.88 36.8838
1703.93 50.7943
1703.98 73.7171
1704.04 113.500
1704.10 139.919
1704.16 113.486
1704.22 73.6980
1704.28 47.4655
1704.34 33.1985
1704.40 25.0188
1704.46 20.0374
1704.52 16.7802
1704.58 14.6154
1704.70 11.9687
1704.82 10.4723
1704.94 9.56081
1705.18 8.54450
1705.42 8.01810
1705.66 7.71052
1705.90 7.51409
1706.14 7.38049
1706.63 7.21161
1707.11 7.11061
1708.07 6.99333
1709.03 6.92319
1710.00 6.87281
1711.92 6.79765
1713.85 6.73779
1715.77 6.68521
1719.62 6.59067
1727.32 6.41474
1735.03 6.22463
1742.73 5.97732
1746.58 5.80754
1750.43 5.57916
1752.36 5.43021
1754.28 5.24678
1756.21 5.01533
1758.13 4.71836
1759.09 4.54020
1760.06 4.34425
1761.02 4.14562
1761.98 4.00269
1762.46 4.00659
1762.95 4.13906
1763.43 4.54848
1763.91 5.59505
1764.15 6.62062
1764.39 8.29295
1764.63 11.1180
1764.87 16.1207
1764.99 20.1304
1765.11 25.7622
1765.23 33.9623
1765.35 46.3253
1765.47 65.9562
1765.59 98.1002
1765.71 153.633
1765.83 251.647
1765.97 429.712
1766.10 574.402
1766.23 492.485
1766.37 330.191
1766.46 245.604
1766.56 187.575
1766.65 147.522
1766.74 119.332
1766.93 83.8303
1767.11 63.3580
1767.30 50.5082
1767.49 41.8939
1767.86 31.3462
1768.23 25.2910
1768.60 21.4627
1768.97 18.8533
1769.35 16.9774
1770.09 14.4840
1770.84 12.9234
1771.58 11.8612
1772.32 11.0973
1773.81 10.0755
1775.30 9.42763
1776.79 8.98279
1778.28 8.66102
1778.28 8.66065
1778.29 8.65972
1778.29 8.65879
1778.30 8.65713
1778.32 8.65362
1778.36 8.64683
1778.43 8.63322
1778.58 8.60658
1778.88 8.55554
1779.48 8.46181
1780.68 8.30401
1781.88 8.18154
1783.08 8.09686
1784.28 8.06966
1784.88 8.09870
1785.48 8.19108
1785.78 8.28327
1786.08 8.43295
1786.38 8.68555
1786.68 9.14271
1786.98 10.0717
1787.13 10.9333
1787.28 12.3721
1787.43 15.0266
1787.50 17.2736
1787.58 20.6984
1787.65 26.2432
1787.73 35.9208
1787.80 54.3376
1787.84 69.4571
1787.88 90.8014
1787.94 140.946
1788.00 173.601
1788.06 140.155
1788.12 90.8847
1788.18 62.3321
1788.23 45.2372
1788.28 34.6288
1788.33 27.7804
1788.44 19.8874
1788.54 15.8331
1788.65 13.4620
1788.75 11.9876
1788.96 10.3042
1789.17 9.42141
1789.38 8.90033
1789.59 8.56589
1789.79 8.33825
1790.21 8.05130
1790.63 7.88190
1791.05 7.77021
1791.46 7.69094
1792.30 7.58324
1793.14 7.51077
1794.81 7.41177
1796.48 7.34085
1798.15 7.28390
1801.49 7.19298
1804.83 7.12054
1808.17 7.06000
1814.85 6.96252
1821.53 6.88632
1828.22 6.82659
1831.56 6.80492
1834.90 6.79837
1836.57 6.81365
1837.40 6.83521
1838.24 6.87929
1839.07 6.97852
1839.49 7.07809
1839.91 7.25652
1840.12 7.40389
1840.33 7.62348
1840.54 7.97062
1840.74 8.56179
1840.95 9.70296
1841.06 10.7197
1841.16 12.3296
1841.27 15.1499
1841.37 20.5632
1841.42 25.3148
1841.47 32.7102
1841.53 44.6984
1841.58 64.3813
1841.64 99.1091
1841.70 122.305
1841.76 99.0690
1841.82 64.3317
1841.87 46.7737
1841.91 35.5374
1841.96 27.9933
1842.00 23.0224
1842.09 16.9968
1842.18 13.7308
1842.27 11.7862
1842.36 10.5423
1842.53 9.11296
1842.71 8.34842
1842.89 7.89556
1843.07 7.60557
1843.24 7.40967
1843.60 7.16667
1843.96 7.02827
1844.67 6.88312
1845.38 6.81133
1846.09 6.76987
1847.51 6.72493
1848.93 6.70319
1850.35 6.69988
1851.06 6.71361
1851.77 6.76527
1852.13 6.83909
1852.48 7.03267
1852.66 7.26999
1852.75 7.48031
1852.84 7.81119
1852.93 8.38718
1853.02 9.49301
1853.06 10.4689
1853.10 11.9402
1853.15 14.2821
1853.19 18.0430
1853.25 24.9144
1853.30 29.5198
1853.35 24.9671
1853.41 18.1082
1853.44 14.9778
1853.48 12.8221
1853.55 10.3089
1853.62 9.02402
1853.69 8.30011
1853.76 7.85760
1853.83 7.56909
1853.97 7.22968
1854.11 7.04572
1854.25 6.93499
1854.53 6.81393
1855.09 6.71526
1855.65 6.67511
1856.76 6.63960
1857.88 6.62153
1860.12 6.59854
1862.36 6.58081
1871.30 6.52007
1880.25 6.46090
1889.19 6.39765
1898.14 6.32576
1907.09 6.23917
1911.56 6.18820
1916.03 6.13360
1918.27 6.11000
1919.39 6.10341
1920.51 6.10675
1921.63 6.13640
1922.19 6.17597
1922.74 6.25599
1923.30 6.43441
1923.58 6.61170
1923.86 6.92460
1924.14 7.55340
1924.28 8.13203
1924.42 9.08408
1924.56 10.8364
1924.63 12.3089
1924.70 14.5370
1924.77 18.1089
1924.84 24.2547
1924.91 35.7045
1924.98 57.6900
1925.04 88.6081
1925.10 109.181
1925.16 88.6831
1925.22 57.7823
1925.27 40.7434
1925.32 30.2791
1925.37 23.6358
1925.41 19.2719
1925.51 14.1509
1925.61 11.4791
1925.70 9.89902
1925.80 8.91041
1925.99 7.77816
1926.18 7.17727
1926.38 6.82182
1926.57 6.59351
1926.76 6.43816
1927.15 6.24233
1927.53 6.12668
1928.30 5.99536
1929.07 5.91867
1929.85 5.86349
1931.39 5.77647
1932.93 5.69695
1934.47 5.61411
1937.55 5.41783
1939.09 5.29610
1940.63 5.15347
1942.18 4.98801
1943.72 4.80895
1944.49 4.72858
1945.26 4.67940
1946.03 4.71483
1946.80 4.97559
1947.57 5.89150
1947.96 6.98511
1948.34 9.10249
1948.73 13.5645
1948.92 17.6720
1949.11 24.2490
1949.30 35.5284
1949.50 56.1214
1949.59 73.1744
1949.69 97.5479
1949.79 133.240
1949.88 185.377
1950.04 315.002
1950.20 418.934
1950.36 358.394
1950.52 240.071
1950.69 155.997
1950.85 107.811
1951.02 79.4682
1951.19 61.8526
1951.35 50.1134
1951.52 41.9980
1951.85 31.6828
1952.19 25.6012
1952.52 21.6830
1953.19 17.0453
1953.85 14.4557
1954.52 12.8382
1955.18 11.7443
1955.85 10.9628
1957.18 9.94064
1957.85 9.60356
1958.52 9.35641
1959.18 9.21372
1959.51 9.20566
1959.85 9.28173
1960.18 9.54183
1960.35 9.82592
1960.51 10.3313
1960.68 11.3202
1960.76 12.1808
1960.85 13.5243
1960.93 15.7979
1961.01 19.8891
1961.06 23.2968
1961.10 28.1409
1961.14 35.5294
1961.18 46.2412
1961.24 69.0652
1961.30 83.9280
1961.36 68.6555
1961.42 46.2093
1961.46 36.1335
1961.50 29.1078
1961.57 20.8671
1961.65 16.5109
1961.72 14.0563
1961.80 12.5190
1961.87 11.5209
1962.02 10.3284
1962.18 9.66421
1962.33 9.25551
1962.63 8.79064
1962.93 8.53392
1963.23 8.36977
1963.83 8.16207
1964.44 8.02645
1965.04 7.92407
1966.24 7.76904
1967.45 7.64987
1968.66 7.55220
1971.07 7.39744
1975.89 7.18173
1980.71 7.03359
1985.53 6.92185
1990.36 6.83152
2000.00 6.68407
2011.97 6.51736
2017.95 6.42376
2023.94 6.30861
2029.92 6.14787
2032.92 6.03449
2035.91 5.88061
2037.40 5.78001
2038.90 5.65611
2040.40 5.50026
2041.89 5.30140
2042.64 5.18320
2043.39 5.05467
2044.14 4.92752
2044.88 4.84430
2045.26 4.85809
2045.63 4.96384
2046.01 5.26469
2046.38 6.00802
2046.75 7.87429
2046.94 9.79549
2047.13 13.1670
2047.31 19.5261
2047.41 24.9036
2047.50 32.8122
2047.60 45.1516
2047.69 64.7863
2047.78 98.0039
2047.88 153.788
2047.99 262.240
2048.10 350.070
2048.21 301.117
2048.33 202.914
2048.45 129.657
2048.58 89.1270
2048.70 65.5683
2048.82 51.1668
2048.95 41.6405
2049.07 35.1093
2049.32 26.8417
2049.57 21.9852
2049.82 18.8597
