Cd-112(n,tot) ENDF/B-VII.1
443.236 570.347
443.274 388.465
443.311 282.141
443.349 215.212
443.386 170.489
443.461 116.315
443.536 85.9066
443.610 67.0555
443.760 45.6844
443.910 34.3271
444.059 27.4939
444.209 23.0130
444.359 19.8881
444.658 15.8748
444.957 13.4492
445.256 11.8449
445.555 10.7144
446.154 9.23966
446.752 8.32934
447.351 7.71622
447.949 7.27820
449.146 6.70308
449.745 6.51186
450.343 6.37081
450.942 6.28892
451.241 6.28492
451.540 6.33209
451.839 6.49726
451.989 6.68395
452.139 7.03442
452.288 7.77083
452.363 8.47247
452.438 9.67543
452.513 11.9815
452.550 14.0125
452.587 17.2370
452.625 22.7697
452.662 33.3107
452.681 42.4206
452.700 56.3763
452.718 78.5298
452.737 113.990
452.760 179.022
452.783 222.127
452.806 178.721
452.829 113.984
452.852 72.3203
452.875 49.0903
452.898 35.6392
452.921 27.4538
452.944 22.1357
452.967 18.5409
453.013 14.1373
453.060 11.6551
453.106 10.1276
453.198 8.42757
453.290 7.55016
453.382 7.03828
453.474 6.71193
453.566 6.48986
453.751 6.21225
453.935 6.04830
454.303 5.86319
454.672 5.75800
455.040 5.68649
455.777 5.58783
456.514 5.51676
457.251 5.45972
458.726 5.36946
460.200 5.29881
461.674 5.24098
464.622 5.15078
467.570 5.08293
470.518 5.02958
476.415 4.95011
482.311 4.89267
488.207 4.84828
500.000 4.78169
516.475 4.71380
532.949 4.65896
541.186 4.63384
549.424 4.60969
553.542 4.59818
557.661 4.58803
559.720 4.58481
561.780 4.58693
562.809 4.59533
563.324 4.60521
563.839 4.62448
564.354 4.66711
564.611 4.70989
564.869 4.78751
564.997 4.85227
565.126 4.95004
565.255 5.10746
565.383 5.38470
565.448 5.61024
565.512 5.94200
565.576 6.46021
565.641 7.33110
565.705 8.96607
565.737 10.3764
565.769 12.5610
565.802 16.2104
565.834 22.8623
565.850 28.3565
565.866 36.4108
565.882 48.5003
565.898 66.5046
565.921 103.816
565.944 128.570
565.967 103.646
565.990 66.5089
566.011 44.2025
566.032 31.1393
566.053 23.2676
566.074 18.3401
566.116 12.8258
566.158 10.0285
566.199 8.43249
566.241 7.44108
566.325 6.32965
566.409 5.75393
566.493 5.41894
566.576 5.20670
566.660 5.06416
566.828 4.89010
566.995 4.79203
567.163 4.73127
567.330 4.69096
567.665 4.64229
568.000 4.61494
568.670 4.58630
569.340 4.57176
570.010 4.56287
571.351 4.55189
574.031 4.53866
576.711 4.52853
582.072 4.51020
587.432 4.49216
598.153 4.45473
608.874 4.41418
630.317 4.31841
651.759 4.19012
662.480 4.10531
673.201 3.99808
683.922 3.85602
694.643 3.65548
700.004 3.51930
705.364 3.34524
710.725 3.11406
716.085 2.79152
718.766 2.57751
721.446 2.31225
724.126 1.97797
726.806 1.55472
728.147 1.30808
729.487 1.04945
730.827 0.818575
731.497 0.747399
731.832 0.735758
732.167 0.748985
732.502 0.797202
732.837 0.894800
733.172 1.06277
733.507 1.33195
733.675 1.51843
733.842 1.74942
734.177 2.38789
734.512 3.36481
734.847 4.87659
735.182 7.26916
735.517 11.1853
735.852 17.9250
736.020 23.1449
736.187 30.3921
736.355 40.7518
736.522 56.0745
736.690 79.7839
736.857 118.646
737.025 187.385
737.109 242.651
737.192 322.105
737.276 440.767
737.360 624.505
737.444 919.894
737.527 1398.38
737.633 2321.67
737.738 3014.73
737.843 2504.11
737.949 1621.51
738.020 1188.94
738.091 890.728
738.163 686.152
738.234 543.222
738.376 364.606
738.519 263.088
738.661 200.215
738.804 158.678
739.089 108.773
739.374 80.8898
739.659 63.6182
739.944 52.0919
740.229 43.9710
740.799 33.4548
741.369 27.0677
741.940 22.8417
742.510 19.8688
743.650 16.0065
744.790 13.6364
745.930 12.0480
747.071 10.9154
749.351 9.41620
751.631 8.47343
753.912 7.82767
756.192 7.35819
760.753 6.72106
765.314 6.30768
769.875 6.01630
774.436 5.79843
783.558 5.49016
792.680 5.27693
797.240 5.19138
801.801 5.11617
804.082 5.08273
806.362 5.05481
807.503 5.04681
808.643 5.05457
809.213 5.07944
809.498 5.10794
809.783 5.16251
810.068 5.28092
810.211 5.39757
810.353 5.60513
810.424 5.77520
810.496 6.02724
810.567 6.42312
810.638 7.09451
810.709 8.37142
810.745 9.48593
810.781 11.2423
810.816 14.2367
810.852 19.8467
810.870 24.6225
810.888 31.8311
810.905 43.0575
810.923 60.6281
810.946 93.9751
810.969 116.187
810.992 93.9669
811.015 60.6175
811.033 42.8122
811.051 31.5728
811.069 24.3867
811.087 19.6412
811.123 14.0846
811.159 11.1337
811.195 9.39620
811.231 8.29872
811.303 7.04343
811.375 6.38148
811.447 5.99186
811.520 5.74286
811.592 5.57450
811.736 5.36732
811.880 5.24929
812.168 5.12579
812.456 5.06474
812.744 5.02920
813.321 4.98949
814.474 4.95100
815.626 4.92778
817.932 4.89245
820.237 4.86158
824.849 4.80381
829.460 4.74798
838.682 4.63642
847.904 4.51822
857.126 4.38397
866.348 4.21945
870.960 4.11897
875.571 4.00201
877.876 3.93835
879.029 3.90723
880.182 3.88013
881.335 3.86650
881.911 3.87359
882.487 3.90462
882.776 3.93852
883.064 3.99635
883.352 4.09849
883.640 4.29236
883.784 4.45783
883.928 4.71060
884.072 5.12160
884.217 5.85145
884.289 6.44845
884.361 7.33038
884.433 8.71435
884.505 11.0549
884.577 15.4869
884.613 19.3377
884.649 25.3774
884.685 35.5670
884.721 54.4920
884.739 70.4258
884.757 94.2193
884.775 130.772
884.793 187.092
884.817 297.121
884.841 370.442
884.865 297.046
884.889 186.996
884.909 126.260
884.929 88.6933
884.948 65.0962
884.968 49.7249
885.008 31.9410
885.047 22.6509
885.087 17.2273
885.126 13.8199
885.205 9.94351
885.284 7.90971
885.362 6.71612
885.441 5.95481
885.520 5.44058
885.678 4.80814
885.836 4.44749
885.993 4.22105
886.151 4.06840
886.466 3.87851
886.782 3.76553
887.413 3.63325
888.043 3.55079
888.674 3.48737
889.936 3.38106
891.198 3.28448
891.828 3.23996
892.459 3.20268
893.090 3.18639
893.405 3.19906
893.721 3.24680
894.036 3.38200
894.194 3.52926
894.352 3.80361
894.509 4.37980
894.588 4.93060
894.667 5.87689
894.746 7.70287
894.785 9.31784
894.825 11.8952
894.864 16.3663
894.904 24.9711
894.923 32.5007
894.943 44.1801
894.963 63.0242
894.982 93.7776
895.006 148.512
895.029 184.841
895.052 148.343
895.076 93.8743
895.103 54.7174
895.130 34.7793
895.158 24.0808
895.185 17.8589
895.212 13.9733
895.240 11.4017
895.294 8.33338
895.349 6.64948
895.403 5.62875
895.512 4.50636
895.622 3.93160
895.731 3.59595
895.949 3.23146
896.167 3.03968
896.386 2.91903
896.822 2.76468
897.259 2.65605
897.695 2.56382
898.569 2.39245
900.315 2.03002
902.062 1.60260
902.935 1.36753
903.808 1.13956
904.681 0.977673
905.118 0.967984
905.554 1.06247
905.773 1.17445
905.991 1.35188
906.209 1.62059
906.428 2.01840
906.646 2.60186
906.864 3.45795
907.083 4.72475
907.301 6.63008
907.519 9.56778
907.737 14.2591
907.956 22.1251
908.174 36.2448
908.283 47.6771
908.392 64.2028
908.502 89.0910
908.611 128.387
908.720 194.546
908.829 314.856
908.884 413.310
908.938 555.648
908.993 765.178
909.047 1072.40
909.134 1788.86
909.220 2333.00
909.307 1945.74
909.393 1265.79
909.481 801.619
909.570 537.443
909.658 383.048
909.747 287.313
909.835 224.455
909.924 181.116
910.101 126.911
910.278 95.4525
910.455 75.4949
910.809 52.3418
911.163 39.7425
911.517 32.0255
911.871 26.8960
912.224 23.2789
912.932 18.5737
913.640 15.6869
914.348 13.7549
915.056 12.3801
916.472 10.5652
917.887 9.42845
919.303 8.65268
920.719 8.09059
923.550 7.33130
926.382 6.84185
929.213 6.49921
932.045 6.24505
937.708 5.89053
943.371 5.65170
949.034 5.47676
954.697 5.34060
966.022 5.13542
977.348 4.97919
1000.00 4.72613
1013.22 4.58687
1026.44 4.43869
1033.05 4.35746
1039.67 4.26958
1042.97 4.22342
1046.28 4.17861
1047.93 4.16091
1048.76 4.15638
1049.58 4.15933
1050.41 4.18142
1050.82 4.21031
1051.23 4.26854
1051.44 4.31990
1051.65 4.39935
1051.85 4.53135
1052.06 4.76874
1052.16 4.96771
1052.27 5.26342
1052.37 5.73435
1052.47 6.55011
1052.58 8.16923
1052.63 9.64068
1052.68 11.9978
1052.73 16.3073
1052.76 19.8712
1052.78 24.9308
1052.81 33.1075
1052.84 46.7131
1052.86 70.8648
1052.89 112.978
1052.91 179.229
1052.94 223.776
1052.96 179.231
1052.99 112.980
1053.01 72.1208
1053.03 48.8245
1053.06 35.1919
1053.08 26.7660
1053.11 21.2715
1053.13 17.5184
1053.18 12.8978
1053.23 10.2859
1053.27 8.67330
1053.37 6.88694
1053.47 5.95493
1053.56 5.41830
1053.66 5.07502
1053.75 4.84639
1053.94 4.56392
1054.13 4.40460
1054.33 4.30483
1054.52 4.23769
1054.90 4.15417
1055.28 4.10477
1056.05 4.04720
1056.81 4.01183
1057.58 3.98513
1059.11 3.94164
1062.17 3.86436
1065.23 3.78571
1071.35 3.60757
1077.46 3.38694
1083.58 3.10190
1089.70 2.71711
1092.76 2.46981
1095.82 2.17360
1097.35 2.00565
1098.88 1.83131
1099.65 1.75339
1100.03 1.72545
1100.41 1.71757
1100.80 1.76120
1100.99 1.83052
1101.18 1.97653
1101.37 2.30694
1101.46 2.63683
1101.56 3.21207
1101.66 4.36400
1101.70 5.41300
1101.75 7.08837
1101.80 10.1449
1101.82 12.6617
1101.85 16.3936
1101.87 22.2119
1101.89 31.8348
1101.92 48.7630
1101.94 77.7945
1101.97 125.111
1101.99 155.069
1102.01 122.991
1102.04 77.7724
1102.06 45.1689
1102.09 28.4391
1102.12 19.4053
1102.14 14.1277
1102.17 10.8211
1102.20 8.62729
1102.25 6.03788
1102.30 4.57869
1102.36 3.69325
1102.47 2.72303
1102.57 2.21834
1102.68 1.92362
1102.89 1.59777
1103.11 1.42024
1103.32 1.30527
1103.75 1.15123
1104.61 0.943019
1105.47 0.774698
1107.19 0.507027
1108.05 0.437207
1108.47 0.433831
1108.90 0.462340
1109.33 0.535296
1109.76 0.669899
1110.19 0.891503
1110.62 1.23719
1111.05 1.76412
1111.48 2.55593
1111.91 3.75036
1112.34 5.57341
1112.77 8.42433
1113.20 13.0078
1113.63 20.7398
1114.05 34.6674
1114.27 45.9768
1114.48 62.2490
1114.70 86.7931
1114.91 125.230
1115.13 189.708
1115.34 305.041
1115.45 399.000
1115.56 531.904
1115.66 724.130
1115.77 1000.89
1115.95 1656.71
1116.12 2167.47
1116.30 1831.47
1116.48 1197.62
1116.66 769.927
1116.84 521.980
1117.02 375.121
1117.20 283.184
1117.38 222.388
1117.55 180.237
1117.91 127.285
1118.27 96.2628
1118.63 76.4843
1119.34 53.4296
1120.06 40.7868
1120.77 33.0114
1121.49 27.8195
1122.20 24.1441
1123.63 19.3384
1125.07 16.3744
1126.50 14.3822
1127.93 12.9601
1130.79 11.0736
1133.65 9.88653
1136.51 9.07310
1139.37 8.48210
1145.10 7.68079
1150.82 7.16222
1156.54 6.79809
1162.26 6.52730
1173.71 6.14858
1185.16 5.89313
1190.88 5.79385
1193.74 5.74995
1196.60 5.71017
1199.46 5.67611
1200.90 5.66298
1202.33 5.65542
1203.76 5.66108
1204.47 5.67594
1205.19 5.71050
1205.54 5.74272
1205.90 5.79428
1206.26 5.88161
1206.62 6.04258
1206.80 6.17882
1206.98 6.38629
1207.15 6.72369
1207.33 7.32092
1207.42 7.81715
1207.51 8.54780
1207.60 9.71711
1207.69 11.7030
1207.78 15.5892
1207.83 19.0650
1207.87 24.5189
1207.91 34.2639
1207.96 52.9054
1207.98 70.3134
1208.00 96.7137
1208.03 140.060
1208.05 212.316
1208.07 336.524
1208.10 419.392
1208.12 336.517
1208.15 212.307
1208.16 156.303
1208.18 117.585
1208.21 72.2274
1208.24 48.9302
1208.27 36.0885
1208.31 27.9196
1208.34 22.6018
1208.40 16.4326
1208.47 13.0382
1208.53 11.0350
1208.65 8.84962
1208.78 7.74154
1208.91 7.10860
1209.04 6.71333
1209.16 6.45166
1209.42 6.13220
1209.67 5.95371
1209.92 5.84302
1210.17 5.76927
1210.68 5.67898
1211.19 5.62691
1212.20 5.56905
1213.21 5.53625
1214.23 5.51356
1216.25 5.48061
1220.31 5.43177
1224.36 5.39060
1228.41 5.35286
1232.47 5.31735
1240.57 5.25104
1256.78 5.13056
1272.99 5.01853
1289.21 4.90798
1305.42 4.79270
1313.52 4.73151
1321.63 4.66831
1325.68 4.63806
1327.71 4.62508
1329.73 4.61630
1331.76 4.61882
1332.77 4.63095
1333.79 4.66129
1334.29 4.69042
1334.80 4.73761
1335.31 4.81866
1335.81 4.96986
1336.07 5.09907
1336.32 5.29621
1336.57 5.61881
1336.83 6.19876
1336.95 6.68165
1337.08 7.40758
1337.21 8.57073
1337.33 10.5839
1337.46 14.6073
1337.52 18.2617
1337.59 24.2994
1337.65 35.5420
1337.68 45.0449
1337.71 58.9530
1337.74 81.9624
1337.78 120.239
1337.81 193.859
1337.84 333.247
1337.87 529.305
1337.89 659.531
1337.92 529.370
1337.95 333.332
1337.97 229.325
1337.99 162.913
1338.01 120.306
1338.03 92.1016
1338.07 59.0006
1338.11 41.3851
1338.16 31.0230
1338.20 24.4507
1338.28 16.9930
1338.37 13.0037
1338.45 10.6771
1338.53 9.17290
1338.62 8.16692
1338.78 6.92310
1338.95 6.21761
1339.12 5.77906
1339.28 5.48775
1339.62 5.13629
1339.95 4.93960
1340.29 4.81779
1340.62 4.73657
1341.29 4.63690
1341.96 4.57867
1343.29 4.51233
1344.63 4.47268
1345.96 4.44345
1348.64 4.39671
1353.98 4.31417
1359.33 4.22855
1364.67 4.13315
1370.02 4.02363
1380.71 3.74070
1386.05 3.55067
1391.40 3.30968
1396.74 2.99284
1402.09 2.55752
1404.76 2.27369
1407.43 1.92881
1410.10 1.50752
1412.78 1.00513
1414.11 0.737414
1415.45 0.494509
1416.12 0.405460
1416.79 0.363740
1417.12 0.371276
1417.45 0.406296
1417.79 0.477979
1418.12 0.598784
1418.46 0.785836
1418.79 1.06301
1419.12 1.46415
1419.46 2.03816
1419.79 2.85725
1420.13 4.03083
1420.46 5.72973
1420.79 8.23032
1421.13 11.9993
1421.46 17.8666
1421.80 27.4074
1422.13 43.8651
1422.46 74.6643
1422.63 100.576
1422.80 139.338
1422.96 199.872
1423.13 299.185
1423.30 470.380
1423.47 772.416
1423.65 1306.20
1423.83 1724.80
1424.01 1454.35
1424.20 955.651
1424.41 578.719
1424.62 378.212
1424.83 266.181
1425.04 198.715
1425.25 155.241
1425.46 125.626
1425.89 88.9268
1426.31 67.7702
1426.73 54.3584
1427.57 38.7438
1428.42 30.1801
1429.26 24.8831
1430.11 21.3283
1430.95 18.7984
1432.64 15.4672
1434.33 13.3918
1436.01 11.9843
1437.70 10.9711
1441.08 9.61473
1444.46 8.75168
1447.83 8.15501
1451.21 7.71797
1457.96 7.11986
1464.71 6.72852
1471.46 6.45103
1478.22 6.24281
1491.72 5.94779
1505.23 5.74476
1532.23 5.47113
1559.24 5.27930
1586.25 5.11920
1599.76 5.04196
1613.26 4.96233
1620.02 4.92074
1626.77 4.87852
1630.14 4.85884
1633.52 4.84587
1635.21 4.84958
1636.05 4.85960
1636.90 4.88325
1637.74 4.94114
1638.16 5.00179
1638.58 5.11434
1638.79 5.20958
1639.01 5.35478
1639.22 5.59116
1639.43 6.01323
1639.53 6.36265
1639.64 6.87870
1639.74 7.70453
1639.85 9.11286
1639.96 11.8742
1640.01 14.3525
1640.06 18.2731
1640.11 25.3024
1640.17 39.3299
1640.19 52.3602
1640.22 72.5470
1640.25 106.390
1640.27 164.215
1640.30 259.072
1640.33 321.978
1640.36 259.082
1640.38 164.228
1640.42 95.4325
1640.45 61.2262
1640.48 42.1703
1640.51 31.3956
1640.55 24.4357
1640.58 19.9656
1640.64 14.5289
1640.71 11.5472
1640.77 9.74331
1640.90 7.76831
1641.03 6.76960
1641.16 6.19600
1641.29 5.83647
1641.42 5.59779
1641.68 5.30576
1641.94 5.14177
1642.46 4.97275
1642.98 4.89016
1643.50 4.84266
1644.54 4.79007
1646.62 4.73943
1648.70 4.70814
1652.85 4.65673
1657.01 4.60560
1665.32 4.48644
1673.63 4.32485
1677.78 4.21677
1681.94 4.07917
1686.10 3.89605
1690.25 3.63768
1692.33 3.46315
1694.41 3.24210
1696.49 2.95339
1698.56 2.56317
1699.60 2.31420
1700.64 2.01952
1701.68 1.67619
1702.72 1.30629
1703.24 1.14396
1703.76 1.05390
1704.02 1.06859
1704.28 1.15742
1704.54 1.36741
1704.80 1.77727
1704.93 2.09972
1705.06 2.53475
1705.19 3.12122
1705.32 3.91433
1705.45 4.99424
1705.58 6.48014
1705.71 8.55441
1705.84 11.4783
1705.97 15.7674
1706.10 22.2164
1706.23 32.3088
1706.35 48.7792
1706.48 77.9988
1706.55 101.270
1706.61 134.379
1706.68 182.911
1706.74 256.280
1706.81 370.106
1706.87 543.958
1706.97 924.323
1707.06 1221.52
1707.15 1033.92
1707.24 684.811
1707.35 417.274
1707.45 274.714
1707.56 194.009
1707.66 145.755
1707.77 114.292
1707.87 93.0238
1708.08 66.4587
1708.29 51.0995
1708.51 41.3375
1708.93 29.9544
1709.35 23.6675
1709.77 19.7738
1710.19 17.1461
1710.61 15.2754
1711.46 12.8008
1712.30 11.2532
1713.14 10.2005
1713.98 9.44085
1715.67 8.42081
1717.36 7.77004
1719.04 7.31913
1720.73 6.98830
1724.10 6.53470
1727.47 6.23750
1730.85 6.02662
1734.22 5.86835
1740.96 5.64430
1747.71 5.49063
1761.20 5.28600
1774.69 5.14779
1788.18 5.04147
1794.92 4.99559
1801.67 4.95409
1805.04 4.93611
1808.41 4.92406
1810.10 4.92568
1811.78 4.94874
1812.63 4.98935
1813.05 5.03215
1813.47 5.11157
1813.89 5.28218
1814.10 5.45058
1814.31 5.75066
1814.42 6.00096
1814.52 6.37210
1814.63 6.96931
1814.73 7.99595
1814.84 10.0345
1814.89 11.8892
1814.94 14.8660
1815.00 20.3194
1815.02 24.7379
1815.05 31.2792
1815.08 41.9611
1815.10 59.1420
1815.13 89.4724
1815.15 144.852
1815.18 228.719
1815.20 284.578
1815.23 228.703
1815.25 144.830
1815.27 106.961
1815.29 80.7610
1815.32 50.7205
1815.35 34.6298
1815.38 25.7826
1815.41 20.1662
1815.44 16.6099
1815.51 12.3861
1815.57 10.0517
1815.63 8.67045
1815.76 7.15140
1815.88 6.38725
1816.01 5.94983
1816.13 5.67632
1816.26 5.49394
1816.51 5.27324
1816.76 5.14959
1817.26 5.02242
1817.76 4.96074
1818.26 4.92560
1819.26 4.88742
1821.26 4.85251
1823.26 4.83284
1827.26 4.80423
1831.26 4.77961
1847.27 4.68731
1863.27 4.59356
1879.28 4.49313
1895.29 4.38155
1911.29 4.25347
1919.29 4.18141
1927.30 4.10410
1931.30 4.06539
1935.30 4.03378
1937.30 4.03027
1938.30 4.03868
1939.30 4.06421
1940.30 4.13307
1940.80 4.20774
1941.30 4.34854
1941.55 4.46878
1941.80 4.65312
1942.05 4.95498
1942.30 5.49752
1942.43 5.94672
1942.55 6.62001
1942.68 7.69432
1942.80 9.56216
1942.93 13.2425
1942.99 16.6221
1943.05 22.0903
1943.12 32.1508
1943.15 40.3880
1943.18 52.6829
1943.21 72.8375
1943.24 105.922
1943.27 165.661
1943.30 279.596
1943.33 447.162
1943.36 555.247
1943.39 447.206
1943.42 279.652
1943.44 176.547
1943.47 116.433
1943.50 81.6359
1943.53 60.9234
1943.56 46.9107
1943.58 37.4043
1943.64 25.9375
1943.69 19.3577
1943.75 15.3803
1943.86 10.9334
1943.97 8.62496
1944.08 7.29759
1944.19 6.45193
1944.30 5.88939
1944.52 5.20054
1944.74 4.81242
1944.96 4.57185
1945.19 4.41203
1945.63 4.21838
1946.07 4.10855
1946.95 3.99131
1947.84 3.92931
1948.72 3.88926
1950.49 3.83533
1954.03 3.75914
1957.56 3.69148
1961.10 3.62290
1964.64 3.55061
1971.71 3.38926
1978.78 3.19778
1985.85 2.96489
1992.93 2.67455
2000.00 2.30265
2004.49 2.00847
2008.98 1.65537
2013.47 1.23254
2017.96 0.746663
2020.20 0.503040
2022.44 0.305865
2023.57 0.253120
2024.69 0.261583
2025.25 0.301109
2025.81 0.373952
2026.37 0.490490
