Nd-145(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
342.651 47.7880
342.698 72.2267
342.722 91.9466
342.745 120.435
342.769 163.783
342.792 232.444
342.815 346.901
342.839 541.267
342.864 866.863
342.890 1082.84
342.916 865.395
342.941 541.146
342.958 396.212
342.974 295.492
343.006 176.754
343.039 115.370
343.071 80.5520
343.103 59.1835
343.136 45.2207
343.201 28.7775
343.265 19.8759
343.330 14.5368
343.460 8.73796
343.589 5.82835
343.719 4.16624
343.849 3.12894
343.978 2.43904
344.237 1.60614
344.496 1.14218
344.756 0.857556
345.015 0.670538
345.533 0.447638
346.051 0.324967
346.570 0.250278
347.088 0.201453
348.125 0.143564
349.162 0.111852
351.235 0.0801561
353.308 0.0656449
355.382 0.0581793
359.528 0.0526001
363.675 0.0539317
367.822 0.0629751
369.895 0.0744597
371.968 0.103071
373.005 0.139789
373.523 0.175301
374.042 0.238926
374.560 0.372433
374.819 0.503383
375.078 0.738412
375.208 0.933638
375.338 1.22766
375.467 1.70050
375.597 2.53215
375.662 3.20875
375.726 4.20632
375.791 5.76409
375.856 8.39174
375.921 13.3337
375.953 17.6104
375.986 24.2843
376.018 35.4638
376.050 56.0030
376.067 73.1049
376.083 98.3687
376.099 136.654
376.115 194.286
376.138 310.898
376.160 388.668
376.183 310.877
376.205 194.261
376.219 144.120
376.232 108.921
376.259 66.4371
376.286 43.9224
376.313 30.9390
376.340 22.8795
376.367 17.5700
376.421 11.2670
376.475 7.82352
376.529 5.75241
376.637 3.49234
376.745 2.35272
376.853 1.70085
376.961 1.29339
377.069 1.02202
377.285 0.694532
377.501 0.512466
377.934 0.328332
378.366 0.242682
378.798 0.196893
379.662 0.154268
381.391 0.135281
383.119 0.147961
383.119 0.147964
383.120 0.147971
383.120 0.147978
383.121 0.147991
383.123 0.148018
383.127 0.148070
383.134 0.148176
383.150 0.148389
383.180 0.148822
383.241 0.149707
383.363 0.151570
383.607 0.155664
384.094 0.165470
385.069 0.193322
386.044 0.238396
387.019 0.317505
387.995 0.479050
388.482 0.634951
388.970 0.912957
389.213 1.14352
389.457 1.49139
389.701 2.05359
389.945 3.05255
390.067 3.87417
390.188 5.09974
390.310 7.04508
390.432 10.4025
390.554 16.9635
390.615 22.8815
390.676 32.5049
390.737 49.6985
390.767 63.7855
390.798 84.4990
390.828 116.697
390.859 169.339
390.889 261.300
390.920 425.661
390.950 680.617
390.980 850.426
391.010 680.538
391.040 425.576
391.067 278.672
391.093 189.833
391.119 135.373
391.145 100.553
391.198 61.0800
391.250 40.7573
391.302 29.0543
391.355 21.7395
391.460 13.4917
391.564 9.19973
391.669 6.69557
391.774 5.10789
391.879 4.04148
392.088 2.74289
392.298 2.01544
392.717 1.27956
393.136 0.943462
393.555 0.773781
394.393 0.657361
395.231 0.718331
395.650 0.828352
396.069 1.04286
396.278 1.22419
396.488 1.49818
396.592 1.69077
396.697 1.93950
396.802 2.26936
396.907 2.71928
397.011 3.35743
397.116 4.30441
397.221 5.80187
397.273 6.90045
397.326 8.37172
397.378 10.4137
397.430 13.3569
397.483 17.8159
397.535 25.0060
397.588 37.7039
397.614 47.9843
397.640 62.9862
397.666 85.8893
397.692 122.710
397.719 185.042
397.745 292.373
397.772 467.306
397.800 583.847
397.828 467.265
397.855 292.334
397.880 190.696
397.904 129.586
397.928 92.3024
397.953 68.5500
398.001 41.7190
398.050 27.9737
398.098 20.0568
398.147 15.1184
398.244 9.56398
398.341 6.68379
398.438 5.01095
398.633 3.25498
398.827 2.41450
399.021 1.96260
399.410 1.55749
399.798 1.44674
400.187 1.48328
400.964 1.88249
401.352 2.28212
401.741 2.90330
402.129 3.90855
402.518 5.66599
402.712 7.08291
402.907 9.15675
403.101 12.3698
403.295 17.7414
403.489 27.7604
403.586 36.3683
403.684 49.7268
403.781 71.9850
403.878 112.496
403.926 146.000
403.975 195.035
404.024 268.857
404.072 379.550
404.141 606.960
404.210 758.738
404.279 606.934
404.348 379.720
404.412 242.479
404.476 162.425
404.540 114.795
404.604 85.0441
404.668 65.5326
404.731 52.1857
404.859 35.8599
404.987 26.8682
405.115 21.6705
405.242 18.7066
405.370 17.2807
405.498 17.1334
405.562 17.5485
405.626 18.3366
405.690 19.5683
405.722 20.3851
405.754 21.3564
405.786 22.5126
405.817 23.8764
405.849 25.4889
405.881 27.3977
405.945 32.3748
406.009 39.5450
406.073 50.2114
406.137 66.7768
406.201 94.1959
406.233 114.972
406.265 143.270
406.297 183.047
406.328 240.000
406.360 323.285
406.392 444.655
406.441 709.522
406.490 886.024
406.539 709.121
406.588 444.012
406.627 301.079
406.666 211.224
406.705 154.027
406.744 116.552
406.822 72.8163
406.899 49.6743
406.977 36.0910
407.055 27.4744
407.211 17.5846
407.367 12.3324
407.523 9.20192
407.834 5.78908
408.146 4.04393
408.457 3.02040
409.080 1.90989
409.704 1.34023
410.327 1.00413
411.573 0.637828
412.819 0.450194
414.065 0.340489
416.558 0.223585
419.050 0.166567
421.543 0.135798
426.528 0.110660
431.513 0.113624
434.005 0.126354
436.498 0.152740
437.744 0.175361
438.367 0.190632
438.990 0.209685
439.613 0.233874
440.237 0.265235
440.860 0.306981
441.171 0.333280
441.483 0.364386
441.794 0.401597
442.106 0.446642
442.418 0.501932
442.729 0.570862
443.041 0.658463
443.352 0.772170
443.664 0.923743
443.975 1.13213
444.287 1.43023
444.598 1.87809
444.910 2.59693
445.221 3.85878
445.377 4.88280
445.533 6.38966
445.689 8.73682
445.845 12.6790
446.000 20.0576
446.078 26.4079
446.156 36.2619
446.234 52.6358
446.312 82.3567
446.351 106.841
446.390 142.499
446.429 195.736
446.468 275.147
446.524 440.150
446.580 550.100
446.636 440.026
446.692 275.025
446.727 203.658
446.761 153.490
446.829 93.2384
446.897 61.4454
446.965 43.2123
447.034 31.9091
447.102 24.4891
447.238 15.6959
447.375 10.9044
447.511 8.02214
447.784 4.88067
448.057 3.30047
448.330 2.39784
448.603 1.83508
448.876 1.46147
449.422 1.01366
449.968 0.768189
451.059 0.529639
452.151 0.432323
453.242 0.396845
454.334 0.397499
455.426 0.426729
456.517 0.486300
457.609 0.586558
458.701 0.751408
459.792 1.03368
460.884 1.56252
461.430 2.01596
461.976 2.71787
462.522 3.88658
463.067 6.04038
463.340 7.86637
463.613 10.6588
463.886 15.2104
464.159 23.2633
464.159 23.2712
464.160 23.2951
464.160 23.3191
464.162 23.3671
464.164 23.4595
464.169 23.6499
464.178 24.0333
464.197 24.8314
464.234 26.5441
464.309 30.4997
464.458 41.2701
464.608 57.7698
464.757 83.0858
464.959 132.786
465.160 165.824
465.362 132.644
465.563 82.9484
465.734 54.8502
465.904 37.6569
466.075 27.0133
466.246 20.1609
466.587 12.3308
466.928 8.27309
467.270 5.92589
467.611 4.45531
468.294 2.79245
468.976 1.92724
469.659 1.42273
471.024 0.891743
472.390 0.637680
473.755 0.502602
476.486 0.393590
479.216 0.408307
480.582 0.467277
481.947 0.591498
483.312 0.863796
483.995 1.13040
484.677 1.60274
485.360 2.56362
485.701 3.47020
486.043 5.02620
486.384 8.03912
486.555 10.7305
486.725 15.0724
486.896 22.7203
487.067 37.8990
487.152 51.6303
487.237 73.6242
487.323 110.726
487.408 174.677
487.499 279.475
487.590 349.363
487.681 279.356
487.772 174.568
487.849 115.524
487.926 79.3868
488.003 57.0073
488.080 42.6024
488.233 26.1301
488.387 17.5872
488.541 12.6438
488.694 9.54879
489.002 6.05235
489.309 4.23779
489.617 3.18516
489.924 2.52639
490.232 2.09222
490.846 1.59041
491.461 1.34966
492.076 1.25327
492.691 1.25841
492.999 1.29570
493.306 1.35773
493.613 1.44799
493.921 1.57221
494.228 1.73953
494.536 1.96381
494.843 2.26687
495.151 2.68367
495.458 3.27283
495.765 4.13716
496.073 5.47274
496.380 7.68478
496.688 11.7299
496.842 15.1271
496.995 20.2703
497.149 28.5279
497.303 42.7814
497.456 69.4983
497.533 91.5110
497.610 122.400
497.740 195.682
497.870 244.560
498.000 195.581
498.130 122.324
498.247 79.0497
498.364 53.3995
498.481 37.9306
498.598 28.1690
498.831 17.2334
499.065 11.6850
499.299 8.52982
499.533 6.58822
500.000 4.46654
500.629 3.24737
501.259 2.84702
501.888 2.94027
502.518 3.54786
503.147 5.04012
503.462 6.44875
503.776 8.74974
504.091 12.7896
504.406 20.6739
504.563 27.6371
504.720 38.5141
504.878 56.2284
505.035 85.4551
505.218 136.494
505.400 170.479
505.583 136.343
505.765 85.2783
505.934 54.4597
506.102 36.4431
506.271 25.6891
506.439 18.9463
506.776 11.4410
507.113 7.64150
507.450 5.47312
507.787 4.12518
508.461 2.60861
509.136 1.82064
509.810 1.35999
511.158 0.874755
512.506 0.653699
513.854 0.589984
514.528 0.649188
514.865 0.735786
515.202 0.911216
515.540 1.30166
515.708 1.69019
515.877 2.38563
516.045 3.80972
516.129 5.15450
516.214 7.45269
516.298 11.8726
516.340 15.7781
516.382 22.0115
516.424 32.8324
516.445 41.4369
516.466 53.7044
516.488 72.0688
516.509 100.496
516.530 146.755
516.551 222.207
516.575 355.248
516.600 443.891
516.612 417.613
516.625 355.224
516.649 222.179
516.673 138.659
516.697 91.1099
516.721 63.3493
516.745 46.2265
516.769 35.0794
516.793 27.4756
516.841 18.1280
516.889 12.8522
516.937 9.59862
517.033 5.97514
517.129 4.10967
517.225 3.02690
517.417 1.88427
517.609 1.32387
517.801 1.00741
518.185 0.679213
518.569 0.519191
518.953 0.427806
519.721 0.330073
521.256 0.249089
522.792 0.215100
525.863 0.193107
528.934 0.207186
532.005 0.270103
533.540 0.340123
535.076 0.470131
535.844 0.579308
536.612 0.744288
537.379 1.00981
538.147 1.47656
538.531 1.85525
538.915 2.41220
539.299 3.27887
539.683 4.73289
540.066 7.44689
540.258 9.77728
540.450 13.3817
540.642 19.3512
540.834 30.1191
540.930 38.9295
541.026 51.7099
541.122 70.6912
541.218 98.7759
541.359 157.960
541.500 197.365
541.641 157.859
541.782 98.6781
541.943 56.9971
542.103 35.4380
542.264 23.7302
542.425 16.8671
542.585 12.5562
542.746 9.69514
543.067 6.27153
543.388 4.38921
543.710 3.24949
544.352 2.00112
544.994 1.37056
545.637 1.00972
546.922 0.636405
548.207 0.460493
549.492 0.367677
552.062 0.291065
554.631 0.287751
555.916 0.307058
557.201 0.342667
558.486 0.400286
559.771 0.491190
560.414 0.555417
561.056 0.637804
561.699 0.745216
562.341 0.888113
562.341 0.888165
562.342 0.888345
562.343 0.888526
562.344 0.888887
562.347 0.889610
562.352 0.891059
562.363 0.893942
562.386 0.899782
562.430 0.911654
562.520 0.936191
562.698 0.988631
563.055 1.10915
563.768 1.43474
564.481 1.94115
565.195 2.78844
565.551 3.44271
565.908 4.36014
566.265 5.69968
566.621 7.75622
566.978 11.1241
567.335 17.1035
567.513 21.9154
567.691 28.7930
567.870 38.8063
568.048 53.3301
568.324 85.2354
568.600 106.437
568.876 85.1298
569.152 53.2270
569.321 39.3662
569.490 29.6142
569.827 17.9443
570.165 11.8132
570.502 8.30037
570.840 6.12840
571.177 4.70238
571.852 3.01450
572.527 2.09613
573.203 1.54349
574.553 0.941398
575.903 0.638331
577.253 0.464934
578.603 0.356754
579.953 0.285071
582.654 0.200768
585.354 0.162098
586.704 0.159937
588.054 0.187744
588.729 0.238724
589.067 0.292224
589.404 0.391246
589.742 0.602260
589.911 0.809330
590.079 1.17829
590.164 1.48186
590.248 1.93413
590.333 2.65018
590.417 3.87975
590.501 6.26392
590.544 8.39293
590.586 11.8267
590.628 17.8613
590.670 29.8067
590.691 40.5591
590.702 48.1328
590.712 57.7293
590.723 70.2767
590.733 86.5302
590.744 107.836
590.754 135.500
590.766 173.412
590.777 216.740
590.800 270.895
590.811 254.962
590.823 216.729
590.846 135.488
590.860 99.0255
590.875 73.7476
590.904 44.1091
590.932 28.8050
590.961 20.1305
590.990 14.7944
591.019 11.3229
591.077 7.23499
591.135 5.01900
591.193 3.69255
591.308 2.25055
591.424 1.52693
591.540 1.11340
591.656 0.855131
591.771 0.683085
592.003 0.475160
592.234 0.358891
592.697 0.239756
593.160 0.182553
593.622 0.150366
594.548 0.116638
596.399 0.0897726
598.250 0.0795292
600.102 0.0772173
601.953 0.0868177
602.878 0.105089
603.341 0.124319
603.804 0.160031
604.267 0.236580
604.498 0.312266
604.730 0.448466
604.845 0.561541
604.961 0.731604
605.077 1.00437
605.192 1.48243
605.308 2.43685
605.366 3.31818
605.424 4.78790
605.482 7.51605
605.511 9.83638
605.540 13.3977
605.568 19.2241
605.597 29.5584
605.626 49.7346
605.641 67.0762
605.655 92.0405
605.678 147.445
605.700 184.195
605.723 147.176
605.745 92.0328
605.761 64.6784
605.777 46.6190
605.793 34.6848
605.809 26.5959
605.842 16.8678
605.874 11.5776
605.906 8.40421
605.938 6.36969
606.002 4.02020
606.067 2.76798
606.131 2.02646
606.260 1.22848
606.388 0.831798
606.517 0.606488
606.646 0.466408
606.775 0.373428
607.032 0.261545
607.289 0.199334
607.804 0.136130
608.319 0.106224
608.834 0.0897306
609.863 0.0731043
611.922 0.0613669
613.981 0.0581685
618.099 0.0605345
622.217 0.0722540
626.335 0.101392
628.394 0.131057
630.453 0.184857
631.483 0.229738
632.512 0.297598
633.542 0.407433
634.056 0.489940
634.571 0.603111
634.828 0.676239
635.086 0.764471
635.343 0.872295
635.601 1.00594
635.858 1.17455
636.115 1.39142
636.373 1.67692
636.630 2.06327
636.887 2.60467
637.145 3.39615
637.402 4.61839
637.660 6.64721
637.788 8.20420
637.917 10.3755
638.046 13.5240
638.174 18.3164
638.303 26.0666
638.432 39.5824
638.496 50.2763
638.560 65.3031
638.625 86.7627
638.689 117.250
638.795 187.715
638.900 234.728
639.006 187.642
639.111 117.182
639.178 85.6043
639.245 63.7306
639.379 38.0544
639.513 24.8258
639.648 17.3393
639.782 12.7521
639.916 9.75846
640.184 6.23873
640.452 4.33725
640.720 3.20068
641.257 1.97451
641.793 1.37029
642.330 1.03837
642.866 0.847894
643.403 0.743537
644.475 0.722324
645.012 0.820112
645.548 1.05291
646.085 1.59110
646.353 2.12682
646.621 3.07649
646.889 4.98264
647.023 6.74273
647.158 9.68084
647.292 15.1125
647.359 19.7309
647.426 26.7896
647.493 38.3111
647.560 58.5973
647.627 97.9094
647.660 131.216
647.694 179.136
647.747 286.659
647.800 358.154
647.853 286.389
647.906 179.079
647.949 120.218
647.992 83.5818
648.036 60.4720
648.079 45.4333
648.165 28.0177
648.251 18.8792
648.338 13.5516
648.424 10.1931
648.596 6.37322
648.769 4.36935
648.942 3.19225
649.287 1.93533
649.632 1.31324
649.977 0.960210
650.667 0.593857
651.357 0.416659
652.048 0.317679
653.428 0.219327
654.809 0.183778
656.189 0.201927
656.879 0.258108
657.225 0.319686
657.570 0.435045
657.915 0.681913
658.087 0.924157
658.260 1.35508
658.346 1.70888
658.433 2.23481
658.519 3.06484
658.605 4.48354
658.691 7.21430
658.735 9.63713
658.778 13.5031
658.821 20.2298
658.864 33.2551
658.886 44.7613
658.907 62.6476
658.929 91.9090
658.950 139.954
658.975 223.936
659.000 279.573
659.025 223.566
659.050 139.940
659.066 102.630
659.081 76.7869
659.113 46.0901
659.144 30.1611
659.175 21.1042
659.206 15.5366
659.238 11.8942
659.300 7.60484
659.363 5.27536
659.425 3.87896
659.550 2.35920
659.676 1.59569
659.801 1.15903
659.926 0.886189
660.051 0.704369
660.301 0.484520
660.551 0.361677
661.052 0.236076
661.552 0.176305
662.053 0.143448
663.053 0.112165
664.054 0.104291
665.055 0.122567
665.556 0.158561
665.806 0.196222
666.056 0.265538
666.306 0.411878
666.431 0.554153
666.556 0.805315
666.682 1.31160
666.744 1.78364
666.807 2.57911
666.869 4.07885
666.901 5.37824
666.932 7.40008
666.963 10.7997
666.994 17.0576
667.010 22.2982
667.026 30.0041
667.041 41.6922
667.057 59.4409
667.078 95.0693
667.100 118.820
667.122 95.0656
667.143 59.4364
667.157 43.2879
667.171 32.2092
667.199 19.2143
667.226 12.5123
667.254 8.74028
667.282 6.42300
667.309 4.91728
667.364 3.14584
667.420 2.18636
667.475 1.61157
667.585 0.988278
667.696 0.675345
667.807 0.496701
668.028 0.310737
668.249 0.220774
668.470 0.170425
668.912 0.118766
669.354 0.0939057
669.796 0.0799095
670.680 0.0652912
672.449 0.0539953
674.218 0.0501448
677.755 0.0509667
681.292 0.0641394
681.292 0.0641408
681.293 0.0641443
681.293 0.0641478
681.294 0.0641541
681.296 0.0641666
681.299 0.0641917
681.307 0.0642428
681.321 0.0643447
681.350 0.0645511
681.409 0.0649713
681.525 0.0658427
681.758 0.0677178
682.223 0.0720785
683.154 0.0841638
684.085 0.103734
685.016 0.138610
685.948 0.211075
686.413 0.281707
686.879 0.408297
687.111 0.513550
687.344 0.672526
687.577 0.929596
687.810 1.38633
687.926 1.76181
688.042 2.32149
688.159 3.20890
688.275 4.73778
688.392 7.71723
688.450 10.3937
688.508 14.7388
688.566 22.4499
688.595 28.7327
688.624 37.9579
688.653 52.1582
688.683 75.2460
688.712 114.943
688.741 184.678
688.770 295.351
688.800 369.088
688.830 295.332
688.859 184.659
688.885 121.031
688.911 82.5072
688.937 58.8681
688.962 43.7425
689.014 26.5825
689.065 17.7539
689.116 12.6552
689.168 9.46767
689.270 5.87304
689.373 4.00217
689.476 2.91054
689.579 2.21897
689.681 1.75397
689.887 1.18793
690.092 0.871184
690.298 0.677601
690.503 0.552032
690.914 0.408423
691.325 0.339287
692.147 0.308552
692.969 0.388259
693.380 0.494658
693.791 0.699647
693.996 0.874443
694.202 1.14078
694.407 1.57284
694.613 2.33868
694.715 2.96527
694.818 3.89216
694.921 5.34690
695.023 7.81756
695.126 12.5184
695.178 16.6327
695.229 23.1130
695.280 34.1670
695.332 54.9416
695.357 72.7162
695.383 99.6416
695.409 141.765
695.434 207.717
695.467 332.456
695.500 415.247
695.533 332.023
695.566 207.686
695.592 140.518
695.618 98.3366
695.644 71.4518
695.670 53.8645
695.723 33.3404
695.775 22.5166
695.827 16.1659
695.879 12.1581
695.984 7.58049
696.088 5.17574
696.193 3.76116
696.297 2.86018
696.402 2.25151
696.611 1.50571
696.820 1.08404
697.029 0.822555
697.238 0.649322
697.656 0.441278
698.074 0.326008
698.910 0.209805
699.746 0.156262
700.582 0.128576
702.254 0.107835
703.927 0.115064
704.763 0.131573
705.599 0.165359
706.435 0.239647
706.853 0.313353
707.271 0.446178
707.480 0.556853
707.689 0.723984
707.898 0.994056
708.107 1.47333
708.211 1.86638
708.316 2.45098
708.420 3.37503
708.525 4.96156
708.629 8.02948
708.682 10.7676
708.734 15.1680
708.786 22.8983
708.812 29.1084
708.838 38.1145
708.865 51.8152
708.891 73.5334
708.917 109.755
708.943 171.292
708.972 274.078
709.000 342.225
709.029 273.680
709.057 171.276
709.084 109.028
709.110 72.6856
709.137 51.0378
709.163 37.5300
709.216 22.4643
709.269 14.8697
709.322 10.5402
709.375 7.86131
709.481 4.85853
709.587 3.30926
709.693 2.40895
709.798 1.84080
709.904 1.46026
710.116 0.998440
710.328 0.741396
710.751 0.484697
711.175 0.372256
711.598 0.321869
712.445 0.316029
713.292 0.422294
713.716 0.550115
714.139 0.791653
714.351 0.996342
714.563 1.30737
714.775 1.81157
714.986 2.70504
715.092 3.43581
715.198 4.51833
715.304 6.21890
715.357 7.45697
715.410 9.10753
715.463 11.3797
715.516 14.6116
715.569 19.4423
715.622 27.0686
715.675 40.1191
715.701 50.3534
715.728 64.7705
715.754 85.9707
715.780 118.099
715.807 168.837
715.833 248.896
715.867 398.545
715.900 497.948
715.933 398.036
715.967 248.862
716.006 141.549
716.045 87.1284
716.084 57.8812
716.123 40.9319
716.162 30.3278
716.201 23.3341
716.279 14.9957
716.357 10.4232
716.435 7.66035
716.591 4.64061
716.748 3.11447
716.904 2.23949
717.060 1.69135
717.216 1.32590
717.528 0.883679
717.841 0.636510
718.153 0.484440
718.465 0.384247
719.090 0.264434
719.714 0.198229
720.963 0.131380
722.212 0.100180
723.461 0.0834393
725.960 0.0680377
730.956 0.0634314
735.952 0.0751570
740.949 0.107629
743.447 0.140468
744.072 0.151920
744.696 0.165218
745.321 0.180784
745.945 0.199154
746.570 0.221056
747.194 0.247450
747.819 0.279680
748.443 0.319609
749.068 0.369952
749.693 0.434709
750.317 0.520081
750.942 0.635960
751.566 0.799135
752.191 1.03969
752.815 1.41646
753.440 2.05671
753.752 2.56036
754.064 3.28038
754.377 4.36025
754.689 6.08235
755.001 9.06523
755.157 11.4386
755.314 14.8417
755.470 19.9269
755.626 27.8584
755.782 40.7612
755.938 62.0288
756.119 99.0979
756.300 123.769
756.481 99.0585
756.662 62.0109
756.839 38.6989
757.015 25.4598
757.192 17.7492
757.368 13.0080
757.721 7.83920
758.074 5.29298
758.427 3.88942
758.780 3.06482
759.485 2.30212
760.191 2.27865
760.544 2.57620
760.897 3.24478
761.250 4.68885
761.427 6.02642
761.603 8.21258
761.780 12.0876
761.956 19.7835
762.044 26.7253
762.132 37.7963
762.221 56.3478
762.309 88.0409
762.404 140.551
762.500 175.529
762.596 140.483
762.691 87.9484
762.781 55.8070
762.871 37.1813
762.960 26.1368
763.050 19.2454
763.230 11.6083
763.409 7.75908
763.589 5.56649
763.768 4.20512
764.127 2.67278
764.486 1.87337
764.844 1.40232
765.562 0.893190
766.280 0.634516
766.998 0.482997
768.433 0.318292
769.869 0.233355
771.304 0.183018
774.175 0.128268
777.046 0.101152
779.917 0.0875741
782.788 0.0889773
783.505 0.0979840
784.223 0.126135
784.582 0.165643
784.761 0.204646
784.941 0.274578
785.120 0.419043
785.210 0.557026
785.300 0.796584
785.389 1.26767
785.434 1.69574
785.479 2.39657
785.524 3.66331
785.546 4.71027
785.569 6.27194
785.591 8.74174
785.614 12.8665
785.636 20.2698
785.647 26.1226
785.658 34.0891
785.669 43.6272
785.679 54.5347
785.700 68.1790
785.721 54.5331
785.742 34.0872
785.759 22.8591
785.776 15.9051
785.793 11.5070
785.809 8.65738
785.843 5.35271
785.877 3.62374
785.911 2.61265
785.945 1.97567
786.013 1.25221
786.080 0.872682
786.148 0.650186
786.284 0.412917
786.419 0.295914
786.555 0.229773
786.826 0.161601
787.368 0.110776
787.910 0.0922746
788.994 0.0786184
790.077 0.0737860
794.413 0.0713412
803.085 0.0886384
807.420 0.109823
811.756 0.152779
813.924 0.196677
816.092 0.292399
817.176 0.403752
817.718 0.506107
818.260 0.683163
818.802 1.04220
819.073 1.38595
819.344 1.99106
819.615 3.21984
819.750 4.37940
819.886 6.37046
820.021 10.2261
820.089 13.6737
820.157 19.2308
820.225 29.0281
820.258 36.9485
820.292 48.4484
820.326 66.0104
820.360 94.0561
820.394 141.447
820.428 222.734
820.464 356.219
820.500 445.209
820.536 356.193
820.572 222.711
820.610 134.407
820.648 86.2853
820.686 58.9954
820.723 42.5856
820.761 32.0479
820.799 24.9660
820.874 16.3547
820.950 11.5550
821.025 8.62114
821.176 5.38160
821.327 3.73436
821.478 2.78861
821.780 1.80963
822.082 1.34998
822.384 1.10949
822.988 0.913173
823.592 0.896842
824.196 0.994790
824.800 1.21914
825.404 1.65212
825.404 1.65232
825.405 1.65291
825.405 1.65350
825.407 1.65469
825.409 1.65706
825.414 1.66183
825.423 1.67144
825.443 1.69099
825.481 1.73142
825.558 1.81791
825.711 2.01711
826.018 2.55700
826.325 3.39783
826.632 4.80406
826.939 7.40730
827.092 9.62216
827.246 13.0142
827.399 18.5554
827.552 28.3455
827.706 47.3769
827.783 63.5766
827.859 86.9606
827.980 138.982
828.100 173.600
828.220 138.891
828.341 86.9187
828.413 64.6435
828.486 48.8802
828.558 37.7892
828.630 29.8754
828.775 19.8188
828.920 14.0296
829.065 10.4367
829.209 8.07214
829.354 6.44001
829.499 5.26995
829.789 3.74446
830.078 2.82834
830.368 2.23766
830.657 1.83636
830.947 1.55259
831.236 1.34583
831.815 1.07430
832.973 0.817430
834.132 0.729826
835.290 0.723859
837.606 0.872113
838.764 1.03109
839.922 1.27317
841.080 1.64509
842.239 2.23953
843.397 3.25392
844.555 5.15358
845.134 6.76258
845.713 9.17651
846.292 12.9069
846.871 18.6901
847.636 29.8565
848.400 37.2666
849.165 29.7845
849.929 18.6169
850.411 13.6496
850.892 10.1946
851.855 6.11703
852.818 4.00612
853.782 2.80766
854.745 2.07165
855.708 1.59053
857.634 1.02386
859.560 0.717332
861.486 0.533995
865.339 0.337113
869.191 0.243232
873.044 0.200703
874.970 0.197473
876.896 0.220406
877.859 0.260742
878.341 0.301594
878.822 0.375308
879.304 0.529017
879.545 0.678302
879.785 0.943621
880.026 1.48896
880.147 2.00986
880.267 2.91622
880.387 4.70825
880.448 6.34549
880.508 9.05331
880.568 13.9961
880.598 18.1424
880.628 24.4098
880.658 34.4482
880.688 51.7098
880.718 83.8714
880.733 110.089
880.748 146.703
880.774 234.715
880.800 293.437
880.826 234.708
880.852 146.696
880.868 108.044
880.884 81.1441
880.915 49.0029
880.947 32.2183
880.979 22.6578
881.011 16.7412
881.043 12.8635
881.107 8.28958
881.170 5.80282
881.234 4.31190
881.362 2.69147
881.489 1.88137
881.617 1.42251
881.872 0.957308
882.127 0.750293
882.382 0.655935
882.892 0.640130
883.402 0.824585
883.657 1.04657
883.912 1.46145
884.167 2.32874
884.294 3.15608
884.422 4.58276
884.485 5.71800
884.549 7.35177
884.581 8.45419
884.613 9.82933
884.645 11.5737
884.677 13.8218
884.708 16.8041
884.740 20.8559
884.772 26.5369
884.804 34.7749
884.836 47.3387
884.868 67.3567
884.900 101.091
884.931 158.736
884.966 253.932
885.000 317.413
885.034 253.914
885.069 158.716
885.102 99.5793
885.134 65.6870
885.167 45.7925
885.200 33.4732
885.233 25.4300
885.266 19.9316
885.332 13.1573
885.398 9.32553
885.463 6.95917
885.595 4.31986
885.727 2.96018
885.858 2.17067
886.121 1.33777
886.384 0.930253
886.648 0.701116
887.174 0.466165
887.700 0.354689
888.226 0.293866
889.279 0.235590
891.384 0.208954
893.489 0.233137
895.594 0.313554
896.646 0.396730
897.173 0.459548
897.436 0.499016
897.699 0.545545
897.962 0.600927
898.225 0.667483
898.488 0.748489
898.752 0.848364
899.015 0.973559
899.278 1.13329
899.541 1.34164
899.804 1.62053
900.067 2.00593
900.330 2.55913
900.593 3.39320
900.857 4.73295
901.120 7.07608
901.251 8.95717
901.383 11.6775
901.514 15.7890
901.646 22.2975
901.778 33.1084
901.909 51.3525
902.055 82.0301
902.200 102.451
902.346 82.0020
902.491 51.3298
902.664 29.0596
902.837 17.8420
903.010 11.8722
903.183 8.42296
903.356 6.27775
903.529 4.86411
903.875 3.18793
904.221 2.27682
904.567 1.73206
905.259 1.15060
905.950 0.876512
906.642 0.742562
908.026 0.690483
909.410 0.870201
910.102 1.09692
910.794 1.51497
911.485 2.35618
911.831 3.12247
912.177 4.37613
912.523 6.62120
912.696 8.46481
912.869 11.1897
913.042 15.4265
913.215 22.4014
913.388 34.6223
913.561 56.6927
913.731 90.6325
913.900 113.249
914.070 90.5921
914.239 56.6549
914.408 35.0109
914.576 22.8548
914.745 15.8327
914.913 11.5372
915.081 8.75548
915.250 6.86822
915.587 4.56178
915.924 3.27276
916.261 2.49037
916.934 1.66165
917.608 1.33893
917.945 1.32322
918.282 1.44635
918.619 1.85009
918.788 2.28744
918.956 3.08376
919.124 4.70336
919.209 6.20133
919.293 8.69623
919.377 13.2882
919.419 17.1573
919.461 23.0331
919.503 32.5006
919.546 48.9166
919.567 61.8535
919.588 79.8761
919.609 105.578
919.630 141.666
919.665 226.528
919.700 282.890
919.735 226.244
919.770 141.629
919.807 85.5722
919.844 55.0221
919.880 37.6922
919.917 27.2697
919.954 20.5740
919.990 16.0726
920.064 10.5944
920.137 7.53607
920.210 5.66257
920.357 3.58457
920.503 2.51806
920.650 1.89739
920.943 1.23621
921.236 0.905470
