Sn-112(n,tot) ENDF/B-VII.1
45.5266 4.18797
45.7237 4.23399
45.8222 4.27803
45.9208 4.35350
46.0194 4.49751
46.0686 4.62347
46.1179 4.82179
46.1672 5.15795
46.2165 5.78572
46.2411 6.31718
46.2657 7.11472
46.2904 8.34749
46.3150 10.2593
46.3475 13.9525
46.3800 16.4172
46.4125 13.9586
46.4450 10.2663
46.4728 8.16339
46.5006 6.88249
46.5283 6.09193
46.5561 5.58411
46.6117 5.00522
46.6672 4.70548
46.7227 4.53199
46.7783 4.42305
46.8894 4.29923
47.0005 4.23402
47.1116 4.19527
47.3338 4.15275
47.7781 4.11647
48.2225 4.09931
50.0000 4.06355
53.6512 4.00501
57.3024 3.94010
59.1280 3.90482
60.9536 3.87210
61.8664 3.86462
62.3228 3.86962
62.7792 3.89059
63.2356 3.95417
63.4638 4.02683
63.6920 4.16765
63.9202 4.47722
64.0343 4.78406
64.1484 5.32904
64.2625 6.42216
64.3196 7.42562
64.3766 9.08269
64.4337 12.0824
64.4622 14.5684
64.4907 18.2704
64.5192 24.0728
64.5478 33.7196
64.5763 50.8166
64.6048 82.1425
64.6324 130.315
64.6600 163.408
64.6876 132.684
64.7152 85.1036
64.7444 52.9728
64.7736 35.4414
64.8029 25.5323
64.8321 19.5521
64.8613 15.7144
64.8905 13.1210
64.9490 9.95705
65.0074 8.17863
65.0658 7.08172
65.1827 5.85294
65.2996 5.21372
65.4164 4.83706
65.6502 4.42954
65.8839 4.22167
66.1177 4.09888
66.5851 3.96228
67.0526 3.88766
67.5201 3.83948
68.4551 3.77889
69.3900 3.74602
70.3250 3.75386
70.7925 3.80441
71.0262 3.86423
71.2599 3.97902
71.4937 4.22468
71.6106 4.46168
71.7274 4.87225
71.8443 5.67015
71.9027 6.38239
71.9612 7.52835
72.0196 9.53358
72.0780 13.4702
72.1073 16.9821
72.1365 22.5371
72.1657 31.7360
72.1949 47.2227
72.2275 73.4466
72.2600 90.9494
72.2926 73.4751
72.3251 47.2561
72.3470 34.9482
72.3688 26.5986
72.4125 17.0308
72.4562 12.2269
72.4999 9.55312
72.5436 7.93177
72.5874 6.88116
72.6748 5.65312
72.7622 4.99177
72.8496 4.59555
73.0244 4.16338
73.1992 3.94321
73.3741 3.81410
73.7237 3.67190
74.4230 3.54336
75.1223 3.47336
77.9196 3.28080
80.7168 3.08639
83.5141 2.86872
84.9127 2.76077
86.3113 2.67573
87.7099 2.66671
89.1085 2.88742
89.8078 3.21303
90.5072 3.85974
90.8568 4.39543
91.0316 4.74422
91.2065 5.16337
91.2939 5.40438
91.3813 5.66954
91.4687 5.96176
91.5561 6.28424
91.6435 6.64081
91.7310 7.03571
91.8184 7.47397
91.9058 7.96140
91.9932 8.50483
92.0806 9.11206
92.2554 10.5572
92.4303 12.3940
92.6051 14.7618
92.7799 17.8654
92.9547 22.0140
93.1296 27.6926
93.3044 35.6927
93.4792 47.3767
93.6541 65.2377
93.8289 94.2264
94.0037 145.278
94.0911 186.471
94.1785 246.433
94.2659 338.068
94.3534 487.207
94.4408 751.320
94.4845 965.216
94.5282 1276.62
94.5719 1749.89
94.6156 2504.09
94.6593 3764.16
94.7030 5907.44
94.7515 9569.26
94.8000 12108.8
94.8485 9806.60
94.8970 6205.72
94.9369 4192.44
94.9767 2932.80
95.0166 2138.18
95.0565 1618.52
95.1362 1014.55
95.2159 695.228
95.2957 507.501
95.3754 388.155
95.5349 250.679
95.6944 177.352
95.8538 133.517
96.0133 105.136
96.1728 85.6441
96.4917 61.2029
96.8106 46.9178
97.1296 37.7730
97.4485 31.5226
98.0864 23.6838
98.7243 19.0677
99.3621 16.0745
100.000 13.9969
101.160 11.5269
101.740 10.6979
102.321 10.1050
102.901 9.87702
103.191 10.0621
103.481 10.7417
103.771 12.6891
103.916 14.8482
104.061 18.9337
104.206 27.6327
104.279 35.9609
104.351 50.1992
104.387 61.3614
104.424 77.0986
104.442 87.5541
104.460 100.298
104.478 116.106
104.496 135.994
104.514 161.572
104.532 194.690
104.550 238.638
104.569 298.228
104.587 381.422
104.605 498.815
104.623 667.772
104.641 909.750
104.656 1171.70
104.671 1471.71
104.700 1866.21
104.715 1773.14
104.730 1524.86
104.759 976.429
104.789 612.292
104.819 406.487
104.849 287.003
104.879 213.653
104.908 165.676
104.938 132.866
104.998 92.3436
105.058 69.1727
105.118 54.7209
105.237 38.2713
105.357 29.5543
105.476 24.3339
105.596 20.9312
105.715 18.5726
105.954 15.5579
106.193 13.7405
106.671 11.6783
107.149 10.5372
107.627 9.80350
108.583 8.88991
109.538 8.32082
110.494 7.91821
112.406 7.36622
114.318 6.99299
116.230 6.71808
120.053 6.33401
123.877 6.07539
127.700 5.88819
135.347 5.63405
142.994 5.46885
150.641 5.35244
158.288 5.26584
162.112 5.23091
164.023 5.21753
164.501 5.21652
164.979 5.22059
165.218 5.22908
165.338 5.23797
165.457 5.25393
165.577 5.28574
165.636 5.31453
165.696 5.36113
165.756 5.44344
165.816 5.60624
165.846 5.75289
165.875 5.98582
165.905 6.37668
165.935 7.04049
165.968 8.14554
166.000 8.88223
166.033 8.14562
166.065 7.04021
166.098 6.32009
166.131 5.92243
166.165 5.69440
166.198 5.55623
166.231 5.46691
166.264 5.40659
166.330 5.33272
166.397 5.29114
166.463 5.26545
166.595 5.23653
166.860 5.21196
167.126 5.20126
167.656 5.19067
168.186 5.18431
170.307 5.16671
174.549 5.13814
183.033 5.09003
200.000 5.01592
219.968 4.94928
229.951 4.91796
232.447 4.90960
234.943 4.90100
236.191 4.89692
237.439 4.89422
238.063 4.89503
238.687 4.90212
238.999 4.91397
239.155 4.92605
239.311 4.94773
239.467 4.99153
239.545 5.03201
239.623 5.09946
239.701 5.22347
239.740 5.32811
239.779 5.48710
239.818 5.74344
239.857 6.18829
239.896 7.02813
239.935 8.70009
239.968 10.9930
240.000 12.5213
240.033 10.9935
240.065 8.70050
240.087 7.63680
240.108 6.91312
240.151 6.07470
240.194 5.65013
240.237 5.41246
240.280 5.26785
240.322 5.17388
240.408 5.06382
240.494 5.00427
240.580 4.96850
240.751 4.92933
240.923 4.90921
241.094 4.89728
241.437 4.88384
242.124 4.87082
242.810 4.86279
244.182 4.84908
245.554 4.83405
246.241 4.82542
246.927 4.81601
247.613 4.80633
248.299 4.79873
248.642 4.79807
248.985 4.80308
249.328 4.82098
249.672 4.87059
249.843 4.92201
250.015 5.01025
250.186 5.16976
250.358 5.48160
250.444 5.75352
250.529 6.17374
250.615 6.86094
250.701 8.07287
250.787 10.4647
250.830 12.6087
250.872 16.0370
250.915 21.9696
250.958 33.2803
250.980 43.0327
251.001 57.7773
251.022 80.8523
251.044 117.168
251.058 150.309
251.072 188.461
251.100 239.305
251.128 196.262
251.156 127.038
251.187 78.9418
251.217 52.7821
251.248 38.0186
251.278 29.1031
251.308 23.3697
251.339 19.4833
251.399 14.7218
251.460 12.0177
251.521 10.3371
251.642 8.42880
251.764 7.41885
251.885 6.81443
252.007 6.42089
252.128 6.14844
252.371 5.80215
252.614 5.59554
252.857 5.46049
253.100 5.36628
253.587 5.24483
254.073 5.17077
254.559 5.12124
255.045 5.08589
256.017 5.03886
256.989 5.00892
257.961 4.98804
258.933 4.97253
260.877 4.95067
262.821 4.93562
266.709 4.91522
270.597 4.90109
274.486 4.89005
282.262 4.87267
297.815 4.84629
313.367 4.82477
344.473 4.78752
375.578 4.75218
406.684 4.71330
422.236 4.69012
437.789 4.66196
453.342 4.62489
461.118 4.60062
468.895 4.57000
476.671 4.52929
484.447 4.47105
488.336 4.43074
492.224 4.37806
496.112 4.30576
500.000 4.19947
501.740 4.13361
503.480 4.04992
505.220 3.94022
506.960 3.79126
507.830 3.69589
508.700 3.58268
509.570 3.45036
510.440 3.30774
510.875 3.24584
511.310 3.21379
511.745 3.26311
512.180 3.53479
512.397 3.86775
512.615 4.48273
512.832 5.65358
512.941 6.62335
513.050 8.03289
513.104 8.97970
513.158 10.1493
513.213 11.6095
513.267 13.4508
513.294 14.5571
513.322 15.8141
513.376 18.8925
513.430 22.9799
513.485 28.5204
513.539 36.2674
513.593 47.4502
513.648 64.2745
513.702 90.8802
513.757 136.028
513.784 170.911
513.811 219.196
513.838 288.400
513.865 390.055
513.892 542.694
513.920 770.867
513.960 1270.62
514.000 1635.45
514.040 1348.03
514.081 869.272
514.111 612.189
514.142 443.980
514.173 333.753
514.203 259.417
514.265 170.152
514.326 121.266
514.388 91.7645
514.449 72.6055
514.572 50.0032
514.694 37.5799
514.817 29.9747
514.940 24.9385
515.063 21.4142
515.308 16.8792
515.554 14.1452
515.799 12.3458
516.045 11.0852
516.536 9.45470
517.027 8.45922
517.518 7.79457
518.009 7.32210
518.991 6.69881
519.973 6.30839
520.955 6.04185
521.937 5.84862
523.901 5.58734
525.865 5.41865
527.830 5.30031
529.794 5.21226
533.722 5.08854
537.650 5.00365
541.579 4.93935
545.507 4.88641
553.363 4.79336
557.292 4.74455
561.220 4.68646
563.184 4.65061
565.148 4.60707
567.112 4.55150
569.077 4.47621
570.059 4.42698
571.041 4.36630
572.023 4.28994
573.005 4.19264
573.496 4.13512
573.987 4.07334
574.478 4.01459
574.969 3.98486
575.215 4.00497
575.460 4.08333
575.706 4.28779
575.951 4.78949
576.074 5.28186
576.197 6.09812
576.319 7.52360
576.442 10.2003
576.565 15.8324
576.596 18.1700
576.626 21.1386
576.642 22.9347
576.657 24.9710
576.672 27.3051
576.688 29.9946
576.703 33.1335
576.718 36.7719
576.734 41.0735
576.749 46.1305
576.780 59.4608
576.810 79.1615
576.841 109.573
576.872 158.904
576.887 195.301
576.902 242.972
576.918 306.028
576.933 388.753
576.967 640.445
577.000 826.025
577.017 790.036
577.034 683.133
577.067 442.117
577.104 271.349
577.140 178.280
577.177 125.651
577.213 93.7815
577.250 73.2180
577.287 59.2279
577.360 41.9710
577.433 32.1114
577.506 25.9253
577.653 18.8315
577.799 15.0216
577.945 12.7104
578.092 11.1865
578.238 10.1199
578.531 8.74278
578.824 7.90606
579.116 7.35015
579.409 6.95718
579.995 6.44225
580.580 6.12242
581.166 5.90562
581.751 5.74940
582.922 5.53973
584.093 5.40558
585.264 5.31227
586.435 5.24348
588.777 5.14838
591.119 5.08524
593.461 5.03982
595.803 5.00525
600.487 4.95537
605.171 4.92033
614.539 4.87248
623.907 4.83958
633.275 4.81429
652.012 4.77522
670.748 4.74352
689.484 4.71467
726.956 4.65610
764.428 4.58227
783.164 4.53124
801.901 4.46074
811.269 4.41303
820.637 4.35162
830.005 4.26869
839.373 4.14908
844.057 4.06640
848.741 3.95919
853.425 3.81431
858.109 3.60743
860.451 3.46691
862.793 3.28859
865.135 3.05589
867.477 2.74292
868.648 2.54531
869.819 2.31476
870.990 2.05387
872.161 1.79404
872.747 1.70203
873.332 1.69644
873.918 1.90467
874.210 2.17773
874.357 2.38669
874.503 2.66321
874.649 3.02880
874.796 3.51243
874.942 4.15496
875.089 5.01411
875.235 6.17644
875.381 7.76975
875.528 9.99279
875.674 13.1623
875.820 17.8180
875.967 24.9063
876.113 36.2193
876.260 55.4235
876.333 70.2809
876.406 90.9755
876.479 120.729
876.552 165.162
876.626 234.586
876.699 348.862
876.772 547.206
876.845 899.723
876.923 1498.36
877.000 1948.75
877.078 1621.53
877.155 1053.75
877.215 742.649
877.275 539.326
877.335 406.244
877.395 316.532
877.515 208.731
877.635 149.588
877.755 113.737
877.875 90.3645
878.115 62.6221
878.355 47.2530
878.595 37.7648
878.835 31.4381
879.075 26.9747
879.554 21.1797
880.034 17.6420
880.514 15.2888
880.994 13.6249
881.954 11.4476
882.914 10.0997
883.873 9.18955
884.833 8.53649
886.752 7.66569
888.672 7.11386
890.591 6.73386
892.511 6.45665
896.350 6.07959
900.189 5.83515
904.027 5.66370
907.866 5.53662
915.544 5.36035
923.222 5.24320
930.900 5.15907
938.578 5.09521
953.933 5.00328
969.289 4.93856
1000.00 4.84804
1040.08 4.76239
1080.15 4.68628
1120.22 4.60388
1160.30 4.49929
1180.34 4.43082
1200.37 4.34396
1220.41 4.22783
1240.45 4.06167
1250.47 3.94740
1260.48 3.79977
1270.50 3.60097
1280.52 3.31819
1285.53 3.12658
1290.54 2.88389
1295.55 2.56758
1300.56 2.14235
1303.06 1.87352
1305.57 1.55906
1308.07 1.20081
1310.58 0.836310
1311.83 0.697691
1312.46 0.661166
1313.08 0.664175
1313.71 0.729470
1313.87 0.759483
1314.02 0.796093
1314.33 0.893462
1314.65 1.02988
1314.96 1.21618
1315.27 1.46665
1315.59 1.80033
1315.90 2.24459
1316.21 2.83203
1316.53 3.61320
1316.84 4.65819
1317.15 6.06884
1317.47 7.99685
1317.78 10.6748
1318.09 14.4719
1318.40 19.9981
1318.72 28.3115
1319.03 41.3610
1319.34 63.0107
1319.66 101.667
1319.81 132.990
1319.97 177.870
1320.13 245.272
1320.28 348.921
1320.44 515.777
1320.60 783.156
1320.80 1319.40
1321.00 1730.79
1321.20 1451.97
1321.41 952.408
1321.59 636.601
1321.78 444.559
1321.96 326.238
1322.14 250.319
1322.51 162.520
1322.88 116.037
1323.25 88.4458
1323.62 70.6562
1324.36 49.6832
1325.10 38.0949
1325.83 30.9187
1326.57 26.1110
1327.31 22.6997
1328.79 18.2299
1330.26 15.4693
1331.74 13.6114
1333.22 12.2832
1336.17 10.5207
1339.12 9.41067
1342.07 8.64931
1345.03 8.09533
1350.93 7.34149
1356.84 6.84904
1362.74 6.49706
1368.65 6.22698
1380.46 5.81242
1386.36 5.62877
1392.27 5.43501
1398.17 5.19769
1401.12 5.04129
1404.08 4.83430
1405.55 4.69928
1407.03 4.53140
1408.50 4.31470
1409.98 4.02261
1410.72 3.83503
1411.46 3.61065
1412.20 3.34250
1412.93 3.03517
1413.30 2.88191
1413.67 2.75938
1414.04 2.73716
1414.41 3.00849
1414.59 3.41099
1414.69 3.73728
1414.78 4.19034
1414.87 4.82917
1414.96 5.71725
1415.06 6.97881
1415.15 8.80309
1415.19 10.0465
1415.24 11.5410
1415.29 13.3875
1415.33 15.6912
1415.38 18.5966
1415.42 22.3074
1415.47 27.1161
1415.52 33.4531
1415.56 42.1848
1415.61 53.9772
1415.66 70.6389
1415.70 94.9280
1415.75 131.628
1415.79 189.290
1415.84 283.205
1415.89 437.898
1415.94 743.110
1416.00 977.481
1416.06 823.567
1416.12 545.245
1416.16 399.108
1416.20 299.402
1416.24 231.667
1416.28 184.620
1416.36 126.247
1416.44 93.1275
1416.53 72.5963
1416.61 58.9694
1416.77 42.4744
1416.94 33.1479
1417.10 27.2945
1417.26 23.3406
1417.43 20.5350
1417.75 16.8191
1418.08 14.5158
1418.41 12.9643
1418.74 11.8581
1419.39 10.3870
1420.05 9.46341
1420.70 8.83150
1421.36 8.37287
1422.67 7.75207
1423.98 7.35158
1425.29 7.07125
1426.60 6.86362
1429.22 6.57461
1431.84 6.38143
1434.47 6.24167
1437.09 6.13483
1442.33 5.97995
1447.57 5.87085
1458.06 5.72250
1468.54 5.62254
1479.03 5.54842
1500.00 5.44266
1500.00 7.85388
1700.00 7.67467
2000.00 7.46107
2500.00 7.20046
3000.00 7.01357
3500.00 6.87253
4000.00 6.76219
5000.00 6.60077
6000.00 6.48898
7000.00 6.40765
8000.00 6.34646
10000.0 6.26244
12500.0 6.19982
15000.0 6.16353
17000.0 6.14593
20000.0 6.13148
25000.0 6.12612
30000.0 6.13308
35000.0 6.14625
40000.0 6.16246
50000.0 6.19793
60000.0 6.23321
70000.0 6.26601
80000.0 6.29565
99999.9 6.34532
100000 6.35278
150000 6.32660
200000 6.32420
250000 6.33163
300000 6.34345
500000 6.39579
600000 6.40434
700000 6.41190
800000 6.40020
900000 6.37491
1.00000E+06 6.33647
1.06250E+06 6.29577
1.12500E+06 6.25799
1.18750E+06 6.22278
1.25000E+06 6.18987
1.26833E+06 6.17660
1.26833E+06 6.17660
1.32625E+06 6.11949
1.38417E+06 6.06913
1.44208E+06 6.02468
1.50000E+06 5.98543
1.56250E+06 5.91881
1.62500E+06 5.85668
1.68750E+06 5.79860
1.75000E+06 5.74417
1.79769E+06 5.69105
1.84538E+06 5.64037
1.88404E+06 5.59979
1.92269E+06 5.56068
1.96135E+06 5.52296
2.00000E+06 5.48656
2.04267E+06 5.43988
2.08535E+06 5.39500
2.12802E+06 5.35182
2.17069E+06 5.31024
2.17069E+06 5.31023
2.21065E+06 5.26955
2.26816E+06 5.21158
2.26816E+06 5.21157
2.32220E+06 5.15626
2.37623E+06 5.10500
2.43738E+06 5.04448
2.49852E+06 4.98894
2.54413E+06 4.94708
2.57187E+06 4.92202
2.57188E+06 4.92202
2.57298E+06 4.92102
2.57299E+06 4.92101
2.57964E+06 4.91506
2.57965E+06 4.91505
2.64160E+06 4.86047
2.69392E+06 4.81466
2.74623E+06 4.77209
2.74623E+06 4.77209
2.80970E+06 4.72092
2.87478E+06 4.66959
2.93986E+06 4.62189
2.93986E+06 4.62188
2.95278E+06 4.61250
2.97255E+06 4.59828
2.97256E+06 4.59828
2.99384E+06 4.58317
2.99385E+06 4.58316
3.00000E+06 4.57884
3.06059E+06 4.53680
3.12118E+06 4.49729
3.12118E+06 4.49729
3.17809E+06 4.46134
3.17809E+06 4.46134
3.22794E+06 4.43094
3.27778E+06 4.40195
3.27778E+06 4.40195
3.28232E+06 4.39935
3.28232E+06 4.39935
3.30755E+06 4.38506
3.31612E+06 4.38025
3.31612E+06 4.38024
3.32167E+06 4.37717
3.32167E+06 4.37716
3.36407E+06 4.35344
3.40646E+06 4.33061
3.44886E+06 4.30863
3.49125E+06 4.28748
3.53365E+06 4.26712
3.57604E+06 4.24751
3.61844E+06 4.22863
3.66084E+06 4.21044
3.70323E+06 4.19292
3.74563E+06 4.17604
3.78802E+06 4.15978
3.83042E+06 4.14411
3.87281E+06 4.12901
3.91521E+06 4.11446
3.95761E+06 4.10043
4.00000E+06 4.08692
4.06250E+06 4.07094
4.12500E+06 4.05550
4.18750E+06 4.04059
4.25000E+06 4.02616
4.31250E+06 4.01221
4.37500E+06 3.99871
4.43750E+06 3.98564
4.50000E+06 3.97299
4.56250E+06 3.96073
4.62500E+06 3.94886
4.68750E+06 3.93735
4.75000E+06 3.92619
4.81250E+06 3.91538
4.87500E+06 3.90491
4.93750E+06 3.89477
5.00000E+06 3.88497
5.10570E+06 3.88277
5.21140E+06 3.88088
5.28372E+06 3.87952
5.36671E+06 3.87782
5.44970E+06 3.87626
5.53269E+06 3.87483
5.61568E+06 3.87353
5.70389E+06 3.87184
5.79209E+06 3.87027
5.88030E+06 3.86884
5.96850E+06 3.86753
6.00000E+06 3.86702
6.12019E+06 3.88068
6.24037E+06 3.89456
6.36056E+06 3.90863
6.48074E+06 3.92288
6.60806E+06 3.93691
6.73537E+06 3.95111
6.86769E+06 3.96525
7.00000E+06 3.97954
7.03761E+06 3.98683
7.07522E+06 3.99414
7.11282E+06 4.00146
7.15043E+06 4.00880
7.18804E+06 4.01615
7.22565E+06 4.02351
7.26325E+06 4.03089
7.30086E+06 4.03827
7.34009E+06 4.04568
7.37931E+06 4.05310
7.41854E+06 4.06054
7.45776E+06 4.06798
7.49699E+06 4.07544
7.53621E+06 4.08291
7.57544E+06 4.09039
7.61466E+06 4.09788
7.66283E+06 4.10671
7.71100E+06 4.11556
7.75916E+06 4.12442
7.80733E+06 4.13330
7.85550E+06 4.14218
7.90367E+06 4.15108
7.95183E+06 4.16000
8.00000E+06 4.16892
8.06066E+06 4.18214
8.12132E+06 4.19536
8.18198E+06 4.20859
8.24264E+06 4.22183
8.30330E+06 4.23508
8.36396E+06 4.24833
8.42462E+06 4.26160
8.48528E+06 4.27487
8.54962E+06 4.28843
8.61396E+06 4.30200
8.67830E+06 4.31557
8.74264E+06 4.32914
8.80698E+06 4.34273
8.87132E+06 4.35631
8.93566E+06 4.36991
9.00000E+06 4.38351
9.05143E+06 4.39365
9.10285E+06 4.40379
9.15428E+06 4.41392
9.20570E+06 4.42404
9.24084E+06 4.43087
9.27598E+06 4.43769
9.31112E+06 4.44451
9.34627E+06 4.45132
9.38141E+06 4.45814
9.41655E+06 4.46495
9.45169E+06 4.47175
9.48683E+06 4.47856
9.55098E+06 4.49073
9.61512E+06 4.50289
9.67927E+06 4.51504
9.74342E+06 4.52719
9.80756E+06 4.53933
9.87171E+06 4.55146
9.93585E+06 4.56359
1.00000E+07 4.57571
1.00610E+07 4.58123
1.01220E+07 4.58685
1.01830E+07 4.59258
1.02441E+07 4.59842
1.03051E+07 4.60437
1.03661E+07 4.61043
1.04271E+07 4.61660
1.04881E+07 4.62288
1.05384E+07 4.62738
1.05887E+07 4.63196
1.06390E+07 4.63661
1.06893E+07 4.64133
1.07395E+07 4.64612
1.07898E+07 4.65099
1.08401E+07 4.65595
1.08904E+07 4.66098
1.09452E+07 4.66599
1.10000E+07 4.67109
1.10625E+07 4.67558
1.11250E+07 4.68021
1.11875E+07 4.68499
1.12500E+07 4.68990
1.13125E+07 4.69496
1.13750E+07 4.70016
1.14375E+07 4.70550
1.15000E+07 4.71098
1.15625E+07 4.71660
1.16250E+07 4.72236
1.16875E+07 4.72826
1.17500E+07 4.73430
1.18125E+07 4.74049
1.18750E+07 4.74681
1.19375E+07 4.75328
1.20000E+07 4.75989
1.20613E+07 4.75380
1.21225E+07 4.74794
1.21838E+07 4.74230
1.22450E+07 4.73689
1.23063E+07 4.73170
1.23675E+07 4.72674
1.24288E+07 4.72201
1.24900E+07 4.71753
1.25538E+07 4.71295
1.26175E+07 4.70870
1.26813E+07 4.70481
1.27450E+07 4.70140
1.28088E+07 4.69860
1.28725E+07 4.69666
1.29363E+07 4.69599
1.30000E+07 4.69725
1.30625E+07 4.68967
1.31250E+07 4.68243
1.31875E+07 4.67557
1.32500E+07 4.66910
1.33125E+07 4.66306
1.33750E+07 4.65748
1.34375E+07 4.65242
1.35000E+07 4.64791
1.35625E+07 4.64401
1.36250E+07 4.64078
1.36875E+07 4.63829
1.37500E+07 4.63661
1.38125E+07 4.63584
1.38750E+07 4.63607
1.39375E+07 4.63741
1.40000E+07 4.64000
1.40625E+07 4.62962
1.41250E+07 4.61968
1.41875E+07 4.61019
1.42500E+07 4.60116
1.43125E+07 4.59262
1.43750E+07 4.58458
1.44375E+07 4.57706
1.45000E+07 4.57009
1.45625E+07 4.56054
1.46250E+07 4.55133
1.46875E+07 4.54246
1.47500E+07 4.53394
1.48125E+07 4.52578
1.48750E+07 4.51799
1.49375E+07 4.51058
1.50000E+07 4.50356
1.50558E+07 4.49350
1.51117E+07 4.48368
1.51675E+07 4.47410
1.52233E+07 4.46477
1.52791E+07 4.45568
1.53350E+07 4.44685
1.53908E+07 4.43827
1.54466E+07 4.42994
1.55158E+07 4.41809
1.55850E+07 4.40652
1.56541E+07 4.39523
1.57233E+07 4.38423
1.57925E+07 4.37353
1.58617E+07 4.36312
1.59308E+07 4.35302
1.60000E+07 4.34322
1.61231E+07 4.31887
1.62462E+07 4.29534
1.63693E+07 4.27261
1.64924E+07 4.25070
1.66193E+07 4.22839
1.67462E+07 4.20698
1.68731E+07 4.18647
1.70000E+07 4.16689
1.72386E+07 4.12737
1.74290E+07 4.09537
1.76193E+07 4.06467
1.78097E+07 4.03528
1.80000E+07 4.00720
1.82500E+07 3.96211
1.85000E+07 3.91934
1.87500E+07 3.87889
1.90000E+07 3.84075
1.91472E+07 3.81755
1.91473E+07 3.81754
1.95736E+07 3.75066
2.00000E+07 3.68923
