Cd-111(n,tot) ENDF/B-VII.1
137.643 17.8047
137.734 24.8235
137.824 38.1173
137.870 49.6139
137.915 67.4106
137.960 96.9237
137.983 119.359
138.006 149.948
138.028 193.115
138.051 255.021
138.073 345.835
138.096 478.761
138.131 775.992
138.166 983.987
138.184 932.398
138.201 797.823
138.236 505.929
138.276 297.445
138.316 188.953
138.356 129.553
138.396 94.4512
138.436 72.1933
138.476 57.3379
138.555 39.3621
138.635 29.3167
138.715 23.1477
138.875 16.2420
139.035 12.6488
139.194 10.5308
139.354 9.17288
139.514 8.25012
139.833 7.12600
140.152 6.57543
140.312 6.50600
140.472 6.72093
140.552 7.09039
140.631 7.92528
140.671 8.72189
140.711 10.0358
140.751 12.3077
140.791 16.3158
140.833 22.8025
140.874 27.1223
140.915 22.7951
140.956 16.3012
141.001 11.7861
141.047 9.37907
141.092 8.03750
141.137 7.23144
141.228 6.35748
141.318 5.91277
141.500 5.47293
141.681 5.24958
142.043 5.00403
142.406 4.85610
143.130 4.66551
143.855 4.53776
145.304 4.36321
146.754 4.23785
149.653 4.03841
152.552 3.85082
154.001 3.75246
155.450 3.65135
156.900 3.55626
158.349 3.50167
159.074 3.52237
159.799 3.62352
160.524 3.90120
161.248 4.60350
161.611 5.30717
161.973 6.49639
162.335 8.62342
162.698 12.7612
162.879 16.3668
163.060 21.9515
163.241 31.1315
163.332 38.0500
163.422 47.4924
163.513 60.8177
163.604 80.3465
163.694 110.405
163.785 159.716
163.875 247.860
163.921 319.824
163.966 425.360
164.011 587.108
164.057 847.788
164.102 1289.49
164.147 2052.19
164.196 3340.43
164.245 4247.79
164.294 3452.04
164.343 2191.09
164.378 1561.21
164.413 1141.58
164.448 861.200
164.482 669.301
164.552 435.437
164.622 306.230
164.691 227.851
164.761 177.024
164.900 117.200
165.040 84.6370
165.179 64.9005
165.318 51.9908
165.457 43.0592
165.736 31.7523
166.015 25.0811
166.293 20.7796
166.572 17.8236
167.129 14.0919
167.686 11.8814
168.243 10.4429
168.800 9.44299
169.915 8.15834
171.029 7.37710
172.143 6.85552
173.257 6.48372
175.486 5.98904
177.714 5.67343
179.943 5.45233
182.172 5.28666
186.629 5.04822
191.086 4.87546
195.543 4.73443
200.000 4.61227
200.893 4.59366
201.787 4.58722
202.233 4.59999
202.457 4.61825
202.680 4.65515
202.903 4.73548
203.015 4.81262
203.126 4.94406
203.238 5.19212
203.294 5.40579
203.350 5.73689
203.406 6.28624
203.461 7.27504
203.517 9.25179
203.545 10.9830
203.573 13.5409
203.615 19.0007
203.656 22.6268
203.697 19.0147
203.738 13.6051
203.776 10.2975
203.814 8.36281
203.853 7.20895
203.891 6.48605
203.967 5.68212
204.044 5.27540
204.120 5.04270
204.196 4.89764
204.349 4.73342
204.502 4.64657
204.655 4.59437
204.960 4.53543
205.571 4.48139
206.182 4.45479
206.793 4.44351
207.404 4.46168
207.710 4.50562
207.862 4.55255
208.015 4.63737
208.168 4.80719
208.244 4.96106
208.321 5.21047
208.397 5.65110
208.473 6.52520
208.512 7.31234
208.550 8.56904
208.588 10.6763
208.626 14.2700
208.668 20.2807
208.709 24.3258
208.751 20.3122
208.792 14.2924
208.824 11.1583
208.856 9.15172
208.887 7.86019
208.919 7.00258
208.983 5.99213
209.046 5.45227
209.110 5.13241
209.174 4.92836
209.301 4.69256
209.428 4.56571
209.555 4.48889
209.809 4.40200
210.063 4.35381
210.318 4.32202
210.826 4.27893
211.843 4.21888
212.860 4.16655
214.894 4.05871
216.929 3.93592
218.963 3.79746
219.980 3.73171
220.997 3.69435
221.505 3.70752
222.014 3.77216
222.522 3.94668
223.031 4.37886
223.285 4.80488
223.540 5.51590
223.794 6.76962
224.048 9.16950
224.175 11.2350
224.302 14.3974
224.429 19.5277
224.557 28.5260
224.620 35.7478
224.684 46.1901
224.747 61.9890
224.811 87.2683
224.874 131.048
224.906 165.652
224.938 214.676
224.970 287.040
225.002 397.606
225.033 572.180
225.065 848.580
225.106 1376.00
225.146 1746.60
225.187 1424.26
225.227 908.412
225.259 627.236
225.291 447.378
225.323 331.140
225.354 254.103
225.418 162.908
225.482 113.926
225.545 84.7371
225.609 66.0392
225.736 44.2690
225.864 32.5290
225.991 25.4482
226.118 20.8276
226.246 17.6314
226.500 13.5836
226.755 11.1873
227.009 9.63258
227.264 8.55514
227.773 7.17558
228.283 6.33963
229.301 5.40559
229.810 5.15637
230.320 5.04423
230.829 5.13901
231.338 5.65918
231.593 6.25538
231.847 7.30516
232.102 9.21968
232.357 12.9652
232.484 16.2204
232.611 21.2246
232.739 29.3560
232.802 35.4166
232.866 43.5925
232.930 54.9720
232.993 71.3097
233.057 95.8621
233.120 134.672
233.184 200.629
233.216 251.668
233.248 322.875
233.280 425.547
233.311 577.127
233.343 807.031
233.375 1156.19
233.421 1892.24
233.466 2413.69
233.511 1973.92
233.556 1266.60
233.597 831.235
233.638 570.084
233.679 411.051
233.720 309.872
233.803 194.740
233.885 135.110
233.967 100.343
234.049 78.3510
234.213 53.0047
234.378 39.4184
234.542 31.2300
234.706 25.8763
234.870 22.1606
235.199 17.4285
235.528 14.6007
235.856 12.7507
236.185 11.4594
236.842 9.79304
237.499 8.77463
238.156 8.09197
238.814 7.60376
240.128 6.95217
241.442 6.53616
242.757 6.24600
244.071 6.03081
246.700 5.72951
249.328 5.52440
254.586 5.24949
259.843 5.05194
262.472 4.96136
265.101 4.86669
267.729 4.75819
269.044 4.69481
270.358 4.62444
271.015 4.58845
271.672 4.55626
272.330 4.53861
272.987 4.56709
273.315 4.62532
273.644 4.74959
273.972 5.00889
274.301 5.57345
274.465 6.09767
274.630 6.94268
274.794 8.38462
274.958 11.0521
275.123 16.6160
275.205 21.8652
275.287 30.6888
275.328 37.4994
275.369 46.9959
275.410 60.7071
275.451 81.2976
275.492 114.009
275.513 137.726
275.533 168.974
275.554 211.073
275.574 268.071
275.595 346.211
275.615 452.563
275.655 738.721
275.694 943.059
275.714 897.452
275.733 771.921
275.772 495.054
275.815 302.750
275.857 198.086
275.899 138.838
275.941 102.978
275.983 79.8743
276.026 64.1914
276.110 44.9222
276.195 33.9708
276.279 27.1540
276.448 19.4076
276.617 15.2972
276.785 12.8343
276.954 11.2270
277.123 10.1130
277.461 8.69360
277.799 7.84411
278.136 7.28716
278.474 6.89753
279.149 6.39323
279.825 6.08388
280.500 5.87592
281.175 5.72699
282.526 5.52933
283.877 5.41097
284.552 5.37816
284.890 5.37280
285.228 5.38228
285.565 5.42503
285.734 5.47497
285.903 5.56834
286.072 5.75994
286.156 5.93634
286.241 6.22678
286.325 6.74914
286.367 7.17908
286.410 7.81575
286.452 8.80609
286.494 10.4386
286.536 13.2989
286.578 18.4689
286.620 26.4272
286.661 31.7169
286.703 26.4057
286.744 18.4649
286.770 14.9184
286.796 12.4602
286.848 9.55454
286.900 8.04758
286.952 7.19041
287.004 6.66286
287.056 6.31707
287.160 5.90773
287.264 5.68382
287.368 5.54793
287.576 5.39654
287.784 5.31661
287.992 5.26773
288.408 5.21003
288.824 5.17525
289.240 5.15033
290.072 5.11369
291.737 5.06142
293.401 5.02090
296.730 4.95620
300.058 4.90348
303.387 4.85762
306.715 4.81661
308.380 4.79858
310.044 4.78579
310.876 4.78625
311.292 4.79172
311.708 4.80567
312.124 4.84021
312.333 4.87587
312.541 4.94023
312.749 5.07115
312.853 5.19273
312.957 5.39623
313.061 5.77303
313.113 6.09326
313.165 6.58334
313.217 7.38151
313.269 8.78721
313.321 11.5009
313.347 13.7980
313.373 17.0976
313.414 24.5300
313.455 29.4703
313.497 24.5126
313.538 17.0991
313.574 12.8038
313.610 10.2208
313.646 8.63631
313.682 7.62755
313.754 6.48343
313.826 5.89535
313.898 5.55599
313.970 5.34389
314.115 5.10357
314.259 4.97767
314.403 4.90339
314.691 4.82280
314.979 4.78127
315.268 4.75619
315.844 4.72660
316.420 4.70830
316.997 4.69451
318.150 4.67215
320.456 4.63227
322.762 4.59031
325.068 4.54233
326.221 4.51579
327.373 4.48949
327.950 4.47861
328.526 4.47279
329.103 4.47938
329.679 4.51792
329.968 4.56464
330.256 4.64987
330.544 4.81010
330.832 5.13184
330.976 5.41600
331.121 5.85755
331.265 6.58241
331.409 7.86449
331.553 10.3877
331.625 12.6415
331.697 16.2300
331.769 22.3806
331.841 33.9135
331.877 43.6997
331.913 58.2933
331.949 80.6918
331.985 115.169
332.035 186.282
332.085 237.428
332.135 195.379
332.185 126.734
332.221 91.4957
332.257 68.0830
332.294 52.4844
332.330 41.8288
332.402 28.8706
332.475 21.6943
332.547 17.3369
332.619 14.4979
332.764 11.1408
332.909 9.29766
333.054 8.17031
333.343 6.90588
333.633 6.23881
333.923 5.83784
334.212 5.57462
334.502 5.39108
335.081 5.16095
335.371 5.09379
335.660 5.06093
335.950 5.08965
336.095 5.15511
336.240 5.30042
336.384 5.63341
336.457 5.96013
336.529 6.52170
336.602 7.57795
336.638 8.47809
336.674 9.84892
336.710 12.0522
336.746 15.8329
336.783 22.8063
336.819 36.2550
336.852 56.3392
336.885 70.6927
336.917 58.7338
336.950 39.3234
336.988 25.2400
337.025 17.8147
337.063 13.7192
337.100 11.2882
337.138 9.73513
337.175 8.69145
337.250 7.41474
337.325 6.69216
337.400 6.24121
337.550 5.72507
337.699 5.44633
337.849 5.27481
338.149 5.07599
338.448 4.96302
338.748 4.88837
339.347 4.79115
340.546 4.67571
341.744 4.59628
344.141 4.46555
346.538 4.33184
347.737 4.25491
348.935 4.16686
350.134 4.06480
351.332 3.95007
351.932 3.89346
352.531 3.84881
353.130 3.84290
353.729 3.95228
354.029 4.11377
354.329 4.43253
354.628 5.06859
354.928 6.41196
355.078 7.63760
355.227 9.58961
355.377 12.8780
355.452 15.3955
355.527 18.8700
355.602 23.8132
355.677 31.1166
355.752 42.4357
355.827 61.1044
355.864 75.2474
355.901 94.5735
355.939 121.943
355.976 161.903
356.014 223.081
356.051 320.753
356.089 484.969
356.126 764.709
356.168 1253.65
356.210 1605.46
356.252 1316.83
356.294 845.201
356.326 592.625
356.358 428.503
356.390 321.219
356.422 249.023
356.486 162.562
356.550 115.378
356.614 86.9614
356.678 68.5985
356.806 47.0101
356.934 35.2128
357.062 28.0284
357.190 23.2940
357.318 19.9955
357.574 15.7773
357.831 13.2516
358.087 11.6000
358.343 10.4495
358.855 8.97217
359.367 8.07734
359.879 7.48380
360.391 7.06418
361.416 6.51369
362.440 6.17080
363.465 5.93754
364.489 5.76882
366.538 5.54116
368.586 5.39472
370.635 5.29290
372.684 5.21878
376.781 5.12457
378.830 5.10073
380.879 5.09820
381.903 5.11031
382.928 5.13852
383.952 5.19568
384.976 5.31227
385.489 5.41519
386.001 5.57555
386.513 5.84151
387.025 6.32484
387.281 6.72835
387.537 7.33718
387.793 8.31663
388.049 10.0386
388.178 11.4361
388.306 13.4892
388.434 16.6848
388.562 22.0380
388.690 32.0169
388.754 40.5573
388.818 53.7396
388.882 75.4781
388.946 114.488
389.010 192.028
389.042 259.566
389.074 358.888
389.122 571.419
389.170 713.161
389.217 571.479
389.265 358.984
389.306 237.915
389.347 164.374
389.388 119.001
389.429 89.8457
389.511 56.6007
389.593 39.4282
389.675 29.4969
389.756 23.2837
389.920 16.2523
390.084 12.5885
390.248 10.4442
390.411 9.08291
390.575 8.16531
390.902 7.04335
391.230 6.40911
391.557 6.01545
391.884 5.75407
392.539 5.43810
393.194 5.26039
393.849 5.14940
394.503 5.07458
395.813 4.98086
397.122 4.92406
398.432 4.88485
399.741 4.85495
402.360 4.80845
404.979 4.76759
406.289 4.74642
406.944 4.73568
407.598 4.72607
408.253 4.72263
408.581 4.72899
408.908 4.75162
409.072 4.77652
409.235 4.82018
409.399 4.89981
409.563 5.05573
409.726 5.39866
409.808 5.73488
409.890 6.31821
409.972 7.43962
410.013 8.41536
410.054 9.93365
410.095 12.4458
410.136 16.9355
410.177 25.7178
410.197 33.2388
410.217 44.0664
410.251 69.4548
410.284 87.7889
410.317 72.9436
410.350 48.5286
410.374 35.7488
410.399 27.2971
410.423 21.7067
410.448 17.9225
410.497 13.3252
410.545 10.7969
410.594 9.26270
410.643 8.26672
410.741 7.08949
410.839 6.44241
410.937 6.04643
411.133 5.60189
411.328 5.36674
411.524 5.22504
411.720 5.13164
411.916 5.06600
412.307 4.98043
412.698 4.92728
413.481 4.86426
414.264 4.82704
415.047 4.80136
416.613 4.76538
418.179 4.73807
419.745 4.71393
420.528 4.70346
420.919 4.70000
421.311 4.70038
421.702 4.71232
421.898 4.73019
422.094 4.76879
422.289 4.85991
422.387 4.95309
422.485 5.12005
422.583 5.45347
422.632 5.75381
422.681 6.23664
422.730 7.07357
422.779 8.66440
422.803 10.0312
422.828 12.0906
422.852 15.3130
422.876 20.3384
422.909 30.4629
422.942 37.7863
422.975 31.8646
423.007 22.1298
423.038 16.0970
423.068 12.5021
423.098 10.3099
423.128 8.91830
423.188 7.33567
423.248 6.51362
423.308 6.03364
423.368 5.72865
423.488 5.37551
423.608 5.18460
423.729 5.06845
423.969 4.93785
424.209 4.86790
424.450 4.82481
424.930 4.77426
425.411 4.74473
425.892 4.72444
426.853 4.69595
428.776 4.65468
430.699 4.61517
432.622 4.56641
433.583 4.53448
434.545 4.49392
435.026 4.46920
435.506 4.44100
435.987 4.40985
436.468 4.38000
436.708 4.37041
436.949 4.37220
437.189 4.40163
437.429 4.50187
437.549 4.61274
437.670 4.80874
437.790 5.17021
437.910 5.88612
438.030 7.48475
438.090 9.06973
438.150 11.8526
438.210 17.2700
438.241 22.0600
438.271 29.5821
438.301 42.2827
438.316 52.0059
438.331 65.4469
438.346 84.5245
438.361 112.326
438.376 153.681
438.391 215.143
438.402 278.365
438.413 351.400
438.436 450.528
438.447 429.887
438.459 371.148
438.481 239.809
438.500 166.410
438.518 119.850
438.536 89.8254
438.554 70.0266
438.591 46.5811
438.627 33.9815
438.664 26.4365
438.700 21.5864
438.773 15.8939
438.846 12.7907
438.919 10.8991
438.992 9.65206
439.065 8.78123
439.211 7.66515
439.356 6.99430
439.502 6.55396
439.648 6.24616
439.940 5.84930
440.231 5.60804
440.523 5.44804
440.814 5.33569
441.398 5.19415
441.981 5.12834
442.272 5.13219
442.418 5.15398
442.564 5.20381
442.710 5.31444
442.783 5.41827
442.856 5.58882
442.929 5.89069
443.001 6.48579
443.038 7.01672
443.074 7.85097
443.111 9.22750
443.147 11.5193
443.189 15.4510
443.230 18.0699
443.271 15.4456
443.312 11.5082
443.351 9.11572
443.389 7.72202
443.428 6.88881
443.466 6.36788
443.543 5.78653
443.619 5.49080
443.696 5.32071
443.773 5.21371
443.926 5.09044
444.079 5.02325
444.233 4.98131
444.540 4.93114
444.846 4.90089
445.153 4.87957
445.767 4.84946
446.994 4.81033
448.221 4.78353
449.448 4.76368
450.676 4.75068
451.289 4.74939
451.903 4.76010
452.210 4.78035
452.363 4.80116
452.516 4.83823
452.670 4.91170
452.747 4.97801
452.823 5.08551
452.900 5.27516
452.977 5.65174
453.015 5.99190
453.053 6.53445
453.092 7.44546
453.130 9.00608
453.171 11.5822
453.213 13.2998
453.254 11.5818
453.295 9.00484
453.320 7.89118
453.345 7.10850
453.395 6.16719
453.445 5.66943
453.495 5.38369
453.545 5.20616
453.595 5.08946
453.696 4.95057
453.796 4.87445
453.896 4.82822
454.096 4.77691
454.496 4.73395
454.897 4.71532
455.698 4.69680
456.498 4.68566
458.100 4.66930
459.701 4.65586
461.303 4.64450
462.904 4.63786
463.705 4.64067
464.105 4.64679
464.506 4.66055
464.906 4.69289
465.106 4.72561
465.307 4.78413
465.507 4.90220
465.607 5.01129
465.707 5.19306
465.807 5.52756
465.857 5.81046
465.907 6.23995
465.957 6.93508
466.007 8.14206
466.057 10.4283
466.082 12.3285
466.107 15.0181
466.149 21.2749
466.190 25.4309
466.231 21.2593
466.273 15.0182
466.319 10.6611
466.365 8.38281
466.412 7.13647
466.458 6.40206
466.505 5.93922
466.551 5.63088
466.644 5.26058
466.737 5.05606
466.829 4.93156
467.015 4.79405
467.201 4.72335
467.386 4.68186
467.757 4.63658
468.128 4.61248
468.500 4.59710
469.242 4.57690
470.726 4.54883
472.211 4.52218
473.696 4.49127
474.438 4.47348
475.180 4.45510
475.551 4.44708
475.922 4.44224
476.294 4.44570
476.665 4.47133
476.850 4.50354
477.036 4.56328
477.222 4.67698
477.407 4.90731
477.593 5.43029
477.685 5.95414
477.778 6.87948
477.871 8.69763
477.917 10.3138
477.964 12.8774
478.010 17.2294
478.057 25.2937
478.080 32.0216
478.103 41.9433
478.126 56.9151
478.149 79.4023
478.166 101.801
478.183 127.914
478.217 163.249
478.251 135.076
478.284 88.3483
478.321 55.4228
478.358 37.5318
478.395 27.4391
478.432 21.3409
478.469 17.4140
478.506 14.7476
478.580 11.4703
478.653 9.60096
478.727 8.43306
478.875 7.09741
479.022 6.38304
479.170 5.95092
479.317 5.66649
479.465 5.46737
479.760 5.20995
480.055 5.05253
480.645 4.87139
481.235 4.77390
481.530 4.74613
481.825 4.73735
482.120 4.76921
482.267 4.82170
482.415 4.93341
482.562 5.18702
482.636 5.43666
482.710 5.86727
482.784 6.68416
482.821 7.38509
482.857 8.45529
482.894 10.1913
482.931 13.1971
482.968 18.8068
483.005 29.7499
483.038 46.0458
483.071 57.8790
483.104 48.4074
483.137 32.7638
483.164 23.8882
483.191 18.2741
483.218 14.6999
483.245 12.3429
483.299 9.57607
483.353 8.09410
483.407 7.21327
483.461 6.64812
483.569 5.99259
483.677 5.64431
483.784 5.44528
484.000 5.28218
484.216 5.36189
484.324 5.53969
484.432 5.91002
484.540 6.70867
484.594 7.45584
484.648 8.68292
484.702 10.8624
484.756 15.1475
484.783 18.9324
484.810 24.8233
484.837 34.3329
484.864 49.7740
484.881 63.3004
484.897 78.9923
484.931 100.364
484.964 83.4932
484.997 55.3903
485.027 38.4913
485.056 28.1983
485.085 21.8238
485.114 17.7053
485.173 12.9635
485.232 10.4655
485.290 8.99264
485.349 8.04980
485.466 6.94911
485.583 6.34836
485.700 5.97993
485.935 5.56180
486.169 5.33582
486.404 5.19608
486.873 5.03316
487.341 4.94079
487.810 4.88074
488.748 4.80582
489.686 4.75955
490.623 4.72710
492.499 4.68266
494.374 4.65183
496.249 4.62783
500.000 4.59000
504.541 4.55233
509.081 4.51787
511.352 4.50139
513.622 4.48703
514.757 4.48319
515.325 4.48400
515.892 4.48937
516.460 4.50602
516.744 4.52460
517.028 4.55954
517.311 4.63331
517.453 4.70396
517.595 4.82569
517.737 5.06072
517.808 5.26939
517.879 5.60264
517.950 6.18142
518.021 7.30077
518.056 8.28621
518.092 9.81713
518.127 12.3088
518.163 16.3917
518.204 23.5616
518.245 28.3406
518.287 23.5604
518.328 16.3897
518.377 11.1870
518.427 8.56580
518.476 7.17018
518.525 6.36409
518.574 5.86130
518.623 5.53002
518.722 5.13524
518.820 4.91908
518.918 4.78824
519.115 4.64446
519.311 4.57095
519.508 4.52797
519.901 4.48122
520.294 4.45648
520.688 4.44082
521.474 4.42059
523.047 4.39409
524.620 4.37195
526.193 4.35094
527.765 4.33412
528.552 4.33341
528.945 4.33954
529.338 4.35652
529.732 4.40013
529.928 4.44577
530.125 4.52862
530.321 4.69723
530.420 4.85349
530.518 5.11393
530.616 5.59249
530.665 5.99625
530.715 6.60743
530.764 7.59246
530.813 9.29190
530.862 12.4892
530.911 18.8157
530.953 27.5697
530.994 33.3880
531.036 27.5461
531.077 18.8127
531.113 13.7411
531.150 10.6896
531.186 8.82657
531.222 7.64137
531.295 6.29663
531.367 5.60608
531.440 5.20762
531.512 4.95841
531.657 4.67557
531.802 4.52651
531.947 4.43774
532.237 4.33945
532.528 4.28655
532.818 4.25255
533.398 4.20763
534.558 4.14554
535.719 4.09124
536.299 4.06687
536.879 4.04918
537.459 4.04997
538.040 4.10244
538.330 4.17516
538.620 4.31512
538.910 4.58868
539.200 5.15524
539.345 5.66479
539.490 6.46595
539.635 7.79686
539.780 10.1743
539.925 14.9045
539.998 19.1534
540.070 25.9616
540.143 37.6951
540.179 46.8995
540.215 59.8315
