Nd-150(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3305.43 4.04527
3314.63 3.89415
3333.05 3.58038
3351.46 3.23570
3369.87 2.83819
3388.28 2.35138
3397.49 2.05410
3406.69 1.70076
3415.90 1.26350
3420.50 1.00009
3425.11 0.699630
3429.71 0.373122
3432.01 0.227562
3433.16 0.177184
3434.31 0.160691
3435.46 0.208370
3436.04 0.273371
3436.61 0.381106
3437.19 0.550828
3437.76 0.810867
3438.34 1.20723
3438.91 1.81521
3439.49 2.76662
3440.07 4.29523
3440.64 6.86627
3441.22 11.4769
3441.50 15.2035
3441.79 20.5769
3442.08 28.6202
3442.37 41.1801
3442.65 62.1226
3442.94 99.4122
3443.23 172.161
3443.37 233.805
3443.52 321.694
3443.76 538.342
3444.00 702.952
3444.24 586.777
3444.48 382.247
3444.70 255.904
3444.92 178.642
3445.14 130.819
3445.35 100.022
3445.78 64.3508
3446.22 45.4505
3446.65 34.2156
3447.08 26.9969
3447.95 18.4930
3448.82 13.7904
3449.68 10.8770
3451.42 7.51681
3453.15 5.65567
3454.88 4.47144
3458.35 3.01907
3461.81 2.11587
3465.28 1.46125
3468.74 0.945180
3472.21 0.531610
3473.94 0.364762
3475.67 0.231505
3477.41 0.142311
3479.14 0.114078
3480.01 0.130649
3480.87 0.173482
3481.74 0.248505
3482.60 0.362927
3483.47 0.526443
3484.34 0.750782
3485.20 1.05177
3486.07 1.44992
3487.80 2.65618
3489.54 4.72137
3491.27 8.32020
3493.00 14.8432
3493.87 20.0727
3494.73 27.4812
3495.60 38.2651
3496.47 54.4633
3497.33 79.7484
3498.20 120.797
3499.06 190.209
3499.93 309.413
3500.97 540.348
3502.00 734.400
3503.04 636.638
3504.08 429.524
3505.30 266.188
3506.52 177.754
3507.74 127.826
3508.96 97.4388
3510.18 77.6346
3511.40 64.0131
3513.84 46.8833
3516.28 36.8069
3518.72 30.3025
3523.60 22.5425
3528.48 18.1480
3533.36 15.3499
3538.25 13.4195
3543.13 12.0092
3552.89 10.0817
3562.65 8.81668
3582.17 7.22030
3601.69 6.20576
3621.22 5.45569
3660.26 4.27556
3699.31 3.15733
3718.83 2.52292
3738.35 1.78282
3748.11 1.36165
3757.87 0.909310
3767.63 0.453623
3772.52 0.251373
3774.96 0.167266
3777.40 0.101884
3779.84 0.0635985
3781.06 0.0581736
3782.28 0.0643455
3783.50 0.0844514
3784.72 0.121256
3785.94 0.178159
3787.16 0.259295
3788.38 0.369829
3789.60 0.515824
3792.04 0.947274
3794.48 1.64215
3796.92 2.74288
3799.36 4.48845
3801.80 7.29392
3804.24 11.9287
3806.68 19.9110
3809.12 34.5069
3810.34 46.3674
3811.56 63.4388
3812.78 88.6951
3814.00 127.141
3815.22 187.079
3816.44 280.845
3818.22 494.735
3820.00 677.518
3821.78 591.032
3823.56 401.335
3824.83 299.325
3826.10 228.470
3827.36 179.631
3828.63 145.278
3831.17 101.979
3833.70 76.9341
3836.24 61.1287
3838.77 50.4758
3843.85 37.3146
3848.92 29.6790
3853.99 24.7777
3859.06 21.3974
3864.13 18.9393
3874.27 15.6211
3884.42 13.4919
3894.56 12.0077
3904.70 10.9081
3924.99 9.35728
3945.27 8.23885
3955.41 7.72372
3960.48 7.44693
3965.56 7.13025
3970.63 6.72431
3973.16 6.45319
3975.70 6.09363
3976.97 5.85909
3978.23 5.56689
3979.50 5.18825
3980.77 4.67338
3981.40 4.33813
3982.04 3.92889
3982.67 3.42252
3983.31 2.79638
3983.62 2.43987
3983.94 2.07364
3984.26 1.75481
3984.57 1.65746
3984.73 1.83721
3984.89 2.35560
3985.05 3.55004
3985.13 4.59368
3985.21 6.13163
3985.29 8.45588
3985.37 11.9398
3985.45 17.3481
3985.52 26.0278
3985.60 40.5672
3985.68 66.2372
3985.72 86.6615
3985.76 114.217
3985.80 153.638
3985.84 206.937
3985.92 370.345
3986.00 515.692
3986.08 457.724
3986.16 316.162
3986.23 228.620
3986.29 171.511
3986.36 133.188
3986.42 107.494
3986.55 75.8237
3986.68 58.0948
3986.81 46.9710
3986.94 39.5791
3987.21 30.4406
3987.47 25.1403
3987.73 21.7290
3987.99 19.3694
3988.25 17.6489
3988.77 15.3169
3989.29 13.8228
3989.82 12.7851
3990.34 12.0232
3991.38 10.9783
3992.43 10.2950
3993.47 9.81041
3994.52 9.44766
3996.61 8.93525
3998.69 8.58536
4002.87 8.12429
4007.05 7.82037
4011.23 7.59492
4019.58 7.26361
4036.30 6.81123
4053.01 6.47761
4086.43 5.95689
4119.85 5.52084
4153.28 5.09990
4169.99 4.87196
4186.70 4.60973
4203.41 4.27348
4211.77 4.04998
4220.12 3.75548
4224.30 3.56466
4228.48 3.32820
4232.66 3.02364
4236.83 2.61225
4238.92 2.34626
4241.01 2.02357
4243.10 1.62788
4245.19 1.14652
4247.28 0.614887
4248.32 0.409874
4248.84 0.372739
4249.37 0.430010
4249.89 0.661078
4250.15 0.884313
4250.41 1.21719
4250.67 1.70417
4250.93 2.41127
4251.19 3.43900
4251.46 4.94491
4251.72 7.18469
4251.98 10.5904
4252.24 15.9281
4252.50 24.6370
4252.76 39.6095
4253.02 67.1162
4253.15 89.6453
4253.28 121.691
4253.41 168.601
4253.54 235.999
4253.77 414.905
4254.00 566.565
4254.23 493.992
4254.46 335.307
4254.62 250.549
4254.78 191.859
4254.94 151.239
4255.10 122.574
4255.43 86.2390
4255.75 65.2322
4256.07 51.9229
4256.39 42.9726
4257.04 31.9111
4257.68 25.4893
4258.33 21.3743
4258.97 18.5436
4259.62 16.4945
4260.91 13.7393
4262.20 11.9901
4263.49 10.7859
4264.77 9.90983
4267.35 8.72121
4269.93 7.95258
4272.51 7.41346
4275.09 7.01303
4280.25 6.45296
4285.41 6.07432
4295.72 5.57860
4306.04 5.25015
4316.35 5.00085
4326.67 4.79341
4331.82 4.69943
4334.40 4.65577
4335.69 4.64130
4336.34 4.66159
4336.66 4.77426
4336.82 5.18492
4336.90 6.46507
4336.94 9.52780
4336.96 14.6745
4336.97 20.4054
4336.98 31.2950
4336.99 48.0076
4337.00 57.9424
4337.01 48.0321
4337.02 31.3263
4337.03 22.9661
4337.03 17.1348
4337.05 11.2394
4337.08 7.34686
4337.14 5.51829
4337.27 4.86955
4337.52 4.67156
4338.01 4.60980
4339.00 4.57876
4340.99 4.54142
4344.96 4.47392
4352.90 4.34230
4368.79 4.07558
4384.67 3.78264
4400.56 3.42938
4416.44 2.95249
4424.39 2.62770
4432.33 2.20186
4436.30 1.93271
4440.27 1.61198
4444.24 1.22726
4448.21 0.774762
4452.18 0.313303
4453.18 0.227677
4454.17 0.178381
4455.16 0.193075
4456.15 0.319733
4456.65 0.450161
4457.15 0.645724
4457.64 0.930632
4458.14 1.33683
4458.64 1.91387
4459.13 2.72990
4459.63 3.89232
4460.13 5.56673
4460.62 8.02564
4461.12 11.7065
4461.62 17.4117
4462.11 26.5758
4462.61 42.1287
4463.10 70.1355
4463.35 92.6099
4463.60 124.399
4463.85 169.881
4464.10 234.695
4464.55 411.259
4465.00 560.814
4465.45 487.708
4465.90 330.283
4466.26 237.773
4466.62 176.613
4466.98 136.121
4467.34 108.527
4468.06 74.8176
4468.78 55.9345
4469.50 44.2384
4470.22 36.4671
4471.65 26.9775
4473.09 21.5332
4474.53 18.0618
4475.96 15.6793
4477.40 13.9546
4480.27 11.6359
4483.15 10.1585
4486.02 9.13671
4488.89 8.38821
4494.64 7.36092
4500.39 6.68279
4506.13 6.19475
4511.88 5.82066
4523.38 5.26740
4534.87 4.85454
4557.86 4.19586
4580.85 3.55416
4592.34 3.17451
4603.83 2.70326
4609.58 2.41189
4615.33 2.06551
4621.08 1.64520
4626.82 1.13090
4629.70 0.837764
4632.57 0.533564
4635.44 0.259351
4636.88 0.167147
4638.32 0.146046
4639.04 0.180661
4639.75 0.261154
4640.47 0.405872
4641.19 0.640416
4641.91 1.00360
4642.63 1.55145
4643.35 2.37184
4644.06 3.60314
4644.78 5.47529
4645.50 8.37110
4646.22 12.9975
4646.94 20.6735
4647.66 34.1608
4648.37 59.5261
4648.73 80.6555
4649.09 111.506
4649.45 157.280
4649.81 225.098
4650.41 396.615
4651.00 543.529
4651.60 474.802
4652.19 322.866
4652.58 245.885
4652.98 191.017
4653.76 124.316
4654.55 88.3575
4655.34 67.1445
4656.12 53.5698
4656.91 44.3502
4658.48 32.8693
4660.06 26.1720
4661.63 21.8621
4664.77 16.7284
4667.92 13.8211
4671.07 11.9677
4674.21 10.6881
4677.36 9.75277
4683.65 8.47418
4689.94 7.63549
4696.23 7.03527
4702.52 6.57649
4715.11 5.88949
4727.69 5.32391
4733.98 5.01574
4737.13 4.82983
4740.27 4.59756
4741.85 4.45140
4743.42 4.27263
4744.99 4.04368
4746.57 3.73262
4747.35 3.52838
4748.14 3.27573
4748.93 2.95410
4749.71 2.53534
4750.11 2.27795
4750.50 1.98667
4750.89 1.67061
4751.29 1.38082
4751.68 1.33226
4751.88 1.63230
4752.07 2.54588
4752.17 3.49386
4752.27 5.04507
4752.37 7.65904
4752.46 12.2333
4752.51 15.8731
4752.56 20.8219
4752.61 27.8132
4752.66 37.9336
4752.71 52.9899
4752.76 76.0369
4752.81 112.177
4752.86 169.801
4752.93 301.353
4753.00 415.058
4753.07 365.738
4753.14 250.452
4753.19 194.646
4753.23 154.210
4753.32 103.409
4753.41 75.1019
4753.50 57.9972
4753.58 46.7923
4753.67 39.1887
4753.85 29.6183
4754.03 23.9498
4754.20 20.3015
4754.55 15.9202
4754.91 13.4312
4755.26 11.8441
4755.61 10.7502
4755.97 9.95521
4756.67 8.87384
4757.38 8.17680
4758.08 7.68880
4758.79 7.32838
4760.20 6.82847
4761.61 6.49577
4763.02 6.25596
4764.43 6.07308
4767.25 5.80808
4770.08 5.62045
4775.72 5.36045
4781.36 5.17771
4787.01 5.03447
4798.30 4.80964
4820.87 4.46893
4843.45 4.18010
4866.02 3.89040
4877.31 3.72859
4888.60 3.53961
4899.89 3.29651
4905.53 3.13645
4911.18 2.92869
4916.82 2.63388
4919.64 2.42763
4922.46 2.15216
4923.87 1.97506
4925.29 1.76012
4926.70 1.49465
4928.11 1.16423
4929.52 0.771502
4930.22 0.583987
4930.93 0.491794
4931.28 0.552017
4931.64 0.780139
4931.99 1.35322
4932.16 1.87925
4932.34 2.67955
4932.52 3.92037
4932.69 5.86430
4932.87 9.04838
4933.05 14.4485
4933.22 24.3260
4933.31 32.3073
4933.40 43.8010
4933.49 60.8428
4933.58 86.8940
4933.66 127.767
4933.75 192.190
4933.88 334.817
4934.00 452.669
4934.13 390.888
4934.25 263.724
4934.36 183.890
4934.47 133.161
4934.57 100.773
4934.68 79.4671
4934.90 53.9860
4935.11 40.0303
4935.33 31.4968
4935.54 25.9072
4935.97 19.1491
4936.40 15.2958
4936.83 12.8566
4937.26 11.1832
4937.69 9.97558
4938.55 8.35103
4939.42 7.31251
4940.28 6.59005
4941.14 6.05553
4942.86 5.30628
4944.58 4.78868
4946.30 4.38925
4948.03 4.05068
4951.47 3.42288
4953.19 3.07795
4954.91 2.66523
4955.77 2.41609
4956.64 2.12511
4957.50 1.78003
4958.36 1.37359
4959.22 0.943761
4959.65 0.792883
4960.08 0.846614
4960.19 0.932199
4960.30 1.06819
4960.51 1.56932
4960.73 2.61233
4960.83 3.50060
4960.94 4.77707
4961.05 6.67490
4961.16 9.50471
4961.26 13.9327
4961.37 20.9967
4961.48 33.0613
4961.59 54.5479
4961.64 71.8759
4961.69 96.3310
4961.75 131.215
4961.80 179.669
4961.90 316.161
4962.00 433.175
4962.10 378.606
4962.20 257.724
4962.27 190.491
4962.35 144.440
4962.42 113.097
4962.50 91.2710
4962.64 64.0432
4962.79 48.5222
4962.94 38.7105
4963.09 32.1234
4963.38 24.0395
4963.68 19.3473
4963.97 16.3510
4964.27 14.2868
4964.56 12.7878
4965.15 10.7672
4965.74 9.48040
4966.34 8.58967
4966.93 7.93924
4968.11 7.04950
4969.29 6.46892
4970.47 6.05757
4971.65 5.74888
4974.01 5.31123
4976.38 5.01034
4981.10 4.60823
4985.83 4.33618
4990.55 4.12646
5000.00 3.78811
5010.67 3.42761
5016.01 3.21945
5021.35 2.96124
5024.01 2.79923
5026.68 2.60204
5029.35 2.35204
5032.02 2.01956
5033.35 1.80760
5034.69 1.55380
5036.02 1.24867
5037.35 0.890828
5038.69 0.533916
5039.36 0.442197
5040.02 0.590387
5040.36 0.884041
5040.69 1.48719
5040.86 1.98554
5041.02 2.68761
5041.19 3.68322
5041.36 5.10166
5041.52 7.18268
5041.69 10.2925
5041.86 15.0840
5042.02 22.7049
5042.19 35.6014
5042.36 58.7088
5042.44 77.2719
5042.52 103.079
5042.61 139.703
5042.69 191.443
5042.85 335.338
5043.00 457.329
5043.16 397.888
5043.31 269.637
5043.41 208.516
5043.50 164.319
5043.69 108.737
5043.88 77.9596
5044.07 59.5405
5044.26 47.5685
5044.46 39.3748
5044.84 29.1479
5045.22 23.1447
5045.60 19.2892
5046.36 14.6965
5047.13 12.1067
5047.89 10.4651
5048.65 9.33922
5049.41 8.52308
5050.94 7.41990
5052.47 6.71131
5053.99 6.21768
5055.52 5.85366
5058.57 5.34983
5061.62 5.01493
5064.67 4.77336
5067.72 4.58874
5073.82 4.31989
5079.93 4.12775
5092.13 3.85648
5104.34 3.65949
5116.54 3.49942
5122.65 3.42852
5128.75 3.36444
5134.85 3.32430
5136.38 3.33473
5137.90 3.39345
5138.67 3.48830
5139.43 3.76671
5139.81 4.15202
5140.00 4.53136
5140.19 5.20603
5140.38 6.60250
5140.48 7.92704
5140.57 10.2176
5140.67 14.7640
5140.72 18.8960
5140.76 25.5040
5140.81 37.6088
5140.84 47.6281
5140.86 61.8072
5140.88 84.8094
5140.91 123.147
5140.93 191.367
5140.95 313.581
5140.98 497.535
5141.00 623.738
5141.02 497.349
5141.05 313.353
5141.07 198.955
5141.09 134.015
5141.11 93.7927
5141.13 69.9463
5141.15 53.5753
5141.17 42.8787
5141.22 29.3064
5141.26 21.6203
5141.30 16.8705
5141.39 11.5682
5141.48 8.83912
5141.56 7.25483
5141.73 5.59049
5141.90 4.77113
5142.08 4.31283
5142.42 3.84018
5143.10 3.48726
5143.79 3.35631
5145.16 3.25257
5146.53 3.20692
5152.02 3.12077
5163.00 3.00378
5173.98 2.89792
5179.47 2.86904
5180.84 2.88464
5182.21 2.95715
5182.90 3.07210
5183.58 3.41044
5183.92 3.87963
5184.10 4.34338
5184.27 5.16784
5184.44 6.87192
5184.53 8.49306
5184.61 11.2477
5184.70 16.6462
5184.74 21.4778
5184.78 29.2853
5184.83 43.0369
5184.87 70.3387
5184.89 95.6956
5184.91 134.425
5184.93 198.798
5184.95 313.315
5184.98 500.731
5185.00 624.560
5185.02 501.808
5185.05 313.996
5185.06 216.724
5185.08 153.413
5185.10 112.854
5185.12 87.2662
5185.15 55.2103
5185.19 38.5739
5185.22 28.4683
5185.26 22.2256
5185.33 15.0127
5185.40 11.1336
5185.47 8.84529
5185.61 6.40674
5185.75 5.18613
5185.90 4.49701
5186.18 3.77837
5186.46 3.43069
5186.74 3.23531
5187.31 3.03282
5188.44 2.87524
5189.57 2.81027
5191.84 2.74692
5194.10 2.70839
5203.16 2.59538
5212.21 2.49021
5221.27 2.38153
5239.38 2.14235
5257.49 1.85576
5275.60 1.48517
5284.65 1.24703
5293.71 0.953719
5298.23 0.780115
5302.76 0.586539
5307.29 0.377569
5311.82 0.180568
5314.08 0.115388
5316.34 0.116580
5317.48 0.165907
5318.61 0.271587
5319.74 0.465360
5320.87 0.799847
5322.00 1.36795
5323.14 2.33925
5324.27 4.04781
5325.40 7.20674
5325.96 9.79505
5326.53 13.5470
5327.10 19.1676
5327.66 27.9380
5328.23 42.3312
5328.79 67.4384
5329.36 114.257
5329.93 204.995
5330.46 351.640
5331.00 469.682
5331.54 400.655
5332.08 266.631
5332.60 176.217
5333.12 122.472
5333.64 89.8421
5334.17 69.0768
5334.69 55.1087
5335.21 45.3185
5336.25 32.7969
5337.30 25.3422
5338.34 20.5136
5340.43 14.7711
5342.52 11.5480
5344.61 9.51979
5346.70 8.13689
5348.79 7.13745
5352.97 5.79067
5357.15 4.92121
5365.50 3.84092
5373.86 3.16141
5382.22 2.65900
5398.93 1.86351
5415.65 1.12360
5424.01 0.735773
5432.36 0.349001
5436.54 0.182229
5438.63 0.118359
5440.72 0.0779423
5442.81 0.0743165
5444.90 0.128611
5445.94 0.187492
5446.99 0.275142
5448.03 0.399728
5449.08 0.571541
5450.12 0.804969
5451.17 1.11887
5453.26 2.10180
5455.34 3.88312
5456.39 5.28656
5457.43 7.23358
5458.48 9.99031
5459.52 13.9821
5460.57 19.9318
5461.61 29.1113
5462.66 43.9324
5463.70 69.0682
5464.75 114.108
5465.79 196.921
5466.90 343.585
5468.00 466.505
5469.11 403.954
5470.21 272.422
5470.94 206.513
5471.67 159.656
5473.13 102.906
5474.59 72.5017
5476.05 54.6240
5477.50 43.2292
5478.96 35.5042
5481.88 25.9295
5484.80 20.3649
5487.72 16.7957
5493.55 12.5535
5499.39 10.1526
5505.22 8.61865
5511.06 7.55467
5516.89 6.77165
5528.56 5.68750
5540.23 4.96039
5563.57 4.00886
5586.91 3.36958
5610.25 2.87117
5633.59 2.44281
5639.42 2.34345
5645.26 2.25028
5648.17 2.21077
5651.09 2.19079
5652.55 2.20750
5654.01 2.29995
5654.74 2.44880
5655.10 2.60177
5655.47 2.88093
5655.83 3.46910
5656.01 4.03645
5656.20 5.03060
5656.38 7.02524
5656.47 8.85166
5656.56 11.8884
5656.65 17.4716
5656.70 22.2511
5656.74 29.3669
5656.79 41.1391
5656.83 61.2108
5656.88 100.294
5656.90 133.118
5656.93 178.742
5656.96 285.683
5657.00 355.836
5657.04 285.970
5657.07 179.104
5657.10 131.779
5657.12 98.2854
5657.17 59.7308
5657.22 39.7574
5657.26 28.4083
5657.31 21.4330
5657.36 16.8695
5657.45 11.4875
5657.55 8.54531
5657.64 6.80046
5657.83 4.89938
5658.02 3.93752
5658.21 3.38907
5658.58 2.81412
5658.96 2.53211
5659.33 2.37220
5660.09 2.20257
5661.59 2.06153
5663.10 1.99455
5666.11 1.91349
5669.12 1.85204
5681.17 1.63885
5705.27 1.22461
5729.37 0.798472
5753.47 0.374017
5765.52 0.186845
5771.55 0.111364
5777.57 0.0575388
5780.59 0.0423189
5783.60 0.0375497
5786.61 0.0458753
5789.62 0.0706554
5792.64 0.116221
5795.65 0.188117
5798.66 0.293622
5801.67 0.442318
5804.68 0.647061
5807.70 0.924981
5810.71 1.29994
5813.72 1.80467
5816.73 2.48633
5819.75 3.41232
5822.76 4.68402
5825.77 6.45428
5828.78 8.96645
5831.80 12.6143
5834.81 18.0746
5837.82 26.5503
5840.83 40.3292
5843.85 63.9622
5846.86 106.903
5849.87 187.447
5852.94 325.211
5856.00 439.001
5859.07 377.936
5862.14 253.373
5864.14 192.091
5866.14 148.373
5870.14 95.3053
5874.13 66.7740
5878.13 49.9620
5882.13 39.2397
5886.13 31.9647
5894.12 22.9276
5902.12 17.6566
5910.11 14.2527
5926.10 10.1464
5942.09 7.74090
5958.08 6.11912
5990.06 3.91641
6022.04 2.25033
6038.03 1.47581
6054.02 0.728855
6062.02 0.391974
6066.01 0.246940
6070.01 0.129429
6074.01 0.0545708
6076.01 0.0401763
6078.01 0.0464262
6080.00 0.0786901
6082.00 0.143883
6084.00 0.250988
6086.00 0.411689
6088.00 0.641757
6090.00 0.962069
6092.00 1.40108
6094.00 1.99769
6095.99 2.80748
6097.99 3.90875
6099.99 5.41605
6101.99 7.49918
6103.99 10.4224
6105.99 14.5992
6107.99 20.7069
6109.99 29.8886
6111.98 44.1755
6113.98 67.2428
6115.98 105.820
6117.98 171.090
6120.49 304.641
6123.00 420.889
6125.51 369.842
6128.02 252.596
6129.56 196.723
6131.09 155.575
6134.16 103.669
6137.23 74.6202
6140.30 57.0120
6143.37 45.5429
6146.44 37.6312
6152.58 27.6271
6158.72 21.6745
6164.86 17.7712
6177.14 12.9800
6189.41 10.1178
6201.69 8.15800
6226.25 5.44437
6250.81 3.32747
6263.09 2.30666
6275.37 1.27607
6287.64 0.342422
6290.71 0.177827
6292.25 0.118519
6293.78 0.0803135
6295.32 0.0690840
6296.85 0.0924155
6298.39 0.160173
6299.92 0.285189
6301.46 0.484743
6302.99 0.781677
6304.53 1.20699
6306.06 1.80318
6307.60 2.62938
6309.13 3.76923
6310.67 5.34318
6312.20 7.52659
6313.74 10.5884
6315.27 14.9375
6316.81 21.2239
6318.34 30.4983
6319.88 44.5415
6321.41 66.3587
6322.95 101.016
6324.48 156.201
6326.74 287.410
6329.00 409.037
6331.26 369.649
6333.52 259.093
6334.95 203.275
6336.37 162.013
6339.22 109.876
6342.08 80.6184
6344.93 62.8093
6347.78 51.1513
6350.63 43.0686
6356.33 32.7802
6362.04 26.6130
6367.74 22.5523
6379.15 17.5730
6390.56 14.6464
6401.96 12.7149
6424.78 10.2955
6447.59 8.80653
6470.40 7.76775
6516.03 6.34197
6561.66 5.32001
6607.28 4.43900
6630.10 3.98277
6641.51 3.72897
6652.91 3.43783
6664.32 3.07306
6670.02 2.83824
6675.73 2.53888
6678.58 2.35085
6681.43 2.12409
6684.28 1.84210
6687.13 1.47971
6688.56 1.25765
6689.98 1.00324
6691.41 0.718962
6692.84 0.433299
6693.55 0.322322
6694.26 0.283621
6694.97 0.418252
6695.33 0.618043
6695.69 0.976891
6696.04 1.59925
6696.40 2.66474
6696.76 4.52875
6697.11 7.89246
6697.29 10.5901
6697.47 14.3762
6697.65 19.8429
6697.83 27.9620
6698.00 40.4196
6698.18 60.2267
6698.36 92.7615
6698.54 146.738
6698.77 259.477
6699.00 356.936
6699.23 312.792
6699.46 213.568
6699.66 151.652
6699.86 111.531
6700.05 85.5020
6700.25 68.0282
6700.64 46.9966
6701.03 35.3494
6701.42 28.1600
6701.81 23.3867
6702.60 17.5691
6703.38 14.2182
6704.16 12.0759
6704.95 10.5987
6705.73 9.52346
6707.30 8.06812
6708.86 7.13154
6710.43 6.47767
6712.00 5.99399
6715.13 5.31990
6718.26 4.86543
6724.53 4.26900
6730.80 3.86976
6737.07 3.56176
6749.60 3.06236
6762.13 2.60297
6768.40 2.35951
6774.67 2.08854
6780.93 1.76441
6784.07 1.56678
6787.20 1.32876
6790.33 1.02556
6791.90 0.837721
6793.47 0.620705
6795.03 0.390792
6795.82 0.303994
6796.60 0.310763
6796.99 0.404982
6797.38 0.633834
6797.78 1.12999
6798.17 2.19584
6798.36 3.15622
6798.56 4.64295
6798.76 7.03106
6798.95 11.0372
6799.15 18.3025
6799.24 24.1923
6799.34 32.6864
6799.44 45.3242
6799.54 64.7561
6799.64 95.4976
6799.73 143.783
6799.87 246.999
6800.00 329.745
6800.13 281.717
6800.27 187.592
6800.37 136.188
6800.47 101.559
6800.57 78.3024
6800.67 62.4203
6800.87 42.7074
6801.07 31.5588
6801.27 24.6177
6801.46 20.0279
6801.86 14.4425
6802.26 11.2491
6802.66 9.23047
6803.46 6.85696
6804.25 5.52389
6805.05 4.67543
6805.85 4.08688
6806.64 3.65273
6808.24 3.04506
6809.83 2.62921
6813.02 2.06171
6816.20 1.65339
6819.39 1.31373
6825.76 0.718552
6832.13 0.221023
6833.73 0.137987
6835.32 0.0940975
6836.91 0.114583
6838.51 0.242814
6839.30 0.369482
6840.10 0.556095
6840.90 0.822847
6841.69 1.19743
6842.49 1.72095
6843.29 2.45026
6844.08 3.47373
6844.88 4.92039
6845.68 7.00076
6846.47 10.0497
6847.27 14.6357
6848.07 21.7521
6848.86 33.2782
6849.66 52.7996
6850.46 87.5945
6851.25 150.963
6852.13 268.056
6853.00 369.615
6853.87 324.682
6854.75 221.827
6855.55 153.496
6856.35 110.770
6857.15 83.8256
6857.95 66.1092
6859.54 45.1860
6861.14 33.7759
6862.74 26.8123
6864.34 22.2124
6867.54 16.6115
6870.73 13.3847
6873.93 11.3099
6877.13 9.87034
6880.32 8.81456
6886.72 7.36624
6893.11 6.41300
6905.90 5.20927
6918.68 4.44918
6931.47 3.89756
6957.04 3.08053
6982.62 2.41425
7008.19 1.74883
7020.98 1.36390
7027.37 1.14051
7033.77 0.883010
7040.16 0.576992
7046.55 0.233032
7048.15 0.162611
7049.75 0.126725
7051.35 0.174546
7052.15 0.263411
7052.95 0.432562
7053.75 0.737013
7054.54 1.27784
7054.94 1.69449
7055.34 2.25902
7055.74 3.03831
7056.14 4.12768
7056.54 5.69304
7056.94 7.99552
7057.34 11.5241
7057.74 17.1556
7058.14 26.7317
7058.54 44.1677
7058.74 58.4274
7058.94 78.9576
7059.14 108.985
7059.34 152.523
7059.67 259.957
7060.00 345.463
7060.33 293.114
7060.66 194.105
7061.03 120.515
7061.40 80.1590
7061.77 57.1367
7062.14 43.0624
7062.51 33.8694
7062.88 27.5704
7063.62 19.6840
7064.36 15.0789
7065.09 12.1352
7066.57 8.66272
7068.05 6.72538
7069.53 5.50539
7072.48 4.06347
7075.43 3.23440
7078.39 2.68657
7084.29 1.97881
7090.20 1.50777
7096.11 1.14409
7107.92 0.567344
7113.83 0.330757
7119.74 0.143649
7122.69 0.0825061
7125.64 0.0583618
7128.60 0.0925728
7130.08 0.142119
7131.55 0.221686
7133.03 0.340463
7134.51 0.510769
7135.98 0.749668
7137.46 1.08111
7138.94 1.53933
7140.41 2.17434
7141.89 3.06104
7143.37 4.31373
7144.84 6.11755
7146.32 8.77537
7147.80 12.8125
7149.27 19.1814
7150.75 29.7447
7152.23 48.3284
7153.70 83.2312
7154.44 111.694
7155.18 151.415
7156.59 263.102
7158.00 355.755
7159.41 306.946
7160.82 206.259
7161.77 155.164
7162.72 119.095
7163.67 93.8543
7164.62 75.8886
7166.51 52.9797
7168.41 39.5979
7170.31 31.1079
7172.21 25.3713
7176.00 18.2727
7179.80 14.1511
7183.59 11.5037
7191.18 8.34155
7198.77 6.53016
7206.36 5.35316
7221.54 3.89017
7236.73 2.98364
7251.91 2.33812
7282.27 1.42170
7312.63 0.761678
7342.99 0.277440
7358.17 0.114286
7365.76 0.0622912
7373.35 0.0395587
7377.15 0.0437990
7380.95 0.0632364
7384.74 0.105161
7388.54 0.184923
7390.43 0.249317
7392.33 0.341965
7394.23 0.482705
7396.13 0.715218
7398.02 1.15674
7398.97 1.55598
7399.92 2.22550
7400.40 2.75355
7400.87 3.51386
7401.34 4.68032
7401.82 6.61090
7402.29 10.2096
7402.53 13.3121
7402.77 18.1745
7403.00 26.4224
7403.24 41.9904
7403.36 55.4530
7403.48 75.8717
7403.60 108.567
7403.72 160.457
7403.86 252.482
7404.00 309.422
7404.14 242.559
7404.29 148.929
7404.40 97.3653
7404.52 65.9784
7404.64 46.6400
7404.76 34.2501
7405.00 20.2246
7405.24 13.0773
7405.47 8.98533
7405.71 6.46255
7405.95 4.81094
7406.19 3.68216
7406.66 2.28327
7407.14 1.49910
7407.61 1.02299
7408.09 0.717558
7409.04 0.373065
7409.99 0.204534
7411.89 0.0762498
7413.79 0.0558186
7415.69 0.0766677
7419.50 0.170015
7427.10 0.456637
7434.71 0.858699
7442.31 1.40833
7449.92 2.15967
7457.52 3.19279
7465.13 4.62874
7472.73 6.65890
7480.34 9.60025
7487.94 14.0158
7495.55 20.9899
7503.16 32.8590
7510.76 55.4673
7514.56 75.3310
7518.37 106.709
7522.17 159.283
7525.97 249.150
7529.49 364.718
7531.24 407.306
7533.00 408.614
7536.52 286.631
7540.04 154.109
7542.02 106.828
7543.99 75.3043
7545.97 54.7410
7547.95 41.6086
7549.93 33.5954
7551.90 29.2497
7555.86 28.3630
7559.81 35.5159
7563.76 50.2383
7567.72 73.7602
7571.67 108.427
7576.00 162.252
7580.34 232.539
7589.00 364.119
7593.34 376.426
7597.67 348.072
7606.34 251.573
