Ba-138(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
105184 1.42920
105215 2.10923
105246 3.06233
105276 4.37157
105322 7.24480
105368 11.3913
105460 21.0794
105506 23.5126
105552 23.3625
105644 19.3105
105740 15.0267
105836 12.0668
105932 10.0903
106029 8.72815
106125 7.75021
106221 7.02096
106413 6.01443
106605 5.35674
106797 4.89736
106893 4.72206
106942 4.64936
106990 4.59240
107038 4.56676
107062 4.58043
107086 4.63530
107110 4.78836
107122 4.94917
107134 5.23680
107146 5.80168
107152 6.30237
107158 7.09506
107164 8.44041
107170 10.9435
107173 13.0468
107176 16.1762
107179 20.9571
107182 28.2802
107186 43.3693
107190 53.4768
107194 43.7612
107198 29.2394
107203 19.0121
107207 13.6813
107212 10.6474
107217 8.87496
107221 7.71852
107226 6.95666
107235 6.01563
107244 5.48483
107253 5.15444
107271 4.77643
107289 4.57075
107308 4.44182
107344 4.28584
107380 4.18880
107417 4.11782
107489 4.01129
107562 3.92693
107635 3.85410
107780 3.72784
108071 3.51895
108362 3.34323
108944 3.04006
109526 2.75207
110108 2.42517
110399 2.22204
110690 1.96688
110981 1.61956
111127 1.38856
111272 1.09870
111418 0.729465
111490 0.511958
111563 0.282779
111636 0.0803093
111672 0.0238747
111709 0.0419971
111727 0.0996929
111745 0.207701
111763 0.386255
111781 0.661929
111800 1.07742
111818 1.68672
111836 2.56467
111854 3.79965
111881 6.48693
111907 10.4342
111960 19.9357
111987 22.4846
112013 22.5377
112066 18.8749
112107 15.8064
112147 13.3874
112188 11.5767
112228 10.2188
112309 8.37465
112390 7.21149
112471 6.42807
112512 6.13188
112552 5.88890
112593 5.70509
112613 5.64592
112633 5.62786
112653 5.69702
112663 5.80341
112674 6.01586
112684 6.46634
112689 6.88102
112694 7.53883
112699 8.70959
112704 10.9285
112707 12.9542
112709 15.9830
112712 20.8338
112714 28.6716
112717 42.6221
112720 51.7684
112723 42.3161
112726 28.2737
112730 18.0203
112733 12.8869
112737 10.1652
112740 8.59364
112744 7.61560
112748 6.96856
112755 6.19310
112762 5.76119
112769 5.49276
112784 5.18274
112798 5.00491
112812 4.88611
112841 4.72635
112870 4.61179
112899 4.51870
112956 4.36425
113014 4.23410
113071 4.11941
113186 3.92198
113416 3.60763
113646 3.35673
114106 2.94302
114566 2.56181
115025 2.14931
115255 1.91782
115485 1.67319
115715 1.45656
115830 1.40803
115945 1.48301
116060 1.86914
116118 2.32001
116175 3.11425
116233 4.54174
116290 7.20745
116348 12.4791
116376 16.9354
116405 23.3116
116458 40.4910
116500 50.7493
116548 46.0607
116595 37.5148
116650 33.4036
116746 29.5461
116842 23.5792
116919 19.3995
116996 16.2765
117072 13.9965
117149 12.3156
117303 10.0616
117456 8.65504
117609 7.70611
117763 7.02743
118070 6.12520
118377 5.55230
118684 5.15473
119298 4.63273
119911 4.29752
120525 4.05720
121753 3.71867
122981 3.47132
124209 3.26309
124822 3.16523
125436 3.06896
125743 3.02190
126050 2.97988
126204 2.96779
126280 2.96954
126357 2.98476
126434 3.03406
126472 3.08951
126511 3.19238
126549 3.40250
126568 3.59362
126587 3.89993
126607 4.43228
126626 5.44456
126635 6.31006
126645 7.61583
126655 9.64199
126664 12.7574
126677 19.1142
126690 23.7203
126703 20.0022
126716 13.8681
126727 10.3058
126738 8.10227
126749 6.70145
126760 5.79347
126782 4.72958
126804 4.16473
126825 3.82731
126847 3.61010
126891 3.35497
126935 3.21351
126979 3.12543
127066 3.02185
127154 2.96214
127241 2.92210
127416 2.86921
127766 2.81036
128116 2.79504
128466 2.85895
128641 2.95994
128816 3.16709
128991 3.60980
129079 4.01745
129166 4.67341
129254 5.79400
129341 7.86537
129429 12.0837
129472 15.8173
129516 21.3570
129583 33.8696
129650 43.1543
129717 36.1126
129784 24.1679
129834 17.8168
129885 13.6249
129935 10.8489
129985 8.95875
130085 6.66013
130186 5.37852
130286 4.58963
130387 4.06528
130587 3.42011
130788 3.03756
130989 2.77842
131391 2.42737
131792 2.17072
132194 1.94772
132997 1.51308
133800 1.02968
134604 0.486819
135005 0.243117
135206 0.163105
135306 0.144024
135407 0.145504
135507 0.174452
135608 0.239915
135708 0.353732
135808 0.531332
135909 0.792691
136009 1.16335
136110 1.67527
136210 2.36713
136410 4.45763
136610 7.73976
137010 16.5012
137210 19.4053
137410 20.1699
137810 17.9126
138114 15.5360
138418 13.5385
138570 12.7246
138722 12.0757
138799 11.8803
138837 11.8637
138875 11.9648
138913 12.3178
138951 13.3086
138970 14.3826
138989 16.3396
139008 20.1484
139027 27.8968
139043 39.6707
139060 48.7636
139077 42.6770
139094 31.6685
139108 25.0634
139122 20.8721
139136 18.1903
139150 16.4160
139179 14.2783
139207 13.0833
139235 12.3299
139264 11.8144
139320 11.1407
139377 10.7018
139433 10.3787
139547 9.90182
139773 9.24029
140000 8.74931
140000 4.96355
150000 4.96420
175000 4.98169
200000 5.01350
250000 5.11265
300000 5.24775
350000 5.40638
400000 5.57826
450000 5.72996
500000 5.87901
550000 6.02897
600000 6.17896
700000 6.46499
800000 6.72299
900000 6.94200
1.00000E+06 7.11496
1.25000E+06 7.34302
1.44630E+06 7.34493
1.44630E+06 7.34492
1.50000E+06 7.32497
1.75000E+06 7.14898
1.91250E+06 6.98952
2.10580E+06 6.77812
2.59080E+06 6.24820
2.75000E+06 6.08788
3.00000E+06 5.85200
3.25000E+06 5.63501
3.50000E+06 5.43499
3.75000E+06 5.24898
4.00000E+06 5.07797
4.25000E+06 4.92302
4.62680E+06 4.71912
4.75000E+06 4.66103
5.00000E+06 4.55799
5.25000E+06 4.47297
5.50000E+06 4.40696
5.75000E+06 4.35906
6.00000E+06 4.32999
6.25000E+06 4.31596
6.50000E+06 4.31800
6.75000E+06 4.33110
6.82970E+06 4.33805
7.00000E+06 4.35504
7.25000E+06 4.38702
7.50000E+06 4.42400
7.75000E+06 4.46598
8.00000E+06 4.50997
8.25000E+06 4.55504
8.50000E+06 4.60001
8.67440E+06 4.63104
8.76590E+06 4.64602
8.86060E+06 4.66193
9.07050E+06 4.69691
9.25000E+06 4.72593
9.50000E+06 4.76408
9.75000E+06 4.79909
1.00000E+07 4.83201
1.02500E+07 4.86097
1.05000E+07 4.88796
1.07500E+07 4.91207
1.10000E+07 4.93408
1.12500E+07 4.95300
1.15000E+07 4.96895
1.17500E+07 4.98200
1.20000E+07 4.99303
1.22500E+07 5.00104
1.24860E+07 5.00695
1.27500E+07 5.01203
1.30000E+07 5.01403
1.32500E+07 5.01504
1.35000E+07 5.01398
1.37500E+07 5.01105
1.40000E+07 5.00699
1.42500E+07 5.00195
1.45000E+07 4.99498
1.47500E+07 4.98795
1.50000E+07 4.97903
1.52500E+07 4.96899
1.56240E+07 4.95180
1.57500E+07 4.94498
1.60000E+07 4.93202
1.62500E+07 4.91800
1.65000E+07 4.90302
1.67500E+07 4.88702
1.70000E+07 4.87003
1.72500E+07 4.85296
1.75000E+07 4.83398
1.77500E+07 4.81500
1.80000E+07 4.79501
1.82500E+07 4.77496
1.85000E+07 4.75401
1.90000E+07 4.71104
1.95000E+07 4.66798
2.00000E+07 4.62401
