Nd-144(n,tot) ENDF/B-VII.1
742.363 22.1413
744.441 18.0893
746.518 15.5441
748.596 13.7965
750.674 12.5187
754.829 10.7606
758.985 9.58933
763.140 8.73632
767.296 8.07503
775.606 7.08742
783.917 6.35522
800.539 5.27295
833.783 3.77763
867.026 2.67375
933.513 1.05027
966.757 0.477942
983.378 0.263120
991.689 0.177574
1000.00 0.108894
1008.16 0.0599789
1012.24 0.0431702
1016.32 0.0319305
1020.40 0.0266481
1024.48 0.0277596
1028.56 0.0357410
1032.64 0.0511112
1036.72 0.0744536
1040.80 0.106400
1048.96 0.198961
1057.12 0.335310
1065.28 0.523411
1081.59 1.09639
1097.91 2.02812
1114.23 3.49248
1130.55 5.77346
1146.87 9.35612
1163.19 15.1131
1179.51 24.7243
1195.83 41.7135
1203.99 55.2095
1212.14 74.3658
1220.30 102.467
1228.46 145.356
1236.62 214.090
1244.78 330.741
1252.94 541.179
1261.10 933.748
1269.20 1574.32
1277.30 2060.59
1285.40 1720.43
1293.50 1123.87
1298.69 842.902
1303.89 644.124
1314.27 404.565
1324.66 277.019
1335.04 202.565
1345.42 155.541
1355.81 123.929
1376.58 85.1679
1397.35 62.9226
1418.12 48.7416
1459.66 31.7708
1501.19 21.5783
1521.96 17.5565
1542.73 13.7652
1563.50 9.82041
1573.89 7.62998
1584.27 5.18970
1594.66 2.50545
1599.85 1.22763
1602.45 0.718649
1603.74 0.533386
1605.04 0.419065
1605.69 0.396720
1606.34 0.403253
1606.99 0.443788
1607.64 0.524481
1608.29 0.652684
1608.94 0.837208
1610.23 1.41988
1611.53 2.38748
1612.83 3.91224
1614.13 6.25863
1615.43 9.84499
1616.72 15.3564
1618.02 23.9624
1619.32 37.7604
1620.62 60.7424
1621.92 101.064
1623.21 176.790
1623.86 239.639
1624.51 331.040
1625.16 465.968
1625.81 664.710
1626.91 1175.62
1628.00 1615.76
1629.10 1416.38
1630.19 966.487
1631.14 680.572
1632.09 497.024
1633.04 378.900
1633.99 300.076
1635.88 205.739
1637.78 153.659
1639.68 121.657
1641.58 100.418
1645.37 74.4711
1649.17 59.4699
1652.96 49.7920
1660.55 38.0570
1668.14 31.0814
1675.73 26.1716
1679.53 24.0015
1683.33 21.6394
1685.22 20.1241
1686.17 19.1532
1687.12 17.9087
1687.60 17.1178
1688.07 16.1561
1688.54 14.9406
1689.02 13.3487
1689.26 12.3469
1689.49 11.1753
1689.73 9.81021
1689.97 8.30162
1690.09 7.57848
1690.20 7.03820
1690.32 6.99695
1690.38 7.38293
1690.44 8.27361
1690.50 10.0434
1690.56 13.2445
1690.59 15.7611
1690.62 19.0401
1690.65 23.6430
1690.68 29.7337
1690.71 38.4727
1690.74 50.8576
1690.77 68.7671
1690.80 94.2248
1690.83 134.032
1690.86 193.772
1690.89 292.140
1690.92 443.823
1690.96 803.204
1691.00 1119.63
1691.02 1114.30
1691.04 1002.55
1691.09 697.766
1691.12 514.592
1691.15 391.050
1691.19 308.156
1691.22 252.424
1691.29 181.053
1691.36 140.843
1691.42 115.180
1691.49 98.1270
1691.63 76.7892
1691.76 64.3099
1691.90 56.2261
1692.03 50.6039
1692.17 46.4848
1692.44 40.8747
1692.71 37.2421
1692.98 34.6988
1693.25 32.8158
1693.79 30.2029
1694.33 28.4600
1694.87 27.1997
1695.41 26.2364
1696.49 24.8281
1697.57 23.8204
1699.72 22.4018
1701.88 21.3839
1704.04 20.5740
1708.36 19.2877
1717.00 17.3624
1725.64 15.8591
1742.91 13.4756
1760.19 11.5426
1794.74 8.30151
1829.29 5.36780
1863.85 2.48499
1881.12 1.14853
1889.76 0.597248
1894.08 0.381448
1898.40 0.226417
1900.56 0.178637
1902.72 0.155447
1904.88 0.161218
1907.04 0.201172
1909.20 0.281595
1911.35 0.409903
1913.51 0.595244
1915.67 0.848365
1919.99 1.61443
1924.31 2.85470
1928.63 4.79420
1932.95 7.78853
1937.27 12.4190
1941.59 19.6753
1945.91 31.3255
1950.23 50.7163
1954.54 84.6304
1958.86 147.911
1961.02 200.068
1963.18 275.355
1965.34 385.528
1967.50 546.237
1971.25 970.253
1975.00 1337.86
1978.75 1177.76
1982.50 807.593
1986.88 510.141
1991.25 345.876
1995.63 251.898
2000.00 194.121
2006.06 144.958
2012.12 114.691
2018.18 94.5868
2024.24 80.4438
2036.36 62.1127
2048.48 50.9045
2060.60 43.4093
2072.72 38.0683
2084.84 34.0824
2087.87 33.2457
2089.39 32.8512
2090.90 32.4765
2092.42 32.1329
2093.18 31.9836
2093.93 31.8676
2094.69 31.8308
2095.07 31.8848
2095.45 32.0560
2095.64 32.2311
2095.83 32.5192
2096.02 33.0199
2096.21 33.9495
2096.30 34.7392
2096.40 35.9394
2096.49 37.8810
2096.59 41.2614
2096.63 44.0645
2096.68 48.1032
2096.73 54.3580
2096.77 64.7789
2096.82 84.5730
2096.85 101.580
2096.87 126.540
2096.89 169.108
2096.92 241.115
2096.94 387.253
2096.95 512.962
2096.96 677.559
2096.98 1076.70
2097.00 1324.18
2097.02 1054.22
2097.04 677.423
2097.06 414.204
2097.08 278.636
2097.10 201.198
2097.11 154.123
2097.13 123.780
2097.15 103.228
2097.19 78.1382
2097.23 63.7870
2097.27 55.2479
2097.34 45.7448
2097.42 40.8145
2097.50 37.9968
2097.57 36.2132
2097.65 35.0112
2097.80 33.5293
2097.95 32.6850
2098.11 32.1523
2098.26 31.7919
2098.57 31.3313
2098.87 31.0483
2099.48 30.6975
2100.09 30.4634
2100.70 30.2771
2101.92 29.9648
2103.15 29.6876
2104.37 29.4277
2106.81 28.9370
2111.70 28.0302
2116.58 27.1977
2136.13 24.4191
2175.21 20.5642
2214.30 17.9750
2253.39 16.0812
2331.56 13.4103
2351.11 12.8847
2370.65 12.3982
2380.42 12.1689
2385.31 12.0585
2390.19 11.9523
2395.08 11.8543
2397.52 11.8119
2399.97 11.7802
2402.41 11.7748
2403.63 11.7967
2404.85 11.8592
2405.46 11.9214
2406.07 12.0240
2406.69 12.2015
2407.30 12.5350
2407.60 12.8206
2407.91 13.2576
2408.21 13.9741
2408.52 15.2645
2408.67 16.3397
2408.82 17.9578
2408.98 20.5536
2409.13 25.0619
2409.28 34.0865
2409.36 42.3200
2409.43 55.9750
2409.51 81.4530
2409.55 102.741
2409.59 135.090
2409.62 187.280
2409.66 277.968
2409.70 449.579
2409.72 592.111
2409.74 793.747
2409.77 1271.42
2409.80 1576.85
2409.83 1255.88
2409.86 794.234
2409.89 566.589
2409.91 414.544
2409.93 313.039
2409.95 246.315
2409.99 160.920
2410.04 114.895
2410.08 86.4951
2410.12 68.5990
2410.21 47.6663
2410.30 36.3040
2410.38 29.5481
2410.47 25.2125
2410.56 22.2953
2410.73 18.6532
2410.90 16.5905
2411.08 15.2971
2411.25 14.4413
2411.60 13.4041
2411.95 12.8236
2412.29 12.4648
2412.64 12.2271
2413.33 11.9370
2414.03 11.7709
2414.72 11.6638
2415.41 11.5888
2416.80 11.4879
2418.19 11.4194
2420.96 11.3218
2423.73 11.2456
2426.51 11.1780
2432.06 11.0539
2437.61 10.9366
2443.15 10.8226
2454.25 10.6006
2476.44 10.1705
2498.64 9.75110
2543.02 8.91616
2587.41 8.03095
2631.79 6.98299
2653.99 6.32649
2676.18 5.49949
2687.28 4.98423
2698.37 4.36715
2709.47 3.60779
2720.57 2.65085
2726.11 2.08051
2731.66 1.45000
2737.21 0.793215
2739.98 0.489894
2742.76 0.250838
2744.15 0.177974
2745.53 0.156206
2746.23 0.171441
2746.92 0.208924
2747.61 0.273418
2748.31 0.370410
2749.00 0.507151
2749.69 0.691832
2751.08 1.25123
2752.47 2.17070
2753.85 3.64727
2755.24 6.01067
2756.63 9.83781
2758.02 16.1941
2759.40 27.1823
2760.79 47.3067
2761.48 63.6861
2762.18 87.2186
2762.87 122.048
2763.56 174.891
2764.26 257.171
2764.95 385.299
2765.98 682.038
2767.00 938.290
2768.03 821.862
2769.05 560.166
2769.79 416.947
2770.53 317.884
2771.28 249.870
2772.02 202.175
2773.50 142.231
2774.99 107.643
2776.47 85.8288
2777.95 71.1253
2780.92 52.9666
2783.89 42.4234
2786.86 35.6525
2789.82 30.9798
2792.79 27.5833
2798.73 23.0020
2804.66 20.0710
2810.60 18.0398
2816.53 16.5495
2828.40 14.5027
2840.27 13.1536
2852.14 12.1873
2864.01 11.4528
2887.75 10.3886
2911.49 9.63039
2935.23 9.04246
2941.16 8.91390
2947.10 8.79230
2953.03 8.68466
2954.52 8.66706
2956.00 8.67060
2956.74 8.70104
2957.48 8.81253
2957.85 8.97767
2958.22 9.44594
2958.41 10.0810
2958.50 10.6971
2958.60 11.7679
2958.69 13.9371
2958.73 15.9239
2958.78 19.2433
2958.83 25.5815
2958.85 30.9146
2958.87 39.1260
2958.90 52.6200
2958.92 76.7097
2958.94 124.207
2958.95 167.421
2958.97 225.215
2958.98 359.212
2959.00 441.992
2959.02 351.357
2959.04 225.304
2959.05 155.017
2959.06 113.330
2959.08 86.0939
2959.09 67.7788
2959.12 45.3198
2959.14 33.7287
2959.17 26.5989
2959.19 22.2298
2959.25 17.1629
2959.30 14.4190
2959.35 12.8011
2959.46 11.0815
2959.56 10.2194
2959.67 9.73458
2959.88 9.22898
2960.30 8.84727
2960.72 8.70433
2961.57 8.58965
2962.41 8.53880
2965.78 8.44256
2972.53 8.31388
2979.28 8.19662
2986.02 8.08426
3013.01 7.66737
3040.00 7.28709
3053.49 7.10647
3060.24 7.01831
3063.61 6.97607
3065.30 6.96082
3066.14 6.97575
3066.56 7.06881
3066.67 7.16521
3066.77 7.42276
3066.82 7.75796
3066.88 8.57673
3066.90 9.58238
3066.93 11.7295
3066.94 13.8946
3066.96 17.8158
3066.97 25.7276
3066.98 33.3941
3066.98 43.5619
3066.99 66.5374
3067.00 80.2019
3067.01 66.5436
3067.02 43.5697
3067.03 28.6148
3067.04 20.7486
3067.05 16.0078
3067.06 13.4821
3067.08 10.6761
3067.10 9.38382
3067.14 8.17409
3067.18 7.68544
3067.27 7.28857
3067.35 7.13668
3067.68 6.97702
3068.35 6.92700
3069.67 6.89920
3072.33 6.86237
3077.64 6.79388
3088.26 6.65934
3109.49 6.39417
3130.73 6.13229
3141.35 6.00694
3144.00 5.98083
3146.66 5.96781
3147.98 5.97952
3149.31 6.04370
3149.97 6.14783
3150.64 6.45519
3150.97 6.88330
3151.14 7.30653
3151.30 8.06757
3151.47 9.64627
3151.55 11.1625
3151.63 13.8098
3151.72 19.0596
3151.76 23.9384
3151.80 31.8248
3151.84 46.6169
3151.86 59.1286
3151.88 77.0669
3151.90 107.129
3151.92 155.948
3151.94 250.608
3151.96 424.481
3151.98 675.855
3152.00 843.594
3152.02 676.207
3152.04 424.925
3152.05 263.812
3152.07 173.573
3152.09 121.556
3152.11 91.1773
3152.13 70.1396
3152.14 55.8937
3152.18 38.8675
3152.21 28.9893
3152.25 23.0773
3152.32 16.3811
3152.39 12.9436
3152.46 10.9506
3152.60 8.86045
3152.75 7.82998
3152.89 7.25405
3153.17 6.65910
3153.45 6.37382
3153.74 6.21434
3154.30 6.04946
3155.43 5.92001
3156.57 5.86468
3158.83 5.80629
3161.10 5.76711
3170.15 5.64201
3188.27 5.40695
3224.51 4.92195
3260.74 4.39758
3278.86 4.11449
3287.92 3.96671
3292.45 3.89214
3294.72 3.85883
3295.85 3.85969
3296.41 3.92781
3296.56 4.00314
3296.70 4.20928
3296.77 4.48143
3296.84 5.18096
3296.87 6.05082
3296.91 8.00646
3296.93 10.1643
3296.94 14.0942
3296.95 17.7348
3296.96 23.4817
3296.97 32.9659
3296.98 48.4009
3296.99 75.3414
3297.00 92.8002
3297.01 75.3660
3297.02 48.2120
3297.03 34.3870
3297.04 26.1433
3297.05 16.3624
3297.07 11.6935
3297.08 9.30560
3297.11 6.78566
3297.14 5.69091
3297.20 4.74329
3297.26 4.36447
3297.37 4.06844
3297.49 3.95639
3297.96 3.83649
3298.91 3.79062
3300.79 3.75024
3304.56 3.68212
3312.10 3.54633
3327.17 3.26266
3357.32 2.63496
3387.47 1.91081
3417.63 1.08794
3432.70 0.661012
3447.78 0.272313
3455.32 0.122547
3459.08 0.0687113
3462.85 0.0349678
3466.62 0.0275815
3468.51 0.0362469
3470.39 0.0547574
3472.28 0.0845753
3474.16 0.127333
3476.04 0.184968
3477.93 0.259715
3481.70 0.471448
3485.47 0.789085
3489.24 1.24941
3493.00 1.90410
3496.77 2.82714
3500.54 4.12658
3504.31 5.96394
3508.08 8.58648
3511.85 12.3886
3515.62 18.0153
3519.39 26.5725
3523.16 40.0482
3526.92 62.2142
3530.69 100.632
3534.46 171.016
3538.23 303.961
3542.12 537.900
3546.00 739.366
3549.89 647.507
3553.77 441.431
3556.12 344.446
3558.47 272.906
3563.17 182.388
3567.87 131.611
3572.57 100.809
3577.27 80.7595
3581.98 66.9484
3591.38 49.5398
3600.78 39.2459
3610.18 32.5489
3619.58 27.8768
3624.28 26.0363
3626.63 25.2110
3627.81 24.8222
3628.39 24.6442
3628.69 24.6001
3628.84 24.7281
3628.91 25.2244
3628.95 26.4465
3628.96 28.3745
3628.98 34.2676
3628.99 40.3344
3629.00 44.0973
3629.01 40.3334
3629.02 34.2618
3629.03 29.3507
3629.05 27.1575
3629.07 25.5971
3629.13 24.7947
3629.24 24.4753
3629.46 24.3203
3629.90 24.1596
3630.77 23.8849
3632.53 23.3651
3636.04 22.3966
3643.05 20.6924
3657.09 17.9618
3685.16 13.9472
3699.20 12.1319
3706.22 11.1279
3713.23 9.94463
3720.25 8.39217
3723.76 7.35791
3727.27 6.02587
3729.03 5.19817
3730.78 4.22819
3732.53 3.09152
3734.29 1.80857
3736.04 0.620541
3736.48 0.443962
3736.92 0.391057
3737.36 0.541507
3737.58 0.731050
3737.80 1.02676
3738.02 1.46240
3738.24 2.07596
3738.46 2.92990
3738.68 4.09348
3738.90 5.68449
3739.11 7.83796
3739.33 10.7728
3739.55 14.7985
3739.77 20.4045
3739.99 28.2412
3740.21 39.4187
3740.43 55.6720
3740.65 79.9626
3740.87 116.750
3741.09 173.684
3741.31 261.848
3741.65 485.685
3742.00 696.784
3742.35 634.278
3742.69 447.629
3743.08 297.662
3743.46 210.384
3743.85 158.482
3744.23 125.658
3744.61 103.634
3745.00 88.1006
3745.77 68.0437
3746.53 55.8641
3747.30 47.8085
3748.84 37.9480
3750.37 32.2024
3751.91 28.4746
3752.68 27.0699
3753.44 25.8993
3753.83 25.4064
3754.21 25.0302
3754.40 24.9615
3754.59 25.1932
3754.69 25.6915
3754.79 27.1778
3754.83 29.1176
3754.86 30.9017
3754.88 33.8489
3754.91 39.1893
3754.92 43.6235
3754.93 50.2487
3754.94 60.6811
3754.95 78.1687
3754.97 109.506
3754.98 164.461
3754.99 250.846
3755.00 305.162
3755.01 250.954
3755.02 164.579
3755.03 125.189
3755.04 99.8498
3755.05 80.1546
3755.05 68.2425
3755.07 52.3655
3755.08 43.9855
3755.10 38.4611
3755.11 34.8951
3755.14 30.8388
3755.17 28.5626
3755.20 27.2368
3755.26 25.7608
3755.37 24.5097
3755.49 23.9634
3755.73 23.4106
3755.96 23.0704
3756.43 22.5616
3756.90 22.1367
3757.83 21.4008
3758.77 20.7638
3760.64 19.6976
3762.51 18.8351
3766.26 17.5134
3770.00 16.5390
3777.49 15.1726
3779.36 14.9086
3781.24 14.6676
3783.11 14.4522
3784.04 14.3792
3784.51 14.4525
3784.63 14.5625
3784.75 14.8771
3784.80 15.2951
3784.86 16.3278
3784.89 17.5961
3784.92 20.3204
3784.94 23.2010
3784.95 28.0802
3784.97 38.7322
3784.97 47.6146
3784.98 61.1738
3784.99 90.5005
3785.00 108.143
3785.01 90.5221
3785.02 61.1998
3785.03 47.6378
3785.04 37.7445
3785.05 27.6296
3785.07 22.4882
3785.08 19.9072
3785.11 17.3025
3785.14 16.1398
3785.21 15.1604
3785.27 14.7677
3785.39 14.4552
3785.52 14.3312
3786.01 14.1663
3787.00 14.0366
3788.97 13.8395
3790.95 13.6609
3792.93 13.4940
3800.83 12.9149
3816.64 12.0365
3848.26 10.8483
3911.50 9.39056
3974.74 8.43201
4006.36 8.04727
4022.17 7.87105
4030.08 7.78668
4034.03 7.74675
4036.00 7.73284
4036.99 7.74902
4037.49 7.84505
4037.73 8.20973
4037.79 8.55525
4037.86 9.42765
4037.89 10.4688
4037.92 12.8072
4037.93 15.3347
4037.95 19.7579
4037.96 28.8847
4037.97 37.8325
4037.98 50.3361
4037.99 76.8468
4038.00 92.9968
4038.01 76.8682
4038.02 50.3633
4038.03 31.7993
4038.05 22.6092
4038.06 17.3481
4038.07 14.5689
4038.10 11.5740
4038.12 10.1713
4038.17 8.95095
4038.22 8.45885
4038.32 8.06165
4038.42 7.90998
4038.81 7.75082
4039.61 7.70122
4041.19 7.67418
4044.36 7.63908
4050.71 7.57458
4063.39 7.45009
4088.76 7.21303
4139.50 6.77559
4190.24 6.37245
4215.61 6.17959
4228.29 6.08513
4234.64 6.04018
4237.81 6.02597
4239.39 6.05193
4239.79 6.08793
4240.19 6.19422
4240.38 6.34187
4240.58 6.74880
4240.68 7.28862
4240.78 8.70154
4240.83 10.4920
4240.88 14.6987
4240.90 19.5104
4240.93 29.5447
4240.94 39.5884
4240.95 55.2787
4240.97 83.1365
4240.98 136.191
4240.99 216.654
4241.00 265.984
4241.01 216.781
4241.02 135.781
4241.03 100.993
4241.04 74.6605
4241.05 57.1491
4241.05 45.2379
4241.07 30.8754
4241.09 23.4096
4241.12 15.6498
4241.15 12.0952
4241.21 9.02204
4241.27 7.80796
4241.40 6.84764
4241.52 6.48643
4241.77 6.21498
4242.02 6.11515
4243.02 6.01011
4245.02 5.96987
4249.02 5.93372
4257.02 5.87317
4273.01 5.75570
4305.00 5.52283
4336.99 5.28990
4352.98 5.17284
4360.98 5.11455
4364.98 5.08751
4366.98 5.08275
4367.98 5.11470
4368.48 5.26091
4368.60 5.40759
4368.73 5.80070
4368.79 6.31148
4368.85 7.56627
4368.88 9.03483
4368.92 12.2503
4368.93 15.6275
4368.95 21.3554
4368.96 33.7619
4368.97 44.9945
4368.98 61.7893
4368.99 95.8793
4369.00 118.290
4369.01 95.8955
4369.02 61.5540
4369.03 45.0138
4369.04 34.9376
4369.05 22.4516
4369.07 16.2165
4369.08 12.9374
4369.11 9.47000
4369.14 7.86076
4369.20 6.45479
4369.26 5.89569
4369.37 5.45077
4369.49 5.28358
4369.96 5.10855
4370.89 5.05620
4372.76 5.03059
4376.49 4.99980
4383.96 4.94325
4398.89 4.83055
4428.75 4.60077
4488.48 4.11460
4548.22 3.57462
4578.08 3.27611
4593.01 3.12041
4600.48 3.05200
4602.35 3.04554
4604.21 3.06556
4605.15 3.11197
4606.08 3.26108
4606.55 3.47395
4606.78 3.68501
4607.01 4.06456
4607.25 4.85464
4607.36 5.61277
4607.48 6.91901
4607.60 9.51452
4607.66 11.8536
4607.71 15.6874
4607.77 22.7523
4607.80 28.5328
4607.83 37.1600
4607.86 50.7380
4607.89 73.5145
4607.92 114.467
4607.95 192.965
4607.97 305.920
4608.00 383.183
4608.03 306.059
4608.05 193.141
4608.07 140.728
4608.09 105.629
4608.12 64.3337
4608.16 42.5568
4608.19 30.6527
4608.23 23.1618
4608.26 18.4254
4608.33 12.8268
4608.40 9.74985
4608.47 7.91035
4608.60 5.92771
4608.74 4.92541
4608.88 4.35667
4609.15 3.76133
4609.43 3.47268
4609.70 3.31039
4610.25 3.14212
4611.35 3.01057
4612.45 2.95527
4614.65 2.89873
4616.85 2.86194
4625.65 2.74619
4634.45 2.63595
4643.25 2.52350
4678.45 2.03241
4696.05 1.75137
4713.65 1.42714
4722.45 1.23272
4731.25 0.985949
4735.65 0.817988
4737.85 0.711319
4740.05 0.579599
4742.25 0.410909
4744.45 0.205680
4745.55 0.139042
4746.10 0.172336
4746.65 0.352789
4746.92 0.570032
4747.20 0.964761
4747.47 1.70098
4747.61 2.30199
4747.75 3.15625
4747.88 4.42230
4748.02 6.33671
4748.16 9.41125
4748.30 14.5772
4748.43 24.1381
4748.50 32.0871
4748.57 43.6636
4748.64 61.7656
4748.71 90.5531
4748.78 139.925
4748.85 223.665
4748.92 375.533
4749.00 489.327
4749.08 407.932
4749.16 266.688
4749.24 161.748
4749.33 105.367
4749.42 73.8005
4749.51 54.7869
4749.60 42.5453
4749.68 34.2188
4749.86 23.9722
4750.03 18.0490
4750.21 14.3296
4750.56 10.0069
4750.91 7.65237
4751.26 6.20442
4751.61 5.23718
4751.96 4.55119
4752.67 3.65069
4753.37 3.09024
4754.07 2.70924
4754.77 2.43341
4756.18 2.05926
4757.58 1.81461
4760.39 1.50548
4763.20 1.30863
4766.00 1.16460
4771.62 0.952087
4782.85 0.649523
4794.08 0.413999
4805.32 0.222046
4810.93 0.144168
4816.55 0.0816918
4822.17 0.0386787
4827.78 0.0207448
4830.59 0.0234733
4833.40 0.0355280
4836.21 0.0582932
4839.01 0.0933834
4841.82 0.142705
4844.63 0.208434
4850.25 0.399995
4855.86 0.694958
4861.48 1.13119
4867.09 1.76291
4872.71 2.66933
4878.33 3.96875
4883.94 5.84249
4889.56 8.57691
4895.17 12.6402
4900.79 18.8288
4906.41 28.5611
4912.02 44.4929
4917.64 71.8508
4923.25 121.227
4928.87 212.657
4934.94 380.733
4941.00 528.786
4947.07 467.448
4953.13 321.433
4957.05 248.102
4959.00 219.421
4959.49 213.081
4959.98 207.296
4960.23 204.859
4960.35 203.941
4960.47 203.470
4960.60 204.042
4960.66 205.217
4960.72 207.721
4960.78 213.133
4960.81 218.245
4960.84 226.264
4960.87 240.678
4960.90 267.333
4960.92 291.988
4960.93 327.483
4960.95 383.105
4960.96 476.774
4960.98 646.478
4961.00 757.963
4961.02 646.365
4961.04 475.568
4961.06 364.730
4961.08 305.221
4961.10 270.653
4961.12 249.348
4961.13 235.444
4961.15 225.910
4961.19 214.045
4961.23 207.174
4961.27 202.778
4961.34 197.511
4961.42 194.400
4961.50 192.248
4961.65 189.208
4961.80 186.886
4961.95 184.897
4962.26 181.352
4962.87 174.981
4963.47 169.098
4965.91 148.593
4970.78 117.886
4975.65 96.4329
4980.52 80.9138
4990.26 60.4535
5000.00 47.9056
5009.56 39.7224
5019.12 33.9448
5038.23 26.4276
5057.35 21.8123
5076.47 18.7168
5095.58 16.5039
5114.70 14.8448
5133.82 13.5553
5138.60 13.2786
5143.37 13.0228
5145.76 12.9088
5148.15 12.8238
5149.35 12.8177
5150.54 12.9122
5151.14 13.0946
5151.44 13.2885
5151.74 13.6467
5152.04 14.4051
5152.19 15.1355
5152.34 16.4099
5152.49 18.9506
5152.56 21.2727
5152.63 25.0423
5152.71 31.9612
5152.75 37.6396
5152.78 46.1173
5152.82 59.9263
5152.86 82.6719
5152.90 123.693
5152.93 200.734
5152.97 313.805
5153.00 389.293
5153.03 314.047
5153.07 201.037
5153.11 121.029
5153.15 79.7783
5153.19 57.4431
5153.22 44.6367
5153.26 36.3496
5153.30 30.9732
5153.38 24.4173
5153.45 20.8006
5153.53 18.6029
5153.69 16.1845
5153.84 14.9479
5153.99 14.2387
5154.30 13.4887
5154.61 13.1159
5154.92 12.9014
5155.54 12.6674
5156.77 12.4580
5158.00 12.3459
5160.47 12.1926
5162.94 12.0675
5167.87 11.8430
5172.81 11.6348
5192.55 10.8961
5232.02 9.72373
5271.50 8.81559
5291.24 8.42796
5301.11 8.24703
5306.05 8.16029
5308.51 8.12154
5309.75 8.11830
5310.36 8.17921
5310.67 8.44150
5310.75 8.69763
5310.83 9.36265
5310.87 10.1983
5310.90 12.1125
5310.92 14.3379
5310.94 18.6146
5310.96 28.7440
5310.97 40.0838
5310.98 57.7485
5310.99 87.5876
5311.00 107.508
5311.01 87.6546
5311.02 57.8321
5311.03 37.3347
5311.04 26.4845
5311.06 17.1996
5311.08 13.4247
5311.11 11.5676
5311.15 9.86453
5311.19 9.16783
5311.36 8.37877
5311.70 8.14483
5312.37 8.07130
5313.73 8.03177
5316.43 7.98147
5321.84 7.88967
5332.66 7.71319
5354.31 7.37833
5397.59 6.75936
5484.16 5.58101
5527.44 4.91466
5549.09 4.51534
5570.73 4.02717
5592.37 3.37280
5603.19 2.93409
5614.01 2.36911
5619.43 2.01882
