Ni-64(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
485490 5.86962
486740 6.73004
487261 6.72931
487783 6.61426
488043 6.53184
488304 6.46348
488434 6.46584
488564 6.55088
488695 6.86268
488825 7.81400
488933 9.64086
489040 11.8657
489148 12.0301
489256 10.7591
489340 9.84136
489424 9.15721
489508 8.65965
489592 8.29277
489760 7.79633
489928 7.47778
490263 7.08362
490599 6.83565
491271 6.50767
491942 6.27380
493285 5.91859
494628 5.63381
495971 5.38227
497314 5.14206
497986 5.01973
498657 4.89321
499329 4.77136
499664 4.73646
499832 4.74623
500000 4.80379
500000 4.80390
500001 4.80419
500001 4.80449
500002 4.80501
500004 4.80614
500008 4.80837
500015 4.81299
500030 4.82290
500060 4.84573
500119 4.90571
500238 5.11152
500356 5.52544
500475 6.35393
500608 8.07496
500740 9.87305
500873 9.61003
501006 8.23593
501095 7.45425
501184 6.86778
501363 6.11162
501541 5.66873
501720 5.38156
502076 5.02079
502433 4.78544
502790 4.60852
503147 4.49258
503325 4.48696
503503 4.57084
503682 4.86006
503860 5.62617
504050 7.48419
504240 9.95443
504431 10.4051
504621 9.23350
504741 8.47364
504861 7.85355
505102 6.98708
505342 6.44347
505582 6.08013
506063 5.62653
506544 5.34945
507024 5.15598
507505 5.00807
508466 4.78421
510389 4.45862
512312 4.18608
514234 3.91640
516157 3.61465
517118 3.43445
518079 3.21305
518560 3.07563
519041 2.91339
519281 2.82868
519521 2.77064
519642 2.78251
519762 2.87439
519882 3.16137
520002 3.92517
520121 5.63130
520240 7.81637
520359 8.11436
520478 6.99058
520580 6.06502
520682 5.38502
520784 4.89909
520886 4.54388
521090 4.06415
521293 3.75053
521701 3.33608
522109 3.02938
522516 2.74207
522924 2.42161
523128 2.23273
523331 2.01676
523535 1.77650
523739 1.55151
523990 1.54168
524115 1.82250
524240 2.32700
524491 3.36430
524741 3.73412
524911 3.73110
525080 3.65268
525419 3.44110
525758 3.23640
526097 3.05366
526775 2.73551
527453 2.44736
528130 2.16067
528808 1.85065
529147 1.67804
529486 1.49233
529825 1.32298
529995 1.29703
530164 1.42152
530352 1.99867
530540 3.08550
530728 3.61273
530916 3.35154
531144 2.86230
531372 2.48174
531600 2.20365
531828 1.99240
532284 1.68577
532740 1.46821
533990 1.14658
534615 1.13301
535240 1.24150
535865 1.49311
536490 1.89785
537740 3.08735
540023 5.23677
540593 5.54689
541164 5.79307
541449 5.94669
541734 6.22312
542020 6.88410
542162 7.56840
542305 8.72376
542523 11.8877
542740 15.5659
542958 15.6707
543176 13.4617
543330 12.0465
543483 10.9720
543790 9.58302
544097 8.77023
544404 8.24336
545018 7.58052
545632 7.14229
546860 6.47939
548088 5.86012
549316 5.13571
549930 4.68137
550544 4.12157
551158 3.41265
551772 2.55487
552386 1.95748
552693 2.32687
552847 2.87761
553000 3.72401
553000 5.25083
553001 5.25219
553041 5.30962
553081 5.36415
553121 5.41598
553161 5.46531
553201 5.51225
553242 5.55690
553282 5.59934
553322 5.63979
553362 5.67834
553402 5.71509
553442 5.75015
553482 5.78351
553522 5.81537
553562 5.84583
553602 5.87489
553642 5.90266
553682 5.92922
553722 5.95459
553762 5.97896
553802 6.00223
553842 6.02450
553882 6.04578
553922 6.06625
553962 6.08583
554002 6.10461
554042 6.12268
554083 6.13996
554123 6.15664
554163 6.17252
554203 6.18790
554243 6.20269
554283 6.21677
554323 6.23045
554363 6.24354
554403 6.25612
554443 6.26831
554483 6.27999
554523 6.29128
554563 6.30206
554603 6.31255
554643 6.32264
554683 6.33233
554723 6.34162
554763 6.35071
554803 6.35939
554843 6.36778
554884 6.37587
554924 6.38366
554964 6.39116
555004 6.39845
555044 6.40544
555084 6.41223
555124 6.41882
555164 6.42511
555204 6.43120
555244 6.43710
555284 6.44279
555324 6.44828
555364 6.45358
555404 6.45867
555444 6.46356
555484 6.46836
555524 6.47295
555564 6.47745
555604 6.48174
555644 6.48583
555684 6.48993
555724 6.49372
555765 6.49752
555805 6.50111
555845 6.50451
555885 6.50790
555925 6.51110
555965 6.51419
556005 6.51719
556045 6.52009
556125 6.52558
556205 6.53057
556285 6.53526
556365 6.53956
556445 6.54355
556485 6.54545
556526 6.54724
556606 6.55054
556706 6.55433
556806 6.55762
556906 6.56052
557006 6.56301
557206 6.56690
557407 6.56949
557607 6.57078
557707 6.57098
557807 6.57087
558007 6.56987
558208 6.56786
558408 6.56486
558608 6.56095
558808 6.55605
559008 6.55024
559209 6.54344
559409 6.53564
559609 6.52694
559810 6.51713
560010 6.50633
560210 6.49443
560410 6.48123
560610 6.46663
560811 6.45073
560911 6.44213
561211 6.41373
561411 6.39233
561612 6.36864
561812 6.34234
562012 6.31284
562212 6.27985
562413 6.24265
562513 6.22206
562613 6.20006
562658 6.18977
562749 6.16807
562839 6.14488
562929 6.12018
563019 6.09369
563109 6.06530
563199 6.03481
563289 6.00192
563379 5.96643
563424 5.94764
563469 5.92804
563514 5.90765
563559 5.88646
563604 5.86437
563649 5.84138
563694 5.81739
563739 5.79240
563784 5.76632
563829 5.73934
563874 5.71115
563897 5.69666
563919 5.68197
563942 5.66688
563964 5.65170
563982 5.63930
563991 5.63301
564000 5.62672
564018 5.61413
564036 5.60124
564054 5.58835
564072 5.57526
564090 5.56217
564099 5.55558
564108 5.54889
564117 5.54230
564126 5.53570
564135 5.52901
564144 5.52232
564153 5.51573
564162 5.50904
564172 5.50244
564180 5.49585
564190 5.48916
564198 5.48267
564208 5.47608
564216 5.46959
564226 5.46310
564234 5.45671
564244 5.45042
564253 5.44414
564262 5.43795
564271 5.43186
564280 5.42587
564289 5.42009
564298 5.41430
564307 5.40871
564316 5.40333
564325 5.39814
564334 5.39306
564343 5.38827
564352 5.38369
564361 5.37941
564370 5.37533
564379 5.37164
564388 5.36836
564397 5.36538
564406 5.36280
564415 5.36073
564424 5.35905
564433 5.35797
564442 5.35750
564451 5.35772
564460 5.35855
564469 5.36017
564478 5.36250
564487 5.36583
564496 5.37016
564505 5.37550
564514 5.38193
564523 5.38966
564532 5.39870
564541 5.40924
564550 5.42128
564559 5.43512
564568 5.45087
564577 5.46861
564586 5.48846
564595 5.51081
564604 5.53576
564613 5.56352
564622 5.59427
564631 5.62844
564640 5.66610
564649 5.70776
564658 5.75363
564667 5.80401
564676 5.85938
564685 5.92006
564694 5.98665
564703 6.05944
564712 6.13893
564721 6.22573
564730 6.32043
564739 6.42343
564748 6.53544
564757 6.65716
564766 6.78908
564775 6.93190
564784 7.08623
564793 7.25277
564802 7.43211
564811 7.62465
564820 7.83100
564829 8.05155
564838 8.28650
564847 8.53606
564856 8.79981
564865 9.07777
564874 9.36923
564883 9.67328
564887 9.82976
564892 9.98884
564896 10.1499
564901 10.3140
564905 10.4801
564910 10.6471
564914 10.8162
564919 10.9863
564923 11.1573
564928 11.3284
564932 11.4994
564937 11.6695
564941 11.8395
564946 12.0086
564950 12.1756
564955 12.3407
564960 12.5037
564964 12.6637
564968 12.8197
564973 12.9728
564978 13.1208
564982 13.2648
564986 13.4048
564989 13.4718
564991 13.5378
564996 13.6643
564996 13.6930
564997 13.7026
564997 13.7171
564998 13.7275
564998 13.7420
564999 13.7516
564999 13.7660
565000 13.7756
565000 13.8020
565001 13.8116
565001 13.8259
565002 13.8347
565002 13.8490
565003 13.8586
565003 13.8720
565004 13.8816
565004 13.9070
565009 14.0148
565014 14.1187
565018 14.2147
565022 14.3047
565027 14.3876
565032 14.4636
565036 14.5315
565041 14.5935
565045 14.6474
565050 14.6954
565054 14.7363
565059 14.7703
565063 14.7972
565068 14.8181
565072 14.8331
565077 14.8410
565081 14.8439
565086 14.8409
565090 14.8328
565095 14.8197
565099 14.8006
565104 14.7785
565108 14.7515
565113 14.7194
565117 14.6843
565126 14.6042
565135 14.5110
565144 14.4078
565153 14.2957
565162 14.1765
565171 14.0514
565180 13.9223
565189 13.7901
565198 13.6550
565207 13.5199
565216 13.3837
565225 13.2476
565234 13.1125
565243 12.9794
565252 12.8473
565261 12.7172
565270 12.5891
565279 12.4640
565288 12.3409
565297 12.2218
565306 12.1048
565315 11.9907
565324 11.8796
565333 11.7706
565342 11.6655
565351 11.5634
565360 11.4634
565369 11.3673
565378 11.2733
565387 11.1822
565396 11.0932
565405 11.0081
565414 10.9241
565423 10.8430
565432 10.7650
565441 10.6879
565450 10.6139
565459 10.5429
565468 10.4728
565477 10.4048
565486 10.3388
565495 10.2757
565504 10.2137
565513 10.1527
565522 10.0947
565531 10.0376
565540 9.98200
565549 9.92808
565558 9.87575
565567 9.82483
565576 9.77531
565585 9.72699
565594 9.68007
565603 9.63435
565612 9.58984
565621 9.54652
565630 9.50430
565639 9.46309
565648 9.42297
565657 9.38386
565666 9.34574
565675 9.30853
565684 9.27221
565693 9.23680
565702 9.20219
565711 9.16848
565720 9.13546
565729 9.10335
565738 9.07184
565748 9.04113
565756 9.01112
565766 8.98181
565774 8.95310
565784 8.92499
565792 8.89758
565802 8.87067
565810 8.84446
565820 8.81876
565829 8.79355
565838 8.76894
565847 8.74473
565856 8.72113
565865 8.69802
565874 8.67531
565883 8.65310
565892 8.63130
565901 8.60989
565910 8.58899
565928 8.54827
565946 8.50916
565964 8.47145
565982 8.43514
566000 8.40003
566009 8.38303
566018 8.36632
566036 8.33361
566058 8.29440
566081 8.25689
566103 8.22079
566112 8.20648
566153 8.14577
566194 8.08915
566244 8.02484
566294 7.96543
566344 7.91052
566394 7.85941
566444 7.81190
566494 7.76749
566544 7.72588
566594 7.68688
566694 7.61547
566794 7.55166
566874 7.50525
566954 7.46245
567035 7.42265
567115 7.38554
567195 7.35094
567275 7.31834
567435 7.25854
567595 7.20474
567755 7.15564
567915 7.11034
567995 7.08894
568075 7.06815
568155 7.04795
568235 7.02835
568315 7.00915
568395 6.99046
568475 6.97206
568556 6.95406
568636 6.93627
568716 6.91877
568796 6.90137
568876 6.88418
568956 6.86718
569036 6.85019
569116 6.83329
569196 6.81630
569276 6.79940
569356 6.78241
569436 6.76541
569516 6.74822
569596 6.73103
569676 6.71353
569756 6.69594
569836 6.67805
569916 6.65986
569996 6.64146
570076 6.62277
570156 6.60358
570236 6.58409
570317 6.56420
570397 6.54381
570477 6.52292
570557 6.50153
570637 6.47944
570717 6.45686
570797 6.43347
570877 6.40938
570957 6.38459
571037 6.35891
571117 6.33232
571197 6.30484
571277 6.27636
571357 6.24667
571437 6.21599
571517 6.18401
571597 6.15063
571677 6.11595
571757 6.07977
571837 6.04200
571918 6.00252
571998 5.96125
572078 5.91807
572158 5.87290
572238 5.82553
572318 5.77586
572398 5.72379
572478 5.66903
572558 5.61156
572638 5.55120
572718 5.48784
572798 5.42109
572878 5.35103
572958 5.27728
573038 5.19973
573118 5.11818
573198 5.03253
573278 4.94259
573358 4.84815
573438 4.74912
573518 4.64538
573599 4.53685
573679 4.42363
573759 4.30570
573839 4.18318
573919 4.05626
573999 3.92535
574079 3.79073
574159 3.65322
574239 3.51341
574319 3.37230
574399 3.23089
574479 3.09058
574559 2.95287
574639 2.81926
574719 2.69174
574799 2.57201
574879 2.46218
574959 2.36404
574999 2.32007
575039 2.27959
575079 2.24291
575119 2.21033
575160 2.18195
575200 2.15776
575240 2.13807
575280 2.12298
575320 2.11249
575360 2.10669
575380 2.10549
575390 2.10539
575400 2.10549
575440 2.10908
575480 2.11727
575520 2.13006
575560 2.14735
575600 2.16913
575640 2.19501
575680 2.22509
575720 2.25917
575760 2.29684
575800 2.33811
575840 2.38278
575880 2.43045
575920 2.48101
575960 2.53418
575964 2.53957
575968 2.54507
575972 2.55057
575976 2.55606
575980 2.56166
575984 2.56725
575988 2.57285
575992 2.57845
575996 2.58404
576000 2.58974
576004 2.59533
576008 2.60103
576012 2.60683
576016 2.61252
576020 2.61832
576024 2.62411
576028 2.62991
576032 2.63571
576036 2.64150
576040 2.64740
576080 2.70696
576120 2.76822
576160 2.83087
576200 2.89483
576240 2.95969
576280 3.02544
576320 3.09170
576360 3.15845
576400 3.22541
576440 3.29246
576480 3.35952
576520 3.42627
576560 3.49283
576600 3.55888
576640 3.62434
576680 3.68930
576720 3.75345
576760 3.81681
576800 3.87927
576841 3.94093
576881 4.00149
576921 4.06115
576961 4.11971
577001 4.17717
577041 4.23364
577121 4.34306
577201 4.44799
577281 4.54843
577361 4.64427
577441 4.73571
577521 4.82275
577601 4.90559
577681 4.98444
577761 5.05939
577841 5.13055
577921 5.19810
578001 5.26226
578081 5.32322
578161 5.38109
578241 5.43605
578321 5.48822
578401 5.53779
578482 5.58496
578562 5.62983
578642 5.67240
578722 5.71298
578802 5.75165
578882 5.78843
578962 5.82351
579042 5.85699
579122 5.88887
579202 5.91935
579282 5.94853
579362 5.97632
579442 6.00300
579522 6.02859
579602 6.05298
579682 6.07646
579762 6.09905
579842 6.12074
579922 6.14153
580002 6.16162
580082 6.18102
580163 6.19971
580243 6.21780
580323 6.23530
580403 6.25229
580483 6.26879
580563 6.28489
580643 6.30049
580683 6.30819
580703 6.31199
580723 6.31579
580803 6.33069
580883 6.34539
580963 6.35980
581043 6.37410
581123 6.38821
581203 6.40222
581283 6.41623
581363 6.43025
581403 6.43726
581443 6.44427
581483 6.45138
581523 6.45850
581563 6.46571
581603 6.47293
581643 6.48025
581683 6.48767
581724 6.49519
581764 6.50282
581804 6.51045
581844 6.51838
581884 6.52632
581924 6.53446
581964 6.54271
582004 6.55116
582024 6.55549
582044 6.55982
582064 6.56415
582084 6.56849
582104 6.57293
582124 6.57747
582144 6.58192
582164 6.58647
582184 6.59102
582204 6.59557
582224 6.60014
582244 6.60470
582264 6.60928
582284 6.61376
582304 6.61814
582324 6.62254
582344 6.62675
582364 6.63076
582384 6.63449
582404 6.63804
582424 6.64109
582444 6.64367
582454 6.64477
582464 6.64557
582474 6.64628
582484 6.64670
582496 6.64685
582508 6.64661
582510 6.64654
582516 6.64613
582522 6.64562
582528 6.64501
582534 6.64421
582540 6.64321
582546 6.64202
582552 6.64063
582558 6.63895
582564 6.63707
582571 6.63500
582577 6.63263
582583 6.62987
582589 6.62692
582595 6.62357
582601 6.61973
582607 6.61560
582613 6.61098
582619 6.60586
582625 6.60026
582631 6.59406
582637 6.58728
582643 6.57980
582649 6.57164
582655 6.56259
582661 6.55276
582667 6.54194
582673 6.53013
582679 6.51725
582685 6.50308
582692 6.48753
582698 6.47060
582704 6.45210
582710 6.43182
582716 6.40966
582722 6.38543
582728 6.35884
582734 6.32977
582740 6.29804
582746 6.26325
582752 6.22509
582758 6.18338
582764 6.13772
582770 6.08770
582776 6.03294
582782 5.97293
582788 5.90729
582794 5.83550
582800 5.75699
582806 5.67114
582812 5.57756
582819 5.47546
582825 5.36444
582831 5.24389
582837 5.11341
582843 4.97261
582849 4.82137
582855 4.65969
582861 4.48785
582867 4.30644
582873 4.11654
582879 3.91952
582885 3.71756
582891 3.51321
582897 3.30944
582903 3.10982
582909 2.91830
582915 2.73864
582921 2.57503
582924 2.50037
582927 2.43103
582930 2.36742
582932 2.33783
582933 2.32505
582933 2.30845
582937 2.25837
582940 2.21343
582943 2.17521
582946 2.14363
582949 2.11877
582952 2.10075
582955 2.08926
582958 2.08439
582958 2.08402
582961 2.08542
582964 2.09277
582967 2.10587
582970 2.12443
582973 2.14806
582976 2.17646
582979 2.20942
582982 2.24627
582985 2.28690
582988 2.33072
582991 2.37753
582994 2.42693
582997 2.47690
582997 2.48447
582998 2.48872
582998 2.50572
582999 2.51005
582999 2.52186
583000 2.52627
583000 2.53819
583001 2.54260
583001 2.55471
583002 2.55904
583002 2.57677
583003 2.58126
583003 2.58932
583006 2.64394
583009 2.70156
583012 2.75989
583015 2.81894
583018 2.87829
583021 2.93786
583024 2.99735
583027 3.05676
583030 3.11588
583033 3.17462
583036 3.23278
583039 3.29035
583042 3.34725
583045 3.40337
583048 3.45870
583051 3.51315
583054 3.56663
583057 3.61922
583061 3.67083
583064 3.72135
583067 3.77100
583070 3.81956
583073 3.86704
583076 3.91363
583079 3.95904
583085 4.04701
583091 4.13103
583097 4.21111
583103 4.28745
583109 4.36013
583115 4.42935
583121 4.49532
583127 4.55812
583133 4.61797
583139 4.67484
583145 4.72915
583151 4.78088
583157 4.83015
583163 4.87724
583169 4.92205
583175 4.96489
583181 5.00584
583188 5.04502
583194 5.08241
583200 5.11812
583206 5.15234
583212 5.18518
583218 5.21663
583224 5.24680
583230 5.27567
583236 5.30346
583242 5.33006
583248 5.35567
583254 5.38029
583260 5.40401
583266 5.42685
583272 5.44879
583278 5.46994
583284 5.49039
583290 5.51006
583296 5.52902
583302 5.54730
583309 5.56508
583315 5.58216
583321 5.59865
583327 5.61464
583333 5.63014
583339 5.64514
583345 5.65965
583351 5.67366
583357 5.68727
583363 5.70049
583369 5.71331
583375 5.72573
583381 5.73786
583387 5.74959
583393 5.76092
583399 5.77205
583405 5.78279
583411 5.79323
583417 5.80337
583423 5.81331
583429 5.82295
583436 5.83230
583442 5.84145
583448 5.85040
583454 5.85905
583460 5.86750
583466 5.87575
583472 5.88381
583478 5.89167
583484 5.89943
583490 5.90689
583496 5.91415
583502 5.92131
583508 5.92827
583514 5.93514
583520 5.94180
583526 5.94827
583532 5.95473
583538 5.96090
583544 5.96707
583550 5.97304
583557 5.97881
583563 5.98458
583569 5.99016
583575 5.99563
583581 6.00100
583587 6.00628
583593 6.01145
583599 6.01653
583605 6.02151
583611 6.02638
583623 6.03584
583635 6.04500
583647 6.05376
583659 6.06222
583671 6.07038
583677 6.07437
583684 6.07825
583696 6.08592
583711 6.09508
583726 6.10384
583741 6.11230
583756 6.12037
583786 6.13571
583817 6.14985
583847 6.16310
583877 6.17546
583907 6.18692
583938 6.19778
583968 6.20794
583998 6.21751
584028 6.22658
584059 6.23506
584089 6.24313
584119 6.25081
584149 6.25809
584180 6.26507
584210 6.27165
584240 6.27793
584270 6.28391
584301 6.28970
584331 6.29518
584391 6.30556
584452 6.31513
584512 6.32401
584573 6.33219
584633 6.33988
584694 6.34706
584754 6.35375
584815 6.36013
584875 6.36602
584936 6.37161
584966 6.37431
585057 6.38199
585117 6.38678
585193 6.39237
585268 6.39767
585344 6.40266
585420 6.40735
585495 6.41174
585571 6.41594
585646 6.41993
585722 6.42372
585873 6.43071
586024 6.43711
586176 6.44290
586327 6.44819
586478 6.45308
586629 6.45748
586780 6.46157
586932 6.46537
587083 6.46877
587234 6.47196
587385 6.47496
587536 6.47765
587688 6.48015
587839 6.48255
588141 6.48664
588444 6.49024
588746 6.49314
589049 6.49573
589351 6.49783
589654 6.49953
589956 6.50102
590258 6.50212
590561 6.50302
590863 6.50362
591166 6.50402
591468 6.50432
591771 6.50432
592073 6.50421
592376 6.50391
592678 6.50361
592980 6.50311
593283 6.50241
593888 6.50091
594493 6.49901
595097 6.49681
595702 6.49441
596307 6.49171
596912 6.48891
597517 6.48591
598122 6.48281
599029 6.47781
599936 6.47271
600000 6.47241
600000 1.20002
600100 1.21474
600226 1.23333
600867 1.83333
601269 3.11667
601571 4.28333
602074 2.85000
602175 2.56667
602276 2.48333
602730 2.60001
602831 2.73333
603538 3.31667
603741 3.83333
603943 4.60000
604196 5.90000
604450 6.98333
604551 7.05000
604754 5.58333
604956 4.20000
605363 3.85000
605769 3.73333
606024 3.81667
606533 4.10000
606787 4.53333
606940 5.00000
607298 5.91667
607553 6.48334
607706 6.50001
607808 6.26667
607961 5.76667
608217 4.83333
608422 4.70000
608678 4.71667
608883 4.85000
609396 6.13333
609601 6.25000
609652 5.98333
609909 5.08333
610166 4.80000
610320 5.01667
610680 6.38333
610989 7.55000
611093 7.26667
611402 5.93333
611723 4.96667
612497 4.23333
612731 4.16668
613584 4.16667
614051 3.85000
614440 3.65000
614830 3.21667
615220 3.21667
615533 3.03333
615924 2.81667
616240 2.86667
616501 3.35000
616709 3.50000
617023 3.45000
617128 3.31667
617389 2.96667
617756 2.20000
618070 2.20000
618174 2.41667
618479 3.45000
618792 3.83333
619108 3.58333
619424 3.46667
619660 3.50000
619892 3.61667
620445 4.65000
620608 4.73333
620713 4.70000
620924 4.36667
621135 4.15000
621663 5.23333
621822 5.25000
622140 4.85000
622457 3.56667
622669 3.25001
623040 2.93333
623624 2.55000
623943 2.53333
624156 2.70000
624581 2.91667
624847 3.11667
625167 3.63333
625434 3.15000
625700 2.83333
625860 2.78333
626021 3.01667
626395 3.95000
626930 5.86667
627091 6.25000
627252 6.38333
627412 6.13333
627680 5.35001
628056 4.28333
628432 4.03333
628647 3.70000
629077 2.71667
629292 2.33333
629670 2.75000
629993 2.18333
630101 1.90000
630424 1.70000
630694 1.75000
630856 1.96667
631073 2.30000
631776 3.96667
631993 4.40000
632209 4.03333
632318 3.86667
632660 4.16668
632905 5.36667
632986 5.88333
633122 6.41667
633231 5.55000
633421 4.11667
633808 2.56667
633917 2.26667
634353 2.10000
634540 2.45000
635101 3.33333
635917 3.43333
636082 2.98333
636355 2.93333
636793 3.00000
637232 3.36667
637451 2.75000
637780 2.53333
638126 2.91667
638436 3.45000
639014 3.60000
639428 4.01667
639978 5.05000
640255 6.05000
640365 6.18333
640531 6.05000
640697 5.66667
640974 4.78333
641085 4.58333
641583 4.46667
641805 4.45000
641921 4.66667
642586 4.95001
642809 4.58333
642920 4.45000
643199 4.20000
643477 4.35000
643755 4.51667
644089 4.75000
644312 4.80000
644480 4.26667
644703 4.05000
644982 3.91667
645206 3.93333
645373 4.01667
645765 4.65000
646045 4.93333
646213 4.96667
646381 4.33333
646676 3.86667
647665 3.36668
648171 3.40000
648425 3.23333
648762 3.15000
648931 3.28333
649184 3.45000
649845 5.68333
650297 5.53333
650410 6.00000
650750 6.53333
650864 6.41667
651033 6.25000
651146 5.96667
651657 5.45000
651770 5.01667
652290 3.93333
652717 3.55001
652973 3.36667
653400 3.23333
653742 3.13333
654067 3.16667
654202 3.26667
654659 4.30000
654944 5.06667
655116 5.26667
655173 5.10000
655345 4.36667
655631 3.78333
655975 3.98333
656205 3.76667
656376 3.31667
656917 2.60000
657423 2.10000
658026 1.85000
658460 1.61667
658860 1.40000
659091 1.40000
659322 1.46667
659668 1.66667
659784 1.93333
660131 2.36667
660420 2.70000
660652 4.00000
660941 5.45000
661057 5.91667
661231 5.88333
661463 5.70000
661695 4.86667
661997 4.25000
663279 3.26667
663542 3.21667
663892 2.80000
664155 2.65000
664858 2.61667
665209 3.33333
665559 4.33333
665736 4.33333
665917 3.98333
666327 2.43333
666620 1.81667
666797 1.63333
667031 1.58333
667208 1.55000
667973 3.13333
668326 2.11667
668503 1.56667
668680 1.50000
669034 1.46667
669388 1.55000
669565 1.73333
670039 2.51667
670512 4.16667
670867 5.11667
671223 4.15000
671401 4.13333
671816 3.25000
671995 3.08333
672233 3.26667
672470 3.73333
672946 5.13333
673363 4.65000
673542 4.81667
673780 4.78333
673960 4.30000
674198 4.03333
674437 4.26667
674556 4.41667
675095 5.73333
675214 5.56667
675694 4.66667
675813 4.38333
676653 4.56667
676893 4.81667
677554 5.21668
677674 5.05001
677915 4.36667
678156 4.01667
678337 3.85000
678639 3.80000
678880 3.45000
679242 3.13333
679846 3.31667
680390 3.56667
680753 4.00000
681178 3.75000
681785 4.10000
682149 3.66667
682547 3.63334
683000 3.66667
683822 3.86667
684611 4.06667
684981 4.31667
685348 4.23333
685531 3.93333
685898 3.36667
686389 3.70000
686757 4.13333
686880 4.23333
687065 4.10000
687249 3.81667
687556 3.55001
688884 3.18333
689438 3.08333
689663 3.10000
689911 3.36667
690163 3.91667
690287 4.23333
690906 5.15000
691216 5.63333
691340 5.56667
691650 5.08333
692022 3.46667
692332 3.31667
692519 3.36668
692954 4.23333
693328 5.18333
693577 5.53333
693639 5.36667
693950 4.00000
694325 2.61667
694575 2.06667
694949 1.78333
695200 1.76667
695450 1.85000
695825 3.46667
696095 5.10000
696220 5.68333
696314 5.66667
696439 5.21667
696662 4.45000
696976 3.80000
697416 2.73333
697981 2.23333
698233 1.90000
698547 1.25000
698736 1.06667
698862 1.06667
699051 1.36667
699556 2.56667
699935 3.55000
700000 3.58428
700567 3.88333
701516 4.23333
701707 4.58333
701897 4.58334
702087 4.38333
702341 4.56667
702722 5.25000
703103 5.45000
703230 5.65000
703485 5.66667
703803 5.56667
703867 5.31667
704249 5.08333
704441 4.55000
704759 3.61667
705014 3.13333
705270 3.11667
705525 3.58333
705717 3.58333
705845 3.46667
706102 3.15001
706357 3.11667
706485 3.20000
706998 4.55000
707191 5.21667
707319 5.33333
707639 4.58333
707961 4.61667
708282 5.23333
708603 5.50000
708797 4.53333
709376 3.15000
709570 2.76667
710150 2.48333
710537 2.60000
710926 3.15000
711055 3.33333
711378 2.53333
711637 2.01667
711960 1.73333
712479 2.50000
712869 2.91667
713454 3.16667
713714 2.85000
713980 2.71667
714240 2.63333
714566 3.00001
714956 3.06667
715283 2.55000
715414 2.53333
715739 2.93333
715935 2.90000
716540 2.06667
717032 2.05000
717720 1.68333
718114 1.51667
718704 1.48334
719297 1.53333
719790 1.95000
720574 2.15000
720838 2.66667
721300 3.08333
721697 3.23333
723012 3.58333
723411 3.50000
723709 3.26667
724706 2.86667
725506 2.51667
726106 2.55000
726607 2.70000
727309 3.10000
728289 3.40000
728557 3.08333
728759 2.65000
729094 2.53333
729431 2.71667
729632 3.03333
729901 3.05000
730035 2.85000
730237 2.46667
730507 1.98333
730776 1.93333
730978 1.96667
731653 2.51667
731855 2.88333
732193 3.28333
732599 2.38333
732937 1.71667
733140 1.53333
733479 1.73333
733615 2.13333
733954 3.55000
734224 4.06667
734428 3.36667
734836 2.21667
735175 1.73333
735720 1.21667
736265 1.10000
736810 0.916667
737015 1.11667
737424 1.28333
737560 1.13333
737902 1.15000
738176 1.16667
738518 1.65000
738792 2.36667
739134 2.90000
739477 3.23334
739614 3.18333
739820 3.06667
740233 2.65000
740644 2.48333
740988 2.58333
741264 2.45000
741471 2.06667
741677 1.98333
742159 1.16667
742573 0.983333
742925 0.866667
743547 0.800000
743962 0.866667
744794 2.56667
745209 3.35000
745695 2.11667
745834 1.88333
745973 2.01667
746460 2.76667
746599 2.76667
746947 2.11667
747225 1.91667
747434 2.00000
747923 2.81667
748132 3.00000
748341 2.90000
748830 2.31667
749250 2.08333
749530 2.20000
749810 2.86667
749950 2.96667
750000 2.96430
750000 2.96429
750300 2.95000
750511 2.70000
750721 2.46667
751002 2.36667
751142 2.41667
751564 3.21667
751915 4.31668
752056 4.48334
752267 4.40000
752548 3.98333
752830 3.23333
752971 3.11667
753112 2.86667
753323 2.76667
753606 2.28333
754241 2.25000
754383 2.41667
755639 3.16667
756277 3.30000
757662 3.86667
759265 3.95000
759479 3.76667
759686 3.68333
759865 3.71667
760154 4.11667
760655 4.75000
761013 5.03333
761370 4.60000
761729 4.30000
762159 4.63333
762446 4.85000
762662 4.71667
762878 4.38333
763380 4.05000
763884 3.88333
764317 4.00000
764677 3.81667
765037 3.76667
765832 2.91667
766194 2.76667
766484 2.38333
766991 2.18333
767425 1.55000
767933 1.28333
768369 1.26667
768586 1.38334
769096 1.75000
769460 2.36667
769829 3.06667
770663 3.11667
771320 3.21667
772088 3.41667
772746 3.21668
773516 3.23333
773981 3.33333
774208 3.50000
774502 3.56667
774943 3.20000
775238 3.46667
775827 5.13333
776122 5.56667
776565 4.41667
776934 3.63334
777229 3.28333
777673 3.28333
777896 3.33333
778487 3.65000
778635 3.28333
779228 2.68333
779451 2.75000
780120 3.40000
780566 2.73333
780715 2.55000
781161 2.50001
781682 2.66667
781831 2.90000
782279 3.10000
782876 2.15000
783176 1.88333
783475 1.95000
783550 2.11667
783849 2.56667
784223 2.76667
784598 2.50000
784973 2.33333
785198 2.38333
785648 2.81667
786025 3.71667
786250 3.91667
786475 4.05000
787002 3.21667
787379 3.10000
788661 3.11667
790024 3.23333
790478 3.35000
791085 4.75000
791312 5.08333
791540 4.93333
