Ca-46(n,tot) ENDF/B-VII.1
0.00565272 4.61238
0.00611810 4.54197
0.00663600 4.47126
0.00719287 4.40258
0.00779092 4.34135
0.00843232 4.28223
0.00914613 4.22293
0.00991364 4.16546
0.0100000 4.16011
0.0107379 4.11442
0.0116219 4.06526
0.0126057 4.01611
0.0136636 3.96861
0.0143935 3.93906
0.0147996 3.92396
0.0160180 3.88345
0.0173740 3.84310
0.0188319 3.80424
0.0200000 3.77632
0.0203977 3.76681
0.0220770 3.73071
0.0233229 3.70662
0.0239458 3.69522
0.0249344 3.67858
0.0253000 3.67270
0.0274417 3.64184
0.0297445 3.61229
0.0322176 3.58399
0.0348700 3.55685
0.0376500 3.53197
0.0388057 3.52162
0.0420906 3.49572
0.0456227 3.47079
0.0494159 3.44678
0.0500000 3.44346
0.0507720 3.43906
0.0534842 3.42506
0.0580117 3.40429
0.0628799 3.38445
0.0681079 3.36551
0.0737151 3.34739
0.0753860 3.34259
0.0799552 3.32944
0.0866648 3.31226
0.0938704 3.29582
0.100000 3.28332
0.101599 3.28006
0.110199 3.26440
0.119447 3.24937
0.129378 3.23495
0.140029 3.22111
0.147932 3.21189
0.151883 3.20770
0.164628 3.19571
0.178316 3.18432
0.192996 3.17347
0.200000 3.16887
0.209334 3.16274
0.226900 3.15251
0.245766 3.14276
0.265999 3.13351
0.275000 3.12986
0.288516 3.12437
0.312727 3.11561
0.338729 3.10729
0.350000 3.10409
0.366615 3.09937
0.397650 3.09154
0.431019 3.08406
0.466856 3.07691
0.500000 3.07104
0.505291 3.07010
0.548064 3.06341
0.609923 3.05493
0.661106 3.04880
0.716073 3.04298
0.750000 3.03977
0.775026 3.03740
0.840632 3.03186
0.911175 3.02659
0.986934 3.02153
1.00000 3.02076
1.09833 3.01501
1.18875 3.01037
1.28938 3.00575
1.39758 3.00137
1.41166 3.00085
1.51378 2.99709
1.63841 2.99298
1.82333 2.98764
2.00000 2.98374
2.02912 2.98310
2.20089 2.97980
2.38558 2.97666
2.58393 2.97367
2.75000 2.97152
2.87557 2.96989
3.11231 2.96717
3.37577 2.96451
3.50000 2.96343
3.75679 2.96119
4.07204 2.95878
4.28957 2.95728
4.77372 2.95431
5.00000 2.95311
5.17782 2.95217
5.61233 2.95016
5.91214 2.94885
6.57943 2.94632
7.32203 2.94394
7.50000 2.94345
8.14846 2.94167
9.06816 2.93953
10.0000 2.93767
10.0917 2.93749
11.2307 2.93556
12.1814 2.93416
13.2036 2.93282
14.6939 2.93114
15.0000 2.93085
16.3523 2.92954
18.1980 2.92803
20.0000 2.92677
20.2519 2.92659
22.5377 2.92523
24.4116 2.92426
26.4214 2.92333
27.5000 2.92290
29.4035 2.92213
32.7222 2.92100
35.0000 2.92034
36.4155 2.91993
40.5256 2.91891
43.9561 2.91817
47.6448 2.91747
50.0000 2.91707
51.6062 2.91680
55.8548 2.91617
59.0069 2.91573
65.6669 2.91493
73.0785 2.91417
75.0000 2.91400
81.3268 2.91344
88.0886 2.91293
95.3407 2.91244
100.000 2.91216
103.411 2.91196
112.089 2.91149
121.409 2.91105
131.404 2.91062
146.236 2.91008
150.000 2.90996
162.741 2.90956
181.109 2.90906
200.000 2.90862
201.550 2.90859
224.299 2.90814
243.286 2.90781
263.702 2.90750
275.000 2.90735
293.465 2.90710
317.865 2.90681
344.034 2.90653
350.000 2.90648
373.157 2.90626
404.471 2.90599
450.123 2.90566
487.548 2.90541
500.000 2.90533
527.687 2.90517
587.245 2.90486
620.386 2.90473
653.527 2.90460
727.289 2.90436
805.540 2.90415
809.376 2.90414
877.891 2.90397
950.364 2.90382
990.693 2.90374
995.734 2.90596
996.122 2.91529
996.219 2.91763
996.510 2.94168
996.704 2.97501
996.849 3.01580
996.898 3.03617
996.995 3.07688
997.092 3.13293
997.189 3.20482
997.286 3.29624
997.383 3.41155
997.455 3.51671
997.528 3.64051
997.576 3.73730
997.601 3.78559
997.673 3.95481
997.746 4.15126
997.770 4.22703
997.819 4.37827
997.892 4.63935
997.964 4.93823
998.037 5.27879
998.110 5.66503
998.158 5.95589
998.182 6.10103
998.255 6.59091
998.304 6.95640
998.328 7.13877
998.400 7.74862
998.449 8.19938
998.473 8.42430
998.546 9.16945
998.594 9.71510
998.619 9.98737
998.691 10.8810
998.740 11.5279
998.764 11.8528
998.837 12.9046
998.885 13.6591
998.909 14.0379
998.982 15.2531
999.031 16.1184
999.055 16.5502
999.128 17.9282
999.176 18.9092
999.224 19.8883
999.321 21.9824
999.418 24.2014
999.515 26.5332
999.612 28.9634
999.709 31.5079
999.806 34.0485
1000.00 39.3036
1000.22 45.2679
1500.11 40.1228
2000.00 34.9780
3000.00 28.5480
3762.29 25.6268
4000.00 24.7160
5000.00 22.1040
6000.00 20.1760
7000.00 18.6790
8000.00 17.4730
9000.00 16.4740
10000.0 15.6300
15000.0 13.3506
18811.5 11.6130
20000.0 11.0710
30000.0 9.06380
40000.0 7.87450
50000.0 7.06760
60000.0 6.47580
70000.0 6.01880
80000.0 5.65290
90000.0 5.35200
100000 5.09910
150000 4.26130
200000 3.78670
250000 3.48340
300000 3.27760
350000 3.13350
400000 3.03170
450000 2.96040
500000 2.91190
550000 2.88120
600000 2.86430
650000 2.85860
700000 2.86200
750000 2.87280
800000 2.88980
850000 2.91170
900000 2.93780
950000 2.96730
1.00000E+06 2.99940
1.10000E+06 3.06950
1.20000E+06 3.14420
1.30000E+06 3.22040
1.37554E+06 3.27740
1.37555E+06 3.27736
1.40000E+06 3.29560
1.50000E+06 3.36780
1.60000E+06 3.43580
1.70000E+06 3.49830
1.80000E+06 3.55480
1.90000E+06 3.60500
2.00000E+06 3.64860
2.10000E+06 3.68590
2.20000E+06 3.71710
2.30000E+06 3.74250
2.40000E+06 3.76250
2.47629E+06 3.77440
2.50000E+06 3.77760
2.60000E+06 3.78820
2.63121E+06 3.79070
2.63122E+06 3.79070
2.70000E+06 3.79480
2.80000E+06 3.79770
2.90000E+06 3.79740
3.00000E+06 3.79420
3.03918E+06 3.79230
3.08894E+06 3.78930
3.08895E+06 3.78929
3.10000E+06 3.78849
3.20000E+06 3.78060
3.30000E+06 3.77080
3.40000E+06 3.75930
3.50000E+06 3.74640
3.60000E+06 3.73210
3.69333E+06 3.71790
3.70000E+06 3.71680
3.71877E+06 3.71380
3.71877E+06 3.71380
3.80000E+06 3.70060
3.90000E+06 3.68350
3.94442E+06 3.67580
4.00000E+06 3.66580
4.03874E+06 3.65880
4.03875E+06 3.65880
4.07553E+06 3.65200
4.07554E+06 3.65200
4.20000E+06 3.62870
4.27635E+06 3.61410
4.35453E+06 3.59890
4.40000E+06 3.59000
4.50373E+06 3.56940
4.50373E+06 3.56940
4.52744E+06 3.56470
4.52744E+06 3.56470
4.58794E+06 3.55250
4.58794E+06 3.55250
4.60000E+06 3.55010
4.80000E+06 3.50950
4.83260E+06 3.50280
4.84905E+06 3.49940
4.86244E+06 3.49670
5.00000E+06 3.46840
5.10433E+06 3.44690
5.10433E+06 3.44690
5.12365E+06 3.44290
5.20000E+06 3.42710
5.40000E+06 3.38580
5.60000E+06 3.34460
5.63193E+06 3.33810
5.80000E+06 3.30370
6.00000E+06 3.26320
6.20000E+06 3.22310
6.40000E+06 3.18340
6.60000E+06 3.14440
6.80000E+06 3.10590
7.00000E+06 3.06800
7.08582E+06 3.05190
7.20000E+06 3.03070
7.40000E+06 2.99400
7.41012E+06 2.99220
7.41013E+06 2.99220
7.60000E+06 2.95790
7.68611E+06 2.94260
7.79188E+06 2.92390
7.80000E+06 2.92250
7.99075E+06 2.88930
8.00000E+06 2.88770
8.23790E+06 2.84710
8.48578E+06 2.80590
8.50000E+06 2.80360
8.86237E+06 2.74530
8.86238E+06 2.74530
9.00000E+06 2.72380
9.07283E+06 2.71260
9.27007E+06 2.68270
9.35659E+06 2.66990
9.35659E+06 2.66990
9.50000E+06 2.64890
9.93705E+06 2.58800
9.93706E+06 2.58800
1.00000E+07 2.57960
1.01200E+07 2.56380
1.04760E+07 2.51920
1.05000E+07 2.51630
1.05431E+07 2.51120
1.06218E+07 2.50190
1.06219E+07 2.50189
1.10000E+07 2.45950
1.13822E+07 2.42040
1.15000E+07 2.40910
1.18457E+07 2.37810
1.20000E+07 2.36520
1.23306E+07 2.33950
1.25000E+07 2.32720
1.28881E+07 2.30150
1.28881E+07 2.30150
1.29508E+07 2.29760
1.30000E+07 2.29460
1.33013E+07 2.27720
1.33520E+07 2.27440
1.35000E+07 2.26660
1.40000E+07 2.24250
1.41191E+07 2.23730
1.41192E+07 2.23730
1.45000E+07 2.22180
1.45149E+07 2.22120
1.45150E+07 2.22120
1.47015E+07 2.21420
1.49062E+07 2.20690
1.50000E+07 2.20370
1.50463E+07 2.20220
1.50464E+07 2.20220
1.53443E+07 2.19270
1.53444E+07 2.19270
1.55000E+07 2.18800
1.55050E+07 2.18780
1.55050E+07 2.18780
1.60000E+07 2.17430
1.65000E+07 2.16240
1.70000E+07 2.15220
1.71198E+07 2.15000
1.75000E+07 2.14370
1.80000E+07 2.13680
1.81220E+07 2.13540
1.81994E+07 2.13450
1.85000E+07 2.13160
1.88884E+07 2.12860
1.90000E+07 2.12800
1.95000E+07 2.12590
1.97673E+07 2.12540
2.00000E+07 2.12530
2.00000E+07 2.12536
2.10000E+07 2.12856
2.20000E+07 2.13687
2.30000E+07 2.14930
2.40000E+07 2.16490
2.50000E+07 2.18250
2.60000E+07 2.20130
2.70000E+07 2.22060
2.80000E+07 2.23980
2.90000E+07 2.25850
3.00000E+07 2.27620
3.10000E+07 2.29300
3.20000E+07 2.30840
3.30000E+07 2.32240
3.40000E+07 2.33510
3.50000E+07 2.34624
3.60000E+07 2.35589
3.70000E+07 2.36397
3.80000E+07 2.37056
3.90000E+07 2.37554
4.00000E+07 2.37900
4.10000E+07 2.38093
4.20000E+07 2.38131
4.30000E+07 2.38035
4.40000E+07 2.37802
4.50000E+07 2.37423
4.60000E+07 2.36926
4.70000E+07 2.36310
4.80000E+07 2.35576
4.90000E+07 2.34733
5.00000E+07 2.33790
5.10000E+07 2.32756
5.20000E+07 2.31631
5.30000E+07 2.30424
5.40000E+07 2.29145
5.50000E+07 2.27783
5.60000E+07 2.26368
5.70000E+07 2.24898
5.80000E+07 2.23375
5.90000E+07 2.21796
6.00000E+07 2.20181
6.10000E+07 2.18531
6.20000E+07 2.16844
6.30000E+07 2.15120
6.40000E+07 2.13379
6.50000E+07 2.11611
6.60000E+07 2.09824
6.70000E+07 2.08029
6.80000E+07 2.06215
6.90000E+07 2.04392
7.00000E+07 2.02560
7.10000E+07 2.00728
7.20000E+07 1.98895
7.30000E+07 1.97063
7.40000E+07 1.95239
7.50000E+07 1.93415
7.60000E+07 1.91590
7.70000E+07 1.89783
7.80000E+07 1.87984
7.90000E+07 1.86208
8.00000E+07 1.84425
8.10000E+07 1.82670
8.20000E+07 1.80912
8.30000E+07 1.79182
8.40000E+07 1.77458
8.50000E+07 1.75771
8.60000E+07 1.74075
8.70000E+07 1.72411
8.80000E+07 1.70764
8.90000E+07 1.69132
9.00000E+07 1.67527
9.10000E+07 1.65934
9.20000E+07 1.64373
9.30000E+07 1.62817
9.40000E+07 1.61285
9.50000E+07 1.59785
9.60000E+07 1.58291
9.70000E+07 1.56834
9.80000E+07 1.55382
9.90000E+07 1.53967
1.00000E+08 1.52558
1.02000E+08 1.49819
1.04000E+08 1.47167
1.06000E+08 1.44581
1.08000E+08 1.42093
1.10000E+08 1.39687
1.12000E+08 1.37364
1.14000E+08 1.35118
1.16000E+08 1.32933
1.18000E+08 1.30840
1.20000E+08 1.28823
1.22000E+08 1.26874
1.24000E+08 1.24981
1.26000E+08 1.23171
1.28000E+08 1.21426
1.30000E+08 1.19735
1.32000E+08 1.18118
1.34000E+08 1.16561
1.36000E+08 1.15063
1.38000E+08 1.13607
1.40000E+08 1.12223
1.42000E+08 1.10889
1.44000E+08 1.09593
1.46000E+08 1.08360
1.48000E+08 1.07176
1.50000E+08 1.06027
1.52000E+08 1.04934
1.54000E+08 1.03885
1.56000E+08 1.02864
1.58000E+08 1.01897
1.60000E+08 1.00973
1.62000E+08 1.00070
1.64000E+08 0.992180
1.66000E+08 0.984000
1.68000E+08 0.976050
1.70000E+08 0.968560
1.72000E+08 0.961420
1.74000E+08 0.954430
1.76000E+08 0.947870
1.78000E+08 0.941610
1.80000E+08 0.935510
1.82000E+08 0.929840
1.84000E+08 0.924290
1.86000E+08 0.919130
1.88000E+08 0.914220
1.90000E+08 0.909430
1.92000E+08 0.905010
1.94000E+08 0.900850
1.96000E+08 0.896780
1.98000E+08 0.893040
2.00000E+08 0.889540
