Ca-44(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4.90000E+07 2.29682
5.00000E+07 2.28738
5.10000E+07 2.27703
5.20000E+07 2.26577
5.30000E+07 2.25378
5.40000E+07 2.24108
5.50000E+07 2.22774
5.60000E+07 2.21367
5.70000E+07 2.19916
5.80000E+07 2.18401
5.90000E+07 2.16851
6.00000E+07 2.15255
6.10000E+07 2.13624
6.20000E+07 2.11966
6.30000E+07 2.10271
6.40000E+07 2.08549
6.50000E+07 2.06810
6.60000E+07 2.05053
6.70000E+07 2.03277
6.80000E+07 2.01493
6.90000E+07 1.99700
7.00000E+07 1.97898
7.10000E+07 1.96096
7.20000E+07 1.94294
7.30000E+07 1.92482
7.40000E+07 1.90680
7.50000E+07 1.88897
7.60000E+07 1.87102
7.70000E+07 1.85326
7.80000E+07 1.83549
7.90000E+07 1.81800
8.00000E+07 1.80039
8.10000E+07 1.78320
8.20000E+07 1.76595
8.30000E+07 1.74877
8.40000E+07 1.73196
8.50000E+07 1.71512
8.60000E+07 1.69864
8.70000E+07 1.68213
8.80000E+07 1.66599
8.90000E+07 1.64996
9.00000E+07 1.63405
9.10000E+07 1.61848
9.20000E+07 1.60296
9.30000E+07 1.58779
9.40000E+07 1.57266
9.50000E+07 1.55790
9.60000E+07 1.54320
9.70000E+07 1.52873
9.80000E+07 1.51459
9.90000E+07 1.50050
1.00000E+08 1.48678
1.02000E+08 1.45965
1.04000E+08 1.43350
1.06000E+08 1.40823
1.08000E+08 1.38373
1.10000E+08 1.36002
1.12000E+08 1.33696
1.14000E+08 1.31483
1.16000E+08 1.29350
1.18000E+08 1.27288
1.20000E+08 1.25283
1.22000E+08 1.23365
1.24000E+08 1.21519
1.26000E+08 1.19737
1.28000E+08 1.18005
1.30000E+08 1.16351
1.32000E+08 1.14759
1.34000E+08 1.13216
1.36000E+08 1.11741
1.38000E+08 1.10323
1.40000E+08 1.08958
1.42000E+08 1.07632
1.44000E+08 1.06374
1.46000E+08 1.05162
1.48000E+08 1.03983
1.50000E+08 1.02864
1.52000E+08 1.01790
1.54000E+08 1.00748
1.56000E+08 0.997580
1.58000E+08 0.988080
1.60000E+08 0.978840
1.62000E+08 0.970110
1.64000E+08 0.961730
1.66000E+08 0.953610
1.68000E+08 0.945940
1.70000E+08 0.938580
1.72000E+08 0.931420
1.74000E+08 0.924700
1.76000E+08 0.918190
1.78000E+08 0.912050
1.80000E+08 0.906200
1.82000E+08 0.900500
1.84000E+08 0.895190
1.86000E+08 0.890150
1.88000E+08 0.885250
1.90000E+08 0.880690
1.92000E+08 0.876380
1.94000E+08 0.872180
1.96000E+08 0.868330
1.98000E+08 0.864560
2.00000E+08 0.861180
