Y-89(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
30153.0 4.59741
30155.2 3.67717
30157.5 2.29825
30158.8 1.70313
30160.2 1.28602
30162.9 0.783527
30165.6 0.517758
30168.3 0.364694
30171.0 0.269480
30173.7 0.207064
30179.1 0.132987
30184.5 0.0925193
30189.9 0.0681735
30200.7 0.0415872
30211.5 0.0281584
30222.3 0.0204576
30233.1 0.0156243
30243.9 0.0123949
30265.5 0.00846687
30287.2 0.00625047
30330.4 0.00394669
30373.6 0.00281485
30416.8 0.00216258
30503.3 0.00145692
30589.7 0.00108791
30676.1 0.000862692
30849.0 0.000603328
31021.9 0.000460159
31194.8 0.000371421
31540.5 0.000273927
31886.3 0.000235433
32232.1 0.000253946
32405.0 0.000313287
32491.4 0.000378273
32577.8 0.000500000
32664.3 0.000761176
32707.5 0.00101886
32750.7 0.00148115
32772.3 0.00186373
32793.9 0.00243737
32815.5 0.00335359
32837.2 0.00494976
32858.8 0.00810622
32869.6 0.0109896
32880.4 0.0157481
32891.2 0.0244233
32896.6 0.0316765
32902.0 0.0426104
32907.4 0.0600973
32912.8 0.0899644
32918.2 0.145178
32923.6 0.252404
32928.3 0.404124
32933.0 0.504939
32937.7 0.403568
32942.4 0.252262
32946.1 0.172601
32949.7 0.121848
32953.3 0.0891590
32957.0 0.0675567
32964.2 0.0421300
32971.5 0.0285944
32978.8 0.0206113
32986.0 0.0155450
33000.6 0.00974762
33015.1 0.00668943
33029.6 0.00488790
33058.7 0.00296158
33087.8 0.00200878
33116.8 0.00146998
33174.9 0.000915459
33233.1 0.000651842
33291.2 0.000507554
33407.5 0.000367171
33523.7 0.000309806
33640.0 0.000289350
33872.5 0.000312058
34105.0 0.000426538
34221.3 0.000549829
34337.6 0.000771745
34453.8 0.00121940
34512.0 0.00163325
34570.1 0.00232457
34628.2 0.00360436
34657.3 0.00469372
34686.3 0.00636413
34715.4 0.00909611
34744.5 0.0139360
34773.5 0.0233787
34788.1 0.0314521
34802.6 0.0431511
34825.3 0.0691603
34848.0 0.0864817
34870.7 0.0690013
34893.4 0.0430556
34911.1 0.0294046
34928.7 0.0207356
34946.4 0.0151911
34964.1 0.0115289
34999.4 0.00724167
35034.7 0.00497173
35070.0 0.00364676
35105.4 0.00281893
35176.0 0.00191709
35246.6 0.00154129
35317.3 0.00155100
35352.6 0.00178345
35387.9 0.00241689
35405.6 0.00314635
35414.4 0.00378064
35423.3 0.00481603
35432.1 0.00677681
35436.5 0.00856594
35440.9 0.0116022
35445.3 0.0175716
35447.6 0.0230696
35449.8 0.0322701
35452.0 0.0496917
35453.1 0.0649611
35454.2 0.0887919
35455.3 0.129678
35456.4 0.205835
35456.9 0.270624
35457.5 0.368369
35458.0 0.520491
35458.6 0.758335
35459.3 1.20827
35460.0 1.50719
35460.7 1.20157
35461.4 0.753278
35462.2 0.463329
35462.9 0.303658
35463.6 0.211418
35464.3 0.154948
35465.7 0.0932754
35467.1 0.0630671
35472.8 0.0244364
35478.5 0.0159105
35484.2 0.0134464
35495.6 0.0140693
35507.0 0.0185157
35521.0 0.0279534
35535.0 0.0343203
35549.1 0.0274108
35563.1 0.0172761
35572.9 0.0124083
35582.6 0.00915078
35602.1 0.00546413
35621.6 0.00362903
35641.1 0.00260793
35660.6 0.00198604
35680.0 0.00157979
35719.0 0.00109740
35758.0 0.000830235
35797.0 0.000664995
35874.9 0.000475840
35952.9 0.000372779
36030.8 0.000308837
36186.7 0.000235061
36498.5 0.000172584
36810.3 0.000155476
37122.2 0.000169387
37278.1 0.000193263
37434.0 0.000239500
37589.9 0.000334402
37667.8 0.000422357
37745.8 0.000570984
37823.7 0.000858520
37862.7 0.00112216
37901.7 0.00157146
37940.7 0.00245973
37960.2 0.00329061
37979.6 0.00472400
37999.1 0.00756618
38008.9 0.0101951
38018.6 0.0146181
38038.1 0.0415866
38043.0 0.0608186
38045.4 0.0757846
38047.8 0.0966811
38050.3 0.127088
38052.7 0.172512
38055.2 0.243003
38057.6 0.351905
38059.2 0.450460
38060.8 0.562362
38064.0 0.702606
38065.6 0.661080
38067.2 0.562294
38070.4 0.351897
38074.2 0.201097
38077.9 0.124446
38081.7 0.0832688
38085.4 0.0593171
38089.1 0.0443695
38092.9 0.0344927
38100.4 0.0227565
38107.8 0.0163730
38115.3 0.0125740
38130.3 0.00856877
38145.3 0.00676003
38160.2 0.00598228
38190.1 0.00615196
38205.1 0.00699849
38220.1 0.00854488
38235.0 0.0112421
38250.0 0.0161537
38265.0 0.0261947
38272.4 0.0356083
38279.9 0.0516294
38287.4 0.0822779
38291.1 0.109369
38294.9 0.152705
38298.6 0.228132
38302.4 0.375630
38304.2 0.506914
38306.1 0.714350
38308.0 1.05762
38309.8 1.63556
38311.9 2.61166
38314.0 3.26249
38316.1 2.61357
38318.2 1.64011
38320.1 1.04157
38322.1 0.697020
38324.1 0.494745
38326.0 0.370740
38330.0 0.237022
38333.9 0.176099
38341.0 0.139452
38348.0 0.127648
38362.1 0.0640015
38367.3 0.0476394
38372.4 0.0365142
38382.7 0.0233914
38393.0 0.0163645
38403.3 0.0121680
38423.9 0.00757102
38444.5 0.00521441
38465.1 0.00383448
38485.7 0.00295341
38526.8 0.00192738
38568.0 0.00137155
38609.2 0.00103532
38691.6 0.000663996
38774.0 0.000473181
38856.3 0.000361933
39021.1 0.000244088
39185.8 0.000187097
39350.5 0.000156705
39680.0 0.000133371
40009.5 0.000141266
40174.2 0.000159310
40339.0 0.000195479
40668.4 0.000481240
40750.8 0.000756814
40792.0 0.00102333
40833.2 0.00149552
40853.8 0.00188327
40874.4 0.00246087
40895.0 0.00337709
40915.6 0.00495972
40936.1 0.00805207
40946.4 0.0108426
40956.7 0.0153884
40967.0 0.0235189
40972.2 0.0301917
40977.3 0.0400368
40982.5 0.0553622
40987.6 0.0806160
40992.8 0.124865
40997.9 0.204681
41003.0 0.327759
41008.0 0.409608
41013.1 0.327354
41018.1 0.204588
41022.0 0.139366
41026.0 0.0979598
41029.9 0.0715104
41033.9 0.0540567
41041.8 0.0336356
41049.7 0.0227994
41057.6 0.0164374
41065.5 0.0124080
41081.3 0.00780515
41097.1 0.00538621
41112.9 0.00396485
41144.5 0.00245512
41176.1 0.00171961
41207.7 0.00131553
41270.9 0.000940173
41397.3 0.00101665
41428.9 0.00133958
41460.5 0.00226764
41476.3 0.00350946
41492.1 0.00678016
41500.0 0.0108998
41507.9 0.0209137
41511.8 0.0323333
41515.8 0.0564640
41517.7 0.0798746
41519.7 0.120064
41521.7 0.195200
41523.7 0.343372
41525.3 0.549802
41527.0 0.686318
41528.7 0.548416
41530.4 0.343324
41531.5 0.247807
41532.6 0.182645
41534.8 0.107771
41537.0 0.0698485
41539.2 0.0486217
41541.4 0.0356641
41543.6 0.0272961
41548.1 0.0175004
41552.5 0.0122192
41556.9 0.00907311
41565.8 0.00566770
41583.5 0.00300562
41601.1 0.00201752
41671.9 0.00111050
41742.7 0.00112511
41813.5 0.00143817
41884.3 0.00215732
41919.7 0.00281675
41955.0 0.00388067
41990.4 0.00573268
42008.1 0.00720805
42025.8 0.00932325
42043.5 0.0124801
42052.4 0.0146548
42061.2 0.0173939
42070.1 0.0208862
42078.9 0.0253677
42087.8 0.0311284
42096.6 0.0384520
42107.0 0.0491774
42117.3 0.0614290
42138.0 0.0767067
42148.4 0.0721758
42158.7 0.0613495
42179.4 0.0383743
42195.9 0.0259862
42212.4 0.0181915
42229.0 0.0132457
42245.5 0.0100031
42278.5 0.00623199
42311.5 0.00424595
42344.6 0.00308925
42377.6 0.00236522
42443.6 0.00156850
42509.7 0.00122333
42575.7 0.00123632
42608.8 0.00151674
42641.8 0.00245587
42658.3 0.00375764
42674.8 0.00718532
42683.1 0.0114470
42687.2 0.0152894
42691.3 0.0215256
42695.5 0.0326508
42697.5 0.0417705
42699.6 0.0551354
42701.7 0.0758921
42703.7 0.109655
42705.8 0.168055
42707.9 0.271933
42709.9 0.435314
42712.0 0.543523
42714.1 0.434395
42716.2 0.271871
42718.0 0.176488
42719.8 0.119477
42721.7 0.0848576
42723.5 0.0629744
42727.2 0.0382222
42730.8 0.0255429
42734.5 0.0182476
42738.2 0.0137107
42745.5 0.00859626
42752.9 0.00593478
42760.2 0.00438055
42774.9 0.00272637
42804.3 0.00144104
42833.6 0.000951326
42863.0 0.000707891
42892.4 0.000565926
42951.1 0.000409316
43068.6 0.000271148
43186.1 0.000206237
43421.0 0.000142708
43656.0 0.000112901
43891.0 9.95357E-05
44125.9 0.000103725
44243.4 0.000122180
44360.9 0.000183571
44478.4 0.000522821
44507.7 0.000866109
44537.1 0.00180836
44551.8 0.00305996
44566.5 0.00634899
44573.8 0.0104939
44581.2 0.0205408
44584.8 0.0319692
44588.5 0.0560360
44590.4 0.0793013
44592.2 0.119059
44594.0 0.193483
44595.9 0.338534
44597.4 0.542374
44599.0 0.677110
44600.6 0.540931
44602.2 0.338489
44603.7 0.209229
44605.3 0.136805
44606.8 0.0945454
44608.4 0.0687829
44611.5 0.0405957
44614.6 0.0266076
44620.8 0.0138901
44627.0 0.00850718
44639.5 0.00413943
44651.9 0.00245243
44676.8 0.00116766
44701.6 0.000695156
44751.3 0.000346108
44801.1 0.000220362
44900.5 0.000128185
45000.0 9.47270E-05
45000.0 0.0159897
50000.0 0.0150159
60000.0 0.0142145
90313.1 0.0117854
100000 0.0110091
105000 0.0108797
110000 0.0107503
115000 0.0106209
120000 0.0104915
125000 0.0103621
130000 0.0102327
135000 0.0101033
140000 0.00997386
145000 0.00984446
147500 0.00977975
149500 0.00972799
150000 0.00971505
150330 0.00971091
150670 0.00970665
151000 0.00970252
152000 0.00968999
153000 0.00967745
154000 0.00966492
155000 0.00965239
156000 0.00963986
157000 0.00962732
158000 0.00961479
159000 0.00960226
160000 0.00958973
161000 0.00957719
162000 0.00956466
163000 0.00955213
164000 0.00953960
165000 0.00952706
166000 0.00951453
167000 0.00950200
168000 0.00948947
169000 0.00947693
170000 0.00946440
171000 0.00945187
172000 0.00943934
173000 0.00942681
174000 0.00941427
175000 0.00940174
176000 0.00938921
177000 0.00937668
178000 0.00936414
179000 0.00935161
180000 0.00933908
181000 0.00932655
182000 0.00931401
183000 0.00930148
184000 0.00928895
184267 0.00928560
185000 0.00927642
186000 0.00926388
187000 0.00925135
188000 0.00923882
189000 0.00922629
190000 0.00921375
191000 0.00920122
192000 0.00918869
193000 0.00917616
194000 0.00916362
195000 0.00915109
196000 0.00913856
197000 0.00912603
198000 0.00911350
199000 0.00910096
200000 0.00908843
201000 0.00908005
202000 0.00907166
203000 0.00906327
204000 0.00905489
205000 0.00904650
206000 0.00903812
207000 0.00902973
208000 0.00902135
209000 0.00901296
210000 0.00900458
211000 0.00899619
212000 0.00898781
213000 0.00897942
214000 0.00897104
215000 0.00896265
221000 0.00891234
222000 0.00890396
223000 0.00889557
224000 0.00888719
225000 0.00887880
226000 0.00887042
227000 0.00886203
228000 0.00885364
229000 0.00884526
230000 0.00883687
231000 0.00882849
232000 0.00882010
233000 0.00881172
234000 0.00880333
235000 0.00879495
236000 0.00878656
237000 0.00877818
238000 0.00876979
239000 0.00876141
240000 0.00875302
241000 0.00874464
242000 0.00873625
243000 0.00872787
244000 0.00871948
245000 0.00871110
246000 0.00870271
247000 0.00869433
248000 0.00868594
249000 0.00867756
250000 0.00866917
251000 0.00866249
252000 0.00865581
253000 0.00864913
254000 0.00864245
255000 0.00863577
256000 0.00862909
257000 0.00862240
258000 0.00861572
259000 0.00860904
260000 0.00860236
261000 0.00859568
262000 0.00858900
263000 0.00858232
264000 0.00857564
265000 0.00856896
266000 0.00856228
267000 0.00855560
268000 0.00854892
269000 0.00854224
270000 0.00853555
271000 0.00852887
272000 0.00852219
273000 0.00851551
274000 0.00850883
275000 0.00850215
276000 0.00849547
277000 0.00848879
278000 0.00848211
279000 0.00847543
280000 0.00846875
281000 0.00846207
282000 0.00845538
283000 0.00844870
284000 0.00844202
285000 0.00843534
286000 0.00842866
287000 0.00842198
288000 0.00841530
289000 0.00840862
290000 0.00840194
290964 0.00839550
291000 0.00839526
292000 0.00838858
293000 0.00838190
294000 0.00837522
295000 0.00836853
296000 0.00836185
297000 0.00835517
298000 0.00834849
299000 0.00834181
300000 0.00833513
301000 0.00832955
302000 0.00832397
303000 0.00831839
304000 0.00831281
305000 0.00830724
306000 0.00830166
307000 0.00829608
308000 0.00829050
309000 0.00828492
310000 0.00827934
311000 0.00827376
312000 0.00826818
313000 0.00826260
314000 0.00825702
315000 0.00825145
316000 0.00824587
317000 0.00824029
318000 0.00823471
319000 0.00822913
320000 0.00822355
321000 0.00821797
322000 0.00821239
323000 0.00820681
324000 0.00820123
325000 0.00819566
326000 0.00819008
327000 0.00818450
328000 0.00817892
329000 0.00817334
330000 0.00816776
331000 0.00816218
332000 0.00815660
333000 0.00815102
334000 0.00814544
335000 0.00813987
336000 0.00813429
337000 0.00812871
338000 0.00812313
339000 0.00811755
340000 0.00811197
340014 0.00811189
341000 0.00810639
342000 0.00810081
343000 0.00809523
344000 0.00808965
345000 0.00808408
345577 0.00808086
345577 0.00808086
346000 0.00807850
347000 0.00807292
348000 0.00806734
349000 0.00806176
350000 0.00805618
351000 0.00805156
352000 0.00804693
353000 0.00804231
354000 0.00803768
355000 0.00803306
356000 0.00802843
357000 0.00802381
358000 0.00801918
359000 0.00801456
360000 0.00800993
361000 0.00800531
362000 0.00800068
363000 0.00799606
364000 0.00799143
365000 0.00798681
366000 0.00798218
367000 0.00797756
368000 0.00797293
369000 0.00796831
370000 0.00796368
371000 0.00795906
372000 0.00795443
373000 0.00794981
374000 0.00794519
375000 0.00794056
376000 0.00793594
377000 0.00793131
378000 0.00792669
379000 0.00792206
380000 0.00791744
381000 0.00791281
382000 0.00790819
383000 0.00790356
384000 0.00789894
385000 0.00789431
386000 0.00788969
387000 0.00788506
388000 0.00788044
389000 0.00787581
390000 0.00787119
391000 0.00786656
392000 0.00786194
393000 0.00785731
394000 0.00785269
395000 0.00784806
396000 0.00784344
397000 0.00783881
398000 0.00783419
399000 0.00782957
400000 0.00782494
401000 0.00782121
402000 0.00781749
403000 0.00781376
404000 0.00781003
405000 0.00780631
406000 0.00780258
406359 0.00780124
406359 0.00780124
407000 0.00779885
408000 0.00779513
409000 0.00779140
410000 0.00778767
411000 0.00778395
412000 0.00778022
413000 0.00777649
414000 0.00777277
415000 0.00776904
416000 0.00776531
417000 0.00776158
418000 0.00775786
419000 0.00775413
419304 0.00775300
419304 0.00775300
420000 0.00775040
421000 0.00774668
422000 0.00774295
423000 0.00773922
424000 0.00773550
425000 0.00773177
426000 0.00772804
427000 0.00772432
428000 0.00772059
429000 0.00771686
430000 0.00771314
431000 0.00770941
432000 0.00770568
433000 0.00770196
434000 0.00769823
435000 0.00769450
435890 0.00769119
435890 0.00769119
436000 0.00769078
437000 0.00768705
438000 0.00768332
439000 0.00767960
440000 0.00767587
441000 0.00767214
442000 0.00766841
443000 0.00766469
444000 0.00766096
445000 0.00765723
446000 0.00765351
447000 0.00764978
448000 0.00764605
449000 0.00764233
450000 0.00763860
451000 0.00763572
452000 0.00763285
453000 0.00762997
454000 0.00762709
455000 0.00762422
456000 0.00762134
457000 0.00761846
458000 0.00761559
459000 0.00761271
460000 0.00760983
461000 0.00760696
462000 0.00760408
463000 0.00760120
464000 0.00759833
465000 0.00759545
466000 0.00759257
467000 0.00758970
468000 0.00758682
469000 0.00758395
470000 0.00758107
470276 0.00758028
470276 0.00758027
471000 0.00757819
472000 0.00757532
473000 0.00757244
474000 0.00756956
475000 0.00756669
476000 0.00756381
477000 0.00756093
478000 0.00755806
479000 0.00755518
480000 0.00755230
481000 0.00754943
482000 0.00754655
483000 0.00754367
484000 0.00754080
485000 0.00753792
486000 0.00753504
487000 0.00753217
488000 0.00752929
489000 0.00752641
490000 0.00752354
491000 0.00752066
492000 0.00751778
493000 0.00751491
494000 0.00751203
495000 0.00750915
496000 0.00750628
497000 0.00750340
498000 0.00750052
499000 0.00749765
500000 0.00749477
501000 0.00749306
502000 0.00749135
503000 0.00748964
504000 0.00748793
505000 0.00748622
506000 0.00748451
507000 0.00748280
508000 0.00748109
509000 0.00747938
510000 0.00747767
511000 0.00747596
511134 0.00747573
511134 0.00747573
512000 0.00747425
513000 0.00747254
514000 0.00747083
515000 0.00746912
516000 0.00746741
517000 0.00746570
518000 0.00746399
519000 0.00746228
520000 0.00746057
521000 0.00745886
522000 0.00745715
523000 0.00745544
524000 0.00745373
525000 0.00745202
526000 0.00745031
527000 0.00744860
528000 0.00744689
529000 0.00744518
530000 0.00744347
531000 0.00744176
532000 0.00744005
533000 0.00743834
534000 0.00743663
535000 0.00743492
536000 0.00743321
537000 0.00743150
538000 0.00742979
539000 0.00742808
540000 0.00742637
541000 0.00742466
542000 0.00742295
543000 0.00742124
544000 0.00741953
545000 0.00741782
546000 0.00741611
547000 0.00741440
548000 0.00741269
549000 0.00741098
550000 0.00740927
551000 0.00740756
552000 0.00740585
553000 0.00740414
554000 0.00740243
555000 0.00740072
556000 0.00739901
557000 0.00739730
558000 0.00739559
559000 0.00739388
560000 0.00739217
561000 0.00739046
562000 0.00738875
563000 0.00738704
563319 0.00738650
564000 0.00738533
565000 0.00738362
566000 0.00738191
567000 0.00738020
568000 0.00737849
569000 0.00737678
570000 0.00737507
571000 0.00737336
572000 0.00737165
573000 0.00736994
574000 0.00736823
575000 0.00736652
576000 0.00736481
577000 0.00736310
578000 0.00736139
579000 0.00735968
580000 0.00735797
581000 0.00735626
582000 0.00735455
583000 0.00735284
584000 0.00735113
585000 0.00734942
586000 0.00734771
587000 0.00734600
588000 0.00734429
589000 0.00734258
590000 0.00734087
591000 0.00733916
592000 0.00733745
593000 0.00733574
594000 0.00733403
595000 0.00733232
596000 0.00733061
597000 0.00732890
598000 0.00732719
599000 0.00732548
600000 0.00732377
601000 0.00732341
602000 0.00732304
603000 0.00732268
604000 0.00732232
605000 0.00732195
606000 0.00732159
609000 0.00732050
610000 0.00732014
611000 0.00731977
612000 0.00731941
613000 0.00731905
614000 0.00731868
615000 0.00731832
617000 0.00731759
618000 0.00731723
619000 0.00731687
620000 0.00731650
621000 0.00731614
621067 0.00731611
622000 0.00731578
623000 0.00731541
624000 0.00731505
625000 0.00731469
625011 0.00731468
626000 0.00731432
627000 0.00731396
628000 0.00731360
629000 0.00731323
630000 0.00731287
631000 0.00731251
632000 0.00731214
633000 0.00731178
634000 0.00731141
635000 0.00731105
636000 0.00731069
637000 0.00731032
638000 0.00730996
639000 0.00730960
640000 0.00730923
641000 0.00730887
642000 0.00730851
643000 0.00730814
644000 0.00730778
645000 0.00730742
646000 0.00730705
647000 0.00730669
648000 0.00730633
649000 0.00730596
650000 0.00730560
700000 0.00728743
706324 0.00729212
706324 0.00729212
721089 0.00730308
729180 0.00730908
756486 0.00732935
788647 0.00735322
800000 0.00736164
819898 0.00739983
819898 0.00739983
850000 0.00745761
868746 0.00749359
868746 0.00749359
877342 0.00751009
900000 0.00755358
919272 0.00722805
919273 0.00722805
919273 0.00722804
919283 0.00722787
986871 0.00608625
986871 0.00608624
990000 0.00603339
1.00000E+06 0.00586448
1.00396E+06 0.00585618
1.02975E+06 0.00580214
1.05888E+06 0.00574110
1.05888E+06 0.00574110
1.08214E+06 0.00569236
1.08214E+06 0.00569236
1.10000E+06 0.00565493
1.14181E+06 0.00563055
1.14181E+06 0.00563055
1.20000E+06 0.00559662
1.21190E+06 0.00559918
1.21190E+06 0.00559918
1.22373E+06 0.00560173
1.22373E+06 0.00560173
1.24001E+06 0.00560523
1.24911E+06 0.00560719
1.27642E+06 0.00561307
1.27642E+06 0.00561307
1.30000E+06 0.00561815
1.34903E+06 0.00565454
1.40000E+06 0.00569237
1.50000E+06 0.00580485
1.52436E+06 0.00564785
1.52436E+06 0.00564784
1.60000E+06 0.00516034
1.70000E+06 0.00480962
1.76436E+06 0.00458035
1.76436E+06 0.00458034
1.76480E+06 0.00457879
1.76480E+06 0.00457878
1.80000E+06 0.00445339
1.90000E+06 0.00403550
2.00000E+06 0.00384996
2.20000E+06 0.00379334
2.21117E+06 0.00379018
2.21117E+06 0.00379018
2.24760E+06 0.00377986
2.24761E+06 0.00377986
2.50000E+06 0.00370841
2.55857E+06 0.00370632
2.55857E+06 0.00370632
2.59536E+06 0.00370501
2.59536E+06 0.00370501
2.59536E+06 0.00370501
2.65179E+06 0.00370299
2.65179E+06 0.00370299
2.65179E+06 0.00370299
2.68331E+06 0.00370187
2.75147E+06 0.00369943
2.75147E+06 0.00369943
2.80183E+06 0.00369764
2.80588E+06 0.00369749
2.80588E+06 0.00369749
2.82347E+06 0.00369686
2.90438E+06 0.00369397
2.90438E+06 0.00369397
2.91389E+06 0.00369363
2.91389E+06 0.00369363
2.91389E+06 0.00369363
2.92754E+06 0.00369315
2.92754E+06 0.00369315
3.00000E+06 0.00369056
3.02715E+06 0.00365125
3.02715E+06 0.00365125
3.10240E+06 0.00354228
3.10240E+06 0.00354227
3.14231E+06 0.00348448
3.14231E+06 0.00348448
3.17451E+06 0.00343786
3.17451E+06 0.00343785
3.20000E+06 0.00340094
3.20054E+06 0.00340016
3.28434E+06 0.00327881
3.28435E+06 0.00327881
3.32037E+06 0.00322664
3.32037E+06 0.00322664
3.38101E+06 0.00313883
3.38101E+06 0.00313883
3.38101E+06 0.00313883
3.42644E+06 0.00307304
3.42644E+06 0.00307304
3.44919E+06 0.00304010
3.44919E+06 0.00304009
3.45893E+06 0.00302599
3.49036E+06 0.00298049
3.49036E+06 0.00298049
3.49036E+06 0.00298048
3.50000E+06 0.00296652
3.54335E+06 0.00290034
3.55549E+06 0.00288182
3.55549E+06 0.00288182
3.55549E+06 0.00288181
3.55791E+06 0.00287812
3.59746E+06 0.00281775
3.59746E+06 0.00281774
3.59746E+06 0.00281774
3.60039E+06 0.00281327
3.60039E+06 0.00281327
3.66208E+06 0.00271909
3.66208E+06 0.00271909
3.67017E+06 0.00270674
3.67149E+06 0.00270473
3.67149E+06 0.00270473
3.67149E+06 0.00270473
3.68494E+06 0.00268420
3.68494E+06 0.00268419
3.70000E+06 0.00266120
3.71639E+06 0.00263618
3.75745E+06 0.00257350
3.75745E+06 0.00257350
3.79022E+06 0.00252348
3.79022E+06 0.00252348
3.79528E+06 0.00251576
3.79528E+06 0.00251576
3.79528E+06 0.00251575
3.82895E+06 0.00246435
3.88255E+06 0.00238253
3.89176E+06 0.00236847
3.89176E+06 0.00236847
3.89176E+06 0.00236847
3.90612E+06 0.00234655
3.90612E+06 0.00234655
3.95739E+06 0.00226828
3.96852E+06 0.00225129
3.96852E+06 0.00225129
3.98562E+06 0.00222518
4.00000E+06 0.00220323
4.00695E+06 0.00219957
4.02202E+06 0.00219163
4.02202E+06 0.00219163
4.03689E+06 0.00218380
4.03689E+06 0.00218380
4.03689E+06 0.00218380
4.06085E+06 0.00217118
4.06086E+06 0.00217118
4.06168E+06 0.00217074
4.06844E+06 0.00216718
4.06844E+06 0.00216718
4.14733E+06 0.00212563
4.14733E+06 0.00212563
4.16351E+06 0.00211711
4.16351E+06 0.00211711
4.18090E+06 0.00210795
4.19310E+06 0.00210152
4.19310E+06 0.00210152
4.26958E+06 0.00206124
4.26958E+06 0.00206124
4.28517E+06 0.00205303
4.29721E+06 0.00204669
4.29721E+06 0.00204668
4.36072E+06 0.00201323
4.36072E+06 0.00201323
4.39632E+06 0.00199448
4.39632E+06 0.00199448
4.41424E+06 0.00198504
4.41424E+06 0.00198504
4.43455E+06 0.00197435
4.43455E+06 0.00197434
4.43880E+06 0.00197211
4.43880E+06 0.00197211
4.46289E+06 0.00195942
4.46289E+06 0.00195942
4.49108E+06 0.00194457
4.50000E+06 0.00193987
4.50858E+06 0.00193409
4.50858E+06 0.00193409
4.51394E+06 0.00193048
4.51394E+06 0.00193048
4.51869E+06 0.00192728
4.51869E+06 0.00192727
5.00000E+06 0.00160293
5.50000E+06 0.00133892
6.00000E+06 0.00117407
6.50000E+06 0.00107571
7.00000E+06 0.00102751
7.15122E+06 0.00102672
7.50000E+06 0.00102490
8.00000E+06 0.00106800
8.04930E+06 0.00107681
8.50000E+06 0.00115731
9.00000E+06 0.00125235
9.50000E+06 0.00142331
1.00000E+07 0.00160699
1.05000E+07 0.00177316
1.10000E+07 0.00192799
1.15000E+07 0.00200755
1.16062E+07 0.00202727
1.16062E+07 0.00202727
1.16067E+07 0.00202736
1.20000E+07 0.00210038
1.20027E+07 0.00210060
1.20027E+07 0.00210061
1.22889E+07 0.00212470
1.25000E+07 0.00214248
1.30000E+07 0.00218291
1.35000E+07 0.00213925
1.40000E+07 0.00204742
1.41000E+07 0.00201365
1.45000E+07 0.00187856
1.50000E+07 0.00169923
1.55000E+07 0.00150305
1.60000E+07 0.00133166
1.65000E+07 0.00118465
1.70000E+07 0.00103763
1.75000E+07 0.000928699
1.80000E+07 0.000819767
1.83903E+07 0.000758698
1.85000E+07 0.000741534
1.90000E+07 0.000663300
1.95000E+07 0.000603955
2.00000E+07 0.000544609
