Sn-119(n,tot) ENDF/B-VII.1
221.175 4.81036
221.351 4.93184
221.528 5.14050
221.704 5.51842
221.880 6.25961
221.969 6.90837
222.057 7.91286
222.145 9.56176
222.233 12.4899
222.322 18.3216
222.366 23.5918
222.410 32.1233
222.454 47.0638
222.476 59.0383
222.498 76.1596
222.520 101.804
222.542 141.436
222.553 169.738
222.564 205.604
222.575 251.482
222.586 309.639
222.600 399.367
222.613 502.554
222.640 639.619
222.654 608.109
222.667 523.046
222.694 335.267
222.713 242.337
222.731 179.852
222.750 137.475
222.769 108.406
222.806 72.6090
222.844 52.6227
222.881 40.4361
222.919 32.4805
222.994 23.0693
223.069 17.9118
223.144 14.7682
223.219 12.7020
223.294 11.2654
223.444 9.43806
223.594 8.35233
223.744 7.64794
223.894 7.16135
224.194 6.54262
224.494 6.17312
224.794 5.93099
225.094 5.76179
225.693 5.54306
226.293 5.40929
226.893 5.31976
227.493 5.25592
228.693 5.17136
229.893 5.11809
231.093 5.08154
232.292 5.05493
234.692 5.01876
237.092 4.99529
239.491 4.97879
241.891 4.96654
246.690 4.94966
249.090 4.94383
251.489 4.93954
253.889 4.93743
255.089 4.93795
256.289 4.94084
256.889 4.94403
257.489 4.94948
258.088 4.95909
258.688 4.97735
258.988 4.99301
259.288 5.01707
259.588 5.05657
259.888 5.12776
260.038 5.18689
260.188 5.27576
260.338 5.41810
260.488 5.66671
260.638 6.16093
260.713 6.61437
260.788 7.36728
260.863 8.74935
260.901 9.91520
260.938 11.6873
260.976 14.5474
261.013 19.5198
261.051 28.9361
261.069 36.7366
261.088 47.7656
261.119 73.5357
261.150 90.6512
261.181 73.4557
261.212 47.7766
261.233 35.5378
261.255 27.2877
261.276 21.7344
261.297 17.9142
261.339 13.2476
261.382 10.6690
261.424 9.10772
261.466 8.10136
261.551 6.92743
261.636 6.29788
261.721 5.92332
261.805 5.68257
261.890 5.51883
262.059 5.31677
262.229 5.20171
262.398 5.12997
262.568 5.08222
262.907 5.02451
263.245 4.99221
263.584 4.97224
263.923 4.95897
264.601 4.94281
265.279 4.93353
266.634 4.92331
267.990 4.91759
269.345 4.91363
272.056 4.90768
274.767 4.90229
276.122 4.89933
277.478 4.89591
278.833 4.89175
279.511 4.88934
280.189 4.88692
280.867 4.88560
281.206 4.88674
281.544 4.89188
281.883 4.90892
282.053 4.92966
282.222 4.97168
282.307 5.00916
282.392 5.06786
282.476 5.16530
282.561 5.34022
282.646 5.69194
282.688 6.01322
282.730 6.53574
282.773 7.46092
282.815 9.27891
282.836 10.8977
282.857 13.4384
282.879 17.5890
282.900 24.4181
282.925 36.9022
282.950 45.8036
282.975 38.3441
283.000 26.2854
283.023 18.8674
283.046 14.4508
283.069 11.7637
283.092 10.0514
283.138 8.10573
283.184 7.09950
283.230 6.51228
283.275 6.14115
283.367 5.71304
283.459 5.48347
283.551 5.34505
283.642 5.25454
283.734 5.19177
283.917 5.11173
284.101 5.06396
284.467 5.01095
284.834 4.98291
285.201 4.96584
285.934 4.94631
286.668 4.93549
287.401 4.92860
288.868 4.92018
290.335 4.91507
291.802 4.91151
294.735 4.90661
300.603 4.90037
306.470 4.89593
312.338 4.89224
318.205 4.88905
324.073 4.88684
325.539 4.88706
327.006 4.88908
327.740 4.89254
328.473 4.90280
328.840 4.91691
329.023 4.93069
329.207 4.95508
329.390 5.00450
329.482 5.05073
329.573 5.12903
329.665 5.27756
329.711 5.40729
329.757 5.61096
329.803 5.95692
329.848 6.60247
329.871 7.14952
329.894 7.97157
329.917 9.24460
329.940 11.2244
329.970 15.0393
330.000 17.5727
330.030 15.0268
330.060 11.2256
330.079 9.51785
330.098 8.33897
330.136 6.94714
330.174 6.22884
330.213 5.82186
330.251 5.57226
330.289 5.40925
330.365 5.21753
330.441 5.11359
330.517 5.05132
330.669 4.98360
330.822 4.94958
330.974 4.93011
331.279 4.90979
331.888 4.89434
332.497 4.88852
333.716 4.88385
334.934 4.88178
339.808 4.87784
349.555 4.87231
369.050 4.86068
388.545 4.84573
398.293 4.83581
403.166 4.83007
405.603 4.82787
406.822 4.83046
407.126 4.83429
407.431 4.84516
407.583 4.85931
407.735 4.89443
407.812 4.93520
407.888 5.02292
407.926 5.10964
407.964 5.26284
408.002 5.55998
408.021 5.81183
408.040 6.17446
408.070 6.98488
408.100 7.52495
408.130 6.98502
408.160 6.17456
408.183 5.74783
408.206 5.47602
408.253 5.18503
408.299 5.04819
408.345 4.97533
408.438 4.90498
408.530 4.87361
408.715 4.84715
408.900 4.83647
409.640 4.82423
411.120 4.81868
414.079 4.81243
419.998 4.79906
425.917 4.78141
431.836 4.75626
434.796 4.73904
437.756 4.71689
440.715 4.68724
443.675 4.64546
445.154 4.61748
446.634 4.58249
448.114 4.53783
449.594 4.48006
450.334 4.44541
451.074 4.40762
451.813 4.37055
452.553 4.34865
452.923 4.35708
453.293 4.39852
453.663 4.51250
454.033 4.79963
454.218 5.08532
454.403 5.56395
454.588 6.40795
454.773 8.01326
454.958 11.4490
455.051 14.7416
455.143 20.3392
455.235 30.8005
455.282 39.6815
455.328 53.1145
455.374 74.6154
455.397 90.3066
455.420 111.084
455.444 139.075
455.467 177.365
455.490 230.220
455.513 302.692
455.556 496.118
455.600 637.305
455.622 608.679
455.644 525.365
455.687 339.247
455.731 216.871
455.774 146.634
455.817 105.315
455.860 79.6531
455.904 62.7361
455.947 51.0763
456.033 36.5309
456.120 28.1223
456.207 22.8231
456.380 16.7219
456.553 13.4434
456.726 11.4584
456.899 10.1536
457.072 9.24299
457.418 8.07447
457.764 7.36950
458.111 6.90457
458.457 6.57792
459.149 6.15359
459.842 5.89279
460.534 5.71762
461.226 5.59246
462.611 5.42624
463.996 5.32134
465.381 5.24930
466.765 5.19684
469.535 5.12555
472.305 5.07934
475.074 5.04688
477.844 5.02276
483.383 4.98911
488.922 4.96650
494.461 4.95003
500.000 4.93731
509.809 4.92031
519.618 4.90744
539.235 4.88779
558.853 4.87165
578.470 4.85630
598.088 4.83996
617.705 4.82072
637.323 4.79525
647.131 4.77799
652.036 4.76756
654.488 4.76229
655.714 4.76178
656.327 4.76972
656.634 4.79948
656.787 4.87848
656.863 5.02665
656.902 5.21080
656.940 5.59450
656.970 6.09801
657.000 6.43359
657.030 6.09794
657.060 5.59428
657.098 5.21171
657.136 5.02731
657.212 4.87832
657.365 4.79794
657.669 4.76615
658.278 4.75466
659.495 4.74825
661.931 4.73956
666.802 4.72036
671.672 4.69530
676.543 4.66014
678.978 4.63631
681.414 4.60580
683.849 4.56507
686.284 4.50763
687.502 4.46894
688.720 4.42014
689.938 4.35686
691.155 4.27243
691.764 4.21953
692.373 4.15835
692.982 4.09013
693.591 4.02485
693.895 4.00456
694.199 4.01051
694.504 4.07985
694.808 4.31035
694.960 4.56249
695.113 5.00461
695.265 5.81170
695.417 7.38953
695.569 10.8346
695.645 14.1715
695.721 19.8826
695.760 24.3398
695.798 30.5782
695.836 39.6604
695.874 53.3664
695.912 75.2295
695.950 112.038
695.969 140.250
695.988 178.411
696.007 230.673
696.026 301.751
696.063 498.194
696.100 644.334
696.137 534.477
696.174 347.098
696.216 211.899
696.257 138.998
696.298 98.0908
696.340 73.4399
696.381 57.5816
696.423 46.8117
696.505 33.5545
696.588 25.9711
696.671 21.2155
696.836 15.7484
697.002 12.8023
697.167 11.0108
697.333 9.82602
697.498 8.99393
697.830 7.91622
698.161 7.25842
698.492 6.81980
698.823 6.50858
699.485 6.09915
700.147 5.84369
700.809 5.66990
701.471 5.54434
702.795 5.37524
704.119 5.26665
705.443 5.19085
706.767 5.13475
709.416 5.05664
712.064 5.00395
714.712 4.96502
717.361 4.93413
722.657 4.88444
725.305 4.86160
727.954 4.83736
730.602 4.80820
731.926 4.78960
733.250 4.76588
734.574 4.73314
735.237 4.71125
735.899 4.68413
736.561 4.65208
736.892 4.63721
737.223 4.63159
737.388 4.63921
737.554 4.66369
737.719 4.72402
737.885 4.86738
737.968 5.00565
738.050 5.23194
738.133 5.62195
738.216 6.34203
738.299 7.82398
738.340 9.18970
738.381 11.4161
738.423 15.3464
738.464 23.0020
738.485 29.6954
738.505 40.0020
738.526 56.4019
738.536 67.9821
738.547 82.5435
738.560 106.400
738.573 134.148
738.600 172.461
738.627 143.809
738.653 94.8750
738.675 66.8655
738.697 49.0311
738.719 37.6159
738.741 30.0534
738.784 21.1254
738.828 16.3073
738.871 13.4222
738.915 11.5558
739.002 9.35828
739.089 8.14849
739.176 7.40496
739.264 6.91094
739.351 6.56366
739.525 6.11345
739.699 5.83938
739.874 5.65719
740.048 5.52848
740.397 5.35998
740.746 5.25544
741.094 5.18461
741.443 5.13355
742.140 5.06483
742.838 5.02057
743.535 4.98948
744.232 4.96626
745.627 4.93341
747.022 4.91073
749.811 4.88000
752.600 4.85869
755.390 4.84189
760.969 4.81466
772.126 4.76800
783.284 4.71797
794.442 4.65129
800.020 4.60446
805.599 4.53987
808.389 4.49647
811.178 4.44116
813.967 4.36754
816.757 4.26371
818.151 4.19367
819.546 4.10506
820.941 3.98951
822.336 3.83367
823.033 3.73463
823.730 3.61797
824.428 3.48334
825.125 3.34218
825.474 3.28451
825.822 3.26168
826.171 3.32964
826.520 3.63852
826.694 4.00251
826.868 4.66082
827.043 5.89089
827.217 8.33544
827.304 10.4696
827.391 13.7463
827.479 19.0264
827.566 28.0898
827.609 35.1773
827.653 45.1392
827.697 59.6221
827.740 81.4955
827.784 116.369
827.827 175.219
827.871 280.907
827.914 476.792
827.957 792.244
828.000 1028.33
828.043 854.791
828.086 555.926
828.113 417.740
828.140 320.067
828.194 201.823
828.247 138.843
828.301 102.214
828.355 79.1234
828.409 63.7068
828.517 44.9516
828.624 34.3534
828.732 27.7461
828.948 20.1806
829.163 16.1049
829.378 13.6205
829.594 11.9715
829.809 10.8097
830.240 9.29690
830.671 8.36656
831.102 7.74218
831.533 7.29663
832.395 6.70607
833.256 6.33431
834.118 6.07951
834.980 5.89421
836.704 5.64266
838.427 5.47948
840.151 5.36454
841.874 5.27872
845.321 5.15768
848.768 5.07452
852.215 5.01194
855.662 4.96144
862.557 4.87909
869.451 4.80385
872.898 4.76191
874.621 4.73744
876.345 4.70842
878.069 4.67110
878.930 4.64706
879.792 4.61723
880.654 4.57941
881.085 4.55764
881.516 4.53703
881.946 4.53125
882.162 4.55001
882.377 4.61365
882.485 4.68329
882.593 4.80478
882.701 5.02501
882.808 5.45105
882.916 6.36625
882.970 7.23880
883.024 8.70269
883.078 11.3777
883.131 16.8305
883.158 21.8426
883.185 29.8838
883.212 43.4232
883.239 66.6471
883.270 108.152
883.300 139.454
883.331 116.869
883.361 77.5435
883.389 52.7406
883.417 37.8738
883.445 28.7860
883.474 22.9663
883.530 16.3135
883.586 12.8244
883.642 10.7660
883.698 9.45003
883.811 7.91016
883.923 7.06632
884.036 6.54814
884.148 6.20283
884.261 5.95930
884.486 5.64207
884.710 5.44712
885.160 5.22296
885.610 5.09883
886.060 5.01999
886.959 4.92455
887.859 4.86735
888.759 4.82782
890.558 4.77343
892.357 4.73418
894.156 4.70166
897.754 4.64447
904.951 4.53030
912.147 4.38659
915.746 4.29216
919.344 4.17269
922.942 4.01482
926.540 3.79491
928.340 3.64893
930.139 3.46783
931.938 3.23923
933.737 2.94887
934.636 2.77887
935.536 2.59930
936.436 2.43568
937.335 2.37454
937.785 2.46029
938.235 2.73421
938.685 3.40711
938.909 4.03218
939.134 4.99897
939.359 6.52607
939.584 9.01590
939.809 13.2709
940.034 21.0529
940.146 27.4418
940.259 36.7773
940.371 51.0092
940.484 73.8103
940.596 112.913
940.709 185.831
940.765 246.863
940.821 336.971
940.877 472.994
940.933 678.476
941.017 1132.99
941.100 1477.18
941.183 1232.35
941.267 803.416
941.324 589.137
941.382 441.914
941.439 341.220
941.496 271.033
941.611 183.472
941.726 133.675
941.840 102.799
941.955 82.3701
942.185 57.7514
942.414 43.9302
942.643 35.3283
942.873 29.5622
943.102 25.4796
943.561 20.1613
944.020 16.9062
944.479 14.7371
944.938 13.2022
945.855 11.1928
946.773 9.94851
947.691 9.10849
948.608 8.50590
950.444 7.70266
952.279 7.19380
954.115 6.84342
955.950 6.58774
959.621 6.23969
963.292 6.01360
966.963 5.85451
970.633 5.73604
977.975 5.56982
985.317 5.45600
992.658 5.36842
1000.00 5.28870
1002.99 5.25175
1004.48 5.22971
1005.97 5.20294
1007.47 5.16728
1008.22 5.14353
1008.96 5.11319
1009.71 5.07289
1010.08 5.04824
1010.45 5.02222
1010.83 5.00508
1011.02 5.01315
1011.20 5.05818
1011.30 5.11344
1011.39 5.21328
1011.48 5.39971
1011.57 5.76827
1011.67 6.58574
1011.72 7.37705
1011.76 8.68595
1011.81 11.1395
1011.85 16.0572
1011.88 20.7801
1011.90 28.1001
1011.92 40.3498
1011.94 49.8703
1011.95 61.1808
1011.96 79.5827
1011.97 99.6119
1012.00 127.452
1012.03 106.996
1012.05 72.2850
1012.08 47.3056
1012.11 33.6147
1012.14 25.5399
1012.16 20.4952
1012.19 17.0618
1012.22 14.7817
1012.27 11.9067
1012.33 10.2006
1012.38 9.13444
1012.49 7.88613
1012.60 7.19532
1012.71 6.77339
1012.81 6.48869
1012.92 6.28875
1013.14 6.02547
1013.36 5.86238
1013.79 5.67297
1014.23 5.56659
1014.66 5.49847
1015.53 5.41476
1016.40 5.36331
1017.26 5.32660
1019.00 5.27178
1020.74 5.22303
1021.61 5.19594
1022.47 5.16369
1023.34 5.12190
1023.78 5.09566
1024.21 5.06550
1024.65 5.03620
1024.86 5.02963
1025.08 5.04545
1025.19 5.07449
1025.30 5.13387
1025.41 5.25545
1025.51 5.50880
1025.62 6.09869
1025.68 6.68269
1025.73 7.69841
1025.79 9.67620
1025.81 11.3471
1025.84 13.8898
1025.87 17.9544
1025.89 24.8413
1025.92 37.2517
1025.93 47.4768
1025.95 60.3824
1025.96 78.5349
1025.97 98.2995
1026.00 125.804
1026.03 105.677
1026.05 71.4527
1026.08 48.1438
1026.11 34.4636
1026.13 26.2781
1026.16 21.1158
1026.18 17.6838
1026.21 15.2951
1026.26 12.3195
1026.31 10.5338
1026.36 9.39395
1026.47 8.07193
1026.57 7.33895
1026.67 6.89131
1026.78 6.59162
1026.88 6.37902
1027.09 6.09945
1027.29 5.92743
1027.71 5.72778
1028.12 5.61647
1028.53 5.54595
1029.36 5.46112
1030.19 5.41127
1031.01 5.37798
1032.66 5.33508
1034.32 5.30750
1035.97 5.28746
1039.28 5.25883
1042.58 5.23807
1045.89 5.22152
1052.50 5.19539
1059.11 5.17471
1065.72 5.15781
1069.02 5.15120
1072.33 5.14800
1073.98 5.15070
1075.63 5.16534
1076.46 5.18881
1076.87 5.21292
1077.29 5.25724
1077.70 5.35114
1077.91 5.44319
1078.11 5.60586
1078.22 5.74052
1078.32 5.93865
1078.42 6.25046
1078.53 6.78208
1078.63 7.81243
1078.68 8.72557
1078.73 10.1503
1078.78 12.6552
1078.84 17.3657
1078.86 21.5429
1078.89 28.0190
1078.91 38.4517
1078.94 54.6017
1078.97 84.2934
1079.00 104.091
1079.03 84.3003
1079.06 54.6104
1079.09 35.1291
1079.13 24.4182
1079.16 18.3321
1079.19 14.7414
1079.22 12.3467
1079.25 10.7323
1079.32 8.79381
1079.38 7.69116
1079.44 7.02589
1079.57 6.28538
1079.70 5.90287
1079.82 5.68182
1079.95 5.54271
1080.08 5.45013
1080.33 5.33659
1080.58 5.27296
1081.09 5.20730
1081.60 5.17547
1082.10 5.15742
1083.12 5.13816
1085.14 5.12143
1087.17 5.11273
1091.22 5.10099
1095.28 5.09123
1103.38 5.07234
1111.49 5.05141
1119.60 5.02463
1123.65 5.00660
1127.70 4.98241
1129.73 4.96646
1131.76 4.94637
1133.78 4.91994
1135.81 4.88315
1136.82 4.85859
1137.84 4.82784
1138.85 4.78832
1139.86 4.73620
1140.37 4.70394
1140.88 4.66719
1141.38 4.62732
1141.89 4.59195
1142.14 4.58376
1142.40 4.59409
1142.65 4.64714
1142.90 4.80513
1143.03 4.97180
1143.16 5.25740
1143.28 5.76679
1143.41 6.72563
1143.54 8.75388
1143.60 10.6290
1143.66 13.7052
1143.73 19.2438
1143.79 29.8828
1143.82 39.3162
1143.85 53.2917
1143.89 76.0550
1143.92 111.024
1143.96 183.133
1144.00 238.316
1144.04 200.200
1144.08 132.360
1144.11 99.2794
1144.14 76.9089
1144.19 50.0236
1144.25 35.7530
1144.30 27.4462
1144.36 22.2169
1144.41 18.7140
1144.52 14.4453
1144.63 12.0065
1144.73 10.4940
1144.95 8.74956
1145.17 7.79799
1145.38 7.21608
1145.60 6.82708
1145.82 6.55102
1146.25 6.18803
1146.68 5.96278
1147.11 5.81045
1147.55 5.70122
1148.41 5.55494
1149.28 5.46207
1150.14 5.39783
1151.01 5.35084
1152.74 5.28643
1154.47 5.24418
1156.20 5.21413
1157.93 5.19148
1161.39 5.15916
1164.86 5.13668
1171.78 5.10593
1178.70 5.08417
1185.63 5.06638
1199.48 5.03431
1213.32 4.99809
1220.25 4.97428
1227.17 4.94216
1230.63 4.92076
1234.10 4.89351
1237.56 4.85722
1241.02 4.80590
1242.75 4.77119
1244.48 4.72716
1246.21 4.66958
1247.94 4.59161
1248.81 4.54182
1249.68 4.48296
1250.54 4.41436
1251.41 4.34088
1251.84 4.30908
1252.27 4.29250
1252.71 4.31665
1253.14 4.44941
1253.35 4.61093
1253.57 4.90386
1253.79 5.45356
1254.00 6.53409
1254.22 8.89714
1254.33 11.1472
1254.44 14.9218
1254.54 21.7577
1254.65 35.5047
1254.71 47.8559
1254.76 67.3361
1254.81 99.2485
1254.87 152.192
1254.93 253.242
1255.00 331.251
1255.07 278.788
1255.13 184.130
1255.21 112.503
1255.29 74.8658
1255.36 53.8425
1255.44 41.1870
1255.51 33.0363
1255.59 27.4877
1255.74 20.6199
1255.89 16.6674
1256.05 14.1662
1256.35 11.2611
1256.65 9.66891
1256.96 8.69072
1257.26 8.03578
1257.57 7.57065
1258.18 6.95912
1258.78 6.58014
1259.39 6.32385
1260.00 6.13983
1260.00 12.1230
1500.00 11.4301
1700.00 10.9721
2000.00 10.4231
2500.00 9.74684
3000.00 9.25583
3500.00 8.88061
4000.00 8.58318
5000.00 8.13933
6000.00 7.82253
7000.00 7.58507
8000.00 7.40021
10000.0 7.13219
12500.0 6.91192
15000.0 6.76480
17000.0 6.61278
20000.0 6.45453
24102.8 6.30996
25000.0 6.41353
30000.0 6.29186
35000.0 6.22433
40000.0 6.19780
50000.0 6.19853
60000.0 6.20845
70000.0 6.23793
80000.0 6.27611
90259.2 6.31414
99999.9 6.34515
100000 6.34082
112500 6.33249
125000 6.32535
150000 6.31365
175000 6.31214
200000 6.31101
250000 6.31857
300000 6.33075
400000 6.36138
500000 6.38534
700000 6.40396
793676 6.39454
800000 6.39346
900000 6.36930
928309 6.36004
929216 6.35972
1.00000E+06 6.33189
1.07141E+06 6.29766
1.07141E+06 6.29766
1.09864E+06 6.28303
1.09864E+06 6.28303
1.19778E+06 6.22314
1.25000E+06 6.18746
1.26030E+06 6.18011
1.26030E+06 6.18011
1.36639E+06 6.09903
1.36640E+06 6.09902
1.50000E+06 5.98463
1.56742E+06 5.92266
1.56759E+06 5.92251
1.58493E+06 5.90618
1.58493E+06 5.90617
1.63102E+06 5.86211
1.63102E+06 5.86211
1.64484E+06 5.84872
1.73298E+06 5.76162
1.75000E+06 5.74453
1.78975E+06 5.70428
1.78976E+06 5.70427
1.80488E+06 5.68887
1.80488E+06 5.68887
1.92116E+06 5.56944
1.92116E+06 5.56944
1.94597E+06 5.54375
1.95525E+06 5.53413
1.99982E+06 5.48792
1.99982E+06 5.48792
2.00000E+06 5.48773
2.11237E+06 5.34937
2.22475E+06 5.22557
2.33712E+06 5.11425
2.44949E+06 5.01372
2.58712E+06 4.88616
2.72475E+06 4.77296
2.86237E+06 4.67198
3.00000E+06 4.58151
3.06250E+06 4.53991
3.12500E+06 4.50017
3.18750E+06 4.46217
3.25000E+06 4.42582
3.31250E+06 4.39101
3.37500E+06 4.35765
3.43750E+06 4.32567
3.50000E+06 4.29499
3.56250E+06 4.26553
3.62500E+06 4.23723
3.68750E+06 4.21003
3.75000E+06 4.18387
3.81250E+06 4.15870
3.87500E+06 4.13447
3.93750E+06 4.11113
4.00000E+06 4.08864
4.05411E+06 4.07589
4.10822E+06 4.06339
4.16233E+06 4.05115
4.21644E+06 4.03916
4.27055E+06 4.02740
4.32466E+06 4.01586
4.37877E+06 4.00455
4.43288E+06 3.99345
4.50377E+06 3.97872
4.57466E+06 3.96435
4.64555E+06 3.95031
4.71644E+06 3.93660
4.78733E+06 3.92320
4.85822E+06 3.91010
4.92911E+06 3.89728
5.00000E+06 3.88474
5.05965E+06 3.88342
5.11931E+06 3.88214
5.17896E+06 3.88089
5.23862E+06 3.87969
5.29827E+06 3.87852
5.35792E+06 3.87738
5.41758E+06 3.87627
5.47723E+06 3.87519
5.54258E+06 3.87389
5.60792E+06 3.87263
5.67327E+06 3.87139
5.73862E+06 3.87019
5.80396E+06 3.86902
5.86931E+06 3.86787
5.93465E+06 3.86676
6.00000E+06 3.86567
