Cd-114(n,tot) ENDF/B-VII.1
56.6730 6.32164
56.7155 6.05362
56.8006 5.76050
56.8856 5.61224
56.9706 5.52691
57.0557 5.47323
57.1407 5.43718
57.3108 5.39299
57.4809 5.36764
57.8210 5.34029
58.1612 5.32569
58.5013 5.31624
59.1816 5.30356
60.5422 5.28610
61.9029 5.27130
67.3453 5.21325
78.2302 5.07403
89.1151 4.87221
94.5576 4.72472
100.000 4.51624
102.509 4.38601
105.019 4.22173
107.528 4.00724
110.038 3.71545
111.292 3.52731
112.547 3.30148
113.802 3.03179
115.056 2.72606
115.684 2.57872
116.311 2.47274
116.938 2.49517
117.566 2.89451
117.879 3.44254
117.958 3.64645
118.036 3.88666
118.115 4.17027
118.193 4.50564
118.272 4.90368
118.350 5.37624
118.389 5.64552
118.428 5.93989
118.507 6.61505
118.585 7.42777
118.664 8.41173
118.742 9.61096
118.820 11.0838
118.899 12.9115
118.977 15.1968
119.056 18.0919
119.134 21.8104
119.213 26.6645
119.291 33.1238
119.369 41.9186
119.448 54.2322
119.526 72.1047
119.605 99.1317
119.683 142.427
119.761 217.279
119.801 276.576
119.840 361.411
119.879 488.111
119.918 687.894
119.957 1025.75
119.997 1651.53
120.016 2174.90
120.036 2949.70
120.055 4125.23
120.075 5909.67
120.103 9562.57
120.130 12108.3
120.158 9868.06
120.185 6290.70
120.205 4496.34
120.224 3290.92
120.244 2482.94
120.263 1928.78
120.302 1253.00
120.341 879.219
120.380 651.946
120.419 504.336
120.497 330.941
120.575 236.462
120.653 179.308
120.731 141.900
120.809 116.057
120.965 83.3811
121.120 64.1326
121.276 51.7413
121.432 43.2371
121.744 32.5298
122.056 26.2058
122.368 22.1042
122.679 19.2626
123.303 15.6281
123.926 13.4338
124.550 11.9800
125.174 10.9527
126.421 9.60532
127.668 8.76593
128.915 8.19480
130.162 7.78159
132.656 7.22362
135.150 6.86344
137.645 6.61052
140.139 6.42209
145.127 6.15713
150.116 5.97622
155.104 5.84164
160.093 5.73517
170.069 5.57101
180.046 5.44280
200.000 5.23371
206.716 5.16995
213.432 5.10846
216.790 5.07963
218.469 5.06662
220.148 5.05599
221.827 5.05139
222.666 5.05478
223.506 5.06761
223.925 5.08124
224.345 5.10426
224.765 5.14478
225.185 5.22186
225.395 5.28810
225.604 5.39012
225.814 5.55812
226.024 5.86215
226.129 6.11596
226.234 6.49871
226.339 7.11518
226.444 8.20161
226.496 9.08639
226.549 10.3916
226.601 12.4309
226.654 15.8638
226.706 22.3314
226.732 27.9165
226.759 36.6246
226.785 51.2661
226.811 78.0497
226.824 100.318
226.837 133.167
226.850 182.859
226.864 258.081
226.882 410.130
226.900 510.657
226.918 409.274
226.937 258.120
226.957 153.387
226.977 98.1387
226.997 67.7198
227.017 49.7891
227.037 38.3889
227.058 30.8135
227.098 21.6707
227.138 16.6170
227.178 13.5437
227.259 10.1630
227.340 8.44459
227.420 7.45678
227.501 6.83674
227.582 6.42222
227.743 5.91940
227.904 5.63771
228.065 5.46373
228.227 5.34870
228.549 5.21010
228.872 5.13229
229.194 5.08366
229.517 5.05078
230.162 5.00924
230.807 4.98364
231.452 4.96562
232.097 4.95166
233.387 4.92993
234.677 4.91222
237.256 4.88148
242.416 4.82518
247.576 4.76944
268.216 4.52607
288.856 4.22371
309.495 3.81687
319.815 3.54957
330.135 3.21661
340.455 2.78872
350.775 2.22033
355.935 1.86397
361.095 1.44978
366.255 0.982466
371.414 0.518524
373.994 0.355648
374.639 0.333739
375.284 0.323444
375.929 0.327701
376.574 0.350183
377.219 0.395528
377.542 0.428551
377.864 0.469608
378.509 0.579921
379.154 0.736121
379.799 0.950754
380.444 1.24028
381.089 1.62655
381.734 2.13886
382.379 2.81741
383.024 3.71764
384.314 6.53109
384.959 8.72390
385.604 11.7495
386.249 16.0049
386.894 22.1376
387.539 31.2591
388.184 45.3835
388.829 68.4504
389.474 108.943
389.797 141.273
390.119 187.674
390.442 257.018
390.764 366.042
391.087 548.867
391.409 881.699
391.570 1154.68
391.732 1550.53
391.893 2136.16
392.054 3001.34
392.302 4948.00
392.550 6370.42
392.798 5244.32
393.046 3370.61
393.255 2285.04
393.464 1607.01
393.673 1179.93
393.882 900.533
394.299 575.094
394.717 401.935
395.135 299.329
395.553 233.507
396.388 156.684
397.224 114.921
398.060 89.4884
398.895 72.7239
399.731 61.0123
401.402 45.9827
403.073 36.9305
404.744 30.9747
406.415 26.8018
409.758 21.4012
413.100 18.0977
416.442 15.8877
419.785 14.3132
426.469 12.2290
433.154 10.9162
439.838 10.0142
446.523 9.35545
459.892 8.45327
473.262 7.85756
486.631 7.42727
500.000 7.09482
516.998 6.75724
533.996 6.47574
550.993 6.22359
555.243 6.16298
559.492 6.10347
561.617 6.07491
563.742 6.04975
564.804 6.04187
565.335 6.04161
565.867 6.04744
566.398 6.06852
566.663 6.09316
566.929 6.14086
567.062 6.18200
567.195 6.24530
567.327 6.34901
567.460 6.53493
567.527 6.68820
567.593 6.91681
567.659 7.27894
567.726 7.90175
567.792 9.10765
567.825 10.1835
567.859 11.9165
567.892 14.9565
567.925 20.9556
567.942 26.3374
567.958 34.9016
567.975 49.1989
567.991 73.3271
568.009 113.903
568.028 140.775
568.046 113.667
568.064 73.3299
568.076 53.8256
568.089 40.7701
568.102 32.0367
568.114 26.0986
568.139 18.8373
568.164 14.8323
568.190 12.4125
568.215 10.8595
568.265 9.05326
568.315 8.08536
568.365 7.51044
568.416 7.14038
568.466 6.88924
568.566 6.57893
568.667 6.40180
568.767 6.29103
568.868 6.21703
569.069 6.12670
569.270 6.07519
569.672 6.02005
570.074 5.99094
570.476 5.97229
571.279 5.94769
572.887 5.91478
574.495 5.88769
577.710 5.83716
580.926 5.78723
593.788 5.57665
606.650 5.33158
619.511 5.02153
625.942 4.82495
632.373 4.58370
638.804 4.27431
645.235 3.85421
648.451 3.57902
651.666 3.23874
654.882 2.80714
658.097 2.24686
659.705 1.90562
661.313 1.52276
662.920 1.11897
664.528 0.788854
664.930 0.749518
665.332 0.746595
665.734 0.797891
665.935 0.851773
666.136 0.930176
666.337 1.03882
666.538 1.18475
666.739 1.37692
666.940 1.62660
667.141 1.94872
667.342 2.36198
667.543 2.89184
667.744 3.57102
668.146 5.57510
668.548 8.98040
668.949 15.0302
669.150 19.8152
669.351 26.5495
669.552 36.3120
669.753 50.9770
669.954 74.0460
670.155 112.568
670.356 182.401
670.457 239.752
670.557 323.845
670.658 452.518
670.758 658.414
670.859 1002.73
670.959 1587.98
671.075 2645.21
671.190 3440.28
671.306 2857.52
671.421 1851.73
671.500 1355.03
671.579 1014.24
671.658 781.056
671.737 618.239
671.895 415.316
672.052 300.121
672.210 228.804
672.368 181.678
672.684 125.016
672.999 93.3129
673.315 73.6415
673.631 60.4913
673.946 51.2098
674.578 39.1620
675.209 31.8205
675.840 26.9480
676.472 23.5102
677.734 19.0258
678.997 16.2586
680.260 14.3937
681.522 13.0562
684.047 11.2695
686.573 10.1293
689.098 9.33416
691.623 8.74330
696.674 7.90791
701.724 7.32229
706.775 6.86230
711.825 6.46412
721.926 5.69626
726.977 5.25345
732.027 4.70049
734.553 4.35283
737.078 3.93111
739.603 3.40340
742.128 2.72428
743.391 2.31217
744.654 1.85013
745.916 1.36193
747.179 0.957382
747.495 0.906179
747.810 0.897188
748.126 0.951065
748.284 1.01070
748.442 1.09878
748.600 1.22189
748.757 1.38805
748.915 1.60761
749.073 1.89367
749.231 2.26331
749.389 2.73787
749.546 3.34612
749.704 4.12590
750.020 6.42305
750.336 10.3120
750.651 17.1818
750.809 22.5787
750.967 30.1328
751.125 41.0030
751.283 57.1594
751.440 82.2312
751.598 123.336
751.756 195.837
751.835 253.718
751.914 336.455
751.993 458.641
752.072 645.413
752.151 939.613
752.229 1405.81
752.335 2353.03
752.440 3069.05
752.545 2559.50
752.651 1669.01
752.753 1084.06
752.855 740.813
752.958 535.214
753.060 405.418
753.163 319.061
753.265 258.922
753.470 182.885
753.675 138.320
753.879 109.838
754.289 76.5520
754.699 58.3071
755.108 47.0724
755.518 39.5765
755.927 34.2757
756.746 27.3551
757.566 23.0925
758.385 20.2304
759.204 18.1877
760.842 15.4820
762.480 13.7797
764.119 12.6135
765.757 11.7654
769.033 10.6139
772.310 9.86665
775.587 9.34042
778.863 8.94803
785.416 8.39759
791.969 8.02535
798.522 7.75320
805.075 7.54311
818.182 7.23446
831.288 7.01297
857.500 6.70243
883.712 6.48115
909.925 6.30335
923.031 6.22351
936.137 6.14731
942.690 6.11036
949.243 6.07486
952.520 6.05881
955.796 6.04759
957.435 6.04862
958.254 6.05433
959.073 6.06867
959.892 6.10467
960.302 6.14282
960.711 6.21411
960.916 6.27482
961.121 6.36786
961.326 6.52040
961.530 6.79533
961.633 7.02402
961.735 7.36837
961.838 7.92141
961.940 8.89243
961.991 9.67947
962.042 10.8360
962.094 12.6337
962.145 15.6456
962.196 21.2507
962.222 26.0476
962.247 33.4472
962.273 45.6395
962.298 67.4907
962.324 110.831
962.337 148.494
962.349 203.240
962.369 321.872
962.388 400.394
962.407 321.206
962.426 203.227
962.445 129.882
962.463 87.9231
962.482 63.0817
962.500 47.7515
962.518 37.6710
962.537 30.8099
962.573 22.3198
962.610 17.5126
962.647 14.5419
962.720 11.2251
962.793 9.51758
962.867 8.52605
962.940 7.90013
963.014 7.48049
963.160 6.96899
963.307 6.68136
963.454 6.50362
963.601 6.38612
963.894 6.24482
964.188 6.16605
964.775 6.08489
965.362 6.04502
965.949 6.02165
967.123 5.99483
969.472 5.96674
971.820 5.94789
976.517 5.91637
981.213 5.88669
990.607 5.82695
1000.00 5.76411
1012.51 5.67221
1025.02 5.56559
1037.52 5.43471
1050.03 5.26134
1056.28 5.14768
1062.54 5.00469
1068.79 4.81590
1075.04 4.55014
1078.17 4.36990
1081.30 4.13978
1084.42 3.83466
1087.55 3.41031
1089.11 3.12960
1090.68 2.78331
1092.24 2.34950
1093.80 1.80704
1094.59 1.49587
1095.37 1.17683
1096.15 0.907826
1096.54 0.839494
1096.93 0.874022
1097.13 0.957121
1097.32 1.10690
1097.52 1.35239
1097.71 1.73106
1097.91 2.30711
1098.10 3.16675
1098.30 4.45777
1098.49 6.41920
1098.69 9.48137
1098.89 14.3640
1099.08 22.5924
1099.28 37.2102
1099.37 49.0073
1099.47 65.9474
1099.57 91.1576
1099.67 129.867
1099.77 193.934
1099.86 304.831
1099.96 515.852
1100.01 689.642
1100.06 928.109
1100.15 1568.70
1100.23 2058.50
1100.32 1724.69
1100.41 1131.37
1100.47 852.359
1100.52 656.967
1100.63 416.906
1100.74 288.072
1100.86 212.541
1100.97 164.754
1101.08 132.624
1101.30 93.4431
1101.52 70.9987
1101.74 56.8840
1102.19 40.5933
1102.63 31.6886
1103.07 26.2115
1103.52 22.5351
1103.96 19.9282
1104.85 16.4956
1105.73 14.3593
1106.62 12.9114
1107.51 11.8705
1109.28 10.4760
1111.05 9.58876
1112.83 8.97551
1114.60 8.52665
1118.15 7.91226
1121.70 7.51051
1125.24 7.22582
1128.79 7.01234
1135.89 6.71030
1142.98 6.50309
1157.17 6.22636
1171.36 6.03789
1185.55 5.89065
1213.93 5.64830
1242.30 5.42267
1270.68 5.17658
1284.87 5.03512
1299.06 4.87437
1306.16 4.78506
1309.70 4.73819
1313.25 4.69043
1316.80 4.64364
1318.57 4.62251
1320.35 4.60609
1322.12 4.60259
1323.01 4.61332
1323.89 4.64495
1324.34 4.67682
1324.78 4.72944
1325.22 4.82097
1325.67 4.99308
1325.89 5.14043
1326.11 5.36668
1326.33 5.73805
1326.55 6.40405
1326.66 6.95933
1326.78 7.79479
1326.89 9.13499
1327.00 11.4550
1327.11 16.1077
1327.16 20.4376
1327.22 27.5205
1327.27 40.8398
1327.30 52.1944
1327.33 68.8587
1327.36 96.8515
1327.38 143.907
1327.41 236.962
1327.44 417.996
1327.46 671.298
1327.48 830.132
1327.51 659.487
1327.53 417.870
1327.55 251.317
1327.58 161.433
1327.60 111.093
1327.63 80.9495
1327.65 61.7400
1327.67 48.8419
1327.72 33.2379
1327.77 24.5683
1327.82 19.2783
1327.91 13.4413
1328.01 10.4690
1328.11 8.75488
1328.20 7.67776
1328.30 6.95711
1328.49 6.08257
1328.68 5.59172
1328.87 5.28840
1329.07 5.08744
1329.45 4.84476
1329.83 4.70779
1330.22 4.62156
1330.60 4.56279
1331.37 4.48693
1332.14 4.43861
1333.67 4.37487
1335.21 4.32814
1336.74 4.28764
1339.81 4.21240
1342.88 4.13770
1345.95 4.06044
1352.10 3.89323
1364.38 3.48528
1376.66 2.92925
1382.80 2.56818
1388.94 2.13045
1395.08 1.59735
1401.23 0.963444
1404.30 0.626961
1407.37 0.322530
1408.90 0.211524
1409.67 0.176157
1410.44 0.160353
1411.21 0.170496
1411.97 0.215072
1412.74 0.305619
1413.51 0.457342
1414.28 0.691842
1415.04 1.03849
1415.81 1.53901
1416.58 2.25239
1417.35 3.26881
1418.11 4.71856
1418.88 6.81222
1419.65 9.87617
1420.42 14.4752
1421.19 21.5873
1421.95 33.0510
1422.72 52.5527
1423.49 88.4315
1423.87 118.077
1424.26 161.516
1424.64 227.943
1425.02 333.590
1425.41 508.291
1425.79 800.250
1426.26 1359.84
1426.72 1803.52
1427.19 1528.40
1427.65 1009.62
1428.03 708.927
1428.40 514.362
1428.78 388.175
1429.16 303.639
1429.91 202.488
1430.67 147.001
1431.42 113.303
1432.17 91.2275
1433.68 64.8097
1435.19 49.9827
1436.70 40.7099
1438.21 34.4531
1439.71 29.9920
1442.73 24.1109
1445.74 20.4550
1448.76 17.9837
1451.77 16.2114
1457.80 13.8531
1463.84 12.3681
1466.85 11.8217
1468.36 11.5875
1469.87 11.3806
1471.37 11.2107
1472.13 11.1502
1472.88 11.1239
1473.26 11.1353
1473.64 11.1776
1474.01 11.2764
1474.39 11.4917
1474.58 11.6871
1474.77 11.9929
1474.96 12.5051
1475.14 13.4296
1475.24 14.2066
1475.33 15.3608
1475.43 17.1987
1475.52 20.3800
1475.61 26.5982
1475.66 32.2009
1475.71 41.3228
1475.76 57.5806
1475.78 71.2266
1475.80 90.5107
1475.83 121.726
1475.85 170.792
1475.87 260.217
1475.90 420.524
1475.92 667.876
1475.94 829.784
1475.97 667.574
1475.99 420.105
1476.01 280.674
1476.03 197.925
1476.05 143.831
1476.07 110.712
1476.11 71.6402
1476.14 51.7598
1476.18 39.8806
1476.22 32.4447
1476.30 24.1173
1476.38 19.7092
1476.45 17.1589
1476.53 15.5156
1476.61 14.4203
1476.76 13.0666
1476.92 12.2968
1477.07 11.8150
1477.23 11.4915
1477.54 11.0922
1477.85 10.8582
1478.16 10.7043
1478.47 10.5937
1479.09 10.4403
1479.71 10.3323
1480.95 10.1754
1482.19 10.0581
1483.43 9.97858
1484.05 9.97276
1484.36 9.99405
1484.67 10.0544
1484.98 10.2112
1485.13 10.3773
1485.29 10.6845
1485.37 10.9441
1485.44 11.3304
1485.52 11.9568
1485.60 13.0313
1485.68 15.1678
1485.72 17.1047
1485.75 20.1705
1485.79 25.7661
1485.81 30.5018
1485.83 37.1519
1485.85 48.0422
1485.87 65.0498
1485.89 94.3080
1485.91 147.102
1485.93 231.221
1485.95 284.776
1485.97 231.652
1485.99 147.658
1486.00 105.760
1486.02 77.3531
1486.03 59.1323
1486.05 47.7457
1486.07 33.6275
1486.10 26.0163
1486.13 21.4988
1486.16 18.6144
1486.22 15.2907
1486.28 13.5034
1486.34 12.4653
1486.39 11.7985
1486.45 11.3445
1486.57 10.7786
1486.69 10.4562
1486.92 10.1124
1487.15 9.93838
1487.38 9.83414
1487.85 9.71219
1488.32 9.63787
1488.78 9.58317
1489.71 9.49882
1491.58 9.36651
1493.44 9.25300
1497.17 9.05306
1500.89 8.87763
1508.35 8.57967
1515.80 8.33468
1530.71 7.95346
1545.61 7.66883
1560.52 7.44674
1575.43 7.26776
1582.88 7.19083
1590.33 7.12213
1594.06 7.09238
1597.79 7.07111
1599.65 7.07085
1600.58 7.07861
1601.51 7.09934
1602.45 7.15271
1602.91 7.20974
1603.38 7.31644
1603.61 7.40762
1603.84 7.54752
1604.08 7.77717
1604.31 8.19185
1604.43 8.53876
1604.54 9.05700
1604.66 9.89752
1604.77 11.3620
1604.83 12.5723
1604.89 14.3251
1604.95 17.0485
1605.01 21.6086
1605.07 30.0869
1605.09 37.3354
1605.12 48.5058
1605.15 66.8870
1605.18 99.7733
1605.21 164.865
1605.23 223.731
1605.24 306.328
1605.26 484.827
1605.28 606.131
1605.31 484.923
1605.33 306.450
1605.34 214.560
1605.36 155.787
1605.38 117.232
1605.39 91.2446
1605.42 59.4783
1605.46 42.9176
1605.49 32.7879
1605.52 26.5304
1605.59 19.2804
1605.65 15.3693
1605.72 13.0618
1605.78 11.5890
1605.84 10.6053
1605.97 9.37696
1606.10 8.68553
1606.23 8.25236
1606.36 7.96701
1606.62 7.62164
1606.88 7.42901
1607.14 7.31031
1607.40 7.23172
1607.92 7.13662
1608.43 7.08257
1609.47 7.02433
1610.51 6.99295
1611.54 6.97231
1613.61 6.94414
1617.76 6.90518
1621.90 6.87347
1626.04 6.84496
1630.19 6.81972
1632.26 6.80986
1634.33 6.80690
1635.37 6.81462
1636.40 6.84826
1636.92 6.90015
1637.18 6.95305
1637.44 7.04985
1637.70 7.25429
1637.83 7.45466
1637.96 7.80718
1638.09 8.52902
1638.15 9.20871
1638.22 10.3460
1638.28 12.5462
1638.31 14.4465
1638.34 17.4401
1638.38 22.7366
1638.41 32.4921
1638.43 40.8314
1638.44 53.4733
1638.46 73.2794
1638.47 105.251
1638.49 165.418
1638.51 203.725
1638.53 165.433
1638.55 105.270
1638.57 79.8512
1638.58 61.0490
1638.61 39.0165
1638.63 27.7149
1638.66 21.3417
1638.68 17.4468
1638.71 14.9097
1638.76 11.9315
1638.81 10.3241
1638.87 9.36191
1638.97 8.31863
1639.07 7.79576
1639.18 7.49712
1639.39 7.18738
1639.59 7.03661
1639.80 6.95245
1640.22 6.86539
1641.05 6.79841
1641.88 6.77136
1643.54 6.74553
1645.20 6.73017
1651.84 6.68693
1658.48 6.64976
1665.13 6.61471
1678.41 6.54986
1681.73 6.53574
1685.06 6.52542
1686.72 6.52529
1688.38 6.53946
1689.21 6.56615
1689.62 6.59467
1690.04 6.64824
1690.45 6.76409
1690.66 6.87955
1690.87 7.08693
1691.08 7.52139
1691.18 7.94141
1691.28 8.67040
1691.33 9.26564
1691.39 10.1405
1691.44 11.5006
1691.49 13.7793
1691.54 18.0197
1691.57 21.6475
1691.59 27.2416
1691.62 36.4522
1691.65 52.9371
1691.67 85.5449
1691.69 113.783
1691.70 153.550
1691.72 240.218
1691.74 300.341
1691.76 240.297
1691.78 153.277
1691.79 108.791
1691.81 80.5264
1691.82 61.7552
1691.83 48.9744
1691.86 33.5231
1691.89 25.0542
1691.92 19.9735
1691.95 16.7062
1692.00 12.9170
1692.06 10.8679
1692.11 9.67643
1692.17 8.91112
1692.23 8.39083
1692.34 7.74513
1692.45 7.38138
1692.68 7.00240
1692.90 6.81991
1693.13 6.71802
1693.58 6.61355
1694.03 6.56315
1694.48 6.53449
1695.38 6.50362
1697.17 6.47600
1698.97 6.46095
1702.57 6.43979
1706.17 6.42202
1720.56 6.35752
1749.35 6.23400
1778.14 6.10639
1806.92 5.96121
1835.71 5.77233
1850.10 5.64328
1864.49 5.46791
1871.69 5.35083
1878.89 5.20177
1886.08 5.00279
1893.28 4.71981
1896.88 4.52664
1900.48 4.27910
1904.08 3.94973
1907.67 3.49004
1909.47 3.18527
1911.27 2.80855
1913.07 2.33569
1914.87 1.74089
1915.77 1.39665
1916.67 1.03861
1917.57 0.721280
1918.02 0.623792
1918.47 0.623868
1918.69 0.686341
1918.92 0.812977
1919.14 1.02978
1919.37 1.37460
1919.59 1.90366
1919.82 2.70255
1920.04 3.90538
1920.27 5.71953
1920.49 8.52630
1920.72 12.9686
1920.94 20.2714
1921.17 32.9305
1921.39 56.5551
1921.51 76.3753
1921.62 105.444
1921.73 150.506
1921.84 222.000
1921.95 340.726
1922.07 540.605
1922.20 926.279
1922.34 1237.24
1922.47 1056.97
1922.61 704.651
1922.70 538.402
1922.78 419.671
1922.95 272.746
1923.12 191.948
1923.28 144.200
1923.45 113.455
1923.62 92.7032
1923.96 66.9747
1924.29 52.0514
1924.63 42.5493
1925.30 31.4126
1925.98 25.2230
1926.65 21.3577
1927.33 18.7337
1928.00 16.8521
1929.35 14.3446
1930.69 12.7616
1932.04 11.6763
1933.39 10.8880
1936.08 9.82193
1938.77 9.13553
1941.47 8.65688
1944.16 8.30408
1949.55 7.81822
1952.24 7.64420
1954.94 7.50130
1957.63 7.38478
1960.33 7.29919
1961.67 7.28028
1962.35 7.28643
1963.02 7.31717
1963.69 7.40850
1964.03 7.50987
1964.37 7.70141
1964.54 7.86612
1964.70 8.11701
1964.87 8.52654
1965.04 9.25870
1965.12 9.87017
1965.21 10.7733
1965.29 12.2043
1965.38 14.6678
1965.46 19.4457
1965.50 23.7167
1965.54 30.6122
1965.59 42.7479
1965.63 66.8266
1965.65 88.5553
1965.67 123.348
1965.69 181.935
1965.71 283.306
1965.74 452.291
1965.76 558.964
1965.78 444.476
1965.80 282.744
1965.82 197.249
1965.84 142.079
1965.85 106.340
1965.87 83.6622
1965.90 54.8793
1965.94 39.8307
1965.97 30.6209
1966.00 24.9195
1966.07 18.2370
1966.14 14.6975
1966.20 12.6040
1966.27 11.2653
1966.34 10.3693
1966.47 9.24861
1966.60 8.61574
1966.74 8.21804
1966.87 7.95497
1967.14 7.63351
1967.41 7.45271
1967.94 7.26253
1968.48 7.16566
1969.01 7.10668
1970.08 7.03496
1972.22 6.95307
1974.35 6.89633
1978.63 6.80712
1982.90 6.73346
1987.18 6.66933
1991.45 6.61221
2000.00 6.51328
2016.73 6.35681
2033.47 6.22556
2050.20 6.10116
2066.93 5.96677
2083.67 5.79584
2092.03 5.67935
2100.40 5.52048
2104.58 5.41392
2108.77 5.27776
2112.95 5.09531
2117.13 4.83480
2119.22 4.65649
2121.31 4.42764
2123.41 4.12250
2125.50 3.69617
2126.54 3.41324
2127.59 3.06305
2128.64 2.62302
2129.68 2.06919
2130.20 1.74780
2130.73 1.41187
2131.25 1.11120
2131.51 1.01528
2131.77 1.00737
2132.03 1.17038
2132.30 1.66806
2132.43 2.14183
2132.56 2.85936
2132.69 3.94141
2132.82 5.56792
2132.95 8.08986
2133.08 12.0757
2133.21 18.6106
2133.34 29.7750
2133.41 38.5601
2133.47 50.5661
2133.54 67.6180
2133.60 92.5692
2133.67 131.067
2133.73 190.858
2133.80 288.099
2133.86 447.885
2133.95 774.253
2134.03 1036.71
2134.11 886.090
2134.20 592.987
2134.26 423.794
2134.33 313.731
2134.39 239.912
2134.46 190.499
2134.59 129.875
2134.72 96.0510
2134.85 75.2486
2134.98 61.4842
2135.25 44.8177
2135.51 35.3522
2135.77 29.3724
2136.03 25.3039
2136.29 22.3904
2136.82 18.5034
2137.34 16.0635
2137.86 14.4017
2138.39 13.2046
2139.44 11.5964
2140.48 10.5735
2141.53 9.86706
2142.58 9.35068
2144.67 8.64683
2146.77 8.19008
2148.86 7.86926
2150.95 7.63144
2155.14 7.30128
2159.33 7.08186
2163.52 6.92443
2167.71 6.80520
2176.09 6.63462
2184.47 6.51629
2201.22 6.35725
2217.98 6.24972
2234.74 6.16813
2243.11 6.13367
2251.49 6.10311
2259.87 6.08083
2261.96 6.08072
2264.06 6.09236
2265.11 6.11369
2266.15 6.17789
2266.68 6.26738
2266.94 6.35586
2267.20 6.51442
2267.46 6.84589
2267.59 7.16674
2267.72 7.73285
2267.79 8.19860
2267.86 8.87684
2267.92 9.95760
2267.99 11.7649
2268.05 15.2591
2268.09 18.3359
2268.12 23.0378
2268.15 31.2954
2268.18 46.3525
2268.20 60.0846
2268.22 79.7909
2268.23 110.472
2268.25 161.583
2268.27 252.658
2268.29 316.386
2268.31 252.236
2268.33 161.036
2268.35 109.942
2268.36 79.3060
2268.38 58.6739
2268.40 45.9634
2268.43 30.6489
2268.46 22.5882
2268.50 17.8817
2268.53 14.9127
2268.59 11.5699
2268.66 9.78469
2268.73 8.73867
2268.79 8.07462
2268.86 7.63294
2268.99 7.08438
2269.12 6.77750
2269.38 6.46180
2269.64 6.31082
2269.91 6.22746
2270.43 6.14345
2271.48 6.08196
2272.53 6.05970
2274.64 6.04376
2276.74 6.04184
2278.84 6.05398
2279.89 6.07116
2280.94 6.10625
2281.99 6.18634
2282.52 6.26835
2283.04 6.41917
2283.31 6.54696
2283.57 6.74231
2283.83 7.06206
2284.09 7.63527
2284.23 8.11507
2284.36 8.83165
2284.49 9.97960
2284.62 11.9875
2284.75 16.0259
2284.82 19.7568
2284.88 25.8736
2284.95 37.3328
2284.98 47.0858
2285.01 61.4791
2285.05 85.5203
2285.08 127.907
2285.11 209.844
2285.13 276.742
2285.14 375.328
2285.17 599.519
2285.20 745.409
2285.22 599.854
2285.25 375.785
2285.28 228.671
2285.30 147.424
2285.33 101.987
2285.36 74.8157
2285.39 57.5172
2285.42 45.9110
2285.47 31.8801
2285.53 24.0895
2285.58 19.3375
2285.70 14.1271
2285.81 11.4431
2285.92 9.89638
2286.03 8.92499
2286.14 8.28017
2286.37 7.49010
2286.59 7.04903
2286.81 6.77666
2287.04 6.59661
2287.48 6.38016
2287.93 6.25989
2288.82 6.13700
2289.72 6.07758
2290.61 6.04369
2292.40 6.00684
2295.97 5.97315
2299.54 5.95435
2306.69 5.92755
2313.84 5.90499
2328.13 5.86343
2342.42 5.82348
2371.01 5.74420
2399.60 5.66238
2428.19 5.57459
2456.77 5.47695
2471.07 5.42296
2485.36 5.36486
