W-182(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1285.80 3.66558
1285.99 4.23944
1286.08 4.81443
1286.17 5.72025
1286.27 7.19222
1286.31 8.26344
1286.36 9.61996
1286.41 11.4328
1286.45 13.7830
1286.50 16.9351
1286.54 21.2422
1286.59 27.4163
1286.64 36.1299
1286.68 49.0772
1286.73 69.1250
1286.78 102.701
1286.82 159.972
1286.84 204.551
1286.87 266.127
1286.89 351.964
1286.91 470.886
1286.96 799.884
1287.00 1051.89
1287.04 890.429
1287.09 588.024
1287.13 404.622
1287.16 289.640
1287.20 216.958
1287.24 169.181
1287.32 113.038
1287.39 82.7295
1287.47 64.4920
1287.54 52.6106
1287.70 38.4450
1287.85 30.5212
1288.00 25.5670
1288.15 22.2215
1288.30 19.8448
1288.61 16.6825
1288.91 14.7133
1289.21 13.3710
1289.52 12.4065
1290.13 11.1082
1290.73 10.2797
1291.34 9.70344
1291.95 9.27833
1293.16 8.68899
1294.38 8.29591
1295.59 8.01069
1296.80 7.79165
1299.23 7.46959
1301.66 7.23596
1306.52 6.89573
1311.38 6.62768
1313.81 6.49926
1316.24 6.36233
1318.66 6.19938
1319.88 6.09658
1321.09 5.96583
1321.70 5.88305
1322.31 5.78240
1322.92 5.65521
1323.52 5.48733
1323.83 5.38112
1324.13 5.25574
1324.43 5.10739
1324.74 4.94115
1324.89 4.86029
1325.04 4.79925
1325.19 4.79860
1325.34 4.96754
1325.42 5.20430
1325.50 5.65690
1325.57 6.52735
1325.65 8.27778
1325.72 12.1218
1325.74 13.7402
1325.76 15.8015
1325.78 18.4645
1325.80 21.9617
1325.82 26.6423
1325.84 33.0461
1325.86 42.0345
1325.88 55.0284
1325.89 74.4500
1325.91 104.527
1325.93 152.568
1325.95 224.752
1325.96 298.012
1325.98 378.246
1326.00 499.523
1326.01 482.120
1326.03 423.559
1326.05 281.164
1326.07 199.604
1326.09 146.542
1326.11 111.965
1326.13 88.7170
1326.17 60.8024
1326.21 45.4419
1326.25 36.0965
1326.29 29.9680
1326.37 22.6248
1326.45 18.5049
1326.53 15.9278
1326.61 14.1889
1326.69 12.9482
1326.85 11.3138
1327.01 10.2970
1327.17 9.60916
1327.33 9.11794
1327.65 8.45790
1327.97 8.03901
1328.29 7.74966
1328.61 7.53804
1329.25 7.24609
1329.89 7.05319
1330.53 6.91409
1331.17 6.80795
1332.45 6.65286
1333.72 6.54135
1336.28 6.38227
1338.84 6.26517
1341.40 6.16901
1346.51 6.00810
1356.74 5.73617
1366.97 5.47764
1377.20 5.19489
1382.32 5.02817
1387.43 4.82624
1392.55 4.55556
1395.11 4.37112
1397.67 4.12561
1398.94 3.96610
1400.22 3.76896
1401.50 3.51725
1402.78 3.18401
1403.42 2.97409
1404.06 2.72828
1404.70 2.44424
1405.34 2.14290
1405.66 2.01361
1405.98 1.94733
1406.30 2.04754
1406.46 2.23273
1406.62 2.58703
1406.78 3.23771
1406.86 3.73991
1406.94 4.41825
1407.02 5.34142
1407.10 6.61189
1407.18 8.38698
1407.26 10.8789
1407.34 14.5583
1407.42 20.1118
1407.50 28.8513
1407.58 43.3758
1407.66 69.3279
1407.70 90.2703
1407.74 120.442
1407.78 165.387
1407.82 234.768
1407.86 345.299
1407.90 517.212
1407.95 877.122
1408.00 1155.59
1408.05 974.860
1408.11 644.118
1408.15 442.250
1408.20 315.313
1408.24 234.986
1408.29 182.188
1408.38 120.226
1408.46 87.1526
1408.55 67.0434
1408.64 53.9962
1408.82 38.5863
1409.00 29.9662
1409.18 24.6363
1409.36 21.0345
1409.54 18.4876
1409.90 15.1331
1410.26 13.0541
1410.62 11.6517
1410.98 10.6470
1411.70 9.31002
1412.41 8.46385
1413.13 7.88074
1413.85 7.45408
1415.29 6.86907
1416.72 6.48321
1418.16 6.20604
1419.59 5.99457
1422.46 5.68524
1425.34 5.46119
1431.08 5.13362
1436.82 4.87840
1442.57 4.65097
1454.05 4.20217
1465.54 3.67587
1471.28 3.34547
1477.03 2.93554
1482.77 2.39739
1485.64 2.05559
1488.51 1.64694
1491.39 1.16104
1492.82 0.896568
1494.26 0.643782
1495.69 0.476933
1496.41 0.489193
1496.77 0.544298
1497.13 0.650311
1497.49 0.829022
1497.85 1.11322
1498.21 1.55366
1498.57 2.23151
1498.92 3.28194
1499.28 4.94131
1499.64 7.64897
1500.00 12.2706
1500.22 16.7694
1500.44 23.4966
1500.65 34.0174
1500.87 51.4670
1501.09 82.7837
1501.20 108.280
1501.31 145.423
1501.42 201.687
1501.53 290.706
1501.64 437.601
1501.74 684.380
1501.87 1141.67
1502.00 1508.01
1502.13 1274.05
1502.26 828.057
1502.35 599.186
1502.44 443.467
1502.53 338.158
1502.62 265.404
1502.80 175.862
1502.98 125.843
1503.16 94.9510
1503.33 74.7439
1503.69 50.4760
1504.05 36.9333
1504.41 28.5126
1505.13 18.8218
1505.85 13.4769
1506.57 10.0690
1508.00 5.79934
1509.44 3.03755
1510.16 2.06997
1510.51 1.75917
1510.69 1.67415
1510.87 1.65531
1511.05 1.72359
1511.23 1.90767
1511.41 2.25172
1511.59 2.81221
1511.77 3.68477
1511.95 4.99313
1512.13 6.95976
1512.31 9.89213
1512.49 14.3733
1512.67 21.3020
1512.85 32.5115
1513.03 51.3067
1513.21 85.3062
1513.30 112.751
1513.39 151.618
1513.48 209.576
1513.57 297.852
1513.66 435.775
1513.75 648.973
1513.87 1120.34
1514.00 1495.24
1514.13 1274.94
1514.26 853.059
1514.39 551.551
1514.52 378.918
1514.65 276.565
1514.78 212.229
1514.92 169.167
1515.05 139.369
1515.31 101.442
1515.58 78.8789
1515.84 64.3301
1516.37 46.9601
1516.90 37.1841
1517.43 31.0079
1517.96 26.7861
1518.49 23.7358
1519.54 19.6228
1520.60 16.9905
1521.66 15.1581
1522.72 13.8090
1524.83 11.9463
1526.95 10.7136
1531.18 9.16337
1535.41 8.20960
1539.64 7.54889
1548.10 6.65766
1556.56 6.03307
1565.02 5.48815
1569.25 5.18473
1571.36 5.00200
1573.48 4.77532
1575.59 4.46237
1576.65 4.24465
1577.71 3.95282
1578.24 3.76353
1578.76 3.53185
1579.29 3.24245
1579.82 2.87749
1580.09 2.66230
1580.35 2.43288
1580.62 2.21369
1580.88 2.09727
1581.01 2.16037
1581.14 2.42067
1581.28 3.09836
1581.34 3.73721
1581.41 4.72865
1581.47 6.29088
1581.54 8.81993
1581.57 10.6630
1581.61 13.0848
1581.64 16.3173
1581.67 20.7138
1581.71 26.8300
1581.74 35.5737
1581.77 48.4960
1581.80 68.3865
1581.84 100.564
1581.87 155.806
1581.90 256.932
1581.92 340.769
1581.94 449.287
1581.97 761.988
1582.00 1012.34
1582.03 860.265
1582.06 568.947
1582.10 369.691
1582.13 256.250
1582.16 187.687
1582.19 144.064
1582.22 114.065
1582.25 93.8084
1582.31 67.9586
1582.38 52.4428
1582.44 42.6196
1582.56 30.9894
1582.69 24.4790
1582.81 20.4321
1582.94 17.7087
1583.06 15.7806
1583.31 13.2156
1583.56 11.6217
1583.81 10.5352
1584.06 9.75530
1584.56 8.70708
1585.06 8.03738
1585.56 7.57207
1586.06 7.22909
1587.05 6.75447
1588.05 6.43795
1590.05 6.03212
1592.04 5.77256
1594.04 5.58409
1598.03 5.31182
1606.01 4.93812
1614.00 4.64381
1621.98 4.36641
1625.97 4.22071
1629.96 4.05966
1633.96 3.86539
1635.95 3.74364
1637.95 3.59069
1638.94 3.49518
1639.94 3.37996
1640.94 3.23573
1641.94 3.04698
1642.44 2.92837
1642.94 2.78814
1643.44 2.62269
1643.93 2.43561
1644.18 2.34348
1644.43 2.27183
1644.68 2.26353
1644.93 2.43857
1645.06 2.69237
1645.18 3.18474
1645.25 3.58744
1645.31 4.14443
1645.37 4.93578
1645.43 6.08133
1645.49 7.81523
1645.56 10.4423
1645.59 12.2884
1645.62 14.6544
1645.65 17.7332
1645.68 21.8118
1645.71 27.5375
1645.74 35.2697
1645.77 46.3158
1645.81 62.6511
1645.84 87.8080
1645.87 128.360
1645.90 196.712
1645.93 314.146
1645.97 531.943
1646.00 698.245
1646.02 675.154
1646.04 587.623
1646.07 388.519
1646.10 264.799
1646.13 189.754
1646.16 140.745
1646.19 109.637
1646.25 72.4691
1646.31 52.7579
1646.38 40.7181
1646.44 32.9221
1646.56 23.7532
1646.68 18.6211
1646.80 15.4620
1646.92 13.3246
1647.04 11.8192
1647.29 9.83634
1647.53 8.60930
1647.77 7.78241
1648.02 7.19030
1648.50 6.40229
1648.99 5.90295
1649.47 5.55802
1649.96 5.30476
1650.93 4.95523
1651.90 4.72207
1652.88 4.55235
1653.85 4.42102
1655.79 4.22462
1657.73 4.07822
1661.62 3.85706
1669.40 3.52462
1677.17 3.23534
1692.72 2.65287
1708.27 1.98237
1716.05 1.59300
1723.82 1.16114
1731.60 0.696689
1739.37 0.261819
1741.32 0.179774
1743.26 0.121950
1744.23 0.105866
1745.20 0.101017
1745.69 0.103596
1746.18 0.110003
1747.15 0.136005
1748.12 0.183074
1749.09 0.256207
1750.06 0.361723
1751.03 0.507654
1752.01 0.704291
1752.98 0.964939
1754.92 1.75288
1756.87 3.09244
1758.81 5.39276
1760.75 9.47173
1761.73 12.6695
1762.70 17.1188
1763.67 23.4723
1764.64 32.8130
1765.61 47.0722
1766.58 69.8771
1767.56 108.737
1768.53 180.298
1769.01 239.297
1769.50 325.122
1769.99 452.368
1770.47 640.618
1771.24 1086.09
1772.00 1449.90
1772.77 1237.07
1773.53 815.176
1774.13 574.400
1774.74 417.214
1775.34 314.474
1775.94 245.281
1777.15 162.096
1778.36 116.253
1779.56 88.2659
1780.77 69.8271
1783.18 47.3326
1785.59 33.8998
1786.80 28.7278
1788.01 23.9577
1789.21 19.0977
1789.82 16.4328
1790.42 13.4671
1791.02 10.1575
1791.32 8.50135
1791.62 7.25081
1791.78 7.09139
1791.85 7.25640
1791.93 7.67041
1792.00 8.45225
1792.08 9.73792
1792.15 11.7689
1792.23 14.9061
1792.27 17.0889
1792.30 19.8026
1792.34 23.1833
1792.38 27.2854
1792.45 39.2209
1792.53 58.2246
1792.61 90.4005
1792.68 145.696
1792.72 188.840
1792.76 245.831
1792.79 325.491
1792.83 430.067
1792.92 782.685
1793.00 1077.35
1793.09 943.813
1793.17 659.055
1793.23 499.544
1793.30 390.118
1793.36 312.951
1793.42 259.105
1793.55 189.716
1793.67 148.832
1793.80 122.588
1793.92 104.598
1794.17 81.9540
1794.42 68.3736
1794.67 59.4554
1795.17 48.4314
1795.67 41.8777
1796.17 37.4967
1797.16 31.9090
1798.16 28.3938
1799.16 25.9128
1801.16 22.5194
1803.15 20.2155
1805.15 18.5000
1809.14 16.0452
1813.14 14.3311
1817.13 13.0460
1825.11 11.2203
1833.10 9.96475
1841.09 9.03300
1857.06 7.70337
1873.03 6.74548
1889.00 5.95210
1896.99 5.56950
1904.97 5.15329
1908.97 4.90213
1910.96 4.75024
1912.96 4.56437
1914.96 4.31349
1915.95 4.14249
1916.95 3.91568
1917.45 3.76943
1917.95 3.59037
1918.45 3.36533
1918.95 3.07560
1919.20 2.89973
1919.45 2.70367
1919.70 2.49593
1919.95 2.32324
1920.07 2.29437
1920.20 2.37113
1920.32 2.68464
1920.38 3.01414
1920.44 3.55134
1920.51 4.44735
1920.57 5.92190
1920.63 8.52255
1920.66 10.5014
1920.69 13.2213
1920.73 17.1930
1920.76 22.7892
1920.79 31.1682
1920.82 44.2595
1920.85 65.8247
1920.88 103.724
1920.90 134.736
1920.91 175.338
1920.93 236.606
1920.94 320.605
1920.97 547.281
1921.00 726.785
1921.03 621.954
1921.06 411.556
1921.08 304.941
1921.10 232.625
1921.12 180.207
1921.13 145.296
1921.17 100.191
1921.21 74.8702
1921.25 58.5692
1921.29 47.9467
1921.37 34.7828
1921.44 27.2817
1921.52 22.5484
1921.60 19.3378
1921.67 17.0402
1921.83 13.9913
1921.98 12.1073
1922.14 10.8326
1922.29 9.91800
1922.60 8.69657
1922.91 7.92635
1923.22 7.39571
1923.52 7.00769
1924.14 6.47570
1924.76 6.12582
1925.99 5.68503
1927.22 5.40827
1928.46 5.21031
1930.92 4.92763
1935.86 4.54154
1940.79 4.23565
1950.66 3.67111
1960.53 3.06916
1970.40 2.35561
1975.33 1.93237
1980.26 1.45174
1985.20 0.917606
1987.67 0.647500
1990.13 0.409917
1991.37 0.324232
1992.60 0.282973
1993.22 0.287938
1993.53 0.299084
1993.83 0.317052
1994.45 0.377771
1995.07 0.479865
1995.68 0.637151
1996.30 0.868021
1996.92 1.19829
1997.53 1.66368
1998.15 2.31859
1998.77 3.24080
1999.38 4.54963
2000.00 6.42882
2000.66 9.39828
2001.31 13.9981
2001.97 21.4255
2002.62 34.1129
2003.28 57.5261
2003.60 76.9931
2003.93 105.653
2004.26 149.815
2004.59 220.487
2004.91 339.279
2005.24 541.373
2005.62 916.535
2006.00 1224.70
2006.38 1050.33
2006.76 695.799
2007.18 432.257
2007.60 286.304
2008.01 202.975
2008.43 152.106
2008.85 119.028
2009.27 96.3518
2010.10 68.0759
2010.94 51.6734
2011.78 41.2263
2013.45 28.9906
2015.12 22.2175
2016.79 17.9788
2018.46 15.0904
2020.14 12.9951
2023.48 10.1270
2026.82 8.20290
2033.51 5.56410
2040.20 3.48708
2043.54 2.47540
2046.89 1.46282
2048.56 0.992435
2050.23 0.620578
2051.07 0.515993
2051.48 0.498289
2051.90 0.512278
2052.32 0.566836
2052.74 0.673550
2053.16 0.847685
2053.57 1.10956
2053.99 1.48656
2054.41 2.01605
2054.83 2.74982
2055.25 3.76087
2055.66 5.15410
2056.08 7.08364
2056.50 9.78178
2056.92 13.6091
2057.34 19.1451
2057.75 27.3594
2058.17 39.9536
2058.59 60.0895
2059.01 94.0422
2059.43 155.209
2059.63 204.354
2059.84 274.007
2060.05 373.924
2060.26 515.790
2060.63 888.555
2061.00 1194.10
2061.38 1025.32
2061.75 684.970
2062.08 472.658
2062.41 339.333
2062.74 254.957
2063.07 199.527
2063.72 133.914
2064.38 98.3095
2065.04 76.6933
2065.70 62.5262
2067.01 45.4472
2068.32 35.7387
2069.64 29.5798
2070.95 25.3518
2072.27 22.2840
2074.90 18.1255
2077.53 15.4189
2080.15 13.4840
2082.78 11.9936
2088.04 9.68569
2090.67 8.65953
2093.30 7.58916
2095.93 6.32660
2097.24 5.54082
2098.56 4.57369
2099.22 3.99293
2099.87 3.33330
2100.53 2.59482
2101.19 1.83424
2101.52 1.51658
2101.85 1.35750
2102.01 1.40225
2102.17 1.59427
2102.34 2.01999
2102.50 2.82385
2102.59 3.44828
2102.67 4.26817
2102.75 5.35448
2102.83 6.79660
2102.91 8.72069
2103.00 11.3084
2103.08 14.8270
2103.16 19.6807
2103.24 26.5968
2103.32 36.4339
2103.41 50.9640
2103.49 73.1605
2103.57 108.464
2103.65 167.278
2103.73 269.879
2103.82 452.525
2103.91 788.983
2104.00 1066.63
2104.09 918.894
2104.19 621.506
2104.26 446.759
2104.33 331.467
2104.41 255.393
2104.48 204.243
2104.63 140.950
2104.78 105.694
2104.92 83.7313
2105.07 69.2138
2105.37 51.4219
2105.66 41.2079
2105.96 34.6901
2106.25 30.2131
2106.54 26.9766
2107.13 22.6060
2107.72 19.8147
2108.31 17.8807
2108.90 16.4627
2110.08 14.5084
2111.26 13.2171
2113.62 11.5811
2115.98 10.5527
2118.34 9.82018
2123.06 8.79228
2132.49 7.45387
2141.92 6.43703
2151.36 5.44347
2156.08 4.87942
2160.79 4.20658
2165.51 3.33032
2167.87 2.76359
2170.23 2.06896
2171.41 1.66487
2172.59 1.22943
2173.77 0.796051
2174.36 0.611201
2174.95 0.488921
2175.54 0.497056
2175.83 0.589148
2176.13 0.775796
2176.42 1.10085
2176.72 1.63165
2177.01 2.47465
2177.30 3.79830
2177.60 5.90708
2177.89 9.32800
2178.19 15.0734
2178.48 25.1879
2178.63 33.2359
2178.78 44.5011
2178.93 60.9469
2179.07 85.4439
2179.22 123.951
2179.37 186.417
2179.52 292.906
2179.66 478.051
2179.83 823.685
2180.00 1110.62
2180.17 956.283
2180.34 639.251
2180.52 411.252
2180.69 280.436
2180.87 203.517
2181.05 155.714
2181.22 123.877
2181.40 101.859
2181.75 73.8714
2182.11 57.3193
2182.46 46.6778
2183.16 34.0496
2183.87 26.9660
2184.58 22.5142
2185.28 19.4751
2185.99 17.2828
2187.40 14.3316
2188.82 12.4339
2191.64 10.1025
2194.47 8.67065
2197.29 7.64369
2202.95 6.08822
2205.77 5.38996
2208.60 4.67133
2211.42 3.88175
2214.25 2.96553
2215.66 2.44425
2217.08 1.88272
2218.49 1.31280
2219.90 0.862809
2220.26 0.809683
2220.61 0.804124
2220.96 0.867213
2221.32 1.03025
2221.67 1.34129
2222.02 1.87078
2222.20 2.25209
2222.38 2.73296
2222.73 4.11287
2223.08 6.33198
2223.44 9.93710
2223.79 15.9869
2224.14 26.6237
2224.32 34.9960
2224.49 46.6330
2224.67 63.4151
2224.85 88.0669
2225.02 125.986
2225.20 185.864
2225.38 284.912
2225.55 448.683
2225.78 780.928
2226.00 1055.46
2226.22 910.735
2226.45 613.726
2226.65 424.682
2226.84 305.754
2227.04 230.438
2227.24 181.016
2227.63 122.331
2228.03 90.4764
2228.43 71.0916
2228.82 58.3862
2229.61 43.0354
2230.40 34.3130
2231.19 28.7804
2231.98 24.9941
2232.77 22.2581
2234.36 18.5787
2235.94 16.2303
2237.52 14.6022
2239.10 13.4058
2242.27 11.7540
2245.43 10.6559
2248.59 9.86087
2251.75 9.24925
2258.08 8.34506
2264.41 7.67874
2277.06 6.66568
2289.72 5.78389
2296.04 5.31446
2302.37 4.77181
2308.70 4.07559
2311.86 3.62068
2315.02 3.04350
2316.60 2.68868
2318.19 2.27570
2319.77 1.79624
2321.35 1.26395
2322.14 1.00595
2322.93 0.806496
2323.33 0.760056
2323.72 0.782226
2324.12 0.918250
2324.51 1.24619
2324.71 1.52291
2324.91 1.90822
2325.11 2.43969
2325.30 3.16626
2325.50 4.17177
2325.70 5.56646
2325.90 7.52233
2326.09 10.2917
2326.29 14.3367
2326.49 20.3824
2326.69 29.7407
2326.89 44.7976
2327.08 70.7312
2327.28 118.303
2327.38 157.593
2327.48 214.509
2327.58 298.333
2327.68 420.109
2327.84 724.568
2328.00 976.331
2328.16 841.636
2328.33 562.718
2328.43 423.522
2328.54 325.099
2328.76 207.040
2328.97 144.451
2329.19 108.075
2329.41 84.9457
2329.62 69.4270
2330.05 50.2735
2330.48 39.2284
2330.91 32.2198
2331.78 23.9800
2332.64 19.3792
2333.50 16.4841
2334.36 14.5034
2335.23 13.0654
2336.95 11.1140
2338.67 9.84358
2340.40 8.93787
2342.12 8.24916
2345.57 7.23707
2349.02 6.48437
2355.92 5.27886
2362.82 4.09881
2366.27 3.41088
2369.72 2.58924
2371.44 2.10958
2373.16 1.57976
2374.89 1.01621
2376.61 0.507613
2377.48 0.363480
2377.91 0.358121
2378.34 0.427288
2378.77 0.608323
2379.20 0.959175
2379.42 1.22595
2379.63 1.57228
2380.06 2.60007
2380.49 4.30944
2380.93 7.16656
2381.36 12.0846
2381.79 20.9576
2382.00 28.0800
2382.22 38.1526
2382.43 52.9413
2382.65 75.1895
2382.87 110.364
2383.08 168.036
2383.30 267.947
2383.51 442.989
2383.76 769.577
2384.00 1041.59
2384.25 900.030
2384.49 605.397
2384.70 419.525
2384.92 302.082
2385.13 227.483
2385.35 178.238
2385.77 120.033
2386.20 88.3515
2386.63 69.1309
2387.06 56.5086
2387.91 41.3074
2388.77 32.6645
2389.62 27.1885
2390.48 23.4328
2391.33 20.7133
2393.05 17.0351
2394.76 14.6536
2396.47 12.9583
2398.18 11.6566
2401.60 9.63995
2403.31 8.73495
2405.02 7.77779
2406.74 6.62691
2407.59 5.89919
2408.45 4.99469
2408.87 4.44811
2409.30 3.82396
2409.73 3.12291
2410.16 2.40073
2410.37 2.09782
2410.59 1.94376
2410.80 2.16001
2410.91 2.55591
2411.01 3.30455
2411.12 4.63731
2411.23 6.97324
2411.28 8.76331
2411.33 11.1176
2411.39 14.3657
2411.44 18.7388
2411.50 24.9558
2411.55 33.6436
2411.60 46.5727
2411.66 65.6634
2411.71 95.9995
2411.76 144.257
2411.82 225.022
2411.87 361.820
2411.93 637.079
2412.00 868.294
2412.07 754.946
2412.13 514.179
2412.19 360.951
2412.25 264.769
2412.31 201.915
2412.36 160.763
2412.48 111.058
2412.59 83.6489
2412.71 66.8445
2412.82 55.7115
2413.05 42.1549
2413.28 34.3704
2413.51 29.3919
2413.74 25.9621
2413.97 23.4674
2414.43 20.0961
2414.89 17.9298
2415.35 16.4211
2415.81 15.3082
2416.73 13.7694
2417.65 12.7467
2418.57 12.0095
2419.49 11.4477
2421.33 10.6328
2423.17 10.0575
2426.85 9.26827
2430.53 8.72724
2434.21 8.31698
2441.57 7.70744
2456.28 6.87772
2471.00 6.25666
2485.71 5.69311
2500.43 5.07485
2507.79 4.68181
2511.47 4.43598
2515.15 4.12874
2518.82 3.70897
2520.66 3.42257
2522.50 3.04616
2523.42 2.80647
2524.34 2.51746
2525.26 2.16293
2526.18 1.72621
2526.64 1.47620
2527.10 1.21692
2527.56 0.986223
2528.02 0.905965
2528.25 1.02806
2528.48 1.40352
2528.60 1.75988
2528.71 2.29934
2528.83 3.11266
2528.94 4.34682
2529.06 6.24972
2529.17 9.26076
2529.29 14.2078
2529.40 22.7753
2529.46 29.5149
2529.52 38.7425
2529.58 52.1897
2529.63 71.7215
2529.69 102.226
2529.75 150.138
2529.80 229.415
2529.86 362.518
2529.93 623.811
2530.00 838.500
2530.07 722.925
2530.14 481.973
2530.19 364.937
2530.23 283.004
2530.32 181.836
2530.41 127.382
2530.50 95.6144
2530.58 75.1458
2530.67 61.3209
2530.85 44.3589
2531.03 34.5304
2531.21 28.3169
2531.56 21.0205
2531.91 16.9552
2532.27 14.4144
2532.62 12.6817
2532.98 11.4359
2533.69 9.76065
2534.40 8.69133
2535.11 7.94651
2535.81 7.39500
2537.23 6.62293
2538.65 6.09633
2541.49 5.38512
2544.32 4.88029
2547.16 4.45995
2552.83 3.67556
2555.67 3.25422
2558.51 2.78083
2561.34 2.22774
2564.18 1.56826
2565.60 1.19691
2567.02 0.813857
2568.43 0.470049
2569.14 0.354964
2569.85 0.329838
2570.03 0.346151
2570.21 0.374707
2570.56 0.478389
2570.92 0.664476
2571.27 0.966109
2571.63 1.43544
2571.98 2.14589
2572.34 3.22030
2572.69 4.84289
2573.04 7.34217
2573.40 11.2616
2573.75 17.6625
2574.11 28.5736
2574.46 48.5789
2574.64 64.8912
2574.82 88.5527
2574.99 124.226
2575.17 179.240
2575.35 267.076
2575.53 408.472
2575.76 707.687
2576.00 958.841
2576.24 830.306
2576.48 557.055
2576.71 366.241
2576.95 254.068
2577.19 186.353
2577.43 143.597
2577.66 114.870
2577.90 94.8220
2578.38 69.1611
2578.85 53.9032
2579.33 44.0097
2580.28 32.2133
2581.23 25.5734
2582.18 21.3800
2583.13 18.5136
2584.08 16.4394
2585.98 13.6339
2587.87 11.8147
2589.77 10.5160
2591.67 9.51639
2595.47 7.95862
2597.37 7.25376
2599.27 6.50390
2601.17 5.59423
2602.12 5.01443
2603.07 4.28713
2603.55 3.84317
2604.02 3.33048
2604.50 2.74365
2604.97 2.11253
2605.21 1.82496
2605.45 1.63520
2605.68 1.70502
2605.80 1.95030
2605.92 2.45402
2606.04 3.40451
2606.16 5.13145
2606.22 6.48211
2606.28 8.28696
2606.34 10.7582
2606.40 14.1877
2606.46 19.1290
2606.51 26.1658
2606.57 36.6096
2606.63 52.6395
2606.69 78.8163
2606.75 122.141
2606.81 198.326
2606.87 335.347
2606.94 590.174
2607.00 801.453
2607.07 695.452
2607.13 473.332
2607.18 356.884
2607.22 276.448
2607.27 218.818
2607.31 178.676
2607.40 126.719
2607.49 96.5460
2607.58 77.1057
2607.66 64.0669
2607.84 47.7707
2608.02 38.2432
2608.20 32.1615
2608.55 24.9237
2608.90 20.8198
2609.26 18.2147
2609.61 16.4178
2609.97 15.1059
2610.68 13.3171
2611.38 12.1545
2612.09 11.3323
2612.80 10.7180
2614.22 9.84981
2615.64 9.25696
2618.47 8.47506
2621.30 7.96106
2624.14 7.58317
2629.81 7.03867
2635.48 6.64307
2641.14 6.32755
2652.48 5.82508
2675.16 5.03496
2697.83 4.29599
2720.51 3.43657
2731.84 2.89693
2743.18 2.22837
2748.85 1.82730
2754.52 1.37304
2760.19 0.870692
2765.86 0.371935
2767.27 0.267288
2768.69 0.183069
2770.11 0.130811
2771.53 0.128050
2772.23 0.153172
2772.94 0.201736
2773.65 0.279699
2774.36 0.394208
2775.07 0.555022
2775.78 0.773828
2776.49 1.06708
2777.19 1.45472
2778.61 2.63646
2780.03 4.68112
2781.45 8.29928
2782.86 14.9969
2783.57 20.4646
2784.28 28.3355
2784.99 40.0434
2785.70 58.0591
2786.41 87.1325
2787.11 136.447
2787.82 225.101
2788.53 388.926
2789.27 674.282
2790.00 916.798
2790.74 797.492
2791.47 537.394
2792.09 376.966
2792.71 273.864
2793.33 207.410
2793.95 163.083
2795.19 110.183
2796.43 81.1505
2797.67 63.4467
2798.91 51.8026
2801.39 37.7445
2803.87 29.7575
2806.35 24.6992
2808.83 21.2397
2811.31 18.7399
2816.28 15.3804
2821.24 13.2276
2826.20 11.7206
2831.16 10.5920
2841.08 8.94768
2851.00 7.63869
2855.96 6.94289
2858.44 6.52955
2860.92 6.02101
2863.41 5.32659
2864.65 4.85138
2865.89 4.22719
2866.51 3.83299
2867.13 3.36428
2867.75 2.80536
2868.37 2.15725
2868.68 1.82179
2868.99 1.52637
2869.30 1.38079
2869.45 1.44327
2869.61 1.68581
2869.76 2.24315
2869.92 3.36854
2869.99 4.29296
2870.07 5.56913
2870.15 7.38945
2870.23 9.94831
2870.30 13.7023
2870.38 19.1876
2870.46 27.6560
2870.54 40.8645
2870.61 63.0078
2870.69 101.212
2870.77 173.058
2870.81 231.156
2870.85 309.244
2870.92 545.783
2871.00 744.464
2871.08 648.262
2871.16 441.861
2871.22 307.942
2871.29 224.321
2871.36 170.874
2871.43 135.384
2871.56 93.1198
2871.70 69.9012
2871.84 55.7048
2871.97 46.3200
2872.24 34.9207
2872.52 28.3755
2872.79 24.2187
2873.06 21.3611
2873.33 19.2872
2873.88 16.4894
2874.42 14.7037
2874.97 13.4656
2875.51 12.5567
2876.60 11.3075
2877.69 10.4858
2878.78 9.89794
2879.86 9.45312
2882.04 8.81280
2884.22 8.36285
2888.57 7.74148
2892.93 7.30216
2897.28 6.95129
2905.99 6.36733
2914.70 5.81560
2919.06 5.50988
2923.41 5.14742
2927.76 4.66576
2929.94 4.33850
2932.12 3.90450
2933.21 3.62456
2934.30 3.28214
2935.39 2.85277
2936.47 2.30353
2937.02 1.97273
2937.56 1.60656
2938.11 1.22648
2938.65 0.922853
2938.92 0.885898
2939.20 1.05025
2939.33 1.27236
2939.47 1.65064
2939.60 2.26655
2939.74 3.25287
2939.88 4.83458
2940.01 7.41167
2940.15 11.7384
2940.28 19.3460
2940.35 25.3126
2940.42 33.6490
2940.49 45.5930
2940.56 63.2187
2940.62 90.1310
2940.69 132.782
2940.76 202.741
2940.83 318.811
2940.91 556.467
2941.00 756.105
2941.09 657.912
2941.17 443.915
2941.23 335.594
2941.29 259.921
2941.40 167.607
2941.52 118.289
2941.63 89.3381
2941.75 70.9328
2941.86 58.4732
2942.09 43.0555
2942.32 34.1225
2942.55 28.4073
2943.01 21.6590
2943.47 17.8614
2943.93 15.4650
2944.39 13.8197
2944.85 12.6289
2945.77 11.0178
2946.69 9.98293
2947.61 9.26018
2948.53 8.72518
2950.37 7.98037
2952.21 7.48019
2955.88 6.83110
2959.56 6.40743
2963.23 6.09224
2970.59 5.61600
2985.29 4.87858
3000.00 4.14574
