Ti-46(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
87450.7 1.44392
87475.6 2.01436
87500.4 2.87800
87525.3 4.35604
87550.1 7.20943
87562.5 9.71286
87575.0 13.5956
87587.4 19.8559
87599.8 30.0651
87614.9 48.9031
87630.0 62.2103
87645.1 50.6707
87660.2 32.2946
87671.4 22.8037
87682.6 16.5660
87693.7 12.4567
87704.9 9.67551
87727.2 6.32817
87749.6 4.49535
87771.9 3.39226
87794.3 2.67872
87838.9 1.84197
87883.6 1.38685
87928.3 1.11036
88017.7 0.801777
88107.0 0.638720
88196.4 0.539340
88375.1 0.423701
88732.6 0.309570
89090.0 0.246427
89447.5 0.209671
89804.9 0.215814
89983.6 0.267130
90073.0 0.327639
90162.4 0.442592
90251.7 0.684556
90296.4 0.913977
90341.1 1.30428
90385.8 2.04288
90408.1 2.68449
90430.4 3.68881
90452.8 5.37808
90475.1 8.50169
90486.3 11.1205
90497.5 15.0162
90508.6 20.9731
90519.8 30.1029
90534.9 48.0397
90550.0 59.8586
90565.1 47.6745
90580.2 29.6594
90589.7 21.6554
90599.3 16.1055
90618.4 9.57816
90637.4 6.21211
90656.5 4.30700
90675.6 3.13835
90694.7 2.37543
90732.8 1.47593
90771.0 0.986724
90809.1 0.690551
90847.3 0.496189
90885.4 0.360340
90961.7 0.184729
90999.9 0.127503
91038.0 0.0906752
91076.2 0.0936732
91095.3 0.131989
91114.3 0.232537
91123.9 0.330094
91133.4 0.487639
91143.0 0.751502
91152.5 1.21839
91157.3 1.59007
91162.0 2.11829
91166.8 2.89403
91171.6 4.08001
91176.3 5.98433
91181.1 9.22583
91185.9 15.0979
91190.6 26.0866
91195.3 43.9756
91200.0 57.7722
91204.7 48.5032
91209.4 31.7962
91212.7 23.2506
91216.0 17.4022
91219.2 13.4170
91222.5 10.6426
91229.1 7.19315
91235.7 5.23331
91242.3 4.01789
91248.9 3.21125
91262.0 2.23514
91275.2 1.68333
91288.3 1.33683
91314.7 0.934863
91341.0 0.713379
91367.3 0.574813
91419.9 0.412085
91472.6 0.319683
91525.2 0.259934
91630.5 0.186814
91735.8 0.143618
91841.0 0.115365
92051.6 0.0824644
92262.1 0.0678786
92472.7 0.0672922
92577.9 0.0746235
92683.2 0.0971107
92735.9 0.127761
92762.2 0.157977
92788.5 0.212513
92814.8 0.326628
92828.0 0.437003
92841.1 0.630551
92854.3 1.01514
92860.9 1.36657
92867.4 1.94580
92874.0 2.99383
92877.3 3.86295
92880.6 5.15972
92883.9 7.19717
92887.2 10.6011
92890.5 16.6740
92893.8 27.8627
92896.9 44.8617
92900.0 56.3943
92903.1 45.3985
92906.3 28.6093
92908.9 18.9759
92911.6 13.0999
92914.3 9.44555
92916.9 7.09790
92922.2 4.40470
92927.6 3.00489
92932.9 2.18976
92938.2 1.67646
92948.9 1.09231
92959.5 0.784796
92970.2 0.603557
92991.5 0.409268
93012.8 0.312967
93034.1 0.258721
93076.7 0.204163
93161.9 0.169739
93247.1 0.166190
93417.6 0.189085
93588.0 0.237060
93758.5 0.322023
93843.7 0.394216
93928.9 0.512689
94014.1 0.741493
94056.8 0.952384
94099.4 1.30942
94142.0 1.98805
94163.3 2.58169
94184.6 3.51555
94205.9 5.09425
94227.2 8.01679
94237.9 10.4643
94248.5 14.0861
94259.2 19.5857
94269.8 27.9515
94284.9 45.4231
94300.0 57.8488
94315.1 47.2696
94330.2 30.2833
94343.0 20.5109
94355.7 14.4603
94368.5 10.6715
94381.3 8.20989
94406.8 5.36454
94432.3 3.86857
94457.9 2.99380
94483.4 2.44122
94534.4 1.81374
94636.6 1.30786
94738.7 1.13683
94942.9 1.08662
95147.2 1.17583
95555.6 1.53659
95964.1 2.08807
96781.1 3.90066
97598.0 7.17609
98522.4 13.6002
98984.6 17.9007
99215.8 20.1641
99331.3 21.3045
99389.1 21.9573
99403.5 22.1956
99418.0 22.5985
99425.2 23.0003
99428.8 23.3382
99432.4 23.8729
99436.0 24.8160
99437.8 25.5946
99439.6 26.7511
99441.4 28.5935
99443.2 31.7076
99445.1 37.4672
99446.9 48.5316
99448.4 64.2035
99450.0 74.4727
99451.6 63.8961
99453.2 48.3026
99454.2 40.9098
99455.3 35.9264
99457.4 30.2685
99459.6 27.4609
99461.7 25.9217
99463.8 24.9957
99466.0 24.4076
99470.2 23.7381
99474.5 23.3977
99478.8 23.2119
99487.3 23.0475
99504.4 23.0132
99521.5 23.0953
99589.9 23.6184
99726.6 24.7072
100000 26.5181
100745 28.0591
101117 27.1529
101304 26.5270
101350 26.4344
101397 26.5135
101420 26.7644
101432 27.0353
101443 27.5094
101455 28.4164
101467 30.3417
101472 32.1937
101478 35.3505
101484 41.1402
101490 52.2353
101495 67.8202
101500 77.8406
101505 66.9605
101510 51.1255
101514 43.6074
101517 38.5647
101524 32.8637
101531 30.0350
101538 28.4839
101545 27.5243
101552 26.9043
101566 26.1523
101580 25.7210
101594 25.4378
101622 25.0697
101677 24.6096
101733 24.2547
101955 22.9984
102400 20.6066
103196 16.8699
103991 14.0033
104787 11.9563
104986 11.5966
105184 11.3672
105284 11.3668
105334 11.4344
105383 11.5951
105433 11.9502
105458 12.2805
105483 12.8179
105508 13.7803
105520 14.5696
105532 15.7486
105545 17.6438
105557 20.8986
105564 23.4726
105570 27.1150
105576 32.3642
105582 39.8642
105591 54.2910
105600 60.9494
105609 47.3367
105618 31.3830
105624 24.5068
105630 20.0720
105641 15.1509
105653 12.8274
105665 11.6229
105676 10.9338
105688 10.5186
105711 10.0846
105735 9.88659
105758 9.78954
105805 9.71634
105851 9.70830
105898 9.73150
105992 9.86219
106085 10.1885
106132 10.5068
106178 11.0414
106225 12.0146
106248 12.8263
106272 14.0398
106295 15.9835
106318 19.3193
106342 25.6212
106353 30.8990
106365 38.2904
106383 53.0605
106400 60.3270
106418 46.9682
106435 30.6397
106456 19.4444
106478 14.2519
106499 11.6821
106521 10.2974
106563 9.02427
106606 8.59191
106649 8.61929
106692 9.28597
106713 10.1981
106735 12.1712
106745 14.0375
106756 17.1190
106767 22.4716
106777 31.8748
106789 48.0137
106800 59.8868
106811 50.7723
106823 35.4847
106831 27.1883
106840 21.8084
106849 18.2301
106857 15.8369
106875 12.9274
106892 11.3269
106909 10.3441
106926 9.70160
106961 8.92524
106995 8.48614
107030 8.21042
107099 7.90588
107168 7.81670
107202 7.87224
107237 8.05654
107271 8.51619
107289 8.96526
107306 9.70420
107323 11.0068
107340 13.4654
107358 18.6733
107366 23.3888
107375 30.5655
107387 46.3168
107400 58.2983
107413 49.8088
107425 34.9087
107439 24.4470
107452 18.6062
107465 15.2362
107479 13.1732
107505 10.8746
107532 9.69081
107559 8.99233
107586 8.53823
107639 7.98637
107746 7.43940
107853 7.15022
107960 6.97202
108066 6.91787
108120 7.01497
108146 7.15129
108173 7.42067
108200 7.98296
108213 8.49736
108227 9.31446
108240 10.7167
108253 13.2869
108267 18.5752
108273 23.2762
108280 30.1709
108290 45.6432
108300 56.8482
108310 47.9985
108320 33.1845
108328 24.8411
108337 19.5843
108345 16.2015
108353 13.9499
108369 11.2764
108385 9.82291
108401 8.94128
108418 8.36969
108450 7.68385
108483 7.29287
108515 7.04251
108580 6.73520
108709 6.41397
108839 6.23709
108969 6.15831
109034 6.18020
109099 6.29254
109164 6.61313
109196 6.94548
109228 7.51955
109261 8.57703
109293 10.6956
109309 12.5801
109326 15.5138
109342 20.2324
109358 27.8920
109379 43.3598
109400 55.4848
109421 47.5101
109442 33.0481
109458 25.0935
109474 19.8889
109491 16.4347
109507 14.1032
109539 11.2603
109571 9.67777
109603 8.69850
109636 8.04731
109700 7.24946
109765 6.78199
109829 6.47442
109958 6.08431
110217 5.65079
110475 5.37536
110991 4.97179
111508 4.63745
112024 4.31676
112540 3.95779
112799 3.72794
112928 3.58448
113057 3.40813
113186 3.18052
113251 3.04065
113315 2.88529
113380 2.74132
113412 2.71018
113444 2.77432
113476 3.10323
113493 3.50765
113509 4.25372
113525 5.68937
113541 8.56971
113549 11.0895
113557 14.8221
113565 20.5803
113573 29.2345
113573 29.3661
113574 29.7648
113574 30.0337
113574 30.5793
113575 31.7016
113577 34.2255
113580 39.6666
113587 52.5684
113600 74.4381
113613 68.2434
113627 49.0648
113636 38.7442
113645 31.2413
113663 22.0024
113681 16.9110
113699 13.8418
113717 11.8351
113734 10.4565
113770 8.70305
113806 7.64909
113842 6.95604
113914 6.10352
113985 5.59975
114057 5.26692
114200 4.85179
114343 4.61339
114415 4.54474
114487 4.52352
114558 4.59843
114594 4.71650
114630 4.95596
114666 5.46485
114684 5.93070
114702 6.67974
114720 7.96137
114738 10.3419
114755 15.2368
114764 19.6375
114773 26.1638
114787 40.6561
114800 51.2721
114813 43.0984
114827 29.2669
114835 22.9433
114844 18.4632
114860 13.0560
114877 10.1765
114894 8.49807
114911 7.44044
114928 6.73104
114961 5.86356
114995 5.36715
115028 5.05143
115096 4.67648
115163 4.46035
115230 4.31698
115364 4.13062
115499 4.00619
115633 3.91121
115902 3.76474
116170 3.64994
116439 3.56313
116574 3.54497
116641 3.55514
116708 3.59748
116775 3.72004
116809 3.85320
116842 4.09711
116876 4.58786
116893 5.03029
116909 5.73910
116926 6.95603
116943 9.24455
116951 11.1806
116960 14.0729
116968 18.5065
116977 25.2198
116988 39.3850
117000 49.5495
117012 41.2128
117024 27.6622
117034 19.2531
117045 14.2332
117056 11.1852
117067 9.24474
117088 7.04212
117110 5.89658
117132 5.22604
117153 4.79836
117196 4.29930
117240 4.02524
117283 3.85486
117369 3.65528
117456 3.54016
117542 3.46259
117715 3.35805
118060 3.22450
118406 3.12741
118751 3.05002
119097 3.00086
119270 3.00401
119442 3.06823
119529 3.16647
119572 3.25776
119615 3.40822
119658 3.68380
119680 3.92060
119702 4.29594
119723 4.95892
119734 5.50976
119745 6.34972
119756 7.73758
119766 10.2985
119772 12.4763
119777 15.7930
119783 21.0529
119788 29.2629
119794 42.5122
119800 49.1094
119806 37.0792
119812 22.5029
119818 14.6266
119823 10.1667
119828 7.58786
119834 6.04992
119844 4.40822
119855 3.65319
119866 3.27382
119877 3.07586
119898 2.93115
119919 2.94144
119941 3.03237
119984 3.40787
120027 4.16387
120069 5.78564
120091 7.34020
120112 9.92593
120134 14.4826
120155 22.7327
120178 36.8919
120200 48.0939
120223 41.2393
120245 28.1992
120262 21.1603
120278 16.4014
120295 13.1965
120311 10.9859
120345 8.26164
120378 6.72488
120411 5.77470
120444 5.14445
120511 4.38113
120577 3.94618
120643 3.67091
120776 3.34536
120909 3.15941
121041 3.03767
121307 2.88216
121838 2.70350
122369 2.58460
122900 2.48807
123430 2.40186
123961 2.31857
124227 2.27931
124293 2.27707
124360 2.30104
124393 2.35318
124409 2.41145
124426 2.52229
124443 2.75837
124451 2.98365
124459 3.36592
124467 4.07762
124472 4.68876
124476 5.59209
124480 7.07029
124484 9.52182
124488 13.9473
124492 22.2445
124496 35.0589
124500 44.2929
124504 36.7225
124508 24.3256
124512 15.8558
124516 11.1606
124520 8.47224
124524 6.86347
124528 5.78948
124532 5.05783
124540 4.16341
124549 3.64543
124557 3.32478
124573 2.95520
124589 2.75736
124606 2.63753
124638 2.50293
124671 2.43057
124703 2.38557
124769 2.33190
124899 2.27679
125029 2.24409
125290 2.19804
125551 2.16104
126072 2.09649
126593 2.03812
127115 1.98442
127636 1.93818
127897 1.92293
128027 1.92109
128157 1.92862
128288 1.95933
128353 1.99574
128418 2.06560
128483 2.21515
128516 2.35887
128548 2.60517
128581 3.07853
128597 3.49431
128614 4.15136
128630 5.26951
128646 7.36893
128654 9.16731
128662 11.8433
128671 15.9873
128679 22.4329
128689 34.9612
128700 43.4281
128711 35.1946
128721 22.7283
128729 16.6580
128736 12.6055
128744 9.90063
128751 8.05198
128766 5.80778
128781 4.57187
128796 3.82733
128811 3.34656
128841 2.78568
128871 2.48356
128901 2.30202
128961 2.10292
129021 1.99994
129081 1.93859
129201 1.86938
129321 1.83031
129441 1.80394
129681 1.76748
130161 1.71907
130641 1.68693
131120 1.67580
131360 1.68631
131600 1.72021
131840 1.80558
131960 1.89035
132080 2.03571
132200 2.31219
132260 2.55521
132320 2.94439
132380 3.63673
132410 4.21035
132440 5.07713
132470 6.48216
132500 8.98053
132515 11.0147
132530 13.9739
132545 18.3882
132560 24.8995
132580 36.9262
132600 43.1892
132620 32.7266
132640 19.6648
132652 14.3436
132665 10.7323
132689 6.54864
132713 4.44449
132737 3.30315
132762 2.63372
132786 2.22375
132834 1.79259
132883 1.61529
132931 1.56299
133028 1.68295
133125 2.11862
133174 2.54146
133222 3.22472
133271 4.38258
133319 6.47896
133368 10.5860
133392 14.0651
133416 19.0722
133458 31.9746
133500 42.4045
133542 36.2996
133584 24.4879
133623 16.8969
133661 12.2530
133700 9.37651
133738 7.51678
133815 5.35468
133893 4.19833
133970 3.50419
134047 3.05270
134201 2.51231
134355 2.20667
134510 2.01264
134818 1.78066
135126 1.64478
135435 1.55291
136052 1.42948
137286 1.27328
138519 1.15786
139753 1.05795
140987 0.967628
141604 0.927996
141913 0.911832
142221 0.901699
142529 0.906870
142684 0.923736
142838 0.963916
142992 1.06073
143069 1.15909
143146 1.33400
143223 1.68041
143262 1.99286
143301 2.49593
143339 3.37809
143378 5.09470
143397 6.61444
143416 8.99100
143436 12.8618
143455 19.2058
143477 30.5573
143500 38.2945
143523 31.0064
143545 19.8402
143569 12.3844
143593 8.28198
143616 5.94756
143640 4.53648
143663 3.62290
143687 3.00376
143734 2.24689
143781 1.81841
143828 1.55322
143922 1.25319
144017 1.09404
144111 0.997982
144299 0.888735
144488 0.827494
144676 0.786835
145053 0.732781
145431 0.697905
145619 0.687891
145808 0.687775
145996 0.712058
146090 0.746993
146185 0.819025
146279 0.980429
146326 1.13841
146373 1.41151
146420 1.93329
146444 2.38516
146467 3.08135
146491 4.23081
146514 6.26020
146538 10.2088
146550 13.5559
146562 18.3211
146581 29.6017
146600 37.5741
146619 30.7297
146639 19.8124
146654 13.8127
146669 9.98311
146684 7.52551
146700 5.89544
146730 3.97227
146761 2.93800
146792 2.32178
146822 1.92532
146883 1.46156
146945 1.20876
147006 1.05414
147128 0.878986
147251 0.783873
147373 0.724013
147618 0.650904
148107 0.571592
148597 0.521769
149086 0.486204
149576 0.472933
149821 0.492986
149943 0.523315
150065 0.586319
150188 0.727531
150249 0.865931
150310 1.10579
150371 1.56582
150402 1.96747
150433 2.59589
150463 3.64687
150494 5.56210
150509 7.13867
150524 9.43863
150540 12.8669
150555 17.9314
150577 28.8432
150600 36.4170
150623 29.5483
150645 18.8185
150671 11.1322
150697 7.13978
150723 4.94780
150749 3.65871
150775 2.84005
150800 2.29420
150852 1.63274
150904 1.26174
150955 1.03300
151059 0.774238
151162 0.636631
151265 0.552895
151472 0.456572
151885 0.365071
152298 0.317393
152711 0.291582
152918 0.289360
153125 0.302005
153331 0.349913
153435 0.405355
153538 0.510129
153641 0.728847
153693 0.933843
153744 1.27547
153796 1.90150
153822 2.42313
153848 3.20453
153874 4.44303
153899 6.51486
153925 10.2301
153951 17.1521
153976 27.7311
154000 35.0664
154025 28.3136
154049 17.8840
154073 11.3665
154096 7.62570
154119 5.41430
154143 4.03541
154190 2.50305
154236 1.72820
154283 1.28303
154330 1.00482
154424 0.687391
154517 0.518059
154611 0.415877
154798 0.300843
154986 0.238501
155173 0.199659
155548 0.157068
155922 0.149723
156110 0.165940
156297 0.210043
156484 0.317313
156578 0.424487
156671 0.610826
156765 0.970539
156812 1.28737
156859 1.79059
156906 2.65855
156952 4.32244
156976 5.77687
156999 8.03578
157023 11.6935
157046 17.6927
157073 27.9869
157100 34.4684
157127 26.9842
157154 16.4468
157179 10.1819
157204 6.59199
157230 4.48466
157255 3.18162
157280 2.33320
157305 1.75532
157356 1.04898
157406 0.653270
157456 0.414090
157507 0.262303
157557 0.166823
157607 0.113630
157658 0.101606
157708 0.143184
157758 0.275938
157784 0.403951
157809 0.603714
157834 0.921439
157859 1.44266
157884 2.35198
157910 4.05320
157922 5.46784
157935 7.53506
157947 10.6095
157960 15.1313
157980 26.0391
158000 34.8267
158020 29.6754
158040 19.6757
158057 13.6362
158074 9.80184
158091 7.33839
158108 5.69834
158142 3.74061
158176 2.67207
158210 2.01982
158243 1.59192
158311 1.07403
158379 0.778911
158446 0.590864
158582 0.367116
158717 0.238900
158852 0.156301
158988 0.0998399
159123 0.0617740
159259 0.0402926
159394 0.0390677
159529 0.0701388
159597 0.106082
159665 0.164253
159732 0.256926
159800 0.405206
159868 0.648175
159935 1.06235
160003 1.81539
160037 2.42738
160071 3.30633
160105 4.61456
160138 6.61151
160172 9.74944
160206 14.7018
160253 25.3461
160300 34.0066
160347 29.1790
160394 19.5157
160438 13.1913
160481 9.30626
160525 6.89415
160568 5.33131
160655 3.51027
160742 2.53297
160829 1.94499
160916 1.56082
161089 1.09970
161263 0.838808
161437 0.673866
161785 0.480688
162132 0.374091
162480 0.309146
163175 0.241572
163870 0.218014
164566 0.219018
164913 0.226223
165261 0.244449
165435 0.273500
165522 0.306748
165608 0.373605
165695 0.526095
165739 0.679109
165782 0.946791
165826 1.46081
165847 1.90178
165869 2.57415
165891 3.65586
165913 5.47996
165934 8.75463
165956 14.8280
165978 25.0215
166000 33.1012
166022 28.0864
166044 18.6672
166069 11.6300
166094 7.81571
166119 5.64978
166143 4.34016
166168 3.48813
166193 2.90806
166243 2.18708
166292 1.77091
166342 1.50913
166441 1.20918
166541 1.05159
166640 0.960761
166839 0.873071
167236 0.845584
167633 0.893152
169222 1.37964
170811 2.26232
171208 2.55816
171606 2.89620
171804 3.09184
172003 3.33052
172102 3.48946
172201 3.71619
172301 4.11986
172350 4.49004
172400 5.13432
172437 5.98684
172473 7.55466
172510 10.7925
172528 13.7157
172546 18.1533
172573 27.8779
172600 35.3208
172627 30.2168
172654 21.1304
172682 14.7255
172711 11.1677
172739 9.13344
172768 7.90092
172825 6.56996
172882 5.92974
172939 5.58861
172997 5.39922
173111 5.24150
173339 5.27547
173568 5.47329
173796 5.73361
174025 6.02098
174139 6.16864
174253 6.32529
174310 6.42738
174339 6.50229
174368 6.61988
174396 6.84632
174410 7.05430
174425 7.39701
174439 8.02084
174453 9.28010
174460 10.4235
174468 12.2000
174475 15.0903
174482 19.8463
174491 29.6390
174500 37.6831
174509 33.4082
174518 24.7146
174527 18.9145
174536 15.3807
174544 13.2030
174553 11.8124
174570 10.1958
174587 9.34173
174604 8.83722
174621 8.52014
174655 8.16345
174690 7.98764
174724 7.89943
174792 7.84692
174929 7.93615
175066 8.11718
175614 9.07947
176709 11.2645
178900 14.7712
180199 15.4027
180849 15.3426
181174 15.2723
181336 15.2342
181417 15.2085
181458 15.1889
181478 15.2018
181488 15.3697
181494 16.0336
181496 17.6407
181497 20.2942
181499 26.9518
181499 35.3496
181500 40.7930
181501 36.0199
181502 29.0715
181502 24.3308
181503 21.4955
181504 18.6709
181507 16.7955
181512 15.8577
181523 15.4742
181545 15.3282
181589 15.2689
181675 15.2438
181849 15.2497
182197 15.3878
182545 15.7545
182631 15.8945
182718 16.0607
182762 16.1613
182805 16.3012
182827 16.4250
182849 16.6946
182860 17.0093
182870 17.7146
182876 18.4667
182881 19.8509
182884 21.0138
182887 22.7395
182889 25.3629
182892 29.3622
182896 38.2885
182900 44.9424
182904 40.1854
182908 32.0333
182912 26.1382
182916 22.9558
182921 21.0917
182925 19.9819
182929 19.2459
182933 18.7569
182942 18.1541
182950 17.8116
182959 17.6046
182976 17.3888
182993 17.2966
183010 17.2633
183044 17.2795
183111 17.4480
183179 17.6941
183450 19.0934
184325 28.1877
185200 41.2594
185400 43.1472
186175 43.0991
186950 36.8679
188196 27.6626
189442 21.8652
190688 18.1532
191935 15.5980
194427 12.2974
196919 10.2410
199411 8.82874
201904 7.79786
203150 7.38303
204396 7.02982
205019 6.88694
205330 6.83314
205642 6.80442
205954 6.83262
206109 6.89515
206265 7.02961
206421 7.32044
206499 7.58806
206577 8.01721
206654 8.75070
206732 10.1116
206771 11.2478
206810 12.9171
206849 15.4308
206888 19.2132
206944 27.1365
207000 32.6080
207056 27.5989
207112 19.7842
207156 15.5635
207200 12.8620
207244 11.1232
207288 9.96669
207376 8.59653
207464 7.85397
207552 7.40654
207640 7.11410
207816 6.76101
207992 6.55637
208168 6.42111
208520 6.24797
208872 6.14182
209224 6.09542
209400 6.12056
209488 6.16397
209576 6.25157
209664 6.43190
209708 6.59222
209752 6.84250
209796 7.25495
209840 7.98423
209884 9.38578
209906 10.5622
209928 12.2384
209964 16.1117
210000 18.7249
210036 16.1954
210072 12.3352
210095 10.6084
210117 9.40391
210162 7.96712
210207 7.21116
210252 6.77640
210297 6.50398
210342 6.32245
210432 6.10012
210522 5.97084
210613 5.88608
210793 5.77840
210973 5.70806
211153 5.65466
211513 5.57217
211874 5.50999
212054 5.48811
212234 5.47848
212414 5.49753
212504 5.53255
212594 5.60730
212684 5.77374
212729 5.93301
212774 6.20071
212819 6.69119
212842 7.09745
212864 7.70103
212887 8.64081
212909 10.1866
212932 12.8774
212954 17.6938
212977 25.4279
213000 30.7897
213023 25.9590
213046 18.4010
213068 13.5095
213091 10.7225
213114 9.09238
213136 8.08675
213159 7.42505
213181 6.97239
213226 6.40750
213271 6.08200
213316 5.87626
213407 5.63705
213497 5.50459
213587 5.42036
213767 5.31642
213948 5.25053
214128 5.20148
214489 5.12756
214850 5.07552
215030 5.06156
215211 5.06585
215391 5.11524
215481 5.18065
215572 5.30909
215662 5.57810
215707 5.82437
215752 6.22053
215797 6.89903
215842 8.16064
215887 10.7566
215910 13.0815
215932 16.5543
215966 24.3064
216000 30.0955
216034 25.8202
216068 18.4756
216095 14.3641
216121 11.7162
216148 9.99728
216175 8.84531
216229 7.46783
216282 6.71350
216336 6.25530
216390 5.95575
216497 5.59560
216604 5.39064
216711 5.25942
216926 5.09938
217140 5.00190
217355 4.93287
217784 4.83393
218641 4.69611
219499 4.58786
220357 4.49391
221215 4.41313
221644 4.38222
221859 4.37279
222073 4.37258
222288 4.39403
222395 4.42354
222502 4.48146
222609 4.60230
222663 4.71274
222716 4.89113
222770 5.20039
222824 5.79090
222850 6.29903
222877 7.07164
222904 8.28393
222931 10.1970
222965 13.8693
223000 16.4042
223035 14.0756
223069 10.4538
223092 8.79293
223114 7.64466
223158 6.28804
223203 5.58516
223247 5.18422
223292 4.93607
223336 4.77216
223425 4.57556
223514 4.46533
223603 4.39657
223781 4.31675
223959 4.27267
224137 4.24586
224493 4.22283
224849 4.24157
225026 4.27907
225204 4.35689
225382 4.52395
225471 4.68017
225560 4.93851
225649 5.40544
225694 5.79103
225738 6.36240
225783 7.25739
225827 8.74488
225872 11.3849
225916 16.2269
225958 23.4351
226000 28.1009
226042 23.0571
226084 15.7572
226114 12.2267
226143 9.89654
226173 8.35612
226203 7.31182
226262 6.05606
226322 5.37193
226381 4.96320
226440 4.70091
226559 4.39647
226678 4.23264
226797 4.13353
227034 4.02229
227272 3.96221
227509 3.92512
227985 3.88732
228460 3.89331
228697 3.92457
228935 3.99632
229172 4.15805
229291 4.31238
229410 4.57007
229529 5.03829
229588 5.42548
229648 6.00031
229707 6.89668
229766 8.37831
229826 10.9828
229885 15.6968
229943 22.8439
230000 27.5212
230058 22.6492
230115 15.4552
230158 11.8091
230200 9.44231
230243 7.89411
230285 6.85756
230370 5.62148
230455 4.95350
230541 4.55582
230626 4.30089
230796 4.00505
230966 3.84674
231136 3.75376
231477 3.66881
231817 3.68774
231987 3.75643
232157 3.90586
232328 4.22479
232498 4.96331
232583 5.70306
232668 6.98944
232753 9.37520
232838 13.9684
232919 21.3255
233000 27.0863
233081 23.3423
233162 16.4825
233248 11.6402
233333 8.90646
233418 7.31231
233504 6.32144
233675 5.21106
233845 4.62984
234016 4.28012
234187 4.04709
234529 3.75061
234870 3.56409
235041 3.49908
235212 3.46200
235383 3.48877
235468 3.55926
235553 3.71652
235639 4.05807
235724 4.83938
235767 5.59351
235810 6.83726
235852 8.96200
235895 12.6389
235948 20.1384
236000 26.8692
236053 24.3079
236105 17.8512
236143 14.2497
236181 11.7334
236219 9.98301
236256 8.74782
236332 7.17537
236408 6.25428
236484 5.66569
236559 5.26339
236711 4.75611
236862 4.45249
237013 4.25088
237316 3.99809
237619 3.84296
237922 3.73532
238527 3.59025
239133 3.49390
239739 3.43109
240041 3.41815
240193 3.42177
240344 3.43944
240496 3.48752
240571 3.53625
240647 3.62020
240723 3.77814
240761 3.91385
240798 4.12305
240836 4.47073
240874 5.10151
240893 5.62704
240912 6.39840
240931 7.56655
240950 9.33516
240975 12.6422
241000 14.5585
241025 11.9493
241050 8.46734
241079 6.09148
241108 4.91337
241137 4.29344
241166 3.93991
241195 3.72339
241224 3.58281
241282 3.41931
241339 3.33247
241397 3.28124
241513 3.22647
241628 3.19949
241744 3.18496
241975 3.17761
242206 3.20356
242322 3.24131
242438 3.31518
242553 3.46629
242611 3.60094
242669 3.81174
242727 4.15975
242784 4.77430
242842 5.94683
242900 8.30238
242950 11.7340
243000 14.2618
243050 12.3173
243100 9.02970
243143 7.08753
243186 5.87994
243228 5.11838
243271 4.62115
243357 4.03921
243442 3.72701
243527 3.53919
243613 3.41658
243784 3.26923
243955 3.18565
244126 3.13385
244468 3.08564
244809 3.11089
244980 3.17375
245151 3.30903
245322 3.59971
245408 3.86364
245493 4.27842
245579 4.96224
245664 6.15242
245750 8.36269
245835 12.6119
245918 19.5442
246000 25.1178
246083 21.8321
246165 15.4715
246224 12.1274
246283 9.83084
246341 8.26141
246400 7.16508
246518 5.79346
246635 5.00578
246753 4.50977
246871 4.17489
247106 3.75731
247341 3.50790
247576 3.33988
248046 3.11646
248517 2.95590
248987 2.81305
249222 2.74639
249340 2.72067
249457 2.71317
249575 2.75953
249634 2.83446
249692 2.98934
249751 3.31609
249810 4.05364
249839 4.76207
249869 5.92772
249898 7.91509
249927 11.3334
249964 18.3837
250000 24.7237
250036 22.3413
250073 16.3024
250102 12.6168
250131 10.1515
250160 8.49873
250189 7.36704
250248 5.96761
250306 5.17114
250364 4.66975
250422 4.33093
250539 3.90849
250656 3.65806
250772 3.49355
251005 3.29235
251238 3.18261
251355 3.15438
251471 3.15040
251588 3.19201
251646 3.24808
251704 3.35272
251763 3.55540
251821 3.98257
251850 4.38188
251879 5.03081
251908 6.14011
251937 8.07524
251969 11.3478
252000 13.6682
252031 11.6850
252063 8.50176
252089 6.67782
252115 5.54068
252141 4.82157
252167 4.34911
252220 3.79399
252272 3.49520
252324 3.31432
252376 3.19543
252481 3.04942
252585 2.96210
252690 2.90227
252899 2.82053
253108 2.76171
253316 2.71315
253734 2.62906
254570 2.47161
255406 2.29422
256242 2.05930
256660 1.90031
257078 1.69280
257495 1.40649
257704 1.21844
257913 0.989648
258122 0.715148
258331 0.420592
258436 0.309587
258488 0.286732
258540 0.305877
258592 0.393647
258645 0.591115
258697 0.962013
258749 1.59997
258812 2.89792
258875 4.96321
259000 10.6079
259063 12.5443
259126 13.1113
259251 11.7716
259365 10.0248
259479 8.62389
259594 7.59093
259708 6.82875
259936 5.81007
260165 5.17476
260393 4.74535
260621 4.43744
261078 4.02838
261535 3.77666
261992 3.63431
262220 3.61911
262334 3.64060
262448 3.70105
262563 3.84067
262620 3.96929
262677 4.17239
262734 4.50843
262791 5.10122
262848 6.23089
262905 8.49114
262953 11.5777
263000 13.6078
263048 11.5102
263095 8.39407
263125 7.01474
263154 6.05367
263214 4.90940
263273 4.30907
263332 3.96272
263391 3.74566
263450 3.60009
263569 3.42036
263687 3.31428
263806 3.24341
264042 3.15095
264279 3.08901
264516 3.04154
264990 2.96937
265463 2.91885
265700 2.90420
265937 2.90356
266174 2.93436
266292 2.97626
266410 3.05671
266529 3.21771
266647 3.57343
266706 3.91877
266766 4.50444
