Zn-66(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
28520.7 8.33640
28521.8 8.34356
28522.4 8.37043
28522.6 8.44948
28522.9 9.42531
28523.0 10.5195
28523.1 9.42506
28523.4 8.41854
28523.8 8.35854
28524.4 8.33744
28525.8 8.33019
28528.4 8.32583
28533.7 8.31985
28544.4 8.30868
28565.7 8.28665
28608.3 8.24322
28693.5 8.15859
28778.7 8.07680
28821.3 8.03694
28842.6 8.01737
28853.3 8.00810
28858.6 8.00525
28861.3 8.01059
28862.6 8.03810
28863.3 8.13733
28863.6 8.42798
28863.8 9.12181
28863.9 12.9224
28864.0 17.8410
28864.1 12.9157
28864.2 9.29769
28864.4 8.51703
28864.7 8.16534
28865.3 8.04449
28866.5 8.00826
28868.9 7.99647
28873.6 7.98962
28883.2 7.98031
28902.3 7.96289
28940.5 7.92869
28978.7 7.89508
28997.8 7.87881
29007.4 7.87211
29012.1 7.87424
29014.5 7.89620
29015.7 7.98226
29016.3 8.27455
29016.6 9.10262
29016.8 10.8565
29016.8 13.1090
29016.9 18.6995
29017.0 29.4860
29017.1 18.7016
29017.2 13.1106
29017.3 10.6531
29017.4 8.99099
29017.7 8.23070
29018.4 7.96836
29019.6 7.88859
29022.1 7.86481
29027.2 7.85480
29037.3 7.84468
29057.4 7.82706
29097.8 7.79283
29178.4 7.72589
29259.1 7.66059
29299.5 7.62909
29319.6 7.61823
29329.7 7.63677
29334.8 7.74715
29336.0 7.86384
29337.3 8.18503
29337.9 8.60565
29338.5 9.67491
29338.9 10.9840
29339.2 13.8326
29339.3 16.8742
29339.5 22.6150
29339.6 34.9290
29339.7 46.4527
29339.8 61.6852
29339.9 96.0910
29340.0 116.507
29340.1 93.3592
29340.2 62.4182
29340.3 43.7575
29340.4 33.3874
29340.5 22.1524
29340.7 16.7920
29340.9 13.8951
29341.2 11.0675
29341.5 9.79155
29342.2 8.69695
29342.8 8.26472
29344.1 7.92071
29345.4 7.78924
29350.5 7.64834
29360.8 7.60086
29381.5 7.57313
29422.7 7.53795
29505.2 7.47522
29670.1 7.35653
30000.0 7.13550
30509.8 6.82041
30764.7 6.65181
30828.4 6.59724
30892.1 6.52148
30924.0 6.46228
30939.9 6.41994
30955.9 6.36072
30971.8 6.26816
30979.8 6.19717
30987.7 6.09399
30995.7 5.92760
30999.7 5.79864
31003.6 5.61084
31007.6 5.31030
31009.6 5.08145
31011.6 4.75562
31013.6 4.25626
31015.6 3.40605
31016.6 2.72537
31017.6 1.79698
31018.6 1.10039
31018.8 1.52888
31019.1 3.06026
31019.3 7.52468
31019.5 11.9881
31019.6 19.5451
31019.7 29.4410
31019.8 43.5500
31020.0 71.9940
31020.1 77.4837
31020.2 74.9129
31020.4 59.0380
31020.6 47.8236
31020.8 39.1411
31020.9 32.9477
31021.1 28.7003
31021.4 22.9022
31021.8 19.3586
31022.1 17.0137
31022.4 15.3644
31023.1 13.2194
31023.7 11.8817
31024.4 10.9959
31025.7 9.88227
31027.1 9.20947
31028.4 8.76569
31031.0 8.21246
31033.7 7.88059
31036.3 7.66074
31041.6 7.38564
31046.9 7.22007
31052.2 7.10942
31062.8 6.96959
31073.4 6.88380
31083.9 6.82507
31105.1 6.74795
31147.4 6.66084
31189.8 6.60737
31359.1 6.47846
31697.8 6.30231
32375.1 6.00676
33052.5 5.72593
33391.2 5.57305
33560.5 5.48533
33645.2 5.43587
33687.5 5.40907
33708.7 5.39584
33719.3 5.39450
33724.6 5.41938
33727.2 5.53619
33728.5 5.97060
33729.2 7.34426
33729.5 10.7569
33729.7 17.0204
33729.8 23.8965
33729.9 38.0709
33729.9 58.6033
33730.0 71.2370
33730.1 58.9763
33730.1 38.5473
33730.2 25.5442
33730.3 18.0392
33730.5 11.4700
33730.8 7.66648
33731.4 6.11828
33732.7 5.59921
33735.2 5.44266
33740.2 5.39445
33750.3 5.37409
33770.5 5.35522
33810.9 5.32268
33891.6 5.25098
33972.3 5.16181
34053.0 5.04178
34133.7 4.86118
34174.0 4.72673
34214.4 4.53554
34234.6 4.40473
34254.7 4.23639
34274.9 4.01076
34295.1 3.69175
34305.2 3.47662
34315.3 3.20517
34325.4 2.85279
34335.4 2.38059
34345.5 1.72589
34350.6 1.30672
34355.6 0.827859
34360.7 0.347914
34363.2 0.184159
34365.7 0.196836
34367.0 0.340413
34368.2 0.648114
34369.5 1.21706
34370.8 2.20773
34372.0 3.89052
34373.3 6.72657
34374.5 11.4953
34375.8 19.4287
34376.9 29.6835
34377.9 43.5215
34380.0 72.4738
34381.1 77.7319
34382.1 74.6800
34384.2 58.5197
34386.3 44.1540
34388.4 34.5713
34390.5 28.2624
34392.6 23.9637
34394.7 20.8980
34396.8 18.6487
34401.0 15.5917
34405.1 13.6326
34409.3 12.2878
34417.7 10.5704
34426.1 9.52662
34434.4 8.82942
34442.8 8.33072
34451.1 7.95741
34467.9 7.43499
34484.6 7.08689
34501.3 6.83795
34518.1 6.65072
34551.5 6.38673
34585.0 6.20833
34651.9 5.97897
34718.8 5.83401
34785.8 5.73100
34852.7 5.65245
34886.2 5.62511
34902.9 5.64361
34907.1 5.67804
34911.3 5.78507
34913.3 5.93625
34915.4 6.35117
34916.5 6.89433
34917.5 8.24422
34918.1 9.87048
34918.6 13.3906
34918.8 16.9344
34919.1 23.3312
34919.2 28.5618
34919.4 36.1591
34919.5 47.4427
34919.6 65.4686
34919.8 101.988
34920.0 126.318
34920.2 102.758
34920.4 66.4345
34920.5 49.4407
34920.6 38.4710
34920.9 25.4575
34921.1 18.4645
34921.4 14.6684
34921.9 10.7166
34922.3 8.90234
34923.3 7.29386
34924.3 6.63062
34926.2 6.09895
34928.2 5.89280
34932.0 5.73168
34935.9 5.66902
34943.7 5.61689
34951.5 5.59315
34982.5 5.54980
35044.6 5.49932
35106.8 5.45804
35137.8 5.43918
35153.4 5.43037
35161.1 5.42714
35165.0 5.42988
35167.0 5.44746
35167.9 5.51329
35168.4 5.72812
35168.7 6.27382
35168.8 7.27994
35168.9 11.6087
35169.0 17.7976
35169.1 11.6092
35169.2 7.79229
35169.3 6.56377
35169.5 5.86391
35169.9 5.55884
35170.6 5.45929
35172.2 5.42961
35175.3 5.42008
35181.4 5.41459
35193.8 5.40721
35218.5 5.39364
35267.8 5.36777
35366.5 5.31940
35564.0 5.23120
35761.4 5.14884
35860.1 5.11126
35884.8 5.10546
35909.5 5.10955
35921.8 5.12585
35934.2 5.18352
35940.4 5.26828
35943.4 5.35310
35946.5 5.50465
35949.6 5.81491
35951.2 6.10470
35952.7 6.59432
35954.2 7.52190
35955.0 8.31806
35955.8 9.55373
35956.6 11.6047
35957.3 15.3158
35957.7 18.4034
35958.1 22.7779
35958.5 29.4547
35958.9 39.3918
35959.4 60.0537
35960.0 74.3318
35960.6 60.5659
35961.1 39.9999
35961.6 29.0454
35962.0 22.1331
35962.4 17.6519
35962.9 14.6586
35963.7 11.1094
35964.6 9.19908
35965.4 8.06542
35966.3 7.34110
35968.0 6.50499
35969.8 6.05772
35971.5 5.79335
35974.9 5.50673
35978.4 5.36173
35981.8 5.27812
35988.7 5.18872
36002.5 5.11621
36016.2 5.08501
36043.8 5.05342
36071.3 5.03368
36181.6 4.97426
36291.8 4.91544
36402.0 4.84691
36512.2 4.75647
36567.3 4.69457
36622.4 4.61057
36677.5 4.48304
36705.0 4.38735
36732.6 4.25029
36746.4 4.15584
36760.1 4.03362
36773.9 3.86828
36787.7 3.63166
36794.6 3.46999
36801.5 3.26339
36808.4 2.99035
36815.2 2.61456
36818.7 2.36822
36822.1 2.06826
36825.6 1.69633
36829.0 1.23669
36835.9 0.200738
36837.6 0.238411
36838.5 0.491225
36839.3 1.07371
36840.2 2.26366
36841.1 4.60399
36841.5 6.51019
36841.9 9.17254
36842.4 12.8814
36842.8 18.0035
36843.3 27.4269
36843.9 39.9938
36845.0 66.4098
36845.6 71.1222
36846.1 68.2806
36847.2 53.3960
36848.5 38.9695
36849.7 29.8247
36850.9 24.0732
36852.2 20.3020
36853.4 17.6571
36854.6 15.7500
36857.1 13.1835
36859.6 11.5630
36862.1 10.4564
36867.0 9.05286
36871.9 8.20394
36876.9 7.63924
36881.8 7.23653
36886.8 6.93509
36896.7 6.51380
36906.5 6.23390
36916.4 6.03390
36926.3 5.88393
36946.1 5.67307
36965.8 5.53127
37005.4 5.35060
37044.9 5.23815
37084.5 5.15965
37163.5 5.05335
37242.6 4.98069
37321.7 4.92474
37400.8 4.87813
37440.3 4.85703
37460.1 4.84782
37470.0 4.84979
37474.9 4.88145
37477.4 5.02095
37478.6 5.53452
37479.2 7.12854
37479.5 10.9546
37479.7 16.9766
37479.8 23.9485
37479.8 36.3694
37479.9 54.3296
37480.0 68.2331
37480.1 54.7743
37480.2 36.7021
37480.2 23.3169
37480.3 16.2001
37480.5 10.1897
37480.9 6.86369
37481.6 5.49021
37483.0 5.03148
37485.8 4.89409
37491.4 4.85163
37502.6 4.83426
37525.1 4.81988
37570.1 4.79833
37660.0 4.75982
37749.9 4.72391
37794.9 4.70648
37817.4 4.69792
37828.6 4.69491
37834.2 4.70049
37837.1 4.73405
37838.5 4.86805
37839.2 5.31050
37839.5 6.47607
37839.7 8.78144
37839.9 17.6935
37840.0 30.9609
37840.1 17.9574
37840.3 10.0498
37840.4 7.45636
37840.7 5.79670
37841.2 5.05305
37842.2 4.80021
37844.4 4.72196
37848.6 4.69760
37857.0 4.68755
37873.9 4.67906
37907.6 4.66589
37975.1 4.64123
38110.1 4.59347
38380.1 4.50006
38920.1 4.30992
39460.0 4.09996
39730.0 3.98151
40000.0 3.85010
40184.0 3.75458
40230.0 3.73345
40275.9 3.72239
40298.9 3.73129
40310.4 3.74700
40321.9 3.78103
40333.4 3.85996
40339.2 3.93972
40344.9 4.08289
40350.7 4.37425
40353.6 4.64695
40356.4 5.10531
40359.3 5.96815
40360.8 6.71248
40362.2 7.85926
40363.6 9.77754
40365.1 13.2301
40365.8 16.0842
40366.5 20.2504
40367.2 26.4688
40367.9 35.5800
40369.0 54.6946
40370.0 67.4189
40371.1 54.5228
40372.1 35.4588
40372.9 25.7777
40373.6 19.4644
40374.4 15.3363
40375.2 12.5615
40376.7 9.25257
40378.2 7.47214
40379.8 6.40497
40381.3 5.72665
40384.4 4.94028
40387.5 4.52084
40390.5 4.27254
40396.7 4.00383
40402.8 3.86800
40409.0 3.78915
40421.2 3.70337
40445.8 3.62817
40470.4 3.58951
40495.0 3.56262
40519.5 3.54633
40531.8 3.55062
40544.1 3.59384
40550.2 3.67139
40556.4 3.90574
40559.5 4.22312
40561.0 4.52414
40562.5 5.02948
40564.1 5.97680
40564.8 6.78303
40565.6 7.99368
40566.4 9.96908
40567.1 13.3896
40567.9 19.7950
40568.7 32.1810
40569.3 50.1234
40570.0 62.7137
40570.7 51.6625
40571.3 34.1068
40571.9 23.9733
40572.5 17.8040
40573.0 13.9268
40573.6 11.3964
40574.7 8.46032
40575.8 6.90787
40577.0 5.99412
40578.1 5.41191
40580.3 4.73871
40582.6 4.37602
40584.8 4.15870
40589.3 3.91816
40593.8 3.79233
40598.3 3.71694
40607.2 3.63156
40625.2 3.55314
40643.1 3.51245
40679.0 3.46135
40696.9 3.44227
40705.9 3.43990
40710.4 3.46859
40712.6 3.60088
40713.7 4.08008
40714.3 5.52734
40714.6 8.86875
40714.7 14.1694
40714.9 30.4946
40714.9 47.5058
40715.0 57.9790
40715.1 47.8293
40715.1 30.9076
40715.3 15.1285
40715.4 9.61781
40715.7 5.87972
40716.2 4.24336
40717.3 3.66911
40719.4 3.49179
40723.7 3.43700
40732.2 3.41386
40749.2 3.39293
40783.2 3.35948
40851.3 3.29561
40987.5 3.16269
41123.7 3.01493
41191.8 2.93332
41225.8 2.88971
41242.8 2.86684
41251.3 2.85763
41255.6 2.87034
41257.7 2.95535
41258.8 3.28224
41259.3 4.26347
41259.6 6.49941
41259.7 9.69284
41259.8 17.7738
41260.0 33.3406
41260.2 18.4143
41260.3 9.52269
41260.5 6.47161
41260.7 4.37843
41261.3 3.37866
41262.4 3.01810
41264.7 2.89875
41269.2 2.85577
41278.3 2.83126
41296.4 2.80208
41332.6 2.74944
41405.0 2.64048
41549.7 2.39264
41622.1 2.24996
41694.5 2.09225
41766.9 1.91995
41803.1 1.84502
41812.2 1.84390
41821.2 1.88865
41825.8 1.97425
41830.3 2.23396
41832.5 2.58834
41833.7 2.92770
41834.8 3.51306
41835.9 4.64444
41836.5 5.65917
41837.1 7.25204
41837.6 10.0599
41838.2 15.3744
41838.5 20.1996
41838.8 27.4408
41839.0 39.0506
41839.3 58.2035
41839.7 92.1997
41840.0 115.510
41840.3 92.9234
41840.7 59.0210
41841.0 36.8951
41841.4 24.3815
41841.7 17.2679
41842.1 13.0597
41842.4 10.2603
41842.8 8.37082
41843.5 6.09498
41844.2 4.79807
41844.8 4.01146
41846.2 3.12615
41847.6 2.66848
41849.0 2.40032
41851.8 2.11191
41857.4 1.87838
41862.9 1.77991
41874.0 1.68366
41885.1 1.62590
41929.6 1.45834
41974.0 1.30051
42018.5 1.13553
42107.4 0.777508
42196.2 0.396367
42240.7 0.217023
42262.9 0.138745
42285.1 0.0742734
42307.4 0.0308055
42329.6 0.0187692
42351.8 0.0532401
42362.9 0.0944869
42374.0 0.156423
42385.1 0.243642
42396.3 0.361520
42418.5 0.718350
42440.7 1.30364
42462.9 2.23660
42485.1 3.70538
42507.4 6.00357
42529.6 9.58666
42551.8 15.1095
42573.9 23.2636
42595.9 34.4310
42640.0 58.0701
42662.1 62.5054
42684.1 60.2518
42728.2 47.4074
42756.9 39.4254
42785.7 33.1509
42843.2 24.7586
42900.6 19.7650
42958.1 16.5826
43015.6 14.4187
43073.1 12.8683
43188.0 10.8141
43303.0 9.52385
43417.9 8.64169
43475.4 8.29999
43532.9 8.01517
43561.6 7.90291
43576.0 7.86274
43590.4 7.84612
43604.7 7.88583
43611.9 7.95668
43619.1 8.10895
43626.3 8.45688
43629.9 8.80135
43633.5 9.40510
43637.1 10.5851
43638.9 11.6414
43640.7 13.3247
43642.5 16.2606
43644.3 21.8930
43645.2 26.8416
43646.1 34.5091
43647.0 46.8486
43647.8 66.6261
43648.9 102.506
43650.0 126.807
43651.1 103.530
43652.2 67.9053
43652.8 52.5333
43653.5 41.6180
43654.8 28.4062
43656.1 21.3809
43657.4 17.3158
43658.7 14.7833
43660.0 13.1083
43662.6 11.1075
43665.2 10.0050
43667.8 9.33245
43673.0 8.58478
43678.2 8.19328
43683.3 7.95895
43688.5 7.80369
43693.7 7.69337
43704.1 7.54405
43714.5 7.44416
43735.3 7.30772
43756.1 7.20803
43776.9 7.12498
43818.4 6.98317
43901.6 6.74566
43984.7 6.54110
44151.0 6.18777
44317.2 5.87160
44483.5 5.54976
44566.6 5.36548
44649.8 5.14167
44732.9 4.83470
44774.5 4.61953
44816.0 4.32584
44836.8 4.13101
44857.6 3.88642
44878.4 3.56801
44899.2 3.13451
44919.9 2.51053
44930.3 2.08791
44940.7 1.56260
44951.1 0.925993
44961.5 0.294569
44966.7 0.196535
44969.3 0.336880
44971.9 0.739353
44974.5 1.61804
44975.8 2.34764
44977.1 3.36509
44978.4 4.77390
44979.7 6.71358
44981.0 9.36680
44982.3 12.9274
44984.2 20.4963
44986.1 31.1236
44990.0 54.7766
44991.9 60.0091
44993.9 58.7507
44997.7 47.4477
45001.2 37.6194
45004.6 30.5625
45008.1 25.6430
45011.5 22.1666
45018.5 17.7012
45025.4 15.0353
45032.3 13.2883
45039.2 12.0665
45053.0 10.4826
45066.8 9.50454
45080.6 8.84309
45094.4 8.36547
45108.2 8.00460
45135.9 7.49375
45163.5 7.14794
45191.1 6.89672
45218.8 6.70477
45274.0 6.42755
45329.3 6.23372
45439.8 5.97211
45550.3 5.79593
45660.8 5.66372
45771.3 5.55739
45826.6 5.51056
45854.2 5.48840
45868.0 5.48047
45874.9 5.49395
45878.4 5.57758
45880.1 5.91229
45881.0 7.01101
45881.4 9.85753
45881.6 15.2893
45881.7 22.0522
45881.8 35.1990
45881.9 52.7637
45882.0 65.6366
45882.1 53.3392
45882.2 35.9066
45882.3 19.6187
45882.5 13.3113
45882.8 8.73211
45883.3 6.59992
45884.5 5.82065
45886.8 5.57350
45891.3 5.49702
45900.5 5.46795
45918.8 5.44744
45955.4 5.41932
46028.5 5.37042
46101.7 5.32569
46138.3 5.30447
46156.6 5.29435
46165.8 5.29047
46170.3 5.29305
46172.6 5.31147
46173.8 5.38193
46174.3 5.61377
46174.6 6.26586
46174.8 7.53360
46174.9 13.1263
46175.0 20.9626
46175.1 13.1191
46175.2 8.59152
46175.3 6.89784
46175.5 5.91384
46175.9 5.48054
46176.7 5.33802
46178.2 5.29649
46181.3 5.28377
46187.5 5.27749
46200.0 5.27029
46212.4 5.26858
46218.6 5.29420
46221.7 5.41772
46223.2 5.87446
46224.0 7.28465
46224.4 10.5873
46224.6 15.6541
46224.8 30.3129
46224.9 46.0102
46225.0 55.8692
46225.1 46.5000
46225.2 30.8147
46225.3 20.4223
46225.4 14.6338
46225.7 9.70507
46226.2 6.94753
46227.1 5.80790
46229.0 5.42470
46232.8 5.30708
46240.3 5.26829
46255.4 5.24947
46285.5 5.23039
46345.9 5.19954
46466.5 5.14384
46587.2 5.09262
46647.5 5.06817
46677.7 5.05599
46692.8 5.05019
46700.3 5.05066
46704.1 5.06841
46706.0 5.15081
46706.9 5.45333
46707.4 6.37072
46707.6 8.56759
46707.8 12.1456
46707.9 22.4245
46708.0 40.2257
46708.1 22.8467
46708.2 12.9949
46708.3 9.22213
46708.6 6.74000
46709.0 5.62712
46709.9 5.22443
46711.6 5.09945
46715.1 5.06074
46722.0 5.04659
46735.9 5.03751
46763.6 5.02575
46819.2 5.00493
46930.2 4.96581
47152.3 4.89343
47596.4 4.76557
48040.6 4.65336
48262.7 4.60123
48373.7 4.57569
48429.2 4.56312
48457.0 4.55945
48470.9 4.57243
48477.8 4.64447
48481.3 4.93477
48482.1 5.21824
48483.0 5.93566
48483.4 6.82561
48483.9 8.81079
48484.1 10.9497
48484.3 14.7982
48484.5 23.5108
48484.6 31.8712
48484.7 44.6161
48484.9 68.3565
48485.0 85.3622
48485.1 68.9083
48485.3 45.2972
48485.4 29.8150
48485.6 20.8918
48485.8 12.8732
48486.1 9.43277
48486.4 7.79101
48486.9 6.26000
48487.5 5.61690
48488.6 5.07947
48489.7 4.87084
48494.0 4.64543
48502.8 4.57808
48520.3 4.55469
48555.2 4.54079
48625.2 4.52343
48765.1 4.49274
48905.0 4.46313
48974.9 4.44849
49009.9 4.44128
49027.4 4.43860
49036.1 4.44208
49040.5 4.46479
49042.7 4.55850
49043.8 4.89260
49044.3 5.92845
49044.6 8.33231
49044.7 12.4513
49044.9 24.5896
49045.0 44.9705
49045.1 24.8152
49045.2 14.9197
49045.3 10.6396
49045.5 7.24530
49045.9 5.44357
49046.6 4.74693
49048.0 4.52404
49050.9 4.45924
49056.7 4.43989
49068.3 4.43221
49091.5 4.42580
49137.8 4.41576
49230.6 4.39679
49416.0 4.36033
49508.7 4.34408
49601.4 4.33475
49647.7 4.34085
49670.9 4.35285
49694.1 4.38020
49717.3 4.44682
49728.9 4.51677
49740.4 4.64632
49746.2 4.75564
49752.0 4.92074
49757.8 5.18632
49763.6 5.64819
49769.4 6.55502
49772.3 7.37084
49775.2 8.68659
49778.1 11.0118
49781.0 15.5948
49782.5 19.7209
49783.9 26.2857
49785.4 37.2317
49786.8 55.6505
49788.4 87.1707
49790.0 108.484
49791.6 88.0562
49793.2 57.0217
49794.8 36.8020
49796.5 25.4901
49798.1 18.9721
49799.7 15.0054
49801.3 12.4174
49802.9 10.6670
49806.1 8.50903
49809.4 7.28961
49812.6 6.53535
49819.1 5.68968
49825.5 5.24986
49832.0 4.99207
49838.5 4.82723
49844.9 4.71502
49857.8 4.57537
49870.8 4.49417
49896.6 4.40599
49922.5 4.35965
49948.3 4.33079
50000.0 4.29523
50088.4 4.25908
50176.9 4.23298
50353.7 4.18900
50530.5 4.14713
50707.4 4.10323
50884.2 4.05340
51061.1 3.98947
51149.5 3.94564
51237.9 3.88392
51282.1 3.84010
51326.3 3.77975
51370.6 3.68847
51392.7 3.62237
51403.7 3.58597
51409.2 3.58648
51412.0 3.66391
51413.4 3.95307
51414.1 4.75151
51414.4 6.38927
51414.6 8.52243
51414.8 13.3138
51415.0 23.1017
51415.2 13.3096
51415.4 8.00947
51415.6 6.00096
51416.0 4.56469
51416.8 3.86412
51418.3 3.60816
51421.4 3.51651
51427.6 3.45793
51439.9 3.35905
51452.2 3.23146
51464.5 3.04985
51476.8 2.76810
51483.0 2.55997
51489.1 2.27481
51495.3 1.86320
51501.4 1.24645
51504.5 0.846881
51507.6 0.499578
51509.1 0.525335
51510.7 1.08034
51511.4 1.84368
51512.2 3.29121
51513.0 5.98875
51513.7 10.8427
51514.3 16.7003
51514.9 24.6547
51516.0 41.9711
51516.6 45.4625
51517.1 44.0951
51518.3 35.1337
51519.6 25.8499
51520.9 20.0171
51522.2 16.3541
51523.5 13.9367
51524.8 12.2449
51526.1 11.0255
51528.7 9.38911
51531.3 8.34999
51533.9 7.64162
51539.1 6.74002
51544.3 6.19249
51549.5 5.82648
51554.7 5.56496
51559.9 5.36922
51570.3 5.09479
51580.8 4.91205
51591.2 4.78127
51601.6 4.68309
51622.4 4.54489
51643.2 4.45188
51664.1 4.38484
51674.5 4.35890
51679.7 4.35168
51682.3 4.36562
51683.6 4.43494
51684.2 4.67162
51684.6 5.34885
51684.7 6.70955
51684.9 13.6120
51685.0 22.8986
51685.1 13.6185
51685.3 6.71298
51685.4 5.30677
51685.8 4.66156
51686.4 4.42702
51687.8 4.35349
51690.4 4.32842
51695.7 4.31272
51706.3 4.29193
51727.4 4.25800
51769.8 4.20589
51812.1 4.16671
51854.5 4.13551
51939.1 4.08710
51981.5 4.06693
52002.6 4.05760
52013.2 4.05656
52018.5 4.07604
52021.2 4.17081
52022.5 4.51643
52023.1 5.52479
52023.5 7.68400
52023.6 10.9252
52023.8 18.8919
52024.0 34.2484
52024.2 19.4074
52024.4 11.6670
52024.5 8.28878
52024.8 5.86703
52025.5 4.69720
52026.7 4.25792
52029.3 4.11519
52034.3 4.06942
52044.4 4.05158
52064.5 4.03925
52104.9 4.02324
52185.5 3.99659
52346.9 3.95067
52508.2 3.90912
52588.9 3.88889
52629.2 3.88145
52649.4 3.89614
52659.5 3.98904
52662.0 4.08955
52664.5 4.36862
52665.8 4.73449
52667.0 5.65859
52667.6 6.75127
52668.3 9.15706
52668.6 11.6355
52668.9 15.9738
52669.2 24.9815
52669.4 32.9720
52669.5 44.3513
52669.8 69.4003
52670.0 85.8822
52670.2 70.2342
52670.5 45.4023
52670.7 29.5410
52670.9 20.7519
52671.2 15.6321
52671.4 12.4756
52671.9 9.01478
52672.3 7.28342
52673.2 5.69332
52674.2 5.01010
52676.0 4.44659
52677.8 4.22331
52681.5 4.04708
52685.2 3.97901
52699.9 3.90264
52729.4 3.87293
52788.3 3.85160
52906.2 3.82189
53024.0 3.79442
53083.0 3.78088
53112.4 3.77422
53127.2 3.77125
53134.5 3.77118
53138.2 3.77662
53140.1 3.79974
53141.0 3.88237
53141.4 4.14032
53141.7 4.78477
53141.8 6.01520
53141.9 10.1341
53142.0 16.4922
53142.1 10.1250
53142.3 5.13615
53142.5 4.28907
53142.8 3.93509
53143.6 3.81478
53145.1 3.77933
53148.0 3.76916
53154.0 3.76534
53165.8 3.76200
53189.5 3.75638
53237.0 3.74540
53284.4 3.73449
53308.2 3.72938
53320.0 3.72828
53326.0 3.73347
53328.9 3.75807
53330.4 3.84983
53331.1 4.15549
53331.5 5.00922
53331.7 6.88622
53331.8 9.43489
53331.9 16.3579
53332.0 28.9991
53332.1 16.3626
53332.2 8.67435
53332.3 6.25857
53332.6 4.72125
53333.0 4.03872
53333.9 3.81296
53335.7 3.74656
53339.3 3.72783
53346.4 3.72150
53360.7 3.71695
53389.2 3.70993
53446.3 3.69631
53560.5 3.66880
53674.7 3.64062
53731.8 3.62628
53760.4 3.61923
53774.6 3.61652
53781.8 3.61844
53785.3 3.63217
53787.1 3.68636
53788.0 3.87564
53788.5 4.46169
53788.7 5.82420
53788.8 8.04216
53788.9 14.7729
53789.0 25.9423
53789.1 14.7796
53789.2 7.46123
53789.4 5.32516
53789.7 4.21063
53790.2 3.79029
53791.3 3.66007
53793.6 3.62331
53798.1 3.61258
53807.0 3.60778
53824.9 3.60249
53860.7 3.59295
53932.2 3.57383
54075.3 3.53429
54361.5 3.44861
54647.7 3.35413
54790.8 3.31052
54862.4 3.29956
54898.1 3.30340
54916.0 3.31064
54925.0 3.31820
54929.4 3.33080
54931.7 3.36857
54932.8 3.49935
54933.3 3.92052
54933.6 5.03697
54933.8 7.17476
54933.9 14.4233
54934.0 25.5319
54934.1 14.4292
54934.2 7.76590
54934.3 5.67070
54934.5 4.24052
54934.9 3.62329
54935.8 3.40917
54937.4 3.34803
54940.7 3.33421
54947.3 3.33728
54960.5 3.35609
54987.0 3.42738
55000.2 3.49214
55013.4 3.59719
55026.6 3.80229
55033.2 4.06433
55036.5 4.50835
55038.2 5.46057
55039.0 7.64520
55039.4 11.9757
55039.6 18.6758
55039.8 36.9137
55039.9 52.6725
55040.0 60.4316
55040.2 27.3878
55040.3 15.2817
55040.4 9.85589
55040.7 5.68356
55041.2 3.90824
55042.2 3.53576
55044.1 3.64899
55048.1 3.88497
55056.0 4.28013
55063.9 4.79594
55071.8 5.62587
55079.7 7.14879
55083.6 8.43833
55087.6 10.3984
55091.5 13.5757
55095.4 19.0866
55099.4 29.5255
55103.3 50.3240
55106.7 79.5099
55110.0 99.5541
55113.3 80.9928
55116.7 52.3017
55120.0 33.7095
55123.3 23.2362
55126.6 17.1483
55130.0 13.3997
55133.3 10.9589
55136.6 9.29131
55143.2 7.23359
55149.9 6.06247
55156.5 5.33526
55169.8 4.51303
55183.1 4.07994
55196.4 3.82183
55209.7 3.65365
55222.9 3.53657
55249.5 3.38494
55276.1 3.29026
55329.2 3.17305
55382.3 3.09563
55435.5 3.03369
55541.7 2.92483
55648.0 2.81653
55754.3 2.69781
55860.5 2.56019
55913.7 2.47991
55940.2 2.43358
55953.5 2.40790
55960.1 2.41019
55963.5 2.50824
55965.1 2.95437
55966.0 4.42081
55966.4 8.02484
55966.6 13.9635
55966.7 19.9608
55966.8 30.7111
55966.9 48.1470
55967.0 60.8321
55967.1 49.7144
55967.2 32.5225
55967.4 16.5513
55967.6 10.2444
55967.9 5.79692
55968.7 3.62280
55970.1 2.81187
55973.0 2.53722
55978.9 2.43685
55990.5 2.38434
56013.8 2.32971
56060.4 2.23394
56153.6 2.01957
56246.9 1.75101
56340.1 1.40261
56433.3 0.941476
56479.9 0.661600
56526.5 0.361392
56549.8 0.218642
56573.1 0.102503
56596.4 0.0501972
56608.0 0.0694499
56619.7 0.138592
56631.4 0.281344
56643.0 0.532687
56654.7 0.945969
56666.3 1.60271
56678.0 2.62864
56689.6 4.21742
56701.3 6.66105
56712.9 10.3712
56725.2 16.1827
56737.5 24.2199
56762.0 41.6274
56774.3 45.1708
56786.6 43.8594
56811.1 34.9357
56836.1 26.5746
56861.0 20.9362
56886.0 17.2193
56911.0 14.6838
56935.9 12.8796
56960.9 11.5467
57010.8 9.73002
57060.7 8.56269
57110.7 7.75549
57210.5 6.71728
57310.4 6.07994
57410.2 5.64841
57510.1 5.33573
57560.0 5.20920
57584.9 5.15183
57597.4 5.12506
57603.7 5.11456
57606.8 5.11932
57608.3 5.15815
57609.1 5.29994
57609.5 5.71797
57609.7 6.70594
57609.9 12.8608
57610.0 20.6280
57610.1 12.8637
57610.2 7.47376
57610.4 6.19406
57610.6 5.49300
57611.2 5.21411
57612.2 5.12562
57614.3 5.09683
