Gd-156(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
811.373 0.508052
813.066 0.684847
814.759 1.00876
815.182 1.13096
815.606 1.27874
815.817 1.36453
816.029 1.45973
816.241 1.56585
816.452 1.68450
816.664 1.81786
816.876 1.96827
817.087 2.13895
817.299 2.33346
817.511 2.55668
817.722 2.81424
818.146 3.46477
818.569 4.37517
818.992 5.70301
819.416 7.74662
819.839 11.1229
820.051 13.7001
820.262 17.2740
820.474 22.4244
820.685 30.1886
820.897 42.5915
821.109 63.8119
821.320 103.098
821.426 135.023
821.532 179.405
821.716 286.789
821.900 357.532
822.084 285.313
822.268 178.222
822.423 118.099
822.578 81.2095
822.733 58.3124
822.888 43.5395
823.197 26.6228
823.507 17.8321
823.817 12.7399
824.126 9.54410
824.746 5.92463
825.365 4.03700
825.985 2.93260
826.604 2.23257
827.223 1.76205
828.462 1.19102
829.701 0.874750
830.940 0.686646
832.179 0.572583
834.656 0.484818
835.895 0.506860
837.134 0.599861
838.373 0.848424
838.992 1.11032
839.611 1.59286
839.921 1.99801
840.231 2.61112
840.541 3.60004
840.850 5.34353
841.005 6.76185
841.160 8.85062
841.237 10.2887
841.276 11.1436
841.315 12.1111
841.354 13.2114
841.392 14.4701
841.431 15.9186
841.470 17.5969
841.508 19.5613
841.547 21.8673
841.586 24.6052
841.625 27.8884
841.663 31.8697
841.702 36.7578
841.741 42.8443
841.779 50.5443
841.818 60.4924
841.857 73.5443
841.896 91.1130
841.934 115.391
841.973 149.917
842.012 200.462
842.050 276.168
842.089 389.360
842.145 621.598
842.200 770.475
842.256 611.253
842.311 381.259
842.357 253.661
842.404 175.057
842.450 126.060
842.496 94.3180
842.589 57.8502
842.681 38.8442
842.774 27.7912
842.866 20.8479
843.052 12.9616
843.237 8.83635
843.422 6.41844
843.607 4.88135
843.792 3.84432
844.162 2.57532
844.533 1.85825
844.903 1.41356
845.273 1.11896
846.014 0.764861
846.754 0.568404
848.235 0.371318
849.716 0.285820
851.197 0.258310
851.938 0.268093
852.678 0.312184
853.048 0.368703
853.419 0.505753
853.604 0.672611
853.696 0.826478
853.789 1.08814
853.881 1.59645
853.928 2.05560
853.974 2.80698
854.020 4.16897
854.043 5.30617
854.067 7.00663
854.090 9.71954
854.113 14.3108
854.136 22.7129
854.159 38.8118
854.180 61.9604
854.200 77.2897
854.221 61.8162
854.241 38.8014
854.261 24.5383
854.280 16.3426
854.300 11.5222
854.320 8.54598
854.359 5.25339
854.398 3.61233
854.437 2.68509
854.476 2.11781
854.554 1.49485
854.633 1.18712
854.711 1.02212
854.867 0.885359
855.180 0.928697
855.493 1.23240
855.650 1.51817
855.807 1.96190
855.963 2.68672
856.120 3.97297
856.276 6.57100
856.354 8.99372
856.433 13.0771
856.511 20.7688
856.550 27.4171
856.570 32.0033
856.589 37.7875
856.599 41.2922
856.609 45.2956
856.618 49.8935
856.628 55.2053
856.638 61.3800
856.648 68.6056
856.667 87.1173
856.687 113.745
856.706 152.841
856.726 212.314
856.746 301.879
856.759 386.818
856.773 482.883
856.800 601.093
856.814 564.237
856.827 478.903
856.855 299.313
856.876 204.789
856.897 144.450
856.918 105.714
856.939 80.1489
856.981 49.9952
857.023 33.9114
857.065 24.4173
857.107 18.4057
857.192 11.5174
857.276 7.88057
857.360 5.73841
857.444 4.37116
857.528 3.44599
857.697 2.31020
857.865 1.66672
858.034 1.26669
858.202 1.00129
858.539 0.681372
858.876 0.502852
859.550 0.319992
860.224 0.232043
860.897 0.182423
862.245 0.130219
863.593 0.103826
864.940 0.0881100
867.635 0.0704683
873.026 0.0560549
878.416 0.0538882
883.807 0.0636886
886.502 0.0772112
889.197 0.104130
890.545 0.127628
891.892 0.164114
893.240 0.224678
894.588 0.335491
895.261 0.428855
895.935 0.571222
896.609 0.803817
897.283 1.22245
897.620 1.57034
897.957 2.09425
898.294 2.93626
898.462 3.56371
898.546 3.95584
898.630 4.41667
898.715 4.96394
898.799 5.61895
898.883 6.41282
898.967 7.38759
899.052 8.60404
899.136 10.1447
899.220 12.1376
899.304 14.7769
899.389 18.3775
899.473 23.4484
899.557 30.9064
899.641 42.4755
899.725 61.7191
899.768 76.3800
899.810 96.5907
899.852 125.248
899.894 167.053
899.936 229.410
899.978 322.283
900.039 515.162
900.100 641.601
900.161 511.413
900.222 319.339
900.294 180.945
900.366 111.054
900.438 73.7030
900.510 52.0393
900.582 38.5373
900.654 29.6162
900.798 18.9948
900.942 13.1807
901.086 9.67201
901.374 5.83660
901.662 3.90008
901.950 2.79011
902.238 2.09554
902.526 1.63240
903.102 1.07257
903.678 0.760142
904.255 0.568174
904.831 0.441881
905.983 0.291227
907.135 0.208185
908.287 0.157569
909.439 0.124428
911.743 0.0850438
914.047 0.0633675
918.656 0.0414588
923.264 0.0311278
927.873 0.0254974
937.090 0.0203164
946.306 0.0193625
955.523 0.0226321
960.132 0.0274695
964.740 0.0378871
967.044 0.0479135
969.349 0.0657657
970.501 0.0812399
971.653 0.108562
972.229 0.134682
972.805 0.191048
973.093 0.257477
973.237 0.318914
973.381 0.424954
973.525 0.636386
973.597 0.833399
973.669 1.16812
973.741 1.80717
973.777 2.37011
973.813 3.26589
973.849 4.81020
973.885 7.77752
973.903 10.3662
973.921 14.3701
973.939 20.8073
973.957 31.2683
973.979 49.9443
974.000 62.3960
974.022 49.9470
974.043 31.2730
974.057 22.9293
974.070 17.1333
974.097 10.3045
974.125 6.77681
974.152 4.78278
974.179 3.55424
974.206 2.75460
974.260 1.81146
974.315 1.30112
974.369 0.996638
974.478 0.668201
974.586 0.505982
974.695 0.415928
974.912 0.328483
975.347 0.282046
975.781 0.290283
976.650 0.374758
977.520 0.556844
977.954 0.713336
978.389 0.952355
978.823 1.34180
979.258 2.03803
979.475 2.61257
979.692 3.47153
979.801 4.07034
979.910 4.83818
980.018 5.84594
980.073 6.47217
980.127 7.20457
980.181 8.07017
980.236 9.09913
980.290 10.3374
980.344 11.8455
980.399 13.7109
980.453 16.0458
980.507 19.0257
980.562 22.9086
980.616 28.1040
980.670 35.2335
980.725 45.3794
980.779 60.4388
980.833 83.9614
980.887 122.993
980.942 192.052
980.969 246.044
980.996 318.510
981.048 509.492
981.100 636.339
981.152 508.658
981.204 317.846
981.241 224.406
981.278 162.480
981.314 121.295
981.351 93.2367
981.424 59.3077
981.498 40.7140
981.571 29.5513
981.645 22.3871
981.791 14.0822
981.938 9.65095
982.085 7.02118
982.232 5.33397
982.379 4.18950
982.673 2.78043
982.966 1.97969
983.260 1.48175
983.554 1.15132
984.141 0.753659
984.728 0.532738
985.316 0.397476
985.903 0.308722
987.078 0.203181
988.253 0.145270
989.427 0.110157
990.602 0.0873341
992.952 0.0606725
995.301 0.0467677
997.651 0.0396880
1000.00 0.0389827
1001.12 0.0435212
1001.67 0.0490932
1002.23 0.0599711
1002.79 0.0840269
1003.07 0.108172
1003.34 0.151860
1003.62 0.244047
1003.76 0.333517
1003.90 0.491975
1004.04 0.816946
1004.11 1.12377
1004.18 1.63962
1004.25 2.64218
1004.29 3.53016
1004.32 4.89818
1004.35 7.31792
1004.39 11.9861
1004.41 16.2174
1004.42 22.4147
1004.44 32.2742
1004.46 48.1192
1004.47 62.4670
1004.48 77.4181
1004.50 97.1329
1004.52 77.4062
1004.54 48.1092
1004.56 35.3589
1004.57 27.0418
1004.59 16.5076
1004.62 10.9224
1004.64 7.80016
1004.67 5.76255
1004.69 4.42243
1004.74 2.85711
1004.79 1.98267
1004.84 1.46539
1004.94 0.896871
1005.04 0.606208
1005.13 0.441035
1005.33 0.267421
1005.53 0.183360
1005.73 0.136382
1006.12 0.0884572
1006.51 0.0656859
1006.91 0.0531623
1007.70 0.0405694
1009.27 0.0318457
1010.85 0.0299784
1012.43 0.0319336
1014.00 0.0411704
1014.79 0.0546859
1015.19 0.0681757
1015.58 0.0926751
1015.98 0.144597
1016.17 0.195464
1016.37 0.286556
1016.57 0.474883
1016.67 0.656578
1016.76 0.970152
1016.86 1.59817
1016.91 2.16746
1016.96 3.10778
1017.01 4.86925
1017.04 6.36225
1017.06 8.52888
1017.09 12.1511
1017.11 18.1321
1017.13 29.7850
1017.16 51.7802
1017.17 67.1495
1017.18 83.1312
1017.20 104.157
1017.22 83.1308
1017.24 51.7792
1017.26 34.7684
1017.28 24.1634
1017.29 17.4896
1017.31 13.3462
1017.34 8.20261
1017.38 5.57118
1017.41 3.98311
1017.44 3.00955
1017.51 1.87902
1017.58 1.28560
1017.64 0.936730
1017.78 0.566547
1017.91 0.382135
1018.04 0.278615
1018.31 0.171499
1018.58 0.120251
1018.85 0.0920894
1019.38 0.0638640
1019.92 0.0509305
1020.45 0.0442225
1021.52 0.0385353
1023.66 0.0385822
1025.79 0.0467411
1027.93 0.0672623
1029.00 0.0881546
1030.07 0.126297
1030.60 0.158497
1031.14 0.207591
1031.67 0.288073
1032.20 0.433898
1032.47 0.556569
1032.74 0.742271
1033.01 1.04424
1033.27 1.58450
1033.41 2.03296
1033.54 2.69967
1033.67 3.77178
1033.81 5.62315
1033.94 9.30770
1033.98 10.8227
1034.01 12.6746
1034.04 15.0419
1034.07 18.1329
1034.09 20.1068
1034.11 22.4170
1034.13 25.1430
1034.14 28.1815
1034.16 32.0424
1034.18 36.7344
1034.19 42.5068
1034.21 49.2346
1034.23 58.2191
1034.24 69.7741
1034.26 84.9079
1034.28 103.753
1034.29 130.770
1034.31 165.615
1034.33 216.898
1034.34 283.115
1034.37 453.755
1034.40 561.826
1034.42 528.415
1034.43 448.184
1034.46 283.473
1034.48 203.484
1034.50 151.419
1034.54 90.3177
1034.57 58.8576
1034.61 41.0552
1034.65 29.9187
1034.69 22.8713
1034.77 14.5667
1034.84 10.0227
1034.92 7.33898
1035.07 4.40614
1035.22 2.93747
1035.38 2.09961
1035.53 1.57723
1035.68 1.23175
1035.99 0.812350
1036.29 0.579772
1036.60 0.436850
1036.90 0.343440
1037.52 0.232509
1038.13 0.172153
1039.35 0.113271
1040.57 0.0882598
1041.79 0.0776554
1044.24 0.0787049
1046.68 0.107498
1047.90 0.141227
1049.13 0.205106
1049.74 0.259750
1050.35 0.343510
1050.96 0.481170
1051.57 0.730571
1051.88 0.939455
1052.18 1.25471
1052.49 1.76687
1052.79 2.67389
1052.95 3.42043
1053.10 4.53155
1053.18 5.30829
1053.25 6.28884
1053.33 7.56829
1053.40 9.28101
1053.44 10.3943
1053.48 11.6826
1053.52 13.2246
1053.56 15.0911
1053.60 17.4458
1053.63 20.3071
1053.67 23.9247
1053.71 28.5855
1053.75 34.9099
1053.79 43.2707
1053.83 54.9212
1053.86 71.7451
1053.90 97.0719
1053.94 137.016
1053.98 202.890
1054.02 313.193
1054.06 501.707
1054.10 622.994
1054.14 497.417
1054.19 313.473
1054.23 196.509
1054.27 129.439
1054.31 90.0875
1054.35 66.2093
1054.39 50.1619
1054.43 39.2090
1054.51 25.8589
1054.59 18.2062
1054.67 13.5376
1054.84 8.28808
1055.00 5.58720
1055.16 4.01963
1055.33 3.03055
1055.49 2.36701
1055.82 1.56013
1056.14 1.10703
1056.47 0.827552
1056.79 0.643142
1057.45 0.422629
1058.10 0.300850
1058.75 0.226600
1059.40 0.178029
1060.71 0.120503
1062.01 0.0891091
1064.62 0.0580527
1067.23 0.0442027
1069.83 0.0374408
1075.05 0.0337375
1080.26 0.0391862
1082.87 0.0469821
1085.48 0.0621718
1088.09 0.0953484
1089.39 0.128527
1090.70 0.189024
1091.35 0.239970
1092.00 0.317736
1092.65 0.445108
1093.30 0.675442
1093.63 0.867864
1093.96 1.15923
1094.28 1.63108
1094.61 2.47008
1094.77 3.15903
1094.85 3.62084
1094.93 4.18457
1095.02 4.90126
1095.10 5.80685
1095.18 7.00563
1095.26 8.59447
1095.30 9.61260
1095.34 10.8222
1095.38 12.2742
1095.42 13.9898
1095.46 16.1473
1095.51 18.8399
1095.55 22.2575
1095.59 26.5583
1095.63 32.3741
1095.67 40.2780
1095.71 51.3633
1095.75 67.0255
1095.79 91.3073
1095.83 128.865
1095.87 192.882
1095.91 298.394
1095.96 478.171
1096.00 594.885
1096.05 475.781
1096.09 299.846
1096.12 215.438
1096.15 158.077
1096.21 93.1102
1096.27 60.1917
1096.33 41.7607
1096.39 30.5475
1096.44 23.2657
1096.56 14.7419
1096.68 10.1245
1096.80 7.39387
1097.04 4.43613
1097.27 2.95112
1097.51 2.10859
1097.75 1.58141
1097.98 1.23254
1098.45 0.811318
1098.93 0.577108
1099.40 0.433682
1099.87 0.339589
1100.82 0.227865
1101.77 0.166764
1102.71 0.129922
1103.66 0.106161
1105.55 0.0788415
1107.44 0.0649569
1111.23 0.0541704
1115.01 0.0540703
1118.79 0.0611004
1122.58 0.0778670
1124.47 0.0987419
1124.94 0.111719
1125.42 0.141717
1125.65 0.179028
1125.89 0.275234
1126.01 0.397338
1126.12 0.701863
1126.18 1.06190
1126.24 1.86267
1126.27 2.70250
1126.30 4.20211
1126.32 5.49963
1126.33 7.44122
1126.35 10.4267
1126.36 14.6465
1126.38 23.2871
1126.40 29.0123
1126.42 23.2879
1126.44 14.6478
1126.46 9.95066
1126.47 7.13456
1126.49 5.29818
1126.50 4.06573
1126.53 2.59779
1126.56 1.80492
1126.62 1.02507
1126.68 0.682826
1126.80 0.392470
1126.92 0.278478
1127.16 0.191031
1127.41 0.160200
1127.89 0.141291
1128.37 0.139073
1130.30 0.166191
1132.23 0.222724
1134.16 0.325581
1135.12 0.410832
1136.09 0.538897
1137.05 0.745263
1137.53 0.899477
1137.77 0.996245
1138.01 1.11034
1138.26 1.24681
1138.50 1.41051
1138.74 1.61010
1138.98 1.85695
1139.22 2.16733
1139.46 2.56514
1139.70 3.08664
1139.94 3.78901
1140.18 4.76655
1140.43 6.18361
1140.67 8.34717
1140.91 11.8831
1141.03 14.5665
1141.15 18.2237
1141.27 23.4724
1141.39 31.1994
1141.51 43.3777
1141.63 63.4354
1141.75 99.3083
1141.87 164.750
1141.99 264.547
1142.10 332.942
1142.22 268.270
1142.33 168.377
1142.42 114.970
1142.51 81.2084
1142.59 59.4856
1142.68 45.0750
1142.86 28.0609
1143.04 19.0565
1143.21 13.7293
1143.39 10.3713
1143.74 6.52777
1144.09 4.50137
1144.45 3.31306
1145.15 2.05930
1145.86 1.45915
1146.56 1.14472
1147.97 0.914545
1149.38 1.02968
1150.09 1.25872
1150.79 1.72226
1151.15 2.12116
1151.50 2.72645
1151.68 3.15224
1151.85 3.69692
1151.94 4.02917
1152.03 4.41204
1152.12 4.85616
1152.20 5.37510
1152.29 5.99397
1152.38 6.72207
1152.47 7.59645
1152.56 8.65851
1152.65 9.96532
1152.73 11.5971
1152.82 13.6695
1152.91 16.3534
1153.00 19.9566
1153.09 24.8156
1153.17 31.6476
1153.26 41.6279
1153.35 56.8825
1153.44 81.4383
1153.53 123.059
1153.61 195.091
1153.71 311.364
1153.80 385.896
1153.89 306.202
1153.99 191.042
1154.04 141.245
1154.10 106.779
1154.21 65.2073
1154.32 43.1666
1154.44 30.4456
1154.55 22.4860
1154.66 17.2935
1154.88 11.1199
1155.11 7.73448
1155.33 5.70150
1155.78 3.47450
1156.23 2.34991
1156.68 1.70404
1157.13 1.29895
1157.58 1.02803
1158.48 0.699045
1159.37 0.514120
1161.17 0.324483
1162.97 0.235043
1164.76 0.187950
1168.35 0.152882
1171.94 0.170736
1173.74 0.207339
1175.54 0.283205
1176.43 0.349875
1177.33 0.453138
1178.23 0.623346
1179.13 0.930866
1179.58 1.18648
1180.03 1.57093
1180.47 2.18720
1180.70 2.64613
1180.81 2.93131
1180.92 3.26585
1181.04 3.66562
1181.15 4.13960
1181.26 4.71250
1181.37 5.41374
1181.49 6.29313
1181.60 7.39458
1181.71 8.81204
1181.82 10.6776
1181.93 13.2258
1182.05 16.7570
1182.16 21.8855
1182.27 29.7063
1182.38 42.3843
1182.49 64.5634
1182.55 82.1431
1182.61 106.936
1182.66 142.419
1182.72 192.880
1182.81 307.580
1182.90 381.614
1182.99 303.705
1183.08 189.831
1183.15 129.642
1183.22 91.7357
1183.29 67.3022
1183.36 51.0583
1183.50 31.8052
1183.64 21.6008
1183.79 15.5401
1183.93 11.7175
1184.21 7.31790
1184.49 4.99693
1184.77 3.62795
1185.05 2.75439
1185.33 2.16520
1185.89 1.43956
1186.45 1.02857
1187.02 0.773505
1187.58 0.604648
1188.70 0.401259
1189.82 0.288396
1190.95 0.219278
1192.07 0.174115
1194.32 0.121588
1196.56 0.0977574
1197.69 0.0965612
1198.81 0.114106
1199.37 0.146085
1199.65 0.179576
1199.93 0.241181
1200.22 0.372351
1200.36 0.501220
1200.50 0.728494
1200.64 1.19465
1200.71 1.63054
1200.78 2.37331
1200.85 3.79204
1200.88 5.03989
1200.92 7.02051
1200.95 10.4205
1200.99 16.9069
1201.01 22.7197
1201.02 31.1428
1201.04 45.3631
1201.06 66.9195
1201.07 86.2322
1201.08 108.321
1201.10 134.289
1201.12 106.156
1201.14 66.7968
1201.17 39.7586
1201.19 25.7135
1201.21 17.4169
1201.23 12.6432
1201.26 9.44587
1201.28 7.38704
1201.32 4.86227
1201.37 3.41516
1201.41 2.54759
1201.50 1.57203
1201.59 1.06879
1201.68 0.781660
1201.86 0.479308
1202.04 0.331044
1202.21 0.248196
1202.57 0.162852
1202.93 0.121656
1203.28 0.0985068
1204.00 0.0743798
1205.42 0.0553678
1206.85 0.0482485
1208.28 0.0467627
1209.71 0.0539403
1210.42 0.0674886
1210.78 0.0817470
1211.13 0.108114
1211.49 0.164627
1211.67 0.220140
1211.85 0.319473
1212.02 0.525753
1212.11 0.721902
1212.20 1.06208
1212.29 1.72996
1212.34 2.34351
1212.38 3.32596
1212.43 5.13554
1212.45 6.59980
1212.47 8.77010
1212.49 12.3509
1212.51 18.0979
1212.54 28.2889
1212.56 47.0143
1212.57 60.9013
1212.58 75.3063
1212.60 94.1831
1212.62 75.2540
1212.64 46.9728
1212.66 31.5812
1212.68 21.9675
1212.69 15.9102
1212.71 11.9550
1212.74 7.37611
1212.78 4.97077
1212.81 3.56759
1212.85 2.68267
1212.91 1.68592
1212.98 1.15353
1213.05 0.841248
1213.18 0.510491
1213.32 0.345968
1213.46 0.253622
1213.73 0.158187
1214.00 0.112223
1214.27 0.0867225
1214.81 0.0606080
1215.35 0.0480710
1215.89 0.0410317
1216.97 0.0336500
1219.14 0.0278223
1221.30 0.0257886
1223.47 0.0257021
1225.63 0.0284356
1226.71 0.0327114
1227.80 0.0444759
1228.34 0.0602377
1228.88 0.103292
1229.15 0.161072
1229.42 0.315638
1229.55 0.517836
1229.62 0.708600
1229.69 1.02898
1229.76 1.65148
1229.79 2.20254
1229.82 3.05013
1229.86 4.54916
1229.89 7.43746
1229.91 9.96301
1229.93 13.8764
1229.94 20.1772
1229.96 29.6733
1229.98 48.2327
1230.00 59.9457
1230.02 47.2866
1230.04 29.6744
1230.06 17.9945
1230.08 11.5846
1230.10 7.94277
1230.12 5.82234
1230.15 4.37839
1230.17 3.44402
1230.21 2.26508
1230.25 1.60179
1230.29 1.19359
1230.37 0.739569
1230.45 0.506687
1230.53 0.371814
1230.70 0.229989
1231.03 0.122328
1231.36 0.0834793
1232.01 0.0562227
1232.67 0.0483769
1233.98 0.0488177
1235.29 0.0611366
1236.61 0.0922675
1237.26 0.124227
1237.92 0.182771
1238.25 0.232312
1238.58 0.307709
1238.91 0.430998
1239.23 0.653221
1239.40 0.839546
1239.56 1.11929
1239.73 1.57013
1239.89 2.36598
1239.97 3.01471
1240.05 3.97343
1240.14 5.47519
1240.22 8.01945
1240.30 12.8367
1240.34 17.0349
1240.36 20.0177
1240.38 23.6347
1240.40 28.5688
1240.42 34.8068
1240.43 39.1156
1240.44 43.7366
1240.45 49.1869
1240.46 55.6645
1240.48 64.2840
1240.49 73.8429
1240.51 99.8185
1240.52 119.531
1240.53 142.038
1240.55 204.389
1240.56 263.931
1240.57 326.939
1240.60 408.317
1240.61 382.400
1240.63 326.373
1240.65 203.943
1240.67 149.487
1240.69 113.456
1240.72 69.6764
1240.75 45.7399
1240.78 32.3733
1240.82 23.8122
1240.85 18.3471
1240.91 11.7397
1240.98 8.13693
1241.04 5.96569
1241.17 3.60965
1241.30 2.41083
1241.43 1.72892
1241.56 1.29885
1241.69 1.01435
1241.95 0.668040
1242.21 0.475766
1242.47 0.357696
1242.73 0.280071
1243.25 0.187548
1243.77 0.136930
1244.28 0.106292
1244.80 0.0865534
1245.84 0.0638890
1246.88 0.0526281
1248.95 0.0458437
1251.02 0.0538275
1252.06 0.0661897
1253.10 0.0909267
1253.62 0.112511
1254.14 0.145894
1254.65 0.201299
1255.17 0.302224
1255.43 0.387435
1255.69 0.516678
1255.95 0.727228
1256.21 1.10464
1256.34 1.41844
1256.47 1.88548
1256.60 2.63797
1256.73 3.94015
1256.86 6.54182
1256.92 8.92866
1256.99 12.8123
1257.02 15.8758
1257.05 20.0102
1257.07 22.8842
1257.08 26.1810
1257.10 30.2249
1257.12 35.2515
1257.13 42.0428
1257.15 50.3078
1257.17 61.1136
1257.18 75.5205
1257.20 95.1194
1257.21 122.278
1257.23 160.348
1257.25 213.297
1257.26 273.489
1257.27 341.770
1257.30 422.280
1257.31 396.805
1257.33 336.302
1257.36 212.813
1257.38 146.718
1257.40 105.685
1257.42 78.5969
1257.44 60.2453
1257.48 38.1778
1257.52 26.1482
1257.56 18.8176
1257.60 14.2535
1257.68 8.96615
1257.76 6.12129
1257.84 4.45751
1257.92 3.37908
1258.00 2.65719
1258.16 1.76343
1258.32 1.25627
1258.48 0.941191
1258.64 0.732190
1258.97 0.480908
1259.29 0.341359
1259.61 0.255914
1259.93 0.199820
1260.58 0.133054
1261.22 0.0963170
1261.86 0.0739460
1262.51 0.0593257
1263.79 0.0419358
1265.08 0.0323941
1267.66 0.0229120
1270.23 0.0189021
1272.81 0.0181750
1275.38 0.0264970
1276.03 0.0362765
1276.67 0.0641086
1276.99 0.102119
1277.32 0.205812
1277.48 0.342302
1277.56 0.473150
1277.64 0.696427
1277.72 1.13820
1277.76 1.53153
1277.80 2.16970
1277.84 3.30117
1277.86 4.22213
1277.88 5.57302
1277.90 7.64955
1277.92 11.0192
1277.94 16.7973
1277.96 26.9576
1277.98 43.4797
1278.00 53.7732
1278.02 42.6437
1278.04 26.9584
1278.06 16.4249
1278.08 10.5990
1278.10 7.27446
1278.12 5.33395
1278.15 4.01046
1278.17 3.11759
1278.21 2.05131
1278.25 1.43815
1278.29 1.07082
1278.37 0.657111
1278.46 0.445394
1278.54 0.322924
1278.70 0.194695
1279.04 0.0966253
1279.37 0.0605192
1280.03 0.0337883
1280.69 0.0241418
1283.34 0.0144151
1288.64 0.0119023
1293.94 0.0121073
1299.24 0.0137312
1304.54 0.0178784
1307.18 0.0221292
1309.83 0.0299030
1312.48 0.0464682
1313.81 0.0629195
1315.13 0.0928422
1315.80 0.118086
1316.46 0.156606
1317.12 0.219808
1317.78 0.334452
1318.11 0.430901
1318.44 0.577111
1318.78 0.815099
1319.11 1.24146
1319.27 1.59554
1319.44 2.12338
1319.60 2.97235
1319.77 4.44421
1319.85 5.63659
1319.93 7.38049
1319.98 8.58745
1320.02 10.0738
1320.06 11.9791
1320.10 14.4750
1320.14 17.9253
1320.16 20.1257
1320.18 22.6142
1320.20 25.7488
1320.22 29.5678
1320.27 39.8645
1320.29 47.2750
1320.31 56.8567
1320.33 69.4887
1320.35 85.5610
1320.37 108.601
1320.39 139.112
1320.41 184.266
1320.43 244.424
1320.47 391.124
1320.50 489.186
1320.54 391.577
1320.57 244.773
1320.59 179.492
1320.61 135.754
1320.66 82.0379
1320.70 53.8949
1320.74 38.0811
1320.78 28.0339
1320.83 21.5750
1320.91 13.8022
1321.00 9.56419
1321.08 7.01015
1321.25 4.22402
1321.42 2.82031
1321.59 2.01637
1321.76 1.51375
1321.93 1.17884
1322.27 0.774392
1322.61 0.548886
1322.95 0.410513
1323.29 0.319592
1323.97 0.211323
1324.65 0.152088
1325.33 0.116292
1326.01 0.0931604
1327.37 0.0665100
1328.73 0.0530648
1331.45 0.0438396
1334.17 0.0497597
1335.53 0.0605482
1336.89 0.0825771
1337.58 0.101923
1338.26 0.131934
1338.94 0.181720
1339.62 0.272720
1339.96 0.349321
1340.30 0.466031
1340.64 0.656512
1340.98 0.998858
1341.15 1.28295
1341.32 1.71019
1341.49 2.39553
1341.66 3.59715
1341.83 5.99789
1341.91 8.21428
1341.95 9.83298
1342.00 11.9204
1342.04 14.8217
1342.06 16.6346
1342.08 18.7968
1342.10 21.5396
1342.12 24.7474
1342.14 28.7116
1342.17 33.6828
1342.19 40.3642
1342.21 48.7017
1342.23 59.7686
1342.25 74.8016
1342.27 96.9218
1342.29 127.302
1342.31 171.441
1342.34 235.273
1342.37 377.012
1342.40 467.157
1342.42 437.770
1342.43 372.719
1342.47 231.909
1342.49 161.831
1342.51 115.994
1342.54 85.9283
1342.56 65.6664
1342.61 41.4371
1342.66 28.3020
1342.71 20.4804
1342.75 15.4768
1342.85 9.70418
1342.95 6.63949
1343.04 4.82444
1343.14 3.66297
1343.23 2.87568
1343.43 1.90812
1343.62 1.35904
1343.81 1.01790
1344.00 0.791613
1344.39 0.519553
1344.77 0.368481
1345.15 0.275999
1345.54 0.215304
1346.31 0.143108
1347.07 0.103434
1347.84 0.0793184
1348.61 0.0635939
1350.15 0.0449854
1351.68 0.0348736
1354.75 0.0249753
1357.82 0.0207486
1360.89 0.0189514
1367.04 0.0191354
1373.18 0.0238793
1376.25 0.0292905
1379.32 0.0393430
1382.39 0.0607870
1383.93 0.0820422
1385.46 0.120617
1386.23 0.153065
1387.00 0.202571
1387.77 0.283668
1388.53 0.430199
1388.92 0.552873
1389.30 0.738881
1389.69 1.04073
1390.07 1.57911
1390.26 2.02262
1390.45 2.68491
1390.55 3.14592
1390.65 3.73715
1390.74 4.51248
1390.84 5.55674
1390.93 7.00959
1390.98 7.95886
1391.03 9.11389
1391.08 10.5382
1391.13 12.3217
1391.17 14.5944
1391.22 17.5503
1391.27 21.4880
1391.32 26.8844
1391.37 34.5352
1391.41 45.8345
1391.46 63.3631
1391.51 92.1665
1391.56 142.414
1391.61 230.229
1391.65 370.161
1391.70 462.013
1391.75 369.070
1391.80 231.802
1391.83 159.756
1391.87 113.295
1391.90 83.2304
1391.94 63.6532
1392.01 39.7499
1392.08 27.0976
1392.15 19.5018
1392.22 14.7327
1392.37 9.23524
1392.51 6.30320
1392.65 4.57280
1392.80 3.46828
1392.94 2.72535
1393.22 1.80681
1393.51 1.28824
1393.79 0.966207
1394.08 0.752693
1394.65 0.495894
1395.22 0.353664
1395.79 0.266864
1396.36 0.210205
1397.50 0.143217
1398.64 0.107096
1400.93 0.0726328
1403.21 0.0595106
1405.49 0.0575603
1406.64 0.0616632
1407.78 0.0753049
1408.35 0.0939147
1408.92 0.144566
1409.20 0.212406
1409.35 0.278331
1409.49 0.394242
1409.63 0.631802
1409.70 0.854248
1409.77 1.23424
1409.85 1.97798
1409.88 2.64196
1409.92 3.67432
1409.95 5.52093
1409.99 9.00637
1410.01 12.1656
1410.02 17.1427
1410.04 25.3313
1410.06 38.1226
1410.08 61.5414
1410.10 76.2783
1410.12 61.5423
1410.14 38.1239
1410.16 24.7585
1410.18 16.8001
1410.20 11.9530
1410.21 8.86839
1410.25 5.38701
1410.29 3.60189
1410.32 2.57648
1410.36 1.93662
1410.43 1.21576
1410.50 0.837757
1410.57 0.620936
1410.72 0.391148
1410.86 0.278051
1411.01 0.215166
1411.30 0.151299
1411.87 0.106303
1412.45 0.0934887
1413.61 0.0995572
1414.18 0.139928
1414.33 0.177090
1414.47 0.270401
1414.54 0.383199
1414.62 0.643264
1414.65 0.922119
1414.69 1.46694
1414.72 2.71422
1414.74 3.97460
1414.76 6.23303
1414.78 9.92050
