Mo-92(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
14535.6 0.00118921
14573.3 0.000891539
14611.0 0.000759122
14686.4 0.000629653
14761.9 0.000566627
14912.7 0.000524527
15063.5 0.000557507
15214.4 0.000686949
15289.8 0.000822647
15365.2 0.00106498
15440.6 0.00156134
15478.4 0.00203803
15516.1 0.00288191
15553.8 0.00462030
15572.6 0.00629829
15591.5 0.00926831
15600.9 0.0117098
15610.3 0.0153585
15619.8 0.0211818
15629.2 0.0313476
15638.6 0.0517038
15643.3 0.0706332
15648.1 0.102517
15652.8 0.162841
15655.1 0.215370
15657.5 0.297506
15659.8 0.437062
15662.2 0.696399
15663.4 0.916835
15664.6 1.24815
15665.7 1.76136
15666.9 2.55142
15668.5 4.08505
15670.0 5.10912
15671.6 4.08427
15673.1 2.55184
15674.6 1.61963
15676.0 1.07883
15677.5 0.758321
15678.9 0.558573
15681.8 0.338071
15684.7 0.228244
15687.6 0.166728
15690.5 0.130151
15696.3 0.0947074
15702.1 0.0901746
15705.0 0.100698
15707.9 0.127034
15710.8 0.189361
15712.2 0.251956
15713.7 0.362450
15715.1 0.586375
15715.8 0.795760
15716.6 1.14176
15717.3 1.79444
15717.6 2.34498
15718.0 3.18995
15718.4 4.57213
15718.7 7.02269
15719.1 11.8034
15719.3 15.8919
15719.4 21.8142
15719.7 34.8937
15720.0 43.6136
15720.3 34.8914
15720.6 21.8121
15720.8 15.3558
15721.0 11.2581
15721.2 8.37279
15721.3 6.49890
15721.7 4.15228
15722.1 2.86120
15722.5 2.08486
15722.9 1.58482
15723.7 1.00401
15724.5 0.693584
15725.2 0.508843
15726.8 0.309425
15728.4 0.209730
15729.9 0.152759
15731.5 0.117094
15733.0 0.0932344
15736.2 0.0641528
15739.3 0.0476394
15745.5 0.0302946
15751.8 0.0216084
15758.0 0.0165385
15770.5 0.0109843
15782.9 0.00807638
15795.4 0.00632516
15820.3 0.00437701
15920.1 0.00221712
16019.9 0.00203572
16119.6 0.00250589
16219.4 0.00380419
16269.3 0.00508975
16319.2 0.00730737
16344.1 0.00905885
16369.1 0.0115597
16381.5 0.0132297
16387.8 0.0142070
16394.0 0.0152962
16400.2 0.0165188
16406.5 0.0178926
16412.7 0.0194481
16418.9 0.0212122
16425.2 0.0232298
16431.4 0.0255426
16437.7 0.0282183
16443.9 0.0313241
16456.4 0.0392545
16468.8 0.0504767
16481.3 0.0669297
16493.8 0.0919860
16506.2 0.131455
16518.7 0.194045
16534.4 0.309992
16550.0 0.386837
16557.8 0.363852
16565.7 0.309227
16581.3 0.193303
16592.5 0.135875
16603.8 0.0979489
16615.0 0.0728812
16626.2 0.0559014
16648.7 0.0354585
16671.1 0.0243202
16693.6 0.0176616
16716.0 0.0133943
16760.9 0.00845966
16805.9 0.00583566
16850.8 0.00428091
16940.6 0.00261481
17030.4 0.00179810
17120.2 0.00136519
17210.0 0.00126600
17232.5 0.00140640
17254.9 0.00191136
17277.4 0.00483256
17288.6 0.0164793
17294.2 0.0615026
17295.6 0.106898
17297.0 0.230066
17297.7 0.392357
17298.4 0.814497
17298.8 1.33840
17299.1 2.58464
17299.3 4.02328
17299.5 6.79410
17299.6 9.51942
17299.7 14.1059
17299.8 22.3617
17299.8 35.9399
17299.9 58.5935
17300.0 71.8802
17300.1 58.5933
17300.2 35.9398
17300.3 22.3618
17300.3 14.1061
17300.4 9.51958
17300.5 6.79424
17300.7 3.91552
17300.9 2.58474
17301.2 1.33848
17301.6 0.814559
17302.3 0.388988
17303.0 0.228561
17304.4 0.105946
17305.8 0.0612931
17311.4 0.0163964
17322.7 0.00475189
17345.1 0.00176039
17367.6 0.00117934
17390.1 0.000959798
17435.1 0.000777620
17480.1 0.000695254
17659.9 0.000605842
17749.9 0.000656764
17839.8 0.000844514
17884.8 0.00107776
17929.8 0.00162208
17974.7 0.00384476
17986.0 0.00588085
17997.2 0.0113863
18002.9 0.0188411
18008.5 0.0395260
18011.3 0.0676444
18014.1 0.144715
18015.5 0.247681
18016.2 0.345926
18016.9 0.517259
18017.6 0.863830
18018.0 1.17872
18018.3 1.70168
18018.7 2.66211
18018.8 3.50117
18019.0 4.70648
18019.2 6.77449
18019.4 10.1777
18019.5 17.0650
18019.6 22.9164
18019.7 30.8922
18019.9 49.6528
18020.0 61.6766
18020.1 49.6518
18020.3 30.7833
18020.4 20.7192
18020.5 14.2093
18020.6 10.1778
18020.8 7.58196
18021.0 4.62010
18021.2 3.08634
18021.5 2.20001
18021.7 1.64472
18022.2 1.01678
18022.7 0.689676
18023.2 0.498324
18024.1 0.295170
18025.1 0.195353
18026.0 0.139090
18028.0 0.0815163
18031.8 0.0387454
18035.6 0.0234484
18043.3 0.0125925
18050.9 0.00911708
18066.3 0.00777009
18081.6 0.00953457
18089.3 0.0115867
18096.9 0.0149108
18104.6 0.0204669
18112.2 0.0304912
18116.1 0.0387901
18119.9 0.0511397
18123.7 0.0706922
18127.6 0.104291
18131.4 0.169267
18133.3 0.227351
18135.2 0.320320
18137.2 0.484026
18139.1 0.804551
18140.0 1.09278
18141.0 1.55083
18141.9 2.31407
18142.9 3.59161
18144.0 5.76070
18145.0 7.18935
18146.1 5.73768
18147.1 3.59082
18148.1 2.23350
18149.2 1.46348
18150.2 1.01507
18151.2 0.741110
18152.3 0.560894
18153.3 0.438128
18155.3 0.287956
18157.4 0.202802
18159.4 0.150567
18163.5 0.0922991
18167.7 0.0622692
18171.8 0.0448568
18175.9 0.0338755
18180.0 0.0265249
18188.2 0.0175601
18196.4 0.0125281
18204.6 0.00941987
18212.8 0.00736557
18229.3 0.00490169
18245.7 0.00353599
18262.1 0.00269990
18278.5 0.00215089
18311.4 0.00149600
18344.2 0.00113528
18409.9 0.000773293
18475.7 0.000608095
18541.4 0.000525223
18672.8 0.000476918
18804.2 0.000545780
18869.9 0.000649427
18935.6 0.000856556
19001.3 0.00131844
19034.1 0.00178582
19067.0 0.00264456
19099.9 0.00448676
19116.3 0.00632168
19132.7 0.00965767
19140.9 0.0124638
19149.1 0.0167304
19157.3 0.0236877
19165.6 0.0361816
19169.7 0.0465580
19173.8 0.0621625
19177.9 0.0871939
19182.0 0.130938
19186.1 0.218453
19188.1 0.298961
19190.2 0.433300
19192.3 0.683472
19193.3 0.896868
19194.3 1.22092
19195.3 1.75585
19196.4 2.69358
19197.4 4.53792
19197.9 6.09742
19198.4 8.34744
19199.2 13.3439
19200.0 16.6687
19200.8 13.3420
19201.6 8.34618
19202.4 5.19894
19203.2 3.40949
19203.9 2.36594
19204.7 1.72283
19205.5 1.30443
19206.3 1.01918
19207.8 0.668692
19209.4 0.470996
19211.0 0.349139
19214.1 0.213415
19217.2 0.143703
19220.3 0.103285
19223.4 0.0778007
19226.6 0.0607579
19232.8 0.0399669
19239.0 0.0282991
19245.3 0.0211053
19251.5 0.0163661
19264.0 0.0106899
19276.5 0.00755791
19288.9 0.00564639
19301.4 0.00439649
19326.4 0.00291362
19351.3 0.00210151
19401.2 0.00128869
19451.1 0.000911072
19501.0 0.000706550
19600.8 0.000507229
19700.6 0.000422266
19800.4 0.000385869
20000.0 0.000391253
20083.7 0.000426531
20167.3 0.000512291
20209.2 0.000614073
20230.1 0.000708588
20251.0 0.000874260
20271.9 0.00121851
20282.4 0.00155725
20292.8 0.00217178
20303.3 0.00348312
20308.5 0.00478862
20313.8 0.00716911
20319.0 0.0122410
20321.6 0.0172804
20324.2 0.0263723
20326.8 0.0455917
20328.1 0.0644089
20329.4 0.0976598
20330.8 0.166341
20332.1 0.342369
20332.7 0.562976
20333.4 1.07528
20333.7 1.64670
20334.0 2.75313
20334.2 3.82889
20334.3 5.47561
20334.5 8.26023
20334.6 10.3470
20334.7 13.1145
20334.8 16.9891
20334.8 20.9580
20335.0 26.2280
20335.1 24.5010
20335.2 20.9576
20335.3 13.1141
20335.5 9.23128
20335.6 6.51001
20335.7 4.75959
20335.9 3.59968
20336.1 2.23804
20336.4 1.51369
20336.6 1.08787
20336.9 0.817962
20337.4 0.513528
20337.9 0.349290
20338.4 0.252751
20339.5 0.150486
20340.5 0.0994084
20341.5 0.0707885
20343.6 0.0412026
20345.7 0.0269645
20347.7 0.0191063
20351.9 0.0111251
20356.0 0.00737103
20360.1 0.00531277
20368.4 0.00325276
20376.6 0.00229740
20384.9 0.00178140
20401.4 0.00128007
20418.0 0.00106476
20434.5 0.000966490
20467.5 0.000928989
20533.6 0.00137913
20566.6 0.00311461
20583.2 0.00965377
20587.3 0.0162324
20591.4 0.0344249
20593.5 0.0589714
20595.5 0.124546
20596.6 0.210325
20597.6 0.425597
20598.1 0.686605
20598.4 0.916466
20598.6 1.26394
20598.9 1.87747
20599.2 3.04283
20599.3 4.04651
20599.4 5.57800
20599.6 7.99402
20599.7 11.6072
20599.8 18.6905
20600.0 23.1790
20600.2 18.6901
20600.3 11.5715
20600.5 7.33218
20600.6 4.78714
20600.8 3.31016
20601.0 2.44935
20601.3 1.45932
20601.6 0.961824
20601.9 0.679617
20602.2 0.504998
20602.8 0.309798
20604.1 0.150004
20605.3 0.0887136
20607.8 0.0417519
20610.3 0.0245312
20615.2 0.0118099
20620.2 0.00728160
20640.1 0.00320416
20660.0 0.00443591
20669.9 0.0122121
20674.9 0.0427486
20677.4 0.156098
20678.0 0.264897
20678.6 0.546367
20678.9 0.893334
20679.2 1.71080
20679.4 2.64826
20679.5 4.41511
20679.7 9.00052
20679.8 14.0543
20679.8 22.4992
20679.9 35.5322
20680.0 44.9973
20680.1 35.5322
20680.2 22.4993
20680.3 12.4952
20680.4 7.37921
20680.5 4.77370
20680.6 3.31220
20680.8 1.84462
20680.9 1.19257
20681.3 0.595613
20681.7 0.359840
20683.3 0.0999633
20686.5 0.0273059
20692.8 0.00808780
20705.4 0.00315003
20730.7 0.00196490
20756.0 0.00186762
20781.2 0.00198361
20831.8 0.00255051
20882.3 0.00367573
20932.8 0.00601217
20958.1 0.00821597
20983.3 0.0119713
21008.6 0.0191430
21021.2 0.0254432
21027.6 0.0298287
21033.9 0.0354322
21037.0 0.0388432
21040.2 0.0427631
21043.4 0.0472955
21046.5 0.0525705
21049.7 0.0587539
21052.8 0.0660576
21056.0 0.0747561
21059.1 0.0851711
21062.3 0.0978384
21065.5 0.113352
21068.6 0.132543
21071.8 0.156431
21074.9 0.186617
21078.1 0.224885
21081.3 0.273434
21084.4 0.334216
21088.3 0.427821
21092.2 0.534828
21100.0 0.668453
21103.9 0.628897
21107.8 0.534316
21115.6 0.333723
21120.5 0.245030
21125.4 0.183199
21135.1 0.110064
21144.9 0.0720435
21154.6 0.0504362
21164.4 0.0371343
21174.1 0.0284390
21193.6 0.0181829
21213.1 0.0126204
21232.7 0.00928203
21271.7 0.00565599
21310.7 0.00383692
21349.7 0.00279985
21388.7 0.00215492
21427.7 0.00172869
21505.7 0.00122722
21583.8 0.000986827
21622.8 0.000953563
21661.8 0.00105709
21700.8 0.00196178
21720.3 0.00575883
21730.1 0.0206942
21734.9 0.0779688
21736.2 0.134785
21737.4 0.288037
21738.0 0.487230
21738.6 0.994565
21738.9 1.62177
21739.2 3.00870
21739.4 4.45948
21739.5 7.20524
21739.7 13.1552
21739.7 19.3001
21739.8 28.2808
21739.9 45.8477
21740.0 56.4111
21740.1 45.8476
21740.2 28.1303
21740.3 20.3080
21740.3 14.4176
21740.5 8.34521
21740.6 5.17509
21740.7 3.58319
21741.0 1.95398
21741.3 1.22272
21741.8 0.606148
21742.3 0.360501
21743.4 0.169673
21744.5 0.0988242
21748.8 0.0262144
21757.4 0.00714027
21774.7 0.00223913
21809.1 0.000971499
21843.6 0.000715306
21878.1 0.000612678
22015.9 0.000475894
22291.6 0.000417966
22567.4 0.000434061
22843.1 0.000501814
23118.8 0.000650290
23256.7 0.000788510
23394.5 0.00102612
23532.4 0.00150673
23601.3 0.00197077
23670.3 0.00280293
23704.7 0.00349819
23739.2 0.00455529
23773.7 0.00628375
23808.1 0.00940808
23825.4 0.0120230
23842.6 0.0159878
23859.8 0.0224273
23877.1 0.0339306
23885.7 0.0434290
23894.3 0.0576398
23902.9 0.0802774
23911.5 0.119512
23920.2 0.196722
23924.5 0.266783
23928.8 0.381403
23933.1 0.588401
23935.2 0.760266
23937.4 1.01546
23939.5 1.41873
23941.7 2.09117
23943.8 3.29555
23946.0 5.53708
23948.0 8.87016
23950.0 11.0769
23952.0 8.84987
23954.0 5.53538
23955.5 3.84222
23957.0 2.74122
23958.5 2.02328
23960.0 1.54180
23963.0 0.969091
23965.9 0.661047
23968.9 0.477513
23971.9 0.360745
23977.8 0.226028
23983.8 0.154555
23989.7 0.112366
23995.7 0.0853894
24001.6 0.0671148
24013.5 0.0446566
24025.4 0.0319347
24037.4 0.0240303
24049.3 0.0187957
24073.1 0.0125077
24096.9 0.00902457
24120.7 0.00689969
24144.5 0.00551179
24192.1 0.00387731
24239.7 0.00299871
24335.0 0.00216510
24525.4 0.00172580
24715.9 0.00181872
24906.4 0.00221529
25096.9 0.00302710
25192.1 0.00374995
25287.3 0.00504772
25335.0 0.00631587
25382.6 0.00912843
25406.4 0.0125292
25418.3 0.0157341
25430.2 0.0213592
25442.1 0.0328801
25448.1 0.0439022
25454.0 0.0631873
25460.0 0.101730
25462.9 0.137462
25465.9 0.197191
25468.9 0.309007
25470.4 0.405060
25471.9 0.552563
25473.4 0.798149
25474.8 1.24168
25475.6 1.60753
25476.3 2.13195
25477.1 2.90835
25477.8 4.05577
25478.9 6.50113
25480.0 8.11271
25481.1 6.47647
25482.2 4.05521
25483.5 2.30279
25484.8 1.41558
25486.1 0.941501
25487.3 0.668269
25488.6 0.496409
25489.9 0.382936
25492.5 0.248323
25495.1 0.174392
25497.6 0.129935
25502.8 0.0812787
25507.9 0.0567841
25513.1 0.0427975
25523.4 0.0283601
25533.7 0.0215353
25544.0 0.0178810
25564.6 0.0145528
25605.8 0.0134300
25647.0 0.0151081
25688.1 0.0191929
25729.3 0.0283646
25749.9 0.0380114
25760.2 0.0457943
25765.4 0.0509369
25770.5 0.0572456
25775.7 0.0651344
25780.8 0.0751489
25786.0 0.0880975
25791.1 0.105133
25796.3 0.128087
25801.4 0.159530
25806.6 0.203095
25811.7 0.262912
25816.3 0.331851
25820.9 0.410298
25830.0 0.508484
25834.6 0.480073
25839.2 0.411654
25848.3 0.266009
25858.8 0.163588
25869.2 0.111271
25879.7 0.0835905
25890.1 0.0680956
25911.0 0.0538829
25931.9 0.0497752
25973.7 0.0545711
26015.5 0.0717682
26057.3 0.107080
26078.2 0.137343
26099.1 0.183196
26120.0 0.256363
26140.9 0.381017
26161.8 0.609665
26182.7 1.04885
26201.4 1.68323
26220.0 2.10608
26238.7 1.67868
26257.3 1.04557
26271.2 0.724007
26285.1 0.515938
26299.0 0.380617
26312.9 0.290020
26340.7 0.182398
26368.5 0.124415
26396.3 0.0900160
26424.1 0.0680613
26479.7 0.0427768
26535.3 0.0293651
26590.9 0.0214244
26646.5 0.0163413
26702.1 0.0128946
26813.3 0.00865841
26924.5 0.00626005
27035.7 0.00478124
27146.9 0.00381818
27369.3 0.00274917
27591.8 0.00244618
27703.0 0.00270594
27758.6 0.00308660
27814.2 0.00385903
27869.8 0.00559203
27897.6 0.00734081
27925.4 0.0105300
27939.3 0.0132064
27953.2 0.0172708
27967.1 0.0238731
27981.0 0.0356560
27987.9 0.0453645
27994.9 0.0598623
28001.8 0.0828945
28008.8 0.122714
28015.7 0.200524
28019.2 0.270782
28022.7 0.384908
28026.1 0.589108
28027.9 0.756491
28029.6 1.00197
28031.4 1.38447
28033.1 2.01282
28034.8 3.10878
28036.6 5.06302
28038.3 8.09591
28040.0 10.1151
28041.7 8.09418
28043.4 5.06188
28045.4 2.90884
28047.4 1.80104
28049.4 1.20221
28051.4 0.852288
28053.3 0.633079
28055.3 0.487716
28059.3 0.314342
28063.2 0.218861
28067.2 0.161189
28075.1 0.0979001
28083.0 0.0658852
28090.9 0.0475030
28098.8 0.0359910
28106.7 0.0283112
28122.6 0.0190278
28138.4 0.0138495
28154.2 0.0106747
28170.0 0.00859359
28201.7 0.00613583
28233.3 0.00481947
28296.6 0.00362308
28359.9 0.00330846
28423.2 0.00357196
28486.4 0.00467872
28518.1 0.00616902
28526.0 0.00699566
28533.9 0.00873580
28537.9 0.0108014
28539.8 0.0127441
28541.8 0.0161457
28543.8 0.0231877
28545.8 0.0420530
28546.8 0.0666107
28547.8 0.129612
28548.7 0.385316
28549.0 0.580947
28549.2 0.946952
28549.4 1.30113
28549.5 1.81997
28549.6 2.66532
28549.7 4.10765
28549.8 5.21491
28549.9 6.53938
28550.0 8.20792
28550.1 7.71564
28550.1 6.53932
28550.3 4.10761
28550.4 2.49312
28550.6 1.61939
28550.7 1.09069
28550.9 0.794671
28551.1 0.464584
28551.4 0.308046
28551.7 0.217139
28552.0 0.161825
28552.6 0.101697
28553.2 0.0704981
28553.7 0.0528352
28554.9 0.0342624
28556.0 0.0251871
28557.2 0.0201896
28559.4 0.0151543
28564.0 0.0117273
28568.6 0.0108163
28586.9 0.0119019
28605.3 0.0154767
28623.6 0.0218561
28641.9 0.0339636
28651.1 0.0444402
28660.3 0.0607210
28669.4 0.0878783
28678.6 0.137284
28683.2 0.178039
28687.7 0.237704
28692.3 0.327109
28696.9 0.461000
28703.5 0.736700
28710.0 0.920014
28716.6 0.736064
28723.1 0.460554
28727.3 0.335536
28731.5 0.249439
28740.0 0.148706
28748.4 0.0969854
28756.8 0.0678381
28765.2 0.0499895
28773.7 0.0383682
28790.5 0.0247018
28807.4 0.0173159
28824.2 0.0128890
28857.9 0.00808214
28891.6 0.00566746
28925.3 0.00428715
28992.7 0.00285526
29060.1 0.00217632
29127.5 0.00181878
29262.3 0.00155354
29397.0 0.00168768
29464.4 0.00195750
29531.8 0.00250435
29599.2 0.00368401
29632.9 0.00481854
29666.6 0.00677663
29700.3 0.0105721
29717.2 0.0139557
29734.0 0.0193954
29742.4 0.0234446
29750.9 0.0289222
29755.1 0.0324217
29759.3 0.0365817
29763.5 0.0415843
29767.7 0.0476620
29771.9 0.0551469
29776.1 0.0644298
29780.4 0.0761100
29784.6 0.0909909
29788.8 0.110173
29793.0 0.135125
29797.2 0.167687
29801.4 0.209775
29806.1 0.268341
29810.7 0.335280
29820.0 0.418869
29824.7 0.394154
29829.3 0.335017
29838.6 0.209529
29846.5 0.138862
29854.3 0.0955749
29862.2 0.0687520
29870.0 0.0514800
29885.7 0.0317167
29901.4 0.0214783
29917.1 0.0155614
29932.8 0.0118682
29964.2 0.00774523
29995.6 0.00573526
30026.9 0.00494942
30042.6 0.00517058
30058.3 0.00667446
30074.0 0.0161769
30081.9 0.0536035
30083.8 0.0908563
30085.8 0.191600
30086.8 0.322948
30087.8 0.659087
30088.3 1.06773
30088.7 2.01124
30089.0 3.05011
30089.2 4.99337
30089.4 6.87327
30089.5 9.62617
30089.6 14.1089
30089.7 21.7497
30089.9 34.6103
30090.0 43.4189
30090.1 34.6100
30090.3 21.6713
30090.4 14.5953
30090.5 10.2265
30090.7 5.61785
30090.9 3.48317
30091.2 2.35292
30091.6 1.25542
30092.1 0.784066
30092.9 0.386210
30093.8 0.230733
30095.6 0.109534
30097.4 0.0644180
30104.5 0.0187227
30118.6 0.00668449
30132.8 0.00435456
30147.0 0.00351924
30175.4 0.00298983
30203.7 0.00307293
30232.1 0.00378724
30246.2 0.00462140
30260.4 0.00619408
30274.6 0.00953669
30281.7 0.0127793
30288.8 0.0184712
30295.9 0.0298223
30299.4 0.0402842
30303.0 0.0576518
30306.5 0.0897467
30308.3 0.116852
30310.1 0.158186
30311.8 0.225196
30313.6 0.342464
30315.4 0.566768
30316.3 0.756261
30317.1 1.02350
30318.6 1.63996
30320.0 2.04733
30321.4 1.63511
30322.9 1.02330
30324.4 0.603441
30326.0 0.380651
30327.6 0.257409
30329.1 0.184602
30330.7 0.138120
30332.3 0.107054
30335.4 0.0697272
30338.6 0.0489956
30341.7 0.0364161
30347.9 0.0225514
30354.2 0.0154878
30360.5 0.0114223
30373.0 0.00715340
30385.5 0.00507363
30398.1 0.00390640
30423.1 0.00270752
30448.2 0.00213483
30473.3 0.00181945
30523.4 0.00151309
30623.7 0.00137600
30723.9 0.00153146
30824.2 0.00202563
30874.3 0.00252225
30924.4 0.00338131
30974.6 0.00504988
31024.7 0.00908823
31049.8 0.0139130
31062.3 0.0182729
31074.8 0.0255670
31087.3 0.0394798
31093.6 0.0519419
31099.9 0.0723051
31106.1 0.109348
31109.3 0.140405
31112.4 0.187543
31115.5 0.263989
31118.7 0.397100
31121.8 0.651307
31123.4 0.865318
31124.9 1.16859
31127.5 1.86468
31130.0 2.32656
31132.5 1.86264
31135.1 1.17111
31136.8 0.835695
31138.6 0.612975
31140.4 0.464223
31142.1 0.362643
31145.6 0.239866
31149.2 0.173124
31152.7 0.133874
31156.2 0.109536
31163.2 0.0840778
31170.3 0.0746653
31177.3 0.0742565
31184.4 0.0805173
31191.4 0.0928654
31198.6 0.111295
31205.7 0.133635
31220.0 0.161336
31227.2 0.151199
31234.3 0.128622
31248.6 0.0813030
31259.0 0.0576115
31269.4 0.0419888
31279.8 0.0316506
31290.2 0.0246194
31311.0 0.0161009
31331.8 0.0113989
31352.6 0.00855175
31373.4 0.00670283
31415.0 0.00453230
31456.6 0.00335921
31498.2 0.00265971
31581.4 0.00192107
31664.6 0.00159045
31747.8 0.00145714
31914.2 0.00154797
32080.6 0.00216695
32163.8 0.00286915
32246.9 0.00418632
32288.5 0.00530326
32330.1 0.00700667
32371.7 0.00978155
32413.3 0.0147416
32434.1 0.0188329
32454.9 0.0249457
32475.7 0.0346613
32496.5 0.0514656
32517.3 0.0843181
32527.7 0.113942
32538.1 0.162221
32548.5 0.248391
32553.7 0.319006
32558.9 0.423282
32564.1 0.585025
32569.3 0.850806
32574.5 1.31465
32579.7 2.14709
32584.9 3.43790
32590.0 4.29841
32595.1 3.43595
32600.3 2.14579
32603.8 1.53688
32607.2 1.12620
32610.7 0.848044
32614.2 0.656730
32621.1 0.421937
32628.1 0.291582
32635.0 0.212725
32642.0 0.161720
32655.9 0.102275
32669.8 0.0703650
32683.7 0.0513422
32711.5 0.0307998
32739.3 0.0205379
32767.1 0.0146948
32794.9 0.0110533
32822.6 0.00863360
32878.2 0.00571729
32933.8 0.00409405
32989.4 0.00309889
33045.0 0.00244559
33156.2 0.00167059
33267.4 0.00125457
33378.5 0.00105271
33406.3 0.00106064
33434.1 0.00117533
33448.0 0.00137451
33455.0 0.00158403
33461.9 0.00197499
33468.9 0.00282388
33472.3 0.00367574
33475.8 0.00522648
33479.3 0.00853550
33482.8 0.0176685
33484.5 0.0299711
33486.2 0.0626533
33487.1 0.104877
33488.0 0.210943
33488.8 0.618065
33489.3 1.42763
33489.5 2.54988
33489.6 3.58404
33489.7 5.10625
33489.8 6.54329
33489.9 8.09459
33490.0 10.1943
33490.1 9.49373
33490.2 8.09451
33490.3 5.08886
33490.4 3.47008
33490.5 2.40560
33490.8 1.30163
33491.0 0.799555
33491.2 0.545081
33491.7 0.294444
33492.2 0.183505
33492.7 0.124247
33493.1 0.0902611
33494.1 0.0539048
33495.0 0.0357733
33496.0 0.0256389
33497.9 0.0151360
33499.7 0.0101183
33501.6 0.00733794
33505.4 0.00452357
33509.2 0.00319826
33513.0 0.00246954
33520.5 0.00173560
33528.1 0.00138871
33535.6 0.00119639
33550.7 0.000997469
33581.0 0.000839198
33611.2 0.000770163
33732.1 0.000662416
33973.9 0.000649230
34094.8 0.000745461
34215.7 0.00104907
34276.1 0.00145539
34306.3 0.00184706
34336.5 0.00254271
34366.8 0.00398617
34381.9 0.00539033
34397.0 0.00789913
34404.6 0.00997804
34412.1 0.0130999
34419.7 0.0181215
34427.2 0.0269462
34431.0 0.0341315
34434.8 0.0447330
34438.6 0.0613073
34442.3 0.0892194
34446.1 0.141961
34448.0 0.187737
34449.9 0.259390
34451.8 0.379939
34453.7 0.602873
34454.6 0.790921
34455.6 1.06750
34456.5 1.48892
34457.4 2.13211
34458.7 3.41419
34460.0 4.25904
34461.3 3.40315
34462.6 2.13183
34463.4 1.56265
34464.2 1.17061
34465.8 0.704996
34467.4 0.462366
34469.0 0.324009
34470.6 0.238783
34472.2 0.182947
34475.4 0.117026
34478.6 0.0812561
34481.8 0.0597732
34488.2 0.0364254
34494.6 0.0247058
34501.0 0.0180434
34507.4 0.0139080
34513.8 0.0111807
34526.6 0.00796319
34539.4 0.00628164
34565.0 0.00496657
34590.6 0.00523227
34603.4 0.00604345
34616.2 0.00772685
34629.0 0.0113931
34635.4 0.0149508
34641.8 0.0211795
34648.2 0.0335629
34651.4 0.0449341
34654.6 0.0638452
34657.8 0.0986633
34659.4 0.128138
34661.0 0.173112
34662.6 0.246097
34664.2 0.374033
34665.8 0.619394
34666.6 0.825831
34667.4 1.12096
34668.7 1.79313
34670.0 2.24166
34671.3 1.79294
34672.6 1.12090
34673.8 0.710713
34675.0 0.472860
34676.2 0.331923
34677.4 0.244051
34679.8 0.146844
34682.3 0.0979476
34684.7 0.0702154
34687.1 0.0530748
34691.9 0.0340067
34696.8 0.0242434
34701.6 0.0186663
34711.3 0.0130557
34721.0 0.0107027
34730.6 0.00986135
34750.0 0.0108482
34759.7 0.0126541
34769.3 0.0157740
34779.0 0.0211457
34788.7 0.0309627
34793.5 0.0391182
34798.4 0.0513150
34803.2 0.0706716
34808.0 0.103920
34812.9 0.168476
34815.3 0.226133
34817.7 0.318624
34820.1 0.481566
34822.5 0.803689
34823.8 1.09320
34825.0 1.55475
34826.2 2.32708
34827.4 3.63010
34828.7 5.81516
34830.0 7.25624
34831.3 5.79672
34832.6 3.62955
34834.1 2.09519
34835.6 1.30137
34837.1 0.870506
34838.6 0.618018
34840.1 0.459534
34841.6 0.354286
34844.6 0.228645
34847.6 0.159278
34850.6 0.117365
34856.6 0.0712884
34862.6 0.0479459
34868.6 0.0345244
34874.6 0.0261067
34880.6 0.0204818
34892.5 0.0136638
34904.5 0.00984239
34916.5 0.00748482
34928.5 0.00592690
34952.4 0.00405758
34976.4 0.00301917
35024.3 0.00196414
35072.3 0.00146842
35120.2 0.00120233
35216.0 0.000964499
35311.9 0.000914785
35407.7 0.00100794
35503.6 0.00147769
35551.5 0.00287035
35575.4 0.00774372
35581.4 0.0125518
35587.4 0.0256883
35590.4 0.0431747
35593.4 0.0891493
35594.9 0.147483
35596.4 0.290463
35597.2 0.455177
35597.9 0.807990
35598.3 1.16039
35598.7 1.76254
35599.0 2.90923
35599.2 3.89929
35599.4 5.29556
35599.7 8.48906
35600.0 10.5900
35600.3 8.48885
35600.6 5.29543
35600.9 3.38445
35601.2 2.28478
35601.4 1.61911
35601.7 1.19726
35602.2 0.722993
35602.8 0.480637
35603.9 0.255124
35604.9 0.157691
35607.1 0.0774779
35609.3 0.0463878
35613.6 0.0225385
35617.9 0.0137689
35626.6 0.00737803
35635.2 0.00520032
35669.9 0.00423011
35687.2 0.00572054
35704.5 0.0104295
35713.2 0.0169626
35721.8 0.0349707
35726.2 0.0589890
35728.3 0.0821804
35730.5 0.122622
35732.7 0.203734
35733.8 0.278218
35734.8 0.402467
35735.9 0.632179
35736.5 0.827424
35737.0 1.12651
35737.5 1.61452
35738.1 2.47669
35738.6 4.14988
35738.9 5.57385
35739.2 7.64674
35739.6 12.2760
35740.0 15.2836
35740.4 12.2756
35740.8 7.63744
35741.3 4.37490
35741.8 2.68125
35742.3 1.77735
35742.8 1.26204
35743.3 0.933336
35743.8 0.720193
35744.8 0.462904
35745.8 0.320861
35746.8 0.236039
35748.8 0.143171
35750.8 0.0960509
35752.8 0.0691774
35756.7 0.0410741
35760.7 0.0275020
35764.7 0.0199402
35772.6 0.0122714
35788.5 0.00674445
35804.4 0.00489966
35836.1 0.00396084
35867.9 0.00437058
