Cd-113(n,tot) ENDF/B-VII.1
109.328 12.9399
109.463 11.4036
109.734 9.47386
110.005 8.33722
110.275 7.60147
110.546 7.09232
111.087 6.44097
111.628 6.04652
112.169 5.78361
112.710 5.59616
113.793 5.34594
114.875 5.18516
117.040 4.98583
119.205 4.86195
121.369 4.77333
125.699 4.64578
130.028 4.54745
134.357 4.45699
136.522 4.40998
137.604 4.38563
138.687 4.36187
139.769 4.34437
140.310 4.34487
140.851 4.36508
141.122 4.39222
141.393 4.44354
141.663 4.54256
141.934 4.74638
142.069 4.93008
142.204 5.22123
142.340 5.71150
142.475 6.61069
142.610 8.48341
142.678 10.2605
142.746 13.2792
142.813 18.9749
142.847 23.8706
142.881 31.4311
142.915 43.8595
142.948 65.9612
142.982 109.086
142.999 145.913
143.016 199.240
143.043 321.876
143.070 407.959
143.097 331.064
143.124 210.687
143.155 125.593
143.185 81.0657
143.215 56.4978
143.246 41.9843
143.276 32.7485
143.307 26.5763
143.368 19.0811
143.429 14.8895
143.489 12.3081
143.611 9.41692
143.733 7.90689
143.855 7.01372
143.977 6.43790
144.098 6.04288
144.342 5.54527
144.585 5.25152
144.829 5.06062
145.072 4.92785
145.560 4.75616
146.047 4.64977
147.021 4.52200
147.995 4.44320
148.969 4.38498
150.917 4.29188
152.866 4.20447
153.840 4.15841
154.814 4.11185
155.301 4.09114
155.788 4.07724
156.275 4.08137
156.762 4.13466
157.006 4.20521
157.250 4.33926
157.493 4.60058
157.737 5.14474
157.858 5.63945
157.980 6.42830
158.102 7.76463
158.224 10.2268
158.346 15.3840
158.406 20.2878
158.467 28.6253
158.528 44.3604
158.559 57.9249
158.589 78.7862
158.604 93.7572
158.620 113.134
158.635 138.866
158.650 173.797
158.665 222.325
158.680 291.262
158.696 390.761
158.711 533.784
158.735 866.441
158.760 1098.92
158.772 1042.33
158.785 893.787
158.809 569.756
158.824 426.275
158.840 324.578
158.870 202.073
158.900 136.895
158.930 99.0987
158.960 75.4156
158.990 59.7589
159.050 40.9585
159.111 30.5146
159.171 24.1230
159.291 16.9741
159.412 13.2481
159.532 11.0423
159.653 9.61800
159.773 8.63921
160.014 7.40332
160.255 6.67213
160.496 6.19670
160.737 5.86655
161.219 5.44220
161.701 5.18360
162.183 5.01006
162.665 4.88538
163.629 4.71697
164.592 4.60727
165.556 4.53440
165.797 4.52504
166.038 4.52865
166.159 4.54452
166.279 4.58995
166.339 4.64108
166.400 4.73944
166.460 4.95085
166.490 5.14771
166.520 5.45306
166.560 6.04725
166.600 6.44273
166.640 6.04292
166.680 5.44411
166.706 5.17433
166.731 4.98760
166.782 4.76676
166.833 4.65129
166.883 4.58481
166.985 4.51462
167.087 4.47910
167.290 4.44230
167.493 4.42124
168.307 4.37058
169.933 4.29856
173.186 4.17819
176.439 4.06325
179.692 3.94228
181.318 3.87962
182.944 3.81987
184.571 3.77570
186.197 3.78654
187.011 3.84686
187.824 3.99183
188.637 4.31325
189.450 5.04125
189.857 5.73270
190.263 6.86493
190.670 8.83010
191.077 12.5406
191.280 15.6992
191.483 20.4999
191.687 28.2155
191.890 41.5851
192.093 67.3507
192.195 89.9975
192.296 125.612
192.398 185.709
192.500 296.290
192.551 388.419
192.601 523.785
192.652 727.735
192.703 1035.25
192.777 1687.79
192.850 2149.82
192.924 1749.92
192.997 1113.09
193.045 816.043
193.093 611.053
193.189 370.703
193.285 246.693
193.381 176.298
193.477 132.839
193.573 104.285
193.765 70.2733
193.957 51.5231
194.149 40.0725
194.534 27.2990
194.918 20.6485
195.302 16.7348
195.686 14.3444
195.878 13.8143
195.974 14.1679
196.022 14.8967
196.070 16.5568
196.110 18.9352
196.150 20.4741
196.190 18.6467
196.230 15.9785
196.260 14.5966
196.289 13.6622
196.348 12.5601
196.466 11.5338
196.701 10.5836
197.173 9.48963
198.115 8.15822
199.058 7.33633
200.000 6.77726
201.715 6.11843
202.573 5.91139
202.787 5.88570
203.001 5.90143
203.109 5.95387
203.216 6.09718
203.269 6.25278
203.323 6.54167
203.377 7.12824
203.403 7.64409
203.430 8.40260
203.470 10.0297
203.510 11.1116
203.550 10.0140
203.590 8.37056
203.622 7.47759
203.654 6.91428
203.686 6.55543
203.718 6.31876
203.783 6.03761
203.847 5.88379
203.975 5.72417
204.103 5.64043
204.360 5.54381
204.616 5.47900
205.643 5.29217
207.695 5.00193
208.721 4.87280
209.748 4.75205
210.774 4.65942
211.287 4.68906
211.415 4.74587
211.544 4.88827
211.608 5.04297
211.672 5.33982
211.736 5.98934
211.768 6.61156
211.800 7.59902
211.840 9.42575
211.880 10.6431
211.920 9.42528
211.960 7.59740
212.010 6.22186
212.060 5.55400
212.110 5.20706
212.160 5.01107
212.260 4.81497
212.360 4.72939
212.761 4.69189
213.161 4.87089
213.561 5.36518
213.761 5.85825
213.961 6.68249
214.161 8.13649
214.362 10.9197
214.462 13.3121
214.562 16.9729
214.662 22.9005
214.762 33.2477
214.812 41.5284
214.862 53.4271
214.912 71.3169
214.962 99.7469
215.012 148.420
215.037 186.346
215.062 239.627
215.087 316.855
215.112 432.480
215.137 610.345
215.162 884.599
215.196 1433.90
215.230 1820.29
215.264 1488.49
215.298 953.147
215.331 605.281
215.365 405.440
215.398 287.562
215.431 214.170
215.465 165.843
215.498 132.704
215.565 91.4575
215.631 67.7490
215.698 52.9094
215.831 35.9773
215.965 26.9950
216.098 21.6217
216.231 18.1293
216.364 15.7172
216.631 12.6632
216.898 10.8508
217.164 9.67190
217.431 8.85335
217.964 7.80291
218.497 7.16509
219.030 6.73921
219.563 6.43526
220.630 6.02922
221.696 5.76798
222.762 5.58310
223.829 5.44307
225.961 5.23848
228.094 5.08705
229.160 5.02205
229.693 4.99213
230.226 4.96595
230.760 4.95106
231.026 4.95614
231.293 4.98474
231.559 5.07751
231.693 5.18610
231.826 5.39830
231.959 5.86319
232.026 6.31807
232.092 7.10688
232.159 8.62710
232.192 9.95486
232.226 12.0317
232.259 15.4969
232.292 21.7743
232.326 34.3260
232.342 45.3197
232.359 61.4130
232.385 97.4469
232.410 123.075
232.436 101.481
232.461 66.6401
232.482 46.9942
232.503 34.6434
232.524 26.7803
232.544 21.5967
232.586 15.5076
232.628 12.2616
232.669 10.3310
232.711 9.09597
232.794 7.65628
232.878 6.87521
232.961 6.40123
233.127 5.87268
233.294 5.59403
233.460 5.42578
233.793 5.23499
234.127 5.12974
234.460 5.06216
235.126 4.97786
235.792 4.92632
236.458 4.89778
236.791 4.89870
236.957 4.90862
237.124 4.93260
237.291 4.98813
237.374 5.04180
237.457 5.13208
237.540 5.29736
237.624 5.63901
237.665 5.96005
237.707 6.49224
237.748 7.43339
237.790 9.15378
237.830 11.7612
237.870 13.4983
237.910 11.7587
237.950 9.14802
237.979 7.85316
238.007 6.99973
238.036 6.43435
238.065 6.05020
238.122 5.58596
238.179 5.33198
238.236 5.17884
238.294 5.07989
238.408 4.96334
238.522 4.89900
238.637 4.85894
238.866 4.81155
239.324 4.76357
239.781 4.73462
240.697 4.69170
241.613 4.65493
245.275 4.51622
248.938 4.36212
250.769 4.27851
251.227 4.26364
251.684 4.26697
251.913 4.29251
252.142 4.37759
252.257 4.48793
252.314 4.58596
252.371 4.74084
252.428 5.00295
252.486 5.48579
252.514 5.88800
252.543 6.48156
252.571 7.37916
252.600 8.73664
252.640 11.4825
252.680 13.3106
252.720 11.4781
252.760 8.72693
252.792 7.23005
252.824 6.28990
252.857 5.69464
252.889 5.30420
252.953 4.84914
253.018 4.60762
253.082 4.46429
253.146 4.37217
253.275 4.26295
253.532 4.16035
253.790 4.10738
254.819 3.98536
255.849 3.88145
256.879 3.78118
257.394 3.74213
257.909 3.72826
258.423 3.77756
258.938 3.99258
259.196 4.24450
259.453 4.70133
259.711 5.56168
259.968 7.30282
260.097 8.85345
260.225 11.2865
260.354 15.3303
260.418 18.4012
260.483 22.6076
260.547 28.5673
260.611 37.3092
260.676 50.8041
260.740 72.9023
260.772 89.5739
260.805 112.355
260.837 144.438
260.869 191.089
260.901 262.251
260.933 375.724
260.965 565.081
260.998 885.372
261.034 1445.52
261.070 1843.31
261.106 1506.13
261.143 963.210
261.174 640.351
261.206 443.988
261.238 322.292
261.270 244.133
261.333 154.368
261.396 107.451
261.460 79.9342
261.523 62.4751
261.650 42.2946
261.777 31.4524
261.904 24.9222
262.031 20.6543
262.158 17.6946
262.412 13.9300
262.666 11.6870
262.919 10.2229
263.173 9.20294
263.681 7.88884
264.189 7.08627
264.696 6.54798
265.204 6.16507
266.219 5.69232
266.727 5.59529
267.234 5.66426
267.488 5.82250
267.742 6.14581
267.996 6.78438
268.250 8.09537
268.504 11.0825
268.631 14.0783
268.757 19.3917
268.884 29.8883
268.948 39.3031
269.011 54.3552
269.075 80.3230
269.138 129.490
269.170 171.656
269.202 235.147
269.233 333.824
269.265 487.905
269.308 796.255
269.350 1017.59
269.393 834.121
269.435 535.270
269.466 381.320
269.497 279.433
269.528 211.750
269.559 165.626
269.621 109.619
269.683 78.7527
269.745 60.0251
269.807 47.8667
269.931 33.5163
270.055 25.6523
270.179 20.8600
270.304 17.7048
270.428 15.5132
270.676 12.7453
270.924 11.2004
271.048 10.7719
271.172 10.6775
271.234 10.8832
271.296 11.4798
271.358 12.9999
271.389 14.5110
271.420 16.9299
271.460 21.5856
271.500 24.6499
271.540 21.3814
271.580 16.5449
271.620 13.4205
271.660 11.6364
271.700 10.5720
271.740 9.89491
271.819 9.09807
271.899 8.64307
272.058 8.11585
272.218 7.79015
272.536 7.35874
272.855 7.05987
273.493 6.64691
274.130 6.36595
275.405 5.99869
276.680 5.76281
277.955 5.59337
279.230 5.46169
279.868 5.40636
280.505 5.36386
280.824 5.35983
280.983 5.37231
281.143 5.40991
281.302 5.51151
281.382 5.62074
281.461 5.82122
281.541 6.22997
281.581 6.60456
281.621 7.21275
281.661 8.28376
281.700 10.3629
281.720 12.1829
281.740 14.9935
281.760 19.4874
281.780 26.7395
281.805 40.5814
281.830 50.6227
281.855 42.5153
281.880 29.1536
281.895 23.3007
281.910 19.1026
281.940 13.9586
281.970 11.1808
282.000 9.55096
282.030 8.52228
282.060 7.83349
282.120 6.99699
282.180 6.52571
282.240 6.23226
282.360 5.89681
282.480 5.71567
282.600 5.60407
282.840 5.47423
283.080 5.39978
283.320 5.34986
283.800 5.28296
284.760 5.19794
285.720 5.13448
286.680 5.07838
287.640 5.02595
288.120 5.00242
288.600 4.98640
288.840 4.98775
289.080 5.01135
289.200 5.04784
289.320 5.13604
289.380 5.22945
289.440 5.40480
289.500 5.77536
289.530 6.11754
289.560 6.64597
289.600 7.67510
289.640 8.36143
289.680 7.67640
289.720 6.64831
289.749 6.13769
289.778 5.80235
289.835 5.43198
289.892 5.25417
289.950 5.16034
290.065 5.07776
290.180 5.05638
290.409 5.10447
290.639 5.28519
290.754 5.46696
290.869 5.76758
290.984 6.28931
291.099 7.26588
291.214 9.32854
291.271 11.2933
291.328 14.6214
291.386 20.8441
291.415 26.1215
291.443 34.1462
291.472 47.0333
291.501 69.1447
291.515 86.3578
291.529 109.957
291.544 143.120
291.558 188.775
291.571 243.080
291.584 306.117
291.610 389.715
291.623 371.155
291.636 319.633
291.662 206.269
291.682 145.011
291.702 105.359
291.722 79.6146
291.742 62.3850
291.783 41.8733
291.823 30.7695
291.863 24.0999
291.903 19.8060
291.983 14.7680
292.064 12.0272
292.144 10.3615
292.224 9.26716
292.304 8.50551
292.465 7.53377
292.626 6.95290
292.786 6.57326
292.947 6.30867
293.268 5.96798
293.589 5.76036
293.911 5.62130
294.232 5.52173
294.874 5.38809
295.517 5.30155
296.801 5.19305
298.086 5.12464
299.371 5.07528
301.941 5.00479
304.511 4.95394
307.080 4.91535
308.365 4.90150
309.008 4.89735
309.650 4.89723
310.293 4.90663
310.614 4.91984
310.935 4.94662
311.256 5.00583
311.417 5.06391
311.577 5.16570
311.738 5.36626
311.818 5.54761
311.899 5.84333
311.979 6.37071
312.019 6.80285
312.059 7.43818
312.099 8.42345
312.139 10.0319
312.180 12.8302
312.220 17.8139
312.260 25.6046
312.300 30.7805
312.340 25.5857
312.380 17.8155
312.411 13.7670
312.442 11.1626
312.472 9.48024
312.503 8.36039
312.564 7.03835
312.625 6.33053
312.686 5.91235
312.748 5.64618
312.870 5.34028
312.992 5.17811
313.115 5.08184
313.359 4.97757
313.604 4.92456
313.849 4.89339
314.338 4.85867
314.828 4.83936
315.318 4.82640
316.297 4.80842
318.255 4.78332
320.213 4.76285
324.129 4.72670
328.045 4.69362
335.878 4.63218
337.836 4.61773
339.794 4.60449
340.773 4.59944
341.752 4.59876
342.241 4.60420
342.731 4.62510
342.976 4.65506
343.098 4.68389
343.220 4.73336
343.343 4.82801
343.404 4.91093
343.465 5.04168
343.526 5.26363
343.588 5.67928
343.618 6.03200
343.649 6.56264
343.679 7.38542
343.710 8.66141
343.750 11.1205
343.790 12.7554
343.830 11.1142
343.870 8.66116
343.900 7.40141
343.930 6.58716
343.960 6.05701
343.990 5.70186
344.050 5.27926
344.110 5.05193
344.169 4.91678
344.229 4.83058
344.349 4.73095
344.469 4.67778
344.588 4.64598
344.828 4.61105
345.306 4.58164
345.785 4.56835
346.743 4.55384
347.700 4.54397
349.615 4.52895
350.573 4.52823
350.812 4.53310
351.051 4.54832
351.171 4.56777
351.291 4.61245
351.351 4.65908
351.410 4.74603
351.470 4.92919
351.500 5.09799
351.530 5.35830
351.570 5.86670
351.610 6.20554
351.650 5.86624
351.690 5.35723
351.720 5.09922
351.749 4.93074
351.808 4.74623
351.867 4.65752
351.926 4.60935
352.044 4.56195
352.162 4.54015
352.398 4.52064
352.634 4.51173
353.578 4.49678
354.521 4.48817
355.465 4.48132
356.409 4.47686
357.352 4.47979
357.824 4.49098
358.060 4.50384
358.296 4.52816
358.532 4.57944
358.650 4.62820
358.768 4.71129
358.886 4.86910
358.945 5.00649
359.004 5.22142
359.063 5.58385
359.122 6.25454
359.151 6.81689
359.181 7.65309
359.210 8.93069
359.240 10.8785
359.280 14.7425
359.320 17.3194
359.360 14.7431
359.400 10.8787
359.434 8.69278
359.468 7.35908
359.502 6.53075
359.536 5.99861
359.604 5.38945
359.672 5.07361
359.740 4.89028
359.807 4.77523
359.943 4.64429
360.079 4.57537
360.215 4.53448
360.486 4.48978
360.757 4.46646
361.029 4.45213
361.572 4.43478
362.657 4.41497
363.743 4.40055
365.914 4.37470
368.085 4.34849
370.257 4.32014
372.428 4.28796
373.514 4.26981
374.056 4.26038
374.599 4.25151
375.142 4.24628
375.413 4.24851
375.685 4.26049
375.821 4.27464
375.956 4.30004
376.092 4.34708
376.228 4.44016
376.363 4.64685
376.431 4.85121
376.499 5.20873
376.567 5.90527
376.601 6.51960
376.635 7.48928
376.669 9.13310
376.703 12.1559
376.720 14.6758
376.737 18.3576
376.754 23.9263
376.770 32.2512
376.795 50.1862
376.820 63.0810
376.845 52.4095
376.870 35.0283
376.885 27.0457
376.901 21.4810
376.933 14.8214
376.964 11.3272
376.996 9.31675
377.027 8.06535
377.059 7.23616
377.122 6.24157
377.185 5.68712
377.248 5.34554
377.373 4.96075
377.499 4.75705
377.625 4.63458
377.751 4.55401
377.877 4.49757
378.129 4.42414
378.381 4.37854
378.885 4.32413
379.389 4.29137
379.892 4.26815
380.900 4.23447
381.907 4.20853
382.915 4.18735
383.419 4.17978
383.922 4.17923
384.174 4.18766
384.426 4.21775
384.552 4.25778
384.678 4.35174
384.741 4.45145
384.804 4.64053
384.836 4.80307
384.867 5.05010
384.899 5.43790
384.930 6.04779
384.970 7.19681
385.010 7.96054
385.050 7.19234
385.090 6.04465
385.118 5.48384
385.147 5.11041
385.175 4.86167
385.203 4.69242
385.259 4.48631
385.316 4.37289
385.428 4.25964
385.541 4.20682
385.766 4.15890
385.992 4.13651
386.442 4.11252
386.893 4.09673
388.696 4.04655
392.302 3.94135
395.908 3.80930
399.514 3.63232
401.317 3.51821
403.120 3.37991
404.922 3.21044
406.725 3.00483
407.627 2.89159
408.528 2.78229
409.430 2.70646
410.331 2.75479
410.782 2.90392
411.233 3.24554
411.683 3.98682
412.134 5.64160
412.360 7.19796
412.585 9.72429
412.810 14.0588
412.923 17.4212
413.036 22.1024
413.148 28.8379
413.261 38.9076
413.374 54.7327
413.486 81.2619
413.599 129.987
413.655 170.718
413.712 231.511
413.768 327.105
413.824 485.625
413.881 764.901
413.937 1272.33
413.994 2087.87
414.050 2677.08
414.107 2197.22
414.163 1409.15
414.229 825.313
414.296 523.009
414.362 358.188
414.428 260.902
414.495 199.280
414.561 157.938
414.694 107.688
414.826 79.4146
414.959 61.8746
415.224 41.9981
415.489 31.4592
415.754 25.1279
416.020 20.9864
416.285 18.1050
416.815 14.4165
417.346 12.1941
417.876 10.7279
418.406 9.69662
419.467 8.35504
420.528 7.54115
421.058 7.26615
421.589 7.10405
421.854 7.11930
421.987 7.18855
422.119 7.34787
422.252 7.70348
422.318 8.03714
422.384 8.58287
422.451 9.53996
422.517 11.3944
422.550 13.0170
422.583 15.5141
422.617 19.5239
422.650 25.9800
422.690 37.6648
422.730 45.4517
422.770 37.6404
422.810 25.9288
422.846 19.0587
422.882 14.9501
422.918 12.4520
422.953 10.8624
423.025 9.06345
423.096 8.13247
423.167 7.58917
423.239 7.24236
423.382 6.83370
423.524 6.60177
423.667 6.44992
423.953 6.25340
424.524 6.01532
425.095 5.84508
426.237 5.56869
427.379 5.32123
428.521 5.07537
429.092 4.95182
429.664 4.84104
429.949 4.80439
430.235 4.80214
430.520 4.87895
430.806 5.15153
430.949 5.45246
431.091 5.98089
431.234 6.94625
431.377 8.83515
431.520 12.9830
431.591 17.0308
431.662 24.0119
431.698 29.5116
431.734 37.3043
431.769 48.7639
431.805 66.4062
431.841 95.1568
431.859 116.643
431.877 145.398
431.894 185.114
431.912 240.390
431.930 318.651
431.948 428.878
