Sn-120(n,g) ENDF/B-VII.1
67.5179 0.188310
67.5498 0.141478
67.6135 0.0883257
67.6773 0.0605288
67.7410 0.0442285
67.8685 0.0268775
67.9960 0.0183280
68.1235 0.0134984
68.3786 0.00852450
68.8886 0.00482327
69.3986 0.00347972
70.4187 0.00248552
71.4387 0.00211746
75.5189 0.00169600
83.6793 0.00146585
100.000 0.00121866
124.981 0.000985737
137.471 0.000964713
143.716 0.00121057
145.278 0.00149685
146.839 0.00232679
147.620 0.00348500
148.400 0.00674389
148.791 0.0112034
149.181 0.0234785
149.376 0.0398518
149.474 0.0556125
149.571 0.0831779
149.669 0.138185
149.718 0.188859
149.766 0.273387
149.815 0.429644
149.840 0.562429
149.864 0.765786
149.888 1.09745
149.913 1.68294
149.937 2.81744
149.949 3.78112
149.962 5.15534
149.981 8.25430
150.000 10.3053
150.019 8.23823
150.039 5.15666
150.051 3.77294
150.063 2.81211
150.087 1.68069
150.112 1.09651
150.136 0.765437
150.161 0.562366
150.185 0.429725
150.234 0.273581
150.283 0.189079
150.331 0.138403
150.429 0.0833706
150.527 0.0557576
150.624 0.0399825
150.819 0.0235879
151.210 0.0112724
151.600 0.00678893
152.381 0.00350075
153.161 0.00232362
154.722 0.00146564
156.284 0.00115653
162.529 0.000832191
175.019 0.000703934
200.000 0.000604350
241.284 0.000533307
282.568 0.000569523
303.211 0.000672876
313.532 0.000777391
323.853 0.000959751
334.174 0.00132286
344.495 0.00226744
349.655 0.00351576
352.236 0.00474082
354.816 0.00696244
357.396 0.0116981
358.686 0.0164163
359.976 0.0250336
360.621 0.0323108
361.267 0.0434511
361.912 0.0617691
362.557 0.0950703
362.879 0.123048
363.202 0.165615
363.524 0.235028
363.847 0.359677
364.008 0.463088
364.169 0.618537
364.331 0.867749
364.492 1.30397
364.653 2.17462
364.734 2.97652
364.814 4.31450
364.895 6.79327
364.935 8.89924
364.976 12.1268
365.016 17.3961
365.056 26.7129
365.097 44.8136
365.117 60.2773
365.137 82.4900
365.168 131.960
365.200 164.932
365.232 131.971
365.263 82.5038
365.293 52.2154
365.323 34.6984
365.352 24.2775
365.382 17.8001
365.441 10.6162
365.500 6.99977
365.560 4.94628
365.619 3.67486
365.738 2.25363
365.856 1.51998
365.975 1.09358
366.093 0.824264
366.212 0.643582
366.449 0.423478
366.686 0.299823
366.923 0.223469
367.160 0.173085
367.635 0.112791
368.109 0.0794767
368.583 0.0591563
369.058 0.0458607
370.006 0.0300971
370.955 0.0214754
372.852 0.0128787
374.749 0.00892411
376.646 0.00682053
380.440 0.00487084
384.235 0.00418033
388.029 0.00406660
395.618 0.00496500
399.412 0.00605786
403.206 0.00786902
407.001 0.0109727
410.795 0.0167644
412.692 0.0217040
414.589 0.0293077
416.486 0.0418775
418.383 0.0648649
419.332 0.0842681
420.281 0.113932
421.229 0.162590
422.178 0.250687
422.652 0.324354
423.126 0.435968
423.601 0.616831
424.075 0.938540
424.312 1.20294
424.549 1.59650
424.786 2.21963
425.023 3.29054
425.261 5.36601
425.379 7.21956
425.498 10.2063
425.616 15.4590
425.735 25.8463
425.794 35.2025
425.853 50.1455
425.913 75.2185
425.972 118.047
426.036 189.017
426.100 236.271
426.164 188.922
426.228 118.078
426.300 68.5889
426.372 42.8098
426.444 28.7099
426.516 20.4234
426.588 15.1990
426.660 11.7267
426.805 7.55919
426.949 5.26320
427.093 3.87003
427.381 2.34103
427.669 1.56581
427.957 1.12016
428.245 0.840788
428.534 0.654308
429.110 0.428521
429.686 0.302328
430.263 0.224710
430.839 0.173611
431.992 0.112619
433.144 0.0789912
434.297 0.0585025
435.450 0.0451013
437.755 0.0292090
440.060 0.0204997
442.366 0.0152130
444.671 0.0117629
449.282 0.00767854
453.893 0.00544164
463.114 0.00319436
472.336 0.00213916
481.557 0.00155774
500.000 0.000967892
526.235 0.000610334
552.469 0.000445187
578.704 0.000355312
604.939 0.000301932
657.408 0.000250454
709.877 0.000243875
762.347 0.000284748
788.582 0.000336915
814.816 0.000433883
841.051 0.000630153
854.168 0.000810929
867.285 0.00111397
880.403 0.00169071
886.962 0.00220976
893.520 0.00307941
900.079 0.00477131
903.358 0.00634890
906.637 0.00910333
909.917 0.0147693
911.557 0.0202981
913.196 0.0302826
914.836 0.0514770
915.656 0.0725315
916.475 0.110900
916.885 0.143254
917.295 0.192704
917.705 0.273881
918.115 0.421173
918.320 0.544674
918.525 0.732204
918.730 1.03743
918.935 1.58344
919.037 2.03497
919.140 2.71149
919.242 3.79126
919.345 5.66831
919.447 9.37791
919.499 12.7641
919.550 18.3383
919.601 28.4892
919.627 36.9487
919.652 49.6692
919.678 69.8947
919.704 104.311
919.729 167.455
919.755 288.816
919.777 462.489
919.800 577.580
919.823 461.678
919.845 288.826
919.859 212.880
919.873 159.661
919.901 96.2781
919.929 63.1633
919.957 44.2493
919.985 32.5860
920.013 24.9390
920.069 15.9035
920.125 10.9963
920.181 8.04677
920.293 4.83703
920.405 3.22356
920.517 2.30078
920.629 1.72442
920.741 1.34061
920.965 0.877406
921.189 0.619249
921.413 0.460850
921.637 0.356744
922.085 0.232789
922.533 0.164668
922.981 0.123311
923.429 0.0963785
924.325 0.0646952
925.221 0.0476322
927.013 0.0312708
928.805 0.0246513
930.597 0.0222423
934.181 0.0244220
935.973 0.0288361
937.765 0.0366006
939.556 0.0502049
941.348 0.0757718
942.244 0.0975875
943.140 0.131119
944.036 0.186407
944.932 0.287094
945.380 0.371740
945.828 0.500643
946.276 0.710990
946.724 1.08899
946.948 1.40282
947.060 1.61329
947.172 1.87497
947.284 2.20590
947.396 2.63281
947.508 3.19666
947.564 3.54897
947.620 3.96280
947.732 5.04055
947.844 6.62417
947.956 9.08545
948.012 10.8614
948.068 13.2090
948.124 16.3993
948.180 20.8832
948.236 27.4511
948.292 37.5837
948.348 54.2814
948.404 84.2157
948.432 108.531
948.460 143.620
948.488 195.276
948.516 270.800
948.558 433.472
948.600 541.556
948.642 433.018
948.684 270.758
948.734 152.532
948.784 93.2392
948.835 61.7091
948.885 43.4859
948.935 32.1386
948.985 24.6727
949.085 15.7992
949.185 10.9491
949.286 8.02649
949.486 4.83500
949.687 3.22495
949.887 2.30284
950.087 1.72585
950.288 1.34145
950.689 0.876932
951.090 0.617779
951.491 0.458643
951.891 0.353977
952.693 0.229224
953.495 0.160542
954.297 0.118741
955.099 0.0914230
956.702 0.0590612
958.306 0.0413464
959.910 0.0306009
961.513 0.0235916
964.720 0.0152970
967.928 0.0107553
971.135 0.00799634
974.342 0.00619294
980.757 0.00405164
987.171 0.00287345
993.586 0.00215465
1000.00 0.00168312
1008.85 0.00125879
1017.69 0.000983807
1035.38 0.000660588
1053.07 0.000485292
1070.77 0.000380356
1106.15 0.000269475
1141.53 0.000222286
1176.91 0.000213403
1212.29 0.000256938
1229.98 0.000332775
1247.68 0.000552634
1265.37 0.00172361
1269.79 0.00292929
1274.21 0.00635821
1276.42 0.0111371
1278.64 0.0246867
1279.74 0.0434901
1280.29 0.0622473
1280.85 0.0963716
1281.40 0.169062
1281.68 0.241109
1281.95 0.370732
1282.09 0.479681
1282.23 0.643289
1282.37 0.907365
1282.51 1.37459
1282.57 1.75630
1282.64 2.32165
1282.71 3.20985
1282.78 4.72102
1282.85 7.60101
1282.89 10.1737
1282.92 14.1303
1282.95 21.1083
1282.99 33.9632
1283.01 45.7370
1283.02 62.8062
1283.04 89.5948
1283.06 131.888
1283.08 212.576
1283.10 262.965
1283.12 208.679
1283.14 131.891
1283.16 89.5984
1283.18 62.8096
1283.19 45.7401
1283.21 35.0462
1283.24 21.6525
1283.28 14.7420
1283.31 10.5492
1283.34 7.96945
1283.41 4.96358
1283.48 3.38071
1283.55 2.44821
1283.61 1.85371
1283.68 1.45683
1283.81 0.962008
1283.95 0.683825
1284.08 0.509855
1284.21 0.395424
1284.48 0.256984
1284.75 0.180547
1285.28 0.103097
1285.82 0.0665758
1286.35 0.0465696
1287.42 0.0264711
1289.56 0.0119689
1291.69 0.00685510
1295.97 0.00318525
1300.24 0.00190028
1317.34 0.000692747
1351.55 0.000597764
1368.65 0.000870753
1385.75 0.00173896
1394.30 0.00297566
1402.85 0.00651765
1407.12 0.0114702
1409.26 0.0164422
1411.40 0.0255662
1413.54 0.0451977
1414.60 0.0648421
1415.67 0.100748
1416.21 0.131151
1416.74 0.177623
1417.28 0.254206
1417.81 0.393206
1418.08 0.510426
1418.35 0.688240
1418.61 0.978106
1418.88 1.49844
1419.01 1.93174
1419.15 2.57789
1419.28 3.62124
1419.41 5.43366
1419.55 9.07465
1419.61 12.4357
1419.68 17.9450
1419.75 28.2598
1419.78 37.1970
1419.81 50.4967
1419.85 72.9125
1419.88 111.392
1419.91 185.408
1419.93 250.149
1419.95 337.433
1419.97 545.373
1420.00 677.731
1420.03 537.147
1420.05 337.437
1420.07 241.205
1420.09 176.323
1420.11 132.622
1420.13 102.540
1420.16 65.7636
1420.20 45.3875
1420.23 33.0777
1420.27 25.1232
1420.34 15.9477
1420.41 10.9432
1420.48 7.99784
1420.56 6.07491
1420.63 4.78436
1420.77 3.17001
1420.91 2.25796
1421.06 1.68938
1421.20 1.31126
1421.49 0.854382
1421.77 0.601170
1422.06 0.445873
1422.34 0.343823
1422.92 0.222145
1423.49 0.155276
1424.06 0.114633
1424.64 0.0881381
1425.78 0.0567315
1426.93 0.0395826
1429.22 0.0224286
1431.51 0.0144481
1433.80 0.0100987
1438.38 0.00576142
1447.54 0.00265188
1456.71 0.00156146
1475.03 0.000786383
1493.36 0.000523994
1530.01 0.000371035
1566.66 0.000390884
1603.32 0.000558953
1639.97 0.00112361
1658.29 0.00193722
1667.46 0.00275989
1676.62 0.00427657
1685.78 0.00755194
1690.37 0.0108407
1694.95 0.0168774
1697.24 0.0219964
1699.53 0.0298590
1701.82 0.0428417
1704.11 0.0665697
1705.26 0.0866262
1706.40 0.117291
1707.55 0.167715
1708.69 0.259179
1709.26 0.335932
1709.84 0.452574
1710.41 0.642394
1710.98 0.981460
1711.27 1.26271
1711.56 1.68263
1711.84 2.35230
1712.13 3.51656
1712.41 5.82345
1712.56 7.91896
1712.70 11.3705
1712.84 17.6302
1712.92 22.8893
1712.99 30.6736
1713.06 43.2027
1713.13 64.1554
1713.20 102.990
1713.27 176.137
1713.34 282.217
1713.40 353.088
1713.46 282.194
1713.53 176.125
1713.60 103.725
1713.67 65.3354
1713.74 44.1073
1713.81 31.5062
1713.88 23.5245
1713.95 18.1886
1714.09 11.7614
1714.23 8.20537
1714.37 6.04149
1714.65 3.65995
1714.93 2.45018
1715.21 1.75368
1715.49 1.31663
1715.77 1.02549
1716.33 0.671430
1716.89 0.473718
1717.45 0.351853
1718.01 0.271734
1719.12 0.175999
1720.24 0.123220
1721.36 0.0910702
1722.48 0.0700482
1724.72 0.0451381
1726.96 0.0315029
1729.20 0.0232374
1731.43 0.0178514
1735.91 0.0114909
1740.39 0.00802059
1749.34 0.00455516
1758.29 0.00294356
1767.24 0.00206501
1785.15 0.00118747
1820.96 0.000555231
1856.76 0.000330879
1928.38 0.000167267
2000.00 0.000108126
2096.57 7.36880E-05
2193.14 5.79537E-05
2386.28 4.79631E-05
2482.85 5.02408E-05
2579.42 6.02760E-05
2627.70 7.17837E-05
2675.99 9.48137E-05
2700.13 0.000116724
2724.27 0.000157221
2748.42 0.000269571
2760.49 0.000543468
2766.52 0.00147121
2769.54 0.00501106
2771.05 0.0186613
2771.80 0.0697722
2771.99 0.119534
2772.18 0.249265
2772.28 0.413981
2772.37 0.808474
2772.42 1.25417
2772.46 2.18462
2772.49 3.09682
2772.51 4.58342
2772.54 7.43825
2772.56 12.9266
2772.58 20.5318
2772.60 25.8313
2772.62 20.5320
2772.64 12.9268
2772.66 8.90275
2772.67 6.40352
2772.70 3.58339
2772.73 2.24471
2772.77 1.52572
2772.83 0.829357
2772.89 0.518175
2773.01 0.256523
2773.14 0.153051
2773.63 0.0417915
2774.62 0.0111550
2776.60 0.00312145
2780.56 0.00110136
2788.47 0.000702238
2804.29 0.00114727
2820.12 0.00420974
2824.08 0.00739363
2828.03 0.0164467
2830.01 0.0290472
2831.99 0.0646659
2832.98 0.113866
2833.47 0.162814
2833.97 0.251506
2834.46 0.439323
2834.71 0.623329
2834.96 0.952622
2835.08 1.22609
2835.21 1.63651
2835.33 2.29300
2835.45 3.42686
2835.58 5.68769
2835.64 7.75675
2835.70 11.1112
2835.76 17.3073
2835.79 22.5003
2835.82 30.3414
2835.85 42.8774
2835.89 64.3663
2835.92 104.172
2835.95 178.079
2835.97 284.828
2836.00 355.951
2836.03 284.827
2836.05 178.080
2836.07 128.239
2836.09 95.8617
2836.12 57.5778
2836.16 37.2694
2836.19 26.1216
2836.23 19.0862
2836.26 14.6286
2836.33 9.29391
2836.40 6.41040
2836.47 4.68262
2836.61 2.81700
2836.74 1.87283
2836.88 1.33415
2837.02 0.998249
2837.16 0.776186
2837.43 0.506262
2837.71 0.356479
2838.26 0.204059
2838.81 0.131907
2839.36 0.0922303
2840.46 0.0523735
2842.66 0.0235321
2844.87 0.0133399
2849.27 0.00601427
2853.68 0.00343861
2871.30 0.000950426
2888.92 0.000497858
2906.55 0.000350814
2924.17 0.000296254
2941.79 0.000283123
2977.04 0.000333531
2994.66 0.000400235
3012.28 0.000511978
3029.90 0.000704076
3047.53 0.00106264
3056.34 0.00136842
3065.15 0.00183908
3073.96 0.00261743
3082.77 0.00404275
3087.18 0.00524810
3091.58 0.00709483
3095.99 0.0101340
3100.39 0.0156646
3102.60 0.0203154
3104.80 0.0274018
3107.00 0.0389766
3109.21 0.0598033
3110.31 0.0771356
3111.41 0.103232
3112.51 0.145256
3113.06 0.176599
3113.61 0.219191
3114.16 0.279365
3114.44 0.319249
3114.71 0.368098
3114.99 0.429279
3115.26 0.506681
3115.54 0.606931
3115.81 0.739911
3116.09 0.922207
3116.37 1.17910
3116.64 1.55826
3116.92 2.14928
3117.19 3.14244
3117.33 3.90632
3117.47 4.95866
3117.60 6.47470
3117.74 8.69416
3117.88 12.0758
3118.02 17.1570
3118.21 27.4650
3118.40 34.3411
3118.59 27.4607
3118.78 17.1528
3118.96 10.8883
3119.14 7.25833
3119.32 5.09569
3119.50 3.74171
3119.85 2.23469
3120.21 1.47610
3120.57 1.04332
3120.92 0.775814
3121.64 0.475779
3122.35 0.320920
3123.06 0.230857
3123.78 0.173951
3124.49 0.135736
3125.91 0.0892176
3127.34 0.0630693
3128.77 0.0469305
3130.19 0.0362830
3133.04 0.0235354
3135.90 0.0164931
3138.75 0.0121980
3141.60 0.00938788
3147.30 0.00605439
3153.01 0.00422911
3158.71 0.00312228
3164.41 0.00240122
3175.82 0.00154989
3187.23 0.00108573
3198.63 0.000805172
3210.04 0.000622799
3232.85 0.000408015
3255.67 0.000291273
3278.48 0.000220961
3301.29 0.000175481
3346.92 0.000122579
3392.55 9.48433E-05
3483.80 7.13413E-05
3575.06 7.03877E-05
3620.69 7.86863E-05
3666.31 9.81198E-05
3711.94 0.000143752
3757.57 0.000277530
3803.20 0.00100310
3826.01 0.00389800
3831.71 0.00689007
3837.42 0.0153957
3840.27 0.0272290
3843.12 0.0606766
3844.55 0.106893
3845.26 0.152820
3845.97 0.236219
3846.68 0.412475
3847.04 0.585820
3847.40 0.895403
3847.58 1.15302
3847.75 1.53729
3847.93 2.15077
3848.11 3.21901
3848.29 5.33028
3848.38 7.25681
3848.47 10.4376
3848.56 16.2274
3848.60 21.1355
3848.64 28.3671
3848.69 40.1749
3848.73 59.9119
3848.78 97.2813
3848.82 170.076
3848.86 270.904
3848.90 339.963
3848.94 270.901
3848.98 169.855
3849.02 98.4291
3849.06 61.7236
3849.11 41.2022
3849.15 29.4112
3849.20 21.8131
3849.24 16.8741
3849.32 10.9209
3849.41 7.59488
3849.50 5.59785
3849.67 3.38737
3849.84 2.26609
3850.02 1.62111
3850.19 1.21666
3850.36 0.946540
3850.71 0.619561
3851.05 0.436772
3851.75 0.250370
3852.44 0.161987
3853.13 0.113371
3854.52 0.0644084
3857.28 0.0289246
3860.05 0.0163718
3865.59 0.00733814
3871.13 0.00415817
3893.27 0.00107801
3937.57 0.000307341
3981.87 0.000170157
4026.16 0.000131393
4070.46 0.000130422
4092.61 0.000143454
4114.76 0.000172211
4136.90 0.000235873
4159.05 0.000412132
4181.20 0.00132547
4192.27 0.00490912
4197.81 0.0190552
4199.20 0.0335706
4200.58 0.0744257
4201.27 0.130565
4201.96 0.286360
4202.31 0.496446
4202.48 0.700731
4202.66 1.06268
4202.83 1.79803
4202.92 2.49449
4203.00 3.66901
4203.09 5.94556
4203.13 7.93213
4203.18 11.0861
4203.22 16.6726
4203.26 27.1956
4203.28 36.6082
4203.31 50.4556
4203.33 73.7130
4203.35 109.802
4203.37 175.632
4203.40 219.780
4203.43 175.632
4203.45 109.802
4203.48 62.7898
4203.51 38.8007
4203.54 25.5450
4203.57 18.1208
4203.60 13.3410
4203.63 10.2894
4203.70 6.58856
4203.76 4.56711
4203.82 3.34758
4203.94 2.01609
4204.06 1.34476
4204.18 0.960094
4204.43 0.559184
4204.92 0.257417
4205.40 0.147562
4206.38 0.0668541
4207.35 0.0380160
4209.30 0.0171428
4211.25 0.00976290
4219.05 0.00259997
4234.65 0.000831029
4250.25 0.000557199
4265.85 0.000543465
4281.45 0.000683325
4289.25 0.000836896
4297.05 0.00110060
4304.85 0.00160279
4308.75 0.00205435
4312.65 0.00281459
4316.55 0.00431388
4320.45 0.00824851
4324.35 0.0280400
4325.33 0.0479674
4326.30 0.103606
4326.79 0.179610
4327.28 0.388050
4327.52 0.666353
4327.64 0.934331
4327.76 1.39873
4327.89 2.33011
4327.95 3.18790
4328.01 4.61844
4328.07 7.26204
4328.10 9.55269
4328.13 12.9456
4328.16 18.6684
4328.19 28.4315
4328.22 47.1095
4328.24 62.8011
4328.25 86.2996
4328.28 138.518
4328.30 172.565
4328.32 138.519
4328.35 86.3001
4328.38 50.7518
4328.40 32.2395
4328.43 21.5964
4328.45 15.5209
4328.48 11.5226
4328.51 8.95111
4328.56 5.78460
4328.61 4.03422
4328.67 2.96984
4328.77 1.80674
4328.88 1.20908
4328.98 0.868002
4329.19 0.508586
4329.62 0.236231
4330.04 0.136907
4330.88 0.0639265
4331.73 0.0379910
4335.11 0.0135251
4336.80 0.0112798
4338.49 0.0107322
4341.86 0.0127563
4343.55 0.0154390
4345.24 0.0199096
4346.93 0.0275350
4348.62 0.0415934
4349.47 0.0534331
4350.31 0.0714239
4351.16 0.100640
4352.00 0.152634
4352.84 0.259251
4353.27 0.360222
4353.48 0.434397
4353.69 0.534023
4353.90 0.672925
4354.11 0.872450
4354.22 1.00768
4354.32 1.17486
4354.43 1.38910
4354.53 1.66382
4354.64 2.03119
4354.74 2.52634
4354.85 3.22875
4354.96 4.24420
4355.06 5.81003
4355.17 8.30423
4355.27 12.5712
4355.38 19.8932
4355.49 31.9111
4355.60 39.8374
4355.71 31.7945
4355.82 19.8912
4355.90 14.0319
4355.98 10.1445
4356.06 7.56418
4356.14 5.82753
4356.30 3.70000
4356.45 2.54238
4356.61 1.84385
4356.77 1.39780
4357.08 0.880091
4357.40 0.602989
4357.71 0.438897
4358.03 0.333318
4358.34 0.261867
4358.97 0.173741
4359.60 0.123646
4360.23 0.0924841
4360.86 0.0717936
4362.12 0.0468772
4363.37 0.0330376
4364.63 0.0245555
4365.89 0.0189825
4368.41 0.0123411
4370.92 0.00868465
4373.44 0.00645620
4375.95 0.00499701
4380.99 0.00326263
4386.02 0.00230853
4391.05 0.00172696
4396.09 0.00134590
4406.15 0.000892255
4416.22 0.000642219
4426.28 0.000489617
4436.35 0.000389593
4456.48 0.000270794
4476.61 0.000205865
4516.87 0.000142196
4557.13 0.000115258
4597.39 0.000104266
4677.91 0.000107507
4758.43 0.000140430
4798.70 0.000174507
4838.96 0.000231238
4879.22 0.000332364
4919.48 0.000536961
4959.74 0.00106460
4979.87 0.00175691
5000.00 0.00396112
5005.50 0.00579912
5011.01 0.0104324
5013.76 0.0164858
5016.51 0.0330640
5017.89 0.0556265
5019.26 0.118222
5019.95 0.203014
5020.64 0.433730
5020.98 0.737258
5021.16 1.02600
5021.33 1.52513
5021.50 2.50035
5021.59 3.37924
5021.67 4.81085
5021.76 7.36391
5021.80 9.45429
5021.84 12.5382
5021.89 17.3152
5021.93 25.1487
5021.97 38.7735
5022.01 62.6335
5022.06 100.074
5022.10 125.270
5022.14 100.074
5022.19 62.6333
5022.23 38.3584
5022.27 24.6851
5022.32 16.9046
5022.36 12.2794
5022.40 9.22601
5022.45 7.16652
5022.54 4.68463
5022.62 3.27999
5022.71 2.42918
5022.88 1.48379
5023.06 0.997189
5023.23 0.717431
5023.58 0.422401
5024.28 0.198370
5024.98 0.116223
5026.37 0.0559511
5027.77 0.0346159
5030.56 0.0197898
5033.36 0.0153927
5038.94 0.0148868
5044.53 0.0198919
5047.32 0.0249286
5050.11 0.0329394
5052.90 0.0463405
5055.70 0.0708448
5057.09 0.0914476
5058.49 0.122735
5059.88 0.173593
5061.28 0.264443
5061.98 0.339496
5062.68 0.451549
5063.38 0.629799
5064.07 0.938557
5064.77 1.54370
5065.12 2.09090
5065.47 2.98546
5065.82 4.58958
5065.99 5.91506
5066.17 7.87048
5066.34 10.9416
5066.52 16.0054
5066.69 25.0127
5066.87 41.4017
5067.03 66.3769
5067.20 82.9140
5067.37 66.2120
5067.54 41.3978
5067.66 28.7638
5067.78 20.5384
5067.91 15.1685
5068.03 11.5880
5068.28 7.29678
5068.52 4.97667
5068.77 3.59757
5069.02 2.71645
5069.51 1.70116
5070.01 1.16195
5070.50 0.843630
5071.00 0.640012
5071.49 0.502028
5072.48 0.332367
5073.47 0.236229
5074.45 0.176502
5075.44 0.136882
5077.42 0.0892296
5079.40 0.0627827
5081.37 0.0465837
5083.35 0.0359571
5087.30 0.0233090
5091.26 0.0163596
5099.16 0.00937634
5107.07 0.00611552
5114.97 0.00434202
5130.79 0.00261323
5146.60 0.00193168
5162.41 0.00193432
5178.23 0.00415917
5186.13 0.0139996
5188.11 0.0241978
5190.09 0.0530190
5191.08 0.0928267
5192.06 0.203825
5192.56 0.354524
5192.80 0.501951
5193.05 0.764956
5193.30 1.30517
5193.42 1.82184
5193.55 2.70793
5193.67 4.45512
5193.73 6.03495
5193.79 8.56343
5193.85 13.1440
5193.89 16.9067
5193.92 22.4756
5193.95 31.1387
5193.98 45.4269
5194.01 70.4740
5194.04 114.185
5194.07 183.688
5194.10 228.435
5194.13 183.688
5194.16 114.185
5194.18 79.7434
5194.21 56.5266
5194.23 41.5026
5194.25 31.8538
5194.30 20.0425
5194.34 13.6626
5194.39 9.80711
5194.43 7.40929
5194.52 4.64359
5194.61 3.16329
5194.70 2.29847
5194.88 1.36558
5195.07 0.903411
5195.25 0.641503
5195.61 0.371191
5196.33 0.169928
5197.06 0.0971751
5198.50 0.0441143
5199.95 0.0252420
5205.74 0.00676675
5217.32 0.00202598
5240.49 0.000743173
5286.82 0.000324135
5379.47 0.000145424
5564.78 6.42923E-05
5750.09 4.29445E-05
5935.40 3.67401E-05
6120.71 3.94145E-05
6213.36 4.52998E-05
6306.02 5.74657E-05
6398.67 8.45735E-05
6491.33 0.000161657
6583.98 0.000571281
6630.31 0.00219366
6641.89 0.00386794
6653.47 0.00862561
6659.26 0.0152403
6665.05 0.0339354
6667.95 0.0597502
6670.84 0.131878
6672.29 0.230067
6673.02 0.326345
6673.74 0.498221
6674.46 0.852978
6674.83 1.19196
6675.19 1.78087
6675.55 2.94046
6675.73 3.99432
6675.91 5.72660
6676.09 8.85839
6676.18 11.4764
6676.27 15.3502
6676.36 21.5380
6676.45 31.8486
6676.54 50.4354
6676.63 85.7669
6676.72 136.942
6676.80 171.493
6676.88 136.941
6676.97 85.7151
6677.04 55.4633
6677.11 37.3785
6677.19 26.4442
6677.26 19.6003
6677.41 11.8323
6677.55 7.85928
6677.70 5.58068
6677.85 4.16028
6678.14 2.56143
6678.44 1.72995
6678.73 1.24685
6679.32 0.734946
6679.91 0.483526
6680.50 0.342224
6681.67 0.197153
6682.85 0.127971
6684.03 0.0897420
6686.38 0.0511029
6691.08 0.0230120
6695.79 0.0130438
6705.20 0.00586031
6714.61 0.00332915
6752.26 0.000880974
6827.56 0.000300809
6865.21 0.000277275
6902.86 0.000377775
6940.51 0.00109531
6949.92 0.00185231
6959.33 0.00400790
6964.04 0.00700475
6968.74 0.0154668
6971.09 0.0271326
6972.27 0.0387096
6973.45 0.0596691
6974.62 0.103853
6975.21 0.147030
6975.80 0.224012
6976.39 0.382381
6976.68 0.532793
6976.98 0.792654
6977.27 1.29991
6977.42 1.75661
6977.57 2.49976
6977.71 3.82311
6977.79 4.91392
6977.86 6.49919
6977.93 8.98534
6978.01 12.9979
6978.08 20.0589
6978.15 32.4910
6978.23 52.1203
6978.30 64.9673
6978.37 51.8360
6978.45 32.4680
6978.52 20.5710
6978.58 13.7325
6978.65 9.60488
6978.72 7.06284
6978.86 4.21807
6978.99 2.79099
6979.13 1.97228
6979.27 1.46526
6979.54 0.899503
6979.82 0.606370
6980.09 0.436528
6980.64 0.256729
6981.18 0.168797
6981.73 0.119367
6982.82 0.0687429
6983.92 0.0446282
6985.01 0.0313135
6987.20 0.0178643
6991.57 0.00809429
6995.94 0.00463000
7004.69 0.00213627
7013.44 0.00126104
7030.94 0.000644974
7048.43 0.000453300
7065.93 0.000416628
7074.68 0.000451277
7083.43 0.000548696
7092.18 0.000790864
7096.55 0.00104414
7100.93 0.00151593
7105.30 0.00253897
7107.49 0.00356645
7109.67 0.00545123
7111.86 0.00949565
7112.95 0.0135338
7114.05 0.0208935
7115.14 0.0365778
7115.69 0.0521051
7116.23 0.0801113
