Cr-53(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
74413.4 24.8669
74416.6 24.7302
74429.7 24.5961
74455.9 24.5541
74482.0 24.4830
74508.2 24.3584
74612.8 23.4380
74822.0 20.7837
75028.9 18.3075
75235.8 16.3249
75442.7 14.7864
75546.2 14.1501
75597.9 13.8598
75623.8 13.7214
75636.7 13.6556
75643.2 13.6302
75646.4 13.6436
75648.0 13.7306
75648.8 13.9660
75649.6 15.8098
75650.0 18.0680
75650.4 15.8364
75650.8 14.2674
75651.3 13.8856
75652.3 13.6823
75654.2 13.5966
75658.1 13.5529
75665.8 13.5070
75681.1 13.4280
75711.9 13.2773
75773.5 12.9916
75896.7 12.4737
76143.0 11.6121
76389.3 10.9270
76512.4 10.6348
76574.0 10.4985
76604.8 10.4315
76620.2 10.3967
76627.9 10.3796
76631.8 10.3837
76633.7 10.4439
76634.6 10.6408
76635.6 12.6201
76636.0 15.2169
76636.4 12.9675
76637.0 11.1071
76637.7 10.7077
76638.9 10.5015
76641.5 10.4132
76646.6 10.3714
76656.8 10.3387
76677.3 10.2929
76718.2 10.2111
76800.1 10.0583
76963.8 9.78038
77291.3 9.31275
77946.2 8.63064
79256.0 7.87165
79385.9 7.82606
79450.9 7.80490
79483.3 7.79480
79499.6 7.79017
79507.7 7.78919
79511.7 7.79355
79513.8 7.81157
79514.8 7.86213
79515.8 8.42556
79516.1 9.07296
79516.5 8.43025
79517.8 7.83790
79519.1 7.80123
79521.8 7.78804
79527.1 7.78280
79537.7 7.77862
79558.8 7.77211
79601.2 7.75990
79685.9 7.73689
79855.3 7.69588
80194.2 7.63294
80871.9 7.57873
82227.2 7.75213
83582.6 8.37381
84938.0 9.68561
85335.3 10.2626
85534.0 10.5917
85633.3 10.7676
85683.0 10.8637
85707.8 10.9384
85720.3 11.0723
85726.5 11.4163
85729.6 12.1407
85731.1 13.1755
85732.7 15.7471
85733.7 18.7436
85734.6 20.7953
85735.6 18.9294
85736.6 16.0026
85737.5 14.2395
85738.4 13.1938
85740.2 12.1569
85743.7 11.4706
85750.9 11.1630
85765.1 11.0731
85793.6 11.0894
85850.6 11.1881
85964.7 11.4143
86192.7 11.9047
86420.8 12.4376
86534.8 12.7211
86591.8 12.8719
86620.3 12.9589
86634.6 13.0221
86641.7 13.0854
86648.8 13.4280
86650.1 13.2748
86650.7 11.9087
86651.3 12.0261
86652.4 12.5278
86653.6 12.7084
86656.0 12.8460
86660.7 12.9392
86670.1 13.0081
86688.9 13.0801
86726.6 13.1898
86801.9 13.3934
86952.5 13.7987
87253.6 14.6184
87856.0 16.1339
88678.3 17.1079
89089.5 16.8212
89295.0 16.4838
89397.8 16.2736
89449.2 16.1599
89474.9 16.1034
89487.8 16.0834
89494.2 16.1034
89497.4 16.2083
89499.0 16.5091
89499.8 17.1119
89500.6 19.7940
89501.2 23.5362
89501.7 19.7848
89502.3 17.3680
89502.9 16.6624
89504.2 16.2587
89506.7 16.0923
89511.6 16.0296
89521.6 15.9918
89541.4 15.9396
89581.2 15.8392
89660.6 15.6312
89819.5 15.1870
90137.4 14.2223
90773.0 12.2304
91948.8 9.06453
92536.8 7.70836
92830.7 7.00421
92977.7 6.61475
93051.2 6.40129
93087.9 6.28782
93124.7 6.16954
93125.4 6.03072
93126.0 6.11268
93132.8 6.13784
93139.5 6.11615
93153.0 6.07007
93179.9 5.97341
93233.8 5.76250
93341.6 5.23301
93395.5 4.87587
93449.3 4.41770
93476.3 4.15271
93503.2 3.91549
93530.2 3.94095
93543.6 4.30571
93557.1 5.26630
93567.1 6.63184
93577.0 8.69578
93587.0 11.1900
93596.9 13.3188
93616.8 14.3368
93636.6 12.8820
93657.1 11.2935
93677.6 10.1186
93698.1 9.28126
93718.6 8.67044
93759.6 7.85075
93800.5 7.32911
93882.5 6.71283
93964.5 6.40596
94128.4 6.56583
94210.3 7.26376
94292.3 8.75544
94427.0 14.0468
94561.6 21.2832
94696.3 22.8203
94830.9 19.8418
94974.4 16.6240
95117.9 14.3521
95261.4 12.7945
95405.0 11.6891
95692.0 10.2389
95979.0 9.32419
96583.8 8.15463
97188.6 7.43650
97793.4 6.93026
97944.6 6.83045
98095.8 6.75004
98171.4 6.72699
98209.2 6.72608
98247.0 6.74033
98284.8 6.78769
98303.7 6.83840
98322.6 6.92803
98341.5 7.10057
98350.9 7.25144
98360.4 7.48908
98369.8 7.89412
98379.3 8.66568
98384.0 9.33925
98388.7 10.3854
98393.4 12.0918
98398.2 14.9370
98408.4 22.8951
98413.5 19.5928
98418.6 14.3965
98424.7 10.6901
98430.7 8.88980
98436.7 7.96567
98442.8 7.44914
98448.8 7.13744
98454.9 6.93807
98467.0 6.70951
98479.0 6.58981
98491.1 6.51978
98515.3 6.44435
98563.6 6.37921
98611.9 6.34421
98708.6 6.29238
98805.3 6.24656
98998.6 6.16402
99191.9 6.10008
99385.2 6.07744
99578.6 6.17373
99675.2 6.35428
99771.9 6.80870
99820.2 7.29043
99868.5 8.17796
99916.9 9.97496
99941.0 11.5566
99965.2 13.8977
100000 18.7560
100037 22.4448
100073 19.2652
100109 14.1938
100141 11.1665
100173 9.34207
100205 8.22552
100237 7.50989
100301 6.68938
100365 6.25471
100429 5.99270
100493 5.82154
100525 5.75997
100557 5.71872
100573 5.71511
100589 5.74937
100597 5.81038
100605 5.97087
100609 6.15466
100613 6.53166
100617 7.45320
100619 8.44512
100621 10.0931
100623 12.7597
100625 14.5951
100627 12.8793
100629 10.1681
100631 8.53619
100632 7.60472
100636 6.63527
100639 6.20683
100643 5.98523
100650 5.77436
100657 5.67861
100671 5.59065
100685 5.54700
100741 5.45980
100853 5.35432
100965 5.27094
101077 5.19811
101524 4.95316
102419 4.52513
102867 4.31317
103315 4.09503
103762 3.86949
103874 3.81586
103986 3.77550
104042 3.77533
104070 3.79087
104098 3.83111
104126 3.92905
104140 4.02607
104154 4.19147
104168 4.49582
104182 5.12277
104189 5.70209
104196 6.64486
104203 8.25811
104210 11.0251
104217 15.7106
104225 18.9753
104232 16.0770
104240 11.5384
104245 9.28540
104250 7.77214
104256 6.75588
104261 6.06778
104271 5.21116
104282 4.72999
104292 4.43405
104303 4.23864
104324 4.00234
104345 3.86673
104366 3.77973
104408 3.67182
104450 3.60352
104492 3.55290
104576 3.47453
104744 3.34882
104912 3.23423
105249 3.00972
105585 2.79105
105921 2.60915
106258 2.57041
106594 3.02131
106762 3.72418
106930 5.09315
107068 6.99181
107205 9.76536
107480 16.2595
107755 17.9364
108030 15.5030
108100 14.8048
108170 14.1872
108205 13.9540
108223 13.8833
108240 13.8748
108258 13.9930
108275 14.4090
108284 14.8747
108293 15.6976
108302 17.2483
108310 20.1573
108319 24.7115
108327 27.8772
108336 24.9505
108344 20.3944
108352 17.6572
108359 15.9877
108367 14.9459
108374 14.2605
108389 13.4358
108404 12.9615
108419 12.6425
108434 12.4065
108464 12.0616
108494 11.8019
108524 11.5906
108584 11.2633
108643 11.0605
108703 11.0659
108733 11.2303
108763 11.6234
108793 12.4778
108823 14.2798
108849 16.9340
108875 18.7457
108901 16.8705
108926 13.9973
108954 11.9512
108982 10.8222
109011 10.1587
109039 9.73120
109095 9.19944
109151 8.86257
109264 8.40602
109377 8.07122
109602 7.55861
109828 7.16191
110278 6.56820
110729 6.13915
111630 5.55513
112081 5.34719
112307 5.25901
112419 5.22494
112476 5.23665
112490 5.26300
112504 5.33876
112511 5.43480
112518 5.65232
112521 5.87897
112525 6.30233
112528 7.19411
112530 8.04477
112532 9.28241
112534 11.8377
112537 13.5209
112539 11.8973
112541 9.46062
112544 7.75775
112546 6.82926
112551 5.98993
112556 5.65095
112561 5.48645
112571 5.33313
112581 5.26588
112601 5.20657
112621 5.17930
112700 5.13069
112875 5.06893
113050 5.01644
113226 4.96809
113313 4.94505
113357 4.93392
113379 4.93033
113390 4.93835
113395 4.98160
113398 5.12368
113399 5.49651
113400 6.16269
113401 8.26808
113401 11.7994
113402 8.43068
113403 6.00383
113404 5.43919
113405 5.11159
113409 4.98395
113416 4.94066
113429 4.92399
113456 4.91311
113510 4.89871
113618 4.87324
113833 4.82638
114264 4.74451
115127 4.62095
115989 4.54420
116420 4.52210
116635 4.51494
116743 4.51218
116797 4.51130
116824 4.51394
116838 4.53022
116844 4.59413
116848 4.79717
116849 5.27477
116850 5.96613
116851 8.16578
116852 11.9976
116853 8.36056
116854 6.11573
116855 5.33352
116856 4.85569
116860 4.63028
116867 4.55014
116881 4.52420
116909 4.51562
116965 4.51235
117076 4.51103
117300 4.51251
117746 4.52698
117970 4.54142
118193 4.56547
118305 4.58674
118416 4.62937
118472 4.67615
118500 4.71694
118528 4.78312
118556 4.90326
118570 5.00514
118584 5.16008
118598 5.41602
118612 5.87055
118619 6.24263
118626 6.78180
118633 7.58090
118640 8.74544
118650 11.2297
118660 12.9854
118670 11.3853
118680 8.82931
118687 7.65585
118694 6.84917
118707 5.91435
118720 5.44135
118733 5.17934
118746 5.01958
118759 4.91681
118786 4.79888
118812 4.73713
118838 4.70198
118891 4.66741
118996 4.64943
119102 4.65241
119312 4.67609
119523 4.70942
120365 4.90143
121208 5.20410
122050 5.68522
122513 6.07459
122975 6.60528
123438 7.33822
123669 7.79640
123900 8.31380
124034 8.64749
124169 9.05409
124303 9.76853
124370 10.4999
124437 11.8681
124523 15.4133
124608 20.6110
124693 21.9481
124778 18.8727
124866 15.3571
124954 12.6158
125130 8.77764
125283 6.52461
125435 4.95981
125740 3.22605
125960 2.65506
126180 2.37412
126289 2.31019
126399 2.31906
126454 2.38676
126509 2.57685
126537 2.78587
126564 3.17860
126578 3.51253
126592 4.00710
126605 4.76474
126619 5.93148
126655 9.78140
126673 8.24103
126691 5.77833
126711 4.07777
126730 3.19591
126750 2.71774
126770 2.43705
126810 2.14003
126849 1.99240
126928 1.85313
127007 1.80786
127087 1.85224
127166 2.06209
127245 2.63558
127324 4.01608
127372 5.56649
127420 7.85290
127515 13.5258
127610 15.4265
127705 13.5558
127771 12.0097
127836 10.7363
127967 8.99951
128098 7.97187
128228 7.33616
128490 6.65414
128752 6.35416
129013 6.24799
129275 6.29144
129406 6.39756
129536 6.64206
129602 6.88546
129667 7.31700
129733 8.16331
129765 8.89407
129798 9.96471
129848 12.3031
129897 13.9758
129947 12.5427
129996 10.2144
130031 9.05107
130067 8.28265
130137 7.43340
130208 7.03031
130278 6.82106
130419 6.64103
130560 6.58953
130842 6.61385
131124 6.69914
132251 7.18493
133379 7.70440
133943 7.94937
134225 8.06774
134366 8.13035
134436 8.17736
134471 8.25745
134489 8.46417
134498 8.91816
134502 9.60303
134504 10.2901
134506 11.4368
134509 13.5248
134512 14.9398
134514 13.6354
134517 11.6614
134520 9.96841
134524 9.23542
134531 8.66864
134539 8.47098
134546 8.38194
134575 8.28281
134633 8.27677
134692 8.30583
134750 8.35105
134817 8.43536
134851 8.50471
134884 8.61321
134917 8.80570
134934 8.96643
134951 9.20864
134968 9.60342
134984 10.2936
135001 11.6280
135010 12.7709
135018 14.4032
135031 18.0938
135044 20.7250
135057 18.4175
135070 14.6877
135083 12.2627
135096 10.9028
135110 10.1207
135123 9.64459
135149 9.13158
135175 8.88251
135201 8.74525
135227 8.66375
135280 8.57982
135332 8.54369
135384 8.52871
135489 8.52580
135698 8.55537
135908 8.59661
136117 8.64246
136326 8.70466
136431 8.76167
136483 8.81039
136536 8.89095
136588 9.04454
136614 9.18117
136640 9.40039
136666 9.78648
136693 10.5435
136706 11.2216
136719 12.2939
136732 14.0665
136745 17.0168
136760 22.2073
136775 25.8984
136790 22.7249
136804 17.6086
136814 15.1848
136824 13.5331
136844 11.5990
136864 10.6111
136883 10.0560
136903 9.71386
136922 9.49116
136962 9.22717
137001 9.08304
137040 8.99624
137119 8.90094
137198 8.85231
137276 8.82494
137355 8.81816
137394 8.86546
137404 8.91827
137414 9.05381
137419 9.21432
137424 9.56365
137429 10.5207
137431 11.7345
137434 14.2078
137436 17.5352
137438 19.9806
137440 17.8596
137441 14.5639
137443 12.5749
137445 11.3489
137449 10.1622
137452 9.62540
137456 9.35698
137463 9.09925
137470 8.98540
137484 8.88841
137498 8.84797
137555 8.79733
137669 8.76998
137896 8.73884
138350 8.67112
139259 8.45711
140168 8.13328
140622 7.94353
140736 7.90087
140849 7.87436
140906 7.88155
140963 7.93774
140991 8.02007
141020 8.21401
141034 8.41504
141048 8.78413
141055 9.09008
141062 9.53997
141070 10.2187
141077 11.2461
141096 14.7891
141106 13.4293
141116 11.2400
141127 9.65703
141138 8.85537
141150 8.42860
141161 8.18160
141183 7.92465
141206 7.79958
141251 7.67959
141296 7.61773
141387 7.54056
141477 7.48089
141658 7.37257
141748 7.32169
141794 7.30628
141816 7.33593
141828 7.46749
141833 7.81740
141836 8.42846
141837 9.13537
141839 10.5106
141841 13.9258
141843 12.7604
141844 10.6800
141846 8.82155
141848 8.08000
141852 7.59517
141861 7.36597
141878 7.27708
141913 7.23204
141982 7.18333
142121 7.09750
142398 6.92730
142952 6.58743
143506 6.29136
143644 6.24770
143783 6.25498
143852 6.31467
143887 6.38091
143921 6.49792
143956 6.71723
143990 7.17427
144008 7.60053
144025 8.30173
144042 9.52270
144060 11.7125
144077 15.2011
144094 17.6798
144112 15.5158
144129 12.0257
144144 10.0323
144158 8.80398
144172 8.03049
144187 7.53207
144216 6.95632
144245 6.65699
144302 6.37620
144360 6.26159
144453 6.20254
144545 6.21539
144730 6.37864
144915 6.73695
145008 7.01148
145054 7.17752
145100 7.37821
145107 7.48215
145110 7.74938
145112 8.32339
145114 10.8136
145115 14.7235
145116 11.3188
145118 8.61269
145120 8.00772
145123 7.69720
145131 7.60039
145145 7.62262
145175 7.75589
145233 8.08800
145351 8.92576
145468 10.0002
145527 10.6237
145556 10.9553
145571 11.1351
145578 11.2723
145582 11.4941
145584 11.9130
145586 14.2654
145587 17.6046
145588 14.6523
145590 12.3350
145591 11.8215
145595 11.5894
145601 11.5563
145615 11.6750
145641 11.9823
145694 12.6266
145800 13.8617
146150 15.0615
146500 11.6947
146719 9.54201
146828 9.03323
146882 9.16097
146937 9.77159
147064 12.2133
147110 11.2308
147191 8.32297
147248 7.12216
147306 6.66291
147421 7.11024
147650 9.21536
147925 9.58901
148200 8.81479
148334 8.34514
148468 7.82480
148535 7.51949
148603 7.14677
148670 6.67783
148686 6.57985
148703 6.57208
148720 6.87347
148728 7.33238
148737 8.22409
148750 11.1927
148762 15.8425
148769 17.3920
148775 17.6530
148788 15.9050
148803 13.5897
148817 12.0185
148832 10.9882
148846 10.2943
148861 9.79563
148875 9.42559
148904 8.90704
148933 8.55511
148962 8.29682
149021 7.92788
149137 7.45495
149253 7.12628
149485 6.63654
149718 6.25286
150183 5.64348
150299 5.51445
150415 5.39716
150473 5.34786
150531 5.31947
150561 5.33029
150590 5.40001
150604 5.49943
150619 5.72312
150626 5.94517
150633 6.32134
150640 7.02198
150648 8.34228
150654 10.3503
150661 11.7659
150668 10.5275
150674 8.55778
150681 7.31012
150687 6.58106
150693 6.14544
150699 5.87428
150712 5.56343
150724 5.39936
150749 5.23378
150774 5.14853
150824 5.05083
150874 4.98535
150975 4.88203
151075 4.79218
151475 4.48005
152275 3.99051
152675 3.80943
153076 3.68476
153276 3.65810
153376 3.66249
153476 3.68945
153576 3.76144
153626 3.83082
153676 3.94308
153726 4.13405
153776 4.48118
153826 5.17281
153851 5.77260
153876 6.65081
153915 8.60526
153953 10.0188
153992 8.84366
154031 6.90639
154066 5.75259
154100 5.05861
154134 4.63388
154169 4.36476
154238 4.06359
154307 3.91517
154375 3.83703
154444 3.79650
154582 3.77532
154857 3.85167
155133 4.02365
155684 4.62363
155959 5.07286
156028 5.20860
156097 5.36684
156131 5.46917
156166 5.62441
156183 5.76293
156200 6.03494
156209 6.30398
156217 6.80641
156222 7.23982
156226 7.90831
156230 8.98497
156234 10.7488
156240 13.9357
156245 16.1861
156250 14.2197
156255 11.0732
156260 8.90088
156265 7.83145
156270 7.21228
156279 6.56937
156289 6.27856
156298 6.13225
156317 6.00922
156336 5.97724
156374 6.00189
156411 6.06780
156487 6.23904
156563 6.43299
156865 7.33107
157168 8.39700
157470 9.63325
157486 9.70443
157494 9.74101
157498 9.76461
157500 9.79514
157502 10.6912
157503 11.6916
157503 10.7795
157505 9.84013
157507 9.81672
157512 9.82434
157520 9.85780
157537 9.93184
157570 10.0841
157637 10.3969
157770 11.0563
157930 11.9024
158010 12.3256
158090 12.6834
158170 12.7766
158250 11.9426
158330 8.51241
158370 5.63712
158410 3.12734
158430 2.40058
158450 2.09314
158470 2.14626
158490 2.45997
158570 4.63482
158650 6.57670
158730 7.95175
158810 8.92908
158890 9.65145
159050 10.6474
159139 11.0522
159183 11.2730
159205 11.5150
159216 11.9355
159221 12.5530
159224 13.2002
159227 14.2704
159230 16.1099
159233 17.3792
159236 16.2694
159239 14.5189
159243 13.0739
159247 12.4196
159254 11.9129
159270 11.6808
159293 11.6649
159316 11.7243
159340 11.8168
159363 11.9491
159386 12.1635
159409 12.5910
159421 13.0130
159432 13.7721
159444 15.3485
159449 16.7818
159455 18.9283
159463 23.4316
159471 26.6434
159479 23.9448
159487 19.5911
159496 16.4581
159505 14.8271
159514 13.9299
159523 13.4005
159541 12.8479
159559 12.5890
159595 12.3753
159631 12.3031
159704 12.2731
159776 12.2811
160064 12.2804
160640 11.8897
161756 10.4246
162035 10.0257
162313 9.63543
162453 9.44732
162592 9.27055
162662 9.19310
162732 9.13983
162767 9.14038
162801 9.20087
162819 9.29348
162836 9.50122
162845 9.70218
162854 10.0408
162862 10.6477
162871 11.7779
162887 14.6732
162895 13.5547
162903 11.7243
162909 10.8040
162915 10.2040
162926 9.55376
162938 9.23965
162949 9.06625
162972 8.88612
162995 8.79241
163041 8.68281
163088 8.60653
163180 8.48086
163272 8.36848
163364 8.26666
163456 8.18930
163502 8.17860
163548 8.23227
163571 8.32668
163594 8.54512
163606 8.75609
163617 9.10522
163629 9.70753
163640 10.7632
163653 12.5709
163665 13.8601
163678 12.7656
163690 10.9945
163700 10.0339
163709 9.40692
163719 8.99544
163729 8.71861
163748 8.37728
163767 8.18185
163805 7.96731
163843 7.84578
163920 7.69247
163996 7.58032
164149 7.39317
164302 7.22473
164607 6.91185
164913 6.61969
166136 5.59744
167358 4.75330
167969 4.38297
168275 4.20979
168428 4.12933
168504 4.10191
168543 4.12796
168562 4.25334
168571 4.56227
168576 5.06770
168578 5.61416
168581 6.58638
168586 9.21459
168588 8.22045
168590 6.66749
168593 5.40269
168597 4.83114
168603 4.37653
168615 4.13972
168640 4.04088
168690 3.98864
168791 3.92904
168891 3.87803
168941 3.87084
168966 3.94337
168979 4.22635
168985 4.96284
168988 6.21400
168990 7.67688
168991 10.3391
168993 14.3646
168994 17.4215
168996 14.9023
168997 10.9228
168999 8.03221
169000 6.53110
169003 5.17835
169007 4.61962
169010 4.35411
169016 4.10633
169023 3.99937
169049 3.86271
169101 3.79584
169204 3.73042
169411 3.62437
169826 3.42849
170033 3.33538
170240 3.24674
170344 3.20643
170447 3.17553
170499 3.17155
170551 3.19606
170577 3.24212
170603 3.36659
170616 3.51405
170629 3.82723
170635 4.13525
170642 4.66313
170648 5.68573
170651 6.53224
170654 7.74254
170665 12.5299
170670 10.7563
170675 7.81149
170679 6.19886
170683 5.21514
170691 4.18840
170699 3.72009
170707 3.47504
170723 3.24219
170739 3.13835
170771 3.04627
170803 3.00283
170931 2.91476
171187 2.77718
171444 2.62285
171700 2.43314
171923 2.22683
172146 1.99131
172369 1.86762
172481 2.04496
172592 2.70919
172676 3.81921
172759 5.67410
172843 8.13689
172926 10.5185
173093 12.6558
173260 12.2874
173384 11.7049
173508 11.2061
173755 10.5849
174003 10.3287
174250 10.2681
174683 10.3127
175116 10.2775
175548 10.0358
175765 9.85342
175873 9.77897
175927 9.79493
175954 9.91357
175968 10.1918
175974 10.6745
175978 11.2630
175981 12.4767
175986 14.9582
175988 13.8567
175990 12.0478
175993 10.7884
175996 10.2193
176001 9.80063
176012 9.63090
176034 9.61264
176077 9.72115
176099 9.86360
176121 10.1766
176132 10.4828
176143 11.0125
176154 12.0081
176159 12.8418
176165 14.0028
176182 18.6304
176186 18.1671
176191 16.8516
176199 13.8537
176209 11.8129
176218 10.7486
176228 10.1716
176237 9.83394
176256 9.47901
176275 9.30401
176312 9.12821
176350 9.02999
176425 8.89244
176500 8.77610
176650 8.55754
176800 8.35118
176998 8.11484
177196 7.97917
177294 8.00160
177393 8.16116
177492 8.61224
177591 9.70413
177746 12.3475
177824 11.1793
177901 9.29446
177980 8.02047
178058 7.27220
178137 6.80430
178215 6.48353
178372 6.05459
178530 5.76662
178687 5.57204
178844 5.51272
178922 5.59818
179001 5.88285
179040 6.18567
179080 6.70522
179119 7.62398
179158 9.26292
179239 13.9087
179279 12.1209
179319 9.18141
179346 7.76655
179373 6.80083
179426 5.67475
179480 5.08383
179534 4.72961
179641 4.31498
179748 4.05806
179963 3.69809
180177 3.41402
180392 3.16930
180606 2.97266
180713 2.91532
180821 2.94554
180874 3.05614
180928 3.36511
180955 3.70644
180981 4.35159
181008 5.69667
181022 6.91148
181035 8.75175
181054 12.6488
181073 15.5127
181093 13.1710
181112 9.26137
181132 6.58214
181152 5.10985
181173 4.27208
181193 3.76408
181233 3.20639
181274 2.92321
181355 2.65292
181436 2.53270
181760 2.50085
182053 2.85780
182126 3.01296
182200 3.20869
182236 3.33515
182273 3.51069
182291 3.64681
182310 3.87531
182319 4.07303
182328 4.39472
182337 4.99904
182342 5.50912
182346 6.23180
182360 8.93239
182366 7.93822
182373 6.25248
182379 5.29134
182385 4.73280
182396 4.21669
182408 4.02193
182419 3.94605
182442 3.92371
182465 3.96373
182511 4.09934
182557 4.25987
182742 4.96812
183110 6.29358
183659 7.24543
183796 7.33570
183933 7.47313
184001 7.61501
184070 7.87424
184139 8.36644
184207 9.29675
184278 10.8617
184348 11.9754
184399 11.3772
184450 10.1038
184490 9.17063
184553 8.10179
184615 7.41138
184677 6.94550
184740 6.61005
184865 6.14273
184990 5.81926
185114 5.59567
185239 5.52066
185364 5.90099
185427 6.71110
185458 7.56567
185489 9.00972
185562 13.5700
185598 11.8386
185634 9.01975
185672 7.10672
185711 6.08846
185787 5.23976
185940 5.19991
186044 5.89827
186148 7.22231
186355 11.0485
186562 12.7265
186769 11.7617
186945 10.5576
187121 9.52921
187296 8.71690
187472 8.07730
187824 7.14212
188175 6.48495
188527 5.98728
188878 5.58863
189581 4.96871
190284 4.48888
190987 4.10474
191339 3.96128
191514 3.91634
191690 3.90938
191866 3.98311
191954 4.08194
192042 4.26099
192129 4.58672
192217 5.20176
192305 6.43749
192393 9.03146
192466 12.7415
192539 15.4551
192612 13.2748
192684 9.64968
192759 7.17195
192834 5.75752
192908 4.91979
192983 4.38750
193133 3.76283
193282 3.40340
193432 3.15794
193581 2.96914
193881 2.67312
194180 2.43997
194479 2.29991
194628 2.32530
194778 2.53274
194853 2.78817
194928 3.25380
195002 4.11748
195077 5.73111
195219 10.1224
195290 8.63261
195361 6.09486
195435 4.58703
195493 4.12642
195551 4.09398
195668 4.91621
195900 8.34538
196132 10.0187
196364 9.20360
196563 8.11938
196761 7.19565
197159 5.91526
197556 5.11448
197953 4.56576
198350 4.15767
198748 3.84344
198946 3.72637
199046 3.68712
199145 3.67371
199244 3.71384
199294 3.77477
199343 3.88860
199393 4.10042
199443 4.50861
199492 5.35853
199517 6.11361
199542 7.24050
199616 11.5580
199653 10.0336
199689 7.45371
199712 6.25964
199735 5.42092
199782 4.41782
199828 3.88303
199875 3.56406
199921 3.35351
199967 3.20204
200060 2.98894
200153 2.83225
200246 2.69905
200431 2.45224
200617 2.19229
200802 1.88934
200988 1.51417
201081 1.29102
201127 1.17133
201150 1.11905
201162 1.13593
201168 1.28208
201171 1.65214
201174 3.72794
201175 6.73365
201177 4.06214
201180 1.93456
201182 1.43783
201187 1.17449
201198 1.04566
201218 0.953663
201259 0.832235
201341 0.648321
201382 0.605798
201423 0.631327
201464 0.772688
201505 1.10295
201548 1.76789
201592 2.87694
201678 6.38891
201707 7.65454
201789 10.0906
201870 10.3867
201908 10.0285
201985 9.04508
202061 8.12812
202181 7.04565
202302 6.30534
202422 5.78279
202542 5.40117
202662 5.11741
202723 5.00633
202783 4.91748
202843 4.85970
202903 4.86883
202933 4.93971
202963 5.14096
202978 5.36282
202993 5.77324
203008 6.60819
203016 7.34579
203023 8.44422
203045 12.5659
203056 11.1241
203067 8.65845
203077 7.14940
203087 6.26139
203097 5.72417
203107 5.38326
203127 4.99688
203147 4.79488
203186 4.59696
203226 4.50330
203305 4.42289
203384 4.41502
203463 4.47949
203543 4.66731
203622 5.12801
203661 5.57218
203701 6.27038
203806 8.71560
203859 7.78471
203911 6.20263
203968 5.09935
204026 4.51244
204083 4.18237
204140 3.98028
204255 3.74875
204370 3.61688
204484 3.52677
204599 3.45767
204828 3.35125
205287 3.19482
205746 3.07311
206663 2.88259
207122 2.80515
207351 2.76966
207466 2.75367
207523 2.75635
207552 2.80438
207566 2.96628
207573 3.31817
207577 3.80622
207580 4.92965
207585 7.43649
207588 6.64150
207590 5.25147
207593 4.27005
207596 3.72980
207602 3.24411
207613 2.94863
207635 2.81551
207680 2.76121
207769 2.73314
207948 2.70809
208306 2.68291
208485 2.68457
208664 2.70682
208753 2.73316
208843 2.77917
208932 2.86248
208977 2.93087
208999 2.98002
209010 3.02188
209016 3.08311
209019 3.21015
209022 4.44975
209023 5.83722
209023 4.40561
209027 3.11602
209031 3.06421
209038 3.06785
209053 3.11148
209082 3.22770
209111 3.38637
209140 3.60977
209169 3.93659
209199 4.43575
209228 5.23141
209257 6.52661
209323 10.4987
209340 10.1538
209357 9.01118
209390 6.37106
209426 4.59042
209463 3.68828
209499 3.21303
209536 2.94347
209572 2.77845
209608 2.67158
209681 2.54734
209754 2.48045
209827 2.43990
209972 2.39300
210263 2.34472
210554 2.31275
211136 2.26033
211718 2.21429
212882 2.13895
213463 2.11525
213609 2.11444
213754 2.12347
213827 2.14054
213900 2.19004
213936 2.25390
213973 2.40615
213991 2.57363
214009 2.90682
214018 3.20703
214027 3.68592
214036 4.48750
214045 5.83956
214055 8.18643
214065 9.95496
214075 8.59061
214085 6.22543
214095 4.68551
214105 3.81138
214115 3.29798
214124 2.97977
214144 2.62781
214163 2.45184
214202 2.28872
214241 2.21808
214319 2.15947
214396 2.13659
214552 2.12107
214708 2.12049
215019 2.14723
215174 2.18426
215252 2.22246
215291 2.26794
215310 2.34063
215320 2.48221
215325 2.77440
215327 3.29587
215329 4.02295
215330 6.03514
215331 9.17893
215332 5.11749
215334 2.46490
215335 2.12983
215339 2.07887
215346 2.12295
215360 2.17666
215388 2.22484
215444 2.28731
215501 2.35704
215557 2.45423
215613 2.60537
215670 2.86536
215726 3.37105
215754 3.81280
215782 4.47598
215855 6.71239
215873 6.50468
215892 5.82752
215928 4.24938
215972 3.12040
216016 2.61525
216061 2.38452
216105 2.27994
216149 2.24751
216193 2.28524
216215 2.35227
216237 2.50482
216248 2.66196
216259 2.95864
216270 3.65595
216276 4.43299
216281 5.96168
216289 9.16993
216291 8.76585
216293 7.59683
216297 4.86663
216301 3.32401
216304 2.56912
216312 2.00564
216326 1.79944
216356 1.80921
216415 1.87028
216533 1.92197
216768 1.96518
217004 1.99516
217122 2.00892
217181 2.01467
217210 2.01589
217225 2.01600
217233 2.02528
217236 2.07975
217238 2.26326
217239 2.68169
217240 5.22917
217240 8.91881
217241 5.72091
217242 2.81353
217243 2.37005
217245 2.15995
217250 2.07755
217259 2.04870
217277 2.03967
217313 2.03980
217385 2.04759
217528 2.06759
217816 2.11526
218390 2.24822
218965 2.46582
219252 2.63466
219396 2.74889
219468 2.82279
219504 2.87652
219522 2.93132
219531 3.01167
