Pb-206(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
218127 0.00647700
218142 0.0192017
218149 0.0501426
218153 0.103417
218155 0.166750
218157 0.284652
218160 0.594031
218162 0.496425
218163 0.310699
218166 0.131157
218169 0.0664885
218176 0.0264581
218182 0.0142137
218188 0.00899608
218200 0.00473536
218212 0.00310625
218237 0.00186364
218261 0.00141210
218359 0.000992312
218555 0.000991115
218947 0.00135805
219338 0.00209362
219730 0.00350795
219818 0.00396073
219905 0.00446678
219949 0.00473775
219993 0.00501729
220036 0.00530371
220080 0.00559179
220168 0.00615454
220255 0.00665403
220430 0.00722311
220780 0.00605206
221130 0.00386131
221376 0.00274458
221623 0.00199514
221869 0.00149584
222115 0.00115643
222608 0.000747702
223101 0.000525223
223593 0.000392647
224086 0.000308047
225071 0.000211362
226057 0.000161840
227042 0.000135681
228027 0.000127039
228520 0.000138774
228643 0.000150831
228766 0.000181512
228828 0.000219831
228889 0.000314747
228920 0.000427272
228936 0.000525527
228951 0.000680725
228966 0.000946071
228982 0.00145175
228990 0.00189134
228997 0.00257296
229005 0.00368385
229013 0.00553530
229030 0.0132390
229034 0.0136775
229039 0.0124241
229048 0.00809054
229058 0.00453213
229068 0.00274766
229078 0.00182564
229088 0.00131081
229098 0.000993885
229109 0.000788642
229129 0.000550461
229149 0.000422561
229170 0.000347243
229210 0.000267017
229292 0.000208363
229373 0.000191807
229536 0.000196841
229699 0.000232742
229862 0.000319489
229943 0.000406463
230024 0.000562545
230106 0.000883820
230146 0.00118958
230187 0.00171803
230228 0.00274993
230248 0.00368213
230269 0.00519212
230289 0.00789689
230299 0.0101132
230309 0.0133466
230319 0.0183999
230330 0.0267004
230340 0.0411887
230350 0.0669740
230360 0.107701
230370 0.135987
230380 0.109858
230390 0.0689998
230400 0.0427316
230410 0.0280098
230420 0.0194414
230429 0.0141701
230439 0.0107170
230449 0.00839341
230469 0.00554049
230488 0.00392611
230508 0.00293768
230547 0.00183691
230587 0.00127058
230626 0.000942710
230704 0.000598282
230783 0.000430469
230861 0.000336779
231018 0.000241810
231333 0.000174936
231647 0.000155606
232275 0.000157613
232903 0.000191248
233531 0.000276304
233845 0.000363199
234159 0.000521279
234474 0.000852580
234631 0.00117379
234788 0.00173964
234945 0.00287983
235023 0.00394052
235102 0.00572969
235180 0.00910020
235220 0.0120189
235259 0.0165619
235298 0.0241926
235337 0.0381798
235357 0.0498972
235377 0.0671433
235396 0.0933116
235416 0.133115
235443 0.213461
235470 0.268904
235497 0.216705
235524 0.135673
235547 0.0895477
235570 0.0613515
235593 0.0439282
235616 0.0327638
235662 0.0199929
235708 0.0133788
235754 0.00955566
235800 0.00715978
235892 0.00444948
235983 0.00303699
236075 0.00221038
236167 0.00168581
236259 0.00133241
236442 0.000900679
236626 0.000657472
236993 0.000407958
237361 0.000289683
237728 0.000225281
238462 0.000164326
239931 0.000163963
240666 0.000334857
240849 0.000513047
241033 0.00100047
241125 0.00164241
241217 0.00330868
241263 0.00537219
241286 0.00723933
241308 0.0102744
241331 0.0157399
241343 0.0202520
241354 0.0269033
241366 0.0374422
241377 0.0551993
241389 0.0876895
241400 0.151253
241420 0.369593
241425 0.383521
241430 0.349812
241440 0.226459
241449 0.140437
241458 0.0906176
241467 0.0618902
241477 0.0444756
241486 0.0333210
241495 0.0258173
241513 0.0167382
241532 0.0117011
241550 0.00863369
241587 0.00526435
241624 0.00354818
241661 0.00256131
241734 0.00153064
241881 0.000751343
242028 0.000466440
242322 0.000257038
242617 0.000182109
243205 0.000128257
243793 0.000110233
244970 0.000101227
246147 0.000104910
248500 0.000138708
249089 0.000158342
249677 0.000195473
249971 0.000234954
250266 0.000329608
250413 0.000448493
250486 0.000561042
250560 0.000756656
250633 0.00114717
250670 0.00150862
250707 0.00211383
250744 0.00324895
250762 0.00422699
250780 0.00573650
250799 0.00826059
250817 0.0128580
250826 0.0166545
250836 0.0222216
250845 0.0305879
250854 0.0430171
250867 0.0690963
250880 0.0873889
250893 0.0707659
250906 0.0444920
250917 0.0293820
250928 0.0201549
250939 0.0144631
250950 0.0108358
250973 0.00667846
250995 0.00452791
251017 0.00328616
251039 0.00250882
251083 0.00163096
251127 0.00117409
251172 0.000908595
251260 0.000629028
251348 0.000494214
251437 0.000420763
251614 0.000351228
251967 0.000317562
252321 0.000327969
253029 0.000400667
253736 0.000537584
254444 0.000785168
255151 0.00127953
255505 0.00172742
255859 0.00244919
256212 0.00368401
256566 0.00589110
256655 0.00667712
256745 0.00756855
256834 0.00856151
256878 0.00908869
256923 0.00963032
256968 0.0101805
257012 0.0107277
257102 0.0117692
257191 0.0126457
257280 0.0132330
257459 0.0132144
257637 0.0117238
257994 0.00751939
258298 0.00492301
258601 0.00333436
258905 0.00236647
259209 0.00175408
259816 0.00107038
260424 0.000725991
261031 0.000533375
261638 0.000422073
262246 0.000387007
262398 0.000412745
262549 0.000505547
262625 0.000632965
262663 0.000752619
262701 0.000952862
262739 0.00132487
262758 0.00164134
262777 0.00212341
262796 0.00291539
262815 0.00432668
262834 0.00713837
262844 0.00963846
262853 0.0134356
262880 0.0335095
262887 0.0353495
262894 0.0326529
262907 0.0213197
262918 0.0142268
262928 0.00974517
262939 0.00697392
262949 0.00522108
262970 0.00323774
262992 0.00222886
263013 0.00165152
263034 0.00129539
263076 0.000896138
263118 0.000689145
263161 0.000568565
263245 0.000439897
263414 0.000338637
263583 0.000299516
263921 0.000272496
264258 0.000276629
264596 0.000318053
264934 0.000465199
265103 0.000676105
265272 0.00125963
265356 0.00203224
265441 0.00403985
265483 0.00653547
265504 0.00878301
265525 0.0124478
265546 0.0189950
265557 0.0243974
265567 0.0323108
265578 0.0447351
265589 0.0650377
265599 0.101086
265610 0.166225
265620 0.267595
265630 0.341706
265640 0.278910
265650 0.175052
265661 0.103642
265672 0.0656890
265683 0.0445320
265694 0.0319136
265705 0.0238379
265716 0.0184870
265738 0.0120268
265760 0.00843233
265782 0.00625433
265825 0.00384956
265913 0.00192368
266000 0.00118636
266175 0.000627392
266350 0.000421849
266699 0.000269862
267049 0.000216451
267398 0.000195639
267748 0.000196462
267923 0.000210491
268098 0.000251901
268185 0.000302306
268272 0.000414754
268316 0.000530354
268360 0.000745762
268382 0.000929411
268403 0.00120701
268425 0.00164759
268447 0.00237324
268500 0.00570973
268513 0.00599874
268527 0.00553701
268553 0.00365477
268572 0.00257589
268591 0.00186051
268609 0.00139832
268628 0.00109503
268666 0.000741350
268703 0.000557453
268778 0.000386064
268853 0.000315028
269004 0.000268013
269154 0.000269751
269304 0.000303555
269454 0.000386888
269529 0.000468590
269604 0.000618415
269642 0.000755750
269680 0.00101174
269698 0.00125684
269717 0.00171689
269726 0.00213569
269736 0.00283368
269745 0.00411295
269755 0.00661654
269762 0.0102659
269766 0.0122732
269770 0.0135188
269778 0.0118859
269786 0.00804434
269793 0.00540166
269801 0.00397137
269817 0.00274322
269832 0.00236718
269848 0.00231439
269879 0.00267976
269910 0.00358117
269941 0.00535614
269956 0.00686858
269972 0.00916263
269987 0.0128382
270003 0.0191479
270018 0.0308681
270033 0.0536255
270047 0.0859552
270060 0.109115
270073 0.0886085
270087 0.0556938
270096 0.0400898
270104 0.0295596
270122 0.0173668
270140 0.0112318
270158 0.00781487
270175 0.00574390
270193 0.00440266
270228 0.00283986
270264 0.00199757
270299 0.00149501
270370 0.000952140
270441 0.000680304
270511 0.000525620
270653 0.000365380
270794 0.000288815
270936 0.000246974
271219 0.000206838
271784 0.000186726
272350 0.000195006
273482 0.000273046
274048 0.000386064
274190 0.000446441
274331 0.000563796
274473 0.000990024
274543 0.00216869
274561 0.00307811
274579 0.00493251
274588 0.00667693
274596 0.00955323
274605 0.0146970
274614 0.0244293
274630 0.0537605
274634 0.0531651
274638 0.0468604
274646 0.0301162
274654 0.0190145
274661 0.0126625
274669 0.00893659
274676 0.00664106
274691 0.00412777
274706 0.00289596
274736 0.00178375
274767 0.00132392
274827 0.000973907
274887 0.000863525
275007 0.000838700
275128 0.000906490
275369 0.00119417
275609 0.00174974
275850 0.00290703
275971 0.00401148
276091 0.00592396
276211 0.00966951
276272 0.0130540
276332 0.0185835
276392 0.0284908
276422 0.0366433
276452 0.0487324
276482 0.0675943
276512 0.0988536
276542 0.154106
276572 0.254921
276601 0.408882
276630 0.516572
276659 0.417834
276688 0.261962
276714 0.168580
276740 0.113235
276766 0.0799175
276792 0.0589786
276844 0.0354689
276895 0.0235493
276947 0.0167312
276999 0.0125043
277103 0.00776088
277207 0.00531580
277311 0.00390196
277415 0.00302037
277519 0.00244439
277727 0.00181604
277934 0.00168348
278038 0.00188714
278142 0.00258865
278194 0.00344197
278246 0.00522842
278272 0.00690988
278298 0.00968833
278324 0.0146101
278350 0.0235676
278375 0.0374336
278400 0.0473260
278425 0.0385848
278450 0.0244846
278466 0.0181362
278482 0.0137026
278513 0.00847039
278544 0.00575353
278575 0.00420692
278607 0.00325409
278638 0.00262882
278701 0.00188744
278763 0.00148159
278826 0.00123670
278951 0.000971273
279202 0.000790363
279452 0.000809732
279703 0.00101803
279953 0.00166082
280078 0.00244934
280141 0.00313391
280204 0.00420028
280266 0.00597781
280329 0.00921868
280360 0.0119006
280391 0.0158496
280423 0.0218379
280454 0.0310287
280540 0.0677525
280562 0.0666185
280583 0.0584345
280626 0.0372619
280664 0.0240757
280702 0.0161714
280740 0.0114159
280779 0.00842936
280855 0.00511094
280931 0.00343917
281007 0.00248845
281083 0.00190104
281235 0.00124541
281388 0.000910694
281540 0.000721464
281845 0.000544691
282149 0.000517483
282302 0.000559717
282454 0.000665988
282606 0.000905259
282683 0.00113108
282759 0.00150491
282835 0.00218027
282911 0.00356307
282949 0.00485916
282987 0.00702962
283025 0.0109715
283063 0.0187128
283130 0.0473618
283147 0.0501254
283163 0.0463343
283197 0.0301577
283217 0.0217890
283238 0.0159198
283259 0.0119262
283280 0.00918176
283321 0.00585780
283362 0.00404388
283404 0.00296245
283445 0.00227094
283528 0.00147386
283611 0.00105075
283694 0.000799695
283859 0.000528474
284025 0.000391822
284190 0.000312654
284522 0.000227739
285184 0.000158496
285846 0.000129548
287171 0.000104601
288496 9.47225E-05
291145 9.47625E-05
292470 0.000118492
292801 0.000140526
293133 0.000196967
293298 0.000267422
293381 0.000331991
293464 0.000439558
293547 0.000638832
293588 0.000809058
293629 0.00107179
293671 0.00150642
293712 0.00229484
293733 0.00294723
293754 0.00391241
293774 0.00539581
293795 0.00773242
293823 0.0130070
293850 0.0195777
293864 0.0207368
293878 0.0191803
293905 0.0124956
293934 0.00720947
293964 0.00442069
293993 0.00293283
294022 0.00207912
294052 0.00155317
294081 0.00120929
294139 0.000805471
294198 0.000587280
294257 0.000457296
294374 0.000317294
294491 0.000248370
294608 0.000210267
294842 0.000173865
295311 0.000158695
295779 0.000176397
296248 0.000231538
296482 0.000288464
296716 0.000390733
296950 0.000600028
297067 0.000797470
297185 0.00113559
297302 0.00178718
297360 0.00236722
297419 0.00329839
297477 0.00493440
297536 0.00817251
297565 0.0111134
297594 0.0158805
297624 0.0241464
297653 0.0393254
297667 0.0509700
297682 0.0660326
297696 0.0832878
297703 0.0913518
297710 0.0978712
297724 0.102531
297739 0.0940652
297767 0.0610580
297784 0.0447788
297801 0.0332105
297835 0.0195131
297869 0.0125586
297903 0.00870470
297937 0.00637620
297970 0.00488267
298038 0.00317946
298106 0.00233375
298174 0.00198906
298208 0.00202523
298241 0.00233864
298258 0.00271339
298275 0.00338580
298292 0.00464180
298309 0.00706637
298340 0.0143370
298348 0.0141329
298356 0.0125163
298371 0.00824537
298384 0.00570662
298397 0.00412956
298409 0.00313453
298422 0.00249286
298448 0.00174433
298473 0.00134405
298524 0.000939006
298575 0.000737758
298677 0.000533235
298778 0.000425323
298982 0.000308819
299186 0.000246291
299593 0.000182069
300000 0.000151038
300783 0.000124247
301566 0.000113863
303132 0.000110446
304698 0.000127331
305089 0.000143753
305480 0.000187103
305676 0.000243762
305872 0.000392134
306068 0.00103757
306117 0.00156682
306166 0.00270206
306190 0.00382585
306214 0.00580887
306239 0.00971445
306251 0.0130858
306263 0.0180774
306300 0.0396758
306309 0.0390711
306318 0.0342752
306337 0.0218587
306358 0.0122682
306380 0.00745928
306402 0.00491978
306423 0.00347610
306445 0.00258305
306467 0.00200143
306510 0.00131421
306553 0.000942300
306597 0.000719422
306683 0.000477765
306770 0.000356891
306856 0.000288136
307030 0.000217299
307376 0.000165843
307722 0.000149076
309108 0.000145846
310493 0.000175556
311186 0.000211315
311533 0.000249604
311706 0.000310945
311792 0.000489860
311836 0.00114637
311857 0.00357775
311868 0.0120604
311873 0.0380933
311876 0.101655
311878 0.218550
311879 0.608188
311880 1.28690
311881 1.06634
311881 0.683743
311882 0.368960
311883 0.223693
311884 0.0987026
311887 0.0353483
311893 0.0107157
311905 0.00313113
311928 0.00103337
311975 0.000485134
312070 0.000360815
312258 0.000372484
312635 0.000549526
312823 0.000764738
313012 0.00129449
313106 0.00196057
313200 0.00369450
313247 0.00592394
313294 0.0116341
313318 0.0186633
313341 0.0351208
313353 0.0532575
313365 0.0898286
313371 0.123450
313377 0.178420
313383 0.273896
313388 0.441876
313400 0.923809
313406 0.762682
313412 0.482141
313418 0.278669
313425 0.172843
313432 0.115508
313438 0.0824069
313451 0.0475147
313464 0.0308806
313490 0.0162407
313517 0.0102250
313569 0.00551371
313621 0.00381864
313726 0.00283284
313831 0.00298747
313936 0.00395032
313988 0.00488140
314041 0.00634094
314093 0.00871829
314145 0.0128329
314198 0.0205098
314250 0.0356127
314295 0.0570876
314340 0.0727743
314385 0.0594881
314430 0.0374620
314467 0.0249902
314504 0.0172924
314542 0.0124819
314579 0.00937873
314653 0.00581577
314728 0.00396185
314802 0.00288656
314877 0.00221086
315026 0.00144418
315175 0.00104359
315324 0.000809219
315622 0.000562353
315920 0.000445415
316218 0.000385575
316814 0.000348174
317410 0.000387278
317708 0.000447519
318006 0.000564475
318304 0.000811780
318453 0.00104782
318602 0.00145383
318751 0.00223782
318825 0.00293462
318900 0.00405248
318974 0.00600173
319049 0.00981478
319086 0.0132122
319123 0.0185627
319160 0.0274155
319198 0.0423893
319280 0.0876232
319321 0.0722003
319362 0.0455349
319403 0.0281139
319444 0.0183067
319485 0.0126577
319526 0.00921892
319567 0.00699340
319608 0.00548900
319689 0.00364989
319771 0.00261845
319853 0.00198662
320016 0.00128616
320180 0.000928048
320343 0.000721506
320670 0.000505550
320997 0.000401885
321324 0.000345396
321977 0.000292546
323285 0.000283237
323939 0.000360798
324102 0.000436969
324266 0.000636182
324347 0.000887007
324429 0.00150052
324470 0.00220999
324511 0.00373918
324531 0.00527305
324552 0.00802544
324562 0.0102884
324572 0.0136191
324582 0.0187123
324592 0.0267616
324606 0.0453991
324620 0.0703352
324627 0.0759292
324634 0.0712575
324648 0.0465627
324662 0.0273300
324675 0.0169033
324689 0.0112472
324703 0.00798742
324717 0.00594823
324731 0.00460952
324759 0.00303327
324786 0.00217594
324814 0.00166416
324870 0.00110899
324925 0.000832705
324981 0.000677168
325092 0.000522955
325314 0.000471457
325425 0.000652609
325480 0.00113987
325508 0.00197855
325522 0.00294042
325536 0.00478420
325560 0.0102017
325566 0.0100909
325572 0.00892501
325585 0.00582100
325592 0.00430291
325600 0.00324961
325616 0.00203645
325632 0.00142170
325648 0.00108245
325679 0.000743455
325710 0.000588653
325773 0.000455552
325836 0.000401767
326088 0.000348050
326591 0.000376750
327094 0.000618507
327346 0.00146975
327409 0.00224464
327472 0.00413201
327503 0.00630175
327535 0.0109316
327551 0.0155328
327566 0.0236732
327582 0.0398733
327590 0.0544140
327598 0.0766114
327609 0.130255
327620 0.199490
327626 0.213705
327631 0.199019
327642 0.129656
327649 0.0946140
327655 0.0699584
327668 0.0409301
327682 0.0261687
327695 0.0180707
327708 0.0131655
327721 0.0100382
327747 0.00641425
327773 0.00447969
327799 0.00333532
327851 0.00211148
327955 0.00116546
328060 0.000823167
328268 0.000662026
328372 0.000992549
328425 0.00240938
328451 0.00736388
328464 0.0221283
328470 0.0563848
328474 0.112940
328475 0.172005
328477 0.283107
328478 0.456818
328480 0.580492
328482 0.475850
328483 0.298003
328485 0.161115
328487 0.0971863
328491 0.0448211
328495 0.0254237
328499 0.0163570
328515 0.00526167
328547 0.00175410
328611 0.000757239
328739 0.000478244
328995 0.000391363
329507 0.000363204
330531 0.000371610
332580 0.000436674
334628 0.000544187
335652 0.000636224
336164 0.000755692
336292 0.000836103
336420 0.00101019
336484 0.00119396
336548 0.00155648
336580 0.00188530
336612 0.00241793
336644 0.00333467
336676 0.00497345
336740 0.00979768
336772 0.00835711
336804 0.00555214
336825 0.00420648
336846 0.00328148
336888 0.00221719
336930 0.00168477
336972 0.00139116
337056 0.00110390
337140 0.000978138
337476 0.000859218
338148 0.000929173
338820 0.00121637
339156 0.00199213
339324 0.00464771
339366 0.00719293
339408 0.0138692
339429 0.0222741
339450 0.0427291
339460 0.0661081
339471 0.115702
339476 0.164499
339481 0.247662
339486 0.404359
339489 0.534429
339491 0.719271
339500 1.50034
339504 1.24195
339509 0.782869
339512 0.536136
339515 0.381480
339522 0.213715
339528 0.133274
339534 0.0909770
339547 0.0498097
339560 0.0316097
339586 0.0162644
339612 0.0101860
339663 0.00550470
339714 0.00379603
339920 0.00240865
340126 0.00389811
340177 0.00562243
340229 0.0102750
340254 0.0162691
340280 0.0312960
340293 0.0491897
340306 0.0886985
340312 0.129983
340319 0.205414
340325 0.362820
340328 0.507105
340331 0.729535
340336 1.17289
340340 1.49689
340344 1.22305
340349 0.768708
340351 0.557320
340354 0.416154
340360 0.247328
340365 0.160931
340371 0.112981
340382 0.0636040
340392 0.0409694
340414 0.0213339
340436 0.0133724
340480 0.00712032
340524 0.00477271
340611 0.00303989
340699 0.00244618
340874 0.00211937
341049 0.00218834
341225 0.00253550
341400 0.00339537
341487 0.00428347
341575 0.00592810
341663 0.00944174
341706 0.0128485
341750 0.0186448
341803 0.0319262
341890 0.0658493
341934 0.0554139
341977 0.0356132
342010 0.0249986
342043 0.0181247
342076 0.0136899
342109 0.0107569
342175 0.00731184
342241 0.00548908
342373 0.00376510
342505 0.00303543
342769 0.00251748
343032 0.00245705
343296 0.00266304
343560 0.00333525
343692 0.00418721
343757 0.00496895
343823 0.00627846
343889 0.00873490
343922 0.0108688
343955 0.0142038
343988 0.0198560
344021 0.0303639
344038 0.0392831
344054 0.0526872
344071 0.0734594
344087 0.105582
344109 0.167914
344130 0.210706
344152 0.170324
344173 0.107759
344192 0.0716765
344210 0.0498252
344228 0.0363552
344247 0.0277128
344284 0.0178939
344320 0.0128416
344357 0.00994038
344394 0.00815067
344468 0.00618390
344615 0.00477178
344762 0.00460177
344910 0.00524265
344983 0.00603266
345057 0.00746794
345131 0.0103196
345167 0.0128834
345204 0.0170326
345241 0.0243465
345278 0.0388857
345296 0.0520375
345315 0.0731666
345333 0.108968
345351 0.171299
345390 0.350075
345409 0.287420
345429 0.181762
345443 0.127287
345457 0.0916392
345471 0.0683459
345485 0.0528110
345514 0.0342414
345542 0.0242311
345570 0.0182970
345599 0.0145153
345655 0.0101735
345712 0.00788478
345768 0.00654087
345882 0.00512268
346108 0.00408699
346334 0.00377645
346787 0.00372097
347240 0.00390435
348131 0.00450753
349021 0.00536155
349912 0.00725004
350135 0.00859532
350358 0.0116368
350469 0.0149474
350580 0.0216263
350636 0.0278050
350692 0.0379590
350747 0.0558180
350803 0.0883709
350910 0.178155
350964 0.148414
351017 0.0956546
351069 0.0617658
351121 0.0423919
351172 0.0310621
351224 0.0240998
351327 0.0164803
351431 0.0126798
351637 0.00917002
351844 0.00759907
352670 0.00504876
352730 0.00491232
352892 0.00454697
353054 0.00418383
353378 0.00347187
353701 0.00281321
354025 0.00225602
354187 0.00202618
354349 0.00183145
354511 0.00167178
354673 0.00154601
354834 0.00145210
354996 0.00138805
355320 0.00134328
355701 0.00143724
356082 0.00178172
356273 0.00218409
356463 0.00310624
356558 0.00419596
356654 0.00688791
356701 0.0102124
356749 0.0183703
356773 0.0279251
356796 0.0490361
356808 0.0705873
356820 0.110268
356826 0.143762
356832 0.192646
356838 0.268618
356844 0.383461
356860 0.790955
356868 0.649294
356876 0.410511
356882 0.290102
356888 0.209992
356893 0.156898
356899 0.121409
356910 0.0778718
356922 0.0543692
356944 0.0312564
356967 0.0208932
357012 0.0122824
357058 0.00904449
357103 0.00763636
357148 0.00705493
357239 0.00711637
357330 0.00822555
357421 0.0103892
357511 0.0140574
357602 0.0200323
357716 0.0313300
357830 0.0392243
357900 0.0361800
357970 0.0290710
358058 0.0203316
358178 0.0125460
358298 0.00830446
358418 0.00591390
358538 0.00447645
358778 0.00293549
359019 0.00218104
359499 0.00150177
359979 0.00122258
360459 0.00110160
360939 0.00109223
361420 0.00131393
361540 0.00149764
361660 0.00188992
361780 0.00314298
361810 0.00395947
361840 0.00541678
361870 0.00836980
361885 0.0110445
361900 0.0151936
361940 0.0324009
361950 0.0323916
361960 0.0289681
361980 0.0192693
361997 0.0132914
362015 0.00968417
362032 0.00753086
362049 0.00621017
362083 0.00484754
362118 0.00431348
362187 0.00432617
362255 0.00526925
362324 0.00746650
362359 0.00944832
362393 0.0125710
362427 0.0178117
362462 0.0273984
362479 0.0353239
362496 0.0469336
362513 0.0643086
362530 0.0900047
362555 0.142437
362580 0.173222
362630 0.0845616
362648 0.0593472
362666 0.0429568
362685 0.0322530
362703 0.0251115
362739 0.0166739
362776 0.0123858
362812 0.0104046
362849 0.0105422
362867 0.0119617
362885 0.0154769
362895 0.0189257
362904 0.0245790
362913 0.0344680
362922 0.0528959
362931 0.0878298
362940 0.138032
362945 0.151687
362949 0.144430
362958 0.0953742
362967 0.0585196
362975 0.0377973
362984 0.0262393
362992 0.0194603
363009 0.0122219
363026 0.00873429
363060 0.00553566
363094 0.00411284
363162 0.00282528
363229 0.00222702
363365 0.00165862
363501 0.00140760
363772 0.00144362
363907 0.00245087
363941 0.00337679
363975 0.00552373
363992 0.00783518
364009 0.0123332
364026 0.0227718
364034 0.0338040
364043 0.0536365
364051 0.0911039
364060 0.142249
364064 0.154339
364069 0.145302
364077 0.0949040
364083 0.0645404
364090 0.0450059
364096 0.0325579
364102 0.0244480
364114 0.0151009
364126 0.0103172
364151 0.00582730
364175 0.00388648
364224 0.00229052
364273 0.00166295
364371 0.00117069
364469 0.000978171
364665 0.000818201
364861 0.000747152
365645 0.000640065
367212 0.000586664
368780 0.000633800
369171 0.000695430
369563 0.000863509
369955 0.00168928
370053 0.00247867
370151 0.00452731
370200 0.00707612
370249 0.0131657
370274 0.0199682
370298 0.0339571
370310 0.0471495
370323 0.0689833
370335 0.107823
370347 0.179437
370359 0.287125
370370 0.357557
370382 0.285195
370393 0.178714
370403 0.117300
370413 0.0804298
370423 0.0575279
370433 0.0430004
370453 0.0263922
370473 0.0178241
370513 0.00979682
370552 0.00631572
370632 0.00347383
370712 0.00241657
370871 0.00205983
370950 0.00334724
370990 0.00662014
371010 0.0118367
371020 0.0173225
371030 0.0271065
371050 0.0601610
371055 0.0600475
371060 0.0533584
371070 0.0344287
371081 0.0204978
371092 0.0131246
371103 0.00905046
371114 0.00668189
371135 0.00419372
371157 0.00300797
371200 0.00194816
371244 0.00149928
371330 0.00112364
371417 0.000967104
371763 0.000777934
372456 0.000734816
373842 0.000863812
374535 0.00102722
375228 0.00139095
375575 0.00181082
375748 0.00218795
375921 0.00281574
376094 0.00399947
376181 0.00503712
376268 0.00668885
376354 0.00954892
376441 0.0151061
376484 0.0200254
376527 0.0277662
376571 0.0405426
376614 0.0621563
376710 0.130154
376758 0.109039
376806 0.0693527
376836 0.0512554
376866 0.0385792
376925 0.0235459
376985 0.0157576
377044 0.0113609
377103 0.00866944
377163 0.00692304
377282 0.00488528
377401 0.00380169
377519 0.00316986
377757 0.00252748
378233 0.00215538
378708 0.00219031
379659 0.00274795
380610 0.00385215
381168 0.00479617
381725 0.00594445
382004 0.00656330
382143 0.00687530
382283 0.00718640
382422 0.00749744
382561 0.00781228
382840 0.00850775
383082 0.00938490
383325 0.0112079
383446 0.0131555
383567 0.0169743
383688 0.0256567
383749 0.0342974
383809 0.0485604
383950 0.0927112
384021 0.0769464
384091 0.0505922
384145 0.0365752
384199 0.0275171
384306 0.0177414
384414 0.0130884
384521 0.0105897
384736 0.00848305
384844 0.00879935
384898 0.00987619
384951 0.0126461
385030 0.0205399
385070 0.0186808
385109 0.0138958
385162 0.00963950
385215 0.00761706
385321 0.00592584
385534 0.00475955
385959 0.00396083
386172 0.00392359
386385 0.00442295
386491 0.00528360
386597 0.00758818
386651 0.0103438
386677 0.0127162
386704 0.0163653
386730 0.0223952
386757 0.0331822
386783 0.0545098
386797 0.0730089
386810 0.0999373
386830 0.159211
386850 0.201566
386870 0.164358
386890 0.104173
386913 0.0604476
386937 0.0380923
386960 0.0260934
386983 0.0191174
387030 0.0118770
387076 0.00843566
387123 0.00653417
387170 0.00537634
387263 0.00408347
387449 0.00299467
387635 0.00252601
388008 0.00208497
388380 0.00185898
389870 0.00154381
391360 0.00171948
392850 0.00247442
393950 0.00331801
394225 0.00346068
394363 0.00350587
394500 0.00353060
394638 0.00353354
394775 0.00351432
395050 0.00341283
396150 0.00254478
397250 0.00180098
397820 0.00162112
398390 0.00170245
398675 0.00200511
398818 0.00233539
398960 0.00293597
399103 0.00414471
399174 0.00524695
399245 0.00704783
399317 0.0102717
399388 0.0168016
399424 0.0228520
399459 0.0327631
399495 0.0500729
399530 0.0814417
399600 0.168443
399635 0.139243
399670 0.0880228
399711 0.0499029
399752 0.0306902
399794 0.0205120
399835 0.0146527
399876 0.0110213
399917 0.00863170
400000 0.00579678
400115 0.00383241
400230 0.00281988
400459 0.00185366
400689 0.00141771
400918 0.00118114
401378 0.000942476
401837 0.000832945
402755 0.000799928
402985 0.000851712
403214 0.000994994
403444 0.00152114
403501 0.00187179
403559 0.00248804
403616 0.00368596
403645 0.00471944
403673 0.00624696
403760 0.0134542
403782 0.0135415
403803 0.0121505
403847 0.00805627
403878 0.00580439
403910 0.00432503
403973 0.00272589
404035 0.00198225
404098 0.00159419
404224 0.00123856
404350 0.00110421
404601 0.00106657
404853 0.00119757
405104 0.00155531
405230 0.00191381
405356 0.00254468
405481 0.00379911
405544 0.00494783
405607 0.00684760
405670 0.0103305
405701 0.0132573
405733 0.0176962
405764 0.0248720
405796 0.0372895
405827 0.0607796
405843 0.0803350
405858 0.108155
405910 0.222559
405936 0.182805
405962 0.115251
405982 0.0780239
406003 0.0546416
406023 0.0398216
406044 0.0301152
406085 0.0188585
406126 0.0129443
406167 0.00949968
406208 0.00733424
406290 0.00489015
406372 0.00363712
406454 0.00293717
406618 0.00232351
406782 0.00233137
406946 0.00316664
407028 0.00441077
407110 0.00752054
407151 0.0110618
407192 0.0184530
407212 0.0254904
407233 0.0374300
407253 0.0592871
407274 0.101475
407310 0.210597
407328 0.174219
407346 0.110235
407364 0.0682078
407382 0.0445451
407400 0.0309233
407418 0.0226579
407453 0.0136613
407489 0.00924733
407525 0.00677624
407561 0.00527620
407632 0.00365998
407775 0.00285956
407846 0.00413933
407882 0.00730093
407900 0.0118390
407909 0.0161451
407918 0.0230904
407940 0.0504141
407946 0.0503097
407951 0.0447610
407962 0.0290793
407979 0.0146323
407996 0.00856858
408012 0.00575450
408029 0.00426289
408062 0.00282338
408096 0.00217061
408163 0.00159405
408229 0.00133936
408363 0.00110495
408497 0.000993481
409031 0.000841894
410100 0.000843263
411168 0.000989772
411703 0.00120774
411836 0.00134943
411970 0.00164997
412103 0.00258604
412137 0.00315348
412170 0.00408263
412204 0.00571371
412237 0.00872384
412268 0.0135948
412300 0.0182495
412316 0.0181918
412332 0.0162363
412363 0.0107991
412402 0.00641543
412441 0.00428831
412480 0.00320423
