Pt-196(n,tot) JEFF-3.2
0.364804 11.4823
0.375595 11.4800
0.397177 11.4757
0.440341 11.4680
0.500000 11.4591
0.547723 11.4529
0.681290 11.4391
0.750000 11.4334
0.847429 11.4265
1.00000 11.4175
1.31113 11.4039
1.50000 11.3975
1.63086 11.3936
2.00000 11.3843
2.02856 11.3837
2.09040 11.3824
2.15223 11.3811
2.27590 11.3786
2.52324 11.3740
2.75000 11.3702
3.13856 11.3644
3.50000 11.3595
3.90392 11.3545
4.85594 11.3442
5.00000 11.3427
5.52005 11.3378
6.04010 11.3331
7.50000 11.3210
7.51304 11.3209
7.55189 11.3206
7.59075 11.3203
7.66847 11.3197
7.82391 11.3185
8.13478 11.3162
8.75652 11.3116
10.0000 11.3029
11.6241 11.2925
14.4225 11.2777
14.4587 11.2776
14.5689 11.2772
14.6791 11.2768
14.8994 11.2761
15.3402 11.2752
16.2216 11.2765
16.6624 11.2806
17.1031 11.2902
17.5439 11.3139
17.7642 11.3386
17.9846 11.3844
18.1997 11.4783
18.3072 11.5683
18.4148 11.7241
18.5224 12.0287
18.5761 12.3028
18.6299 12.7482
18.6837 13.5392
18.7106 14.1839
18.7375 15.1301
18.7643 16.5869
18.7912 18.9548
18.8181 23.0244
18.8450 30.1997
18.8725 41.5913
18.9000 49.2029
18.9275 41.6351
18.9550 30.2542
18.9877 21.9938
19.0203 17.8279
19.0530 15.6082
19.0856 14.3237
19.1183 13.5240
19.1509 12.9962
19.2163 12.3679
19.2816 12.0242
19.3469 11.8164
19.4775 11.5889
19.6081 11.4736
19.7388 11.4071
20.0000 11.3369
20.2963 11.2988
20.5926 11.2779
21.1852 11.2560
21.7777 11.2443
22.3703 11.2365
23.6527 11.2247
24.9352 11.2157
27.5000 11.2002
27.8255 11.1983
28.6737 11.1936
29.5219 11.1890
31.2182 11.1799
34.6110 11.1624
35.0000 11.1604
36.0064 11.1553
37.0128 11.1503
39.0256 11.1404
43.0512 11.1210
50.0000 11.0887
53.5496 11.0726
61.7748 11.0366
70.0000 11.0019
75.0000 10.9813
82.8512 10.9499
100.000 10.8836
128.186 10.7792
150.000 10.6988
159.445 10.6632
179.723 10.5825
200.000 10.4913
223.346 10.3597
235.019 10.2737
246.692 10.1628
251.647 10.1041
263.735 9.91123
269.779 9.77114
275.823 9.57791
281.868 9.29044
284.890 9.08538
287.912 8.81153
290.934 8.42713
292.445 8.17065
293.956 7.85095
295.467 7.44406
296.978 6.91787
297.734 6.60028
298.489 6.24778
299.245 5.88152
300.000 5.58507
300.412 5.54320
300.823 5.72863
301.235 6.43342
301.647 8.41044
301.750 9.30279
301.801 9.84297
301.852 10.4575
301.904 11.1607
301.955 11.9642
302.007 12.8880
302.058 13.9493
302.110 15.1772
302.161 16.5976
302.213 18.2536
302.264 20.1854
302.367 25.1401
302.470 32.1462
302.573 42.3507
302.676 57.7800
302.779 82.2609
302.881 123.655
302.933 155.615
302.984 199.983
303.036 263.847
303.087 359.013
303.139 508.101
303.190 753.476
303.242 1181.62
303.293 1945.45
303.347 3213.82
303.400 4154.18
303.454 3437.91
303.508 2219.60
303.554 1511.51
303.599 1069.35
303.644 790.117
303.690 606.974
303.781 392.900
303.871 278.458
303.962 210.347
304.053 166.473
304.235 114.989
304.416 86.8031
304.598 69.5282
304.779 58.0747
304.961 50.0297
305.324 39.6334
305.687 33.3199
306.051 29.1354
306.414 26.1846
307.140 22.3357
307.867 19.9609
308.593 18.3613
309.320 17.2157
310.772 15.6912
312.225 14.7271
313.678 14.0642
315.131 13.5810
318.037 12.9243
320.943 12.4989
323.848 12.2004
326.754 11.9791
332.566 11.6718
338.377 11.4671
344.189 11.3198
350.000 11.2077
362.939 11.0311
375.877 10.9101
401.754 10.7439
438.254 10.5761
474.754 10.4171
500.000 10.2744
516.371 10.1357
524.556 10.0355
532.742 9.89432
536.834 9.79793
540.927 9.67348
545.020 9.50533
549.112 9.26377
551.159 9.09797
553.205 8.88487
555.251 8.60087
557.298 8.20475
558.321 7.94296
559.344 7.62060
560.367 7.21935
561.390 6.72395
561.902 6.44600
562.414 6.17082
562.925 5.96260
563.437 6.01900
563.693 6.31575
563.948 7.02385
564.204 8.57410
564.332 9.94320
564.396 10.8666
564.460 12.0024
564.524 13.4126
564.588 15.1711
564.620 16.2152
564.652 17.3900
564.684 18.7153
564.716 20.2099
564.780 23.8489
564.844 28.5974
564.908 34.9186
564.972 43.4767
565.036 55.3814
565.099 72.3733
565.163 97.5766
565.227 136.493
565.291 200.091
565.355 310.654
565.387 397.351
565.419 517.437
565.451 686.636
565.483 922.273
565.542 1546.55
565.600 2028.59
565.659 1703.54
565.717 1117.05
565.784 679.359
565.851 444.775
565.918 313.676
565.985 234.869
566.052 184.048
566.119 149.518
566.253 106.770
566.387 82.1797
566.521 66.6488
566.788 48.6338
567.056 38.7987
567.324 32.7443
567.592 28.6968
567.860 25.8261
568.395 22.0621
568.931 19.7296
569.467 18.1550
570.002 17.0262
571.074 15.5228
572.145 14.5720
573.217 13.9185
574.288 13.4425
576.431 12.7964
578.573 12.3785
580.716 12.0861
582.859 11.8697
587.144 11.5701
591.429 11.3717
595.715 11.2296
600.000 11.1220
607.727 10.9803
615.454 10.8778
623.181 10.7971
630.908 10.7279
638.635 10.6616
642.498 10.6258
646.362 10.5843
650.225 10.5304
652.157 10.4941
654.088 10.4459
655.054 10.4147
656.020 10.3761
656.986 10.3271
657.952 10.2626
658.435 10.2225
658.918 10.1761
659.401 10.1240
659.884 10.0724
660.125 10.0541
660.367 10.0523
660.608 10.0910
660.850 10.2323
660.970 10.3892
661.091 10.6640
661.212 11.1609
661.332 12.1137
661.453 14.1241
661.514 15.9964
661.574 19.0584
661.634 24.4403
661.695 34.7606
661.725 43.6337
661.755 57.0307
661.785 77.7966
661.815 109.972
661.837 141.486
661.858 178.807
661.900 232.207
661.942 197.079
661.985 132.878
662.020 94.9724
662.056 70.9475
662.091 55.5842
662.127 45.4030
662.197 33.3446
662.268 26.8155
662.339 22.8763
662.410 20.3150
662.552 17.2653
662.693 15.5667
662.835 14.5098
662.977 13.7995
663.118 13.2944
663.402 12.6315
663.685 12.2210
663.969 11.9443
664.252 11.7463
664.819 11.4832
665.386 11.3171
665.952 11.2030
666.519 11.1199
667.653 11.0065
668.786 10.9325
669.920 10.8800
671.053 10.8406
673.320 10.7844
675.587 10.7456
680.121 10.6932
684.656 10.6576
689.190 10.6305
698.258 10.5895
716.395 10.5312
734.531 10.4872
800.898 10.3702
867.266 10.2807
1000.00 10.1273
1136.46 9.97669
1245.33 9.85063
1354.20 9.71389
1413.59 9.63516
1487.30 9.54269
1524.15 9.51116
1561.00 9.51518
1579.42 9.54878
1597.85 9.62749
1616.27 9.79517
1634.70 10.1578
1643.91 10.4910
1653.13 11.0240
1662.34 11.9302
1671.55 13.6144
1676.16 15.0411
1680.76 17.2142
1685.37 20.7430
1689.98 27.0068
1692.28 32.1277
1694.58 39.6982
1696.89 51.5519
1699.19 71.5946
1701.49 109.367
1702.64 142.112
1703.79 193.203
1704.95 278.905
1706.10 436.246
1706.67 567.336
1707.25 760.937
1707.83 1054.14
1708.40 1497.40
1709.20 2388.41
1710.00 2979.85
1710.81 2382.70
1711.61 1490.82
1712.34 960.958
1713.07 648.207
1713.80 460.130
1714.53 341.675
1715.99 208.933
1717.45 141.432
1718.91 102.793
1720.37 78.7538
1723.29 51.6908
1726.21 37.6310
1729.12 29.3993
1732.04 24.1582
1734.96 20.6069
1740.80 16.2049
1746.64 13.6373
1752.48 11.9565
1758.31 10.7412
1770.22 8.88873
1776.18 8.03706
1782.13 7.09747
1788.09 5.93509
1791.06 5.21590
1794.04 4.39020
1795.53 3.95781
1797.02 3.56285
1798.51 3.32663
1800.00 3.59041
1800.74 4.18417
1801.11 4.70054
1801.49 5.43773
1801.86 6.48289
1802.23 7.96499
1802.60 10.0799
1802.97 13.1342
1803.35 17.6389
1803.72 24.4110
1804.09 34.9499
1804.46 52.0575
1804.83 81.3840
1805.21 135.251
1805.39 179.252
1805.58 242.495
1805.76 334.706
1805.95 468.809
1806.27 809.909
1806.58 1103.07
1806.90 964.752
1807.22 652.066
1807.60 403.186
1807.97 268.968
1808.35 193.628
1808.73 148.093
1809.10 118.459
1809.48 98.1718
1810.23 72.7117
1810.99 57.8055
1811.74 48.2159
1813.25 36.8343
1814.75 30.4366
1816.26 26.3930
1817.76 23.6267
1819.27 21.6235
1822.28 18.9261
1825.29 17.1994
1828.31 15.9998
1831.32 15.1171
1837.34 13.9016
1843.37 13.1000
1855.42 12.0960
1867.46 11.4813
1879.51 11.0578
1903.61 10.4942
1927.71 10.1156
1951.81 9.82420
2000.00 9.34552
2051.61 8.83073
2077.41 8.51541
2103.21 8.10809
2129.01 7.51645
2141.91 7.08855
2154.82 6.49736
2161.27 6.10481
2167.72 5.61447
2174.17 4.98508
2180.62 4.15452
2183.84 3.63849
2187.07 3.04496
2190.29 2.38499
2193.52 1.74256
2195.13 1.51994
2195.94 1.47433
2196.75 1.50461
2197.55 1.65082
2197.96 1.78545
2198.36 1.97466
2198.76 2.23208
2199.16 2.57514
2199.57 3.02638
2199.97 3.61519
2200.37 4.38251
2200.78 5.37644
2201.18 6.66872
2201.58 8.35560
2201.99 10.5714
2202.39 13.5073
2202.79 17.4409
2203.20 22.7849
2203.60 30.1913
2204.00 40.6185
2204.41 55.6988
2204.81 78.1619
2205.21 112.792
2205.61 168.246
2206.02 260.268
2206.42 414.975
2206.93 729.082
2207.43 1004.69
2207.94 883.175
2208.45 599.867
2208.82 445.690
2209.18 339.441
2209.55 266.556
2209.92 215.498
2210.65 151.363
2211.38 114.484
2212.11 91.2652
2212.85 75.6702
2214.31 56.4446
2215.78 45.3281
2217.24 38.2119
2218.71 33.3195
2220.17 29.7742
2223.10 25.0169
2226.03 21.9956
2228.96 19.9184
2231.89 18.4070
2237.75 16.3599
2243.61 15.0393
2249.47 14.1158
2255.33 13.4321
2267.05 12.4819
2278.77 11.8449
2290.49 11.3803
2302.21 11.0193
2325.65 10.4715
2349.09 10.0322
2360.81 9.81477
2366.67 9.69544
2372.53 9.55858
2378.39 9.38509
2381.32 9.27126
2384.25 9.12295
2385.72 9.02781
2387.18 8.91088
2388.65 8.76185
2390.11 8.56338
2390.84 8.43696
2391.58 8.28626
2392.31 8.10582
2393.04 7.89674
2393.41 7.78844
2393.77 7.69385
2394.14 7.64863
2394.51 7.75064
2394.87 8.30191
2395.06 9.01596
2395.24 10.4276
2395.42 13.3804
2395.51 16.0612
2395.60 20.2176
2395.70 27.0973
2395.74 32.1967
2395.79 38.8184
2395.83 47.9289
2395.88 60.3757
2395.93 77.4899
2395.97 100.289
2396.02 132.545
2396.07 171.830
2396.16 233.085
2396.21 230.064
2396.26 205.464
2396.35 143.042
2396.42 108.574
2396.49 84.6636
2396.56 68.2181
2396.63 56.8139
2396.76 42.3043
2396.90 33.8996
2397.04 28.5922
2397.18 25.0101
2397.45 20.5804
2397.72 18.0079
2398.00 16.3553
2398.27 15.2158
2398.55 14.3879
2399.09 13.2715
2399.64 12.5609
2400.19 12.0702
2400.74 11.7116
2401.84 11.2224
2402.93 10.9042
2404.03 10.6791
2405.12 10.5109
2407.32 10.2729
2409.51 10.1096
2413.90 9.89113
2418.28 9.74292
2422.67 9.62892
2431.44 9.45101
2448.98 9.17427
2466.53 8.92926
2501.61 8.42789
2536.70 7.81876
2554.25 7.43359
2571.79 6.95941
2589.33 6.34980
2606.88 5.52452
2615.65 4.98903
2624.42 4.33656
2633.19 3.53082
2641.96 2.53742
2646.35 1.97388
2650.74 1.39823
2655.12 0.904887
2657.31 0.763267
2658.41 0.745386
2659.51 0.780426
2660.60 0.887814
2661.70 1.09410
2662.25 1.24582
2662.80 1.43718
2663.89 1.96978
2664.99 2.77025
2666.09 3.95144
2667.18 5.68883
2668.28 8.24873
2669.38 12.0696
2670.47 17.8679
2671.57 26.9181
2672.67 41.5247
2673.76 66.2491
2674.86 110.467
2675.41 145.593
2675.95 194.780
2676.50 264.312
2677.05 362.207
2678.11 646.273
2679.16 901.245
2680.22 801.563
2681.27 551.823
2682.52 347.532
2683.76 235.545
2685.01 171.855
2686.25 132.867
2687.50 107.344
2688.74 89.6897
2691.23 67.3569
2693.72 54.1290
2696.21 45.5351
2701.19 35.2162
2706.17 29.3371
2711.15 25.5828
2716.13 22.9924
2721.11 21.1032
2731.07 18.5383
2741.03 16.8799
2750.99 15.7179
2760.95 14.8557
2780.87 13.6530
2800.79 12.8413
2820.72 12.2436
2840.64 11.7732
2880.48 11.0410
2920.32 10.4304
2960.16 9.80917
2980.08 9.44355
3000.00 8.98822
3019.48 8.36546
3029.22 7.92645
3038.95 7.32828
3043.82 6.93386
3048.69 6.44243
3053.56 5.81109
3058.43 4.97207
3060.87 4.44432
3063.30 3.82658
3065.74 3.11468
3068.17 2.35464
3069.39 2.01818
3070.60 1.81349
3071.21 1.81694
3071.82 1.94746
3072.43 2.28044
3072.73 2.55820
3073.04 2.93819
3073.34 3.45163
3073.65 4.13429
3073.95 5.04369
3074.26 6.24605
3074.56 7.84998
3074.87 9.98659
3075.17 12.8638
3075.47 16.7803
3075.78 22.2070
3076.08 29.8057
3076.39 40.6978
3076.69 56.6963
3077.00 80.9568
3077.30 118.605
3077.60 178.719
3077.91 275.293
3078.34 495.699
3078.77 696.168
3078.98 693.681
3079.20 622.925
3079.63 431.898
3079.93 328.736
3080.22 255.696
3080.52 204.397
3080.82 167.769
3081.41 120.837
3082.01 93.2055
3082.60 75.5263
3083.20 63.5095
3084.38 48.5014
3085.57 39.6872
3086.76 33.9858
3087.95 30.0296
3089.14 27.1406
3091.51 23.2270
3093.89 20.7165
3096.27 18.9747
3098.64 17.6984
3103.40 15.9527
3108.15 14.8134
3112.90 14.0078
3117.66 13.4049
3127.16 12.5536
3136.67 11.9701
3155.68 11.1884
3174.69 10.6492
3193.71 10.2176
3231.73 9.46114
3269.76 8.64975
3288.77 8.15201
3307.78 7.53329
3326.80 6.70993
3336.30 6.17634
3345.81 5.52112
3355.32 4.69625
3364.82 3.63574
3369.58 2.99544
3374.33 2.28121
3379.08 1.52870
3383.84 0.888548
3385.02 0.794300
3386.20 0.753249
3387.38 0.789602
3388.57 0.938510
3389.16 1.07064
3389.75 1.25186
3390.34 1.49343
3390.93 1.80773
3391.53 2.21228
3392.12 2.72636
3393.30 4.19643
3394.48 6.53090
3395.66 10.2559
3396.85 16.3069
3398.03 26.4251
3399.21 44.1164
3400.40 76.8240
3400.99 103.466
3401.58 141.392
3402.17 196.036
3402.76 274.514
3403.87 500.230
3404.97 709.371
3406.08 639.135
3407.18 445.613
3408.25 307.875
3409.31 222.723
3410.37 169.577
3411.44 134.920
3412.50 111.159
3413.57 94.1898
3415.70 71.9963
3417.83 58.4373
3419.95 49.4494
3424.21 38.4602
3428.47 32.1003
3432.73 27.9994
3436.99 25.1523
3441.24 23.0675
3449.76 20.2250
3458.28 18.3803
3466.79 17.0850
3475.31 16.1228
3492.34 14.7793
3509.37 13.8724
3526.40 13.2043
3543.43 12.6777
3577.50 11.8476
3594.53 11.4791
3611.56 11.1010
3628.59 10.6627
3637.11 10.3889
3645.62 10.0394
3649.88 9.81641
3654.14 9.54135
3658.40 9.18597
3662.65 8.69826
3664.78 8.37507
3666.91 7.97094
3669.04 7.44987
3671.17 6.75429
3672.23 6.31459
3673.30 5.79752
3674.36 5.19572
3675.43 4.53900
3676.49 4.01800
3677.02 4.04450
3677.56 4.69122
3677.82 5.52115
3678.09 7.00908
3678.22 8.14182
3678.35 9.65572
3678.49 11.6909
3678.62 14.4507
3678.75 18.2362
3678.89 23.5037
3679.02 30.9609
3679.15 41.7336
3679.28 57.6496
3679.42 81.7107
3679.55 118.759
3679.68 175.856
3679.89 320.104
3680.10 453.850
3680.21 454.648
3680.32 410.879
3680.53 289.436
3680.69 215.214
3680.86 164.958
3681.02 130.787
3681.19 107.253
3681.52 77.8644
3681.85 61.0382
3682.18 50.3972
3682.51 43.2055
3683.17 34.2759
3683.83 29.0308
3684.49 25.6320
3685.16 23.2617
3685.82 21.5265
3687.14 19.1612
3688.46 17.6314
3689.79 16.5629
3691.11 15.7751
3693.75 14.6883
3696.40 13.9716
3699.05 13.4602
3701.69 13.0744
3706.98 12.5234
3712.27 12.1404
3722.86 11.6185
3733.44 11.2520
3744.02 10.9561
3765.19 10.4377
3786.35 9.88510
3796.94 9.54142
3807.52 9.09771
3812.81 8.81170
3818.10 8.45671
3823.39 7.99624
3828.68 7.36497
3831.33 6.94911
3833.98 6.43381
3836.62 5.77996
3839.27 4.93291
3840.59 4.41767
3841.91 3.83863
3843.24 3.21984
3844.56 2.67044
3845.88 2.61629
3846.21 2.82509
3846.54 3.21448
3846.87 3.87459
3847.20 4.94372
3847.37 5.70412
3847.54 6.65955
3847.70 7.87619
3847.87 9.41116
3848.03 11.3801
3848.20 13.8900
3848.53 21.3519
3848.69 26.9480
3848.86 34.3667
3849.02 44.3891
3849.19 58.1319
3849.35 77.4045
3849.52 104.484
3849.68 143.072
3849.85 197.837
3850.17 362.050
3850.49 515.709
3850.65 517.486
3850.81 467.886
3851.14 329.162
3851.49 219.502
3851.83 155.596
3852.18 117.381
3852.53 93.2618
3852.88 77.0328
3853.23 65.6290
3853.93 50.8899
3854.63 41.9797
3855.33 36.1047
3856.73 28.9427
3858.13 24.7996
3859.52 22.1242
3860.92 20.2631
3862.32 18.8971
3865.12 17.0299
3867.91 15.8142
3870.71 14.9587
3873.50 14.3225
3879.10 13.4345
3884.69 12.8381
3890.28 12.4042
3895.87 12.0698
3907.06 11.5767
3918.24 11.2168
3940.61 10.6873
3962.97 10.2719
3985.34 9.89720
4030.08 9.13105
4074.81 8.15915
4097.18 7.49961
4119.55 6.62617
4141.92 5.39038
4153.10 4.55681
4164.28 3.51626
4175.47 2.23186
4181.06 1.52344
4186.65 0.862488
4189.45 0.617953
4190.85 0.541943
4192.24 0.513202
4193.64 0.549734
4195.04 0.676372
4195.74 0.783816
4196.44 0.927770
4197.14 1.11485
4197.84 1.35296
4199.23 2.02242
4200.63 3.03926
4202.03 4.55755
4203.43 6.81297
4204.83 10.1760
4206.22 15.2470
4207.62 23.0340
4209.02 35.2834
4210.33 53.6767
4211.65 83.6166
4212.96 133.807
4214.27 218.630
4216.01 406.678
4217.75 585.835
4218.62 590.081
4219.49 535.557
4221.23 379.093
4222.62 281.448
4224.01 215.006
4225.40 170.150
4226.79 139.082
4229.57 100.411
4232.35 78.1834
4235.13 64.1429
4237.91 54.6334
4243.47 42.7706
4249.03 35.7823
4254.59 31.2306
4260.15 28.0505
4265.71 25.7123
4276.83 22.5160
4287.96 20.4405
4299.08 18.9864
4310.20 17.9112
4332.44 16.4255
4354.68 15.4440
4376.92 14.7438
4399.16 14.2163
4443.64 13.4668
4488.13 12.9516
4532.61 12.5683
4577.09 12.2661
4666.06 11.8037
4755.02 11.4401
4799.51 11.2707
4843.99 11.0883
4866.23 10.9766
4877.35 10.9074
4888.47 10.8202
4899.59 10.6973
4905.15 10.6093
4910.71 10.4869
4913.49 10.4040
4916.27 10.2977
4919.05 10.1551
4921.83 9.95161
4923.22 9.81276
4924.61 9.63506
4926.00 9.39940
4927.39 9.07244
4928.09 8.85720
4928.78 8.59269
4929.48 8.26328
4930.17 7.85266
4930.52 7.61591
4930.87 7.36899
4931.22 7.14128
4931.56 7.02744
4931.91 7.32685
4932.08 7.90349
4932.26 9.15139
4932.43 11.8653
4932.52 14.3014
4932.61 18.0399
4932.69 23.9267
4932.74 28.1628
4932.78 33.4697
4932.82 40.4788
4932.87 49.3585
4932.91 60.8452
4932.95 75.6129
4933.01 102.752
4933.07 136.400
4933.19 195.477
4933.25 197.546
4933.31 180.591
4933.43 130.588
4933.56 90.0365
4933.69 66.3499
4933.82 52.1187
4933.95 43.0485
4934.08 36.9261
4934.21 32.5878
4934.47 26.9516
4934.73 23.5162
4934.99 21.2357
4935.51 18.4339
4936.03 16.7996
4936.55 15.7378
4937.07 14.9959
4937.59 14.4498
4938.63 13.7008
4939.67 13.2132
4940.71 12.8706
4941.75 12.6166
4943.83 12.2648
4945.91 12.0324
4947.99 11.8667
4950.07 11.7421
4954.23 11.5658
4958.39 11.4457
4962.55 11.3572
4966.71 11.2883
4975.04 11.1856
4983.36 11.1099
5000.00 10.9987
5029.43 10.8575
5058.86 10.7421
5117.71 10.5227
5147.14 10.3965
5161.85 10.3208
5176.57 10.2286
5191.28 10.1050
5198.64 10.0214
5205.99 9.91144
5213.35 9.75507
5217.03 9.64680
5220.71 9.50491
5224.39 9.30873
5228.07 9.01692
5229.90 8.80910
5231.74 8.53231
5233.58 8.14564
5234.50 7.88895
5235.42 7.57124
5236.11 7.28011
5236.80 6.93114
5237.49 6.51360
5238.18 6.03128
5238.87 5.56313
5239.21 5.44856
5239.55 5.63080
5239.90 6.65842
5240.07 7.93609
5240.24 10.3238
5240.33 12.2339
5240.41 14.9055
5240.50 18.6954
5240.59 24.1640
5240.67 32.2064
5240.76 44.2625
5240.84 62.6027
5240.93 90.4753
5241.00 124.087
5241.08 165.885
5241.22 238.844
5241.29 241.746
5241.36 220.899
5241.51 159.316
5241.64 116.561
5241.77 88.8108
5241.89 70.6990
5242.02 58.4655
5242.28 43.5950
5242.53 35.2185
5242.79 29.9863
5243.05 26.4625
5243.56 22.0849
5244.07 19.5118
5244.58 17.8356
5245.09 16.6637
5245.61 15.8013
5246.63 14.6204
5247.65 13.8538
5248.68 13.3166
5249.70 12.9196
5251.75 12.3721
5253.80 12.0125
5255.85 11.7575
5257.90 11.5671
5261.99 11.3002
5266.09 11.1208
5270.19 10.9905
5274.28 10.8908
5282.48 10.7455
5290.67 10.6421
5307.06 10.4971
5323.45 10.3927
5339.84 10.3080
5372.61 10.1668
5438.16 9.92182
5503.72 9.67600
5569.27 9.39881
5634.82 9.05462
5667.60 8.83421
5700.37 8.54476
5716.76 8.34450
5724.95 8.21504
5733.15 8.04926
5741.34 7.81513
5745.44 7.64954
5749.54 7.42288
5751.58 7.27222
5753.63 7.08250
5755.68 6.83395
5757.73 6.49213
5758.75 6.26736
5759.78 5.99078
5760.80 5.64395
5761.83 5.20447
5762.34 4.94517
5762.85 4.66458
5763.36 4.38633
5763.87 4.19072
5764.39 4.35364
5764.64 4.83144
5764.90 5.97323
5765.03 7.01696
5765.15 8.61030
5765.28 11.0807
5765.41 15.0017
5765.47 17.8052
5765.54 21.4228
5765.60 26.1368
5765.67 32.3421
5765.73 40.5900
5765.79 51.6402
5765.86 66.4981
5765.92 86.3682
5766.00 117.931
5766.07 157.714
5766.23 227.536
5766.30 230.342
5766.38 210.166
5766.53 150.237
5766.64 114.454
5766.76 89.4402
5766.87 72.1839
5766.99 60.0358
5767.21 44.6744
5767.44 35.7193
5767.67 30.0172
5767.90 26.1338
5768.35 21.2691
5768.81 18.3951
5769.27 16.5204
5769.72 15.2100
5770.18 14.2464
5771.09 12.9297
5772.00 12.0752
5772.91 11.4767
5773.83 11.0342
5775.65 10.4226
5777.47 10.0179
5779.30 9.72827
5781.12 9.50901
5784.77 9.19441
5788.42 8.97404
5795.71 8.67019
5803.01 8.45380
5810.31 8.27801
5824.90 7.97800
5854.08 7.41120
5883.27 6.75203
5912.45 5.87719
5927.04 5.30583
5941.63 4.60042
5956.23 3.71097
5970.82 2.57854
5978.11 1.91350
5985.41 1.21043
5992.71 0.575575
5994.53 0.459225
5996.35 0.377033
5998.18 0.343581
6000.00 0.379216
6001.50 0.480662
6003.01 0.670791
6004.51 0.979929
6006.02 1.44941
6007.52 2.13796
6009.02 3.12758
6010.53 4.53659
6012.03 6.53685
6013.53 9.39032
6015.04 13.4928
6016.54 19.4667
6018.05 28.3044
6019.55 41.6587
6021.05 62.2572
6022.56 94.5895
6024.06 145.371
6026.44 277.678
6028.82 411.405
6030.01 419.955
6031.20 385.501
6033.58 277.533
6035.79 199.222
6038.00 148.694
6040.20 116.177
6042.41 94.4384
6046.82 68.2518
6051.24 53.6082
6055.65 44.4862
6060.07 38.3495
6068.90 30.7208
6077.72 26.2249
6086.55 23.2862
6095.38 21.2237
6104.21 19.6999
6121.87 17.6010
6139.53 16.2234
6157.18 15.2472
6174.84 14.5166
6210.15 13.4869
6245.47 12.7824
6280.78 12.2463
6289.61 12.1228
6298.44 11.9918
6302.86 11.9150
6307.27 11.8145
6309.48 11.7411
6311.68 11.6257
6312.79 11.5314
6313.89 11.3809
6314.44 11.2675
6314.99 11.1267
6315.27 11.0753
6315.55 11.1571
6315.68 11.3913
6315.82 12.0544
6315.89 12.7699
6315.96 14.0380
6316.03 16.3621
6316.10 20.6767
6316.18 29.7263
6316.26 39.0561
6316.34 37.4176
6316.42 30.2582
6316.50 25.0885
6316.57 21.6830
6316.65 19.4563
6316.72 17.9660
6316.87 16.1276
6317.01 15.0827
6317.31 13.9752
6317.60 13.4157
6318.19 12.8619
6318.78 12.5908
6319.96 12.3221
6321.13 12.1862
6323.49 12.0419
6325.84 11.9598
6330.55 11.8564
6335.26 11.7834
6344.68 11.6694
6354.10 11.5732
6391.78 11.2536
6467.13 10.7382
6542.49 10.2788
6561.33 10.1590
6580.17 10.0254
6589.59 9.94486
6594.30 9.89649
6599.01 9.83761
6603.72 9.75832
6606.07 9.70390
6608.43 9.63065
6610.78 9.52177
6611.96 9.44243
6613.14 9.33300
6614.31 9.17058
6614.90 9.05604
