Zn-64(n,g) ENDF/B-VII.1
748.705 0.00672806
748.890 0.00672812
749.260 0.00672823
750.000 0.00672846
751.649 0.00672900
753.299 0.00672957
756.598 0.00673080
763.195 0.00673363
776.390 0.00674074
802.780 0.00676068
855.560 0.00682297
961.120 0.00703598
961.120 0.00703598
961.121 0.00703598
961.121 0.00703598
961.123 0.00703598
961.125 0.00703599
961.130 0.00703600
961.139 0.00703603
961.158 0.00703608
961.196 0.00703617
961.272 0.00703637
961.424 0.00703676
961.728 0.00703755
962.335 0.00703913
963.550 0.00704229
965.980 0.00704866
970.840 0.00706161
980.560 0.00708827
1000.00 0.00714477
1058.53 0.00734110
1117.05 0.00757927
1234.10 0.00819879
1234.10 0.00819880
1234.11 0.00819883
1234.11 0.00819886
1234.12 0.00819891
1234.13 0.00819901
1234.17 0.00819921
1234.23 0.00819961
1234.36 0.00820042
1234.62 0.00820203
1235.14 0.00820526
1236.18 0.00821174
1238.26 0.00822474
1242.41 0.00825097
1250.72 0.00830433
1267.34 0.00841474
1300.58 0.00865097
1367.05 0.00919165
1500.00 0.0106137
1584.60 0.0118362
1584.60 0.0118362
1584.61 0.0118363
1584.61 0.0118364
1584.63 0.0118366
1584.65 0.0118370
1584.70 0.0118379
1584.80 0.0118395
1585.01 0.0118428
1585.41 0.0118494
1586.22 0.0118627
1587.85 0.0118894
1591.09 0.0119430
1597.58 0.0120519
1610.56 0.0122761
1636.53 0.0127518
1688.45 0.0138261
1792.30 0.0166090
1896.15 0.0206493
2000.00 0.0268206
2034.70 0.0296245
2034.70 0.0296247
2034.71 0.0296251
2034.71 0.0296255
2034.72 0.0296263
2034.74 0.0296278
2034.77 0.0296308
2034.84 0.0296367
2034.97 0.0296487
2035.25 0.0296727
2035.79 0.0297208
2036.88 0.0298173
2039.06 0.0300120
2043.42 0.0304077
2052.14 0.0312258
2069.58 0.0329764
2078.30 0.0339138
2087.02 0.0348959
2095.74 0.0359258
2104.46 0.0370066
2113.19 0.0381420
2121.91 0.0393353
2130.63 0.0405907
2139.35 0.0419127
2156.79 0.0447761
2174.23 0.0479694
2191.67 0.0515457
2209.11 0.0555690
2243.99 0.0652860
2278.87 0.0779909
2313.75 0.0950516
2348.63 0.118719
2383.51 0.152899
2418.40 0.204860
2453.28 0.289346
2470.72 0.352874
2488.16 0.439853
2505.60 0.563089
2523.04 0.745009
2540.48 1.02725
2557.92 1.49131
2575.36 2.30214
2592.80 3.76134
2612.60 6.34593
2612.60 6.34619
2612.61 6.34723
2612.62 6.34813
2612.63 6.34995
2612.66 6.35358
2612.71 6.36082
2612.83 6.37527
2613.05 6.40415
2613.50 6.46126
2614.40 6.57259
2616.20 6.78155
2619.80 7.12736
2627.00 7.41261
2644.15 5.87733
2661.30 3.65432
2672.13 2.67046
2682.97 1.98854
2704.63 1.18628
2726.30 0.772362
2747.96 0.537994
2769.63 0.394400
2791.29 0.300747
2834.63 0.190766
2877.96 0.131488
2921.29 0.0961125
3007.95 0.0580182
3094.61 0.0392199
3181.28 0.0287606
3267.94 0.0225228
3354.60 0.0187101
3354.60 0.0187101
3354.61 0.0187098
3354.62 0.0187096
3354.63 0.0187091
3354.66 0.0187082
3354.71 0.0187063
3354.82 0.0187027
3355.04 0.0186953
3355.48 0.0186805
3356.35 0.0186512
3358.10 0.0185929
3361.61 0.0184783
3368.61 0.0182564
3382.62 0.0178410
3410.63 0.0171177
3504.30 0.0156268
3597.96 0.0154771
3691.63 0.0169271
3785.30 0.0210194
3878.96 0.0310433
3925.80 0.0413150
3972.63 0.0599761
3996.05 0.0754979
4019.46 0.0988173
4042.88 0.136112
4054.59 0.163743
4066.29 0.201134
4072.15 0.224990
4075.08 0.238579
4078.00 0.253464
4080.93 0.269814
4083.86 0.287828
4086.78 0.307739
4089.71 0.329819
4092.64 0.354396
4095.57 0.381856
4098.49 0.412667
4101.42 0.447392
4107.27 0.531490
4113.13 0.641796
4118.98 0.790311
4124.84 0.996520
4130.69 1.29391
4136.54 1.74325
4142.40 2.46253
4148.25 3.69851
4151.18 4.66152
4154.11 5.99921
4157.03 7.88051
4159.96 10.5088
4164.98 16.7999
4170.00 20.9687
4175.02 16.7498
4180.04 10.4660
4182.46 8.25717
4183.68 7.42330
4184.28 7.25019
4184.59 7.67777
4184.74 8.77295
4184.81 10.2606
4184.89 13.5115
4185.00 20.4188
4185.11 13.3775
4185.17 10.5476
4185.23 8.98866
4185.35 7.56399
4185.59 6.61906
4186.07 6.02422
4187.02 5.43887
4188.93 4.59966
4192.76 3.40927
4200.40 2.05657
4208.04 1.36149
4215.68 0.963395
4223.33 0.716027
4230.97 0.552464
4246.26 0.357076
4261.54 0.249587
4276.83 0.184334
4307.40 0.112597
4307.40 0.112594
4307.41 0.112584
4307.41 0.112576
4307.42 0.112558
4307.44 0.112525
4307.49 0.112458
4307.57 0.112324
4307.74 0.112056
4308.08 0.111523
4308.75 0.110467
4310.10 0.108403
4312.79 0.104446
4318.18 0.0971671
4328.96 0.0847603
4350.52 0.0662642
4393.64 0.0440412
4436.75 0.0321330
4458.31 0.0299854
4463.70 0.0312263
4469.09 0.0364700
4471.79 0.0445123
4474.48 0.0678362
4475.83 0.100098
4477.18 0.189200
4477.85 0.308369
4478.19 0.423254
4478.52 0.623969
4478.86 1.02589
4479.03 1.39834
4479.20 2.01740
4479.37 3.17328
4479.45 4.15399
4479.53 5.66002
4479.62 8.12582
4479.70 12.5041
4479.79 21.0658
4479.83 28.4049
4479.87 39.0562
4479.94 62.4779
4480.00 78.0933
4480.07 62.4782
4480.13 39.0567
4480.19 24.2151
4480.26 15.9286
4480.32 11.0233
4480.38 8.05080
4480.45 6.08658
4480.51 4.76907
4480.64 3.13572
4480.77 2.21482
4480.89 1.64735
4481.15 1.01548
4481.40 0.691006
4481.65 0.502896
4482.16 0.305017
4483.18 0.153864
4484.19 0.0982298
4486.22 0.0569968
4488.25 0.0420362
4492.32 0.0308439
4496.38 0.0265612
4512.62 0.0210463
4545.11 0.0171348
4610.10 0.0127767
4740.07 0.00824666
4870.03 0.00599708
5000.00 0.00482488
5099.40 0.00492909
5124.25 0.00560672
5149.10 0.00780951
5161.52 0.0110041
5173.95 0.0201964
5180.16 0.0330235
5183.27 0.0458467
5186.37 0.0692749
5189.48 0.119248
5191.03 0.168793
5192.59 0.258519
5193.36 0.333621
5194.14 0.447301
5194.92 0.631870
5195.69 0.960154
5196.08 1.23090
5196.47 1.63358
5196.86 2.27171
5197.25 3.37106
5197.63 5.51532
5197.83 7.43402
5198.02 10.5414
5198.22 16.0358
5198.31 20.4957
5198.41 27.0199
5198.51 37.0123
5198.60 53.1468
5198.70 80.6241
5198.80 128.526
5198.90 205.359
5199.00 256.462
5199.10 204.544
5199.20 127.890
5199.28 86.4203
5199.37 60.3448
5199.45 43.8226
5199.53 32.9873
5199.69 20.3884
5199.85 13.7424
5200.01 9.85491
5200.18 7.39871
5200.50 4.59852
5200.82 3.12852
5201.15 2.26422
5201.47 1.71395
5201.79 1.34329
5202.44 0.887890
5203.09 0.630478
5203.74 0.470986
5204.39 0.365534
5205.68 0.238787
5206.98 0.168599
5209.57 0.0975467
5212.16 0.0641025
5214.75 0.0457530
5219.93 0.0273283
5230.29 0.0140064
5240.65 0.00927988
5261.38 0.00583481
5282.10 0.00457561
5323.55 0.00358678
5365.00 0.00316177
5530.80 0.00247079
5530.80 0.00247078
5530.81 0.00247077
5530.82 0.00247075
5530.83 0.00247071
5530.86 0.00247064
5530.91 0.00247051
5531.01 0.00247023
5531.23 0.00246968
5531.65 0.00246858
5532.51 0.00246639
5534.21 0.00246203
5537.62 0.00245338
5544.43 0.00243640
5558.05 0.00240367
5585.31 0.00234258
5639.81 0.00223539
5748.82 0.00207275
5857.84 0.00203364
5912.34 0.00239124
5939.59 0.00402960
5953.22 0.0106001
5956.63 0.0173364
5960.03 0.0362522
5961.74 0.0621692
5963.44 0.133645
5964.29 0.229379
5965.14 0.484060
5965.57 0.810195
5965.78 1.11285
5966.00 1.62180
5966.21 2.57438
5966.32 3.39920
5966.42 4.66737
5966.53 6.79597
5966.63 10.6238
5966.69 13.7653
5966.74 18.3428
5966.79 25.1630
5966.85 35.3131
5966.92 56.5019
5967.00 70.6285
5967.08 56.5020
5967.15 35.3135
5967.20 26.1242
5967.25 19.7702
5967.34 12.0828
5967.43 7.99731
5967.52 5.63648
5967.62 4.15608
5967.71 3.19220
5967.89 2.04592
5968.08 1.41686
5968.26 1.03966
5968.63 0.626645
5969.00 0.418492
5969.37 0.299252
5970.11 0.174998
5971.58 0.0814862
5973.06 0.0474162
5976.01 0.0224184
5978.96 0.0134865
5990.76 0.00472698
6014.37 0.00248329
6061.59 0.00188271
6156.02 0.00167179
6250.46 0.00159264
6297.67 0.00159132
6321.28 0.00170055
6333.08 0.00218373
6338.99 0.00409847
6341.94 0.0114369
6343.41 0.0383223
6344.15 0.128543
6344.52 0.384955
6344.70 0.931575
6344.80 1.72152
6344.89 3.71468
6344.94 5.94261
6345.00 7.42792
6345.06 5.94266
6345.11 3.71474
6345.20 1.77447
6345.29 0.977124
6345.46 0.410403
6345.82 0.139178
6346.52 0.0417332
6347.92 0.0124095
6350.73 0.00435180
6356.36 0.00223826
6367.60 0.00169185
6390.08 0.00154343
6435.06 0.00148744
6525.00 0.00144247
6614.94 0.00141921
6659.92 0.00144561
6682.40 0.00160045
6693.65 0.00223573
6699.27 0.00472915
6702.08 0.0142550
6703.48 0.0489328
6704.19 0.164165
6704.54 0.484767
6704.71 1.15400
6704.80 2.09404
6704.89 4.35467
6704.94 6.97906
6705.00 8.70805
6705.06 6.97911
6705.11 4.35473
6705.21 1.95737
6705.31 1.03810
6705.50 0.420927
6705.89 0.139228
6706.66 0.0410938
6708.21 0.0120548
6711.31 0.00414593
6717.51 0.00208063
6729.90 0.00155035
6754.69 0.00141099
6804.26 0.00136631
6903.41 0.00133957
7101.70 0.00131517
7101.70 0.00131517
7101.71 0.00131517
7101.71 0.00131517
7101.72 0.00131517
7101.74 0.00131517
7101.78 0.00131517
7101.86 0.00131516
7102.02 0.00131515
7102.34 0.00131513
7102.98 0.00131508
7104.26 0.00131500
7106.82 0.00131482
7111.93 0.00131448
7122.16 0.00131383
7142.61 0.00131267
7183.52 0.00131093
7265.34 0.00130968
7428.97 0.00131601
7756.24 0.00136727
8083.51 0.00151176
8247.15 0.00179151
8328.97 0.00266097
8369.88 0.00595744
8380.10 0.00933447
8390.33 0.0188933
8395.44 0.0321328
8400.56 0.0693347
8403.11 0.120340
8404.39 0.170703
8405.67 0.261376
8406.95 0.450779
8407.59 0.634050
8408.23 0.957158
8408.55 1.22068
8408.87 1.60841
8409.19 2.21664
8409.51 3.24125
8409.83 5.18008
8409.99 6.86448
8410.14 9.48267
8410.30 13.9125
8410.46 22.1135
8410.54 28.9949
8410.62 39.2353
8410.70 54.8950
8410.78 78.5203
8410.89 125.873
8411.00 157.058
8411.11 125.407
8411.22 78.5189
8411.31 51.6420
8411.40 35.4326
8411.50 25.3141
8411.59 18.8806
8411.77 11.4997
8411.96 7.68038
8412.14 5.47376
8412.33 4.09136
8412.70 2.53094
8413.07 1.71515
8413.44 1.23797
8413.81 0.935248
8414.18 0.731814
8414.92 0.482656
8415.65 0.342343
8417.13 0.198093
8418.61 0.129227
8420.09 0.0911154
8423.05 0.0526045
8428.96 0.0245827
8434.88 0.0146378
8446.71 0.00747369
8458.54 0.00495587
8505.85 0.00255831
8600.49 0.00213934
8695.12 0.00283426
8742.44 0.00579223
8754.27 0.00883362
8766.10 0.0174473
8772.01 0.0293830
8777.93 0.0629408
8780.89 0.108992
8782.37 0.154475
8783.84 0.236420
8785.32 0.407737
8786.06 0.573701
8786.80 0.866658
8787.17 1.10583
8787.54 1.45948
8787.91 2.01383
8788.28 2.95055
8788.65 4.72963
8788.83 6.28182
8789.02 8.70788
8789.20 12.8367
8789.39 20.5575
8789.48 27.1464
8789.57 36.9444
8789.67 52.0885
8789.76 75.7493
8789.88 121.307
8790.00 151.515
8790.12 121.305
8790.24 75.7480
8790.32 54.6094
8790.40 40.2715
8790.56 23.7079
8790.72 15.2821
8790.88 10.6035
8791.05 7.74253
8791.21 5.89813
8791.53 3.73317
8791.85 2.56903
8792.17 1.87384
8792.81 1.12262
8793.45 0.746308
8794.09 0.531867
8795.38 0.309567
8796.66 0.202526
8797.94 0.143013
8800.51 0.0825428
8805.64 0.0383212
8810.78 0.0225605
8821.05 0.0111700
8831.31 0.00715127
8851.85 0.00427341
8872.38 0.00327277
8954.52 0.00236703
9118.80 0.00232786
9118.80 0.00232787
9118.81 0.00232787
9118.82 0.00232788
9118.83 0.00232789
9118.86 0.00232792
9118.91 0.00232797
9119.02 0.00232808
9119.23 0.00232829
9119.66 0.00232871
9120.52 0.00232955
9122.24 0.00233126
9125.69 0.00233473
9132.57 0.00234192
9146.34 0.00235724
9173.88 0.00239131
9228.95 0.00247159
9339.10 0.00267575
9559.40 0.00327988
9779.70 0.00430290
10000.0 0.00626504
10021.9 0.00663972
10032.9 0.00714829
10038.4 0.00862349
10041.1 0.0139704
10042.5 0.0331642
10043.2 0.0969981
10043.5 0.269366
10043.7 0.615741
10043.8 1.12681
10043.9 2.35252
10044.0 4.69824
10044.1 2.35255
10044.3 0.741132
10044.4 0.332615
10044.7 0.120750
10045.3 0.0408944
10046.5 0.0161901
10048.9 0.00935257
10053.7 0.00760164
10063.3 0.00728237
10082.4 0.00747937
10120.7 0.00816237
10197.3 0.0100087
10235.6 0.0112315
10273.9 0.0127348
10293.1 0.0136196
10312.2 0.0146127
10331.4 0.0157327
10350.5 0.0170018
10369.7 0.0184494
10388.8 0.0201101
10408.0 0.0220281
10427.1 0.0242597
10446.3 0.0268773
10465.4 0.0299754
10503.7 0.0381539
10542.0 0.0504391
10561.1 0.0590257
10580.3 0.0700631
10599.4 0.0845572
10618.6 0.104071
10637.7 0.131171
10647.3 0.149100
10652.1 0.160870
10654.5 0.172733
10655.7 0.198836
10656.3 0.275531
10656.6 0.475929
10656.7 0.861308
10656.9 2.38039
10657.0 4.59145
10657.1 2.38095
10657.3 0.909595
10657.4 0.507722
10657.7 0.295275
10658.2 0.210433
10659.3 0.186078
10661.5 0.184062
10665.9 0.194219
10674.6 0.221863
10692.1 0.297922
10709.5 0.413567
10727.0 0.589237
10751.0 0.937284
10775.0 1.16549
10799.0 0.931980
10823.0 0.584204
10851.4 0.331949
10865.7 0.257846
10872.8 0.229837
10876.3 0.220079
10878.1 0.225201
10879.0 0.260784
10879.4 0.372283
10879.7 0.628955
10879.8 1.03478
10879.9 2.36973
10880.0 4.53486
10880.1 2.36904
10880.3 0.838901
10880.4 0.477726
10880.7 0.298589
10881.4 0.228853
10882.6 0.203843
10885.1 0.190671
10890.1 0.175686
10900.1 0.152226
10920.1 0.117590
10960.0 0.0761356
10999.9 0.0535440
11019.9 0.0462665
11029.9 0.0443656
11034.9 0.0478643
11037.4 0.0659960
11038.6 0.133549
11039.3 0.350057
11039.6 0.916609
11039.7 2.05209
11039.8 3.54285
11039.9 6.47765
11039.9 10.1727
11040.0 12.8604
11040.1 10.1727
11040.1 6.42262
11040.2 3.28778
11040.3 1.93165
11040.4 0.879591
11040.8 0.326511
11041.4 0.125142
11042.7 0.0623836
11045.3 0.0445075
11050.6 0.0386790
11061.0 0.0351488
11081.9 0.0308125
11123.7 0.0247075
11207.3 0.0174825
11290.9 0.0135971
11374.6 0.0113683
11541.8 0.00936323
11709.0 0.00908122
11709.0 0.00908126
11709.1 0.00908137
11709.1 0.00908149
11709.2 0.00908170
11709.5 0.00908213
11709.9 0.00908300
11710.8 0.00908477
11712.6 0.00908840
11716.1 0.00909604
11723.2 0.00911279
11737.4 0.00915224
11765.7 0.00925478
11822.5 0.00955486
11935.9 0.0105637
12049.4 0.0123001
12106.1 0.0138914
12134.4 0.0164373
12148.6 0.0242416
12155.7 0.0532666
12157.5 0.0824151
12159.3 0.161760
12160.2 0.267601
12161.0 0.541516
12161.5 0.893925
12161.9 1.72918
12162.1 2.67026
12162.4 4.62813
12162.5 6.48995
12162.6 9.64580
12162.7 15.4122
12162.8 27.1712
12162.9 43.0197
12163.0 54.3303
12163.1 43.0194
12163.2 27.1710
12163.3 19.5670
12163.3 14.7215
12163.4 8.93079
12163.6 5.88796
12163.7 4.14156
12163.9 2.34977
12164.2 1.50730
12164.7 0.762833
12165.1 0.466142
12166.1 0.228800
12167.1 0.139156
12169.0 0.0719331
12170.9 0.0476068
12178.7 0.0234710
12194.2 0.0176636
12225.2 0.0170769
12287.1 0.0190989
12349.1 0.0221651
12380.1 0.0240736
12395.6 0.0251384
12411.0 0.0262859
12426.5 0.0275241
12442.0 0.0288620
12457.5 0.0303100
12473.0 0.0318799
12488.5 0.0335852
12504.0 0.0354415
12519.5 0.0374664
12535.0 0.0396805
12565.9 0.0447755
12596.9 0.0509704
12627.9 0.0586354
12643.4 0.0633549
12651.1 0.0667746
12655.0 0.0718487
12657.0 0.0867536
12657.9 0.136986
12658.4 0.286993
12658.6 0.641423
12658.8 1.22730
12658.9 3.25350
12659.0 6.41104
12659.1 3.22566
12659.2 1.22748
12659.4 0.613738
12659.6 0.267692
12660.2 0.129656
12661.2 0.0859703
12663.3 0.0740700
12667.4 0.0721991
12675.7 0.0744590
12692.2 0.0811451
12725.3 0.0981147
12758.5 0.120989
12791.6 0.152555
12824.7 0.197356
12857.8 0.262783
12890.9 0.360496
12924.0 0.506143
12971.5 0.804525
13019.0 0.998611
13066.5 0.796981
13114.0 0.498880
13165.8 0.295290
13217.6 0.186822
13269.4 0.126678
13321.2 0.0909418
13372.9 0.0683049
13424.7 0.0531950
13528.3 0.0350741
13631.9 0.0251944
13735.4 0.0194549
13839.0 0.0168464
13864.9 0.0173270
13890.8 0.0200743
13903.7 0.0244862
13916.7 0.0374764
13923.2 0.0556541
13929.6 0.106469
13932.9 0.175570
13934.5 0.243149
13936.1 0.362610
13937.7 0.608485
13938.5 0.841784
13939.3 1.24388
13940.2 2.02580
13940.6 2.73769
13941.0 3.86258
13941.4 5.90506
13941.8 9.88856
13942.0 13.4879
13942.2 19.2617
13942.4 29.0166
13942.6 46.6644
13942.8 74.8190
13943.0 93.2159
13943.2 74.8169
13943.4 46.5532
13943.6 29.0164
13943.8 19.2620
13944.0 13.4883
13944.2 9.88903
13944.6 5.90550
13945.0 3.89941
13945.4 2.75982
13945.8 2.05399
13946.6 1.26420
13947.4 0.856766
13948.2 0.619868
13949.8 0.369693
13951.4 0.247342
13953.0 0.178555
13956.2 0.108039
13959.4 0.0744597
13962.6 0.0558798
13969.0 0.0370718
13981.8 0.0232728
13994.6 0.0182602
14020.3 0.0144259
14045.9 0.0128796
14148.3 0.0107634
14353.2 0.0101429
14558.0 0.0122531
14660.5 0.0150549
14711.7 0.0172884
14737.3 0.0187680
14750.1 0.0198333
14756.5 0.0212939
14759.7 0.0254711
14761.3 0.0400878
14762.1 0.0889623
14762.5 0.228895
14762.7 0.534367
14762.8 0.991557
14762.9 2.41388
14763.0 4.80853
14763.1 2.41395
14763.3 0.808590
14763.4 0.396684
14763.6 0.160183
14764.2 0.0631456
14765.2 0.0323552
14767.4 0.0237943
14771.6 0.0217963
14780.0 0.0218591
14797.0 0.0231563
14830.8 0.0266271
14898.6 0.0373294
14915.5 0.0411851
14932.4 0.0457355
14940.9 0.0483245
14949.3 0.0511523
14957.8 0.0542560
14966.3 0.0576631
14974.7 0.0614228
14983.2 0.0655737
14991.7 0.0701817
15000.1 0.0753018
15008.6 0.0810243
15017.1 0.0874284
15034.0 0.102777
15034.0 0.102798
15034.1 0.102869
15034.1 0.102931
15034.3 0.103054
15034.5 0.103301
15035.0 0.103797
15035.9 0.104801
