Pd-108(n,tot) ENDF/B-VII.1
1706.59 8.63647
1708.37 8.27888
1710.16 7.80460
1711.06 7.48332
1711.95 7.06007
1712.40 6.78901
1712.84 6.46060
1713.29 6.05546
1713.74 5.55260
1713.96 5.26274
1714.18 4.96183
1714.41 4.68979
1714.63 4.58582
1714.74 4.71543
1714.85 5.12966
1714.97 6.12688
1715.02 7.03317
1715.08 8.37654
1715.13 10.4711
1715.19 13.7673
1715.22 16.1133
1715.25 19.1374
1715.27 23.0861
1715.30 28.1054
1715.33 35.0876
1715.36 44.6928
1715.38 58.2226
1715.41 77.8070
1715.44 107.036
1715.47 152.085
1715.50 223.447
1715.52 331.978
1715.56 574.798
1715.60 769.015
1715.62 749.531
1715.64 661.501
1715.68 448.458
1715.70 334.960
1715.73 256.029
1715.76 201.554
1715.78 164.422
1715.84 115.595
1715.89 87.8672
1715.95 70.0659
1716.00 58.3202
1716.10 43.8217
1716.21 35.3791
1716.32 30.0465
1716.42 26.3599
1716.53 23.7243
1716.74 20.1874
1716.96 17.9561
1717.17 16.4303
1717.38 15.3252
1717.81 13.8360
1718.23 12.8804
1718.66 12.2145
1719.09 11.7228
1719.94 11.0408
1720.79 10.5866
1721.64 10.2577
1722.50 10.0057
1724.20 9.63729
1725.90 9.37399
1729.31 9.00544
1732.72 8.74543
1736.13 8.54342
1739.54 8.37820
1741.24 8.30917
1742.10 8.29107
1742.52 8.33182
1742.73 8.49714
1742.84 8.90562
1742.89 9.57431
1742.92 10.3182
1742.95 11.6602
1742.97 13.7210
1743.00 15.0800
1743.03 13.7199
1743.05 11.6572
1743.09 10.0138
1743.12 9.27462
1743.19 8.69294
1743.33 8.38458
1743.61 8.25861
1744.18 8.20186
1745.30 8.15123
1747.55 8.07194
1752.04 7.93372
1761.03 7.70489
1779.00 7.36274
1796.97 7.10885
1801.47 7.05431
1805.96 7.00286
1810.45 6.95646
1812.70 6.94535
1813.26 6.95249
1813.82 6.98258
1814.11 7.02780
1814.39 7.15295
1814.53 7.31581
1814.67 7.71863
1814.74 8.18857
1814.81 9.21071
1814.84 10.2316
1814.88 12.0594
1814.91 15.6810
1814.93 18.9367
1814.95 23.5754
1814.97 33.7004
1815.00 40.2485
1815.03 33.7018
1815.05 23.5768
1815.08 17.8979
1815.10 14.3614
1815.12 12.2032
1815.14 10.8770
1815.19 9.32324
1815.23 8.51888
1815.32 7.75712
1815.41 7.42956
1815.60 7.15645
1815.78 7.04887
1816.14 6.96354
1816.50 6.92958
1817.22 6.89976
1817.94 6.88435
1820.83 6.84744
1826.61 6.78936
1838.17 6.68280
1861.29 6.48543
1884.41 6.29220
1907.53 6.08252
1930.65 5.82472
1942.20 5.65946
1953.76 5.45056
1965.32 5.16824
1976.88 4.75097
1982.66 4.45169
1988.44 4.04781
1994.22 3.47130
1997.11 3.08117
2000.00 2.59171
2002.09 2.15975
2004.17 1.65757
2005.22 1.39044
2006.26 1.14434
2006.78 1.06234
2007.30 1.09168
2007.56 1.24551
2007.69 1.42369
2007.82 1.75486
2007.96 2.44582
2008.02 3.08604
2008.09 4.15486
2008.15 6.12030
2008.18 7.80785
2008.22 10.2900
2008.25 14.4127
2008.28 21.3255
2008.31 34.7518
2008.35 61.1859
2008.37 97.8921
2008.40 121.768
2008.43 97.8823
2008.45 61.1692
2008.48 39.6527
2008.50 26.6835
2008.53 18.9269
2008.55 14.2164
2008.60 8.79103
2008.65 6.02157
2008.70 4.40985
2008.75 3.43007
2008.85 2.32676
2008.95 1.75159
2009.05 1.42342
2009.24 1.08819
2009.44 0.949622
2009.64 0.906387
2010.03 0.991020
2010.42 1.26921
2010.62 1.49068
2010.82 1.77984
2011.21 2.62278
2011.61 3.97091
2012.00 6.13892
2012.39 9.68143
2012.79 15.6677
2013.18 26.2812
2013.38 34.7253
2013.57 46.6672
2013.77 64.0482
2013.97 90.2328
2014.17 131.326
2014.36 198.886
2014.56 315.199
2014.76 518.231
2014.98 893.687
2015.20 1198.49
2015.42 1026.40
2015.65 686.300
2015.86 457.555
2016.07 320.677
2016.29 236.707
2016.50 183.117
2016.71 146.809
2016.93 121.345
2017.35 88.5804
2017.78 69.0238
2018.21 56.3237
2019.06 41.1842
2019.92 32.6867
2020.77 27.3465
2021.62 23.7205
2022.48 21.1160
2024.19 17.6522
2025.89 15.4710
2027.60 13.9801
2029.31 12.9007
2032.72 11.4455
2036.14 10.5127
2039.56 9.86454
2042.97 9.38809
2049.80 8.73330
2056.63 8.30328
2063.47 7.99776
2070.30 7.76836
2083.96 7.44389
2097.62 7.22219
2104.45 7.13484
2111.28 7.05902
2118.12 6.99523
2119.82 6.98355
2121.53 6.97978
2122.39 6.98822
2123.24 7.02529
2123.67 7.08196
2124.09 7.24252
2124.31 7.45741
2124.41 7.66295
2124.52 8.01501
2124.63 8.70914
2124.68 9.32831
2124.73 10.3326
2124.79 12.1580
2124.81 13.6591
2124.84 15.7821
2124.87 19.1819
2124.89 24.5078
2124.92 34.0466
2124.95 50.3615
2124.97 76.3844
2125.00 93.8233
2125.03 76.3745
2125.05 50.3489
2125.07 37.5618
2125.09 29.1115
2125.11 23.2509
2125.13 19.4939
2125.17 14.8543
2125.21 12.3382
2125.25 10.8400
2125.29 9.88181
2125.37 8.77662
2125.44 8.18993
2125.52 7.84239
2125.68 7.46885
2125.83 7.28287
2125.99 7.17682
2126.30 7.06628
2126.92 6.98040
2127.55 6.94618
2128.79 6.91487
2130.04 6.89746
2135.03 6.85226
2145.00 6.78157
2154.97 6.72027
2159.96 6.69414
2162.45 6.69000
2163.70 6.71997
2164.01 6.75455
2164.32 6.84952
2164.48 6.97335
2164.64 7.28564
2164.71 7.65704
2164.79 8.48687
2164.83 9.34168
2164.87 10.9283
2164.89 12.3043
2164.91 14.2528
2164.93 17.2065
2164.95 21.8069
2164.97 30.9879
2165.00 36.9181
2165.03 30.9850
2165.05 21.7743
2165.08 15.1947
2165.12 11.8294
2165.15 10.0601
2165.18 9.04585
2165.24 8.00724
2165.31 7.52001
2165.44 7.09535
2165.56 6.92129
2165.82 6.78286
2166.08 6.72974
2166.59 6.68795
2167.10 6.67106
2169.14 6.64630
2173.23 6.62191
2181.41 6.58137
2197.77 6.50818
2230.49 6.37929
2246.86 6.32017
2263.22 6.26337
2271.40 6.23614
2279.58 6.21148
2283.67 6.20261
2287.76 6.20368
2289.80 6.21783
2290.82 6.23551
2291.85 6.27067
2292.87 6.34965
2293.38 6.42954
2293.89 6.57553
2294.15 6.69844
2294.40 6.88528
2294.66 7.18905
2294.91 7.72869
2295.04 8.17463
2295.17 8.84054
2295.30 9.89836
2295.42 11.7079
2295.55 15.2593
2295.62 18.4555
2295.68 23.6543
2295.74 32.9063
2295.78 40.4657
2295.81 51.5953
2295.84 68.7882
2295.87 96.8764
2295.90 145.478
2295.94 230.114
2295.97 365.567
2296.00 453.979
2296.03 365.456
2296.06 229.976
2296.08 172.171
2296.10 130.474
2296.14 81.7924
2296.18 55.5820
2296.22 40.9648
2296.26 31.7007
2296.30 25.7755
2296.38 18.7260
2296.46 14.8336
2296.54 12.5195
2296.69 9.97663
2296.85 8.69630
2297.01 7.96327
2297.16 7.50501
2297.32 7.19961
2297.64 6.82968
2297.95 6.62384
2298.58 6.41341
2299.21 6.31274
2299.84 6.25649
2301.09 6.19774
2302.35 6.16788
2303.60 6.14953
2306.12 6.12661
2311.14 6.09827
2316.17 6.07604
2326.22 6.03494
2336.27 5.99370
2356.38 5.90512
2376.48 5.80277
2396.59 5.67785
2406.64 5.60267
2416.69 5.51557
2426.74 5.41332
2431.77 5.35582
2436.79 5.29497
2441.82 5.23560
2444.33 5.21194
2446.85 5.20206
2449.36 5.23155
2450.62 5.28499
2451.87 5.40369
2452.50 5.51314
2453.13 5.68735
2453.76 5.98163
2454.39 6.52469
2454.70 6.98405
2455.01 7.67992
2455.33 8.80725
2455.64 10.8057
2455.80 12.4389
2455.96 14.8565
2456.11 18.6496
2456.27 25.0875
2456.43 37.3040
2456.51 48.0567
2456.58 64.7786
2456.66 93.5482
2456.74 146.794
2456.78 193.320
2456.82 261.876
2456.86 368.191
2456.90 533.791
2456.95 851.448
2457.00 1063.39
2457.05 851.738
2457.10 534.170
2457.15 345.790
2457.19 234.170
2457.24 166.874
2457.29 124.374
2457.38 76.7661
2457.47 52.5254
2457.56 38.6611
2457.65 30.0339
2457.84 20.3374
2458.02 15.3126
2458.21 12.3811
2458.39 10.5236
2458.57 9.27826
2458.94 7.74620
2459.31 6.88069
2459.68 6.33973
2460.04 5.97918
2460.78 5.53648
2461.51 5.28089
2462.25 5.11482
2462.98 4.99683
2464.46 4.83385
2465.93 4.71734
2468.87 4.53288
2471.81 4.36189
2474.75 4.18000
2480.63 3.73123
2483.57 3.43759
2486.51 3.07305
2489.45 2.60935
2492.39 2.00866
2493.86 1.64518
2495.33 1.24221
2496.80 0.826582
2498.27 0.508492
2499.01 0.489803
2499.38 0.559415
2499.74 0.714330
2500.11 0.996026
2500.48 1.46521
2500.85 2.22319
2501.21 3.42661
2501.58 5.35650
2501.95 8.49090
2502.32 13.7778
2502.68 23.0888
2502.87 30.4474
2503.05 40.7856
2503.24 55.7034
2503.42 77.7752
2503.60 112.033
2503.79 167.190
2503.97 259.532
2504.15 415.301
2504.38 720.314
2504.60 973.095
2504.82 838.579
2505.05 563.110
2505.24 392.585
2505.43 284.545
2505.62 215.044
2505.81 169.149
2506.20 114.433
2506.58 84.5662
2506.96 66.3411
2507.34 54.3847
2508.11 39.9414
2508.87 31.7506
2509.64 26.5715
2510.40 23.0409
2511.17 20.4983
2512.70 17.1086
2514.23 14.9702
2515.76 13.5075
2517.29 12.4483
2520.35 11.0253
2521.88 10.5290
2523.41 10.1298
2524.94 9.81500
2525.70 9.69309
2526.47 9.60743
2527.23 9.59340
2527.62 9.64630
2528.00 9.79229
2528.38 10.1628
2528.57 10.5465
2528.76 11.2404
2528.95 12.6652
2529.05 13.9971
2529.15 16.2113
2529.24 20.3821
2529.29 23.9613
2529.34 29.3493
2529.38 38.3820
2529.43 54.5793
2529.48 86.7234
2529.50 114.670
2529.53 155.489
2529.56 243.454
2529.60 301.858
2529.64 243.479
2529.67 155.312
2529.70 104.131
2529.74 74.0363
2529.77 55.0312
2529.80 43.2892
2529.86 29.7416
2529.92 22.7778
2529.99 18.7695
2530.05 16.2632
2530.18 13.4459
2530.30 11.9596
2530.43 11.0912
2530.55 10.5303
2530.68 10.1507
2530.93 9.67363
2531.18 9.39217
2531.68 9.07612
2532.18 8.89746
2532.69 8.77642
2533.69 8.60766
2535.70 8.37829
2537.71 8.20411
2539.72 8.05805
2541.73 7.93113
2545.74 7.71840
2553.78 7.40098
2561.82 7.17175
2577.89 6.85440
2593.96 6.63482
2610.03 6.46289
2626.10 6.31368
2642.17 6.17116
2650.21 6.09914
2654.23 6.06735
2656.24 6.07313
2656.74 6.09376
2657.24 6.15902
2657.49 6.24978
2657.74 6.49231
2657.87 6.80068
2657.99 7.54265
2658.06 8.39130
2658.12 10.1778
2658.15 11.9319
2658.18 14.8456
2658.21 20.1959
2658.25 30.6357
2658.27 45.6170
2658.30 55.2770
2658.33 45.6361
2658.35 30.6593
2658.37 23.4343
2658.39 18.4889
2658.41 15.2454
2658.43 13.1525
2658.47 10.5009
2658.51 9.09706
2658.59 7.70125
2658.67 7.07765
2658.83 6.54287
2658.98 6.32764
2659.30 6.15773
2659.61 6.09198
2660.24 6.03873
2660.87 6.01528
2663.38 5.97193
2668.41 5.91181
2673.44 5.85058
2678.47 5.78385
2688.52 5.62472
2698.58 5.40875
2703.61 5.26451
2708.63 5.08096
2713.66 4.83655
2718.69 4.49120
2721.20 4.25749
2723.72 3.96091
2726.23 3.57240
2728.74 3.04416
2730.00 2.70488
2731.26 2.29969
2732.52 1.81934
2733.77 1.27903
2734.40 1.01796
2735.03 0.822561
2735.34 0.783949
2735.66 0.821302
2735.82 0.882813
2735.97 0.984144
2736.29 1.35736
2736.44 1.66831
2736.60 2.09491
2736.76 2.67859
2736.92 3.47521
2737.07 4.56474
2737.23 6.06414
2737.39 8.14872
2737.54 11.0888
2737.70 15.3149
2737.86 21.5402
2738.01 30.9991
2738.17 45.9442
2738.33 70.7398
2738.49 114.397
2738.64 196.444
2738.72 263.937
2738.80 356.984
2738.95 622.812
2739.10 843.670
2739.25 729.776
2739.40 492.939
2739.57 315.557
2739.73 215.237
2739.89 156.829
2740.06 120.562
2740.22 96.6306
2740.39 80.0117
2740.71 58.9584
2741.04 46.5137
2741.37 38.4643
2742.02 28.8856
2742.68 23.4826
2743.34 20.0707
2743.99 17.7415
2744.65 16.0619
2745.96 13.8082
2747.27 12.3775
2748.58 11.3912
2749.89 10.6727
2752.52 9.69657
2755.14 9.06521
2757.76 8.62330
2760.39 8.29637
2765.63 7.84383
2770.88 7.54387
2776.12 7.32904
2781.37 7.16653
2791.86 6.93429
2797.11 6.84754
2802.35 6.77411
2807.60 6.71182
2812.84 6.66195
2815.47 6.64599
2818.09 6.65031
2819.40 6.67878
2820.06 6.71317
2820.71 6.78047
2821.37 6.92975
2821.70 7.07948
2822.02 7.34958
2822.19 7.57499
2822.35 7.91449
2822.52 8.45954
2822.68 9.41525
2822.84 11.3231
2822.93 13.0821
2823.01 16.0185
2823.09 21.4523
2823.13 26.0749
2823.17 33.1619
2823.21 44.7375
2823.25 65.2159
2823.30 105.022
2823.32 137.944
2823.34 187.013
2823.37 295.698
2823.40 367.199
2823.43 295.683
2823.46 186.716
2823.49 134.067
2823.51 99.7459
2823.53 75.7892
2823.55 60.1490
2823.60 40.6825
2823.64 29.9953
2823.69 23.5791
2823.73 19.4515
2823.82 14.7014
2823.91 12.1304
2824.00 10.6176
2824.09 9.63475
2824.18 8.97416
2824.36 8.15097
2824.54 7.68530
2824.90 7.20139
2825.26 6.96685
2825.62 6.83560
2826.33 6.69955
2827.05 6.63232
2827.77 6.59288
2829.20 6.54787
2832.07 6.50184
2834.93 6.47255
2840.67 6.42742
2846.40 6.38926
2852.13 6.35543
2857.87 6.32754
2860.74 6.31951
2863.60 6.32716
2865.04 6.35226
2865.75 6.38136
2866.47 6.43769
2867.19 6.56225
2867.54 6.68711
2867.90 6.91369
2868.26 7.39023
2868.44 7.85114
2868.62 8.66295
2868.71 9.32712
2868.80 10.2944
2868.89 11.8198
2868.98 14.3562
2869.07 19.1599
2869.11 23.3089
2869.16 29.5881
2869.20 40.2355
2869.25 59.6282
2869.27 76.0571
2869.29 99.0582
2869.31 133.211
2869.34 185.275
2869.37 293.699
2869.40 364.597
2869.43 293.923
2869.46 185.558
2869.49 135.385
2869.51 101.880
2869.53 78.0304
2869.55 62.2707
2869.59 42.3377
2869.64 31.2301
2869.68 24.4945
2869.72 20.1305
2869.81 15.0754
2869.89 12.3191
2869.98 10.6754
2870.15 8.90606
2870.32 8.01508
2870.49 7.50956
2870.67 7.19206
2870.84 6.98177
2871.18 6.72649
2871.52 6.58339
2872.21 6.43609
2872.89 6.36431
2873.58 6.32318
2874.95 6.27812
2877.69 6.23645
2880.43 6.21278
2885.92 6.17857
2891.40 6.14970
2896.89 6.12316
2902.37 6.09976
2905.11 6.09166
2907.86 6.09381
2909.23 6.10912
2910.60 6.16523
2911.28 6.24896
2911.63 6.33369
2911.97 6.48765
2912.31 6.81245
2912.48 7.12939
2912.65 7.68593
2912.74 8.14185
2912.83 8.81562
2912.91 9.87032
2913.00 11.6269
2913.08 14.9651
2913.13 17.8572
2913.17 22.2416
2913.21 29.7129
2913.25 43.4039
2913.28 55.0884
2913.30 71.5071
2913.32 96.0455
2913.34 133.781
2913.37 211.255
2913.40 261.900
2913.43 211.548
2913.46 134.150
2913.49 87.0724
2913.52 60.1677
2913.55 43.6644
2913.57 33.7489
2913.63 22.5529
2913.69 16.9991
2913.74 13.7780
2913.80 11.7872
2913.91 9.57707
2914.03 8.42541
2914.14 7.76112
2914.37 7.05642
2914.59 6.70858
2914.82 6.51224
2915.27 6.30969
2915.73 6.21145
2916.18 6.15602
2917.09 6.09742
2918.90 6.04865
2920.72 6.02530
2924.34 5.99669
2927.97 5.97469
2942.48 5.89557
2956.99 5.81305
2971.50 5.72029
2986.02 5.61029
3000.53 5.47057
3007.78 5.38206
3015.04 5.27325
3022.29 5.13242
3025.92 5.04449
3027.73 4.99923
3028.64 4.99493
3029.09 5.06281
3029.32 5.30914
3029.43 5.91785
3029.49 6.96903
3029.52 8.13293
3029.55 10.3702
3029.57 13.6526
3029.60 15.8096
3029.63 13.6588
3029.65 10.3767
3029.68 8.37044
3029.70 7.19894
3029.75 6.08258
3029.85 5.37873
3030.05 5.06386
3030.45 4.94537
3031.24 4.88599
3032.82 4.81554
3035.99 4.66470
3039.16 4.46848
3042.33 4.19496
3043.92 4.01141
3045.51 3.77989
3047.09 3.47805
3048.68 3.06910
3049.47 2.80658
3050.26 2.49282
3051.05 2.11978
3051.85 1.69710
3052.24 1.48886
3052.64 1.32644
3053.04 1.30390
3053.23 1.41206
3053.43 1.67527
3053.63 2.20980
3053.83 3.22300
3053.93 4.02868
3054.03 5.14238
3054.13 6.69716
3054.22 8.89892
3054.32 12.0771
3054.42 16.7798
3054.52 23.9619
3054.62 35.3795
3054.72 54.4700
3054.82 88.4302
3054.87 115.700
3054.92 153.156
3054.97 207.302
3055.02 282.079
3055.11 489.421
3055.20 662.308
3055.29 571.590
3055.39 385.697
3055.46 277.585
3055.53 205.994
3055.60 158.647
3055.68 126.778
3055.82 87.5172
3055.97 65.4763
3056.11 51.7727
3056.26 42.7361
3056.55 31.7255
3056.84 25.4079
3057.13 21.4080
3057.42 18.6709
3057.71 16.6947
3058.29 14.0496
3058.87 12.3774
3059.45 11.2316
3060.03 10.4013
3061.19 9.27775
3062.35 8.55576
3063.52 8.05166
3064.68 7.67957
3067.00 7.16361
3069.32 6.81922
3071.65 6.56934
3073.97 6.37675
3078.61 6.09042
3083.26 5.87683
3092.55 5.54330
3101.84 5.24670
3111.13 4.93098
3115.78 4.75288
3120.42 4.55841
3122.75 4.46117
3125.07 4.38981
3126.23 4.39924
3126.81 4.44105
3127.39 4.54439
3127.97 4.80094
3128.26 5.06782
3128.55 5.55573
3128.70 5.96478
3128.85 6.57346
3128.99 7.53873
3129.14 9.19624
3129.28 12.3885
3129.35 15.2408
3129.43 19.7361
3129.50 27.6404
3129.57 42.7252
3129.61 56.3847
3129.64 77.1581
3129.68 110.791
3129.72 166.915
3129.76 265.349
3129.80 329.986
3129.84 265.430
3129.88 167.015
3129.92 118.311
3129.95 85.8090
3129.98 64.5136
3130.01 50.5653
3130.07 33.4709
3130.13 24.1593
3130.19 18.5957
3130.25 15.0274
3130.37 10.8980
3130.50 8.68340
3130.62 7.37933
3130.74 6.54019
3130.86 5.96770
3131.11 5.25381
3131.35 4.84195
3131.84 4.39683
3132.33 4.16195
3132.82 4.01315
3133.79 3.81982
3135.75 3.55912
3137.70 3.32902
3141.61 2.82387
3145.52 2.18616
3147.48 1.79886
3149.43 1.36268
3151.39 0.895890
3153.34 0.486499
3154.32 0.390631
3154.81 0.407532
3155.30 0.496135
3155.78 0.692093
3156.27 1.04881
3156.52 1.31377
3156.76 1.65369
3157.25 2.64416
3157.74 4.26228
3158.23 6.93031
3158.72 11.4472
3159.20 19.4105
3159.45 25.6933
3159.69 34.4390
3159.94 46.9527
3160.18 65.3701
3160.43 93.5094
3160.67 137.670
3160.91 209.429
3161.16 327.083
3161.48 573.682
3161.80 783.183
3162.12 681.620
3162.44 462.348
3162.64 358.592
3162.84 282.937
3163.23 187.911
3163.62 135.015
3164.01 103.110
3164.41 82.4064
3164.80 68.2487
3165.58 50.5024
3166.37 40.0852
3167.15 33.3795
3168.72 25.3919
3170.29 20.8858
3171.86 18.0295
3173.43 16.0714
3175.00 14.6515
3178.13 12.7379
3181.27 11.5124
3184.41 10.6628
3185.98 10.3329
3186.76 10.2006
3187.16 10.1911
3187.35 10.3381
3187.45 10.7331
3187.50 11.3672
3187.55 13.2234
3187.57 15.1401
3187.60 16.4040
3187.63 15.1327
3187.65 13.2074
3187.68 11.7898
3187.72 11.0815
3187.78 10.4912
3187.91 10.1541
3188.16 9.98697
3188.67 9.86554
3189.69 9.70004
3191.73 9.42215
3195.80 8.97550
3203.95 8.34915
3212.10 7.92486
3216.17 7.76041
3218.21 7.69681
3219.23 7.70667
3219.48 7.74286
3219.74 7.85250
3219.87 7.99896
3219.99 8.35977
3220.06 8.77876
3220.12 9.65264
3220.15 10.5118
3220.18 12.0030
3220.22 14.8160
3220.25 20.2753
3220.27 27.8130
3220.30 32.9432
3220.33 27.8334
3220.35 20.2757
3220.37 16.3473
3220.40 13.7428
3220.44 11.0245
3220.48 9.71944
3220.52 9.04130
3220.60 8.37760
3220.69 8.08135
3220.85 7.83003
3221.02 7.72745
3221.68 7.60160
3223.00 7.53034
3225.65 7.44202
3230.95 7.29241
3236.24 7.15807
3241.54 7.03308
3246.84 6.91379
3252.14 6.79989
3254.78 6.74984
3257.43 6.72374
3258.76 6.74611
3259.42 6.78551
3260.08 6.87179
3260.74 7.07499
3261.07 7.28385
3261.40 7.66596
3261.57 7.98662
3261.74 8.46715
3261.90 9.24293
3262.07 10.5909
3262.23 13.2815
3262.32 15.7474
3262.40 19.7706
3262.48 27.1891
3262.52 33.5061
3262.56 42.8283
3262.61 58.1398
3262.65 83.8329
3262.69 131.323
3262.73 226.146
3262.76 356.347
3262.80 445.832
3262.84 356.600
3262.87 226.154
3262.90 158.557
3262.93 114.358
3262.95 85.7525
3262.98 66.6847
3263.03 44.1465
3263.09 32.2361
3263.14 25.0328
3263.19 20.4540
3263.30 15.2371
3263.41 12.4491
3263.52 10.8160
3263.62 9.76915
3263.73 9.05801
3263.95 8.17763
3264.16 7.67728
3264.59 7.15144
3265.02 6.89093
3265.45 6.73978
3266.31 6.57077
3267.16 6.47338
3268.02 6.40399
3269.74 6.29556
3271.46 6.19746
3273.17 6.09555
3276.60 5.84968
3278.32 5.68960
3280.04 5.48857
3281.75 5.22451
3283.47 4.85890
3284.33 4.61656
3285.19 4.31624
3286.05 3.93601
3286.90 3.44781
3287.33 3.15525
3287.76 2.83570
3288.19 2.51446
3288.62 2.28691
3289.05 2.50599
3289.26 3.14527
3289.37 3.76464
3289.48 4.72927
3289.59 6.25585
3289.69 8.66510
3289.80 12.6031
3289.85 15.5239
3289.91 19.3080
3289.96 24.4759
3290.02 31.5455
3290.07 41.4180
3290.12 55.2186
3290.18 75.7653
3290.23 105.976
3290.28 153.061
3290.34 223.770
3290.42 392.791
3290.50 537.990
3290.54 529.185
3290.58 469.975
3290.67 321.046
3290.73 235.589
3290.79 178.568
3290.85 139.966
3290.91 113.186
3291.04 79.6916
3291.16 60.7381
3291.29 48.7839
3291.41 40.8314
3291.66 31.0070
3291.91 25.3304
3292.16 21.6951
3292.41 19.1936
3292.66 17.3854
3293.15 14.9445
3293.65 13.3944
3294.15 12.3247
3294.65 11.5471
3295.64 10.4911
3296.64 9.81077
3297.63 9.33579
3298.63 8.98520
3300.62 8.50112
3302.61 8.18162
3304.60 7.95345
3306.59 7.78148
3310.57 7.53683
3314.55 7.36846
3322.51 7.14506
3330.47 6.99713
3338.44 6.88735
3354.36 6.72629
3370.28 6.60533
3386.21 6.50475
3418.05 6.33149
3449.90 6.16640
3481.75 5.98206
3497.67 5.87158
3513.59 5.73901
3521.56 5.66071
3529.52 5.57190
3537.48 5.47447
3539.47 5.45346
3541.46 5.44642
3542.46 5.46331
3543.45 5.53901
3543.95 5.65634
3544.20 5.77548
3544.45 5.99078
3544.69 6.44027
3544.82 6.87344
3544.94 7.62018
3545.07 9.10090
3545.13 10.4329
3545.19 12.6099
3545.25 16.5103
3545.29 19.7186
3545.32 24.4732
3545.35 31.8832
3545.38 44.1396
3545.41 65.7261
3545.44 105.025
3545.47 164.898
3545.50 204.864
3545.53 165.016
3545.56 105.172
3545.59 64.0431
3545.63 42.2731
3545.66 30.2542
3545.69 23.2975
3545.72 18.7279
3545.76 15.7558
3545.82 12.0947
3545.89 10.0371
3545.95 8.80433
3546.08 7.44123
3546.21 6.74092
3546.34 6.33939
3546.60 5.91423
3546.87 5.70520
3547.13 5.58600
3547.65 5.45942
3548.69 5.35358
3549.74 5.30251
3551.82 5.23813
3553.91 5.18584
3558.09 5.08296
3562.26 4.97021
3570.62 4.69152
3578.97 4.29921
3583.14 4.03450
3587.32 3.69977
3591.49 3.26386
3595.67 2.67750
3597.76 2.30562
3599.85 1.86799
3601.93 1.36192
3604.02 0.821974
3605.06 0.586094
3606.11 0.451436
3606.63 0.465825
3607.15 0.579066
3607.67 0.850439
3607.94 1.07406
3608.20 1.37887
3608.46 1.78878
3608.72 2.33590
3608.98 3.06394
3609.24 4.03337
3609.50 5.32919
3609.76 7.07320
3610.02 9.44377
3610.28 12.7085
3610.55 17.2803
3610.81 23.8162
3611.07 33.4000
3611.33 47.8905
3611.59 70.6096
3611.85 107.714
3612.11 170.738
3612.37 278.920
3612.69 493.533
3613.00 678.165
3613.32 594.166
3613.63 405.598
3613.85 306.181
3614.06 236.378
3614.28 187.564
3614.49 152.828
3614.93 108.427
3615.36 82.4986
3615.79 65.9799
3616.22 54.8105
3617.09 40.9311
3617.95 32.8506
3618.82 27.6554
3619.68 24.0732
3620.55 21.4722
3622.28 17.9757
3624.01 15.7522
3625.74 14.2229
3627.47 13.1106
3630.93 11.6065
3634.39 10.6396
3637.85 9.96706
3641.31 9.47250
3648.23 8.79378
3655.15 8.34927
3662.07 8.03477
3668.99 7.79982
3682.83 7.47020
3696.67 7.24779
3710.51 7.08585
3717.43 7.02107
3720.89 6.99677
3722.62 7.00548
3723.48 7.08525
3723.70 7.16718
3723.91 7.38276
3724.02 7.65091
3724.13 8.28716
3724.18 8.99041
3724.24 10.4156
3724.27 11.7315
3724.29 13.8908
3724.32 17.6539
3724.35 24.6571
3724.37 35.1261
3724.40 42.3570
3724.43 35.1419
3724.45 24.6764
3724.48 18.8544
3724.50 15.1826
3724.54 11.4503
3724.58 9.70654
3724.63 8.81385
3724.71 7.95307
3724.80 7.57755
3724.97 7.26017
3725.15 7.13496
3725.49 7.03621
3725.84 6.99785
3727.23 6.95094
3730.00 6.92113
3732.77 6.90290
3734.16 6.90717
3734.85 6.95538
3735.20 7.13220
3735.37 7.63881
3735.46 8.73321
3735.50 10.3000
3735.53 11.8553
3735.55 14.3111
3735.57 18.8144
3735.60 21.7428
3735.63 18.8245
3735.65 14.3094
3735.68 11.7781
3735.70 10.2022
3735.74 8.64952
3735.83 7.59254
3736.02 7.11100
3736.38 6.94084
3737.10 6.88598
3738.55 6.86253
3741.45 6.84007
3747.24 6.80359
3758.83 6.73936
3770.42 6.68286
3782.01 6.63253
3793.60 6.58792
3805.19 6.55132
3810.98 6.54044
3816.78 6.54856
3819.68 6.57823
3821.13 6.61293
3822.57 6.68037
3824.02 6.82961
3824.75 6.97940
3825.47 7.25129
3825.83 7.47901
3826.20 7.82205
3826.56 8.37451
3826.92 9.34735
3827.10 10.1378
3827.28 11.3016
3827.46 13.1150
3827.64 16.1631
3827.83 21.8616
3827.92 26.7941
3828.01 34.3537
3828.10 47.0364
3828.19 69.7305
3828.23 88.7828
3828.28 115.971
3828.32 156.349
3828.37 216.228
3828.43 342.264
3828.50 426.408
3828.57 342.510
3828.63 216.543
3828.68 156.655
3828.72 116.986
3828.81 71.3594
3828.90 48.1545
3828.99 35.3798
3829.08 27.5439
3829.16 22.5252
3829.34 16.6234
3829.52 13.4530
3829.69 11.5604
3829.87 10.3423
3830.05 9.51300
3830.40 8.48868
3830.76 7.90409
3831.11 7.53915
3831.46 7.29598
3832.17 7.00176
3832.88 6.83676
3834.30 6.66653
3835.71 6.58354
3837.13 6.53573
3839.96 6.48305
3845.62 6.43350
3851.29 6.40474
3862.62 6.36321
