Mo-98(n,g) ENDF/B-VII.1
437.125 0.388904
439.467 0.288688
441.809 0.257092
444.151 0.258109
448.836 0.328447
451.178 0.404770
453.520 0.527528
454.691 0.616321
455.277 0.670526
455.862 0.732948
456.448 0.805292
456.741 0.845829
457.033 0.889677
457.326 0.937232
457.619 0.988880
458.204 1.10652
458.790 1.24741
459.375 1.41797
459.961 1.62717
460.547 1.88745
461.132 2.21689
461.718 2.64211
462.303 3.20424
462.889 3.96848
463.474 5.04476
464.060 6.62779
464.645 9.09253
465.231 13.2308
465.524 16.4405
465.817 20.9618
466.109 27.6046
466.402 37.8904
466.695 54.9449
466.988 85.7740
467.134 111.044
467.280 147.813
467.427 202.493
467.573 283.618
467.787 453.323
468.000 566.073
468.214 452.398
468.428 282.467
468.675 161.990
468.921 100.150
469.168 66.7726
469.415 47.2932
469.661 35.0927
469.908 27.0091
470.401 17.3527
470.895 12.0544
471.388 8.84848
472.375 5.33870
473.361 3.56469
474.348 2.54688
475.334 1.90976
476.321 1.48485
478.294 0.971227
480.268 0.684560
482.241 0.508469
484.214 0.392635
488.161 0.254536
492.107 0.178489
496.054 0.132204
500.000 0.101961
507.056 0.0689684
514.112 0.0499662
521.168 0.0380773
528.224 0.0302029
542.336 0.0209900
556.448 0.0165978
570.560 0.0156262
577.616 0.0168411
584.672 0.0203277
591.728 0.0291956
595.256 0.0385763
598.784 0.0561413
600.548 0.0711636
602.312 0.0943304
604.076 0.132688
605.840 0.202949
606.722 0.262327
607.604 0.353203
608.486 0.502476
609.368 0.773330
609.809 1.00027
610.250 1.34481
610.691 1.90469
611.132 2.90501
611.352 3.73031
611.573 4.96441
611.793 6.92872
612.014 10.3342
612.234 17.0179
612.345 23.0740
612.455 32.9812
612.565 50.8060
612.620 65.5073
612.675 87.3694
612.730 121.606
612.785 178.625
612.841 280.052
612.896 467.169
612.948 748.177
613.000 935.776
613.052 748.144
613.104 467.173
613.155 292.221
613.205 192.418
613.255 133.827
613.305 97.6669
613.356 74.0325
613.406 57.9195
613.506 38.0583
613.607 26.8325
613.707 19.9035
613.908 12.1759
614.109 8.20170
614.310 5.89562
614.511 4.44073
614.712 3.46514
615.114 2.27813
615.516 1.61154
615.918 1.20035
616.320 0.929051
617.124 0.604474
617.928 0.425169
618.732 0.315761
619.536 0.244136
621.144 0.159123
622.752 0.112494
624.360 0.0841690
625.968 0.0656714
629.183 0.0437495
632.399 0.0317167
635.615 0.0243838
638.831 0.0195705
645.262 0.0138085
651.694 0.0105898
664.557 0.00724977
677.420 0.00561126
690.283 0.00469261
716.010 0.00388571
741.736 0.00403761
754.599 0.00462431
767.462 0.00594466
780.325 0.00905624
786.757 0.0122787
793.188 0.0182758
796.404 0.0233980
799.620 0.0313019
802.836 0.0444129
806.051 0.0685152
807.659 0.0889655
809.267 0.120392
810.875 0.172306
812.483 0.267291
813.287 0.347555
814.091 0.470412
814.895 0.672378
815.699 1.03925
816.101 1.34710
816.503 1.81515
816.905 2.57731
817.307 3.94273
817.508 5.07290
817.709 6.76806
817.910 9.47752
818.111 14.2003
818.312 23.5613
818.412 32.1262
818.513 46.3077
818.613 72.2306
818.663 94.0305
818.714 126.958
818.764 179.895
818.814 270.959
818.864 441.123
818.915 776.527
818.957 1243.81
819.000 1554.64
819.043 1242.59
819.086 776.512
819.130 470.272
819.174 302.163
819.218 206.743
819.262 149.162
819.306 112.114
819.351 87.1146
819.439 56.7425
819.527 39.7602
819.616 29.3740
819.792 17.8737
819.969 11.9963
820.146 8.60118
820.322 6.46595
820.499 5.03755
820.852 3.30354
821.206 2.33230
821.559 1.73397
821.912 1.33970
822.619 0.868653
823.326 0.608753
824.032 0.450352
824.739 0.346732
826.153 0.223889
827.566 0.156613
828.979 0.115814
830.393 0.0892182
833.220 0.0577950
836.046 0.0406382
838.873 0.0302511
841.700 0.0234857
847.354 0.0154932
853.007 0.0111241
858.661 0.00847223
864.314 0.00673884
875.621 0.00467729
886.929 0.00353700
909.543 0.00236995
932.157 0.00180556
954.771 0.00148796
1000.00 0.00118021
1030.98 0.00112343
1061.97 0.00125027
1077.46 0.00151573
1092.95 0.00233601
1100.70 0.00350686
1108.44 0.00686496
1112.32 0.0115596
1114.25 0.0162699
1116.19 0.0249054
1118.13 0.0434575
1119.10 0.0619765
1120.06 0.0957874
1120.55 0.124297
1121.03 0.167858
1121.52 0.239271
1122.00 0.368526
1122.24 0.476570
1122.48 0.640238
1122.73 0.905414
1122.97 1.37718
1123.09 1.76474
1123.21 2.34189
1123.33 3.25536
1123.45 4.82618
1123.57 7.87002
1123.63 10.6170
1123.69 14.9760
1123.75 22.7763
1123.81 37.9742
1123.85 52.1717
1123.88 74.2221
1123.91 111.124
1123.94 174.062
1123.97 279.706
1124.00 347.099
1124.03 276.306
1124.07 174.070
1124.09 119.455
1124.12 84.4235
1124.14 61.8586
1124.16 47.3689
1124.21 29.4810
1124.26 20.0964
1124.31 14.4349
1124.36 10.9065
1124.46 6.83672
1124.56 4.65964
1124.66 3.37596
1124.76 2.55707
1124.86 2.00793
1125.05 1.32681
1125.25 0.942911
1125.45 0.703425
1125.65 0.545509
1126.04 0.355246
1126.44 0.249697
1126.83 0.185132
1127.22 0.142873
1128.01 0.0924975
1128.80 0.0648719
1130.38 0.0371163
1131.96 0.0241546
1133.54 0.0170737
1136.70 0.00999648
1143.02 0.00490936
1149.33 0.00311979
1161.96 0.00183821
1174.60 0.00139272
1199.86 0.00109235
1225.13 0.00101967
1275.66 0.00109404
1326.19 0.00139436
1376.73 0.00212845
1401.99 0.00288433
1427.26 0.00427978
1439.89 0.00546389
1452.52 0.00728174
1465.16 0.0102801
1477.79 0.0157553
1484.11 0.0203745
1490.42 0.0274363
1496.74 0.0390305
1503.06 0.0600617
1506.21 0.0776950
1509.37 0.104476
1512.53 0.148045
1515.69 0.226043
1516.48 0.255280
1517.27 0.290539
1517.66 0.311004
1518.06 0.333713
1518.45 0.359005
1518.85 0.387210
1519.24 0.418962
1519.64 0.454786
1520.03 0.495408
1520.43 0.541598
1521.22 0.656009
1522.00 0.810608
1522.79 1.02721
1523.58 1.34290
1524.37 1.82966
1525.16 2.63354
1525.56 3.24830
1525.95 4.10220
1526.35 5.33397
1526.74 7.18973
1527.14 10.1669
1527.53 15.2842
1527.73 19.2845
1527.93 24.8155
1528.12 32.5935
1528.32 43.4666
1528.66 69.7891
1529.00 87.4242
1529.34 69.7501
1529.68 43.4291
1530.07 24.9882
1530.46 15.4899
1530.84 10.3470
1531.23 7.33754
1531.62 5.45023
1532.01 4.19767
1532.78 2.69976
1533.56 1.87678
1534.34 1.37832
1535.89 0.832118
1537.44 0.555803
1538.99 0.397151
1540.54 0.297796
1542.10 0.231547
1545.20 0.151386
1548.30 0.106646
1551.41 0.0791545
1554.51 0.0610768
1560.72 0.0395282
1566.92 0.0276704
1573.13 0.0204592
1579.34 0.0157510
1591.75 0.0101826
1604.17 0.00714283
1616.58 0.00530486
1628.99 0.00411027
1653.82 0.00270507
1678.65 0.00194370
1703.48 0.00148774
1728.31 0.00119598
1777.97 0.000870449
1827.62 0.000744183
1852.45 0.000761037
1877.28 0.000926099
1889.69 0.00119675
1902.11 0.00199831
1908.31 0.00312925
1914.52 0.00635812
1917.63 0.0108617
1920.73 0.0236287
1922.28 0.0413290
1923.06 0.0589701
1923.83 0.0911109
1924.61 0.159397
1925.00 0.226820
1925.38 0.348365
1925.58 0.449556
1925.77 0.602234
1925.97 0.848255
1926.16 1.28247
1926.26 1.63632
1926.35 2.15913
1926.45 2.97773
1926.55 4.36367
1926.65 6.98475
1926.69 9.29490
1926.74 12.8463
1926.79 18.9742
1926.84 30.1286
1926.86 39.4735
1926.89 53.3574
1926.91 74.5418
1926.94 106.898
1926.97 171.293
1927.00 212.183
1927.03 169.225
1927.07 105.281
1927.10 61.9482
1927.14 39.0108
1927.17 26.3348
1927.21 18.9761
1927.25 14.1541
1927.28 11.0091
1927.35 7.14073
1927.42 4.96906
1927.49 3.66646
1927.64 2.22756
1927.78 1.49025
1927.92 1.06846
1928.06 0.801734
1928.21 0.624712
1928.49 0.409342
1928.78 0.288848
1929.35 0.165884
1929.92 0.107602
1930.49 0.0754717
1931.63 0.0431233
1933.90 0.0196571
1936.18 0.0113478
1940.74 0.00536678
1945.30 0.00326220
1963.53 0.00123486
1981.77 0.000892821
2000.00 0.000879624
2012.97 0.00129834
2019.45 0.00304634
2022.70 0.00989253
2024.32 0.0360802
2024.72 0.0620917
2025.13 0.132016
2025.33 0.223039
2025.53 0.453033
2025.64 0.733281
2025.74 1.36693
2025.79 2.04353
2025.84 3.31008
2025.86 4.45616
2025.89 6.15789
2025.91 8.86310
2025.94 13.3595
2025.97 21.2824
2026.00 26.7298
2026.03 21.2827
2026.06 13.3599
2026.08 9.72948
2026.10 7.29707
2026.14 4.40271
2026.18 2.89039
2026.21 2.02614
2026.29 1.14309
2026.37 0.729523
2026.52 0.369609
2026.67 0.222455
2026.98 0.105892
2027.28 0.0619416
2027.89 0.0288529
2028.50 0.0168251
2030.93 0.00485400
2035.80 0.00177883
2045.54 0.00102548
2065.01 0.000933521
2103.96 0.00146104
2123.43 0.00228898
2142.90 0.00467518
2152.64 0.00801184
2157.51 0.0113592
2162.38 0.0174993
2167.25 0.0306924
2169.68 0.0438735
2172.12 0.0679572
2173.33 0.0882809
2174.55 0.119358
2175.77 0.170359
2176.98 0.262812
2177.59 0.340291
2178.20 0.457643
2178.81 0.648505
2179.42 0.988534
2179.72 1.26974
2180.03 1.68854
2180.33 2.35397
2180.63 3.50468
2180.94 5.76488
2181.09 7.79959
2181.24 11.1181
2181.40 17.0478
2181.47 21.9129
2181.55 29.1056
2181.62 40.2807
2181.70 58.6864
2181.78 90.9145
2181.85 149.151
2181.93 239.368
2182.00 298.470
2182.08 238.071
2182.15 149.144
2182.22 94.3671
2182.29 62.9637
2182.36 44.2365
2182.43 32.5017
2182.56 19.4531
2182.70 12.8542
2182.84 9.09613
2182.98 6.76462
2183.25 4.15186
2183.53 2.80214
2183.81 2.01670
2184.08 1.52019
2184.36 1.18664
2184.91 0.779914
2185.46 0.551703
2186.02 0.410778
2186.57 0.317709
2187.67 0.206246
2188.78 0.144700
2189.88 0.107113
2190.99 0.0825281
2193.19 0.0533456
2195.40 0.0373540
2199.82 0.0213294
2204.24 0.0138594
2208.66 0.00978400
2217.49 0.00571867
2235.16 0.00281303
2252.83 0.00181013
2270.51 0.00136619
2288.18 0.00114994
2323.52 0.00102446
2358.86 0.00115664
2376.53 0.00134208
2394.20 0.00167900
2411.87 0.00235039
2420.71 0.00297675
2429.55 0.00406577
2438.38 0.00629504
2447.22 0.0123738
2451.63 0.0206675
2453.84 0.0289062
2456.05 0.0439248
2458.26 0.0759642
2459.37 0.107809
2460.47 0.165603
2461.02 0.214198
2461.58 0.287991
2462.13 0.408204
2462.68 0.623805
2462.96 0.802383
2463.23 1.07047
2463.51 1.49950
2463.78 2.24917
2464.06 3.73901
2464.20 5.10654
2464.34 7.37882
2464.47 11.5546
2464.54 15.0813
2464.61 20.4487
2464.68 29.1263
2464.75 44.2497
2464.82 72.9901
2464.85 97.3630
2464.89 130.926
2464.94 209.695
2465.00 260.767
2465.06 208.221
2465.11 129.776
2465.16 89.4761
2465.20 63.5004
2465.24 46.6836
2465.29 35.6830
2465.37 22.3098
2465.46 15.2086
2465.54 10.9526
2465.63 8.27286
2465.80 5.18380
2465.97 3.53766
2466.14 2.56561
2466.31 1.94487
2466.48 1.52680
2466.82 1.01036
2467.16 0.718511
2467.51 0.536789
2467.85 0.416679
2468.53 0.272128
2469.21 0.191934
2470.58 0.110764
2471.94 0.0725515
2473.31 0.0516135
2476.04 0.0307024
2481.50 0.0159053
2486.97 0.0110793
2492.43 0.00928650
2497.89 0.00885242
2508.82 0.0104847
2514.28 0.0126419
2519.74 0.0162415
2525.21 0.0223952
2530.67 0.0337887
2533.40 0.0434258
2536.13 0.0581353
2538.87 0.0821980
2541.60 0.125526
2542.96 0.161568
2544.33 0.215885
2545.69 0.303268
2546.38 0.368423
2547.06 0.456974
2547.40 0.513923
2547.74 0.582001
2548.08 0.664816
2548.43 0.766290
2548.77 0.893256
2549.11 1.05395
2549.45 1.26201
2549.79 1.53790
2550.13 1.91563
2550.47 2.44793
2550.82 3.23579
2551.16 4.45989
2551.50 6.51243
2551.67 8.08861
2551.84 10.2605
2552.01 13.3800
2552.18 17.9443
2552.35 24.8712
2552.52 35.2630
2552.76 56.4636
2553.00 70.5122
2553.24 56.3563
2553.48 35.2503
2553.73 21.3403
2553.98 13.7070
2554.22 9.37595
2554.47 6.75856
2554.72 5.07953
2554.97 3.94666
2555.46 2.57139
2555.96 1.80168
2556.45 1.33060
2557.45 0.809738
2558.44 0.543527
2559.43 0.389939
2560.42 0.293340
2561.41 0.228692
2563.39 0.150248
2565.38 0.106331
2567.36 0.0793104
2569.34 0.0615317
2573.31 0.0403478
2577.27 0.0287577
2581.24 0.0218126
2585.20 0.0174342
2593.13 0.0130209
2597.10 0.0124462
2601.07 0.0132479
2605.03 0.0167880
2609.00 0.0289391
2610.98 0.0465953
2611.97 0.0644103
2612.96 0.0970167
2613.95 0.166692
2614.45 0.235745
2614.95 0.360319
2615.19 0.464499
2615.44 0.622146
2615.69 0.877171
2615.94 1.32735
2616.06 1.69724
2616.18 2.24654
2616.31 3.11269
2616.43 4.59405
2616.56 7.44025
2616.62 9.95965
2616.68 13.9855
2616.74 20.9640
2616.80 34.4805
2616.84 46.3674
2616.87 64.8992
2616.90 94.9943
2616.93 143.863
2616.96 230.474
2617.00 287.543
2617.04 230.474
2617.07 143.666
2617.11 83.5996
2617.15 51.9896
2617.20 34.7944
2617.24 24.7047
2617.28 18.3663
2617.32 14.1547
2617.40 9.15703
2617.48 6.36557
2617.56 4.69181
2617.73 2.83946
2617.89 1.90038
2618.05 1.36040
2618.21 1.02186
2618.38 0.795806
2618.70 0.522198
2619.03 0.369255
2619.68 0.213279
2620.33 0.139373
2620.99 0.0986194
2622.29 0.0575219
2624.90 0.0276028
2627.51 0.0168826
2632.72 0.00895210
2637.94 0.00598397
2643.15 0.00449203
2648.37 0.00360382
2658.80 0.00259350
2679.67 0.00166701
2700.53 0.00122839
2742.26 0.000817526
2783.99 0.000645300
2825.72 0.000588405
2867.45 0.000659221
2909.18 0.00130304
2930.05 0.00395823
2935.26 0.00670254
2940.48 0.0144950
2943.09 0.0253152
2945.70 0.0558307
2947.00 0.0978387
2947.65 0.139450
2948.30 0.214740
2948.96 0.372932
2949.28 0.527238
2949.61 0.801598
2949.77 1.02687
2949.93 1.36214
2950.10 1.89240
2950.26 2.80330
2950.42 4.56552
2950.50 6.14896
2950.59 8.66791
2950.67 13.1435
2950.75 21.8656
2950.79 29.7837
2950.83 42.4261
2950.87 63.6186
2950.91 98.7920
2950.96 158.719
2951.00 197.609
2951.04 158.718
2951.09 98.7920
2951.13 64.9751
2951.17 44.0357
2951.21 31.2742
2951.24 23.1537
2951.32 13.9934
2951.40 9.34462
2951.48 6.63278
2951.55 4.96038
2951.71 3.05873
2951.87 2.06563
2952.02 1.49007
2952.18 1.12510
2952.33 0.879350
2952.64 0.578684
2952.95 0.409891
2953.57 0.236263
2954.19 0.153526
2954.81 0.107764
2956.06 0.0615548
2958.54 0.0279298
2961.02 0.0159950
2965.99 0.00739303
2970.95 0.00436209
2990.82 0.00143377
3010.68 0.000907074
3030.55 0.000744707
3070.28 0.000702112
3110.00 0.000827329
3149.73 0.00114655
3169.60 0.00144444
3189.46 0.00193024
3209.32 0.00279640
3219.26 0.00351319
3229.19 0.00460094
3239.12 0.00641363
3249.05 0.0100363
3254.02 0.0137858
3256.50 0.0169779
3258.98 0.0222107
3261.47 0.0323751
3263.95 0.0589012
3265.19 0.0941719
3265.81 0.128711
3266.43 0.190725
3267.05 0.320700
3267.37 0.447571
3267.68 0.672361
3267.99 1.13346
3268.14 1.56878
3268.30 2.31689
3268.45 3.76528
3268.53 5.06838
3268.61 7.14209
3268.68 10.8345
3268.76 18.0435
3268.80 24.6094
3268.84 35.1252
3268.88 52.8281
3268.92 82.5253
3268.96 131.848
3269.00 165.048
3269.04 131.848
3269.08 82.5258
3269.12 57.1601
3269.15 40.8352
3269.18 29.8970
3269.21 22.8250
3269.27 14.2918
3269.34 9.71394
3269.40 7.00727
3269.46 5.28452
3269.59 3.31788
3269.71 2.26820
3269.84 1.65285
3270.09 0.990195
3270.34 0.660963
3270.59 0.475394
3271.09 0.284062
3271.60 0.192616
3272.10 0.142321
3273.10 0.0921560
3275.11 0.0580156
3277.12 0.0490896
3281.14 0.0525961
3285.16 0.0728776
3287.17 0.0916111
3289.17 0.120505
3291.18 0.167411
3292.19 0.202468
3293.19 0.250113
3293.70 0.280691
3294.20 0.317236
3294.70 0.361481
3295.20 0.415736
3295.70 0.483389
3296.21 0.568833
3296.71 0.679067
3297.21 0.824586
3297.71 1.02248
3298.22 1.29955
3298.72 1.70427
3299.22 2.32628
3299.72 3.34847
3299.97 4.11693
3300.22 5.16410
3300.48 6.62761
3300.73 8.72447
3300.98 11.7846
3301.23 16.2351
3301.61 25.9631
3302.00 32.4404
3302.39 25.9285
3302.77 16.2066
3303.02 11.8519
3303.26 8.83022
3303.75 5.27941
3304.24 3.44220
3304.73 2.40318
3305.22 1.76451
3305.71 1.34821
3306.69 0.857897
3307.67 0.592213
3308.65 0.432901
3310.60 0.259970
3312.56 0.173149
3314.52 0.123571
3316.48 0.0926177
3318.43 0.0720098
3322.35 0.0471325
3326.26 0.0332631
3330.18 0.0247473
3334.09 0.0191464
3341.92 0.0124645
3349.75 0.00878216
3357.58 0.00653840
3365.41 0.00507091
3381.07 0.00333112
3396.73 0.00237883
3412.39 0.00180232
3428.04 0.00142789
3459.36 0.000990125
3490.68 0.000758633
3553.31 0.000556783
3615.95 0.000534051
3647.27 0.000588742
3678.58 0.000724840
3709.90 0.00105052
3725.56 0.00138694
3741.22 0.00201058
3756.88 0.00336023
3772.54 0.00720739
3780.37 0.0125713
3784.28 0.0179450
3788.20 0.0277898
3792.11 0.0489083
3794.07 0.0699700
3796.03 0.108379
3797.00 0.140751
3797.98 0.190173
3798.96 0.271106
3799.94 0.417157
3800.43 0.539274
3800.92 0.723572
3801.41 1.02134
3801.90 1.54894
3802.14 1.98168
3802.39 2.62413
3802.63 3.63670
3802.88 5.35802
3803.12 8.66990
3803.24 11.5815
3803.37 16.2146
3803.49 24.2854
3803.61 39.6978
3803.67 53.1385
3803.73 73.9186
3803.79 107.305
3803.85 161.521
3803.93 258.477
3804.00 323.126
3804.07 258.467
3804.15 161.515
3804.20 112.290
3804.25 80.6902
3804.31 59.5744
3804.36 45.6190
3804.47 28.7571
3804.57 19.6259
3804.68 14.1930
3804.79 10.7197
3805.00 6.72822
3805.22 4.59782
3805.43 3.34179
3805.64 2.53402
3805.86 1.98899
3806.28 1.31606
3806.71 0.935247
3807.14 0.698596
3807.56 0.541588
3808.42 0.352637
3809.27 0.247860
3810.13 0.183655
3810.98 0.141579
3812.69 0.0915152
3814.40 0.0640214
3817.82 0.0364245
3821.24 0.0235333
3824.65 0.0164945
3831.49 0.00946252
3845.16 0.00442210
3858.83 0.00266626
3886.17 0.00146278
3913.51 0.00115164
3968.19 0.00198938
3981.86 0.00315299
3995.53 0.00654603
4002.37 0.0113069
4009.20 0.0248415
4012.62 0.0436369
4014.33 0.0623929
4016.04 0.0965827
4017.75 0.169396
4018.60 0.241498
4019.46 0.371641
4019.89 0.480533
4020.31 0.644889
4020.74 0.910563
4021.17 1.38163
4021.38 1.76841
4021.59 2.33980
4021.81 3.24452
4022.02 4.78306
4022.23 7.74979
4022.34 10.3761
4022.45 14.5231
4022.55 21.7585
4022.66 35.7563
4022.72 48.1941
4022.77 67.2036
4022.82 97.9021
4022.87 149.178
4022.94 238.015
4023.00 298.391
4023.06 238.013
4023.13 149.178
4023.18 95.7294
4023.24 64.5841
4023.30 45.4738
4023.35 33.6262
4023.46 20.2172
4023.58 13.3949
4023.69 9.49521
4023.80 7.06991
4024.03 4.34591
4024.26 2.93583
4024.48 2.11420
4024.71 1.59435
4024.93 1.24490
4025.39 0.819085
4025.84 0.579474
4026.29 0.431469
4026.74 0.333886
4027.64 0.216774
4028.55 0.152089
4030.35 0.0867083
4032.16 0.0560084
4033.97 0.0391813
4037.58 0.0223150
4044.81 0.0101544
4052.04 0.00586485
4066.50 0.00278025
4080.95 0.00169225
4138.78 0.000635200
4167.69 0.000513080
4196.61 0.000454781
4254.44 0.000431676
4312.26 0.000505124
4341.18 0.000597712
4370.09 0.000769691
4399.00 0.00112787
4413.46 0.00147405
4427.92 0.00209065
4435.15 0.00260266
4442.37 0.00337829
4449.60 0.00464370
4456.83 0.00693501
4460.45 0.00886129
4464.06 0.0118026
4467.67 0.0166331
4471.29 0.0254204
4473.10 0.0328131
4474.90 0.0440913
4476.71 0.0625531
4478.52 0.0959131
4479.42 0.123780
4480.32 0.165896
4481.23 0.234110
4482.13 0.355083
4483.03 0.601986
4483.49 0.835094
4483.71 1.00586
4483.94 1.23349
4484.16 1.54924
4484.39 2.00262
4484.50 2.30708
4484.62 2.68577
4484.73 3.16455
4484.84 3.78137
4484.95 4.59358
4485.07 5.69075
4485.18 7.21801
4485.29 9.42050
4485.41 12.7303
4485.52 17.9383
4485.63 26.5013
4485.74 40.6309
4485.87 65.0075
4486.00 81.2565
4486.13 65.0032
4486.26 40.6266
4486.35 28.6376
4486.44 20.7600
4486.53 15.4655
4486.62 11.9008
4486.80 7.56504
4486.98 5.19091
4487.16 3.76795
4487.34 2.85357
4487.70 1.79621
4488.07 1.23062
4488.43 0.894880
4488.79 0.679693
4489.15 0.534000
4489.87 0.354177
4490.60 0.252145
4491.32 0.188612
4492.04 0.146507
4493.49 0.0958285
4494.94 0.0676898
4496.39 0.0504754
4497.83 0.0391975
4500.73 0.0258090
4503.62 0.0185007
4506.51 0.0141027
4509.41 0.0112788
4515.19 0.00807178
4520.98 0.00651939
4532.55 0.00572974
4538.34 0.00615173
4544.13 0.00722090
4549.91 0.00932446
4555.70 0.0134750
4561.49 0.0226776
4564.38 0.0319754
4567.28 0.0490373
4570.17 0.0856021
4571.62 0.121987
4573.06 0.188062
4573.79 0.243593
4574.51 0.327928
4575.23 0.465503
4575.96 0.711839
4576.32 0.916083
4576.68 1.22270
4577.04 1.71337
4577.40 2.56749
4577.77 4.26723
4577.95 5.82625
4578.13 8.39580
4578.31 13.1279
4578.40 17.1426
4578.49 23.1712
4578.58 32.9987
4578.67 49.8538
4578.76 81.5296
4578.85 144.409
4578.93 231.231
4579.00 287.917
4579.08 230.009
4579.15 143.456
4579.22 92.0238
4579.29 62.0487
4579.36 43.9257
4579.43 32.4520
4579.56 19.5651
4579.70 12.9861
4579.83 9.21692
4579.97 6.86898
4580.24 4.22771
4580.51 2.85463
4580.79 2.05738
4581.06 1.55247
4581.33 1.21282
4581.88 0.798064
4582.42 0.565037
4582.96 0.421001
4583.51 0.325812
4584.60 0.211728
4585.68 0.148690
4587.86 0.0849648
4590.04 0.0550204
4592.22 0.0386089
4596.57 0.0221443
4605.28 0.0102461
4613.99 0.00603005
4631.41 0.00298013
4648.82 0.00190144
4666.24 0.00140843
4683.66 0.00115750
