Sn-122(n,g) ENDF/B-VII.1
106.926 34.4324
106.971 21.4146
107.017 14.3342
107.062 10.1866
107.107 7.57379
107.153 5.83771
107.244 3.76082
107.335 2.61682
107.426 1.92403
107.608 1.16385
107.789 0.778566
107.971 0.557145
108.153 0.418364
108.335 0.325746
108.699 0.213572
109.063 0.150870
109.426 0.112288
109.790 0.0868797
110.518 0.0565338
111.245 0.0397878
111.973 0.0295752
112.700 0.0228882
114.155 0.0149475
115.610 0.0105865
117.065 0.00793329
118.520 0.00619762
121.430 0.00413548
124.340 0.00299964
127.250 0.00230522
130.160 0.00184808
135.980 0.00129900
141.800 0.000991141
153.440 0.000670782
165.080 0.000513510
176.720 0.000425836
200.000 0.000355972
214.891 0.000379251
229.782 0.000537279
237.228 0.000791009
244.673 0.00154437
248.396 0.00261196
250.257 0.00368866
252.119 0.00567146
253.980 0.00994919
254.911 0.0142395
255.841 0.0221074
256.307 0.0287705
256.772 0.0389897
257.238 0.0558369
257.703 0.0865579
257.936 0.112440
258.168 0.151942
258.401 0.216604
258.634 0.333305
258.750 0.430704
258.866 0.577769
258.983 0.815210
259.099 1.23547
259.157 1.57930
259.215 2.08891
259.273 2.89033
259.332 4.25261
259.390 6.85704
259.419 9.14705
259.448 12.7646
259.477 18.9857
259.506 30.8365
259.521 41.1217
259.535 56.7709
259.550 81.5750
259.564 121.213
259.582 194.262
259.600 242.645
259.618 193.841
259.636 121.229
259.651 81.1617
259.665 56.2518
259.680 40.6222
259.695 30.5064
259.724 18.7411
259.753 12.5989
259.783 9.00929
259.812 6.75602
259.871 4.18929
259.929 2.84556
259.988 2.05689
260.047 1.55538
260.105 1.21748
260.223 0.803355
260.340 0.569457
260.458 0.424609
260.575 0.328819
260.810 0.213816
261.044 0.150131
261.279 0.111205
261.514 0.0856868
261.983 0.0553664
262.453 0.0387309
262.922 0.0286263
263.392 0.0220346
264.331 0.0142377
265.270 0.00997813
267.147 0.00571831
269.025 0.00373430
270.903 0.00265130
274.659 0.00156783
282.170 0.000784561
289.682 0.000504533
304.704 0.000296741
319.727 0.000218311
349.773 0.000154574
379.818 0.000127053
439.909 0.000101678
500.000 9.02119E-05
625.000 8.22727E-05
750.000 8.48270E-05
1000.00 0.000114890
1187.37 0.000177381
1281.06 0.000240964
1374.74 0.000357340
1421.58 0.000455533
1468.43 0.000605728
1515.27 0.000852669
1562.11 0.00130246
1585.53 0.00168151
1608.95 0.00226097
1632.37 0.00321282
1655.80 0.00494317
1667.51 0.00639752
1679.22 0.00861399
1690.93 0.0122374
1702.64 0.0187730
1708.49 0.0242215
1714.35 0.0324534
1715.81 0.0351721
1717.28 0.0382485
1718.74 0.0417482
1719.47 0.0436815
1720.20 0.0457496
1721.67 0.0503602
1723.13 0.0557061
1724.60 0.0619525
1726.06 0.0693079
1727.52 0.0780637
1728.99 0.0885913
1730.45 0.101402
1731.92 0.117206
1733.38 0.137012
1734.84 0.162287
1736.31 0.195240
1737.77 0.239273
1739.23 0.300025
1740.70 0.387016
1742.16 0.517620
1743.63 0.725870
1745.09 1.08641
1745.82 1.37277
1746.55 1.78295
1747.29 2.39400
1748.02 3.34445
1748.75 4.88382
1749.48 7.40356
1750.34 11.8541
1751.20 14.8185
1752.06 11.8390
1752.92 7.38912
1753.89 4.29352
1754.85 2.68000
1755.82 1.79816
1756.78 1.27891
1757.75 0.951619
1758.71 0.734011
1760.64 0.472993
1762.57 0.329118
1764.50 0.241874
1768.36 0.146117
1772.22 0.0975980
1776.08 0.0697274
1779.95 0.0522620
1783.81 0.0406106
1791.53 0.0265184
1799.25 0.0186531
1806.97 0.0138230
1814.69 0.0106470
1830.13 0.00686423
1845.58 0.00478492
1861.02 0.00352174
1876.46 0.00269800
1907.35 0.00172544
1938.23 0.00119580
1969.12 0.000876360
2000.00 0.000669253
2045.40 0.000475995
2090.80 0.000355762
2181.60 0.000220660
2272.40 0.000150911
2363.20 0.000110616
2454.00 8.55392E-05
2544.80 6.91654E-05
2726.40 5.09451E-05
2908.01 4.45630E-05
2998.81 4.55894E-05
3089.61 5.12955E-05
3180.41 6.73652E-05
3271.21 0.000117466
3316.61 0.000189062
3362.01 0.000394760
3384.71 0.000683185
3407.41 0.00150724
3418.76 0.00265974
3430.11 0.00594476
3435.78 0.0105276
3438.62 0.0151222
3441.46 0.0235441
3444.30 0.0416293
3445.71 0.0596908
3447.13 0.0926425
3448.55 0.162941
3449.26 0.232693
3449.97 0.358829
3450.33 0.464467
3450.68 0.624635
3451.04 0.884458
3451.39 1.34576
3451.57 1.72736
3451.74 2.29325
3451.92 3.18951
3452.10 4.73230
3452.28 7.75110
3452.37 10.4636
3452.45 14.8034
3452.54 22.5613
3452.63 37.8692
3452.68 52.1238
3452.72 74.6625
3452.76 112.899
3452.81 180.292
3452.85 289.123
3452.90 360.647
3452.95 289.116
3452.99 180.288
3453.05 102.268
3453.10 63.0113
3453.16 41.9241
3453.21 29.6511
3453.26 21.8701
3453.32 16.8313
3453.43 10.8153
3453.54 7.49165
3453.64 5.50293
3453.86 3.32358
3454.08 2.21711
3454.29 1.58527
3454.51 1.18786
3454.73 0.924034
3455.16 0.603673
3455.59 0.425338
3456.03 0.315757
3456.46 0.243650
3457.33 0.157592
3458.19 0.110263
3459.92 0.0626010
3461.66 0.0402975
3463.39 0.0280988
3466.86 0.0158954
3473.79 0.00711817
3480.72 0.00402889
3494.58 0.00181373
3508.45 0.00103592
3563.90 0.000284905
3674.81 0.000107136
3785.73 0.000137998
3841.18 0.000396188
3868.91 0.00145537
3875.84 0.00255378
3882.77 0.00568335
3886.24 0.0100465
3889.70 0.0224274
3891.44 0.0396051
3892.30 0.0567535
3893.17 0.0879933
3894.04 0.154566
3894.47 0.220358
3894.90 0.339190
3895.12 0.438593
3895.34 0.588170
3895.55 0.831013
3895.77 1.25931
3895.88 1.61326
3895.99 2.13399
3896.09 2.95315
3896.20 4.34955
3896.31 7.05433
3896.37 9.42409
3896.42 13.1956
3896.47 19.6959
3896.53 32.1766
3896.55 43.0555
3896.58 59.8712
3896.61 86.8922
3896.64 131.843
3896.67 211.619
3896.70 263.718
3896.73 211.615
3896.76 131.841
3896.79 85.6363
3896.82 57.5981
3896.85 40.6843
3896.88 30.2999
3896.94 18.1818
3896.99 12.1076
3897.05 8.56527
3897.11 6.39819
3897.22 3.93538
3897.34 2.65940
3897.45 1.91552
3897.57 1.44471
3897.68 1.12814
3897.91 0.742290
3898.14 0.525118
3898.37 0.390954
3898.60 0.302642
3899.06 0.196386
3899.52 0.137747
3900.44 0.0784256
3901.36 0.0505460
3902.28 0.0352852
3904.12 0.0199880
3907.80 0.00896003
3911.47 0.00507383
3918.82 0.00228406
3926.18 0.00130359
3940.88 0.000600819
3955.59 0.000353841
4014.42 0.000113738
4132.07 5.26739E-05
4249.72 4.31151E-05
4367.37 4.43178E-05
4485.02 5.48804E-05
4602.67 8.96689E-05
4720.32 0.000280349
4779.15 0.00104174
4793.85 0.00182993
4808.56 0.00407560
4815.91 0.00720739
4819.59 0.0103462
4823.27 0.0160986
4826.94 0.0284447
4828.78 0.0407641
4830.62 0.0632443
4832.46 0.111166
4833.38 0.158604
4834.30 0.244405
4834.76 0.316172
4835.22 0.424578
4835.68 0.600462
4836.13 0.912287
4836.36 1.16867
4836.59 1.55019
4836.82 2.15342
4837.05 3.18323
4837.28 5.17930
4837.40 6.95669
4837.51 9.81481
4837.63 14.8155
4837.74 24.6450
4837.80 33.5206
4837.86 47.3376
4837.92 70.1642
4837.97 108.950
4838.04 174.065
4838.10 217.936
4838.16 174.059
4838.23 108.946
4838.27 80.2344
4838.31 60.3465
4838.39 36.3329
4838.46 23.8097
4838.54 16.6666
4838.62 12.2662
4838.70 9.38324
4838.86 5.97941
4839.02 4.13219
4839.18 3.02245
4839.49 1.81539
4839.81 1.20891
4840.12 0.862146
4840.44 0.645601
4840.76 0.501422
4841.39 0.327433
4842.02 0.230467
4842.65 0.170967
4843.28 0.131853
4844.55 0.0852591
4845.81 0.0596221
4848.34 0.0338475
4850.87 0.0217870
4853.39 0.0151932
4858.45 0.00860014
4868.56 0.00385912
4878.67 0.00219095
4898.89 0.000995147
4919.11 0.000575495
5000.00 0.000171086
5086.02 9.60813E-05
5172.05 7.43619E-05
5258.07 6.90594E-05
5344.09 7.32598E-05
5430.12 8.94891E-05
5473.13 0.000106759
5516.14 0.000138415
5559.15 0.000205883
5602.16 0.000396072
5645.18 0.00141323
5655.93 0.00246374
5666.68 0.00545325
5672.06 0.00961824
5677.44 0.0214226
5680.12 0.0377793
5681.47 0.0540772
5682.81 0.0837636
5684.16 0.146813
5684.83 0.209044
5685.50 0.321184
5685.84 0.414511
5686.17 0.555274
5686.51 0.781990
5686.84 1.18187
5687.01 1.50754
5687.18 1.98843
5687.35 2.74082
5687.52 4.01339
5687.68 6.41670
5687.77 8.50561
5687.85 11.7803
5687.94 17.3022
5688.02 27.5506
5688.06 36.1744
5688.10 49.0467
5688.15 68.8164
5688.19 99.7284
5688.24 159.861
5688.30 199.478
5688.36 159.857
5688.41 99.7263
5688.45 73.6680
5688.48 55.5782
5688.55 33.8101
5688.62 22.1845
5688.69 15.6148
5688.76 11.4902
5688.82 8.82011
5688.96 5.64782
5689.10 3.90588
5689.23 2.85831
5689.51 1.72068
5689.78 1.14591
5690.05 0.818177
5690.33 0.613200
5690.60 0.476568
5691.15 0.311275
5691.69 0.219132
5692.79 0.125457
5693.88 0.0811345
5694.97 0.0567642
5697.16 0.0322449
5701.53 0.0144965
5705.91 0.00822126
5714.65 0.00370941
5723.40 0.00212225
5758.38 0.000587337
5793.37 0.000304753
5828.35 0.000208456
5863.34 0.000166557
5898.32 0.000146501
5968.29 0.000134018
6108.22 0.000154238
6248.16 0.000218165
6318.13 0.000275621
6388.10 0.000364550
6458.07 0.000510883
6528.04 0.000775416
6563.02 0.000995977
6598.01 0.00132924
6632.99 0.00186762
6667.97 0.00282231
6685.47 0.00360480
6702.96 0.00476806
6711.70 0.00557480
6720.45 0.00660632
6724.82 0.00723339
6729.20 0.00795450
6731.38 0.00835639
6733.57 0.00878938
6737.94 0.00976324
6742.32 0.0109086
6746.69 0.0122681
6751.06 0.0138983
6755.43 0.0158757
6759.81 0.0183055
6764.18 0.0213357
6768.55 0.0251792
6772.93 0.0301506
6777.30 0.0367296
6781.67 0.0456730
6786.05 0.0582242
6790.42 0.0765194
6794.79 0.104412
6799.16 0.149178
6803.54 0.224802
6807.91 0.355359
6812.56 0.568291
6817.20 0.709785
6821.85 0.567336
6826.49 0.354493
6829.46 0.258536
6832.44 0.192216
6838.39 0.114564
6844.33 0.0747275
6850.28 0.0522824
6856.23 0.0386048
6862.18 0.0297623
6874.07 0.0196733
6885.97 0.0149893
6897.86 0.0144794
6903.81 0.0173118
6906.78 0.0208397
6909.76 0.0277708
6912.73 0.0431791
6914.22 0.0587326
6915.71 0.0871818
6917.19 0.147641
6917.94 0.207260
6918.68 0.314213
6919.05 0.403027
6919.42 0.536541
6919.80 0.750586
6920.17 1.12417
6920.54 1.87056
6920.72 2.55813
6920.91 3.69697
6921.10 5.80932
6921.19 7.60310
6921.28 10.3483
6921.37 14.8211
6921.47 22.7057
6921.56 37.9506
6921.61 50.7068
6921.65 69.2127
6921.73 110.595
6921.80 138.436
6921.87 110.592
6921.95 69.2108
6922.01 45.1504
6922.08 30.7525
6922.14 21.9273
6922.20 16.2840
6922.33 9.85057
6922.46 6.57019
6922.59 4.66764
6922.72 3.48860
6922.97 2.15620
6923.23 1.46042
6923.49 1.05417
6923.75 0.796782
6924.00 0.624138
6924.52 0.412588
6925.03 0.293613
6925.54 0.219893
6926.06 0.171248
6927.08 0.112876
6928.11 0.0805449
6930.16 0.0477938
6932.22 0.0323264
6934.27 0.0237804
6938.38 0.0150800
6942.49 0.0108948
6946.60 0.00851517
6954.81 0.00596148
6963.03 0.00461972
6971.24 0.00378422
6987.68 0.00277811
7020.54 0.00177386
7053.40 0.00125967
7086.27 0.000948329
7119.13 0.000742418
7184.86 0.000493056
7250.59 0.000352728
7316.32 0.000265964
7447.77 0.000169601
7579.23 0.000122970
7710.68 0.000106372
7776.41 0.000114686
7809.27 0.000129159
7842.14 0.000160006
7875.00 0.000231721
7907.87 0.000443656
7940.73 0.00160009
7957.16 0.00620434
7961.27 0.0109444
7965.38 0.0243540
7967.43 0.0428877
7969.49 0.0947869
7970.51 0.165586
7971.03 0.235235
7971.54 0.359852
7972.05 0.618389
7972.31 0.866708
7972.57 1.29831
7972.82 2.15782
7972.95 2.94221
7973.08 4.24119
7973.21 6.64222
7973.27 8.65055
7973.34 11.6945
7973.40 16.5882
7973.46 25.0498
7973.53 40.9499
7973.56 54.0730
7973.59 72.8932
7973.65 116.417
7973.70 145.795
7973.75 116.415
7973.81 72.8922
7973.85 48.6058
7973.90 33.4491
7973.94 24.0254
7973.99 17.9362
7974.08 10.9618
7974.17 7.33601
7974.26 5.23513
7974.35 3.91642
7974.53 2.42816
7974.71 1.64594
7974.89 1.18803
7975.25 0.702455
7975.61 0.462837
7975.96 0.328017
7976.68 0.189158
7977.40 0.122896
7978.12 0.0862133
7979.56 0.0491256
7982.44 0.0221373
7985.31 0.0125534
7991.06 0.00564306
7996.81 0.00320657
8019.82 0.000841547
8065.84 0.000243925
8111.85 0.000130714
8157.86 8.95776E-05
8203.88 6.95112E-05
8249.89 5.78862E-05
8341.92 4.50953E-05
8525.97 3.42034E-05
8710.03 3.06633E-05
8894.09 3.26874E-05
8986.11 3.72299E-05
9078.14 4.70765E-05
9170.17 6.99993E-05
9262.20 0.000137650
9308.21 0.000233220
9354.22 0.000506777
9377.23 0.000889364
9400.24 0.00197888
9411.74 0.00349688
9423.24 0.00779894
9429.00 0.0137592
9431.87 0.0196967
9434.75 0.0305039
9437.62 0.0534508
9439.06 0.0760871
9440.50 0.116852
9441.22 0.150755
9441.94 0.201857
9442.66 0.284089
9443.38 0.428937
9443.74 0.546945
9444.09 0.720478
9444.45 0.992282
9444.81 1.44953
9445.17 2.31212
9445.35 3.05930
9445.53 4.21812
9445.71 6.16904
9445.89 9.72889
9445.98 12.7053
9446.07 17.1027
9446.16 23.7665
9446.25 33.7351
9446.38 53.9811
9446.50 67.4791
9446.63 53.9789
9446.75 33.7337
9446.89 19.9365
9447.02 12.6262
9447.16 8.55532
9447.29 6.12683
9447.43 4.58314
9447.56 3.54850
9447.83 2.29897
9448.10 1.60391
9448.37 1.18215
9448.91 0.717102
9449.45 0.480135
9449.99 0.343869
9450.53 0.258288
9451.07 0.201070
9452.15 0.131681
9453.23 0.0928927
9454.32 0.0690032
9455.40 0.0532826
9457.56 0.0345009
9459.72 0.0241523
9464.04 0.0137269
9468.36 0.00884240
9472.69 0.00616988
9481.33 0.00349472
9498.62 0.00156927
9515.91 0.000891211
9550.49 0.000404731
9585.06 0.000233728
9654.22 0.000111039
9723.38 6.78148E-05
9861.69 3.66482E-05
10000.0 2.56232E-05
10227.9 1.87086E-05
10455.9 1.65162E-05
10683.8 1.66019E-05
10911.8 1.89231E-05
11139.7 2.54192E-05
11367.6 4.50347E-05
11481.6 7.26143E-05
11595.6 0.000151200
11652.6 0.000260931
11709.5 0.000573356
11738.0 0.00100896
11752.3 0.00144562
11766.5 0.00224544
11780.8 0.00396266
11787.9 0.00567524
11795.0 0.00879932
11798.6 0.0114405
11802.1 0.0154642
11805.7 0.0220553
11809.3 0.0339710
11811.0 0.0439197
11812.8 0.0589730
11814.6 0.0833243
11816.4 0.126549
11817.3 0.161978
11818.2 0.214621
11819.0 0.297690
11819.9 0.439919
11820.8 0.713674
11821.3 0.959855
11821.7 1.34525
11822.2 2.03157
11822.6 3.33776
11822.8 4.55095
11823.1 6.38094
11823.3 9.36512
11823.5 14.3018
11823.8 23.1349
11824.0 28.7506
11824.3 22.7703
11824.5 14.3007
11824.7 10.0897
11824.9 7.42327
11825.2 4.36037
11825.6 2.78263
11825.9 1.93281
11826.2 1.40320
11826.6 1.07061
11827.3 0.675992
11828.0 0.464434
11828.7 0.338343
11830.0 0.202848
11831.4 0.134578
11832.8 0.0959543
11834.2 0.0717037
11835.5 0.0557001
11838.3 0.0362824
11841.0 0.0255266
11843.8 0.0189317
11846.5 0.0145987
11852.0 0.00943298
11857.5 0.00659865
11868.6 0.00374738
11879.6 0.00241488
11890.6 0.00168666
11912.6 0.000958914
11956.6 0.000435777
12000.6 0.000251942
12088.7 0.000120722
12176.8 7.54291E-05
12352.9 4.54381E-05
12529.0 3.95043E-05
12705.1 4.57496E-05
12881.3 7.39467E-05
12969.3 0.000114796
13057.4 0.000230583
13101.4 0.000391254
13145.5 0.000846750
13167.5 0.00148025
13178.5 0.00211410
13189.5 0.00327305
13200.5 0.00575631
13206.0 0.00823258
13211.5 0.0127329
13214.3 0.0165324
13217.0 0.0223038
13219.8 0.0317286
13222.5 0.0486904
13223.9 0.0628499
13225.3 0.0840232
13226.6 0.118324
13228.0 0.178222
13228.7 0.227217
13229.4 0.299489
13230.1 0.412399
13230.8 0.599311
13231.5 0.954166
13231.8 1.26614
13232.1 1.73795
13232.5 2.54981
13232.8 3.98954
13233.0 5.17177
13233.2 6.89477
13233.3 9.46116
13233.5 13.2748
13233.8 21.2826
13234.0 26.2868
13234.3 20.9421
13234.5 13.0083
13234.8 7.40864
13235.1 4.56198
13235.4 3.03445
13235.7 2.16979
13235.9 1.60628
13236.2 1.24464
13236.8 0.801990
13237.4 0.558277
13237.9 0.410441
13239.1 0.248185
13240.2 0.165968
13241.4 0.118706
13242.5 0.0890801
13243.6 0.0693004
13245.9 0.0452878
13248.2 0.0319411
13250.5 0.0237325
13252.8 0.0183275
13257.3 0.0118677
13261.9 0.00831731
13271.0 0.00474103
13280.1 0.00306485
13289.3 0.00214909
13307.5 0.00123286
13344.0 0.000576237
13380.5 0.000348496
13453.5 0.000195924
13526.5 0.000163297
13599.5 0.000191667
13672.5 0.000334127
13709.0 0.000547963
13745.5 0.00116537
13763.8 0.00202766
13772.9 0.00289126
13782.0 0.00446932
13791.1 0.00784692
13795.7 0.0112008
13800.3 0.0172904
13802.6 0.0224243
13804.8 0.0301997
13807.1 0.0428568
13809.4 0.0655297
13810.5 0.0842858
13811.7 0.112408
13812.8 0.157336
13814.0 0.235647
13815.1 0.390670
13815.7 0.532369
13816.2 0.766751
13816.8 1.19455
13817.1 1.56097
13817.4 2.09553
13817.7 2.98327
13817.9 4.45614
13818.2 7.30387
13818.5 12.6985
13818.8 20.5498
13819.0 25.5314
13819.3 20.2130
13819.5 12.6977
13819.7 9.18900
13819.8 6.91164
13820.1 4.19018
13820.4 2.72534
13820.7 1.91855
13821.0 1.40482
13821.3 1.07938
13821.9 0.692195
13822.5 0.477748
13823.1 0.350806
13824.3 0.211028
13825.6 0.140245
13826.8 0.100140
13828.0 0.0750587
13829.2 0.0583412
13831.6 0.0380842
13834.0 0.0268403
13836.5 0.0199329
13838.9 0.0153885
13843.7 0.00996218
13848.6 0.00697694
13858.3 0.00397720
13868.0 0.00257240
13877.7 0.00180498
13897.0 0.00103702
13935.8 0.000484209
13974.6 0.000289756
14052.1 0.000151123
14129.7 0.000104201
14284.8 7.76885E-05
14439.9 8.34276E-05
14595.0 0.000117629
14672.5 0.000155562
14750.1 0.000225937
14827.6 0.000375361
14866.4 0.000521845
14905.2 0.000783533
14924.6 0.000999734
14944.0 0.00132381
14963.4 0.00184232
14982.7 0.00275057
14992.4 0.00348897
15002.1 0.00457900
15011.8 0.00629412
15021.5 0.00924412
15031.2 0.0150723
15036.1 0.0204797
15040.9 0.0297132
15045.7 0.0479723
15048.2 0.0649377
15050.6 0.0940664
15053.0 0.151845
15054.2 0.205033
15055.4 0.294750
15056.6 0.464802
15057.3 0.615366
15057.9 0.850118
15058.5 1.26023
15059.1 2.03104
15059.4 2.72451
15059.7 3.76119
15060.0 5.41125
15060.3 8.05889
15060.6 12.8934
15061.0 15.9801
15061.4 12.7567
15061.7 7.95589
15062.0 5.63206
15062.3 4.13789
15062.5 3.09747
15062.8 2.41288
15063.3 1.56158
15063.8 1.10090
15064.3 0.818358
15064.8 0.638130
15065.8 0.435164
15066.8 0.332376
15067.8 0.280042
15069.9 0.254071
15071.9 0.310152
15072.9 0.382280
15073.9 0.508307
15074.9 0.743737
15075.5 0.939258
15076.0 1.22230
15076.5 1.66853
15077.0 2.38091
15077.5 3.63166
15078.0 5.79190
15078.5 9.25794
15079.0 11.4983
15079.5 9.18288
15080.0 5.72961
15080.4 3.96444
15080.8 2.84714
15081.2 2.09881
15081.6 1.60965
15082.4 1.01792
15083.1 0.701346
15083.9 0.510007
15084.7 0.387679
15086.2 0.247016
15087.7 0.171387
15089.3 0.126561
15092.3 0.0777463
15095.4 0.0529297
15098.4 0.0386001
15104.6 0.0233379
15110.7 0.0157325
15116.8 0.0113779
15123.0 0.00863564
15129.1 0.00679141
15141.4 0.00453218
15153.6 0.00325051
15165.9 0.00245078
15178.2 0.00191847
15202.7 0.00127457
15227.2 0.000914884
15251.8 0.000694115
15276.3 0.000549422
15325.3 0.000379334
15374.4 0.000289992
15472.5 0.000218163
15570.6 0.000229931
15668.7 0.000370282
15717.8 0.000592722
15742.3 0.000820452
15766.9 0.00124094
15791.4 0.00214596
15803.7 0.00304996
15815.9 0.00469673
15822.1 0.00608531
15828.2 0.00819983
15834.3 0.0116565
15840.5 0.0178864
15843.5 0.0230817
15846.6 0.0308924
15849.7 0.0435158
15852.7 0.0657080
15854.3 0.0839097
15855.8 0.110630
15857.3 0.152412
15858.8 0.223022
15860.4 0.357427
15861.2 0.474593
15861.9 0.655763
15862.7 0.965173
15863.4 1.53092
15863.8 2.01959
15864.2 2.73058
15864.6 3.81621
15865.0 5.47638
15865.5 8.77209
15866.0 10.9027
15866.5 8.70369
15867.0 5.42303
15867.4 3.99683
15867.7 3.02415
15868.3 1.83507
15868.9 1.20891
15869.6 0.853724
15870.2 0.629540
15870.8 0.484189
15872.1 0.309909
15873.3 0.214221
15874.6 0.157079
15877.1 0.0946646
15879.6 0.0630876
15882.1 0.0450767
15884.6 0.0337695
15887.1 0.0262647
15892.1 0.0171786
15897.1 0.0121102
15902.1 0.00899816
15907.1 0.00695471
15917.1 0.00451342
15927.2 0.00316940
15937.2 0.00235142
15947.2 0.00181725
15967.2 0.00118371
15987.3 0.000836992
16027.3 0.000489325
16067.4 0.000326911
16107.5 0.000238034
16187.6 0.000149078
16347.9 8.64624E-05
16508.1 6.93759E-05
16668.4 7.34158E-05
16828.7 0.000111286
16989.0 0.000342319
17029.0 0.000582871
17069.1 0.00126583
17089.1 0.00221362
17099.2 0.00315906
17109.2 0.00488086
17119.2 0.00854663
17124.2 0.0121715
17129.2 0.0186993
17131.7 0.0241630
17134.2 0.0323856
17136.7 0.0457173
17139.2 0.0692206
17140.5 0.0885973
17141.7 0.117105
17143.0 0.161887
17144.2 0.238068
17145.5 0.383217
17146.1 0.511817
17146.7 0.712130
17147.4 1.06044
17148.0 1.71004
17148.3 2.28817
17148.6 3.14460
17148.9 4.49012
17149.2 6.61613
17149.6 10.5467
17150.0 13.1504
17150.4 10.4385
17150.8 6.53181
17151.0 4.83041
17151.3 3.67588
17151.7 2.26621
17152.2 1.49674
17152.7 1.06051
17153.1 0.782670
17153.6 0.603106
17154.5 0.386601
17155.4 0.268198
17156.4 0.196702
17158.2 0.118569
17160.1 0.0791372
17162.0 0.0565289
17163.8 0.0423831
17165.7 0.0329931
17169.4 0.0215748
17173.1 0.0152171
17176.8 0.0113001
17180.5 0.00872979
17188.0 0.00566009
17195.4 0.00396956
17210.2 0.00226823
17225.1 0.00147170
17240.0 0.00103651
17269.7 0.000601459
17329.1 0.000289820
17388.6 0.000182087
17626.4 9.98729E-05
17864.2 0.000214607
17923.6 0.000349390
17953.4 0.000484973
17983.1 0.000732930
17998.0 0.000942303
18012.8 0.00126207
18027.7 0.00178628
18042.5 0.00273488
18050.0 0.00352763
18057.4 0.00472818
18064.8 0.00667258
18072.3 0.0101299
18076.0 0.0129731
18079.7 0.0171934
18083.4 0.0238866
18087.1 0.0353524
18090.8 0.0575963
18092.7 0.0774476
18094.5 0.109223
18096.4 0.165208
18098.3 0.275739
18099.2 0.374937
18100.1 0.532834
18101.1 0.796453
18102.0 1.23836
18103.0 1.98293
18104.0 2.47164
18105.0 1.97475
18106.0 1.23202
18106.9 0.822471
18107.7 0.571195
18108.5 0.413180
18109.4 0.310132
18111.0 0.190465
18112.7 0.128142
18114.4 0.0916144
18116.0 0.0687423
18119.4 0.0426977
18122.7 0.0290087
18126.0 0.0209948
18129.3 0.0158811
18132.7 0.0124404
18139.3 0.00821847
18146.0 0.00583765
18152.6 0.00436282
18159.3 0.00338664
18172.6 0.00221506
18185.9 0.00156673
18199.2 0.00117065
18212.5 0.000911212
18239.1 0.000603504
18265.7 0.000435444
18318.9 0.000269048
18372.1 0.000194556
18425.3 0.000157805
18531.8 0.000136143
18638.2 0.000162284
18691.4 0.000201691
18744.6 0.000279248
18771.2 0.000346054
18797.8 0.000448652
18824.5 0.000616892
18851.1 0.000920125
18864.4 0.00117256
18877.7 0.00155280
18891.0 0.00216522
18904.3 0.00324363
18910.9 0.00412271
18917.6 0.00541822
18930.9 0.0108650
18934.2 0.0135392
18937.5 0.0173162
18939.2 0.0198376
18940.9 0.0229244
18942.5 0.0267796
18944.2 0.0316745
18945.9 0.0380512
18947.5 0.0464385
18949.2 0.0578057
18950.8 0.0736513
18952.5 0.0966061
18954.2 0.130548
18955.8 0.182370
18957.5 0.261663
18959.7 0.418758
18962.0 0.523491
18963.1 0.492620
18964.3 0.418629
18966.5 0.261540
18968.3 0.178477
