Cl-37(n,tot) ENDF/B-VII.1
262435 7.87652
262454 6.73268
262472 4.87320
262492 3.54837
262512 2.81959
262533 2.40296
262553 2.14901
262593 1.86832
262633 1.72602
262714 1.59077
262795 1.52956
262956 1.47613
263118 1.45538
263279 1.45040
263440 1.46461
263521 1.48775
263602 1.53885
263682 1.66423
263723 1.79431
263763 2.01556
263810 2.41831
263857 2.70650
263904 2.47386
263950 2.09757
263979 1.92586
264008 1.80358
264066 1.65471
264125 1.57446
264183 1.52717
264299 1.47645
264415 1.45091
264648 1.42624
264881 1.41486
265113 1.40980
265346 1.41222
265462 1.42075
265579 1.44700
265637 1.48098
265695 1.56126
265724 1.64833
265753 1.81887
265782 2.20791
265797 2.59628
265811 3.24326
265828 4.38754
265845 5.21045
265861 4.50743
265878 3.35973
265890 2.78052
265902 2.39550
265925 1.96649
265949 1.75704
265973 1.64236
266021 1.52905
266068 1.47716
266163 1.43209
266259 1.41314
266449 1.39685
266639 1.38943
267401 1.37679
268924 1.36401
271969 1.34464
273492 1.33500
275015 1.32418
276538 1.31054
277299 1.30275
277680 1.30517
277870 1.33207
277965 1.40566
278013 1.52562
278037 1.65048
278061 1.86284
278088 2.24617
278115 2.52093
278143 2.30318
278170 1.94868
278208 1.64969
278246 1.50927
278323 1.39559
278399 1.35221
278475 1.33057
278628 1.30908
278780 1.29767
279391 1.27164
280001 1.25361
280154 1.25808
280306 1.28798
280383 1.33540
280459 1.45776
280497 1.59535
280535 1.86704
280554 2.10840
280573 2.48245
280592 3.09006
280611 4.07690
280635 5.92380
280658 7.26519
280681 6.16704
280705 4.35637
280728 3.15594
280752 2.47422
280775 2.07556
280799 1.82759
280846 1.54929
280893 1.40226
280986 1.24638
281080 1.15171
281268 0.989166
281362 0.944830
281409 1.03877
281433 1.19881
281456 1.53366
281473 1.94769
281489 2.55807
281522 4.07293
281555 4.54939
281588 3.97303
281614 3.45016
281641 3.04363
281667 2.74290
281693 2.52145
281746 2.22486
281799 2.04094
281851 1.91728
281904 1.82940
282009 1.71319
282115 1.64023
282220 1.59026
282431 1.52626
282641 1.48694
282852 1.46025
283273 1.42611
283694 1.40496
284115 1.39038
284958 1.37114
285800 1.35853
286643 1.34920
287485 1.34234
287906 1.34488
288012 1.35142
288117 1.37262
288170 1.40260
288222 1.48179
288249 1.57891
288275 1.79796
288288 2.02526
288301 2.44202
288315 3.31132
288321 4.09953
288328 5.27789
288337 7.76693
288346 9.58808
288356 8.10140
288365 5.63538
288375 3.90485
288385 2.97704
288395 2.45997
288406 2.15318
288426 1.82285
288446 1.66067
288487 1.51296
288527 1.44936
288609 1.39605
288690 1.37417
288852 1.35584
289015 1.34791
289664 1.33630
290963 1.32750
292263 1.32189
293562 1.31763
294861 1.31449
296160 1.31270
297460 1.31320
298109 1.31511
298434 1.31744
298596 1.32388
298678 1.35129
298718 1.45268
298739 1.74401
298749 2.34262
298754 3.14991
298759 4.94215
298762 7.22985
298766 8.90523
298770 7.54808
298773 5.28604
298778 3.46304
298783 2.60167
298792 1.91588
298812 1.54795
298850 1.40154
298927 1.35225
299080 1.33852
299387 1.34150
299693 1.35524
300000 1.38394
300243 1.43074
300365 1.47139
300486 1.53445
300608 1.63843
300729 1.82337
300851 2.18260
300911 2.48756
300972 2.92573
301073 3.97567
301173 4.74262
301273 4.14435
301373 3.14740
301487 2.41750
301602 2.03053
301716 1.81645
301831 1.68913
301945 1.60816
302059 1.55398
302288 1.48889
302517 1.45361
302745 1.43328
303203 1.41482
304118 1.41710
305033 1.44913
305947 1.51524
306862 1.64507
307320 1.75967
307777 1.94958
308006 2.10382
308235 2.34694
308349 2.53326
308463 2.80013
308578 3.20643
308692 3.84851
308950 5.77523
309079 5.30247
309208 4.43313
309374 3.85735
309539 3.73446
309705 3.84350
309870 4.09022
310465 5.62726
311060 6.80482
311650 5.80125
312240 4.17205
312780 3.16141
313319 2.54964
313859 2.17101
314399 1.92220
314939 1.74506
315478 1.60149
315748 1.52932
316018 1.44233
316153 1.38417
316288 1.30531
316423 1.20095
316490 1.19399
316524 1.29579
316558 1.68273
316586 2.55894
316614 3.90779
316642 4.39185
316670 3.89141
316703 3.24388
316735 2.80631
316767 2.52282
316799 2.33180
316864 2.09661
316928 1.95987
316993 1.87047
317057 1.80736
317186 1.72299
317315 1.66790
317444 1.62812
317701 1.57252
318217 1.50379
318732 1.45891
319763 1.39828
320794 1.35600
322856 1.29483
324918 1.24519
326980 1.19432
328011 1.16470
329042 1.12948
330073 1.08547
331104 1.02983
331620 1.00063
331877 0.989666
332135 0.987394
332393 1.00841
332522 1.03936
332651 1.09982
332780 1.22080
332908 1.48409
332973 1.73688
333037 2.16212
333102 2.92717
333166 4.36333
333226 6.55045
333286 8.19875
333346 6.97601
333406 4.87549
333444 3.92517
333483 3.28524
333559 2.60002
333624 2.37459
333689 2.33358
333819 2.59323
334078 3.72380
334338 4.17392
334597 3.76654
334849 3.33587
335101 3.11238
335352 3.16353
335604 3.65270
335999 5.06144
336197 4.45355
336394 3.47996
336563 2.89996
336732 2.53045
336900 2.29036
337069 2.12681
337407 1.92202
337744 1.79976
338082 1.71789
338419 1.65861
339094 1.57700
339770 1.52209
340445 1.48164
341795 1.42404
344495 1.34978
347196 1.29346
349896 1.23480
352596 1.15098
353947 1.08271
354622 1.03428
355297 0.969331
355972 0.877565
356309 0.816393
356647 0.741351
357322 0.555670
357491 0.523355
357660 0.534466
357828 0.663668
357913 0.823309
357997 1.09545
358093 1.60730
358188 2.40136
358379 4.48394
358570 5.31281
358761 4.74989
358996 3.87817
359231 3.27852
359465 2.89356
359700 2.64497
359935 2.49213
360052 2.44962
360170 2.43638
360287 2.46993
360346 2.51727
360404 2.60031
360463 2.74428
360522 3.00033
360580 3.48041
360639 4.41784
360738 6.73753
360762 6.52451
360787 5.85242
360836 4.30070
360895 3.16888
360954 2.62081
361012 2.33774
361071 2.17691
361130 2.07659
361189 2.00932
361306 1.92492
361541 1.83652
361776 1.78542
362246 1.71914
362716 1.67318
363655 1.60950
364595 1.56650
365535 1.53535
366475 1.51148
367414 1.49230
367884 1.49308
368002 1.50492
368119 1.54506
368178 1.59937
368237 1.72713
368266 1.86016
368295 2.10113
368325 2.57950
368354 3.57932
368379 5.03770
368403 6.12172
368428 5.34977
368453 4.02858
368480 3.06248
368508 2.53284
368535 2.23084
368563 2.04619
368618 1.84306
368673 1.73946
368783 1.64041
368892 1.59496
369112 1.55391
369332 1.53566
369772 1.51990
370212 1.51438
371092 1.51636
371971 1.53144
372851 1.56300
373731 1.62188
374610 1.73214
375490 1.94249
377170 2.61415
378015 2.81365
378438 3.18894
378649 3.64540
378860 4.49968
378953 5.07402
379171 6.94761
379388 8.37096
379606 7.27963
379823 5.38866
379996 4.34554
380168 3.68684
380513 3.01631
380858 2.75817
381203 2.69762
381892 2.95984
382237 3.29657
382582 3.82175
383648 5.98331
384181 5.15178
384714 3.69821
385160 2.86984
385606 2.36629
386052 2.05782
386498 1.86092
387390 1.63720
388282 1.52011
389174 1.44977
390065 1.40146
390957 1.36148
391403 1.34482
391515 1.34712
391626 1.36871
391682 1.40501
391738 1.50041
391766 1.60730
391794 1.81293
391821 2.25307
391835 2.65399
391849 3.26351
391870 4.65143
391891 5.69209
391913 4.99215
391934 3.77170
391953 2.99706
391972 2.51904
391992 2.21980
392011 2.02398
392049 1.79400
392088 1.66941
392165 1.54330
392242 1.48218
392397 1.42316
392551 1.39364
392859 1.36046
393168 1.33696
393477 1.31262
393785 1.27739
393940 1.24822
394094 1.19847
394248 1.09014
394325 0.981176
394364 0.936761
394383 0.983271
394402 1.24404
394419 1.91838
394435 3.03788
394451 3.53141
394467 3.22195
394489 2.68573
394510 2.33368
394554 1.96795
394597 1.79284
394640 1.69332
394727 1.58539
394813 1.52835
394986 1.46889
395159 1.43788
395505 1.40526
395850 1.38773
397234 1.35797
400000 1.34460
402903 1.35914
405806 1.41794
407258 1.48431
408709 1.60937
409435 1.71674
410161 1.88731
410524 2.01863
410887 2.21689
411068 2.36854
411250 2.60126
411340 2.78052
411431 3.04765
411476 3.23967
411522 3.49647
411567 3.85532
411612 4.37037
411666 5.24593
411719 6.01954
411746 5.82871
411773 5.05223
411826 3.19696
411883 2.28270
411939 2.01984
411996 1.97901
412052 2.01191
412278 2.27691
412504 2.55741
412730 2.84831
413108 3.39589
413485 4.03676
414240 5.37327
414485 5.77156
414729 6.23163
414959 6.80776
415189 7.26292
415304 6.92056
415420 5.78417
415535 4.26061
415650 3.14848
415760 2.65245
415890 2.52322
416020 2.63133
416280 3.10417
416444 3.48439
416609 3.93707
416691 4.22114
416773 4.59738
416855 5.19534
416896 5.67498
416937 6.37021
416994 7.77840
417052 8.87912
417109 8.33706
417166 7.27772
417209 6.72241
417253 6.37784
417340 6.05169
417426 5.94739
417513 5.92676
417687 5.94568
417860 5.93627
418253 5.66228
418645 5.12199
419430 3.93267
419986 3.27685
420542 2.79279
421655 2.17380
422211 1.97669
422767 1.84474
423045 1.82098
423323 1.87423
423462 1.97402
423601 2.19833
423671 2.40580
423740 2.73411
423810 3.26930
423879 4.15006
424043 7.01152
424125 6.02107
424207 4.22902
424291 3.02782
424375 2.37919
424459 2.03267
424544 1.86056
424712 1.89831
424796 2.15024
424880 2.64677
425031 4.25095
425107 5.04432
425182 5.39093
425333 4.84982
425483 3.98191
425606 3.44941
425730 3.06959
425976 2.59197
426223 2.31384
426469 2.13551
426716 2.01671
426963 1.95179
427086 1.95545
427209 2.02853
427271 2.13365
427332 2.35921
427363 2.56631
427394 2.89487
427425 3.43331
427456 4.32336
427494 6.02708
427531 7.33348
427569 6.41853
427607 4.78115
427633 3.95354
427659 3.38414
427686 2.99397
427712 2.72071
427764 2.37752
427817 2.17887
427921 1.96598
428026 1.85498
428236 1.73602
428445 1.66637
428864 1.57203
429283 1.49523
429702 1.41534
430121 1.30945
430331 1.22996
430540 1.10686
430645 1.01305
430750 0.882048
430855 0.721027
430907 0.708542
430933 0.802761
430959 1.07933
430978 1.47022
430996 2.09525
431032 3.84160
431068 4.66283
431104 4.27236
431152 3.52136
431199 3.00238
431247 2.66756
431295 2.44263
431391 2.16442
431486 2.00117
431582 1.89345
431677 1.81658
431868 1.71205
432250 1.58865
432633 1.50590
433015 1.43068
433397 1.33741
433588 1.26761
433779 1.15525
433875 1.06355
433970 0.920745
434066 0.684425
434114 0.562039
434137 0.591445
434161 0.892694
434173 1.28145
434185 1.91473
434209 3.67158
434233 4.49116
434257 4.15152
434281 3.60495
434305 3.17355
434354 2.63481
434403 2.33471
434451 2.14920
434549 1.93317
434646 1.81054
434840 1.67146
435035 1.58791
435230 1.52536
435424 1.47501
435521 1.46124
435619 1.48228
435667 1.53456
435716 1.66696
435765 2.00816
435789 2.35381
435813 2.91159
435852 4.31385
435871 5.01069
435890 5.34916
435967 3.83413
436003 3.18648
436040 2.77272
436076 2.50232
436113 2.31769
436185 2.08829
436258 1.95452
436404 1.80754
436549 1.72869
436695 1.67908
436841 1.64459
437132 1.59898
437714 1.54874
438297 1.52151
439462 1.49859
440627 1.50736
441791 1.56083
442956 1.71321
443539 1.87480
444121 2.16186
444704 2.70142
445286 3.74949
445840 5.42400
446394 6.71360
446948 5.85809
447502 4.31609
448162 3.12250
448823 2.48971
449483 2.13688
450143 1.92343
450804 1.78453
451464 1.68858
452784 1.56649
454105 1.49267
455425 1.44309
458067 1.37944
463349 1.30835
468631 1.26319
473913 1.22819
479196 1.20377
481837 1.20293
484478 1.22887
485798 1.26900
487119 1.35603
488440 1.55822
489760 2.06742
491520 3.19871
492405 2.79900
492626 2.58773
492848 2.33928
493069 2.03980
493179 1.89453
493235 1.86488
493290 1.94019
493322 2.08761
493389 2.91208
493456 4.43603
493524 5.22333
493591 4.94654
493649 4.52478
493707 4.16476
493765 3.88677
493823 3.67548
493940 3.38512
494056 3.20278
494288 3.00729
494521 2.94083
494986 3.09633
495219 3.38057
495335 3.62425
495451 3.98283
495578 4.55803
495642 4.88959
495705 5.11278
495768 4.92854
495832 4.08035
495895 2.92767
495958 2.09814
496028 1.68335
496098 1.57897
496237 1.69653
496516 2.13667
496795 2.58026
497074 3.04821
498142 4.75370
498409 4.59460
498676 3.91569
499209 1.70566
499345 1.32996
499480 1.23433
499590 1.42909
499699 1.87311
499919 3.17660
500138 4.21743
500357 4.58683
500796 4.22022
501234 3.57981
501880 2.84351
502527 2.35371
503819 1.77664
505112 1.47398
505758 1.41533
506404 1.47635
507186 1.88386
507968 2.70781
508750 3.13780
509532 2.92037
510523 2.49794
511514 2.18329
512010 2.06290
512505 1.96109
512753 1.91788
513001 1.88628
513125 1.88313
513249 1.90778
513311 1.94730
513373 2.03163
513435 2.21873
513466 2.39072
513497 2.65015
513546 3.28145
513596 3.77885
513695 2.92406
513732 2.61385
513769 2.40266
513844 2.15654
513918 2.02667
513993 1.94878
514142 1.85991
514291 1.80936
514590 1.75300
514888 1.73058
515187 1.74661
515485 1.83628
515784 2.09885
516082 2.78223
516352 3.98699
516486 4.59667
516621 4.89910
517161 3.66685
517341 3.25926
517521 2.95545
517881 2.55782
518242 2.31971
518602 2.16420
519322 1.97433
520043 1.86318
520763 1.79465
521483 1.76657
521844 1.77975
522204 1.83669
522564 2.00494
522744 2.18632
522924 2.49387
523159 3.13809
523394 3.65087
523864 2.88013
524044 2.60985
524224 2.44923
524584 2.37809
524764 2.46526
524944 2.66999
525124 3.06494
525304 3.77822
525519 5.16926
525733 6.28250
525948 5.58739
526163 4.27432
526372 3.38768
526581 2.85372
526790 2.52511
526999 2.31159
527416 2.05969
527834 1.91961
528252 1.83115
528670 1.77000
529505 1.68974
530341 1.63785
531177 1.60028
532848 1.54697
534519 1.50873
536190 1.47843
539533 1.43048
542875 1.39144
546217 1.35840
547889 1.34691
549560 1.34964
550395 1.36811
551231 1.42122
551649 1.47732
552067 1.57437
552484 1.74700
552902 2.05514
553395 2.65206
553887 3.12682
554871 2.35523
555348 2.01936
555824 1.85160
556062 1.83757
556301 1.90401
556539 2.13879
556777 2.76657
556976 3.78469
557076 4.31150
557175 4.58685
557572 3.35550
557755 2.81967
557938 2.47244
558120 2.24376
558303 2.08643
558669 1.88846
559034 1.77059
559400 1.69255
559766 1.63684
560497 1.56182
561228 1.51272
561959 1.47737
563422 1.42840
564884 1.39498
566346 1.37164
567078 1.36514
567809 1.36836
568174 1.38070
568540 1.41624
568723 1.45680
568906 1.53642
568997 1.60594
569088 1.71254
569180 1.88132
569271 2.15097
569510 3.15115
569630 2.88921
569749 2.36350
569893 1.95427
570038 1.74862
570182 1.64451
570326 1.59302
570615 1.57772
570903 1.65670
571439 1.95836
571975 1.68365
572215 1.57065
572454 1.50088
572934 1.43189
573413 1.40912
573892 1.41519
574371 1.45530
574851 1.56044
575090 1.66334
575330 1.83241
575569 2.11980
575809 2.61505
576086 3.53696
576363 4.30472
576641 3.90970
576918 3.10750
577115 2.72232
577311 2.51152
577704 2.52667
578047 2.96115
578390 3.33843
579077 2.53460
579419 2.17671
579760 1.95053
580102 1.80388
580444 1.70382
581127 1.57869
581811 1.50558
582494 1.46158
583177 1.44539
583519 1.45669
583861 1.50158
584032 1.55222
584202 1.64280
584373 1.81070
584544 2.12760
584719 2.67158
584893 3.11729
585068 2.86746
585242 2.36874
585393 2.06202
585544 1.87104
585695 1.75464
585846 1.68569
586147 1.64437
586449 1.73857
586872 2.07301
587294 1.90966
587491 1.90010
587687 2.02229
587884 2.37199
588080 3.20152
588241 4.44938
588402 5.47587
588563 4.89398
588724 3.73090
588849 3.06882
588973 2.62594
589098 2.32940
589223 2.12536
589472 1.87240
589721 1.72710
589971 1.63479
590220 1.57148
590718 1.49031
591217 1.43980
591715 1.40446
592713 1.35584
593710 1.32130
594707 1.29497
595205 1.28709
595704 1.29231
595953 1.31035
596203 1.35971
596327 1.41141
596452 1.50103
596576 1.66187
596701 1.95320
596845 2.51063
596988 2.96399
597276 2.26987
597446 1.89779
597617 1.69080
597787 1.57008
597957 1.49408
598298 1.40581
598638 1.35629
599319 1.30047
600000 1.26686
600864 1.23747
601729 1.22285
602161 1.22969
602593 1.26599
602809 1.31024
603025 1.39181
603241 1.54407
603457 1.82569
603721 2.40882
603852 2.71270
603984 2.87757
604511 2.24555
604761 1.96448
605011 1.80184
605261 1.73096
605511 1.75171
605769 1.87858
606026 1.98590
606541 1.70556
606939 1.53329
607338 1.44820
607736 1.40848
608135 1.40156
608533 1.43300
608931 1.52955
609330 1.76183
609728 2.29438
610075 3.14527
610422 3.82770
610769 3.38267
611115 2.54015
611293 2.22068
611470 2.07016
611641 2.25456
611811 2.85263
611982 3.20589
612152 3.03080
612381 2.64675
612609 2.35970
612838 2.16139
613067 2.01954
613524 1.83132
613981 1.71161
614895 1.56557
615810 1.47669
617639 1.36439
619468 1.28273
621296 1.20283
623125 1.09942
624040 1.02354
624497 0.973521
624954 0.910824
625411 0.830072
625869 0.726075
626326 0.615380
626554 0.604590
626783 0.746984
626897 0.958149
627011 1.33100
627239 2.52869
627468 3.29746
627696 3.16656
627900 2.84613
628104 2.56267
628308 2.34395
628512 2.17807
628919 1.95004
629327 1.80337
630143 1.62632
630958 1.52229
631774 1.45592
632589 1.42553
632997 1.43752
633405 1.49943
633608 1.57303
633812 1.70707
634016 1.95628
634220 2.42080
634451 3.31104
634681 4.04976
635142 3.04077
635293 2.71152
635444 2.49215
635746 2.31495
636047 2.47823
636198 2.75335
636349 3.24436
636558 4.36642
636766 5.30730
636974 4.76859
637182 3.68524
637360 3.00741
637539 2.56723
637717 2.27890
637896 2.08233
638252 1.83788
638609 1.69393
638966 1.59858
639322 1.52968
640036 1.43299
640749 1.36338
641463 1.30603
642890 1.20275
644316 1.09125
645030 1.02475
645743 0.946219
646457 0.851645
647170 0.740733
647527 0.684437
647884 0.639586
648240 0.632961
648597 0.727369
648849 0.920752
649102 1.28323
649606 2.46318
650111 3.21312
650615 3.13853
651211 2.78564
651509 2.62240
651658 2.56731
651733 2.61751
651770 2.78944
651788 3.02441
651807 3.52277
651841 5.01537
651858 4.68423
651875 3.98479
651892 3.47180
651910 3.16637
651945 2.85780
652015 2.62862
652156 2.47388
652437 2.33834
652719 2.24844
653000 2.17628
653563 2.06274
654126 1.97596
655251 1.85058
656377 1.76320
658627 1.64533
660878 1.56263
663129 1.49051
664255 1.45210
665380 1.40690
666506 1.34647
667068 1.30498
667631 1.24947
668194 1.16913
668475 1.11307
668757 1.03990
669038 0.941012
669319 0.804674
669601 0.632259
669741 0.569648
669882 0.633965
669959 0.810794
670036 1.16394
670113 1.70866
670190 2.33004
670345 3.07209
670499 3.05102
670677 2.78149
670855 2.54013
671033 2.35992
671211 2.22688
671388 2.12641
671566 2.04856
671922 1.93647
672278 1.85988
672634 1.80422
673345 1.72834
674057 1.67847
674768 1.64272
676191 1.59377
679037 1.53612
681883 1.50015
684729 1.47324
687575 1.45017
690421 1.42594
691844 1.40971
692555 1.40691
692733 1.41597
692911 1.44834
693000 1.49042
693089 1.58075
693178 1.79887
693222 2.02098
693267 2.39001
693325 3.17012
693383 3.83554
693441 3.53367
693499 2.86564
693556 2.40172
693612 2.11820
693724 1.82757
693837 1.69336
693949 1.62035
694174 1.54609
694399 1.50960
694849 1.47400
695299 1.45622
696199 1.43725
697099 1.42603
698899 1.41082
700699 1.39921
702499 1.39002
704299 1.38788
705199 1.39741
705649 1.41037
706099 1.43576
706549 1.48751
706999 1.60235
707224 1.71240
707449 1.89439
707674 2.20825
707899 2.75916
708161 3.81626
708422 4.72921
708684 4.31195
708945 3.37128
709205 2.70682
709465 2.30895
709725 2.06679
709985 1.91154
710245 1.80660
710505 1.73234
711024 1.63619
711544 1.57788
712064 1.53927
713104 1.49169
714143 1.46346
715183 1.44452
717262 1.41992
719341 1.40367
721420 1.39129
725579 1.37163
729737 1.35401
733896 1.33447
735975 1.32210
738054 1.30571
740133 1.28242
740653 1.27737
741173 1.28093
741433 1.29574
741693 1.34182
741823 1.39552
741953 1.49854
742083 1.70968
742212 2.16084
742329 2.89832
742446 3.53903
742563 3.27385
742680 2.65811
742755 2.34965
742829 2.12367
742979 1.83982
743129 1.68032
743279 1.58251
743578 1.47159
743878 1.41035
744476 1.33947
745075 1.28904
745674 1.23540
746273 1.15544
746573 1.08956
746872 0.982371
747022 0.898881
747172 0.781118
747321 0.624599
747396 0.560349
747471 0.607282
747509 0.750453
747546 1.04236
747621 2.06156
747697 2.77699
747772 2.78351
747933 2.34311
748095 2.05783
748257 1.89278
748418 1.78871
748742 1.66643
749065 1.59732
749389 1.55282
749712 1.52168
750359 1.48067
751005 1.45458
751652 1.43628
752945 1.41184
755532 1.38410
758119 1.36743
768465 1.32900
778812 1.29438
781399 1.28093
783986 1.25926
785279 1.24036
786572 1.20604
787219 1.17430
787866 1.11598
788189 1.06324
788513 0.971832
788674 0.896191
788836 0.781497
788998 0.605184
789078 0.509367
789159 0.527157
789192 0.653589
789225 0.920428
789291 1.87981
789357 2.58047
789423 2.60984
789588 2.15825
789753 1.88888
789918 1.74145
790084 1.65124
790414 1.54774
790745 1.49045
791406 1.42885
792067 1.39604
792728 1.37540
793389 1.36103
794711 1.34190
797356 1.31996
800000 1.30632
804757 1.28974
807135 1.28439
809513 1.28261
811891 1.28966
813080 1.30109
814270 1.32431
815459 1.37196
816648 1.47590
817242 1.57281
817837 1.72801
818432 1.98424
819026 2.41097
819808 3.32666
820590 4.15249
821372 3.83739
822154 3.03889
822786 2.55042
823418 2.22436
824050 2.00756
824683 1.85912
825947 1.67644
827211 1.57242
828475 1.50688
829740 1.46232
832268 1.40596
837325 1.34824
842382 1.31806
847439 1.30172
852496 1.30497
855025 1.32572
857553 1.38279
860082 1.53967
861346 1.70919
862610 2.00179
864255 2.63849
865900 3.21461
867545 3.01643
869190 2.49681
870462 2.18526
871733 1.96921
874277 1.71462
876820 1.57882
879364 1.49645
881907 1.44090
884450 1.40158
885722 1.38886
886994 1.38901
887630 1.40358
888265 1.44822
888583 1.49760
888901 1.58742
889219 1.75931
889537 2.09971
890156 3.23723
890465 3.04260
890774 2.50621
891053 2.14448
891332 1.91513
891611 1.76911
891890 1.67213
892448 1.55545
893005 1.48923
893563 1.44646
894121 1.41588
895237 1.37221
897468 1.30169
898583 1.25980
898862 1.25418
899141 1.26740
899281 1.29551
899420 1.36094
899560 1.51083
899699 1.84905
899842 2.51674
899914 2.88875
899985 3.11795
900272 2.53253
900414 2.20580
900557 1.99366
900699 1.85449
900842 1.75921
901126 1.64031
901411 1.57048
901981 1.49292
902550 1.45061
903690 1.40424
904829 1.37772
907107 1.34496
909386 1.32213
913942 1.28354
916221 1.26803
916790 1.27001
917360 1.28527
917645 1.30652
917930 1.35047
918214 1.44577
918499 1.66018
918749 2.01717
918999 2.34982
919249 2.24812
919499 1.95633
919672 1.79531
919846 1.67898
920192 1.53546
920538 1.45608
920885 1.40757
921578 1.35257
922270 1.32300
922963 1.30696
923656 1.30596
924002 1.31809
924349 1.35627
924522 1.40177
924695 1.49563
924868 1.72164
924955 1.95864
925042 2.37216
925243 3.95238
925344 3.73106
925445 3.04613
925544 2.56387
925643 2.28759
925741 2.13901
925840 2.06744
926037 2.06287
926234 2.18663
926964 3.19577
927329 3.00309
927694 2.49034
928132 2.05493
928571 1.81238
929009 1.67173
929447 1.58355
930323 1.48185
931200 1.42557
932953 1.36383
934706 1.32786
936458 1.30109
938211 1.27733
939964 1.25828
940402 1.26012
940841 1.27648
941060 1.29886
941279 1.34337
941498 1.43361
941717 1.61745
941953 1.97901
942188 2.31493
942659 1.95827
942903 1.75013
943146 1.62000
943390 1.53745
943633 1.48234
944121 1.41501
944608 1.37590
945582 1.33173
946556 1.30608
948505 1.27350
950454 1.24924
954351 1.20392
955325 1.19389
956299 1.19208
956787 1.20319
957274 1.24149
957517 1.28549
957761 1.36597
958005 1.51751
958248 1.80502
958533 2.40225
958818 2.96230
959103 2.82904
959387 2.40388
959686 2.07571
959985 1.88624
960284 1.78702
960584 1.75045
960883 1.76971
961182 1.85700
961481 2.05062
961780 2.43018
962409 3.81557
962566 3.82123
962723 3.55383
963037 2.77694
963271 2.33045
963506 2.03090
963740 1.83249
963974 1.69807
964443 1.53756
964912 1.45559
965380 1.42241
965849 1.44098
966317 1.55871
966552 1.69885
966786 1.94523
967391 3.00811
967694 2.85727
967997 2.38705
968219 2.12415
968441 1.95347
968884 1.81472
969328 1.89597
969771 2.26606
970223 3.06696
970675 3.81973
971127 3.61067
971578 3.00338
971928 2.62413
972278 2.35177
972977 2.01638
973677 1.82911
974377 1.71286
975776 1.57783
977176 1.50149
979974 1.41561
982773 1.36537
985572 1.33055
988371 1.30881
989770 1.30905
991169 1.33330
991869 1.36813
992569 1.43796
993268 1.58000
993968 1.87055
994702 2.42987
995436 2.96233
996170 2.82862
996904 2.39610
997678 2.05221
998452 1.84014
999226 1.70727
1.00000E+06 1.61930
1.00143E+06 1.51839
1.00287E+06 1.45793
1.00574E+06 1.38742
1.01147E+06 1.31338
1.01434E+06 1.28809
1.01721E+06 1.27062
1.01864E+06 1.27088
1.02007E+06 1.29255
1.02079E+06 1.32454
1.02151E+06 1.39080
1.02222E+06 1.53206
1.02294E+06 1.84048
1.02359E+06 2.36653
1.02424E+06 2.87887
1.02489E+06 2.75128
1.02554E+06 2.30501
1.02625E+06 1.93988
1.02695E+06 1.71946
1.02766E+06 1.58325
1.02836E+06 1.49300
1.02977E+06 1.37989
1.03118E+06 1.30710
1.03259E+06 1.25080
1.03400E+06 1.20616
1.03471E+06 1.19477
1.03541E+06 1.20820
1.03612E+06 1.29693
1.03682E+06 1.61927
1.03739E+06 2.22287
1.03767E+06 2.56942
1.03795E+06 2.78827
1.03909E+06 2.34530
1.03961E+06 2.09099
1.04013E+06 1.91481
1.04065E+06 1.79485
1.04117E+06 1.71536
1.04168E+06 1.67103
1.04220E+06 1.67191
1.04272E+06 1.75996
1.04324E+06 2.05741
1.04366E+06 2.58170
1.04408E+06 3.08549
1.04492E+06 2.55374
1.04521E+06 2.31991
1.04551E+06 2.14639
1.04609E+06 1.92270
1.04668E+06 1.79176
1.04727E+06 1.70747
1.04844E+06 1.60540
1.04962E+06 1.54481
1.05196E+06 1.47304
1.05431E+06 1.42922
1.06370E+06 1.32964
1.07309E+06 1.23027
1.07779E+06 1.11184
1.07896E+06 1.05075
1.08013E+06 0.954212
1.08072E+06 0.882242
1.08131E+06 0.785439
1.08189E+06 0.662322
1.08219E+06 0.603926
1.08248E+06 0.581820
1.08269E+06 0.627459
1.08290E+06 0.772090
1.08331E+06 1.43470
1.08372E+06 2.03533
1.08413E+06 2.15533
1.08456E+06 2.06863
1.08498E+06 1.95572
1.08541E+06 1.85956
1.08584E+06 1.78335
1.08669E+06 1.67449
1.08754E+06 1.60198
1.08925E+06 1.51098
1.09096E+06 1.45368
1.09266E+06 1.41111
1.09437E+06 1.37687
1.09522E+06 1.36515
1.09607E+06 1.36760
1.09650E+06 1.38483
1.09693E+06 1.43077
1.09735E+06 1.54602
1.09778E+06 1.83026
1.09855E+06 2.86128
1.09931E+06 2.40305
1.09967E+06 2.13326
1.10002E+06 1.95342
1.10037E+06 1.83303
1.10073E+06 1.74995
1.10144E+06 1.64510
1.10215E+06 1.58298
1.10356E+06 1.51307
1.10498E+06 1.47428
1.11065E+06 1.40569
1.12198E+06 1.35538
1.14466E+06 1.30949
1.19000E+06 1.25385
1.19500E+06 1.24831
1.20000E+06 1.24277
1.20000E+06 2.55992
1.22500E+06 2.58340
1.25000E+06 2.60688
1.50000E+06 2.83868
1.60000E+06 2.92360
1.60011E+06 2.92369
1.60011E+06 2.92369
1.60011E+06 2.92370
1.75000E+06 3.04123
1.77367E+06 3.05881
1.77369E+06 3.05883
1.77369E+06 3.05883
2.00000E+06 3.20215
