W-182(n,g) ENDF/B-VII.1
1280.98 0.144305
1281.72 0.170590
1282.46 0.215849
1283.21 0.294183
1283.95 0.439514
1284.32 0.562468
1284.69 0.749817
1285.06 1.05503
1285.43 1.59938
1285.62 2.05125
1285.80 2.72374
1285.99 3.80098
1286.08 4.59754
1286.17 5.66024
1286.27 7.15761
1286.31 8.15058
1286.36 9.33598
1286.41 10.8341
1286.45 12.6761
1286.50 15.0263
1286.54 18.0878
1286.59 22.2776
1286.64 27.9327
1286.68 35.9835
1286.73 47.9398
1286.78 67.1467
1286.82 98.5717
1286.84 122.307
1286.87 154.377
1286.89 198.043
1286.91 256.973
1286.96 411.601
1287.00 511.016
1287.04 407.896
1287.09 254.069
1287.13 166.273
1287.16 113.244
1287.20 80.7454
1287.24 59.9649
1287.32 36.4005
1287.39 24.2627
1287.47 17.2701
1287.54 12.8977
1287.70 7.96181
1287.85 5.39444
1288.00 3.89386
1288.15 2.94238
1288.30 2.30525
1288.61 1.52168
1288.91 1.08126
1289.21 0.807845
1289.52 0.627611
1290.13 0.410842
1290.73 0.291014
1291.34 0.217743
1291.95 0.169677
1293.16 0.112463
1294.38 0.0810255
1295.59 0.0618784
1296.80 0.0493769
1299.23 0.0345922
1301.66 0.0265920
1306.52 0.0190913
1311.38 0.0170247
1313.81 0.0176945
1316.24 0.0202539
1318.66 0.0270593
1319.88 0.0343057
1321.09 0.0478535
1321.70 0.0594400
1322.31 0.0772476
1322.92 0.106651
1323.52 0.160311
1323.83 0.205587
1324.13 0.274419
1324.43 0.387367
1324.74 0.590332
1324.89 0.759859
1325.04 1.01586
1325.19 1.42884
1325.34 2.15242
1325.42 2.74550
1325.50 3.62255
1325.57 4.99757
1325.65 7.32988
1325.72 11.7535
1325.74 13.4818
1325.76 15.6154
1325.78 18.2888
1325.80 21.6965
1325.82 26.1258
1325.84 32.0138
1325.86 40.0461
1325.88 51.3331
1325.89 67.7279
1325.91 92.3833
1325.93 130.560
1325.95 186.011
1325.96 240.391
1325.98 297.656
1326.00 372.294
1326.01 348.850
1326.03 298.017
1326.05 186.291
1326.07 125.868
1326.09 87.8656
1326.11 63.7899
1326.13 48.0054
1326.17 29.6592
1326.21 19.9859
1326.25 14.3298
1326.29 10.7571
1326.37 6.68521
1326.45 4.54827
1326.53 3.29211
1326.61 2.49248
1326.69 1.95255
1326.85 1.29161
1327.01 0.918012
1327.17 0.686531
1327.33 0.534075
1327.65 0.349832
1327.97 0.247771
1328.29 0.185396
1328.61 0.144615
1329.25 0.0959876
1329.89 0.0693281
1330.53 0.0530977
1331.17 0.0425117
1332.45 0.0299533
1333.72 0.0230636
1336.28 0.0161267
1338.84 0.0128598
1341.40 0.0110647
1346.51 0.00929332
1356.74 0.00831961
1366.97 0.00879197
1377.20 0.0108327
1382.32 0.0130665
1387.43 0.0172276
1392.55 0.0261902
1395.11 0.0351415
1397.67 0.0514912
1398.94 0.0653058
1400.22 0.0864622
1401.50 0.121276
1402.78 0.184596
1403.42 0.237939
1404.06 0.319134
1404.70 0.452080
1405.34 0.691357
1405.66 0.890877
1405.98 1.19206
1406.30 1.67773
1406.46 2.04068
1406.62 2.53220
1406.78 3.23069
1406.86 3.69361
1406.94 4.26351
1407.02 4.97594
1407.10 5.88248
1407.18 7.06016
1407.26 8.60539
1407.34 10.7464
1407.42 13.7885
1407.50 18.3087
1407.58 25.4195
1407.66 37.4686
1407.70 46.8393
1407.74 59.9960
1407.78 79.0913
1407.82 107.790
1407.86 152.232
1407.90 219.212
1407.95 352.489
1408.00 440.975
1408.05 353.083
1408.11 221.769
1408.15 145.808
1408.20 99.5962
1408.24 71.1452
1408.29 52.8991
1408.38 32.1559
1408.46 21.5367
1408.55 15.3260
1408.64 11.4428
1408.82 7.07679
1409.00 4.79023
1409.18 3.46063
1409.36 2.61243
1409.54 2.04444
1409.90 1.34875
1410.26 0.956605
1410.62 0.714107
1410.98 0.553805
1411.70 0.361776
1412.41 0.255549
1413.13 0.190708
1413.85 0.148255
1415.29 0.0979110
1416.72 0.0703612
1418.16 0.0536899
1419.59 0.0428683
1422.46 0.0301801
1425.34 0.0233900
1431.08 0.0169716
1436.82 0.0144897
1442.57 0.0137300
1454.05 0.0151360
1465.54 0.0206473
1471.28 0.0262482
1477.03 0.0359451
1482.77 0.0547410
1485.64 0.0716544
1488.51 0.0994761
1491.39 0.150796
1492.82 0.194991
1494.26 0.264477
1495.69 0.384246
1496.41 0.480187
1496.77 0.543185
1497.13 0.620245
1497.49 0.715960
1497.85 0.836965
1498.21 0.993146
1498.57 1.19974
1498.92 1.48123
1499.28 1.87899
1499.64 2.46738
1500.00 3.38771
1500.22 4.22997
1500.44 5.43385
1500.65 7.23769
1500.87 10.1096
1501.09 15.0646
1501.20 18.9897
1501.31 24.5999
1501.42 32.9364
1501.53 45.8687
1501.64 66.7680
1501.74 101.059
1501.87 162.403
1502.00 206.885
1502.13 168.764
1502.26 106.026
1502.35 74.9635
1502.44 54.2412
1502.53 40.4588
1502.62 31.0794
1502.80 19.7617
1502.98 13.6036
1503.16 9.89498
1503.33 7.52809
1503.69 4.78223
1504.05 3.32463
1504.41 2.46453
1505.13 1.55297
1505.85 1.11885
1506.57 0.895301
1508.00 0.751693
1509.44 0.890822
1510.16 1.11079
1510.51 1.28865
1510.69 1.40313
1510.87 1.53877
1511.05 1.70236
1511.23 1.89910
1511.41 2.14073
1511.59 2.43764
1511.77 2.81173
1511.95 3.28548
1512.13 3.90410
1512.31 4.72157
1512.49 5.84501
1512.67 7.42479
1512.85 9.76915
1513.03 13.3991
1513.21 19.4925
1513.30 24.1657
1513.39 30.5561
1513.48 39.7569
1513.57 53.2764
1513.66 73.6162
1513.75 103.770
1513.87 165.961
1514.00 205.925
1514.13 163.602
1514.26 102.319
1514.39 61.8022
1514.52 39.7852
1514.65 27.2750
1514.78 19.7031
1514.92 14.8095
1515.05 11.5332
1515.31 7.54298
1515.58 5.30414
1515.84 3.93746
1516.37 2.41896
1516.90 1.64150
1517.43 1.19091
1517.96 0.906409
1518.49 0.715434
1519.54 0.481524
1520.60 0.349021
1521.66 0.266252
1522.72 0.210982
1524.83 0.143553
1526.95 0.105252
1531.18 0.0651375
1535.41 0.0454192
1539.64 0.0342384
1548.10 0.0228594
1556.56 0.0181729
1565.02 0.0180978
1569.25 0.0213892
1571.36 0.0253158
1573.48 0.0329333
1575.59 0.0497754
1576.65 0.0667926
1577.71 0.0979826
1578.24 0.124374
1578.76 0.164771
1579.29 0.231125
1579.82 0.351191
1580.09 0.452117
1580.35 0.604707
1580.62 0.853536
1580.88 1.29615
1581.01 1.66410
1581.14 2.21035
1581.28 3.07868
1581.34 3.71878
1581.41 4.58127
1581.47 5.78184
1581.54 7.52191
1581.57 8.70044
1581.61 10.1769
1581.64 12.0597
1581.67 14.5104
1581.71 17.7784
1581.74 22.2628
1581.77 28.6315
1581.80 38.0594
1581.84 52.7341
1581.87 76.9688
1581.90 119.577
1581.92 153.809
1581.94 197.041
1581.97 315.592
1582.00 396.151
1582.03 318.257
1582.06 199.119
1582.10 122.486
1582.13 80.5708
1582.16 56.0453
1582.19 40.8870
1582.22 30.7436
1582.25 24.0695
1582.31 15.8402
1582.38 11.1233
1582.44 8.26435
1582.56 5.06793
1582.69 3.41024
1582.81 2.45032
1582.94 1.84561
1583.06 1.44310
1583.31 0.949706
1583.56 0.673945
1583.81 0.503218
1584.06 0.391053
1584.56 0.256639
1585.06 0.182418
1585.56 0.137156
1586.06 0.107532
1587.05 0.0723853
1588.05 0.0531143
1590.05 0.0337703
1592.04 0.0247202
1594.04 0.0197633
1598.03 0.0148074
1606.01 0.0114100
1614.00 0.0107534
1621.98 0.0116934
1625.97 0.0130754
1629.96 0.0157913
1633.96 0.0217613
1635.95 0.0277587
1637.95 0.0387352
1638.94 0.0480216
1639.94 0.0622555
1640.94 0.0857019
1641.94 0.128454
1642.44 0.164469
1642.94 0.219453
1643.44 0.309512
1643.93 0.472325
1644.18 0.608603
1644.43 0.814002
1644.68 1.14774
1644.93 1.73794
1645.06 2.22376
1645.18 2.94655
1645.25 3.45247
1645.31 4.08906
1645.37 4.91907
1645.43 6.02911
1645.49 7.58918
1645.56 9.79491
1645.59 11.2736
1645.62 13.1101
1645.65 15.4281
1645.68 18.4087
1645.71 22.4705
1645.74 27.7988
1645.77 35.1985
1645.81 45.8389
1645.84 61.7705
1645.87 86.7239
1645.90 127.528
1645.93 195.276
1645.97 314.681
1646.00 393.428
1646.02 370.954
1646.04 314.810
1646.07 198.144
1646.10 129.280
1646.13 88.8144
1646.16 63.0734
1646.19 47.1169
1646.25 28.6219
1646.31 19.1998
1646.38 13.6557
1646.44 10.1920
1646.56 6.30786
1646.68 4.26825
1646.80 3.08560
1646.92 2.32912
1647.04 1.82394
1647.29 1.20423
1647.53 0.854925
1647.77 0.638927
1648.02 0.496143
1648.50 0.325098
1648.99 0.230473
1649.47 0.172708
1649.96 0.134883
1650.93 0.0900153
1651.90 0.0654477
1652.88 0.0505678
1653.85 0.0408987
1655.79 0.0295228
1657.73 0.0233884
1661.62 0.0174478
1669.40 0.0137652
1677.17 0.0132616
1692.72 0.0154404
1708.27 0.0211749
1716.05 0.0262188
1723.82 0.0339502
1731.60 0.0465450
1739.37 0.0690357
1741.32 0.0774423
1743.26 0.0875833
1744.23 0.0934577
1745.20 0.0999723
1745.69 0.103499
1746.18 0.107224
1747.15 0.115320
1748.12 0.124417
1749.09 0.134676
1750.06 0.146304
1751.03 0.159558
1752.01 0.174755
1752.98 0.192298
1754.92 0.236576
1756.87 0.298608
1758.81 0.389291
1760.75 0.529389
1761.73 0.629969
1762.70 0.762213
1763.67 0.941226
1764.64 1.19137
1765.61 1.55515
1766.58 2.11050
1767.56 3.01505
1768.53 4.60823
1769.01 5.88066
1769.50 7.68938
1769.99 10.3061
1770.47 14.0731
1771.24 22.5686
1772.00 28.5623
1772.77 23.1541
1773.53 14.5291
1774.13 9.86585
1774.74 6.91638
1775.34 5.03931
1775.94 3.80558
1777.15 2.37010
1778.36 1.61493
1779.56 1.17653
1780.77 0.904644
1783.18 0.614282
1785.59 0.510694
1786.80 0.519456
1788.01 0.592094
1789.21 0.801629
1789.82 1.02504
1790.42 1.43530
1791.02 2.28892
1791.32 3.10416
1791.62 4.50446
1791.78 5.62043
1791.85 6.35242
1791.93 7.22877
1792.00 8.32009
1792.08 9.66279
1792.15 11.3623
1792.23 13.5544
1792.27 14.9148
1792.30 16.4893
1792.34 18.3240
1792.38 20.4165
1792.45 25.9824
1792.53 33.9455
1792.61 46.1544
1792.68 65.2500
1792.72 79.1920
1792.76 96.7670
1792.79 120.160
1792.83 149.289
1792.92 236.792
1793.00 285.731
1793.09 220.763
1793.17 136.773
1793.23 95.2289
1793.30 68.6120
1793.36 50.8633
1793.42 39.0730
1793.55 24.7943
1793.67 17.0225
1793.80 12.3792
1793.92 9.40084
1794.17 5.96402
1794.42 4.12369
1794.67 3.03439
1795.17 1.85674
1795.67 1.26832
1796.17 0.931998
1797.16 0.580181
1798.16 0.407588
1799.16 0.309180
1801.16 0.204569
1803.15 0.151178
1805.15 0.119210
1809.14 0.0828684
1813.14 0.0627890
1817.13 0.0500809
1825.11 0.0350497
1833.10 0.0266551
1841.09 0.0214732
1857.06 0.0158264
1873.03 0.0133722
1889.00 0.0129350
1896.99 0.0136968
1904.97 0.0162675
1908.97 0.0197701
1910.96 0.0232022
1912.96 0.0293989
1914.96 0.0425540
1915.95 0.0556120
1916.95 0.0793976
1917.45 0.0994403
1917.95 0.130069
1918.45 0.180323
1918.95 0.271446
1919.20 0.347964
1919.45 0.463671
1919.70 0.652535
1919.95 0.988801
1920.07 1.26750
1920.20 1.68495
1920.32 2.35097
1920.38 2.83912
1920.44 3.49717
1920.51 4.43139
1920.57 5.76960
1920.63 7.85763
1920.66 9.32423
1920.69 11.2386
1920.73 13.8969
1920.76 17.4665
1920.79 22.5721
1920.82 30.2020
1920.85 42.2333
1920.88 62.4745
1920.90 78.5148
1920.91 99.0375
1920.93 129.250
1920.94 169.537
1920.97 272.584
1921.00 341.315
1921.03 275.460
1921.06 171.787
1921.08 122.262
1921.10 89.7030
1921.12 66.7183
1921.13 51.7695
1921.17 33.0321
1921.21 22.9201
1921.25 16.6430
1921.29 12.6915
1921.37 8.01444
1921.44 5.50854
1921.52 4.01562
1921.60 3.05632
1921.67 2.40409
1921.83 1.59622
1921.98 1.14006
1922.14 0.855936
1922.29 0.667120
1922.60 0.439182
1922.91 0.312925
1923.22 0.235550
1923.52 0.184743
1924.14 0.124236
1924.76 0.0910451
1925.99 0.0578421
1927.22 0.0424420
1928.46 0.0341486
1930.92 0.0261312
1935.86 0.0212135
1940.79 0.0205801
1950.66 0.0234464
1960.53 0.0304761
1970.40 0.0447075
1975.33 0.0574442
1980.26 0.0780125
1985.20 0.114524
1987.67 0.144544
1990.13 0.189386
1991.37 0.220660
1992.60 0.260812
1993.22 0.285348
1993.53 0.299010
1993.83 0.313665
1994.45 0.346584
1995.07 0.385095
1995.68 0.430698
1996.30 0.485160
1996.92 0.550935
1997.53 0.631243
1998.15 0.731047
1998.77 0.856985
1999.38 1.01902
2000.00 1.23191
2000.66 1.54131
2001.31 1.98419
2001.97 2.64889
2002.62 3.70930
2003.28 5.54369
2003.60 7.00303
2003.93 9.08700
2004.26 12.2017
2004.59 17.0341
2004.91 24.8964
2005.24 37.7923
2005.62 60.4804
2006.00 76.5278
2006.38 62.2547
2006.76 39.1824
2007.18 23.0496
2007.60 14.4826
2008.01 9.75691
2008.43 6.95963
2008.85 5.19226
2009.27 4.01331
2010.10 2.59674
2010.94 1.81519
2011.78 1.34073
2013.45 0.820106
2015.12 0.556880
2016.79 0.406266
2018.46 0.312599
2020.14 0.250866
2023.48 0.178403
2026.82 0.141334
2033.51 0.116536
2040.20 0.135845
2043.54 0.168559
2046.89 0.233585
2048.56 0.289316
2050.23 0.373989
2051.07 0.433509
2051.48 0.469366
2051.90 0.510293
2052.32 0.557276
2052.74 0.611552
2053.16 0.674691
2053.57 0.748707
2053.99 0.836221
2054.41 0.940689
2054.83 1.06675
2055.25 1.22071
2055.66 1.41140
2056.08 1.65133
2056.50 1.95885
2056.92 2.36157
2057.34 2.90252
2057.75 3.65161
2058.17 4.72783
2058.59 6.34535
2059.01 8.91520
2059.43 13.2822
2059.63 16.6474
2059.84 21.2748
2060.05 27.7035
2060.26 36.5137
2060.63 58.1621
2061.00 72.5016
2061.38 57.8613
2061.75 36.0302
2062.08 23.4268
2062.41 15.8785
2062.74 11.2843
2063.07 8.36883
2063.72 5.06757
2064.38 3.37737
2065.04 2.40484
2065.70 1.79883
2067.01 1.11566
2068.32 0.760570
2069.64 0.553414
2070.95 0.422098
2072.27 0.333870
2074.90 0.226483
2077.53 0.166534
2080.15 0.130281
2082.78 0.107499
2088.04 0.0860731
2090.67 0.0854347
2093.30 0.0943747
2095.93 0.123300
2097.24 0.155236
2098.56 0.215153
2099.22 0.266096
2099.87 0.343671
2100.53 0.469860
2101.19 0.694763
2101.52 0.879882
2101.85 1.15556
2102.01 1.34757
2102.17 1.59169
2102.34 1.91054
2102.50 2.33782
2102.59 2.61164
2102.67 2.93275
2102.75 3.31734
2102.83 3.78316
2102.91 4.35454
2103.00 5.06553
2103.08 5.96489
2103.16 7.12424
2103.24 8.67343
2103.32 10.7468
2103.41 13.6372
2103.49 17.8130
2103.57 24.1029
2103.65 34.0288
2103.73 50.4059
2103.82 77.8212
2103.91 124.083
2104.00 153.918
2104.09 121.943
2104.19 76.1466
2104.26 51.4376
2104.33 35.9264
2104.41 26.1026
2104.48 19.7314
2104.63 12.2029
2104.78 8.25294
2104.92 5.92344
2105.07 4.46045
2105.37 2.78416
2105.66 1.90338
2105.96 1.38516
2106.25 1.05502
2106.54 0.832568
2107.13 0.558914
2107.72 0.404007
2108.31 0.307856
2108.90 0.244154
2110.08 0.167276
2111.26 0.124409
2113.62 0.0804502
2115.98 0.0592659
2118.34 0.0473176
2123.06 0.0348627
2132.49 0.0256620
2141.92 0.0237948
2151.36 0.0269832
2156.08 0.0316529
2160.79 0.0408159
2165.51 0.0607574
2167.87 0.0805217
2170.23 0.116141
2171.41 0.145834
2172.59 0.190646
2173.77 0.263006
2174.36 0.317232
2174.95 0.391223
2175.54 0.496302
2175.83 0.566151
2176.13 0.652363
2176.42 0.760468
2176.72 0.898532
2177.01 1.07870
2177.30 1.31895
2177.60 1.65162
2177.89 2.12877
2178.19 2.84672
2178.48 3.99097
2178.63 4.84311
2178.78 5.98437
2178.93 7.58057
2179.07 9.86057
2179.22 13.2988
2179.37 18.6482
2179.52 27.3808
2179.66 41.8492
2179.83 67.0341
2180.00 84.2418
2180.17 67.7675
2180.34 42.4200
2180.52 25.5345
2180.69 16.3285
2180.87 11.1361
2181.05 8.02609
2181.22 6.02409
2181.40 4.68339
2181.75 3.05094
2182.11 2.13935
2182.46 1.58402
2183.16 0.970221
2183.87 0.656995
2184.58 0.476686
2185.28 0.363374
2185.99 0.287848
2187.40 0.196628
2188.82 0.146095
2191.64 0.0959874
2194.47 0.0743552
2197.29 0.0650156
2202.95 0.0655583
2205.77 0.0739910
2208.60 0.0899533
2211.42 0.118537
2214.25 0.172253
2215.66 0.217671
2217.08 0.286661
2218.49 0.398379
2219.90 0.596363
2220.26 0.670039
2220.61 0.758318
2220.96 0.865627
2221.32 0.997827
2221.67 1.16374
2222.02 1.37452
2222.20 1.50259
2222.38 1.64863
2222.73 2.01402
2223.08 2.51750
2223.44 3.23300
2223.79 4.29978
2224.14 5.98581
2224.32 7.22230
2224.49 8.86215
2224.67 11.1218
2224.85 14.2965
2225.02 18.9694
2225.20 26.0280
2225.38 37.1768
2225.55 54.6916
2225.78 87.5431
2226.00 109.192
2226.22 87.1749
2226.45 54.5219
2226.65 35.3861
2226.84 23.9416
2227.04 16.9882
2227.24 12.5894
2227.63 7.60486
2228.03 5.05932
2228.43 3.59457
2228.82 2.68345
2229.61 1.65588
2230.40 1.12267
2231.19 0.811487
2231.98 0.614374
2232.77 0.481892
2234.36 0.320056
2235.94 0.228886
2237.52 0.172515
2239.10 0.135266
2242.27 0.0905966
2245.43 0.0658860
2248.59 0.0508137
2251.75 0.0409759
2258.08 0.0294524
2264.41 0.0234283
2277.06 0.0186927
2289.72 0.0198075
2296.04 0.0230730
2302.37 0.0300193
2308.70 0.0457122
2311.86 0.0615365
2315.02 0.0903726
2316.60 0.114595
2318.19 0.151430
2319.77 0.211421
2321.35 0.318872
2322.14 0.407872
2322.93 0.541437
2323.33 0.634973
2323.72 0.755102
2324.12 0.913345
2324.51 1.12766
2324.71 1.26486
2324.91 1.42883
2325.11 1.62700
2325.30 1.86817
2325.50 2.16893
2325.70 2.54849
2325.90 3.03672
2326.09 3.67524
2326.29 4.54147
2326.49 5.74947
2326.69 7.50106
2326.89 10.1498
2327.08 14.4473
2327.28 21.8825
2327.38 27.7729
2327.48 36.0517
2327.58 47.8603
2327.68 64.4199
2327.84 103.261
2328.00 129.667
2328.16 104.349
2328.33 65.2669
2328.43 47.0509
2328.54 34.6231
2328.76 20.3134
2328.97 13.0971
2329.19 9.08487
2329.41 6.63610
2329.62 5.05522
2330.05 3.20181
2330.48 2.20372
2330.91 1.60952
2331.78 0.966801
2332.64 0.645301
2333.50 0.462406
2334.36 0.348503
2335.23 0.272848
2336.95 0.181829
2338.67 0.131437
2340.40 0.100757
2342.12 0.0808504
2345.57 0.0578436
2349.02 0.0462459
2355.92 0.0386259
2362.82 0.0448166
2366.27 0.0551960
2369.72 0.0759352
2371.44 0.0938422
2373.16 0.121261
2374.89 0.165971
2376.61 0.245612
2377.48 0.311084
2377.91 0.354601
2378.34 0.408339
2378.77 0.475752
2379.20 0.561880
2379.42 0.614325
2379.63 0.674310
2380.06 0.824878
2380.49 1.03343
2380.93 1.33215
2381.36 1.78197
2381.79 2.50275
2382.00 3.03810
2382.22 3.75742
2382.43 4.76266
2382.65 6.20415
2382.87 8.37817
2383.08 11.7783
2383.30 17.3879
2383.51 26.6986
2383.76 42.7727
2384.00 53.5749
2384.25 42.9570
2384.49 26.8954
2384.70 17.5398
2384.92 11.9083
2385.13 8.47073
2385.35 6.28012
2385.77 3.80508
2386.20 2.53494
2386.63 1.80505
2387.06 1.34952
2387.91 0.836697
2388.77 0.570171
2389.62 0.414899
2390.48 0.316580
2391.33 0.250694
2393.05 0.170844
2394.76 0.126847
2396.47 0.100895
2398.18 0.0854552
2401.60 0.0751503
2403.31 0.0802745
2405.02 0.0970993
2406.74 0.140198
2407.59 0.185269
2408.45 0.268177
2408.87 0.337987
2409.30 0.443928
2409.73 0.615536
2410.16 0.919114
2410.37 1.16801
2410.59 1.53715
2410.80 2.11801
2410.91 2.54202
2411.01 3.10828
2411.12 3.88770
2411.23 5.00104
2411.28 5.75285
2411.33 6.66694
2411.39 7.83906
2411.44 9.31266
2411.50 11.2764
2411.55 13.8573
2411.60 17.4790
2411.66 22.5322
2411.71 30.1286
2411.76 41.5637
2411.82 59.6523
2411.87 88.4483
2411.93 141.225
2412.00 175.145
2412.07 139.031
2412.13 86.7327
2412.19 56.5100
2412.25 38.6090
2412.31 27.4502
2412.36 20.4428
2412.48 12.4140
2412.59 8.27943
2412.71 5.89774
2412.82 4.40855
2413.05 2.72737
2413.28 1.85283
2413.51 1.34158
2413.74 1.01735
2413.97 0.798981
2414.43 0.532302
2414.89 0.381831
2415.35 0.288645
2415.81 0.226926
2416.73 0.152725
2417.65 0.111404
2418.57 0.0859642
2419.49 0.0691496
2421.33 0.0488234
2423.17 0.0373612
2426.85 0.0253080
2430.53 0.0192420
2434.21 0.0156616
2441.57 0.0117027
2456.28 0.00844383
2471.00 0.00741050
2485.71 0.00762541
2500.43 0.00974213
2507.79 0.0128234
2511.47 0.0158282
2515.15 0.0211963
2518.82 0.0324248
2520.66 0.0434627
2522.50 0.0634065
2523.42 0.0801287
2524.34 0.105579
2525.26 0.147145
2526.18 0.221971
2526.64 0.284363
2527.10 0.378611
2527.56 0.530774
2528.02 0.800172
2528.25 1.02045
2528.48 1.34699
2528.60 1.57277
2528.71 1.86066
2528.83 2.23558
2528.94 2.73628
2529.06 3.42549
2529.17 4.41013
2529.29 5.88388
2529.40 8.22572
2529.46 9.96374
2529.52 12.2525
2529.58 15.4632
2529.63 19.9551
2529.69 26.7131
2529.75 36.9338
2529.80 53.1948
2529.86 79.3278
2529.93 127.347
2530.00 160.132
2530.07 129.257
2530.14 80.8192
2530.19 58.7732
2530.23 43.8426
2530.32 26.0930
2530.41 16.9733
2530.50 11.8679
2530.58 8.70105
2530.67 6.63790
2530.85 4.22531
2531.03 2.91385
2531.21 2.13271
2531.56 1.28400
2531.91 0.857129
2532.27 0.614103
2532.62 0.462063
2532.98 0.361223
2533.69 0.239377
2534.40 0.171751
2535.11 0.130374
2535.81 0.103283
2537.23 0.0712622
2538.65 0.0539913
2541.49 0.0375116
2544.32 0.0310468
2547.16 0.0290033
2552.83 0.0325932
2555.67 0.0382115
2558.51 0.0477478
2561.34 0.0640837
2564.18 0.0941040
2565.60 0.119266
2567.02 0.157273
2568.43 0.218541
2569.14 0.264284
2569.85 0.326616
2570.03 0.345821
2570.21 0.366683
2570.56 0.414764
2570.92 0.473139
2571.27 0.544736
2571.63 0.634396
2571.98 0.748017
2572.34 0.895818
2572.69 1.09168
2573.04 1.36041
2573.40 1.74027
2573.75 2.30463
2574.11 3.18632
2574.46 4.67622
2574.64 5.82556
2574.82 7.43051
2574.99 9.75997
2575.17 13.2165
2575.35 18.5176
2575.53 26.6785
2575.76 42.7670
2576.00 53.7865
2576.24 43.3375
2576.48 27.1225
2576.71 16.6743
2576.95 10.8437
2577.19 7.46994
2577.43 5.41837
2577.66 4.08682
2577.90 3.18741
2578.38 2.08537
2578.85 1.46702
2579.33 1.08727
2580.28 0.665841
2581.23 0.450219
2582.18 0.325611
2583.13 0.247310
2584.08 0.195071
2585.98 0.132059
2587.87 0.0974886
2589.77 0.0771327
2591.67 0.0650191
2595.47 0.0567067
2597.37 0.0603747
2599.27 0.0728474
2601.17 0.105068
2602.12 0.138849
2603.07 0.201135
2603.55 0.253678
2604.02 0.333563
2604.50 0.463291
2604.97 0.694355
2605.21 0.884702
2605.45 1.16691
2605.68 1.61529
2605.80 1.94455
2605.92 2.38230
2606.04 2.99308
2606.16 3.87273
2606.22 4.47057
2606.28 5.20338
2606.34 6.13043
2606.40 7.32566
2606.46 8.93185
2606.51 11.0739
2606.57 14.0620
2606.63 18.3836
2606.69 25.0404
2606.75 35.4400
2606.81 52.6845
2606.87 81.7621
2606.94 131.117
2607.00 162.969
2607.07 129.644
2607.13 81.2313
2607.18 57.9311
2607.22 42.5498
2607.27 31.9354
2607.31 24.7845
2607.40 15.9135
2607.49 11.0352
2607.58 8.04486
2607.66 6.13054
2607.84 3.88046
2608.02 2.66734
2608.20 1.94858
2608.55 1.17128
2608.90 0.781908
2609.26 0.560716
2609.61 0.422796
2609.97 0.331039
2610.68 0.220214
2611.38 0.158494
2612.09 0.120485
2612.80 0.0954519
2614.22 0.0653940
2615.64 0.0486658
2618.47 0.0314574
2621.30 0.0230770
2624.14 0.0182832
2629.81 0.0131600
2635.48 0.0105549
2641.14 0.00903675
2652.48 0.00747890
2675.16 0.00680230
2697.83 0.00789989
2720.51 0.0114014
2731.84 0.0151145
2743.18 0.0219462
2748.85 0.0276879
2754.52 0.0364013
2760.19 0.0505328
2765.86 0.0756843
2767.27 0.0850689
2768.69 0.0963649
2770.11 0.110138
2771.53 0.127168
2772.23 0.137242
2772.94 0.148567
2773.65 0.161395
2774.36 0.175962
2775.07 0.192644
2775.78 0.211813
2776.49 0.234054
2777.19 0.259980
2778.61 0.326844
2780.03 0.423256
2781.45 0.569477
2782.86 0.806145
2783.57 0.983326
2784.28 1.22432
2784.99 1.56384
2785.70 2.05959
2786.41 2.81966
2787.11 4.04481
2787.82 6.13477
2788.53 9.77964
2789.27 15.6482
2790.00 19.6993
2790.74 15.9127
2791.47 9.98509
2792.09 6.60818
2792.71 4.53767
2793.33 3.25358
2793.95 2.42578
2795.19 1.48009
2796.43 0.989786
2797.67 0.706063
2798.91 0.528402
2801.39 0.327418
2803.87 0.222677
2806.35 0.161451
2808.83 0.122623
2811.31 0.0965143
2816.28 0.0647297
2821.24 0.0469588
2826.20 0.0361542
2831.16 0.0292578
2841.08 0.0221328
2851.00 0.0219408
2855.96 0.0267007
2858.44 0.0323798
2860.92 0.0433619
2863.41 0.0675178
2864.65 0.0917399
2865.89 0.135828
2866.51 0.172800
2867.13 0.228925
2867.75 0.320068
2868.37 0.482674
2868.68 0.616609
2868.99 0.816556
2869.30 1.13408
2869.45 1.36791
2869.61 1.68271
2869.76 2.12039
2869.92 2.75380
2869.99 3.18529
2870.07 3.71829
2870.15 4.40591
2870.23 5.28796
2870.30 6.47715
2870.38 8.08374
2870.46 10.3878
2870.54 13.7393
2870.61 18.9930
2870.69 27.4814
2870.77 42.4144
2870.81 53.8954
2870.85 68.7370
2870.92 110.258
2871.00 137.309
2871.08 109.386
2871.16 68.4974
2871.22 44.3545
2871.29 30.1184
2871.36 21.4307
2871.43 15.8925
2871.56 9.63036
2871.70 6.41335
2871.84 4.56305
2871.97 3.40736
2872.24 2.10404
2872.52 1.42491
2872.79 1.03000
2873.06 0.779641
2873.33 0.611090
2873.88 0.405102
2874.42 0.289264
2874.97 0.217611
2875.51 0.170226
2876.60 0.113381
2877.69 0.0819238
2878.78 0.0626690
2879.86 0.0500449
2882.04 0.0349989
2884.22 0.0267124
2888.57 0.0183555
2892.93 0.0144695
2897.28 0.0124380
2905.99 0.0109620
2914.70 0.0118900
2919.06 0.0136668
2923.41 0.0173429
2927.76 0.0256321
2929.94 0.0340233
2932.12 0.0493954
