Pd-104(n,g) ENDF/B-VII.1
771.554 2.66692
771.609 1.66865
771.667 0.997446
771.725 0.636387
771.783 0.433974
771.840 0.313041
771.956 0.184135
772.072 0.121504
772.304 0.0654816
772.536 0.0420601
772.999 0.0232623
773.463 0.0160605
775.317 0.00863043
779.026 0.00672254
786.444 0.00648285
801.279 0.00721488
830.948 0.0103697
845.783 0.0132476
860.618 0.0180521
868.036 0.0220044
875.453 0.0287656
879.162 0.0351928
882.871 0.0493423
884.725 0.0665437
885.652 0.0828729
886.579 0.111814
887.506 0.171872
887.970 0.230233
888.434 0.334053
888.665 0.419487
888.897 0.547032
889.129 0.749706
889.361 1.10043
889.593 1.78708
889.709 2.40742
889.824 3.42065
889.940 5.23521
889.998 6.72900
890.056 8.93870
890.114 12.3886
890.172 18.0852
890.230 28.1147
890.288 46.3659
890.344 74.1965
890.400 92.7095
890.456 74.1477
890.512 46.3714
890.558 30.9871
890.605 21.4487
890.651 15.4782
890.697 11.6065
890.789 7.13643
890.882 4.80235
890.974 3.44357
891.066 2.58951
891.251 1.61940
891.436 1.11173
891.620 0.814176
891.989 0.497560
892.359 0.341818
892.728 0.254124
893.467 0.164410
894.205 0.122144
894.944 0.0992641
896.421 0.0773788
899.376 0.0651733
902.330 0.0654837
908.239 0.0789197
914.149 0.105805
920.058 0.154382
925.967 0.251765
928.921 0.342918
931.876 0.503823
933.353 0.643852
934.830 0.894916
935.569 1.13888
936.308 1.66626
936.677 2.27441
936.862 2.82087
937.046 3.72901
937.231 5.43162
937.323 6.91227
937.416 9.24636
937.508 13.2319
937.600 20.7721
937.647 27.2653
937.693 37.1493
937.739 52.7947
937.785 77.6403
937.843 123.602
937.900 154.183
937.958 123.550
938.015 77.7050
938.050 57.9162
938.085 43.9562
938.155 27.2108
938.224 18.3755
938.294 13.3133
938.364 10.1815
938.434 8.13195
938.573 5.71881
938.713 4.42558
938.852 3.66646
938.992 3.19356
939.131 2.88823
939.271 2.68747
939.410 2.55617
939.689 2.42525
939.968 2.40318
940.247 2.45004
940.526 2.54739
940.805 2.68693
941.084 2.86585
941.363 3.08481
941.921 3.65907
942.479 4.46756
943.037 5.62150
943.595 7.32388
944.152 9.96518
944.710 14.3621
944.989 17.7390
945.268 22.4496
945.547 29.2813
945.826 39.6737
946.105 56.4782
946.384 85.7471
946.524 108.868
946.663 141.377
946.803 187.758
946.942 253.502
947.171 405.255
947.400 506.204
947.630 404.682
947.859 252.730
948.054 166.706
948.249 114.206
948.444 81.7704
948.639 60.9077
949.030 37.1156
949.420 24.7962
949.810 17.6757
950.200 13.2136
950.981 8.16662
951.761 5.53605
952.541 3.99683
953.322 3.01991
954.102 2.36183
955.663 1.55806
957.223 1.10479
958.784 0.824416
960.345 0.639082
963.466 0.417207
966.588 0.294782
969.709 0.220516
972.830 0.172548
979.073 0.118816
985.316 0.100084
988.437 0.107657
989.998 0.121456
991.559 0.150847
993.119 0.218493
993.900 0.287480
994.680 0.413863
995.070 0.520173
995.461 0.681775
995.851 0.944430
996.241 1.41306
996.436 1.79913
996.631 2.37540
996.826 3.29021
997.021 4.86996
997.216 7.95111
997.314 10.7244
997.411 15.2278
997.460 18.6137
997.509 23.2435
997.533 26.2192
997.558 29.7887
997.582 34.1153
997.607 39.3953
997.631 45.9729
997.655 54.2474
997.680 64.8072
997.704 78.4215
997.728 96.3775
997.753 120.263
997.777 152.220
997.802 194.391
997.826 248.986
997.851 311.116
997.900 388.714
997.925 365.714
997.949 310.844
997.999 194.368
998.030 142.065
998.061 105.796
998.124 63.2025
998.186 41.1996
998.249 28.7600
998.311 21.1212
998.374 16.1417
998.499 10.2766
998.624 7.10372
998.749 5.20150
998.999 3.13627
999.250 2.10027
999.500 1.50845
999.750 1.13904
1000.00 0.893200
1000.35 0.665808
1000.70 0.518587
1001.41 0.344940
1002.11 0.250321
1002.81 0.193057
1004.22 0.129670
1005.62 0.0969442
1008.43 0.0650207
1011.24 0.0498713
1016.87 0.0353432
1022.49 0.0281378
1033.73 0.0207151
1044.97 0.0169399
1067.46 0.0137790
1089.95 0.0139180
1112.43 0.0174589
1123.68 0.0214252
1134.92 0.0283101
1146.16 0.0411003
1151.78 0.0518764
1157.41 0.0682231
1163.03 0.0947009
1168.65 0.141745
1171.46 0.180452
1174.27 0.238611
1177.08 0.336055
1178.49 0.431975
1179.19 0.575590
1179.37 0.676027
1179.54 0.889134
1179.63 1.10795
1179.72 1.51946
1179.80 2.41228
1179.85 3.26591
1179.89 4.58917
1179.95 7.08870
1180.00 8.71772
1180.06 7.04865
1180.11 4.60563
1180.16 3.14810
1180.21 2.29851
1180.26 1.77396
1180.30 1.44962
1180.40 1.08366
1180.50 0.902004
1180.69 0.740394
1180.88 0.680506
1181.66 0.670051
1182.43 0.746367
1183.20 0.857799
1183.97 1.00462
1184.36 1.09400
1184.75 1.19653
1185.13 1.31503
1185.52 1.45211
1185.90 1.61216
1186.29 1.80052
1186.68 2.02482
1187.06 2.29327
1187.45 2.61902
1187.84 3.01952
1188.22 3.52084
1188.61 4.15607
1188.99 4.97940
1189.38 6.07245
1189.77 7.57057
1190.15 9.68630
1190.54 12.8142
1190.93 17.7008
1191.31 25.9275
1191.51 32.2525
1191.70 41.0546
1191.89 53.6860
1192.08 72.3969
1192.28 100.849
1192.47 144.166
1192.74 230.368
1193.00 287.667
1193.27 230.247
1193.53 144.047
1193.77 92.1810
1194.02 61.6847
1194.26 43.4174
1194.50 31.9379
1194.99 19.1417
1195.47 12.6669
1195.96 8.96599
1196.45 6.66871
1197.42 4.09516
1198.39 2.76365
1199.36 1.98947
1200.33 1.49953
1201.30 1.17075
1203.25 0.770177
1205.19 0.544968
1207.13 0.405963
1209.07 0.314247
1212.96 0.204490
1216.85 0.143890
1220.73 0.106962
1224.62 0.0828330
1232.39 0.0543072
1240.16 0.0388270
1247.93 0.0296200
1255.70 0.0238653
1271.25 0.0182173
1279.02 0.0176230
1286.79 0.0189315
1294.56 0.0240078
1298.45 0.0297867
1302.33 0.0407773
1304.27 0.0502045
1306.22 0.0647271
1308.16 0.0887103
1310.10 0.132486
1311.08 0.169399
1312.05 0.225712
1313.02 0.318100
1313.99 0.485136
1314.48 0.624937
1314.96 0.836857
1315.45 1.18059
1315.93 1.79144
1316.18 2.29483
1316.42 3.04565
1316.66 4.23660
1316.90 6.27980
1317.15 10.2684
1317.27 13.8661
1317.39 19.6516
1317.51 29.9891
1317.57 38.4140
1317.63 50.5378
1317.69 69.4320
1317.75 99.4499
1317.81 151.500
1317.87 240.840
1317.94 385.403
1318.00 481.804
1318.06 385.409
1318.13 240.854
1318.17 177.428
1318.20 133.015
1318.28 80.6394
1318.36 53.0982
1318.44 37.2947
1318.51 27.4161
1318.59 21.0224
1318.74 13.4433
1318.90 9.29366
1319.05 6.81370
1319.36 4.10803
1319.67 2.74141
1319.98 1.95983
1320.29 1.47171
1320.60 1.14762
1321.21 0.755244
1321.83 0.537173
1322.45 0.403445
1323.07 0.316030
1324.30 0.212877
1325.54 0.157789
1326.77 0.126438
1328.01 0.108896
1330.48 0.101998
1331.71 0.113916
1332.95 0.144621
1334.18 0.218476
1334.80 0.294211
1335.42 0.432120
1335.73 0.547543
1336.03 0.721831
1336.34 1.00244
1336.65 1.49413
1336.96 2.48293
1337.11 3.39567
1337.27 4.92503
1337.42 7.79738
1337.50 10.2467
1337.58 14.0287
1337.65 20.2693
1337.73 31.4792
1337.77 40.7454
1337.81 53.7984
1337.85 73.5819
1337.89 101.969
1337.94 163.931
1338.00 204.384
1338.06 162.795
1338.12 101.976
1338.17 61.9603
1338.23 39.9124
1338.29 27.3602
1338.35 19.7555
1338.41 14.8681
1338.47 11.5659
1338.59 7.54541
1338.71 5.29757
1338.82 3.92017
1339.06 2.39428
1339.30 1.61435
1339.53 1.16346
1339.77 0.879670
1340.00 0.689580
1340.48 0.458670
1340.95 0.329013
1341.42 0.248943
1341.89 0.196083
1342.83 0.132415
1343.78 0.0969571
1345.66 0.0605203
1347.55 0.0428695
1349.44 0.0328260
1353.21 0.0221497
1356.99 0.0167030
1360.76 0.0134552
1368.31 0.00981445
1383.41 0.00667255
1398.50 0.00540832
1413.60 0.00500016
1428.70 0.00551279
1436.25 0.00657147
1443.79 0.00954656
1447.57 0.0134913
1451.34 0.0242088
1453.23 0.0386813
1454.17 0.0529389
1455.12 0.0786550
1456.06 0.132782
1456.53 0.185743
1457.00 0.280061
1457.24 0.357985
1457.47 0.474519
1457.71 0.660057
1457.95 0.981891
1458.18 1.61414
1458.30 2.18730
1458.42 3.12686
1458.54 4.81841
1458.60 6.21693
1458.65 8.30007
1458.71 11.5691
1458.77 17.0276
1458.83 26.7655
1458.89 44.3581
1458.95 71.1204
1459.00 88.4963
1459.06 70.6140
1459.11 44.3613
1459.16 28.3738
1459.21 19.1207
1459.26 13.4432
1459.31 9.93679
1459.41 5.96976
1459.51 3.96936
1459.62 2.81287
1459.72 2.09466
1459.92 1.29191
1460.12 0.874307
1460.32 0.632279
1460.52 0.479024
1460.72 0.375951
1461.13 0.250088
1461.53 0.179368
1462.33 0.107101
1463.14 0.0728698
1463.94 0.0541913
1465.56 0.0359198
1468.78 0.0249846
1472.00 0.0256543
1475.22 0.0353549
1476.83 0.0465727
1478.44 0.0677413
1479.25 0.0857997
1480.05 0.113461
1480.86 0.158954
1481.66 0.241228
1482.07 0.310057
1482.47 0.414280
1482.87 0.583017
1483.28 0.881835
1483.48 1.12811
1483.68 1.49247
1483.88 2.06722
1484.08 3.05086
1484.28 4.95614
1484.38 6.65041
1484.48 9.33610
1484.58 14.0548
1484.68 23.1450
1484.74 31.3560
1484.79 44.0008
1484.84 64.6386
1484.89 98.7787
1484.94 158.394
1485.00 197.145
1485.06 157.304
1485.12 98.7849
1485.16 69.6090
1485.20 50.2707
1485.24 37.4508
1485.28 28.7407
1485.36 18.2401
1485.44 12.5562
1485.52 9.10303
1485.61 6.91005
1485.77 4.34849
1485.93 2.97596
1486.10 2.16675
1486.26 1.64763
1486.42 1.29509
1486.75 0.860028
1487.07 0.613605
1487.40 0.460273
1487.73 0.358452
1488.38 0.235783
1489.03 0.167671
1489.69 0.125999
1490.34 0.0987152
1491.64 0.0662961
1492.95 0.0486198
1495.56 0.0312235
1498.17 0.0236384
1500.78 0.0201842
1506.00 0.0194508
1508.61 0.0215558
1511.22 0.0258547
1513.83 0.0338189
1516.44 0.0491471
1517.75 0.0623529
1519.05 0.0827163
1520.36 0.116375
1521.66 0.177796
1522.32 0.229534
1522.97 0.308416
1523.62 0.437319
1524.27 0.668987
1524.60 0.862193
1524.93 1.15245
1525.25 1.61902
1525.58 2.43957
1525.74 3.11082
1525.91 4.09447
1526.07 5.62824
1526.23 8.20977
1526.31 10.2307
1526.36 11.5300
1526.40 13.0484
1526.44 14.9338
1526.48 17.2519
1526.52 20.1429
1526.56 23.7066
1526.60 28.4068
1526.64 34.5997
1526.68 42.9559
1526.72 54.2046
1526.76 70.5851
1526.80 94.6533
1526.84 130.866
1526.88 183.701
1526.94 293.685
1527.00 366.905
1527.03 345.370
1527.06 293.668
1527.12 183.682
1527.16 130.850
1527.20 95.3557
1527.24 71.5397
1527.28 55.2000
1527.36 35.2975
1527.44 24.4171
1527.52 17.7595
1527.59 13.5125
1527.75 8.52786
1527.91 5.85755
1528.07 4.26678
1528.23 3.24466
1528.39 2.54973
1528.71 1.69109
1529.03 1.20423
1529.34 0.901060
1529.66 0.699615
1530.30 0.456746
1530.94 0.321931
1531.57 0.239304
1532.21 0.185032
1533.48 0.120386
1534.75 0.0848637
1536.03 0.0632371
1537.30 0.0491141
1539.84 0.0323649
1542.39 0.0231784
1544.93 0.0175904
1547.48 0.0139323
1552.57 0.00957566
1557.66 0.00716491
1567.84 0.00469879
1578.02 0.00350560
1588.20 0.00282707
1608.56 0.00210881
1649.28 0.00154634
1690.00 0.00136126
1730.72 0.00135051
1771.45 0.00152131
1791.81 0.00174305
1812.17 0.00224690
1822.35 0.00283401
1832.53 0.00430216
1837.62 0.00619923
1842.71 0.0113452
1845.25 0.0183188
1847.80 0.0376967
1849.07 0.0641288
1849.71 0.0901356
1850.34 0.136907
1850.98 0.234530
1851.30 0.328787
1851.62 0.494683
1851.78 0.629513
1851.93 0.828201
1852.09 1.13822
1852.25 1.66056
1852.41 2.64115
1852.49 3.49465
1852.57 4.80722
1852.65 7.02886
1852.73 11.0424
1852.77 14.4111
1852.81 19.3825
1852.85 26.9049
1852.89 37.9484
1852.94 60.8644
1853.00 76.2045
1853.06 60.8660
1853.11 37.9505
1853.16 25.1384
1853.21 17.4118
1853.25 12.4885
1853.30 9.36876
1853.39 5.73899
1853.48 3.84713
1853.58 2.74902
1853.67 2.05887
1853.86 1.27600
1854.04 0.866957
1854.23 0.627192
1854.60 0.372629
1854.97 0.246902
1855.34 0.176128
1856.09 0.103250
1856.83 0.0685289
1857.57 0.0493756
1859.06 0.0302112
1862.03 0.0170560
1865.00 0.0139182
1867.97 0.0156127
1870.95 0.0256471
1872.43 0.0407272
1873.92 0.0833996
1874.66 0.141254
1875.03 0.197691
1875.40 0.297488
1875.78 0.500980
1875.96 0.692606
1876.15 1.01774
1876.33 1.64359
1876.43 2.19629
1876.52 3.07726
1876.61 4.59870
1876.70 7.52808
1876.75 10.1218
1876.80 14.0527
1876.84 20.3477
1876.89 30.5306
1876.95 49.0370
1877.00 61.0876
1877.06 48.6859
1877.11 30.5322
1877.17 17.9527
1877.23 11.3741
1877.29 7.71056
1877.35 5.52449
1877.41 4.13452
1877.47 3.20266
1877.59 2.07691
1877.71 1.45224
1877.83 1.07138
1878.07 0.651430
1878.31 0.437726
1878.55 0.314544
1879.03 0.185460
1879.51 0.122767
1879.99 0.0876692
1880.95 0.0518156
1882.87 0.0253892
1884.79 0.0158875
1888.63 0.00896506
1892.47 0.00651932
1900.15 0.00484937
1907.83 0.00442716
1923.20 0.00466705
1938.56 0.00566094
1953.92 0.00749687
1969.28 0.0108423
1984.64 0.0176482
1992.32 0.0241220
2000.00 0.0365405
2001.72 0.0419697
2003.45 0.0518653
2004.31 0.0623488
2005.17 0.0874567
2005.60 0.118758
2006.03 0.197822
2006.25 0.295091
2006.46 0.523032
2006.57 0.774900
2006.68 1.27720
2006.73 1.74200
2006.78 2.50107
2006.84 3.81386
2006.89 6.08938
2006.95 9.74886
2007.00 12.1296
2007.06 9.67854
2007.11 6.09040
2007.17 3.59955
2007.23 2.29822
2007.29 1.56470
2007.35 1.13626
2007.47 0.678388
2007.58 0.458801
2007.82 0.262195
2008.06 0.180652
2008.53 0.116263
2009.01 0.0928285
2009.96 0.0775977
2010.90 0.0749097
2014.70 0.0907414
2018.49 0.126788
2022.29 0.193894
2024.19 0.250211
2026.08 0.335494
2027.98 0.473655
2029.88 0.718972
2030.35 0.810446
2030.83 0.920302
2031.30 1.05441
2031.78 1.21970
2032.25 1.42756
2032.49 1.55168
2032.73 1.69269
2033.20 2.03889
2033.67 2.50275
2034.15 3.14548
