Gd-154(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
413.437 6.38373
414.592 5.94000
416.900 5.32699
419.209 4.88653
421.517 4.52323
426.134 3.87406
430.751 3.18874
433.060 2.78781
435.368 2.32203
437.677 1.78527
438.831 1.51502
439.985 1.31908
440.562 1.31074
440.851 1.35439
441.139 1.44902
441.428 1.61822
441.572 1.74145
441.716 1.89827
441.861 2.09694
442.005 2.34773
442.149 2.66415
442.294 3.06374
442.438 3.57099
442.582 4.21829
442.726 5.05097
442.871 6.13335
443.015 7.55901
443.159 9.46803
443.304 12.0773
443.448 15.7336
443.592 21.0336
443.736 29.0400
443.881 41.8209
444.025 63.7977
444.097 81.1700
444.169 105.932
444.241 142.894
444.314 201.028
444.386 299.519
444.458 482.315
444.494 636.254
444.530 865.004
444.566 1216.53
444.602 1756.15
444.651 2843.57
444.700 3629.46
444.749 2963.65
444.798 1871.47
444.833 1324.84
444.868 961.092
444.902 718.730
444.937 553.413
445.006 353.157
445.076 243.067
445.145 176.782
445.215 133.975
445.353 84.0041
445.492 57.1021
445.631 41.0515
445.770 30.8753
445.909 24.3326
446.047 20.4513
446.186 19.0754
446.256 19.5013
446.290 20.0674
446.325 20.9161
446.360 22.0959
446.394 23.6693
446.429 25.7173
446.464 28.3457
446.499 31.6936
446.533 35.9462
446.568 41.3529
446.603 48.2549
446.637 57.1267
446.672 68.6412
446.707 83.7737
446.741 103.974
446.776 131.458
446.811 169.728
446.846 224.520
446.880 305.619
446.915 430.444
446.950 631.180
446.984 967.834
447.019 1541.05
447.060 2594.10
447.100 3388.23
447.141 2830.39
447.181 1856.87
447.222 1201.58
447.262 820.780
447.303 594.142
447.343 451.819
447.383 356.961
447.424 291.034
447.505 207.370
447.586 158.053
447.667 126.392
447.828 89.0237
447.990 68.2314
448.152 55.2400
448.476 40.1184
448.799 31.6961
449.123 26.3671
449.770 20.0281
450.418 16.3864
451.065 14.0168
452.360 11.0930
453.654 9.32425
454.949 8.10198
457.538 6.40438
460.128 5.08550
461.422 4.44422
462.717 3.77591
463.364 3.43415
464.012 3.10767
464.659 2.85416
465.306 2.85206
465.630 3.09901
465.792 3.34688
465.954 3.72414
466.035 3.97851
466.116 4.28848
466.196 4.66641
466.277 5.12758
466.358 5.69139
466.439 6.38285
466.520 7.23443
466.601 8.28892
466.682 9.60523
466.763 11.2576
466.844 13.3542
466.925 16.0452
467.006 19.5464
467.086 24.1757
467.167 30.4161
467.248 39.0267
467.329 51.2679
467.410 69.2483
467.491 96.8813
467.572 141.832
467.653 220.627
467.693 283.537
467.734 373.262
467.774 506.355
467.815 710.117
467.855 1034.03
467.896 1550.32
467.948 2565.68
468.000 3316.17
468.052 2742.85
468.105 1772.06
468.141 1286.31
468.177 956.424
468.214 732.413
468.250 577.001
468.323 384.601
468.395 276.339
468.468 209.674
468.540 165.871
468.686 113.465
468.831 84.3425
468.976 66.3599
469.122 54.3940
469.267 45.9763
469.558 35.0987
469.848 28.4986
470.139 24.1311
470.429 21.0547
471.011 17.0429
471.592 14.5595
472.173 12.8742
472.754 11.6529
473.916 9.98496
475.079 8.87410
477.404 7.39306
479.728 6.29717
480.891 5.77527
482.053 5.21943
483.215 4.58912
483.797 4.24298
484.378 3.91019
484.668 3.78709
484.959 3.75452
485.250 3.94027
485.540 4.68161
485.686 5.52511
485.758 6.16669
485.831 7.02625
485.867 7.56523
485.904 8.19292
485.940 8.92848
485.976 9.79406
486.013 10.8206
486.049 12.0378
486.085 13.4935
486.121 15.2465
486.158 17.3803
486.194 19.9862
486.230 23.2084
486.267 27.2383
486.303 32.3605
486.339 38.9336
486.376 47.5388
486.412 59.0382
486.448 74.8356
486.485 97.0576
486.521 129.516
486.557 179.017
486.594 258.608
486.630 394.984
486.666 645.480
486.684 847.719
486.703 1125.44
486.736 1863.61
486.770 2409.35
486.804 1994.02
486.838 1290.21
486.877 767.177
486.916 492.225
486.955 340.828
486.994 250.950
487.033 193.476
487.073 154.705
487.151 107.299
487.229 80.3526
487.308 63.5239
487.464 44.2531
487.621 33.8913
487.778 27.5939
487.934 23.4238
488.091 20.4917
488.404 16.6768
488.717 14.3249
489.031 12.7347
489.344 11.5844
489.971 10.0101
490.597 8.95411
490.911 8.56693
491.067 8.43599
491.224 8.40815
491.381 8.65800
491.459 9.05339
491.537 9.89970
491.616 11.8392
491.655 13.7516
491.694 17.0353
491.733 23.2084
491.753 28.4337
491.772 36.2650
491.792 48.7019
491.811 69.5045
491.821 85.2156
491.831 106.396
491.841 135.139
491.850 173.399
491.860 224.052
491.870 283.515
491.890 366.092
491.900 351.513
491.910 305.528
491.930 200.935
491.945 142.279
491.961 104.474
491.977 80.0208
491.993 63.7716
492.024 44.3223
492.056 33.7187
492.087 27.3054
492.119 23.1471
492.182 18.2082
492.245 15.4604
492.308 13.7550
492.434 11.7863
492.560 10.6988
492.686 10.0099
492.938 9.17529
493.191 8.67142
493.443 8.32021
493.947 7.83519
494.956 7.22168
495.965 6.79565
497.982 6.15515
500.000 5.62336
502.953 4.86090
504.430 4.43412
505.907 3.94107
506.645 3.66071
507.383 3.35665
508.122 3.04024
508.860 2.76470
509.229 2.69598
509.598 2.75455
509.967 3.10270
510.152 3.49592
510.244 3.78444
510.336 4.15755
510.429 4.64171
510.521 5.27188
510.613 6.09741
510.706 7.18872
510.752 7.86528
510.798 8.64875
510.890 10.6321
510.983 13.3783
511.075 17.2682
511.167 22.9593
511.259 31.6044
511.352 45.4100
511.444 68.9764
511.490 87.3492
511.536 113.084
511.582 150.578
511.629 207.333
511.675 298.237
511.721 452.509
511.767 733.046
511.813 1264.03
511.857 2085.99
511.900 2694.52
511.944 2227.38
511.987 1435.49
512.023 977.193
512.060 690.264
512.096 508.303
512.132 389.251
512.205 249.932
512.278 175.653
512.350 131.462
512.423 103.061
512.568 69.8478
512.714 51.7123
512.859 40.6296
513.005 33.2828
513.150 28.1226
513.441 21.4246
513.731 17.3034
514.022 14.5104
514.313 12.4766
514.894 9.67274
515.185 8.71042
515.475 8.12321
515.766 8.42070
515.911 9.45044
516.057 12.0164
516.129 14.4865
516.166 16.2407
516.202 18.4844
516.220 19.8466
516.239 21.4029
516.257 23.1877
516.275 25.2303
516.293 27.6041
516.311 30.3456
516.329 33.5637
516.347 37.3212
516.384 47.0998
516.420 61.1454
516.456 82.1247
516.493 114.931
516.529 169.466
516.547 210.650
516.565 266.301
516.584 343.965
516.602 453.315
516.620 611.160
516.638 835.512
516.669 1393.59
516.700 1815.06
516.731 1514.15
516.762 988.868
516.797 605.981
516.831 398.972
516.866 282.141
516.901 211.370
516.935 165.623
516.970 134.415
517.039 95.7304
517.108 73.4297
517.177 59.3440
517.316 42.9881
517.454 34.0380
517.593 28.5129
517.731 24.7998
517.870 22.1528
518.147 18.6444
518.423 16.4308
518.977 13.7865
519.531 12.2439
520.085 11.2186
521.192 9.91272
522.300 9.09283
523.407 8.51548
525.622 7.72998
527.838 7.19666
530.053 6.79212
534.483 6.17148
538.913 5.64651
541.128 5.37916
543.343 5.08155
545.558 4.71502
546.666 4.48253
547.773 4.19331
548.327 4.01829
548.881 3.81724
549.435 3.58832
549.989 3.34447
550.265 3.23639
550.542 3.17196
550.819 3.22618
551.096 3.60349
551.235 4.07789
551.373 4.95887
551.442 5.66118
551.511 6.63992
551.546 7.27221
551.581 8.02918
551.615 8.94083
551.650 10.0463
551.685 11.4017
551.719 13.0685
551.754 15.1448
551.788 17.7617
551.823 21.1046
551.858 25.4428
551.892 31.1773
551.927 38.9243
551.961 49.6663
551.996 65.0387
552.031 87.9059
552.065 123.603
552.100 182.814
552.134 288.788
552.152 374.178
552.169 496.085
552.186 672.948
552.204 928.742
552.232 1537.16
552.260 1987.50
552.288 1645.21
552.317 1064.25
552.342 703.971
552.368 486.649
552.394 353.667
552.419 268.777
552.471 171.415
552.522 120.593
552.573 90.6967
552.625 71.6535
552.727 49.4850
552.830 37.4254
552.933 30.0733
553.035 25.2066
553.138 21.7967
553.343 17.3911
553.549 14.7155
553.754 12.9392
553.959 11.6831
554.370 10.0352
554.780 9.00758
555.191 8.30539
555.602 7.79377
556.423 7.09101
557.244 6.62089
558.887 5.99698
560.529 5.55114
561.351 5.35024
562.172 5.14684
562.993 4.92733
563.404 4.80838
563.815 4.68807
564.020 4.63444
564.225 4.59750
564.431 4.60364
564.636 4.72443
564.739 4.88507
564.841 5.18731
564.944 5.76710
565.047 6.94222
565.149 9.59793
565.201 12.2329
565.252 16.8417
565.278 20.5110
565.303 25.7512
565.316 29.2518
565.329 33.5264
565.342 38.8481
565.355 45.5648
565.367 54.2499
565.380 65.4989
565.393 80.4514
565.406 100.745
565.419 129.156
565.432 169.140
565.444 226.610
565.457 308.872
565.468 401.400
565.479 508.567
565.500 655.395
565.511 627.139
565.522 542.680
565.543 351.709
565.567 213.029
565.592 138.990
565.616 97.7525
565.640 73.0343
565.665 57.1949
565.689 46.4701
565.737 33.3191
565.786 25.8138
565.834 21.1218
565.932 15.7369
566.029 12.8413
566.126 11.0798
566.223 9.91408
566.320 9.09377
566.514 8.02663
566.708 7.36859
566.903 6.92379
567.097 6.60267
567.485 6.16677
567.874 5.87986
568.650 5.51007
569.427 5.26543
570.204 5.07836
571.758 4.78259
574.865 4.29066
577.972 3.78625
581.080 3.16704
582.633 2.77681
584.187 2.30840
584.964 2.04334
585.741 1.76798
586.517 1.51773
587.294 1.41096
587.683 1.51746
587.877 1.65461
588.071 1.88109
588.265 2.23818
588.362 2.48452
588.460 2.79016
588.557 3.16936
588.654 3.64054
588.751 4.22775
588.848 4.96283
588.945 5.88844
589.042 7.06271
589.236 10.5131
589.333 13.0682
589.431 16.4768
589.528 21.1144
589.625 27.5776
589.722 36.8553
589.819 50.6754
589.916 72.2560
590.013 108.098
590.110 172.771
590.159 225.869
590.207 303.671
590.256 423.068
590.304 614.411
590.353 937.090
590.402 1489.89
590.456 2462.42
590.510 3187.95
590.564 2640.73
590.619 1702.94
590.660 1200.01
590.701 870.434
590.742 653.331
590.783 507.002
590.865 330.717
590.947 234.016
591.029 175.592
591.111 137.612
591.275 92.7318
591.439 67.9992
591.604 52.7910
591.768 42.6579
591.932 35.5010
592.260 26.1291
592.424 22.9377
592.589 20.4769
592.753 18.9212
592.835 18.7932
592.917 19.6681
592.999 22.9580
593.040 26.7061
593.081 33.5318
593.122 46.8386
593.143 58.2345
593.153 65.9669
593.163 75.4701
593.173 87.5098
593.184 102.642
593.194 122.280
593.204 147.590
593.214 181.262
593.225 225.630
593.235 285.509
593.245 364.142
593.256 477.183
593.268 610.300
593.290 802.901
593.301 777.363
593.313 681.552
593.335 456.239
593.358 297.531
593.382 206.494
593.405 152.884
593.428 119.483
593.451 97.2464
593.475 81.8313
593.521 62.2132
593.568 50.5907
593.614 43.0499
593.707 33.9987
593.800 28.8107
593.893 25.4581
594.079 21.3378
594.265 18.8462
594.451 17.1352
594.823 14.8602
595.195 13.3602
595.568 12.2664
596.312 10.7377
597.056 9.69412
597.800 8.92234
599.288 7.83110
600.777 7.06709
602.265 6.46774
603.009 6.19874
603.753 5.93799
604.125 5.81630
604.311 5.76757
604.497 5.74646
604.684 5.80985
604.777 5.92906
604.870 6.20017
604.963 6.85189
605.009 7.51720
605.056 8.69817
605.102 11.0028
605.125 13.0328
605.149 16.1912
605.172 21.4531
605.195 30.8136
605.218 49.1342
605.230 64.6322
605.242 86.9412
605.251 111.905
605.261 140.853
605.280 180.762
605.299 150.681
605.319 99.5675
605.339 64.1680
605.359 44.4345
605.379 33.0212
605.399 25.9967
605.419 21.3909
605.439 18.2468
605.480 14.3283
605.520 12.0596
605.560 10.6271
605.641 8.96329
605.721 8.05499
605.802 7.49388
605.962 6.84549
606.123 6.48148
606.284 6.24512
606.606 5.94466
606.928 5.74842
607.250 5.59970
607.894 5.36840
609.181 5.00802
610.469 4.69260
613.044 4.07701
615.620 3.39715
616.907 3.00717
618.195 2.57089
619.482 2.08584
620.770 1.58408
621.414 1.37160
622.058 1.26152
622.380 1.28910
622.702 1.41807
622.863 1.53917
623.023 1.71253
623.184 1.95385
623.345 2.28363
623.506 2.73068
623.667 3.33365
623.828 4.14863
623.989 5.25407
624.150 6.76835
624.311 8.86634
624.472 11.8267
624.633 16.0926
624.794 22.4275
624.955 32.1815
625.116 47.9775
625.277 75.2742
625.357 96.7355
625.438 127.062
625.518 171.454
625.599 239.195
625.679 348.448
625.760 536.060
625.840 881.501
625.921 1544.28
625.995 2567.04
626.070 3335.98
626.145 2773.30
626.220 1797.92
626.276 1271.62
626.333 925.359
626.390 697.480
626.447 543.482
626.560 357.393
626.674 255.033
626.787 192.921
626.901 152.450
627.128 104.408
627.355 77.8263
627.582 61.4362
627.809 50.5259
628.036 42.8430
628.490 32.8807
628.944 26.8068
629.399 22.7652
629.853 19.9017
630.761 16.1331
631.669 13.7650
632.577 12.1250
633.486 10.9013
635.302 9.10267
636.210 8.35546
637.119 7.62361
638.027 6.83909
638.481 6.40552
638.935 5.94812
639.162 5.72833
639.389 5.54974
639.616 5.49220
639.843 5.77710
639.957 6.22712
640.071 7.11707
640.184 8.87010
640.241 10.3388
640.269 11.3059
640.298 12.4752
640.326 13.9089
640.354 15.6752
640.383 17.8709
640.411 20.6292
640.440 24.1366
640.468 28.6594
640.496 34.5878
640.525 42.4770
640.553 53.2919
640.581 68.4765
640.610 90.4977
640.638 123.559
640.667 175.940
640.695 263.340
640.723 417.634
640.738 537.310
640.752 696.670
640.781 1162.82
640.810 1516.70
640.839 1267.87
640.868 829.280
640.891 588.699
640.913 431.199
640.936 327.087
640.958 256.909
641.003 171.929
641.048 125.009
641.093 96.4652
641.138 77.7812
641.228 55.5048
641.317 43.0753
641.407 35.3558
641.497 30.1814
641.587 26.5156
641.766 21.7158
641.946 18.7558
642.125 16.7645
642.305 15.3396
642.664 13.4407
643.023 12.2321
643.382 11.3903
643.741 10.7660
644.459 9.88837
645.177 9.28554
646.613 8.46766
648.050 7.88365
648.768 7.62641
649.486 7.37145
650.204 7.10021
650.563 6.95172
650.922 6.79413
651.102 6.71573
651.281 6.64608
651.461 6.60495
651.640 6.64867
651.730 6.74859
651.820 6.96226
651.909 7.40186
651.999 8.33158
652.089 10.4859
652.134 12.6442
652.179 16.4113
652.224 23.6413
652.246 29.8960
652.268 39.4516
652.280 46.2652
652.291 54.9785
652.302 66.3938
652.313 81.6113
652.325 102.257
652.336 130.717
652.347 170.329
652.358 225.132
652.369 292.768
652.379 372.374
652.400 483.321
652.411 464.697
652.421 403.904
652.442 265.487
652.458 189.699
652.474 140.175
652.490 107.545
652.506 85.4290
652.538 58.6973
652.570 43.9308
652.602 34.9478
652.634 29.0695
652.698 22.0600
652.762 18.1538
652.826 15.7345
652.890 14.1139
652.954 12.9652
653.082 11.4627
653.210 10.5362
653.338 9.91180
653.466 9.46445
653.722 8.86549
653.979 8.48075
654.491 8.00619
655.003 7.71374
655.515 7.50678
656.539 7.21582
657.564 7.00563
658.588 6.83645
660.636 6.56278
664.734 6.13306
668.831 5.76023
672.928 5.38136
674.977 5.16833
677.025 4.91986
679.074 4.60590
680.098 4.40673
681.123 4.16223
682.147 3.85154
682.659 3.66501
683.171 3.46290
683.683 3.28825
683.939 3.26832
684.195 3.40778
684.324 3.61888
684.452 4.03096
684.580 4.83786
684.708 6.49460
684.772 7.97229
684.804 8.98925
684.836 10.2723
684.868 11.9130
684.900 14.0442
684.932 16.8645
684.948 18.6226
684.964 20.6795
684.996 25.9781
685.028 33.5777
685.060 44.9177
685.092 62.7000
685.124 92.3951
685.140 115.024
685.156 146.098
685.172 189.831
685.188 252.889
685.204 345.488
685.220 481.205
685.245 793.436
685.270 1023.31
685.295 845.479
685.320 545.889
685.340 378.390
685.361 271.032
685.381 201.942
685.401 156.003
685.441 101.619
685.481 72.2302
685.521 54.6395
685.562 43.2736
685.642 29.9088
685.722 22.5824
685.803 18.0873
685.964 12.9985
686.124 10.2640
686.285 8.58507
686.607 6.69896
686.768 6.19890
686.928 5.97837
687.089 6.17137
687.250 7.18551
687.330 8.31863
687.411 10.2677
687.451 11.7377
687.491 13.7121
687.511 14.9517
687.531 16.4061
687.551 18.1214
687.572 20.1566
687.592 22.5874
687.612 25.5125
687.632 29.0621
687.652 33.4106
687.672 38.7948
687.692 45.5427
687.712 54.1166
687.732 65.1828
687.752 79.7246
687.773 99.2305
687.793 126.019
687.813 163.804
687.833 218.699
687.853 300.918
687.873 427.224
687.893 621.786
687.922 1036.31
687.950 1348.86
687.979 1125.44
688.007 733.872
688.024 559.850
688.041 434.135
688.075 279.140
688.109 194.472
688.144 144.303
688.178 112.362
688.212 90.8082
688.280 64.3734
688.348 49.3019
688.416 39.8260
688.553 28.8860
688.689 22.9337
688.826 19.2685
688.962 16.8136
689.098 15.0665
689.371 12.7591
689.644 11.3111
689.917 10.3183
690.190 9.59374
690.735 8.60050
691.281 7.94268
692.372 7.09346
693.464 6.51963
694.009 6.27333
694.555 6.03279
695.101 5.78685
695.373 5.66498
695.646 5.56242
695.783 5.53566
695.919 5.55108
696.055 5.65969
696.192 5.99101
696.260 6.33859
696.328 6.93120
696.396 7.98238
696.465 9.97262
696.533 14.1475
696.567 18.0452
696.601 24.4801
696.618 29.3475
696.635 35.9412
696.644 40.2041
696.652 45.2272
696.661 51.2583
696.669 58.5620
696.678 67.6047
696.686 78.6469
696.695 92.4079
696.703 109.723
696.712 131.990
696.720 160.135
696.729 196.122
696.737 241.755
696.748 314.413
696.759 399.773
696.780 518.197
696.791 497.821
696.801 432.256
696.823 282.646
696.847 172.463
696.872 113.622
696.896 80.8273
696.920 61.2050
696.945 48.5442
696.969 39.9835
697.018 29.4021
697.067 23.3352
697.115 19.5241
697.213 15.1239
697.310 12.7326
697.408 11.2665
697.505 10.2878
697.602 9.59362
697.797 8.68049
697.992 8.10982
698.187 7.71945
698.382 7.43478
698.772 7.04347
699.161 6.78277
699.941 6.44486
700.720 6.22379
701.500 6.05976
703.059 5.81771
706.177 5.48264
709.294 5.22489
712.412 4.98981
713.971 4.86899
715.530 4.73713
717.089 4.58097
717.869 4.48572
718.648 4.37080
719.038 4.30291
719.428 4.22625
719.817 4.14059
720.207 4.05147
720.402 4.01321
720.597 3.99222
720.792 4.01648
720.987 4.16138
721.084 4.33930
721.181 4.66578
721.279 5.28178
721.376 6.51747
721.474 9.28161
721.522 12.0007
721.571 16.7167
721.596 20.4418
721.608 22.8422
721.620 25.6971
721.632 29.1815
721.644 33.4466
721.656 38.7278
721.669 45.2905
721.681 53.6993
721.693 64.5643
721.705 78.8464
721.717 97.7875
721.729 123.810
721.742 159.925
721.754 210.597
721.766 280.599
721.788 463.425
721.810 599.134
721.821 574.204
721.832 497.577
721.854 323.280
721.868 245.551
721.881 190.119
721.908 121.781
721.934 84.7889
721.961 63.0883
721.988 49.2904
722.014 40.0274
722.068 28.7543
722.121 22.3627
722.174 18.3788
722.281 13.8148
722.388 11.3609
722.494 9.86678
722.601 8.87681
722.708 8.17954
722.921 7.27191
723.135 6.71264
723.348 6.33564
723.561 6.06474
723.988 5.70076
724.415 5.46558
724.842 5.29891
725.269 5.17279
726.122 4.98969
726.976 4.85761
728.683 4.66514
732.097 4.38809
735.512 4.14994
738.926 3.90308
740.633 3.76356
742.340 3.60178
744.047 3.39961
744.901 3.27274
745.754 3.11897
746.181 3.02924
746.608 2.93062
747.035 2.82723
747.462 2.73828
747.675 2.71881
747.888 2.74585
748.102 2.87938
748.315 3.27450
748.422 3.69011
748.529 4.40478
748.635 5.68948
748.689 6.71602
748.742 8.17006
748.769 9.12999
748.795 10.3007
748.822 11.7429
748.849 13.5324
748.875 15.7991
748.902 18.7037
748.929 22.4914
748.955 27.5102
748.982 34.3733
749.009 44.0001
749.036 57.9776
749.062 79.0427
749.089 112.699
749.115 169.381
749.129 213.009
749.142 272.008
749.155 352.978
749.169 463.354
749.194 765.222
749.220 988.735
749.246 819.017
749.271 530.187
749.296 341.197
749.321 231.586
749.346 166.124
749.371 125.233
749.396 98.0792
749.421 79.3507
749.471 55.7896
749.521 42.1118
749.571 33.4455
749.670 23.4338
749.770 18.0168
749.870 14.7239
749.970 12.5474
750.069 11.0235
750.269 9.05448
750.469 7.85725
750.668 7.06067
750.868 6.49572
751.267 5.75057
751.666 5.28150
752.065 4.95741
752.464 4.71813
753.262 4.38244
754.060 4.15064
755.656 3.82963
757.252 3.59369
758.848 3.39253
762.040 3.01606
765.233 2.60111
766.829 2.35192
768.425 2.05338
769.223 1.87862
770.021 1.68381
770.819 1.47169
771.617 1.26548
772.016 1.19123
772.415 1.17918
772.814 1.31858
773.014 1.50737
773.213 1.84609
773.313 2.10236
773.413 2.44237
773.513 2.89545
773.613 3.50309
773.712 4.32862
773.812 5.46430
773.912 7.05964
774.012 9.35063
774.111 12.7504
774.211 17.9893
774.311 26.5130
774.411 41.3665
774.460 53.1678
774.510 70.0193
774.560 95.0412
774.610 133.951
774.660 198.541
774.710 314.170
774.735 407.668
774.760 540.824
774.785 734.333
774.810 1014.93
774.850 1677.31
774.890 2175.57
774.930 1805.75
774.971 1164.81
775.011 732.932
775.052 487.621
775.093 344.664
775.134 256.337
775.175 198.567
775.215 158.896
775.297 109.587
775.378 81.1735
775.460 63.2849
775.623 42.7445
775.786 31.7069
775.949 25.0255
776.113 20.6264
776.276 17.5537
776.602 13.5984
776.928 11.2002
777.255 9.60869
777.581 8.48220
778.234 6.99951
778.886 6.06715
779.539 5.42288
780.191 4.94647
781.497 4.27474
782.802 3.80509
785.412 3.13335
788.023 2.60075
789.328 2.34625
790.633 2.08477
791.938 1.80763
792.591 1.66475
793.243 1.53177
793.896 1.46073
794.222 1.50828
794.549 1.72437
794.712 1.97416
794.875 2.42006
794.956 2.76724
795.038 3.24532
795.120 3.91626
795.201 4.87985
795.242 5.52223
795.283 6.31182
795.324 7.29292
795.364 8.52729
795.405 10.1029
795.446 12.1480
795.487 14.8557
795.527 18.5152
795.568 23.6280
795.609 31.0076
795.650 42.1277
795.691 59.7713
795.731 89.9670
795.752 113.515
795.772 146.561
795.793 194.380
795.813 265.813
795.833 375.425
795.854 543.196
795.882 889.881
795.910 1144.73
795.938 942.010
795.967 603.575
795.993 388.540
796.020 262.901
796.047 187.724
796.073 140.411
796.127 87.3029
796.180 60.1268
796.234 44.3754
796.287 34.4579
796.394 23.0573
796.501 16.9560
796.608 13.2774
796.715 10.8684
796.822 9.19353
797.035 7.04732
797.249 5.75252
797.463 4.89474
797.677 4.28684
798.104 3.47964
798.532 2.96127
799.387 2.30768
800.242 1.88088
801.097 1.55497
802.807 1.05109
804.518 0.728877
804.945 0.705605
805.373 0.729111
805.800 0.825911
806.014 0.914962
806.228 1.04172
806.442 1.21791
806.655 1.45955
806.869 1.78923
807.083 2.23919
807.297 2.85770
807.510 3.71716
807.724 4.93141
807.938 6.68550
808.152 9.30025
808.366 13.3579
808.579 20.0095
808.793 31.7677
808.900 41.2482
809.007 54.9997
809.114 75.8714
809.221 109.413
809.327 167.739
809.434 280.180
809.488 378.232
809.541 529.014
809.595 769.879
809.648 1159.36
809.714 1895.32
809.780 2451.78
809.846 2029.18
809.912 1293.69
809.990 745.382
810.067 463.858
810.145 311.758
810.223 222.918
810.300 167.008
810.378 129.792
810.533 84.8772
810.688 59.7753
810.844 44.2748
811.154 26.7249
811.465 17.5847
811.620 14.9027
811.775 13.6504
811.930 15.1249
811.969 16.3468
812.008 18.1699
812.047 20.8435
812.066 22.6130
812.086 24.7565
812.105 27.3755
812.125 30.5559
812.144 34.4572
812.163 39.2750
812.183 45.2724
812.202 52.8094
812.222 62.3859
812.241 74.7100
812.260 90.8042
812.280 112.176
812.299 141.098
812.319 181.065
812.338 237.542
812.357 319.089
812.377 438.692
812.396 613.556
812.428 1041.07
812.460 1374.22
812.492 1162.44
812.524 772.106
812.548 559.161
812.572 416.888
812.596 321.189
812.620 255.688
812.668 174.982
812.716 129.501
812.763 101.352
812.811 82.6400
812.907 59.8575
813.003 46.8143
813.099 38.4976
813.290 28.6198
813.482 22.9793
813.673 19.3300
814.056 14.8486
814.440 12.1631
814.823 10.3476
815.589 8.00575
816.355 6.52615
817.121 5.48411
818.654 4.06826
820.186 3.10544
821.719 2.37314
824.784 1.28246
826.316 0.884633
827.082 0.732821
827.848 0.625609
828.232 0.594010
828.615 0.581125
828.998 0.591027
829.381 0.628967
829.764 0.701741
830.147 0.818224
830.530 0.990117
830.913 1.23303
831.297 1.56820
831.680 2.02447
832.063 2.64251
832.446 3.48031
832.829 4.62266
833.212 6.19705
833.595 8.40159
833.978 11.5563
834.361 16.2029
834.744 23.3136
835.128 34.7646
835.511 54.5359
835.894 92.2133
836.085 124.848
836.277 175.379
836.468 258.644
836.660 406.673
836.852 695.201
836.947 941.240
837.043 1297.24
837.197 2129.41
837.350 2766.18
837.504 2301.93
837.657 1475.72
837.789 983.569
837.922 680.420
838.054 491.968
838.186 370.257
838.451 230.318
838.715 156.913
838.980 113.845
839.244 86.4042
839.773 54.5385
840.302 37.1992
840.831 26.5276
841.360 19.3449
841.889 14.1743
842.947 7.27775
843.476 5.13769
843.740 4.48124
843.873 4.30084
844.005 4.25019
844.137 4.36455
844.269 4.69293
844.402 5.30556
844.468 5.74783
844.534 6.30176
844.600 6.98842
844.666 7.83014
844.798 10.1088
844.930 13.4785
845.063 18.4802
845.195 26.0171
845.327 37.6360
845.459 56.2248
845.592 87.4246
845.724 143.549
845.790 188.865
845.856 254.076
845.922 350.908
845.988 499.540
846.054 734.280
846.121 1106.78
846.210 1882.60
846.300 2479.51
846.390 2086.74
846.480 1378.69
846.583 842.511
846.687 554.139
846.791 392.183
846.895 294.234
846.999 230.735
847.103 187.309
847.310 133.100
847.518 101.536
847.726 81.3429
848.141 57.4886
848.557 44.1072
848.972 35.6250
849.803 25.4818
850.634 19.5423
851.465 15.5304
853.127 10.1196
854.788 6.20151
855.619 4.53275
856.450 3.17096
856.866 2.76711
857.073 2.70722
857.281 2.79858
857.385 2.92177
857.489 3.11185
857.593 3.38390
857.696 3.75654
857.800 4.25476
857.904 4.90876
858.008 5.76032
858.112 6.86094
858.216 8.28346
858.320 10.1224
858.424 12.5081
858.527 15.6191
858.631 19.7188
858.735 25.1727
858.839 32.5470
858.943 42.6774
859.047 56.9308
859.150 77.4940
859.254 108.227
859.358 156.003
859.462 234.314
859.566 370.572
859.670 624.634
859.722 830.642
859.774 1116.66
859.872 1899.11
859.970 2501.48
860.068 2105.65
860.167 1391.95
860.245 986.302
860.323 721.679
860.401 548.194
860.479 431.189
860.635 289.846
860.792 211.592
860.948 163.745
861.104 132.233
861.417 94.2784
861.729 72.8220
862.042 59.3071
862.667 43.5233
863.292 34.7277
863.917 29.1628
864.543 25.3274
865.168 22.5184
866.418 18.6518
867.668 16.0786
870.169 12.7543
872.669 10.5576
875.170 8.82331
876.420 7.99665
877.046 7.56319
877.671 7.09586
878.296 6.57157
878.608 6.28341
878.921 5.99130
879.077 5.86122
879.234 5.77128
879.390 5.78352
879.546 6.06194
879.624 6.42964
879.702 7.11327
879.781 8.40293
879.859 10.9508
879.898 13.1512
879.937 16.4846
879.956 18.8103
879.976 21.7535
879.995 25.5504
880.015 30.5321
880.035 37.2377
880.054 46.3792
880.074 59.2356
880.093 77.8886
880.113 106.111
880.132 150.049
880.152 221.209
880.171 337.668
880.196 564.576
880.220 738.420
880.232 711.726
880.245 620.269
880.269 408.565
880.286 299.486
880.303 225.410
880.321 174.724
880.338 139.697
880.372 96.0769
880.407 71.3446
880.441 56.0325
880.476 45.8856
880.545 33.6436
880.614 26.7287
880.683 22.3981
880.821 17.3943
880.959 14.6464
881.097 12.9333
881.235 11.7662
881.373 10.9205
881.648 9.76793
881.924 9.00701
882.476 8.02509
883.028 7.37550
883.580 6.87970
884.683 6.10141
