Cd-106(n,g) ENDF/B-VII.1
474.340 0.0750224
476.848 0.0589827
481.865 0.0408029
486.881 0.0330646
489.389 0.0331268
491.897 0.0401912
493.151 0.0524512
493.778 0.0651838
494.405 0.0886591
495.032 0.138541
495.346 0.187405
495.659 0.274434
495.816 0.345961
495.973 0.452359
496.130 0.620712
496.286 0.909557
496.443 1.46808
496.522 1.96554
496.600 2.76435
496.678 4.16359
496.757 6.91468
496.796 9.37305
496.835 13.2693
496.874 19.7385
496.913 30.6319
496.957 49.0074
497.000 61.2148
497.043 48.9664
497.087 30.6017
497.132 18.4018
497.178 11.7769
497.223 8.03908
497.269 5.78893
497.315 4.34685
497.360 3.37829
497.451 2.20291
497.542 1.54731
497.633 1.14697
497.815 0.704299
497.997 0.478337
498.179 0.347882
498.361 0.265850
498.543 0.210965
498.908 0.144295
499.272 0.106891
500.000 0.0685165
501.052 0.0449278
502.104 0.0341222
504.207 0.0245509
508.415 0.0180793
516.829 0.0144762
533.659 0.0137645
550.488 0.0164163
567.318 0.0229890
575.732 0.0289109
584.147 0.0381622
592.562 0.0535555
600.976 0.0817762
605.184 0.105611
609.391 0.142063
613.598 0.201899
617.806 0.310422
619.909 0.401358
620.961 0.462742
621.487 0.498890
622.013 0.539473
622.539 0.585255
622.802 0.610376
623.065 0.637146
623.591 0.696294
624.117 0.764119
624.643 0.842404
625.169 0.933416
625.695 1.04007
626.220 1.16617
626.746 1.31678
627.272 1.49860
627.798 1.72094
628.324 1.99677
628.850 2.34472
629.376 2.79227
629.902 3.38130
630.428 4.17819
630.954 5.29347
631.480 6.92061
632.006 9.42612
632.531 13.5689
633.057 21.1268
633.320 27.4640
633.583 37.0332
633.846 52.3513
634.109 78.6475
634.372 127.572
634.504 167.551
634.635 223.334
634.861 357.350
635.087 446.711
635.313 357.293
635.539 223.230
635.717 151.680
635.895 106.363
636.073 77.4786
636.251 58.4603
636.607 36.2391
636.963 24.4675
637.319 17.5620
637.675 13.1928
638.386 8.20367
639.098 5.58055
639.810 4.03731
640.522 3.05420
641.234 2.39022
642.658 1.57714
644.081 1.11750
645.505 0.832740
646.929 0.644277
649.776 0.418245
652.623 0.293098
655.471 0.216669
658.318 0.166616
664.013 0.107239
669.707 0.0747207
675.402 0.0550144
681.097 0.0421825
692.486 0.0270502
703.876 0.0188131
715.265 0.0138422
726.654 0.0106153
749.433 0.00682173
772.212 0.00476287
794.991 0.00352291
817.770 0.00271918
863.327 0.00177599
908.885 0.00126554
954.442 0.000959267
1000.00 0.000761810
1062.50 0.000588695
1125.00 0.000479623
1250.00 0.000358317
1375.00 0.000300677
1500.00 0.000274733
1750.00 0.000276444
2000.00 0.000340282
2161.90 0.000438652
2242.85 0.000524617
2323.79 0.000663117
2404.74 0.000920026
2445.22 0.00115117
2485.69 0.00154459
2526.17 0.00233448
2566.64 0.00445295
2586.88 0.00731975
2597.00 0.0101621
2607.11 0.0153453
2612.17 0.0197250
2617.23 0.0264387
2622.29 0.0375109
2627.35 0.0577512
2629.88 0.0748557
2632.41 0.101052
2634.94 0.144153
2637.47 0.222548
2638.73 0.288466
2640.00 0.388881
2641.26 0.552841
2642.53 0.847550
2643.16 1.09281
2643.79 1.46157
2644.43 2.05522
2645.06 3.09740
2645.38 3.94641
2645.69 5.19267
2646.01 7.13390
2646.32 10.3964
2646.64 16.4971
2646.80 21.7446
2646.96 29.8821
2647.11 43.3909
2647.27 67.8763
2647.35 87.9875
2647.43 117.315
2647.51 161.054
2647.59 226.227
2647.70 362.714
2647.82 452.772
2647.93 361.595
2648.05 226.349
2648.17 136.225
2648.29 87.1278
2648.41 59.4265
2648.53 42.7514
2648.65 32.0844
2648.77 24.9019
2649.01 16.1876
2649.25 11.3324
2649.49 8.36416
2649.96 5.08806
2650.44 3.41278
2650.92 2.44762
2651.40 1.83952
2651.88 1.43351
2652.84 0.940481
2653.80 0.664369
2654.76 0.494386
2655.72 0.382394
2657.64 0.248674
2659.56 0.175083
2661.47 0.130394
2663.39 0.101372
2667.23 0.0679352
2671.06 0.0528557
2672.98 0.0519228
2674.90 0.0622331
2675.86 0.0811537
2676.82 0.137321
2677.30 0.214220
2677.54 0.288908
2677.78 0.419781
2678.02 0.683336
2678.14 0.927683
2678.26 1.33796
2678.38 2.10383
2678.44 2.76126
2678.50 3.77847
2678.56 5.46156
2678.62 8.49634
2678.65 10.9752
2678.68 14.5701
2678.71 19.8924
2678.74 27.4386
2678.78 44.1466
2678.83 54.9772
2678.87 43.7418
2678.92 27.4321
2678.96 17.1412
2679.00 11.2742
2679.04 7.84367
2679.09 5.72518
2679.13 4.34472
2679.17 3.40238
2679.26 2.24304
2679.35 1.58820
2679.43 1.18416
2679.60 0.735460
2679.77 0.502961
2679.95 0.368681
2680.29 0.226331
2680.98 0.117126
2681.66 0.0764674
2683.03 0.0455032
2684.41 0.0335671
2687.15 0.0235587
2689.90 0.0189526
2700.88 0.0115666
2711.86 0.00876054
2722.84 0.00750735
2733.82 0.00721948
2744.80 0.00810452
2750.29 0.00956908
2755.78 0.0134864
2758.53 0.0186340
2761.27 0.0326720
2762.65 0.0517137
2764.02 0.104329
2764.70 0.175525
2765.05 0.244905
2765.39 0.368334
2765.73 0.620833
2765.91 0.860960
2766.08 1.27179
2766.25 2.07401
2766.33 2.79313
2766.42 3.94029
2766.51 5.98413
2766.59 10.0600
2766.63 13.7574
2766.68 19.7082
2766.72 29.7928
2766.76 46.7264
2766.81 75.1239
2766.85 93.5208
2766.90 74.4613
2766.94 46.7237
2766.99 29.7918
2767.03 19.8859
2767.07 13.9743
2767.11 10.3399
2767.20 6.18232
2767.28 4.10188
2767.36 2.90088
2767.45 2.16428
2767.61 1.33226
2767.78 0.902277
2767.95 0.652014
2768.28 0.388051
2768.61 0.258401
2768.95 0.185719
2769.61 0.111132
2770.95 0.0562428
2772.28 0.0368486
2774.95 0.0235250
2777.62 0.0198228
2782.96 0.0203826
2788.30 0.0269069
2790.97 0.0331804
2793.63 0.0430816
2796.30 0.0596047
2798.97 0.0898826
2800.31 0.115419
2801.64 0.154352
2802.98 0.218072
2804.31 0.332872
2804.98 0.428610
2805.65 0.572881
2806.31 0.805356
2806.98 1.21569
2807.31 1.55072
2807.65 2.04613
2807.81 2.38788
2807.98 2.82274
2808.15 3.38768
2808.31 4.13464
2808.48 5.16404
2808.65 6.62714
2808.82 8.80213
2808.98 12.1997
2809.07 14.7015
2809.15 17.9859
2809.23 22.5191
2809.32 28.8103
2809.40 38.0584
2809.48 51.8014
2809.57 73.0522
2809.65 106.059
2809.76 169.683
2809.87 212.928
2809.98 171.287
2810.08 107.312
2810.17 71.6585
2810.26 49.7318
2810.35 35.8230
2810.44 26.8796
2810.62 16.5012
2810.80 11.0966
2810.98 7.93155
2811.16 5.94963
2811.51 3.68951
2811.87 2.50664
2812.23 1.81256
2812.58 1.37129
2812.94 1.07360
2813.66 0.709568
2814.37 0.504009
2815.08 0.376746
2815.80 0.292553
2817.23 0.191629
2818.65 0.135782
2820.08 0.101708
2821.51 0.0794281
2824.37 0.0531096
2827.22 0.0388975
2830.08 0.0305456
2832.93 0.0254666
2838.65 0.0211779
2841.50 0.0215774
2844.36 0.0245441
2847.22 0.0330631
2850.07 0.0595440
2851.50 0.0969026
2852.21 0.134121
2852.93 0.201623
2853.64 0.343669
2854.00 0.482326
2854.36 0.728969
2854.53 0.932221
2854.71 1.23310
2854.89 1.71189
2855.07 2.53003
2855.25 4.12337
2855.34 5.53796
2855.43 7.81512
2855.52 11.8668
2855.61 19.8027
2855.65 27.0279
2855.69 38.2798
2855.74 57.5400
2855.78 89.6408
2855.83 144.242
2855.88 179.743
2855.93 143.047
2855.98 89.6379
2856.02 58.0975
2856.06 39.6061
2856.11 28.0534
2856.15 20.8679
2856.23 12.6324
2856.32 8.40629
2856.40 5.97751
2856.49 4.46137
2856.66 2.75948
2856.83 1.86886
2857.00 1.35149
2857.17 1.02145
2857.33 0.800568
2857.67 0.529439
2858.01 0.377176
2858.69 0.220696
2859.37 0.145944
2860.05 0.104614
2861.41 0.0627381
2864.12 0.0321225
2866.83 0.0211340
2872.26 0.0130689
2877.69 0.0101896
2888.54 0.00833864
2899.39 0.00830003
2910.25 0.00943229
2921.10 0.0126255
2926.53 0.0164195
2931.96 0.0257945
2934.67 0.0377906
2937.38 0.0701077
2938.74 0.113671
2939.42 0.156535
2940.10 0.233647
2940.78 0.395345
2941.12 0.552491
2941.45 0.831263
2941.62 1.06050
2941.79 1.39904
2941.96 1.93644
2942.13 2.85099
2942.30 4.62220
2942.39 6.19595
2942.47 8.68252
2942.56 13.0519
2942.64 21.5722
2942.68 29.2272
2942.73 40.9607
2942.77 60.0666
2942.81 91.5765
2942.86 146.780
2942.91 182.457
2942.96 145.600
2943.00 91.5916
2943.05 58.3691
2943.09 38.9337
2943.14 27.3427
2943.18 20.2122
2943.27 12.1391
2943.36 8.04095
2943.45 5.70165
2943.54 4.24806
2943.72 2.61679
2943.90 1.77301
2944.07 1.28164
2944.25 0.970903
2944.43 0.762120
2944.79 0.507385
2945.14 0.364742
2945.85 0.218826
2946.57 0.149754
2947.28 0.112100
2948.70 0.0753001
2951.55 0.0532266
2954.40 0.0540936
2957.25 0.0718669
2958.68 0.0923193
2960.10 0.130675
2961.53 0.213022
2962.24 0.294649
2962.95 0.441816
2963.31 0.564873
2963.67 0.750320
2964.02 1.04961
2964.38 1.57911
2964.56 2.01461
2964.74 2.65682
2964.91 3.66623
2965.09 5.38475
2965.27 8.66336
2965.36 11.5438
2965.45 16.1104
2965.54 23.9358
2965.63 38.8233
2965.67 51.8495
2965.72 71.3344
2965.76 102.936
2965.80 152.270
2965.86 243.412
2965.91 304.052
2965.97 243.344
2966.02 152.219
2966.07 102.905
2966.11 72.4250
2966.16 52.5537
2966.20 39.7741
2966.29 24.6508
2966.37 16.7153
2966.46 11.9969
2966.54 9.04153
2966.72 5.63848
2966.89 3.83948
2967.06 2.78743
2967.24 2.11657
2967.41 1.66302
2967.76 1.10595
2968.10 0.791865
2968.45 0.597116
2968.80 0.468161
2969.49 0.313363
2970.18 0.227836
2971.57 0.141992
2972.95 0.102412
2974.34 0.0815561
2977.11 0.0629840
2979.88 0.0576849
2982.65 0.0588812
2988.19 0.0756661
2990.96 0.0931091
2993.73 0.120911
2996.50 0.167221
2999.27 0.251060
3000.66 0.320773
3002.04 0.425450
3002.74 0.498740
3003.43 0.592973
3004.12 0.717314
3004.81 0.885493
3005.16 0.993185
3005.51 1.12148
3005.85 1.27691
3006.20 1.46650
3006.55 1.70241
3006.89 1.99910
3007.24 2.38031
3007.58 2.88111
3007.93 3.55880
3008.28 4.49991
3008.62 5.86148
3008.97 7.92740
3009.32 11.2663
3009.66 17.0422
3009.83 21.5824
3010.01 27.9413
3010.18 36.9758
3010.35 49.7487
3010.64 79.7605
3010.93 100.314
3011.22 80.7889
3011.50 50.6362
3011.74 33.6461
3011.98 23.1686
3012.22 16.6473
3012.46 12.4454
3012.94 7.60698
3013.42 5.09553
3013.90 3.63673
3014.38 2.72284
3015.34 1.68677
3016.30 1.14533
3017.26 0.828243
3018.22 0.626922
3019.17 0.491367
3021.09 0.325572
3023.01 0.232100
3024.93 0.174273
3026.84 0.136046
3030.68 0.0902835
3034.51 0.0650630
3038.35 0.0497847
3042.18 0.0399412
3049.85 0.0289209
3057.52 0.0247456
3061.35 0.0255037
3065.19 0.0316335
3067.11 0.0414948
3069.02 0.0701884
3069.98 0.109852
3070.94 0.219264
3071.42 0.365799
3071.66 0.507176
3071.90 0.754009
3072.14 1.24938
3072.26 1.70739
3072.38 2.46604
3072.50 3.88432
3072.56 5.09579
3072.62 6.96089
3072.68 10.0252
3072.74 15.4930
3072.80 26.2608
3072.83 35.5482
3072.86 48.7081
3072.90 77.7959
3072.95 97.3456
3072.99 77.7938
3073.04 48.6540
3073.07 34.0936
3073.11 24.5603
3073.14 18.2648
3073.17 13.9997
3073.24 8.87254
3073.30 6.07885
3073.37 4.40979
3073.44 3.33965
3073.57 2.10237
3073.70 1.44042
3073.83 1.05150
3074.10 0.633151
3074.36 0.424504
3074.63 0.306520
3075.15 0.184417
3076.21 0.0931616
3077.27 0.0601097
3079.38 0.0360054
3081.50 0.0275343
3085.73 0.0218916
3089.95 0.0208498
3094.18 0.0219878
3098.41 0.0261352
3100.53 0.0313114
3102.64 0.0445501
3103.70 0.0618409
3104.76 0.108579
3105.28 0.170824
3105.81 0.336451
3106.08 0.550289
3106.21 0.749117
3106.34 1.08524
3106.47 1.71960
3106.54 2.27064
3106.61 3.13392
3106.67 4.58818
3106.74 7.28308
3106.77 9.54684
3106.80 12.9197
3106.84 18.0864
3106.87 26.0206
3106.91 41.7913
3106.96 51.9885
3107.00 41.4174
3107.05 26.0206
3107.08 17.5185
3107.12 12.1980
3107.16 8.84162
3107.19 6.69818
3107.26 4.15717
3107.33 2.81377
3107.40 2.01814
3107.48 1.52333
3107.62 0.958092
3107.76 0.659254
3107.90 0.484882
3108.19 0.298669
3108.76 0.154587
3109.33 0.101505
3110.46 0.0629271
3111.60 0.0500481
3113.88 0.0432069
3116.16 0.0441314
3120.72 0.0553790
3125.27 0.0800099
3127.55 0.101297
3129.83 0.133919
3132.11 0.187256
3134.38 0.283046
3135.52 0.362396
3136.66 0.481479
3137.23 0.564825
3137.80 0.671926
3138.37 0.813264
3138.94 1.00435
3139.22 1.12654
3139.51 1.27253
3139.79 1.44889
3140.08 1.66378
3140.36 1.93125
3140.65 2.26857
3140.93 2.70214
3141.22 3.26964
3141.50 4.03762
3141.79 5.10708
3142.07 6.65491
3142.36 8.99422
3142.64 12.7725
3142.93 19.2914
3143.07 24.4476
3143.21 31.6137
3143.35 41.7725
3143.49 56.0964
3143.73 89.8857
3143.97 112.804
3144.21 90.6832
3144.45 56.7164
3144.63 38.7102
3144.82 27.2350
3145.00 19.8870
3145.19 15.0303
3145.56 9.33992
3145.92 6.32282
3146.29 4.54414
3146.66 3.41715
3147.40 2.13015
3148.14 1.45173
3148.88 1.05273
3149.62 0.798326
3150.36 0.626347
3151.84 0.415472
3153.32 0.296175
3154.80 0.222220
3156.28 0.173272
3159.23 0.114487
3162.19 0.0819259
3165.15 0.0620342
3168.10 0.0490113
3174.02 0.0335945
3179.93 0.0252189
3191.76 0.0170713
3203.59 0.0136622
3215.42 0.0122965
3239.08 0.0128509
3262.74 0.0176942
3274.57 0.0231193
3286.39 0.0331559
3292.31 0.0415861
3298.22 0.0543633
3304.14 0.0750771
3310.05 0.111978
3313.01 0.142385
3314.49 0.162683
3315.97 0.187810
3317.45 0.219475
3318.92 0.260104
3319.66 0.284924
3320.40 0.313506
3321.14 0.346697
3321.88 0.385540
3322.62 0.431463
3323.36 0.486131
3324.10 0.552098
3324.84 0.632456
3325.58 0.731983
3326.32 0.856884
3327.06 1.01672
3327.80 1.22570
3328.54 1.50637
3329.28 1.89383
3330.01 2.44932
3330.75 3.28220
3331.49 4.60420
3332.23 6.84249
3332.97 10.9322
3333.34 14.2305
3333.71 18.7839
3335.03 39.5330
3335.48 41.4743
3335.59 44.1222
3335.70 51.2424
3335.81 72.0842
3335.87 96.6136
3335.92 142.722
3335.98 211.642
3336.03 258.255
3336.08 209.825
3336.13 139.113
3336.19 93.6634
3336.24 67.9627
3336.29 52.3998
3336.34 42.7465
3336.43 32.8720
3336.51 27.0576
3336.68 20.3835
3337.02 13.8858
3337.36 10.4097
3337.70 8.16253
3338.39 5.41316
3339.07 3.84588
3339.75 2.86588
3340.43 2.21584
3341.79 1.43551
3343.15 1.00429
3344.52 0.742292
3347.24 0.454094
3349.97 0.308018
3352.69 0.224373
3355.42 0.172377
3358.14 0.138229
3363.59 0.0992555
3369.04 0.0841749
3371.77 0.0869036
3374.49 0.109276
3375.86 0.145246
3376.54 0.181971
3377.22 0.249167
3377.90 0.391418
3378.24 0.530469
3378.58 0.776809
3378.92 1.28060
3379.09 1.75454
3379.26 2.56530
3379.43 4.13658
3379.52 5.52348
3379.60 7.74251
3379.69 11.5967
3379.77 19.0860
3379.82 25.7923
3379.86 36.0429
3379.90 53.1962
3379.94 81.1913
3379.99 129.726
3380.04 162.347
3380.09 129.715
3380.14 81.1835
3380.19 48.8380
3380.24 31.3113
3380.29 21.4004
3380.34 15.4243
3380.40 11.5966
3380.45 9.01675
3380.55 5.88362
3380.65 4.12313
3380.75 3.05888
3380.96 1.88086
3381.16 1.27703
3381.37 0.930279
3381.78 0.565357
3382.18 0.387925
3382.59 0.288505
3383.41 0.186929
3384.23 0.138584
3385.05 0.111891
3386.68 0.0850722
3389.95 0.0664355
3393.22 0.0616788
3399.76 0.0661297
3406.30 0.0850349
3412.85 0.130256
3416.12 0.175178
3419.39 0.254659
3422.66 0.415150
3423.48 0.481279
3424.29 0.565504
3425.11 0.675499
3425.93 0.822768
3426.34 0.916187
3426.75 1.02722
3427.15 1.16068
3427.56 1.32315
3427.97 1.52384
3428.38 1.77596
3428.79 2.09899
3429.20 2.52148
3429.61 3.09247
3430.02 3.88915
3430.43 5.04847
3430.83 6.82172
3431.24 9.73842
3431.65 14.9643
3431.86 19.2341
3432.06 25.3980
3432.26 34.5503
3432.47 48.1954
3433.06 99.9853
3433.21 96.3754
3433.35 83.5663
3433.65 53.3418
3433.90 35.6520
3434.15 24.8516
3434.40 18.2739
3434.65 14.1756
3434.90 11.5478
3435.15 9.88195
3435.40 8.87575
3435.65 8.39143
3435.90 8.37495
3436.14 8.86180
3436.27 9.33446
3436.39 9.99856
3436.52 10.9004
3436.64 12.0960
3436.71 12.8472
3436.77 13.7014
3436.83 14.7057
3436.89 15.8519
3436.96 17.2065
3437.02 18.7622
3437.14 22.7209
3437.27 28.2859
3437.39 36.1798
3437.52 47.4606
3437.64 63.1461
3437.85 98.1922
3437.96 111.662
3438.06 113.445
3438.27 84.7293
3438.48 52.5050
3438.71 31.7070
3438.93 20.6259
3439.16 14.3651
3439.38 10.5681
3439.84 6.43815
3440.29 4.37862
3440.74 3.19841
3441.19 2.45879
3442.10 1.60825
3443.00 1.14919
3443.91 0.870206
3445.72 0.556969
3447.53 0.391454
3449.33 0.292152
3452.95 0.182657
3456.57 0.126142
3460.19 0.0929521
3467.42 0.0572687
3474.66 0.0393571
3481.90 0.0290394
3496.37 0.0181311
3510.84 0.0127283
3525.31 0.00964088
3554.26 0.00643006
3583.20 0.00495749
3612.14 0.00440571
3626.62 0.00454233
3641.09 0.00547254
3648.32 0.00694581
3655.56 0.0112516
3659.18 0.0172791
3662.80 0.0343467
3664.61 0.0579267
3666.41 0.123883
3667.32 0.213796
3667.77 0.301929
3668.22 0.459634
3668.68 0.786213
3668.90 1.09830
3669.13 1.64140
3669.35 2.71376
3669.47 3.69126
3669.58 5.30327
3669.69 8.23212
3669.75 10.7031
3669.81 14.3539
3669.86 20.2688
3669.92 30.1618
3669.98 48.6769
3670.03 84.0361
3670.08 134.225
3670.13 168.040
3670.18 134.231
3670.23 84.0414
3670.27 55.9562
3670.32 38.4178
3670.36 27.5462
3670.40 20.6739
3670.48 12.6640
3670.56 8.48851
3670.65 6.04203
3670.73 4.52646
3670.90 2.80572
3671.06 1.90180
3671.23 1.37554
3671.56 0.813993
3671.90 0.537744
3672.23 0.381882
3672.89 0.221799
3673.56 0.145260
3674.23 0.102945
3675.56 0.0601150
3678.22 0.0289483
3680.88 0.0178876
3686.20 0.00993633
3691.53 0.00716667
3702.18 0.00527924
3712.83 0.00476898
3734.12 0.00494477
3755.42 0.00613216
3776.72 0.00906863
3787.36 0.0120733
3798.01 0.0175846
3803.34 0.0222372
3808.66 0.0293458
3813.98 0.0410023
3819.31 0.0621157
3821.97 0.0797855
3824.63 0.106593
3827.29 0.150130
3829.96 0.227898
3831.29 0.292069
3832.62 0.388073
3833.95 0.541040
3834.62 0.654182
3835.28 0.806775
3835.95 1.02021
3836.28 1.16018
3836.61 1.33048
3836.94 1.54184
3837.28 1.80770
3837.61 2.14836
3837.94 2.59295
3838.28 3.19184
3838.61 4.02165
3838.94 5.21523
3839.27 7.00609
3839.61 9.86726
3839.94 14.7553
3840.11 18.5569
3840.27 23.7818
3840.44 31.0840
3840.60 41.2214
3840.89 65.9055
3841.18 82.4481
3841.47 66.1639
3841.76 41.6864
3842.10 24.6926
3842.43 16.7261
3842.59 15.1842
3842.76 15.9521
3842.84 18.1546
3842.92 23.3361
3842.97 28.2958
3843.01 36.0674
3843.05 48.8655
3843.09 70.6632
3843.14 108.591
3843.19 133.719
3843.23 108.036
3843.28 69.5384
3843.32 49.7953
3843.35 36.8982
3843.42 22.8987
3843.50 16.0426
3843.57 12.2226
3843.71 8.28465
3843.85 6.32142
3844.14 4.34820
3844.42 3.32857
3844.99 2.22926
3845.56 1.63085
3846.70 0.997360
3847.83 0.676876
3848.97 0.490499
3850.11 0.372213
3852.38 0.235941
3854.66 0.163253
3856.94 0.119985
3861.49 0.0732198
3866.04 0.0498885
3870.59 0.0366861
3875.14 0.0285968
3879.69 0.0234149
3888.79 0.0181033
3897.90 0.0182543
3902.45 0.0223197
3907.00 0.0363197
3909.28 0.0566212
3911.55 0.114329
3912.69 0.193630
3913.26 0.271838
3913.83 0.412537
3914.40 0.705322
3914.68 0.988494
3914.96 1.48410
3915.11 1.88907
3915.25 2.48082
3915.39 3.40088
3915.53 4.94309
3915.68 7.81548
3915.75 10.2758
3915.82 14.0746
3915.89 20.3423
3915.96 31.5991
3916.03 54.0051
3916.07 73.8835
3916.10 102.426
3916.15 163.813
3916.21 204.851
3916.26 163.834
3916.31 102.443
3916.35 70.0064
3916.40 49.3570
3916.44 35.8443
3916.48 27.1490
3916.56 16.8368
3916.64 11.3722
3916.73 8.16687
3916.81 6.13797
3916.98 3.83080
3917.14 2.60839
3917.31 1.88939
3917.47 1.43152
3917.64 1.12381
3917.97 0.744409
3918.30 0.530452
3918.96 0.309757
3919.63 0.203992
3920.29 0.145351
3921.61 0.0859823
3924.27 0.0425771
3926.92 0.0270472
3932.22 0.0156906
3937.52 0.0116059
3948.12 0.00872480
3958.72 0.00808037
3969.33 0.00863547
3979.93 0.0111028
3985.23 0.0143568
3990.53 0.0226741
3993.18 0.0333351
3995.83 0.0617338
3997.16 0.0996192
3998.49 0.202995
3999.15 0.341516
3999.48 0.475702
3999.81 0.713089
4000.14 1.19694
4000.31 1.65261
4000.47 2.42545
4000.64 3.91513
4000.72 5.23202
4000.80 7.30103
4000.89 10.9096
4000.97 17.8628
4001.01 24.0343
4001.05 33.3722
4001.09 48.3375
4001.14 72.8738
4001.19 116.847
4001.23 145.700
4001.28 116.887
4001.33 72.9058
4001.38 44.8376
4001.43 28.9926
4001.48 19.9226
4001.53 14.4084
4001.58 10.8565
4001.63 8.45267
4001.73 5.52164
4001.83 3.88075
4001.93 2.87450
4002.13 1.75927
4002.33 1.18926
4002.53 0.859955
4002.93 0.514605
4003.33 0.347271
4003.73 0.254230
4004.53 0.161159
4006.13 0.100447
4007.73 0.0939112
4009.33 0.122242
4010.13 0.158380
4010.93 0.227623
4011.73 0.376881
4012.13 0.523793
4012.53 0.786058
4012.73 1.00190
4012.93 1.32367
4013.13 1.83349
4013.33 2.71126
4013.53 4.41501
4013.63 5.93950
4013.73 8.40369
4013.83 12.7483
4013.93 21.3940
4013.98 29.2210
4014.03 41.7957
4014.08 63.0673
4014.13 99.9513
4014.19 159.844
4014.24 199.852
4014.29 159.812
4014.34 99.9272
4014.38 69.5273
4014.42 49.3360
4014.46 36.2572
4014.50 27.5357
4014.58 17.2248
4014.66 11.7512
4014.74 8.46657
4014.82 6.37861
4014.98 3.99518
4015.14 2.72728
4015.30 1.98340
4015.46 1.50529
4015.62 1.18374
4015.94 0.787665
4016.26 0.563193
4016.89 0.331648
4017.53 0.220415
4018.17 0.158620
4019.45 0.0959130
4022.00 0.0499762
4024.55 0.0336792
4029.65 0.0225273
4034.75 0.0198738
4039.85 0.0207980
4044.95 0.0260584
4047.50 0.0330553
4050.06 0.0514781
4051.33 0.0759078
4052.61 0.142524
4053.24 0.231873
4053.56 0.318669
4053.88 0.471850
4054.20 0.784078
4054.36 1.07926
4054.52 1.58066
4054.68 2.54990
4054.76 3.40913
4054.84 4.76215
4054.92 7.13226
4055.00 11.6455
4055.04 15.6458
4055.08 21.8760
4055.12 31.9784
4055.16 48.1843
4055.20 76.9598
4055.25 96.2964
4055.30 76.9563
4055.34 48.1820
4055.38 31.9775
4055.42 22.0724
4055.46 15.7697
4055.50 11.8093
4055.58 7.21310
4055.66 4.85186
4055.74 3.46413
4055.82 2.60367
4055.97 1.62057
4056.13 1.10728
4056.29 0.806586
4056.60 0.486986
4056.91 0.329866
4057.23 0.241340
4057.86 0.150638
4059.11 0.0843123
4060.37 0.0614841
4062.88 0.0474758
4065.39 0.0459274
4070.42 0.0555370
4075.44 0.0796892
4077.95 0.100807
4080.47 0.133109
4082.98 0.185632
