Gd-158(n,tot) ENDF/B-VII.1
277.515 44.6242
277.581 33.4938
277.647 26.6641
277.778 18.9873
277.910 14.9524
278.042 12.5425
278.173 10.9728
278.305 9.88478
278.568 8.49530
278.832 7.66052
279.095 7.11056
279.359 6.72386
279.885 6.21888
280.412 5.90508
280.939 5.69093
281.466 5.53487
282.519 5.32029
283.573 5.17674
285.680 4.98836
287.787 4.86151
289.894 4.76340
294.107 4.60685
302.535 4.34376
310.963 4.06952
319.391 3.72055
323.605 3.48807
327.819 3.18554
329.926 2.99457
332.033 2.76624
334.140 2.49006
336.247 2.15951
337.301 1.97974
338.354 1.80881
339.408 1.69573
340.461 1.78983
340.988 2.04313
341.120 2.14711
341.251 2.27364
341.383 2.42709
341.515 2.61266
341.646 2.83723
341.778 3.10892
341.910 3.43806
342.041 3.83771
342.173 4.32459
342.305 4.92027
342.437 5.65296
342.568 6.55922
342.700 7.69049
342.832 9.11458
342.963 10.9265
343.095 13.2612
343.227 16.3146
343.358 20.3794
343.490 25.9067
343.622 33.6120
343.753 44.7164
343.885 61.3578
344.017 87.6019
344.148 131.833
344.280 213.719
344.346 282.741
344.412 386.673
344.478 551.981
344.543 830.759
344.609 1333.74
344.675 2277.05
344.738 3735.68
344.800 4800.95
344.863 3948.32
344.925 2529.33
344.988 1593.11
345.050 1059.50
345.113 747.555
345.175 554.464
345.238 428.079
345.300 341.290
345.425 233.416
345.550 171.484
345.675 132.599
345.925 88.1409
346.175 64.4162
346.425 50.1489
346.675 40.8199
346.925 34.3450
347.425 26.0860
347.925 21.1428
348.425 17.9032
348.924 15.6389
349.924 12.7136
350.924 10.9249
351.924 9.72602
352.924 8.86878
354.923 7.72438
356.923 6.99113
358.923 6.47516
360.922 6.08660
364.922 5.52251
368.921 5.10811
376.920 4.44971
380.919 4.13636
384.918 3.79996
388.918 3.41295
392.917 2.93844
394.917 2.65338
396.916 2.32881
398.916 1.96702
400.915 1.60568
401.915 1.47141
402.915 1.44464
403.415 1.51513
403.665 1.58524
403.915 1.68696
404.165 1.82906
404.415 2.02285
404.665 2.28366
404.915 2.63168
405.040 2.84685
405.165 3.09504
405.415 3.71227
405.665 4.53795
405.915 5.65031
406.165 7.16660
406.415 9.26236
406.665 12.2172
406.914 16.4827
407.164 22.8415
407.414 32.7053
407.664 48.8617
407.914 77.3041
408.039 100.090
408.164 132.884
408.289 182.071
408.414 259.696
408.539 390.819
408.664 631.889
408.727 831.488
408.789 1123.81
408.852 1561.32
408.914 2214.97
409.007 3649.88
409.100 4709.87
409.193 3888.74
409.286 2501.17
409.375 1614.59
409.463 1094.19
409.552 782.770
409.640 586.669
409.729 456.662
409.818 366.505
409.995 253.268
410.172 187.545
410.349 145.950
410.704 97.9903
411.058 72.1716
411.412 56.5374
411.767 46.2592
412.121 39.0910
412.830 29.8976
413.538 24.3567
414.247 20.7051
414.956 18.1407
416.373 14.8091
417.791 12.7586
419.208 11.3775
420.625 10.3863
423.460 9.05858
426.295 8.20646
429.130 7.60819
431.965 7.16029
437.634 6.52033
443.304 6.06632
454.643 5.39910
465.982 4.82425
471.652 4.51396
477.322 4.15132
482.991 3.68754
485.826 3.39155
488.661 3.02988
491.496 2.57870
492.913 2.31355
494.330 2.02601
495.748 1.73936
497.165 1.53936
497.874 1.55069
498.228 1.61687
498.583 1.74795
498.760 1.84671
498.937 1.97404
499.114 2.13624
499.291 2.34109
499.469 2.59881
499.646 2.92207
499.823 3.32731
500.000 3.83561
500.195 4.54701
500.389 5.46803
500.584 6.66965
500.778 8.25229
500.973 10.3656
501.167 13.2295
501.362 17.1915
501.557 22.8014
501.751 30.9979
501.946 43.4387
502.140 63.2861
502.335 97.0936
502.529 160.234
502.627 213.688
502.724 294.434
502.821 423.026
502.919 640.375
503.016 1032.27
503.113 1764.50
503.207 2913.51
503.300 3769.22
503.394 3126.50
503.487 2021.13
503.570 1347.81
503.653 936.672
503.736 682.172
503.819 518.210
503.985 329.643
504.151 230.500
504.317 172.142
504.482 134.845
504.814 91.4308
505.146 67.8392
505.478 53.4623
505.809 43.9656
506.141 37.3179
506.805 28.7568
507.468 23.5741
508.132 20.1472
508.795 17.7343
510.122 14.5906
511.449 12.6502
512.776 11.3409
514.103 10.4001
516.757 9.13929
519.411 8.33100
522.065 7.76518
524.719 7.34367
530.027 6.74821
535.335 6.33596
545.951 5.76576
556.567 5.33847
561.875 5.13922
567.183 4.93072
572.492 4.68917
575.146 4.54129
577.800 4.35848
579.127 4.24617
580.454 4.11287
581.781 3.95014
583.108 3.74633
583.771 3.62543
584.435 3.49245
585.098 3.35608
585.762 3.25229
586.093 3.24789
586.425 3.32787
586.757 3.59693
587.089 4.32277
587.254 5.06282
587.420 6.31608
587.503 7.26308
587.545 7.85358
587.586 8.54125
587.628 9.35005
587.669 10.3021
587.711 11.4353
587.752 12.7870
587.794 14.4198
587.835 16.4053
587.877 18.8438
587.918 21.8643
587.959 25.6722
588.001 30.5333
588.042 36.8449
588.084 45.1803
588.125 56.5011
588.167 72.2727
588.208 94.9802
588.250 128.894
588.291 182.265
588.333 270.599
588.374 426.217
588.416 707.275
588.458 1169.47
588.500 1512.67
588.542 1252.95
588.585 810.462
588.610 614.476
588.635 473.526
588.686 300.630
588.737 206.775
588.788 151.671
588.838 116.742
588.889 93.3538
588.990 64.8740
589.092 48.7772
589.193 38.7584
589.396 27.3243
589.599 21.2048
589.802 17.4954
590.005 15.0484
590.208 13.3323
590.614 11.1121
591.020 9.75670
591.425 8.85167
591.831 8.20787
592.643 7.35637
593.454 6.81961
594.266 6.44950
595.078 6.17769
596.701 5.80120
598.324 5.54778
601.571 5.21411
604.818 4.98912
608.064 4.81495
614.557 4.53594
627.544 4.06065
640.530 3.55688
653.516 2.91448
660.009 2.49390
666.502 1.96641
669.749 1.65112
672.996 1.29992
676.242 0.928897
679.489 0.614366
680.300 0.570426
681.112 0.556076
681.518 0.564333
681.924 0.585990
682.330 0.624066
682.735 0.682306
683.141 0.765410
683.547 0.879210
683.953 1.03116
684.359 1.23076
684.765 1.49029
685.170 1.82556
685.576 2.25753
685.982 2.81412
686.794 4.46605
687.605 7.29313
688.417 12.3514
688.823 16.3722
689.229 22.0586
689.634 30.3425
690.040 42.8613
690.446 62.7119
690.852 96.2436
691.258 157.979
691.461 209.494
691.663 286.298
691.866 406.167
692.069 603.418
692.272 946.119
692.475 1558.15
692.688 2588.63
692.900 3374.78
693.113 2814.30
693.325 1823.31
693.475 1320.37
693.624 978.788
693.774 747.738
693.923 587.987
694.222 391.129
694.521 280.574
694.820 212.685
695.119 168.058
695.717 114.745
696.315 85.1079
696.913 66.7997
697.511 54.6071
698.109 46.0226
699.304 34.9164
700.500 28.1696
701.696 23.7020
702.892 20.5549
705.284 16.4540
707.676 13.9230
710.067 12.2139
712.459 10.9841
717.243 9.32837
722.026 8.25515
726.810 7.49102
731.593 6.90829
741.160 6.04565
750.727 5.39372
769.861 4.31742
779.428 3.79109
788.995 3.22404
798.562 2.58062
808.129 1.82533
812.913 1.40149
817.696 0.961426
822.480 0.558638
824.871 0.416979
826.067 0.378464
826.665 0.371042
827.263 0.373479
827.861 0.387606
828.459 0.415596
829.057 0.460063
829.655 0.524127
830.253 0.611591
830.851 0.727012
831.449 0.875997
832.047 1.06541
833.242 1.60151
834.438 2.43153
835.634 3.70940
836.830 5.69070
838.026 8.82111
839.222 13.9225
840.418 22.6278
841.614 38.5086
842.212 51.5102
842.809 70.4792
843.407 99.2933
844.005 145.318
844.603 223.789
845.201 369.168
845.500 490.052
845.799 667.374
846.098 933.211
846.397 1331.67
846.849 2228.46
847.300 2921.52
847.752 2450.26
848.203 1598.46
848.532 1150.62
848.861 849.613
849.190 647.765
849.519 509.190
850.177 339.450
850.835 244.539
851.493 186.369
852.150 148.120
853.466 102.327
854.782 76.7567
856.098 60.8722
857.413 50.2301
858.729 42.6918
861.361 32.8499
863.992 26.7924
866.624 22.7409
867.282 21.9473
867.940 21.2571
868.269 20.9877
868.433 20.8991
868.597 20.8794
868.762 21.0196
868.844 21.2276
868.926 21.6447
869.009 22.5302
869.050 23.3513
869.091 24.6988
869.132 27.0928
869.173 31.8577
869.194 36.1630
869.214 42.9957
869.235 54.4830
869.255 73.9616
869.278 106.448
869.300 128.102
869.322 106.414
869.345 73.8881
869.368 52.4852
869.391 40.7308
869.414 34.0525
869.438 30.0082
869.461 27.4060
869.484 25.6433
869.530 23.4869
869.577 22.2609
869.623 21.4942
869.716 20.6090
869.809 20.1159
869.901 19.7968
870.087 19.3852
870.272 19.1042
870.458 18.8792
870.829 18.5041
871.571 17.8733
872.313 17.3143
875.280 15.4499
881.216 12.7579
887.151 10.7915
893.087 9.12907
899.022 7.46197
901.990 6.51098
904.958 5.38367
906.442 4.71913
907.925 3.96608
909.409 3.11851
910.893 2.22464
911.635 1.83058
912.377 1.59332
912.748 1.60323
912.934 1.66249
913.119 1.77127
913.304 1.94344
913.490 2.19691
913.675 2.55539
913.861 3.05016
914.046 3.72446
914.232 4.63659
914.417 5.86805
914.603 7.53446
914.788 9.80328
914.974 12.9229
915.159 17.2723
915.345 23.4446
915.530 32.4234
915.716 45.8815
915.901 66.8540
916.087 101.201
916.272 161.340
916.365 208.911
916.458 276.057
916.550 373.737
916.643 519.631
916.736 742.843
916.829 1084.84
916.964 1842.14
917.100 2430.86
917.236 2050.14
917.372 1354.00
917.533 816.316
917.694 532.330
917.856 375.054
918.017 280.806
918.179 220.223
918.340 178.993
918.663 127.907
918.985 98.3941
919.308 79.6358
919.954 57.7020
920.599 45.5889
921.245 38.0462
921.890 32.9496
922.536 29.2976
923.827 24.4417
925.118 21.3743
926.409 19.2646
927.700 17.7238
930.282 15.6164
932.864 14.2320
938.029 12.4942
943.193 11.4185
948.357 10.6659
958.686 9.64315
969.014 8.94503
979.343 8.41150
1000.00 7.58199
1016.96 6.98314
1025.44 6.66757
1033.92 6.30658
1042.39 5.84219
1046.63 5.53177
1050.87 5.12150
1052.99 4.85567
1055.11 4.52722
1057.23 4.10737
1059.35 3.54973
1060.41 3.19740
1061.47 2.78223
1062.53 2.29921
1063.59 1.77659
1064.12 1.54292
1064.65 1.40356
1064.92 1.41322
1065.18 1.52186
1065.45 1.79305
1065.58 2.02218
1065.71 2.33652
1065.84 2.76874
1065.98 3.35037
1066.11 4.14397
1066.24 5.21352
1066.37 6.68697
1066.51 8.70746
1066.64 11.5625
1066.77 15.6138
1066.90 21.6006
1067.04 30.6010
1067.17 44.9329
1067.30 68.6798
1067.43 111.701
1067.50 146.359
1067.57 196.465
1067.63 271.431
1067.70 387.811
1067.76 574.608
1067.83 877.236
1067.92 1481.68
1068.00 1956.43
1068.09 1651.64
1068.17 1086.42
1068.24 741.304
1068.32 525.935
1068.39 390.451
1068.47 301.781
1068.61 198.138
1068.76 142.828
1068.91 109.448
1069.06 87.8108
1069.35 62.2339
1069.65 47.9718
1069.94 39.1367
1070.24 33.1971
1070.53 28.9714
1071.12 23.4132
1071.72 19.9683
1072.31 17.6444
1072.90 15.9818
1074.08 13.7653
1075.26 12.3640
1076.44 11.3980
1077.62 10.6925
1079.99 9.72644
1082.35 9.09164
1084.71 8.63792
1087.07 8.29380
1091.80 7.79609
1096.52 7.44218
1105.98 6.94039
1115.43 6.56687
1124.88 6.24789
1143.78 5.64875
1162.68 4.96798
1172.13 4.53719
1181.59 3.98734
1186.31 3.64187
1191.04 3.22673
1195.76 2.71607
1200.49 2.07746
1202.85 1.70282
1205.21 1.29914
1207.58 0.904755
1208.76 0.745960
1209.94 0.658365
1210.53 0.662755
1211.12 0.718392
1211.71 0.847743
1212.01 0.949675
1212.30 1.08351
1212.60 1.25670
1212.89 1.47657
1213.19 1.75528
1213.48 2.10436
1214.08 3.09110
1214.67 4.63957
1215.26 7.11179
1215.85 11.1608
1216.44 18.0759
1217.03 30.6088
1217.32 40.8266
1217.62 55.5613
1217.91 77.6526
1218.21 112.294
1218.51 170.005
1218.80 272.354
1219.10 469.255
1219.24 634.765
1219.39 868.789
1219.65 1459.84
1219.90 1924.97
1220.16 1635.22
1220.41 1082.00
1220.70 663.282
1220.99 436.240
1221.28 308.049
1221.57 230.368
1221.86 180.114
1222.15 145.792
1222.72 103.166
1223.30 78.5146
1223.88 62.9043
1225.04 44.7136
1226.19 34.7213
1227.35 28.5411
1228.51 24.3850
1229.66 21.4245
1231.98 17.5108
1234.29 15.0549
1236.60 13.3725
1238.91 12.1454
1243.54 10.4579
1248.16 9.32590
1252.79 8.48154
1257.42 7.79457
1266.67 6.60959
1271.29 6.00617
1275.92 5.31378
1278.23 4.90354
1280.54 4.42494
1282.86 3.84877
1285.17 3.13747
1286.33 2.72074
1287.48 2.26939
1288.64 1.81822
1289.79 1.50230
1290.37 1.52053
1290.66 1.62644
1290.95 1.83695
1291.24 2.20142
1291.53 2.79624
1291.67 3.21715
1291.82 3.74312
1291.96 4.40940
1292.11 5.24307
1292.40 7.64284
1292.69 11.5735
1292.97 18.2635
1293.12 23.3828
1293.26 30.3207
1293.41 40.0705
1293.55 53.9514
1293.70 74.6654
1293.84 106.402
1293.99 158.223
1294.13 246.732
1294.28 410.175
1294.42 719.082
1294.56 1225.87
1294.70 1626.43
1294.84 1379.77
1294.98 914.724
1295.09 651.111
1295.20 477.675
1295.31 363.584
1295.42 286.307
1295.64 192.807
1295.86 140.967
1296.08 109.264
1296.30 88.3949
1296.74 63.3327
1297.18 49.1735
1297.62 40.3074
1298.06 34.2943
1298.50 30.0042
1299.38 24.3281
1300.26 20.7838
1301.14 18.3778
1302.01 16.6442
1303.77 14.3178
1305.53 12.8305
1307.29 11.7940
1309.05 11.0268
1312.56 9.95565
1316.08 9.23001
1323.11 8.26886
1330.15 7.61100
1337.18 7.07160
1340.70 6.80442
1344.21 6.49561
1345.97 6.29362
1346.85 6.16520
1347.73 6.00336
1348.61 5.78402
1349.05 5.63945
1349.49 5.46268
1349.71 5.36125
1349.93 5.25527
1350.15 5.15867
1350.37 5.11764
1350.48 5.15841
1350.59 5.29698
1350.70 5.63965
1350.81 6.44275
1350.92 8.42229
1350.97 10.4634
1351.03 14.0840
1351.05 17.0291
1351.08 21.0656
1351.09 23.8275
1351.11 27.2156
1351.12 31.4155
1351.14 36.2639
1351.15 42.8369
1351.16 51.2923
1351.18 62.3300
1351.19 75.7674
1351.20 95.0244
1351.22 119.067
1351.23 154.114
1351.24 197.777
1351.26 258.661
1351.27 330.743
1351.30 435.356
1351.31 422.361
1351.33 370.886
1351.36 247.945
1351.38 185.838
1351.39 142.391
1351.43 91.9022
1351.47 65.1283
1351.51 49.5263
1351.54 39.6811
1351.58 33.0654
1351.65 24.9622
1351.73 20.3303
1351.80 17.4031
1351.95 13.9943
1352.10 12.1068
1352.25 10.9409
1352.39 10.1521
1352.54 9.58586
1352.84 8.82869
1353.14 8.34985
1353.43 8.01846
1353.73 7.77471
1354.32 7.43687
1354.91 7.21057
1356.10 6.91637
1357.28 6.72237
1358.47 6.57657
1360.84 6.35441
1365.58 6.01995
1370.32 5.73340
1379.80 5.17467
1389.29 4.54857
1398.77 3.75776
1403.51 3.25345
1408.25 2.63407
1412.99 1.85611
1415.36 1.40499
1417.73 0.954826
1418.92 0.776551
1419.51 0.720612
1420.11 0.703987
1420.70 0.748475
1420.99 0.803699
1421.29 0.888588
1421.59 1.01147
1421.88 1.18174
1422.18 1.41316
1422.48 1.72357
1422.77 2.13863
1423.07 2.68854
1423.37 3.42318
1423.66 4.40276
1423.96 5.72880
1424.25 7.53282
1424.55 10.0329
1424.85 13.5683
1425.14 18.7184
1425.44 26.4183
1425.74 38.4586
1426.03 58.3471
1426.33 93.8408
1426.48 122.312
1426.62 163.242
1426.77 224.108
1426.92 317.972
1427.07 467.564
1427.22 708.345
1427.41 1192.88
1427.60 1582.00
1427.79 1341.48
1427.98 879.616
1428.10 665.321
1428.22 512.741
1428.46 325.802
1428.69 224.807
1428.93 165.396
1429.17 127.743
1429.40 102.402
1429.87 71.3807
1430.35 53.6999
1430.82 42.5683
1431.76 29.6660
1432.71 22.5801
1433.65 18.1691
1435.54 12.9825
1437.43 9.97655
1439.32 7.93402
1443.09 5.07066
1444.98 3.91144
1446.87 2.84843
1448.76 1.90937
1449.70 1.53776
1450.65 1.30346
1451.12 1.27195
1451.59 1.32776
1451.83 1.39876
1452.06 1.50577
1452.30 1.65576
1452.54 1.85717
1452.77 2.12038
1453.01 2.45819
1453.24 2.88648
1453.48 3.42511
1453.95 4.94021
1454.42 7.29879
1454.90 11.0085
1455.37 16.9367
1455.84 26.7461
1456.31 43.7876
1456.55 57.0556
1456.78 75.5105
1457.02 101.844
1457.26 140.564
1457.49 199.487
1457.73 292.567
1457.96 444.674
1458.20 695.548
1458.50 1197.09
1458.80 1599.41
1459.10 1368.90
1459.40 918.028
1459.64 652.278
1459.89 478.686
1460.13 365.179
1460.38 288.845
1460.86 196.245
1461.35 144.967
1461.84 113.443
1462.33 92.6481
1463.30 67.4313
1464.28 53.0815
1465.25 43.9883
1466.23 37.7782
1467.20 33.3017
1469.15 27.3090
1471.10 23.5106
1473.05 20.8945
1475.00 18.9864
1478.90 16.3846
1482.80 14.6882
1486.70 13.4873
1490.59 12.5865
1498.39 11.3095
1506.19 10.4285
1521.79 9.22780
1537.38 8.33987
1545.18 7.91709
1552.98 7.45376
1560.78 6.87186
1564.68 6.48580
1568.58 5.97624
1570.53 5.64640
1572.48 5.23981
1574.43 4.72184
1576.38 4.03964
1577.35 3.61358
1578.33 3.11867
1579.30 2.55743
1580.28 1.98448
1580.76 1.75903
1581.25 1.68222
1581.49 1.75910
1581.74 1.97386
1581.98 2.40848
1582.10 2.74818
1582.23 3.19701
1582.35 3.79609
1582.47 4.58822
1582.59 5.63675
1582.71 7.03044
1582.84 8.89608
1582.96 11.4188
1583.08 14.8759
1583.20 19.6480
1583.32 26.4896
1583.44 36.4933
1583.57 51.6153
1583.69 75.1974
1583.81 114.566
1583.93 184.115
1584.05 315.863
1584.11 424.303
1584.17 573.657
1584.29 985.028
1584.40 1318.32
1584.51 1129.18
1584.63 755.315
1584.70 567.081
1584.78 434.610
1584.85 342.135
1584.93 276.461
1585.08 192.969
1585.23 144.633
1585.39 113.872
1585.54 93.1758
1585.84 67.8125
1586.14 53.1817
1586.45 43.9140
1586.75 37.5681
1587.05 33.0179
1587.66 26.9599
1588.27 23.1593
1588.88 20.5740
1589.48 18.7130
1590.70 16.2168
1591.91 14.6296
1593.12 13.5318
1594.34 12.7283
1596.76 11.6271
1599.19 10.9046
1601.62 10.3901
1604.04 10.0022
1608.90 9.44856
1613.75 9.06402
1623.46 8.54367
1633.17 8.18713
1642.88 7.91164
1662.29 7.47823
1681.71 7.11049
1701.12 6.74689
1720.54 6.32507
1730.25 6.05767
1735.10 5.89967
1737.53 5.82142
1738.14 5.80977
1738.74 5.81916
1739.05 5.85240
1739.35 5.96276
1739.50 6.11698
1739.65 6.51708
1739.73 7.00863
1739.77 7.44498
1739.80 8.14315
1739.84 9.35428
1739.88 11.6999
1739.90 13.7612
1739.92 16.9704
1739.94 22.1689
1739.96 30.2848
1739.98 45.2688
1740.00 54.8472
1740.02 45.2759
1740.04 30.2923
1740.06 22.5265
1740.08 17.6335
1740.10 14.3205
1740.11 12.2587
1740.15 9.76353
1740.18 8.44140
1740.22 7.66563
1740.25 7.17422
1740.32 6.61758
1740.46 6.14098
1740.60 5.95018
1740.88 5.79432
1741.16 5.72866
1741.72 5.66380
1742.27 5.62379
1744.50 5.50071
1748.96 5.24122
1753.41 4.91179
1757.87 4.46540
1760.10 4.17364
1762.33 3.81452
1764.56 3.36244
1766.78 2.78402
1767.90 2.43823
1769.01 2.05997
1770.13 1.68001
1771.24 1.41550
1771.80 1.43556
1772.08 1.52945
1772.35 1.71313
1772.63 2.03035
1772.91 2.54387
1773.19 3.36101
1773.33 3.93008
1773.47 4.64514
1773.61 5.55359
1773.75 6.69649
1774.03 10.0220
1774.30 15.6524
1774.44 19.8933
1774.58 25.6346
1774.72 33.6350
1774.86 44.8986
1775.00 61.3322
1775.14 86.1798
1775.28 125.741
1775.42 190.956
1775.56 304.567
1775.70 507.332
1775.85 870.550
1776.00 1167.87
1776.15 1001.07
1776.30 667.719
1776.40 505.902
1776.50 391.469
1776.69 251.471
1776.89 176.230
1777.08 132.155
1777.28 103.975
1777.47 85.0207
1777.86 61.5699
1778.25 48.0604
1778.64 39.4705
1779.42 29.3989
1780.20 23.8046
1780.97 20.3083
1781.75 17.9349
1782.53 16.2275
1784.09 13.9459
1785.64 12.4992
1787.20 11.5008
1788.76 10.7709
1791.87 9.77123
1794.98 9.11395
1798.10 8.64354
1801.21 8.28568
1807.43 7.76426
1813.66 7.38583
1826.11 6.81597
1838.56 6.31645
1844.79 6.04578
1851.01 5.72690
1857.24 5.30546
1860.35 5.02022
1863.47 4.64262
1865.02 4.39894
1866.58 4.10019
1868.14 3.72278
1869.69 3.23245
1870.47 2.93076
1871.25 2.58697
1872.03 2.20936
1872.81 1.85307
1873.19 1.74235
1873.58 1.76815
1873.78 1.88235
1873.97 2.11280
1874.17 2.52856
1874.36 3.23611
1874.56 4.43745
1874.65 5.31929
1874.75 6.47626
1874.85 8.02530
1874.95 10.0799
1875.04 12.8681
1875.14 16.7191
1875.24 22.2207
1875.33 30.1291
1875.43 41.9796
1875.53 60.4786
1875.63 91.2621
1875.72 144.634
1875.82 244.430
1875.87 326.736
1875.92 439.194
1876.01 754.852
