Zn-70(n,g) ENDF/B-VII.1
13206.0 0.00267777
13247.1 0.00244574
13288.2 0.00336976
13308.8 0.00505635
13329.3 0.0100874
13339.6 0.0171416
13344.8 0.0241776
13349.9 0.0369429
13352.5 0.0476726
13355.0 0.0639874
13357.6 0.0905524
13360.2 0.138149
13361.5 0.177712
13362.7 0.236574
13364.0 0.331382
13365.3 0.495351
13366.6 0.822687
13367.2 1.11979
13367.9 1.61027
13368.5 2.50282
13368.8 3.24904
13369.2 4.37316
13369.5 6.16503
13369.8 9.22516
13370.1 14.8694
13370.4 25.7965
13370.7 41.2798
13371.0 51.6029
13371.3 41.2772
13371.6 25.7948
13371.8 15.8727
13372.1 10.3171
13372.4 7.11537
13372.7 5.21449
13373.0 3.93057
13373.2 3.08649
13373.8 2.02609
13374.3 1.41931
13374.9 1.05326
13376.0 0.644780
13377.1 0.433164
13378.2 0.311682
13379.3 0.234962
13380.4 0.183457
13382.6 0.120570
13384.8 0.0853021
13387.0 0.0635671
13389.2 0.0492867
13393.6 0.0321283
13398.1 0.0226725
13406.9 0.0131185
13415.7 0.00862174
13424.5 0.00615397
13442.2 0.00366550
13459.8 0.00249216
13477.5 0.00184217
13512.8 0.00117568
13548.1 0.000851243
13583.4 0.000665000
13654.0 0.000464271
13724.6 0.000360147
13795.2 0.000297416
13936.4 0.000227095
14218.8 0.000169193
14501.2 0.000149991
15066.0 0.000154523
15630.8 0.000199012
15913.2 0.000242173
16195.6 0.000310033
16478.0 0.000422032
16760.4 0.000623315
16901.6 0.000789603
17042.8 0.00103827
17184.0 0.00143402
17325.2 0.00212014
17395.8 0.00266955
17466.4 0.00346774
17484.1 0.00372385
17501.7 0.00400959
17519.4 0.00432968
17537.0 0.00468980
17554.7 0.00509688
17572.3 0.00555937
17590.0 0.00608767
17607.6 0.00669476
17625.3 0.00739690
17642.9 0.00821470
17660.6 0.00917460
17678.2 0.0103108
17713.5 0.0133071
17748.8 0.0177813
17766.5 0.0208819
17784.1 0.0248284
17801.8 0.0299355
17819.4 0.0366616
17837.1 0.0456786
17854.7 0.0579584
17872.4 0.0748328
17890.0 0.0978304
17922.5 0.156192
17955.0 0.194674
17987.5 0.155460
18020.0 0.0971248
18050.9 0.0611065
18081.9 0.0403720
18112.8 0.0281585
18143.8 0.0205790
18174.7 0.0156203
18205.6 0.0122267
18267.5 0.00804227
18329.4 0.00567356
18391.3 0.00421086
18515.0 0.00257927
18638.8 0.00174075
18762.5 0.00125481
18886.3 0.000948761
19010.0 0.000743900
19257.5 0.000495782
19505.0 0.000357555
19752.5 0.000273342
20000.0 0.000218878
20343.2 0.000171555
20686.4 0.000144037
21372.8 0.000128403
21716.0 0.000145026
21887.6 0.000166630
22059.2 0.000207438
22230.8 0.000291459
22316.6 0.000369997
22402.4 0.000503608
22488.2 0.000763440
22531.1 0.00100228
22574.0 0.00141044
22616.9 0.00222327
22659.8 0.00435383
22681.2 0.00716600
22692.0 0.00990648
22702.7 0.0148139
22708.1 0.0189019
22713.4 0.0250655
22718.8 0.0350269
22724.1 0.0527165
22726.8 0.0672361
22729.5 0.0888500
22732.2 0.123053
22734.9 0.181876
22737.5 0.295909
22738.9 0.397835
22740.2 0.562413
22741.6 0.852137
22742.9 1.42725
22743.6 1.94647
22744.2 2.77816
22744.9 4.17899
22745.6 6.58721
22746.3 10.5477
22747.0 13.1302
22747.7 10.4880
22748.4 6.54075
22749.2 3.86881
22750.0 2.44497
22750.8 1.65454
22751.6 1.18878
22752.3 0.888531
22753.1 0.687649
22754.7 0.446616
22756.2 0.312087
22757.8 0.230658
22760.9 0.140593
22764.0 0.0948193
22767.1 0.0684744
22770.2 0.0519607
22773.3 0.0409472
22779.5 0.0276671
22785.8 0.0203161
22792.0 0.0158733
22798.2 0.0130330
22810.6 0.00987795
22823.1 0.00849729
22847.9 0.00843920
22872.8 0.0115069
22885.3 0.0150174
22897.7 0.0213358
22910.1 0.0338682
22916.3 0.0451677
22919.5 0.0531482
22922.6 0.0634525
22925.7 0.0771496
22928.8 0.0957972
22930.3 0.107776
22931.9 0.122004
22935.0 0.160258
22938.1 0.218666
22939.7 0.259923
22941.2 0.312560
22942.8 0.381474
22944.3 0.471474
22945.9 0.590163
22947.4 0.745210
22950.7 1.19121
22954.0 1.48809
22955.7 1.40007
22957.3 1.18929
22960.6 0.743576
22962.7 0.541427
22964.8 0.402498
22969.0 0.239769
22973.3 0.156182
22977.5 0.108963
22981.7 0.0800585
22985.9 0.0612043
22994.4 0.0390330
23002.8 0.0270414
23011.2 0.0198490
23028.1 0.0120294
23045.0 0.00809325
23061.9 0.00583774
23078.8 0.00442352
23095.7 0.00347747
23129.4 0.00232698
23163.2 0.00167872
23196.9 0.00127627
23230.7 0.00100864
23298.2 0.000684726
23365.8 0.000502816
23500.8 0.000315235
23635.9 0.000224840
23770.9 0.000174250
24041.0 0.000122504
24311.1 9.80954E-05
24581.2 8.50195E-05
25121.4 7.34993E-05
26201.8 7.36265E-05
27282.2 9.19379E-05
28362.6 0.000137837
28902.8 0.000183087
29443.0 0.000261885
29983.2 0.000416140
30253.3 0.000555302
30523.4 0.000782615
30793.5 0.00119134
30861.1 0.00134485
30894.8 0.00143310
30928.6 0.00153042
30962.3 0.00163813
30996.1 0.00175768
31029.9 0.00189093
31063.6 0.00204003
31097.4 0.00220768
31131.2 0.00239699
31164.9 0.00261195
31198.7 0.00285751
31232.4 0.00313999
31266.2 0.00346729
31333.7 0.00430296
31401.3 0.00551221
31468.8 0.00747056
31502.5 0.00911985
31536.3 0.0122046
31553.2 0.0154863
31561.6 0.0184109
31570.1 0.0233996
31578.5 0.0334262
31582.7 0.0429892
31586.9 0.0597942
31591.2 0.0938209
31593.3 0.125844
31595.4 0.180662
31597.5 0.286297
31598.6 0.380716
31599.6 0.530825
31600.7 0.795438
31601.7 1.30861
31602.2 1.76937
31602.8 2.49811
31603.3 3.70395
31603.8 5.68109
31604.4 9.06007
31605.0 11.3032
31605.6 8.99854
31606.2 5.63325
31606.6 4.10961
31607.0 3.05712
31607.7 1.82473
31608.5 1.19186
31609.2 0.838022
31610.0 0.617956
31610.7 0.474563
31612.3 0.306982
31613.8 0.215791
31615.3 0.161554
31618.3 0.102703
31621.3 0.0732124
31624.4 0.0565556
31630.4 0.0395351
31636.5 0.0317368
31642.5 0.0278031
31654.6 0.0250053
31666.7 0.0256820
31678.8 0.0294176
31690.9 0.0392903
31697.0 0.0503367
31703.0 0.0732551
31707.4 0.110190
31709.6 0.144660
31711.8 0.202739
31714.0 0.313245
31715.1 0.409758
31716.2 0.560096
31717.3 0.817123
31718.4 1.29900
31718.9 1.70857
31719.5 2.32567
31720.0 3.28398
31720.6 4.74402
31721.3 7.58377
31722.0 9.43545
31722.7 7.54133
31723.4 4.71106
31724.1 2.95961
31724.8 1.95725
31725.5 1.36931
31726.2 1.00540
31727.6 0.605533
31729.0 0.405600
31730.3 0.292580
31731.7 0.222840
31734.5 0.145145
31737.2 0.105303
31740.0 0.0822927
31745.5 0.0583257
31751.0 0.0468907
31756.6 0.0407323
31767.6 0.0350355
31789.7 0.0324424
31811.7 0.0331185
31900.0 0.0371135
31949.3 0.0346084
31998.5 0.0292735
32097.0 0.0182205
32188.0 0.0116061
32278.9 0.00774593
32369.9 0.00544379
32460.9 0.00400132
32642.8 0.00239725
32824.7 0.00158622
33006.6 0.00112452
33188.6 0.000838298
33552.4 0.000517999
33916.3 0.000353038
34280.1 0.000257493
34644.0 0.000197530
35007.8 0.000157710
35735.5 0.000110856
36463.2 8.86570E-05
36827.1 8.56867E-05
37190.9 9.50963E-05
37372.9 0.000114728
37554.8 0.000175943
37736.7 0.000514521
37782.2 0.000864256
37827.7 0.00185310
37850.4 0.00321768
37873.2 0.00702804
37884.5 0.0122064
37890.2 0.0172826
37895.9 0.0263313
37901.6 0.0449828
37904.4 0.0627329
37907.3 0.0934698
37910.1 0.153993
37911.5 0.208599
37913.0 0.297885
37914.4 0.458036
37915.1 0.589951
37915.8 0.785735
37916.5 1.09152
37917.2 1.59886
37917.9 2.49643
37918.6 4.14013
37919.3 6.62466
37920.0 8.28098
37920.7 6.62425
37921.4 4.13985
37922.1 2.41389
37922.9 1.50963
37923.6 1.01423
37924.4 0.725056
37925.2 0.539788
37925.9 0.417777
37927.4 0.269866
37928.9 0.188153
37930.4 0.138480
37933.5 0.0838587
37936.5 0.0561353
37939.5 0.0401822
37945.5 0.0234915
37951.6 0.0153889
37957.6 0.0108678
37969.7 0.00625570
37981.8 0.00406905
37993.9 0.00286502
38018.0 0.00165216
38066.4 0.000772865
38114.7 0.000461422
38211.4 0.000236917
38308.0 0.000157547
38501.4 0.000100114
38694.7 7.96313E-05
39081.3 6.49675E-05
39468.0 6.06547E-05
40241.3 6.24909E-05
41014.6 7.51033E-05
41788.0 0.000107223
42174.6 0.000140002
42561.3 0.000199195
42947.9 0.000321560
43141.3 0.000438410
43334.6 0.000641136
43527.9 0.00103954
43624.6 0.00140100
43721.3 0.00199409
43769.6 0.00244389
43793.8 0.00272799
43817.9 0.00306415
43842.1 0.00346597
43866.3 0.00395083
43890.4 0.00454306
43902.5 0.00488902
43914.6 0.00527494
43926.7 0.00570733
43938.8 0.00619279
43962.9 0.00736059
43987.1 0.00887246
44011.2 0.0108629
44035.4 0.0135324
44059.6 0.0171668
44083.7 0.0221642
44107.9 0.0289752
44130.2 0.0370741
44152.5 0.0463171
44197.0 0.0578182
44219.3 0.0543767
44241.6 0.0461962
44286.1 0.0288590
44330.7 0.0177441
44375.4 0.0115301
44420.0 0.00795287
44464.7 0.00576868
44509.3 0.00435722
44553.9 0.00339978
44643.2 0.00222958
44732.5 0.00157305
44821.8 0.00116995
45000.3 0.000722858
45178.9 0.000494380
45357.5 0.000362578
45714.6 0.000224981
46071.7 0.000159204
46428.8 0.000123645
47143.1 9.14797E-05
47857.3 8.36452E-05
48571.5 9.18493E-05
49285.8 0.000122129
49642.9 0.000153754
50000.0 0.000209444
50381.5 0.000329584
50572.2 0.000443207
50763.0 0.000638192
50953.7 0.00101526
51049.1 0.00135169
51144.4 0.00189424
51192.1 0.00229882
51216.0 0.00255156
51239.8 0.00284820
51263.7 0.00319939
51287.5 0.00361853
51311.3 0.00412386
51335.2 0.00473960
51359.0 0.00549888
51382.9 0.00644598
51406.7 0.00764327
51430.5 0.00917706
51454.4 0.0111669
51478.2 0.0137744
51502.1 0.0172050
51525.9 0.0216757
51551.4 0.0277267
51577.0 0.0346330
51628.0 0.0432271
51653.5 0.0406569
51679.1 0.0345456
51730.1 0.0215931
51787.1 0.0126177
51844.0 0.00791240
51901.0 0.00533338
51957.9 0.00381223
52014.9 0.00285337
52071.8 0.00221491
52185.7 0.00144959
52299.6 0.00102903
52413.5 0.000775185
52641.3 0.000500530
52869.1 0.000367115
53096.9 0.000297342
53552.5 0.000250408
54008.1 0.000287964
54235.9 0.000349618
54463.7 0.000468539
54691.5 0.000713800
54805.4 0.000941127
54919.3 0.00132014
55147.1 0.00352461
55175.6 0.00417208
55189.8 0.00456470
55204.1 0.00501454
55218.3 0.00553353
55232.5 0.00613541
55246.8 0.00683771
55261.0 0.00766178
55275.2 0.00863645
55289.5 0.00979604
55303.7 0.0111844
55318.0 0.0128548
55332.2 0.0148761
55346.4 0.0173256
55360.7 0.0202879
55374.9 0.0238361
55396.7 0.0304495
55418.5 0.0379985
55462.0 0.0474170
55483.8 0.0446374
55505.6 0.0379937
55549.1 0.0239108
55577.8 0.0174196
55606.6 0.0130050
55664.0 0.00798081
55721.5 0.00557035
55778.9 0.00443760
55836.4 0.00414951
55893.8 0.00488960
55922.5 0.00607657
55951.3 0.00887290
55965.6 0.0120261
55972.8 0.0147930
55980.0 0.0193770
55987.2 0.0282233
55990.8 0.0363884
55994.4 0.0503722
55997.9 0.0778674
55999.7 0.103195
56001.5 0.145310
56003.3 0.224293
56004.2 0.292291
56005.1 0.396475
56006.0 0.571421
56006.9 0.889968
56007.4 1.15287
56007.8 1.53800
56008.3 2.11555
56008.7 2.96946
56009.4 4.75027
56010.0 5.92525
56010.6 4.75051
56011.3 2.97018
56011.8 1.99587
56012.3 1.38482
56012.9 1.00264
56013.4 0.754598
56014.5 0.469334
56015.5 0.320574
56016.6 0.234324
56017.6 0.180260
56019.8 0.119549
56024.0 0.0703296
56028.2 0.0528316
56036.7 0.0446055
56045.2 0.0504208
56053.6 0.0673889
56062.1 0.102904
56066.3 0.133954
56070.6 0.181053
56074.8 0.254616
56079.0 0.369828
56084.5 0.589652
56090.0 0.736049
56095.5 0.588561
56101.0 0.368422
56106.7 0.223269
56112.4 0.143779
56118.1 0.0987229
56123.8 0.0714993
56129.5 0.0540282
56135.3 0.0422297
56146.7 0.0278682
56158.1 0.0198143
56169.5 0.0148640
56192.3 0.00934993
56215.2 0.00650111
56238.0 0.00483504
56283.7 0.00304976
56329.3 0.00215205
56375.0 0.00163052
56466.3 0.00106780
56557.7 0.000778226
56649.0 0.000605414
56831.7 0.000412961
57014.3 0.000311549
57197.0 0.000251552
57562.3 0.000191300
57927.7 0.000176551
58293.0 0.000211895
58475.7 0.000275559
58567.0 0.000339217
58658.3 0.000453160
58749.7 0.000689874
58841.0 0.00133332
58886.7 0.00219579
58909.5 0.00303601
58932.3 0.00453299
58943.8 0.00576693
58955.2 0.00761129
58966.6 0.0105467
58978.0 0.0156320
58989.4 0.0256294
58995.1 0.0346952
59000.8 0.0495288
59006.6 0.0762859
59009.4 0.0984699
59012.3 0.131423
59015.1 0.183387
59018.0 0.270013
59020.8 0.424909
59023.7 0.712515
59026.3 1.14026
59029.0 1.42370
59031.7 1.13837
59034.3 0.711061
59037.1 0.433726
59039.8 0.280179
59042.5 0.192448
59045.2 0.139317
59047.9 0.104959
59050.6 0.0817901
59056.1 0.0534690
59061.5 0.0376086
59066.9 0.0278800
59077.8 0.0170948
59088.7 0.0115812
59099.5 0.00839581
59110.4 0.00639390
59121.2 0.00505614
59143.0 0.00343970
59164.7 0.00254291
59208.1 0.00165148
59295.0 0.00109191
59381.9 0.00107549
59468.8 0.00142963
59512.2 0.00183670
59555.6 0.00256777
59599.1 0.00400685
59620.8 0.00529413
59642.5 0.00736388
59664.2 0.0109757
59675.1 0.0138659
59686.0 0.0180341
59691.4 0.0208317
59696.8 0.0242975
59702.3 0.0286419
59707.7 0.0341520
59713.1 0.0412178
59718.5 0.0503546
59724.0 0.0621991
59729.4 0.0774069
59735.6 0.0990433
59741.7 0.123775
59754.0 0.154671
59760.2 0.145549
59766.3 0.123705
59778.6 0.0773358
59788.0 0.0532446
59797.3 0.0377663
59806.7 0.0277573
59816.1 0.0211020
59834.8 0.0132407
59853.5 0.00903472
59872.2 0.00654954
59891.0 0.00496988
59928.4 0.00315737
59965.9 0.00220094
60003.3 0.00163754
60078.2 0.00103856
60153.1 0.000749017
60228.0 0.000594537
60377.8 0.000474635
60527.6 0.000515928
60602.5 0.000614860
60677.4 0.000820076
60752.3 0.00126989
60789.8 0.00170773
60827.2 0.00247219
60864.7 0.00397741
60883.4 0.00534157
60902.1 0.00757237
60920.9 0.0115769
60930.2 0.0148736
60939.6 0.0197650
60948.9 0.0274110
60958.3 0.0400775
60967.7 0.0624637
60977.0 0.103404
60986.0 0.165432
60995.0 0.206753
61004.0 0.165267
61013.0 0.103282
61018.9 0.0749177
61024.7 0.0554449
61036.4 0.0328239
61048.2 0.0213039
61059.9 0.0148370
61071.6 0.0108896
61083.3 0.00832209
61106.7 0.00531245
61130.2 0.00368855
61153.6 0.00271701
61200.5 0.00166288
61247.3 0.00113397
61294.2 0.000831425
61387.9 0.000516090
61481.7 0.000363640
61575.4 0.000279094
61762.9 0.000197468
61950.4 0.000173485
62137.8 0.000207646
62325.3 0.000512201
62372.2 0.000837472
62419.1 0.00175632
62442.5 0.00301614
62465.9 0.00648804
62477.7 0.0111291
62483.5 0.0156051
62489.4 0.0234438
62495.2 0.0391484
62498.2 0.0536710
62501.1 0.0779981
62504.0 0.123261
62505.5 0.162149
62506.9 0.221711
62508.4 0.320514
62509.9 0.496264
62511.3 0.843655
62512.1 1.14459
62512.8 1.58514
62513.9 2.54091
62515.0 3.17040
62516.1 2.53157
62517.2 1.58503
62518.2 1.00658
62519.3 0.672261
62520.3 0.472613
62521.3 0.347396
62523.4 0.207584
62525.4 0.137279
62527.4 0.0970545
62529.5 0.0722316
62533.6 0.0443885
62537.7 0.0299661
62541.7 0.0215937
62549.9 0.0127317
62558.1 0.00839492
62566.2 0.00595599
62582.6 0.00345547
62615.3 0.00160648
62648.0 0.000941437
62713.3 0.000456649
62778.7 0.000283332
62909.4 0.000156179
63040.2 0.000109505
63301.6 7.33339E-05
63563.1 5.88058E-05
64086.1 4.65709E-05
64609.0 4.18620E-05
65654.9 4.10731E-05
66700.8 4.87039E-05
67746.7 7.00146E-05
68269.7 9.19106E-05
68792.6 0.000131076
69315.6 0.000210211
69577.0 0.000283691
69838.5 0.000407072
70100.0 0.000637299
70361.5 0.00114033
70426.8 0.00135913
70459.5 0.00149241
70492.2 0.00164567
70524.9 0.00182306
70557.6 0.00202950
70590.3 0.00227136
70622.9 0.00255664
70655.6 0.00289559
70688.3 0.00330091
70721.0 0.00378920
70753.7 0.00438078
70786.4 0.00510149
70819.0 0.00598118
70851.7 0.00705331
70884.4 0.00834806
70932.6 0.0106787
70980.7 0.0133387
71077.0 0.0166420
71125.2 0.0156482
71173.3 0.0132918
71269.6 0.00830288
71384.2 0.00468591
71498.9 0.00286709
71613.5 0.00189990
71728.1 0.00134096
71842.7 0.000993504
71957.3 0.000764437
72186.6 0.000492328
72415.8 0.000343829
72645.1 0.000254333
73103.6 0.000156799
73562.1 0.000107843
74020.5 8.00382E-05
74937.5 5.19645E-05
75854.5 4.05011E-05
76771.5 3.99098E-05
77230.0 4.70226E-05
77459.2 5.55414E-05
77688.5 7.20065E-05
77917.7 0.000108143
78032.3 0.000144337
78146.9 0.000210147
78204.3 0.000265294
78261.6 0.000348960
78318.9 0.000484735
78376.2 0.000726767
78404.8 0.000926014
78433.5 0.00122315
78462.2 0.00169475
78490.8 0.00250829
78519.5 0.00409406
78533.8 0.00551924
78548.1 0.00783179
78562.4 0.0119400
78576.8 0.0202084
78583.9 0.0277925
78587.5 0.0331673
78591.1 0.0401170
78594.7 0.0492315
78598.3 0.0613274
78601.8 0.0774679
78605.4 0.0988096
78609.1 0.126496
78612.7 0.158040
78620.0 0.197494
78623.7 0.185843
78627.3 0.157915
78634.6 0.0987054
78640.0 0.0686985
78645.3 0.0491494
78650.7 0.0363357
78656.1 0.0277364
78666.8 0.0174691
78677.6 0.0119184
78688.3 0.00861955
78699.1 0.00651220
78720.6 0.00408440
78742.1 0.00279727
78763.6 0.00203569
78785.1 0.00154867
78806.6 0.00121872
78849.6 0.000813449
78892.6 0.000583592
78935.6 0.000440844
78978.6 0.000346184
79064.6 0.000232421
79150.6 0.000169280
79236.6 0.000130649
79322.6 0.000105315
79494.6 7.52375E-05
79666.6 5.87918E-05
80010.6 4.25484E-05
80354.6 3.54287E-05
80698.6 3.21735E-05
81386.6 3.14553E-05
82074.6 3.70032E-05
82418.6 4.34282E-05
82762.6 5.48258E-05
83106.6 7.71006E-05
83278.6 9.72817E-05
83450.6 0.000130986
83622.6 0.000195669
83708.6 0.000254878
83794.6 0.000356157
83966.6 0.00109152
84009.6 0.00179244
84031.1 0.00246961
84052.6 0.00366897
84074.1 0.00611767
84084.8 0.00843903
84095.6 0.0124422
84106.3 0.0202425
84111.7 0.0272636
84117.1 0.0386527
84122.5 0.0589388
84125.2 0.0755053
84127.8 0.0997735
84130.5 0.137346
84133.2 0.198372
84135.9 0.304112
84138.6 0.490942
84141.3 0.785550
84144.0 0.980789
84146.7 0.784310
84149.4 0.489989
84151.3 0.349270
84153.2 0.255129
84155.0 0.191528
84156.9 0.148076
84160.6 0.0949065
84164.4 0.0655801
84168.1 0.0478358
84171.8 0.0363866
84179.3 0.0230829
84186.7 0.0159563
84194.2 0.0117232
84209.1 0.00716520
84224.0 0.00490312
84238.9 0.00362931
84268.7 0.00234339
84328.3 0.00151159
84387.9 0.00144950
84447.6 0.00187488
84477.4 0.00236887
84507.2 0.00324109
84537.0 0.00490503
84566.8 0.00857970
84581.7 0.0122941
84589.2 0.0151235
84596.6 0.0190220
84604.1 0.0245555
84607.8 0.0281991
84611.5 0.0326148
84615.3 0.0380238
84619.0 0.0446325
84622.7 0.0527377
84626.4 0.0625349
84631.8 0.0799427
84637.2 0.0997939
84648.0 0.124618
84653.4 0.117303
84658.8 0.0997593
84669.6 0.0625453
84678.4 0.0421718
84687.1 0.0294821
84695.9 0.0215038
84704.7 0.0163099
84722.2 0.0103370
84739.8 0.00725395
84757.3 0.00551873
84774.9 0.00450460
84809.9 0.00366660
84845.0 0.00400051
84862.6 0.00477235
84880.1 0.00636183
84897.7 0.00979844
84906.4 0.0130836
84915.2 0.0187017
84924.0 0.0294040
84928.4 0.0387740
84932.7 0.0534990
84937.1 0.0785377
