Sn-124(n,g) ENDF/B-VII.1
2320.04 0.0102649
2331.89 0.0159633
2337.82 0.0207772
2343.74 0.0281425
2349.67 0.0402428
2355.59 0.0621967
2358.56 0.0805999
2361.52 0.108534
2364.48 0.153933
2367.45 0.235055
2368.93 0.302017
2370.41 0.402171
2371.89 0.561634
2373.37 0.837953
2374.86 1.38081
2375.60 1.87266
2376.34 2.67704
2377.08 4.12528
2377.45 5.32347
2377.82 7.10192
2378.19 9.89797
2378.56 14.5494
2378.93 22.8360
2379.30 38.1590
2379.65 61.1940
2380.00 76.5895
2380.35 61.1615
2380.70 38.1379
2380.95 26.9222
2381.19 19.5016
2381.44 14.5484
2381.69 11.1886
2382.18 7.11671
2382.67 4.88897
2383.16 3.54967
2383.66 2.68878
2384.64 1.69168
2385.63 1.15931
2386.61 0.843383
2387.60 0.640742
2388.58 0.503140
2390.55 0.333655
2392.52 0.237353
2394.50 0.177415
2396.47 0.137637
2400.41 0.0897503
2404.35 0.0631316
2408.29 0.0468246
2412.23 0.0361166
2420.11 0.0233716
2427.99 0.0163653
2435.88 0.0121044
2443.76 0.00932121
2459.52 0.00602568
2475.29 0.00422274
2491.05 0.00312975
2506.82 0.00241742
2538.35 0.00157582
2569.87 0.00111645
2601.40 0.000838643
2632.93 0.000658165
2695.99 0.000446682
2759.05 0.000334053
2822.11 0.000269780
2885.16 0.000233470
3011.28 0.000217737
3074.34 0.000241013
3137.39 0.000302949
3200.45 0.000455729
3231.98 0.000615795
3263.51 0.000914829
3279.28 0.00117067
3295.04 0.00156575
3310.80 0.00222164
3326.57 0.00342819
3334.45 0.00445262
3342.33 0.00602744
3350.22 0.00863046
3358.10 0.0133970
3362.04 0.0174275
3365.98 0.0236024
3369.92 0.0337621
3373.86 0.0522465
3375.83 0.0677826
3377.80 0.0914248
3379.77 0.130017
3381.74 0.199338
3382.73 0.256932
3383.71 0.343482
3384.70 0.482339
3385.68 0.725860
3386.18 0.923296
3386.67 1.21332
3387.16 1.66390
3387.66 2.41631
3388.15 3.81698
3388.39 5.01112
3388.64 6.84884
3388.89 9.88287
3389.13 15.2803
3389.38 25.9168
3389.50 35.1042
3389.63 48.5235
3389.81 77.7745
3390.00 97.1503
3390.19 77.5936
3390.38 48.5138
3390.57 29.1546
3390.77 18.6680
3390.97 12.7207
3391.16 9.15937
3391.36 6.86923
3391.55 5.33508
3391.95 3.46806
3392.34 2.42781
3392.73 1.79186
3393.52 1.08893
3394.31 0.730421
3395.09 0.523493
3395.88 0.393422
3396.66 0.306402
3398.24 0.200875
3399.81 0.141777
3401.38 0.105390
3402.95 0.0814120
3406.10 0.0527750
3409.24 0.0369779
3412.38 0.0273513
3415.53 0.0210562
3421.81 0.0135913
3428.10 0.00950405
3434.39 0.00702506
3440.68 0.00540941
3453.25 0.00350033
3465.83 0.00245819
3478.40 0.00182734
3490.98 0.00141652
3516.13 0.000931355
3541.28 0.000666354
3566.43 0.000505691
3591.58 0.000400845
3641.88 0.000276553
3692.18 0.000208264
3792.78 0.000139429
3893.38 0.000107352
3993.99 9.04543E-05
4195.19 7.72242E-05
4396.39 7.99035E-05
4597.59 9.95847E-05
4698.20 0.000120447
4798.80 0.000155579
4899.40 0.000218336
5000.00 0.000343375
5044.78 0.000442055
5089.56 0.000594406
5134.34 0.000847154
5179.12 0.00131156
5201.51 0.00170526
5223.89 0.00230959
5246.28 0.00330623
5268.67 0.00512468
5279.87 0.00665673
5291.06 0.00899506
5302.26 0.0128223
5313.45 0.0197309
5319.05 0.0254909
5324.65 0.0341905
5330.24 0.0482300
5335.84 0.0730611
5338.64 0.0933437
5341.44 0.123373
5344.24 0.170525
5347.04 0.250646
5349.84 0.403168
5351.23 0.536756
5352.63 0.747906
5354.03 1.10850
5355.43 1.78960
5356.13 2.37390
5356.83 3.26055
5357.53 4.65548
5358.23 6.85783
5359.12 10.9729
5360.00 13.7125
5360.89 10.9414
5361.78 6.81479
5362.60 4.34103
5363.42 2.89630
5364.24 2.03478
5365.06 1.49496
5366.70 0.894764
5368.34 0.591394
5369.98 0.418503
5371.62 0.311247
5374.90 0.191083
5378.18 0.128983
5381.46 0.0928536
5384.74 0.0700055
5388.02 0.0546596
5394.58 0.0359656
5401.13 0.0254505
5407.69 0.0189566
5414.25 0.0146675
5427.37 0.00953282
5440.49 0.00669335
5453.61 0.00495987
5466.72 0.00382437
5492.96 0.00247620
5519.20 0.00173656
5545.43 0.00128734
5571.67 0.000994127
5624.14 0.000647081
5676.61 0.000457160
5729.08 0.000341916
5781.55 0.000266688
5886.50 0.000177531
5991.44 0.000128573
6096.38 9.87268E-05
6201.33 7.91377E-05
6411.21 5.57305E-05
6621.10 4.27412E-05
7040.87 2.95808E-05
7460.64 2.36828E-05
7880.42 2.12822E-05
8300.19 2.17049E-05
8510.07 2.34713E-05
8615.02 2.56003E-05
8667.49 2.97229E-05
8693.72 4.33562E-05
8706.84 9.61123E-05
8713.40 0.000304837
8716.68 0.00112725
8718.32 0.00432461
8719.14 0.0164032
8719.55 0.0594928
8719.76 0.196890
8719.86 0.549601
8719.91 1.20148
8719.96 3.70061
8720.00 7.40122
8720.04 3.70063
8720.08 1.54037
8720.12 0.791968
8720.19 0.312193
8720.35 0.100636
8720.65 0.0286495
8721.26 0.00767773
8722.48 0.00200310
8724.92 0.000528832
8729.79 0.000153177
8739.54 5.85239E-05
8759.05 3.51091E-05
8798.05 3.00579E-05
8876.06 3.07782E-05
9032.08 3.68731E-05
9188.10 4.79080E-05
9344.12 6.87458E-05
9500.14 0.000114307
9578.15 0.000160304
9656.16 0.000245016
9695.17 0.000316983
9734.17 0.000427681
9773.18 0.000610752
9812.18 0.000946170
9831.68 0.00122993
9851.19 0.00166480
9870.69 0.00238066
9890.19 0.00368372
9899.94 0.00477927
9909.69 0.00644790
9919.44 0.00917183
9929.20 0.0140711
9934.07 0.0181408
9938.95 0.0242671
9943.82 0.0341074
9948.70 0.0513893
9951.14 0.0654089
9953.57 0.0860270
9956.01 0.118110
9958.45 0.171918
9960.89 0.272334
9962.11 0.358491
9963.33 0.491752
9964.54 0.712163
9965.76 1.10947
9966.37 1.43430
9966.98 1.90473
9967.59 2.60156
9968.20 3.63198
9969.10 5.81513
9970.00 7.27105
9970.90 5.81318
9971.80 3.63069
9972.68 2.25418
9973.56 1.47563
9974.44 1.02276
9975.33 0.744153
9976.21 0.562939
9977.09 0.439656
9978.85 0.288299
9980.61 0.202945
9982.38 0.150394
9985.90 0.0918709
9989.43 0.0618248
9992.95 0.0444089
9996.48 0.0334294
10000.0 0.0260681
10004.8 0.0194533
10009.5 0.0150707
10019.0 0.00981233
10028.5 0.00689482
10038.0 0.00510995
10057.0 0.00312921
10075.9 0.00211368
10094.9 0.00152408
10113.9 0.00115198
10151.9 0.000726031
10189.9 0.000500740
10227.8 0.000367288
10303.8 0.000223665
10379.7 0.000152024
10455.6 0.000111186
10607.5 6.87527E-05
10759.4 4.82752E-05
10911.3 3.68618E-05
11215.0 2.53180E-05
11518.7 2.00436E-05
11822.5 1.74357E-05
12430.0 1.61352E-05
13645.0 3.03133E-05
13948.7 4.67079E-05
14100.6 6.30703E-05
14252.5 9.28629E-05
14404.4 0.000156281
14480.3 0.000219230
14556.2 0.000333711
14594.2 0.000430072
14632.2 0.000577239
14670.1 0.000818746
14708.1 0.00125732
14727.1 0.00162609
14746.1 0.00218815
14765.1 0.00310888
14784.0 0.00477421
14793.5 0.00616937
14803.0 0.00828481
14812.5 0.0117234
14822.0 0.0178752
14826.8 0.0229667
14831.5 0.0305811
14836.2 0.0427678
14841.0 0.0639576
14845.7 0.105988
14848.1 0.144326
14850.5 0.207699
14852.9 0.323932
14854.0 0.421571
14855.2 0.567804
14856.4 0.803832
14857.6 1.20563
14858.8 1.95930
14860.0 3.42142
14861.0 5.47639
14862.0 6.84650
14863.0 5.47502
14864.0 3.42053
14864.9 2.23318
14865.8 1.52397
14866.7 1.08822
14867.6 0.809060
14869.3 0.491894
14871.1 0.328233
14872.9 0.233841
14874.6 0.174776
14878.1 0.108059
14881.7 0.0733445
14885.2 0.0530592
14888.7 0.0402073
14892.2 0.0315676
14899.3 0.0210548
14906.3 0.0152080
14913.3 0.0116805
14920.4 0.00946917
14934.5 0.00739244
14948.6 0.00818402
14962.6 0.0199308
14966.2 0.0326308
14969.7 0.0681251
14971.4 0.115963
14972.3 0.162367
14973.2 0.244311
14974.1 0.409850
14974.5 0.564506
14975.0 0.826509
14975.4 1.32251
14975.6 1.75471
14975.8 2.43401
14976.1 3.58364
14976.3 5.72911
14976.4 7.54446
14976.5 10.2683
14976.6 14.4786
14976.7 21.0117
14976.9 34.0812
14977.0 42.0242
14977.2 33.1529
14977.3 21.0110
14977.4 12.7267
14977.6 8.40538
14977.7 5.86695
14977.9 4.29199
14978.0 3.20224
14978.2 2.51426
14978.4 1.66186
14978.7 1.16353
14979.0 0.867323
14979.6 0.534452
14980.1 0.359696
14980.7 0.258600
14981.3 0.194954
14981.8 0.152946
14983.0 0.100893
14984.1 0.0719249
14986.4 0.0421682
14988.6 0.0279152
14990.9 0.0200507
14995.4 0.0120394
15000.0 0.00823093
15004.5 0.00610756
15013.5 0.00391151
15022.6 0.00282702
15031.7 0.00219559
15049.8 0.00149813
15067.9 0.00112255
15086.0 0.000887988
15122.3 0.000611379
15158.5 0.000455115
15194.8 0.000356296
15267.3 0.000241758
15339.8 0.000180600
15412.3 0.000145196
15557.3 0.000113358
15702.2 0.000115248
15847.2 0.000169187
15919.7 0.000256357
15992.2 0.000510851
16028.5 0.000867124
16064.7 0.00187765
16082.9 0.00327831
16091.9 0.00467299
16101.0 0.00721243
16105.5 0.00934802
16110.0 0.0126025
16114.6 0.0179190
16119.1 0.0274921
16121.4 0.0354740
16123.6 0.0474502
16125.9 0.0668073
16128.2 0.100743
16129.3 0.128601
16130.4 0.169349
16131.6 0.232920
16132.7 0.340004
16133.8 0.543475
16134.4 0.720186
16135.0 0.990782
16135.5 1.45181
16136.1 2.28179
16136.4 2.99785
16136.7 4.02041
16136.9 5.56070
16137.2 7.88146
16137.6 12.6758
16138.0 15.7658
16138.4 12.5470
16138.8 7.88075
16139.1 5.42776
16139.4 3.84786
16139.7 2.82622
16140.0 2.16433
16140.6 1.36063
16141.2 0.927099
16141.8 0.666359
16142.4 0.503259
16143.5 0.315268
16144.7 0.214908
16145.9 0.156111
16147.1 0.118474
16148.3 0.0929557
16150.6 0.0614882
16153.0 0.0437189
16155.4 0.0326354
16157.7 0.0253170
16162.5 0.0164858
16167.2 0.0115972
16171.9 0.00860528
16176.7 0.00664226
16186.1 0.00430665
16195.6 0.00302591
16214.5 0.00174059
16233.4 0.00114094
16252.4 0.000814362
16290.2 0.000490756
16365.9 0.000268901
16441.6 0.000212040
16593.1 0.000364238
16630.9 0.000571763
16668.8 0.00117114
16687.7 0.00200721
16706.6 0.00436963
16716.1 0.00763509
16720.8 0.0108755
16725.5 0.0167551
16730.3 0.0291654
16732.6 0.0413651
16735.0 0.0630877
16736.2 0.0811909
16737.4 0.108085
16738.6 0.150920
16739.7 0.225254
16740.9 0.373177
16741.5 0.506796
16742.1 0.726350
16742.7 1.12307
16743.0 1.45908
16743.3 1.94470
16743.6 2.73845
16743.9 4.02963
16744.2 6.44643
16744.5 10.8387
16744.7 17.3434
16745.0 21.6799
16745.3 17.3424
16745.5 10.8381
16745.8 7.27169
16746.0 5.04829
16746.2 3.65006
16746.4 2.77251
16746.8 1.71887
16747.3 1.16096
16747.7 0.827835
16748.1 0.622724
16749.0 0.388059
16749.9 0.263363
16750.7 0.190914
16751.6 0.144238
16752.5 0.113085
16754.2 0.0746835
16755.9 0.0529769
16757.7 0.0395275
16759.4 0.0306237
16762.8 0.0199412
16766.3 0.0140220
16773.2 0.00803861
16780.1 0.00521975
16787.1 0.00367407
16800.9 0.00212621
16828.6 0.00101444
16856.2 0.000630051
16911.6 0.000379736
16966.9 0.000344482
17022.2 0.000440534
17077.6 0.000824251
17105.2 0.00138632
17132.9 0.00299331
17146.7 0.00522107
17153.6 0.00743620
17160.6 0.0114511
17164.0 0.0148211
17167.5 0.0199411
17170.9 0.0282701
17174.4 0.0431159
17176.1 0.0554056
17177.8 0.0738067
17179.6 0.103148
17181.3 0.154146
17183.0 0.254644
17183.9 0.346713
17184.8 0.496418
17185.6 0.770736
17186.1 0.996389
17186.5 1.33363
17186.9 1.86537
17187.4 2.75947
17187.8 4.37179
17188.2 7.39970
17188.6 11.9009
17189.0 14.8019
17189.4 11.7800
17189.8 7.39908
17190.1 4.80064
17190.5 3.28115
17190.8 2.32438
17191.2 1.73163
17191.9 1.04900
17192.5 0.702009
17193.2 0.498778
17193.9 0.373455
17195.3 0.230578
17196.7 0.155800
17198.0 0.112462
17199.4 0.0849593
17200.8 0.0664297
17203.5 0.0437381
17206.3 0.0309976
17209.0 0.0230900
17211.8 0.0178820
17217.2 0.0116291
17222.7 0.00816909
17228.2 0.00605618
17233.7 0.00467403
17244.7 0.00302948
17255.7 0.00212739
17277.6 0.00122231
17299.6 0.000798953
17321.5 0.000567228
17365.4 0.000334366
17453.3 0.000164551
17541.1 0.000103032
17716.7 5.68231E-05
17892.4 3.94294E-05
18243.6 2.61672E-05
18594.9 2.17668E-05
19297.5 2.26063E-05
19648.7 2.80871E-05
20000.0 4.24880E-05
20227.6 6.61311E-05
20455.2 0.000133193
20569.0 0.000226284
20626.0 0.000319350
20682.9 0.000489605
20711.3 0.000633592
20739.8 0.000854125
20768.2 0.00121707
20796.7 0.00187777
20810.9 0.00243352
20825.1 0.00327966
20839.3 0.00466253
20853.6 0.00714963
20860.7 0.00922000
20867.8 0.0123348
20874.9 0.0173422
20882.0 0.0261496
20885.6 0.0333147
20889.1 0.0438721
20892.7 0.0603418
20896.2 0.0879776
20899.8 0.139914
20901.6 0.184718
20903.4 0.253913
20905.1 0.369723
20906.9 0.580789
20907.8 0.755091
20908.7 1.01055
20909.6 1.39382
20910.5 1.96071
20911.7 3.13808
20913.0 3.92298
20914.3 3.13738
20915.5 1.96024
20916.4 1.41477
20917.2 1.04604
20918.9 0.618156
20920.5 0.399477
20922.2 0.277623
20923.9 0.202959
20925.5 0.154735
20928.9 0.0980468
20932.2 0.0675166
20935.5 0.0492660
20942.2 0.0295245
20948.8 0.0196269
20955.5 0.0139834
20962.2 0.0104657
20968.8 0.00812967
20982.1 0.00530954
20995.4 0.00374098
21008.8 0.00277852
21022.1 0.00214670
21048.7 0.00139416
21075.3 0.000980410
21102.0 0.000728904
21128.6 0.000564796
21181.8 0.000370753
21235.1 0.000265021
21341.6 0.000160179
21448.1 0.000112655
21554.6 8.82319E-05
21767.6 6.92360E-05
21980.7 7.25183E-05
22087.2 8.35370E-05
22193.7 0.000106706
22300.2 0.000158202
22406.7 0.000303300
22460.0 0.000502655
22513.2 0.00106193
22539.8 0.00183243
22553.2 0.00259831
22566.5 0.00398904
22579.8 0.00693627
22586.4 0.00983752
22593.1 0.0150400
22596.4 0.0193614
22599.8 0.0258600
22603.1 0.0362848
22606.4 0.0544900
22609.7 0.0909301
22611.4 0.124687
22613.1 0.180767
22614.7 0.285426
22615.6 0.374164
22616.4 0.510349
22617.2 0.733127
22618.1 1.12818
22618.9 1.89917
22619.3 2.56837
22619.7 3.51463
22620.4 5.64155
22621.0 7.03043
22621.7 5.60609
22622.3 3.51425
22622.7 2.58741
22623.1 1.93883
22623.9 1.16765
22624.7 0.765422
22625.5 0.535936
22626.3 0.394530
22627.1 0.301866
22628.7 0.192921
22630.3 0.133311
22631.9 0.0975125
22635.1 0.0586696
22638.3 0.0390800
22641.5 0.0279128
22644.7 0.0209330
22647.8 0.0162829
22654.2 0.0106616
22660.6 0.00753338
22667.0 0.00561093
22673.4 0.00434958
22686.2 0.00284693
22698.9 0.00202206
22724.5 0.00119794
22750.0 0.000819980
22775.6 0.000622330
22826.6 0.000457158
22928.8 0.000658724
22954.3 0.000984464
22979.9 0.00191647
22992.7 0.00319537
22999.0 0.00445821
23005.4 0.00672980
23011.8 0.0114815
23015.0 0.0160807
23018.2 0.0241988
23019.8 0.0308408
23021.4 0.0406708
23023.0 0.0560982
23024.6 0.0820896
23026.2 0.131692
23027.0 0.175065
23027.8 0.242394
23028.6 0.357908
23029.4 0.574707
23029.8 0.759175
23030.2 1.03739
23030.6 1.47003
23031.0 2.12468
23031.5 3.39969
23032.0 4.24969
23032.5 3.39942
23033.0 2.12450
23033.4 1.45657
23033.8 1.02884
23034.2 0.753611
23034.6 0.574723
23035.4 0.357939
23036.2 0.243513
23037.0 0.175102
23037.8 0.132169
23039.4 0.0827813
23041.0 0.0565069
23042.6 0.0410923
23044.2 0.0311851
23045.7 0.0245231
23048.9 0.0163198
23052.1 0.0116742
23058.4 0.00688641
23064.8 0.00459905
23071.1 0.00334032
23083.8 0.00208655
23109.2 0.00125619
23134.5 0.00112475
23159.9 0.00139579
23172.6 0.00176405
23185.3 0.00246955
23191.6 0.00306856
23197.9 0.00397571
23204.3 0.00544007
23210.6 0.00802504
23217.0 0.0132448
23220.1 0.0181238
23223.3 0.0264009
23226.5 0.0421178
23228.1 0.0559172
23229.6 0.0775582
23230.4 0.0935691
23231.2 0.114655
23232.0 0.143482
23232.8 0.184110
23233.6 0.244284
23234.4 0.334439
23235.2 0.475344
23236.0 0.696748
23237.0 1.11274
23238.0 1.38932
23238.5 1.30646
23239.0 1.10825
23240.0 0.693256
23241.0 0.427467
23242.1 0.278436
23243.1 0.192432
23244.1 0.140239
23245.1 0.106062
23246.1 0.0828680
23248.1 0.0546167
23250.1 0.0386758
23252.1 0.0289466
23256.1 0.0181906
23260.2 0.0127647
23264.2 0.00975297
23272.3 0.00709157
23280.3 0.00702933
23284.3 0.00809280
23288.4 0.0105610
23292.4 0.0163006
23294.4 0.0220676
23296.4 0.0324405
23298.4 0.0539294
23299.4 0.0743923
23300.4 0.109269
23301.5 0.177635
23302.0 0.238187
23302.5 0.335708
23303.0 0.511382
23303.5 0.854103
23303.7 1.16257
23304.0 1.65513
23304.2 2.48141
23304.5 3.89547
23304.7 6.23221
23305.0 7.79003
23305.3 6.23195
23305.5 3.89526
23305.7 2.80491
23305.9 2.09682
23306.2 1.24278
23306.6 0.806676
23306.9 0.566696
23307.3 0.414940
23307.6 0.318632
23308.3 0.203170
23309.0 0.140641
23309.7 0.103119
23311.1 0.0623375
23312.5 0.0417404
23313.8 0.0300615
23316.6 0.0178799
23322.1 0.00865124
23327.7 0.00524548
23338.7 0.00266931
23349.8 0.00169478
23360.8 0.00120854
23371.9 0.000924658
23394.0 0.000614786
23416.1 0.000453291
23438.2 0.000356408
23482.4 0.000248820
23526.6 0.000192791
23570.8 0.000160009
23659.2 0.000126461
23836.0 0.000110844
24012.8 0.000129718
24101.2 0.000153243
24189.6 0.000192335
24278.0 0.000258988
24366.4 0.000381836
24410.6 0.000485254
24454.8 0.000642379
24499.0 0.000897647
24543.2 0.00135314
24565.3 0.00172836
24587.4 0.00228856
24609.5 0.00317832
24631.6 0.00471610
24653.7 0.00771953
24664.8 0.0104252
24675.8 0.0148303
24686.9 0.0226811
24692.4 0.0291120
24697.9 0.0385764
24703.4 0.0532534
24709.0 0.0772554
24714.5 0.119042
24720.0 0.193637
24725.5 0.309444
24731.0 0.386350
24736.5 0.309188
24742.0 0.193466
24746.2 0.132638
24750.5 0.0937536
24754.7 0.0686638
24758.9 0.0520495
24767.4 0.0324672
24775.9 0.0220165
24784.4 0.0158576
24792.8 0.0119462
24809.8 0.00746700
24826.7 0.00510310
24843.6 0.00370938
24860.6 0.00282044
24877.5 0.00221976
24911.4 0.00148342
24945.3 0.00106753
24979.1 0.000810523
25013.0 0.000641298
25080.7 0.000441340
25148.5 0.000335519
25216.2 0.000277398
25284.0 0.000248303
25419.5 0.000256626
25487.2 0.000303001
25555.0 0.000406307
25622.7 0.000645582
25656.6 0.000889933
25690.5 0.00133870
25707.4 0.00171764
25724.4 0.00229607
25741.3 0.00324198
25758.2 0.00494460
25766.7 0.00636097
25775.2 0.00849496
25783.6 0.0119265
25792.1 0.0179542
25796.3 0.0228614
25800.6 0.0300707
25804.8 0.0413365
25809.0 0.0602455
25813.3 0.0957528
25815.4 0.126369
25817.5 0.173681
25819.6 0.252751
25821.7 0.395765
25822.8 0.514078
25823.9 0.687212
25824.9 0.946486
25826.0 1.33004
25827.5 2.12860
25829.0 2.66093
25830.5 2.12814
25832.0 1.32973
25833.2 0.911356
25834.4 0.643549
25835.6 0.471284
25836.7 0.356993
25839.1 0.222534
25841.4 0.150803
25843.7 0.108539
25846.1 0.0817018
25850.8 0.0510057
25855.4 0.0347745
25860.1 0.0252054
25864.8 0.0191015
25869.5 0.0149809
25878.8 0.00991642
25888.2 0.00705165
25897.5 0.00527234
25906.9 0.00409444
25925.6 0.00267860
25944.3 0.00189287
25963.0 0.00141193
25981.7 0.00109621
26019.1 0.000720317
26056.6 0.000513292
26094.0 0.000387033
26131.4 0.000304237
26206.2 0.000205504
26281.1 0.000150801
26430.8 9.48415E-05
26580.4 6.78194E-05
26730.1 5.25274E-05
27029.5 3.65740E-05
27328.8 2.89150E-05
27628.2 2.49211E-05
28226.9 2.25436E-05
28825.6 2.61047E-05
29424.3 4.18618E-05
29723.7 6.49012E-05
29873.3 8.80296E-05
30023.0 0.000130320
30097.9 0.000166036
30172.7 0.000220715
30247.5 0.000310652
30322.4 0.000474309
30359.8 0.000611949
30397.2 0.000821744
30434.6 0.00116461
30472.0 0.00178247
30490.8 0.00229670
30509.5 0.00307236
30528.2 0.00432177
30546.9 0.00652577
30556.2 0.00832214
30565.6 0.0109720
30575.0 0.0151231
30584.3 0.0221374
30593.7 0.0354011
30598.3 0.0469347
30603.0 0.0649737
30607.7 0.0954496
30612.4 0.151857
30614.7 0.199386
30617.0 0.270303
30619.4 0.379135
30621.7 0.545729
30624.9 0.874077
30628.0 1.09201
30631.2 0.872634
30634.3 0.545507
30637.7 0.322896
30641.1 0.204103
30644.5 0.138111
30647.9 0.0988150
30651.3 0.0738695
30654.8 0.0571668
30661.6 0.0370159
30668.4 0.0258495
30675.2 0.0190478
30688.9 0.0115549
30702.5 0.00774530
