Cd-113(n,g) ENDF/B-VII.1
214.912 64.7120
214.962 89.4553
215.012 131.143
215.037 163.254
215.062 207.996
215.087 272.301
215.112 367.729
215.137 513.127
215.162 734.866
215.196 1170.85
215.230 1459.43
215.264 1170.61
215.298 734.587
215.331 456.924
215.365 299.576
215.398 207.823
215.431 151.293
215.465 114.435
215.498 89.4013
215.565 58.6482
215.631 41.2851
215.698 30.6043
215.831 18.7032
215.965 12.5939
216.098 9.05332
216.231 6.82158
216.364 5.32551
216.631 3.50762
216.898 2.48751
217.164 1.85856
217.431 1.44376
217.964 0.947530
218.497 0.673402
219.030 0.506061
219.563 0.396458
220.630 0.266267
221.696 0.194862
222.762 0.151659
223.829 0.123810
225.961 0.0929079
228.094 0.0833180
229.160 0.0894782
229.693 0.0991428
230.226 0.119031
230.760 0.163824
231.026 0.208897
231.293 0.290533
231.559 0.461001
231.693 0.625542
231.826 0.914254
231.959 1.49135
232.026 2.02476
232.092 2.91548
232.159 4.57116
232.192 5.98203
232.226 8.15129
232.259 11.7091
232.292 18.0426
232.326 30.4762
232.342 41.2135
232.359 56.7492
232.385 90.8126
232.410 113.390
232.436 90.6600
232.461 56.7360
232.482 38.0303
232.503 26.4312
232.524 19.1321
232.544 14.3710
232.586 8.85574
232.628 5.97057
232.669 4.28517
232.711 3.22572
232.794 2.02021
232.878 1.38793
232.961 1.01680
233.127 0.621700
233.294 0.426823
233.460 0.316806
233.793 0.203610
234.127 0.149688
234.460 0.120127
235.126 0.0916956
235.792 0.0823622
236.458 0.0890902
236.791 0.106021
236.957 0.123642
237.124 0.155137
237.291 0.218018
237.374 0.275305
237.457 0.369126
237.540 0.537879
237.624 0.882865
237.665 1.20547
237.707 1.73908
237.748 2.68139
237.790 4.40245
237.830 7.00988
237.870 8.74754
237.910 7.01076
237.950 4.40333
237.979 3.11047
238.007 2.25875
238.036 1.69489
238.065 1.31216
238.122 0.850538
238.179 0.599042
238.236 0.448320
238.294 0.351742
238.408 0.239850
238.522 0.180109
238.637 0.144603
238.866 0.106222
239.324 0.0759548
239.781 0.0644266
240.697 0.0558705
241.613 0.0532767
245.275 0.0582490
248.938 0.0816567
250.769 0.114048
251.227 0.132753
251.684 0.171984
251.913 0.216436
252.142 0.321080
252.257 0.441411
252.314 0.544455
252.371 0.704337
252.428 0.971382
252.486 1.45894
252.514 1.86335
252.543 2.45890
252.571 3.35814
252.600 4.71674
252.640 7.46323
252.680 9.29295
252.720 7.46650
252.760 4.72242
252.792 3.23043
252.824 2.29455
252.857 1.70318
252.889 1.31640
252.953 0.868349
253.018 0.633660
253.082 0.497135
253.146 0.411836
253.275 0.316425
253.532 0.242406
253.790 0.219521
254.819 0.236828
255.849 0.314662
256.879 0.465204
257.394 0.592543
257.909 0.786542
258.423 1.10342
258.938 1.67441
259.196 2.15043
259.453 2.86967
259.711 4.03223
259.968 6.09486
260.097 7.78548
260.225 10.2980
260.354 14.2644
260.418 17.1721
260.483 21.0614
260.547 26.4447
260.611 34.1629
260.676 45.8129
260.740 64.4723
260.772 78.3300
260.805 97.0597
260.837 123.150
260.869 160.669
260.901 217.258
260.933 306.438
260.965 453.392
260.998 698.381
261.034 1117.59
261.070 1395.81
261.106 1116.14
261.143 698.142
261.174 454.944
261.206 309.078
261.238 219.737
261.270 162.970
261.333 98.6861
261.396 65.7210
261.460 46.7341
261.523 34.8970
261.650 21.5397
261.777 14.5982
261.904 10.5498
262.031 7.98546
262.158 6.26084
262.412 4.15921
262.666 2.97950
262.919 2.25387
263.173 1.77803
263.681 1.21896
264.189 0.926046
264.696 0.767781
265.204 0.691756
266.219 0.729914
266.727 0.870106
267.234 1.17129
267.488 1.43687
267.742 1.84625
267.996 2.51465
268.250 3.70306
268.504 6.11208
268.631 8.36274
268.757 12.1726
268.884 19.3725
268.948 25.6393
269.011 35.4515
269.075 52.0311
269.138 82.7697
269.170 108.734
269.202 147.391
269.233 206.747
269.265 298.151
269.308 476.915
269.350 596.031
269.393 476.790
269.435 298.018
269.466 208.024
269.497 149.251
269.528 110.646
269.559 84.6058
269.621 53.4100
269.683 36.5246
269.745 26.4539
269.807 20.0233
269.931 12.6045
270.055 8.66588
270.179 6.33966
270.304 4.85576
270.428 3.85884
270.676 2.67092
270.924 2.11317
271.048 2.04961
271.172 2.26073
271.234 2.60129
271.296 3.32194
271.358 4.95583
271.389 6.51977
271.420 8.98851
271.460 13.7038
271.500 16.8270
271.540 13.6230
271.580 8.85036
271.620 5.78519
271.660 4.05630
271.700 3.04417
271.740 2.41688
271.819 1.71363
271.899 1.34526
272.058 0.973866
272.218 0.784604
272.536 0.581588
272.855 0.466598
273.493 0.332996
274.130 0.255904
275.405 0.171255
276.680 0.127852
277.955 0.104356
279.230 0.0963914
279.868 0.102659
280.505 0.132100
280.824 0.176320
280.983 0.220330
281.143 0.298908
281.302 0.459185
281.382 0.609845
281.461 0.865970
281.541 1.35463
281.581 1.78403
281.621 2.46195
281.661 3.62388
281.700 5.82021
281.720 7.70696
281.740 10.5805
281.760 15.1080
281.780 22.2924
281.805 35.6445
281.830 44.5509
281.855 35.6411
281.880 22.2880
281.895 16.5832
281.910 12.5435
281.940 7.66857
281.970 5.08605
282.000 3.59727
282.030 2.67332
282.060 2.06473
282.120 1.34234
282.180 0.948232
282.240 0.710611
282.360 0.451216
282.480 0.320367
282.600 0.245310
282.840 0.166903
283.080 0.128878
283.320 0.107610
283.800 0.0860679
284.760 0.0718493
285.720 0.0710390
286.680 0.0789494
287.640 0.100120
288.120 0.120924
288.600 0.158037
288.840 0.190785
289.080 0.250247
289.200 0.306769
289.320 0.416673
289.380 0.521638
289.440 0.709049
289.500 1.09219
289.530 1.44085
289.560 1.97586
289.600 3.01392
289.640 3.70959
289.680 3.03466
289.720 2.01715
289.749 1.51431
289.778 1.18688
289.835 0.832912
289.892 0.672416
289.950 0.596888
290.065 0.554486
290.180 0.578948
290.409 0.741843
290.639 1.08490
290.754 1.37651
290.869 1.81647
290.984 2.52073
291.099 3.74593
291.214 6.16439
291.271 8.36761
291.328 11.9872
291.386 18.5544
291.415 24.0086
291.443 32.1806
291.472 45.1100
291.501 66.9561
291.515 83.7697
291.529 106.627
291.544 138.453
291.558 181.814
291.571 232.775
291.584 290.984
291.610 363.332
291.623 341.901
291.636 290.508
291.662 181.779
291.682 124.342
291.702 87.6615
291.722 64.1172
291.742 48.5235
291.783 30.2114
291.823 20.4780
291.863 14.7323
291.903 11.0948
291.983 6.92376
292.064 4.72528
292.144 3.42930
292.224 2.60265
292.304 2.04362
292.465 1.35819
292.626 0.970040
292.786 0.729196
292.947 0.569546
293.268 0.377619
293.589 0.271034
293.911 0.205698
294.232 0.162729
294.874 0.111402
295.517 0.0829824
296.801 0.0540022
298.086 0.0400888
299.371 0.0322608
301.941 0.0242423
304.511 0.0209710
307.080 0.0216018
308.365 0.0252319
309.008 0.0293900
309.650 0.0373172
310.293 0.0544974
310.614 0.0714891
310.935 0.101939
311.256 0.164639
311.417 0.224340
311.577 0.327553
311.738 0.529125
311.818 0.710653
311.899 1.00608
311.979 1.53221
312.019 1.96305
312.059 2.59624
312.099 3.57796
312.139 5.18034
312.180 7.96762
312.220 12.9315
312.260 20.6909
312.300 25.8461
312.340 20.6728
312.380 12.9347
312.411 8.90302
312.442 6.30959
312.472 4.63447
312.503 3.51953
312.564 2.20356
312.625 1.49931
312.686 1.08351
312.748 0.819093
312.870 0.515777
312.992 0.355600
313.115 0.261051
313.359 0.159840
313.604 0.109660
313.849 0.0812055
314.338 0.0517540
314.828 0.0375668
315.318 0.0296315
316.297 0.0214594
318.255 0.0152087
320.213 0.0127537
324.129 0.0106818
328.045 0.00981780
335.878 0.00973633
337.836 0.0103475
339.794 0.0121725
340.773 0.0146766
341.752 0.0215644
342.241 0.0307896
342.731 0.0554777
342.976 0.0873135
343.098 0.117068
343.220 0.167450
343.343 0.262978
343.404 0.346305
343.465 0.477418
343.526 0.699665
343.588 1.11544
343.618 1.46810
343.649 1.99853
343.679 2.82085
343.710 4.09600
343.750 6.55334
343.790 8.18710
343.830 6.54757
343.870 4.09696
343.900 2.83852
343.930 2.02519
343.960 1.49573
343.990 1.14112
344.050 0.719349
344.110 0.492686
344.169 0.358112
344.229 0.272454
344.349 0.173852
344.469 0.121671
344.588 0.0908341
344.828 0.0578112
345.306 0.0322011
345.785 0.0227020
346.743 0.0158086
347.700 0.0136204
349.615 0.0141511
350.573 0.0213294
350.812 0.0281828
351.051 0.0453970
351.171 0.0658439
351.291 0.111519
351.351 0.158648
351.410 0.246086
351.470 0.429711
351.500 0.598733
351.530 0.859257
351.570 1.36790
351.610 1.70699
351.650 1.36807
351.690 0.859489
351.720 0.601773
351.749 0.433573
351.808 0.249592
351.867 0.161403
351.926 0.113743
352.044 0.0673491
352.162 0.0465530
352.398 0.0290457
352.634 0.0221406
353.578 0.0152886
354.521 0.0148818
355.465 0.0163664
356.409 0.0203807
357.352 0.0319093
357.824 0.0474343
358.060 0.0624591
358.296 0.0889391
358.532 0.142326
358.650 0.192092
358.768 0.276109
358.886 0.434678
358.945 0.572316
359.004 0.787311
359.063 1.14947
359.122 1.81918
359.151 2.38052
359.181 3.21507
359.210 4.48999
359.240 6.43356
359.280 10.2889
359.320 12.8601
359.360 10.2901
359.400 6.43501
359.434 4.25452
359.468 2.92427
359.502 2.09820
359.536 1.56764
359.604 0.960572
359.672 0.646133
359.740 0.463895
359.807 0.349772
359.943 0.220464
360.079 0.153036
360.215 0.113568
360.486 0.0716526
360.757 0.0510669
361.029 0.0394805
361.572 0.0276345
362.657 0.0190472
363.743 0.0161921
365.914 0.0147522
368.085 0.0152344
370.257 0.0170617
372.428 0.0218722
373.514 0.0280077
374.056 0.0339132
374.599 0.0444661
375.142 0.0665515
375.413 0.0881749
375.685 0.126944
375.821 0.159092
375.956 0.207447
376.092 0.285072
376.228 0.421399
376.363 0.694632
376.431 0.948050
376.499 1.37294
376.567 2.16774
376.601 2.84961
376.635 3.90536
376.669 5.66093
376.703 8.82677
376.720 11.4287
376.737 15.1904
376.754 20.8158
376.770 29.1171
376.795 46.6022
376.820 58.2685
376.845 46.5991
376.870 29.1133
376.885 21.2604
376.901 15.8507
376.933 9.46670
376.964 6.17571
376.996 4.31248
377.027 3.17038
377.059 2.42477
377.122 1.54847
377.185 1.07353
377.248 0.788871
377.373 0.480109
377.499 0.325163
377.625 0.236787
377.751 0.181636
377.877 0.145002
378.129 0.100887
378.381 0.0764163
378.885 0.0517866
379.389 0.0404366
379.892 0.0344735
380.900 0.0292796
381.907 0.0282339
382.915 0.0306042
383.419 0.0346610
383.922 0.0457321
384.174 0.0599973
384.426 0.0959252
384.552 0.138876
384.678 0.235717
384.741 0.336841
384.804 0.527267
384.836 0.690431
384.867 0.938030
384.899 1.32629
384.930 1.93647
384.970 3.08558
385.010 3.84963
385.050 3.08290
385.090 1.93700
385.118 1.37728
385.147 1.00479
385.175 0.756913
385.203 0.588461
385.259 0.383857
385.316 0.271876
385.428 0.161410
385.541 0.111340
385.766 0.0688970
385.992 0.0520186
386.442 0.0391630
386.893 0.0347170
388.696 0.0324123
392.302 0.0395487
395.908 0.0536954
399.514 0.0800189
401.317 0.102264
403.120 0.136275
404.922 0.192138
406.725 0.293722
407.627 0.379169
408.528 0.509537
409.430 0.723036
410.331 1.10921
410.782 1.43212
411.233 1.92140
411.683 2.71488
412.134 4.12895
412.360 5.29320
412.585 7.03064
412.810 9.78880
412.923 11.8196
413.036 14.5501
413.148 18.3486
413.261 23.8445
413.374 32.2104
413.486 45.8048
413.599 70.0191
413.655 89.8297
413.712 118.953
413.768 164.049
413.824 237.652
413.881 365.150
413.937 592.354
413.994 947.677
414.050 1184.44
414.107 947.433
414.163 592.102
414.229 336.356
414.296 206.731
414.362 137.307
414.428 96.9914
414.495 71.8445
414.561 55.2209
414.694 35.4195
414.826 24.5819
414.959 18.0347
415.224 10.8773
415.489 7.26458
415.754 5.19338
416.020 3.89778
416.285 3.03430
416.815 1.99185
417.346 1.41149
417.876 1.05666
418.406 0.825233
419.467 0.557649
420.528 0.434955
421.058 0.422723
421.589 0.485612
421.854 0.601710
421.987 0.718675
422.119 0.923796
422.252 1.32285
422.318 1.67697
422.384 2.24179
422.451 3.21564
422.517 5.08208
422.550 6.70711
422.583 9.20224
422.617 13.2024
422.650 19.6368
422.690 31.2757
422.730 39.0359
422.770 31.2755
422.810 19.6341
422.846 12.8089
422.882 8.73134
422.918 6.25622
422.953 4.68503
423.025 2.91573
423.096 2.00984
423.167 1.48944
423.239 1.16429
423.382 0.796833
423.524 0.604365
423.667 0.490765
423.953 0.367961
424.524 0.269295
425.095 0.231166
426.237 0.210459
427.379 0.232021
428.521 0.315168
429.092 0.407873
429.664 0.582343
429.949 0.730836
430.235 0.957865
430.520 1.32904
430.806 1.99522
430.949 2.54696
