Zr-94(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
25834.2 0.861088
25835.1 0.590013
25836.1 0.426577
25837.1 0.323020
25839.0 0.202664
25840.9 0.138460
25842.8 0.100658
25844.7 0.0764494
25846.6 0.0600307
25850.4 0.0398023
25854.3 0.0283532
25858.1 0.0212207
25861.9 0.0165017
25869.6 0.0108192
25877.2 0.00766368
25892.5 0.00446518
25907.8 0.00295582
25923.1 0.00212628
25953.7 0.00129076
25984.3 0.000898278
26014.9 0.000682080
26076.0 0.000462430
26198.4 0.000296777
26320.8 0.000232165
26565.5 0.000176908
26810.2 0.000151676
27299.7 0.000128776
27789.1 0.000122015
28278.6 0.000126266
28768.0 0.000145158
29012.8 0.000166187
29257.5 0.000210849
29379.9 0.000261170
29441.1 0.000306897
29502.2 0.000385922
29563.4 0.000547553
29594.0 0.000704658
29624.6 0.000986865
29655.2 0.00157925
29670.5 0.00215974
29685.8 0.00319881
29693.4 0.00405968
29701.1 0.00535238
29708.7 0.00742256
29716.4 0.0110384
29724.0 0.0182466
29727.8 0.0248906
29731.7 0.0359325
29735.5 0.0563704
29737.4 0.0736709
29739.3 0.100113
29740.3 0.118949
29741.2 0.143121
29742.2 0.175452
29743.1 0.218751
29744.1 0.279397
29745.0 0.364485
29746.0 0.488429
29747.0 0.664397
29747.7 0.852678
29748.5 1.06510
29750.0 1.33018
29750.8 1.25025
29751.5 1.06216
29753.1 0.664263
29754.1 0.467262
29755.2 0.337040
29756.3 0.250887
29757.4 0.192440
29759.6 0.122078
29761.8 0.0838220
29763.9 0.0608169
29766.1 0.0461176
29770.5 0.0290553
29774.8 0.0199692
29779.2 0.0145775
29787.9 0.00877917
29796.6 0.00589665
29805.3 0.00426014
29814.0 0.00324354
29822.7 0.00256963
29840.1 0.00176088
29857.5 0.00131375
29892.3 0.000865342
29927.1 0.000659880
29961.9 0.000552687
30031.5 0.000459761
30170.7 0.000445794
30309.9 0.000535132
30449.1 0.000752755
30518.7 0.000963345
30588.3 0.00133175
30657.9 0.00207672
30692.7 0.00278259
30727.5 0.00400836
30762.3 0.00643931
30779.7 0.00867520
30797.1 0.0124072
30814.5 0.0193246
30823.2 0.0252246
30831.9 0.0342986
30840.6 0.0491906
30849.3 0.0757317
30858.0 0.127938
30862.4 0.172948
30866.7 0.238573
30873.4 0.381353
30880.0 0.476343
30886.7 0.381066
30893.3 0.238402
30898.3 0.165128
30903.3 0.117672
30908.3 0.0868366
30913.3 0.0662167
30923.2 0.0417650
30933.2 0.0286236
30943.2 0.0208470
30953.2 0.0158975
30973.1 0.0102264
30993.1 0.00724434
31013.0 0.00550306
31053.0 0.00369192
31092.9 0.00287192
31132.8 0.00249969
31212.6 0.00246048
31292.4 0.00324268
31332.3 0.00415274
31372.3 0.00580768
31412.2 0.00913438
31432.1 0.0121798
31452.1 0.0171987
31472.0 0.0263004
31482.0 0.0338738
31492.0 0.0452111
31502.0 0.0631688
31512.0 0.0935240
31521.9 0.148689
31531.9 0.253282
31541.0 0.406030
31550.0 0.508078
31559.1 0.405599
31568.1 0.252995
31576.7 0.159120
31585.3 0.105243
31594.0 0.0735617
31602.6 0.0539327
31619.8 0.0323026
31637.0 0.0214647
31654.3 0.0153302
31671.5 0.0115418
31706.0 0.00732051
31740.4 0.00515894
31774.9 0.00391758
31843.8 0.00264799
31912.7 0.00208701
31981.7 0.00184528
32119.5 0.00187869
32257.4 0.00255287
32326.3 0.00330726
32395.2 0.00465583
32464.1 0.00730755
32498.6 0.00967918
32533.1 0.0134932
32567.5 0.0201542
32602.0 0.0331770
32619.2 0.0447411
32636.4 0.0629489
32653.7 0.0929198
32670.9 0.143053
32690.5 0.229428
32710.0 0.287004
32729.6 0.228913
32749.1 0.142700
32765.3 0.0951361
32781.4 0.0657884
32797.6 0.0474652
32813.8 0.0355812
32846.1 0.0219096
32878.4 0.0147733
32910.7 0.0106239
32943.1 0.00801396
33007.7 0.00504892
33072.4 0.00349766
33137.0 0.00258798
33266.3 0.00162248
33395.6 0.00115323
33524.9 0.000897756
33783.5 0.000675257
34042.1 0.000667785
34171.4 0.000748621
34300.7 0.000931442
34430.0 0.00133509
34494.7 0.00172131
34559.3 0.00237971
34624.0 0.00362864
34656.3 0.00471756
34688.6 0.00642919
34704.8 0.00767537
34712.9 0.00844158
34720.9 0.00932995
34729.0 0.0103669
34737.1 0.0115859
34745.2 0.0130301
34753.3 0.0147551
34761.3 0.0168362
34769.4 0.0193630
34777.5 0.0224623
34785.6 0.0262966
34793.7 0.0310758
34801.7 0.0370619
34809.8 0.0445583
34817.9 0.0538567
34828.4 0.0688469
34839.0 0.0859609
34860.0 0.107323
34870.5 0.100983
34881.1 0.0858617
34902.1 0.0537984
34915.4 0.0395307
34928.7 0.0296219
34955.2 0.0179611
34981.8 0.0119586
35008.3 0.00858660
35034.9 0.00655751
35061.4 0.00528262
35114.5 0.00398743
35167.6 0.00379819
35194.2 0.00418219
35220.7 0.00517285
35247.3 0.00755528
35260.5 0.00998827
35273.8 0.0143981
35280.5 0.0180639
35287.1 0.0235648
35293.7 0.0323456
35300.4 0.0475764
35307.0 0.0775769
35310.3 0.104804
35313.6 0.149480
35317.0 0.230027
35318.6 0.296716
35320.3 0.396200
35321.9 0.552649
35323.6 0.814713
35325.3 1.28461
35326.9 2.15290
35328.5 3.44828
35330.0 4.30410
35331.6 3.43882
35333.1 2.15252
35334.5 1.37578
35335.9 0.920071
35337.4 0.647523
35338.8 0.477393
35341.6 0.286341
35344.4 0.189896
35347.3 0.134708
35350.1 0.100566
35355.8 0.0621967
35361.4 0.0423619
35367.1 0.0308131
35372.8 0.0235093
35378.5 0.0186007
35389.8 0.0126205
35401.1 0.00925724
35423.8 0.00581852
35446.5 0.00420297
35469.2 0.00334657
35514.5 0.00264836
35559.9 0.00276194
35582.5 0.00319156
35605.2 0.00412073
35627.9 0.00621006
35639.2 0.00827966
35650.6 0.0119494
35661.9 0.0193605
35667.6 0.0262529
35673.2 0.0378540
35678.9 0.0595801
35681.8 0.0783301
35684.6 0.107333
35687.4 0.155724
35690.3 0.243284
35691.7 0.315572
35693.1 0.420327
35694.5 0.577843
35695.9 0.811104
35698.0 1.29864
35700.0 1.62144
35702.1 1.29583
35704.1 0.810908
35705.4 0.588653
35706.7 0.436846
35709.4 0.259172
35712.0 0.168429
35714.7 0.117364
35717.3 0.0861903
35720.0 0.0658968
35725.3 0.0421158
35730.6 0.0292529
35735.9 0.0215653
35746.5 0.0132152
35757.1 0.00902646
35767.6 0.00663171
35788.8 0.00413686
35810.0 0.00292887
35831.2 0.00225376
35873.6 0.00156775
35915.9 0.00125293
35958.3 0.00109851
36043.0 0.00103498
36127.7 0.00125151
36170.1 0.00153882
36212.5 0.00209308
36254.8 0.00328347
36276.0 0.00444340
36297.2 0.00648639
36318.4 0.0105799
36329.0 0.0143645
36339.6 0.0206982
36350.1 0.0324614
36355.4 0.0425168
36360.7 0.0579612
36366.0 0.0833717
36371.3 0.128597
36376.6 0.217791
36379.3 0.294778
36381.9 0.406628
36386.0 0.650966
36390.0 0.813265
36394.1 0.650055
36398.1 0.406446
36400.9 0.290507
36403.6 0.212578
36406.4 0.160042
36409.1 0.123855
36414.6 0.0795277
36420.1 0.0550100
36425.6 0.0401690
36431.1 0.0305959
36442.1 0.0194376
36453.1 0.0134508
36464.1 0.00988346
36486.2 0.00603223
36508.2 0.00410800
36530.2 0.00301201
36574.2 0.00187425
36618.2 0.00132650
36662.3 0.00102202
36750.3 0.000715926
36838.4 0.000578578
36926.4 0.000513956
37102.6 0.000496320
37278.7 0.000607581
37366.7 0.000745789
37454.8 0.00100592
37542.8 0.00155164
37586.9 0.00207317
37630.9 0.00297382
37674.9 0.00472708
37696.9 0.00629966
37719.0 0.00884543
37741.0 0.0133486
37763.0 0.0223445
37774.0 0.0305296
37785.0 0.0437285
37796.0 0.0662175
37807.0 0.105377
37818.5 0.168528
37830.0 0.210539
37841.5 0.168339
37853.0 0.105251
37860.2 0.0772319
37867.5 0.0577500
37881.9 0.0347173
37896.3 0.0227672
37910.8 0.0159809
37925.2 0.0118075
37939.7 0.00908006
37968.6 0.00586463
37997.5 0.00412370
38026.3 0.00308043
38084.1 0.00195170
38141.9 0.00139230
38199.7 0.00108193
38315.2 0.000795439
38430.8 0.000745755
38488.5 0.000807471
38546.3 0.000973999
38604.1 0.00138210
38661.9 0.00258593
38690.8 0.00425540
38705.2 0.00590676
38719.6 0.00887999
38726.9 0.0113561
38734.1 0.0150823
38741.3 0.0210730
38748.5 0.0316107
38752.1 0.0401687
38755.8 0.0527702
38759.4 0.0724112
38763.0 0.105449
38766.6 0.167313
38768.4 0.220781
38770.2 0.303354
38772.0 0.441513
38773.8 0.691293
38774.7 0.899546
38775.6 1.20108
38776.5 1.65190
38777.4 2.32544
38778.7 3.72587
38780.0 4.64949
38781.3 3.71394
38782.6 2.32515
38783.5 1.63959
38784.4 1.18891
38785.3 0.888643
38786.2 0.683764
38788.1 0.434632
38789.9 0.298820
38791.7 0.216890
38793.5 0.164504
38797.2 0.103572
38800.8 0.0710774
38804.5 0.0517762
38808.1 0.0393998
38811.8 0.0309980
38819.1 0.0206562
38826.4 0.0147782
38833.7 0.0111221
38841.0 0.00869483
38855.6 0.00577398
38870.2 0.00415049
38899.4 0.00250325
38928.6 0.00172596
38957.8 0.00129895
39016.2 0.000871531
39074.6 0.000675195
39133.0 0.000573119
39249.8 0.000493049
39366.5 0.000509542
39483.3 0.000669251
39541.7 0.000913651
39600.1 0.00160798
39629.3 0.00255696
39643.9 0.00348918
39658.5 0.00515974
39673.1 0.00861607
39680.4 0.0119311
39687.7 0.0177147
39695.0 0.0291796
39698.7 0.0396750
39702.3 0.0570633
39706.0 0.0888759
39707.8 0.115709
39709.6 0.156134
39711.5 0.221437
39713.3 0.333561
39715.1 0.543314
39716.9 0.957305
39718.5 1.53339
39720.0 1.91399
39721.6 1.52921
39723.1 0.957163
39724.7 0.584810
39726.2 0.379174
39727.8 0.260540
39729.4 0.188801
39730.9 0.142239
39732.5 0.110907
39735.6 0.0725219
39738.7 0.0510126
39741.9 0.0378130
39748.1 0.0231720
39754.4 0.0156808
39760.7 0.0113484
39766.9 0.00862151
39773.2 0.00679555
39785.7 0.00457960
39798.2 0.00333809
39823.2 0.00207105
39848.3 0.00147139
39873.3 0.00114267
39923.4 0.000816468
39973.5 0.000670235
40023.5 0.000597014
40123.7 0.000542643
40324.0 0.000576713
40524.3 0.000725741
40724.5 0.00105930
40824.7 0.00137956
40924.8 0.00193658
41025.0 0.00304411
41075.1 0.00406748
41125.1 0.00578741
41175.2 0.00901429
41200.2 0.0118051
41225.3 0.0161583
41250.3 0.0234578
41275.3 0.0368836
41287.9 0.0480878
41300.4 0.0646744
41312.9 0.0898837
41325.4 0.128228
41342.7 0.205327
41360.0 0.256723
41377.3 0.205026
41394.6 0.128047
41407.4 0.0890987
41420.2 0.0637811
41433.0 0.0472562
41445.8 0.0361648
41471.4 0.0229571
41496.9 0.0158359
41522.5 0.0116114
41548.1 0.00892126
41599.3 0.00583867
41650.4 0.00422416
41701.6 0.00328888
41803.9 0.00234015
41906.3 0.00194656
42008.6 0.00181494
42213.3 0.00201833
42417.9 0.00288312
42520.3 0.00376657
42622.6 0.00528054
42724.9 0.00811964
42776.1 0.0105507
42827.2 0.0142941
42878.4 0.0204459
42929.6 0.0314231
42980.7 0.0530730
43006.3 0.0717890
43031.9 0.0991584
43071.0 0.158864
43110.0 0.198589
43149.1 0.158464
43188.1 0.0990689
43217.4 0.0687849
43246.7 0.0492719
43276.0 0.0366707
43305.3 0.0283230
43363.9 0.0186956
43422.5 0.0140719
43481.1 0.0124499
43539.7 0.0143059
43569.0 0.0180602
43598.3 0.0271266
43613.0 0.0364125
43627.6 0.0530329
43634.9 0.0664193
43642.3 0.0854888
43649.6 0.113170
43656.9 0.153038
43662.7 0.194661
43668.5 0.242129
43680.0 0.301362
43685.8 0.283724
43691.6 0.241679
43703.1 0.152306
43714.3 0.0963684
43725.4 0.0644161
43736.6 0.0456735
43747.8 0.0340565
43770.1 0.0212368
43792.4 0.0147603
43814.7 0.0110427
43837.0 0.00870561
43881.7 0.00601355
43926.3 0.00455298
43971.0 0.00365587
44060.3 0.00263926
44149.6 0.00213038
44238.8 0.00198358
44283.5 0.00215885
44328.1 0.00292220
44350.5 0.00406887
44361.6 0.00521912
44372.8 0.00729535
44383.9 0.0115989
44389.5 0.0157181
44395.1 0.0228752
44400.7 0.0369561
44403.5 0.0497352
44406.3 0.0707047
44409.0 0.108513
44410.4 0.139955
44411.8 0.186527
44413.2 0.260329
44414.6 0.383106
44416.0 0.605074
44417.4 1.01611
44418.7 1.62739
44420.0 2.03055
44421.3 1.62221
44422.6 1.01599
44423.6 0.683399
44424.7 0.475525
44425.7 0.344523
44426.8 0.259644
44428.9 0.160280
44431.0 0.108303
44433.1 0.0778177
44435.2 0.0586787
44439.4 0.0368264
44443.5 0.0253686
44447.7 0.0186358
44456.1 0.0114545
44464.5 0.00790695
44472.9 0.00589708
44489.6 0.00381747
44506.4 0.00281163
44523.1 0.00224528
44556.7 0.00165409
44623.7 0.00118385
44690.7 0.000986222
44824.8 0.000810532
44958.8 0.000754319
45092.9 0.000801909
45159.9 0.000893415
45226.9 0.00108195
45293.9 0.00149022
45327.4 0.00187914
45361.0 0.00253892
45394.5 0.00377738
45428.0 0.00648662
45436.4 0.00766414
45444.7 0.00920465
45453.1 0.0112650
45457.3 0.0125617
45461.5 0.0140854
45465.7 0.0158967
45469.9 0.0180597
45474.1 0.0206601
45478.3 0.0238049
45482.4 0.0276259
45486.6 0.0322794
45490.8 0.0379354
45495.0 0.0447300
45501.3 0.0571238
45507.5 0.0712715
45520.0 0.0889122
45526.3 0.0837000
45532.5 0.0712158
45545.0 0.0446712
45553.1 0.0326198
45561.1 0.0243081
45577.2 0.0145839
45593.3 0.00959404
45609.3 0.00678017
45625.4 0.00505791
45641.5 0.00393572
45673.7 0.00261652
45705.8 0.00190339
45738.0 0.00147687
45802.3 0.00101948
45866.7 0.000809753
45931.0 0.000756990
45963.2 0.000829780
45995.3 0.00113721
46027.5 0.00296130
46043.6 0.0101901
46051.6 0.0377199
46055.6 0.137213
46056.6 0.230827
46057.6 0.462589
46058.2 0.742989
46058.7 1.35579
46058.9 1.98171
46059.2 3.13324
46059.4 5.51766
46059.5 7.79376
46059.7 11.2997
46059.8 18.1006
46060.0 22.5992
46060.2 18.1005
46060.3 11.2996
46060.5 8.01476
46060.6 5.95659
46060.8 3.54962
46061.0 2.27224
46061.2 1.58928
46061.7 0.884504
46062.1 0.560036
46063.0 0.281255
46063.9 0.168464
46065.7 0.0799213
46067.5 0.0465713
46071.1 0.0215956
46074.7 0.0125259
46081.9 0.00588978
46089.1 0.00352312
46103.5 0.00180426
46117.9 0.00119133
46146.7 0.000740876
46175.5 0.000573854
46233.1 0.000440279
46290.6 0.000382541
46520.9 0.000298143
46751.1 0.000273243
46981.4 0.000275984
47211.7 0.000314549
47326.8 0.000360566
47441.9 0.000447063
47557.1 0.000630456
47672.2 0.00113002
47729.8 0.00179554
47758.5 0.00244036
47787.3 0.00358308
47801.7 0.00452077
47816.1 0.00591518
47830.5 0.00812159
47844.9 0.0119176
47859.3 0.0192855
47866.5 0.0258873
47873.7 0.0365520
47880.9 0.0554086
47888.1 0.0929673
47891.7 0.127102
47895.3 0.182112
47898.9 0.275552
47902.4 0.437371
47906.2 0.699782
47910.0 0.874683
47913.8 0.699585
47917.6 0.437246
47921.2 0.274160
47924.8 0.180949
47928.4 0.126073
47932.1 0.0921845
47935.7 0.0699957
47939.3 0.0548696
47946.6 0.0362047
47953.8 0.0256504
47961.1 0.0191356
47975.6 0.0118740
47990.1 0.00814698
48004.6 0.00599272
48033.6 0.00374631
48062.6 0.00268301
48091.5 0.00212645
48149.5 0.00170622
48207.5 0.00184870
48236.5 0.00217106
48265.5 0.00280578
48294.5 0.00409174
48309.0 0.00524184
48323.5 0.00707124
48338.0 0.0102044
48345.3 0.0126589
48352.5 0.0161252
48356.1 0.0184110
48359.8 0.0211905
48363.4 0.0246206
48367.0 0.0288679
48370.6 0.0341975
48374.3 0.0408826
48377.9 0.0492880
48381.5 0.0597532
48386.1 0.0763266
48390.8 0.0951981
48400.0 0.118751
48404.6 0.111787
48409.3 0.0951385
48418.5 0.0596827
48426.8 0.0387111
48435.1 0.0262388
48443.4 0.0186881
48451.6 0.0139050
48468.2 0.00853064
48484.8 0.00578571
48501.3 0.00421238
48517.9 0.00323185
48551.0 0.00212861
48584.1 0.00155752
48617.2 0.00122677
48683.5 0.000885848
48749.7 0.000735518
48816.0 0.000674065
48948.5 0.000706858
49080.9 0.000962250
49147.2 0.00125232
49213.4 0.00179357
49246.6 0.00224979
49279.7 0.00294088
49312.8 0.00405654
49345.9 0.00602516
49379.0 0.00998980
49395.6 0.0136788
49412.2 0.0198985
49428.7 0.0315844
49437.0 0.0416854
49445.3 0.0574280
49453.6 0.0837492
49461.8 0.131971
49466.0 0.172008
49470.1 0.230997
49474.3 0.320102
49478.4 0.454786
49484.2 0.727880
49490.0 0.909894
49495.8 0.727568
49501.6 0.454574
49505.5 0.326383
49509.4 0.239639
49513.3 0.180752
49517.2 0.140153
49525.0 0.0902271
49532.8 0.0624758
49540.5 0.0456372
49548.3 0.0347356
49563.9 0.0220183
49579.5 0.0151865
49595.1 0.0111136
49626.2 0.00670961
49657.4 0.00450934
49688.5 0.00325566
49719.7 0.00247458
49750.8 0.00195545
49813.1 0.00133048
49875.4 0.000984024
49937.7 0.000774505
50000.0 0.000645017
50059.9 0.000603006
50089.9 0.000766754
50104.9 0.00153938
50112.4 0.00461287
50116.1 0.0164111
50118.0 0.0593675
50118.9 0.204040
50119.4 0.616550
50119.6 1.47047
50119.9 6.07394
50120.0 12.1474
50120.1 6.07394
50120.3 2.19824
50120.5 1.08641
50120.8 0.415136
50121.4 0.129646
50122.6 0.0366400
50125.0 0.0100410
50129.9 0.00292957
50139.6 0.00107926
50159.1 0.000594649
50198.1 0.000449342
50276.1 0.000379179
50432.0 0.000328673
50587.9 0.000320673
50743.8 0.000351330
50899.7 0.000449862
50977.7 0.000555487
51055.6 0.000749796
51133.6 0.00115860
51172.5 0.00155532
51211.5 0.00225557
51250.5 0.00367087
51270.0 0.00499430
51289.5 0.00723781
51309.0 0.0114965
51318.7 0.0152195
51328.4 0.0210815
51338.2 0.0310537
51347.9 0.0497629
51352.8 0.0656930
51357.7 0.0897433
51362.5 0.127211
51367.4 0.185885
51373.7 0.297490
51380.0 0.371701
51386.3 0.297169
51392.6 0.185799
51399.9 0.105992
51407.3 0.0653788
51414.6 0.0435652
51422.0 0.0308725
51429.3 0.0229359
51436.7 0.0176928
51451.3 0.0114412
51466.0 0.00801515
51480.7 0.00594671
51510.1 0.00368625
51539.4 0.00254856
51568.8 0.00190011
51627.6 0.00123542
51686.3 0.000931093
51745.0 0.000782131
51862.5 0.000710717
51980.0 0.000869359
52038.7 0.00108329
52097.5 0.00149078
52156.2 0.00234599
52185.6 0.00315909
52214.9 0.00455257
52244.3 0.00722768
52259.0 0.00959086
52273.7 0.0133525
52288.4 0.0198454
52303.0 0.0323126
52310.4 0.0431828
52317.7 0.0599853
52325.1 0.0869743
52332.4 0.130791
52341.2 0.209333
52350.0 0.261692
52358.8 0.209202
52367.6 0.130700
52377.5 0.0759550
52387.4 0.0474527
52397.3 0.0318888
52407.2 0.0227294
52417.1 0.0169578
52427.0 0.0131209
52446.8 0.00851852
52466.6 0.00598109
52486.4 0.00444174
52526.0 0.00275068
52565.6 0.00189249
52605.2 0.00139861
52684.5 0.000881252
52763.7 0.000630053
52842.9 0.000489741
53001.3 0.000348127
53159.7 0.000284345
53318.2 0.000253977
53635.0 0.000242671
53951.9 0.000282363
54110.3 0.000331678
54268.7 0.000422958
54427.1 0.000612497
54506.3 0.000794581
54585.6 0.00111514
54664.8 0.00176683
54704.4 0.00238459
54744.0 0.00345313
54783.6 0.00555321
54803.4 0.00746153
54823.2 0.0106026
54843.0 0.0163027
54852.9 0.0210520
54862.8 0.0281864
54872.7 0.0395165
54882.6 0.0587658
54892.5 0.0940048
54902.4 0.161531
54911.2 0.258225
54920.0 0.322590
54928.8 0.258086
54937.6 0.161452
54946.7 0.0978694
54955.8 0.0630204
54965.0 0.0432276
54974.1 0.0312822
54983.2 0.0236133
54992.3 0.0184474
55010.5 0.0121702
55028.8 0.00867532
55047.0 0.00654575
55083.4 0.00421715
55119.9 0.00306740
55156.4 0.00245110
55229.3 0.00198655
55302.2 0.00219630
55338.6 0.00263554
55375.1 0.00353064
55411.6 0.00547506
55429.8 0.00735872
55448.0 0.0106364
55466.2 0.0170626
55475.4 0.0228647
55484.5 0.0323076
55493.6 0.0491643
55498.2 0.0629656
55502.7 0.0832697
55507.3 0.114769
55511.8 0.166263
55516.4 0.255967
55520.9 0.416147
55525.5 0.665719
55530.0 0.832063
55534.5 0.665515
55539.1 0.416001
55543.2 0.267648
55547.3 0.180100
55551.4 0.127246
55555.5 0.0939778
55563.7 0.0566873
55571.9 0.0377154
55580.1 0.0268704
55588.3 0.0201245
55604.8 0.0125455
55621.2 0.00861981
55637.6 0.00633080
55670.4 0.00390667
55703.3 0.00271831
55736.1 0.00205038
55801.8 0.00137167
55867.5 0.00106174
55933.1 0.000909854
56064.5 0.000838053
56195.9 0.00100733
56261.5 0.00123660
56327.2 0.00167898
56392.9 0.00263112
56425.7 0.00356403
56458.6 0.00521950
56491.4 0.00858373
56507.8 0.0117437
56524.2 0.0171271
56540.7 0.0274061
56548.9 0.0364441
56557.1 0.0507841
56565.3 0.0753861
56573.5 0.122274
56577.6 0.162880
56581.7 0.224974
56585.8 0.323570
56589.9 0.481441
56595.0 0.770108
56600.0 0.962408
56605.1 0.769858
56610.1 0.481272
56614.0 0.329599
56617.9 0.232637
56621.8 0.170338
56625.7 0.129043
56633.5 0.0805060
56641.3 0.0546367
56649.1 0.0394037
56656.9 0.0297351
56672.5 0.0186645
56688.1 0.0128293
56703.7 0.00938991
56734.9 0.00571390
56766.1 0.00389757
56797.3 0.00287117
56859.7 0.00181796
56922.1 0.00132097
56984.5 0.00105284
57109.3 0.000803119
57234.1 0.000717749
57358.9 0.000710541
57608.5 0.000854944
57858.1 0.00128072
57982.9 0.00171349
58107.7 0.00247974
58232.5 0.00400848
58294.9 0.00541050
58357.3 0.00773406
58419.7 0.0119838
58450.9 0.0155543
58482.1 0.0209590
58513.3 0.0296311
58544.5 0.0445810
58575.7 0.0725386
58606.9 0.127695
58633.5 0.204390
58660.0 0.255390
58686.6 0.203898
58713.2 0.127227
58737.7 0.0812318
58762.1 0.0543106
58786.6 0.0382313
58811.1 0.0281487
58860.0 0.0169232
58908.9 0.0112416
58957.9 0.00800491
59006.8 0.00599691
59104.7 0.00374857
59202.5 0.00259083
59300.4 0.00192241
59496.1 0.00123693
59691.8 0.000952093
59887.6 0.000933276
59985.4 0.00110040
60034.4 0.00129606
60083.3 0.00166048
60132.2 0.00240846
60156.7 0.00310230
60181.1 0.00425664
60205.6 0.00637284
60217.8 0.00815013
60230.1 0.0108379
60242.3 0.0151472
60254.5 0.0225492
60266.8 0.0363255
60279.0 0.0633143
60289.5 0.101015
60300.0 0.126096
60310.5 0.100945
60321.0 0.0632587
60330.8 0.0402896
60340.6 0.0269370
60350.4 0.0189945
60360.2 0.0140370
60379.8 0.00853628
60399.4 0.00576105
60419.1 0.00418212
60438.7 0.00320258
60477.9 0.00210387
60517.1 0.00153449
60556.3 0.00120209
60634.7 0.000851068
60713.2 0.000687087
60791.6 0.000627162
60830.8 0.000651213
60870.0 0.000791024
60889.7 0.00101046
60899.5 0.00123402
60909.3 0.00164204
60919.1 0.00250322
60924.0 0.00334149
60928.9 0.00482646
60933.8 0.00783865
60936.2 0.0106643
60938.7 0.0154722
60941.1 0.0246344
60943.6 0.0454030
60946.0 0.108470
60947.3 0.198765
60947.9 0.284246
60948.5 0.419951
60948.9 0.539942
60949.2 0.673404
60950.0 0.839440
60950.4 0.788244
60950.8 0.669872
60951.5 0.419929
60952.2 0.267335
60952.9 0.179231
60953.7 0.125822
60954.4 0.0927997
60955.8 0.0557297
60957.2 0.0370718
60958.6 0.0263493
60960.0 0.0197376
60962.8 0.0122878
60965.6 0.00842537
60968.4 0.00618587
60974.0 0.00381626
60979.7 0.00265327
60985.3 0.00199951
60996.5 0.00132702
61007.8 0.00100463
61019.0 0.000824897
61041.5 0.000640355
61086.5 0.000499392
61131.5 0.000444050
61311.4 0.000379350
61671.4 0.000406688
61851.3 0.000497951
61941.3 0.000594201
62031.3 0.000771249
62121.2 0.00114687
62166.2 0.00151594
62211.2 0.00217748
62233.7 0.00272573
62256.2 0.00354881
62278.7 0.00486792
62301.2 0.00717594
62323.7 0.0117794
62334.9 0.0160209
62346.2 0.0230902
62357.4 0.0361735
62363.1 0.0472857
62368.7 0.0643068
62374.3 0.0921400
62379.9 0.141245
62385.5 0.236528
62388.4 0.317595
62391.2 0.434527
62395.6 0.695162
62400.0 0.868853
62404.4 0.694984
62408.8 0.434408
62412.3 0.295683
62415.8 0.207874
62419.2 0.151758
62422.7 0.114713
62429.6 0.0713533
62436.5 0.0483348
62443.5 0.0348003
62450.4 0.0262399
62464.2 0.0164543
62478.1 0.0113019
62491.9 0.00827103
62519.6 0.00503461
62547.3 0.00343829
62575.0 0.00253800
62630.4 0.00161799
62685.7 0.00118903
62741.1 0.000964343
62851.9 0.000786053
62962.6 0.000818845
63018.0 0.000929883
63073.4 0.00116845
63128.8 0.00170847
63156.5 0.00225135
63184.2 0.00323465
63211.9 0.00528857
63225.7 0.00727472
63239.5 0.0107637
63253.4 0.0177652
63260.3 0.0242490
63267.2 0.0351322
63274.2 0.0554436
63277.6 0.0728780
63281.1 0.0998552
63284.5 0.144501
63288.0 0.225046
63289.7 0.290892
63291.5 0.386483
63293.2 0.528257
63294.9 0.738177
63297.5 1.18178
63300.0 1.47587
63302.6 1.17976
63305.1 0.738061
63307.6 0.456409
63310.1 0.297795
63312.7 0.205973
63315.2 0.149858
63317.7 0.113313
63320.2 0.0885530
63325.2 0.0581280
63330.3 0.0409776
63335.3 0.0304472
63345.4 0.0187321
63355.4 0.0127167
63365.5 0.00923553
63375.6 0.00703945
63385.6 0.00556893
63405.7 0.00378107
63425.9 0.00277780
63466.1 0.00175142
63506.4 0.00126383
63546.6 0.000995155
63627.1 0.000725997
63788.2 0.000538884
63949.2 0.000485249
64271.2 0.000485538
64593.3 0.000547548
64915.3 0.000664879
65237.4 0.000880266
65398.4 0.00107373
65559.4 0.00144043
65639.9 0.00181730
65720.4 0.00265838
65760.7 0.00362555
65780.8 0.00447700
65800.9 0.00585095
65821.1 0.00830020
65841.2 0.0133179
65851.3 0.0180356
65856.3 0.0214464
65861.3 0.0259344
65866.4 0.0319465
65871.4 0.0401293
65876.4 0.0513699
65881.4 0.0666911
65886.1 0.0849163
65890.7 0.105740
65900.0 0.131764
65904.6 0.124114
65909.3 0.105759
65918.6 0.0667669
65927.5 0.0424914
65936.4 0.0286144
65945.4 0.0204931
65954.3 0.0154867
65972.1 0.0100150
65990.0 0.00732209
66007.8 0.00583791
66025.7 0.00496065
66061.4 0.00408615
66132.8 0.00376370
66204.2 0.00432589
66275.7 0.00584611
66311.4 0.00728721
66347.1 0.00967711
66382.8 0.0140313
66400.6 0.0176805
66418.5 0.0231941
66436.4 0.0320436
66454.2 0.0473075
66472.1 0.0759341
66489.9 0.132693
66505.0 0.211086
66520.0 0.263322
66535.1 0.211011
66550.1 0.132770
66564.8 0.0836002
66579.5 0.0557431
66594.2 0.0395307
66608.8 0.0295782
66638.2 0.0187539
66667.6 0.0134434
66696.9 0.0105226
66726.3 0.00879721
