Sr-88(n,g) ENDF/B-VII.1
13534.8 0.00784783
13560.8 0.00911616
13586.8 0.0107338
13612.9 0.0128289
13638.9 0.0155865
13664.9 0.0192800
13691.0 0.0242990
13717.0 0.0311744
13743.0 0.0405055
13791.5 0.0644023
13840.0 0.0800112
13864.3 0.0751336
13888.5 0.0637871
13937.0 0.0398779
13970.4 0.0284526
14003.8 0.0207803
14037.2 0.0156297
14070.5 0.0120935
14137.3 0.00778088
14204.1 0.00539684
14270.8 0.00395727
14337.6 0.00302677
14471.1 0.00194051
14604.6 0.00135564
14738.2 0.00100497
15005.2 0.000622397
15272.3 0.000428327
15539.3 0.000316039
16073.4 0.000197359
16607.5 0.000139260
17141.7 0.000107006
17675.8 8.79769E-05
17942.8 8.17330E-05
18076.3 7.98442E-05
18143.1 8.15806E-05
18176.5 9.26219E-05
18193.2 0.000138302
18201.5 0.000318711
18205.7 0.00101274
18207.8 0.00359474
18208.8 0.0124045
18209.3 0.0383106
18209.9 0.442835
18210.0 0.882921
18210.1 0.442838
18210.6 0.0489625
18211.0 0.0164987
18211.9 0.00492364
18213.6 0.00138864
18217.1 0.000417911
18224.1 0.000163601
18238.1 9.82158E-05
18266.1 8.12930E-05
18322.0 7.63444E-05
18433.9 7.38675E-05
18657.6 7.13395E-05
19105.1 6.89894E-05
20000.0 7.40189E-05
20404.9 8.39484E-05
20607.4 0.000100672
20708.6 0.000149521
20759.2 0.000333306
20784.5 0.00105753
20797.2 0.00390889
20803.5 0.0150045
20806.7 0.0568153
20808.3 0.205436
20809.1 0.676509
20809.5 1.92006
20809.7 4.28118
20809.8 7.25521
20809.8 13.1684
20809.9 20.7015
20810.0 26.2519
20810.1 20.7014
20810.2 13.0835
20810.2 7.69161
20810.3 4.96270
20810.5 2.37396
20810.8 0.879248
20811.5 0.272077
20812.9 0.0764826
20815.6 0.0203496
20821.0 0.00530962
20831.8 0.00141599
20853.4 0.000427255
20896.6 0.000179597
20983.1 0.000120869
21156.0 0.000114521
21501.8 0.000137507
21847.7 0.000182153
22193.5 0.000265545
22366.5 0.000336152
22539.4 0.000443980
22712.3 0.000620283
22885.2 0.000937646
22971.7 0.00120129
23058.1 0.00159809
23144.6 0.00223513
23231.1 0.00335308
23317.5 0.00558904
23360.8 0.00765518
23404.0 0.0111129
23447.2 0.0175356
23468.8 0.0230225
23490.4 0.0314646
23512.1 0.0453396
23533.7 0.0700863
23555.3 0.118879
23566.1 0.161041
23576.9 0.222600
23593.5 0.357479
23610.0 0.447400
23626.6 0.356546
23643.1 0.221985
23656.1 0.150609
23669.2 0.105570
23682.2 0.0768871
23695.2 0.0580232
23721.3 0.0359937
23747.4 0.0243270
23773.5 0.0174841
23799.5 0.0131520
23851.7 0.00820390
23903.8 0.00560024
23955.9 0.00406715
24008.1 0.00308996
24060.2 0.00242956
24164.5 0.00162008
24268.8 0.00116208
24373.0 0.000878137
24477.3 0.000690214
24685.9 0.000465118
24894.4 0.000341141
25103.0 0.000266317
25311.5 0.000218391
25728.6 0.000165178
26145.7 0.000142218
26562.8 0.000137241
26771.4 0.000140467
26875.6 0.000143578
26927.8 0.000145550
26953.8 0.000146694
26966.9 0.000147498
26973.4 0.000148714
26976.6 0.000152427
26979.9 0.00239176
26980.0 0.00463556
26980.1 0.00239178
26982.6 0.000156165
26985.0 0.000150169
26989.9 0.000148789
26999.7 0.000148839
27019.3 0.000149695
27058.4 0.000151723
27136.7 0.000156384
27293.3 0.000168223
27606.5 0.000205184
27919.7 0.000271005
28232.9 0.000395495
28389.5 0.000501612
28546.1 0.000664057
28702.7 0.000929777
28859.3 0.00140729
28937.6 0.00180289
29015.9 0.00239641
29094.2 0.00334489
29172.5 0.00499795
29250.8 0.00826767
29290.0 0.0112528
29329.1 0.0161830
29368.3 0.0251590
29387.8 0.0326686
29407.4 0.0439795
29427.0 0.0620263
29446.6 0.0928483
29466.1 0.149738
29485.7 0.260000
29502.9 0.416768
29520.0 0.521070
29537.2 0.415869
29554.3 0.259402
29568.4 0.173226
29582.5 0.119885
29596.6 0.0864965
29610.8 0.0648025
29639.0 0.0398018
29667.2 0.0267333
29695.4 0.0191284
29723.7 0.0143429
29780.1 0.00890452
29836.6 0.00605818
29893.0 0.00438760
29949.5 0.00332511
30005.9 0.00260803
30118.8 0.00173045
30231.7 0.00123429
30344.6 0.000926664
30457.5 0.000722815
30683.3 0.000477793
30909.1 0.000341577
31134.9 0.000257988
31360.7 0.000202946
31812.3 0.000137069
32263.9 0.000100486
33167.1 6.30806E-05
34070.3 4.51174E-05
34973.5 3.50890E-05
35876.7 2.91850E-05
36328.3 2.80295E-05
36554.1 3.10727E-05
36667.0 4.63315E-05
36723.4 0.000108579
36751.6 0.000356703
36765.7 0.00133737
36772.8 0.00517131
36776.3 0.0198105
36778.1 0.0727759
36779.0 0.246817
36779.4 0.723948
36779.6 1.69475
36779.7 3.02644
36779.9 6.50341
36780.0 12.9616
36780.1 6.45825
36780.3 2.69627
36780.4 1.35494
36780.7 0.522768
36781.3 0.165994
36782.4 0.0469757
36784.6 0.0125727
36789.1 0.00326196
36798.0 0.000847145
36815.9 0.000232308
36851.6 7.69610E-05
36923.1 3.77694E-05
37066.1 2.76563E-05
37352.1 2.47577E-05
37924.1 2.48751E-05
38496.1 3.61139E-05
38782.0 8.58198E-05
38925.0 0.000283563
38960.8 0.000485527
38996.5 0.00105053
39014.4 0.00182046
39023.3 0.00257604
39032.3 0.00392667
39041.2 0.00671816
39045.7 0.00938999
39050.1 0.0140262
39054.6 0.0231935
39056.9 0.0315710
39059.1 0.0453200
39061.3 0.0704065
39062.4 0.0913615
39063.6 0.122549
39064.7 0.172516
39065.8 0.256571
39066.9 0.411725
39068.0 0.705909
39069.0 1.13282
39070.0 1.41404
39071.0 1.12816
39072.0 0.705839
39073.1 0.421253
39074.1 0.268906
39075.2 0.182581
39076.2 0.131314
39077.3 0.0982868
39078.3 0.0763034
39080.4 0.0496249
39082.5 0.0347007
39084.6 0.0256266
39088.8 0.0155731
39093.1 0.0104485
39097.3 0.00749167
39105.7 0.00439064
39114.1 0.00288371
39122.5 0.00203997
39139.4 0.00117833
39173.1 0.000544176
39206.7 0.000317088
39274.1 0.000152375
39341.5 9.40324E-05
39476.2 5.20714E-05
39610.9 3.75180E-05
39880.4 3.02319E-05
40015.1 4.26590E-05
40082.5 0.000101124
40116.2 0.000336912
40133.0 0.00127113
40141.4 0.00492674
40145.6 0.0189135
40147.7 0.0704029
40148.8 0.242563
40149.3 0.740588
40149.6 1.78995
40149.7 3.29818
40149.8 7.12291
40150.0 14.2013
40150.2 7.07840
40150.4 2.33027
40150.6 1.10169
40150.9 0.397456
40151.7 0.122510
40153.3 0.0341442
40156.3 0.00900411
40162.5 0.00232949
40174.9 0.000606120
40199.5 0.000167995
40248.9 5.72551E-05
40347.7 2.88345E-05
40545.1 2.08019E-05
40940.1 1.76708E-05
41730.1 1.57456E-05
43310.0 1.43517E-05
44889.9 1.42177E-05
45679.9 1.50223E-05
46074.9 1.72075E-05
46272.4 2.46344E-05
46371.1 5.33030E-05
46420.5 0.000166935
46445.2 0.000617789
46457.5 0.00239212
46463.7 0.00926445
46466.8 0.0351434
46468.3 0.126020
46469.1 0.407893
46469.5 1.12383
46469.6 2.35238
46469.8 6.51334
46470.0 13.0267
46470.2 6.51334
46470.4 2.46295
46470.5 1.20228
46470.9 0.453376
46471.6 0.141987
46473.1 0.0398891
46475.9 0.0105522
46481.7 0.00272389
46493.3 0.000702173
46516.4 0.000188503
46562.6 5.91258E-05
46655.1 2.68698E-05
46840.1 1.93699E-05
47210.0 1.96166E-05
47395.0 2.16562E-05
47579.9 2.61850E-05
47672.4 3.11483E-05
47764.9 4.28875E-05
47857.4 9.72892E-05
47903.6 0.000303549
47926.7 0.00111458
47938.3 0.00429947
47944.1 0.0166053
47946.9 0.0625367
47948.4 0.221133
47949.1 0.697806
47949.5 1.81703
47949.6 3.64311
47949.8 9.28031
47950.0 18.5868
47950.2 9.28032
47950.3 4.17988
47950.5 2.24148
47950.8 0.917619
47951.4 0.303368
47952.6 0.0878417
47955.0 0.0235891
47959.8 0.00614732
47969.4 0.00159210
47988.7 0.000429256
48027.2 0.000138133
48104.1 7.30410E-05
48181.1 7.39283E-05
48258.1 9.57921E-05
48296.6 0.000116999
48335.1 0.000150493
48373.6 0.000206346
48412.0 0.000308457
48431.3 0.000394377
48450.5 0.000525067
48469.8 0.000738141
48489.0 0.00112002
48498.6 0.00143655
48508.3 0.00191110
48517.9 0.00266998
48527.5 0.00399465
48537.1 0.00662278
48541.9 0.00903086
48546.7 0.0130245
48551.6 0.0203428
48556.4 0.0358578
48558.8 0.0509573
48560.0 0.0620884
48561.2 0.0770143
48562.4 0.0976655
48563.6 0.126345
48564.2 0.144893
48564.8 0.167007
48565.4 0.193304
48566.0 0.224319
48567.0 0.287500
48568.0 0.358989
48570.0 0.448790
48571.0 0.422109
48572.0 0.358950
48574.0 0.224282
48575.4 0.159171
48576.8 0.115895
48578.2 0.0867298
48579.6 0.0669086
48582.4 0.0427180
48585.2 0.0294327
48588.0 0.0214046
48590.7 0.0162483
48596.3 0.0102426
48601.9 0.00703205
48607.5 0.00512211
48613.0 0.00389610
48618.6 0.00306316
48629.7 0.00203713
48640.9 0.00145353
48652.0 0.00109039
48663.2 0.000849231
48685.4 0.000558992
48707.7 0.000397669
48730.0 0.000298861
48752.3 0.000233996
48796.8 0.000156826
48841.4 0.000114447
48886.0 8.87070E-05
48930.5 7.19203E-05
49019.7 5.21073E-05
49108.8 4.13434E-05
49287.0 3.07469E-05
49643.5 2.36683E-05
50000.0 2.19002E-05
50947.2 2.38768E-05
51894.4 3.23613E-05
52368.0 4.12527E-05
52841.6 5.79663E-05
53078.4 7.29623E-05
53315.2 9.92748E-05
53552.0 0.000170537
53670.4 0.000353697
53700.0 0.000524314
53729.6 0.000991838
53744.4 0.00162690
53759.2 0.00337888
53766.6 0.00573232
53774.0 0.0120492
53777.7 0.0202138
53781.4 0.0408436
53783.3 0.0655268
53785.1 0.121244
53786.1 0.179789
53787.0 0.289003
53787.4 0.384649
53787.9 0.526984
53788.4 0.749669
53788.8 1.10500
53789.4 1.76494
53790.0 2.20991
53790.6 1.76487
53791.2 1.10495
53791.6 0.780615
53792.0 0.562924
53792.4 0.418882
53792.9 0.321175
53793.7 0.203588
53794.5 0.139460
53796.2 0.0765464
53797.9 0.0481181
53801.3 0.0240225
53804.6 0.0143996
53811.3 0.00688005
53818.0 0.00406382
53844.9 0.00120817
53898.6 0.000478341
54006.0 0.000351794
54113.3 0.000424051
54220.7 0.000606161
54274.4 0.000765212
54328.1 0.00100902
54381.8 0.00140762
54435.5 0.00212421
54462.3 0.00271919
54489.2 0.00361459
54516.0 0.00505277
54542.9 0.00757884
54556.3 0.00963035
54569.7 0.0126471
54583.2 0.0173452
54596.6 0.0252390
54610.0 0.0400114
54616.7 0.0527092
54623.4 0.0723967
54630.1 0.105073
54636.8 0.164281
54640.2 0.212983
54643.6 0.283770
54646.9 0.389625
54650.3 0.546813
54655.1 0.875337
54660.0 1.09439
54664.9 0.875054
54669.7 0.546623
54674.5 0.341141
54679.2 0.224087
54683.9 0.155700
54688.6 0.113566
54693.3 0.0860548
54698.0 0.0673172
54707.5 0.0442392
54716.9 0.0312066
54726.3 0.0231674
54745.2 0.0142075
54764.1 0.00960334
54782.9 0.00693389
54801.8 0.00525139
54820.6 0.00412412
54858.4 0.00275676
54896.1 0.00199302
54933.8 0.00152600
54971.5 0.00122199
55047.0 0.000870572
55122.4 0.000694270
55273.3 0.000581296
55424.2 0.000672343
55499.6 0.000813004
55575.0 0.00106944
55650.5 0.00155234
55688.2 0.00195683
55725.9 0.00256069
55763.6 0.00350628
55801.4 0.00507499
55839.1 0.00784320
55876.8 0.0128906
55913.4 0.0206171
55950.0 0.0257568
55986.6 0.0205607
56023.2 0.0128430
56053.4 0.00858606
56083.6 0.00595287
56113.8 0.00430647
56144.0 0.00323763
56204.5 0.00200577
56264.9 0.00136106
56325.3 0.000985246
56385.7 0.000748140
56506.5 0.000477746
56627.3 0.000335973
56748.2 0.000255001
56869.0 0.000221505
56929.4 0.000285337
56959.6 0.000610824
56974.7 0.00192552
56982.3 0.00705423
56986.1 0.0265313
56987.9 0.0966425
56988.9 0.321300
56989.4 0.912479
56989.6 2.08758
56989.8 7.00900
56990.0 14.0179
56990.2 7.00901
56990.4 2.08758
56990.6 0.939294
56991.1 0.326982
56992.0 0.0985321
56993.9 0.0272101
56997.6 0.00723290
57005.1 0.00196281
57020.0 0.000606809
57049.8 0.000257079
57109.5 0.000158583
57228.8 0.000117334
57467.4 8.51984E-05
57944.6 5.55290E-05
58421.8 4.27009E-05
58660.4 4.50250E-05
58720.0 5.12622E-05
58749.9 5.80338E-05
58779.7 7.08497E-05
58809.5 9.88933E-05
58824.4 0.000127098
58839.3 0.000178745
58854.2 0.000289102
58861.7 0.000398538
58869.2 0.000596305
58876.6 0.00101239
58880.3 0.00141836
58884.1 0.00213772
58887.8 0.00361005
58891.5 0.00739406
58893.4 0.0120365
58895.3 0.0227764
58897.1 0.0571366
58898.0 0.109747
58898.5 0.164081
58899.0 0.254736
58899.2 0.326155
58899.5 0.408739
58900.0 0.509580
58900.3 0.478869
58900.5 0.408729
58901.0 0.254727
58901.4 0.173349
58901.8 0.122019
58902.2 0.0891487
58902.6 0.0674144
58903.4 0.0417075
58904.2 0.0282532
58905.1 0.0202565
58905.9 0.0152571
58907.5 0.00952832
58909.1 0.00649198
58910.7 0.00471467
58913.9 0.00280828
58917.1 0.00186391
58920.3 0.00133158
58926.7 0.000782668
58933.2 0.000519713
58939.6 0.000374155
58952.4 0.000226605
58965.3 0.000157112
58978.1 0.000118911
59003.8 8.04353E-05
59029.5 6.23215E-05
59055.2 5.22993E-05
59106.6 4.20091E-05
59209.4 3.39484E-05
59312.2 3.05012E-05
59723.4 2.48860E-05
60545.7 2.01522E-05
62190.4 1.61198E-05
63835.1 1.46261E-05
64657.5 1.44849E-05
65068.7 1.52037E-05
65274.3 1.84543E-05
65377.1 3.15696E-05
65428.5 8.39175E-05
65454.2 0.000291931
65467.0 0.00111277
65473.4 0.00430118
65476.6 0.0163341
65478.2 0.0595296
65479.0 0.196639
65479.4 0.551854
65479.6 1.21745
65479.8 4.04588
65480.0 8.09177
65480.2 4.04588
65480.4 0.972124
65480.7 0.405037
65481.2 0.133451
65482.2 0.0389066
65484.2 0.0105292
65488.3 0.00274198
65496.4 0.000708805
65512.5 0.000189472
65544.9 5.81212E-05
65609.7 2.50841E-05
65739.2 1.67905E-05
65998.3 1.47060E-05
66516.4 1.42025E-05
67552.6 1.42306E-05
69625.0 1.49545E-05
71697.4 1.62750E-05
72733.7 1.71798E-05
73251.8 1.77047E-05
73510.8 1.79895E-05
73640.3 1.81462E-05
73705.1 1.82613E-05
73737.5 1.84601E-05
73753.7 1.91170E-05
73761.8 2.16312E-05
73765.8 3.12843E-05
73767.8 6.68388E-05
73768.9 0.000187796
73769.9 0.00582112
73770.0 0.0116221
73770.1 0.00582113
73771.0 0.000245860
73771.8 8.58256E-05
73773.5 3.66202E-05
73776.9 2.30680E-05
73783.7 1.95184E-05
73797.2 1.86233E-05
73824.2 1.84246E-05
73878.3 1.84311E-05
73986.4 1.85477E-05
74202.6 1.88153E-05
74635.0 1.93952E-05
75067.5 2.00395E-05
75283.7 2.04040E-05
75391.8 2.06488E-05
75445.9 2.09870E-05
75472.9 2.20054E-05
75486.4 2.58772E-05
75493.2 4.10459E-05
75496.5 9.98190E-05
75498.2 0.000320668
75499.1 0.00108911
75499.5 0.00344120
75499.7 0.00916126
75499.8 0.0198160
75499.9 0.0311269
75499.9 0.0586658
75500.0 0.117246
75500.1 0.0586006
75500.2 0.0235282
75500.3 0.0126013
75500.4 0.00495628
75500.8 0.00160586
75501.5 0.000472141
75502.8 0.000141295
75505.5 5.20276E-05
75511.0 2.87243E-05
75521.8 2.28017E-05
75543.5 2.13417E-05
75587.0 2.10455E-05
75673.8 2.11181E-05
75847.5 2.14557E-05
76195.0 2.23920E-05
76542.4 2.48226E-05
76716.1 3.22617E-05
76803.0 6.07584E-05
76846.4 0.000173654
76868.1 0.000620810
76879.0 0.00237904
76884.4 0.00917293
76887.1 0.0344068
76888.5 0.122369
76889.2 0.389743
76889.5 1.02676
76889.8 4.98056
76890.0 9.96111
76890.2 4.98056
76890.5 0.956746
76890.9 0.364298
76891.6 0.113358
76893.0 0.0319324
76895.8 0.00849420
76901.5 0.00220193
76912.8 0.000576188
76935.3 0.000162502
76980.5 5.83049E-05
77070.9 3.23074E-05
77251.6 2.61457E-05
77612.9 2.53535E-05
78335.7 2.68600E-05
79781.3 3.17181E-05
81226.8 3.89532E-05
82672.3 5.03143E-05
84117.9 7.01404E-05
84840.7 8.65775E-05
85563.4 0.000112021
86286.2 0.000156465
86647.6 0.000193983
87009.0 0.000253819
87370.4 0.000363503
87551.0 0.000460075
87731.7 0.000618392
87912.4 0.000911910
88002.8 0.00116648
88093.1 0.00156856
88183.5 0.00225924
88273.8 0.00358775
88319.0 0.00475238
88364.2 0.00656480
88409.3 0.00950579
88454.5 0.0143426
88507.3 0.0228392
88560.0 0.0284931
88612.8 0.0228089
88665.5 0.0143459
88699.8 0.0104881
88734.2 0.00784320
88802.9 0.00477826
88871.5 0.00322560
88940.2 0.00236155
89008.9 0.00184273
89077.5 0.00151343
89214.9 0.00114971
89352.2 0.000983997
89489.6 0.000918713
89764.3 0.000959137
90038.9 0.00117966
90176.3 0.00137068
90313.6 0.00163752
90382.3 0.00180812
90416.7 0.00190475
90451.0 0.00200987
90485.3 0.00212434
90519.7 0.00224900
90554.0 0.00238487
90588.3 0.00253296
90657.0 0.00287055
90725.7 0.00327166
90794.3 0.00374647
90863.0 0.00430366
90982.3 0.00547136
91101.5 0.00680439
91340.0 0.00845075
91459.3 0.00794366
91578.5 0.00675583
91817.0 0.00425279
91974.9 0.00309755
92132.7 0.00231206
92448.4 0.00141447
92764.1 0.000975600
92922.0 0.000851298
93000.9 0.000832889
93040.4 0.000942775
93060.1 0.00145728
93070.0 0.00351140
93074.9 0.0113992
93077.4 0.0405274
93078.6 0.138698
93079.2 0.426137
93079.5 1.06797
93079.8 4.56166
93080.0 9.11997
93080.2 4.55905
93080.4 1.24319
93080.7 0.521619
93081.2 0.178330
93082.3 0.0530841
93084.4 0.0149106
93088.7 0.00443497
93097.2 0.00167835
93114.2 0.000965934
93148.2 0.000772260
93216.3 0.000700145
93352.4 0.000647122
93624.6 0.000606496
93896.8 0.000630360
94169.0 0.000741727
94441.3 0.00102514
94577.4 0.00130458
94713.5 0.00178097
94849.6 0.00266943
94917.6 0.00342445
94985.7 0.00457637
95053.8 0.00644206
95121.8 0.00969621
95189.9 0.0158835
95223.9 0.0210450
95257.9 0.0283690
95314.0 0.0453596
95370.0 0.0566559
95426.1 0.0452575
95482.1 0.0282905
95517.4 0.0207586
95552.7 0.0155231
95623.3 0.00934588
95693.9 0.00614722
95764.5 0.00432994
95835.1 0.00321261
95905.7 0.00248133
96046.8 0.00161767
96188.0 0.00114786
96329.2 0.000864493
96611.6 0.000553757
96894.0 0.000395307
97176.3 0.000303149
97741.1 0.000204877
98305.8 0.000156066
98870.5 0.000128642
100000 0.000103028
100975 9.81149E-05
101462 0.000101133
101706 0.000106519
101828 0.000119463
101889 0.000165207
101919 0.000344250
101935 0.00104701
101942 0.00377241
101946 0.0140281
101948 0.0503767
101949 0.180204
101949 0.573664
101950 3.84958
101950 7.67651
101950 3.82707
101951 0.573666
101951 0.216958
101952 0.0683694
101954 0.0182804
101957 0.00492971
101963 0.00134938
101977 0.000422386
102003 0.000186940
102056 0.000128477
102162 0.000115848
102373 0.000117749
102796 0.000133421
103218 0.000161321
103641 0.000211920
104064 0.000315312
104275 0.000412456
104487 0.000577809
104698 0.000893700
104804 0.00117168
104909 0.00161279
105015 0.00237181
105121 0.00382397
105174 0.00508644
105200 0.00594763
105226 0.00702629
105253 0.00838962
105266 0.00920424
105279 0.0101238
105292 0.0111618
105306 0.0123318
105319 0.0136464
105332 0.0151153
105348 0.0171071
105364 0.0193150
105396 0.0241060
105460 0.0300687
105492 0.0282983
105524 0.0240689
105588 0.0150804
105646 0.00970848
105704 0.00653647
105763 0.00462993
105821 0.00342889
105937 0.00208723
106054 0.00140681
106170 0.00101851
106286 0.000777967
106519 0.000509418
106752 0.000372607
106984 0.000295627
107217 0.000252391
107334 0.000250055
107392 0.000298137
107421 0.000513150
107435 0.00136896
107443 0.00474942
107446 0.0173696
107448 0.0617881
107449 0.200219
107449 0.635126
107450 4.01189
107450 8.03498
107450 4.01189
107451 0.883767
107451 0.370144
107451 0.124877
107453 0.0367650
107455 0.00974927
107460 0.00265056
107470 0.000831716
107490 0.000370041
107530 0.000251116
107610 0.000216514
107770 0.000201270
108089 0.000194877
108409 0.000205264
108729 0.000237352
109048 0.000311872
109208 0.000382855
109368 0.000501531
109528 0.000718499
109608 0.000899865
109687 0.00117257
109767 0.00160576
109847 0.00234156
109927 0.00368778
110007 0.00626686
110079 0.00999749
110150 0.0124850
110222 0.00997463
110293 0.00625128
110337 0.00463482
110381 0.00350325
110469 0.00215693
110557 0.00145288
110645 0.00105049
110733 0.000802101
110821 0.000639549
110996 0.000447892
111172 0.000344419
111348 0.000283001
111700 0.000218237
112403 0.000174346
113106 0.000168078
114513 0.000196962
115217 0.000227650
115568 0.000249013
115744 0.000266214
115832 0.000295583
115876 0.000391704
115898 0.000763244
115909 0.00222797
115914 0.00795729
115917 0.0288560
115919 0.106036
115919 0.359619
115920 0.857462
115920 3.84055
115920 7.65924
115920 3.81898
115921 0.857464
115921 0.359621
115921 0.121439
115923 0.0358017
115925 0.00991142
115930 0.00278339
115939 0.000913445
115959 0.000435717
115997 0.000317381
116074 0.000292898
116228 0.000298064
116535 0.000325156
116842 0.000359721
116996 0.000382557
117073 0.000407232
117111 0.000469729
117131 0.000698425
117140 0.00158216
117145 0.00494621
117147 0.0171748
117149 0.0577593
117149 0.171759
117150 2.36144
117150 4.70732
117150 2.34630
117151 0.415507
117151 0.136838
117152 0.0444420
117153 0.0130115
117156 0.00366703
117162 0.00123180
117173 0.000613615
117196 0.000458843
117242 0.000425749
117335 0.000430057
117519 0.000458722
117888 0.000532395
118625 0.000751085
119362 0.00114284
119731 0.00146421
119916 0.00167833
120008 0.00180811
120054 0.00189975
120077 0.00203273
120088 0.00243579
120094 0.00395955
120097 0.00977775
120098 0.0293679
120099 0.0872575
120100 1.83309
120100 3.66424
120100 1.83309
120101 0.109260
120102 0.0331205
120103 0.0103363
120106 0.00412281
120111 0.00251893
120122 0.00211611
120144 0.00204467
120188 0.00209244
120276 0.00224784
120453 0.00262958
120805 0.00372994
121158 0.00556826
121510 0.00869808
121900 0.0140119
122290 0.0175062
122680 0.0138540
123070 0.00858975
123430 0.00546506
123790 0.00364923
124150 0.00256867
124510 0.00189234
125230 0.00114057
125590 0.000922881
125770 0.000841012
125860 0.000820149
125905 0.000872334
125927 0.00114352
125939 0.00223456
125944 0.00643570
125947 0.0219140
125948 0.0745144
125949 0.228227
125950 0.683695
125950 3.22411
125950 6.43811
125950 3.22411
125951 0.490910
125951 0.186254
125952 0.0532367
125954 0.0146810
125957 0.00444048
125964 0.00170265
125978 0.000988756
126006 0.000800020
126063 0.000735288
126175 0.000688744
126287 0.000667852
126344 0.000716466
126372 0.000968726
126386 0.00199911
126393 0.00598960
126396 0.0209292
126398 0.0771095
126399 0.270002
126399 0.706413
126400 3.98218
126400 7.95314
126400 3.98218
126401 0.978769
126401 0.330571
126402 0.108061
126403 0.0295215
126406 0.00834884
126412 0.00257779
126424 0.00110656
126447 0.000725727
126494 0.000618562
126588 0.000571011
126775 0.000521748
127150 0.000448141
127525 0.000392297
127712 0.000376920
127806 0.000402688
127853 0.000545321
127876 0.00112604
127888 0.00339007
127894 0.0121222
