Sn-114(n,g) ENDF/B-VII.1
158.549 9.11377
158.631 6.92113
158.712 5.43370
158.876 3.60331
159.040 2.56441
159.204 1.91816
159.368 1.48953
159.696 0.973732
160.023 0.687149
160.351 0.511640
160.679 0.396450
161.334 0.259355
161.989 0.184022
162.645 0.138229
163.300 0.108345
164.611 0.0730134
165.921 0.0537515
168.543 0.0346265
171.164 0.0259016
173.786 0.0213204
179.029 0.0172093
189.514 0.0158257
200.000 0.0177096
209.659 0.0214265
219.318 0.0276498
228.976 0.0382054
238.635 0.0576621
243.464 0.0741257
248.294 0.0993467
253.123 0.140863
257.953 0.216542
260.367 0.280326
262.782 0.377811
265.197 0.537822
267.611 0.828230
268.215 0.938211
268.517 1.00168
268.819 1.07183
269.121 1.14970
269.422 1.23640
269.724 1.33335
270.026 1.44224
270.328 1.56515
270.630 1.70451
270.932 1.86350
271.233 2.04586
271.535 2.25656
271.837 2.50162
272.441 3.12920
273.044 4.02756
273.648 5.37797
274.252 7.54336
274.554 9.15285
274.855 11.3382
275.157 14.4111
275.459 18.9205
275.761 25.9203
276.063 37.6279
276.365 59.3736
276.516 77.9353
276.666 106.502
276.817 153.419
276.968 237.117
277.044 304.830
277.119 401.976
277.195 544.413
277.270 752.047
277.385 1202.95
277.500 1502.97
277.615 1201.81
277.730 750.923
277.800 557.072
277.869 420.296
278.008 255.549
278.147 168.530
278.286 118.467
278.425 87.4428
278.563 67.0302
278.841 42.8356
279.119 29.6478
279.397 21.7077
279.952 13.0500
280.508 8.69110
281.063 6.19694
281.619 4.63853
282.174 3.60064
283.285 2.34801
284.396 1.65016
285.507 1.22213
286.618 0.940961
288.841 0.606366
291.063 0.422579
293.285 0.310989
295.507 0.238239
299.951 0.152361
304.395 0.105596
308.839 0.0773895
313.283 0.0590996
322.172 0.0376514
331.060 0.0260715
339.949 0.0191488
348.837 0.0147102
366.614 0.00965792
384.390 0.00733186
393.279 0.00704479
402.167 0.00812476
406.611 0.0103374
408.833 0.0127232
411.055 0.0172288
412.166 0.0210992
413.277 0.0270818
414.388 0.0370088
415.499 0.0552269
416.055 0.0706491
416.611 0.0942783
417.166 0.133153
417.722 0.203847
417.999 0.263220
418.277 0.353518
418.555 0.500736
418.833 0.764782
418.971 0.983631
419.110 1.31229
419.249 1.83848
419.388 2.75761
419.527 4.58659
419.596 6.26832
419.666 9.06115
419.735 14.2085
419.770 18.5564
419.805 25.1815
419.839 35.9109
419.874 54.6593
419.909 90.4388
419.926 120.499
419.944 163.051
419.972 261.091
420.000 326.157
420.028 260.737
420.057 163.071
420.076 115.894
420.096 84.4287
420.115 63.3303
420.135 48.8610
420.174 31.2098
420.213 21.5013
420.252 15.6392
420.291 11.8694
420.369 7.48474
420.447 5.13652
420.525 3.73955
420.603 2.84280
420.681 2.23420
420.837 1.48336
420.993 1.05650
421.150 0.790660
421.306 0.614212
421.618 0.401724
421.930 0.283582
422.243 0.211199
422.555 0.163677
423.179 0.107097
423.804 0.0759878
424.429 0.0570623
425.053 0.0446975
426.302 0.0300428
427.551 0.0220104
430.050 0.0139314
432.548 0.0101255
435.046 0.00801520
440.042 0.00584022
450.035 0.00413605
460.028 0.00343126
480.014 0.00281529
500.000 0.00259146
541.458 0.00280978
562.186 0.00334596
582.915 0.00447036
593.279 0.00546338
603.644 0.00701060
614.008 0.00958625
624.373 0.0143202
629.555 0.0183313
634.737 0.0244875
639.919 0.0346456
645.101 0.0532203
647.692 0.0689181
650.284 0.0929691
652.875 0.132570
655.466 0.204757
656.761 0.265565
658.057 0.358403
659.352 0.510526
660.648 0.785718
661.296 1.01573
661.620 1.17072
661.944 1.36417
662.267 1.60996
662.429 1.75864
662.591 1.92883
662.753 2.12512
662.915 2.35285
663.077 2.61927
663.239 2.93366
663.401 3.30850
663.563 3.75973
663.725 4.31031
663.887 4.99070
664.049 5.84622
664.211 6.94088
664.373 8.37345
664.535 10.2980
664.697 12.9691
664.858 16.8203
665.020 22.6639
665.182 32.1136
665.344 48.8121
665.425 62.3519
665.506 82.1084
665.587 112.355
665.668 161.023
665.749 243.767
665.830 387.350
665.915 619.708
666.000 774.526
666.085 619.536
666.170 387.179
666.262 229.412
666.354 145.099
666.446 98.2178
666.538 70.2841
666.630 52.5447
666.722 40.6637
666.906 26.3323
667.090 18.3838
667.274 13.5442
667.642 8.21058
668.010 5.49838
668.378 3.93676
668.746 2.95671
669.113 2.30189
669.849 1.50908
670.585 1.06633
671.321 0.794712
672.057 0.616903
673.529 0.409474
675.000 0.311019
675.736 0.298024
676.472 0.341122
676.840 0.428598
677.024 0.520534
677.208 0.688345
677.392 1.03547
677.484 1.36402
677.576 1.92499
677.668 2.99959
677.714 3.94564
677.760 5.44779
677.806 8.02673
677.852 12.9457
677.875 17.2020
677.898 23.7306
677.921 34.1103
677.944 50.6620
677.972 81.0263
678.000 101.176
678.028 80.9133
678.057 50.6630
678.075 36.5404
678.094 26.9207
678.132 15.8742
678.169 10.2852
678.207 7.17322
678.244 5.27817
678.282 4.05229
678.357 2.61632
678.432 1.84365
678.507 1.38166
678.657 0.880730
678.807 0.628564
678.958 0.483583
679.258 0.330544
679.558 0.254200
679.859 0.209630
680.459 0.160199
681.661 0.115239
682.862 0.0923485
685.265 0.0665279
687.667 0.0513355
692.473 0.0338465
697.278 0.0242412
702.084 0.0183517
706.889 0.0144850
716.500 0.00994545
726.111 0.00767035
735.722 0.00697722
740.527 0.00763068
745.333 0.0106095
747.735 0.0151860
748.937 0.0198683
750.138 0.0285157
751.340 0.0471268
751.940 0.0656947
752.541 0.0995026
752.841 0.127934
753.142 0.171221
753.442 0.241891
753.742 0.368900
753.892 0.474377
754.043 0.633088
754.193 0.887874
754.343 1.33469
754.418 1.69698
754.493 2.22933
754.568 3.05677
754.643 4.44065
754.718 7.01834
754.756 9.22763
754.793 12.6261
754.831 18.2405
754.869 28.2736
754.906 48.1500
754.925 65.4619
754.944 90.7144
754.972 145.250
755.000 181.440
755.028 145.050
755.057 90.7206
755.084 56.7046
755.111 37.2853
755.138 25.9222
755.166 18.9019
755.193 14.3261
755.220 11.2020
755.275 7.35808
755.330 5.18675
755.384 3.84708
755.493 2.35456
755.602 1.58640
755.712 1.14114
755.821 0.859999
755.930 0.671590
756.148 0.442380
756.366 0.313676
756.585 0.234290
756.803 0.181906
757.240 0.119246
757.676 0.0846393
758.550 0.0497005
759.423 0.0332880
760.296 0.0242823
762.042 0.0152283
765.535 0.00863848
769.028 0.00626882
776.014 0.00454546
783.000 0.00404714
789.986 0.00418299
796.972 0.00545668
800.465 0.00748323
803.958 0.0134144
805.704 0.0217225
806.577 0.0300358
807.451 0.0452301
808.324 0.0776546
808.761 0.109806
809.197 0.168040
809.415 0.216752
809.634 0.290590
809.852 0.410330
810.070 0.623626
810.180 0.799177
810.289 1.06069
810.398 1.47570
810.507 2.19048
810.616 3.58235
810.671 4.83130
810.725 6.85143
810.780 10.4336
810.807 13.3454
810.834 17.6112
810.862 24.1572
810.889 34.7549
810.916 52.8698
810.944 84.4501
810.972 135.220
811.000 168.911
811.028 135.033
811.057 84.4555
811.089 48.3652
811.122 29.8718
811.155 19.9042
811.187 14.0909
811.220 10.4541
811.253 8.04482
811.318 5.17192
811.383 3.59318
811.449 2.63818
811.580 1.59341
811.710 1.06486
811.841 0.761741
811.972 0.571799
812.103 0.445185
812.364 0.292019
812.626 0.206490
812.887 0.153934
813.149 0.119351
813.672 0.0781085
814.195 0.0553906
815.241 0.0325194
816.287 0.0218095
817.333 0.0159480
819.425 0.0100788
823.609 0.00585250
827.792 0.00436969
836.160 0.00334185
844.528 0.00304922
861.264 0.00309266
878.000 0.00357640
894.736 0.00455927
911.472 0.00646682
919.840 0.00812449
928.208 0.0108167
932.392 0.0130036
936.576 0.0167894
938.668 0.0205003
940.760 0.0289719
941.806 0.0395352
942.852 0.0677719
943.375 0.105569
943.636 0.142472
943.898 0.208397
944.159 0.344438
944.290 0.474749
944.421 0.701571
944.551 1.15064
944.617 1.56099
944.682 2.23815
944.748 3.47467
944.780 4.51088
944.813 6.06958
944.846 8.56775
944.878 12.8523
944.911 20.8035
944.944 36.2566
944.972 58.0419
945.000 72.4982
945.028 57.9614
945.057 36.2587
945.075 26.0823
945.094 19.1653
945.132 11.2282
945.170 7.23717
945.208 5.01834
945.245 3.66872
945.283 2.79645
945.359 1.77587
945.434 1.22708
945.510 0.900118
945.661 0.546643
945.812 0.369987
945.963 0.269476
946.265 0.165379
946.567 0.115463
946.869 0.0878536
947.473 0.0601656
948.681 0.0409074
949.889 0.0351680
952.306 0.0337271
954.722 0.0367515
959.555 0.0499441
964.388 0.0760345
966.805 0.0983162
969.221 0.132482
971.637 0.188630
974.054 0.290492
975.262 0.375827
976.470 0.505354
977.679 0.715824
977.981 0.789124
978.283 0.874275
978.585 0.974044
978.887 1.09189
979.189 1.23256
979.491 1.40223
979.793 1.60957
980.095 1.86643
980.397 2.19013
980.699 2.60567
981.001 3.15169
981.303 3.88835
981.605 4.91622
981.907 6.40947
982.209 8.69683
982.511 12.4479
982.662 15.2927
982.813 19.2118
982.964 24.8100
983.115 33.1606
983.267 46.3040
983.418 68.3130
983.569 107.796
983.720 181.431
983.860 290.303
984.000 362.767
984.140 290.124
984.281 181.336
984.403 118.195
984.526 80.2445
984.649 57.0754
984.772 42.3064
985.017 25.6124
985.263 17.0408
985.509 12.1115
985.754 9.03537
986.246 5.56774
986.737 3.76634
987.228 2.71474
987.719 2.04843
988.210 1.60007
989.193 1.05314
990.175 0.745110
991.158 0.554750
992.140 0.428985
994.105 0.278388
996.070 0.195127
998.035 0.144319
1000.00 0.111058
1002.87 0.0798997
1005.73 0.0602426
1011.46 0.0377773
1017.20 0.0259174
1022.93 0.0189054
1028.66 0.0144197
1034.39 0.0113787
1045.86 0.00763983
1057.32 0.00551782
1068.78 0.00420061
1091.71 0.00272417
1114.64 0.00196793
1137.57 0.00154169
1183.42 0.00115791
1229.28 0.00114623
1252.21 0.00130037
1275.13 0.00166471
1298.06 0.00252759
1309.53 0.00341746
1320.99 0.00506583
1326.72 0.00646855
1332.45 0.00862714
1338.19 0.0121980
1343.92 0.0187443
1346.78 0.0242876
1349.65 0.0327942
1352.52 0.0468272
1355.38 0.0724669
1356.81 0.0941094
1358.25 0.127217
1359.68 0.181594
1361.11 0.280301
1361.83 0.363134
1362.55 0.488826
1363.26 0.693663
1363.98 1.05993
1364.34 1.36373
1364.52 1.56647
1364.70 1.81797
1364.88 2.13521
1365.05 2.54320
1365.23 3.08007
1365.41 3.80621
1365.50 4.27205
1365.59 4.82182
1365.68 5.49266
1365.77 6.30297
1365.86 7.31813
1365.95 8.58182
1366.04 10.2209
1366.13 12.3452
1366.22 15.2347
1366.31 19.1976
1366.40 24.9686
1366.49 33.5703
1366.58 47.4532
1366.67 70.9242
1366.71 89.3184
1366.76 114.806
1366.80 150.538
1366.84 198.983
1366.92 318.360
1367.00 397.926
1367.08 318.322
1367.16 198.944
1367.21 138.911
1367.27 100.134
1367.33 74.5033
1367.38 57.1242
1367.49 36.0771
1367.61 24.7254
1367.72 17.8857
1367.83 13.5421
1368.06 8.49575
1368.28 5.81289
1368.51 4.22259
1368.73 3.20435
1368.96 2.51386
1369.41 1.66494
1369.86 1.18302
1370.31 0.883555
1370.76 0.685255
1371.66 0.446237
1372.55 0.313668
1373.45 0.232440
1374.35 0.179215
1376.15 0.115899
1377.95 0.0812058
1379.75 0.0601955
1381.55 0.0465709
1385.15 0.0308560
1388.75 0.0236084
1390.55 0.0228963
1392.35 0.0269708
1393.25 0.0348677
1394.15 0.0587778
1394.60 0.0920831
1395.05 0.183576
1395.27 0.304383
1395.38 0.420110
1395.50 0.618544
1395.61 1.01036
1395.66 1.36094
1395.72 1.93125
1395.78 2.94630
1395.80 3.77568
1395.83 4.99676
1395.86 6.88298
1395.89 9.96405
1395.92 15.2937
1395.94 24.7605
1395.97 39.4004
1396.00 49.0749
1396.03 38.8444
1396.06 24.3271
1396.09 14.1049
1396.12 8.79429
1396.15 5.89947
1396.19 4.19751
1396.22 3.12659
1396.25 2.41407
1396.31 1.55983
1396.38 1.08929
1396.44 0.803796
1396.57 0.490392
1396.70 0.331541
1396.83 0.240190
1397.08 0.144866
1397.59 0.0723061
1398.10 0.0456324
1399.13 0.0256347
1400.15 0.0181425
1402.19 0.0121316
1404.24 0.00952366
1408.33 0.00693889
1412.42 0.00552018
1420.60 0.00388453
1428.78 0.00294695
1445.14 0.00193337
1461.50 0.00143062
1477.86 0.00117529
1494.22 0.00112858
1502.40 0.00126366
1510.58 0.00179261
1518.76 0.00489718
1520.81 0.00813176
1522.85 0.0172995
1523.88 0.0299823
1524.90 0.0654374
1525.41 0.113866
1525.67 0.161452
1525.92 0.246310
1526.18 0.422354
1526.31 0.591161
1526.43 0.882463
1526.56 1.46211
1526.63 1.99155
1526.69 2.86646
1526.75 4.46067
1526.79 5.79502
1526.82 7.80696
1526.85 11.0169
1526.88 16.5020
1526.91 26.6106
1526.94 45.2519
1526.97 72.0199
1527.00 89.7088
1527.03 71.0032
1527.06 44.4595
1527.09 27.4908
1527.11 17.9424
1527.14 12.4122
1527.17 9.11623
1527.20 6.88341
1527.22 5.41213
1527.28 3.55930
1527.33 2.49648
1527.39 1.85419
1527.50 1.13631
1527.61 0.763830
1527.72 0.549785
1527.94 0.322975
1528.16 0.212302
1528.38 0.150174
1528.83 0.0865848
1529.71 0.0396723
1530.59 0.0228451
1532.36 0.0106067
1534.13 0.00626636
1541.20 0.00201751
1555.34 0.000908756
1569.48 0.000679148
1583.61 0.000587133
1611.89 0.000512711
1640.17 0.000492276
1696.73 0.000533222
1753.28 0.000688652
1781.56 0.000838354
1809.84 0.00107758
1838.12 0.00148157
1866.40 0.00223047
1880.54 0.00286767
1894.68 0.00384774
1908.82 0.00546790
1922.95 0.00843503
1930.02 0.0109452
1937.09 0.0147926
1944.16 0.0211315
1951.23 0.0326880
1954.77 0.0424240
1958.30 0.0572881
1961.84 0.0816355
1965.37 0.125641
1967.14 0.162411
1968.91 0.218037
1970.67 0.308128
1971.56 0.375710
1972.44 0.468104
1972.88 0.527702
1973.33 0.599439
1973.77 0.686842
1974.21 0.794818
1974.65 0.930347
1975.09 1.10364
1975.54 1.33006
1975.98 1.63288
1976.42 2.05262
1976.86 2.65616
1977.30 3.56726
1977.74 5.02805
1977.96 6.11551
1978.19 7.58774
1978.41 9.64286
1978.63 12.6174
1978.85 17.1092
1979.07 24.2238
1979.29 36.0268
1979.51 55.8306
1979.76 89.3214
1980.00 111.635
1980.25 89.2943
1980.49 55.8042
1980.64 41.0012
1980.80 30.7244
1981.10 18.4773
1981.41 12.1006
1981.71 8.46677
1982.02 6.22947
1982.32 4.76424
1982.93 3.03695
1983.54 2.09796
1984.15 1.53406
1985.37 0.921292
1986.59 0.613206
1987.81 0.437241
1989.03 0.327354
1990.25 0.254192
1992.68 0.165887
1995.12 0.116709
1997.56 0.0865284
2000.00 0.0667034
2000.00 0.651386
2500.00 0.582914
3000.00 0.532540
3500.00 0.495433
4000.00 0.464230
5000.00 0.419617
6000.00 0.385131
7000.00 0.357631
8000.00 0.334332
10000.0 0.297148
12500.0 0.262792
15000.0 0.235639
17000.0 0.218755
20000.0 0.197837
25000.0 0.171260
30000.0 0.152265
35000.0 0.137962
40000.0 0.126742
50000.0 0.110649
60000.0 0.0997898
70000.0 0.0928021
80000.0 0.0869337
99999.9 0.0795322
100000 0.0795479
150000 0.0714689
200000 0.0687386
250000 0.0681205
300000 0.0686088
500000 0.0757771
600000 0.0811782
700000 0.0860441
800000 0.0921034
900000 0.0988038
1.00000E+06 0.106152
1.10609E+06 0.115329
1.21218E+06 0.124351
1.25000E+06 0.127533
1.31141E+06 0.133336
1.31141E+06 0.133336
1.40571E+06 0.118928
1.50000E+06 0.106867
1.62500E+06 0.110535
1.75000E+06 0.114044
1.86025E+06 0.119852
1.97050E+06 0.125595
2.00000E+06 0.126517
2.08704E+06 0.131331
2.17408E+06 0.136121
2.17408E+06 0.136121
2.20687E+06 0.137695
2.20687E+06 0.137695
2.25903E+06 0.128910
2.29484E+06 0.123342
2.29484E+06 0.123341
2.44345E+06 0.104911
2.47603E+06 0.103524
2.47604E+06 0.103524
2.53697E+06 0.0997433
2.59881E+06 0.0961043
2.59881E+06 0.0961041
2.63745E+06 0.0937772
2.63745E+06 0.0937771
2.65622E+06 0.0927588
2.72316E+06 0.0892717
2.79009E+06 0.0859956
2.79009E+06 0.0859956
2.84003E+06 0.0846631
2.88523E+06 0.0827470
2.93083E+06 0.0796320
2.93980E+06 0.0790372
2.93981E+06 0.0790369
2.96957E+06 0.0773042
3.00000E+06 0.0756560
3.05381E+06 0.0738629
3.11474E+06 0.0725396
3.11474E+06 0.0725396
3.17588E+06 0.0718024
3.21220E+06 0.0714725
3.21663E+06 0.0713593
3.21664E+06 0.0713592
3.21855E+06 0.0713136
3.21855E+06 0.0713136
3.23237E+06 0.0711145
3.23237E+06 0.0711144
3.23621E+06 0.0710456
3.25447E+06 0.0706492
3.27293E+06 0.0702145
3.31837E+06 0.0686021
3.36381E+06 0.0670480
3.40926E+06 0.0655492
3.45470E+06 0.0641031
3.50014E+06 0.0627072
3.54558E+06 0.0613591
3.59102E+06 0.0600566
3.63647E+06 0.0587976
3.68191E+06 0.0575802
3.72735E+06 0.0564024
3.77279E+06 0.0552626
3.81823E+06 0.0541590
3.86368E+06 0.0530901
3.90912E+06 0.0520545
3.95456E+06 0.0510507
4.00000E+06 0.0500774
4.06250E+06 0.0479487
4.12500E+06 0.0459409
4.18750E+06 0.0440455
4.25000E+06 0.0422547
4.31250E+06 0.0405613
4.37500E+06 0.0389587
4.43750E+06 0.0374408
4.50000E+06 0.0360020
4.56250E+06 0.0346372
4.62500E+06 0.0333417
4.68750E+06 0.0321111
4.75000E+06 0.0309413
4.81250E+06 0.0298286
4.87500E+06 0.0287695
4.93750E+06 0.0277608
5.00000E+06 0.0267995
5.06250E+06 0.0254107
5.12500E+06 0.0241096
5.18750E+06 0.0228897
5.25000E+06 0.0217450
5.31250E+06 0.0206701
5.37500E+06 0.0196600
5.43750E+06 0.0187102
5.50000E+06 0.0178162
5.56250E+06 0.0169744
5.62500E+06 0.0161811
5.68750E+06 0.0154331
5.75000E+06 0.0147272
5.81250E+06 0.0140607
5.87500E+06 0.0134311
5.93750E+06 0.0128358
6.00000E+06 0.0122728
6.05654E+06 0.0116839
6.11309E+06 0.0111284
6.16963E+06 0.0106041
6.22617E+06 0.0101089
6.30806E+06 0.00943968
6.38994E+06 0.00882255
6.47183E+06 0.00825287
6.55371E+06 0.00772646
6.63880E+06 0.00722125
6.72389E+06 0.00675488
6.81119E+06 0.00631320
6.89849E+06 0.00590547
7.00000E+06 0.00547014
7.11881E+06 0.00500083
7.23762E+06 0.00457858
7.36047E+06 0.00418576
7.48331E+06 0.00383232
7.61033E+06 0.00353715
7.73734E+06 0.00326905
7.86867E+06 0.00301726
8.00000E+06 0.00278856
8.04596E+06 0.00273020
8.09191E+06 0.00267338
8.14108E+06 0.00261424
8.19025E+06 0.00255675
8.23942E+06 0.00250086
8.28860E+06 0.00244651
8.33777E+06 0.00239366
8.38694E+06 0.00234225
8.43611E+06 0.00229223
8.48528E+06 0.00224356
8.52102E+06 0.00221957
8.55675E+06 0.00219593
8.61216E+06 0.00215997
8.66756E+06 0.00212482
8.72297E+06 0.00209046
8.77838E+06 0.00205687
8.83378E+06 0.00202402
8.88919E+06 0.00199191
8.94459E+06 0.00196049
9.00000E+06 0.00192976
9.06085E+06 0.00190419
9.12171E+06 0.00187912
9.18256E+06 0.00185454
9.24342E+06 0.00183045
9.30427E+06 0.00180682
9.36512E+06 0.00178365
9.42598E+06 0.00176092
9.48683E+06 0.00173863
9.51801E+06 0.00173220
9.57826E+06 0.00171989
9.63851E+06 0.00170775
9.69876E+06 0.00169577
9.75901E+06 0.00168395
9.81925E+06 0.00167228
9.87950E+06 0.00166076
9.93975E+06 0.00164939
1.00000E+07 0.00163817
1.00494E+07 0.00161998
1.00989E+07 0.00160207
1.01483E+07 0.00158445
1.01977E+07 0.00156711
1.02471E+07 0.00155004
1.02966E+07 0.00153324
1.03460E+07 0.00151670
1.03954E+07 0.00150041
1.04418E+07 0.00148537
1.04881E+07 0.00147054
1.05521E+07 0.00145656
1.06161E+07 0.00144281
1.06801E+07 0.00142926
1.07441E+07 0.00141592
1.08080E+07 0.00140278
1.08720E+07 0.00138984
1.09360E+07 0.00137709
1.10000E+07 0.00136454
1.10625E+07 0.00135264
1.11250E+07 0.00134091
1.11875E+07 0.00132934
1.12500E+07 0.00131794
1.13125E+07 0.00130670
1.13750E+07 0.00129562
1.14375E+07 0.00128469
1.15000E+07 0.00127391
1.15625E+07 0.00126328
1.16250E+07 0.00125279
1.16875E+07 0.00124245
1.17500E+07 0.00123225
1.18125E+07 0.00122218
1.18750E+07 0.00121225
1.19375E+07 0.00120245
1.20000E+07 0.00119278
1.20625E+07 0.00118479
1.21250E+07 0.00117689
1.21875E+07 0.00116909
1.22500E+07 0.00116138
1.23125E+07 0.00115375
1.23750E+07 0.00114622
1.24375E+07 0.00113877
1.25000E+07 0.00113141
1.25625E+07 0.00112413
1.26250E+07 0.00111693
1.26875E+07 0.00110982
1.27500E+07 0.00110278
1.28125E+07 0.00109583
1.28750E+07 0.00108895
1.29375E+07 0.00108215
1.30000E+07 0.00107542
1.30625E+07 0.00107206
1.31250E+07 0.00106873
1.31875E+07 0.00106543
1.32500E+07 0.00106215
1.33125E+07 0.00105889
1.33750E+07 0.00105566
1.34375E+07 0.00105246
1.35000E+07 0.00104928
1.35625E+07 0.00104612
1.36250E+07 0.00104299
1.36875E+07 0.00103988
1.37500E+07 0.00103680
1.38125E+07 0.00103374
1.38750E+07 0.00103070
1.39375E+07 0.00102768
1.40000E+07 0.00102469
1.40625E+07 0.00102379
1.41250E+07 0.00102289
1.41875E+07 0.00102200
1.42500E+07 0.00102111
1.43125E+07 0.00102023
1.43750E+07 0.00101935
1.44375E+07 0.00101847
1.45000E+07 0.00101760
1.45625E+07 0.00101674
1.46250E+07 0.00101588
1.46875E+07 0.00101502
1.47500E+07 0.00101417
1.48125E+07 0.00101332
1.48750E+07 0.00101248
1.49375E+07 0.00101164
1.50000E+07 0.00101080
1.51895E+07 0.00101253
1.53790E+07 0.00101423
1.55684E+07 0.00101592
1.57579E+07 0.00101759
1.60000E+07 0.00101970
1.61250E+07 0.00102283
1.62500E+07 0.00102595
1.63750E+07 0.00102905
1.65000E+07 0.00103214
1.66250E+07 0.00103522
1.67500E+07 0.00103828
1.68750E+07 0.00104133
1.70000E+07 0.00104436
1.70643E+07 0.00104669
1.71286E+07 0.00104901
1.71928E+07 0.00105133
1.72571E+07 0.00105365
1.73500E+07 0.00105699
1.74428E+07 0.00106033
1.75357E+07 0.00106365
1.76286E+07 0.00106697
1.77214E+07 0.00107029
1.78143E+07 0.00107359
1.79071E+07 0.00107689
1.80000E+07 0.00108018
1.82141E+07 0.00109002
1.84106E+07 0.00109902
1.86071E+07 0.00110800
1.88035E+07 0.00111696
1.90000E+07 0.00112589
1.92500E+07 0.00113938
1.95000E+07 0.00115285
1.97500E+07 0.00116630
2.00000E+07 0.00117974
