Nd-144(n,g) ENDF/B-VII.1
1298.69 1.16990
1303.89 0.868502
1314.27 0.516322
1324.66 0.335931
1335.04 0.234303
1345.42 0.172264
1355.81 0.131930
1376.58 0.0847874
1397.35 0.0596066
1418.12 0.0448214
1459.66 0.0298018
1501.19 0.0245697
1521.96 0.0248177
1542.73 0.0279130
1563.50 0.0369810
1573.89 0.0466893
1584.27 0.0645884
1594.66 0.102161
1599.85 0.138372
1602.45 0.165243
1603.74 0.181998
1605.04 0.201644
1605.69 0.212780
1606.34 0.224901
1606.99 0.238148
1607.64 0.252662
1608.29 0.268611
1608.94 0.286188
1610.23 0.327180
1611.53 0.378016
1612.83 0.442092
1614.13 0.524392
1615.43 0.632456
1616.72 0.778113
1618.02 0.980700
1619.32 1.27345
1620.62 1.71692
1621.92 2.42930
1623.21 3.65952
1623.86 4.62262
1624.51 5.96608
1625.16 7.86477
1625.81 10.5309
1626.91 16.8182
1628.00 20.9877
1629.10 16.7891
1630.19 10.5028
1631.14 6.88288
1632.09 4.69192
1633.04 3.34798
1633.99 2.48832
1635.88 1.51342
1637.78 1.01156
1639.68 0.722350
1641.58 0.541602
1645.37 0.337770
1649.17 0.231896
1652.96 0.170215
1660.55 0.105421
1668.14 0.0751621
1675.73 0.0626909
1679.53 0.0643863
1683.33 0.0818259
1685.22 0.110746
1686.17 0.140676
1687.12 0.195933
1687.60 0.242818
1688.07 0.314343
1688.54 0.431690
1689.02 0.642787
1689.26 0.819194
1689.49 1.08405
1689.73 1.50990
1689.97 2.25893
1690.09 2.87030
1690.20 3.76286
1690.32 5.16615
1690.38 6.17336
1690.44 7.50631
1690.50 9.35670
1690.56 11.9272
1690.59 13.6560
1690.62 15.7052
1690.65 18.3419
1690.68 21.5609
1690.71 25.8440
1690.74 31.4913
1690.77 39.1168
1690.80 49.2780
1690.83 64.1938
1690.86 85.2236
1690.89 117.694
1690.92 164.408
1690.96 263.326
1691.00 326.851
1691.02 306.552
1691.04 260.868
1691.09 162.482
1691.12 110.073
1691.15 77.0319
1691.19 56.0409
1691.22 42.5781
1691.29 26.3338
1691.36 17.8545
1691.42 12.8018
1691.49 9.65024
1691.63 6.01706
1691.76 4.10619
1691.90 2.98130
1692.03 2.26449
1692.17 1.78010
1692.44 1.18662
1692.71 0.850832
1692.98 0.642602
1693.25 0.504640
1693.79 0.338914
1694.33 0.246895
1694.87 0.190508
1695.41 0.153483
1696.49 0.109147
1697.57 0.0845499
1699.72 0.0593319
1701.88 0.0470247
1704.04 0.0399067
1708.36 0.0320402
1717.00 0.0249217
1725.64 0.0214069
1742.91 0.0178314
1760.19 0.0162402
1794.74 0.0160095
1829.29 0.0190533
1863.85 0.0275407
1881.12 0.0362240
1889.76 0.0427549
1894.08 0.0468447
1898.40 0.0516505
1900.56 0.0543743
1902.72 0.0573441
1904.88 0.0605929
1907.04 0.0641526
1909.20 0.0680672
1911.35 0.0723806
1913.51 0.0771524
1915.67 0.0824440
1919.99 0.0949226
1924.31 0.110643
1928.63 0.130816
1932.95 0.157267
1937.27 0.192851
1941.59 0.242213
1945.91 0.313295
1950.23 0.420460
1954.54 0.591463
1958.86 0.883929
1961.02 1.11080
1963.18 1.42442
1965.34 1.86311
1967.50 2.47217
1971.25 3.93968
1975.00 4.90450
1978.75 3.92025
1982.50 2.45336
1986.88 1.40126
1991.25 0.863993
1995.63 0.575241
2000.00 0.407198
2006.06 0.272252
2012.12 0.194319
2018.18 0.145546
2024.24 0.113112
2036.36 0.0741371
2048.48 0.0526233
2060.60 0.0396854
2072.72 0.0318355
2084.84 0.0302147
2087.87 0.0335149
2089.39 0.0374672
2090.90 0.0452177
2092.42 0.0625304
2093.18 0.0801349
2093.93 0.112520
2094.69 0.182191
2095.07 0.251668
2095.45 0.377722
2095.64 0.484200
2095.83 0.645470
2096.02 0.910039
2096.21 1.38296
2096.30 1.77741
2096.40 2.37141
2096.49 3.32595
2096.59 4.98001
2096.63 6.34839
2096.68 8.31757
2096.73 11.3646
2096.77 16.4380
2096.82 26.0707
2096.85 34.3457
2096.87 46.4889
2096.89 67.1974
2096.92 102.227
2096.94 173.320
2096.95 234.475
2096.96 314.550
2096.98 508.732
2097.00 629.154
2097.02 497.843
2097.04 314.546
2097.06 186.494
2097.08 120.540
2097.10 82.8669
2097.11 59.9648
2097.13 45.2035
2097.15 35.2061
2097.19 23.0020
2097.23 16.0230
2097.27 11.8718
2097.34 7.25536
2097.42 4.86420
2097.50 3.50104
2097.57 2.64107
2097.65 2.06418
2097.80 1.35931
2097.95 0.964709
2098.11 0.721818
2098.26 0.562644
2098.57 0.371130
2098.87 0.265790
2099.48 0.159417
2100.09 0.109368
2100.70 0.0818984
2101.92 0.0542541
2103.15 0.0411969
2104.37 0.0339433
2106.81 0.0264109
2111.70 0.0203268
2116.58 0.0175785
2136.13 0.0127399
2175.21 0.00853259
2214.30 0.00635766
2253.39 0.00506362
2331.56 0.00384991
2351.11 0.00385985
2370.65 0.00432443
2380.42 0.00514501
2385.31 0.00601034
2390.19 0.00763223
2395.08 0.0111683
2397.52 0.0147318
2399.97 0.0212851
2402.41 0.0353906
2403.63 0.0495137
2404.85 0.0753339
2405.46 0.0971697
2406.07 0.130609
2406.69 0.185601
2407.30 0.285362
2407.60 0.369384
2407.91 0.496798
2408.21 0.704299
2408.52 1.07625
2408.67 1.38537
2408.82 1.84988
2408.98 2.59419
2409.13 3.88568
2409.28 6.46899
2409.36 8.82479
2409.43 12.7307
2409.51 20.0165
2409.55 26.1030
2409.59 35.3511
2409.62 50.2696
2409.66 76.1894
2409.70 125.232
2409.72 165.961
2409.74 223.573
2409.77 360.036
2409.80 447.244
2409.83 355.480
2409.86 223.567
2409.89 158.529
2409.91 115.093
2409.93 86.0982
2409.95 67.0398
2409.99 42.6510
2410.04 29.5079
2410.08 21.3990
2410.12 16.2899
2410.21 10.3151
2410.30 7.07300
2410.38 5.14592
2410.47 3.90969
2410.56 3.07826
2410.73 2.04097
2410.90 1.45424
2411.08 1.08688
2411.25 0.844295
2411.60 0.551271
2411.95 0.388372
2412.29 0.288581
2412.64 0.223218
2413.33 0.145189
2414.03 0.102363
2414.72 0.0762896
2415.41 0.0592908
2416.80 0.0391604
2418.19 0.0281570
2420.96 0.0171521
2423.73 0.0120273
2426.51 0.00923005
2432.06 0.00643161
2437.61 0.00512427
2443.15 0.00440731
2454.25 0.00368489
2476.44 0.00316648
2498.64 0.00301501
2543.02 0.00310069
2587.41 0.00362893
2631.79 0.00501960
2653.99 0.00647895
2676.18 0.00917956
2687.28 0.0114641
2698.37 0.0149518
2709.47 0.0206525
2720.57 0.0309078
2726.11 0.0394260
2731.66 0.0522424
2737.21 0.0728193
2739.98 0.0881332
2742.76 0.108947
2744.15 0.122275
2745.53 0.138237
2746.23 0.147433
2746.92 0.157571
2747.61 0.168816
2748.31 0.181297
2749.00 0.195243
2749.69 0.210844
2751.08 0.248274
2752.47 0.296640
2753.85 0.360618
2755.24 0.447645
2756.63 0.570103
2758.02 0.749769
2759.40 1.02757
2760.79 1.48684
2761.48 1.83580
2762.18 2.31424
2762.87 2.99030
2763.56 3.96913
2764.26 5.42086
2764.95 7.56388
2765.98 12.1054
2767.00 15.1302
2768.03 12.0939
2769.05 7.55277
2769.79 5.28927
2770.53 3.80109
2771.28 2.82119
2772.02 2.15893
2773.50 1.36484
2774.99 0.933505
2776.47 0.676055
2777.95 0.511209
2780.92 0.320924
2783.89 0.219794
2786.86 0.159899
2789.82 0.121553
2792.79 0.0955670
2798.73 0.0636265
2804.66 0.0455040
2810.60 0.0342477
2816.53 0.0267844
2828.40 0.0178150
2840.27 0.0128396
2852.14 0.00979856
2864.01 0.00780813
2887.75 0.00546079
2911.49 0.00423121
2935.23 0.00381178
2941.16 0.00404041
2947.10 0.00497711
2953.03 0.0105917
2954.52 0.0164711
2956.00 0.0331588
2956.74 0.0562912
2957.48 0.121248
2957.85 0.210147
2958.22 0.455267
2958.41 0.784353
2958.50 1.10263
2958.60 1.65494
2958.69 2.77262
2958.73 3.79575
2958.78 5.50450
2958.83 8.76649
2958.85 11.5107
2958.87 15.7356
2958.90 22.6778
2958.92 35.0699
2958.94 59.5011
2958.95 81.7274
2958.97 111.451
2958.98 180.359
2959.00 222.913
2959.02 176.282
2959.04 111.450
2959.05 75.3036
2959.06 53.8671
2959.08 39.8622
2959.09 30.4450
2959.12 18.8980
2959.14 12.9392
2959.17 9.27433
2959.19 7.02883
2959.25 4.42516
2959.30 3.01567
2959.35 2.18493
2959.46 1.30260
2959.56 0.860956
2959.67 0.613075
2959.88 0.355677
2960.30 0.164033
2960.72 0.0948641
2961.57 0.0442632
2962.41 0.0262780
2965.78 0.00866324
2972.53 0.00411907
2979.28 0.00320399
2986.02 0.00283602
3013.01 0.00232225
3040.00 0.00214975
3053.49 0.00219616
3060.24 0.00258295
3063.61 0.00418828
3065.30 0.0105574
3066.14 0.0353791
3066.56 0.129861
3066.67 0.223581
3066.77 0.471665
3066.82 0.793437
3066.88 1.57835
3066.90 2.54183
3066.93 4.59839
3066.94 6.67190
3066.96 10.4269
3066.97 18.0028
3066.98 25.3434
3066.98 35.0788
3066.99 57.0758
3067.00 70.1560
3067.01 57.0760
3067.02 35.0790
3067.03 20.7609
3067.04 13.2301
3067.05 8.69163
3067.06 6.27386
3067.08 3.58806
3067.10 2.35132
3067.14 1.19399
3067.18 0.726851
3067.27 0.348138
3067.35 0.203866
3067.68 0.0553016
3068.35 0.0157131
3069.67 0.00549687
3072.33 0.00289702
3077.64 0.00224078
3088.26 0.00208886
3109.49 0.00218847
3130.73 0.00307712
3141.35 0.00666215
3144.00 0.0103632
3146.66 0.0208762
3147.98 0.0355091
3149.31 0.0768624
3149.97 0.134049
3150.64 0.293800
3150.97 0.511825
3151.14 0.725970
3151.30 1.10972
3151.47 1.90366
3151.55 2.66506
3151.63 3.99314
3151.72 6.62476
3151.76 9.06906
3151.80 13.0188
3151.84 20.4244
3151.86 26.6869
3151.88 35.6640
3151.90 50.7054
3151.92 75.1282
3151.94 122.474
3151.96 209.421
3151.98 335.086
3152.00 418.866
3152.02 335.083
3152.04 209.420
3152.05 128.872
3152.07 83.7665
3152.09 57.7703
3152.11 42.5905
3152.13 32.0799
3152.14 24.9636
3152.18 16.4602
3152.21 11.5282
3152.25 8.57734
3152.32 5.23648
3152.39 3.52260
3152.46 2.52969
3152.60 1.48949
3152.75 0.977672
3152.89 0.692299
3153.17 0.398785
3153.45 0.259252
3153.74 0.182187
3154.30 0.104432
3155.43 0.0479546
3156.57 0.0279605
3158.83 0.0135573
3161.10 0.00848859
3170.15 0.00359003
3188.27 0.00240926
3224.51 0.00227691
3260.74 0.00252372
3278.86 0.00278611
3287.92 0.00319562
3292.45 0.00443148
3294.72 0.00910858
3295.85 0.0273025
3296.41 0.0969375
3296.56 0.166372
3296.70 0.352334
3296.77 0.595888
3296.84 1.21980
3296.87 1.99450
3296.91 3.73492
3296.93 5.65456
3296.94 9.14974
3296.95 12.3872
3296.96 17.4971
3296.97 25.9292
3296.98 39.6502
3296.99 63.5946
3297.00 79.1027
3297.01 63.5947
3297.02 39.4550
3297.03 27.1670
3297.04 19.8405
3297.05 11.1490
3297.07 7.00083
3297.08 4.87971
3297.11 2.64192
3297.14 1.67025
3297.20 0.829991
3297.26 0.494803
3297.37 0.234161
3297.49 0.136719
3297.96 0.0379136
3298.91 0.0119024
3300.79 0.00525368
3304.56 0.00362425
3312.10 0.00333406
3327.17 0.00354615
3357.32 0.00441871
3387.47 0.00589260
3417.63 0.00854122
3432.70 0.0107244
3447.78 0.0139806
3455.32 0.0162438
3459.08 0.0175998
3462.85 0.0191420
3466.62 0.0209059
3468.51 0.0218848
3470.39 0.0229361
3472.28 0.0240683
3474.16 0.0252886
3476.04 0.0266071
3477.93 0.0280345
3481.70 0.0312680
3485.47 0.0351101
3489.24 0.0397225
3493.00 0.0453246
3496.77 0.0522185
3500.54 0.0608299
3504.31 0.0717734
3508.08 0.0859557
3511.85 0.104778
3515.62 0.130449
3519.39 0.166623
3523.16 0.219631
3526.92 0.301013
3530.69 0.432871
3534.46 0.658527
3538.23 1.05428
3542.12 1.68484
3546.00 2.10266
3549.89 1.68007
3553.77 1.04970
3556.12 0.778537
3558.47 0.587164
3563.17 0.357003
3567.87 0.235552
3572.57 0.165742
3577.27 0.122498
3581.98 0.0940636
3591.38 0.0603890
3600.78 0.0420760
3610.18 0.0310871
3619.58 0.0240542
3624.28 0.0216506
3626.63 0.0213824
3627.81 0.0242745
3628.39 0.0372388
3628.69 0.0863314
3628.84 0.256777
3628.91 0.762817
3628.95 1.96394
3628.96 3.84591
3628.98 9.58603
3628.99 15.4912
3629.00 19.1530
3629.01 15.4912
3629.02 9.58606
3629.03 4.81224
3629.05 2.68306
3629.07 1.17383
3629.13 0.410629
3629.24 0.133982
3629.46 0.0502785
3629.90 0.0269453
3630.77 0.0205201
3632.53 0.0182879
3636.04 0.0166640
3643.05 0.0145155
3657.09 0.0116096
3685.16 0.00910776
3699.20 0.00960096
3706.22 0.0107555
3713.23 0.0132796
3720.25 0.0191074
3723.76 0.0250178
3727.27 0.0357532
3729.03 0.0447023
3730.78 0.0581723
3732.53 0.0798004
3734.29 0.117672
3736.04 0.193224
3736.48 0.223981
3736.92 0.262758
3737.36 0.312831
3737.58 0.343387
3737.80 0.378673
3738.02 0.419910
3738.24 0.468032
3738.46 0.525188
3738.68 0.593090
3738.90 0.675353
3739.11 0.775261
3739.33 0.898689
3739.55 1.05340
3739.77 1.25155
3739.99 1.50767
3740.21 1.84696
3740.43 2.30669
3740.65 2.94815
3740.87 3.85591
3741.09 5.16712
3741.31 7.05276
3741.65 11.2796
3742.00 14.0955
3742.35 11.2770
3742.69 7.05027
3743.08 4.13378
3743.46 2.59609
3743.85 1.74972
3744.23 1.24899
3744.61 0.932593
3745.00 0.721486
3745.77 0.467984
3746.53 0.327879
3747.30 0.242909
3748.84 0.150243
3750.37 0.104943
3751.91 0.0841359
3752.68 0.0837766
3753.44 0.101948
3753.83 0.134348
3754.21 0.231109
3754.40 0.365431
3754.59 0.734955
3754.69 1.22451
3754.79 2.50495
3754.83 4.10375
3754.86 5.55528
3754.88 7.93825
3754.91 12.2375
3754.92 15.7992
3754.93 21.1148
3754.94 29.4773
3754.95 43.4856
3754.97 68.5749
3754.98 112.554
3754.99 181.658
3755.00 225.068
3755.01 181.658
3755.02 112.554
3755.03 81.0508
3755.04 60.7907
3755.05 45.0473
3755.05 35.5284
3755.07 22.8480
3755.08 16.1619
3755.10 11.7600
3755.11 8.92361
3755.14 5.70834
3755.17 3.91631
3755.20 2.88255
3755.26 1.75351
3755.37 0.852694
3755.49 0.512093
3755.73 0.255810
3755.96 0.161889
3756.43 0.0917927
3756.90 0.0655625
3757.83 0.0445392
3758.77 0.0354053
3760.64 0.0263279
3762.51 0.0213374
3766.26 0.0155754
3770.00 0.0122830
3777.49 0.00905140
3779.36 0.00893854
3781.24 0.00979768
3783.11 0.0166787
3784.04 0.0450353
3784.51 0.153334
3784.63 0.259818
3784.75 0.543645
3784.80 0.911537
3784.86 1.81170
3784.89 2.91304
3784.92 5.27491
3784.94 7.77033
3784.95 11.9956
3784.97 21.2173
3784.97 28.9057
3784.98 40.6408
3784.99 66.0178
3785.00 81.2759
3785.01 66.0178
3785.02 40.6409
3785.03 28.9058
3785.04 20.3462
3785.05 11.5965
3785.07 7.15046
3785.08 4.91941
3785.11 2.66978
3785.14 1.66742
3785.21 0.826631
3785.27 0.493035
3785.39 0.234576
3785.52 0.138733
3786.01 0.0408062
3787.00 0.0149220
3788.97 0.00801037
3790.95 0.00648911
3792.93 0.00579845
3800.83 0.00457557
3816.64 0.00349003
3848.26 0.00249997
3911.50 0.00170658
3974.74 0.00136546
4006.36 0.00128427
4022.17 0.00133771
4030.08 0.00169818
4034.03 0.00319627
4036.00 0.00914583
4036.99 0.0323762
4037.49 0.120799
4037.73 0.441008
4037.79 0.742563
4037.86 1.50272
4037.89 2.40917
4037.92 4.44434
4037.93 6.64342
4037.95 10.4913
4037.96 18.4298
4037.97 26.2117
4037.98 37.0850
4037.99 60.1353
4038.00 74.1695
4038.01 60.1353
4038.02 37.0851
4038.03 20.9438
4038.05 12.9542
4038.06 8.38095
4038.07 5.96539
4038.10 3.36293
4038.12 2.14438
4038.17 1.08478
4038.22 0.657946
4038.32 0.314128
4038.42 0.183495
4038.81 0.0492283
4039.61 0.0134941
4041.19 0.00428920
4044.36 0.00194830
4050.71 0.00134802
4063.39 0.00117870
4088.76 0.00110681
4139.50 0.00105794
4190.24 0.00107156
4215.61 0.00119707
4228.29 0.00169432
4234.64 0.00366428
4237.81 0.0114714
4239.39 0.0421997
4239.79 0.0736019
4240.19 0.161186
4240.38 0.280306
4240.58 0.605658
4240.68 1.03547
4240.78 2.15796
4240.83 3.57860
4240.88 6.91357
4240.90 10.7262
4240.93 18.6739
4240.94 26.6268
4240.95 39.0484
4240.97 61.0982
4240.98 103.081
4240.99 166.730
4241.00 205.710
4241.01 166.730
4241.02 102.629
4241.03 75.1061
4241.04 54.2772
4241.05 40.4277
4241.05 31.0085
4241.07 19.6531
4241.09 13.7518
4241.12 7.62019
4241.15 4.81277
4241.21 2.38727
4241.27 1.43012
4241.40 0.674363
4241.52 0.391045
4241.77 0.179540
4242.02 0.102934
4243.02 0.0270852
4245.02 0.00763079
4249.02 0.00270214
4257.02 0.00146610
4273.01 0.00116684
4305.00 0.00112493
4336.99 0.00118536
4352.98 0.00133998
4360.98 0.00187879
4364.98 0.00397547
4366.98 0.0122266
4367.98 0.0443881
4368.48 0.166567
4368.60 0.286733
4368.73 0.607367
4368.79 1.02323
4368.85 2.04400
4368.88 3.23821
4368.92 5.85240
4368.93 8.59774
4368.95 13.2536
4368.96 23.3371
4368.97 32.4660
4368.98 46.1145
4368.99 73.8158
4369.00 92.0207
4369.01 73.8158
4369.02 45.9069
4369.03 32.4661
4369.04 24.2784
4369.05 14.1332
4369.07 9.06743
4369.08 6.40347
4369.11 3.58693
4369.14 2.27999
4369.20 1.13855
4369.26 0.684967
4369.37 0.324556
4369.49 0.189617
4369.96 0.0505699
4370.89 0.0138484
4372.76 0.00440048
4376.49 0.00201209
4383.96 0.00142416
4398.89 0.00130681
4428.75 0.00135092
4488.48 0.00157817
4548.22 0.00200362
4578.08 0.00256051
4593.01 0.00393337
4600.48 0.00885933
4602.35 0.0138617
4604.21 0.0279487
4605.15 0.0473969
4606.08 0.101676
4606.55 0.175617
4606.78 0.247942
4607.01 0.377152
4607.25 0.644873
4607.36 0.901167
4607.48 1.34220
4607.60 2.21762
4607.66 3.00610
4607.71 4.29792
4607.77 6.67767
4607.80 8.62432
4607.83 11.5292
4607.86 16.1003
4607.89 23.7670
4607.92 37.5494
4607.95 63.9629
4607.97 101.961
4608.00 127.932
4608.03 101.959
4608.05 63.9622
4608.07 46.3291
4608.09 34.5224
4608.12 20.6335
4608.16 13.3106
4608.19 9.30834
4608.23 6.79031
4608.26 5.19852
4608.33 3.31746
4608.40 2.28407
4608.47 1.66658
4608.60 1.00158
4608.74 0.665861
4608.88 0.475708
4609.15 0.277335
4609.43 0.181816
4609.70 0.128640
4610.25 0.0746145
4611.35 0.0350942
4612.45 0.0210101
4614.65 0.0108470
4616.85 0.00727601
4625.65 0.00390610
4634.45 0.00339513
4643.25 0.00332287
4678.45 0.00395464
4696.05 0.00460784
4713.65 0.00577206
4722.45 0.00694172
4731.25 0.00967758
4735.65 0.0131499
4737.85 0.0165139
4740.05 0.0225631
4742.25 0.0353189
4744.45 0.0705756
4745.55 0.118132
4746.10 0.164448
4746.65 0.246695
4746.92 0.314149
4747.20 0.414440
4747.47 0.572840
4747.61 0.689383
4747.75 0.844420
4747.88 1.06034
4748.02 1.36825
4748.16 1.83598
4748.30 2.58122
4748.43 3.89158
4748.50 4.94297
4748.57 6.43693
4748.64 8.71572
4748.71 12.2488
4748.78 18.1472
4748.85 27.8514
4748.92 44.6728
4749.00 55.6947
4749.08 44.4411
4749.16 27.8497
4749.24 16.1108
4749.33 10.0213
4749.42 6.70948
4749.51 4.76611
4749.60 3.54515
4749.68 2.73378
4749.86 1.76623
4750.03 1.23017
4750.21 0.906855
4750.56 0.550774
4750.91 0.370384
4751.26 0.266714
4751.61 0.201749
4751.96 0.158388
4752.67 0.105941
4753.37 0.0766550
4754.07 0.0586710
4754.77 0.0468501
4756.18 0.0327900
4757.58 0.0250894
4760.39 0.0174414
4763.20 0.0139784
4766.00 0.0121902
4771.62 0.0106560
4782.85 0.0103184
4794.08 0.0111791
4805.32 0.0126623
4810.93 0.0136185
4816.55 0.0147325
4822.17 0.0160260
4827.78 0.0175287
4830.59 0.0183706
4833.40 0.0192805
4836.21 0.0202655
4839.01 0.0213333
4841.82 0.0224935
4844.63 0.0237555
4850.25 0.0266359
4855.86 0.0300942
4861.48 0.0342922
4867.09 0.0394522
4872.71 0.0458867
4878.33 0.0540448
4883.94 0.0645891
4889.56 0.0785272
4895.17 0.0974452
4900.79 0.123939
4906.41 0.162448
4912.02 0.220930
4917.64 0.314287
4923.25 0.470826
4928.87 0.738534
4934.94 1.18014
4941.00 1.47281
4947.07 1.17782
4953.13 0.740806
4957.05 0.559015
4959.00 0.555973
4959.49 0.612807
4959.98 0.800478
4960.23 1.06757
4960.35 1.32952
4960.47 1.79508
4960.60 2.75140
4960.66 3.64370
4960.72 5.16075
4960.78 8.04689
4960.81 10.6257
4960.84 14.5679
4960.87 21.5274
4960.90 34.2447
4960.92 45.9411
4960.93 62.7344
4960.95 88.9990
4960.96 133.168
4960.98 213.113
4961.00 265.602
4961.02 213.110
4961.04 132.819
4961.06 80.7724
4961.08 52.8806
4961.10 36.7243
4961.12 26.8072
4961.13 20.3712
4961.15 15.9902
4961.19 10.6150
4961.23 7.58640
4961.27 5.72058
4961.34 3.64275
4961.42 2.57501
4961.50 1.95524
4961.65 1.30063
4961.80 0.977721
4961.95 0.796240
4962.26 0.606641
4962.87 0.457261
4963.47 0.394821
4965.91 0.297739
4970.78 0.213185
4975.65 0.162288
4980.52 0.127620
4990.26 0.0845923
5000.00 0.0600178
5009.56 0.0449689
5019.12 0.0349406
5038.23 0.0228594
5057.35 0.0161616
5076.47 0.0120896
5095.58 0.00946802
5114.70 0.00779449
5133.82 0.00740736
5138.60 0.00810362
5143.37 0.0106031
5145.76 0.0143114
5148.15 0.0250102
5149.35 0.0398889
5150.54 0.0815898
5151.14 0.138481
5151.44 0.194330
5151.74 0.293879
5152.04 0.499923
5152.19 0.696240
5152.34 1.03704
5152.49 1.71387
5152.56 2.33129
5152.63 3.33245
5152.71 5.16836
5152.75 6.67427
5152.78 8.92179
5152.82 12.5815
5152.86 18.6076
5152.90 29.4721
5152.93 49.8695
5152.97 79.7922
5153.00 99.7415
5153.03 79.7909
5153.07 49.8687
5153.11 28.6945
5153.15 17.7815
5153.19 11.8746
5153.22 8.48888
5153.26 6.29872
5153.30 4.87831
5153.38 3.14731
5153.45 2.19327
5153.53 1.61419
5153.69 0.978307
5153.84 0.654424
