Zn-70(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
90185.4 2.61612
90201.8 2.69873
90210.0 2.83534
90218.2 3.22714
90222.3 3.73303
90224.3 4.19332
90226.4 4.93728
90228.4 6.25230
90230.5 8.83402
90231.5 11.1358
90232.5 14.7041
90233.5 20.5033
90234.6 30.1070
90235.8 47.4671
90237.0 59.8195
90238.2 49.1818
90239.4 32.2471
90240.5 22.0041
90241.6 15.8270
90242.7 12.0659
90243.8 9.66891
90246.0 6.95078
90248.2 5.54763
90250.4 4.72677
90252.6 4.20931
90257.0 3.61135
90261.4 3.28945
90265.8 3.09495
90274.6 2.87658
90292.1 2.68538
90309.7 2.59570
90344.9 2.49696
90380.0 2.43030
90520.6 2.21002
90661.1 1.96843
90801.7 1.66886
90942.2 1.27693
91012.5 1.03164
91082.8 0.745917
91153.1 0.426937
91188.2 0.272148
91223.4 0.154281
91240.9 0.129791
91258.5 0.150333
91276.1 0.246589
91293.6 0.471056
91302.4 0.657915
91311.2 0.915578
91328.8 1.74358
91346.3 3.24502
91363.9 5.90207
91377.7 9.21203
91391.5 13.7840
91419.0 23.6076
91432.8 25.5243
91446.6 24.6633
91474.1 19.3933
91494.2 15.7175
91514.3 12.8963
91534.3 10.7981
91554.4 9.22175
91594.5 7.05206
91634.7 5.63282
91674.8 4.61170
91715.0 3.81569
91795.3 2.56426
91875.5 1.50635
91955.8 0.560743
91975.9 0.367951
91996.0 0.218144
92016.1 0.139714
92036.1 0.179762
92046.2 0.266943
92056.2 0.416214
92066.2 0.645691
92076.3 0.977663
92086.3 1.44167
92096.3 2.07291
92116.4 4.02436
92137.3 7.43593
92158.2 12.6786
92200.0 26.2118
92220.9 30.4125
92241.8 31.2094
92283.6 27.0800
92316.1 23.0491
92348.6 19.7576
92381.1 17.2443
92413.7 15.3327
92478.7 12.6934
92543.7 10.9942
92608.7 9.81970
92673.8 8.96114
92803.8 7.78500
92933.9 7.00623
93063.9 6.43893
93324.0 5.61841
93584.1 4.95648
93714.2 4.61540
93844.2 4.22051
93974.3 3.70355
94039.3 3.35764
94104.3 2.90949
94169.3 2.29571
94201.8 1.89564
94234.4 1.41282
94299.4 0.264779
94315.6 0.0873390
94323.8 0.0871552
94331.9 0.197744
94340.0 0.486982
94348.2 1.06116
94356.3 2.08451
94364.4 3.79608
94373.8 7.05375
94383.2 12.0925
94402.0 25.2860
94411.4 29.5105
94420.8 30.4613
94439.6 26.7380
94456.1 22.5270
94472.5 19.1924
94489.0 16.7335
94505.4 14.9186
94538.3 12.4906
94571.2 10.9763
94604.2 9.95423
94637.1 9.22143
94702.9 8.24312
94768.7 7.61880
94834.5 7.18391
94966.1 6.61236
95097.8 6.24755
95229.4 5.99000
95492.7 5.64174
95756.0 5.40962
96019.2 5.23883
96545.8 4.99552
97072.3 4.82311
97335.6 4.75268
97598.8 4.68993
97862.1 4.63425
97993.8 4.60972
98125.4 4.58911
98257.0 4.57742
98322.8 4.57975
98388.7 4.59562
98454.5 4.64506
98487.4 4.70005
98520.3 4.80235
98553.2 5.01272
98569.7 5.20705
98586.1 5.52660
98602.6 6.09830
98619.0 7.24549
98627.3 8.28681
98635.5 9.95403
98643.7 12.7612
98651.9 17.5688
98661.0 25.7577
98670.0 31.5002
98679.1 26.4278
98688.1 18.4124
98698.3 12.6883
98708.6 9.67676
98718.8 8.01887
98729.1 7.03498
98739.3 6.41005
98749.6 5.99024
98770.1 5.47971
98790.6 5.19240
98811.1 5.01398
98852.1 4.81090
98893.1 4.70161
98934.1 4.63427
98975.1 4.58856
99016.1 4.55523
99098.1 4.50871
99180.1 4.47634
99344.1 4.43026
99508.0 4.39530
99672.0 4.36541
100000 4.31287
100419 4.25226
100838 4.19453
101257 4.13746
101466 4.11491
101518 4.11754
101571 4.14351
101597 4.19007
101610 4.23966
101623 4.33204
101636 4.52727
101643 4.71647
101649 5.03735
101656 5.66338
101659 6.21557
101662 7.05674
101666 8.52069
101669 11.1399
101671 13.4740
101672 16.7423
101674 21.6717
101675 29.1178
101678 44.8183
101680 55.7696
101682 45.7546
101685 30.2833
101687 19.7085
101690 14.0520
101692 10.8981
101695 9.01119
101697 7.80717
101700 6.99655
101705 6.02497
101710 5.46623
101714 5.12782
101724 4.74272
101734 4.54139
101744 4.42213
101764 4.29205
101784 4.22460
101804 4.18443
101843 4.13867
101923 4.09512
102002 4.07090
102160 4.03774
102319 4.01126
102478 3.98909
102636 3.97977
102715 3.99482
102755 4.01854
102795 4.06898
102834 4.18455
102854 4.29861
102874 4.49653
102894 4.87386
102904 5.19956
102914 5.70163
102923 6.52156
102933 7.95978
102943 10.6972
102953 16.2051
102962 24.1509
102970 29.7970
102979 25.0783
102987 17.4874
102995 12.7133
103003 9.89116
103011 8.19139
103018 7.12678
103034 5.90785
103050 5.28150
103066 4.91397
103081 4.68188
103113 4.41186
103144 4.26390
103176 4.17271
103207 4.11091
103239 4.06642
103302 4.00544
103365 3.96444
103490 3.90832
103616 3.86672
103742 3.83073
103994 3.76286
104245 3.69117
104497 3.60800
104749 3.50393
105000 3.36252
105244 3.15629
105365 3.00457
105487 2.79278
105609 2.47258
105670 2.24137
105731 1.93111
105792 1.49587
105822 1.21131
105852 0.870739
105883 0.479253
105913 0.120979
105928 0.0589684
105936 0.108992
105944 0.255902
105951 0.554151
105959 1.08749
105966 1.98229
105974 3.41986
105983 6.14147
105992 10.2686
106010 20.7735
106019 23.9872
106028 24.5617
106046 21.3137
106059 18.3294
106073 15.8686
106086 13.9702
106099 12.5164
106126 10.5019
106152 9.21196
106179 8.32500
106206 7.68600
106259 6.83744
106312 6.30578
106365 5.95029
106471 5.53333
106578 5.37399
106631 5.39389
106684 5.52095
106737 5.85925
106764 6.19172
106790 6.74604
106817 7.75218
106830 8.58237
106843 9.81565
106857 11.7471
106870 14.9737
106883 20.7622
106896 31.4547
106908 46.2235
106920 54.8375
106932 43.2824
106944 27.7660
106957 17.5473
106969 12.2977
106982 9.44823
106995 7.78708
107008 6.75362
107021 6.07509
107046 5.27915
107072 4.85765
107097 4.61758
107149 4.41271
107200 4.46916
107225 4.63549
107251 4.98539
107277 5.71568
107302 7.36911
107315 8.99031
107328 11.7450
107341 16.6868
107353 25.8118
107367 41.5946
107380 54.4707
107393 47.2115
107407 32.8258
107417 24.7661
107427 19.4298
107437 15.8328
107447 13.3915
107468 10.3796
107488 8.69010
107508 7.63731
107528 6.93938
107569 6.08394
107609 5.59050
107650 5.27494
107731 4.89652
107812 4.67707
107893 4.53258
108055 4.34899
108217 4.23218
108379 4.14730
108703 4.02405
109028 3.93090
109352 3.85197
110000 3.71112
110770 3.54215
111155 3.44523
111540 3.32908
111925 3.17489
112118 3.07041
112310 2.93129
112503 2.72721
112599 2.57985
112695 2.37759
112791 2.07740
112839 1.86438
112888 1.58217
112936 1.19480
112960 0.945999
112984 0.656443
113008 0.337382
113032 0.0799099
113044 0.0754500
113056 0.317428
113062 0.618539
113068 1.12367
113074 1.93328
113080 3.18730
113088 5.68569
113095 9.40379
113110 18.7419
113118 21.5480
113125 21.9402
113140 18.8903
113156 15.1062
113172 12.3973
113188 10.5612
113205 9.28464
113221 8.36279
113237 7.67283
113269 6.72138
113301 6.10190
113317 5.87251
113333 5.68702
113349 5.55107
113365 5.50948
113374 5.58977
113382 5.90949
113386 6.34607
113390 7.38657
113392 8.50278
113394 10.6482
113395 12.5109
113396 15.3727
113397 19.9307
113398 27.6349
113399 41.7167
113400 50.6598
113401 42.0642
113402 28.0636
113404 20.3180
113405 15.3464
113406 12.3327
113407 10.5639
113409 8.40757
113411 7.27776
113415 6.17729
113419 5.69342
113428 5.25524
113436 5.05296
113453 4.84227
113470 4.71469
113504 4.55970
113513 4.56211
113521 4.65607
113526 4.82796
113530 5.30653
113532 5.89899
113534 7.22513
113535 8.64809
113536 10.9602
113537 15.9778
113538 19.9098
113538 25.7778
113539 40.1417
113540 49.2782
113541 41.9136
113542 27.9271
113542 21.1775
113543 16.7338
113544 11.7006
113545 9.18873
113547 7.78649
113549 6.33030
113551 5.67905
113556 5.08077
113561 4.82240
113571 4.58258
113581 4.46717
113600 4.33723
113620 4.25275
113659 4.15514
113668 4.17988
113678 4.32896
113683 4.57252
113688 5.21745
113690 6.02201
113693 7.67312
113694 9.23405
113695 11.8290
113696 16.3954
113698 25.0524
113699 39.4381
113700 49.6137
113701 42.2992
113702 28.6799
113703 21.4726
113704 16.4946
113705 13.3005
113706 11.3592
113708 8.76901
113710 7.43060
113714 6.05336
113718 5.40860
113726 4.82601
113734 4.56864
113749 4.32944
113765 4.21275
113796 4.08573
113827 4.00734
113889 3.89831
113951 3.81542
114075 3.67909
114137 3.61309
114168 3.59360
114183 3.70016
114187 3.84191
114191 4.24423
114193 4.77339
114195 5.93523
114196 7.21172
114197 9.30300
114198 14.0263
114198 18.3216
114199 24.3794
114199 38.1653
114200 47.7110
114201 40.2994
114201 26.9333
114202 19.8743
114203 15.7014
114204 10.8985
114205 8.28115
114206 6.96773
114208 5.56531
114210 4.90952
114214 4.32552
114218 4.07382
114227 3.85657
114235 3.76245
114252 3.67417
114268 3.62933
114335 3.54085
114469 3.43462
114603 3.34017
114636 3.32056
114669 3.32134
114686 3.35712
114703 3.50376
114711 3.72805
114715 3.94979
114719 4.32286
114724 5.04486
114726 5.66501
114728 6.61462
114730 8.14857
114732 10.7913
114734 15.6745
114736 24.4727
114738 38.9028
114740 48.9567
114742 40.6780
114744 27.6253
114746 19.9947
114747 15.4022
114749 12.3950
114750 10.3651
114753 7.86323
114756 6.54294
114759 5.71912
114762 5.20110
114768 4.58279
114774 4.23397
114780 4.01874
114793 3.77460
114805 3.64045
114817 3.55738
114841 3.45810
114890 3.35922
114938 3.30511
114987 3.27232
115036 3.27153
115060 3.30897
115084 3.44729
115096 3.64114
115102 3.82226
115108 4.11495
115115 4.64290
115121 5.66411
115124 6.60022
115127 8.01778
115130 10.3039
115133 14.0306
115136 21.0534
115140 26.1569
115144 22.0386
115147 15.2585
115150 11.5611
115153 9.24325
115156 7.72158
115159 6.69316
115164 5.43888
115170 4.76474
115176 4.35008
115181 4.08507
115193 3.76725
115204 3.59065
115215 3.48050
115238 3.35189
115283 3.22994
115328 3.16552
115419 3.08417
115509 3.02258
115870 2.80134
116051 2.67495
116142 2.59997
116232 2.51005
116322 2.39149
116368 2.31187
116413 2.20650
116458 2.05279
116481 1.94224
116503 1.79064
116526 1.56646
116548 1.19831
116560 0.913384
116571 0.527785
116582 0.189266
116585 0.260594
116588 0.581491
116591 1.46967
116592 2.32366
116593 3.62770
116595 6.06602
116597 9.39945
116600 17.5209
116602 19.6733
116603 19.6235
116607 16.3876
116609 13.5511
116612 11.4452
116615 9.89049
116617 8.73656
116622 7.16290
116628 6.20201
116633 5.54373
116638 5.08363
116649 4.47327
116659 4.08530
116669 3.82143
116690 3.47959
116711 3.26698
116732 3.12009
116774 2.92573
116816 2.79753
116858 2.70270
116941 2.56174
117109 2.35635
117276 2.18178
117610 1.83230
117945 1.43158
118279 0.947592
118447 0.673000
118614 0.389753
118781 0.137376
118865 0.0540494
118907 0.0341926
118948 0.0362793
118990 0.0687947
119032 0.143894
119074 0.281058
119116 0.515118
119158 0.922591
119178 1.24871
119199 1.73490
119220 2.54040
119231 3.18305
119241 4.11922
119252 5.61130
119262 8.15406
119273 13.0365
119278 17.1051
119283 22.9335
119292 36.8354
119300 46.9085
119307 41.5537
119314 30.5461
119317 26.2298
119323 20.3220
119328 16.1938
119339 11.3801
119349 8.95601
119360 7.67627
119382 6.66080
119403 6.57060
119446 7.50353
119489 9.18298
119660 18.4563
119745 21.5918
119830 22.4469
120000 20.0175
120006 19.8944
120021 19.5913
120035 19.2871
120065 18.6820
120124 17.5136
120241 15.4580
120359 13.8072
120476 12.5037
120711 10.6340
120946 9.39120
121181 8.51758
121417 7.87435
121887 6.99411
122357 6.41939
122827 6.01230
123767 5.46292
124708 5.08911
125648 4.77978
126118 4.61549
126353 4.51857
126588 4.39934
126823 4.23410
126941 4.11726
127058 3.95640
127117 3.84852
127176 3.71148
127235 3.53009
127293 3.27711
127352 2.89578
127382 2.62229
127411 2.25913
127440 1.75560
127455 1.43020
127470 1.04487
127499 0.189058
127507 0.0738563
127514 0.154979
127521 0.670257
127525 1.23869
127528 2.10642
127534 4.24316
127539 7.70313
127550 17.3689
127555 20.8051
127561 21.9340
127572 19.8857
127580 17.4044
127588 15.2824
127597 13.6245
127605 12.3600
127622 10.5820
127639 9.42965
127655 8.63411
127672 8.05602
127705 7.27678
127739 6.77794
127772 6.43180
127839 5.98258
127906 5.70232
127973 5.51006
128106 5.25990
128240 5.10084
128374 4.98814
128641 4.83274
128908 4.72422
129175 4.63953
129309 4.60444
129443 4.58116
129510 4.58598
129543 4.60195
129576 4.64094
129610 4.73757
129626 4.83794
129643 5.01935
129660 5.38440
129668 5.71903
129677 6.25616
129685 7.21207
129693 9.05851
129697 10.7061
129702 13.2803
129706 17.4609
129710 24.1215
129715 36.7021
129720 45.4272
129725 37.7558
129730 25.7626
129734 18.7521
129739 14.5009
129743 11.8200
129747 10.0648
129756 8.00299
129764 6.92369
129772 6.27879
129781 5.87148
129798 5.39663
129815 5.13751
129831 4.97987
129865 4.80280
129899 4.70711
129933 4.64757
130000 4.57565
130092 4.51840
130184 4.47892
130368 4.41800
130552 4.36895
130598 4.36594
130644 4.38952
130667 4.43832
130690 4.58717
130701 4.78640
130707 4.97533
130713 5.28840
130719 5.88475
130722 6.39923
130724 7.16401
130727 8.46759
130730 10.7130
130732 12.6683
130733 15.3072
130734 19.1466
130736 24.7060
130738 37.0279
130740 44.6021
130742 36.2288
130744 24.4478
130746 17.3601
130748 13.1045
130750 10.5133
130752 8.86573
130756 7.00863
130759 6.07634
130763 5.52310
130767 5.18572
130774 4.79715
130789 4.47562
130804 4.35993
130820 4.35175
130835 4.54123
130842 4.86556
130846 5.18771
130850 5.71282
130853 6.67431
130857 8.48473
130859 10.0795
130861 12.4938
130863 16.2389
130865 21.6899
130867 34.6858
130870 44.8508
130873 38.6925
130876 27.2658
130877 21.8529
130879 17.9450
130882 13.1228
130886 10.4885
130889 8.92132
130893 7.91722
130896 7.23444
130903 6.39626
130909 5.90107
130916 5.58853
130930 5.21539
130943 5.00471
130957 4.87250
130984 4.71549
131011 4.62514
131038 4.56637
131092 4.49266
131146 4.44668
131200 4.41381
131308 4.36672
131525 4.30112
131741 4.24623
131957 4.18874
132174 4.11306
132282 4.05490
132336 4.01350
132390 3.95584
132444 3.86617
132471 3.79773
132498 3.69921
132525 3.54176
132539 3.42160
132552 3.24928
132566 2.98109
132579 2.50781
132586 2.10411
132593 1.48552
132600 0.513539
132603 0.166090
132605 0.521343
132606 2.08601
132607 3.99832
132608 7.13623
132610 15.8544
132611 18.9124
132612 19.8717
132614 17.9490
132616 14.2433
132619 11.6288
132621 9.97875
132623 8.92349
132628 7.58613
132633 6.83445
132638 6.34121
132643 6.00581
132653 5.56691
132663 5.29595
132673 5.11211
132693 4.87931
132712 4.73627
132732 4.63949
132772 4.51618
132811 4.43952
132851 4.38662
132930 4.31626
133009 4.26953
133088 4.23470
133246 4.18257
133562 4.10484
133720 4.06590
133799 4.03988
133839 4.03085
133859 4.09753
133864 4.19111
133869 4.46072
133871 4.82206
133874 5.64869
133875 6.62829
133876 8.39838
133877 12.2440
133878 15.8830
133878 21.8692
133879 33.2640
133880 41.8684
133881 35.1182
133882 24.0547
133882 18.8869
133883 14.7529
133884 10.4781
133885 8.31200
133886 7.09096
133888 5.80987
133891 5.23701
133895 4.71198
133900 4.48708
133909 4.29555
133917 4.21489
133935 4.14348
133953 4.11089
134025 4.06053
134168 4.01973
134455 3.96194
134741 3.90312
134884 3.86568
134956 3.84633
134992 3.88906
135001 3.96002
135010 4.17579
135014 4.47005
135019 5.20187
135021 6.05079
135023 7.68995
135024 9.15996
135025 11.4834
135026 15.3116
135027 21.8646
135029 33.4856
135030 42.1797
135031 35.4067
135033 24.1837
135034 18.0359
135035 13.7769
135036 11.1075
135037 9.37011
135039 7.35794
135041 6.32994
135046 5.29215
135050 4.81555
135058 4.39550
135067 4.21554
135084 4.06014
135102 3.99306
135136 3.93129
135170 3.90076
135239 3.86602
135308 3.84285
135584 3.77324
135859 3.70715
136135 3.63500
136411 3.55188
136686 3.45147
136824 3.39151
136962 3.32171
137100 3.23676
137169 3.19316
137203 3.23304
137212 3.30951
137220 3.54415
137225 3.85698
137229 4.61863
137231 5.48438
137233 7.11421
137234 8.62795
137235 11.0266
137236 14.9843
137237 20.9870
137239 32.3978
137240 40.8632
137241 34.1118
137243 23.0483
137244 17.0052
137245 12.8259
137246 10.2101
137247 8.63751
137249 6.67194
137251 5.61426
137255 4.57549
137259 4.09709
137268 3.67072
137276 3.48903
137293 3.32721
137310 3.25215
137344 3.17200
137377 3.12086
137512 2.96238
137647 2.78975
137782 2.56715
137917 2.25642
137985 2.04776
138052 1.78602
138119 1.45011
138153 1.24771
138187 1.02089
138221 0.777505
138254 0.565832
138271 0.531715
138288 0.684905
138297 0.966311
138305 1.62830
138309 2.28245
138313 3.39369
138318 5.38572
138322 9.05826
138326 14.9925
138330 19.2183
138334 15.8594
138338 10.3677
138343 6.10822
138349 4.00852
138354 2.96017
138359 2.44129
138369 2.20852
138379 2.60960
138394 4.19270
138410 7.01290
138440 15.0729
138455 17.8791
138471 18.6955
138501 16.7538
138531 14.0670
138560 11.9720
138590 10.4562
138620 9.35888
138649 8.53718
138679 7.90986
138694 7.65211
138709 7.44492
138716 7.38330
138723 7.42419
138727 7.57284
138731 8.03226
138733 8.62304
138735 9.83361
138736 11.1494
138736 13.1923
138737 16.8568
138738 24.4230
138739 35.1011
138740 43.6868
138741 36.7263
138742 26.2906
138742 20.5379
138743 17.0531
138744 13.0327
138746 10.8588
138747 9.74196
138749 8.54689
138752 7.99118
138757 7.45143
138761 7.19099
138771 6.91321
138781 6.74664
138801 6.51201
138820 6.33197
138860 6.04403
138899 5.81422
138978 5.46069
139056 5.19827
139214 4.82721
139371 4.57008
139528 4.37388
139686 4.21242
140000 3.93916
140390 3.60915
140584 3.41395
140779 3.16837
140974 2.82389
141071 2.58431
141169 2.26770
141266 1.82599
141315 1.53428
141363 1.17798
141412 0.748554
141461 0.279788
141485 0.0908842
141509 0.0463759
141522 0.144256
141534 0.386166
141546 0.858587
141558 1.67247
141566 2.45162
141574 3.47046
141589 6.41897
141620 14.7766
141636 17.7821
141651 18.7894
141682 17.0645
141714 14.3398
141745 12.2079
141777 10.6841
141808 9.58594
141840 8.77188
141872 8.15007
141935 7.27107
141998 6.68114
142061 6.25982
142187 5.69606
142314 5.33577
142377 5.20161
142440 5.09215
142503 5.00988
142566 4.97945
142598 5.01919
142614 5.07727
142629 5.19344
142645 5.44101
142653 5.67320
142661 6.05956
142669 6.76180
142673 7.35366
142677 8.21449
142681 9.60231
142685 11.8610
142689 15.8580
142693 23.1830
142696 34.4962
142700 41.7884
142704 34.1119
142708 23.0963
142710 17.7407
142713 14.1631
142715 11.7725
142718 10.1896
142723 8.17730
142728 7.08628
142733 6.41345
142738 5.98614
142749 5.47910
142759 5.20319
142769 5.03491
142790 4.84489
142810 4.73977
142831 4.67207
142872 4.58417
142954 4.47650
143037 4.40167
143119 4.34872
143201 4.33663
143242 4.37278
143263 4.41799
143283 4.50086
143304 4.66453
143314 4.81007
143324 5.04218
143335 5.46258
143340 5.82180
143345 6.36865
143350 7.31800
143353 8.07553
143355 9.12676
143358 10.7915
143360 13.3820
143363 18.0529
143365 26.0651
143368 36.8259
143370 42.0089
143372 32.0881
143375 20.1461
143376 14.2632
143378 10.8605
143380 8.72822
143382 7.35277
143385 5.77740
143388 5.03163
143395 4.40974
143402 4.22696
143416 4.26839
143430 4.57441
143444 5.21477
143457 6.58969
143464 7.88818
143471 10.0313
143478 13.7472
143485 20.2158
143492 31.9470
143500 41.3668
143508 35.7312
143515 24.9425
143520 20.0241
143524 16.4503
143534 12.0059
143543 9.56038
143552 8.09982
143561 7.16200
143570 6.52337
143589 5.72918
143607 5.26644
143626 4.96821
143662 4.60976
143699 4.39886
143736 4.25613
143809 4.06226
143883 3.91939
143957 3.79412
144104 3.53968
144251 3.21466
144324 2.99233
144398 2.69656
144471 2.27369
144508 1.98490
144545 1.61913
144582 1.14752
144618 0.563375
144637 0.263232
144655 0.0600263
144664 0.0681009
144674 0.234643
144683 0.681364
144692 1.59263
144697 2.35315
144702 3.36742
144711 6.27013
144730 14.5699
144740 17.6544
144749 18.7510
144768 17.2051
144783 15.1206
144798 13.3167
144813 11.9026
144828 10.8175
144859 9.29560
144889 8.30822
144919 7.62395
144949 7.12846
145009 6.46365
145069 6.05394
145100 5.91844
145130 5.83411
145160 5.83427
145175 5.89824
145190 6.05251
145205 6.40561
145213 6.73621
145220 7.27524
145228 8.22936
145235 10.0307
145239 11.5982
145243 13.9043
145246 17.5907
145250 23.1913
145255 34.3535
145260 41.8669
145265 34.8166
145270 24.0490
145275 16.4834
145281 12.4602
145286 10.1825
145291 8.80264
145297 7.89847
145302 7.29626
145313 6.55035
145323 6.11649
145334 5.84253
145355 5.51564
145376 5.32480
145398 5.19730
145440 5.02908
145483 4.92550
145525 4.90770
145546 4.99951
145557 5.11963
145568 5.35313
145578 5.83942
145584 6.27186
145589 6.94939
145594 8.06457
145599 10.0149
145605 13.6632
145610 20.7820
145615 32.2119
145620 41.3776
145625 35.8339
145630 25.2910
145634 19.1246
145638 15.2293
145642 12.6336
145646 10.9336
145654 8.86114
145662 7.71720
145671 7.01737
145679 6.55498
145695 5.99330
145711 5.67038
145727 5.46225
145760 5.20943
145792 5.05760
145824 4.95357
145889 4.81144
145954 4.70915
146018 4.61969
146083 4.51815
146115 4.46335
146132 4.58127
146136 4.77108
146140 5.29607
146142 5.92649
146144 7.25205
146145 8.48711
146146 10.4977
146147 13.9211
146148 20.0213
146149 31.4688
146150 39.8487
146151 34.9561
146152 24.4047
146153 19.6767
146154 16.3088
146155 12.1366
146157 9.72866
146158 8.41177
146161 6.95168
146164 6.24758
146169 5.56582
146175 5.25363
146187 4.96739
146198 4.83694
146221 4.71039
146244 4.64491
146290 4.56882
146335 4.51751
146427 4.42743
146473 4.36300
146496 4.32412
146507 4.42581
146510 4.58770
146513 5.03037
146514 5.61431
146516 6.79453
146517 9.73564
146518 12.9114
146518 19.5903
146519 29.6255
146520 38.8953
146521 33.0601
146522 23.7412
146522 16.0792
146523 12.3131
146525 8.59160
146527 7.05040
146528 6.26807
146532 5.52298
146535 5.18927
146542 4.87741
146549 4.73942
146562 4.61110
146576 4.54999
146630 4.45286
146737 4.37884
146845 4.33193
146953 4.29359
147169 4.22910
147385 4.17380
147817 4.07655
148033 4.02697
148140 3.99375
148194 3.96895
148221 3.97664
148235 4.13768
148238 4.32556
148242 4.80478
148243 5.38652
148245 6.63625
148247 9.88652
148248 13.2949
148248 19.8342
148249 30.7752
148250 38.2292
148251 32.7818
148252 22.3995
148253 15.0792
148254 11.2828
148255 7.79346
148257 6.34655
148259 5.61663
148263 4.91908
148266 4.61807
148274 4.35124
148281 4.23668
148295 4.13647
148310 4.09162
148368 4.02696
148485 3.98379
148719 3.93303
148952 3.88678
149069 3.86294
149128 3.87208
149142 3.90006
149157 3.99275
149164 4.12165
149171 4.44607
149175 4.82034
149179 5.55805
149182 7.28304
149184 9.03979
149186 12.0439
149188 17.3985
149190 21.4149
149192 18.3704
149194 13.2351
149196 10.5896
149197 8.72833
149200 6.72926
149204 5.72196
149207 5.18544
149213 4.63749
149219 4.38110
149232 4.15176
149245 4.05196
149270 3.96434
149295 3.92487
149345 3.88631
149396 3.86515
149597 3.81689
150000 3.74797
150293 3.69969
150440 3.67875
150513 3.70106
150531 3.74103
150550 3.86519
150559 4.03739
150568 4.47537
150572 4.99856
150577 6.13821
150579 7.26552
150582 9.24634
150584 13.0326
150586 20.4122
150588 31.1438
150590 38.4242
150592 32.1456
150594 21.6765
150596 15.4511
150597 11.7823
150599 9.41963
150601 8.00244
150604 6.34280
150608 5.50481
150615 4.68400
150622 4.32461
150636 4.01416
150649 3.88517
150677 3.77685
150705 3.73036
150761 3.68693
150816 3.66395
150927 3.63473
151039 3.61269
151261 3.57520
151483 3.54234
151706 3.51633
151817 3.50898
151928 3.50991
152039 3.52819
152095 3.55062
152151 3.59097
152206 3.66774
152234 3.73422
152262 3.83976
152290 4.02790
152304 4.18768
152317 4.44024
152331 4.88785
152338 5.26586
152345 5.83976
152352 6.81830
152359 8.64721
152363 10.2724
152366 12.7442
152370 16.9420
152373 23.7753
152377 34.1664
152380 39.2149
152384 29.8842
152387 18.8383
152390 12.6528
152394 9.16991
152397 7.16408
152400 5.95231
152406 4.67789
152413 4.09507
152419 3.78970
152425 3.62445
152438 3.47504
152464 3.42909
152489 3.47900
152540 3.67707
152591 4.01516
152642 4.63867
152692 5.94288
152718 7.17190
152743 9.18559
152769 12.6610
152794 18.7947
152822 29.7201
152850 38.3608
152878 32.9967
152906 22.8958
152937 15.4988
152967 11.3990
152998 9.03201
153029 7.57880
153059 6.62058
153090 5.95694
153151 5.10285
153213 4.56503
153274 4.14316
153305 3.91813
153335 3.61433
153351 3.37723
153366 2.99109
153374 2.67049
153381 2.17462
153389 1.34422
153393 0.948130
153395 1.12223
153396 2.45148
153397 3.96196
153398 6.44317
153400 13.3439
153401 15.7670
153402 16.5287
153404 15.0083
153406 11.6721
153409 9.51378
153412 8.22794
153415 7.42848
153421 6.44571
153427 5.89963
153438 5.29842
153450 4.97438
153473 4.62419
153496 4.43022
153519 4.30168
153542 4.20727
153588 4.07261
153680 3.90295
153771 3.79195
153955 3.64350
154139 3.54080
154323 3.45964
154507 3.38906
154691 3.32153
154783 3.29506
154806 3.30089
154829 3.34288
154841 3.41379
154852 3.61347
154858 3.86311
154864 4.40685
154866 4.95660
154869 5.88114
154872 7.68372
154875 11.1138
154878 16.4482
154880 20.2464
154883 17.2384
154885 12.3657
154887 9.85088
154889 8.22493
154892 6.27439
154896 5.27800
154899 4.72517
154906 4.14264
154913 3.86173
154927 3.60298
154941 3.48845
154968 3.38398
154996 3.33411
155051 3.27926
155107 3.24239
155217 3.16859
155273 3.10530
155300 3.06842
155314 3.20229
155318 3.39965
155321 3.92640
155323 4.59208
155325 5.90529
155326 9.00298
155327 12.3874
155328 17.5735
155329 28.3557
155330 36.2404
155331 31.7679
155332 21.8696
155333 15.0496
155334 11.2091
155336 8.80361
155337 7.45651
155339 5.89165
155341 5.09426
155346 4.33203
155350 3.98732
155359 3.66917
155369 3.52537
155387 3.39217
155405 3.32930
155442 3.26554
155478 3.23050
155551 3.18712
155624 3.15651
155770 3.10769
155916 3.06495
156500 2.90481
156792 2.82238
157084 2.73436
157376 2.63337
157522 2.56506
157595 2.51195
157631 2.49518
157640 2.52353
157649 2.64957
157654 2.84863
157658 3.36873
157661 3.99156
157663 5.29554
157664 6.57848
157665 8.49652
157666 11.6992
157667 17.2639
157669 27.3472
157670 35.3515
157671 30.1196
157673 20.6538
157674 14.9411
157675 11.3783
157676 8.95305
157677 7.51245
157679 5.75221
157682 4.84772
157686 3.91331
157691 3.48841
157700 3.09945
157709 2.92681
157727 2.77115
157745 2.69894
157782 2.62703
157818 2.58750
157891 2.53693
157964 2.49934
158254 2.37470
158545 2.25247
158836 2.12234
159418 1.82544
160000 1.46308
160593 1.00779
161185 0.471525
161481 0.211890
161629 0.108662
161704 0.0705228
161778 0.0455541
161852 0.0378544
161926 0.0527649
162000 0.0970021
162074 0.178916
162148 0.309410
162222 0.501497
162296 0.772437
162370 1.14248
162471 1.86139
162573 2.93694
162623 3.70745
162648 4.20672
162674 4.84884
162699 5.76744
162724 7.32526
162737 8.65008
162750 10.7292
162762 14.3217
162775 20.7466
162788 31.1099
162800 38.9346
