W-183(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
380.968 9.48680
381.791 8.35681
382.614 7.61558
384.260 6.64912
385.906 5.96883
386.729 5.66761
387.552 5.37464
388.375 5.09835
388.787 4.99281
389.198 4.97243
389.404 5.04305
389.610 5.23507
389.816 5.67547
390.022 6.67629
390.124 7.62046
390.227 9.15080
390.330 11.7668
390.433 16.5884
390.485 20.6079
390.536 26.5717
390.587 35.8952
390.639 51.3609
390.665 63.1842
390.690 79.4143
390.716 102.479
390.742 136.502
390.767 188.952
390.793 273.986
390.819 418.972
390.845 671.819
390.872 1102.39
390.900 1414.26
390.928 1162.80
390.956 748.155
390.982 485.582
391.008 330.929
391.034 238.097
391.060 179.691
391.113 113.700
391.165 79.7710
391.217 60.0275
391.270 47.5553
391.374 33.1592
391.479 25.4166
391.584 20.7292
391.688 17.6491
391.793 15.5015
392.002 12.7412
392.212 11.0724
392.421 9.96593
392.630 9.18318
393.049 8.15052
393.468 7.49761
394.305 6.70275
395.143 6.21628
395.980 5.87022
397.655 5.37189
401.005 4.66295
404.355 4.06100
407.704 3.46422
411.054 2.85034
412.729 2.56335
413.566 2.44878
414.404 2.38826
415.241 2.46776
415.660 2.63837
416.079 3.02420
416.497 3.94431
416.707 4.89435
416.916 6.63517
417.021 8.09322
417.126 10.2935
417.230 13.8260
417.335 19.9966
417.440 32.2366
417.492 43.4299
417.544 61.8708
417.597 95.4544
417.623 123.493
417.649 165.459
417.675 232.358
417.701 345.530
417.727 553.472
417.754 951.015
417.777 1528.64
417.800 1931.42
417.823 1562.29
417.847 981.797
417.870 597.403
417.894 385.903
417.918 265.296
417.942 192.165
417.966 145.136
417.989 113.343
418.037 74.6048
418.085 52.9205
418.132 39.6159
418.227 24.8487
418.323 17.2791
418.418 12.8908
418.608 8.26265
418.799 5.99966
418.989 4.73147
419.370 3.45292
419.751 2.89146
420.132 2.65216
420.513 2.60342
420.893 2.70048
421.274 2.93707
421.655 3.33189
422.036 3.93156
422.417 4.83177
422.798 6.26495
422.988 7.37332
423.178 9.04243
423.369 11.9952
423.464 14.5863
423.559 18.8861
423.654 27.0356
423.702 34.2378
423.750 45.7636
423.797 65.7655
423.845 104.386
423.869 138.085
423.892 190.044
423.916 273.037
423.940 406.905
423.970 663.959
424.000 853.297
424.030 707.007
424.060 460.594
424.088 305.211
424.116 213.418
424.144 157.881
424.172 122.900
424.228 83.5508
424.284 63.5448
424.340 52.1792
424.396 45.2810
424.509 38.0764
424.621 35.1631
424.733 34.3730
424.957 36.2123
425.406 48.5655
425.854 74.2166
426.078 95.4051
426.303 126.139
426.527 172.395
426.751 245.349
426.975 367.884
427.200 590.484
427.312 772.554
427.424 1035.49
427.536 1422.44
427.648 1990.54
427.824 3293.07
428.000 4252.28
428.177 3513.77
428.353 2269.33
428.473 1661.91
428.592 1244.37
428.712 958.240
428.832 758.218
429.071 508.786
429.310 367.002
429.549 279.288
429.788 221.318
430.267 151.704
430.745 112.832
431.224 88.7567
432.180 61.3741
433.137 46.7098
434.094 37.7918
435.051 31.8808
436.008 27.7125
437.921 22.2722
439.835 18.9037
441.749 16.6182
443.662 14.9616
447.490 12.6906
451.317 11.1391
455.144 9.85268
456.101 9.50629
457.058 9.09927
457.536 8.85611
457.776 8.72753
458.015 8.61377
458.254 8.59165
458.374 8.70223
458.493 9.05695
458.553 9.43747
458.613 10.0964
458.673 11.2857
458.732 13.5877
458.792 18.5718
458.822 23.3773
458.852 31.5834
458.882 46.9379
458.897 60.0158
458.912 79.7009
458.927 111.323
458.942 164.597
458.957 261.810
458.972 443.613
458.986 729.008
459.000 938.149
459.014 775.917
459.029 503.944
459.038 377.124
459.047 288.738
459.065 182.562
459.083 126.133
459.101 93.6582
459.119 73.2241
459.137 59.6971
459.173 43.3006
459.209 34.1075
459.245 28.4040
459.317 21.9191
459.390 18.4541
459.462 16.3524
459.534 14.9629
459.606 13.9851
459.751 12.7113
459.895 11.9232
460.184 10.9997
460.472 10.4673
460.761 10.1116
461.339 9.64254
462.494 9.06978
463.649 8.65738
464.804 8.29351
465.959 7.93470
466.537 7.74666
467.114 7.54999
467.403 7.45774
467.547 7.42454
467.692 7.42064
467.836 7.50431
467.908 7.63513
467.980 7.91803
468.053 8.57694
468.089 9.23808
468.125 10.3981
468.161 12.6340
468.179 14.5853
468.197 17.5919
468.215 22.5544
468.233 31.2487
468.251 47.8269
468.269 81.2110
468.285 129.765
468.300 165.692
468.316 138.291
468.331 91.8513
468.341 69.3476
468.352 53.9207
468.372 35.7902
468.393 26.4003
468.414 21.0307
468.434 17.6824
468.455 15.4754
468.496 12.8149
468.537 11.3195
468.579 10.3909
468.661 9.32437
468.743 8.74195
468.826 8.37903
468.991 7.94765
469.156 7.69198
469.321 7.51421
469.650 7.26232
470.310 6.90460
470.970 6.59878
472.289 5.98215
473.608 5.27942
474.268 4.88465
474.927 4.47138
475.587 4.08522
476.247 3.88615
476.576 4.00272
476.906 4.47207
477.236 5.69459
477.401 6.85351
477.566 8.66479
477.731 11.5479
477.896 16.2823
478.061 24.4309
478.143 30.7346
478.225 39.4529
478.308 51.8722
478.390 70.1219
478.473 98.1609
478.555 143.509
478.638 222.363
478.720 372.308
478.761 500.675
478.803 693.360
478.844 990.901
478.885 1451.75
478.943 2417.46
479.000 3136.07
479.058 2603.12
479.115 1692.07
479.168 1120.48
479.221 776.927
479.274 566.400
479.327 431.768
479.433 277.592
479.539 196.679
479.645 148.990
479.750 118.426
479.962 82.6547
480.174 63.0626
480.386 51.0186
480.598 42.9999
480.809 37.3406
481.233 29.9757
481.657 25.4546
482.080 22.4269
482.504 20.2696
483.351 17.4141
484.198 15.6146
485.045 14.3761
485.893 13.4689
487.587 12.2176
489.281 11.3773
490.128 11.0435
490.976 10.7447
491.399 10.6053
491.611 10.5397
491.823 10.4819
492.035 10.4480
492.141 10.4574
492.246 10.5147
492.352 10.6990
492.405 10.9108
492.458 11.3138
492.511 12.1652
492.538 12.9649
492.564 14.2890
492.591 16.6855
492.617 21.5010
492.630 25.9050
492.644 32.8964
492.657 44.5690
492.670 64.3978
492.685 99.7723
492.700 125.531
492.715 105.235
492.730 71.4992
492.747 47.3866
492.763 34.3357
492.780 26.9938
492.796 22.5849
492.813 19.7265
492.830 17.7857
492.863 15.4008
492.896 14.0341
492.929 13.1781
492.995 12.1915
493.062 11.6549
493.128 11.3243
493.260 10.9416
493.393 10.7248
493.525 10.5822
493.790 10.3963
494.056 10.2705
494.321 10.1723
494.851 10.0150
495.381 9.88289
495.911 9.76454
496.176 9.71348
496.309 9.69472
496.441 9.68892
496.574 9.71954
496.640 9.77082
496.706 9.88244
496.773 10.1422
496.806 10.4012
496.839 10.8534
496.872 11.7230
496.889 12.4767
496.905 13.6323
496.922 15.5306
496.938 18.8322
496.955 25.1238
496.971 37.6002
496.986 55.8648
497.000 69.2847
497.014 58.8409
497.029 41.3096
497.041 31.4093
497.052 25.1514
497.064 21.1325
497.075 18.4634
497.099 15.3057
497.122 13.5991
497.145 12.5766
497.168 11.9149
497.215 11.1343
497.261 10.7031
497.307 10.4372
497.400 10.1316
497.493 9.96255
497.586 9.85486
497.772 9.72149
498.143 9.57514
498.514 9.48145
499.257 9.34221
500.000 9.22761
502.741 8.87666
505.483 8.56775
506.853 8.41206
507.539 8.32947
508.224 8.24049
508.909 8.14172
509.252 8.08832
509.594 8.03523
509.937 7.99722
510.108 8.00183
510.280 8.05699
510.365 8.12794
510.451 8.25955
510.537 8.50870
510.622 9.00822
510.708 10.1272
510.751 11.2316
510.794 13.1579
510.837 16.8783
510.858 20.1171
510.879 25.1575
510.901 33.4921
510.922 48.3596
510.944 77.3349
510.954 101.983
510.965 137.542
510.983 221.757
511.000 283.600
511.018 235.261
511.035 154.188
511.046 116.254
511.058 89.9055
511.080 58.4811
511.102 41.9204
511.125 32.4272
511.147 26.4819
511.170 22.5526
511.215 17.8061
511.260 15.1523
511.304 13.5086
511.394 11.6415
511.484 10.6433
511.574 10.0363
511.664 9.63370
511.753 9.35055
511.933 8.99574
512.023 8.89995
512.113 8.87565
512.202 8.99953
512.247 9.19131
512.292 9.58733
512.337 10.4539
512.360 11.2778
512.382 12.6401
512.405 15.0861
512.427 19.8971
512.438 24.1466
512.449 30.7464
512.461 41.3567
512.472 58.5768
512.479 74.0079
512.486 92.1438
512.500 117.210
512.514 98.8676
512.528 67.2850
512.538 51.1486
512.548 40.1850
512.558 32.7600
512.568 27.6176
512.588 21.2631
512.608 17.6918
512.628 15.4760
512.648 14.0187
512.688 12.2579
512.728 11.2651
512.768 10.6452
512.848 9.92606
512.928 9.52750
513.007 9.27600
513.167 8.97405
513.327 8.79542
513.486 8.67426
513.806 8.51370
514.125 8.40627
514.444 8.32533
515.083 8.20401
516.360 8.03229
517.637 7.89838
520.192 7.66864
522.746 7.44986
525.301 7.21425
526.578 7.07873
527.855 6.91922
529.132 6.71495
529.771 6.58271
530.410 6.41618
530.729 6.31437
531.048 6.19624
531.368 6.05946
531.687 5.90823
531.847 5.83585
532.006 5.78218
532.166 5.78418
532.325 5.94452
532.405 6.16744
532.485 6.59508
532.565 7.42645
532.645 9.13086
532.725 13.0096
532.765 16.8621
532.785 19.7369
532.804 23.5867
532.824 28.9246
532.844 36.4708
532.864 47.6433
532.884 64.7573
532.894 76.9480
532.904 92.7297
532.914 113.518
532.924 141.090
532.934 179.120
532.944 232.042
532.954 306.514
532.964 409.490
532.982 677.930
533.000 879.119
533.009 843.530
533.018 731.447
533.036 476.614
533.053 317.290
533.069 221.670
533.085 162.715
533.102 125.136
533.135 81.9699
533.168 59.3700
533.200 46.0081
533.233 37.4534
533.299 27.4671
533.365 21.9986
533.431 18.6480
533.496 16.4173
533.562 14.8477
533.694 12.8070
533.825 11.5570
533.957 10.7213
534.088 10.1268
534.351 9.33986
534.614 8.84392
534.877 8.50175
535.140 8.25033
535.666 7.90121
536.192 7.66499
537.243 7.35046
538.295 7.13418
539.347 6.96337
541.451 6.68567
543.554 6.46318
544.606 6.38932
545.658 6.38742
546.184 6.44805
546.710 6.59563
547.236 6.91380
547.761 7.60321
548.024 8.23424
548.287 9.23620
548.550 10.9170
548.813 13.9624
549.076 20.1654
549.208 25.8974
549.339 35.3684
549.471 52.4791
549.536 66.5925
549.602 87.4383
549.668 119.802
549.734 172.690
549.799 264.215
549.865 427.282
549.933 694.030
550.000 891.467
550.068 735.149
550.135 470.697
550.197 307.108
550.259 209.906
550.321 151.259
550.383 114.162
550.507 72.4272
550.631 50.9882
550.755 38.5913
550.879 30.7822
551.127 21.8411
551.375 17.0696
551.623 14.1987
551.871 12.3187
552.119 11.0077
552.615 9.31387
553.111 8.26957
554.103 7.03398
555.094 6.36902
555.590 6.25255
556.086 6.44805
556.582 7.47144
556.830 8.78753
557.078 11.4390
557.326 17.3050
557.450 22.9939
557.574 32.6840
557.698 50.6836
557.760 65.7851
557.822 88.3844
557.884 123.786
557.946 182.254
558.008 284.180
558.070 466.221
558.135 772.751
558.200 1002.12
558.265 833.438
558.330 542.854
558.403 331.603
558.476 217.662
558.549 153.692
558.622 115.105
558.695 90.2491
558.767 73.3439
558.913 52.4766
559.059 40.5032
559.205 32.9555
559.496 24.2316
559.788 19.4798
560.079 16.5517
560.662 13.1790
561.245 11.2981
561.828 10.0815
562.995 8.51948
564.161 7.41810
564.744 6.91484
565.327 6.39933
565.910 5.84616
566.201 5.55881
566.493 5.29602
566.639 5.20443
566.785 5.18585
566.930 5.33294
567.076 5.88247
567.149 6.49025
567.222 7.55074
567.295 9.46632
567.331 10.9911
567.368 13.1466
567.404 16.2905
567.422 18.4006
567.440 21.0158
567.459 24.3167
567.477 28.4947
567.495 33.8941
567.513 41.0017
567.532 50.6229
567.550 63.8357
567.568 82.6207
567.586 110.293
567.604 152.792
567.623 221.199
567.641 336.491
567.659 534.520
567.680 885.612
567.700 1148.29
567.721 954.161
567.741 620.041
567.758 427.054
567.775 305.515
567.792 227.939
567.809 176.646
567.843 116.197
567.876 83.6187
567.910 64.1226
567.944 51.5133
568.012 36.6547
568.079 28.4774
568.147 23.4638
568.282 17.8135
568.417 14.8526
568.553 13.1577
568.823 11.7971
569.094 12.7700
569.229 14.7364
569.364 18.8561
569.499 27.8096
569.567 36.1872
569.635 49.9080
569.702 73.9794
569.770 120.022
569.804 159.441
569.837 218.804
569.871 310.532
569.905 452.642
569.953 753.276
570.000 978.765
570.048 816.338
570.095 535.374
570.130 388.224
570.164 289.558
570.199 223.110
570.234 177.512
570.303 121.395
570.372 89.8787
570.442 70.4825
570.511 57.6784
570.649 42.2713
570.788 33.5944
570.926 28.1651
571.204 21.8784
571.481 18.4204
571.758 16.2584
572.312 13.7185
572.866 12.2729
573.420 11.3323
574.529 10.1602
575.637 9.43496
576.746 8.92180
578.962 8.19365
581.179 7.63166
582.288 7.36501
583.396 7.08602
584.504 6.77504
585.059 6.60264
585.613 6.42554
585.890 6.34558
586.167 6.28938
586.444 6.29579
586.721 6.46962
586.860 6.70260
586.998 7.14102
587.137 7.97886
587.275 9.66416
587.414 13.4156
587.483 17.0785
587.552 23.3531
587.622 35.1117
587.656 45.0693
587.691 60.0293
587.726 83.7376
587.760 123.223
587.795 193.041
587.830 320.255
587.865 530.461
587.900 687.916
587.935 573.090
587.971 374.810
588.000 260.246
588.029 187.466
588.058 140.963
588.087 110.272
588.145 73.9532
588.203 54.3285
588.261 42.5400
588.319 34.9138
588.436 25.8973
588.552 20.9128
588.668 17.8364
588.784 15.7810
588.900 14.3263
589.133 12.4255
589.365 11.2520
589.598 10.4603
589.830 9.89110
590.295 9.12407
590.760 8.62519
591.690 7.99285
592.620 7.58141
593.550 7.26769
595.410 6.75872
597.269 6.29218
598.199 6.06190
599.129 5.85670
599.594 5.78927
600.059 5.78514
600.524 5.92404
600.989 6.40934
601.221 6.93692
601.454 7.84934
601.686 9.48252
601.919 12.5888
602.151 19.1158
602.267 25.1972
602.384 35.2038
602.500 52.9427
602.558 67.1659
602.616 87.5821
602.674 117.893
602.732 164.545
602.790 238.675
602.849 357.328
602.924 593.833
603.000 771.613
603.076 643.398
603.152 420.904
603.231 265.808
603.311 178.876
603.391 128.506
603.471 97.5128
603.550 77.2175
603.630 63.2755
603.790 45.8446
603.949 35.7351
604.109 29.3092
604.427 21.8143
604.746 17.6847
605.065 15.1052
605.384 13.3405
605.703 12.0426
606.341 10.1762
606.660 9.42303
606.979 8.71104
607.298 8.01030
607.458 7.68280
607.617 7.44277
607.777 7.53877
607.856 7.97235
607.936 9.10590
608.016 12.0251
608.056 15.0669
608.096 20.4394
608.136 30.7247
608.155 39.4517
608.175 52.5727
608.195 73.2548
608.215 107.068
608.235 165.159
608.255 266.830
608.278 451.444
608.300 594.323
608.323 502.569
608.345 335.816
608.363 240.874
608.381 178.975
608.399 138.066
608.416 110.507
608.452 76.9965
608.488 58.3560
608.524 46.9134
608.559 39.3510
608.631 30.2014
608.702 25.0035
608.773 21.7142
608.916 17.8519
609.059 15.6826
609.202 14.3013
609.487 12.6400
609.773 11.6650
610.058 11.0135
610.629 10.1753
611.200 9.63979
611.771 9.25550
612.914 8.71935
615.198 8.05951
617.482 7.62709
622.050 7.01019
626.619 6.49977
631.187 5.96927
633.472 5.65925
635.756 5.28800
638.040 4.81510
639.182 4.52504
640.324 4.20207
640.895 4.04260
641.466 3.91342
642.037 3.88122
642.608 4.13443
642.894 4.52275
643.179 5.29248
643.465 6.82311
643.608 8.11838
643.750 10.0237
643.893 12.9118
644.036 17.4580
644.179 24.9935
644.322 38.3939
644.393 49.2006
644.464 64.8157
644.536 88.3161
644.607 125.478
644.678 188.397
644.750 304.144
644.786 399.918
644.821 540.010
644.857 749.295
644.893 1060.90
644.946 1756.66
645.000 2278.48
645.054 1892.03
645.108 1224.63
645.164 762.935
645.220 505.431
645.277 357.074
645.333 266.080
645.389 206.753
645.446 166.213
645.558 115.881
645.671 86.9249
645.783 68.7033
646.009 47.7217
646.234 36.4155
646.459 29.5406
646.685 24.9991
646.910 21.8128
647.361 17.6913
647.811 15.1756
648.262 13.4961
648.712 12.3009
649.614 10.7172
650.515 9.71332
651.416 9.01496
652.317 8.49564
654.119 7.75821
655.922 7.23825
659.526 6.48508
663.131 5.87164
666.736 5.23889
668.538 4.85659
669.439 4.62899
670.341 4.36326
671.242 4.05003
671.692 3.88314
672.143 3.74303
672.368 3.71394
672.594 3.75866
672.819 3.96982
673.044 4.58549
673.157 5.22872
673.269 6.32869
673.382 8.29925
673.438 9.86609
673.495 12.0846
673.551 15.3287
673.607 20.2396
673.664 28.0622
673.720 41.3690
673.748 51.7163
673.776 66.1437
673.805 87.1076
673.833 118.625
673.861 168.805
673.889 252.962
673.917 404.415
673.945 684.823
673.973 1129.97
674.000 1462.29
674.028 1211.21
674.055 782.859
674.084 484.195
674.113 319.442
674.142 225.134
674.171 167.556
674.201 130.196
674.230 104.680
674.288 73.0895
674.346 54.9584
674.404 43.5850
674.521 30.5218
674.637 23.4921
674.754 19.2276
674.870 16.4126
674.986 14.4381
675.219 11.8821
675.452 10.3198
675.685 9.27289
675.918 8.52454
676.384 7.52288
676.849 6.87663
677.781 6.06560
678.712 5.54474
679.644 5.15311
681.507 4.53413
683.369 3.98979
685.232 3.44355
686.164 3.15970
686.630 3.01899
687.095 2.89176
687.561 2.82391
687.794 2.86427
688.027 3.05302
688.260 3.66538
688.376 4.39510
688.434 4.99023
688.492 5.84819
688.551 7.12764
688.580 8.00451
688.609 9.10895
688.638 10.5200
688.667 12.3531
688.696 14.7814
688.725 18.0734
688.754 22.6623
688.783 29.2795
688.813 39.2315
688.842 55.0151
688.871 81.8171
688.885 102.667
688.900 131.539
688.914 173.260
688.929 234.473
688.944 327.743
688.958 468.109
688.979 769.011
689.000 991.156
689.021 818.465
689.042 526.949
689.060 354.615
689.078 248.215
689.096 181.881
689.114 138.838
689.151 89.1207
689.187 62.8907
689.223 47.4400
689.259 37.5741
689.332 26.1325
689.404 19.9467
689.476 16.2138
689.621 12.0912
689.766 9.98440
689.910 8.78611
690.200 7.64805
690.489 7.34944
690.779 7.56347
691.358 9.45625
691.647 11.4422
691.936 14.6254
692.226 19.8452
692.515 28.8202
692.805 45.4641
692.950 59.3266
693.094 79.8796
693.239 111.628
693.384 163.000
693.528 249.979
693.673 399.962
693.837 667.892
694.000 870.387
694.164 726.603
694.328 475.149
694.473 321.739
694.618 227.192
694.763 168.207
694.907 129.834
695.197 85.2466
695.487 61.4627
695.776 47.2697
696.066 38.0847
696.645 27.1965
697.224 21.1411
697.514 19.0754
697.804 17.4661
698.093 16.3310
698.238 16.0363
698.383 16.1145
698.528 17.0668
698.600 18.3236
698.672 20.8062
698.745 26.1189
698.781 31.1336
698.817 39.5074
698.853 54.7172
698.890 85.8550
698.908 114.611
698.926 161.512
698.944 242.200
698.962 384.617
698.981 620.950
699.000 792.609
699.019 652.608
699.038 421.346
699.059 258.137
699.080 170.317
699.101 121.188
699.122 91.8087
699.142 72.8813
699.163 60.0857
699.205 44.4429
699.247 35.5456
699.289 29.9999
699.372 23.6375
699.456 20.1969
699.539 18.0745
699.706 15.6009
699.873 14.1775
700.040 13.2232
700.374 11.9582
700.708 11.0983
701.042 10.4404
701.710 9.44661
703.045 8.09619
704.381 7.17259
707.053 5.99980
709.724 5.56951
711.060 5.78021
712.396 6.54462
713.731 8.38269
714.399 10.0417
715.067 12.5506
715.735 16.4188
716.403 22.5689
717.071 32.7965
717.739 50.9242
718.073 65.4217
718.406 86.1594
718.740 116.935
719.074 164.670
719.408 242.993
719.742 380.503
720.076 641.277
720.243 857.156
720.410 1161.62
720.705 1939.48
721.000 2529.42
721.295 2111.09
721.590 1376.41
721.827 960.723
722.064 692.973
722.300 519.766
722.537 404.124
723.011 266.343
723.484 191.268
723.958 145.979
724.431 116.502
725.378 81.5091
726.325 62.0882
727.272 50.0459
728.219 41.9715
729.166 36.2372
731.060 28.7001
732.954 23.9914
734.847 20.7564
736.741 18.3620
740.529 14.8746
742.423 13.4290
744.317 11.9972
746.211 10.4034
747.158 9.45791
748.105 8.33694
749.052 6.97256
749.525 6.21176
749.999 5.51448
750.235 5.30332
750.472 5.35707
750.709 6.01843
750.827 6.80681
750.946 8.14876
751.064 10.4103
751.182 14.2621
751.242 17.1559
751.301 21.0315
751.360 26.2986
751.419 33.5735
751.478 43.8849
751.538 58.8902
751.597 81.4910
751.656 116.950
751.715 175.838
751.774 280.122
751.804 362.804
751.833 478.775
751.863 643.215
751.893 874.068
751.946 1485.78
752.000 1954.18
752.054 1643.99
752.108 1089.13
752.168 678.120
752.228 452.955
752.289 324.730
752.349 246.491
752.409 195.404
752.470 160.287
752.591 116.349
752.711 90.6931
752.832 74.2842
753.073 54.9533
753.315 44.1909
753.556 37.4444
753.798 32.8570
754.039 29.5490
754.522 25.1007
755.005 22.2406
755.971 18.7356
756.937 16.6924
757.420 16.0794
757.903 15.8916
758.386 16.6896
758.627 17.9977
758.869 20.7668
759.110 26.9331
759.231 32.8153
759.352 42.5873
759.472 59.9774
759.593 93.8319
759.654 123.260
759.714 168.038
759.774 238.325
759.835 348.736
759.917 579.544
760.000 755.211
760.083 634.752
760.166 421.644
760.258 264.928
760.351 179.554
760.444 131.083
760.537 101.612
760.629 82.4465
760.722 69.3223
760.908 52.9297
761.093 43.3954
761.279 37.3011
761.650 30.1189
762.021 26.1033
762.392 23.5641
763.134 20.5402
763.876 18.7861
764.618 17.6223
766.101 16.1326
767.585 15.1820
769.069 14.4978
772.037 13.5372
777.973 12.3411
783.909 11.5495
789.845 10.9291
795.781 10.3578
798.749 10.0391
800.233 9.85016
801.717 9.61995
803.201 9.30986
803.943 9.09918
804.685 8.82253
805.056 8.64689
805.427 8.43618
805.798 8.18063
806.169 7.87407
806.354 7.70694
806.540 7.54708
806.725 7.43757
806.911 7.50696
807.003 7.71693
807.096 8.18937
807.189 9.19297
807.282 11.3598
807.374 16.4434
807.421 21.5536
807.467 30.4572
807.490 37.4887
807.514 47.4196
807.537 61.9059
807.560 83.7611
807.583 118.620
807.606 177.158
807.629 281.247
807.653 470.834
807.676 789.714
807.700 1034.25
807.724 869.055
807.748 573.218
807.769 386.145
807.791 272.660
807.813 202.253
807.834 157.006
807.877 104.649
807.921 76.8911
807.964 60.3934
808.007 49.7429
808.094 37.1763
808.180 30.2075
808.267 25.8876
808.354 22.9841
808.440 20.9224
808.613 18.2131
808.786 16.5323
808.959 15.3968
809.132 14.5819
809.479 13.4943
809.825 12.8029
810.171 12.3242
810.517 11.9720
811.210 11.4851
811.902 11.1600
813.287 10.7410
814.672 10.4696
816.057 10.2694
818.826 9.97293
824.366 9.54484
829.905 9.18361
835.444 8.81896
840.984 8.39431
843.754 8.12861
846.523 7.78434
847.908 7.55303
848.601 7.40933
849.293 7.23504
849.985 7.01315
850.332 6.87675
850.678 6.72160
850.851 6.64059
851.024 6.56594
851.197 6.51880
851.370 6.56056
851.457 6.66588
851.543 6.89603
851.630 7.37780
851.716 8.41128
851.803 10.8412
851.846 13.3040
851.889 17.6479
851.933 26.1048
851.954 33.5221
851.976 45.0021
851.998 63.9907
852.009 78.1799
852.019 97.3672
852.030 123.850
852.041 161.113
852.052 214.234
852.063 289.624
852.081 479.827
852.100 623.204
852.119 520.379
852.138 341.073
852.158 213.646
852.178 143.428
852.198 103.172
852.218 78.5377
852.238 62.5090
852.258 51.5277
852.298 37.8697
852.339 29.9740
852.379 24.9932
852.459 19.2208
852.540 16.0756
852.620 14.1467
852.701 12.8596
852.781 11.9475
852.942 10.7497
853.103 10.0034
853.264 9.49339
853.424 9.12164
853.746 8.60893
854.068 8.26305
854.711 7.79687
855.355 7.46284
855.998 7.18146
857.285 6.65666
858.572 6.08655
859.215 5.76205
859.859 5.41248
860.502 5.09187
860.824 5.01990
861.146 5.16701
861.307 5.43836
861.467 5.99415
861.628 7.11203
861.789 9.44577
861.870 11.5421
861.950 14.8161
862.030 20.1927
862.111 29.6399
862.151 37.1848
862.191 47.9450
862.232 63.9141
862.272 88.7516
862.312 129.720
862.352 202.420
862.372 260.505
862.392 342.794
862.412 461.114
862.433 630.670
862.466 1045.22
862.500 1358.83
862.534 1131.87
862.568 734.868
862.604 451.918
862.641 297.260
862.678 209.245
862.714 155.963
862.751 121.418
862.787 97.9398
862.861 68.8663
862.934 52.2035
863.007 41.7149
863.154 29.6310
863.300 23.0785
863.447 19.0621
863.740 14.4636
864.033 11.9187
864.326 10.2844
864.913 8.22057
865.499 6.87339
865.792 6.35953
866.085 5.98070
866.378 5.89478
866.525 6.12195
866.671 6.79627
866.818 8.57562
866.891 10.4549
866.964 13.8618
867.038 20.7396
867.074 27.0174
867.111 37.2088
867.148 55.2385
867.166 69.7192
867.184 90.6593
867.203 122.166
867.221 171.712
867.239 252.990
867.258 388.449
867.279 631.217
867.300 806.890
867.321 661.613
867.343 422.634
867.358 301.512
867.373 220.649
867.388 166.764
867.403 130.185
867.434 85.5661
867.464 60.9243
867.494 46.0185
867.524 36.3484
867.585 24.9923
867.646 18.8225
867.706 15.1162
867.828 11.1204
867.949 9.26951
868.070 8.52762
868.191 8.59093
868.313 9.47470
868.434 11.4445
868.555 15.1046
868.676 21.7258
868.737 26.8972
868.798 34.0413
868.858 44.1271
868.919 58.6826
868.979 80.3989
869.040 114.114
869.101 169.215
869.161 264.449
869.222 440.108
869.283 776.106
869.341 1320.76
869.400 1740.63
869.459 1467.48
869.518 973.392
869.565 687.498
869.613 502.188
869.661 381.641
869.708 300.621
869.804 203.255
869.899 149.588
869.994 116.794
870.090 95.2343
870.280 69.2548
870.471 54.5761
870.662 45.3324
870.853 39.0545
871.043 34.5481
871.425 28.5599
871.806 24.7947
872.188 22.2216
872.569 20.3562
873.332 17.8351
874.095 16.2081
874.858 15.0665
875.620 14.2168
877.146 13.0226
878.672 12.2048
881.723 11.0899
884.774 10.2443
886.300 9.82616
887.826 9.35468
889.352 8.75294
890.114 8.35806
890.877 7.85629
891.259 7.54966
891.640 7.19794
892.022 6.80356
892.403 6.40598
892.594 6.25379
892.784 6.21034
892.975 6.43589
893.166 7.34739
893.261 8.38151
893.356 10.2034
893.452 13.5125
893.500 16.1473
893.547 19.8487
893.595 25.1989
893.643 33.1594
893.690 45.4740
893.738 65.4464
893.786 100.150
893.809 127.448
893.833 165.622
893.857 220.930
893.881 302.565
893.905 426.099
893.929 613.094
893.964 1035.52
894.000 1361.75
894.036 1147.06
894.072 758.258
894.094 573.436
894.117 442.574
894.163 283.624
894.209 198.527
894.254 148.739
894.300 117.131
894.346 95.8492
894.437 69.7655
894.528 54.8252
894.620 45.3949
894.802 34.4198
894.985 28.3825
895.168 24.6347
895.350 22.1058
895.533 20.2976
895.898 17.8973
896.264 16.3859
896.629 15.3496
896.994 14.5951
897.725 13.5683
898.455 12.8988
899.186 12.4240
899.917 12.0670
901.378 11.5587
902.839 11.2066
905.762 10.7321
908.684 10.4090
911.607 10.1610
917.452 9.77026
923.297 9.42264
926.220 9.23482
929.142 9.01271
932.065 8.71462
933.526 8.50878
934.987 8.23118
935.718 8.04925
936.449 7.82344
937.179 7.53465
937.910 7.15386
938.275 6.91691
938.641 6.64376
939.006 6.33934
939.371 6.04419
939.554 5.94593
939.737 5.95322
939.919 6.21399
940.102 7.10943
940.193 8.08817
940.285 9.78627
940.376 12.8342
940.422 15.2498
940.467 18.6330
940.513 23.5122
940.559 30.7593
940.604 41.9585
940.650 60.1147
940.696 91.6892
940.718 116.437
940.741 151.221
940.764 201.739
940.787 276.525
940.810 390.160
940.833 563.008
940.866 948.499
940.900 1246.29
940.934 1049.20
940.968 692.371
941.003 441.871
941.038 299.694
941.073 216.696
941.109 165.194
941.144 131.312
941.179 107.887
941.250 78.4726
941.320 61.2621
941.391 50.2653
941.532 37.3855
941.673 30.2805
