Pt-192(n,tot) JEFF-3.2
3019.88 4.72432
3019.96 4.70727
3020.04 4.80800
3020.12 5.26374
3020.16 5.83886
3020.20 6.93126
3020.24 9.26382
3020.26 11.3844
3020.28 14.7437
3020.30 20.3295
3020.32 30.1828
3020.33 37.9371
3020.34 48.7255
3020.35 63.8724
3020.36 84.0415
3020.37 110.279
3020.38 144.207
3020.40 194.457
3020.41 190.786
3020.42 170.839
3020.44 116.561
3020.45 91.7694
3020.46 72.8157
3020.49 49.3045
3020.51 36.4111
3020.53 28.7187
3020.56 23.7766
3020.58 20.4068
3020.63 16.2086
3020.68 13.7609
3020.73 12.1885
3020.82 10.3212
3020.92 9.26822
3021.01 8.59920
3021.21 7.80225
3021.40 7.34345
3021.59 7.04282
3021.97 6.66474
3022.36 6.42685
3022.74 6.25470
3023.51 6.00208
3025.05 5.62206
3026.58 5.25656
3028.12 4.80832
3028.88 4.51413
3029.65 4.13414
3030.04 3.89477
3030.42 3.60900
3030.80 3.26370
3031.19 2.85068
3031.57 2.40116
3031.76 2.23361
3031.95 2.26560
3032.05 2.47540
3032.15 2.97051
3032.24 4.02593
3032.34 6.26262
3032.39 8.24364
3032.43 11.2653
3032.48 16.0246
3032.53 23.8481
3032.55 29.6643
3032.58 37.4509
3032.60 48.0746
3032.63 62.8770
3032.65 83.9707
3032.67 114.700
3032.70 160.222
3032.72 224.262
3032.76 394.094
3032.80 540.038
3032.82 533.824
3032.84 474.021
3032.88 323.262
3032.91 235.990
3032.94 177.009
3032.97 137.417
3033.00 110.176
3033.06 76.6463
3033.12 57.7034
3033.18 45.9473
3033.24 38.1132
3033.36 28.6095
3033.48 23.1058
3033.60 19.6286
3033.72 17.2248
3033.84 15.5011
3034.08 13.1803
3034.31 11.7069
3034.55 10.6924
3034.79 9.95217
3035.27 8.94168
3035.75 8.28364
3036.23 7.81642
3036.71 7.46428
3037.66 6.95961
3038.62 6.60587
3040.53 6.11482
3042.44 5.76192
3044.36 5.47464
3048.18 4.98915
3055.83 4.12180
3063.48 3.22227
3071.13 2.19446
3074.96 1.61347
3078.78 0.993528
3082.61 0.400599
3083.57 0.284000
3084.52 0.199778
3085.48 0.169018
3086.43 0.227981
3086.91 0.309869
3087.39 0.441946
3087.87 0.641749
3088.35 0.934057
3088.82 1.35493
3089.30 1.95825
3089.78 2.82695
3090.26 4.09339
3090.74 5.98283
3091.22 8.87503
3091.69 13.4975
3092.17 21.3198
3092.65 35.6530
3092.89 47.5198
3093.13 65.0595
3093.37 92.1152
3093.61 135.968
3093.84 210.821
3094.08 342.744
3094.60 797.942
3094.73 791.856
3094.86 702.257
3095.12 461.142
3095.29 338.289
3095.46 252.925
3095.63 194.034
3095.80 152.771
3096.14 101.301
3096.49 72.0706
3096.83 53.9984
3097.17 42.0496
3097.85 27.6624
3098.54 19.5598
3099.22 14.4873
3100.59 8.57160
3101.96 5.25282
3103.33 3.13987
3104.70 1.71466
3105.38 1.19478
3106.06 0.793474
3106.75 0.515523
3107.43 0.377393
3107.78 0.368864
3108.12 0.407033
3108.46 0.498152
3108.80 0.649959
3109.14 0.871999
3109.49 1.17603
3109.83 1.57657
3110.17 2.09156
3110.85 3.55971
3111.54 5.83557
3112.22 9.33518
3112.91 14.7301
3113.59 23.2031
3114.27 36.8944
3114.96 59.9082
3115.64 100.574
3116.33 176.478
3116.67 237.804
3117.01 322.737
3117.71 581.376
3118.40 815.289
3119.10 729.225
3119.79 504.764
3120.25 387.807
3120.71 303.391
3121.63 199.495
3122.55 142.890
3123.47 109.128
3124.39 87.3622
3125.30 72.4378
3127.14 53.6529
3128.98 42.5155
3130.82 35.2266
3134.49 26.3134
3138.17 21.0427
3141.85 17.4999
3149.20 12.8204
3156.55 9.53589
3163.90 6.69718
3167.58 5.26907
3171.25 3.73760
3173.09 2.89519
3174.01 2.44337
3174.93 1.96604
3175.85 1.46936
3176.31 1.23086
3176.77 1.04295
3177.23 1.04267
3177.46 1.25442
3177.69 1.84719
3177.80 2.44426
3177.92 3.43046
3178.03 5.11997
3178.15 8.15392
3178.20 10.6589
3178.26 14.2195
3178.32 19.6598
3178.38 28.0636
3178.43 42.3315
3178.49 67.5009
3178.52 88.1505
3178.55 116.545
3178.58 159.189
3178.61 220.196
3178.70 503.776
3178.72 494.199
3178.75 436.827
3178.79 286.726
3178.84 182.808
3178.89 123.348
3178.94 88.2484
3178.98 66.3547
3179.03 51.9219
3179.08 41.9405
3179.17 29.4065
3179.27 22.0426
3179.36 17.4071
3179.55 11.9811
3179.74 8.97377
3179.93 7.10996
3180.30 4.92857
3180.68 3.68443
3181.06 2.86897
3181.81 1.83377
3182.56 1.18149
3183.32 0.742367
3184.07 0.469703
3184.45 0.397930
3184.82 0.375884
3185.20 0.412377
3185.58 0.520529
3185.95 0.718794
3186.33 1.03234
3186.71 1.50034
3187.08 2.17720
3187.46 3.14594
3187.84 4.53183
3188.21 6.55320
3188.59 9.57090
3188.97 14.2557
3189.34 21.9294
3189.72 35.6603
3189.91 46.9160
3190.10 63.4014
3190.29 89.0550
3190.47 131.014
3190.66 204.800
3190.85 341.563
3191.20 756.075
3191.29 748.259
3191.38 657.808
3191.55 412.549
3191.68 281.258
3191.80 195.707
3191.93 140.113
3192.06 103.161
3192.31 59.7593
3192.56 37.0079
3192.81 23.7937
3193.07 15.6432
3193.32 10.3342
3193.57 6.81176
3193.82 4.44538
3194.08 2.91065
3194.20 2.38080
3194.33 1.99274
3194.58 1.58102
3194.71 1.54158
3194.83 1.60710
3195.09 2.04250
3195.34 2.89008
3195.59 4.16599
3195.84 5.92572
3196.10 8.22396
3196.60 14.8829
3197.11 25.3510
3197.61 41.7138
3198.12 67.5803
3198.62 109.254
3199.13 177.579
3199.63 289.329
3200.37 554.627
3201.10 792.079
3201.84 714.221
3202.57 508.729
3203.17 378.888
3203.77 290.490
3204.38 230.591
3204.98 188.881
3206.18 136.524
3207.39 106.073
3208.59 86.6306
3209.79 73.3220
3212.20 56.4958
3214.61 46.4076
3217.02 39.7209
3221.83 31.4045
3226.65 26.3877
3231.47 22.9627
3241.10 18.3473
3250.73 14.9420
3255.55 13.3129
3260.36 11.5317
3265.18 9.34626
3267.59 7.96069
3269.99 6.24725
3272.40 4.06691
3273.61 2.78857
3274.81 1.50029
3275.41 0.977689
3275.71 0.802051
3276.01 0.725983
3276.31 0.801426
3276.62 1.10760
3276.92 1.76796
3277.07 2.29050
3277.22 2.97984
3277.37 3.89040
3277.52 5.06858
3277.82 8.59061
3278.12 14.5403
3278.42 24.7899
3278.72 43.0843
3278.87 57.5177
3279.02 77.4247
3279.17 105.686
3279.32 145.836
3279.47 203.695
3279.62 286.623
3279.91 531.502
3280.20 754.419
3280.49 678.966
3280.78 478.251
3281.09 319.957
3281.41 227.618
3281.72 172.148
3282.04 136.978
3282.35 113.195
3282.67 96.4126
3283.30 74.6131
3283.93 61.3039
3284.56 52.4622
3285.82 41.5733
3287.08 35.1657
3288.35 30.9559
3290.87 25.7168
3293.39 22.5142
3295.91 20.2725
3300.96 17.0804
3306.01 14.4567
3308.53 13.0711
3311.05 11.4488
3313.58 9.33065
3314.84 7.93968
3316.10 6.20112
3316.73 5.16456
3317.36 4.01094
3317.99 2.78225
3318.62 1.67113
3318.94 1.33992
3319.10 1.30636
3319.25 1.41528
3319.41 1.73397
3319.57 2.35585
3319.73 3.43823
3319.88 5.19814
3320.04 8.03061
3320.20 12.5466
3320.36 19.8125
3320.51 31.6468
3320.67 51.7790
3320.83 86.9277
3320.99 151.695
3321.14 271.526
3321.32 508.057
3321.50 721.955
3321.68 651.562
3321.86 461.861
3321.99 351.280
3322.13 274.412
3322.26 220.979
3322.39 183.059
3322.66 134.475
3322.92 105.948
3323.19 87.5541
3323.46 74.9861
3323.99 59.0795
3324.52 49.5939
3325.06 43.3575
3326.12 35.7228
3327.19 31.2378
3328.25 28.2886
3329.32 26.1954
3330.38 24.6275
3332.52 22.4126
3334.65 20.9027
3338.91 18.9153
3343.17 17.5965
3347.43 16.5788
3349.57 16.1078
3351.70 15.5946
3352.76 15.2722
3353.30 15.0691
3353.83 14.8114
3354.36 14.4487
3354.63 14.1938
3354.89 13.8524
3355.16 13.3586
3355.29 13.0209
3355.43 12.5938
3355.56 12.0660
3355.63 11.7860
3355.69 11.5770
3355.76 11.6802
3355.79 12.0801
3355.83 13.0617
3355.86 15.4507
3355.89 21.1301
3355.91 27.0309
3355.93 36.4051
3355.94 53.8786
3355.95 66.4738
3355.96 84.7318
3355.97 113.789
3355.98 149.094
3356.00 208.905
3356.01 210.258
3356.02 192.214
3356.04 139.330
3356.05 112.870
3356.07 92.5974
3356.09 67.0304
3356.12 52.7088
3356.14 43.9917
3356.17 38.2849
3356.20 34.3252
3356.25 29.2794
3356.30 26.2538
3356.35 24.2630
3356.46 21.8483
3356.56 20.4255
3356.66 19.5069
3356.87 18.3766
3357.08 17.7091
3357.28 17.2653
3357.70 16.7033
3358.11 16.3526
3358.53 16.1052
3359.35 15.7630
3360.18 15.5216
3361.01 15.3309
3362.67 15.0271
3365.98 14.5570
3369.29 14.1653
3375.91 13.4766
3382.54 12.8325
3389.16 12.1718
3395.79 11.4141
3399.10 10.9419
3400.76 10.6559
3402.41 10.3095
3404.07 9.85206
3404.90 9.54645
3405.72 9.14612
3406.14 8.88907
3406.55 8.57333
3406.97 8.17117
3407.38 7.63541
3407.59 7.29355
3407.79 6.88355
3408.00 6.38829
3408.21 5.79905
3408.42 5.17538
3408.52 4.95704
3408.62 5.03055
3408.73 6.02695
3408.78 7.43722
3408.83 10.2099
3408.86 12.5931
3408.88 16.0868
3408.91 21.3207
3408.93 29.3801
3408.96 42.2138
3408.97 51.4528
3408.99 63.4475
3409.00 79.1633
3409.01 99.9009
3409.04 161.478
3409.05 217.559
3409.07 288.760
3409.10 406.994
3409.12 405.951
3409.13 365.088
3409.16 256.030
3409.18 202.699
3409.20 163.726
3409.24 112.653
3409.28 83.8577
3409.32 66.6641
3409.36 55.0716
3409.40 47.0608
3409.47 37.0173
3409.55 30.9563
3409.63 27.0480
3409.78 22.3044
3409.94 19.5521
3410.09 17.7775
3410.25 16.5417
3410.40 15.6371
3410.71 14.3830
3411.02 13.5579
3411.33 12.9664
3411.64 12.5167
3412.26 11.8641
3412.88 11.3985
3414.11 10.7304
3415.35 10.2227
3416.59 9.77962
3419.06 8.93328
3421.53 8.00279
3424.01 6.84253
3425.25 6.10835
3426.48 5.19706
3427.10 4.63368
3427.41 4.31091
3427.72 3.95089
3428.03 3.54756
3428.34 3.14849
3428.49 3.07023
3428.57 3.16866
3428.65 3.52238
3428.73 4.55158
3428.76 5.67036
3428.80 7.62570
3428.84 11.4929
3428.86 14.7128
3428.88 19.5352
3428.90 27.5489
3428.92 40.1255
3428.93 49.9588
3428.94 61.6362
3428.95 78.8640
3428.96 101.661
3428.97 131.887
3428.98 171.723
3429.00 234.372
3429.01 229.584
3429.02 202.093
3429.04 136.727
3429.07 86.7876
3429.09 59.6746
3429.11 43.8367
3429.14 33.9852
3429.16 27.2487
3429.18 22.7961
3429.23 17.1412
3429.28 13.7294
3429.32 11.5683
3429.41 8.96361
3429.51 7.44979
3429.60 6.46574
3429.79 5.24156
3429.97 4.46576
3430.16 3.90220
3430.53 3.06134
3431.27 1.85871
3431.64 1.41501
3432.01 1.12155
3432.38 1.09000
3432.57 1.23768
3432.75 1.55072
3432.94 2.10113
3433.12 2.98360
3433.31 4.36033
3433.50 6.45034
3433.68 9.64987
3433.87 14.5325
3434.05 22.1928
3434.24 34.3854
3434.42 54.6831
3434.61 89.5107
3434.79 152.106
3434.98 266.799
3435.19 491.508
3435.40 697.705
3435.61 628.898
3435.82 441.892
3435.97 340.063
3436.11 267.530
3436.26 216.083
3436.40 179.018
3436.69 130.996
3436.98 102.348
3437.27 83.7920
3437.56 71.0880
3438.14 55.0428
3438.73 45.4865
3439.31 39.2419
3440.47 31.6410
3441.63 27.2187
3442.79 24.3361
3443.95 22.3059
3445.11 20.7947
3447.43 18.6732
3449.75 17.2292
3452.07 16.1512
3454.39 15.2854
3459.04 13.8551
3461.36 13.1711
3463.68 12.4184
3466.00 11.4697
3467.16 10.8403
3468.32 10.0124
3468.90 9.47784
3469.48 8.82230
3470.07 7.99085
3470.65 6.90561
3470.94 6.23070
3471.23 5.45361
3471.52 4.57588
3471.81 3.67104
3472.10 3.10354
3472.24 3.35556
3472.39 4.66927
3472.46 6.16930
3472.53 8.68360
3472.60 13.0256
3472.64 16.2248
3472.68 20.4631
3472.71 26.3170
3472.75 34.0625
3472.79 44.7016
3472.82 59.5441
3472.86 81.2935
3472.89 111.925
3472.93 156.507
3472.97 221.109
3473.03 407.284
3473.10 579.079
3473.13 579.079
3473.17 523.814
3473.23 370.101
3473.28 285.107
3473.33 225.468
3473.37 182.301
3473.42 151.905
3473.51 112.068
3473.61 88.5256
3473.70 73.1257
3473.79 62.5463
3473.98 49.2460
3474.16 41.2874
3474.35 36.1038
3474.72 29.7901
3475.09 26.1139
3475.46 23.7253
3475.83 22.0507
3476.20 20.8142
3476.94 19.0968
3477.68 17.9587
3478.43 17.1404
3479.17 16.5200
3480.65 15.6261
3482.13 14.9983
3485.10 14.1350
3488.06 13.5279
3491.03 13.0447
3496.96 12.2403
3502.89 11.4784
3505.86 11.0587
3508.82 10.5674
3511.79 9.92776
3513.27 9.50014
3514.75 8.93723
3515.50 8.57310
3516.24 8.12416
3516.98 7.54832
3517.72 6.77738
3518.09 6.28225
3518.46 5.68582
3518.83 4.96133
3519.20 4.09452
3519.39 3.61760
3519.57 3.15611
3519.76 2.80770
3519.94 2.85363
3520.04 3.24868
3520.13 4.17348
3520.22 6.09875
3520.27 7.69175
3520.31 9.96341
3520.36 13.3201
3520.41 18.1415
3520.45 25.3356
3520.50 36.3517
3520.55 54.2391
3520.59 83.0691
3520.64 131.961
3520.68 215.894
3520.74 392.020
3520.80 554.054
3520.83 553.838
3520.86 499.462
3520.92 349.996
3520.95 275.847
3520.99 222.152
3521.06 153.191
3521.13 113.408
3521.20 89.3582
3521.27 73.3306
3521.34 62.3594
3521.48 48.2814
3521.62 39.8737
3521.76 34.3683
3522.04 27.6902
3522.33 23.8364
3522.61 21.3465
3522.89 19.6102
3523.17 18.3352
3523.74 16.5730
3524.30 15.4113
3524.86 14.5807
3525.43 13.9522
3526.55 13.0440
3527.68 12.4001
3529.94 11.4843
3532.19 10.7910
3534.45 10.1802
3538.96 8.95799
3541.21 8.25986
3543.47 7.44188
3545.72 6.43813
3547.97 5.15269
3549.10 4.36322
3550.23 3.45601
3551.36 2.43296
3552.48 1.37909
3553.05 0.938733
3553.33 0.785032
3553.61 0.710454
3553.89 0.757945
3554.18 0.993487
3554.46 1.52068
3554.74 2.50190
3554.88 3.24579
3555.02 4.22082
3555.30 7.15407
3555.59 12.1688
3555.87 20.8829
3556.15 36.7301
3556.29 49.3606
3556.43 67.1099
3556.57 92.4970
3556.71 129.424
3556.85 183.757
3556.99 262.722
3557.25 485.185
3557.50 689.029
3557.75 621.993
3558.01 437.414
3558.25 304.951
3558.50 222.572
3558.75 170.927
3558.99 137.043
3559.24 113.723
3559.48 96.9805
3559.98 74.9739
3560.47 61.4375
3560.96 52.4122
3561.94 41.2996
3562.93 34.8143
3563.91 30.6031
3564.90 27.6615
3565.88 25.4952
3567.85 22.5212
3569.82 20.5732
3571.78 19.1935
3573.75 18.1606
3577.69 16.7008
3581.62 15.6995
3589.49 14.3500
3597.37 13.3786
3601.30 12.9330
3605.24 12.4622
3609.17 11.8954
3611.14 11.5296
3613.11 11.0521
3614.09 10.7427
3615.08 10.3574
3616.06 9.85625
3617.04 9.16651
3617.54 8.71050
3618.03 8.14330
3618.52 7.41958
3619.01 6.47281
3619.26 5.89023
3619.50 5.22589
3619.75 4.49585
3620.00 3.79585
3620.24 3.53180
3620.37 3.99324
3620.49 5.56430
3620.55 7.20979
3620.61 9.85688
3620.67 14.3020
3620.70 17.5662
3620.73 21.6952
3620.77 27.3299
3620.80 34.8917
3620.83 45.1773
3620.86 58.8390
3620.89 78.5123
3620.92 105.377
3620.95 144.890
3620.98 199.005
3621.04 367.762
3621.10 521.518
3621.13 521.668
3621.16 471.170
3621.22 333.433
3621.27 254.340
3621.31 199.706
3621.35 161.357
3621.39 133.950
3621.48 98.7270
3621.57 77.8680
3621.65 64.4528
3621.74 55.2567
3621.91 43.6715
3622.08 36.7966
3622.25 32.3026
3622.43 29.1586
3622.60 26.8462
3622.94 23.6875
3623.29 21.6398
3623.63 20.2081
3623.97 19.1517
3624.66 17.6966
3625.35 16.7392
3626.04 16.0586
3626.73 15.5475
3628.10 14.8241
3629.48 14.3291
3630.85 13.9622
3632.23 13.6744
3634.98 13.2393
3637.73 12.9116
3643.24 12.4102
3654.25 11.5813
3657.00 11.3423
3658.38 11.2008
3659.75 11.0306
3661.13 10.8049
3661.82 10.6524
3662.50 10.4495
3663.19 10.1524
3663.54 9.93861
3663.88 9.64621
3664.22 9.21798
3664.40 8.92008
3664.57 8.53855
3664.74 8.05756
3664.83 7.79690
3664.91 7.58730
3665.00 7.64654
3665.04 7.99302
3665.08 8.89427
3665.13 11.0981
3665.15 13.3074
3665.17 16.7605
3665.19 22.9272
3665.21 33.4291
3665.22 42.0860
3665.23 54.2014
3665.25 71.2852
3665.26 94.7379
3665.27 127.749
3665.28 168.017
3665.30 235.154
3665.31 235.462
3665.32 213.477
3665.34 151.516
3665.37 100.834
3665.40 72.0481
3665.42 55.4329
3665.45 45.1394
3665.47 38.3323
3665.50 33.5825
3665.55 27.5977
3665.60 23.9221
3665.65 21.5506
3665.76 18.6283
3665.86 16.9372
3665.96 15.8438
3666.17 14.5212
3666.38 13.7525
3666.58 13.2492
3666.99 12.6261
3667.41 12.2494
3667.82 11.9918
3668.64 11.6494
3669.47 11.4181
3670.29 11.2396
3671.94 10.9546
3675.23 10.4637
3678.53 9.91915
3680.18 9.58217
3681.83 9.16884
3683.47 8.63498
3685.12 7.90156
3685.95 7.41600
3686.77 6.81047
3687.59 6.03432
3688.42 5.01086
3688.83 4.37487
3689.24 3.64125
3689.65 2.81845
3690.07 1.99023
3690.27 1.66748
3690.48 1.54745
3690.68 1.90190
3690.79 2.43184
3690.89 3.37749
3690.99 4.98661
3691.10 7.68573
3691.20 12.2437
3691.30 20.1249
3691.35 26.2094
3691.41 34.3056
3691.46 45.6770
3691.51 61.2916
3691.56 83.9887
3691.61 116.246
3691.66 164.484
3691.71 233.601
3691.81 428.992
3691.90 610.083
3691.99 551.922
3692.09 388.275
3692.18 263.498
3692.28 188.779
3692.38 143.354
3692.47 114.201
3692.57 94.4496
3692.67 80.4314
3692.86 62.2863
3693.06 51.1749
3693.25 43.8516
3693.64 34.8591
3694.02 29.6287
3694.41 26.2557
3694.80 23.9069
3695.18 22.1822
3695.96 19.8226
3696.73 18.2903
3697.51 17.2137
3698.28 16.4149
3699.83 15.3043
3701.38 14.5642
3702.93 14.0306
3704.48 13.6240
3707.57 13.0339
3710.67 12.6140
3716.87 12.0174
3723.06 11.5599
3729.26 11.1188
3732.35 10.8554
3733.90 10.6922
3735.45 10.4864
3737.00 10.1966
3737.77 9.99118
3738.55 9.70883
3738.94 9.52005
3739.32 9.28231
3739.71 8.97063
3740.10 8.54199
3740.48 7.91622
3740.68 7.48543
3740.87 6.94969
3741.06 6.31095
3741.16 6.00789
3741.26 5.85579
3741.35 6.26563
3741.40 7.08395
3741.45 8.87110
3741.50 12.9609
3741.52 16.6811
3741.55 22.5436
3741.57 32.1017
3741.60 48.3278
3741.61 60.5862
3741.62 77.0207
3741.63 99.1340
3741.64 128.705
3741.66 174.593
3741.67 231.655
3741.70 327.257
3741.71 327.683
3741.73 296.335
3741.76 209.479
3741.79 140.322
3741.82 100.311
3741.85 76.6225
3741.88 62.0842
3741.91 51.9758
3741.94 45.0714
3742.00 35.9710
3742.06 30.3867
3742.12 26.7694
3742.25 22.3485
3742.37 19.7684
3742.49 18.1160
3742.61 16.9650
3742.74 16.1194
3742.98 14.9591
3743.22 14.2073
3743.47 13.6764
3743.71 13.2838
3744.20 12.7349
3744.69 12.3685
3745.18 12.1032
3745.67 11.8998
3746.65 11.6018
3747.63 11.3871
3749.58 11.0768
3751.54 10.8394
3753.50 10.6308
3757.41 10.2200
3761.32 9.71820
3763.28 9.37995
3765.24 8.92385
3766.22 8.62189
3767.19 8.24223
3768.17 7.74452
3769.15 7.05990
3769.64 6.60896
3770.13 6.05465
3770.62 5.36009
3771.11 4.48245
3771.35 3.96627
3771.60 3.41482
3771.84 2.87783
3772.09 2.53840
3772.21 2.59603
3772.33 3.00840
3772.45 4.12898
3772.51 5.16845
3772.58 6.73624
3772.64 9.15252
3772.70 12.7945
3772.76 18.4624
3772.82 27.5257
3772.88 42.5450
3772.94 68.5394
3773.00 115.621
3773.03 153.350
3773.06 202.896
3773.13 371.541
3773.20 528.762
3773.23 529.542
3773.27 478.030
3773.34 335.457
3773.41 221.377
3773.49 155.825
3773.56 117.200
3773.64 92.9352
3773.72 76.7370
3773.79 65.3604
3773.94 50.7982
3774.10 41.9465
3774.25 36.1525
3774.55 29.0632
3774.85 24.9517
3775.16 22.3069
3775.46 20.4666
3775.76 19.1157
3776.37 17.2672
3776.98 16.0668
3777.58 15.2230
3778.19 14.5964
3779.40 13.7239
3780.61 13.1416
3781.83 12.7203
3783.04 12.3983
3785.46 11.9283
3787.89 11.5901
3792.74 11.0985
3797.59 10.7020
3800.01 10.5038
3802.44 10.2829
3804.86 10.0046
3806.08 9.81996
3807.29 9.57531
3807.90 9.41499
3808.50 9.21437
3809.11 8.95159
3809.71 8.58675
3810.02 8.34256
3810.32 8.03715
3810.62 7.64266
3810.93 7.11630
3811.23 6.39594
3811.38 5.94629
3811.53 5.46813
3811.68 5.11825
3811.76 5.18748
3811.84 5.75605
3811.91 7.67276
3811.95 9.81714
3811.99 13.6615
3812.03 20.8519
3812.04 26.7358
3812.06 35.1931
3812.08 47.6189
3812.10 66.2845
3812.12 94.8137
3812.14 137.859
3812.15 186.881
3812.17 246.948
3812.20 351.516
3812.22 350.985
3812.23 316.884
3812.26 224.209
3812.29 158.357
3812.32 116.753
3812.35 90.5615
3812.38 73.3450
3812.44 52.9800
3812.49 41.9553
3812.55 35.0457
3812.61 30.4561
3812.72 24.8690
3812.84 21.5952
3812.95 19.4985
3813.07 18.0285
3813.19 16.9608
3813.42 15.4990
3813.65 14.5523
3813.88 13.8900
3814.11 13.4006
3814.57 12.7243
3815.03 12.2770
3815.50 11.9571
3815.96 11.7151
3816.88 11.3687
3817.81 11.1273
3819.65 10.7975
3821.50 10.5662
3823.35 10.3803
3827.05 10.0608
3830.74 9.73468
3832.59 9.54007
3834.44 9.29574
3835.36 9.14099
3836.29 8.95038
3837.21 8.70383
3838.13 8.36351
3838.60 8.13621
3839.06 7.84932
3839.52 7.47401
3839.98 6.96080
3840.21 6.62716
3840.44 6.22173
3840.67 5.72497
3840.91 5.12324
3841.14 4.46452
3841.25 4.21142
3841.37 4.22775
3841.48 5.12112
3841.54 6.44651
3841.60 9.10229
3841.66 14.7837
3841.69 19.8712
3841.71 27.3943
3841.74 39.7278
3841.77 60.1378
3841.80 95.1555
3841.83 154.718
3841.86 278.598
3841.90 395.553
3841.92 395.748
3841.94 356.759
3841.97 251.096
3842.00 187.775
3842.03 143.699
3842.06 113.933
3842.08 93.9463
3842.14 68.4024
3842.19 53.6784
3842.25 44.3787
3842.30 38.0847
3842.41 30.2550
3842.52 25.6314
3842.63 22.6650
3842.74 20.6005
3842.85 19.0880
3843.07 17.0233
3843.29 15.6978
3843.51 14.7740
3843.73 14.0940
3844.18 13.1585
3844.62 12.5470
3845.06 12.1128
3845.50 11.7886
3846.38 11.3310
3847.26 11.0201
3848.14 10.7910
3849.02 10.6123
3850.78 10.3439
3852.55 10.1436
3856.07 9.84149
3859.60 9.60023
3863.12 9.38352
3870.17 8.96030
3877.22 8.47958
3880.75 8.18431
3884.27 7.81737
3887.80 7.31643
3889.56 6.97259
3891.32 6.51430
3892.20 6.21614
3893.08 5.84765
3893.96 5.37553
3894.85 4.74398
3895.29 4.34000
3895.73 3.85696
3896.17 3.27403
3896.61 2.58824
3897.05 1.88276
3897.27 1.66623
3897.49 1.83566
3897.60 2.27579
3897.71 3.20436
3897.82 5.05148
3897.87 6.56966
3897.93 8.72247
3897.98 11.8134
3898.04 16.3292
3898.09 23.0793
3898.15 33.4643
3898.20 50.0126
3898.26 77.4706
3898.31 124.896
3898.37 208.342
3898.44 377.337
3898.50 531.921
3898.53 532.069
3898.57 478.450
3898.63 333.181
3898.69 234.511
3898.75 171.679
3898.81 131.621
3898.87 105.445
3898.98 73.8697
3899.10 56.4412
3899.22 45.7268
3899.33 38.6040
3899.57 29.8850
3899.80 24.8420
3900.04 21.5953
3900.27 19.3452
3900.50 17.6998
3900.97 15.4571
3901.44 14.0070
3901.91 12.9883
3902.38 12.2303
3903.31 11.1664
3904.25 10.4426
3906.12 9.47580
3908.00 8.80535
3909.87 8.26033
3913.62 7.27066
3917.36 6.14922
3919.23 5.43513
3921.11 4.52990
3922.04 3.97178
3922.98 3.32070
3923.92 2.55933
3924.85 1.70011
3925.79 0.896129
3926.26 0.730066
3926.49 0.821555
3926.73 1.13714
3926.96 1.83334
3927.08 2.40528
3927.19 3.19490
3927.31 4.27958
3927.43 5.76981
3927.55 7.82668
3927.66 10.6904
3927.78 14.7285
3927.90 20.5199
3928.01 29.0065
3928.13 41.7761
3928.25 61.6027
3928.36 93.4828
3928.48 146.467
3928.60 235.651
3928.75 425.956
3928.90 604.480
3928.98 605.375
3929.05 545.650
3929.20 378.193
3929.33 267.740
3929.47 196.437
3929.60 150.467
3929.73 119.744
3929.99 82.8540
3930.26 62.3289
3930.52 49.5799
3930.79 40.9729
3931.31 30.0332
3931.84 22.9424
3932.11 19.9846
3932.37 17.1010
3932.63 14.0553
3932.77 12.4090
3932.90 10.7123
3933.03 9.24708
3933.10 8.93848
3933.16 9.49478
3933.23 12.2356
3933.26 15.4191
3933.29 21.0170
3933.33 30.9679
3933.34 38.9306
3933.36 49.1260
3933.38 64.0014
3933.39 83.3314
3933.41 109.818
3933.42 145.820
3933.44 203.760
3933.46 277.179
3933.50 403.950
3933.52 408.936
3933.54 374.760
3933.58 274.218
3933.60 218.147
3933.63 176.974
3933.65 147.197
3933.68 125.374
3933.73 96.4977
3933.78 78.8284
3933.84 67.1630
3933.89 58.9864
3933.99 48.3977
3934.10 41.8930
3934.20 37.5037
3934.41 31.9400
3934.62 28.5243
3934.82 26.1807
3935.24 23.1101
3935.66 21.1189
3936.07 19.6909
3936.90 17.7126
3937.73 16.3650
3938.56 15.3668
3940.23 13.9497
3941.89 12.9645
3943.55 12.2216
3946.88 11.1334
3950.20 10.3258
3953.53 9.65600
3960.17 8.46398
3966.82 7.19820
3970.15 6.43687
3973.47 5.50770
3976.80 4.29846
3978.46 3.53323
3980.12 2.62195
3981.79 1.56364
3982.62 1.03278
3983.45 0.646124
3983.86 0.620349
3984.28 0.858535
3984.49 1.15285
3984.69 1.63538
3984.90 2.39601
3985.11 3.57012
3985.32 5.40163
3985.53 8.28570
3985.73 12.9433
3985.94 20.7099
3986.15 34.5087
3986.25 45.4211
3986.36 60.7681
3986.46 82.8662
3986.56 115.454
3986.67 164.459
3986.77 237.518
3987.10 590.786
3987.18 591.036
3987.27 530.663
3987.43 361.517
3987.58 249.906
3987.72 179.571
3987.87 134.634
3988.01 105.220
3988.30 70.3213
3988.59 51.3125
3988.88 39.6408
3989.17 31.9054
3989.76 22.3141
3990.34 16.5693
3990.92 12.6401
3992.08 7.25767
3993.24 3.40298
3993.82 1.96893
3994.11 1.48152
3994.40 1.27049
3994.55 1.32105
3994.69 1.51849
3994.84 1.90983
