Nd-143(n,tot) ENDF/B-VII.1
38.3752 2.44460
38.4385 2.43897
38.5652 2.42784
38.8184 2.40599
39.3249 2.36403
40.3379 2.28711
42.3639 2.16327
46.4159 2.08717
46.4159 2.08029
46.4160 2.08030
46.4160 2.08030
46.4161 2.08030
46.4164 2.08031
46.4168 2.08032
46.4177 2.08034
46.4194 2.08039
46.4229 2.08048
46.4299 2.08066
46.4439 2.08104
46.4719 2.08181
46.5279 2.08344
46.6399 2.08701
46.8639 2.09552
47.3119 2.11868
48.2080 2.19609
50.0000 2.57370
51.3185 3.31623
51.9778 4.07811
52.6371 5.47532
52.9667 6.65092
53.2963 8.43936
53.6260 11.3524
53.9556 16.5776
54.1204 20.9095
54.2852 27.4231
54.4500 37.8804
54.6148 56.2585
54.6973 71.1867
54.7797 93.1848
54.8621 127.527
54.9445 185.461
55.0269 294.560
55.0681 389.162
55.1093 537.096
55.1505 785.876
55.1917 1245.61
55.2123 1630.89
55.2329 2203.71
55.2535 3079.01
55.2741 4419.53
55.3021 7065.39
55.3300 8822.71
55.3580 7046.90
55.3859 4397.29
55.4124 2767.89
55.4389 1829.27
55.4654 1276.06
55.4919 932.623
55.5184 707.859
55.5449 554.059
55.5980 364.311
55.6510 256.888
55.7040 190.557
55.8100 116.577
55.9160 78.5575
56.0221 56.5268
56.1281 42.6493
56.2341 33.3558
56.2341 33.3543
56.2342 33.3506
56.2342 33.3470
56.2343 33.3405
56.2345 33.3274
56.2348 33.3014
56.2356 33.2486
56.2370 33.1441
56.2399 32.9368
56.2457 32.5272
56.2574 31.7311
56.2806 30.2262
56.3271 27.5260
56.4200 23.1271
56.6058 17.0443
56.9776 10.4859
57.3493 7.21785
57.7210 5.35975
58.0927 4.20382
58.4644 3.43590
59.2079 2.50948
59.9513 1.99053
60.6948 1.66813
62.1817 1.29807
63.6685 1.09418
65.1554 0.964072
68.1292 0.802763
68.1292 0.802762
68.1293 0.802758
68.1294 0.802756
68.1295 0.802749
68.1298 0.802737
68.1304 0.802714
68.1316 0.802665
68.1339 0.802569
68.1386 0.802377
68.1479 0.801992
68.1666 0.801225
68.2039 0.799696
68.2787 0.796665
68.4281 0.790706
68.7270 0.779177
69.3247 0.757554
70.5202 0.719221
72.9111 0.657687
77.6930 0.576669
82.5404 0.538213
82.5404 0.538317
82.5405 0.538317
82.5406 0.538317
82.5407 0.538316
82.5410 0.538315
82.5415 0.538313
82.5426 0.538310
82.5447 0.538302
82.5489 0.538286
82.5575 0.538255
82.5745 0.538193
82.6086 0.538070
82.6768 0.537830
82.8132 0.537376
83.0860 0.536567
83.6316 0.535350
84.7229 0.534545
86.9053 0.539739
91.2702 0.580795
95.6350 0.673449
99.9999 0.840239
100.000 0.851531
100.000 0.851536
100.001 0.851556
100.001 0.851571
100.001 0.851600
100.003 0.851665
100.005 0.851793
100.011 0.852050
100.021 0.852561
100.042 0.853588
100.083 0.855645
100.165 0.859790
100.331 0.868211
100.661 0.885564
101.322 0.922427
102.644 1.00567
105.288 1.21923
107.932 1.52056
110.577 1.96065
113.221 2.64002
115.865 3.78353
118.509 5.99072
119.831 7.99999
121.153 11.3618
121.153 11.3717
121.154 11.3744
121.155 11.3768
121.156 11.3818
121.159 11.3915
121.165 11.4114
121.177 11.4513
121.200 11.5315
121.247 11.6946
121.341 12.0319
121.529 12.7554
121.905 14.4268
122.658 19.0191
123.410 26.4081
124.162 39.4574
124.538 50.1193
124.914 65.9142
125.291 90.7553
125.667 133.097
126.043 214.039
126.231 285.328
126.419 398.536
126.607 593.256
126.795 965.285
126.889 1288.35
126.983 1784.61
127.077 2575.98
127.171 3849.24
127.286 6154.40
127.400 7686.81
127.515 6151.34
127.629 3848.95
127.751 2301.27
127.873 1465.37
127.995 996.852
128.117 716.128
128.239 537.136
128.361 416.899
128.605 271.404
128.849 190.476
129.093 141.074
129.581 86.5440
130.069 58.7541
130.557 42.7215
131.045 32.6388
131.533 25.8852
132.508 17.6963
132.996 15.1756
133.484 13.4719
133.972 12.9640
134.216 13.6923
134.460 16.0678
134.704 22.6977
134.826 29.9881
134.948 43.6634
135.009 55.1589
135.070 72.3509
135.131 99.3310
135.192 144.450
135.253 226.708
135.284 294.877
135.314 396.013
135.345 553.033
135.375 809.895
135.406 1252.80
135.436 2031.38
135.468 3320.33
135.500 4249.87
135.533 3485.45
135.565 2231.47
135.587 1627.17
135.609 1215.41
135.631 934.080
135.653 737.897
135.697 493.984
135.740 355.867
135.784 270.730
135.828 214.656
135.916 147.633
136.003 110.415
136.091 87.5225
136.266 61.6789
136.441 47.9676
136.617 39.7085
136.967 30.4915
137.317 25.6198
137.668 22.6895
138.369 19.4821
139.070 17.9289
139.771 17.1858
141.173 17.0079
143.976 19.7647
146.780 26.6159
146.780 26.6237
146.781 26.6264
146.782 26.6288
146.783 26.6336
146.786 26.6433
146.792 26.6629
146.803 26.7020
146.825 26.7804
146.871 26.9389
146.961 27.2613
147.142 27.9296
147.505 29.3650
148.229 32.6878
149.678 41.7646
151.126 56.0717
152.575 80.5191
154.024 127.894
154.748 170.650
155.473 241.005
156.197 369.676
156.559 478.531
156.921 645.195
157.284 918.308
157.646 1406.28
157.827 1802.64
158.008 2375.66
158.189 3222.16
158.370 4469.31
158.635 7057.32
158.900 8683.26
159.165 6801.58
159.430 4158.81
159.718 2406.53
160.005 1487.64
160.293 984.212
160.580 688.181
160.867 502.336
161.155 379.286
161.730 233.157
162.305 153.951
162.880 106.806
163.455 76.7646
164.030 56.6265
165.179 32.5310
166.329 19.6608
167.479 12.4584
168.629 8.54556
169.204 7.46090
169.779 6.86114
170.354 6.71524
170.929 7.02118
171.504 7.80646
172.079 9.13265
173.229 13.9011
173.804 17.7892
174.378 23.2105
174.953 30.9029
175.528 42.1680
176.103 59.4804
176.678 87.9990
177.253 140.033
177.541 183.929
177.828 250.947
177.828 250.978
177.829 251.182
177.829 251.357
177.831 251.737
177.833 252.500
177.838 254.006
177.849 257.058
177.869 263.324
177.910 276.542
177.991 306.044
178.155 380.578
178.481 635.659
178.644 863.986
178.808 1225.99
178.971 1827.56
179.134 2845.66
179.317 4601.05
179.500 5822.73
179.683 4726.96
179.866 3010.71
180.054 1876.84
180.241 1247.46
180.429 887.931
180.617 670.540
180.992 440.218
181.367 334.416
181.742 284.677
182.118 266.003
182.868 289.749
183.619 396.922
183.994 499.680
184.369 660.035
184.744 918.699
185.120 1357.22
185.495 2145.92
185.870 3611.06
186.235 5918.83
186.600 7575.16
186.965 6188.86
187.330 3952.98
187.726 2399.60
188.122 1556.80
188.518 1081.20
188.914 793.821
189.310 608.652
189.706 482.895
190.498 328.049
191.289 239.752
192.081 184.442
193.665 121.119
195.249 87.1574
196.833 66.5755
200.000 43.5256
203.861 29.3741
207.722 21.4994
211.582 16.5623
215.443 13.2072
215.443 13.2110
215.444 13.2106
215.444 13.2101
215.445 13.2093
215.448 13.2077
215.452 13.2043
215.461 13.1977
215.480 13.1844
215.516 13.1579
215.590 13.1051
215.736 13.0004
216.029 12.7949
216.614 12.3985
217.785 11.6591
220.127 10.3640
224.810 8.32655
234.177 5.59733
243.544 3.82827
252.911 2.55778
261.016 1.69845
261.016 1.70386
261.017 1.70379
261.018 1.70373
261.019 1.70359
261.022 1.70333
261.027 1.70281
261.038 1.70177
261.060 1.69968
261.104 1.69550
261.191 1.68716
261.366 1.67055
261.716 1.63754
262.416 1.57235
263.817 1.44535
266.617 1.20461
272.218 0.778215
277.818 0.444133
280.619 0.329893
282.019 0.292570
283.419 0.272781
284.119 0.270879
284.819 0.275264
285.519 0.286817
286.220 0.306586
286.920 0.335818
287.620 0.376008
288.320 0.428964
289.020 0.496879
290.420 0.688948
291.820 0.982356
293.221 1.42484
294.621 2.09540
296.021 3.13254
297.421 4.79601
298.821 7.61939
300.221 12.8401
300.921 17.2336
301.622 23.8791
302.322 34.5546
303.022 53.1776
303.372 68.1142
303.722 89.7733
304.072 122.785
304.422 176.394
304.772 271.317
304.947 348.267
305.122 460.565
305.297 631.819
305.472 906.379
305.647 1368.92
305.822 2164.30
306.011 3487.56
306.200 4389.21
306.389 3536.76
306.578 2227.33
306.729 1515.61
306.880 1065.27
307.030 778.477
307.181 589.584
307.483 368.779
307.784 251.545
308.086 182.529
308.387 138.696
308.991 88.3739
309.594 61.7542
310.197 46.0469
311.403 29.3908
312.609 21.5494
313.816 17.7648
315.022 16.4069
316.228 17.0253
316.228 17.0255
316.229 17.0262
316.229 17.0269
316.230 17.0281
316.232 17.0307
316.236 17.0358
316.243 17.0461
316.258 17.0671
316.288 17.1100
316.348 17.1999
316.468 17.3966
316.708 17.8605
317.188 19.0985
318.147 23.1495
319.106 30.4307
320.066 43.8051
321.025 70.6895
321.505 95.1159
321.984 134.915
322.464 205.638
322.704 263.231
322.944 347.625
323.184 477.242
323.423 687.036
323.663 1045.58
323.903 1673.49
324.152 2679.63
324.400 3349.96
324.649 2679.42
324.897 1674.57
325.084 1158.07
325.270 823.593
325.457 606.259
325.643 460.908
326.017 288.482
326.390 195.758
326.763 140.814
327.136 105.815
327.882 65.6498
328.629 44.5847
329.375 32.4500
330.121 25.1876
330.868 21.0302
331.614 19.2885
332.360 19.9970
333.107 24.0389
333.853 33.9768
334.226 43.0373
334.599 57.0321
334.972 79.5064
335.345 117.764
335.719 188.794
335.905 248.564
336.092 338.440
336.278 480.667
336.465 719.419
336.652 1146.39
336.838 1936.60
337.019 3173.78
337.200 4061.40
337.381 3324.37
337.562 2125.76
337.755 1299.81
337.948 846.420
338.141 588.706
338.334 432.303
338.527 331.236
338.720 262.525
339.107 177.871
339.493 129.659
339.879 99.5553
340.651 65.3262
341.423 47.2958
342.196 36.7805
343.740 26.8115
345.285 26.5632
346.057 31.1324
346.829 41.9083
347.215 51.5650
347.601 66.2753
347.987 89.4587
348.374 127.893
348.760 196.377
349.146 331.203
349.339 450.236
349.532 635.049
349.725 932.592
349.918 1415.72
350.159 2337.99
350.400 3018.00
350.642 2494.60
350.883 1611.61
351.135 1006.98
351.387 668.401
351.639 472.732
351.890 352.471
352.142 273.968
352.394 220.119
352.898 153.049
353.402 114.318
353.905 89.7972
354.913 61.3433
355.920 45.7956
356.927 36.1905
358.942 25.1174
360.957 18.9725
362.972 15.0617
367.001 10.3155
371.031 7.47673
375.060 5.55123
379.090 4.17958
383.119 3.28650
383.119 3.27789
383.120 3.27780
383.120 3.27773
383.121 3.27756
383.124 3.27723
383.128 3.27657
383.136 3.27527
383.154 3.27268
383.188 3.26751
383.257 3.25732
383.395 3.23756
383.671 3.20050
384.223 3.13689
385.326 3.05768
387.533 3.16203
389.741 3.86333
390.844 4.61768
391.948 5.83443
393.051 7.79509
394.155 11.0225
395.258 16.5738
396.362 26.8292
396.914 35.3628
397.465 48.0584
398.017 67.9166
398.569 101.114
399.121 161.979
399.397 212.890
399.673 289.299
399.948 410.045
400.224 612.956
400.500 977.193
400.776 1655.47
401.038 2691.45
401.300 3416.28
401.562 2774.70
401.824 1760.92
402.007 1262.12
402.190 926.183
402.373 700.328
402.556 545.044
402.922 355.296
403.288 250.199
403.654 186.906
404.020 146.480
404.752 102.139
405.484 86.4320
405.850 88.3919
406.216 100.364
406.582 131.236
406.765 160.485
406.948 207.197
407.131 285.091
407.314 423.103
407.497 686.045
407.589 904.036
407.680 1211.74
407.840 1984.58
408.000 2554.82
408.160 2116.31
408.320 1375.18
408.465 918.045
408.610 641.366
408.755 471.300
408.899 361.905
409.189 236.180
409.479 169.744
409.768 130.272
410.058 104.730
410.637 74.3388
411.216 57.2277
411.795 46.3788
412.954 33.4739
414.112 26.0547
415.271 21.2134
417.587 15.2238
419.904 11.6261
422.221 9.22407
426.855 6.41311
429.171 5.80463
431.488 5.88510
433.805 7.13425
434.963 8.53160
436.122 10.8084
437.280 14.4929
438.439 20.5566
439.597 30.9186
440.755 49.7470
441.335 65.0776
441.914 87.3350
442.493 120.926
443.072 174.165
443.651 263.983
444.231 428.041
444.520 562.580
444.810 757.538
445.099 1045.28
445.389 1469.17
445.845 2450.04
446.300 3188.45
446.756 2654.22
447.211 1726.18
447.741 1032.29
448.270 665.800
448.800 463.114
449.330 342.058
449.859 264.576
450.389 212.119
451.448 147.587
452.507 110.700
453.567 87.4829
455.685 60.6583
457.804 46.0589
459.922 37.0671
462.041 31.0414
464.159 26.7490
464.159 26.7483
464.160 26.7473
464.160 26.7464
464.161 26.7445
464.164 26.7407
464.168 26.7331
464.177 26.7179
464.194 26.6877
464.229 26.6275
464.299 26.5079
464.439 26.2722
464.719 25.8140
465.279 24.9466
466.399 23.3859
468.639 20.8173
473.119 17.1491
477.600 14.6422
482.080 12.8008
491.040 10.1969
495.520 9.18548
500.000 8.24485
501.687 7.88226
502.531 7.69241
503.374 7.49345
504.218 7.28525
504.640 7.18277
505.062 7.09639
505.483 7.07749
505.694 7.14854
505.905 7.37298
506.011 7.60981
506.116 8.01401
506.222 8.73429
506.327 10.1077
506.432 13.0417
506.485 15.8389
506.538 20.5763
506.591 29.3581
506.617 36.7679
506.643 47.8818
506.670 65.5436
506.696 95.0935
506.722 148.157
506.749 246.052
506.774 400.843
506.800 513.556
506.826 423.578
506.851 274.459
506.867 206.971
506.883 159.408
506.915 101.736
506.947 71.0487
506.979 53.2597
507.011 42.0627
507.043 34.6208
507.106 25.6048
507.170 20.5488
507.234 17.4134
507.361 13.8512
507.489 11.9473
507.616 10.7920
507.743 10.0258
507.871 9.48363
508.126 8.76887
508.381 8.31637
508.890 7.76022
509.400 7.41068
509.910 7.15232
510.929 6.75476
512.968 6.10689
515.006 5.45621
516.026 5.09525
517.045 4.69735
518.064 4.25881
519.083 3.80302
519.593 3.60321
520.103 3.48225
520.613 3.56919
521.122 4.21077
521.377 5.01414
521.632 6.49461
521.887 9.28355
522.014 11.5635
522.141 14.8397
522.269 19.6807
522.396 27.0768
522.524 38.9125
522.651 59.0402
522.779 96.2311
522.842 127.265
522.906 173.437
522.970 245.172
523.033 362.274
523.097 563.110
523.161 915.359
523.230 1530.52
523.300 1997.70
523.370 1668.44
523.439 1088.99
523.502 729.588
523.565 510.198
523.627 374.602
523.690 287.162
523.815 186.187
523.941 132.832
524.066 101.195
524.191 80.8559
524.442 56.9400
524.693 43.7801
524.944 35.6597
525.194 30.2354
525.445 26.3956
525.946 21.3779
526.448 18.2803
526.949 16.1939
527.451 14.6982
528.453 12.7000
529.456 11.4224
530.459 10.5288
531.462 9.86261
533.467 8.91844
535.473 8.26063
539.484 7.34272
543.495 6.64896
545.501 6.32344
547.507 5.98046
549.512 5.58033
550.515 5.33620
551.518 5.04077
552.019 4.86623
552.521 4.67007
553.022 4.45414
553.523 4.24007
553.774 4.15943
554.025 4.13810
554.275 4.26271
554.526 4.76123
554.652 5.32873
554.777 6.33579
554.902 8.18556
554.965 9.67592
555.028 11.7945
555.090 14.9003
555.153 19.6102
555.216 27.0861
555.278 39.6617
555.310 49.3403
555.341 62.6822
555.372 81.7527
555.404 109.807
555.435 153.098
555.466 222.631
555.498 339.778
555.529 540.857
555.565 902.099
555.600 1175.07
555.636 980.113
555.671 639.675
555.697 460.351
555.723 340.320
555.749 260.104
555.775 205.309
555.828 138.133
555.880 100.609
555.932 77.6244
555.984 62.5175
556.088 44.4372
556.192 34.3407
556.297 28.0790
556.401 23.8872
556.505 20.9202
556.713 17.0520
556.922 14.6800
557.130 13.0944
557.339 11.9674
557.756 10.4811
558.172 9.54965
558.589 8.91145
559.006 8.44608
559.840 7.80822
560.674 7.38582
562.341 6.84425
562.341 6.84503
562.342 6.84491
562.342 6.84481
562.343 6.84461
562.345 6.84418
562.348 6.84332
562.355 6.84164
562.368 6.83826
562.395 6.83152
562.449 6.81819
562.557 6.79209
562.773 6.74185
563.205 6.64851
564.068 6.48495
565.795 6.22165
569.249 5.83223
570.976 5.67201
572.703 5.52082
573.566 5.44617
573.998 5.40974
574.430 5.37679
574.862 5.35769
575.078 5.36481
575.293 5.40419
575.401 5.45043
575.509 5.53279
575.617 5.68402
575.725 5.98030
575.833 6.63102
575.887 7.26703
575.941 8.36724
575.995 10.4789
576.022 12.3168
576.049 15.1633
576.076 19.8884
576.103 28.3422
576.130 44.9164
576.143 59.1015
576.157 79.4772
576.178 127.083
576.200 161.148
576.222 132.953
576.243 87.1030
576.263 58.7116
576.283 41.8358
576.303 31.5748
576.323 25.0382
576.362 17.6214
576.402 13.7725
576.442 11.5237
576.481 10.1012
576.560 8.45777
576.640 7.57145
576.719 7.03494
576.798 6.68178
576.877 6.43479
577.036 6.11607
577.194 5.92166
577.353 5.79110
577.511 5.69725
577.828 5.56979
578.145 5.48519
578.779 5.37354
579.413 5.29673
580.046 5.23598
581.314 5.13746
583.850 4.97890
586.385 4.84194
596.526 4.37282
606.668 3.95245
616.809 3.53469
626.951 3.07397
632.021 2.80383
637.092 2.48291
642.163 2.07689
644.698 1.82684
647.234 1.54250
648.501 1.39537
649.769 1.26345
651.037 1.19189
652.304 1.31197
652.938 1.55357
653.572 2.06498
653.889 2.49779
654.206 3.12197
654.523 4.03352
654.840 5.39069
655.157 7.46846
655.474 10.7697
655.791 16.2947
656.107 26.2322
656.266 34.3140
656.424 46.0680
656.583 63.9214
656.741 92.4934
656.900 141.559
657.058 233.656
657.137 311.525
657.217 427.454
657.296 604.619
657.375 876.021
657.488 1451.10
657.600 1876.65
657.713 1551.00
657.825 1000.95
657.917 689.308
658.008 491.179
658.100 364.484
658.192 280.694
658.375 181.766
658.558 128.494
658.742 96.6301
658.925 76.0631
659.292 51.8794
659.658 38.6210
660.025 30.4942
660.392 25.1074
660.758 21.3257
661.492 16.4400
662.225 13.4722
662.959 11.5030
663.692 10.1119
665.159 8.28895
666.625 7.15260
668.092 6.37613
669.559 5.80965
672.492 5.02915
675.425 4.50384
681.292 3.80011
681.292 3.79956
681.293 3.79951
681.293 3.79947
681.294 3.79939
681.295 3.79924
681.299 3.79891
681.305 3.79828
681.318 3.79701
681.345 3.79446
681.397 3.78939
681.501 3.77930
681.711 3.75927
682.129 3.71988
682.966 3.64350
684.640 3.49901
687.987 3.23437
691.335 2.99090
694.682 2.76433
698.030 2.57815
699.703 2.53722
701.377 2.60836
702.214 2.74206
703.051 3.01620
703.888 3.56867
704.725 4.73290
705.143 5.79036
705.562 7.46708
705.980 10.2795
706.398 15.3832
706.608 19.5861
706.817 25.7858
707.026 35.3887
707.235 51.2333
707.444 79.6961
707.549 103.003
707.654 137.239
707.758 189.770
707.863 274.474
707.967 417.953
708.072 666.208
708.186 1089.06
708.300 1391.31
708.414 1137.33
708.528 726.620
708.663 423.124
708.797 266.776
708.932 181.994
709.066 132.161
709.201 100.703
709.335 79.6580
709.604 54.1749
709.873 39.8902
710.142 31.0598
710.680 21.0958
711.218 15.8359
711.756 12.6867
712.294 10.6306
712.832 9.20108
713.907 7.36854
714.983 6.25800
716.059 5.51762
717.135 4.98883
719.287 4.27864
721.439 3.81441
725.742 3.21374
730.046 2.80643
734.349 2.48177
742.956 1.92727
751.563 1.41219
755.867 1.18079
760.170 1.03685
762.322 1.05774
764.474 1.22672
766.625 1.70968
767.701 2.17925
768.777 2.92099
769.853 4.11182
770.929 6.08325
772.005 9.50847
773.081 15.9051
773.619 21.2601
774.156 29.2390
774.694 41.6994
775.232 62.3712
775.770 99.5969
776.039 130.041
776.308 174.590
776.577 242.545
776.846 350.965
777.115 531.883
777.384 838.738
777.692 1386.85
778.000 1790.34
778.308 1478.21
778.616 953.298
778.809 714.059
779.001 544.468
779.386 339.797
779.771 230.895
780.156 167.599
780.541 127.862
780.926 101.354
781.696 69.2485
782.466 51.2030
783.235 39.9865
784.775 27.2059
786.315 20.3563
787.855 16.1870
789.395 13.4175
790.934 11.4560
794.014 8.86202
797.094 7.18800
798.633 6.52320
800.173 5.89931
800.943 5.57506
801.328 5.40131
801.713 5.21630
802.098 5.02591
802.291 4.94325
802.483 4.90407
802.675 5.01708
802.772 5.24025
802.868 5.75913
802.964 7.02621
803.012 8.32251
803.060 10.6128
803.109 15.0195
803.133 18.8282
803.157 24.6285
803.181 33.9868
803.193 40.8177
803.205 49.8597
803.217 62.1377
803.229 78.7644
803.241 101.622
803.253 132.841
803.265 173.120
803.276 220.798
803.300 289.022
803.312 279.096
803.324 243.781
803.347 161.559
803.362 123.512
803.377 96.2646
803.406 63.0658
803.435 45.1268
803.465 34.5594
803.494 27.8312
803.523 23.3124
803.582 17.7638
803.641 14.5844
803.699 12.5793
803.816 10.2442
803.934 8.95510
804.051 8.14982
804.285 7.20308
804.520 6.66171
804.754 6.30537
805.223 5.84863
805.692 5.55076
806.161 5.32772
807.099 4.99003
808.975 4.49488
810.851 4.09412
812.728 3.73089
814.604 3.37588
815.542 3.19113
816.011 3.09438
816.480 2.99429
816.949 2.89530
817.183 2.85364
817.418 2.83363
817.652 2.88449
817.769 2.98577
817.887 3.22121
818.004 3.79943
818.062 4.39829
818.121 5.47518
818.180 7.61758
818.209 9.52756
818.238 12.5582
818.268 17.6890
818.282 21.6601
818.297 27.1279
818.312 34.9640
818.326 46.3343
818.341 63.4080
818.356 88.6763
818.367 115.000
818.378 145.563
818.400 187.645
818.411 179.738
818.422 155.795
818.445 101.791
818.458 77.4975
818.472 60.1107
818.499 38.8750
818.526 27.4374
818.553 20.7295
818.581 16.4922
818.608 13.6503
818.662 10.1935
818.716 8.23267
818.771 7.00673
818.880 5.59949
818.988 4.83538
819.097 4.36456
819.315 3.81893
819.532 3.51076
819.750 3.30862
820.184 3.04747
820.619 2.87235
821.054 2.73607
821.924 2.51623
823.664 2.15242
825.404 1.81682
827.154 1.48719
828.905 1.17381
830.655 0.923111
831.530 0.860281
832.406 0.887338
833.281 1.08166
833.718 1.28494
834.156 1.59844
834.594 2.07014
835.031 2.77358
835.469 3.82509
835.906 5.41562
836.344 7.87311
836.782 11.7930
837.219 18.3349
837.657 29.9702
837.876 39.2905
838.094 52.6387
838.313 72.4510
838.532 103.182
838.751 153.528
838.970 241.698
839.188 408.067
839.298 545.045
839.407 737.377
839.604 1237.56
839.800 1620.94
839.997 1357.51
840.193 887.511
840.386 574.985
840.579 392.386
840.772 283.356
840.965 214.673
841.158 169.038
841.351 137.283
841.737 97.1519
842.123 73.6286
842.509 58.5844
843.281 40.9727
844.053 31.2940
844.825 25.3144
845.597 21.3089
846.369 18.4629
847.913 14.7196
849.457 12.3895
850.229 11.5449
850.615 11.1959
851.001 10.9157
851.387 10.7714
851.580 10.8172
851.773 11.0544
851.966 11.7636
852.063 12.5430
852.159 13.9854
852.256 16.9388
852.304 19.6604
852.352 24.1146
852.401 32.0573
852.449 47.8455
852.473 62.1086
852.497 84.6845
852.521 122.167
852.545 185.444
852.573 296.283
852.600 374.174
852.627 306.284
852.655 198.453
852.684 124.559
852.713 84.1971
852.742 61.2648
852.771 47.3537
852.800 38.3551
852.829 32.2668
852.887 24.7796
852.945 20.5170
853.003 17.8602
853.119 14.8237
853.235 13.1940
853.351 12.1981
853.583 11.0540
853.816 10.4083
854.048 9.98172
854.512 9.42145
854.977 9.03912
855.441 8.74125
856.370 8.27444
858.227 7.58979
860.084 7.07619
863.799 6.32298
867.514 5.78251
874.943 5.03582
882.373 4.52510
897.232 3.82593
912.091 3.32024
926.950 2.88643
941.808 2.44981
949.238 2.20221
956.667 1.90781
960.382 1.73195
962.240 1.63486
964.097 1.53258
965.954 1.43179
966.883 1.39001
967.812 1.36902
968.740 1.40963
969.205 1.49192
969.669 1.68060
969.901 1.85684
