Ba-130(n,g) ENDF/B-VII.1
358.094 64.8196
358.114 47.1994
358.135 35.6274
358.156 27.7328
358.176 22.1528
358.197 18.0839
358.218 15.0356
358.238 12.6982
358.259 10.8693
358.280 9.41313
358.301 8.23577
358.342 6.47076
358.383 5.23251
358.466 3.65452
358.549 2.72855
358.715 1.74216
358.880 1.25682
359.046 0.984203
359.377 0.707096
359.709 0.578978
360.040 0.511969
360.702 0.453962
362.027 0.442085
363.353 0.478023
364.678 0.540584
366.003 0.629538
367.328 0.752201
368.653 0.923008
369.978 1.16761
371.303 1.53284
372.628 2.11084
373.954 3.10242
374.616 3.88737
375.279 5.01464
375.941 6.71348
376.604 9.43816
377.266 14.1894
377.598 17.9920
377.929 23.4773
378.260 31.7300
378.592 44.7336
378.923 66.1581
379.254 102.000
379.627 163.077
380.000 203.586
380.373 162.669
380.746 101.606
380.997 72.9494
381.247 53.5134
381.498 40.3571
381.749 31.2686
382.250 20.1096
382.751 13.9029
383.253 10.1442
383.754 7.71145
384.757 4.87336
385.759 3.35091
386.762 2.44333
387.764 1.85999
388.767 1.46333
390.772 0.974398
392.777 0.696207
394.783 0.523150
396.788 0.408328
400.798 0.270502
404.809 0.194512
408.819 0.148805
412.829 0.119968
420.850 0.0913111
424.861 0.0881861
428.871 0.0948268
432.881 0.121178
434.887 0.151530
436.892 0.209753
437.894 0.259952
438.897 0.337529
439.900 0.465943
440.902 0.700553
441.403 0.898132
441.905 1.19940
442.406 1.69169
442.907 2.57820
443.158 3.31554
443.409 4.42623
443.659 6.21371
443.785 7.54600
443.847 8.38027
443.910 9.35965
443.973 10.5237
444.035 11.9195
444.067 12.7254
444.098 13.6128
444.129 14.5963
444.161 15.6903
444.223 18.2863
444.286 21.5762
444.349 25.8445
444.411 31.4980
444.474 39.2287
444.537 50.1602
444.599 66.3012
444.662 91.4240
444.725 133.517
444.756 165.791
444.787 210.562
444.819 274.799
444.850 369.234
444.881 511.958
444.913 727.811
444.956 1164.94
445.000 1455.39
445.044 1163.69
445.088 727.606
445.114 537.096
445.141 403.760
445.195 244.306
445.249 160.517
445.302 112.631
445.356 82.9942
445.409 63.5756
445.517 40.5935
445.624 28.0835
445.731 20.5649
445.946 12.3722
446.160 8.25128
446.375 5.89354
446.589 4.42052
446.804 3.43945
447.233 2.25517
447.662 1.59493
448.091 1.18968
448.520 0.923204
449.378 0.605585
450.236 0.430639
451.094 0.324063
451.952 0.254305
453.668 0.171408
455.384 0.125744
458.816 0.0793840
462.248 0.0571601
465.680 0.0445772
472.544 0.0311984
479.408 0.0243225
486.272 0.0201889
500.000 0.0156155
514.486 0.0134679
528.973 0.0134111
536.216 0.0147132
543.459 0.0186833
547.080 0.0238359
548.891 0.0287337
550.702 0.0373811
552.513 0.0553318
553.418 0.0729206
554.324 0.104705
554.776 0.131360
555.229 0.171973
555.682 0.238437
556.134 0.358659
556.361 0.459221
556.587 0.611632
556.813 0.859102
557.040 1.30043
557.153 1.66427
557.266 2.20784
557.379 3.07205
557.492 4.56623
557.606 7.49344
557.662 10.1374
557.719 14.4447
557.775 22.1637
557.804 28.5070
557.818 32.7348
557.832 37.8997
557.846 44.3838
557.860 52.5235
557.874 63.0476
557.889 76.6784
557.903 94.8717
557.917 119.139
557.931 151.933
557.945 195.867
557.959 250.920
557.973 313.368
558.000 391.694
558.014 368.491
558.028 313.350
558.055 195.846
558.078 129.194
558.102 88.6426
558.125 63.5413
558.148 47.3720
558.195 28.9048
558.242 19.3288
558.288 13.7889
558.335 10.3151
558.428 6.38330
558.521 4.33161
558.614 3.13222
558.708 2.37092
558.801 1.85798
558.987 1.23126
559.174 0.878090
559.360 0.659580
559.547 0.515249
559.920 0.342434
560.292 0.247025
560.665 0.188975
561.038 0.151152
561.784 0.106785
562.530 0.0831233
564.021 0.0612068
565.513 0.0535266
567.004 0.0524004
569.988 0.0630036
571.479 0.0756653
572.971 0.0965202
574.462 0.132065
575.954 0.198005
576.700 0.253980
577.445 0.339807
578.191 0.480984
578.937 0.737458
579.310 0.952631
579.683 1.27970
580.056 1.81208
580.429 2.76569
580.615 3.55477
580.801 4.73723
580.895 5.56432
580.941 6.06103
580.988 6.62734
581.035 7.27685
581.081 8.02666
581.128 8.89847
581.174 9.92016
581.221 11.1309
581.268 12.5734
581.314 14.3147
581.361 16.4426
581.407 19.0799
581.454 22.4019
581.501 26.6654
581.547 32.2585
581.594 39.7887
581.640 50.2470
581.687 65.3315
581.734 88.1243
581.780 124.609
581.827 187.295
581.850 236.128
581.873 303.949
581.897 399.315
581.920 532.538
581.960 852.022
582.000 1064.97
582.040 851.929
582.080 532.438
582.108 375.924
582.137 271.952
582.165 202.874
582.193 155.991
582.250 99.1239
582.306 68.0396
582.363 49.3738
582.419 37.4004
582.532 23.5126
582.646 16.1100
582.759 11.7145
582.872 8.89689
582.985 6.98452
583.211 4.63127
583.437 3.29418
583.663 2.46279
583.890 1.91119
584.342 1.24736
584.794 0.878618
585.247 0.652862
585.699 0.504731
586.604 0.328522
587.509 0.231738
588.413 0.172922
589.318 0.134534
591.128 0.0891189
592.937 0.0642984
594.747 0.0492681
596.556 0.0394835
600.175 0.0279519
603.794 0.0216960
611.032 0.0155784
618.270 0.0129554
625.508 0.0118224
639.984 0.0118722
654.460 0.0146961
661.698 0.0179140
668.936 0.0238131
676.174 0.0361221
679.793 0.0480855
683.412 0.0694946
685.221 0.0873188
687.031 0.114355
688.840 0.158462
690.650 0.238214
691.554 0.305077
692.459 0.406880
693.364 0.573355
694.269 0.874124
694.721 1.12545
695.173 1.50626
695.400 1.77501
695.626 2.12382
695.739 2.33858
695.852 2.58798
695.965 2.87990
696.078 3.22424
696.191 3.63513
696.304 4.13040
696.417 4.73482
696.531 5.48294
696.644 6.42410
696.757 7.63073
696.870 9.21257
696.983 11.3401
697.096 14.3007
697.209 18.5863
697.322 25.1138
697.435 35.7422
697.548 54.6864
697.605 70.2070
697.661 93.0554
697.718 128.499
697.775 186.498
697.831 287.326
697.888 467.827
697.944 748.735
698.000 935.508
698.056 748.090
698.113 467.711
698.170 283.960
698.228 182.769
698.286 125.200
698.344 90.3906
698.402 67.9836
698.460 52.8513
698.576 34.4488
698.691 24.1551
698.807 17.8552
699.039 10.8757
699.270 7.31069
699.502 5.25136
699.733 3.95644
699.964 3.09040
700.427 2.04014
700.890 1.45291
701.353 1.09244
701.816 0.856083
702.742 0.577131
703.668 0.428303
704.594 0.343943
705.520 0.297221
707.372 0.281166
708.298 0.315730
709.224 0.402724
710.150 0.610704
710.613 0.823715
711.076 1.21293
711.307 1.53916
711.539 2.03314
711.770 2.83170
712.002 4.24508
712.117 5.40113
712.233 7.11198
712.291 8.29489
712.349 9.80213
712.378 10.7173
712.407 11.7634
712.436 12.9708
712.465 14.3744
712.494 16.0247
712.523 17.9685
712.552 20.2959
712.580 23.0932
712.609 26.5194
712.638 30.7437
712.667 36.0490
712.696 42.8297
712.725 51.7077
712.754 63.5245
712.783 79.7326
712.812 102.670
712.841 136.445
712.870 187.757
712.899 268.633
712.928 397.017
712.964 635.515
713.000 793.908
713.036 634.766
713.073 396.963
713.103 264.421
713.133 182.536
713.163 131.433
713.193 98.3119
713.253 60.2556
713.313 40.4337
713.373 28.9009
713.434 21.6619
713.554 13.4388
713.674 9.14069
713.794 6.62060
713.915 5.01916
714.035 3.93913
714.276 2.61812
714.516 1.87246
714.757 1.41057
714.998 1.10475
715.479 0.737508
715.960 0.533711
716.441 0.408835
716.923 0.326786
717.885 0.228987
718.848 0.175208
720.773 0.121838
722.698 0.0987290
724.623 0.0890414
728.473 0.0924044
730.398 0.104786
732.323 0.127717
734.248 0.168797
736.173 0.246725
737.135 0.313354
738.098 0.415723
739.060 0.584132
740.023 0.889579
740.504 1.14518
740.985 1.53247
741.226 1.80585
741.466 2.16038
741.587 2.37855
741.707 2.63182
741.827 2.92811
741.948 3.27775
742.068 3.69471
742.188 4.19652
742.309 4.80835
742.429 5.56478
742.549 6.51513
742.669 7.73157
742.790 9.32314
742.910 11.4607
743.030 14.4270
743.151 18.7008
743.271 25.1764
743.391 35.6422
743.512 54.0926
743.572 69.0386
743.632 90.8027
743.692 124.065
743.752 177.406
743.812 267.768
743.873 423.709
743.936 678.102
744.000 847.287
744.064 677.563
744.128 423.593
744.173 298.635
744.218 215.778
744.263 160.818
744.309 123.456
744.399 78.3851
744.490 53.7649
744.580 39.0040
744.671 29.5349
744.852 18.5626
745.033 12.7173
745.214 9.24772
745.395 7.02416
745.576 5.51528
745.939 3.65886
746.301 2.60422
746.663 1.94852
747.025 1.51335
747.750 0.989849
748.474 0.699063
749.199 0.520993
749.923 0.404094
751.372 0.264988
752.821 0.188508
754.269 0.141986
755.718 0.111587
758.616 0.0755857
761.514 0.0559112
767.309 0.0363894
773.104 0.0276741
778.899 0.0234823
790.490 0.0216561
802.081 0.0265616
807.876 0.0329600
813.671 0.0450394
819.467 0.0705017
822.364 0.0952148
825.262 0.139182
826.711 0.175553
828.160 0.230386
829.608 0.319185
831.057 0.478289
831.782 0.610644
832.506 0.810785
832.868 0.951959
833.231 1.13524
833.593 1.37937
833.774 1.53308
833.955 1.71478
834.136 1.93171
834.317 2.19367
834.498 2.51404
834.679 2.91165
834.860 3.41349
835.042 4.05948
835.223 4.91062
835.404 6.06383
835.585 7.68058
835.766 10.0460
835.947 13.7019
836.128 19.7788
836.219 24.4477
836.309 30.9555
836.400 40.4104
836.490 54.7991
836.581 78.1246
836.671 118.829
836.717 151.093
836.762 196.576
836.807 261.673
836.853 354.111
836.926 566.653
837.000 708.041
837.074 566.245
837.148 354.010
837.197 254.021
837.247 186.257
837.297 140.423
837.346 108.771
837.446 69.9474
837.545 48.3700
837.645 35.3086
837.744 26.8571
837.943 16.9999
838.142 11.7133
838.340 8.56253
838.738 5.16242
839.136 3.46898
839.533 2.50871
839.931 1.91482
840.328 1.52455
841.123 1.06702
841.919 0.831433
842.714 0.711010
843.509 0.664144
845.099 0.758706
845.894 0.938800
846.689 1.30490
847.087 1.62253
847.485 2.10967
847.683 2.45480
847.882 2.90289
847.982 3.17855
848.081 3.49830
848.180 3.87195
848.280 4.31168
848.379 4.83502
848.479 5.46370
848.578 6.22778
848.677 7.16879
848.777 8.34548
848.876 9.84300
848.976 11.7885
849.075 14.3787
849.174 17.9298
849.274 22.9767
849.373 30.4778
849.473 42.2815
849.572 62.2909
849.622 77.8590
849.671 99.7264
849.721 131.482
849.771 179.247
849.820 253.304
849.870 368.331
849.935 589.241
850.000 736.471
850.065 589.150
850.130 368.236
850.182 249.557
850.233 174.760
850.285 127.113
850.336 95.8499
850.439 59.3670
850.542 40.0784
850.646 28.7796
850.749 21.6338
850.955 13.4820
851.161 9.19571
851.367 6.67466
851.573 5.06753
851.779 3.98191
852.192 2.65063
852.604 1.89679
853.016 1.42859
853.429 1.11777
854.253 0.743096
855.078 0.533904
855.903 0.404881
856.727 0.319477
858.377 0.216468
860.026 0.158664
863.324 0.0988903
866.623 0.0700006
869.922 0.0540199
876.519 0.0392589
883.116 0.0372044
886.415 0.0412229
889.713 0.0516393
893.012 0.0770491
894.661 0.103461
896.310 0.152425
897.135 0.194018
897.960 0.257811
898.784 0.362788
899.609 0.553492
900.021 0.713464
900.434 0.956459
900.846 1.35171
901.258 2.05885
901.465 2.64326
901.671 3.51797
901.774 4.12870
901.877 4.91370
901.980 5.94594
902.031 6.58779
902.083 7.33931
902.135 8.22876
902.186 9.28756
902.238 10.5666
902.289 12.1247
902.341 14.0566
902.392 16.4810
902.444 19.5853
902.495 23.6460
902.547 29.1061
902.598 36.6439
902.650 47.4803
902.701 63.7075
902.753 89.4831
902.805 133.069
902.830 166.629
902.856 212.485
902.882 276.285
902.908 363.703
902.954 582.153
903.000 727.341
903.046 581.598
903.093 363.649
903.140 221.233
903.187 142.727
903.235 97.9281
903.282 70.7431
903.329 53.2225
903.377 41.4045
903.471 27.0030
903.566 18.9381
903.660 14.0000
903.850 8.52695
904.039 5.72763
904.228 4.10976
904.418 3.09192
904.607 2.41084
904.985 1.58392
905.364 1.12065
905.742 0.835232
906.121 0.647135
906.878 0.422378
907.635 0.298333
908.392 0.222698
909.149 0.173188
910.664 0.114416
912.178 0.0821436
913.692 0.0625002
915.206 0.0496358
918.234 0.0343066
921.263 0.0258119
927.319 0.0170978
933.376 0.0128608
939.433 0.0104422
951.546 0.00789273
975.773 0.00606089
1000.00 0.00588848
1024.45 0.00703751
1036.68 0.00847636
1048.90 0.0112066
1061.13 0.0170702
1067.24 0.0228825
1073.35 0.0334355
1076.41 0.0423169
1079.47 0.0558832
1082.52 0.0781809
1085.58 0.118752
1087.11 0.152931
1088.64 0.205078
1090.17 0.290524
1091.69 0.445160
1092.46 0.574456
1093.22 0.770411
1093.60 0.908700
1093.99 1.08816
1094.37 1.32692
1094.56 1.47704
1094.75 1.65426
1094.94 1.86549
1095.13 2.12003
1095.32 2.43055
1095.51 2.81473
1095.70 3.29778
1095.90 3.91668
1096.09 4.72738
1096.28 5.81777
1096.47 7.33218
1096.66 9.52075
1096.85 12.8471
1097.04 18.2468
1097.23 27.8279
1097.33 35.6820
1097.42 47.0918
1097.52 64.8424
1097.61 93.3934
1097.71 143.014
1097.81 229.646
1097.90 368.162
1098.00 459.215
1098.10 366.584
1098.20 229.575
1098.27 159.713
1098.34 114.149
1098.41 84.3626
1098.48 64.3476
1098.63 40.4922
1098.77 27.6713
1098.91 19.9891
1099.06 15.0853
1099.35 9.45374
1099.63 6.45708
1099.92 4.69028
1100.21 3.55642
1100.50 2.79096
1101.07 1.84886
1101.65 1.31461
1102.22 0.982878
1102.79 0.763263
1103.94 0.498899
1105.09 0.352286
1106.24 0.262667
1107.39 0.203996
1109.69 0.134371
1111.99 0.0963827
1114.29 0.0735248
1116.59 0.0588309
1121.19 0.0420986
1125.79 0.0339176
1134.99 0.0293720
1144.18 0.0360492
1148.78 0.0458384
1153.38 0.0652059
1155.68 0.0820212
1157.98 0.108023
1160.28 0.151066
1162.58 0.229564
1163.73 0.295605
1164.88 0.396174
1166.03 0.560230
1166.60 0.684175
1167.18 0.854581
1167.47 0.965379
1167.75 1.09887
1168.04 1.26293
1168.33 1.46609
1168.62 1.72378
1168.90 2.05481
1169.19 2.49146
1169.48 3.08379
1169.76 3.91883
1170.05 5.13923
1170.34 7.03805
1170.63 10.1968
1170.77 12.6401
1170.91 16.0649
1171.06 21.0635
1171.20 28.6707
1171.35 41.1813
1171.49 63.1477
1171.56 80.8671
1171.63 106.149
1171.70 142.853
1171.78 195.037
1171.89 312.590
1172.00 390.001
1172.11 311.413
1172.23 194.970
1172.30 139.778
1172.38 102.411
1172.45 77.1591
1172.53 59.7333
1172.68 38.3753
1172.83 26.5137
1172.99 19.3370
1173.14 14.6946
1173.44 9.29394
1173.74 6.38553
1174.05 4.65679
1174.35 3.54139
1174.65 2.78513
1175.26 1.84939
1175.87 1.31757
1176.48 0.986314
1177.08 0.766182
1178.30 0.500895
1179.51 0.353487
1180.73 0.263088
1181.94 0.203772
1184.37 0.133146
1186.80 0.0943185
1189.23 0.0707126
1191.66 0.0553048
1196.51 0.0370770
1201.37 0.0271484
1206.23 0.0211933
1211.09 0.0174010
1220.80 0.0133033
1230.52 0.0120683
1235.38 0.0126000
1240.23 0.0148407
1242.66 0.0177333
1245.09 0.0249641
1246.31 0.0341707
1246.91 0.0430098
1247.52 0.0587744
1248.13 0.0917151
1248.43 0.124023
1248.73 0.181785
1249.04 0.302359
1249.19 0.419036
1249.34 0.622976
1249.49 1.03600
1249.57 1.42105
1249.65 2.07190
1249.72 3.29972
1249.76 4.36554
1249.80 6.03380
1249.84 8.83949
1249.87 14.0222
1249.89 18.3581
1249.91 24.7870
1249.93 34.5600
1249.94 40.8471
1249.95 48.4515
1249.96 61.8468
1249.97 77.0681
1250.00 95.9643
1250.01 89.5940
1250.03 75.8948
1250.05 47.5358
1250.08 26.9689
1250.12 16.5656
1250.15 11.0039
1250.18 7.77682
1250.21 5.76484
1250.24 4.43509
1250.30 2.85140
1250.36 1.98468
1250.43 1.46110
1250.55 0.888722
1250.67 0.599843
1250.80 0.434263
1251.05 0.261763
1251.29 0.178604
1251.54 0.132416
1252.04 0.0859390
1253.03 0.0535669
1254.02 0.0442691
1256.00 0.0446679
1257.99 0.0588317
1258.98 0.0726943
1259.97 0.0946816
1260.96 0.131493
1261.95 0.199018
1262.45 0.256062
1262.95 0.343180
1263.44 0.485794
1263.94 0.742510
1264.19 0.956731
1264.43 1.28020
1264.68 1.80197
1264.93 2.72422
1265.05 3.47694
1265.12 3.97603
1265.18 4.59070
1265.24 5.35945
1265.30 6.33816
1265.36 7.61041
1265.43 9.30556
1265.49 11.6322
1265.52 13.1342
1265.55 14.9438
1265.58 17.1500
1265.61 19.8757
1265.64 23.2947
1265.67 27.6580
1265.70 33.3378
1265.74 40.9023
1265.77 51.2461
1265.80 65.8254
1265.83 87.0879
1265.86 119.237
1265.89 169.383
1265.92 244.806
1265.96 391.679
1266.00 489.584
1266.04 391.659
1266.08 244.785
1266.12 155.968
1266.15 104.040
1266.19 73.0698
1266.23 54.0897
1266.30 32.5054
1266.37 21.5335
1266.45 15.1983
1266.52 11.3237
