Sn-112(n,g) ENDF/B-VII.1
22.6619 0.0372599
24.2388 0.0328120
27.3925 0.0320888
33.7000 0.0342502
40.0075 0.0394442
43.1613 0.0462135
43.9497 0.0508445
44.7381 0.0621619
45.1324 0.0766185
45.3295 0.0904191
45.5266 0.114612
45.7237 0.163261
45.8222 0.208627
45.9208 0.285416
46.0194 0.430744
46.0686 0.557367
46.1179 0.756337
46.1672 1.09313
46.2165 1.72150
46.2411 2.25324
46.2657 3.05104
46.2904 4.28401
46.3150 6.19594
46.3475 9.88924
46.3800 12.3541
46.4125 9.89623
46.4450 6.20475
46.4728 4.10247
46.5006 2.82209
46.5283 2.03200
46.5561 1.52462
46.6117 0.946558
46.6672 0.647623
46.7227 0.474932
46.7783 0.366776
46.8894 0.244529
47.0005 0.180892
47.1116 0.143717
47.3338 0.104375
47.7781 0.0745295
48.2225 0.0639159
50.0000 0.0556633
53.6512 0.0613419
57.3024 0.0751377
59.1280 0.0879230
60.9536 0.114614
61.8664 0.145772
62.3228 0.174815
62.7792 0.225739
63.2356 0.330479
63.4638 0.431766
63.6920 0.611446
63.9202 0.979196
64.0343 1.32868
64.1484 1.93291
64.2625 3.11493
64.3196 4.18217
64.3766 5.92460
64.4337 9.04355
64.4622 11.6081
64.4907 15.4057
64.5192 21.3241
64.5478 31.1059
64.5763 48.3330
64.6048 79.6669
64.6324 127.361
64.6600 159.125
64.6876 127.306
64.7152 79.5995
64.7444 47.7141
64.7736 30.4444
64.8029 20.7442
64.8321 14.9240
64.8613 11.2095
64.8905 8.71283
64.9490 5.68979
65.0074 4.00839
65.0658 2.98217
65.1827 1.84966
65.2996 1.27334
65.4164 0.941452
65.6502 0.594630
65.8839 0.427361
66.1177 0.334788
66.5851 0.242807
67.0526 0.202275
67.5201 0.183097
68.4551 0.173667
69.3900 0.188637
70.3250 0.244055
70.7925 0.318779
71.0262 0.390804
71.2599 0.517866
71.4937 0.775786
71.6106 1.01885
71.7274 1.43531
71.8443 2.23868
71.9027 2.95330
71.9612 4.10113
72.0196 6.10724
72.0780 10.0424
72.1073 13.5518
72.1365 19.1018
72.1657 28.2915
72.1949 43.7613
72.2275 69.9558
72.2600 87.4395
72.2926 69.9877
72.3251 43.8018
72.3470 31.5098
72.3688 23.1713
72.4125 13.6174
72.4562 8.82181
72.4999 6.15369
72.5436 4.53680
72.5874 3.48997
72.6748 2.26844
72.7622 1.61297
72.8496 1.22234
73.0244 0.801001
73.1992 0.591529
73.3741 0.473134
73.7237 0.352633
74.4230 0.269034
75.1223 0.246430
77.9196 0.275067
80.7168 0.372805
83.5141 0.560439
84.9127 0.719529
86.3113 0.962748
87.7099 1.36181
89.1085 2.08615
89.8078 2.69429
90.5072 3.62058
90.8568 4.27765
91.0316 4.67640
91.2065 5.13438
91.2939 5.38936
91.3813 5.66402
91.4687 5.96049
91.5561 6.28108
91.6435 6.62858
91.7310 7.00599
91.8184 7.41691
91.9058 7.86542
91.9932 8.35633
92.0806 8.89503
92.2554 10.1429
92.4303 11.6756
92.6051 13.5867
92.7799 16.0124
92.9547 19.1556
93.1296 23.3298
93.3044 29.0403
93.4792 37.1456
93.6541 49.1961
93.8289 68.2306
94.0037 100.874
94.0911 126.730
94.1785 163.888
94.2659 219.952
94.3534 310.046
94.4408 467.569
94.4845 593.982
94.5282 776.827
94.5719 1052.86
94.6156 1489.69
94.6593 2214.04
94.7030 3435.40
94.7515 5494.95
94.8000 6865.70
94.8485 5490.19
94.8970 3430.37
94.9369 2293.36
94.9767 1587.59
95.0166 1145.39
95.0565 857.971
95.1362 526.644
95.2159 353.394
95.2957 252.615
95.3754 189.202
95.5349 117.186
95.6944 79.5257
95.8538 57.4427
96.0133 43.4119
96.1728 33.9531
96.4917 22.3955
96.8106 15.8785
97.1296 11.8508
97.4485 9.19208
98.0864 6.01976
98.7243 4.28443
99.3621 3.25022
100.000 2.60756
101.160 2.03916
101.740 1.99773
102.321 2.18338
102.901 2.83361
103.191 3.55859
103.481 4.91605
103.771 7.79694
103.916 10.5890
104.061 15.4869
104.206 25.2545
104.279 34.2280
104.351 49.1511
104.387 60.6292
104.424 76.6015
104.442 87.1138
104.460 99.8444
104.478 115.535
104.496 135.149
104.514 160.212
104.532 192.453
104.550 234.957
104.569 292.202
104.587 371.568
104.605 482.744
104.623 641.495
104.641 866.817
104.656 1108.30
104.671 1381.35
104.700 1722.14
104.715 1621.24
104.730 1380.91
104.759 866.278
104.789 531.170
104.819 344.297
104.849 237.028
104.879 171.854
104.908 129.641
104.938 101.046
104.998 66.1870
105.058 46.6110
105.118 34.6147
105.237 21.2887
105.357 14.4653
105.476 10.5146
105.596 8.02420
105.715 6.35441
105.954 4.31823
106.193 3.16909
106.671 1.97885
107.149 1.39872
107.627 1.06765
108.583 0.713799
109.538 0.530930
110.494 0.419752
112.406 0.290909
114.318 0.218085
116.230 0.171227
120.053 0.114867
123.877 0.0827804
127.700 0.0625403
135.347 0.0392480
142.994 0.0268420
150.641 0.0194978
158.288 0.0149676
162.112 0.0139876
164.023 0.0161706
164.501 0.0189230
164.979 0.0266968
165.218 0.0370151
165.338 0.0468206
165.457 0.0636863
165.577 0.0963963
165.636 0.125630
165.696 0.172677
165.756 0.255418
165.816 0.418629
165.846 0.565474
165.875 0.798569
165.905 1.18956
165.935 1.85345
165.968 2.95849
166.000 3.69524
166.033 2.95904
166.065 1.85413
166.098 1.13441
166.131 0.737094
166.165 0.509365
166.198 0.371477
166.231 0.282427
166.264 0.222364
166.330 0.149003
166.397 0.107930
166.463 0.0827326
166.595 0.0547950
166.860 0.0321768
167.126 0.0234138
167.656 0.0166483
168.186 0.0140588
170.307 0.0109992
174.549 0.00926361
183.033 0.00739638
200.000 0.00525810
219.968 0.00430933
229.951 0.00494954
232.447 0.00556149
234.943 0.00686179
236.191 0.00826605
237.439 0.0115413
238.063 0.0155760
238.687 0.0260791
238.999 0.0397190
239.155 0.0527115
239.311 0.0753101
239.467 0.120045
239.545 0.161000
239.623 0.228908
239.701 0.353369
239.740 0.458222
239.779 0.617408
239.818 0.873917
239.857 1.31887
239.896 2.15867
239.935 3.83031
239.968 6.12258
240.000 7.65059
240.033 6.12347
240.065 3.83148
240.087 2.76828
240.108 2.04500
240.151 1.20716
240.194 0.783026
240.237 0.545736
240.280 0.401464
240.322 0.307825
240.408 0.198386
240.494 0.139459
240.580 0.104300
240.751 0.0663699
240.923 0.0475048
241.094 0.0368644
241.437 0.0260875
242.124 0.0188473
242.810 0.0173163
244.182 0.0196618
245.554 0.0273018
246.241 0.0342340
246.927 0.0450418
247.613 0.0629830
248.299 0.0957819
248.642 0.123417
248.985 0.165571
249.328 0.234503
249.672 0.358778
249.843 0.462287
250.015 0.618384
250.186 0.870112
250.358 1.31428
250.444 1.67659
250.529 2.21220
250.615 3.05152
250.701 4.47216
250.787 7.16642
250.830 9.51646
250.872 13.2030
250.915 19.4616
250.958 31.1641
250.980 41.1132
251.001 55.9986
251.022 79.0333
251.044 114.820
251.058 147.053
251.072 183.602
251.100 229.407
251.128 183.319
251.156 114.589
251.187 67.9479
251.217 43.0019
251.248 29.1207
251.278 20.8453
251.308 15.5879
251.339 12.0657
251.399 7.81908
251.460 5.45983
251.521 4.02441
251.642 2.44078
251.764 1.63535
251.885 1.17130
252.007 0.879988
252.128 0.685289
252.371 0.449435
252.614 0.317500
252.857 0.236340
253.100 0.182893
253.587 0.119102
254.073 0.0839524
254.559 0.0625457
255.045 0.0485497
256.017 0.0319636
256.989 0.0228824
257.961 0.0173721
258.933 0.0137768
260.877 0.00951795
262.821 0.00717959
266.709 0.00481274
270.597 0.00368037
274.486 0.00303848
282.262 0.00235060
297.815 0.00176379
313.367 0.00149635
344.473 0.00126584
375.578 0.00124437
406.684 0.00143276
422.236 0.00165986
437.789 0.00206298
453.342 0.00282726
461.118 0.00348405
468.895 0.00450245
476.671 0.00620687
484.447 0.00939652
488.336 0.0121626
492.224 0.0165185
496.112 0.0239814
500.000 0.0384378
501.740 0.0497515
503.480 0.0671058
505.220 0.0957349
506.960 0.148063
507.830 0.192264
508.700 0.259936
509.570 0.371217
510.440 0.573561
510.875 0.743561
511.310 1.00239
511.745 1.42471
512.180 2.18371
512.397 2.81399
512.615 3.76250
512.832 5.28552
512.941 6.41975
513.050 7.96002
513.104 8.94734
513.158 10.1299
513.213 11.5626
513.267 13.3173
513.294 14.3497
513.322 15.5065
513.376 18.2802
513.430 21.8650
513.485 26.5978
513.539 33.0467
513.593 42.1227
513.648 55.4408
513.702 75.9887
513.757 110.009
513.784 135.835
513.811 171.139
513.838 221.090
513.865 293.487
513.892 400.633
513.920 558.192
513.960 893.511
514.000 1116.27
514.040 892.518
514.081 558.077
514.111 383.789
514.142 271.739
514.173 199.399
514.203 151.266
514.265 94.4764
514.326 64.0965
514.388 46.1648
514.449 34.7646
514.572 21.6984
514.694 14.7940
514.817 10.7231
514.940 8.12257
515.063 6.36464
515.308 4.20680
515.554 2.98536
515.799 2.22757
516.045 1.72544
516.536 1.12239
517.027 0.788057
517.518 0.583619
518.009 0.449581
518.991 0.290343
519.973 0.202999
520.955 0.149997
521.937 0.115453
523.901 0.0746737
525.865 0.0524737
527.830 0.0390971
529.794 0.0304476
533.722 0.0203983
537.650 0.0151386
541.579 0.0122258
545.507 0.0106847
553.363 0.0105114
557.292 0.0121221
561.220 0.0159259
563.184 0.0194113
565.148 0.0249257
567.112 0.0342037
569.077 0.0513773
570.059 0.0659764
571.041 0.0884110
572.023 0.125437
573.005 0.193038
573.496 0.250044
573.987 0.337106
574.478 0.479782
574.969 0.737885
575.215 0.953637
575.460 1.28022
575.706 1.80908
575.951 2.74930
576.074 3.52160
576.197 4.67003
576.319 6.48779
576.442 9.60761
576.565 15.6482
576.596 18.0470
576.626 21.0361
576.642 22.8199
576.657 24.8235
576.672 27.0992
576.688 29.6976
576.703 32.7026
576.718 36.1543
576.734 40.1985
576.749 44.9101
576.780 57.1585
576.810 74.9355
576.841 101.878
576.872 144.766
576.887 175.962
576.902 216.395
576.918 269.278
576.933 337.786
576.967 540.439
577.000 675.523
577.017 635.550
577.034 540.399
577.067 337.739
577.104 199.195
577.140 125.577
577.177 84.8179
577.213 60.6042
577.250 45.2595
577.287 34.9981
577.360 22.6343
577.433 15.7918
577.506 11.6276
577.653 7.04414
577.799 4.71574
577.945 3.37522
578.092 2.53412
578.238 1.97248
578.531 1.29182
578.824 0.911305
579.116 0.677185
579.409 0.523079
579.995 0.339159
580.580 0.237801
581.166 0.176080
581.751 0.135732
582.922 0.0879329
584.093 0.0617720
585.264 0.0459111
586.435 0.0355714
588.777 0.0233470
591.119 0.0166610
593.461 0.0126019
595.803 0.00994839
600.487 0.00679315
605.171 0.00504960
614.539 0.00327084
623.907 0.00241715
633.275 0.00193996
652.012 0.00146070
670.748 0.00125874
689.484 0.00118926
726.956 0.00130286
764.428 0.00182105
783.164 0.00239290
801.901 0.00346413
811.269 0.00437777
820.637 0.00578405
830.005 0.00811014
839.373 0.0123746
844.057 0.0159872
848.741 0.0215345
853.425 0.0306958
858.109 0.0474679
860.451 0.0616570
862.793 0.0834122
865.135 0.119262
867.477 0.184662
868.648 0.239781
869.819 0.323969
870.990 0.461950
872.161 0.711640
872.747 0.920344
873.332 1.23650
873.918 1.74881
874.210 2.13354
874.357 2.37535
874.503 2.66048
874.649 3.00042
874.796 3.40986
874.942 3.90909
875.089 4.52587
875.235 5.30129
875.381 6.29388
875.528 7.59268
875.674 9.33585
875.820 11.7542
875.967 15.2413
876.113 20.5257
876.260 29.0609
876.333 35.4405
876.406 44.1192
876.479 56.3086
876.552 74.0921
876.626 101.233
876.699 144.848
876.772 218.644
876.845 346.062
876.923 553.668
877.000 692.022
877.078 553.568
877.155 345.961
877.215 236.625
877.275 166.808
877.335 121.996
877.395 92.3161
877.515 57.4608
877.635 38.9104
877.755 27.9821
877.875 21.0488
878.115 13.1161
878.355 8.93435
878.595 6.47095
878.835 4.89990
879.075 3.83765
879.554 2.53536
880.034 1.79835
880.514 1.34134
880.994 1.03869
881.954 0.675309
882.914 0.473899
883.873 0.350770
884.833 0.270056
886.752 0.174184
888.672 0.121602
890.591 0.0896898
892.511 0.0688849
896.350 0.0443117
900.189 0.0309111
904.027 0.0228128
907.866 0.0175504
915.544 0.0113586
923.222 0.00799784
930.900 0.00597609
938.578 0.00466884
953.933 0.00314443
969.289 0.00233234
1000.00 0.00156770
1040.08 0.00123303
1080.15 0.00121129
1120.22 0.00141199
1160.30 0.00191898
1180.34 0.00237934
1200.37 0.00309964
1220.41 0.00429814
1240.45 0.00649462
1250.47 0.00835070
1260.48 0.0111930
1270.50 0.0158732
1280.52 0.0244107
1285.53 0.0316154
1290.54 0.0426375
1295.55 0.0607582
1300.56 0.0937228
1303.06 0.121443
1305.57 0.163692
1308.07 0.232746
1310.58 0.357153
1311.83 0.460819
1312.46 0.530439
1313.08 0.617147
1313.71 0.727026
1313.87 0.759194
1314.02 0.793321
1314.33 0.869123
1314.65 0.956336
1314.96 1.05737
1315.27 1.17530
1315.59 1.31411
1315.90 1.47959
1316.21 1.67770
1316.53 1.91835
1316.84 2.21463
1317.15 2.58503
1317.47 3.05638
1317.78 3.66879
1318.09 4.48427
1318.40 5.60272
1318.72 7.19319
1319.03 9.55916
1319.34 13.2870
1319.66 19.6188
1319.81 24.5734
1319.97 31.5013
1320.13 41.6526
1320.28 56.8723
1320.44 80.7224
1320.60 117.797
1320.80 188.642
1321.00 235.526
1321.20 188.201
1321.41 117.730
1321.59 75.4095
1321.78 50.5031
1321.96 35.5696
1322.14 26.2183
1322.51 15.7384
1322.88 10.4172
1323.25 7.37939
1323.62 5.49173
1324.36 3.37334
1325.10 2.27764
1325.83 1.63956
1326.57 1.23603
1327.31 0.964869
1328.79 0.634438
1330.26 0.448767
1331.74 0.334138
1333.22 0.258462
1336.17 0.167926
1339.12 0.117965
1342.07 0.0875246
1345.03 0.0676541
1350.93 0.0442143
1356.84 0.0315644
1362.74 0.0241293
1368.65 0.0195982
1380.46 0.0157172
1386.36 0.0160071
1392.27 0.0185403
1398.17 0.0259320
1401.12 0.0339733
1404.08 0.0491241
1405.55 0.0621081
1407.03 0.0821095
1408.50 0.115174
1409.98 0.175573
1410.72 0.226553
1411.46 0.304278
1412.20 0.431482
1412.93 0.661091
1413.30 0.852484
1413.67 1.14160
1414.04 1.60825
1414.41 2.43382
1414.59 3.11047
1414.69 3.55711
1414.78 4.10719
1414.87 4.80357
1414.96 5.68191
1415.06 6.82406
1415.15 8.34653
1415.19 9.32768
1415.24 10.4643
1415.29 11.8201
1415.33 13.4548
1415.38 15.4494
1415.42 17.9162
1415.47 21.0141
1415.52 24.9736
1415.56 30.2664
1415.61 37.2049
1415.66 46.7275
1415.70 60.2138
1415.75 80.0075
1415.79 110.196
1415.84 157.844
1415.89 233.604
1415.94 375.053
1416.00 467.174
1416.06 372.425
1416.12 233.575
1416.16 164.480
1416.20 118.730
1416.24 88.4226
1416.28 67.8410
1416.36 43.0389
1416.44 29.4937
1416.53 21.3894
1416.61 16.1880
1416.77 10.1686
1416.94 6.96367
1417.10 5.06207
1417.26 3.84366
1417.43 3.02122
1417.75 2.00243
1418.08 1.42395
1418.41 1.06442
1418.74 0.826466
1419.39 0.539321
1420.05 0.380063
1420.70 0.282514
1421.36 0.218468
1422.67 0.142213
1423.98 0.100301
1425.29 0.0748106
1426.60 0.0581621
1429.22 0.0384026
1431.84 0.0275559
1434.47 0.0209439
1437.09 0.0166025
1442.33 0.0114021
1447.57 0.00849259
1458.06 0.00545661
1468.54 0.00393564
1479.03 0.00303699
1500.00 0.00203221
1500.00 0.931246
1700.00 0.866334
2000.00 0.791487
2500.00 0.707278
3000.00 0.647543
3500.00 0.602794
4000.00 0.566423
5000.00 0.512213
6000.00 0.471524
7000.00 0.440626
8000.00 0.412891
10000.0 0.369868
12500.0 0.329808
15000.0 0.297820
17000.0 0.277916
20000.0 0.253014
25000.0 0.220919
30000.0 0.197211
35000.0 0.178800
40000.0 0.164150
50000.0 0.143624
60000.0 0.129191
70000.0 0.119204
80000.0 0.111660
99999.9 0.101598
100000 0.101443
150000 0.0900151
200000 0.0860579
250000 0.0849549
300000 0.0853073
500000 0.0934171
600000 0.0997012
700000 0.105343
800000 0.112274
900000 0.119857
1.00000E+06 0.128106
1.06250E+06 0.134167
1.12500E+06 0.140143
1.18750E+06 0.146041
1.25000E+06 0.151866
1.26833E+06 0.153758
1.26833E+06 0.153758
1.32625E+06 0.145145
1.38417E+06 0.137352
1.44208E+06 0.130272
1.50000E+06 0.123815
1.56250E+06 0.126316
1.62500E+06 0.128767
1.68750E+06 0.131170
1.75000E+06 0.133528
1.79769E+06 0.136552
1.84538E+06 0.139562
1.88404E+06 0.141993
1.92269E+06 0.144415
1.96135E+06 0.146829
2.00000E+06 0.149235
2.04267E+06 0.152548
2.08535E+06 0.155863
2.12802E+06 0.159181
2.17069E+06 0.162501
2.17069E+06 0.162501
2.21065E+06 0.159714
2.26816E+06 0.157930
2.26816E+06 0.157930
2.32220E+06 0.150878
2.37623E+06 0.144293
2.43738E+06 0.137858
2.49852E+06 0.131859
2.54413E+06 0.127834
2.57187E+06 0.123194
2.57188E+06 0.123193
2.57298E+06 0.123038
2.57299E+06 0.123037
2.57964E+06 0.122343
2.57965E+06 0.122342
2.64160E+06 0.115678
2.69392E+06 0.112069
2.74623E+06 0.108639
2.74623E+06 0.108639
2.80970E+06 0.105528
2.87478E+06 0.102605
2.93986E+06 0.0998251
2.93986E+06 0.0998249
2.95278E+06 0.0987358
2.97255E+06 0.0979537
2.97256E+06 0.0979533
2.99384E+06 0.0963641
2.99385E+06 0.0963637
3.00000E+06 0.0958388
3.06059E+06 0.0939207
3.12118E+06 0.0920774
3.12118E+06 0.0920773
3.17809E+06 0.0907426
3.17809E+06 0.0907426
3.22794E+06 0.0896100
3.27778E+06 0.0885086
3.27778E+06 0.0885085
3.28232E+06 0.0883460
3.28232E+06 0.0883459
3.30755E+06 0.0876222
3.31612E+06 0.0871193
3.31612E+06 0.0871191
3.32167E+06 0.0868043
3.32167E+06 0.0868041
3.36407E+06 0.0851753
3.40646E+06 0.0835969
3.44886E+06 0.0820667
3.49125E+06 0.0805826
3.53365E+06 0.0791428
3.57604E+06 0.0777455
3.61844E+06 0.0763889
3.66084E+06 0.0750713
3.70323E+06 0.0737912
3.74563E+06 0.0725472
3.78802E+06 0.0713378
3.83042E+06 0.0701617
3.87281E+06 0.0690176
3.91521E+06 0.0679043
3.95761E+06 0.0668207
4.00000E+06 0.0657656
4.06250E+06 0.0635812
4.12500E+06 0.0615011
4.18750E+06 0.0595187
4.25000E+06 0.0576283
4.31250E+06 0.0558242
4.37500E+06 0.0541013
4.43750E+06 0.0524549
4.50000E+06 0.0508806
4.56250E+06 0.0493743
4.62500E+06 0.0479322
4.68750E+06 0.0465507
4.75000E+06 0.0452265
4.81250E+06 0.0439566
4.87500E+06 0.0427381
4.93750E+06 0.0415682
5.00000E+06 0.0404445
5.10570E+06 0.0376039
5.21140E+06 0.0350151
5.28372E+06 0.0333749
5.36671E+06 0.0316125
5.44970E+06 0.0299681
5.53269E+06 0.0284322
5.61568E+06 0.0269962
5.70389E+06 0.0255706
5.79209E+06 0.0242405
5.88030E+06 0.0229982
5.96850E+06 0.0218366
6.00000E+06 0.0214401
6.12019E+06 0.0196813
6.24037E+06 0.0180969
6.36056E+06 0.0166667
6.48074E+06 0.0153732
6.60806E+06 0.0141352
6.73537E+06 0.0130177
6.86769E+06 0.0119694
7.00000E+06 0.0110231
7.03761E+06 0.0107587
7.07522E+06 0.0105020
7.11282E+06 0.0102528
7.15043E+06 0.0100107
7.18804E+06 0.00977560
7.22565E+06 0.00954719
7.26325E+06 0.00932525
7.30086E+06 0.00910959
7.34009E+06 0.00889110
7.37931E+06 0.00867897
7.41854E+06 0.00847298
7.45776E+06 0.00827293
7.49699E+06 0.00807862
7.53621E+06 0.00788985
7.57544E+06 0.00770644
7.61466E+06 0.00752820
7.66283E+06 0.00731617
7.71100E+06 0.00711138
7.75916E+06 0.00691354
7.80733E+06 0.00672238
7.85550E+06 0.00653763
7.90367E+06 0.00635905
7.95183E+06 0.00618638
8.00000E+06 0.00601940
8.06066E+06 0.00583944
8.12132E+06 0.00566615
8.18198E+06 0.00549923
8.24264E+06 0.00533841
8.30330E+06 0.00518343
8.36396E+06 0.00503402
8.42462E+06 0.00488995
8.48528E+06 0.00475099
8.54962E+06 0.00462759
8.61396E+06 0.00450828
8.67830E+06 0.00439290
8.74264E+06 0.00428130
8.80698E+06 0.00417332
8.87132E+06 0.00406881
8.93566E+06 0.00396766
9.00000E+06 0.00386971
9.05143E+06 0.00380216
9.10285E+06 0.00373616
9.15428E+06 0.00367167
9.20570E+06 0.00360865
9.24084E+06 0.00356640
9.27598E+06 0.00352480
9.31112E+06 0.00348385
9.34627E+06 0.00344352
9.38141E+06 0.00340381
9.41655E+06 0.00336470
9.45169E+06 0.00332618
9.48683E+06 0.00328825
9.55098E+06 0.00323137
9.61512E+06 0.00317584
9.67927E+06 0.00312162
9.74342E+06 0.00306868
9.80756E+06 0.00301697
9.87171E+06 0.00296647
9.93585E+06 0.00291713
1.00000E+07 0.00286892
1.00610E+07 0.00281184
1.01220E+07 0.00275624
1.01830E+07 0.00270207
1.02441E+07 0.00264927
1.03051E+07 0.00259780
1.03661E+07 0.00254764
1.04271E+07 0.00249873
1.04881E+07 0.00245103
1.05384E+07 0.00241759
1.05887E+07 0.00238476
1.06390E+07 0.00235253
1.06893E+07 0.00232089
1.07395E+07 0.00228982
1.07898E+07 0.00225930
1.08401E+07 0.00222933
1.08904E+07 0.00219990
1.09452E+07 0.00216842
1.10000E+07 0.00213754
1.10625E+07 0.00210507
1.11250E+07 0.00207327
1.11875E+07 0.00204212
1.12500E+07 0.00201162
1.13125E+07 0.00198173
1.13750E+07 0.00195245
1.14375E+07 0.00192376
1.15000E+07 0.00189564
1.15625E+07 0.00186808
1.16250E+07 0.00184107
1.16875E+07 0.00181459
1.17500E+07 0.00178863
1.18125E+07 0.00176318
1.18750E+07 0.00173822
1.19375E+07 0.00171374
1.20000E+07 0.00168973
1.20613E+07 0.00165628
1.21225E+07 0.00162366
1.21838E+07 0.00159184
1.22450E+07 0.00156080
1.23063E+07 0.00153052
1.23675E+07 0.00150097
1.24288E+07 0.00147213
1.24900E+07 0.00144398
1.25538E+07 0.00142194
1.26175E+07 0.00140034
1.26813E+07 0.00137918
1.27450E+07 0.00135844
1.28088E+07 0.00133812
1.28725E+07 0.00131820
1.29363E+07 0.00129867
1.30000E+07 0.00127952
1.30625E+07 0.00126815
1.31250E+07 0.00125694
1.31875E+07 0.00124588
1.32500E+07 0.00123497
1.33125E+07 0.00122421
1.33750E+07 0.00121358
1.34375E+07 0.00120310
1.35000E+07 0.00119276
1.35625E+07 0.00118256
1.36250E+07 0.00117248
1.36875E+07 0.00116254
1.37500E+07 0.00115273
1.38125E+07 0.00114305
1.38750E+07 0.00113349
1.39375E+07 0.00112405
1.40000E+07 0.00111473
1.40625E+07 0.00111013
1.41250E+07 0.00110557
1.41875E+07 0.00110104
1.42500E+07 0.00109656
1.43125E+07 0.00109211
1.43750E+07 0.00108770
1.44375E+07 0.00108332
1.45000E+07 0.00107899
1.45625E+07 0.00107468
1.46250E+07 0.00107042
1.46875E+07 0.00106619
1.47500E+07 0.00106199
1.48125E+07 0.00105783
1.48750E+07 0.00105370
1.49375E+07 0.00104960
1.50000E+07 0.00104554
1.50558E+07 0.00104482
1.51117E+07 0.00104410
1.51675E+07 0.00104338
1.52233E+07 0.00104267
1.52791E+07 0.00104196
1.53350E+07 0.00104125
1.53908E+07 0.00104055
1.54466E+07 0.00103985
1.55158E+07 0.00103898
1.55850E+07 0.00103812
1.56541E+07 0.00103727
1.57233E+07 0.00103642
1.57925E+07 0.00103557
1.58617E+07 0.00103473
1.59308E+07 0.00103389
1.60000E+07 0.00103306
1.61231E+07 0.00103498
1.62462E+07 0.00103688
1.63693E+07 0.00103877
1.64924E+07 0.00104066
1.66193E+07 0.00104259
1.67462E+07 0.00104451
1.68731E+07 0.00104641
1.70000E+07 0.00104831
1.72386E+07 0.00105629
1.74290E+07 0.00106262
1.76193E+07 0.00106892
1.78097E+07 0.00107519
1.80000E+07 0.00108143
1.82500E+07 0.00109272
1.85000E+07 0.00110398
1.87500E+07 0.00111520
1.90000E+07 0.00112638
1.91472E+07 0.00113426
1.91473E+07 0.00113426
1.95736E+07 0.00115706
2.00000E+07 0.00117980
