Zn-67(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
8186.86 0.167366
8188.16 0.323776
8188.81 0.523428
8189.14 0.708937
8189.47 1.01990
8189.79 1.60405
8189.95 2.10775
8190.12 2.88483
8190.28 4.18524
8190.44 6.53343
8190.52 8.49288
8190.60 11.3260
8190.69 15.5604
8190.77 21.9623
8190.88 35.0702
8191.00 43.8878
8191.12 35.0701
8191.23 21.9532
8191.34 13.8429
8191.45 9.18944
8191.56 6.43662
8191.67 4.72214
8191.89 2.82710
8192.11 1.87423
8192.34 1.33171
8192.56 0.997866
8193.00 0.624671
8193.88 0.320688
8194.76 0.203452
8196.52 0.115038
8198.28 0.0838282
8201.80 0.0640114
8205.33 0.0610670
8212.37 0.0715737
8219.42 0.0986200
8226.46 0.155012
8229.99 0.206602
8233.51 0.291166
8235.27 0.355095
8237.03 0.442886
8238.79 0.567800
8240.56 0.752879
8242.32 1.04162
8244.08 1.51919
8244.96 1.87827
8245.84 2.36080
8246.72 3.01544
8247.60 3.89390
8249.30 6.22209
8251.00 7.77135
8252.70 6.21881
8254.40 3.89067
8255.69 2.68109
8256.99 1.90219
8258.28 1.39865
8259.57 1.06349
8262.16 0.667396
8264.74 0.455275
8267.33 0.329991
8269.91 0.250313
8275.08 0.158930
8280.25 0.110711
8285.42 0.0823116
8295.76 0.0520670
8306.10 0.0373091
8316.44 0.0291981
8337.12 0.0216398
8357.81 0.0194408
8378.49 0.0204591
8399.17 0.0250673
8409.51 0.0297225
8414.68 0.0339491
8417.26 0.0403693
8418.56 0.0576037
8419.20 0.107771
8419.53 0.227587
8419.69 0.430155
8419.85 1.07239
8420.00 2.10878
8420.15 1.07265
8420.28 0.506734
8420.41 0.287137
8420.67 0.138617
8421.18 0.0706334
8422.22 0.0476781
8424.28 0.0425434
8428.41 0.0451157
8436.66 0.0569873
8444.91 0.0765867
8453.17 0.110410
8461.42 0.175622
8465.55 0.233398
8469.67 0.325696
8473.80 0.485670
8475.86 0.612918
8477.93 0.795299
8479.99 1.06749
8482.05 1.49139
8484.12 2.17939
8486.18 3.31033
8488.59 5.29594
8491.00 6.61899
8493.41 5.29213
8495.82 3.30660
8498.19 2.04950
8500.57 1.33995
8502.94 0.928405
8505.32 0.675761
8507.69 0.511853
8510.06 0.400338
8514.81 0.263639
8519.56 0.186743
8524.31 0.139488
8533.80 0.0872634
8543.30 0.0613558
8552.79 0.0490338
8557.54 0.0482520
8562.29 0.0570147
8564.66 0.0731702
8567.04 0.121261
8568.23 0.187128
8569.41 0.363971
8570.01 0.591108
8570.60 1.15572
8570.90 1.81948
8571.04 2.38877
8571.19 3.27111
8571.34 4.74776
8571.49 7.40993
8571.56 9.59606
8571.64 12.7836
8571.71 17.5372
8571.79 24.6906
8571.89 39.5202
8572.00 49.3579
8572.11 39.5198
8572.21 24.6904
8572.32 15.2431
8572.43 9.92099
8572.54 6.85165
8572.64 4.98914
8572.86 2.94404
8573.07 1.93658
8573.28 1.36767
8573.50 1.01953
8573.92 0.632118
8574.78 0.317482
8575.63 0.196010
8577.34 0.103047
8579.04 0.0684259
8582.45 0.0420534
8585.87 0.0318537
8592.69 0.0233012
8599.52 0.0194974
8606.35 0.0176167
8613.17 0.0177772
8620.00 0.0269786
8623.41 0.0664421
8624.27 0.105406
8625.12 0.208329
8625.55 0.338656
8625.97 0.656082
8626.19 1.02190
8626.40 1.79717
8626.51 2.55674
8626.61 3.86551
8626.72 6.37120
8626.77 8.43771
8626.82 11.3734
8626.91 18.1819
8627.00 22.7346
8627.09 18.1820
8627.18 11.3734
8627.26 7.06632
8627.35 4.61057
8627.44 3.18934
8627.52 2.31841
8627.70 1.37062
8627.87 0.902876
8628.22 0.475827
8628.56 0.294808
8629.26 0.148083
8629.95 0.0913704
8632.73 0.0320621
8638.28 0.0155085
8649.38 0.0102591
8671.59 0.00758529
8716.01 0.00544513
8760.43 0.00443050
8782.64 0.00421305
8793.74 0.00449917
8799.29 0.00603687
8802.07 0.0119730
8803.46 0.0328535
8804.15 0.0972640
8804.50 0.255037
8804.67 0.528553
8804.84 1.43859
8805.00 2.87301
8805.16 1.43861
8805.28 0.673285
8805.41 0.367174
8805.66 0.154574
8806.17 0.0540278
8807.18 0.0184262
8809.21 0.00775159
8813.26 0.00480319
8821.37 0.00398763
8837.58 0.00372012
8870.00 0.00368072
8902.42 0.00413177
8918.63 0.00539926
8926.73 0.00944340
8930.79 0.0240971
8932.81 0.0769771
8933.83 0.252495
8934.08 0.403650
8934.33 0.744068
8934.59 1.77007
8934.71 3.22444
8934.78 4.59061
8934.84 6.77507
8934.92 10.8455
8935.00 13.5456
8935.08 10.8456
8935.16 6.77519
8935.23 4.43180
8935.30 3.01220
8935.44 1.59783
8935.72 0.649415
8936.00 0.346720
8936.27 0.215880
8937.39 0.0656607
8939.62 0.0213988
8944.07 0.00976677
8952.98 0.00845140
8961.89 0.0162102
8966.35 0.0461948
8967.46 0.0755357
8968.58 0.153698
8969.13 0.253838
8969.69 0.503659
8969.97 0.798612
8970.25 1.44745
8970.39 2.10625
8970.53 3.30891
8970.66 5.76500
8970.73 7.98231
8970.80 11.2875
8970.90 18.0821
8971.00 22.5691
8971.10 18.0821
8971.20 11.2876
8971.30 6.88551
8971.40 4.45349
8971.50 3.06196
8971.60 2.21593
8971.80 1.29882
8972.00 0.850213
8972.40 0.443955
8972.80 0.273174
8973.60 0.135144
8974.40 0.0820878
8977.61 0.0275016
8984.01 0.0152511
8990.42 0.0239500
8993.63 0.0644240
8994.43 0.103966
8995.23 0.208060
8995.63 0.339457
8996.03 0.658233
8996.23 1.02416
8996.43 1.79513
8996.53 2.54125
8996.63 3.82998
8996.73 6.24731
8996.83 11.0573
8996.92 17.7124
8997.00 22.0990
8997.08 17.7125
8997.17 11.0509
8997.22 8.09876
8997.28 6.02011
8997.38 3.58489
8997.49 2.33460
8997.60 1.62875
8997.82 0.915507
8998.03 0.585914
8998.46 0.299661
8998.89 0.183655
8999.76 0.0922490
9000.62 0.0578339
9004.07 0.0232019
9010.98 0.0160959
9017.88 0.0182626
9024.78 0.0249268
9028.23 0.0308761
9031.68 0.0400123
9035.14 0.0548768
9038.59 0.0812452
9042.04 0.134711
9043.77 0.184790
9045.49 0.269768
9047.22 0.431273
9048.08 0.572516
9048.94 0.795355
9049.81 1.17455
9050.24 1.47109
9050.67 1.88815
9051.10 2.49803
9051.53 3.41872
9051.96 4.85637
9052.39 7.11364
9052.95 11.3836
9053.50 14.2226
9054.05 11.3737
9054.61 7.11201
9055.11 4.57080
9055.61 3.07172
9056.11 2.16783
9056.61 1.59900
9057.62 0.961983
9058.62 0.638124
9059.62 0.453096
9060.63 0.338060
9062.63 0.208897
9064.64 0.142056
9066.64 0.103119
9068.65 0.0784875
9070.66 0.0619334
9074.67 0.0417685
9078.68 0.0304297
9082.69 0.0234338
9086.70 0.0188209
9094.73 0.0133221
9102.75 0.0103131
9118.80 0.00736529
9118.80 0.00736506
9118.81 0.00736415
9118.82 0.00736335
9118.83 0.00736175
9118.86 0.00735844
9118.92 0.00735195
9119.03 0.00733903
9119.26 0.00731330
9119.72 0.00726287
9120.63 0.00716550
9122.46 0.00698387
9126.12 0.00666774
9133.43 0.00618702
9148.06 0.00564276
9177.32 0.00552389
9206.58 0.00632183
9235.84 0.00831764
9265.10 0.0129315
9279.73 0.0175804
9294.36 0.0260022
9301.67 0.0330200
9308.99 0.0436010
9316.30 0.0606208
9323.62 0.0905585
9330.93 0.150679
9334.59 0.206489
9338.25 0.300331
9341.90 0.476075
9343.73 0.627447
9345.56 0.862352
9347.39 1.25325
9348.30 1.55156
9349.22 1.96330
9350.13 2.54880
9351.05 3.40397
9351.96 4.68325
9352.87 6.59571
9354.19 10.5500
9355.50 13.1839
9356.81 10.5432
9358.13 6.58965
9359.10 4.58768
9360.06 3.28100
9361.03 2.42617
9362.00 1.85194
9363.93 1.16654
9365.87 0.795947
9367.80 0.575583
9369.74 0.434889
9373.61 0.272785
9377.48 0.186818
9381.35 0.135964
9385.22 0.103436
9389.09 0.0814035
9396.83 0.0543364
9404.57 0.0389840
9412.31 0.0294491
9420.06 0.0231258
9435.54 0.0155261
9451.02 0.0113086
9466.50 0.00872997
9481.98 0.00704174
9512.95 0.00504990
9543.91 0.00399105
9574.88 0.00345617
9590.36 0.00358448
9598.10 0.00479557
9601.97 0.00968262
9603.90 0.0275269
9604.87 0.0864660
9605.36 0.248992
9605.60 0.581427
9605.72 1.03813
9605.84 2.11071
9606.00 4.21731
9606.16 2.11074
9606.30 0.949179
9606.44 0.507108
9606.71 0.208052
9607.26 0.0703579
9608.36 0.0224070
9610.55 0.00818262
9614.94 0.00428457
9623.73 0.00322867
9641.30 0.00292607
9676.43 0.00304367
9711.57 0.00460148
9729.13 0.0106921
9737.92 0.0338650
9740.11 0.0568931
9742.31 0.119273
9743.41 0.200840
9744.51 0.410574
9745.05 0.667082
9745.60 1.26437
9745.88 1.91240
9746.15 3.18670
9746.29 4.32899
9746.43 6.14541
9746.56 9.17544
9746.70 14.3401
9746.85 22.9328
9747.00 28.6760
9747.15 22.9323
9747.30 14.3351
9747.44 9.00616
9747.59 5.93212
9747.73 4.12927
9747.87 3.01991
9748.16 1.79143
9748.45 1.17927
9749.02 0.618095
9749.60 0.379435
9750.75 0.185130
9751.90 0.109898
9754.20 0.0525351
9756.49 0.0314438
9765.69 0.0103875
9784.07 0.00525506
9802.46 0.00494545
9811.65 0.00594213
9816.25 0.00939989
9818.55 0.0217803
9819.70 0.0638963
9820.27 0.188105
9820.56 0.469848
9820.70 0.912012
9820.85 2.16065
9821.00 4.31636
9821.15 2.16069
9821.26 1.10464
9821.37 0.636754
9821.59 0.281266
9822.02 0.100740
9822.88 0.0335983
9824.61 0.0130214
9828.07 0.00747929
9834.99 0.00643355
9848.82 0.00742735
9862.65 0.00971876
9876.48 0.0140565
9883.40 0.0177249
9890.31 0.0233090
9897.23 0.0323921
9904.15 0.0486166
9911.06 0.0819718
9914.52 0.113729
9917.98 0.168670
9921.44 0.276144
9923.16 0.373128
9924.89 0.531331
9926.62 0.814091
9927.49 1.04632
9928.35 1.38935
9929.22 1.92314
9930.08 2.80174
9930.95 4.34309
9931.38 5.53379
9931.81 7.12708
9932.66 11.4025
9933.50 14.2463
9934.35 11.3949
9935.19 7.12062
9935.70 5.29578
9936.21 4.00493
9937.22 2.44356
9938.23 1.61546
9939.24 1.13808
9940.26 0.841315
9941.27 0.645946
9943.29 0.413813
9945.32 0.287092
9947.34 0.210731
9951.39 0.127396
9955.45 0.0853874
9959.50 0.0613314
9963.55 0.0462875
9967.60 0.0362663
9975.70 0.0241663
9983.80 0.0174267
9991.90 0.0133015
10000.0 0.0106058
10018.5 0.00718222
10036.9 0.00574387
10055.4 0.00674703
10064.6 0.0143870
10069.2 0.0446347
10070.4 0.0748182
10071.5 0.155062
10072.1 0.259464
10072.7 0.516188
10072.9 0.825131
10073.2 1.51808
10073.4 2.26852
10073.5 3.57579
10073.7 6.27315
10073.7 8.72159
10073.8 13.0755
10073.9 20.5289
10074.0 26.1609
10074.1 20.5289
10074.2 13.0756
10074.3 9.63808
10074.3 7.19570
10074.4 4.48226
10074.5 2.90941
10074.7 2.08056
10074.9 1.17907
10075.1 0.754865
10075.6 0.384469
10076.0 0.232642
10077.0 0.112394
10077.9 0.0667789
10081.5 0.0199503
10088.9 0.00735116
10103.6 0.00393558
10133.0 0.00310690
10162.3 0.00464883
10177.0 0.0120169
10184.4 0.0405587
10186.2 0.0689179
10188.0 0.144719
10189.0 0.243341
10189.9 0.493754
10190.3 0.795114
10190.8 1.48064
10191.0 2.20198
10191.3 3.57578
10191.4 4.82565
10191.5 6.57700
10191.6 9.29377
10191.7 13.6753
10191.9 22.1008
10192.0 27.3656
10192.1 22.1004
10192.3 13.6751
10192.4 8.99316
10192.5 6.02311
10192.7 4.24003
10192.8 3.18888
10193.0 1.93616
10193.3 1.29101
10193.8 0.686959
10194.3 0.424600
10195.3 0.207114
10196.3 0.123150
10198.3 0.0583501
10200.3 0.0344801
10208.3 0.0103304
10224.4 0.00404669
10256.5 0.00263396
10288.6 0.00354725
10304.7 0.00801659
10312.7 0.0251680
10314.7 0.0423213
10316.7 0.0887508
10317.8 0.150576
10318.8 0.309885
10319.3 0.506910
10319.8 0.973238
10320.0 1.48804
10320.3 2.53062
10320.4 3.54160
10320.5 5.07108
10320.6 7.96763
10320.8 12.9213
10320.9 20.9047
10321.0 25.8369
10321.1 20.9045
10321.2 12.9212
10321.3 8.92828
10321.4 6.19398
10321.5 4.47323
10321.6 3.44514
10321.8 2.15189
10322.0 1.46056
10322.4 0.782379
10322.8 0.490483
10323.6 0.242498
10324.3 0.144547
10325.9 0.0688954
10327.4 0.0408942
10333.5 0.0124910
10345.8 0.00535764
10358.1 0.00454188
10370.4 0.00516133
10382.7 0.00734192
10388.8 0.00967849
10395.0 0.0140017
10401.1 0.0232721
10404.2 0.0324405
10407.3 0.0490007
10410.3 0.0836976
10411.9 0.117589
10413.4 0.177277
10415.0 0.299554
10415.7 0.414975
10416.5 0.609355
10417.3 0.986882
10417.6 1.32682
10418.0 1.85654
10418.4 2.80162
10418.6 3.53660
10418.8 4.58745
10419.0 6.14891
10419.2 8.56916
10419.4 12.4700
10419.6 18.8251
10419.8 30.3266
10420.0 37.5280
10420.1 35.0509
10420.2 29.7938
10420.5 18.8240
10420.7 11.4809
10420.9 7.54513
10421.1 5.24631
10421.3 3.82681
10421.6 2.86761
10421.8 2.24609
10422.2 1.47941
10422.7 1.03756
10423.1 0.771751
10424.0 0.474304
10424.9 0.319560
10425.8 0.230068
10427.6 0.136454
10429.3 0.0906991
10431.1 0.0653787
10434.6 0.0402161
10438.2 0.0301474
10441.7 0.0301711
10445.3 0.0615852
10447.1 0.186526
10447.5 0.305077
10447.9 0.590931
10448.2 0.919230
10448.4 1.61916
10448.5 2.30272
10448.6 3.49551
10448.7 5.76704
10448.8 10.3641
10448.9 16.5856
10449.0 20.7371
10449.1 16.5855
10449.2 10.3639
10449.3 5.76679
10449.4 3.64438
10449.5 2.38418
10449.6 1.71850
10449.8 0.983569
10450.0 0.634648
10450.4 0.327855
10450.9 0.203363
10452.5 0.0628036
10455.8 0.0216120
10462.5 0.00921255
10475.8 0.00466724
10489.1 0.00328567
10502.4 0.00262294
10528.9 0.00201007
10555.5 0.00175081
10608.7 0.00160644
10635.3 0.00170479
10648.6 0.00205804
10655.2 0.00330062
10658.5 0.00787592
10660.2 0.0241550
10661.0 0.0762998
10661.4 0.216616
10661.6 0.491086
10661.8 1.60361
10662.0 3.21301
10662.2 1.60364
10662.3 0.698425
10662.4 0.376429
10662.7 0.155808
10663.2 0.0520671
10664.3 0.0163587
10666.4 0.00572076
10670.6 0.00290992
10679.0 0.00253386
10687.4 0.00430663
10691.6 0.0115074
10693.7 0.0380639
10694.8 0.126883
10695.3 0.383975
10695.6 0.926429
10695.7 1.70787
10695.8 3.72240
10695.9 5.91381
10696.0 7.42015
10696.1 5.91384
10696.2 3.72244
10696.3 1.53901
10696.5 0.788963
10696.8 0.303289
10697.4 0.0983460
10698.6 0.0290257
10701.1 0.00901887
10706.0 0.00366114
10715.8 0.00232512
10735.5 0.00218601
10755.2 0.00283911
10765.0 0.00509393
10769.9 0.0134758
10772.4 0.0444886
10773.6 0.151794
10774.2 0.468729
10774.5 1.21820
10774.7 2.37124
10774.8 3.67331
10774.8 5.62706
10774.9 8.99186
10775.0 11.2309
10775.1 8.99191
10775.2 5.62713
10775.3 3.27380
10775.3 2.14602
10775.5 1.04890
10775.8 0.396903
10776.5 0.125874
10777.9 0.0373021
10780.6 0.0116828
10786.0 0.00490243
10796.8 0.00335394
10818.5 0.00359216
10840.2 0.00480649
10851.0 0.00612909
10856.4 0.00811372
10859.1 0.0134700
10860.5 0.0309809
10861.2 0.0848428
10861.5 0.217491
10861.7 0.448055
10861.8 1.19416
10862.0 2.38802
10862.2 1.19423
10862.3 0.523321
10862.4 0.284778
10862.7 0.118264
10863.2 0.0434617
10864.3 0.0180122
10866.5 0.0107993
10870.7 0.00970601
10879.3 0.0118677
10887.9 0.0161526
10896.5 0.0239167
10905.1 0.0398871
10909.4 0.0550279
10913.7 0.0811208
10918.0 0.131881
10920.1 0.177570
10922.2 0.251351
10924.4 0.382872
10925.5 0.489556
10926.5 0.646078
10927.6 0.889640
10928.7 1.28265
10929.8 1.95834
10930.8 3.15085
10931.9 5.03348
10933.0 6.28652
10934.1 5.03510
10935.2 3.15574
10936.3 1.95928
10937.3 1.28830
10938.4 0.905084
10939.5 0.679913
10940.6 0.555295
10941.7 0.532332
10942.2 0.598415
10942.7 0.831397
10943.0 1.13300
10943.3 1.82397
10943.4 2.57526
10943.6 3.86531
10943.7 6.46505
10943.8 8.97465
10943.8 12.1603
10943.9 19.6951
10944.0 24.0505
10944.1 18.8863
10944.2 12.1446
10944.3 8.12101
10944.4 5.65027
10944.5 3.12441
10944.7 1.98780
10944.8 1.42290
10945.1 0.842084
10945.5 0.590792
10946.1 0.368501
10946.7 0.274010
10948.0 0.187169
10949.2 0.144817
10951.7 0.0998465
10954.2 0.0751198
10959.2 0.0479930
10964.2 0.0336915
10969.2 0.0251144
10974.3 0.0195431
10984.3 0.0129675
10994.3 0.00937707
11004.3 0.00720395
11024.4 0.00482072
11044.4 0.00361669
11064.4 0.00293116
11104.5 0.00224059
11144.6 0.00195554
11184.7 0.00188964
11224.8 0.00215961
11244.8 0.00310415
11254.8 0.00630080
11259.8 0.0180163
11262.3 0.0610591
11263.6 0.207458
11264.2 0.644325
11264.5 1.61856
11264.7 3.19347
11264.8 4.84540
11264.8 7.24852
11264.9 11.8623
11265.0 14.4853
11265.1 11.3179
11265.2 7.24861
11265.3 3.71017
11265.4 2.12962
11265.6 0.958341
11266.1 0.340985
11267.0 0.104762
11268.9 0.0308381
11272.6 0.0105861
11280.0 0.00678745
11287.4 0.0140144
11291.1 0.0441947
11292.9 0.149170
11293.4 0.245255
11293.9 0.469644
11294.1 0.717807
11294.3 1.22181
11294.5 2.45797
11294.7 3.88788
11294.8 6.50308
11294.9 10.4439
11295.0 13.0098
11295.1 10.4438
11295.2 6.50308
11295.4 3.31008
11295.5 1.94264
11295.8 0.870410
11296.1 0.477591
11296.4 0.304477
11297.7 0.0926771
11300.1 0.0273724
11305.0 0.00928566
11314.7 0.00480720
11334.2 0.00534482
11344.0 0.00771435
11353.8 0.0146488
11358.6 0.0240972
11361.1 0.0333019
11363.5 0.0495317
11365.9 0.0825935
11367.2 0.113659
11368.4 0.166616
11369.6 0.267836
11370.2 0.356931
11370.8 0.498447
11371.4 0.741592
11372.0 1.20594
11372.4 1.61628
11372.7 2.22573
11373.0 3.18780
11373.3 4.71781
11373.6 7.58948
11374.0 9.43718
11374.4 7.50822
11374.8 4.71737
11375.0 3.44046
11375.2 2.58804
11375.7 1.55320
11376.2 1.01618
11376.6 0.715823
11377.1 0.526263
11377.6 0.402390
11378.5 0.257622
11379.4 0.178191
11380.4 0.130996
11382.2 0.0793271
11384.1 0.0533703
11386.0 0.0385305
11389.7 0.0231205
11397.2 0.0115144
11404.6 0.00728919
11419.6 0.00419932
11434.5 0.00310980
11494.3 0.00215368
11554.1 0.00222254
11584.0 0.00250706
11598.9 0.00303923
11606.4 0.00452155
11610.1 0.00972854
11612.0 0.0283986
11612.9 0.0893178
11613.4 0.259108
11613.6 0.595686
11613.7 1.07656
11613.8 2.12568
11614.0 4.24148
11614.2 2.12572
11614.3 0.787363
11614.5 0.384497
11614.8 0.146489
11615.5 0.0478737
11616.9 0.0156346
11619.6 0.00647858
11625.1 0.00431835
11636.0 0.00502117
11646.9 0.0114825
11652.3 0.0359453
11655.1 0.124725
11655.7 0.207751
11656.4 0.416146
11656.8 0.663478
11657.1 1.21569
11657.3 1.78467
11657.4 2.84244
11657.6 5.06997
11657.7 7.28316
11657.8 10.6142
11657.9 17.1000
11658.0 21.2214
11658.1 17.0999
11658.2 10.6142
11658.3 7.28323
11658.4 5.26795
11658.6 3.02290
11658.7 1.92463
11658.9 1.32280
11659.2 0.717911
11659.5 0.454396
11660.2 0.227032
11660.8 0.136351
11663.4 0.0395648
11668.6 0.0131165
11679.0 0.00744930
11689.4 0.0129849
11694.6 0.0387367
11697.2 0.134445
11697.9 0.225744
11698.5 0.459879
11698.9 0.751418
11699.2 1.40520
11699.3 2.09914
11699.5 3.43595
11699.7 6.41835
11699.7 9.34377
11699.8 14.1949
11699.9 23.1110
11700.0 28.3301
11700.1 23.1110
11700.2 14.1950
11700.3 10.3314
11700.3 7.35103
11700.5 4.10878
11700.6 2.56984
11700.7 1.74472
11701.0 0.947479
11701.3 0.601164
11701.8 0.300474
11702.4 0.180287
11703.5 0.0866933
11704.6 0.0516583
11709.0 0.0160617
11709.0 0.0160060
11720.3 0.00600231
11731.6 0.00468769
11754.1 0.00449349
11776.7 0.00514715
11799.3 0.00654688
11821.8 0.00952168
11833.1 0.0124174
11844.4 0.0175954
11850.1 0.0219023
11855.7 0.0283919
11861.3 0.0388762
11867.0 0.0574957
11872.6 0.0955563
11875.4 0.131624
11878.3 0.193739
11879.7 0.243142
11881.1 0.314437
11882.5 0.422599
11883.2 0.499505
11883.9 0.597737
11884.6 0.729871
11885.3 0.907356
11886.0 1.16077
11886.7 1.52620
11887.4 2.09408
11888.1 2.99794
11888.8 4.56011
11889.5 7.24492
11890.3 11.6172
11891.0 14.4774
11891.7 11.5526
11892.5 7.24329
11893.2 4.44564
11893.9 2.90032
11894.7 2.00619
11895.4 1.45810
11896.1 1.09890
11896.9 0.858550
11898.3 0.563847
11899.8 0.397062
11901.3 0.295240
11904.2 0.181650
11907.1 0.123470
11910.1 0.0898136
11913.0 0.0686386
11915.9 0.0545132
11921.8 0.0373461
11927.6 0.0277984
11939.3 0.0181850
11951.0 0.0138216
11962.7 0.0116193
11986.2 0.00999132
12009.6 0.0101338
12033.0 0.0114387
12056.4 0.0140988
12068.1 0.0164745
12074.0 0.0193766
12076.9 0.0264663
12078.4 0.0494027
12079.1 0.119879
12079.5 0.300136
12079.7 0.613078
12079.8 1.76311
12080.0 3.50182
12080.2 1.76321
12080.3 0.613268
12080.5 0.290706
12080.9 0.116053
12081.7 0.0484175
12083.2 0.0275338
12086.2 0.0223826
12092.2 0.0227524
12104.3 0.0274609
12116.4 0.0348264
12128.5 0.0461324
12140.6 0.0645397
12152.7 0.0971073
12158.7 0.123580
12164.8 0.162280
12170.8 0.222983
12173.8 0.274695
12175.3 0.339961
12176.1 0.485140
12176.5 0.831607
12176.7 1.45948
12176.8 2.16524
12176.8 3.59766
12177.0 6.90921
12177.2 3.60368
12177.3 1.88834
12177.4 1.15939
12177.7 0.676498
12178.2 0.453439
12179.2 0.391610
12181.2 0.416090
12185.2 0.534240
12200.0 1.08660
12203.4 1.12008
12204.2 1.17584
12205.1 1.36032
12205.5 1.61503
12205.9 2.22649
12206.2 2.90626
12206.4 4.27821
12206.5 5.61100
12206.6 7.57925
12206.7 11.3216
12206.8 17.9842
12206.9 27.8113
12207.0 35.0404
12207.1 27.8013
12207.2 17.9652
12207.3 10.8515
12207.5 7.06367
12207.6 4.99973
12207.7 3.78634
12207.9 2.51249
12208.2 1.91676
12208.6 1.35023
12209.1 1.10779
12210.1 0.885617
12211.0 0.775133
12214.8 0.554032
12222.6 0.327086
12230.3 0.211637
12238.1 0.153641
12241.9 0.157363
12243.9 0.238343
12244.8 0.520629
12245.1 0.751645
12245.3 1.24496
12245.6 2.57097
12245.7 4.18639
12245.8 7.86347
12245.9 12.2672
12246.0 15.5857
12246.1 12.2665
12246.2 7.86207
12246.3 4.58356
12246.4 2.87466
12246.6 1.41180
12246.9 0.849853
12247.1 0.581955
12248.0 0.246615
12249.7 0.134656
12251.5 0.107437
12253.2 0.0948368
12260.2 0.0731395
12267.2 0.0637339
12274.2 0.0610721
12281.2 0.0677511
12288.2 0.0991504
12291.7 0.145362
12295.2 0.270016
12297.0 0.427451
12297.8 0.572050
12298.7 0.807493
12299.6 1.23925
12300.0 1.59960
12300.5 2.12608
12300.9 2.97673
12301.3 4.41824
12301.8 7.04383
12302.0 9.14438
12302.2 11.8735
12302.6 19.0057
12303.0 23.5728
12303.4 18.8147
12303.8 11.7234
12304.1 8.60347
12304.3 6.43240
12304.8 3.90242
12305.3 2.57520
12305.8 1.81445
12306.3 1.34401
12306.8 1.03487
12307.7 0.668652
12308.7 0.469167
12309.7 0.348949
12311.7 0.217657
12313.6 0.151279
12315.6 0.113050
12319.5 0.0727673
12323.4 0.0528248
12327.3 0.0413962
12335.2 0.0291205
12343.0 0.0227456
12350.9 0.0188605
12366.6 0.0143218
12397.9 0.0100442
12429.3 0.00803202
12492.1 0.00641547
12523.5 0.00638683
12539.2 0.00724761
12547.0 0.0107241
12550.9 0.0239222
12552.9 0.0715999
12553.9 0.227607
12554.3 0.651817
12554.6 1.53468
12554.7 2.68470
12554.8 5.43304
12554.9 8.81449
12555.0 10.8605
12555.1 8.81452
12555.2 5.43309
12555.2 3.51834
12555.3 2.30754
12555.5 1.16554
12555.8 0.454129
12556.4 0.148443
12557.7 0.0463797
12560.3 0.0168730
12565.4 0.00892327
12575.6 0.00692489
12596.0 0.00662646
12636.8 0.00730711
12677.7 0.00874771
12718.5 0.0113158
12759.4 0.0161166
12779.8 0.0201612
12800.2 0.0262752
12820.6 0.0360912
12841.0 0.0531049
12851.2 0.0665839
12861.4 0.0857631
12871.6 0.114244
12876.7 0.135665
12879.3 0.157218
12880.6 0.200771
12881.2 0.318796
12881.5 0.595742
12881.7 1.05553
12881.8 2.38648
12882.0 4.62055
12882.2 2.38803
12882.3 1.21386
12882.4 0.746365
12882.6 0.408613
12883.1 0.245681
12884.1 0.190533
12886.0 0.183183
12889.9 0.201973
12902.4 0.297755
12908.6 0.355278
12911.7 0.402113
12913.3 0.499107
12914.0 0.768401
12914.4 1.39413
12914.6 2.36819
12914.7 3.46048
12914.8 5.19115
12914.9 8.06440
12915.0 10.0075
12915.1 8.06521
12915.2 5.19280
12915.4 2.73391
12915.5 1.70059
12915.8 0.947589
12916.4 0.579975
12917.6 0.448737
12920.0 0.410551
12927.5 0.375518
12935.1 0.320366
12950.1 0.207813
12959.9 0.161325
12969.6 0.142422
12974.5 0.151642
12977.0 0.167543
12979.4 0.200277
12981.8 0.271602
12983.1 0.340004
12984.3 0.456813
12985.5 0.678095
12986.1 0.870122
12986.7 1.17004
12987.3 1.67240
12987.9 2.59441
12988.2 3.37612
12988.5 4.49161
12988.9 6.23583
12989.2 8.78801
12989.6 14.0623
12990.0 17.4616
12990.4 13.9298
12990.9 8.78528
12991.2 5.96343
12991.5 4.22789
12991.9 3.08651
12992.2 2.35657
12992.9 1.48790
12993.5 1.03257
12994.2 0.760317
12994.9 0.590104
12996.2 0.393278
12997.5 0.289419
12998.8 0.228172
13001.5 0.162968
13004.2 0.131599
13006.8 0.115389
13012.1 0.106116
13017.5 0.121375
13020.1 0.143139
13022.8 0.184204
13025.4 0.266831
13026.8 0.341137
13028.1 0.460469
13029.4 0.667556
13030.8 1.06751
13031.4 1.42084
13032.1 1.96056
13032.8 2.84456
13033.4 4.26450
13034.2 6.80730
13035.0 8.50435
13035.8 6.80522
13036.6 4.26139
13037.2 2.85760
13037.9 1.99752
13038.5 1.45525
13039.2 1.10086
13040.4 0.687785
13041.7 0.472480
13043.0 0.345703
13044.3 0.266215
13046.9 0.174917
13049.4 0.126639
13052.0 0.0979400
13057.1 0.0666704
13062.3 0.0506210
13067.4 0.0411129
13077.7 0.0306164
13088.0 0.0252420
13098.3 0.0227971
13103.4 0.0230840
13108.5 0.0265337
13113.7 0.0493003
13116.3 0.136157
13116.9 0.218696
13117.5 0.429149
13117.9 0.683652
13118.2 1.26668
13118.3 1.88555
