Ba-138(n,g) ENDF/B-VII.1
659.027 0.00223170
664.526 0.00106125
670.026 0.000648707
692.024 0.000243411
714.022 0.000162429
736.021 0.000130196
780.017 0.000100794
824.014 8.52530E-05
912.007 6.64637E-05
1000.00 5.44227E-05
1236.99 3.60248E-05
1473.98 2.82964E-05
1592.48 2.82858E-05
1710.97 3.52440E-05
1770.22 4.76389E-05
1829.47 8.54117E-05
1888.71 0.000294814
1903.53 0.000513007
1918.34 0.00113694
1925.74 0.00201024
1933.15 0.00450232
1936.85 0.00798405
1940.56 0.0178958
1942.41 0.0317097
1943.33 0.0455430
1944.26 0.0708452
1945.18 0.125103
1945.65 0.179177
1946.11 0.277403
1946.34 0.360381
1946.57 0.486330
1946.80 0.693111
1947.04 1.06408
1947.15 1.37408
1947.27 1.84207
1947.38 2.59676
1947.50 3.91463
1947.56 4.99558
1947.61 6.59280
1947.67 9.09396
1947.73 13.2330
1947.79 21.1457
1947.82 28.0162
1947.85 38.7735
1947.87 56.8752
1947.90 90.3487
1947.92 119.564
1947.93 160.040
1947.95 220.847
1947.96 314.624
1947.98 501.556
1948.00 628.568
1948.02 501.545
1948.04 313.827
1948.05 231.774
1948.07 171.041
1948.09 102.569
1948.12 66.0320
1948.14 46.2632
1948.17 33.6916
1948.19 25.8261
1948.24 16.5082
1948.29 11.3564
1948.34 8.27991
1948.45 4.97442
1948.55 3.30114
1948.65 2.35590
1948.75 1.76040
1948.85 1.36823
1949.05 0.892670
1949.26 0.627930
1949.46 0.465603
1949.66 0.359386
1950.07 0.232203
1950.47 0.162285
1950.88 0.119781
1951.29 0.0920847
1952.10 0.0592233
1952.91 0.0412843
1954.53 0.0233346
1956.15 0.0149843
1957.78 0.0104338
1961.02 0.00589644
1967.52 0.00264682
1974.01 0.00151148
1986.99 0.000751654
1993.48 0.000810271
1996.73 0.00167114
1998.35 0.00527184
1999.16 0.0192342
1999.57 0.0712550
1999.77 0.251389
1999.82 0.413537
1999.87 0.787922
1999.90 1.21836
1999.92 2.05771
1999.95 4.06996
1999.96 6.32376
1999.97 10.2386
1999.99 16.2265
2000.00 20.4770
2000.01 16.2266
2000.03 10.2387
2000.04 6.80599
2000.05 4.78489
2000.07 2.57351
2000.11 1.07365
2000.15 0.571178
2000.19 0.356231
2000.36 0.104100
2000.69 0.0284151
2001.35 0.00765938
2002.67 0.00221073
2005.31 0.000790691
2010.59 0.000389757
2021.15 0.000232655
2042.27 0.000135596
2084.51 7.03122E-05
2169.00 3.44833E-05
2253.48 2.35499E-05
2337.97 1.85917E-05
2506.94 1.40516E-05
2675.91 1.19401E-05
3013.86 1.00551E-05
3351.80 9.62119E-06
4027.69 1.45353E-05
4365.64 3.78461E-05
4450.12 6.21754E-05
4534.61 0.000131776
4576.85 0.000229208
4597.97 0.000327113
4619.09 0.000507066
4640.22 0.000894705
4650.78 0.00128313
4661.34 0.00199489
4666.62 0.00259741
4671.90 0.00352117
4677.18 0.00504340
4682.46 0.00781779
4685.10 0.0101545
4687.74 0.0137182
4690.38 0.0195478
4693.02 0.0300656
4694.34 0.0388293
4695.66 0.0520626
4696.98 0.0734097
4698.30 0.111146
4698.96 0.141949
4699.62 0.187530
4700.28 0.259057
4700.94 0.380545
4701.60 0.611468
4701.93 0.813554
4702.26 1.13262
4702.59 1.67613
4702.92 2.70068
4703.08 3.57663
4703.25 4.90447
4703.41 6.98393
4703.58 10.2603
4703.79 16.4399
4704.00 20.5352
4704.21 16.4060
4704.42 10.2586
4704.57 7.30658
4704.71 5.33546
4704.86 4.00212
4705.00 3.09283
4705.29 1.97948
4705.58 1.36589
4705.87 0.994323
4706.15 0.754582
4706.73 0.476057
4707.31 0.326710
4707.89 0.237950
4708.46 0.180920
4709.04 0.142147
4710.20 0.0943190
4711.35 0.0671228
4712.50 0.0501775
4713.66 0.0389306
4715.97 0.0253781
4718.28 0.0178463
4720.59 0.0132314
4722.90 0.0102009
4727.51 0.00659387
4732.13 0.00461167
4736.75 0.00340643
4741.37 0.00261966
4750.61 0.00168858
4759.84 0.00117965
4769.08 0.000871425
4778.32 0.000670727
4796.79 0.000433844
4815.26 0.000304688
4852.21 0.000175807
4889.16 0.000115939
4926.11 8.33476E-05
5000.00 5.09073E-05
5359.11 1.83630E-05
5538.67 1.58339E-05
5718.22 1.51654E-05
6077.33 1.67971E-05
6436.44 2.22363E-05
6616.00 2.72826E-05
6795.55 3.52189E-05
6975.11 4.84756E-05
7154.66 7.28675E-05
7244.44 9.35393E-05
7334.22 0.000125267
7423.99 0.000177621
7513.77 0.000273346
7558.66 0.000354239
7603.55 0.000478166
7648.44 0.000682184
7693.33 0.00105394
7715.77 0.00136697
7738.21 0.00184470
7760.66 0.00262698
7783.10 0.00404080
7794.33 0.00522134
7805.55 0.00700773
7816.77 0.00989850
7827.99 0.0150331
7833.60 0.0192451
7839.21 0.0255088
7842.02 0.0298533
7844.83 0.0354048
7847.63 0.0426592
7849.03 0.0471491
7850.44 0.0523797
7851.84 0.0585315
7853.24 0.0658275
7854.65 0.0745678
7856.05 0.0851485
7857.45 0.0981394
7858.85 0.114311
7860.26 0.134776
7861.66 0.161152
7863.06 0.195954
7864.46 0.243051
7865.87 0.308760
7867.27 0.403723
7868.67 0.547086
7870.08 0.773910
7871.48 1.14969
7872.88 1.78235
7874.44 2.85164
7876.00 3.56387
7877.56 2.85018
7879.12 1.78095
7880.12 1.29966
7881.11 0.966814
7883.10 0.576046
7885.09 0.375020
7887.08 0.261365
7889.08 0.191766
7891.07 0.146360
7895.05 0.0929733
7899.03 0.0641163
7903.01 0.0468258
7910.98 0.0280671
7918.94 0.0186625
7926.90 0.0132945
7934.87 0.00994566
7942.83 0.00771830
7958.76 0.00503288
7974.68 0.00353817
7990.61 0.00262188
8006.54 0.00202005
8038.39 0.00130389
8070.25 0.000910405
8102.10 0.000671368
8133.96 0.000515422
8197.66 0.000331146
8261.37 0.000230635
8325.08 0.000169903
8388.79 0.000130454
8516.21 8.40771E-05
8643.63 5.89571E-05
8771.04 4.39054E-05
8898.46 3.42540E-05
9153.30 2.34095E-05
9408.13 1.91467E-05
9535.55 1.98269E-05
9662.97 2.60997E-05
9790.38 6.76256E-05
9854.09 0.000238195
9885.95 0.000918171
9893.91 0.00161860
9901.87 0.00360074
9905.86 0.00634208
9909.84 0.0140251
9911.83 0.0245175
9912.82 0.0348432
9913.82 0.0533560
9914.82 0.0917912
9915.31 0.128764
9915.81 0.193304
9916.31 0.322051
9916.56 0.440523
9916.81 0.636874
9917.05 1.00012
9917.18 1.30959
9917.30 1.77860
9917.43 2.54742
9917.55 3.88717
9917.68 6.45764
9917.74 8.62136
9917.80 11.7458
9917.90 18.7757
9918.00 23.4938
9918.10 18.7750
9918.20 11.7454
9918.28 7.94711
9918.36 5.54236
9918.44 4.02064
9918.52 3.02393
9918.68 1.86663
9918.84 1.25704
9919.00 0.900846
9919.16 0.675961
9919.48 0.420329
9919.80 0.285691
9920.12 0.206786
9920.76 0.122462
9921.40 0.0808507
9922.03 0.0573274
9923.31 0.0331014
9924.59 0.0215163
9925.87 0.0151028
9928.43 0.00861233
9933.54 0.00388375
9938.65 0.00220360
9948.88 0.000991351
9959.10 0.000563687
10000.0 0.000148477
10062.7 5.34735E-05
10125.3 3.00852E-05
10250.6 1.60428E-05
10375.9 1.14551E-05
10501.2 9.24624E-06
10751.9 7.05186E-06
11002.5 5.91031E-06
11503.7 4.69018E-06
12004.9 4.07631E-06
12506.2 3.81539E-06
13007.4 4.01666E-06
13508.6 6.44754E-06
13759.2 1.68952E-05
13884.5 5.89846E-05
13947.2 0.000227171
13978.5 0.000896713
13986.4 0.00158694
13994.2 0.00354377
13998.1 0.00626117
14002.0 0.0138838
14004.0 0.0243685
14005.0 0.0347337
14005.9 0.0534459
14006.9 0.0926199
14007.4 0.130679
14007.9 0.198040
14008.4 0.334648
14008.6 0.466158
14008.9 0.680953
14009.1 1.10886
14009.2 1.47083
14009.4 2.03905
14009.5 2.99901
14009.6 4.78602
14009.7 6.29443
14009.7 8.55291
14009.8 12.0355
14009.8 17.5390
14009.9 27.9926
14010.0 35.0794
14010.1 27.9920
14010.2 17.5386
14010.2 12.0353
14010.3 8.55285
14010.3 6.29443
14010.4 4.78605
14010.5 2.99906
14010.6 2.03910
14010.8 1.47089
14010.9 1.10891
14011.1 0.692972
14011.4 0.466198
14011.6 0.338813
14012.1 0.201854
14012.6 0.132727
14013.1 0.0944590
14014.0 0.0547961
14015.0 0.0355849
14016.0 0.0249537
14017.9 0.0142453
14021.8 0.00641608
14025.6 0.00363882
14033.4 0.00162905
14041.1 0.000921180
14072.0 0.000233857
14133.9 6.08577E-05
14257.6 1.73997E-05
14505.1 6.46327E-06
15000.0 3.68256E-06
15000.0 0.00550368
15000.1 0.00550368
15000.2 0.00550368
15000.3 0.00550368
15000.6 0.00550368
15001.2 0.00550368
15002.5 0.00550368
15004.9 0.00550367
15009.8 0.00550366
15019.6 0.00550365
15039.1 0.00550361
15078.1 0.00550355
15156.3 0.00550344
15312.5 0.00550329
15625.0 0.00550310
16250.0 0.00550296
17500.0 0.00550302
20000.0 0.00550379
20000.0 0.00210379
20000.0 0.00210379
20000.1 0.00210379
20000.1 0.00210379
20000.1 0.00210379
20000.3 0.00210379
20000.5 0.00210379
20001.0 0.00210379
20002.1 0.00210379
20004.1 0.00210379
20008.2 0.00210379
20016.4 0.00210380
20032.7 0.00210380
20065.5 0.00210382
20130.9 0.00210386
20261.8 0.00210393
20523.6 0.00210408
21047.1 0.00210446
22094.2 0.00210570
22617.7 0.00210692
23141.2 0.00210966
23664.8 0.00212220
23795.7 0.00213467
23926.6 0.00216983
23992.0 0.00221860
24024.7 0.00226734
24057.4 0.00235646
24090.2 0.00254698
24106.5 0.00273641
24122.9 0.00308061
24131.1 0.00336948
24139.2 0.00380880
24147.4 0.00452446
24155.6 0.00580783
24159.7 0.00687063
24163.8 0.00846583
24167.9 0.0110180
24172.0 0.0154757
24176.0 0.0243289
24178.1 0.0324745
24180.1 0.0459326
24182.2 0.0707665
24183.2 0.0916246
24184.2 0.123305
24185.3 0.175030
24186.3 0.264251
24187.3 0.433136
24187.8 0.573448
24188.3 0.772003
24189.2 1.23727
24190.0 1.54266
24190.9 1.23127
24191.7 0.771896
24192.5 0.487561
24193.3 0.324995
24194.1 0.228448
24194.9 0.168134
24196.5 0.100978
24198.0 0.0673862
24199.6 0.0481844
24201.2 0.0363709
24204.4 0.0231348
24207.5 0.0162820
24210.7 0.0123099
24213.9 0.00979210
24217.0 0.00810668
24223.4 0.00604879
24229.7 0.00489426
24236.0 0.00418153
24242.4 0.00371094
24255.0 0.00314752
24267.7 0.00283645
24293.0 0.00252232
24318.3 0.00237492
24343.7 0.00229417
24394.3 0.00221331
24495.7 0.00215516
24597.0 0.00213481
25002.2 0.00211581
25407.5 0.00211327
25812.8 0.00211346
26623.3 0.00211689
27433.9 0.00212441
27839.1 0.00213084
28244.4 0.00214063
28649.7 0.00215648
29054.9 0.00218464
29257.6 0.00220776
29460.2 0.00224217
29662.8 0.00229664
29865.5 0.00239041
30068.1 0.00257260
30118.8 0.00264523
30169.4 0.00273596
30194.8 0.00279003
30220.1 0.00285126
30245.4 0.00292096
30270.7 0.00300072
30296.1 0.00309260
30321.4 0.00319910
30346.7 0.00332345
30372.1 0.00346976
30397.4 0.00364339
30422.7 0.00385136
30448.1 0.00410303
30473.4 0.00441085
30498.7 0.00479229
30524.0 0.00527103
30549.4 0.00588039
30574.7 0.00666734
30600.0 0.00769804
30625.4 0.00906390
30650.7 0.0108837
30676.0 0.0132855
30728.0 0.0200109
30780.0 0.0244714
30806.0 0.0231229
30832.0 0.0199375
30884.0 0.0132214
30924.5 0.00968660
30965.1 0.00744671
31005.6 0.00602334
31046.1 0.00509963
31086.6 0.00450301
31127.2 0.00419222
31147.4 0.00421676
31167.7 0.00462849
31177.8 0.00531898
31182.9 0.00602176
31188.0 0.00728247
31193.0 0.00985551
31195.6 0.0122562
31198.1 0.0163084
31200.6 0.0239621
31201.9 0.0305873
31203.2 0.0408200
31204.4 0.0580408
31205.7 0.0892496
31206.3 0.115528
31207.0 0.153592
31207.6 0.210804
31208.2 0.296812
31209.1 0.474395
31210.0 0.591186
31210.9 0.472230
31211.8 0.296759
31212.3 0.221045
31212.9 0.167557
31213.9 0.103611
31215.0 0.0694202
31216.1 0.0499008
31217.2 0.0376706
31218.2 0.0296897
31220.4 0.0201924
31222.5 0.0149774
31224.7 0.0118429
31229.0 0.00840203
31233.3 0.00665760
31237.5 0.00564999
31246.1 0.00458248
31254.7 0.00404861
31263.3 0.00373711
31280.5 0.00339142
31314.8 0.00307466
31349.1 0.00290948
31417.8 0.00271428
31486.4 0.00259185
31623.8 0.00244044
31761.1 0.00235079
32035.7 0.00225283
32310.3 0.00220306
32585.0 0.00217435
32859.6 0.00215634
33408.8 0.00213591
33958.1 0.00212531
34507.4 0.00211924
35605.9 0.00211335
36704.4 0.00211187
37253.7 0.00211259
37802.9 0.00211489
38352.2 0.00212054
38626.8 0.00212619
38901.5 0.00213605
39176.1 0.00215530
39313.4 0.00217256
39450.7 0.00220053
39588.1 0.00225021
39656.7 0.00229095
39725.4 0.00235147
39794.0 0.00244701
39862.7 0.00261076
39931.3 0.00292693
39965.7 0.00320882
40000.0 0.00366361
40000.0 0.00246395
40000.1 0.00246532
40000.2 0.00246669
40000.3 0.00246926
40000.6 0.00247460
40001.3 0.00248535
40002.5 0.00250701
40004.9 0.00255168
40009.9 0.00264678
40019.7 0.00286349
40039.4 0.00343701
40059.1 0.00430088
40078.8 0.00568558
40098.5 0.00809685
40118.2 0.0128010
40128.1 0.0169701
40137.9 0.0235221
40147.8 0.0342789
40157.6 0.0521828
40168.8 0.0829877
40180.0 0.103490
40191.2 0.0829034
40202.4 0.0521257
40211.5 0.0353483
40220.5 0.0248617
40229.6 0.0182513
40238.7 0.0139337
40256.8 0.00893375
40275.0 0.00630758
40293.1 0.00477423
40311.2 0.00380711
40347.5 0.00270654
40383.8 0.00212943
40420.1 0.00179049
40456.3 0.00157480
40492.6 0.00142919
40565.1 0.00125094
40637.7 0.00115018
40710.2 0.00108774
40782.8 0.00104640
40927.9 0.000996774
41073.0 0.000969259
41218.1 0.000952430
41363.2 0.000941393
41653.4 0.000928281
41943.5 0.000921097
42523.9 0.000913956
43104.3 0.000910755
43684.7 0.000909190
44845.4 0.000908353
46006.2 0.000909596
46586.6 0.000911226
47167.0 0.000914077
47747.3 0.000919287
48327.7 0.000930041
48617.9 0.000940393
48908.1 0.000959244
49053.2 0.000976225
49198.3 0.00100803
49270.8 0.00104060
49343.4 0.00111603
49379.7 0.00121038
49415.9 0.00146292
49434.1 0.00180237
49452.2 0.00273260
49461.3 0.00397765
49465.8 0.00518385
49470.3 0.00730520
49474.9 0.0115916
49477.1 0.0155913
49479.4 0.0223192
49481.7 0.0350656
49482.8 0.0460823
49483.9 0.0633076
49485.1 0.0925815
49486.2 0.146303
49486.8 0.191766
49487.3 0.258100
49487.9 0.361171
49488.5 0.515955
49489.2 0.824942
49490.0 1.03092
49490.8 0.824896
49491.5 0.515924
49492.0 0.374848
49492.5 0.277826
49493.5 0.165688
49494.5 0.107719
49495.5 0.0754015
49496.5 0.0554542
49497.5 0.0425951
49499.5 0.0274638
49501.5 0.0192463
49503.5 0.0143495
49507.4 0.00902136
49511.4 0.00634655
49515.4 0.00482493
49523.3 0.00324512
49531.3 0.00248468
49539.2 0.00206313
49555.1 0.00163750
49586.9 0.00133474
49618.7 0.00123690
49682.2 0.00119143
49745.8 0.00121001
49777.6 0.00123168
49809.3 0.00126059
49841.1 0.00129714
49872.9 0.00134238
49904.7 0.00139807
49936.4 0.00146666
49968.2 0.00155166
50000.0 0.00165785
50000.0 0.00595789
50000.0 0.00595793
50000.0 0.00595804
50000.1 0.00595815
50000.1 0.00595834
50000.2 0.00595871
50000.4 0.00595946
50000.8 0.00596097
50001.6 0.00596399
50003.2 0.00597008
50006.4 0.00598249
50012.8 0.00600820
50025.6 0.00606354
50051.2 0.00619198
50076.9 0.00634949
50102.5 0.00654418
50128.1 0.00678645
50153.7 0.00708922
50179.3 0.00746737
50204.9 0.00793503
50238.7 0.00869671
50272.5 0.00956581
50340.0 0.0106450
50373.8 0.0103199
50407.6 0.00954961
50475.1 0.00791832
50518.4 0.00718206
50561.7 0.00667353
50648.4 0.00607820
50735.0 0.00577264
50821.6 0.00560015
50908.2 0.00549464
50994.8 0.00542588
51168.1 0.00534518
51341.3 0.00530171
51514.6 0.00527583
51861.1 0.00524833
52207.5 0.00523586
52554.0 0.00523226
52727.3 0.00523542
52813.9 0.00524010
52900.5 0.00524965
52987.1 0.00527131
53073.8 0.00533386
53117.1 0.00542057
53138.7 0.00550662
53160.4 0.00566231
53182.0 0.00598958
53192.9 0.00630875
53203.7 0.00687535
53209.1 0.00734116
53214.5 0.00803282
53219.9 0.00912805
53225.3 0.0110040
53230.8 0.0146344
53233.5 0.0178679
53236.2 0.0230442
53238.9 0.0321261
53241.6 0.0498801
53242.9 0.0658412
53244.3 0.0909211
53245.6 0.132416
53247.0 0.202225
53248.5 0.320747
53250.0 0.399003
53251.5 0.319877
53253.0 0.202203
53254.0 0.149969
53254.9 0.113501
53256.8 0.0704295
53258.6 0.0479670
53260.5 0.0351511
53262.4 0.0272536
53264.2 0.0220780
53268.0 0.0159653
53271.7 0.0126400
53275.5 0.0106484
53283.0 0.00848096
53290.4 0.00739032
53297.9 0.00676756
53312.9 0.00611942
53327.9 0.00580649
53342.8 0.00563216
53372.7 0.00545474
53402.7 0.00537086
53432.6 0.00532467
53492.5 0.00527819
53612.2 0.00524458
53731.9 0.00523289
53851.6 0.00522781
53971.4 0.00522560
54210.8 0.00522584
54450.3 0.00523231
54570.0 0.00523995
54689.7 0.00525435
54809.4 0.00528500
54869.3 0.00531483
54929.2 0.00536747
54989.0 0.00547335
55019.0 0.00557174
55048.9 0.00573735
55078.8 0.00604769
55093.8 0.00631530
55108.7 0.00673087
55123.7 0.00742327
55138.7 0.00868288
55146.2 0.00972348
55153.6 0.0112453
55161.1 0.0135262
55168.6 0.0169431
55179.3 0.0239869
55190.0 0.0286769
55200.7 0.0239736
55211.4 0.0169340
55219.4 0.0133304
55227.4 0.0109958
55235.4 0.00947609
55243.4 0.00845834
55259.4 0.00724887
55275.3 0.00659806
55291.3 0.00621202
55307.3 0.00596601
55339.3 0.00568294
55371.3 0.00553309
55403.2 0.00544451
55467.2 0.00534955
55531.1 0.00530247
55595.0 0.00527578
55722.9 0.00524826
55850.8 0.00523514
55978.7 0.00522794
56234.4 0.00522095
56490.2 0.00521814
56745.9 0.00521722
57257.4 0.00521881
57768.9 0.00522566
58024.7 0.00523306
58280.4 0.00524664
58408.3 0.00525801
58536.2 0.00527521
58664.0 0.00530299
58791.9 0.00535219
58855.8 0.00539246
58919.8 0.00545224
58983.7 0.00554649
59047.7 0.00570770
59111.6 0.00601780
59175.5 0.00673271
59191.5 0.00705848
59207.5 0.00749759
59223.5 0.00810810
59231.5 0.00850523
59239.5 0.00898591
59247.5 0.00957464
59255.5 0.0103019
59263.5 0.0112118
59271.4 0.0123632
59279.4 0.0138359
59287.4 0.0157347
59295.4 0.0181881
59303.4 0.0213273
59312.6 0.0258342
59321.7 0.0309811
59340.0 0.0374018
59349.2 0.0355040
59358.3 0.0309606
59376.6 0.0213078
59396.1 0.0148263
59415.6 0.0113286
59435.1 0.00936834
59454.5 0.00819402
59474.0 0.00744541
59493.5 0.00694267
59532.5 0.00633440
59571.4 0.00599645
59610.4 0.00579041
59688.3 0.00556344
59766.2 0.00544838
59844.2 0.00538265
59922.1 0.00534208
60000.0 0.00531587
60000.0 0.00111587
60000.1 0.00111585
60000.1 0.00111584
60000.2 0.00111582
60000.3 0.00111578
60000.7 0.00111569
60001.3 0.00111551
60002.6 0.00111516
60005.2 0.00111447
60010.4 0.00111312
60020.9 0.00111053
60041.7 0.00110577
60083.4 0.00109778
60166.8 0.00108701
60333.6 0.00108605
60417.0 0.00110441
60458.7 0.00112628
60500.4 0.00116853
60542.1 0.00126132
60563.0 0.00135428
60583.8 0.00152333
60604.7 0.00187976
60615.1 0.00222835
60625.5 0.00284849
60636.0 0.00411933
60641.2 0.00532284
60646.4 0.00739409
60651.6 0.0114236
60654.2 0.0150327
60656.8 0.0208435
60659.4 0.0311291
60662.0 0.0515129
60663.3 0.0701174
60664.6 0.0997955
60665.9 0.149923
60667.2 0.236421
60668.6 0.377264
60670.0 0.470981
60671.4 0.376145
60672.8 0.235550
60673.8 0.164251
60674.8 0.118103
60675.8 0.0878020
60676.8 0.0673655
60678.8 0.0429090
60680.9 0.0296414
60682.9 0.0217373
60684.9 0.0166794
60688.9 0.0108425
60693.0 0.00774272
60697.0 0.00590656
60705.1 0.00393471
60713.2 0.00295545
60721.3 0.00239959
60737.4 0.00182496
60769.7 0.00139605
60802.1 0.00124047
60866.7 0.00112636
60931.4 0.00108540
61060.6 0.00105564
61189.9 0.00104564
61448.5 0.00104189
61707.1 0.00104905
61965.7 0.00107109
62095.0 0.00109429
62224.3 0.00113667
62288.9 0.00117198
62353.5 0.00122505
62418.2 0.00130995
62482.8 0.00145789
62547.5 0.00175033
62579.8 0.00201697
62612.1 0.00245677
62644.4 0.00325591
62660.6 0.00392293
62676.8 0.00492605
62692.9 0.00652127
62709.1 0.00923627
62725.2 0.0142188
62741.4 0.0237981
62755.7 0.0374792
62770.0 0.0465860
62784.3 0.0374490
62798.6 0.0237773
62810.3 0.0162611
62822.0 0.0115885
62833.7 0.00865187
62845.4 0.00674119
62868.8 0.00453409
62892.2 0.00337812
62915.5 0.00270455
62938.9 0.00228026
62985.7 0.00179799
63032.5 0.00154541
63079.3 0.00139717
63126.0 0.00130288
63172.8 0.00123926
63266.3 0.00116140
63359.9 0.00111743
63453.4 0.00109021
63547.0 0.00107222
63734.1 0.00105071
63921.2 0.00103893
64295.3 0.00102743
64669.5 0.00102272
65043.7 0.00102103
65792.1 0.00102285
66540.4 0.00103218
66914.6 0.00104231
67288.8 0.00106072
67663.0 0.00109851
67850.1 0.00113414
68037.1 0.00119494
68224.2 0.00131119
68317.8 0.00141355
68411.3 0.00157612
68504.9 0.00185549
68598.4 0.00238918
68645.2 0.00285195
68692.0 0.00356305
68738.7 0.00469674
68785.5 0.00652114
68842.8 0.00984893
68900.0 0.0120597
68957.3 0.00982242
69014.5 0.00650305
69054.5 0.00490025
69094.5 0.00383216
69134.5 0.00311976
69174.5 0.00263341
69254.5 0.00204371
69334.5 0.00171968
69414.6 0.00152501
69494.6 0.00139970
69654.6 0.00125431
69814.6 0.00117675
69974.6 0.00113072
70294.6 0.00108138
70614.7 0.00105719
70934.7 0.00104390
71574.8 0.00103189
72214.8 0.00103018
72534.9 0.00103301
72854.9 0.00104008
73174.9 0.00105630
73334.9 0.00107211
73494.9 0.00109942
73655.0 0.00115211
73735.0 0.00119874
73815.0 0.00127315
73895.0 0.00140179
73975.0 0.00164974
74015.0 0.00186673
74055.0 0.00220325
74095.0 0.00274625
74135.0 0.00363268
74182.5 0.00521096
74230.0 0.00626039
74277.5 0.00520134
74325.0 0.00362614
74364.3 0.00275525
74403.6 0.00221702
74442.9 0.00188086
74482.2 0.00166287
74560.7 0.00141213
74639.3 0.00128127
74717.9 0.00120529
74796.4 0.00115758
74953.6 0.00110360
75110.7 0.00107564
75267.9 0.00105953
75582.2 0.00104323
75896.4 0.00103648
76210.7 0.00103427
76839.3 0.00103825
77467.9 0.00105521
77782.2 0.00107332
78096.5 0.00110597
78410.7 0.00117216
78567.9 0.00123370
78725.0 0.00133704
78882.2 0.00152985
78960.8 0.00169519
79039.3 0.00195076
79078.6 0.00213369
79117.9 0.00237305
79137.5 0.00252120
79157.2 0.00269349
79176.8 0.00289525
79196.5 0.00313310
79216.1 0.00341557
79235.8 0.00375304
79255.4 0.00415912
79275.0 0.00465078
79294.7 0.00524927
79314.3 0.00597883
79334.0 0.00686695
79353.6 0.00793829
79382.7 0.00987678
79411.8 0.0120900
79470.0 0.0148458
79499.1 0.0140254
79528.2 0.0120688
79586.4 0.00791780
79623.6 0.00604816
79660.8 0.00475469
79735.1 0.00323762
79809.5 0.00245742
79883.9 0.00201652
79958.2 0.00174656
80032.6 0.00157049
80181.3 0.00136349
80330.1 0.00125161
80478.8 0.00118457
80776.2 0.00111181
81073.7 0.00107531
81371.1 0.00105444
81668.6 0.00104141
81966.1 0.00103272
82561.0 0.00102222
83155.9 0.00101636
84345.7 0.00101042
85535.5 0.00100776
86725.3 0.00100676
87320.3 0.00100705
87915.2 0.00100894
88510.1 0.00102092
88807.5 0.00106907
88881.9 0.00111813
88956.3 0.00125473
88993.4 0.00143968
89012.0 0.00162015
89030.6 0.00194117
89049.2 0.00259745
89058.5 0.00321911
89067.8 0.00428663
89077.1 0.00635662
89081.8 0.00820544
89086.4 0.0111798
89091.0 0.0164164
89095.7 0.0267851
