Nd-146(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4676.99 11.1781
4696.99 10.9641
4706.99 10.8577
4711.99 10.8063
4714.49 10.7884
4715.74 10.8110
4716.36 10.9475
4716.52 11.0908
4716.67 11.4888
4716.75 12.0210
4716.83 13.4295
4716.87 15.2127
4716.91 19.5733
4716.93 24.7586
4716.95 35.2461
4716.96 46.0026
4716.97 65.0723
4716.98 102.114
4716.98 168.032
4716.99 262.504
4717.00 325.571
4717.01 262.707
4717.02 168.286
4717.03 102.345
4717.03 67.9252
4717.04 49.1195
4717.05 39.0315
4717.07 26.8696
4717.09 21.3275
4717.12 16.1922
4717.16 14.0939
4717.22 12.3641
4717.29 11.6971
4717.43 11.1885
4717.57 11.0002
4718.12 10.8060
4719.23 10.7446
4721.44 10.7079
4725.86 10.6570
4734.70 10.5611
4752.39 10.3696
4787.76 9.97676
4858.51 9.10184
4893.88 8.57285
4929.25 7.91970
4964.63 7.02693
4982.31 6.40971
5000.00 5.57820
5007.49 5.12347
5011.24 4.86511
5013.11 4.73271
5014.05 4.68975
5014.52 4.76870
5014.75 5.18543
5014.81 5.60727
5014.87 6.69570
5014.90 8.11071
5014.93 11.4071
5014.94 15.2475
5014.96 22.5613
5014.97 30.4672
5014.97 42.1291
5014.98 62.3679
5014.99 98.5179
5014.99 154.933
5015.00 192.584
5015.01 155.031
5015.01 98.6402
5015.02 66.4601
5015.03 46.8837
5015.04 27.0818
5015.05 18.2718
5015.06 14.0051
5015.08 9.67003
5015.11 7.74713
5015.15 6.13538
5015.20 5.49393
5015.38 4.79977
5015.75 4.58166
5016.49 4.47072
5017.97 4.33142
5020.92 4.05855
5026.82 3.43997
5032.72 2.69255
5038.62 1.79019
5041.57 1.28550
5044.52 0.773626
5047.47 0.332300
5048.94 0.197985
5049.68 0.173452
5050.42 0.191067
5051.16 0.265764
5051.90 0.417933
5052.63 0.675804
5053.37 1.07835
5054.11 1.68317
5054.85 2.57055
5055.58 3.86465
5056.32 5.74663
5057.06 8.51034
5057.80 12.6125
5058.53 18.8398
5059.27 28.5188
5060.01 44.1091
5060.75 70.1302
5061.48 115.357
5062.22 194.971
5063.11 357.124
5064.00 506.591
5064.89 456.488
5065.78 319.215
5066.54 230.588
5067.29 172.267
5068.05 133.994
5068.81 108.050
5070.32 76.4472
5071.84 58.6567
5073.35 47.5540
5074.86 40.0955
5077.89 30.8434
5080.92 25.4033
5083.94 21.8460
5090.00 17.4646
5096.05 14.8219
5102.11 12.9893
5114.22 10.3803
5126.33 8.18817
5132.38 7.00619
5138.43 5.62263
5144.49 3.87713
5147.52 2.81287
5150.54 1.63218
5153.57 0.546502
5154.33 0.379989
5155.08 0.318870
5155.84 0.429478
5156.22 0.580530
5156.60 0.819840
5156.98 1.17393
5157.35 1.67455
5157.73 2.36939
5158.11 3.31532
5158.49 4.60041
5158.87 6.33256
5159.25 8.67567
5159.62 11.8600
5160.00 16.2340
5160.38 22.2731
5160.76 30.7663
5161.14 42.8312
5161.52 60.3555
5161.90 86.0951
5162.27 124.431
5162.65 181.367
5163.33 342.796
5164.00 499.365
5164.34 505.344
5164.68 460.716
5165.35 328.910
5166.02 230.449
5166.68 169.092
5167.34 130.531
5168.01 105.243
5168.67 87.7843
5169.34 75.2449
5170.67 58.7054
5171.99 48.4745
5173.32 41.6289
5174.65 36.7917
5174.98 35.8296
5175.32 35.0111
5175.65 34.7291
5175.73 35.0895
5175.81 36.3620
5175.86 38.1184
5175.90 42.3053
5175.92 47.0868
5175.94 56.8851
5175.95 66.5502
5175.96 81.0156
5175.97 105.603
5175.98 148.361
5175.99 221.081
5176.00 263.800
5176.01 214.193
5176.02 148.500
5176.03 116.176
5176.03 96.8051
5176.05 71.4391
5176.06 58.1770
5176.07 51.0480
5176.10 43.0126
5176.12 39.3508
5176.17 35.9997
5176.22 34.5772
5176.33 33.2844
5176.43 32.6615
5176.83 31.3920
5177.24 30.5166
5177.65 29.7482
5179.27 27.2120
5182.51 23.6597
5185.76 21.2720
5189.01 19.5531
5195.50 17.2285
5201.99 15.7115
5208.49 14.6272
5214.98 13.8025
5218.23 13.4588
5221.47 13.1560
5223.09 13.0256
5224.72 12.9310
5225.53 12.9266
5226.34 13.0397
5226.75 13.2544
5226.95 13.4827
5227.15 13.9078
5227.36 14.8131
5227.46 15.7025
5227.56 17.2597
5227.66 20.4340
5227.71 23.3991
5227.76 28.2861
5227.81 37.6215
5227.84 45.5069
5227.86 57.6832
5227.89 78.8393
5227.91 115.920
5227.93 147.724
5227.94 190.376
5227.95 259.167
5227.96 358.170
5227.98 568.785
5228.00 704.334
5228.02 569.222
5228.04 358.721
5228.05 235.368
5228.07 164.049
5228.09 118.360
5228.10 91.2748
5228.14 59.8358
5228.17 44.2261
5228.20 34.9652
5228.23 29.2217
5228.30 22.8546
5228.36 19.4998
5228.43 17.5718
5228.56 15.5057
5228.69 14.4874
5228.82 13.9093
5229.08 13.3072
5229.61 12.8340
5230.13 12.6382
5231.18 12.4468
5232.22 12.3310
5234.32 12.1565
5236.41 12.0074
5240.59 11.7388
5244.78 11.4934
5261.52 10.6488
5295.01 9.25495
5328.50 7.85371
5345.24 7.01967
5353.61 6.53841
5357.80 6.28013
5359.89 6.16375
5360.94 6.18160
5361.46 6.49225
5361.59 6.83058
5361.72 7.76558
5361.79 9.01120
5361.85 12.1709
5361.88 16.0911
5361.92 24.8295
5361.93 34.8225
5361.95 53.2367
5361.96 69.3387
5361.97 94.2991
5361.97 134.538
5361.98 200.141
5361.99 323.305
5362.00 394.694
5362.01 310.540
5362.02 200.540
5362.03 141.494
5362.03 102.935
5362.04 77.6996
5362.05 62.7791
5362.06 42.6273
5362.07 31.3914
5362.10 19.8675
5362.13 14.8205
5362.18 10.4007
5362.23 8.64335
5362.34 7.23001
5362.44 6.69852
5362.65 6.28778
5362.86 6.12912
5363.71 5.92443
5365.39 5.76396
5368.76 5.49810
5375.50 4.93335
5382.24 4.29020
5385.61 3.93540
5387.30 3.76020
5388.14 3.72049
5388.56 3.89855
5388.67 4.11644
5388.77 4.72469
5388.83 5.53869
5388.88 7.58398
5388.91 10.1757
5388.93 15.9422
5388.95 22.0357
5388.96 33.7096
5388.97 59.5388
5388.98 87.2057
5388.98 129.740
5388.99 203.018
5389.00 256.392
5389.01 203.391
5389.02 130.196
5389.02 92.9312
5389.03 70.0432
5389.04 41.4531
5389.05 27.5502
5389.06 19.9758
5389.08 12.5526
5389.10 9.20024
5389.15 6.35644
5389.19 5.23200
5389.28 4.32180
5389.37 3.97693
5389.72 3.58909
5390.41 3.41108
5391.81 3.21251
5394.61 2.84329
5400.20 2.05644
5405.80 1.21769
5411.39 0.453483
5412.79 0.314887
5414.19 0.220739
5415.59 0.191750
5416.99 0.257686
5417.69 0.339275
5418.39 0.462267
5419.09 0.635563
5419.79 0.870002
5421.18 1.57986
5422.58 2.74341
5423.98 4.60599
5425.38 7.56576
5426.78 12.3122
5428.18 20.0572
5429.58 33.0844
5430.97 55.7931
5432.37 97.0256
5433.77 173.169
5435.39 327.342
5437.00 477.159
5437.81 482.826
5438.62 440.115
5440.23 314.154
5441.66 227.828
5443.09 171.206
5444.52 134.201
5445.95 109.190
5448.80 78.7086
5451.66 61.5023
5454.52 50.7230
5457.38 43.4448
5463.09 34.3529
5468.80 28.9380
5474.52 25.2971
5477.38 23.8264
5480.23 22.4156
5481.66 21.6359
5482.38 21.1812
5483.09 20.6333
5483.81 19.8980
5484.16 19.3955
5484.52 18.7229
5484.88 17.7396
5485.06 17.0388
5485.23 16.1076
5485.41 14.8005
5485.50 13.9545
5485.59 12.9636
5485.68 11.9197
5485.73 11.5450
5485.77 11.5699
5485.82 12.7155
5485.86 17.0134
5485.88 22.4251
5485.90 32.1595
5485.93 50.6888
5485.94 65.6509
5485.95 86.3064
5485.96 120.075
5485.97 164.244
5486.00 248.730
5486.01 258.319
5486.03 242.302
5486.05 183.868
5486.07 145.658
5486.09 119.405
5486.11 99.8078
5486.13 86.4100
5486.17 68.4857
5486.21 57.7193
5486.25 50.6959
5486.29 45.8148
5486.36 39.6139
5486.44 35.7899
5486.52 33.2694
5486.67 30.1057
5486.83 28.2078
5486.98 26.9542
5487.14 26.0565
5487.29 25.3789
5487.61 24.4134
5487.92 23.7529
5488.54 22.8777
5489.16 22.2993
5489.78 21.8693
5491.02 21.2352
5493.50 20.3608
5495.99 19.7101
5505.92 17.9093
5515.85 16.6904
5525.79 15.7763
5545.65 14.4711
5565.52 13.5671
5605.25 12.3592
5625.12 11.9223
5635.05 11.7306
5640.02 11.6415
5642.50 11.6046
5643.74 11.6128
5644.36 11.7220
5644.67 12.1751
5644.75 12.6274
5644.83 13.8101
5644.87 15.3273
5644.91 19.0656
5644.93 23.5480
5644.95 32.7013
5644.96 42.1782
5644.97 56.9102
5644.98 87.8556
5644.98 142.933
5644.99 221.883
5645.00 274.618
5645.01 222.125
5645.02 143.236
5645.02 97.4828
5645.03 69.9338
5645.04 53.1046
5645.04 42.3715
5645.06 30.2323
5645.07 24.3296
5645.10 18.2945
5645.13 15.7625
5645.18 13.6154
5645.24 12.7722
5645.35 12.1216
5645.46 11.8784
5645.90 11.6262
5646.77 11.5459
5648.53 11.4987
5652.05 11.4354
5659.08 11.3210
5673.14 11.1086
5701.26 10.7300
5757.50 10.0942
5813.74 9.54932
5841.86 9.29444
5855.92 9.16935
5862.95 9.10743
5866.47 9.07779
5868.23 9.06834
5869.11 9.08548
5869.55 9.17909
5869.77 9.54124
5869.88 10.7877
5869.90 11.9153
5869.93 14.4428
5869.96 22.3503
5869.97 34.7799
5869.98 47.4846
5869.98 67.0116
5869.99 100.641
5870.00 125.109
5870.01 100.747
5870.02 67.1413
5870.03 41.3296
5870.04 28.1230
5870.06 17.6181
5870.08 13.8242
5870.10 12.0743
5870.17 9.96868
5870.33 9.30054
5870.65 9.10874
5871.28 9.05229
5872.55 9.02764
5875.08 9.00174
5880.14 8.95617
5890.26 8.86677
5910.49 8.68796
5930.73 8.50771
5940.85 8.41843
5945.91 8.38237
5948.44 8.40182
5949.08 8.44082
5949.71 8.56242
5950.02 8.73557
5950.34 9.22193
5950.50 9.87873
5950.66 11.6389
5950.74 13.9008
5950.78 16.0391
5950.81 19.5526
5950.85 26.3324
5950.87 32.2366
5950.89 40.9249
5950.91 56.1320
5950.93 84.1924
5950.94 107.640
5950.95 142.367
5950.96 195.081
5950.97 268.276
5950.99 422.236
5951.00 527.884
5951.01 422.702
5951.03 267.921
5951.04 183.226
5951.05 127.248
5951.06 92.9596
5951.08 71.0731
5951.10 46.3207
5951.12 33.6112
5951.15 26.3058
5951.17 21.7452
5951.22 16.6042
5951.27 13.9331
5951.32 12.3726
5951.41 10.7282
5951.60 9.44645
5951.79 8.97206
5952.18 8.61561
5952.56 8.48437
5954.09 8.34232
5957.15 8.28007
5963.27 8.21394
5975.51 8.09596
6000.00 7.85694
6024.49 7.60589
6036.73 7.47498
6042.85 7.41027
6045.91 7.38826
6047.44 7.42154
6048.21 7.61206
6048.40 7.81097
6048.59 8.35364
6048.69 9.07135
6048.78 10.8972
6048.83 13.1488
6048.88 18.3994
6048.90 24.0861
6048.93 35.3103
6048.94 45.3749
6048.95 61.3726
6048.96 88.0088
6048.97 130.687
6048.99 206.324
6049.00 254.378
6049.01 206.591
6049.03 131.025
6049.04 77.8318
6049.06 50.1286
6049.07 35.5238
6049.09 27.5474
6049.12 18.8951
6049.15 14.7752
6049.21 11.1080
6049.28 9.62385
6049.40 8.43010
6049.53 7.97469
6049.78 7.62871
6050.03 7.50000
6051.03 7.36187
6053.03 7.30528
6057.02 7.25002
6065.02 7.15332
6081.01 6.95615
6113.00 6.52363
6144.99 6.02129
6160.98 5.73534
6168.98 5.58353
6172.98 5.51388
6174.98 5.51698
6175.98 5.67298
6176.23 5.84798
6176.48 6.34244
6176.60 7.01039
6176.73 8.79598
6176.79 11.1078
6176.85 16.7519
6176.88 23.3016
6176.91 37.4612
6176.93 52.0994
6176.95 76.4531
6176.95 97.2992
6176.96 127.488
6176.97 172.024
6176.98 227.775
6176.99 361.386
6177.00 450.620
6177.01 361.770
6177.02 228.256
6177.04 142.622
6177.05 97.6878
6177.06 70.6710
6177.07 53.6138
6177.09 34.4873
6177.11 24.7292
6177.16 15.5268
6177.20 11.6674
6177.29 8.45932
6177.38 7.20934
6177.56 6.24925
6177.74 5.89268
6178.09 5.62124
6178.45 5.51844
6179.87 5.39297
6182.71 5.30654
6188.39 5.17366
6199.76 4.90306
6222.50 4.28462
6245.23 3.52390
6256.60 3.07378
6262.29 2.83443
6265.13 2.74092
6266.55 2.82393
6266.91 2.96177
6267.26 3.37641
6267.44 3.95370
6267.62 5.51208
6267.70 7.54293
6267.75 9.47370
6267.79 12.6787
6267.84 18.9099
6267.86 24.2406
6267.88 32.5933
6267.90 46.6647
6267.93 72.7425
6267.94 94.6555
6267.95 127.328
6267.96 177.469
6267.97 259.115
6267.99 410.606
6268.00 516.554
6268.02 411.312
6268.03 259.988
6268.04 184.048
6268.05 135.659
6268.06 102.964
6268.07 80.3872
6268.09 51.6907
6268.11 36.6809
6268.13 27.1906
6268.15 21.3744
6268.19 14.4164
6268.23 10.6993
6268.28 8.48782
6268.36 6.10134
6268.52 4.22780
6268.68 3.51991
6269.01 2.97492
6269.34 2.76534
6269.99 2.59015
6270.65 2.50608
6273.26 2.32301
6278.50 2.03649
6288.97 1.44604
6299.43 0.822363
6309.90 0.254096
6312.52 0.149940
6315.13 0.0778398
6317.75 0.0528250
6320.37 0.0966994
6321.68 0.153997
6322.99 0.241591
6324.29 0.366188
6325.60 0.535722
6328.22 1.05308
6330.84 1.90973
6333.45 3.29532
6336.07 5.52768
6338.69 9.16523
6341.30 15.2382
6343.92 25.7587
6346.54 44.8991
6347.85 60.2207
6349.15 81.7126
6350.46 112.115
6351.77 154.908
6354.39 285.670
6357.00 407.371
6359.62 368.658
6362.23 258.705
6364.02 199.227
6365.80 156.429
6367.59 126.027
6369.37 104.105
6372.94 75.6753
6376.51 58.7066
6380.08 47.7302
6383.65 40.1739
6390.79 30.5926
6397.93 24.8432
6405.07 21.0287
6419.36 16.2500
6433.64 13.2950
6447.92 11.1844
6476.48 8.02916
6505.04 5.24625
6519.32 3.77866
6533.61 2.21575
6547.89 0.711665
6551.46 0.421533
6553.24 0.307212
6555.03 0.221340
6556.81 0.171942
6558.60 0.169260
6560.38 0.226447
6562.17 0.360499
6563.95 0.593708
6565.74 0.954874
6567.52 1.48257
6569.31 2.22827
6571.09 3.26155
6572.88 4.67768
6574.66 6.60867
6576.45 9.24008
6578.24 12.8389
6580.02 17.7844
6581.81 24.6409
6583.59 34.2455
6585.38 47.8518
6587.16 67.3295
6588.95 95.3828
6590.73 135.573
6594.37 265.722
6598.00 398.918
6599.82 408.897
6601.64 377.162
6605.27 274.860
6607.48 222.174
6609.69 181.855
6614.11 128.748
6618.53 97.0198
6619.64 90.7936
6620.74 84.6191
6621.29 81.2051
6621.57 79.2495
6621.85 76.9485
6622.12 73.9692
6622.26 72.0195
6622.40 69.5158
6622.54 66.0715
6622.61 63.7808
6622.67 60.9289
6622.74 57.3746
6622.81 53.3688
6622.85 51.9344
6622.88 52.8516
6622.90 55.8879
6622.92 62.4117
6622.93 75.7369
6622.95 101.697
6622.96 135.353
6622.98 179.716
6623.00 285.673
6623.03 309.077
6623.05 263.267
6623.08 211.212
6623.11 178.009
6623.14 155.832
6623.16 141.439
6623.19 130.910
6623.22 123.422
6623.28 113.149
6623.33 106.369
6623.39 101.707
6623.50 95.5233
6623.62 91.5683
6623.73 88.8152
6623.96 85.0864
6624.18 82.5535
6624.41 80.6457
6624.86 77.7653
6625.77 73.6641
6626.67 70.5055
6628.49 65.4223
6630.30 61.2721
6637.54 49.5267
6644.79 42.0766
6652.03 36.9289
6666.52 30.3083
6681.01 26.2471
6695.50 23.5009
6709.99 21.5144
6724.48 20.0046
6728.11 19.6817
6731.73 19.3781
6735.35 19.1017
6737.16 19.0183
6738.07 19.1743
6738.30 19.3862
6738.52 19.9974
6738.64 20.8232
6738.75 23.0037
6738.81 25.7758
6738.86 32.3333
6738.89 40.0298
6738.92 55.5817
6738.93 70.2990
6738.95 95.1092
6738.96 140.085
6738.97 232.234
6738.99 355.803
6739.00 445.469
6739.01 356.333
6739.03 232.039
6739.03 170.783
6739.04 128.486
6739.05 100.466
6739.06 81.4456
6739.08 58.5387
6739.10 46.5691
6739.13 33.9808
6739.17 28.4293
6739.24 23.6092
6739.31 21.6697
6739.45 20.1458
6739.59 19.5684
6739.88 19.1189
6740.16 18.9415
6741.29 18.7019
6743.56 18.5001
6748.09 18.1835
6752.62 17.8934
6757.15 17.6205
6775.27 16.6616
6811.51 15.1753
6847.75 14.0079
6865.87 13.4786
6874.93 13.2177
6879.46 13.0877
6881.72 13.0263
6882.85 13.0123
6883.42 13.0731
6883.70 13.3621
6883.84 14.4296
6883.88 15.4385
6883.92 17.8487
6883.93 20.7080
6883.95 26.4074
6883.97 42.4599
6883.98 62.0736
6883.99 97.3104
6883.99 150.777
6884.00 181.954
6884.01 151.000
6884.01 97.5980
6884.02 65.4959
6884.03 45.9680
6884.05 29.4341
6884.06 22.6510
6884.08 19.3002
6884.11 16.2011
6884.14 14.9463
6884.26 13.5141
6884.50 13.0948
6884.99 12.9678
6885.96 12.9089
6887.91 12.8434
6891.80 12.7254
6899.58 12.4879
6915.15 11.9792
6930.72 11.3893
6946.28 10.6456
6961.85 9.59547
6969.63 8.85236
6977.42 7.84412
6981.31 7.18550
6985.20 6.37490
6989.09 5.35473
6992.98 4.04654
6996.88 2.37783
6998.82 1.44056
7000.77 0.592506
7001.74 0.335127
7002.23 0.300970
7002.71 0.367516
7003.20 0.578810
7003.69 0.997368
7004.17 1.71873
7004.66 2.88061
7005.15 4.70452
7005.63 7.52292
7006.12 11.8980
7006.61 18.7232
7007.09 29.5851
7007.58 47.1400
7008.06 76.0653
7008.55 123.792
7009.28 245.256
7010.00 372.003
7010.36 383.171
7010.73 355.109
7011.45 261.120
7012.21 184.282
7012.96 136.558
7013.72 106.796
7014.47 87.3058
7015.23 73.8766
7015.99 64.2054
7017.50 51.4118
7019.01 43.4606
7020.52 38.1030
7023.55 31.4129
7026.57 27.4400
7029.59 24.8225
7032.62 22.9718
7035.64 21.5948
7041.69 19.6814
7047.74 18.4116
7053.79 17.5035
7059.83 16.8186
7071.93 15.8460
7084.03 15.1795
7108.22 14.3026
7132.41 13.7311
7156.60 13.3150
7180.79 12.9902
7192.89 12.8515
7198.94 12.7877
7201.96 12.7603
7203.47 12.7611
7204.23 12.8182
7204.61 13.0640
7204.80 13.9761
7204.84 14.8310
7204.89 16.9766
7204.91 19.5964
7204.94 25.1812
7204.95 31.1545
7204.96 42.3698
7204.97 66.2324
7204.98 88.3603
7204.98 115.711
7204.99 177.557
7205.00 218.832
7205.01 177.664
7205.02 115.845
7205.02 84.0901
7205.03 63.5162
7205.04 42.4637
7205.05 31.9080
7205.06 26.0240
7205.08 19.9644
7205.11 17.3346
7205.15 15.0255
7205.20 14.0978
7205.38 13.1010
7205.73 12.8180
7206.45 12.7365
7207.89 12.7029
7210.76 12.6698
7216.50 12.6140
7227.99 12.5108
7239.48 12.4164
7245.22 12.3799
7248.10 12.3988
7248.81 12.4372
7249.53 12.5573
7249.89 12.7288
7250.25 13.2118
7250.43 13.8676
7250.61 15.6160
7250.70 17.8749
7250.74 19.9796
7250.79 23.4279
7250.83 30.0023
7250.86 35.8233
7250.88 44.4682
7250.90 59.5266
7250.92 85.6511
7250.95 137.552
7250.96 182.730
7250.97 249.132
7250.98 396.131
7251.00 486.744
7251.02 387.566
7251.03 249.926
7251.04 188.551
7251.05 145.217
7251.07 94.9818
7251.09 67.7145
7251.11 51.7132
7251.13 41.6527
7251.15 34.9609
7251.19 26.9371
7251.22 22.5149
7251.26 19.8296
7251.34 16.8781
7251.49 14.5160
7251.64 13.6104
7251.95 12.9215
7252.25 12.6663
7252.86 12.4738
7253.47 12.4012
7255.90 12.3144
7260.77 12.2600
7270.51 12.1859
7280.24 12.1195
7285.11 12.0903
7287.54 12.0868
7288.76 12.1292
7289.37 12.3216
7289.67 13.0438
7289.75 13.7288
7289.82 15.4662
7289.86 17.5512
7289.90 22.2714
7289.92 27.2096
7289.94 36.5505
7289.96 56.7490
7289.97 77.1859
7289.98 106.237
7289.99 162.847
7290.00 200.671
7290.01 163.047
7290.02 106.488
7290.04 65.9513
7290.05 45.2730
7290.08 27.6977
7290.11 20.9840
7290.14 17.7941
7290.19 14.9870
7290.25 13.8423
7290.47 12.5581
7290.91 12.1863
7291.80 12.0809
7293.58 12.0432
7297.14 12.0139
7304.26 11.9688
7318.50 11.8858
7332.74 11.8077
7339.86 11.7712
7343.42 11.7577
7345.20 11.7706
7346.09 11.8568
7346.53 12.2058
7346.75 13.4593
7346.81 14.6221
7346.87 17.3962
7346.89 20.6097
7346.92 27.4312
7346.95 45.5040
7346.96 66.9667
7346.98 105.101
7346.99 161.288
7347.00 198.886
7347.01 161.621
7347.02 105.517
7347.04 67.3470
7347.05 48.1084
7347.07 30.1125
7347.10 22.4188
7347.12 18.7849
7347.17 15.4057
7347.22 13.9989
7347.41 12.3827
7347.80 11.9089
7348.58 11.7752
7350.14 11.7322
7353.26 11.7070
7359.50 11.6744
7365.73 11.6499
7368.85 11.6636
7370.41 11.7769
7370.80 11.9006
7371.19 12.2517
7371.38 12.7299
7371.58 14.0251
7371.68 15.7208
7371.77 19.9765
7371.82 25.1329
7371.85 29.5528
7371.87 36.4849
7371.90 48.8334
7371.92 71.2125
7371.93 90.1762
7371.94 118.689
7371.96 162.929
7371.97 237.820
7371.98 369.862
7372.00 464.269
7372.02 370.639
7372.03 238.054
7372.04 168.511
7372.05 125.588
7372.07 96.9690
7372.08 77.4124
7372.10 53.6689
7372.12 40.5944
7372.14 32.4444
7372.17 27.4625
7372.21 21.6515
7372.30 16.6354
7372.39 14.6213
7372.57 13.0446
7372.74 12.4521
7373.10 12.0023
7373.45 11.8369
7374.87 11.6643
7377.72 11.6061
7383.40 11.5675
7394.77 11.5135
7417.51 11.4169
7440.25 11.3272
7451.61 11.2845
7457.30 11.2645
7460.14 11.2594
7461.56 11.2788
7462.27 11.3789
7462.63 11.7782
7462.72 12.1752
7462.81 13.2354
7462.85 14.6119
7462.89 17.9379
7462.92 21.7667
7462.94 29.9514
7462.95 37.9671
7462.96 51.9984
7462.97 78.8600
7462.98 103.932
7462.98 135.493
7462.99 209.164
7463.00 260.361
7463.01 209.661
7463.02 136.110
7463.03 90.7254
7463.03 64.8503
7463.05 39.3188
7463.07 28.2007
7463.08 22.5209
7463.12 17.1327
7463.15 14.8963
7463.21 13.0281
7463.28 12.3005
7463.54 11.5337
7464.06 11.3203
7465.10 11.2589
7467.17 11.2356
7471.33 11.2162
7479.64 11.1858
7496.26 11.1291
7529.50 11.0230
7562.74 10.9244
7579.36 10.8776
7587.67 10.8554
7591.82 10.8484
7593.90 10.8634
7594.94 10.9484
7595.46 11.2955
7595.59 11.6447
7595.72 12.5895
7595.78 13.8160
7595.85 16.9211
7595.88 20.7177
7595.91 29.0064
7595.93 37.5312
7595.95 53.3377
7595.96 86.4821
7595.97 117.027
7595.98 169.915
7595.99 262.051
7596.00 329.763
7596.01 262.675
7596.02 170.679
7596.03 122.616
7596.04 90.2677
7596.05 55.2655
7596.07 38.6761
7596.08 30.1970
7596.12 21.4992
7596.15 17.5574
7596.21 14.2039
7596.27 12.8552
7596.40 11.7931
7596.52 11.3964
7597.02 10.9855
7598.01 10.8712
7600.00 10.8352
7600.00 20.6465
8000.00 20.2805
9000.00 19.4734
10000.0 18.7892
12500.0 17.4489
15000.0 16.4537
17000.0 15.8177
20000.0 15.0442
20000.0 15.0442
20000.0 15.0442
25000.0 14.0697
30000.0 13.3403
35000.0 12.7655
40000.0 12.2954
50000.0 11.5612
60000.0 11.0033
70000.0 10.5572
80000.0 10.1876
90000.0 9.87318
100000 9.60044
125000 9.04672
150000 8.61627
170000 8.33151
200000 7.97465
250000 7.50927
300000 7.15213
350000 6.86843
400000 6.63780
456000 6.42692
456970 6.42326
456970 6.42329
456997 6.42332
456998 6.42332
500000 6.47466
600000 6.62710
693000 6.76887
693000 6.76887
700000 6.77954
800000 6.91901
900000 7.03077
921829 7.04870
921829 7.04870
1.00000E+06 7.11293
1.05038E+06 7.13724
1.05038E+06 7.13724
1.10000E+06 7.16119
1.19773E+06 7.19255
1.19773E+06 7.19254
1.20000E+06 7.19328
1.30000E+06 7.20418
1.31221E+06 7.20325
1.38627E+06 7.19763
1.38627E+06 7.19764
1.40000E+06 7.19659
1.48077E+06 7.17233
1.48077E+06 7.17234
1.50000E+06 7.16655
1.52819E+06 7.15808
1.52819E+06 7.15808
1.60000E+06 7.13651
1.61378E+06 7.12945
1.70000E+06 7.08531
1.70883E+06 7.08078
1.70883E+06 7.08078
1.75716E+06 7.05604
1.75716E+06 7.05603
1.78193E+06 7.04335
1.78194E+06 7.04335
1.78949E+06 7.03948
1.78949E+06 7.03948
1.79241E+06 7.03799
1.79241E+06 7.03799
1.79976E+06 7.03423
1.79976E+06 7.03423
1.80000E+06 7.03410
1.82453E+06 7.01810
1.82453E+06 7.01810
1.84668E+06 7.00364
1.84668E+06 7.00364
1.89773E+06 6.97032
1.89773E+06 6.97032
1.90000E+06 6.96884
1.91857E+06 6.95672
1.91857E+06 6.95672
1.93217E+06 6.94785
1.93217E+06 6.94785
1.99161E+06 6.90906
1.99161E+06 6.90905
2.00000E+06 6.90358
2.00305E+06 6.90126
2.00305E+06 6.90126
2.50000E+06 6.52328
3.00000E+06 6.12523
3.41142E+06 5.79770
3.42374E+06 5.78789
3.44671E+06 5.76960
3.49921E+06 5.72781
3.50000E+06 5.72718
3.51300E+06 5.71786
3.54586E+06 5.69431
4.00000E+06 5.36879
5.00000E+06 4.83014
6.00000E+06 4.56838
6.02839E+06 4.56704
7.00000E+06 4.52126
7.60000E+06 4.55369
7.61730E+06 4.55463
7.61730E+06 4.55463
7.70000E+06 4.55910
8.00000E+06 4.58885
8.64837E+06 4.65316
9.00000E+06 4.68803
1.00000E+07 4.79894
1.10000E+07 4.90986
1.20000E+07 5.00505
1.30000E+07 5.07766
1.34131E+07 5.09581
1.40000E+07 5.12160
1.45000E+07 5.12799
1.50000E+07 5.13438
1.56434E+07 5.12299
1.60000E+07 5.11667
1.70000E+07 5.07179
1.80000E+07 5.00483
1.90000E+07 4.92168
2.00000E+07 4.82810
