Pt-196(n,g) JEFF-3.2
Energy(eV) XS(b)
6157.18 0.0192691
6174.84 0.0151079
6210.15 0.0101666
6245.47 0.00752234
6280.78 0.00630771
6289.61 0.00644007
6298.44 0.00740772
6302.86 0.00900408
6307.27 0.0137353
6309.48 0.0203443
6311.68 0.0387938
6312.79 0.0637464
6313.89 0.131026
6314.44 0.218574
6314.99 0.441770
6315.27 0.711786
6315.55 1.33080
6315.68 1.98844
6315.82 3.25666
6315.89 4.36698
6315.96 6.09039
6316.03 8.87363
6316.10 13.4124
6316.18 21.4117
6316.26 26.8228
6316.34 21.4087
6316.42 13.4100
6316.50 8.62074
6316.57 5.78731
6316.65 4.08366
6316.72 3.02163
6316.87 1.82088
6317.01 1.20898
6317.31 0.639732
6317.60 0.395391
6318.19 0.194702
6318.78 0.116609
6319.96 0.0566858
6321.13 0.0345578
6323.49 0.0181541
6325.84 0.0122248
6330.55 0.00785518
6335.26 0.00624707
6344.68 0.00498264
6354.10 0.00444203
6391.78 0.00358241
6467.13 0.00297894
6542.49 0.00299403
6561.33 0.00321023
6580.17 0.00384363
6589.59 0.00471550
6594.30 0.00558153
6599.01 0.00715975
6603.72 0.0105306
6606.07 0.0138856
6608.43 0.0199935
6610.78 0.0329824
6611.96 0.0458295
6613.14 0.0690069
6614.31 0.117599
6614.90 0.164857
6615.49 0.248413
6616.08 0.418390
6616.67 0.849683
6616.96 1.37168
6617.11 1.83030
6617.26 2.55924
6617.40 3.81307
6617.55 6.21266
6617.62 8.31426
6617.70 11.5065
6617.77 16.6812
6617.84 24.9201
6617.89 31.9849
6617.93 39.8848
6618.02 49.9365
6618.11 40.0175
6618.20 25.0235
6618.25 18.5441
6618.31 13.9719
6618.42 8.51689
6618.52 5.62741
6618.63 3.96164
6618.74 2.92780
6618.84 2.24680
6619.06 1.43844
6619.27 0.997469
6619.49 0.731639
6619.91 0.441581
6620.34 0.295162
6620.77 0.211536
6621.63 0.124381
6622.48 0.0822380
6623.34 0.0587635
6625.05 0.0348609
6626.77 0.0235657
6628.48 0.0173532
6631.90 0.0111142
6635.33 0.00820695
6638.76 0.00662753
6645.61 0.00507276
6659.31 0.00403070
6673.02 0.00376260
6700.42 0.00387013
6727.83 0.00446508
6755.24 0.00583671
6768.94 0.00719381
6782.65 0.00964437
6796.35 0.0148306
6803.20 0.0199670
6810.06 0.0292988
6813.48 0.0371431
6816.91 0.0491028
6820.33 0.0686660
6823.76 0.103983
6825.47 0.133438
6827.19 0.177965
6828.90 0.249917
6830.61 0.377445
6831.47 0.481902
6832.33 0.636722
6833.18 0.880889
6834.04 1.29742
6834.90 2.09713
6835.32 2.80286
6835.75 3.92806
6835.97 4.76209
6836.18 5.87880
6836.39 7.42407
6836.61 9.63598
6836.72 11.1109
6836.82 12.9286
6836.93 15.1935
6837.04 18.0470
6837.14 21.6791
6837.25 26.3382
6837.36 32.3288
6837.46 39.9666
6837.59 51.2780
6837.72 64.2390
6837.97 81.2857
6838.09 77.0172
6838.22 65.7819
6838.47 41.2504
6838.70 26.2302
6838.93 17.4545
6839.16 12.2333
6839.39 8.98164
6839.86 5.35924
6840.32 3.53727
6840.78 2.49972
6841.25 1.85852
6842.17 1.14027
6843.10 0.769873
6844.03 0.554592
6844.96 0.418627
6845.88 0.327351
6847.74 0.216286
6849.59 0.153884
6851.44 0.115384
6853.30 0.0899788
6857.01 0.0596073
6860.71 0.0428478
6864.42 0.0326424
6868.13 0.0259784
6875.55 0.0181129
6882.96 0.0138486
6897.79 0.00968431
6912.63 0.00787295
6927.46 0.00701239
6957.12 0.00650023
7016.45 0.00747035
7075.77 0.0103842
7105.44 0.0129648
7135.10 0.0169097
7164.76 0.0232942
7194.43 0.0345552
7224.09 0.0571983
7238.92 0.0782351
7253.75 0.113655
7257.46 0.126308
7261.17 0.141201
7264.88 0.158888
7266.73 0.169001
7268.59 0.180106
7270.44 0.192336
7272.29 0.205847
7274.15 0.220819
7276.00 0.237469
7279.71 0.276873
7283.42 0.326755
7287.13 0.391103
7290.83 0.475846
7294.54 0.590141
7298.25 0.748506
7301.96 0.974553
7305.67 1.30721
7309.37 1.80920
7313.08 2.56750
7318.28 4.11148
7323.47 5.16983
7326.07 4.88379
7328.67 4.16247
7333.86 2.60600
7337.55 1.83762
7341.23 1.32760
7344.92 0.989210
7348.60 0.759219
7355.97 0.481888
7363.34 0.330422
7370.71 0.239796
7378.08 0.181656
7392.82 0.114402
7407.57 0.0786274
7422.31 0.0574277
7451.79 0.0346877
7481.27 0.0234498
7510.75 0.0171412
7540.23 0.0133067
7569.71 0.0108733
7628.68 0.00843256
7687.64 0.00859065
7717.12 0.0105221
7731.86 0.0127417
7746.60 0.0169697
7761.34 0.0261632
7768.72 0.0353292
7776.09 0.0519446
7779.77 0.0658423
7783.46 0.0868869
7787.14 0.120969
7790.83 0.181557
7792.67 0.231309
7794.51 0.305301
7796.35 0.422358
7798.20 0.623254
7800.04 1.01191
7800.96 1.35811
7801.42 1.60160
7801.88 1.91525
7802.34 2.33020
7802.80 2.89266
7803.03 3.25223
7803.26 3.67902
7803.49 4.19243
7803.72 4.81639
7803.96 5.58684
7804.19 6.54114
7804.42 7.74256
7804.65 9.27413
7804.88 11.2594
7805.11 13.8340
7805.34 17.1957
7805.57 21.5424
7805.82 27.5870
7806.07 34.4505
7806.58 42.9247
7806.83 40.3222
7807.09 34.2364
7807.59 21.3953
7807.97 14.8058
7808.35 10.5385
7808.73 7.76506
7809.11 5.91380
7809.87 3.71052
7810.63 2.52665
7811.39 1.82423
7812.15 1.37707
7813.67 0.862522
7815.19 0.590247
7816.71 0.429342
7818.23 0.326536
7819.74 0.256933
7822.78 0.171503
7825.82 0.123092
7828.86 0.0930523
7831.90 0.0731503
7837.97 0.0492717
7844.05 0.0360646
7850.12 0.0280295
7856.20 0.0228068
7868.35 0.0167446
7880.50 0.0136401
7904.81 0.0113909
7929.11 0.0124331
7941.26 0.0145695
7953.42 0.0189620
7965.57 0.0287563
7971.64 0.0385837
7977.72 0.0564396
7980.76 0.0713884
7983.80 0.0940502
7986.83 0.130793
7989.87 0.196215
7991.39 0.250006
7992.91 0.330175
7994.43 0.457207
7995.95 0.676028
7997.47 1.10121
7998.23 1.48246
7998.99 2.09877
7999.37 2.56040
7999.75 3.18928
8000.13 4.07418
8000.32 4.65666
8000.51 5.36412
8000.70 6.24282
8000.89 7.34301
8001.08 8.73928
8001.26 10.5254
8001.45 12.8655
8001.64 15.9508
8001.83 20.0378
8002.02 25.3697
8002.22 32.4893
8002.42 40.5926
8002.82 50.8135
8003.02 47.8599
8003.21 40.7268
8003.61 25.4736
8003.99 16.0294
8004.37 10.6024
8004.74 7.40217
8005.12 5.41403
8005.88 3.22005
8006.63 2.12140
8007.38 1.49826
8008.14 1.11362
8009.65 0.683978
8011.16 0.462606
8012.66 0.334087
8014.17 0.252985
8015.68 0.198606
8018.70 0.132439
8021.72 0.0953142
8024.73 0.0724294
8027.75 0.0573574
8033.79 0.0393951
8039.82 0.0295589
8051.89 0.0198697
8063.96 0.0156548
8076.03 0.0137305
8100.17 0.0131285
8116.82 0.0144086
8133.47 0.0172100
8150.12 0.0223871
8166.77 0.0321770
8175.10 0.0404462
8183.42 0.0529739
8191.75 0.0731751
8200.07 0.108744
8208.40 0.180120
8212.56 0.246284
8216.72 0.357336
8218.80 0.443469
8219.84 0.498662
8220.88 0.564691
8221.92 0.644706
8222.96 0.742672
8224.01 0.864511
8224.53 0.936698
8225.05 1.01812
8226.09 1.21558
8227.13 1.47435
8228.17 1.82118
8229.21 2.29745
8230.25 2.97097
8231.29 3.94811
8232.33 5.39922
8233.37 7.54618
8234.90 12.0701
8236.43 15.0662
8237.20 14.1665
8237.96 12.0326
8239.49 7.51580
8240.44 5.52834
8241.39 4.13966
8243.30 2.49109
8245.20 1.63251
8247.11 1.14331
8249.01 0.841860
8250.91 0.644493
8254.72 0.411418
8258.53 0.284939
8262.33 0.208957
8269.95 0.126311
8277.56 0.0847778
8285.18 0.0610314
8292.79 0.0461993
8300.40 0.0363218
8315.63 0.0243982
8330.86 0.0177530
8346.09 0.0136776
8361.32 0.0110038
8391.78 0.00783975
8422.23 0.00613669
8483.15 0.00457339
8544.06 0.00415641
8604.97 0.00463023
8635.43 0.00554158
8650.66 0.00644810
8665.89 0.00806978
8681.12 0.0114571
8688.73 0.0147827
8696.34 0.0207958
8700.15 0.0258385
8703.96 0.0335197
8707.77 0.0460820
8711.57 0.0687788
8713.48 0.0877405
8715.38 0.116437
8717.28 0.162947
8719.19 0.245647
8720.14 0.313634
8721.09 0.414918
8722.04 0.575322
8722.99 0.851038
8723.95 1.38651
8724.42 1.86564
8724.90 2.64015
8725.14 3.21879
8725.37 4.00603
8725.61 5.11190
8725.85 6.72577
8725.97 7.82089
8726.09 9.19014
8726.21 10.9252
8726.33 13.1542
8726.44 16.0559
8726.56 19.8746
8726.68 24.9245
8726.80 31.4827
8726.93 40.3805
8727.05 50.5404
8727.30 63.6828
8727.43 60.1933
8727.55 51.3293
8727.80 32.1613
8728.05 19.7888
8728.30 12.8536
8728.55 8.85857
8728.80 6.41919
8729.05 4.84298
8729.30 3.77389
8729.80 2.46735
8730.30 1.73429
8730.80 1.28408
8731.80 0.784707
8732.80 0.528730
8733.80 0.380653
8734.80 0.287441
8735.80 0.225071
8737.80 0.149286
8739.80 0.106839
8741.80 0.0807014
8743.80 0.0634835
8747.80 0.0429457
8751.80 0.0316592
8759.79 0.0203933
8767.79 0.0152453
8775.79 0.0125573
8791.78 0.0102146
8823.77 0.00983988
8855.76 0.0121504
8887.75 0.0180048
8903.75 0.0238215
8919.74 0.0341747
8935.74 0.0554149
8943.73 0.0757014
8951.73 0.111056
8959.73 0.181298
8963.73 0.245882
8967.73 0.353483
8969.73 0.436383
8970.73 0.489284
8971.73 0.552359
8972.73 0.628514
8973.72 0.721356
8974.72 0.836270
8975.72 0.980324
8976.72 1.16431
8977.72 1.40352
8978.72 1.72118
8979.72 2.15246
8980.72 2.75411
8981.72 3.61277
8982.72 4.86442
8983.72 6.68356
8985.27 10.7429
8986.81 13.6857
8987.58 13.0301
8988.35 11.1727
8989.89 7.03019
8991.28 4.53007
8992.66 3.04397
8994.05 2.14870
8995.44 1.58435
8998.21 0.953916
9000.99 0.634141
9003.76 0.451730
9006.53 0.338554
9012.08 0.211905
9017.63 0.146744
9023.18 0.109130
9034.27 0.0702081
9045.37 0.0523331
9056.46 0.0436730
9078.65 0.0399925
9100.84 0.0503431
9111.94 0.0636811
9123.03 0.0885512
9134.13 0.139431
9139.67 0.186644
9145.22 0.265504
9147.99 0.326256
9149.38 0.365005
9150.77 0.411232
9152.16 0.466950
9153.54 0.534885
9154.93 0.618787
9155.62 0.668253
9156.32 0.723827
9157.70 0.857670
9159.09 1.03124
9160.48 1.26093
9161.86 1.57178
9163.25 2.00251
9164.64 2.61316
9166.02 3.49311
9167.41 4.75435
9169.63 7.60485
9171.84 9.50739
9172.95 8.95033
9174.05 7.61210
9176.26 4.76452
9177.93 3.28950
9179.61 2.33737
9181.28 1.72062
9182.95 1.30943
9186.30 0.822746
9189.64 0.561868
9192.99 0.407640
9196.33 0.309560
9203.02 0.197082
9209.72 0.137833
9216.41 0.103050
9229.79 0.0663961
9243.17 0.0491264
9256.55 0.0404453
9283.32 0.0357937
9310.08 0.0438850
9323.46 0.0551327
9336.84 0.0764308
9350.23 0.120226
9356.92 0.160818
9363.61 0.228364
9366.95 0.280149
9368.63 0.313063
9370.30 0.352189
9371.97 0.399213
9373.64 0.456315
9374.48 0.489564
9375.32 0.526498
9376.15 0.567711
9376.99 0.613868
9377.83 0.665826
9378.66 0.724410
9380.34 0.866538
9382.01 1.05265
9383.68 1.30102
9385.35 1.63963
9387.03 2.10917
9388.70 2.76808
9390.37 3.68255
9391.82 4.70603
9393.27 5.85189
9396.17 7.13681
9397.62 6.62311
9399.07 5.57547
9401.97 3.46546
9404.73 2.18698
9407.49 1.45164
9410.25 1.01718
9413.01 0.746515
9418.52 0.446998
9424.04 0.296099
9429.56 0.210316
9435.08 0.157135
9446.11 0.0975315
9457.15 0.0666969
9468.19 0.0487089
9490.26 0.0296195
9512.33 0.0202516
9534.40 0.0151377
9556.47 0.0132527
9561.99 0.0141388
9567.51 0.0178803
9570.27 0.0235737
9571.65 0.0293618
9573.03 0.0399504
9574.41 0.0624080
9575.79 0.123679
9576.48 0.204371
9577.16 0.413131
9577.51 0.671180
9577.85 1.28047
9578.03 1.95355
9578.20 3.30223
9578.29 4.53782
9578.37 6.54769
9578.46 10.0053
9578.54 16.1550
9578.59 20.6283
9578.63 25.7790
9578.72 32.0839
9578.81 25.5008
9578.89 15.9377
9579.00 9.09289
9579.10 5.59403
9579.20 3.71960
9579.31 2.63071
9579.51 1.50207
9579.72 0.968654
9580.13 0.497975
9580.54 0.303881
9581.36 0.149397
9582.18 0.0906803
9583.83 0.0463132
9585.47 0.0300466
9587.12 0.0222870
9588.76 0.0179615
9592.05 0.0134971
9598.63 0.00999899
9605.21 0.00851859
9631.53 0.00617939
9684.17 0.00427108
9736.81 0.00324375
9789.45 0.00259438
9894.72 0.00184442
10000.0 0.00146296
10118.8 0.00129882
10178.3 0.00134728
10208.0 0.00144751
10222.8 0.00158597
10230.3 0.00191050
10234.0 0.00300905
10235.8 0.00693703
10236.8 0.0199159
10237.2 0.0551090
10237.4 0.126046
10237.7 0.472721
10237.8 0.941674
10238.0 0.472684
10238.3 0.0876160
10238.6 0.0337048
10239.3 0.0115805
10240.6 0.00441541
10243.2 0.00236611
10248.5 0.00185739
10259.0 0.00182026
10280.0 0.00209037
10301.1 0.00260603
10322.1 0.00357929
10332.6 0.00441206
10343.1 0.00569404
10353.7 0.00781637
10364.2 0.0116951
10369.4 0.0149724
10374.7 0.0199849
10379.9 0.0282123
10385.2 0.0430889
10387.8 0.0555585
10390.5 0.0744734
10393.1 0.105177
10395.7 0.159665
10397.0 0.204864
10398.3 0.271813
10399.7 0.378956
10401.0 0.562622
10402.3 0.924018
10402.9 1.25016
10403.6 1.77165
10404.3 2.71247
10404.6 3.48243
10404.9 4.57572
10405.1 5.36842
10405.2 6.30709
10405.4 7.58084
10405.6 9.13336
10405.7 11.3019
10405.9 14.0136
10406.1 17.6030
10406.2 22.3071
10406.4 28.6390
10406.6 35.8306
10406.9 44.2641
10407.1 41.4564
10407.2 35.0201
10407.6 22.0028
10408.0 12.4081
10408.3 7.67278
10408.7 5.07067
10409.1 3.59855
10409.5 2.65608
10409.9 2.04880
10410.7 1.31426
10411.5 0.912238
10412.3 0.669360
10413.9 0.403816
10415.5 0.269752
10417.0 0.192869
10418.6 0.144757
10420.2 0.112842
10423.3 0.0739886
10426.5 0.0523105
10429.7 0.0389982
10432.8 0.0302651
10439.1 0.0198177
10445.4 0.0140738
10451.8 0.0105763
10458.1 0.00828966
10470.7 0.00557849
10483.3 0.00409435
10508.6 0.00260732
10533.8 0.00191246
10559.1 0.00153260
10609.6 0.00115391
10710.6 0.000899837
10811.6 0.000866396
10912.6 0.000982740
10963.1 0.00113614
11013.6 0.00143317
11064.2 0.00208272
11089.4 0.00273407
11114.7 0.00392456
11127.3 0.00493034
11139.9 0.00647013
11152.6 0.00900247
11165.2 0.0136047
11171.5 0.0174787
11177.8 0.0233709
11184.1 0.0329892
11190.4 0.0502923
11193.6 0.0646969
11196.7 0.0864063
11199.9 0.121336
11203.1 0.182590
11204.6 0.232502
11206.2 0.306070
11207.8 0.420894
11209.4 0.612806
11210.9 0.974650
11211.7 1.28702
11212.5 1.77320
11212.9 2.12849
11213.3 2.58446
11213.7 3.21503
11213.9 3.61585
11214.1 4.06593
11214.3 4.63017
11214.5 5.31025
11214.9 7.09074
11215.3 9.75258
11215.7 13.7286
11216.0 17.5608
11216.2 21.9374
11216.8 27.4207
11217.1 25.8300
11217.4 21.9798
11217.9 13.7614
11218.3 9.60940
11218.7 6.88767
11219.1 5.10119
11219.5 3.92145
11220.4 2.47017
11221.2 1.69210
11222.0 1.22244
11222.8 0.925560
11224.4 0.581842
11226.1 0.397886
11227.7 0.288990
11229.3 0.219333
11230.9 0.172372
11234.2 0.114271
11237.4 0.0814026
11240.7 0.0609681
11243.9 0.0474071
11250.5 0.0310799
11257.0 0.0220302
11263.5 0.0164842
11270.0 0.0128527
11283.0 0.00853538
11296.0 0.00616989
11309.0 0.00473815
11322.0 0.00380907
11348.0 0.00272575
11374.0 0.00216100
11400.1 0.00190354
11413.1 0.00209400
11419.6 0.00322825
11422.8 0.00766358
11424.5 0.0236682
11425.3 0.0746004
11425.7 0.210366
11425.9 0.461002
11426.1 1.48783
11426.2 2.97788
11426.4 1.48784
11426.6 0.440104
11426.8 0.190978
11427.3 0.0677577
11428.1 0.0213746
11429.8 0.00700085
11433.3 0.00297631
11440.2 0.00189025
11454.0 0.00156741
11481.5 0.00143684
11536.7 0.00142438
11591.8 0.00158158
11646.9 0.00196149
11702.0 0.00282000
11729.6 0.00367540
11757.2 0.00522274
11771.0 0.00651959
11784.7 0.00849098
11798.5 0.0117105
11812.3 0.0175211
11819.2 0.0223804
11826.1 0.0297304
11833.0 0.0416423
11839.9 0.0628580
11843.3 0.0803441
11846.8 0.106352
11850.2 0.147742
11853.7 0.218973
11857.1 0.358278
11858.8 0.483217
11860.5 0.686137
11861.4 0.840495
11862.3 1.04938
11863.1 1.34454
11863.6 1.53957
11864.0 1.77859
11864.4 2.07519
11864.9 2.44823
11865.3 2.92420
11865.7 3.54067
11866.1 4.35089
11866.6 5.42910
11867.0 6.87286
11867.4 8.79028
11867.9 11.3011
11868.3 14.1190
11869.2 17.7352
11869.6 16.7325
11870.0 14.2637
11870.9 8.95412
11871.6 5.98870
11872.3 4.14507
11873.0 2.98972
11873.7 2.23886
11875.2 1.37403
11876.6 0.922091
11878.0 0.659383
11879.4 0.494127
11882.2 0.306992
11885.1 0.208717
11887.9 0.151274
11890.8 0.114631
11893.6 0.0900069
11899.3 0.0598451
11904.9 0.0428290
11910.6 0.0323073
11916.3 0.0253583
11927.6 0.0170581
11938.9 0.0125019
11950.3 0.00975838
11961.6 0.00800190
11984.3 0.00603603
12007.0 0.00513677
12052.4 0.00490405
12097.7 0.00638847
12120.4 0.00822276
12143.1 0.0117044
12154.4 0.0146642
12165.8 0.0191716
12177.1 0.0265027
12188.5 0.0395825
12194.1 0.0503490
12199.8 0.0664090
12205.5 0.0918839
12211.1 0.135832
12216.8 0.221432
12219.6 0.298495
12222.5 0.423159
12223.9 0.517000
12225.3 0.645236
12226.0 0.727610
12226.7 0.826381
12227.4 0.946041
12228.1 1.09037
12228.9 1.27167
12229.6 1.49955
12230.3 1.79009
12231.0 2.16603
12231.7 2.65953
12232.4 3.31525
12233.1 4.19158
12233.8 5.33403
12234.5 6.83072
12235.3 8.54947
12236.7 10.7457
12237.4 10.1429
12238.1 8.63730
12239.6 5.40210
12240.8 3.56734
12242.0 2.44528
12243.2 1.75141
12244.5 1.30493
12246.9 0.795665
12249.3 0.531970
12251.8 0.379577
12254.2 0.284096
12259.1 0.176275
12264.0 0.119970
12268.8 0.0871051
12273.7 0.0662245
12278.6 0.0522070
12288.3 0.0351160
12298.1 0.0255826
12307.8 0.0198022
12317.6 0.0161376
12337.1 0.0124833
12356.6 0.0129278
12366.4 0.0162704
12371.2 0.0201085
12376.1 0.0274215
12378.6 0.0337084
12381.0 0.0433816
12383.4 0.0592945
12385.9 0.0879362
12387.1 0.111888
12388.3 0.148047
12389.5 0.206322
12390.7 0.309152
12391.4 0.392917
12392.0 0.516610
12392.6 0.710138
12393.2 1.03742
12393.8 1.65527
12394.1 2.20281
12394.4 3.03265
12394.7 4.47882
12394.9 5.56286
12395.0 7.06778
12395.2 9.22087
12395.3 12.3983
12395.4 14.7104
12395.5 17.2082
12395.5 20.7317
12395.6 24.4983
12395.7 31.7685
12395.8 39.3105
12396.0 49.1105
12396.1 45.8371
12396.2 39.0744
12396.5 24.3148
12396.6 17.4804
12396.7 13.1173
12397.0 7.79093
12397.3 5.06433
12397.5 3.57106
12397.8 2.61524
12398.1 2.01259
12398.6 1.28453
12399.1 0.883759
12399.7 0.648386
12400.7 0.391873
12401.8 0.261830
12402.8 0.188231
12403.9 0.142181
12405.0 0.111471
12407.1 0.0742119
12409.2 0.0535145
12411.3 0.0407268
12413.5 0.0323401
12417.7 0.0222772
12422.0 0.0166965
12430.5 0.0110010
12439.0 0.00826373
12447.5 0.00671766
12464.5 0.00509404
12498.5 0.00383564
12532.5 0.00341584
12594.5 0.00343331
12656.5 0.00417212
12687.5 0.00491992
12718.4 0.00617372
12733.9 0.00721998
12749.4 0.00911675
12757.2 0.0110831
12764.9 0.0157884
12768.8 0.0218254
12770.8 0.0276827
12772.7 0.0381266
12774.6 0.0601115
12776.6 0.119579
12777.5 0.198471
12778.5 0.405374
12779.0 0.668905
12779.5 1.29293
12779.7 1.99444
12779.9 3.45053
12780.1 4.83248
12780.2 7.17186
12780.3 11.4453
12780.4 14.8930
12780.4 20.5435
12780.5 26.0930
12780.5 32.3649
12780.6 41.5727
12780.7 38.7206
12780.8 33.0354
12780.9 21.0637
12780.9 13.9374
12781.0 9.91612
12781.1 7.30891
12781.2 5.56621
12781.3 3.49842
12781.5 2.38528
12781.8 1.30423
12782.1 0.819733
12782.8 0.411366
12783.4 0.248664
12784.1 0.168004
12784.7 0.122291
12786.0 0.0751482
12787.3 0.0526356
12788.5 0.0402083
12791.1 0.0277722
12793.7 0.0220777
12796.2 0.0191277
12801.4 0.0165541
12821.8 0.0171417
12842.3 0.0226453
12862.8 0.0330840
12883.3 0.0540855
12893.6 0.0733425
12903.8 0.105180
12909.0 0.129554
12914.1 0.163341
12916.6 0.185355
12919.2 0.212057
12921.8 0.244839
12923.0 0.264085
12924.3 0.285629
12925.6 0.310039
12926.9 0.337378
12929.4 0.403612
12932.0 0.490256
12934.6 0.605868
12937.1 0.763328
12939.7 0.981912
12942.2 1.28914
12944.8 1.71826
12947.0 2.19934
12949.2 2.75005
12953.6 3.44400
12955.8 3.24495
12958.0 2.76020
12962.4 1.72575
12965.9 1.17216
12969.3 0.822474
12972.8 0.599456
12976.3 0.452489
12983.2 0.280786
12990.1 0.189808
12997.0 0.136445
13003.9 0.102667
13017.8 0.0640958
13031.6 0.0438195
13045.5 0.0318905
13059.3 0.0242948
13073.1 0.0191671
13100.8 0.0128972
13128.5 0.00937022
13156.2 0.00720480
13183.9 0.00579636
13239.2 0.00420754
13294.6 0.00359751
13322.3 0.00368709
13350.0 0.00448756
13363.8 0.00577407
13370.7 0.00709327
13377.6 0.00952647
13384.6 0.0147508
13388.0 0.0199538
13391.5 0.0294167
13393.2 0.0373641
13394.9 0.0494587
13396.7 0.0691791
13398.4 0.104590
13399.3 0.134162
13400.1 0.178096
13401.0 0.249377
13401.9 0.372793
13402.7 0.622171
13403.2 0.849744
13403.6 1.22878
13404.0 1.95085
13404.3 2.57244
13404.5 3.48207
13404.7 5.04277
13404.9 7.68082
13405.0 9.89637
13405.1 13.0905
13405.2 17.7845
13405.3 24.5062
13405.4 31.2592
13405.5 38.7623
13405.7 48.6907
13405.8 45.2452
13405.8 38.4326
13406.0 24.2491
13406.1 15.7068
13406.3 10.8258
13406.4 7.79096
13406.6 5.82718
13406.9 3.51708
13407.1 2.36576
13407.4 1.67634
13407.7 1.25980
13408.3 0.778727
13408.8 0.528299
13409.4 0.381857
13410.0 0.288974
13410.6 0.226424
13411.7 0.150065
13412.8 0.107021
13414.0 0.0804024
13415.1 0.0628055
13417.4 0.0417253
13419.7 0.0300642
13422.0 0.0229468
13424.2 0.0183048
13428.8 0.0127753
13433.3 0.00976032
13442.4 0.00676187
13451.6 0.00540195
13460.7 0.00470143
13478.9 0.00412614
13515.3 0.00424537
13551.8 0.00539729
13570.0 0.00651708
13588.2 0.00829016
13606.4 0.0112460
13624.7 0.0166244
13633.8 0.0211145
13642.9 0.0278915
13652.0 0.0388025
13661.1 0.0580169
13665.7 0.0736550
13670.2 0.0966456
13674.8 0.132590
13679.3 0.192983
13683.9 0.306515
13686.2 0.404534
13687.3 0.471862
13688.4 0.556264
13689.6 0.665922
13690.7 0.810247
13691.3 0.899954
13691.8 1.00473
13692.4 1.12792
13693.0 1.27383
13693.6 1.44791
13694.1 1.65716
13694.7 1.91057
13695.3 2.21952
13695.8 2.59827
13696.4 3.06390
13697.5 4.31632
13698.4 5.53546
13699.2 6.90276
13700.8 8.55403
13701.6 8.00547
13702.4 6.78169
13704.0 4.23456
13705.8 2.49601
13707.6 1.57791
13709.4 1.06604
13711.1 0.763337
13712.9 0.570196
13714.7 0.441664
13718.2 0.286129
13721.8 0.199970
13725.3 0.147499
13732.4 0.0897039
13739.5 0.0603225
13746.6 0.0433973
13753.7 0.0327723
13760.8 0.0256784
13775.0 0.0170679
13789.2 0.0122478
13803.4 0.00927966
13817.6 0.00732370
13846.0 0.00498285
13874.4 0.00368922
13931.2 0.00238301
13988.0 0.00177550
14044.8 0.00145908
14101.5 0.00132742
14129.9 0.00147579
14144.1 0.00226852
14151.2 0.00543915
14154.8 0.0175383
14156.6 0.0610428
14157.4 0.204012
14157.9 0.583722
14158.1 1.32296
14158.2 2.28330
14158.3 4.39502
14158.4 7.03753
14158.5 8.80027
14158.6 7.03457
14158.6 4.39269
14158.8 2.28222
14158.9 1.32243
14159.1 0.583546
14159.5 0.207827
14160.4 0.0629172
14162.1 0.0181610
14165.6 0.00561493
14172.5 0.00228618
14186.4 0.00142234
14214.1 0.00119403
14269.5 0.00115554
14380.3 0.00141032
14435.7 0.00183424
14463.4 0.00225871
14491.1 0.00302822
14518.8 0.00465896
14532.7 0.00627218
14546.5 0.00919916
14553.5 0.0116586
14560.4 0.0154053
14567.3 0.0215280
14574.2 0.0325448
14577.7 0.0417456
14581.2 0.0555955
14584.6 0.0779186
14588.1 0.117339
14589.8 0.149710
14591.6 0.197357
14593.3 0.272073
14595.0 0.398860
14596.8 0.639526
14597.6 0.851350
14598.5 1.18146
14599.4 1.74959
14599.8 2.18826
14600.2 2.80514
14600.4 3.22039
14600.7 3.72795
14600.9 4.35430
14601.1 5.09501
14601.3 6.06421
14601.5 7.22516
14601.7 8.75216
14601.9 10.5647
14602.2 13.5582
14602.5 16.9938
14603.1 21.2808
14603.3 20.0671
14603.6 17.0462
14604.2 10.7012
14604.8 6.23595
14605.4 3.89678
14606.0 2.61633
14606.6 1.86179
14607.3 1.38638
14607.9 1.06983
14609.1 0.690054
14610.4 0.480765
14611.6 0.353755
14614.1 0.214325
14616.6 0.143671
14619.0 0.103060
14621.5 0.0776077
14624.0 0.0606184
14629.0 0.0400669
14633.9 0.0285896
14638.9 0.0215404
14643.8 0.0169140
14653.8 0.0113973
14663.7 0.00837622
14683.5 0.00538219
14703.3 0.00404099
14723.2 0.00337668
14762.8 0.00295328
14802.5 0.00328983
14822.4 0.00383504
14842.2 0.00490758
14862.0 0.00724818
14871.9 0.00958083
14881.9 0.0138130
14886.8 0.0173679
14891.8 0.0227777
14896.7 0.0316033
14901.7 0.0474741
14904.2 0.0606593
14906.7 0.0805159
14909.1 0.112435
14911.6 0.168583
14912.9 0.214192
14914.1 0.281366
14915.3 0.386108
14916.6 0.562407
14917.8 0.892863
14918.4 1.17782
14919.1 1.62086
14919.7 2.35907
14920.0 2.92377
14920.3 3.70455
14920.6 4.81585
14920.8 5.57624
14920.9 6.44499
14921.1 7.58113
14921.2 8.89041
14921.5 12.4187
14921.7 15.8899
14922.0 19.8851
14922.4 25.0983
14922.6 23.7853
14922.8 20.3292
14923.3 12.7667
14923.7 8.46412
14924.0 5.87168
14924.4 4.24263
14924.7 3.18151
14925.5 1.94456
14926.2 1.30801
14926.9 0.932927
14927.6 0.700400
14929.1 0.435635
14930.5 0.296081
14932.0 0.214786
