Eu-151(n,tot) ENDF/B-VII.1
43.2883 360.890
43.3062 277.439
43.3421 180.121
43.3780 128.517
43.4139 98.1165
43.4498 78.7698
43.5216 56.4843
43.5934 44.6708
43.6652 37.7772
43.8089 31.1658
43.9525 30.4141
44.0243 32.5014
44.0961 37.5485
44.1679 48.7210
44.2038 59.0844
44.2397 75.8838
44.2756 105.047
44.3115 160.691
44.3295 208.513
44.3474 281.128
44.3654 394.864
44.3833 574.018
44.3950 735.168
44.4067 921.065
44.4300 1162.98
44.4417 1102.66
44.4534 945.743
44.4767 604.677
44.5046 352.612
44.5325 224.676
44.5604 156.081
44.5883 116.126
44.6162 91.0789
44.6441 74.4432
44.7000 54.4966
44.7558 43.5373
44.8116 36.9903
44.9232 30.4265
45.0348 28.8335
45.1465 32.4760
45.2023 38.4646
45.2581 52.0287
45.2860 65.3194
45.3139 88.1142
45.3418 130.065
45.3558 163.879
45.3697 210.599
45.3823 265.478
45.3949 328.677
45.4200 410.538
45.4452 336.327
45.4703 220.308
45.4982 139.259
45.5260 96.3025
45.5538 72.6451
45.5817 58.7532
45.6374 44.5779
45.6931 38.5686
45.8044 36.3149
45.9158 41.7724
45.9715 47.8208
46.0272 57.4078
46.0550 64.1837
46.0829 72.8658
46.1107 84.1630
46.1386 99.1492
46.1664 119.522
46.1942 148.032
46.2221 189.454
46.2499 252.401
46.2778 353.716
46.2917 428.467
46.3056 528.401
46.3195 664.711
46.3335 854.124
46.3474 1120.52
46.3613 1492.95
46.3857 2413.71
46.4100 3061.51
46.4344 2497.50
46.4587 1599.22
46.4814 1043.96
46.5040 716.995
46.5266 521.039
46.5493 397.985
46.5946 261.615
46.6398 194.270
46.6851 158.430
46.7304 139.595
46.8210 132.179
46.9115 159.829
46.9568 193.129
47.0021 250.465
47.0474 353.005
47.0926 552.367
47.1153 725.781
47.1379 991.753
47.1606 1413.48
47.1832 2086.89
47.2116 3346.70
47.2400 4207.69
47.2684 3395.75
47.2968 2146.91
47.3141 1601.81
47.3314 1216.45
47.3661 752.361
47.4007 506.655
47.4354 364.764
47.4700 276.339
47.5046 217.797
47.5739 147.692
47.6432 108.865
47.7125 85.0655
47.8510 58.4203
47.8510 58.4177
47.8511 58.4083
47.8512 58.3990
47.8513 58.3817
47.8515 58.3471
47.8521 58.2780
47.8531 58.1390
47.8552 57.8644
47.8594 57.3215
47.8678 56.2672
47.8845 54.2724
47.9180 50.6871
47.9850 44.8243
48.1189 36.6406
48.3868 27.6903
48.6547 23.3778
48.9226 21.5270
49.1905 21.7404
49.4583 25.0085
49.5923 28.9772
49.7262 36.7334
49.7932 43.8667
49.8602 56.5987
49.8937 67.7594
49.9271 86.3302
49.9606 121.699
49.9774 152.381
49.9941 198.046
50.0171 287.342
50.0400 347.588
50.0859 213.563
50.1130 159.500
50.1401 137.630
50.1942 136.333
50.2484 164.479
50.3025 221.645
50.3567 328.323
50.3837 415.711
50.4108 543.166
50.4379 736.739
50.4650 1044.25
50.4920 1555.51
50.5191 2419.25
50.5496 3910.71
50.5800 4944.47
50.6105 4003.52
50.6409 2535.09
50.6678 1667.44
50.6947 1144.04
50.7216 823.471
50.7485 618.528
50.8023 385.543
50.8561 264.854
50.9100 194.810
50.9638 150.652
51.0714 100.198
51.1790 73.5262
51.2866 57.7515
51.5019 41.1255
51.7171 34.1901
51.9323 34.5555
52.0400 39.7982
52.0938 45.4383
52.1476 55.2546
52.2014 73.5896
52.2552 112.411
52.2821 149.713
52.3090 213.477
52.3225 262.926
52.3359 331.348
52.3494 427.189
52.3628 560.696
52.3746 713.906
52.3864 890.834
52.4100 1123.78
52.4218 1070.53
52.4336 926.356
52.4572 612.218
52.4822 403.259
52.5072 296.485
52.5322 247.314
52.5572 234.772
52.5821 254.502
52.6071 316.754
52.6321 454.868
52.6446 574.093
52.6571 744.423
52.6786 1162.47
52.7000 1452.66
52.7215 1182.80
52.7429 762.662
52.7573 562.543
52.7717 425.583
52.8006 266.652
52.8294 185.321
52.8582 139.226
52.8870 110.832
52.9159 92.2671
52.9735 70.8747
53.0312 61.1791
53.0888 60.4308
53.1176 64.8432
53.1465 75.5077
53.1753 99.0534
53.2041 150.756
53.2271 221.756
53.2500 271.356
53.2730 225.899
53.2959 154.613
53.3146 114.903
53.3332 89.8154
53.3706 63.3562
53.4079 51.1854
53.4452 45.0142
53.5199 40.6572
53.5946 42.5865
53.6692 51.8229
53.7066 61.4223
53.7439 77.5694
53.7812 106.306
53.8185 162.360
53.8372 211.369
53.8559 286.827
53.8745 407.159
53.8932 600.408
53.9049 769.599
53.9166 965.435
53.9400 1222.65
53.9517 1161.33
53.9634 997.905
53.9868 640.639
54.0059 440.985
54.0250 315.352
54.0442 235.692
54.0633 183.366
54.1015 122.172
54.1397 89.5673
54.1780 70.2563
54.2162 57.8999
54.2927 43.5686
54.3692 35.9270
54.4456 31.4781
54.5986 27.4014
54.7515 27.5921
54.8280 29.6534
54.9044 34.1587
54.9809 43.7498
55.0191 52.5114
55.0574 66.5991
55.0956 90.8977
55.1338 137.009
55.1530 176.517
55.1721 236.340
55.1912 329.878
55.2103 476.773
55.2352 760.030
55.2600 954.995
55.2849 774.446
55.3097 494.781
55.3353 309.663
55.3609 207.139
55.3866 148.547
55.4122 112.945
55.4634 74.5370
55.5147 55.7891
55.5659 45.5654
55.6171 39.7034
55.7196 34.9658
55.8221 36.8086
55.8733 40.8341
55.9246 48.5795
55.9758 63.5494
56.0270 95.1997
56.0527 124.987
56.0783 174.395
56.1039 261.350
56.1295 419.062
56.1548 664.988
56.1800 833.845
56.2053 676.714
56.2305 433.704
56.2474 319.082
56.2643 240.842
56.2980 150.567
56.3318 104.961
56.3655 79.5470
56.4330 54.4301
56.5005 43.5584
56.6355 37.0564
56.7705 40.7002
56.9054 55.8817
56.9729 72.0142
57.0404 100.523
57.0742 123.236
57.1079 155.731
57.1417 204.133
57.1754 280.013
57.2092 407.239
57.2260 504.752
57.2429 639.583
57.2598 831.352
57.2767 1111.44
57.2935 1529.75
57.3104 2154.00
57.3352 3487.17
57.3600 4417.71
57.3848 3589.32
57.4096 2281.80
57.4312 1513.80
57.4529 1046.25
57.4745 757.845
57.4961 572.326
57.5393 360.218
57.5826 249.679
57.6258 185.254
57.6691 144.511
57.7555 97.8282
57.8420 73.1236
57.9285 58.5772
58.1015 43.7018
58.2744 38.8872
58.3609 39.7870
58.4474 44.1438
58.5339 55.3357
58.5771 66.1971
58.6203 84.1323
58.6636 115.643
58.7068 176.256
58.7284 228.527
58.7501 307.993
58.7717 432.496
58.7825 519.763
58.7933 628.560
58.8075 806.582
58.8217 1012.71
58.8500 1285.38
58.8642 1222.76
58.8784 1052.58
58.9067 678.000
58.9363 424.711
58.9658 283.990
58.9954 203.256
59.0249 153.911
59.0545 121.884
59.0841 100.008
59.1432 72.9224
59.2023 57.3831
59.2614 47.5953
59.3797 36.3070
59.4979 30.2060
59.6161 26.5216
59.8526 22.6957
60.0891 21.8117
60.2073 22.6491
60.3256 25.0990
60.4438 31.0931
60.5029 37.0437
60.5620 47.2851
60.6212 66.5491
60.6507 82.9809
60.6803 108.059
60.7098 148.544
60.7394 218.577
60.7690 349.537
60.7837 456.868
60.7985 607.019
60.8243 977.007
60.8500 1235.87
60.8758 1005.98
60.9015 643.141
60.9184 473.644
60.9353 356.721
60.9691 220.028
61.0029 149.795
61.0366 109.979
61.0704 85.4696
61.1042 69.3712
61.1718 50.2311
61.2393 39.7098
61.3069 33.3062
61.4420 26.2734
61.4420 26.2727
61.4421 26.2706
61.4421 26.2685
61.4422 26.2647
61.4425 26.2566
61.4429 26.2409
61.4438 26.2095
61.4456 26.1472
61.4492 26.0240
61.4564 25.7848
61.4709 25.3321
61.4997 24.5223
61.5574 23.2267
61.6728 21.6465
61.7883 21.2032
61.9037 22.1065
62.0191 25.4934
62.0768 29.1683
62.1345 35.7163
62.1922 48.4009
62.2210 59.4658
62.2499 76.6978
62.2788 105.285
62.3076 156.639
62.3365 258.242
62.3509 346.130
62.3653 474.489
62.3765 607.502
62.3877 760.923
62.4100 961.001
62.4324 782.969
62.4547 502.072
62.4761 325.062
62.4975 222.455
62.5189 161.644
62.5402 123.688
62.5830 81.6152
62.6258 60.4532
62.6685 48.5760
62.7113 41.4876
62.7968 34.8278
62.8823 34.6186
62.9251 37.1625
62.9679 42.6202
63.0106 53.4230
63.0534 75.7386
63.0748 95.8414
63.0961 127.468
63.1175 179.064
63.1389 264.103
63.1517 335.899
63.1645 418.956
63.1900 528.059
63.2156 432.503
63.2411 280.575
63.2591 205.072
63.2771 154.355
63.2951 120.294
63.3132 96.8714
63.3492 68.1628
63.3852 52.1249
63.4212 42.3019
63.4573 35.8466
63.5293 28.1016
63.6014 23.7456
63.6734 21.0044
63.8175 17.7830
63.9616 15.9531
64.1057 14.7623
64.3939 13.2741
64.9703 11.7222
65.5467 10.9730
66.1231 10.9202
66.4113 11.3966
66.6995 12.6870
66.9877 16.0424
67.1318 19.6385
67.2759 26.3356
67.4200 40.4173
67.4921 53.8246
67.5641 76.6772
67.6001 94.5409
67.6362 119.777
67.6722 156.889
67.7082 214.186
67.7442 308.363
67.7622 379.225
67.7803 475.603
67.7983 609.912
67.8163 801.207
67.8343 1078.34
67.8523 1478.32
67.8812 2396.11
67.9100 3038.39
67.9389 2469.58
67.9677 1570.27
68.0013 915.248
68.0350 576.936
68.0686 393.221
68.1022 285.257
68.1359 217.189
68.1695 171.742
68.2368 116.893
68.3040 86.3542
68.3713 67.6339
68.5058 46.8954
68.6403 36.6316
68.7749 32.0802
68.8421 32.1675
68.9094 35.7223
68.9430 40.5579
68.9766 50.3428
69.0103 71.7465
69.0271 91.6807
69.0439 122.456
69.0670 184.676
69.0900 227.667
69.1131 187.832
69.1361 125.844
69.1607 83.5623
69.1852 60.4085
69.2098 47.2188
69.2344 39.1626
69.2835 30.2756
69.3326 25.6849
69.4309 21.1329
69.5292 18.8914
69.7257 16.7432
69.9222 16.0549
70.1187 16.7348
70.2170 17.9831
70.3153 20.5338
70.4135 26.0126
70.4627 31.1908
70.5118 39.8987
70.5609 56.0112
70.5855 69.6507
70.6100 90.3927
70.6346 123.863
70.6592 181.866
70.6837 291.094
70.6960 381.255
70.7083 508.243
70.7292 812.553
70.7500 1021.86
70.7709 828.250
70.7917 528.226
70.8096 355.305
70.8275 249.751
70.8454 184.541
70.8633 142.695
70.8991 95.2550
70.9349 71.2297
70.9706 58.0637
71.0064 50.7663
71.0780 46.3488
71.1496 52.9681
71.1854 62.0921
71.2212 78.2736
71.2569 107.694
71.2927 165.419
71.3106 215.817
71.3285 293.120
71.3464 415.591
71.3643 610.915
71.3872 985.867
71.4100 1251.30
71.4214 1189.13
71.4329 1022.02
71.4557 655.608
71.4699 491.729
71.4841 376.086
71.5124 237.024
71.5407 163.416
71.5691 120.829
71.5974 94.2297
71.6258 76.5690
71.6824 55.3503
71.7391 43.6005
71.7958 36.4777
71.9092 29.0268
72.0225 26.6153
72.0792 27.0995
72.1359 29.2969
72.1926 34.7084
72.2492 47.7533
72.2776 61.0429
72.3059 84.6018
72.3343 129.787
72.3626 221.270
72.3863 348.937
72.4100 437.953
72.4337 358.243
72.4574 232.616
72.4832 145.361
72.5091 98.3283
72.5349 71.9419
72.5607 56.0678
72.6124 38.9876
72.6641 30.5432
72.7157 25.7827
72.7674 22.8734
72.8707 19.8788
72.9740 19.1816
73.0774 21.2462
73.1290 24.6485
73.1807 32.4869
73.2065 40.2632
73.2323 53.7329
73.2582 78.7726
73.2840 127.423
73.3070 198.391
73.3300 247.939
73.3530 203.680
73.3760 133.907
73.3991 88.3631
73.4221 62.6006
73.4452 47.6219
73.4682 38.3975
73.5143 28.2864
73.5605 23.2576
73.6527 18.8699
73.7449 17.6345
73.8371 18.4754
73.8832 19.9881
73.9294 22.8709
73.9755 28.4559
74.0216 40.3123
74.0446 51.4916
74.0677 70.0142
74.0908 102.537
74.1138 161.260
74.1369 254.535
74.1600 319.695
74.1831 261.528
74.2062 169.875
74.2297 109.360
74.2533 75.4520
74.2768 55.8724
74.3004 43.8628
74.3474 30.7079
74.3945 24.0976
74.4416 20.3156
74.4886 17.9471
74.5828 15.2530
74.7711 13.0802
74.9594 12.5941
75.1476 13.4127
75.2418 14.6647
75.3359 17.1379
75.4301 22.3681
75.4772 27.2650
75.5242 35.4119
75.5713 50.1992
75.6184 80.6037
75.6419 108.907
75.6654 155.501
75.6772 190.307
75.6890 236.848
75.7007 299.464
75.7125 382.926
75.7244 491.148
75.7363 616.032
75.7600 779.172
75.7719 739.421
75.7838 634.755
75.8075 406.334
75.8323 252.434
75.8572 167.498
75.8820 119.037
75.9068 89.5777
75.9317 70.5640
75.9565 57.6558
76.0062 41.8291
76.0558 32.8977
76.1055 27.3900
76.2048 21.2901
76.3041 18.2775
76.4035 16.7430
76.6021 16.1284
76.8008 18.4594
76.9001 21.4775
76.9994 27.1200
77.0987 38.5588
77.1484 48.9821
77.1981 65.9793
77.2477 96.1507
77.2726 120.649
77.2974 156.445
77.3222 211.117
77.3470 298.952
77.3719 447.362
77.3967 703.576
77.4234 1128.45
77.4500 1418.90
77.4767 1145.50
77.5033 725.072
77.5346 420.144
77.5659 264.653
77.5972 181.142
77.6286 132.592
77.6599 102.351
77.6912 82.4866
77.7538 59.3889
77.8164 47.9902
77.8791 43.6587
77.9417 47.8103
77.9730 57.3039
78.0043 80.1126
78.0500 129.753
78.0729 110.821
78.0957 81.8435
78.1282 58.5831
78.1608 49.3224
78.2258 46.4226
78.2909 53.2756
78.3560 69.8844
78.3885 84.0525
78.4210 104.844
78.4536 136.433
78.4861 186.906
78.5186 273.347
78.5349 340.930
78.5511 435.942
78.5674 573.991
78.5837 781.104
78.5999 1101.17
78.6162 1597.00
78.6381 2584.06
78.6600 3272.38
78.6819 2656.12
78.7038 1686.99
78.7275 1020.12
78.7511 659.386
78.7748 456.757
78.7984 334.930
78.8221 256.926
78.8457 204.291
78.8930 140.205
78.8930 140.185
78.8931 140.107
78.8932 140.038
78.8933 139.901
78.8936 139.628
78.8942 139.073
78.8953 137.977
78.8976 135.828
78.9021 131.709
78.9112 124.099
78.9294 111.020
78.9658 91.3205
79.0387 67.5904
79.1115 55.3336
79.1843 50.1622
79.2571 52.0863
79.2936 57.2562
79.3300 67.8311
79.3664 89.2105
79.3846 107.817
79.4028 136.241
79.4210 181.805
79.4301 215.109
79.4392 259.175
79.4483 318.531
79.4574 399.495
79.4665 510.985
79.4756 663.389
79.4842 850.753
79.4928 1068.29
79.5100 1357.23
79.5186 1291.84
79.5272 1112.71
79.5444 718.488
79.5554 538.012
79.5663 411.758
79.5882 261.548
79.6101 182.941
79.6319 137.844
79.6757 91.5028
79.7195 69.8264
79.7632 58.4239
79.8070 52.2682
79.8945 48.8498
79.9820 55.3187
80.0258 64.0067
80.0696 79.5920
80.1133 108.702
80.1352 132.913
80.1571 168.796
80.1790 224.387
80.2008 315.132
80.2227 471.456
80.2446 747.673
80.2673 1197.03
80.2900 1510.82
80.3127 1231.92
80.3354 791.983
80.3568 518.471
80.3781 358.804
80.3995 263.908
80.4209 204.787
80.4636 140.132
80.5064 109.190
80.5918 87.2675
80.6773 91.5833
80.7628 120.580
80.8055 150.574
80.8483 200.159
80.8910 286.228
80.9124 353.548
80.9337 447.881
80.9551 583.830
80.9765 785.544
80.9978 1092.08
81.0192 1558.08
81.0496 2535.64
81.0800 3234.28
81.1104 2647.21
81.1408 1696.75
81.1702 1088.78
81.1996 736.141
81.2289 526.943
81.2583 396.031
81.3171 249.937
81.3758 175.201
81.4346 131.951
81.4934 104.612
81.6109 73.0787
81.7284 56.0747
81.8459 45.7566
82.0810 34.3243
82.3160 28.7571
82.5510 26.9891
82.6686 28.3125
82.7861 33.9507
82.8448 41.3769
82.9036 58.0686
82.9330 74.7886
82.9624 104.367
82.9917 161.308
83.0064 209.198
83.0211 277.586
83.0333 353.221
83.0456 441.077
83.0700 558.866
83.0945 462.403
83.1189 304.467
83.1446 196.672
83.1703 137.091
83.1960 103.162
83.2217 82.6610
83.2731 60.8862
83.3246 50.8412
83.4274 44.5466
83.5302 47.9405
83.6330 61.9899
83.6844 76.3613
83.7359 100.601
83.7873 144.303
83.8387 231.759
83.8644 310.463
83.8901 435.334
83.9158 642.467
83.9415 991.321
83.9708 1601.78
84.0000 2031.07
84.0293 1655.11
84.0585 1057.72
84.0830 717.195
84.1075 505.489
84.1320 372.571
84.1565 285.892
84.2055 185.371
84.2544 132.207
84.3034 100.875
84.3524 80.8724
84.4504 57.6623
84.5483 45.1371
84.6463 37.5782
84.8422 29.3728
85.0381 25.8215
85.1361 25.3957
85.2341 26.2730
85.3320 29.7487
85.3810 33.5852
85.4300 40.4391
85.4790 53.6050
85.5035 64.9234
85.5279 82.2313
85.5524 110.141
85.5769 158.178
85.6014 247.100
85.6137 319.250
85.6259 419.359
85.6369 537.514
85.6480 674.516
85.6700 856.439
85.6921 702.313
85.7141 453.891
85.7293 332.656
85.7444 250.293
85.7596 194.402
85.7747 155.703
85.8050 107.914
85.8353 81.0573
85.8656 64.5710
85.8959 53.7419
85.9566 40.7983
86.0172 33.5836
86.0778 29.0979
86.1990 23.9257
86.3202 21.0697
86.4415 19.2651
86.6839 17.1255
86.9264 16.0055
87.1688 15.7697
87.2900 16.3369
87.4113 18.4030
87.4719 21.0942
87.5325 27.2148
87.5628 33.4619
87.5931 44.7705
87.6234 67.3663
87.6386 87.0635
87.6537 116.049
87.6769 180.126
87.7000 225.150
87.7232 185.605
87.7463 122.889
87.7725 78.1739
87.7987 54.6253
87.8248 41.6648
87.8510 33.9875
87.9034 25.8910
87.9557 22.0243
88.0604 18.8101
88.1652 18.0020
88.2699 18.6204
88.3746 21.3350
88.4269 24.5549
88.4793 31.2156
88.5055 37.5160
88.5317 48.1929
88.5578 67.7926
88.5840 105.714
88.6070 160.196
88.6300 198.255
88.6530 164.912
88.6760 112.460
88.6949 83.3563
88.7139 65.4681
88.7517 47.7044
88.7896 40.8138
88.8274 38.6350
88.9031 41.4854
88.9788 52.2925
89.0545 75.8814
89.0924 97.0579
89.1302 130.409
89.1491 154.513
89.1681 186.193
89.1870 228.754
89.2059 287.220
89.2248 369.671
89.2438 488.753
89.2627 664.205
89.2816 921.857
89.3108 1498.51
89.3400 1910.06
89.3546 1817.95
89.3692 1564.07
89.3984 1003.91
89.4214 698.062
89.4444 501.802
89.4674 375.346
89.4904 291.281
89.5364 191.927
89.5825 138.615
89.6285 107.141
89.6745 87.3189
89.7665 65.8619
89.8585 58.2208
89.9506 63.6341
89.9966 75.8382
90.0426 104.459
90.0656 132.356
90.0886 179.252
90.1116 262.533
90.1346 414.357
90.1573 652.223
90.1800 816.744
90.2027 666.038
90.2254 430.730
90.2521 258.590
90.2788 170.166
90.3055 122.282
90.3322 94.1463
90.3857 64.4927
90.4391 50.1140
90.4925 42.1555
90.5459 37.4358
90.6528 33.1740
90.7596 33.8440
90.8130 36.5495
90.8664 42.1477
90.9199 53.4616
90.9733 78.2983
91.0000 102.332
91.0267 143.176
91.0534 217.310
91.0801 357.024
91.1051 568.178
91.1300 716.043
91.1550 584.808
91.1799 377.501
91.1964 280.138
91.2128 213.090
91.2458 134.821
91.2787 94.6468
91.3116 71.8619
91.3445 57.8046
91.3775 48.5458
91.4433 37.4829
91.5092 31.3504
91.5750 27.5884
91.7067 23.4238
91.9701 20.4934
92.2336 20.9790
92.4970 25.4407
92.6287 30.7572
92.7604 40.7728
92.8921 61.5078
92.9579 80.7251
93.0238 112.430
93.0897 169.278
93.1226 215.704
93.1555 283.685
93.1884 387.627
93.2214 554.309
93.2543 834.764
93.2872 1315.61
93.3236 2142.15
93.3600 2730.91
93.3964 2232.76
93.4328 1428.93
93.4546 1078.66
93.4765 828.099
93.5201 521.858
93.5637 357.044
93.6074 260.660
93.6510 200.018
93.6947 159.560
93.7819 110.667
93.8692 83.3229
93.9565 66.4374
94.1311 47.3967
94.3057 37.3754
94.4802 31.4342
94.8294 25.2331
95.1785 23.2128
95.3531 23.7697
95.5276 26.2197
95.7022 32.8971
95.7895 39.8628
95.8768 52.2757
95.9641 76.6026
96.0077 98.1156
96.0513 132.062
96.0950 189.312
96.1168 233.397
96.1386 294.546
96.1604 381.737
96.1823 509.580
96.2041 701.216
96.2259 988.393
96.2580 1605.33
96.2900 2045.07
96.3221 1674.21
96.3541 1074.46
96.3744 800.459
96.3947 608.212
96.4353 378.824
96.4759 258.443
96.5165 189.192
96.5572 146.104
96.5978 117.570
96.6790 83.3408
96.7602 64.3424
96.8414 52.6923
97.0039 39.7998
97.1663 33.6040
97.3287 31.5974
97.4100 32.8283
97.4912 38.0252
97.5318 44.4939
97.5724 57.8687
97.5927 70.0779
97.6130 89.5849
97.6333 122.110
97.6536 177.193
97.6652 222.328
97.6768 274.896
97.7000 345.863
97.7232 289.060
97.7464 194.981
97.7748 123.221
97.8031 87.0152
97.8315 67.7915
97.8598 56.7782
97.9165 45.8864
97.9732 41.6517
98.0866 41.8771
98.2000 51.4731
98.2000 51.4759
98.2000 51.4773
98.2000 51.4815
98.2001 51.4843
98.2001 51.4900
98.2002 51.5012
98.2004 51.5252
98.2007 51.5733
98.2014 51.6699
98.2027 51.8634
98.2054 52.2592
98.2108 53.0793
98.2217 54.8458
98.2433 58.9508
98.2866 70.1247
98.3299 87.2565
98.3732 114.674
98.4165 161.335
98.4598 247.639
98.4815 319.392
98.5031 424.823
98.5248 583.193
98.5464 820.912
98.5782 1333.61
98.6100 1702.52
98.6418 1398.46
98.6736 901.741
98.6943 668.849
98.7151 506.955
98.7565 315.949
98.7980 216.786
98.8394 160.086
98.8808 124.897
98.9223 101.611
99.0052 73.6369
99.0881 58.0155
99.1710 48.3329
99.3368 37.2885
99.5025 31.3255
99.6683 27.6525
99.9999 23.4001
100.000 159.233
125.000 143.032
150.000 131.073
170.000 123.472
200.000 114.286
250.000 102.825
300.000 94.3620
350.000 87.7848
400.000 82.4820
500.000 74.3711
600.000 68.3808
720.000 62.9089
800.000 59.9656
1000.00 54.2177
1250.00 49.0724
1500.00 45.2700
1700.00 42.8503
2000.00 39.9227
2500.00 36.2663
3000.00 33.5597
3500.00 31.4520
4000.00 29.7490
5000.00 27.1369
6000.00 25.1989
7200.00 23.4215
8000.00 22.4613
10000.0 20.5763
12500.0 18.8724
15000.0 17.6004
17000.0 16.7838
20000.0 15.7863
21644.0 15.2099
22000.0 15.1002
25000.0 14.1622
30000.0 13.1943
35000.0 12.5137
40000.0 11.9701
50000.0 11.1859
60000.0 10.4597
70000.0 9.88770
80000.0 9.41063
90000.0 9.00638
99999.9 8.65996
100000 8.64120
150000 7.77981
197510 7.25927
197511 7.25926
197810 7.25773
197813 7.25770
244830 7.06235
262140 7.01555
262141 7.01554
300000 6.94693
309050 6.93611
309560 6.93562
352140 6.90782
355960 6.90687
355963 6.90687
418780 6.91847
418781 6.91847
500000 6.98432
800000 7.33823
1.00000E+06 7.49467
1.20000E+06 7.54996
1.30000E+06 7.54447
1.35000E+06 7.53471
1.40000E+06 7.52101
1.45000E+06 7.50345
1.50000E+06 7.48279
1.55000E+06 7.45921
1.60000E+06 7.43303
1.65000E+06 7.40458
1.70000E+06 7.37426
1.90000E+06 7.23903
2.10000E+06 7.09104
2.35000E+06 6.90085
2.68450E+06 6.64727
3.00000E+06 6.40747
3.50000E+06 6.03141
4.42440E+06 5.42860
4.92390E+06 5.17953
5.48590E+06 4.97917
6.00000E+06 4.86975
6.50000E+06 4.82090
7.00000E+06 4.81209
7.61340E+06 4.83298
7.98730E+06 4.85438
8.00000E+06 4.85512
8.75000E+06 4.90562
9.00000E+06 4.92307
9.50000E+06 4.95717
1.05000E+07 5.01427
1.15000E+07 5.05481
1.25000E+07 5.08996
1.35000E+07 5.12971
1.41000E+07 5.15718
1.44460E+07 5.17390
1.60000E+07 5.23548
1.65000E+07 5.25081
1.70000E+07 5.24940
1.75000E+07 5.23330
1.80000E+07 5.20090
1.90000E+07 5.09220
2.00000E+07 4.94610
