Zr-92(n,g) ENDF/B-VII.1
2875.89 0.0292455
2920.19 0.0193437
2964.49 0.0137999
3008.79 0.0103986
3053.09 0.00817216
3141.69 0.00555634
3230.28 0.00417302
3318.88 0.00339926
3407.48 0.00297998
3584.67 0.00286157
3673.27 0.00319028
3761.86 0.00398829
3850.46 0.00586654
3894.76 0.00778704
3939.06 0.0113205
3961.21 0.0143128
3983.36 0.0189001
4005.51 0.0264549
4027.65 0.0402227
4038.73 0.0518138
4049.80 0.0694965
4060.88 0.0984323
4071.95 0.150654
4077.49 0.194191
4083.03 0.259947
4088.56 0.366065
4094.10 0.553763
4096.87 0.707088
4099.64 0.934105
4102.41 1.29060
4105.18 1.89641
4107.95 3.04985
4109.33 4.06027
4110.71 5.65762
4112.10 8.38628
4113.48 13.5423
4114.17 17.9638
4114.87 24.6863
4115.56 35.2544
4116.25 51.9812
4117.13 83.2423
4118.00 104.077
4118.88 82.9920
4119.76 51.6466
4120.76 29.8071
4121.76 18.5280
4122.75 12.4008
4123.75 8.80695
4124.75 6.54745
4125.74 5.04772
4127.74 3.25170
4129.73 2.26309
4131.73 1.66406
4135.72 1.00678
4139.71 0.673910
4143.69 0.482623
4147.68 0.362744
4151.67 0.282718
4159.65 0.185887
4167.63 0.131780
4175.61 0.0985241
4183.58 0.0766435
4199.54 0.0505659
4215.49 0.0362391
4231.45 0.0275610
4247.41 0.0219385
4279.32 0.0154306
4311.23 0.0121031
4375.05 0.00966901
4438.87 0.0106809
4470.78 0.0128326
4502.70 0.0172157
4534.61 0.0267321
4550.56 0.0359560
4554.55 0.0391294
4558.54 0.0427913
4562.53 0.0470457
4566.52 0.0520244
4568.51 0.0548392
4570.51 0.0579024
4572.50 0.0612474
4574.50 0.0649056
4578.49 0.0733372
4582.47 0.0836091
4586.46 0.0962922
4590.45 0.112195
4594.44 0.132492
4598.43 0.158930
4602.42 0.194230
4606.41 0.242735
4610.40 0.311734
4614.39 0.414091
4618.37 0.573855
4622.36 0.838697
4626.35 1.30667
4628.35 1.67123
4630.34 2.16190
4634.17 3.45615
4638.00 4.31542
4641.83 3.44875
4645.66 2.15475
4648.43 1.51034
4651.20 1.08647
4653.97 0.807068
4656.73 0.618203
4662.27 0.391570
4667.81 0.268360
4673.34 0.194842
4678.88 0.147765
4689.95 0.0933902
4701.03 0.0644980
4712.10 0.0473798
4734.25 0.0290005
4756.39 0.0198867
4778.54 0.0147364
4822.83 0.00951040
4867.12 0.00723478
4911.42 0.00650858
4933.56 0.00676338
4955.71 0.00779290
4977.85 0.0107152
4988.93 0.0140325
5000.00 0.0207102
5004.80 0.0258510
5009.59 0.0337348
5014.39 0.0467006
5019.19 0.0702151
5021.59 0.0899058
5023.98 0.119749
5026.38 0.168145
5028.78 0.254337
5029.98 0.325286
5031.18 0.430968
5032.38 0.598446
5033.58 0.886957
5034.78 1.44757
5035.38 1.95034
5035.97 2.76277
5036.57 4.20063
5036.87 5.36731
5037.17 7.06642
5037.47 9.67409
5037.77 13.8808
5038.07 21.0360
5038.37 33.4387
5038.69 53.5089
5039.00 66.8864
5039.32 53.4304
5039.63 33.3790
5039.82 24.5676
5040.02 18.4055
5040.41 11.0959
5040.80 7.27226
5041.19 5.09595
5041.58 3.75111
5041.97 2.87198
5042.74 1.83292
5043.52 1.26788
5044.30 0.928346
5045.86 0.559114
5047.42 0.373388
5048.97 0.267235
5050.53 0.200917
5052.09 0.156745
5055.20 0.103403
5058.32 0.0736607
5061.43 0.0553993
5064.55 0.0433898
5070.78 0.0290607
5077.01 0.0211602
5083.24 0.0163407
5089.46 0.0131814
5101.92 0.00941817
5114.38 0.00733793
5139.30 0.00521649
5164.22 0.00419511
5189.13 0.00361746
5238.97 0.00301414
5338.64 0.00257638
5438.31 0.00248782
5637.65 0.00275640
5836.99 0.00354265
6036.33 0.00520035
6136.00 0.00668063
6235.67 0.00903264
6335.34 0.0130873
6435.01 0.0210575
6484.84 0.0284753
6509.76 0.0340006
6522.22 0.0375143
6528.45 0.0395277
6534.68 0.0417519
6540.91 0.0442277
6547.14 0.0470075
6553.37 0.0501636
6559.60 0.0537938
6565.83 0.0580404
6572.06 0.0631109
6578.28 0.0693288
6584.51 0.0772189
6596.97 0.102427
6603.20 0.124906
6609.43 0.163261
6615.66 0.240591
6618.78 0.314752
6621.89 0.446022
6625.00 0.715496
6626.56 0.972932
6628.12 1.42132
6629.68 2.31024
6630.46 3.12429
6631.23 4.47173
6632.01 6.94246
6632.40 9.01931
6632.79 12.1682
6633.18 17.2494
6633.57 26.0247
6633.96 42.5289
6634.35 75.3446
6634.67 120.567
6635.00 150.579
6635.33 120.404
6635.65 75.2214
6635.92 50.4365
6636.19 35.0107
6636.46 25.3222
6636.72 19.0117
6637.26 11.7246
6637.79 7.90628
6638.32 5.68254
6638.86 4.28188
6639.93 2.69101
6640.99 1.85758
6642.06 1.36926
6644.20 0.849908
6646.33 0.595160
6648.47 0.452361
6652.74 0.308027
6657.01 0.242165
6661.28 0.208616
6669.82 0.182160
6686.90 0.188211
6703.98 0.229049
6721.06 0.302060
6738.14 0.423889
6755.22 0.631473
6772.30 0.989103
6790.65 1.57703
6809.00 1.96349
6827.35 1.56515
6845.70 0.976587
6861.20 0.645824
6876.69 0.443370
6892.18 0.317939
6907.68 0.237083
6938.67 0.144671
6969.65 0.0967200
7000.64 0.0689695
7031.63 0.0515655
7093.61 0.0318661
7155.58 0.0215973
7217.56 0.0155894
7279.53 0.0117789
7341.51 0.00921403
7465.46 0.00608709
7589.41 0.00433026
7713.37 0.00325025
7837.32 0.00254396
8085.22 0.00172973
8333.13 0.00137393
8457.08 0.00136489
8581.03 0.00163517
8643.01 0.00210401
8674.00 0.00258730
8704.98 0.00347547
8735.97 0.00536785
8751.47 0.00723867
8766.96 0.0106182
8774.71 0.0134396
8782.45 0.0177105
8790.20 0.0246267
8797.95 0.0369278
8801.82 0.0470350
8805.69 0.0620846
8809.57 0.0859177
8813.44 0.126913
8817.32 0.206445
8819.25 0.277569
8821.19 0.392390
8823.13 0.594733
8825.06 0.996823
8826.03 1.36051
8827.00 1.94327
8827.97 2.92665
8828.94 4.62228
8829.97 7.40283
8831.00 9.25495
8832.03 7.39683
8833.07 4.61800
8834.18 2.74111
8835.29 1.73710
8836.40 1.17771
8837.52 0.843894
8838.63 0.631506
8839.74 0.489286
8841.96 0.317499
8844.19 0.222161
8846.41 0.164076
8850.86 0.100033
8855.31 0.0674601
8859.76 0.0486962
8864.21 0.0369218
8868.66 0.0290580
8877.56 0.0195491
8886.45 0.0142533
8895.35 0.0110208
8904.25 0.00891902
8922.05 0.00649256
8939.84 0.00527997
8975.43 0.00454223
9011.03 0.00537286
9028.82 0.00665362
9046.62 0.00917974
9055.52 0.0113472
9064.41 0.0146531
9073.31 0.0200094
9082.21 0.0294738
9091.11 0.0485236
9095.56 0.0662204
9097.78 0.0790294
9100.01 0.0959936
9102.23 0.119126
9103.34 0.133959
9104.45 0.151740
9105.57 0.173311
9106.68 0.199760
9107.79 0.232673
9108.90 0.274282
9110.02 0.327890
9111.13 0.398258
9112.24 0.492866
9113.35 0.623428
9114.46 0.808820
9115.58 1.07980
9116.69 1.48509
9117.80 2.09094
9119.40 3.34666
9121.00 4.18394
9121.80 3.93689
9122.60 3.34513
9124.20 2.08946
9125.53 1.39209
9126.85 0.961535
9128.18 0.692558
9129.51 0.518320
9132.16 0.317969
9134.81 0.213485
9137.46 0.152778
9140.12 0.114623
9145.42 0.0713154
9150.73 0.0486733
9156.03 0.0353981
9161.34 0.0269596
9166.64 0.0212662
9177.25 0.0142991
9187.86 0.0103595
9198.47 0.00791482
9209.08 0.00629306
9230.31 0.00433907
9251.53 0.00324834
9293.97 0.00213155
9336.41 0.00159833
9378.85 0.00130522
9463.74 0.00103399
9548.62 0.000996077
9591.06 0.00107282
9633.50 0.00127376
9675.95 0.00176879
9697.17 0.00228678
9718.39 0.00325199
9729.00 0.00407530
9739.61 0.00534269
9750.22 0.00743767
9760.83 0.0112673
9766.14 0.0144989
9771.44 0.0194366
9776.75 0.0275312
9782.05 0.0421790
9784.70 0.0544219
9787.36 0.0729540
9790.01 0.102976
9792.66 0.156324
9793.99 0.200151
9795.31 0.265320
9796.64 0.368346
9797.97 0.545216
9799.29 0.887425
9799.96 1.19214
9800.62 1.68241
9801.28 2.54095
9801.94 4.23097
9802.28 5.74604
9802.61 8.14346
9802.94 12.1450
9803.27 18.9038
9803.64 30.2547
9804.00 37.8233
9804.37 30.2508
9804.73 18.9013
9805.11 11.3832
9805.49 7.29226
9805.88 4.97486
9806.26 3.58233
9806.64 2.68853
9807.02 2.08800
9807.78 1.35790
9808.55 0.950926
9809.31 0.702048
9810.83 0.427002
9812.36 0.286573
9813.88 0.205553
9815.41 0.154582
9816.94 0.120500
9819.99 0.0791480
9823.04 0.0559871
9826.09 0.0417260
9829.14 0.0323272
9835.24 0.0210999
9841.34 0.0149067
9847.45 0.0111317
9853.55 0.00866172
9865.75 0.00573179
9877.96 0.00412556
9890.16 0.00314986
9902.37 0.00251246
9926.77 0.00175621
9951.18 0.00134006
10000.0 0.000917586
10060.5 0.000681666
10121.0 0.000560890
10241.9 0.000441440
10483.8 0.000350483
10725.7 0.000322170
10967.6 0.000331083
11209.5 0.000394437
11330.4 0.000468654
11451.4 0.000607306
11572.3 0.000895634
11632.8 0.00116857
11693.2 0.00163631
11753.7 0.00254295
11784.0 0.00336116
11814.2 0.00471397
11844.4 0.00724774
11859.6 0.00949284
11874.7 0.0131930
11889.8 0.0202371
11897.3 0.0266670
11904.9 0.0376636
11912.5 0.0596426
11916.2 0.0804950
11920.0 0.117070
11923.8 0.191335
11925.7 0.261720
11927.6 0.383460
11929.5 0.622378
11930.4 0.840557
11931.4 1.19500
11932.3 1.84235
11932.8 2.37427
11933.3 3.16790
11933.7 4.41639
11934.2 6.50894
11934.7 10.2644
11935.1 17.2679
11935.6 27.6820
11936.0 34.3888
11936.4 27.4275
11936.9 17.2668
11937.4 10.1589
11937.8 6.45357
11938.3 4.35324
11938.8 3.13083
11939.3 2.33875
11939.7 1.82009
11940.7 1.19205
11941.6 0.840082
11942.6 0.628164
11944.4 0.393885
11946.3 0.275334
11948.2 0.208542
11952.0 0.141465
11955.8 0.112901
11959.6 0.101722
11967.1 0.107416
11974.7 0.147219
11978.5 0.187635
11982.3 0.254294
11986.1 0.371428
11989.8 0.597006
11991.7 0.793430
11993.6 1.09608
11995.5 1.57979
11997.4 2.36016
11999.7 3.77689
12002.0 4.72194
12004.3 3.77340
12006.6 2.35673
12008.7 1.52594
12010.7 1.03302
12012.7 0.733792
12014.8 0.543789
12018.9 0.329363
12022.9 0.219862
12027.0 0.156808
12031.1 0.117528
12039.3 0.0731087
12047.5 0.0499492
12055.6 0.0363602
12063.8 0.0277033
12072.0 0.0218509
12088.3 0.0146435
12104.6 0.0105380
12121.0 0.00797362
12137.3 0.00626326
12170.0 0.00418813
12202.7 0.00302350
12235.3 0.00230375
12268.0 0.00182812
12333.4 0.00125875
12398.7 0.000946008
12529.4 0.000643617
12660.1 0.000539553
12790.8 0.000596092
12856.2 0.000763127
12888.8 0.000946754
12921.5 0.00129428
12954.2 0.00205415
12970.5 0.00281912
12986.9 0.00422141
12995.0 0.00540852
13003.2 0.00722761
13011.4 0.0102208
13019.5 0.0156566
13023.6 0.0202331
13027.7 0.0271813
13031.8 0.0385403
13035.9 0.0588876
13037.9 0.0758511
13040.0 0.101236
13042.0 0.141908
13044.0 0.213096
13046.1 0.354943
13047.1 0.485520
13048.1 0.703180
13049.1 1.10514
13049.6 1.44639
13050.2 1.96852
13050.7 2.81909
13051.2 4.31832
13051.7 7.21815
13051.9 9.73661
13052.2 13.2218
13052.6 21.3197
13053.0 26.5664
13053.4 21.1064
13053.8 13.2203
13054.1 8.85693
13054.5 6.14323
13054.8 4.43923
13055.1 3.32940
13055.8 2.04773
13056.5 1.37601
13057.1 0.984732
13057.8 0.738215
13059.1 0.459405
13060.4 0.311982
13061.7 0.225505
13063.0 0.170536
13064.4 0.133694
13067.0 0.0882494
13069.6 0.0626749
13072.3 0.0467721
13074.9 0.0362870
13080.2 0.0236814
13085.4 0.0166979
13090.7 0.0124298
13096.0 0.00963216
13106.5 0.00630886
13117.1 0.00448518
13138.1 0.00265503
13159.2 0.00180034
13180.3 0.00133329
13222.5 0.000866486
13264.6 0.000649970
13306.8 0.000533231
13391.1 0.000422067
13559.7 0.000370845
13728.4 0.000419024
13897.0 0.000588156
13981.3 0.000771386
14065.6 0.00111313
14107.8 0.00140337
14150.0 0.00184767
14192.1 0.00257594
14234.3 0.00389088
14255.4 0.00498634
14276.4 0.00663957
14297.5 0.00930363
14318.6 0.0140045
14329.1 0.0178343
14339.7 0.0234902
14350.2 0.0323412
14360.8 0.0473141
14371.3 0.0755956
14376.6 0.100180
14381.8 0.138721
14387.1 0.203707
14392.4 0.324308
14395.0 0.425999
14397.6 0.577162
14400.3 0.809011
14402.9 1.16574
14406.5 1.86968
14410.0 2.33987
14413.6 1.86798
14417.1 1.16462
14419.5 0.839580
14421.8 0.618910
14426.5 0.364263
14431.2 0.235208
14435.8 0.163197
14440.5 0.119323
14445.2 0.0909065
14454.6 0.0576151
14464.0 0.0397019
14473.3 0.0289995
14492.1 0.0174200
14510.8 0.0116237
14529.5 0.00831882
14548.3 0.00625898
14567.0 0.00489010
14604.5 0.00324011
14642.0 0.00232339
14679.4 0.00176346
14716.9 0.00139876
14791.8 0.000980316
14866.8 0.000804947
14941.7 0.00102270
14979.2 0.00241845
14998.0 0.00808195
15002.6 0.0138679
15007.3 0.0299560
15009.7 0.0517305
15012.0 0.110740
15013.2 0.187913
15013.8 0.261723
15014.3 0.386374
15014.9 0.632139
15015.2 0.848095
15015.5 1.19492
15015.8 1.82938
15016.1 3.05074
15016.3 4.19439
15016.4 5.89438
15016.5 8.95351
15016.7 14.2000
15016.8 22.4664
15017.0 28.3564
15017.2 22.4657
15017.3 14.1542
15017.4 9.50669
15017.6 6.55274
15017.7 4.71187
15017.8 3.59588
15018.1 2.19077
15018.3 1.48377
15018.6 1.05489
15018.8 0.795312
15019.4 0.493091
15019.9 0.334948
15020.4 0.242163
15021.4 0.143388
15022.4 0.0947288
15023.4 0.0672512
15025.5 0.0389794
15029.6 0.0180001
15033.6 0.0104466
15041.8 0.00492945
15049.9 0.00296398
15066.2 0.00153746
15082.5 0.00102626
15115.1 0.000645334
15147.7 0.000499657
15212.9 0.000377151
15278.1 0.000320820
15408.6 0.000264734
15539.0 0.000237917
15799.8 0.000223912
16060.6 0.000250385
16321.4 0.000341792
16451.9 0.000442270
16582.3 0.000631464
16647.5 0.000793257
16712.7 0.00104231
16777.9 0.00145358
16843.1 0.00220355
16875.7 0.00283476
16908.3 0.00379634
16940.9 0.00536635
16973.5 0.00819018
16989.8 0.0105370
17006.1 0.0140672
17022.4 0.0197354
17038.7 0.0296868
17046.9 0.0377533
17055.0 0.0496088
17063.2 0.0680397
17071.3 0.0989279
17079.5 0.156435
17083.5 0.205743
17087.6 0.281647
17091.7 0.407099
17095.8 0.631541
17099.8 1.07834
17101.9 1.46724
17103.9 2.03508
17107.0 3.24982
17110.0 4.05577
17113.1 3.24768
17116.1 2.03365
17118.0 1.49910
17119.9 1.12434
17123.7 0.678780
17127.4 0.445200
17131.2 0.312107
17135.0 0.229794
17138.8 0.175964
17146.3 0.112250
17153.9 0.0776426
17161.4 0.0568394
17176.5 0.0341982
17191.6 0.0228148
17206.7 0.0163032
17221.8 0.0122353
17236.9 0.00952587
17267.1 0.00625487
17297.3 0.00443093
17327.5 0.00331119
17357.7 0.00257478
17418.1 0.00169707
17478.5 0.00121389
17538.9 0.000919951
17599.3 0.000728087
17720.1 0.000501603
17840.9 0.000379112
18082.5 0.000262664
18324.1 0.000223881
18565.7 0.000247198
18807.3 0.000516895
18867.7 0.000808929
18928.1 0.00164259
18958.3 0.00280113
18973.4 0.00395721
18988.5 0.00606583
19003.6 0.0105529
19011.1 0.0149908
19018.7 0.0230060
19022.4 0.0297020
19026.2 0.0397968
19030.0 0.0561496
19033.8 0.0850402
19035.7 0.108732
19037.5 0.143885
19039.4 0.199245
19041.3 0.293089
19043.2 0.473441
19044.1 0.631404
19045.1 0.882008
19046.0 1.31804
19047.0 2.14379
19047.4 2.85900
19047.9 3.95718
19048.4 5.70581
19048.9 8.51515
19049.4 13.6738
19050.0 17.0341
19050.6 13.5776
19051.2 8.51422
19051.6 5.70537
19052.1 3.98624
19052.6 2.87767
19053.0 2.16882
19053.9 1.33675
19054.9 0.902905
19055.8 0.646321
19056.7 0.484588
19058.6 0.301319
19060.4 0.204659
19062.3 0.148178
19064.1 0.112193
19066.0 0.0878780
19069.7 0.0580337
19073.4 0.0411731
19077.1 0.0307301
19080.8 0.0238338
19088.2 0.0155361
19095.6 0.0109448
19103.1 0.00813762
19110.5 0.00629709
19125.3 0.00410923
19140.1 0.00290957
19169.8 0.00170563
19199.4 0.00114387
19229.1 0.000837557
19288.4 0.000532563
19525.6 0.000250761
19644.2 0.000233134
19762.8 0.000248706
19881.4 0.000317460
19940.7 0.000401664
20000.0 0.000583077
20044.8 0.000904073
20067.2 0.00122419
20089.6 0.00180914
20100.8 0.00230341
20112.0 0.00306073
20123.2 0.00430790
20134.4 0.00658151
20140.0 0.00849654
20145.6 0.0114199
20151.2 0.0162075
20156.8 0.0248610
20159.6 0.0320852
20162.4 0.0430154
20165.2 0.0606959
20168.0 0.0920782
20170.8 0.156020
20172.2 0.216329
20173.6 0.319586
20175.0 0.518317
20176.4 0.976706
20177.1 1.46720
20177.5 1.85853
20177.8 2.42146
20178.2 3.26461
20178.5 4.58531
20178.7 5.55893
20178.9 6.74342
20179.0 8.36286
20179.2 10.3165
20179.4 13.1819
20179.6 16.4445
20180.0 20.5042
20180.2 19.1975
20180.4 16.2806
20180.8 10.1884
20181.1 6.90257
20181.5 4.83071
20181.8 3.51425
20182.1 2.67112
20182.7 1.65138
20183.4 1.11943
20184.0 0.802080
20184.6 0.604291
20185.9 0.377374
20187.2 0.256804
20188.4 0.186314
20189.7 0.140990
20190.9 0.110588
20193.5 0.0731439
20196.0 0.0519496
20198.5 0.0388057
20201.1 0.0300984
20206.1 0.0196452
20211.2 0.0138497
20216.2 0.0103065
20221.3 0.00798381
20231.4 0.00522344
20241.6 0.00371200
20251.7 0.00279561
20261.8 0.00219911
20282.0 0.00149716
20302.3 0.00111840
20342.8 0.000751646
20383.3 0.000597433
20423.7 0.000533047
20504.7 0.000543495
20585.7 0.000729469
20666.7 0.00135774
20707.2 0.00225382
20747.6 0.00479404
20767.9 0.00829740
20778.0 0.0117671
20788.1 0.0180445
20798.2 0.0312303
20803.3 0.0440875
20808.4 0.0669378
20810.9 0.0856906
20813.4 0.113588
20816.0 0.157681
20818.5 0.233352
20821.0 0.379521
20822.3 0.510288
20823.5 0.718853
20824.8 1.08671
20826.1 1.80361
20826.7 2.45486
20827.3 3.47183
20828.0 5.15525
20828.6 7.98781
20829.3 12.7552
20830.0 15.9223
20830.7 12.6813
20831.4 7.93030
20832.0 5.36623
20832.5 3.77422
20833.1 2.75624
20833.6 2.08369
20834.7 1.29556
20835.8 0.876601
20836.9 0.630280
20838.0 0.474090
20840.2 0.295406
20842.4 0.201291
20844.6 0.145836
20846.8 0.110474
20849.0 0.0865673
20853.4 0.0572154
20857.8 0.0406491
20866.6 0.0235651
20875.4 0.0153831
20884.2 0.0108519
20901.9 0.00626111
20937.1 0.00291575
20972.3 0.00172720
21113.2 0.000576377
21183.6 0.000444848
21254.1 0.000380756
21394.9 0.000344364
21535.8 0.000388874
21606.3 0.000453072
21676.7 0.000576672
21747.1 0.000843400
21817.6 0.00159113
21852.8 0.00261927
21870.4 0.00364050
21888.0 0.00549713
21905.6 0.00943337
21914.4 0.0133162
21923.2 0.0202968
21927.6 0.0261140
21932.0 0.0348610
21936.4 0.0489262
21940.8 0.0736762
21943.0 0.0937860
21945.2 0.123412
21947.4 0.169618
21949.6 0.247421
21951.8 0.393335
21952.9 0.519228
21954.0 0.715072
21955.1 1.04166
21956.2 1.63764
21956.8 2.13051
21957.3 2.85391
21957.9 3.94147
21958.4 5.57651
21959.2 8.92382
21960.0 11.1554
21960.8 8.92278
21961.6 5.57584
21962.1 4.01441
21962.6 2.95173
21963.6 1.73040
21964.7 1.11525
21965.7 0.772196
21966.8 0.564052
21967.8 0.429145
21969.9 0.271525
21972.0 0.186838
21974.0 0.136291
21976.1 0.103770
21978.2 0.0816373
21982.4 0.0543260
21986.5 0.0387644
21990.7 0.0290698
21994.8 0.0226391
22003.2 0.0148718
22011.5 0.0105562
22028.1 0.00617283
22044.7 0.00410689
22061.4 0.00297517
22094.6 0.00184590
22161.2 0.00105468
22227.7 0.000808330
22294.2 0.000731193
22360.7 0.000733605
22493.8 0.000899260
22626.8 0.00134354
22693.4 0.00177300
22759.9 0.00249666
22793.2 0.00305544
22826.4 0.00383676
22843.1 0.00434908
22851.4 0.00464533
22859.7 0.00497289
22868.0 0.00533711
22876.3 0.00574251
22884.6 0.00619645
22893.0 0.00670549
22901.3 0.00728002
22909.6 0.00793052
22917.9 0.00867041
22926.2 0.00951494
22942.9 0.0116063
22959.5 0.0144272
22976.1 0.0183203
22992.7 0.0238112
23009.4 0.0316740
23026.0 0.0428730
23039.5 0.0548198
23053.0 0.0684511
23080.0 0.0853839
23093.5 0.0803057
23107.0 0.0682416
23134.0 0.0426694
23164.4 0.0248152
23194.8 0.0155076
23225.2 0.0104241
23255.6 0.00743419
23286.0 0.00555171
23316.4 0.00429959
23377.2 0.00279830
23438.1 0.00197169
23498.9 0.00147045
23620.5 0.000921004
23742.1 0.000643449
23863.7 0.000484878
24106.9 0.000322102
24350.2 0.000248030
24593.4 0.000213509
24836.6 0.000205689
24958.2 0.000225494
25019.1 0.000302059
25049.5 0.000597161
25064.7 0.00175704
25072.3 0.00628689
25076.1 0.0235869
25078.0 0.0866809
25078.9 0.296755
25079.4 0.899447
25079.6 2.19776
25079.7 4.08497
25079.9 8.35300
25079.9 13.6666
25080.0 16.7342
25080.1 13.6666
25080.1 8.35303
25080.3 3.44874
25080.4 1.76727
25080.7 0.676414
25081.3 0.216890
25082.4 0.0613455
25084.7 0.0164538
25089.3 0.00439680
25098.5 0.00127363
25116.9 0.000480771
25153.7 0.000285207
25227.3 0.000249403
25374.4 0.000302639
25448.0 0.000387071
25484.8 0.000469845
25521.6 0.000618884
25558.3 0.000933937
25576.7 0.00124571
25595.1 0.00181203
25604.3 0.00228840
25613.5 0.00301402
25622.7 0.00420266
25631.9 0.00634724
25636.5 0.00813877
25641.1 0.0108494
25645.7 0.0152345
25650.3 0.0229969
25652.6 0.0293699
25654.9 0.0388399
25657.2 0.0537852
25659.5 0.0793792
25661.8 0.128655
25664.1 0.242382
25665.2 0.364164
25665.8 0.462386
25666.4 0.601309
25667.0 0.813295
25667.3 0.960433
25667.5 1.13989
25667.8 1.37723
25668.1 1.67198
25668.4 2.06560
25668.7 2.55071
25669.0 3.26585
25669.3 4.08370
25670.0 5.10672
25670.3 4.80561
25670.7 4.08343
25671.3 2.55045
25671.8 1.74512
25672.3 1.23072
25672.9 0.900428
25673.4 0.685117
25674.4 0.428066
25675.4 0.290554
25676.4 0.208749
25677.4 0.157347
25679.4 0.0983467
25681.5 0.0670582
25683.5 0.0486968
25685.5 0.0369686
25687.5 0.0290294
25691.6 0.0192683
25695.6 0.0137539
25699.7 0.0103242
25703.7 0.00805748
25711.8 0.00533222
25719.9 0.00382193
25728.0 0.00289937
25736.1 0.00229545
25752.2 0.00158050
25768.4 0.00119141
25800.8 0.000809587
25833.1 0.000642796
25865.5 0.000564723
25930.2 0.000532441
25995.0 0.000620089
26027.3 0.000733317
26059.7 0.000949567
